ID;Projectgrootte;RegioS;Perioden;GereedgemeldeWoningenTotaal_1;Tot7Maanden_2;k_7Tot10Maanden_3;k_10Tot13Maanden_4;k_13Tot16Maanden_5;k_16Tot19Maanden_6;k_19Tot22Maanden_7;k_22Tot25Maanden_8;k_25Tot37Maanden_9;k_37MaandenOfMeer_10;NietTeBepalen_11;GemiddeldeDoorlooptijd_12
2645;Totaal;Wageningen;2017;236.0;0.0;0.0;0.0;23.0;0.0;9.0;0.0;0.0;204.0;0.0;44.0
2646;Totaal;Wassenaar;2012;19.0;0.0;0.0;16.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;13.0
2647;Totaal;Wassenaar;2013;66.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;63.0;0.0;0.0;31.0
2648;Totaal;Wassenaar;2014;50.0;0.0;0.0;44.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;14.0
2649;Totaal;Wassenaar;2015;17.0;2.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;6.0;0.0;27.0
2650;Totaal;Wassenaar;2016;10.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;17.0
2651;Totaal;Wassenaar;2017;8.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;21.0
2652;Totaal;Waterland;2012;3.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;16.0
2653;Totaal;Waterland;2013;33.0;0.0;0.0;0.0;1.0;31.0;0.0;0.0;1.0;0.0;0.0;17.0
2654;Totaal;Waterland;2014;117.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;83.0;33.0;0.0;34.0
2655;Totaal;Waterland;2015;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;24.0
2656;Totaal;Waterland;2016;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;34.0
2657;Totaal;Waterland;2017;15.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;12.0;0.0;0.0;23.0
2658;Totaal;Weert;2012;167.0;0.0;12.0;0.0;0.0;43.0;0.0;0.0;112.0;0.0;0.0;23.0
2659;Totaal;Weert;2013;269.0;0.0;0.0;2.0;0.0;0.0;136.0;6.0;125.0;0.0;0.0;25.0
2660;Totaal;Weert;2014;26.0;0.0;0.0;0.0;0.0;19.0;0.0;0.0;7.0;0.0;0.0;23.0
2661;Totaal;Weert;2015;133.0;0.0;28.0;29.0;5.0;6.0;15.0;14.0;0.0;36.0;0.0;23.0
2662;Totaal;Weert;2016;140.0;16.0;62.0;27.0;30.0;0.0;5.0;0.0;0.0;0.0;0.0;11.0
2663;Totaal;Weert;2017;208.0;0.0;22.0;15.0;40.0;0.0;100.0;0.0;31.0;0.0;0.0;19.0
2664;Totaal;Weesp;2012;35.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;34.0;0.0;54.0
2665;Totaal;Weesp;2013;124.0;0.0;0.0;0.0;50.0;0.0;6.0;0.0;68.0;0.0;0.0;24.0
2666;Totaal;Weesp;2014;43.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;42.0;0.0;58.0
2667;Totaal;Weesp;2015;42.0;0.0;0.0;42.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0
2668;Totaal;Weesp;2016;65.0;0.0;0.0;0.0;0.0;1.0;41.0;0.0;23.0;0.0;0.0;26.0
2669;Totaal;Weesp;2017;196.0;0.0;0.0;105.0;0.0;0.0;0.0;91.0;0.0;0.0;0.0;18.0
2670;Totaal;Werkendam;2012;10.0;4.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0
2671;Totaal;Werkendam;2013;27.0;0.0;0.0;5.0;7.0;2.0;13.0;0.0;0.0;0.0;0.0;17.0
2672;Totaal;Werkendam;2014;231.0;32.0;0.0;0.0;0.0;41.0;8.0;75.0;54.0;21.0;0.0;23.0
2673;Totaal;Werkendam;2015;106.0;23.0;19.0;32.0;0.0;6.0;0.0;5.0;19.0;2.0;0.0;15.0
2674;Totaal;Werkendam;2016;96.0;7.0;2.0;7.0;25.0;44.0;9.0;0.0;2.0;0.0;0.0;16.0
2675;Totaal;Werkendam;2017;209.0;0.0;18.0;1.0;25.0;29.0;12.0;4.0;13.0;107.0;0.0;47.0
2676;Totaal;West Maas en Waal;2012;123.0;2.0;0.0;0.0;5.0;22.0;90.0;4.0;0.0;0.0;0.0;19.0
2677;Totaal;West Maas en Waal;2013;53.0;0.0;2.0;0.0;26.0;8.0;6.0;6.0;5.0;0.0;0.0;18.0
2678;Totaal;West Maas en Waal;2014;92.0;2.0;56.0;0.0;20.0;2.0;1.0;0.0;10.0;1.0;0.0;14.0
2679;Totaal;West Maas en Waal;2015;70.0;0.0;35.0;17.0;0.0;0.0;0.0;18.0;0.0;0.0;0.0;14.0
2680;Totaal;West Maas en Waal;2016;63.0;7.0;9.0;26.0;6.0;0.0;15.0;0.0;0.0;0.0;0.0;13.0
2681;Totaal;West Maas en Waal;2017;53.0;2.0;38.0;0.0;3.0;0.0;0.0;4.0;2.0;4.0;0.0;16.0
2682;Totaal;Westerveld;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2683;Totaal;Westerveld;2013;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;20.0
2684;Totaal;Westerveld;2014;27.0;1.0;0.0;18.0;0.0;0.0;0.0;6.0;2.0;0.0;0.0;15.0
2685;Totaal;Westerveld;2015;43.0;6.0;26.0;9.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;9.0
2686;Totaal;Westerveld;2016;30.0;0.0;2.0;6.0;10.0;8.0;2.0;0.0;0.0;2.0;0.0;16.0
2687;Totaal;Westerveld;2017;52.0;4.0;5.0;15.0;23.0;5.0;0.0;0.0;0.0;0.0;0.0;13.0
2688;Totaal;Westervoort;2012;14.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;10.0;0.0;38.0
2689;Totaal;Westervoort;2013;22.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;18.0;0.0;47.0
2690;Totaal;Westervoort;2014;92.0;0.0;5.0;0.0;86.0;0.0;0.0;0.0;0.0;1.0;0.0;15.0
2691;Totaal;Westervoort;2015;32.0;1.0;0.0;13.0;0.0;0.0;0.0;0.0;0.0;18.0;0.0;26.0
2692;Totaal;Westervoort;2016;18.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;16.0;0.0;0.0;34.0
2693;Totaal;Westervoort;2017;49.0;0.0;3.0;0.0;0.0;4.0;0.0;0.0;0.0;42.0;0.0;89.0
2694;Totaal;Westland;2012;396.0;1.0;60.0;59.0;55.0;105.0;24.0;21.0;4.0;67.0;0.0;19.0
2695;Totaal;Westland;2013;402.0;33.0;1.0;7.0;63.0;56.0;201.0;5.0;35.0;1.0;0.0;19.0
2696;Totaal;Westland;2014;708.0;0.0;5.0;12.0;113.0;82.0;53.0;105.0;210.0;128.0;0.0;27.0
2697;Totaal;Westland;2015;256.0;0.0;11.0;93.0;2.0;41.0;23.0;0.0;62.0;24.0;0.0;20.0
2698;Totaal;Westland;2016;583.0;0.0;28.0;46.0;169.0;22.0;28.0;85.0;183.0;22.0;0.0;23.0
2699;Totaal;Westland;2017;448.0;0.0;0.0;20.0;279.0;54.0;43.0;15.0;17.0;20.0;0.0;18.0
2700;Totaal;Weststellingwerf;2012;16.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;7.0;4.0;0.0;30.0
2701;Totaal;Weststellingwerf;2013;106.0;0.0;0.0;35.0;5.0;10.0;0.0;56.0;0.0;0.0;0.0;18.0
2702;Totaal;Weststellingwerf;2014;60.0;3.0;37.0;4.0;2.0;6.0;0.0;0.0;8.0;0.0;0.0;11.0
2703;Totaal;Weststellingwerf;2015;81.0;16.0;2.0;13.0;7.0;42.0;0.0;0.0;0.0;1.0;0.0;14.0
2704;Totaal;Weststellingwerf;2016;56.0;0.0;10.0;2.0;12.0;28.0;0.0;2.0;0.0;2.0;0.0;16.0
2705;Totaal;Weststellingwerf;2017;66.0;1.0;15.0;37.0;0.0;1.0;2.0;0.0;10.0;0.0;0.0;14.0
2706;Totaal;Westvoorne;2012;19.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;16.0;0.0;0.0;27.0
2707;Totaal;Westvoorne;2013;141.0;0.0;0.0;0.0;30.0;9.0;8.0;84.0;0.0;10.0;0.0;22.0
2708;Totaal;Westvoorne;2014;14.0;0.0;4.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;17.0
2709;Totaal;Westvoorne;2015;31.0;0.0;0.0;2.0;17.0;9.0;0.0;0.0;0.0;3.0;0.0;18.0
2710;Totaal;Westvoorne;2016;27.0;0.0;2.0;11.0;13.0;0.0;0.0;0.0;0.0;1.0;0.0;15.0
2711;Totaal;Westvoorne;2017;57.0;0.0;0.0;12.0;27.0;0.0;18.0;0.0;0.0;0.0;0.0;16.0
2712;Totaal;Wierden;2012;65.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;60.0;0.0;88.0
2713;Totaal;Wierden;2013;64.0;0.0;5.0;4.0;2.0;23.0;2.0;0.0;7.0;21.0;0.0;25.0
2714;Totaal;Wierden;2014;70.0;0.0;10.0;0.0;8.0;0.0;0.0;3.0;1.0;48.0;0.0;77.0
2715;Totaal;Wierden;2015;39.0;0.0;0.0;14.0;7.0;5.0;0.0;0.0;7.0;6.0;0.0;26.0
2716;Totaal;Wierden;2016;188.0;0.0;0.0;3.0;14.0;146.0;8.0;7.0;0.0;10.0;0.0;22.0
2717;Totaal;Wierden;2017;60.0;0.0;6.0;18.0;0.0;7.0;1.0;0.0;28.0;0.0;0.0;21.0
2718;Totaal;Wijchen;2012;260.0;0.0;0.0;11.0;13.0;21.0;0.0;0.0;207.0;8.0;0.0;28.0
2719;Totaal;Wijchen;2013;93.0;0.0;0.0;4.0;14.0;0.0;0.0;0.0;53.0;22.0;0.0;36.0
2720;Totaal;Wijchen;2014;55.0;0.0;10.0;16.0;0.0;0.0;2.0;0.0;1.0;26.0;0.0;35.0
2721;Totaal;Wijchen;2015;68.0;0.0;1.0;35.0;21.0;4.0;2.0;0.0;1.0;4.0;0.0;17.0
2722;Totaal;Wijchen;2016;19.0;0.0;2.0;6.0;8.0;1.0;2.0;0.0;0.0;0.0;0.0;14.0
2723;Totaal;Wijchen;2017;303.0;0.0;0.0;0.0;11.0;70.0;164.0;52.0;0.0;6.0;0.0;21.0
2724;Totaal;Wijdemeren;2012;17.0;0.0;0.0;1.0;0.0;1.0;15.0;0.0;0.0;0.0;0.0;20.0
2725;Totaal;Wijdemeren;2013;17.0;1.0;0.0;0.0;16.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0
2726;Totaal;Wijdemeren;2014;29.0;0.0;9.0;3.0;0.0;1.0;2.0;0.0;12.0;2.0;0.0;21.0
2727;Totaal;Wijdemeren;2015;32.0;3.0;0.0;26.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;12.0
2728;Totaal;Wijdemeren;2016;162.0;0.0;0.0;7.0;150.0;1.0;0.0;0.0;2.0;2.0;0.0;15.0
2729;Totaal;Wijdemeren;2017;88.0;10.0;1.0;3.0;24.0;7.0;1.0;0.0;42.0;0.0;0.0;24.0
2730;Totaal;Wijk bij Duurstede;2012;103.0;0.0;14.0;54.0;35.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0
2731;Totaal;Wijk bij Duurstede;2013;161.0;0.0;0.0;2.0;85.0;74.0;0.0;0.0;0.0;0.0;0.0;16.0
2732;Totaal;Wijk bij Duurstede;2014;122.0;0.0;4.0;13.0;45.0;22.0;37.0;0.0;1.0;0.0;0.0;17.0
2733;Totaal;Wijk bij Duurstede;2015;100.0;0.0;0.0;10.0;12.0;0.0;71.0;7.0;0.0;0.0;0.0;18.0
2734;Totaal;Wijk bij Duurstede;2016;67.0;1.0;0.0;7.0;10.0;0.0;0.0;0.0;47.0;2.0;0.0;24.0
2735;Totaal;Wijk bij Duurstede;2017;34.0;0.0;2.0;7.0;0.0;3.0;0.0;14.0;8.0;0.0;0.0;21.0
2736;Totaal;Winsum;2012;5.0;2.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;9.0
2737;Totaal;Winsum;2013;62.0;0.0;0.0;0.0;60.0;1.0;0.0;0.0;1.0;0.0;0.0;14.0
2738;Totaal;Winsum;2014;29.0;1.0;16.0;0.0;0.0;5.0;0.0;0.0;7.0;0.0;0.0;15.0
2739;Totaal;Winsum;2015;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;25.0
2740;Totaal;Winsum;2016;5.0;2.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;10.0
2741;Totaal;Winsum;2017;8.0;0.0;4.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;12.0
2742;Totaal;Winterswijk;2012;66.0;42.0;1.0;0.0;23.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0
2743;Totaal;Winterswijk;2013;8.0;0.0;0.0;5.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;16.0
2744;Totaal;Winterswijk;2014;53.0;0.0;9.0;0.0;34.0;5.0;1.0;0.0;4.0;0.0;0.0;14.0
2745;Totaal;Winterswijk;2015;22.0;0.0;15.0;6.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;10.0
2746;Totaal;Winterswijk;2016;45.0;0.0;13.0;17.0;2.0;12.0;0.0;0.0;0.0;1.0;0.0;14.0
2747;Totaal;Winterswijk;2017;32.0;0.0;4.0;21.0;0.0;0.0;5.0;0.0;0.0;2.0;0.0;15.0
2748;Totaal;Woensdrecht;2012;8.0;1.0;0.0;1.0;5.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0
2749;Totaal;Woensdrecht;2013;20.0;0.0;0.0;0.0;0.0;1.0;15.0;0.0;3.0;1.0;0.0;25.0
2750;Totaal;Woensdrecht;2014;111.0;0.0;0.0;0.0;9.0;0.0;2.0;5.0;48.0;47.0;0.0;41.0
2751;Totaal;Woensdrecht;2015;9.0;1.0;5.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;15.0
2752;Totaal;Woensdrecht;2016;68.0;1.0;1.0;22.0;38.0;3.0;0.0;0.0;0.0;3.0;0.0;15.0
2753;Totaal;Woensdrecht;2017;68.0;0.0;25.0;8.0;2.0;0.0;0.0;0.0;25.0;8.0;0.0;23.0
2754;Totaal;Woerden;2012;170.0;17.0;0.0;2.0;2.0;25.0;123.0;0.0;1.0;0.0;0.0;17.0
2755;Totaal;Woerden;2013;126.0;0.0;20.0;7.0;15.0;0.0;0.0;13.0;71.0;0.0;0.0;21.0
2756;Totaal;Woerden;2014;159.0;0.0;2.0;47.0;5.0;0.0;68.0;0.0;18.0;19.0;0.0;22.0
2757;Totaal;Woerden;2015;161.0;0.0;0.0;17.0;0.0;136.0;8.0;0.0;0.0;0.0;0.0;17.0
2758;Totaal;Woerden;2016;211.0;0.0;0.0;25.0;139.0;0.0;44.0;3.0;0.0;0.0;0.0;15.0
2759;Totaal;Woerden;2017;170.0;0.0;8.0;24.0;11.0;2.0;0.0;0.0;66.0;59.0;0.0;30.0
2760;Totaal;De Wolden;2012;22.0;0.0;0.0;7.0;0.0;7.0;2.0;0.0;6.0;0.0;0.0;18.0
2761;Totaal;De Wolden;2013;104.0;59.0;9.0;4.0;2.0;13.0;6.0;3.0;7.0;1.0;0.0;8.0
2762;Totaal;De Wolden;2014;51.0;0.0;2.0;8.0;2.0;31.0;0.0;5.0;3.0;0.0;0.0;18.0
2763;Totaal;De Wolden;2015;74.0;3.0;19.0;12.0;38.0;0.0;0.0;0.0;0.0;2.0;0.0;13.0
2764;Totaal;De Wolden;2016;39.0;0.0;8.0;11.0;3.0;9.0;5.0;0.0;1.0;2.0;0.0;16.0
2765;Totaal;De Wolden;2017;61.0;1.0;0.0;33.0;16.0;0.0;5.0;0.0;6.0;0.0;0.0;15.0
2766;Totaal;Wormerland;2012;4.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;32.0
2767;Totaal;Wormerland;2013;120.0;0.0;0.0;0.0;4.0;12.0;0.0;25.0;79.0;0.0;0.0;24.0
2768;Totaal;Wormerland;2014;44.0;27.0;0.0;5.0;1.0;1.0;0.0;0.0;0.0;10.0;0.0;11.0
2769;Totaal;Wormerland;2015;24.0;2.0;0.0;6.0;15.0;0.0;0.0;0.0;0.0;1.0;0.0;13.0
2770;Totaal;Wormerland;2016;147.0;0.0;0.0;0.0;10.0;51.0;0.0;1.0;85.0;0.0;0.0;24.0
2771;Totaal;Wormerland;2017;82.0;0.0;0.0;2.0;26.0;0.0;47.0;0.0;2.0;5.0;0.0;20.0
2772;Totaal;Woudenberg;2012;161.0;0.0;9.0;0.0;107.0;0.0;45.0;0.0;0.0;0.0;0.0;15.0
2773;Totaal;Woudenberg;2013;12.0;0.0;0.0;6.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;15.0
2774;Totaal;Woudenberg;2014;15.0;10.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0
2775;Totaal;Woudenberg;2015;28.0;0.0;0.0;26.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;11.0
2776;Totaal;Woudenberg;2016;71.0;0.0;0.0;17.0;21.0;19.0;0.0;14.0;0.0;0.0;0.0;17.0
2777;Totaal;Woudenberg;2017;34.0;0.0;0.0;0.0;0.0;2.0;32.0;0.0;0.0;0.0;0.0;19.0
2778;Totaal;Woudrichem;2012;27.0;0.0;7.0;19.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;11.0
2779;Totaal;Woudrichem;2013;48.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;39.0;0.0;53.0
2780;Totaal;Woudrichem;2014;124.0;0.0;9.0;34.0;62.0;5.0;1.0;0.0;2.0;11.0;0.0;16.0
2781;Totaal;Woudrichem;2015;59.0;38.0;2.0;7.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0
2782;Totaal;Woudrichem;2016;28.0;0.0;0.0;9.0;1.0;0.0;0.0;11.0;0.0;7.0;0.0;25.0
2783;Totaal;Woudrichem;2017;78.0;1.0;41.0;8.0;19.0;0.0;0.0;0.0;5.0;4.0;0.0;14.0
2784;Totaal;Zaanstad;2012;319.0;0.0;11.0;1.0;23.0;12.0;32.0;25.0;138.0;77.0;0.0;33.0
2785;Totaal;Zaanstad;2013;411.0;0.0;0.0;3.0;16.0;17.0;173.0;54.0;123.0;25.0;0.0;26.0
2786;Totaal;Zaanstad;2014;240.0;0.0;0.0;10.0;1.0;0.0;60.0;17.0;16.0;136.0;0.0;37.0
2787;Totaal;Zaanstad;2015;404.0;4.0;32.0;41.0;15.0;38.0;24.0;76.0;160.0;14.0;0.0;24.0
2788;Totaal;Zaanstad;2016;387.0;0.0;0.0;103.0;6.0;19.0;67.0;0.0;171.0;21.0;0.0;24.0
2789;Totaal;Zaanstad;2017;394.0;0.0;0.0;0.0;3.0;51.0;79.0;82.0;58.0;121.0;0.0;32.0
2790;Totaal;Zaltbommel;2012;106.0;1.0;0.0;3.0;1.0;0.0;100.0;0.0;1.0;0.0;0.0;21.0
2791;Totaal;Zaltbommel;2013;141.0;0.0;12.0;0.0;18.0;72.0;20.0;3.0;16.0;0.0;0.0;18.0
2792;Totaal;Zaltbommel;2014;152.0;11.0;0.0;2.0;8.0;7.0;35.0;2.0;74.0;13.0;0.0;26.0
2793;Totaal;Zaltbommel;2015;174.0;2.0;67.0;38.0;11.0;0.0;9.0;7.0;11.0;29.0;0.0;18.0
2794;Totaal;Zaltbommel;2016;75.0;15.0;4.0;6.0;0.0;18.0;3.0;4.0;19.0;6.0;0.0;21.0
2795;Totaal;Zaltbommel;2017;186.0;0.0;67.0;94.0;16.0;0.0;3.0;0.0;6.0;0.0;0.0;12.0
2796;Totaal;Zandvoort;2012;14.0;0.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0
2797;Totaal;Zandvoort;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2798;Totaal;Zandvoort;2014;5.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;28.0
2799;Totaal;Zandvoort;2015;52.0;0.0;0.0;0.0;50.0;0.0;0.0;0.0;2.0;0.0;0.0;15.0
2800;Totaal;Zandvoort;2016;28.0;0.0;0.0;0.0;22.0;0.0;0.0;6.0;0.0;0.0;0.0;17.0
2801;Totaal;Zandvoort;2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2802;Totaal;Zederik;2012;81.0;3.0;0.0;18.0;0.0;22.0;36.0;0.0;2.0;0.0;0.0;17.0
2803;Totaal;Zederik;2013;71.0;0.0;0.0;1.0;3.0;4.0;31.0;11.0;21.0;0.0;0.0;22.0
2804;Totaal;Zederik;2014;14.0;0.0;7.0;0.0;3.0;0.0;0.0;3.0;0.0;1.0;0.0;15.0
2805;Totaal;Zederik;2015;24.0;0.0;1.0;10.0;12.0;0.0;1.0;0.0;0.0;0.0;0.0;12.0
2806;Totaal;Zederik;2016;77.0;0.0;4.0;10.0;6.0;24.0;2.0;9.0;0.0;22.0;0.0;28.0
2807;Totaal;Zederik;2017;27.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;24.0;0.0;50.0
2808;Totaal;Zeevang;2012;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0
2809;Totaal;Zeevang;2013;16.0;0.0;0.0;3.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0;19.0
2810;Totaal;Zeevang;2014;6.0;1.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;1.0;0.0;20.0
2811;Totaal;Zeevang;2015;8.0;0.0;2.0;1.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0
2812;Totaal;Zeevang;2016;;;;;;;;;;;;
2813;Totaal;Zeevang;2017;;;;;;;;;;;;
2814;Totaal;Zeewolde;2012;29.0;0.0;0.0;11.0;13.0;0.0;0.0;0.0;5.0;0.0;0.0;15.0
2815;Totaal;Zeewolde;2013;62.0;0.0;27.0;33.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0
2816;Totaal;Zeewolde;2014;43.0;0.0;0.0;0.0;7.0;28.0;0.0;8.0;0.0;0.0;0.0;18.0
2817;Totaal;Zeewolde;2015;42.0;0.0;0.0;30.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0
2818;Totaal;Zeewolde;2016;135.0;0.0;0.0;0.0;133.0;0.0;2.0;0.0;0.0;0.0;0.0;16.0
2819;Totaal;Zeewolde;2017;35.0;0.0;0.0;0.0;33.0;0.0;2.0;0.0;0.0;0.0;0.0;15.0
2820;Totaal;Zeist;2012;247.0;0.0;0.0;2.0;171.0;0.0;5.0;28.0;37.0;4.0;0.0;18.0
2821;Totaal;Zeist;2013;13.0;0.0;6.0;1.0;1.0;4.0;0.0;0.0;1.0;0.0;0.0;13.0
2822;Totaal;Zeist;2014;391.0;0.0;16.0;18.0;0.0;5.0;151.0;1.0;188.0;12.0;0.0;23.0
2823;Totaal;Zeist;2015;321.0;10.0;63.0;0.0;66.0;133.0;40.0;0.0;7.0;2.0;0.0;15.0
2824;Totaal;Zeist;2016;335.0;0.0;6.0;7.0;69.0;3.0;127.0;42.0;79.0;2.0;0.0;20.0
2825;Totaal;Zeist;2017;287.0;0.0;0.0;34.0;3.0;219.0;3.0;28.0;0.0;0.0;0.0;17.0
2826;Totaal;Zevenaar;2012;64.0;0.0;0.0;8.0;21.0;32.0;1.0;0.0;2.0;0.0;0.0;17.0
2827;Totaal;Zevenaar;2013;25.0;0.0;10.0;1.0;11.0;0.0;1.0;0.0;0.0;2.0;0.0;14.0
2828;Totaal;Zevenaar;2014;14.0;0.0;6.0;1.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;19.0
2829;Totaal;Zevenaar;2015;61.0;0.0;0.0;42.0;13.0;0.0;3.0;0.0;3.0;0.0;0.0;13.0
2830;Totaal;Zevenaar;2016;113.0;0.0;0.0;12.0;60.0;0.0;0.0;0.0;35.0;6.0;0.0;23.0
2831;Totaal;Zevenaar;2017;66.0;0.0;0.0;19.0;35.0;0.0;0.0;0.0;1.0;11.0;0.0;23.0
2832;Totaal;Zijpe;2012;24.0;0.0;0.0;22.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;13.0
2833;Totaal;Zijpe;2013;;;;;;;;;;;;
2834;Totaal;Zijpe;2014;;;;;;;;;;;;
2835;Totaal;Zijpe;2015;;;;;;;;;;;;
2836;Totaal;Zijpe;2016;;;;;;;;;;;;
2837;Totaal;Zijpe;2017;;;;;;;;;;;;
2838;Totaal;Zoetermeer;2012;785.0;0.0;0.0;20.0;179.0;0.0;0.0;107.0;475.0;4.0;0.0;26.0
2839;Totaal;Zoetermeer;2013;191.0;0.0;0.0;0.0;0.0;17.0;0.0;133.0;41.0;0.0;0.0;24.0
2840;Totaal;Zoetermeer;2014;235.0;0.0;0.0;0.0;70.0;24.0;0.0;100.0;41.0;0.0;0.0;22.0
2841;Totaal;Zoetermeer;2015;262.0;0.0;0.0;0.0;176.0;61.0;15.0;6.0;4.0;0.0;0.0;15.0
2842;Totaal;Zoetermeer;2016;316.0;0.0;0.0;232.0;40.0;43.0;0.0;1.0;0.0;0.0;0.0;13.0
2843;Totaal;Zoetermeer;2017;210.0;2.0;14.0;47.0;77.0;0.0;0.0;70.0;0.0;0.0;0.0;16.0
2844;Totaal;Zoeterwoude;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2845;Totaal;Zoeterwoude;2013;42.0;0.0;27.0;0.0;0.0;0.0;3.0;0.0;12.0;0.0;0.0;15.0
2846;Totaal;Zoeterwoude;2014;10.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;6.0;0.0;0.0;26.0
2847;Totaal;Zoeterwoude;2015;4.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;36.0
2848;Totaal;Zoeterwoude;2016;157.0;0.0;2.0;43.0;0.0;112.0;0.0;0.0;0.0;0.0;0.0;16.0
2849;Totaal;Zoeterwoude;2017;45.0;0.0;0.0;9.0;28.0;0.0;0.0;0.0;8.0;0.0;0.0;16.0
2850;Totaal;Zuidhorn;2012;15.0;1.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0
2851;Totaal;Zuidhorn;2013;90.0;35.0;2.0;50.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;8.0
2852;Totaal;Zuidhorn;2014;13.0;0.0;7.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0
2853;Totaal;Zuidhorn;2015;55.0;0.0;5.0;24.0;0.0;16.0;0.0;0.0;10.0;0.0;0.0;15.0
2854;Totaal;Zuidhorn;2016;21.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;19.0;0.0;0.0;30.0
2855;Totaal;Zuidhorn;2017;81.0;0.0;10.0;1.0;6.0;61.0;0.0;1.0;0.0;2.0;0.0;18.0
2856;Totaal;Zuidplas;2012;191.0;8.0;3.0;0.0;145.0;0.0;0.0;0.0;35.0;0.0;0.0;17.0
2857;Totaal;Zuidplas;2013;93.0;1.0;1.0;0.0;3.0;41.0;0.0;47.0;0.0;0.0;0.0;21.0
2858;Totaal;Zuidplas;2014;34.0;0.0;19.0;4.0;7.0;0.0;0.0;4.0;0.0;0.0;0.0;11.0
