ID;SelectieEersteJaar;SelectieTweedeJaar;Perioden;Koopkrachtverandering_1;k_10ePercentiel_2;k_25ePercentiel_3;k_50ePercentiel_4;k_75ePercentiel_5;k_90ePercentiel_6;PercentageVanDeBevolking_7;PercentageVanCategorieInEersteJaar_8;PercentageAchteruit_9
1178;304;303;1993-1994;0.1;-13.0;-4.4;0.1;11.1;38.0;2;92.0;49.0
1179;304;303;1993-1995;1.5;-7.0;-2.0;1.5;8.7;24.0;2;84.0;38.0
1180;304;303;1994-1995;2.3;-12.0;-3.1;2.3;11.1;37.0;2;90.0;33.0
1181;304;303;1995-1996;2.8;-10.0;-1.9;2.8;13.6;42.0;2;90.0;32.0
1182;304;303;1995-1997;4.1;-6.0;-0.6;4.1;11.5;26.0;2;83.0;27.0
1183;304;303;1996-1997;4.4;-10.0;-1.8;4.4;16.5;42.0;2;92.0;30.0
1184;304;303;1997-1998;5.8;-10.0;-0.7;5.8;17.0;44.0;2;92.0;27.0
1185;304;303;1997-1999;5.7;-5.0;0.7;5.7;13.7;29.0;2;83.0;22.0
1186;304;303;1998-1999;4.2;-10.0;-1.5;4.2;14.6;38.0;2;92.0;31.0
1187;304;303;1999-2000;5.8;-10.0;-0.7;5.8;17.5;40.0;2;92.0;26.0
1188;304;304;1977-1979;;;;;;;0;;
1189;304;304;1979-1981;-2.2;-8.0;-5.2;-2.2;1.6;12.0;1;;62.0
1190;304;304;1981-1983;1.2;-11.0;-3.0;1.2;5.2;12.0;1;;47.0
1191;304;304;1983-1985;3.2;-8.0;-2.6;3.2;4.9;13.0;1;;40.0
1192;304;304;1984-1985;-1.1;-13.0;-4.5;-1.1;8.3;20.0;1;;56.0
1193;304;304;1985-1986;2.6;-7.0;-0.9;2.6;14.4;34.0;1;;29.0
1194;304;304;1985-1987;1.0;-9.0;-3.4;1.0;6.3;15.0;1;;47.0
1195;304;304;1986-1987;-0.2;-16.0;-6.4;-0.2;13.6;25.0;1;;50.0
1196;304;304;1987-1988;0.8;-13.0;-4.3;0.8;7.3;22.0;1;;48.0
1197;304;304;1987-1989;1.2;-4.0;-0.9;1.2;5.5;12.0;1;;33.0
1198;304;304;1988-1989;2.7;-10.0;-2.3;2.7;8.8;21.0;1;;33.0
1199;304;304;1989-1990;-0.3;-12.0;-5.5;-0.3;9.2;26.0;1;70.0;51.0
1200;304;304;1989-1991;2.8;-5.0;-0.2;2.8;7.1;15.0;1;56.0;26.0
1201;304;304;1990-1991;1.4;-12.0;-2.8;1.4;8.2;24.0;1;68.0;41.0
1202;304;304;1991-1992;1.9;-10.0;-2.4;1.9;7.7;21.0;2;75.0;34.0
1203;304;304;1991-1993;2.6;-5.0;-0.4;2.6;6.9;14.0;1;56.0;28.0
1204;304;304;1992-1993;2.0;-9.0;-1.8;2.0;8.5;20.0;2;71.0;32.0
1205;304;304;1993-1994;-0.3;-10.0;-3.4;-0.3;7.2;22.0;2;73.0;51.0
1206;304;304;1993-1995;0.6;-6.0;-1.8;0.6;4.9;13.0;1;57.0;40.0
1207;304;304;1994-1995;2.2;-10.0;-1.7;2.2;9.3;24.0;2;74.0;31.0
1208;304;304;1995-1996;2.5;-8.0;-1.2;2.5;10.8;28.0;2;72.0;30.0
1209;304;304;1995-1997;3.5;-5.0;-0.2;3.5;8.9;17.0;1;58.0;25.0
1210;304;304;1996-1997;4.4;-8.0;-1.1;4.4;13.7;30.0;2;75.0;29.0
1211;304;304;1997-1998;5.5;-8.0;0.2;5.5;15.1;31.0;2;75.0;25.0
1212;304;304;1997-1999;4.9;-4.0;0.8;4.9;10.3;20.0;1;59.0;20.0
1213;304;304;1998-1999;3.9;-9.0;-1.4;3.9;12.5;25.0;2;77.0;31.0
1214;304;304;1999-2000;5.4;-10.0;-0.5;5.4;15.5;33.0;2;78.0;26.0
1215;304;305;1977-1979;;;;;;;0;;
1216;304;305;1979-1981;8.2;-15.0;-4.1;8.2;18.6;25.0;0;;30.0
1217;304;305;1981-1983;5.0;-11.0;-4.8;5.0;15.4;20.0;0;;32.0
1218;304;305;1983-1985;1.0;-10.0;-0.1;1.0;6.4;20.0;0;;48.0
1219;304;305;1984-1985;;;;;;;0;;
1220;304;305;1985-1986;;;;;;;0;;
1221;304;305;1985-1987;;;;;;;0;;
1222;304;305;1986-1987;;;;;;;0;;
1223;304;305;1987-1988;0.0;-22.0;-11.8;0.0;24.4;68.0;0;;50.0
1224;304;305;1987-1989;4.2;-14.0;-2.3;4.2;14.1;24.0;0;;33.0
1225;304;305;1988-1989;11.9;-24.0;-5.3;11.9;39.5;88.0;0;;29.0
1226;304;305;1989-1990;13.0;-19.0;-6.0;13.0;38.3;65.0;0;17.0;31.0
1227;304;305;1989-1991;6.6;-9.0;-0.5;6.6;23.1;42.0;0;23.0;26.0
1228;304;305;1990-1991;10.8;-18.0;-7.8;10.8;57.6;113.0;0;20.0;37.0
1229;304;305;1991-1992;9.2;-14.0;-5.7;9.2;50.7;111.0;0;16.0;38.0
1230;304;305;1991-1993;6.2;-8.0;-1.8;6.2;22.1;39.0;0;23.0;33.0
1231;304;305;1992-1993;9.3;-19.0;-7.7;9.3;46.3;95.0;0;18.0;41.0
1232;304;305;1993-1994;4.5;-21.0;-10.1;4.5;44.8;100.0;0;18.0;45.0
1233;304;305;1993-1995;4.8;-10.0;-3.0;4.8;19.0;40.0;0;23.0;34.0
1234;304;305;1994-1995;5.3;-17.0;-9.3;5.3;40.7;80.0;0;15.0;45.0
1235;304;305;1995-1996;5.5;-19.0;-7.3;5.5;47.7;92.0;0;16.0;42.0
1236;304;305;1995-1997;6.8;-8.0;-2.5;6.8;22.6;43.0;1;23.0;32.0
1237;304;305;1996-1997;4.0;-17.0;-8.4;4.0;47.1;101.0;0;15.0;40.0
1238;304;305;1997-1998;7.5;-16.0;-7.1;7.5;39.1;78.0;0;16.0;38.0
1239;304;305;1997-1999;8.2;-10.0;-1.4;8.2;25.3;40.0;0;21.0;29.0
1240;304;305;1998-1999;10.5;-17.0;-3.9;10.5;55.7;99.0;0;14.0;30.0
1241;304;305;1999-2000;8.3;-14.0;-2.4;8.3;43.1;79.0;0;13.0;29.0
1242;304;306;1977-1979;;;;;;;0;;
1243;304;306;1979-1981;;;;;;;0;;
1244;304;306;1981-1983;;;;;;;0;;
1245;304;306;1983-1985;;;;;;;0;;
1246;304;306;1984-1985;;;;;;;0;;
1247;304;306;1985-1986;;;;;;;0;;
1248;304;306;1985-1987;;;;;;;0;;
1249;304;306;1986-1987;;;;;;;0;;
1250;304;306;1987-1988;;;;;;;0;;
1251;304;306;1987-1989;;;;;;;0;;
1252;304;306;1988-1989;;;;;;;0;;
1253;304;306;1989-1990;;;;;;;0;1.0;
1254;304;306;1989-1991;11.3;-14.0;2.0;11.3;27.1;43.0;0;3.0;22.0
1255;304;306;1990-1991;;;;;;;0;2.0;
1256;304;306;1991-1992;;;;;;;0;1.0;
1257;304;306;1991-1993;11.0;-11.0;-1.5;11.0;27.3;55.0;0;4.0;30.0
1258;304;306;1992-1993;14.8;-25.0;-17.8;14.8;61.5;138.0;0;2.0;34.0
1259;304;306;1993-1994;34.0;-19.0;1.9;34.0;80.8;127.0;0;2.0;22.0
1260;304;306;1993-1995;16.7;-2.0;7.3;16.7;37.9;55.0;0;4.0;13.0
1261;304;306;1994-1995;;;;;;;0;1.0;
1262;304;306;1995-1996;;;;;;;0;1.0;
1263;304;306;1995-1997;21.6;-4.0;4.7;21.6;43.7;100.0;0;2.0;20.0
1264;304;306;1996-1997;;;;;;;0;1.0;
1265;304;306;1997-1998;;;;;;;0;1.0;
1266;304;306;1997-1999;17.1;-6.0;2.8;17.1;36.1;54.0;0;3.0;14.0
1267;304;306;1998-1999;;;;;;;0;1.0;
1268;304;306;1999-2000;;;;;;;0;1.0;
1269;304;307;1977-1979;;;;;;;0;;
1270;304;307;1979-1981;;;;;;;0;;
1271;304;307;1981-1983;20.0;-7.0;2.5;20.0;21.8;24.0;0;;20.0
1272;304;307;1983-1985;2.9;-15.0;-4.4;2.9;6.8;34.0;0;;44.0
1273;304;307;1984-1985;;;;;;;0;;
1274;304;307;1985-1986;;;;;;;0;;
1275;304;307;1985-1987;;;;;;;0;;
1276;304;307;1986-1987;;;;;;;0;;
1277;304;307;1987-1988;;;;;;;0;;
1278;304;307;1987-1989;3.8;-12.0;-2.2;3.8;17.5;36.0;0;;28.0
1279;304;307;1988-1989;4.8;-13.0;-2.4;4.8;20.5;66.0;0;;36.0
1280;304;307;1989-1990;3.5;-20.0;-6.3;3.5;15.8;31.0;0;7.0;42.0
1281;304;307;1989-1991;4.1;-9.0;-1.2;4.1;15.2;30.0;0;13.0;29.0
1282;304;307;1990-1991;3.1;-18.0;-7.0;3.1;18.6;107.0;0;7.0;46.0
1283;304;307;1991-1992;2.0;-11.0;-6.4;2.0;23.5;54.0;0;7.0;44.0
1284;304;307;1991-1993;0.3;-10.0;-5.5;0.3;7.9;20.0;0;13.0;49.0
1285;304;307;1992-1993;-2.1;-15.0;-11.2;-2.1;12.6;29.0;0;7.0;52.0
1286;304;307;1993-1994;1.4;-17.0;-6.4;1.4;15.0;38.0;0;6.0;45.0
1287;304;307;1993-1995;2.7;-8.0;-2.6;2.7;10.9;27.0;0;11.0;39.0
1288;304;307;1994-1995;-1.4;-17.0;-7.4;-1.4;11.6;44.0;0;6.0;55.0
1289;304;307;1995-1996;0.3;-14.0;-7.8;0.3;12.3;22.0;0;8.0;50.0
1290;304;307;1995-1997;6.1;-5.0;-0.1;6.1;11.2;22.0;0;12.0;25.0
1291;304;307;1996-1997;7.8;-14.0;-1.0;7.8;20.2;51.0;0;5.0;28.0
1292;304;307;1997-1998;4.5;-5.0;-2.1;4.5;13.7;41.0;0;6.0;32.0
1293;304;307;1997-1999;7.1;-8.0;0.0;7.1;15.7;29.0;0;13.0;25.0
1294;304;307;1998-1999;5.1;-13.0;-4.7;5.1;21.6;58.0;0;6.0;34.0
1295;304;307;1999-2000;2.9;-12.0;-5.0;2.9;14.4;40.0;0;6.0;42.0
1296;304;308;1977-1979;;;;;;;0;;
1297;304;308;1979-1981;;;;;;;0;;
1298;304;308;1981-1983;2.8;-11.0;-3.9;2.8;14.4;33.0;0;;38.0
1299;304;308;1983-1985;-1.0;-15.0;-4.5;-1.0;3.5;39.0;0;;51.0
1300;304;308;1984-1985;;;;;;;0;;
1301;304;308;1985-1986;;;;;;;0;;
1302;304;308;1985-1987;;;;;;;0;;
1303;304;308;1986-1987;;;;;;;0;;
1304;304;308;1987-1988;;;;;;;0;;
1305;304;308;1987-1989;3.3;-8.0;-2.2;3.3;8.4;36.0;0;;28.0
1306;304;308;1988-1989;4.3;-14.0;-2.5;4.3;10.2;49.0;0;;39.0
1307;304;308;1989-1990;2.0;-20.0;-6.6;2.0;13.2;28.0;0;7.0;45.0
1308;304;308;1989-1991;3.7;-7.0;-1.1;3.7;14.6;21.0;0;10.0;30.0
1309;304;308;1990-1991;2.8;-18.0;-7.6;2.8;14.0;43.0;0;5.0;47.0
1310;304;308;1991-1992;1.9;-9.0;-6.2;1.9;19.0;51.0;0;6.0;44.0
1311;304;308;1991-1993;0.2;-9.0;-5.6;0.2;6.9;14.0;0;11.0;49.0
1312;304;308;1992-1993;-3.2;-15.0;-11.0;-3.2;11.5;23.0;0;6.0;54.0
1313;304;308;1993-1994;-0.2;-17.0;-9.1;-0.2;10.5;26.0;0;5.0;50.0
1314;304;308;1993-1995;1.8;-8.0;-2.9;1.8;9.0;18.0;0;9.0;41.0
1315;304;308;1994-1995;-2.0;-17.0;-7.6;-2.0;8.6;37.0;0;6.0;58.0
1316;304;308;1995-1996;-0.2;-14.0;-7.6;-0.2;11.7;19.0;0;7.0;51.0
1317;304;308;1995-1997;5.9;-4.0;0.5;5.9;11.0;21.0;0;10.0;23.0
1318;304;308;1996-1997;8.0;-12.0;-0.5;8.0;19.9;51.0;0;5.0;26.0
1319;304;308;1997-1998;4.4;-5.0;-2.0;4.4;13.6;38.0;0;6.0;33.0
1320;304;308;1997-1999;5.6;-7.0;-0.9;5.6;12.3;20.0;0;10.0;28.0
1321;304;308;1998-1999;3.5;-15.0;-4.7;3.5;14.6;25.0;0;5.0;36.0
1322;304;308;1999-2000;2.8;-14.0;-5.3;2.8;11.3;26.0;0;5.0;43.0
1323;304;309;1977-1979;;;;;;;0;;
1324;304;309;1979-1981;;;;;;;0;;
1325;304;309;1981-1983;;;;;;;0;;
1326;304;309;1983-1985;;;;;;;0;;
1327;304;309;1984-1985;;;;;;;0;;
1328;304;309;1985-1986;;;;;;;0;;
1329;304;309;1985-1987;;;;;;;0;;
1330;304;309;1986-1987;;;;;;;0;;
1331;304;309;1987-1988;;;;;;;0;;
1332;304;309;1987-1989;;;;;;;0;;
1333;304;309;1988-1989;;;;;;;0;;
1334;304;309;1989-1990;;;;;;;0;1.0;
1335;304;309;1989-1991;6.8;-23.0;-2.8;6.8;30.1;46.0;0;2.0;27.0
1336;304;309;1990-1991;;;;;;;0;1.0;
1337;304;309;1991-1992;;;;;;;0;1.0;
1338;304;309;1991-1993;0.8;-13.0;-4.8;0.8;27.6;42.0;0;2.0;46.0
1339;304;309;1992-1993;;;;;;;0;1.0;
1340;304;309;1993-1994;;;;;;;0;1.0;
1341;304;309;1993-1995;;;;;;;0;2.0;
1342;304;309;1994-1995;;;;;;;0;1.0;
1343;304;309;1995-1996;;;;;;;0;1.0;
1344;304;309;1995-1997;6.4;-21.0;-4.6;6.4;12.5;23.0;0;2.0;35.0
1345;304;309;1996-1997;;;;;;;0;0.0;
1346;304;309;1997-1998;;;;;;;0;1.0;
1347;304;309;1997-1999;10.1;-16.0;5.3;10.1;29.3;39.0;0;3.0;17.0
1348;304;309;1998-1999;;;;;;;0;1.0;
1349;304;309;1999-2000;;;;;;;0;1.0;
1350;305;310;1977-1979;3.1;-6.0;-0.9;3.1;8.3;18.0;34;100.0;30.0
1351;305;310;1979-1981;-1.6;-11.0;-5.5;-1.6;3.7;12.0;31;100.0;60.0
1352;305;310;1981-1983;-1.0;-12.0;-5.7;-1.0;3.3;11.0;33;100.0;57.0
1353;305;310;1983-1985;0.7;-8.0;-2.8;0.7;5.0;11.0;30;100.0;45.0
1354;305;310;1984-1985;2.6;-13.0;-3.3;2.6;10.3;24.0;29;100.0;37.0
1355;305;310;1985-1986;5.6;-10.0;-0.8;5.6;12.4;25.0;28;100.0;27.0
1356;305;310;1985-1987;6.0;-5.0;1.2;6.0;10.9;19.0;28;100.0;20.0
1357;305;310;1986-1987;5.2;-11.0;-1.4;5.2;14.1;27.0;28;100.0;29.0
1358;305;310;1987-1988;2.7;-15.0;-3.7;2.7;9.5;23.0;27;100.0;37.0
1359;305;310;1987-1989;3.5;-7.0;-0.7;3.5;8.3;16.0;27;100.0;28.0
1360;305;310;1988-1989;3.6;-11.0;-2.2;3.6;10.0;22.0;26;100.0;32.0
1361;305;310;1989-1990;4.3;-11.0;-2.1;4.3;11.4;24.0;26;100.0;32.0
1362;305;310;1989-1991;3.3;-7.0;-0.8;3.3;8.4;16.0;25;100.0;29.0
1363;305;310;1990-1991;1.7;-14.0;-4.1;1.7;8.4;20.0;25;100.0;41.0
1364;305;310;1991-1992;0.9;-15.0;-5.1;0.9;7.0;18.0;25;100.0;46.0
1365;305;310;1991-1993;1.7;-9.0;-2.5;1.7;6.0;13.0;25;100.0;38.0
1366;305;310;1992-1993;1.8;-15.0;-4.3;1.8;7.5;17.0;24;100.0;41.0
1367;305;310;1993-1994;1.0;-15.0;-5.1;1.0;7.3;18.0;24;100.0;45.0
1368;305;310;1993-1995;1.6;-8.0;-2.5;1.6;6.0;13.0;24;100.0;39.0
1369;305;310;1994-1995;1.5;-14.0;-4.7;1.5;8.4;21.0;24;100.0;43.0
1370;305;310;1995-1996;1.6;-14.0;-5.0;1.6;8.2;19.0;24;100.0;43.0
1371;305;310;1995-1997;2.0;-9.0;-2.6;2.0;6.8;14.0;24;100.0;37.0
1372;305;310;1996-1997;1.7;-15.0;-5.2;1.7;9.2;21.0;24;100.0;43.0
1373;305;310;1997-1998;2.6;-14.0;-4.4;2.6;9.7;22.0;24;100.0;39.0
1374;305;310;1997-1999;2.4;-9.0;-2.2;2.4;7.7;15.0;24;100.0;36.0
1375;305;310;1998-1999;2.0;-15.0;-5.4;2.0;10.3;23.0;24;100.0;42.0
1376;305;310;1999-2000;3.3;-15.0;-4.3;3.3;12.0;26.0;24;100.0;38.0
1377;305;301;1977-1979;;;;;;;0;1.0;
1378;305;301;1979-1981;;;;;;;0;1.0;
1379;305;301;1981-1983;-2.0;-30.0;-20.7;-2.0;13.9;22.0;0;1.0;53.0
1380;305;301;1983-1985;19.3;-14.0;-3.7;19.3;29.7;30.0;1;2.0;27.0
1381;305;301;1984-1985;;;;;;;0;1.0;
1382;305;301;1985-1986;;;;;;;0;1.0;
1383;305;301;1985-1987;;;;;;;0;1.0;
1384;305;301;1986-1987;;;;;;;0;1.0;
1385;305;301;1987-1988;;;;;;;0;1.0;
1386;305;301;1987-1989;-5.2;-29.0;-19.8;-5.2;15.8;38.0;0;2.0;53.0
1387;305;301;1988-1989;-8.7;-43.0;-23.5;-8.7;59.5;81.0;0;1.0;55.0
1388;305;301;1989-1990;14.3;-42.0;-16.9;14.3;58.7;88.0;0;1.0;40.0
1389;305;301;1989-1991;9.5;-30.0;-12.0;9.5;26.9;38.0;1;2.0;40.0
1390;305;301;1990-1991;24.6;-35.0;-8.2;24.6;61.9;83.0;0;1.0;32.0
1391;305;301;1991-1992;12.9;-33.0;-17.4;12.9;64.3;85.0;0;1.0;34.0
1392;305;301;1991-1993;4.8;-26.0;-11.9;4.8;23.3;37.0;0;2.0;43.0
1393;305;301;1992-1993;7.0;-41.0;-24.3;7.0;34.6;67.0;0;1.0;41.0
1394;305;301;1993-1994;13.5;-27.0;-10.6;13.5;55.4;89.0;0;1.0;36.0
1395;305;301;1993-1995;10.3;-16.0;-3.0;10.3;24.2;38.0;0;2.0;32.0
1396;305;301;1994-1995;16.0;-29.0;-11.9;16.0;53.4;85.0;0;1.0;33.0
1397;305;301;1995-1996;23.2;-30.0;-13.2;23.2;60.1;91.0;0;1.0;37.0
1398;305;301;1995-1997;6.6;-23.0;-10.6;6.6;24.5;36.0;0;2.0;38.0
1399;305;301;1996-1997;11.4;-37.0;-21.1;11.4;49.5;73.0;0;1.0;47.0
1400;305;301;1997-1998;10.2;-42.0;-14.1;10.2;64.2;88.0;0;1.0;37.0
1401;305;301;1997-1999;10.3;-24.0;-6.4;10.3;24.2;37.0;1;2.0;33.0
1402;305;301;1998-1999;16.7;-33.0;-9.2;16.7;51.0;93.0;0;1.0;31.0
1403;305;301;1999-2000;11.4;-39.0;-14.5;11.4;42.6;78.0;0;1.0;37.0
1404;305;302;1977-1979;3.1;-6.0;-0.9;3.1;8.3;18.0;34;99.0;30.0
1405;305;302;1979-1981;-1.7;-11.0;-5.5;-1.7;3.7;12.0;31;99.0;60.0
1406;305;302;1981-1983;-1.0;-12.0;-5.7;-1.0;3.3;11.0;32;99.0;57.0
1407;305;302;1983-1985;0.6;-8.0;-2.8;0.6;4.9;11.0;29;98.0;46.0
1408;305;302;1984-1985;2.6;-13.0;-3.3;2.6;10.3;24.0;28;99.0;37.0
1409;305;302;1985-1986;5.6;-10.0;-0.8;5.6;12.4;25.0;28;99.0;27.0
1410;305;302;1985-1987;6.0;-5.0;1.2;6.0;10.9;18.0;28;99.0;20.0
1411;305;302;1986-1987;5.2;-11.0;-1.4;5.2;14.1;27.0;27;99.0;29.0
1412;305;302;1987-1988;2.7;-15.0;-3.7;2.7;9.4;22.0;27;99.0;37.0
1413;305;302;1987-1989;3.5;-7.0;-0.7;3.5;8.3;16.0;27;98.0;28.0
1414;305;302;1988-1989;3.6;-11.0;-2.2;3.6;9.9;22.0;26;99.0;32.0
1415;305;302;1989-1990;4.2;-11.0;-2.1;4.2;11.4;24.0;25;99.0;32.0
1416;305;302;1989-1991;3.3;-6.0;-0.8;3.3;8.3;16.0;25;98.0;29.0
1417;305;302;1990-1991;1.7;-14.0;-4.1;1.7;8.3;20.0;24;99.0;41.0
1418;305;302;1991-1992;0.9;-14.0;-5.1;0.9;7.0;18.0;24;99.0;46.0
1419;305;302;1991-1993;1.7;-9.0;-2.5;1.7;6.0;12.0;24;98.0;38.0
1420;305;302;1992-1993;1.8;-14.0;-4.3;1.8;7.4;17.0;24;99.0;41.0
1421;305;302;1993-1994;0.9;-15.0;-5.1;0.9;7.3;18.0;24;99.0;45.0
1422;305;302;1993-1995;1.5;-8.0;-2.5;1.5;5.9;13.0;24;98.0;39.0
1423;305;302;1994-1995;1.5;-14.0;-4.7;1.5;8.3;20.0;24;99.0;43.0
1424;305;302;1995-1996;1.6;-14.0;-4.9;1.6;8.1;19.0;24;99.0;43.0
1425;305;302;1995-1997;2.0;-9.0;-2.5;2.0;6.7;14.0;24;98.0;37.0
1426;305;302;1996-1997;1.6;-15.0;-5.1;1.6;9.1;21.0;24;99.0;43.0
1427;305;302;1997-1998;2.6;-14.0;-4.4;2.6;9.6;22.0;24;99.0;39.0
1428;305;302;1997-1999;2.4;-9.0;-2.2;2.4;7.6;15.0;24;98.0;36.0
1429;305;302;1998-1999;2.0;-15.0;-5.4;2.0;10.1;23.0;24;99.0;42.0
1430;305;302;1999-2000;3.3;-15.0;-4.3;3.3;11.9;26.0;24;99.0;38.0
1431;305;303;1977-1979;2.9;-6.0;-0.9;2.9;7.9;17.0;32;94.0;30.0
1432;305;303;1979-1981;-1.9;-11.0;-5.7;-1.9;3.0;11.0;29;93.0;62.0
1433;305;303;1981-1983;-0.9;-12.0;-5.7;-0.9;3.1;10.0;30;93.0;57.0
1434;305;303;1983-1985;0.6;-8.0;-2.7;0.6;4.7;11.0;27;90.0;46.0
1435;305;303;1984-1985;2.5;-12.0;-3.3;2.5;10.1;23.0;27;95.0;37.0
1436;305;303;1985-1986;5.5;-10.0;-0.9;5.5;12.3;25.0;27;96.0;28.0
1437;305;303;1985-1987;5.9;-5.0;1.2;5.9;10.6;18.0;26;91.0;20.0
1438;305;303;1986-1987;5.2;-11.0;-1.4;5.2;13.9;27.0;26;96.0;29.0
1439;305;303;1987-1988;2.6;-15.0;-3.8;2.6;9.2;22.0;26;95.0;38.0
1440;305;303;1987-1989;3.3;-7.0;-0.9;3.3;7.8;15.0;25;90.0;29.0
1441;305;303;1988-1989;3.5;-11.0;-2.1;3.5;9.8;22.0;25;95.0;32.0
1442;305;303;1989-1990;4.2;-11.0;-2.1;4.2;11.2;23.0;24;95.0;32.0
1443;305;303;1989-1991;3.1;-7.0;-0.9;3.1;8.0;15.0;23;91.0;30.0
1444;305;303;1990-1991;1.6;-14.0;-4.2;1.6;8.1;19.0;23;95.0;42.0
1445;305;303;1991-1992;0.8;-15.0;-5.2;0.8;6.7;17.0;23;95.0;46.0
1446;305;303;1991-1993;1.6;-9.0;-2.6;1.6;5.6;12.0;23;91.0;39.0
1447;305;303;1992-1993;1.7;-14.0;-4.3;1.7;7.2;16.0;23;96.0;41.0
1448;305;303;1993-1994;0.9;-15.0;-5.1;0.9;7.1;17.0;23;96.0;45.0
1449;305;303;1993-1995;1.4;-8.0;-2.6;1.4;5.6;12.0;22;92.0;40.0
1450;305;303;1994-1995;1.4;-14.0;-4.8;1.4;8.1;19.0;23;95.0;43.0
1451;305;303;1995-1996;1.5;-14.0;-5.0;1.5;7.9;18.0;23;96.0;43.0
1452;305;303;1995-1997;1.8;-9.0;-2.7;1.8;6.4;13.0;22;92.0;38.0
1453;305;303;1996-1997;1.6;-15.0;-5.2;1.6;8.9;20.0;23;96.0;43.0
1454;305;303;1997-1998;2.5;-14.0;-4.4;2.5;9.5;21.0;23;96.0;39.0
1455;305;303;1997-1999;2.1;-9.0;-2.4;2.1;7.1;14.0;22;91.0;37.0
1456;305;303;1998-1999;1.9;-15.0;-5.5;1.9;9.9;22.0;23;95.0;42.0
1457;305;303;1999-2000;3.2;-15.0;-4.4;3.2;11.6;25.0;23;96.0;38.0
1458;305;304;1977-1979;;;;;;;0;1.0;
1459;305;304;1979-1981;-12.5;-32.0;-20.6;-12.5;5.0;12.0;0;1.0;72.0
1460;305;304;1981-1983;-8.2;-44.0;-26.1;-8.2;10.2;11.0;0;1.0;57.0
1461;305;304;1983-1985;-2.7;-25.0;-14.0;-2.7;3.0;13.0;0;1.0;58.0
1462;305;304;1984-1985;;;;;;;0;1.0;
1463;305;304;1985-1986;;;;;;;0;1.0;
1464;305;304;1985-1987;;;;;;;0;1.0;
1465;305;304;1986-1987;;;;;;;0;1.0;
1466;305;304;1987-1988;-14.1;-50.0;-35.7;-14.1;12.7;30.0;0;1.0;69.0
1467;305;304;1987-1989;-3.1;-26.0;-12.5;-3.1;6.1;12.0;0;1.0;61.0
1468;305;304;1988-1989;-1.0;-49.0;-39.0;-1.0;27.8;42.0;0;1.0;51.0
1469;305;304;1989-1990;-15.3;-53.0;-37.1;-15.3;10.2;35.0;0;1.0;63.0
1470;305;304;1989-1991;-10.7;-30.0;-22.1;-10.7;4.0;18.0;0;2.0;69.0
1471;305;304;1990-1991;-28.9;-59.0;-45.1;-28.9;-4.7;16.0;0;1.0;79.0
1472;305;304;1991-1992;-18.3;-56.0;-40.2;-18.3;12.0;36.0;0;1.0;64.0
1473;305;304;1991-1993;-8.6;-32.0;-21.4;-8.6;4.3;17.0;0;2.0;70.0
1474;305;304;1992-1993;-22.3;-57.0;-41.4;-22.3;0.7;27.0;0;1.0;73.0
1475;305;304;1993-1994;-20.6;-59.0;-44.5;-20.6;6.1;22.0;0;2.0;68.0
1476;305;304;1993-1995;-10.9;-34.0;-24.4;-10.9;2.8;14.0;1;3.0;70.0
1477;305;304;1994-1995;-20.7;-60.0;-44.1;-20.7;5.2;35.0;0;2.0;69.0
1478;305;304;1995-1996;-21.6;-55.0;-43.7;-21.6;3.9;31.0;0;2.0;69.0
1479;305;304;1995-1997;-11.7;-32.0;-22.8;-11.7;2.3;14.0;1;2.0;71.0
1480;305;304;1996-1997;-23.8;-56.0;-41.1;-23.8;1.7;28.0;0;2.0;73.0
1481;305;304;1997-1998;-18.1;-56.0;-38.3;-18.1;4.6;33.0;0;2.0;69.0
1482;305;304;1997-1999;-7.9;-28.0;-20.2;-7.9;5.7;16.0;1;3.0;63.0
1483;305;304;1998-1999;-21.6;-54.0;-38.6;-21.6;14.2;36.0;0;2.0;67.0
1484;305;304;1999-2000;-28.4;-60.0;-47.0;-28.4;3.4;23.0;0;2.0;72.0
1485;305;305;1977-1979;2.3;-6.0;-1.1;2.3;6.6;14.0;27;78.0;31.0
1486;305;305;1979-1981;-2.1;-11.0;-5.7;-2.1;2.2;9.0;24;77.0;65.0
1487;305;305;1981-1983;-1.2;-11.0;-5.7;-1.2;2.7;10.0;26;79.0;59.0
1488;305;305;1983-1985;0.5;-8.0;-2.7;0.5;4.5;10.0;23;78.0;47.0
1489;305;305;1984-1985;2.5;-12.0;-3.5;2.5;9.7;22.0;25;86.0;38.0
1490;305;305;1985-1986;5.5;-10.0;-1.0;5.5;12.1;24.0;24;85.0;28.0
1491;305;305;1985-1987;5.5;-5.0;0.9;5.5;10.1;17.0;21;75.0;21.0
1492;305;305;1986-1987;5.1;-11.0;-1.2;5.1;13.9;27.0;24;85.0;29.0
1493;305;305;1987-1988;2.6;-15.0;-3.6;2.6;8.9;20.0;23;85.0;38.0
1494;305;305;1987-1989;3.0;-7.0;-1.0;3.0;7.3;13.0;20;74.0;30.0
1495;305;305;1988-1989;3.6;-11.0;-2.0;3.6;9.7;21.0;22;85.0;32.0
1496;305;305;1989-1990;4.2;-10.0;-1.9;4.2;10.9;22.0;22;86.0;31.0
1497;305;305;1989-1991;3.0;-6.0;-0.8;3.0;7.6;14.0;19;75.0;29.0
