ID;Bedrijfsgroep;Geslacht;Dienstvorm;Personen_1
1290;XVII, 46. Koksbedrijven en kokerijen;Vrouwen;Totaal van alle dienstvormen;132
1291;XVII, 46. Koksbedrijven en kokerijen;Vrouwen;Staat;0
1292;XVII, 46. Koksbedrijven en kokerijen;Vrouwen;Provincie;0
1293;XVII, 46. Koksbedrijven en kokerijen;Vrouwen;Gemeente;6
1294;XVII, 46. Koksbedrijven en kokerijen;Vrouwen;Waterschap;0
1295;XVII, 46. Koksbedrijven en kokerijen;Vrouwen;Particulier;126
1296;XVIII, 1. Landbouw (akkerb. en veehoud.);Totaal mannen en vrouwen;Totaal van alle dienstvormen;549366
1297;XVIII, 1. Landbouw (akkerb. en veehoud.);Totaal mannen en vrouwen;Staat;52
1298;XVIII, 1. Landbouw (akkerb. en veehoud.);Totaal mannen en vrouwen;Provincie;12
1299;XVIII, 1. Landbouw (akkerb. en veehoud.);Totaal mannen en vrouwen;Gemeente;171
1300;XVIII, 1. Landbouw (akkerb. en veehoud.);Totaal mannen en vrouwen;Waterschap;117
1301;XVIII, 1. Landbouw (akkerb. en veehoud.);Totaal mannen en vrouwen;Particulier;549014
1302;XVIII, 1. Landbouw (akkerb. en veehoud.);Mannen;Totaal van alle dienstvormen;441774
1303;XVIII, 1. Landbouw (akkerb. en veehoud.);Mannen;Staat;50
1304;XVIII, 1. Landbouw (akkerb. en veehoud.);Mannen;Provincie;12
1305;XVIII, 1. Landbouw (akkerb. en veehoud.);Mannen;Gemeente;166
1306;XVIII, 1. Landbouw (akkerb. en veehoud.);Mannen;Waterschap;117
1307;XVIII, 1. Landbouw (akkerb. en veehoud.);Mannen;Particulier;441429
1308;XVIII, 1. Landbouw (akkerb. en veehoud.);Vrouwen;Totaal van alle dienstvormen;107592
1309;XVIII, 1. Landbouw (akkerb. en veehoud.);Vrouwen;Staat;2
1310;XVIII, 1. Landbouw (akkerb. en veehoud.);Vrouwen;Provincie;0
1311;XVIII, 1. Landbouw (akkerb. en veehoud.);Vrouwen;Gemeente;5
1312;XVIII, 1. Landbouw (akkerb. en veehoud.);Vrouwen;Waterschap;0
1313;XVIII, 1. Landbouw (akkerb. en veehoud.);Vrouwen;Particulier;107585
1314;XVIII, 2. Groenten- en ooftteelt;Totaal mannen en vrouwen;Totaal van alle dienstvormen;50327
1315;XVIII, 2. Groenten- en ooftteelt;Totaal mannen en vrouwen;Staat;3
1316;XVIII, 2. Groenten- en ooftteelt;Totaal mannen en vrouwen;Provincie;7
1317;XVIII, 2. Groenten- en ooftteelt;Totaal mannen en vrouwen;Gemeente;20
1318;XVIII, 2. Groenten- en ooftteelt;Totaal mannen en vrouwen;Waterschap;3
1319;XVIII, 2. Groenten- en ooftteelt;Totaal mannen en vrouwen;Particulier;50294
1320;XVIII, 2. Groenten- en ooftteelt;Mannen;Totaal van alle dienstvormen;49050
1321;XVIII, 2. Groenten- en ooftteelt;Mannen;Staat;3
1322;XVIII, 2. Groenten- en ooftteelt;Mannen;Provincie;7
1323;XVIII, 2. Groenten- en ooftteelt;Mannen;Gemeente;20
1324;XVIII, 2. Groenten- en ooftteelt;Mannen;Waterschap;3
1325;XVIII, 2. Groenten- en ooftteelt;Mannen;Particulier;49017
1326;XVIII, 2. Groenten- en ooftteelt;Vrouwen;Totaal van alle dienstvormen;1277
1327;XVIII, 2. Groenten- en ooftteelt;Vrouwen;Staat;0
1328;XVIII, 2. Groenten- en ooftteelt;Vrouwen;Provincie;0
1329;XVIII, 2. Groenten- en ooftteelt;Vrouwen;Gemeente;0
1330;XVIII, 2. Groenten- en ooftteelt;Vrouwen;Waterschap;0
1331;XVIII, 2. Groenten- en ooftteelt;Vrouwen;Particulier;1277
1332;XVIII, 3. Boomkweekerijen;Totaal mannen en vrouwen;Totaal van alle dienstvormen;5437
1333;XVIII, 3. Boomkweekerijen;Totaal mannen en vrouwen;Staat;1
1334;XVIII, 3. Boomkweekerijen;Totaal mannen en vrouwen;Provincie;2
1335;XVIII, 3. Boomkweekerijen;Totaal mannen en vrouwen;Gemeente;31
1336;XVIII, 3. Boomkweekerijen;Totaal mannen en vrouwen;Waterschap;0
1337;XVIII, 3. Boomkweekerijen;Totaal mannen en vrouwen;Particulier;5403
1338;XVIII, 3. Boomkweekerijen;Mannen;Totaal van alle dienstvormen;5376
1339;XVIII, 3. Boomkweekerijen;Mannen;Staat;1
1340;XVIII, 3. Boomkweekerijen;Mannen;Provincie;2
1341;XVIII, 3. Boomkweekerijen;Mannen;Gemeente;31
1342;XVIII, 3. Boomkweekerijen;Mannen;Waterschap;0
1343;XVIII, 3. Boomkweekerijen;Mannen;Particulier;5342
1344;XVIII, 3. Boomkweekerijen;Vrouwen;Totaal van alle dienstvormen;61
1345;XVIII, 3. Boomkweekerijen;Vrouwen;Staat;0
1346;XVIII, 3. Boomkweekerijen;Vrouwen;Provincie;0
1347;XVIII, 3. Boomkweekerijen;Vrouwen;Gemeente;0
1348;XVIII, 3. Boomkweekerijen;Vrouwen;Waterschap;0
1349;XVIII, 3. Boomkweekerijen;Vrouwen;Particulier;61
1350;XVIII, 4. Bloemisterijen en tuinierd.;Totaal mannen en vrouwen;Totaal van alle dienstvormen;16183
1351;XVIII, 4. Bloemisterijen en tuinierd.;Totaal mannen en vrouwen;Staat;8
1352;XVIII, 4. Bloemisterijen en tuinierd.;Totaal mannen en vrouwen;Provincie;2
1353;XVIII, 4. Bloemisterijen en tuinierd.;Totaal mannen en vrouwen;Gemeente;1779
1354;XVIII, 4. Bloemisterijen en tuinierd.;Totaal mannen en vrouwen;Waterschap;1
1355;XVIII, 4. Bloemisterijen en tuinierd.;Totaal mannen en vrouwen;Particulier;14393
1356;XVIII, 4. Bloemisterijen en tuinierd.;Mannen;Totaal van alle dienstvormen;15988
1357;XVIII, 4. Bloemisterijen en tuinierd.;Mannen;Staat;8
1358;XVIII, 4. Bloemisterijen en tuinierd.;Mannen;Provincie;2
1359;XVIII, 4. Bloemisterijen en tuinierd.;Mannen;Gemeente;1772
1360;XVIII, 4. Bloemisterijen en tuinierd.;Mannen;Waterschap;1
1361;XVIII, 4. Bloemisterijen en tuinierd.;Mannen;Particulier;14205
1362;XVIII, 4. Bloemisterijen en tuinierd.;Vrouwen;Totaal van alle dienstvormen;195
1363;XVIII, 4. Bloemisterijen en tuinierd.;Vrouwen;Staat;0
1364;XVIII, 4. Bloemisterijen en tuinierd.;Vrouwen;Provincie;0
1365;XVIII, 4. Bloemisterijen en tuinierd.;Vrouwen;Gemeente;7
1366;XVIII, 4. Bloemisterijen en tuinierd.;Vrouwen;Waterschap;0
1367;XVIII, 4. Bloemisterijen en tuinierd.;Vrouwen;Particulier;188
1368;XVIII, 5. Bloembollencultuur;Totaal mannen en vrouwen;Totaal van alle dienstvormen;11232
1369;XVIII, 5. Bloembollencultuur;Totaal mannen en vrouwen;Staat;0
1370;XVIII, 5. Bloembollencultuur;Totaal mannen en vrouwen;Provincie;0
1371;XVIII, 5. Bloembollencultuur;Totaal mannen en vrouwen;Gemeente;1
1372;XVIII, 5. Bloembollencultuur;Totaal mannen en vrouwen;Waterschap;0
1373;XVIII, 5. Bloembollencultuur;Totaal mannen en vrouwen;Particulier;11231
1374;XVIII, 5. Bloembollencultuur;Mannen;Totaal van alle dienstvormen;11094
1375;XVIII, 5. Bloembollencultuur;Mannen;Staat;0
1376;XVIII, 5. Bloembollencultuur;Mannen;Provincie;0
1377;XVIII, 5. Bloembollencultuur;Mannen;Gemeente;1
1378;XVIII, 5. Bloembollencultuur;Mannen;Waterschap;0
1379;XVIII, 5. Bloembollencultuur;Mannen;Particulier;11093
1380;XVIII, 5. Bloembollencultuur;Vrouwen;Totaal van alle dienstvormen;138
1381;XVIII, 5. Bloembollencultuur;Vrouwen;Staat;0
1382;XVIII, 5. Bloembollencultuur;Vrouwen;Provincie;0
1383;XVIII, 5. Bloembollencultuur;Vrouwen;Gemeente;0
1384;XVIII, 5. Bloembollencultuur;Vrouwen;Waterschap;0
1385;XVIII, 5. Bloembollencultuur;Vrouwen;Particulier;138
1386;XVIII, 7. Boschbouw;Totaal mannen en vrouwen;Totaal van alle dienstvormen;4196
1387;XVIII, 7. Boschbouw;Totaal mannen en vrouwen;Staat;514
1388;XVIII, 7. Boschbouw;Totaal mannen en vrouwen;Provincie;8
1389;XVIII, 7. Boschbouw;Totaal mannen en vrouwen;Gemeente;144
1390;XVIII, 7. Boschbouw;Totaal mannen en vrouwen;Waterschap;3
1391;XVIII, 7. Boschbouw;Totaal mannen en vrouwen;Particulier;3527
1392;XVIII, 7. Boschbouw;Mannen;Totaal van alle dienstvormen;4185
1393;XVIII, 7. Boschbouw;Mannen;Staat;506
1394;XVIII, 7. Boschbouw;Mannen;Provincie;8
1395;XVIII, 7. Boschbouw;Mannen;Gemeente;144
1396;XVIII, 7. Boschbouw;Mannen;Waterschap;3
1397;XVIII, 7. Boschbouw;Mannen;Particulier;3524
1398;XVIII, 7. Boschbouw;Vrouwen;Totaal van alle dienstvormen;11
1399;XVIII, 7. Boschbouw;Vrouwen;Staat;8
1400;XVIII, 7. Boschbouw;Vrouwen;Provincie;0
1401;XVIII, 7. Boschbouw;Vrouwen;Gemeente;0
1402;XVIII, 7. Boschbouw;Vrouwen;Waterschap;0
1403;XVIII, 7. Boschbouw;Vrouwen;Particulier;3
1404;XVIII, 8. Ontginning;Totaal mannen en vrouwen;Totaal van alle dienstvormen;1907
1405;XVIII, 8. Ontginning;Totaal mannen en vrouwen;Staat;22
1406;XVIII, 8. Ontginning;Totaal mannen en vrouwen;Provincie;5
1407;XVIII, 8. Ontginning;Totaal mannen en vrouwen;Gemeente;108
1408;XVIII, 8. Ontginning;Totaal mannen en vrouwen;Waterschap;12
1409;XVIII, 8. Ontginning;Totaal mannen en vrouwen;Particulier;1760
1410;XVIII, 8. Ontginning;Mannen;Totaal van alle dienstvormen;1871
1411;XVIII, 8. Ontginning;Mannen;Staat;22
1412;XVIII, 8. Ontginning;Mannen;Provincie;5
1413;XVIII, 8. Ontginning;Mannen;Gemeente;108
1414;XVIII, 8. Ontginning;Mannen;Waterschap;12
1415;XVIII, 8. Ontginning;Mannen;Particulier;1724
1416;XVIII, 8. Ontginning;Vrouwen;Totaal van alle dienstvormen;36
1417;XVIII, 8. Ontginning;Vrouwen;Staat;0
1418;XVIII, 8. Ontginning;Vrouwen;Provincie;0
1419;XVIII, 8. Ontginning;Vrouwen;Gemeente;0
1420;XVIII, 8. Ontginning;Vrouwen;Waterschap;0
1421;XVIII, 8. Ontginning;Vrouwen;Particulier;36
1422;XIX, 1. Zee- en kustvisscherij;Totaal mannen en vrouwen;Totaal van alle dienstvormen;12100
1423;XIX, 1. Zee- en kustvisscherij;Totaal mannen en vrouwen;Staat;4
1424;XIX, 1. Zee- en kustvisscherij;Totaal mannen en vrouwen;Provincie;0
1425;XIX, 1. Zee- en kustvisscherij;Totaal mannen en vrouwen;Gemeente;1
1426;XIX, 1. Zee- en kustvisscherij;Totaal mannen en vrouwen;Waterschap;0
1427;XIX, 1. Zee- en kustvisscherij;Totaal mannen en vrouwen;Particulier;12095
1428;XIX, 1. Zee- en kustvisscherij;Mannen;Totaal van alle dienstvormen;11810
1429;XIX, 1. Zee- en kustvisscherij;Mannen;Staat;4
1430;XIX, 1. Zee- en kustvisscherij;Mannen;Provincie;0
1431;XIX, 1. Zee- en kustvisscherij;Mannen;Gemeente;1
1432;XIX, 1. Zee- en kustvisscherij;Mannen;Waterschap;0
1433;XIX, 1. Zee- en kustvisscherij;Mannen;Particulier;11805
1434;XIX, 1. Zee- en kustvisscherij;Vrouwen;Totaal van alle dienstvormen;290
1435;XIX, 1. Zee- en kustvisscherij;Vrouwen;Staat;0
1436;XIX, 1. Zee- en kustvisscherij;Vrouwen;Provincie;0
1437;XIX, 1. Zee- en kustvisscherij;Vrouwen;Gemeente;0
1438;XIX, 1. Zee- en kustvisscherij;Vrouwen;Waterschap;0
1439;XIX, 1. Zee- en kustvisscherij;Vrouwen;Particulier;290
1440;XIX, 2. Zoetwatervisscherij;Totaal mannen en vrouwen;Totaal van alle dienstvormen;2446
1441;XIX, 2. Zoetwatervisscherij;Totaal mannen en vrouwen;Staat;0
1442;XIX, 2. Zoetwatervisscherij;Totaal mannen en vrouwen;Provincie;0
1443;XIX, 2. Zoetwatervisscherij;Totaal mannen en vrouwen;Gemeente;2
1444;XIX, 2. Zoetwatervisscherij;Totaal mannen en vrouwen;Waterschap;0
1445;XIX, 2. Zoetwatervisscherij;Totaal mannen en vrouwen;Particulier;2444
1446;XIX, 2. Zoetwatervisscherij;Mannen;Totaal van alle dienstvormen;2440
1447;XIX, 2. Zoetwatervisscherij;Mannen;Staat;0
1448;XIX, 2. Zoetwatervisscherij;Mannen;Provincie;0
1449;XIX, 2. Zoetwatervisscherij;Mannen;Gemeente;2
1450;XIX, 2. Zoetwatervisscherij;Mannen;Waterschap;0
1451;XIX, 2. Zoetwatervisscherij;Mannen;Particulier;2438
1452;XIX, 2. Zoetwatervisscherij;Vrouwen;Totaal van alle dienstvormen;6
1453;XIX, 2. Zoetwatervisscherij;Vrouwen;Staat;0
1454;XIX, 2. Zoetwatervisscherij;Vrouwen;Provincie;0
1455;XIX, 2. Zoetwatervisscherij;Vrouwen;Gemeente;0
1456;XIX, 2. Zoetwatervisscherij;Vrouwen;Waterschap;0
1457;XIX, 2. Zoetwatervisscherij;Vrouwen;Particulier;6
1458;XIX, 5. Jacht;Totaal mannen en vrouwen;Totaal van alle dienstvormen;348
1459;XIX, 5. Jacht;Totaal mannen en vrouwen;Staat;0
1460;XIX, 5. Jacht;Totaal mannen en vrouwen;Provincie;0
1461;XIX, 5. Jacht;Totaal mannen en vrouwen;Gemeente;0
1462;XIX, 5. Jacht;Totaal mannen en vrouwen;Waterschap;1
1463;XIX, 5. Jacht;Totaal mannen en vrouwen;Particulier;347
1464;XIX, 5. Jacht;Mannen;Totaal van alle dienstvormen;348
1465;XIX, 5. Jacht;Mannen;Staat;0
1466;XIX, 5. Jacht;Mannen;Provincie;0
1467;XIX, 5. Jacht;Mannen;Gemeente;0
1468;XIX, 5. Jacht;Mannen;Waterschap;1
1469;XIX, 5. Jacht;Mannen;Particulier;347
1470;XIX, 5. Jacht;Vrouwen;Totaal van alle dienstvormen;0
1471;XIX, 5. Jacht;Vrouwen;Staat;0
1472;XIX, 5. Jacht;Vrouwen;Provincie;0
1473;XIX, 5. Jacht;Vrouwen;Gemeente;0
1474;XIX, 5. Jacht;Vrouwen;Waterschap;0
1475;XIX, 5. Jacht;Vrouwen;Particulier;0
1476;XX, 2. Groot-, tusschen- en detailhandel;Totaal mannen en vrouwen;Totaal van alle dienstvormen;136665
1477;XX, 2. Groot-, tusschen- en detailhandel;Totaal mannen en vrouwen;Staat;94
1478;XX, 2. Groot-, tusschen- en detailhandel;Totaal mannen en vrouwen;Provincie;0
1479;XX, 2. Groot-, tusschen- en detailhandel;Totaal mannen en vrouwen;Gemeente;56
1480;XX, 2. Groot-, tusschen- en detailhandel;Totaal mannen en vrouwen;Waterschap;0
1481;XX, 2. Groot-, tusschen- en detailhandel;Totaal mannen en vrouwen;Particulier;136515
1482;XX, 2. Groot-, tusschen- en detailhandel;Mannen;Totaal van alle dienstvormen;123363
1483;XX, 2. Groot-, tusschen- en detailhandel;Mannen;Staat;65
1484;XX, 2. Groot-, tusschen- en detailhandel;Mannen;Provincie;0
1485;XX, 2. Groot-, tusschen- en detailhandel;Mannen;Gemeente;51
1486;XX, 2. Groot-, tusschen- en detailhandel;Mannen;Waterschap;0
1487;XX, 2. Groot-, tusschen- en detailhandel;Mannen;Particulier;123247
1488;XX, 2. Groot-, tusschen- en detailhandel;Vrouwen;Totaal van alle dienstvormen;13302
1489;XX, 2. Groot-, tusschen- en detailhandel;Vrouwen;Staat;29
1490;XX, 2. Groot-, tusschen- en detailhandel;Vrouwen;Provincie;0
1491;XX, 2. Groot-, tusschen- en detailhandel;Vrouwen;Gemeente;5
1492;XX, 2. Groot-, tusschen- en detailhandel;Vrouwen;Waterschap;0
1493;XX, 2. Groot-, tusschen- en detailhandel;Vrouwen;Particulier;13268
1494;XX, 6. Handel in onr. goed, woningbur.;Totaal mannen en vrouwen;Totaal van alle dienstvormen;2737
1495;XX, 6. Handel in onr. goed, woningbur.;Totaal mannen en vrouwen;Staat;0
1496;XX, 6. Handel in onr. goed, woningbur.;Totaal mannen en vrouwen;Provincie;0
1497;XX, 6. Handel in onr. goed, woningbur.;Totaal mannen en vrouwen;Gemeente;271
1498;XX, 6. Handel in onr. goed, woningbur.;Totaal mannen en vrouwen;Waterschap;0
1499;XX, 6. Handel in onr. goed, woningbur.;Totaal mannen en vrouwen;Particulier;2466
1500;XX, 6. Handel in onr. goed, woningbur.;Mannen;Totaal van alle dienstvormen;2370
1501;XX, 6. Handel in onr. goed, woningbur.;Mannen;Staat;0
1502;XX, 6. Handel in onr. goed, woningbur.;Mannen;Provincie;0
1503;XX, 6. Handel in onr. goed, woningbur.;Mannen;Gemeente;229
1504;XX, 6. Handel in onr. goed, woningbur.;Mannen;Waterschap;0
1505;XX, 6. Handel in onr. goed, woningbur.;Mannen;Particulier;2141
1506;XX, 6. Handel in onr. goed, woningbur.;Vrouwen;Totaal van alle dienstvormen;367
1507;XX, 6. Handel in onr. goed, woningbur.;Vrouwen;Staat;0
1508;XX, 6. Handel in onr. goed, woningbur.;Vrouwen;Provincie;0
1509;XX, 6. Handel in onr. goed, woningbur.;Vrouwen;Gemeente;42
1510;XX, 6. Handel in onr. goed, woningbur.;Vrouwen;Waterschap;0
1511;XX, 6. Handel in onr. goed, woningbur.;Vrouwen;Particulier;325
1512;XX, 8. Markt- en tentoonstellingswezen;Totaal mannen en vrouwen;Totaal van alle dienstvormen;4249
1513;XX, 8. Markt- en tentoonstellingswezen;Totaal mannen en vrouwen;Staat;30
1514;XX, 8. Markt- en tentoonstellingswezen;Totaal mannen en vrouwen;Provincie;0
1515;XX, 8. Markt- en tentoonstellingswezen;Totaal mannen en vrouwen;Gemeente;186
1516;XX, 8. Markt- en tentoonstellingswezen;Totaal mannen en vrouwen;Waterschap;0
1517;XX, 8. Markt- en tentoonstellingswezen;Totaal mannen en vrouwen;Particulier;4033
1518;XX, 8. Markt- en tentoonstellingswezen;Mannen;Totaal van alle dienstvormen;3824
1519;XX, 8. Markt- en tentoonstellingswezen;Mannen;Staat;28
1520;XX, 8. Markt- en tentoonstellingswezen;Mannen;Provincie;0
1521;XX, 8. Markt- en tentoonstellingswezen;Mannen;Gemeente;177
1522;XX, 8. Markt- en tentoonstellingswezen;Mannen;Waterschap;0
1523;XX, 8. Markt- en tentoonstellingswezen;Mannen;Particulier;3619
1524;XX, 8. Markt- en tentoonstellingswezen;Vrouwen;Totaal van alle dienstvormen;425
1525;XX, 8. Markt- en tentoonstellingswezen;Vrouwen;Staat;2
1526;XX, 8. Markt- en tentoonstellingswezen;Vrouwen;Provincie;0
1527;XX, 8. Markt- en tentoonstellingswezen;Vrouwen;Gemeente;9
1528;XX, 8. Markt- en tentoonstellingswezen;Vrouwen;Waterschap;0
1529;XX, 8. Markt- en tentoonstellingswezen;Vrouwen;Particulier;414
1530;XX, 10. Verhuurinrichtingen;Totaal mannen en vrouwen;Totaal van alle dienstvormen;1240
1531;XX, 10. Verhuurinrichtingen;Totaal mannen en vrouwen;Staat;0
1532;XX, 10. Verhuurinrichtingen;Totaal mannen en vrouwen;Provincie;0
1533;XX, 10. Verhuurinrichtingen;Totaal mannen en vrouwen;Gemeente;7
1534;XX, 10. Verhuurinrichtingen;Totaal mannen en vrouwen;Waterschap;2
1535;XX, 10. Verhuurinrichtingen;Totaal mannen en vrouwen;Particulier;1231
1536;XX, 10. Verhuurinrichtingen;Mannen;Totaal van alle dienstvormen;1058
1537;XX, 10. Verhuurinrichtingen;Mannen;Staat;0
1538;XX, 10. Verhuurinrichtingen;Mannen;Provincie;0
1539;XX, 10. Verhuurinrichtingen;Mannen;Gemeente;7
1540;XX, 10. Verhuurinrichtingen;Mannen;Waterschap;2
1541;XX, 10. Verhuurinrichtingen;Mannen;Particulier;1049
1542;XX, 10. Verhuurinrichtingen;Vrouwen;Totaal van alle dienstvormen;182
1543;XX, 10. Verhuurinrichtingen;Vrouwen;Staat;0
1544;XX, 10. Verhuurinrichtingen;Vrouwen;Provincie;0
1545;XX, 10. Verhuurinrichtingen;Vrouwen;Gemeente;0
1546;XX, 10. Verhuurinrichtingen;Vrouwen;Waterschap;0
1547;XX, 10. Verhuurinrichtingen;Vrouwen;Particulier;182
1548;XX, 12. Adviesbureaux e.d.;Totaal mannen en vrouwen;Totaal van alle dienstvormen;3037
1549;XX, 12. Adviesbureaux e.d.;Totaal mannen en vrouwen;Staat;30
1550;XX, 12. Adviesbureaux e.d.;Totaal mannen en vrouwen;Provincie;0
1551;XX, 12. Adviesbureaux e.d.;Totaal mannen en vrouwen;Gemeente;728
1552;XX, 12. Adviesbureaux e.d.;Totaal mannen en vrouwen;Waterschap;0
1553;XX, 12. Adviesbureaux e.d.;Totaal mannen en vrouwen;Particulier;2279
1554;XX, 12. Adviesbureaux e.d.;Mannen;Totaal van alle dienstvormen;2242
1555;XX, 12. Adviesbureaux e.d.;Mannen;Staat;21
1556;XX, 12. Adviesbureaux e.d.;Mannen;Provincie;0
1557;XX, 12. Adviesbureaux e.d.;Mannen;Gemeente;614
1558;XX, 12. Adviesbureaux e.d.;Mannen;Waterschap;0
1559;XX, 12. Adviesbureaux e.d.;Mannen;Particulier;1607
1560;XX, 12. Adviesbureaux e.d.;Vrouwen;Totaal van alle dienstvormen;795
1561;XX, 12. Adviesbureaux e.d.;Vrouwen;Staat;9
1562;XX, 12. Adviesbureaux e.d.;Vrouwen;Provincie;0
1563;XX, 12. Adviesbureaux e.d.;Vrouwen;Gemeente;114
1564;XX, 12. Adviesbureaux e.d.;Vrouwen;Waterschap;0
1565;XX, 12. Adviesbureaux e.d.;Vrouwen;Particulier;672
1566;XX, 14. Huishoudelijke en sanitaire art.;Totaal mannen en vrouwen;Totaal van alle dienstvormen;4854
1567;XX, 14. Huishoudelijke en sanitaire art.;Totaal mannen en vrouwen;Staat;0
1568;XX, 14. Huishoudelijke en sanitaire art.;Totaal mannen en vrouwen;Provincie;0
1569;XX, 14. Huishoudelijke en sanitaire art.;Totaal mannen en vrouwen;Gemeente;3
1570;XX, 14. Huishoudelijke en sanitaire art.;Totaal mannen en vrouwen;Waterschap;0
1571;XX, 14. Huishoudelijke en sanitaire art.;Totaal mannen en vrouwen;Particulier;4851
1572;XX, 14. Huishoudelijke en sanitaire art.;Mannen;Totaal van alle dienstvormen;2961
1573;XX, 14. Huishoudelijke en sanitaire art.;Mannen;Staat;0
1574;XX, 14. Huishoudelijke en sanitaire art.;Mannen;Provincie;0
1575;XX, 14. Huishoudelijke en sanitaire art.;Mannen;Gemeente;1
1576;XX, 14. Huishoudelijke en sanitaire art.;Mannen;Waterschap;0
1577;XX, 14. Huishoudelijke en sanitaire art.;Mannen;Particulier;2960
1578;XX, 14. Huishoudelijke en sanitaire art.;Vrouwen;Totaal van alle dienstvormen;1893
1579;XX, 14. Huishoudelijke en sanitaire art.;Vrouwen;Staat;0
1580;XX, 14. Huishoudelijke en sanitaire art.;Vrouwen;Provincie;0
1581;XX, 14. Huishoudelijke en sanitaire art.;Vrouwen;Gemeente;2
1582;XX, 14. Huishoudelijke en sanitaire art.;Vrouwen;Waterschap;0
1583;XX, 14. Huishoudelijke en sanitaire art.;Vrouwen;Particulier;1891
1584;XX, 23. Drogerijen, genees- en verbandm.;Totaal mannen en vrouwen;Totaal van alle dienstvormen;3970
1585;XX, 23. Drogerijen, genees- en verbandm.;Totaal mannen en vrouwen;Staat;11
1586;XX, 23. Drogerijen, genees- en verbandm.;Totaal mannen en vrouwen;Provincie;0
1587;XX, 23. Drogerijen, genees- en verbandm.;Totaal mannen en vrouwen;Gemeente;0
1588;XX, 23. Drogerijen, genees- en verbandm.;Totaal mannen en vrouwen;Waterschap;0
1589;XX, 23. Drogerijen, genees- en verbandm.;Totaal mannen en vrouwen;Particulier;3959
1590;XX, 23. Drogerijen, genees- en verbandm.;Mannen;Totaal van alle dienstvormen;2783
1591;XX, 23. Drogerijen, genees- en verbandm.;Mannen;Staat;6
1592;XX, 23. Drogerijen, genees- en verbandm.;Mannen;Provincie;0
1593;XX, 23. Drogerijen, genees- en verbandm.;Mannen;Gemeente;0
1594;XX, 23. Drogerijen, genees- en verbandm.;Mannen;Waterschap;0
1595;XX, 23. Drogerijen, genees- en verbandm.;Mannen;Particulier;2777
1596;XX, 23. Drogerijen, genees- en verbandm.;Vrouwen;Totaal van alle dienstvormen;1187
1597;XX, 23. Drogerijen, genees- en verbandm.;Vrouwen;Staat;5
1598;XX, 23. Drogerijen, genees- en verbandm.;Vrouwen;Provincie;0
1599;XX, 23. Drogerijen, genees- en verbandm.;Vrouwen;Gemeente;0
1600;XX, 23. Drogerijen, genees- en verbandm.;Vrouwen;Waterschap;0
1601;XX, 23. Drogerijen, genees- en verbandm.;Vrouwen;Particulier;1182
1602;XX, 35. Visch;Totaal mannen en vrouwen;Totaal van alle dienstvormen;2309
1603;XX, 35. Visch;Totaal mannen en vrouwen;Staat;0
1604;XX, 35. Visch;Totaal mannen en vrouwen;Provincie;0
1605;XX, 35. Visch;Totaal mannen en vrouwen;Gemeente;28
1606;XX, 35. Visch;Totaal mannen en vrouwen;Waterschap;0
1607;XX, 35. Visch;Totaal mannen en vrouwen;Particulier;2281
1608;XX, 35. Visch;Mannen;Totaal van alle dienstvormen;1866
1609;XX, 35. Visch;Mannen;Staat;0
1610;XX, 35. Visch;Mannen;Provincie;0
1611;XX, 35. Visch;Mannen;Gemeente;27
1612;XX, 35. Visch;Mannen;Waterschap;0
1613;XX, 35. Visch;Mannen;Particulier;1839
1614;XX, 35. Visch;Vrouwen;Totaal van alle dienstvormen;443
1615;XX, 35. Visch;Vrouwen;Staat;0
1616;XX, 35. Visch;Vrouwen;Provincie;0
1617;XX, 35. Visch;Vrouwen;Gemeente;1
1618;XX, 35. Visch;Vrouwen;Waterschap;0
1619;XX, 35. Visch;Vrouwen;Particulier;442
1620;XX, 48. Electrische apparaten;Totaal mannen en vrouwen;Totaal van alle dienstvormen;732
1621;XX, 48. Electrische apparaten;Totaal mannen en vrouwen;Staat;0
1622;XX, 48. Electrische apparaten;Totaal mannen en vrouwen;Provincie;0
1623;XX, 48. Electrische apparaten;Totaal mannen en vrouwen;Gemeente;8
1624;XX, 48. Electrische apparaten;Totaal mannen en vrouwen;Waterschap;0
1625;XX, 48. Electrische apparaten;Totaal mannen en vrouwen;Particulier;724
1626;XX, 48. Electrische apparaten;Mannen;Totaal van alle dienstvormen;445
1627;XX, 48. Electrische apparaten;Mannen;Staat;0
1628;XX, 48. Electrische apparaten;Mannen;Provincie;0
1629;XX, 48. Electrische apparaten;Mannen;Gemeente;8
1630;XX, 48. Electrische apparaten;Mannen;Waterschap;0
1631;XX, 48. Electrische apparaten;Mannen;Particulier;437
1632;XX, 48. Electrische apparaten;Vrouwen;Totaal van alle dienstvormen;287
1633;XX, 48. Electrische apparaten;Vrouwen;Staat;0
1634;XX, 48. Electrische apparaten;Vrouwen;Provincie;0
1635;XX, 48. Electrische apparaten;Vrouwen;Gemeente;0
1636;XX, 48. Electrische apparaten;Vrouwen;Waterschap;0
1637;XX, 48. Electrische apparaten;Vrouwen;Particulier;287
1638;XXI, 2. Tramwegen;Totaal mannen en vrouwen;Totaal van alle dienstvormen;14107
1639;XXI, 2. Tramwegen;Totaal mannen en vrouwen;Staat;0
1640;XXI, 2. Tramwegen;Totaal mannen en vrouwen;Provincie;0
1641;XXI, 2. Tramwegen;Totaal mannen en vrouwen;Gemeente;4207
