ID;SBI93;RegioS;Perioden;AantalBanenVanWerknemersNiveau_1;AantalBanenVanWerknemersMutatie_2
2443;4;Alblasserdam;2001 31 december nader voorlopig;6.2;
2444;4;Alblasserdam;2002 31 december voorlopig;6.39;0.18
2445;4;Alblasserdam;2002 31 december nader voorlopig;6.36;
2446;4;Alblasserdam;2003 31 december voorlopig;6.11;-0.24
2447;4;Alblasserdam;2003 31 december nader voorlopig;6.08;
2448;4;Alblasserdam;2004 31 december voorlopig;5.96;-0.12
2449;4;Alblasserdam;2004 31 december nader voorlopig;5.98;
2450;4;Alblasserdam;2005 31 december voorlopig;6.2;0.22
2451;4;Albrandswaard;1993 30 september;3.14;
2452;4;Albrandswaard;1994 30 september;3.35;
2453;4;Albrandswaard;1995 31 december;4.75;
2454;4;Albrandswaard;1996 31 december;5.11;0.29
2455;4;Albrandswaard;1997 31 december;5.57;0.46
2456;4;Albrandswaard;1998 31 december;5.85;0.36
2457;4;Albrandswaard;1999 31 december voorlopig;5.85;0.0
2458;4;Albrandswaard;1999 31 december nader voorlopig;6.18;
2459;4;Albrandswaard;2000 31 december voorlopig;6.68;0.5
2460;4;Albrandswaard;2000 31 december nader voorlopig;6.79;
2461;4;Albrandswaard;2001 31 december voorlopig;6.67;-0.12
2462;4;Albrandswaard;2001 31 december nader voorlopig;6.41;
2463;4;Albrandswaard;2002 31 december voorlopig;6.75;0.34
2464;4;Albrandswaard;2002 31 december nader voorlopig;6.34;
2465;4;Albrandswaard;2003 31 december voorlopig;6.61;0.27
2466;4;Albrandswaard;2003 31 december nader voorlopig;6.64;
2467;4;Albrandswaard;2004 31 december voorlopig;6.58;-0.06
2468;4;Albrandswaard;2004 31 december nader voorlopig;6.54;
2469;4;Albrandswaard;2005 31 december voorlopig;6.28;-0.26
2470;4;Alkemade;1993 30 september;3.22;
2471;4;Alkemade;1994 30 september;3.53;
2472;4;Alkemade;1995 31 december;3.81;
2473;4;Alkemade;1996 31 december;3.98;0.17
2474;4;Alkemade;1997 31 december;3.9;0.02
2475;4;Alkemade;1998 31 december;3.74;-0.11
2476;4;Alkemade;1999 31 december voorlopig;4.07;0.33
2477;4;Alkemade;1999 31 december nader voorlopig;4.27;
2478;4;Alkemade;2000 31 december voorlopig;4.42;0.16
2479;4;Alkemade;2000 31 december nader voorlopig;4.4;
2480;4;Alkemade;2001 31 december voorlopig;4.57;0.16
2481;4;Alkemade;2001 31 december nader voorlopig;4.59;
2482;4;Alkemade;2002 31 december voorlopig;4.99;0.4
2483;4;Alkemade;2002 31 december nader voorlopig;4.82;
2484;4;Alkemade;2003 31 december voorlopig;4.65;-0.16
2485;4;Alkemade;2003 31 december nader voorlopig;4.67;
2486;4;Alkemade;2004 31 december voorlopig;4.57;-0.1
2487;4;Alkemade;2004 31 december nader voorlopig;4.5;
2488;4;Alkemade;2005 31 december voorlopig;4.45;-0.05
2489;4;Alkmaar;1993 30 september;39.3;
2490;4;Alkmaar;1994 30 september;39.74;
2491;4;Alkmaar;1995 31 december;40.2;
2492;4;Alkmaar;1996 31 december;41.14;1.15
2493;4;Alkmaar;1997 31 december;42.5;1.47
2494;4;Alkmaar;1998 31 december;43.41;1.24
2495;4;Alkmaar;1999 31 december voorlopig;44.55;1.13
2496;4;Alkmaar;1999 31 december nader voorlopig;45.92;
2497;4;Alkmaar;2000 31 december voorlopig;47.32;1.39
2498;4;Alkmaar;2000 31 december nader voorlopig;47.22;
2499;4;Alkmaar;2001 31 december voorlopig;48.15;0.92
2500;4;Alkmaar;2001 31 december nader voorlopig;47.65;
2501;4;Alkmaar;2002 31 december voorlopig;48.36;0.71
2502;4;Alkmaar;2002 31 december nader voorlopig;48.99;
2503;4;Alkmaar;2003 31 december voorlopig;48.45;-0.55
2504;4;Alkmaar;2003 31 december nader voorlopig;48.59;
2505;4;Alkmaar;2004 31 december voorlopig;49.15;0.56
2506;4;Alkmaar;2004 31 december nader voorlopig;49.06;
2507;4;Alkmaar;2005 31 december voorlopig;49.16;0.1
2508;4;Almelo;1993 30 september;27.87;
2509;4;Almelo;1994 30 september;28.29;
2510;4;Almelo;1995 31 december;29.41;
2511;4;Almelo;1996 31 december;29.97;0.58
2512;4;Almelo;1997 31 december;31.32;0.97
2513;4;Almelo;1998 31 december;31.46;0.43
2514;4;Almelo;1999 31 december voorlopig;32.13;0.67
2515;4;Almelo;1999 31 december nader voorlopig;33.09;
2516;4;Almelo;2000 31 december voorlopig;34.76;1.66
2517;4;Almelo;2000 31 december nader voorlopig;36.26;
2518;4;Almelo;2001 31 december voorlopig;38.28;2.01
2519;4;Almelo;2001 31 december nader voorlopig;38.33;
2520;4;Almelo;2002 31 december voorlopig;39.97;1.65
2521;4;Almelo;2002 31 december nader voorlopig;40.03;
2522;4;Almelo;2003 31 december voorlopig;39.51;-0.51
2523;4;Almelo;2003 31 december nader voorlopig;38.95;
2524;4;Almelo;2004 31 december voorlopig;37.97;-0.98
2525;4;Almelo;2004 31 december nader voorlopig;37.81;
2526;4;Almelo;2005 31 december voorlopig;38.3;0.49
2527;4;Almere;1993 30 september;21.76;
2528;4;Almere;1994 30 september;23.24;
2529;4;Almere;1995 31 december;26.24;
2530;4;Almere;1996 31 december;28.32;2.17
2531;4;Almere;1997 31 december;31.3;2.83
2532;4;Almere;1998 31 december;33.93;2.27
2533;4;Almere;1999 31 december voorlopig;37.08;3.15
2534;4;Almere;1999 31 december nader voorlopig;38.76;
2535;4;Almere;2000 31 december voorlopig;42.63;3.87
2536;4;Almere;2000 31 december nader voorlopig;43.03;
2537;4;Almere;2001 31 december voorlopig;46.04;3.0
2538;4;Almere;2001 31 december nader voorlopig;46.48;
2539;4;Almere;2002 31 december voorlopig;48.68;2.2
2540;4;Almere;2002 31 december nader voorlopig;48.07;
2541;4;Almere;2003 31 december voorlopig;49.26;1.18
2542;4;Almere;2003 31 december nader voorlopig;49.44;
2543;4;Almere;2004 31 december voorlopig;50.75;1.31
2544;4;Almere;2004 31 december nader voorlopig;51.34;
2545;4;Almere;2005 31 december voorlopig;53.43;2.09
2546;4;Alphen aan den Rijn;1993 30 september;22.3;
2547;4;Alphen aan den Rijn;1994 30 september;23.02;
2548;4;Alphen aan den Rijn;1995 31 december;24.85;
2549;4;Alphen aan den Rijn;1996 31 december;25.46;0.6
2550;4;Alphen aan den Rijn;1997 31 december;26.32;0.86
2551;4;Alphen aan den Rijn;1998 31 december;27.48;1.37
2552;4;Alphen aan den Rijn;1999 31 december voorlopig;28.57;1.09
2553;4;Alphen aan den Rijn;1999 31 december nader voorlopig;29.97;
2554;4;Alphen aan den Rijn;2000 31 december voorlopig;30.34;0.37
2555;4;Alphen aan den Rijn;2000 31 december nader voorlopig;30.21;
2556;4;Alphen aan den Rijn;2001 31 december voorlopig;30.1;-0.11
2557;4;Alphen aan den Rijn;2001 31 december nader voorlopig;30.33;
2558;4;Alphen aan den Rijn;2002 31 december voorlopig;30.68;0.35
2559;4;Alphen aan den Rijn;2002 31 december nader voorlopig;30.56;
2560;4;Alphen aan den Rijn;2003 31 december voorlopig;31.57;1.02
2561;4;Alphen aan den Rijn;2003 31 december nader voorlopig;29.96;
2562;4;Alphen aan den Rijn;2004 31 december voorlopig;29.25;-0.72
2563;4;Alphen aan den Rijn;2004 31 december nader voorlopig;29.3;
2564;4;Alphen aan den Rijn;2005 31 december voorlopig;28.32;-0.97
2565;4;Alphen en Riel;1993 30 september;1.03;
2566;4;Alphen en Riel;1994 30 september;1.08;
2567;4;Alphen en Riel;1995 31 december;1.16;
2568;4;Alphen en Riel;1996 31 december;1.13;-0.02
2569;4;Alphen en Riel;1997 31 december;0.0;0.0
2570;4;Alphen en Riel;1998 31 december;0.0;0.0
2571;4;Alphen en Riel;1999 31 december voorlopig;0.0;0.0
2572;4;Alphen en Riel;1999 31 december nader voorlopig;0.0;0.0
2573;4;Alphen en Riel;2000 31 december voorlopig;0.0;0.0
2574;4;Alphen en Riel;2000 31 december nader voorlopig;0.0;0.0
2575;4;Alphen en Riel;2001 31 december voorlopig;0.0;0.0
2576;4;Alphen en Riel;2001 31 december nader voorlopig;0.0;0.0
2577;4;Alphen en Riel;2002 31 december voorlopig;0.0;0.0
2578;4;Alphen en Riel;2002 31 december nader voorlopig;0.0;0.0
2579;4;Alphen en Riel;2003 31 december voorlopig;0.0;0.0
2580;4;Alphen en Riel;2003 31 december nader voorlopig;0.0;0.0
2581;4;Alphen en Riel;2004 31 december voorlopig;0.0;0.0
2582;4;Alphen en Riel;2004 31 december nader voorlopig;0.0;0.0
2583;4;Alphen en Riel;2005 31 december voorlopig;0.0;0.0
2584;4;Alphen-Chaam;1993 30 september;0.0;0.0
2585;4;Alphen-Chaam;1994 30 september;0.0;0.0
2586;4;Alphen-Chaam;1995 31 december;0.0;0.0
2587;4;Alphen-Chaam;1996 31 december;0.0;0.0
2588;4;Alphen-Chaam;1997 31 december;1.72;-0.13
2589;4;Alphen-Chaam;1998 31 december;1.86;0.19
2590;4;Alphen-Chaam;1999 31 december voorlopig;1.91;0.05
2591;4;Alphen-Chaam;1999 31 december nader voorlopig;2.03;
2592;4;Alphen-Chaam;2000 31 december voorlopig;2.12;0.08
2593;4;Alphen-Chaam;2000 31 december nader voorlopig;2.03;
2594;4;Alphen-Chaam;2001 31 december voorlopig;2.01;-0.01
2595;4;Alphen-Chaam;2001 31 december nader voorlopig;1.92;
2596;4;Alphen-Chaam;2002 31 december voorlopig;1.87;-0.05
2597;4;Alphen-Chaam;2002 31 december nader voorlopig;1.87;
2598;4;Alphen-Chaam;2003 31 december voorlopig;1.94;0.07
2599;4;Alphen-Chaam;2003 31 december nader voorlopig;1.89;
2600;4;Alphen-Chaam;2004 31 december voorlopig;1.89;0.01
2601;4;Alphen-Chaam;2004 31 december nader voorlopig;1.91;
2602;4;Alphen-Chaam;2005 31 december voorlopig;1.84;-0.07
2603;4;Ambt Delden;1993 30 september;0.96;
2604;4;Ambt Delden;1994 30 september;1.17;
2605;4;Ambt Delden;1995 31 december;1.09;
2606;4;Ambt Delden;1996 31 december;1.3;0.21
2607;4;Ambt Delden;1997 31 december;1.36;0.07
2608;4;Ambt Delden;1998 31 december;1.25;-0.11
2609;4;Ambt Delden;1999 31 december voorlopig;1.32;0.07
2610;4;Ambt Delden;1999 31 december nader voorlopig;1.37;
2611;4;Ambt Delden;2000 31 december voorlopig;1.29;-0.08
2612;4;Ambt Delden;2000 31 december nader voorlopig;1.29;
2613;4;Ambt Delden;2001 31 december voorlopig;0.0;0.0
2614;4;Ambt Delden;2001 31 december nader voorlopig;0.0;0.0
2615;4;Ambt Delden;2002 31 december voorlopig;0.0;0.0
2616;4;Ambt Delden;2002 31 december nader voorlopig;0.0;0.0
2617;4;Ambt Delden;2003 31 december voorlopig;0.0;0.0
2618;4;Ambt Delden;2003 31 december nader voorlopig;0.0;0.0
2619;4;Ambt Delden;2004 31 december voorlopig;0.0;0.0
2620;4;Ambt Delden;2004 31 december nader voorlopig;0.0;0.0
2621;4;Ambt Delden;2005 31 december voorlopig;0.0;0.0
2622;4;Ambt Montfort;1993 30 september;0.0;0.0
2623;4;Ambt Montfort;1994 30 september;0.0;0.0
2624;4;Ambt Montfort;1995 31 december;1.49;
2625;4;Ambt Montfort;1996 31 december;1.31;-0.18
2626;4;Ambt Montfort;1997 31 december;1.66;0.35
2627;4;Ambt Montfort;1998 31 december;1.78;0.12
2628;4;Ambt Montfort;1999 31 december voorlopig;1.77;-0.01
2629;4;Ambt Montfort;1999 31 december nader voorlopig;2.03;
2630;4;Ambt Montfort;2000 31 december voorlopig;2.04;0.01
2631;4;Ambt Montfort;2000 31 december nader voorlopig;2.01;
2632;4;Ambt Montfort;2001 31 december voorlopig;2.13;0.12
2633;4;Ambt Montfort;2001 31 december nader voorlopig;2.1;
2634;4;Ambt Montfort;2002 31 december voorlopig;2.16;0.06
2635;4;Ambt Montfort;2002 31 december nader voorlopig;1.98;
2636;4;Ambt Montfort;2003 31 december voorlopig;1.96;-0.02
2637;4;Ambt Montfort;2003 31 december nader voorlopig;1.95;
2638;4;Ambt Montfort;2004 31 december voorlopig;1.78;-0.16
2639;4;Ambt Montfort;2004 31 december nader voorlopig;1.8;
2640;4;Ambt Montfort;2005 31 december voorlopig;1.83;0.03
2641;4;Ameland;1993 30 september;0.91;
2642;4;Ameland;1994 30 september;0.92;
2643;4;Ameland;1995 31 december;0.93;
2644;4;Ameland;1996 31 december;0.89;-0.03
2645;4;Ameland;1997 31 december;0.94;0.05
2646;4;Ameland;1998 31 december;1.01;0.07
2647;4;Ameland;1999 31 december voorlopig;1.09;0.08
2648;4;Ameland;1999 31 december nader voorlopig;1.14;
2649;4;Ameland;2000 31 december voorlopig;1.21;0.07
2650;4;Ameland;2000 31 december nader voorlopig;1.21;
2651;4;Ameland;2001 31 december voorlopig;1.27;0.06
2652;4;Ameland;2001 31 december nader voorlopig;1.29;
2653;4;Ameland;2002 31 december voorlopig;1.31;0.02
2654;4;Ameland;2002 31 december nader voorlopig;1.31;
2655;4;Ameland;2003 31 december voorlopig;1.22;-0.09
2656;4;Ameland;2003 31 december nader voorlopig;1.2;
2657;4;Ameland;2004 31 december voorlopig;1.25;0.05
2658;4;Ameland;2004 31 december nader voorlopig;1.23;
2659;4;Ameland;2005 31 december voorlopig;1.22;-0.01
2660;4;Amerongen;1993 30 september;1.45;
2661;4;Amerongen;1994 30 september;1.24;
2662;4;Amerongen;1995 31 december;1.31;
2663;4;Amerongen;1996 31 december;1.41;0.09
2664;4;Amerongen;1997 31 december;1.45;0.03
2665;4;Amerongen;1998 31 december;1.45;0.0
2666;4;Amerongen;1999 31 december voorlopig;1.41;-0.04
2667;4;Amerongen;1999 31 december nader voorlopig;1.53;
2668;4;Amerongen;2000 31 december voorlopig;1.57;0.04
2669;4;Amerongen;2000 31 december nader voorlopig;1.57;
2670;4;Amerongen;2001 31 december voorlopig;1.68;0.12
2671;4;Amerongen;2001 31 december nader voorlopig;1.69;
2672;4;Amerongen;2002 31 december voorlopig;1.71;0.02
2673;4;Amerongen;2002 31 december nader voorlopig;1.72;
2674;4;Amerongen;2003 31 december voorlopig;1.64;-0.08
2675;4;Amerongen;2003 31 december nader voorlopig;1.67;
2676;4;Amerongen;2004 31 december voorlopig;1.71;0.04
2677;4;Amerongen;2004 31 december nader voorlopig;1.69;
2678;4;Amerongen;2005 31 december voorlopig;1.75;0.06
2679;4;Amersfoort;1993 30 september;49.98;
2680;4;Amersfoort;1994 30 september;51.92;
2681;4;Amersfoort;1995 31 december;52.89;
2682;4;Amersfoort;1996 31 december;54.3;2.29
2683;4;Amersfoort;1997 31 december;56.94;1.12
2684;4;Amersfoort;1998 31 december;59.31;3.1
2685;4;Amersfoort;1999 31 december voorlopig;62.99;3.53
2686;4;Amersfoort;1999 31 december nader voorlopig;64.35;
2687;4;Amersfoort;2000 31 december voorlopig;67.56;3.21
2688;4;Amersfoort;2000 31 december nader voorlopig;67.0;
2689;4;Amersfoort;2001 31 december voorlopig;70.38;3.38
2690;4;Amersfoort;2001 31 december nader voorlopig;70.48;
2691;4;Amersfoort;2002 31 december voorlopig;70.73;0.25
2692;4;Amersfoort;2002 31 december nader voorlopig;71.46;
2693;4;Amersfoort;2003 31 december voorlopig;69.83;-1.63
2694;4;Amersfoort;2003 31 december nader voorlopig;68.73;
2695;4;Amersfoort;2004 31 december voorlopig;69.52;0.79
2696;4;Amersfoort;2004 31 december nader voorlopig;69.75;
2697;4;Amersfoort;2005 31 december voorlopig;70.52;0.77
2698;4;Ammerzoden;1993 30 september;1.27;
2699;4;Ammerzoden;1994 30 september;1.19;
2700;4;Ammerzoden;1995 31 december;1.3;
2701;4;Ammerzoden;1996 31 december;1.39;0.09
2702;4;Ammerzoden;1997 31 december;1.38;-0.01
2703;4;Ammerzoden;1998 31 december;1.49;0.09
2704;4;Ammerzoden;1999 31 december voorlopig;0.0;0.0
2705;4;Ammerzoden;1999 31 december nader voorlopig;0.0;0.0
2706;4;Ammerzoden;2000 31 december voorlopig;0.0;0.0
2707;4;Ammerzoden;2000 31 december nader voorlopig;0.0;0.0
2708;4;Ammerzoden;2001 31 december voorlopig;0.0;0.0
2709;4;Ammerzoden;2001 31 december nader voorlopig;0.0;0.0
2710;4;Ammerzoden;2002 31 december voorlopig;0.0;0.0
2711;4;Ammerzoden;2002 31 december nader voorlopig;0.0;0.0
2712;4;Ammerzoden;2003 31 december voorlopig;0.0;0.0
2713;4;Ammerzoden;2003 31 december nader voorlopig;0.0;0.0
2714;4;Ammerzoden;2004 31 december voorlopig;0.0;0.0
2715;4;Ammerzoden;2004 31 december nader voorlopig;0.0;0.0
2716;4;Ammerzoden;2005 31 december voorlopig;0.0;0.0
2717;4;Amstelveen;1993 30 september;29.36;
2718;4;Amstelveen;1994 30 september;29.07;
2719;4;Amstelveen;1995 31 december;31.35;
2720;4;Amstelveen;1996 31 december;32.74;1.75
2721;4;Amstelveen;1997 31 december;33.12;1.93
2722;4;Amstelveen;1998 31 december;35.28;1.89
2723;4;Amstelveen;1999 31 december voorlopig;37.39;2.11
2724;4;Amstelveen;1999 31 december nader voorlopig;38.62;
2725;4;Amstelveen;2000 31 december voorlopig;39.62;1.0
2726;4;Amstelveen;2000 31 december nader voorlopig;39.61;
2727;4;Amstelveen;2001 31 december voorlopig;40.14;0.54
2728;4;Amstelveen;2001 31 december nader voorlopig;39.37;
2729;4;Amstelveen;2002 31 december voorlopig;39.42;0.05
2730;4;Amstelveen;2002 31 december nader voorlopig;39.46;
2731;4;Amstelveen;2003 31 december voorlopig;38.11;-1.36
2732;4;Amstelveen;2003 31 december nader voorlopig;38.22;
2733;4;Amstelveen;2004 31 december voorlopig;38.54;0.32
2734;4;Amstelveen;2004 31 december nader voorlopig;38.09;
2735;4;Amstelveen;2005 31 december voorlopig;36.72;-1.37
2736;4;Amsterdam;1993 30 september;364.81;
2737;4;Amsterdam;1994 30 september;371.23;
2738;4;Amsterdam;1995 31 december;374.8;
2739;4;Amsterdam;1996 31 december;390.72;15.53
2740;4;Amsterdam;1997 31 december;406.01;15.31
2741;4;Amsterdam;1998 31 december;426.59;16.31
2742;4;Amsterdam;1999 31 december voorlopig;436.54;9.95
2743;4;Amsterdam;1999 31 december nader voorlopig;453.18;
2744;4;Amsterdam;2000 31 december voorlopig;467.13;13.95
2745;4;Amsterdam;2000 31 december nader voorlopig;472.3;
2746;4;Amsterdam;2001 31 december voorlopig;476.12;3.82
2747;4;Amsterdam;2001 31 december nader voorlopig;475.8;
2748;4;Amsterdam;2002 31 december voorlopig;471.81;-3.99
2749;4;Amsterdam;2002 31 december nader voorlopig;471.26;
2750;4;Amsterdam;2003 31 december voorlopig;460.85;-10.41
2751;4;Amsterdam;2003 31 december nader voorlopig;464.53;
2752;4;Amsterdam;2004 31 december voorlopig;465.45;0.92
2753;4;Amsterdam;2004 31 december nader voorlopig;461.39;
2754;4;Amsterdam;2005 31 december voorlopig;464.16;2.77
2755;4;Andijk;1993 30 september;1.38;
2756;4;Andijk;1994 30 september;1.33;
2757;4;Andijk;1995 31 december;1.48;
2758;4;Andijk;1996 31 december;1.7;0.22
2759;4;Andijk;1997 31 december;1.69;-0.01
2760;4;Andijk;1998 31 december;1.69;-0.01
2761;4;Andijk;1999 31 december voorlopig;1.75;0.06
2762;4;Andijk;1999 31 december nader voorlopig;1.8;
2763;4;Andijk;2000 31 december voorlopig;1.89;0.09
2764;4;Andijk;2000 31 december nader voorlopig;1.84;
2765;4;Andijk;2001 31 december voorlopig;1.82;-0.02
2766;4;Andijk;2001 31 december nader voorlopig;1.81;
2767;4;Andijk;2002 31 december voorlopig;1.75;-0.07
2768;4;Andijk;2002 31 december nader voorlopig;1.64;
2769;4;Andijk;2003 31 december voorlopig;1.64;0.0
2770;4;Andijk;2003 31 december nader voorlopig;1.64;
2771;4;Andijk;2004 31 december voorlopig;1.56;-0.08
2772;4;Andijk;2004 31 december nader voorlopig;1.57;
2773;4;Andijk;2005 31 december voorlopig;1.58;0.01
2774;4;Angerlo;1993 30 september;0.64;
2775;4;Angerlo;1994 30 september;0.63;
2776;4;Angerlo;1995 31 december;0.54;
2777;4;Angerlo;1996 31 december;0.61;0.07
2778;4;Angerlo;1997 31 december;0.6;0.01
2779;4;Angerlo;1998 31 december;0.64;0.05
2780;4;Angerlo;1999 31 december voorlopig;0.71;0.07
2781;4;Angerlo;1999 31 december nader voorlopig;0.83;
2782;4;Angerlo;2000 31 december voorlopig;0.8;-0.03
2783;4;Angerlo;2000 31 december nader voorlopig;0.81;
2784;4;Angerlo;2001 31 december voorlopig;0.74;-0.07
2785;4;Angerlo;2001 31 december nader voorlopig;0.75;
2786;4;Angerlo;2002 31 december voorlopig;0.78;0.02
2787;4;Angerlo;2002 31 december nader voorlopig;0.78;
2788;4;Angerlo;2003 31 december voorlopig;0.76;-0.02
2789;4;Angerlo;2003 31 december nader voorlopig;0.76;
2790;4;Angerlo;2004 31 december voorlopig;0.7;-0.06
2791;4;Angerlo;2004 31 december nader voorlopig;0.7;
2792;4;Angerlo;2005 31 december voorlopig;0.0;0.0
2793;4;Anloo;1993 30 september;0.8;
2794;4;Anloo;1994 30 september;0.8;
2795;4;Anloo;1995 31 december;0.91;
2796;4;Anloo;1996 31 december;1.07;0.16
2797;4;Anloo;1997 31 december;1.07;-0.07
2798;4;Anloo;1998 31 december;0.0;0.0
2799;4;Anloo;1999 31 december voorlopig;0.0;0.0
2800;4;Anloo;1999 31 december nader voorlopig;0.0;0.0
2801;4;Anloo;2000 31 december voorlopig;0.0;0.0
2802;4;Anloo;2000 31 december nader voorlopig;0.0;0.0
2803;4;Anloo;2001 31 december voorlopig;0.0;0.0
2804;4;Anloo;2001 31 december nader voorlopig;0.0;0.0
2805;4;Anloo;2002 31 december voorlopig;0.0;0.0
2806;4;Anloo;2002 31 december nader voorlopig;0.0;0.0
2807;4;Anloo;2003 31 december voorlopig;0.0;0.0
2808;4;Anloo;2003 31 december nader voorlopig;0.0;0.0
2809;4;Anloo;2004 31 december voorlopig;0.0;0.0
2810;4;Anloo;2004 31 december nader voorlopig;0.0;0.0
2811;4;Anloo;2005 31 december voorlopig;0.0;0.0
2812;4;Anna Paulowna;1993 30 september;2.01;
2813;4;Anna Paulowna;1994 30 september;1.89;
2814;4;Anna Paulowna;1995 31 december;1.87;
2815;4;Anna Paulowna;1996 31 december;1.93;0.15
2816;4;Anna Paulowna;1997 31 december;2.08;0.16
2817;4;Anna Paulowna;1998 31 december;2.25;0.15
2818;4;Anna Paulowna;1999 31 december voorlopig;2.4;0.15
2819;4;Anna Paulowna;1999 31 december nader voorlopig;2.5;
2820;4;Anna Paulowna;2000 31 december voorlopig;2.59;0.09
2821;4;Anna Paulowna;2000 31 december nader voorlopig;2.6;
2822;4;Anna Paulowna;2001 31 december voorlopig;2.63;0.03
2823;4;Anna Paulowna;2001 31 december nader voorlopig;2.65;
2824;4;Anna Paulowna;2002 31 december voorlopig;2.64;-0.02
2825;4;Anna Paulowna;2002 31 december nader voorlopig;2.48;
2826;4;Anna Paulowna;2003 31 december voorlopig;2.44;-0.04
2827;4;Anna Paulowna;2003 31 december nader voorlopig;2.55;
2828;4;Anna Paulowna;2004 31 december voorlopig;2.66;0.11
2829;4;Anna Paulowna;2004 31 december nader voorlopig;2.62;
2830;4;Anna Paulowna;2005 31 december voorlopig;2.76;0.14
2831;4;St. Anthonis;1993 30 september;0.0;0.0
2832;4;St. Anthonis;1994 30 september;2.61;
2833;4;St. Anthonis;1995 31 december;2.18;
2834;4;St. Anthonis;1996 31 december;0.0;0.0
2835;4;St. Anthonis;1997 31 december;0.0;0.0
2836;4;St. Anthonis;1998 31 december;0.0;0.0
2837;4;St. Anthonis;1999 31 december voorlopig;0.0;0.0
2838;4;St. Anthonis;1999 31 december nader voorlopig;0.0;0.0
2839;4;St. Anthonis;2000 31 december voorlopig;0.0;0.0
2840;4;St. Anthonis;2000 31 december nader voorlopig;0.0;0.0
2841;4;St. Anthonis;2001 31 december voorlopig;0.0;0.0
2842;4;St. Anthonis;2001 31 december nader voorlopig;0.0;0.0
2843;4;St. Anthonis;2002 31 december voorlopig;0.0;0.0
2844;4;St. Anthonis;2002 31 december nader voorlopig;0.0;0.0
2845;4;St. Anthonis;2003 31 december voorlopig;0.0;0.0
2846;4;St. Anthonis;2003 31 december nader voorlopig;0.0;0.0
