ID;Lozingsbron;RegioS;Perioden;TotaleLozing_1;TotaleLozingBijWaterbeheerders_2;ViaRioolNaarRioolwaterzuivering_3;ViaRioolOpZoetRijkswater_4;ViaRioolOpZoutRijkswater_5;RegionaalOppervlaktewater_6;Bodem_7;TotaleLozingBijRijkswaterstaat_8;ZoetRijkswater_9;ZoutRijkswater_10;TotaleBelastingOppervlaktewater_11;RegionaalOppervlaktewater_12;ZoetRijkswater_13;ZoutRijkswater_14
520;Bedrijven en instellingen;Gelderland (PV);1995;966.7;921.7;899.5;14.8;0.0;7.3;;45.1;45.1;0.0;67.2;7.3;59.9;0.0
521;Bedrijven en instellingen;Gelderland (PV);1996;961.2;890.9;867.8;15.7;0.0;7.4;;70.3;70.3;0.0;93.4;7.4;86.0;0.0
522;Bedrijven en instellingen;Gelderland (PV);1997;962.7;937.2;909.5;11.7;0.0;16.0;;25.5;25.5;0.0;53.2;16.0;37.2;0.0
523;Bedrijven en instellingen;Gelderland (PV);1998;991.3;958.8;936.0;8.3;0.0;14.5;;32.5;32.5;0.0;55.3;14.5;40.8;0.0
524;Bedrijven en instellingen;Gelderland (PV);1999;940.6;913.4;899.6;0.0;0.0;12.0;1.7;27.3;27.3;0.0;39.3;12.0;27.3;0.0
525;Bedrijven en instellingen;Gelderland (PV);2000;944.2;918.4;904.6;0.0;0.0;12.0;1.7;25.8;25.8;0.0;37.8;12.0;25.8;0.0
526;Bedrijven en instellingen;Gelderland (PV);2002;1019.2;988.2;979.1;0.0;0.0;7.4;1.8;31.0;31.0;0.0;38.3;7.4;31.0;0.0
527;Bedrijven en instellingen;Gelderland (PV);2004;973.0;953.3;945.5;0.0;0.0;6.0;1.7;19.8;19.8;0.0;25.7;6.0;19.8;0.0
528;Bedrijven en instellingen;Gelderland (PV);2006;900.5;883.2;872.2;0.0;0.0;7.6;3.4;17.3;17.3;0.0;24.8;7.6;17.3;0.0
529;Bedrijven en instellingen;Gelderland (PV);2008;874.3;849.4;842.4;0.0;0.0;3.5;3.5;24.8;24.8;0.0;28.4;3.5;24.8;0.0
530;Bedrijven en instellingen;Utrecht (PV);1995;385.7;385.0;377.3;0.0;0.0;7.7;;0.7;0.7;0.0;8.4;7.7;0.7;0.0
531;Bedrijven en instellingen;Utrecht (PV);1996;389.2;388.6;380.8;0.0;0.0;7.8;;0.6;0.6;0.0;8.4;7.8;0.6;0.0
532;Bedrijven en instellingen;Utrecht (PV);1997;405.7;404.9;397.5;0.0;0.0;7.4;;0.8;0.8;0.0;8.2;7.4;0.8;0.0
533;Bedrijven en instellingen;Utrecht (PV);1998;388.4;387.0;380.3;0.0;0.0;6.7;;1.4;1.4;0.0;8.2;6.7;1.4;0.0
534;Bedrijven en instellingen;Utrecht (PV);1999;457.6;456.1;448.1;0.0;0.0;7.9;0.0;1.5;1.5;0.0;9.5;7.9;1.5;0.0
535;Bedrijven en instellingen;Utrecht (PV);2000;441.0;439.9;432.2;0.0;0.0;7.7;0.0;1.1;1.1;0.0;8.8;7.7;1.1;0.0
536;Bedrijven en instellingen;Utrecht (PV);2002;430.6;429.4;422.1;0.0;0.0;7.3;0.0;1.2;1.2;0.0;8.4;7.3;1.2;0.0
537;Bedrijven en instellingen;Utrecht (PV);2004;402.4;400.7;391.2;0.0;0.0;9.6;0.0;1.6;1.6;0.0;11.2;9.6;1.6;0.0
538;Bedrijven en instellingen;Utrecht (PV);2006;404.9;402.2;395.2;0.0;0.0;7.0;0.0;2.7;2.7;0.0;9.7;7.0;2.7;0.0
539;Bedrijven en instellingen;Utrecht (PV);2008;387.1;384.3;378.9;0.0;0.0;5.5;0.0;2.7;2.7;0.0;8.2;5.5;2.7;0.0
540;Bedrijven en instellingen;Noord-Holland (PV);1995;1013.6;889.6;856.5;0.7;0.0;32.4;;124.1;51.5;72.6;157.1;32.4;52.2;72.6
541;Bedrijven en instellingen;Noord-Holland (PV);1996;1006.7;881.9;842.9;0.7;0.0;38.4;;124.8;44.7;80.1;163.8;38.4;45.3;80.1
542;Bedrijven en instellingen;Noord-Holland (PV);1997;1081.0;956.9;907.3;0.0;0.0;49.6;;124.1;43.7;80.4;173.7;49.6;43.7;80.4
543;Bedrijven en instellingen;Noord-Holland (PV);1998;1068.5;946.5;897.9;0.0;0.0;48.6;;122.0;40.9;81.2;170.7;48.6;40.9;81.2
544;Bedrijven en instellingen;Noord-Holland (PV);1999;1063.9;949.4;900.7;0.0;0.0;48.6;0.0;114.6;40.1;74.5;163.2;48.6;40.1;74.5
545;Bedrijven en instellingen;Noord-Holland (PV);2000;1024.0;929.5;883.3;0.0;0.0;46.3;0.0;94.4;32.1;62.3;140.7;46.3;32.1;62.3
546;Bedrijven en instellingen;Noord-Holland (PV);2002;1011.8;927.6;892.6;0.0;0.0;35.0;0.0;84.3;29.8;54.4;119.3;35.0;29.8;54.4
547;Bedrijven en instellingen;Noord-Holland (PV);2004;957.5;895.5;864.4;0.0;0.0;31.1;0.0;62.0;26.4;35.6;93.1;31.1;26.4;35.6
548;Bedrijven en instellingen;Noord-Holland (PV);2006;963.2;889.7;859.3;0.0;0.0;30.4;0.0;73.5;26.0;47.5;103.9;30.4;26.0;47.5
549;Bedrijven en instellingen;Noord-Holland (PV);2008;1016.2;947.5;935.4;6.5;0.0;5.6;0.0;68.7;31.8;37.0;80.8;5.6;38.3;37.0
550;Bedrijven en instellingen;Zuid-Holland (PV);1995;1218.4;948.1;913.6;6.8;13.8;14.0;;270.2;270.1;0.2;304.8;14.0;276.8;14.0
551;Bedrijven en instellingen;Zuid-Holland (PV);1996;1294.3;986.7;950.8;7.8;13.9;14.3;;307.6;307.4;0.2;343.5;14.3;315.2;14.1
552;Bedrijven en instellingen;Zuid-Holland (PV);1997;1376.8;1148.2;1082.2;19.0;14.0;33.0;;228.5;228.4;0.2;294.5;33.0;247.4;14.2
553;Bedrijven en instellingen;Zuid-Holland (PV);1998;1374.1;1143.3;1082.1;14.7;13.6;32.9;;230.8;230.7;0.2;292.1;32.9;245.4;13.8
554;Bedrijven en instellingen;Zuid-Holland (PV);1999;1304.4;1081.7;1027.8;10.2;12.5;31.2;0.0;222.7;222.5;0.2;276.6;31.2;232.7;12.7
555;Bedrijven en instellingen;Zuid-Holland (PV);2000;1247.5;1061.6;1007.6;10.1;11.8;32.1;0.0;185.8;185.7;0.1;239.9;32.1;195.8;11.9
556;Bedrijven en instellingen;Zuid-Holland (PV);2002;1173.5;998.0;954.3;4.6;10.9;28.2;0.0;175.4;175.1;0.3;219.2;28.2;179.7;11.3
557;Bedrijven en instellingen;Zuid-Holland (PV);2004;1109.3;968.0;920.7;7.2;12.7;27.3;0.0;141.4;141.2;0.2;188.6;27.3;148.4;12.9
558;Bedrijven en instellingen;Zuid-Holland (PV);2006;1225.7;1100.2;1050.9;6.8;13.0;28.9;0.5;125.5;125.3;0.2;174.2;28.9;132.1;13.2
559;Bedrijven en instellingen;Zuid-Holland (PV);2008;1552.4;1387.2;1322.1;26.6;18.4;19.4;0.7;165.3;136.7;28.6;229.7;19.4;163.3;47.0
560;Bedrijven en instellingen;Zeeland (PV);1995;184.9;145.4;141.3;0.0;0.0;4.2;;39.4;1.8;37.7;43.6;4.2;1.8;37.7
561;Bedrijven en instellingen;Zeeland (PV);1996;203.8;158.4;153.6;0.0;0.0;4.7;;45.4;2.1;43.3;50.1;4.7;2.1;43.3
562;Bedrijven en instellingen;Zeeland (PV);1997;190.3;155.4;151.9;0.0;0.0;3.5;;34.9;1.7;33.2;38.4;3.5;1.7;33.2
563;Bedrijven en instellingen;Zeeland (PV);1998;208.5;164.6;161.0;0.0;0.0;3.6;;43.9;1.9;42.0;47.5;3.6;1.9;42.0
564;Bedrijven en instellingen;Zeeland (PV);1999;204.5;165.4;155.8;0.0;3.4;6.3;0.0;39.1;1.7;37.4;48.8;6.3;1.7;40.8
565;Bedrijven en instellingen;Zeeland (PV);2000;190.6;160.2;151.7;0.0;2.5;5.9;0.0;30.4;1.7;28.7;38.9;5.9;1.7;31.2
566;Bedrijven en instellingen;Zeeland (PV);2002;197.2;163.7;156.0;0.0;1.8;5.9;0.0;33.4;2.0;31.4;41.2;5.9;2.0;33.2
567;Bedrijven en instellingen;Zeeland (PV);2004;199.8;170.6;164.1;0.0;3.1;3.3;0.1;29.2;3.1;26.1;35.6;3.3;3.1;29.2
568;Bedrijven en instellingen;Zeeland (PV);2006;190.5;161.7;153.0;0.0;4.6;4.0;0.1;28.8;3.1;25.7;37.4;4.0;3.1;30.3
569;Bedrijven en instellingen;Zeeland (PV);2008;202.7;169.5;160.4;0.0;4.8;4.2;0.1;33.2;2.5;30.7;42.3;4.2;2.5;35.5
570;Bedrijven en instellingen;Noord-Brabant (PV);1995;1513.0;1509.5;1491.9;0.0;0.0;17.6;;3.5;3.5;0.0;21.1;17.6;3.5;0.0
571;Bedrijven en instellingen;Noord-Brabant (PV);1996;1469.9;1466.8;1442.9;0.0;0.0;23.9;;3.1;3.1;0.0;27.0;23.9;3.1;0.0
572;Bedrijven en instellingen;Noord-Brabant (PV);1997;1405.4;1401.8;1373.9;0.0;0.0;27.9;;3.6;3.6;0.0;31.5;27.9;3.6;0.0
573;Bedrijven en instellingen;Noord-Brabant (PV);1998;1405.0;1399.9;1379.8;0.0;0.0;20.0;;5.2;5.2;0.0;25.2;20.0;5.2;0.0
574;Bedrijven en instellingen;Noord-Brabant (PV);1999;1466.6;1460.8;1443.7;0.0;0.0;16.0;1.1;5.8;5.8;0.0;21.8;16.0;5.8;0.0
575;Bedrijven en instellingen;Noord-Brabant (PV);2000;1480.1;1462.1;1445.0;0.0;0.0;15.9;1.2;18.1;18.1;0.0;33.9;15.9;18.1;0.0
576;Bedrijven en instellingen;Noord-Brabant (PV);2002;1409.6;1402.6;1386.1;0.0;0.0;14.1;2.4;7.0;7.0;0.0;21.1;14.1;7.0;0.0
577;Bedrijven en instellingen;Noord-Brabant (PV);2004;1362.3;1355.9;1339.9;0.0;0.0;13.4;2.5;6.4;6.4;0.0;19.9;13.4;6.4;0.0
578;Bedrijven en instellingen;Noord-Brabant (PV);2006;1333.6;1328.1;1312.6;0.0;0.0;12.9;2.6;5.5;5.5;0.0;18.5;12.9;5.5;0.0
579;Bedrijven en instellingen;Noord-Brabant (PV);2008;1260.0;1255.2;1229.6;0.0;0.0;23.1;2.5;4.7;4.7;0.0;27.8;23.1;4.7;0.0
580;Bedrijven en instellingen;Limburg (PV);1995;662.8;632.9;620.3;2.5;0.0;10.1;;29.9;29.9;0.0;42.5;10.1;32.4;0.0
581;Bedrijven en instellingen;Limburg (PV);1996;673.7;635.0;622.3;2.5;0.0;10.2;;38.7;38.7;0.0;51.4;10.2;41.2;0.0
582;Bedrijven en instellingen;Limburg (PV);1997;654.1;609.9;603.5;0.3;0.0;6.1;;44.3;44.3;0.0;50.7;6.1;44.6;0.0
583;Bedrijven en instellingen;Limburg (PV);1998;604.4;585.7;579.5;0.3;0.0;5.9;;18.8;18.8;0.0;24.9;5.9;19.1;0.0
584;Bedrijven en instellingen;Limburg (PV);1999;604.4;587.5;568.7;0.3;0.0;18.2;0.3;16.9;16.9;0.0;35.4;18.2;17.2;0.0
585;Bedrijven en instellingen;Limburg (PV);2000;594.8;578.0;559.5;0.3;0.0;17.9;0.3;16.8;16.8;0.0;35.1;17.9;17.1;0.0
586;Bedrijven en instellingen;Limburg (PV);2002;561.9;548.4;532.5;0.8;0.0;14.8;0.3;13.5;13.5;0.0;29.2;14.8;14.3;0.0
587;Bedrijven en instellingen;Limburg (PV);2004;534.6;518.0;504.3;0.5;0.0;12.9;0.3;16.6;16.6;0.0;30.1;12.9;17.1;0.0
588;Bedrijven en instellingen;Limburg (PV);2006;533.7;519.0;504.1;0.7;0.0;14.0;0.3;14.7;14.7;0.0;29.4;14.0;15.4;0.0
589;Bedrijven en instellingen;Limburg (PV);2008;537.9;523.0;502.7;0.2;0.0;19.9;0.3;14.9;14.9;0.0;34.9;19.9;15.0;0.0
590;Bedrijven en instellingen;Eems;1995;270.1;245.5;234.2;0.0;0.0;11.3;;24.7;0.0;24.7;36.0;11.3;0.0;24.7
591;Bedrijven en instellingen;Eems;1996;246.8;223.9;214.1;0.0;5.7;5.0;;23.0;0.0;23.0;33.7;5.0;0.0;28.7
592;Bedrijven en instellingen;Eems;1997;256.5;220.5;211.1;0.0;5.7;4.9;;35.9;0.0;35.9;46.6;4.9;0.0;41.7
593;Bedrijven en instellingen;Eems;1998;227.4;209.5;200.5;0.0;5.5;4.7;;17.8;0.0;17.8;28.0;4.7;0.0;23.3
594;Bedrijven en instellingen;Eems;1999;230.0;212.9;205.9;0.0;4.1;3.5;0.3;17.1;0.0;17.1;24.6;3.5;0.0;21.1
595;Bedrijven en instellingen;Eems;2000;239.6;220.8;213.7;0.0;3.9;3.6;0.3;18.8;0.0;18.8;26.2;3.6;0.0;22.7
596;Bedrijven en instellingen;Eems;2002;254.4;249.0;244.2;0.2;0.0;4.4;0.3;5.4;0.0;5.4;9.9;4.4;0.2;5.4
597;Bedrijven en instellingen;Eems;2004;208.6;193.2;190.8;0.0;0.0;2.2;0.2;15.4;0.0;15.4;17.5;2.2;0.0;15.4
598;Bedrijven en instellingen;Eems;2006;186.2;171.9;168.4;0.2;0.0;3.2;0.1;14.3;0.0;14.3;17.7;3.2;0.2;14.3
599;Bedrijven en instellingen;Eems;2008;197.2;164.0;158.5;0.2;2.3;3.6;0.2;33.2;0.0;33.2;39.3;3.6;0.2;35.5
600;Bedrijven en instellingen;Rijn;1995;4759.5;4315.2;4187.5;22.1;13.5;92.0;;444.3;371.4;72.9;572.0;92.0;393.6;86.4
601;Bedrijven en instellingen;Rijn;1996;4797.7;4290.2;4157.0;23.8;13.5;94.8;;507.5;426.9;80.6;639.6;94.8;450.8;94.0
602;Bedrijven en instellingen;Rijn;1997;4998.4;4613.1;4435.9;30.1;13.6;132.3;;385.3;304.5;80.8;561.3;132.3;334.6;94.4
603;Bedrijven en instellingen;Rijn;1998;4972.5;4581.6;4416.1;22.6;13.3;128.5;;390.9;309.3;81.6;555.3;128.5;332.0;94.9
604;Bedrijven en instellingen;Rijn;1999;4915.0;4544.1;4398.3;9.9;12.2;120.1;2.6;370.9;296.0;74.9;513.2;120.1;305.9;87.2
605;Bedrijven en instellingen;Rijn;2000;4741.8;4430.1;4288.1;9.9;11.6;117.5;2.5;311.6;248.8;62.9;450.5;117.5;258.6;74.4
606;Bedrijven en instellingen;Rijn;2002;4656.9;4359.1;4244.1;4.5;10.5;97.7;2.3;297.8;243.0;54.8;410.5;97.7;247.4;65.3
607;Bedrijven en instellingen;Rijn;2004;4540.2;4311.2;4195.9;7.0;12.3;93.1;2.9;229.0;192.7;36.3;341.4;93.1;199.7;48.6
608;Bedrijven en instellingen;Rijn;2006;4556.3;4332.2;4215.2;6.7;12.8;92.4;5.2;224.0;175.8;48.3;335.9;92.4;182.5;61.0
609;Bedrijven en instellingen;Rijn;2008;4882.1;4614.6;4503.0;32.8;18.1;53.5;6.5;267.5;201.1;66.3;371.9;53.5;233.9;84.4
610;Bedrijven en instellingen;Maas;1995;1934.6;1901.2;1873.1;2.7;0.3;25.0;;33.4;33.4;0.0;61.4;25.0;36.1;0.3
611;Bedrijven en instellingen;Maas;1996;1910.5;1868.7;1835.3;2.8;0.4;30.2;;41.8;41.8;0.0;75.2;30.2;44.6;0.4
612;Bedrijven en instellingen;Maas;1997;1842.0;1794.2;1762.9;0.9;0.4;30.0;;47.9;47.9;0.0;79.1;30.0;48.7;0.4
613;Bedrijven en instellingen;Maas;1998;1776.2;1752.2;1728.3;0.7;0.3;23.0;;24.0;24.0;0.0;47.9;23.0;24.6;0.3
614;Bedrijven en instellingen;Maas;1999;1823.5;1800.7;1766.6;0.5;0.3;32.0;1.2;22.8;22.8;0.0;55.6;32.0;23.3;0.3
615;Bedrijven en instellingen;Maas;2000;1878.0;1843.1;1808.8;0.5;0.3;32.2;1.3;34.9;34.9;0.0;67.9;32.2;35.4;0.3
616;Bedrijven en instellingen;Maas;2002;1773.4;1752.9;1721.5;1.0;0.4;27.7;2.2;20.5;20.5;0.0;49.6;27.7;21.5;0.4
617;Bedrijven en instellingen;Maas;2004;1687.6;1664.6;1636.1;0.8;0.5;24.9;2.3;23.0;23.0;0.0;49.2;24.9;23.8;0.5
618;Bedrijven en instellingen;Maas;2006;1620.2;1599.9;1571.5;0.8;0.3;24.9;2.3;20.3;20.3;0.0;46.3;24.9;21.1;0.3
619;Bedrijven en instellingen;Maas;2008;1591.5;1571.9;1529.7;0.6;0.3;39.0;2.3;19.6;19.6;0.0;59.5;39.0;20.2;0.3
620;Bedrijven en instellingen;Schelde;1995;447.9;408.4;401.2;0.0;0.0;7.2;;39.4;1.8;37.7;46.6;7.2;1.8;37.7
621;Bedrijven en instellingen;Schelde;1996;467.2;421.8;412.8;0.0;0.0;9.0;;45.4;2.1;43.3;54.4;9.0;2.1;43.3
622;Bedrijven en instellingen;Schelde;1997;443.4;408.4;399.9;0.0;0.0;8.5;;34.9;1.7;33.2;43.5;8.5;1.7;33.2
623;Bedrijven en instellingen;Schelde;1998;470.7;426.8;419.4;0.0;0.0;7.3;;43.9;1.9;42.0;51.2;7.3;1.9;42.0
624;Bedrijven en instellingen;Schelde;1999;479.3;440.2;427.4;0.0;3.4;9.3;0.2;39.1;1.7;37.4;51.7;9.3;1.7;40.8
625;Bedrijven en instellingen;Schelde;2000;413.4;382.9;372.0;0.0;2.5;8.3;0.2;30.4;1.7;28.7;41.2;8.3;1.7;31.2
626;Bedrijven en instellingen;Schelde;2002;433.7;400.3;389.8;0.0;1.8;8.3;0.4;33.4;2.0;31.4;43.5;8.3;2.0;33.2
627;Bedrijven en instellingen;Schelde;2004;443.1;413.9;404.6;0.0;3.1;5.7;0.6;29.2;3.1;26.1;38.0;5.7;3.1;29.2
628;Bedrijven en instellingen;Schelde;2006;463.2;434.4;422.5;0.0;4.6;6.7;0.6;28.8;3.1;25.7;40.1;6.7;3.1;30.3
629;Bedrijven en instellingen;Schelde;2008;433.2;400.0;386.2;0.0;4.8;8.5;0.5;33.2;2.5;30.7;46.5;8.5;2.5;35.5
630;Rioolwaterzuiveringsinstallaties;Nederland;1995;;;;;;;;;;;3565.3;2202.8;853.0;509.5
631;Rioolwaterzuiveringsinstallaties;Nederland;1996;;;;;;;;;;;3549.2;2135.2;869.4;544.6
632;Rioolwaterzuiveringsinstallaties;Nederland;1997;;;;;;;;;;;3254.6;1857.6;804.2;592.7
633;Rioolwaterzuiveringsinstallaties;Nederland;1998;;;;;;;;;;;3539.2;2023.0;949.5;566.7
634;Rioolwaterzuiveringsinstallaties;Nederland;1999;;;;;;;;;;;3390.0;1911.2;896.4;582.4
635;Rioolwaterzuiveringsinstallaties;Nederland;2000;;;;;;;;;;;3111.1;1719.0;851.7;540.4
636;Rioolwaterzuiveringsinstallaties;Nederland;2002;;;;;;;;;;;3162.6;1699.0;842.3;621.4
637;Rioolwaterzuiveringsinstallaties;Nederland;2004;;;;;;;;;;;2783.1;1507.6;748.2;527.3
638;Rioolwaterzuiveringsinstallaties;Nederland;2006;;;;;;;;;;;2504.8;1301.4;729.7;473.7
639;Rioolwaterzuiveringsinstallaties;Nederland;2008;;;;;;;;;;;2258.1;1353.9;720.1;184.2
640;Rioolwaterzuiveringsinstallaties;Noord-Nederland (LD);1995;;;;;;;;;;;548.5;543.6;0.0;4.9
641;Rioolwaterzuiveringsinstallaties;Noord-Nederland (LD);1996;;;;;;;;;;;521.9;518.5;0.0;3.5
642;Rioolwaterzuiveringsinstallaties;Noord-Nederland (LD);1997;;;;;;;;;;;441.2;439.1;0.0;2.1
643;Rioolwaterzuiveringsinstallaties;Noord-Nederland (LD);1998;;;;;;;;;;;493.5;491.6;0.0;1.9
644;Rioolwaterzuiveringsinstallaties;Noord-Nederland (LD);1999;;;;;;;;;;;406.7;404.3;0.0;2.4
645;Rioolwaterzuiveringsinstallaties;Noord-Nederland (LD);2000;;;;;;;;;;;369.5;367.3;0.0;2.1
646;Rioolwaterzuiveringsinstallaties;Noord-Nederland (LD);2002;;;;;;;;;;;403.3;401.1;0.0;2.2
647;Rioolwaterzuiveringsinstallaties;Noord-Nederland (LD);2004;;;;;;;;;;;324.9;323.0;0.0;1.9
648;Rioolwaterzuiveringsinstallaties;Noord-Nederland (LD);2006;;;;;;;;;;;290.9;289.2;0.0;1.6
649;Rioolwaterzuiveringsinstallaties;Noord-Nederland (LD);2008;;;;;;;;;;;315.8;313.8;0.0;2.0
650;Rioolwaterzuiveringsinstallaties;Oost-Nederland (LD);1995;;;;;;;;;;;584.9;343.0;241.9;0.0
651;Rioolwaterzuiveringsinstallaties;Oost-Nederland (LD);1996;;;;;;;;;;;640.7;371.1;269.6;0.0
652;Rioolwaterzuiveringsinstallaties;Oost-Nederland (LD);1997;;;;;;;;;;;568.5;323.9;244.7;0.0
653;Rioolwaterzuiveringsinstallaties;Oost-Nederland (LD);1998;;;;;;;;;;;613.6;330.2;283.4;0.0
654;Rioolwaterzuiveringsinstallaties;Oost-Nederland (LD);1999;;;;;;;;;;;540.8;293.2;247.6;0.0
655;Rioolwaterzuiveringsinstallaties;Oost-Nederland (LD);2000;;;;;;;;;;;547.3;303.8;243.5;0.0
656;Rioolwaterzuiveringsinstallaties;Oost-Nederland (LD);2002;;;;;;;;;;;514.1;262.2;251.9;0.0
657;Rioolwaterzuiveringsinstallaties;Oost-Nederland (LD);2004;;;;;;;;;;;458.7;237.2;221.6;0.0
658;Rioolwaterzuiveringsinstallaties;Oost-Nederland (LD);2006;;;;;;;;;;;432.8;217.6;215.2;0.0
659;Rioolwaterzuiveringsinstallaties;Oost-Nederland (LD);2008;;;;;;;;;;;569.0;316.6;252.4;0.0
660;Rioolwaterzuiveringsinstallaties;West-Nederland (LD);1995;;;;;;;;;;;1608.8;666.5;495.7;446.5
661;Rioolwaterzuiveringsinstallaties;West-Nederland (LD);1996;;;;;;;;;;;1578.2;596.0;493.8;488.4
662;Rioolwaterzuiveringsinstallaties;West-Nederland (LD);1997;;;;;;;;;;;1557.3;552.4;464.7;540.2
663;Rioolwaterzuiveringsinstallaties;West-Nederland (LD);1998;;;;;;;;;;;1654.6;589.3;566.5;498.8
664;Rioolwaterzuiveringsinstallaties;West-Nederland (LD);1999;;;;;;;;;;;1662.3;597.7;544.1;520.5
665;Rioolwaterzuiveringsinstallaties;West-Nederland (LD);2000;;;;;;;;;;;1484.7;490.7;512.0;481.9
666;Rioolwaterzuiveringsinstallaties;West-Nederland (LD);2002;;;;;;;;;;;1567.3;530.4;487.7;549.2
667;Rioolwaterzuiveringsinstallaties;West-Nederland (LD);2004;;;;;;;;;;;1364.5;467.0;428.3;469.1
668;Rioolwaterzuiveringsinstallaties;West-Nederland (LD);2006;;;;;;;;;;;1238.3;402.8;416.1;419.4
669;Rioolwaterzuiveringsinstallaties;West-Nederland (LD);2008;;;;;;;;;;;1175.3;578.0;415.1;182.2
670;Rioolwaterzuiveringsinstallaties;Zuid-Nederland (LD);1995;;;;;;;;;;;823.2;649.7;115.3;58.1
671;Rioolwaterzuiveringsinstallaties;Zuid-Nederland (LD);1996;;;;;;;;;;;808.4;649.6;106.0;52.7
672;Rioolwaterzuiveringsinstallaties;Zuid-Nederland (LD);1997;;;;;;;;;;;687.5;542.2;94.8;50.4
673;Rioolwaterzuiveringsinstallaties;Zuid-Nederland (LD);1998;;;;;;;;;;;777.5;611.9;99.5;66.0
674;Rioolwaterzuiveringsinstallaties;Zuid-Nederland (LD);1999;;;;;;;;;;;780.2;616.0;104.7;59.5
675;Rioolwaterzuiveringsinstallaties;Zuid-Nederland (LD);2000;;;;;;;;;;;709.6;557.1;96.1;56.4
676;Rioolwaterzuiveringsinstallaties;Zuid-Nederland (LD);2002;;;;;;;;;;;677.9;505.2;102.7;70.0
677;Rioolwaterzuiveringsinstallaties;Zuid-Nederland (LD);2004;;;;;;;;;;;634.9;480.4;98.3;56.2
678;Rioolwaterzuiveringsinstallaties;Zuid-Nederland (LD);2006;;;;;;;;;;;542.9;391.8;98.4;52.7
679;Rioolwaterzuiveringsinstallaties;Zuid-Nederland (LD);2008;;;;;;;;;;;198.1;145.5;52.6;0.0
680;Rioolwaterzuiveringsinstallaties;Groningen (PV);1995;;;;;;;;;;;264.4;264.4;0.0;0.0
681;Rioolwaterzuiveringsinstallaties;Groningen (PV);1996;;;;;;;;;;;236.0;236.0;0.0;0.0
682;Rioolwaterzuiveringsinstallaties;Groningen (PV);1997;;;;;;;;;;;213.5;213.5;0.0;0.0
683;Rioolwaterzuiveringsinstallaties;Groningen (PV);1998;;;;;;;;;;;225.3;225.3;0.0;0.0
684;Rioolwaterzuiveringsinstallaties;Groningen (PV);1999;;;;;;;;;;;160.0;160.0;0.0;0.0
685;Rioolwaterzuiveringsinstallaties;Groningen (PV);2000;;;;;;;;;;;150.5;150.5;0.0;0.0
686;Rioolwaterzuiveringsinstallaties;Groningen (PV);2002;;;;;;;;;;;177.4;177.4;0.0;0.0
687;Rioolwaterzuiveringsinstallaties;Groningen (PV);2004;;;;;;;;;;;129.0;129.0;0.0;0.0
688;Rioolwaterzuiveringsinstallaties;Groningen (PV);2006;;;;;;;;;;;105.8;105.8;0.0;0.0
689;Rioolwaterzuiveringsinstallaties;Groningen (PV);2008;;;;;;;;;;;135.0;135.0;0.0;0.0
690;Rioolwaterzuiveringsinstallaties;Friesland (PV);1995;;;;;;;;;;;176.9;172.1;0.0;4.9
691;Rioolwaterzuiveringsinstallaties;Friesland (PV);1996;;;;;;;;;;;193.5;190.0;0.0;3.5
692;Rioolwaterzuiveringsinstallaties;Friesland (PV);1997;;;;;;;;;;;152.2;150.1;0.0;2.1
693;Rioolwaterzuiveringsinstallaties;Friesland (PV);1998;;;;;;;;;;;176.5;174.6;0.0;1.9
694;Rioolwaterzuiveringsinstallaties;Friesland (PV);1999;;;;;;;;;;;160.8;158.4;0.0;2.4
695;Rioolwaterzuiveringsinstallaties;Friesland (PV);2000;;;;;;;;;;;135.9;133.8;0.0;2.1
696;Rioolwaterzuiveringsinstallaties;Friesland (PV);2002;;;;;;;;;;;114.5;112.3;0.0;2.2
697;Rioolwaterzuiveringsinstallaties;Friesland (PV);2004;;;;;;;;;;;114.0;112.1;0.0;1.9
698;Rioolwaterzuiveringsinstallaties;Friesland (PV);2006;;;;;;;;;;;101.9;100.2;0.0;1.6
699;Rioolwaterzuiveringsinstallaties;Friesland (PV);2008;;;;;;;;;;;102.2;100.3;0.0;2.0
700;Rioolwaterzuiveringsinstallaties;Drenthe (PV);1995;;;;;;;;;;;107.1;107.1;0.0;0.0
701;Rioolwaterzuiveringsinstallaties;Drenthe (PV);1996;;;;;;;;;;;92.4;92.4;0.0;0.0
702;Rioolwaterzuiveringsinstallaties;Drenthe (PV);1997;;;;;;;;;;;75.5;75.5;0.0;0.0
703;Rioolwaterzuiveringsinstallaties;Drenthe (PV);1998;;;;;;;;;;;91.7;91.7;0.0;0.0
704;Rioolwaterzuiveringsinstallaties;Drenthe (PV);1999;;;;;;;;;;;85.9;85.9;0.0;0.0
705;Rioolwaterzuiveringsinstallaties;Drenthe (PV);2000;;;;;;;;;;;83.0;83.0;0.0;0.0
706;Rioolwaterzuiveringsinstallaties;Drenthe (PV);2002;;;;;;;;;;;111.4;111.4;0.0;0.0
707;Rioolwaterzuiveringsinstallaties;Drenthe (PV);2004;;;;;;;;;;;81.9;81.9;0.0;0.0
708;Rioolwaterzuiveringsinstallaties;Drenthe (PV);2006;;;;;;;;;;;83.2;83.2;0.0;0.0
709;Rioolwaterzuiveringsinstallaties;Drenthe (PV);2008;;;;;;;;;;;78.6;78.6;0.0;0.0
710;Rioolwaterzuiveringsinstallaties;Overijssel (PV);1995;;;;;;;;;;;241.5;207.5;34.0;0.0
