ID;Leeftijd;PrognoseInterval;Perioden;TotaalMannenEnVrouwen_1;Mannen_2;Vrouwen_3
4786;95 jaar of ouder;Bovengrens 67%-prognose-interval;2017;24696;4936;19760
4787;95 jaar of ouder;Bovengrens 67%-prognose-interval;2018;26472;5396;21075
4788;95 jaar of ouder;Bovengrens 67%-prognose-interval;2019;28420;5958;22463
4789;95 jaar of ouder;Bovengrens 67%-prognose-interval;2020;30093;6390;23702
4790;95 jaar of ouder;Bovengrens 67%-prognose-interval;2021;31596;6870;24727
4791;95 jaar of ouder;Bovengrens 67%-prognose-interval;2022;33449;7494;25955
4792;95 jaar of ouder;Bovengrens 67%-prognose-interval;2023;35225;8137;27087
4793;95 jaar of ouder;Bovengrens 67%-prognose-interval;2024;37563;8906;28651
4794;95 jaar of ouder;Bovengrens 67%-prognose-interval;2025;39716;9692;30021
4795;95 jaar of ouder;Bovengrens 67%-prognose-interval;2026;42627;10667;31955
4796;95 jaar of ouder;Bovengrens 67%-prognose-interval;2027;45262;11661;33598
4797;95 jaar of ouder;Bovengrens 67%-prognose-interval;2028;47795;12635;35150
4798;95 jaar of ouder;Bovengrens 67%-prognose-interval;2029;49866;13493;36386
4799;95 jaar of ouder;Bovengrens 67%-prognose-interval;2030;52555;14594;37955
4800;95 jaar of ouder;Bovengrens 67%-prognose-interval;2031;55063;15674;39400
4801;95 jaar of ouder;Bovengrens 67%-prognose-interval;2032;58160;16976;41233
4802;95 jaar of ouder;Bovengrens 67%-prognose-interval;2033;61530;18421;43041
4803;95 jaar of ouder;Bovengrens 67%-prognose-interval;2034;65699;20060;45560
4804;95 jaar of ouder;Bovengrens 67%-prognose-interval;2035;69962;21620;48324
4805;95 jaar of ouder;Bovengrens 67%-prognose-interval;2036;75219;23958;51332
4806;95 jaar of ouder;Bovengrens 67%-prognose-interval;2037;79254;25596;53658
4807;95 jaar of ouder;Bovengrens 67%-prognose-interval;2038;84067;27568;56627
4808;95 jaar of ouder;Bovengrens 67%-prognose-interval;2039;91743;30747;60984
4809;95 jaar of ouder;Bovengrens 67%-prognose-interval;2040;99807;33909;65907
4810;95 jaar of ouder;Bovengrens 67%-prognose-interval;2041;106048;36492;69614
4811;95 jaar of ouder;Bovengrens 67%-prognose-interval;2042;122781;43178;79735
4812;95 jaar of ouder;Bovengrens 67%-prognose-interval;2043;136104;48188;87824
4813;95 jaar of ouder;Bovengrens 67%-prognose-interval;2044;142361;51031;91444
4814;95 jaar of ouder;Bovengrens 67%-prognose-interval;2045;150387;54052;96307
4815;95 jaar of ouder;Bovengrens 67%-prognose-interval;2046;156838;56689;100065
4816;95 jaar of ouder;Bovengrens 67%-prognose-interval;2047;162801;59053;103554
4817;95 jaar of ouder;Bovengrens 67%-prognose-interval;2048;167526;61230;106383
4818;95 jaar of ouder;Bovengrens 67%-prognose-interval;2049;172799;63462;109251
4819;95 jaar of ouder;Bovengrens 67%-prognose-interval;2050;179886;66453;113420
4820;95 jaar of ouder;Bovengrens 67%-prognose-interval;2051;186292;68694;117686
4821;95 jaar of ouder;Bovengrens 67%-prognose-interval;2052;196463;72790;123674
4822;95 jaar of ouder;Bovengrens 67%-prognose-interval;2053;209286;77984;131302
4823;95 jaar of ouder;Bovengrens 67%-prognose-interval;2054;219032;81890;137124
4824;95 jaar of ouder;Bovengrens 67%-prognose-interval;2055;229931;86001;143820
4825;95 jaar of ouder;Bovengrens 67%-prognose-interval;2056;240115;90017;150055
4826;95 jaar of ouder;Bovengrens 67%-prognose-interval;2057;250386;94126;156368
4827;95 jaar of ouder;Bovengrens 67%-prognose-interval;2058;260279;97734;162777
4828;95 jaar of ouder;Bovengrens 67%-prognose-interval;2059;271579;102288;169291
4829;95 jaar of ouder;Bovengrens 67%-prognose-interval;2060;283200;106680;176722
4830;0 tot 20 jaar;Prognose;2015;3827351;1958444;1868906
4831;0 tot 20 jaar;Prognose;2016;3817312;1953395;1863918
4832;0 tot 20 jaar;Prognose;2017;3810723;1949538;1861185
4833;0 tot 20 jaar;Prognose;2018;3804947;1946960;1857987
4834;0 tot 20 jaar;Prognose;2019;3793795;1941237;1852559
4835;0 tot 20 jaar;Prognose;2020;3781970;1935052;1846917
4836;0 tot 20 jaar;Prognose;2021;3765381;1926859;1838522
4837;0 tot 20 jaar;Prognose;2022;3753462;1920813;1832650
4838;0 tot 20 jaar;Prognose;2023;3744305;1916109;1828195
4839;0 tot 20 jaar;Prognose;2024;3736822;1912283;1824539
4840;0 tot 20 jaar;Prognose;2025;3736660;1912462;1824198
4841;0 tot 20 jaar;Prognose;2026;3742809;1915664;1827144
4842;0 tot 20 jaar;Prognose;2027;3751254;1919754;1831500
4843;0 tot 20 jaar;Prognose;2028;3763395;1926276;1837119
4844;0 tot 20 jaar;Prognose;2029;3772498;1930775;1841723
4845;0 tot 20 jaar;Prognose;2030;3781915;1935691;1846224
4846;0 tot 20 jaar;Prognose;2031;3792144;1941338;1850806
4847;0 tot 20 jaar;Prognose;2032;3806636;1948692;1857944
4848;0 tot 20 jaar;Prognose;2033;3824570;1957874;1866696
4849;0 tot 20 jaar;Prognose;2034;3846039;1968750;1877289
4850;0 tot 20 jaar;Prognose;2035;3862654;1977294;1885360
4851;0 tot 20 jaar;Prognose;2036;3875347;1983839;1891508
4852;0 tot 20 jaar;Prognose;2037;3884143;1988405;1895738
4853;0 tot 20 jaar;Prognose;2038;3889633;1991283;1898350
4854;0 tot 20 jaar;Prognose;2039;3892000;1992561;1899439
4855;0 tot 20 jaar;Prognose;2040;3891472;1992355;1899117
4856;0 tot 20 jaar;Prognose;2041;3888835;1991077;1897758
4857;0 tot 20 jaar;Prognose;2042;3884185;1988776;1895410
4858;0 tot 20 jaar;Prognose;2043;3877785;1985573;1892212
4859;0 tot 20 jaar;Prognose;2044;3870004;1981660;1888344
4860;0 tot 20 jaar;Prognose;2045;3861419;1977336;1884084
4861;0 tot 20 jaar;Prognose;2046;3852502;1972847;1879655
4862;0 tot 20 jaar;Prognose;2047;3843559;1968338;1875221
4863;0 tot 20 jaar;Prognose;2048;3834898;1963972;1870927
4864;0 tot 20 jaar;Prognose;2049;3826790;1959883;1866906
4865;0 tot 20 jaar;Prognose;2050;3819491;1956207;1863284
4866;0 tot 20 jaar;Prognose;2051;3813200;1953043;1860157
4867;0 tot 20 jaar;Prognose;2052;3808130;1950503;1857627
4868;0 tot 20 jaar;Prognose;2053;3804491;1948689;1855802
4869;0 tot 20 jaar;Prognose;2054;3802452;1947694;1854759
4870;0 tot 20 jaar;Prognose;2055;3802112;1947570;1854543
4871;0 tot 20 jaar;Prognose;2056;3803544;1948350;1855194
4872;0 tot 20 jaar;Prognose;2057;3806734;1950031;1856702
4873;0 tot 20 jaar;Prognose;2058;3811586;1952567;1859019
4874;0 tot 20 jaar;Prognose;2059;3817948;1955871;1862076
4875;0 tot 20 jaar;Prognose;2060;3825603;1959842;1865761
4876;0 tot 20 jaar;Ondergrens 95%-prognose-interval;2015;3816829;1953080;1863704
4877;0 tot 20 jaar;Ondergrens 95%-prognose-interval;2016;3792966;1941029;1851937
4878;0 tot 20 jaar;Ondergrens 95%-prognose-interval;2017;3771337;1929372;1841965
4879;0 tot 20 jaar;Ondergrens 95%-prognose-interval;2018;3747011;1917203;1829599
4880;0 tot 20 jaar;Ondergrens 95%-prognose-interval;2019;3713943;1900419;1813523
4881;0 tot 20 jaar;Ondergrens 95%-prognose-interval;2020;3680923;1883440;1797486
4882;0 tot 20 jaar;Ondergrens 95%-prognose-interval;2021;3643721;1864603;1779048
4883;0 tot 20 jaar;Ondergrens 95%-prognose-interval;2022;3608648;1846536;1761945
4884;0 tot 20 jaar;Ondergrens 95%-prognose-interval;2023;3574537;1829205;1745275
4885;0 tot 20 jaar;Ondergrens 95%-prognose-interval;2024;3541676;1812191;1729484
4886;0 tot 20 jaar;Ondergrens 95%-prognose-interval;2025;3518002;1800382;1717620
4887;0 tot 20 jaar;Ondergrens 95%-prognose-interval;2026;3494650;1788689;1705966
4888;0 tot 20 jaar;Ondergrens 95%-prognose-interval;2027;3470581;1776378;1694203
4889;0 tot 20 jaar;Ondergrens 95%-prognose-interval;2028;3457824;1770182;1687642
4890;0 tot 20 jaar;Ondergrens 95%-prognose-interval;2029;3439236;1760362;1679131
4891;0 tot 20 jaar;Ondergrens 95%-prognose-interval;2030;3419193;1750164;1669029
4892;0 tot 20 jaar;Ondergrens 95%-prognose-interval;2031;3395016;1738028;1656988
4893;0 tot 20 jaar;Ondergrens 95%-prognose-interval;2032;3372299;1726281;1646018
4894;0 tot 20 jaar;Ondergrens 95%-prognose-interval;2033;3353634;1717016;1636820
4895;0 tot 20 jaar;Ondergrens 95%-prognose-interval;2034;3346259;1712731;1633528
4896;0 tot 20 jaar;Ondergrens 95%-prognose-interval;2035;3333634;1706313;1627321
4897;0 tot 20 jaar;Ondergrens 95%-prognose-interval;2036;3319842;1699317;1620526
4898;0 tot 20 jaar;Ondergrens 95%-prognose-interval;2037;3315606;1697215;1618391
4899;0 tot 20 jaar;Ondergrens 95%-prognose-interval;2038;3297024;1687969;1609055
4900;0 tot 20 jaar;Ondergrens 95%-prognose-interval;2039;3251046;1664560;1586493
4901;0 tot 20 jaar;Ondergrens 95%-prognose-interval;2040;3243176;1660286;1582783
4902;0 tot 20 jaar;Ondergrens 95%-prognose-interval;2041;3199501;1638134;1561368
4903;0 tot 20 jaar;Ondergrens 95%-prognose-interval;2042;3171491;1623594;1547898
4904;0 tot 20 jaar;Ondergrens 95%-prognose-interval;2043;3152547;1614503;1538044
4905;0 tot 20 jaar;Ondergrens 95%-prognose-interval;2044;3122701;1599249;1523452
4906;0 tot 20 jaar;Ondergrens 95%-prognose-interval;2045;3072791;1573739;1499052
4907;0 tot 20 jaar;Ondergrens 95%-prognose-interval;2046;3037022;1554829;1482196
4908;0 tot 20 jaar;Ondergrens 95%-prognose-interval;2047;3006337;1539422;1466915
4909;0 tot 20 jaar;Ondergrens 95%-prognose-interval;2048;2985267;1528503;1456764
4910;0 tot 20 jaar;Ondergrens 95%-prognose-interval;2049;2934659;1503122;1431537
4911;0 tot 20 jaar;Ondergrens 95%-prognose-interval;2050;2902576;1486544;1416032
4912;0 tot 20 jaar;Ondergrens 95%-prognose-interval;2051;2880794;1475644;1405151
4913;0 tot 20 jaar;Ondergrens 95%-prognose-interval;2052;2859998;1464803;1395194
4914;0 tot 20 jaar;Ondergrens 95%-prognose-interval;2053;2831080;1450304;1380776
4915;0 tot 20 jaar;Ondergrens 95%-prognose-interval;2054;2822451;1445258;1377193
4916;0 tot 20 jaar;Ondergrens 95%-prognose-interval;2055;2819048;1443611;1375437
4917;0 tot 20 jaar;Ondergrens 95%-prognose-interval;2056;2808314;1438779;1369535
4918;0 tot 20 jaar;Ondergrens 95%-prognose-interval;2057;2802041;1435369;1366672
4919;0 tot 20 jaar;Ondergrens 95%-prognose-interval;2058;2766903;1417523;1349383
4920;0 tot 20 jaar;Ondergrens 95%-prognose-interval;2059;2753898;1410887;1343010
4921;0 tot 20 jaar;Ondergrens 95%-prognose-interval;2060;2743058;1405343;1337715
4922;0 tot 20 jaar;Bovengrens 95%-prognose-interval;2015;3837915;1963796;1874121
4923;0 tot 20 jaar;Bovengrens 95%-prognose-interval;2016;3840375;1965055;1875319
4924;0 tot 20 jaar;Bovengrens 95%-prognose-interval;2017;3848216;1968574;1879578
4925;0 tot 20 jaar;Bovengrens 95%-prognose-interval;2018;3859575;1974842;1884733
4926;0 tot 20 jaar;Bovengrens 95%-prognose-interval;2019;3866991;1978650;1888317
4927;0 tot 20 jaar;Bovengrens 95%-prognose-interval;2020;3875531;1982793;1892741
4928;0 tot 20 jaar;Bovengrens 95%-prognose-interval;2021;3880465;1985414;1895047
4929;0 tot 20 jaar;Bovengrens 95%-prognose-interval;2022;3895268;1992932;1902185
4930;0 tot 20 jaar;Bovengrens 95%-prognose-interval;2023;3912453;2002140;1910270
4931;0 tot 20 jaar;Bovengrens 95%-prognose-interval;2024;3933647;2012965;1920681
4932;0 tot 20 jaar;Bovengrens 95%-prognose-interval;2025;3954645;2024119;1930526
4933;0 tot 20 jaar;Bovengrens 95%-prognose-interval;2026;3990212;2042200;1948151
4934;0 tot 20 jaar;Bovengrens 95%-prognose-interval;2027;4035149;2064872;1970277
4935;0 tot 20 jaar;Bovengrens 95%-prognose-interval;2028;4073695;2084925;1988770
4936;0 tot 20 jaar;Bovengrens 95%-prognose-interval;2029;4116202;2106588;2009614
4937;0 tot 20 jaar;Bovengrens 95%-prognose-interval;2030;4147566;2122541;2025023
4938;0 tot 20 jaar;Bovengrens 95%-prognose-interval;2031;4185918;2142572;2043346
4939;0 tot 20 jaar;Bovengrens 95%-prognose-interval;2032;4238838;2169894;2068935
4940;0 tot 20 jaar;Bovengrens 95%-prognose-interval;2033;4285341;2193608;2091973
4941;0 tot 20 jaar;Bovengrens 95%-prognose-interval;2034;4344382;2223852;2120530
4942;0 tot 20 jaar;Bovengrens 95%-prognose-interval;2035;4399028;2251641;2147387
4943;0 tot 20 jaar;Bovengrens 95%-prognose-interval;2036;4441963;2273719;2168114
4944;0 tot 20 jaar;Bovengrens 95%-prognose-interval;2037;4476233;2291509;2184725
4945;0 tot 20 jaar;Bovengrens 95%-prognose-interval;2038;4528689;2317987;2210700
4946;0 tot 20 jaar;Bovengrens 95%-prognose-interval;2039;4565116;2337030;2228086
4947;0 tot 20 jaar;Bovengrens 95%-prognose-interval;2040;4601326;2355692;2245634
4948;0 tot 20 jaar;Bovengrens 95%-prognose-interval;2041;4632083;2370959;2261125
4949;0 tot 20 jaar;Bovengrens 95%-prognose-interval;2042;4662446;2386672;2275269
4950;0 tot 20 jaar;Bovengrens 95%-prognose-interval;2043;4689262;2400521;2288741
4951;0 tot 20 jaar;Bovengrens 95%-prognose-interval;2044;4700533;2406839;2293693
4952;0 tot 20 jaar;Bovengrens 95%-prognose-interval;2045;4712166;2412422;2299744
4953;0 tot 20 jaar;Bovengrens 95%-prognose-interval;2046;4741590;2427973;2313617
4954;0 tot 20 jaar;Bovengrens 95%-prognose-interval;2047;4749240;2431807;2317433
4955;0 tot 20 jaar;Bovengrens 95%-prognose-interval;2048;4753538;2434554;2318930
4956;0 tot 20 jaar;Bovengrens 95%-prognose-interval;2049;4769836;2442577;2327259
4957;0 tot 20 jaar;Bovengrens 95%-prognose-interval;2050;4799874;2458086;2341749
4958;0 tot 20 jaar;Bovengrens 95%-prognose-interval;2051;4823451;2470471;2352980
4959;0 tot 20 jaar;Bovengrens 95%-prognose-interval;2052;4837974;2477673;2360003
4960;0 tot 20 jaar;Bovengrens 95%-prognose-interval;2053;4844959;2481370;2363588
4961;0 tot 20 jaar;Bovengrens 95%-prognose-interval;2054;4858073;2487720;2370353
4962;0 tot 20 jaar;Bovengrens 95%-prognose-interval;2055;4877121;2498119;2378928
4963;0 tot 20 jaar;Bovengrens 95%-prognose-interval;2056;4904154;2511743;2392412
4964;0 tot 20 jaar;Bovengrens 95%-prognose-interval;2057;4925597;2522750;2402847
4965;0 tot 20 jaar;Bovengrens 95%-prognose-interval;2058;4959330;2539868;2419462
4966;0 tot 20 jaar;Bovengrens 95%-prognose-interval;2059;4998483;2560269;2438213
4967;0 tot 20 jaar;Bovengrens 95%-prognose-interval;2060;5035325;2578963;2456362
4968;0 tot 20 jaar;Ondergrens 67%-prognose-interval;2015;3821909;1955661;1866232
4969;0 tot 20 jaar;Ondergrens 67%-prognose-interval;2016;3804846;1947068;1857797
4970;0 tot 20 jaar;Ondergrens 67%-prognose-interval;2017;3790211;1939000;1851174
4971;0 tot 20 jaar;Ondergrens 67%-prognose-interval;2018;3774597;1931526;1843066
4972;0 tot 20 jaar;Ondergrens 67%-prognose-interval;2019;3754456;1921128;1833412
4973;0 tot 20 jaar;Ondergrens 67%-prognose-interval;2020;3731230;1909141;1822115
4974;0 tot 20 jaar;Ondergrens 67%-prognose-interval;2021;3703907;1895547;1808507
4975;0 tot 20 jaar;Ondergrens 67%-prognose-interval;2022;3682653;1884549;1798092
4976;0 tot 20 jaar;Ondergrens 67%-prognose-interval;2023;3663087;1874453;1788533
4977;0 tot 20 jaar;Ondergrens 67%-prognose-interval;2024;3638556;1861855;1776800
4978;0 tot 20 jaar;Ondergrens 67%-prognose-interval;2025;3623240;1854329;1768896
4979;0 tot 20 jaar;Ondergrens 67%-prognose-interval;2026;3615986;1850499;1765488
4980;0 tot 20 jaar;Ondergrens 67%-prognose-interval;2027;3610025;1847529;1762576
4981;0 tot 20 jaar;Ondergrens 67%-prognose-interval;2028;3606931;1846040;1760891
4982;0 tot 20 jaar;Ondergrens 67%-prognose-interval;2029;3600379;1842574;1757864
4983;0 tot 20 jaar;Ondergrens 67%-prognose-interval;2030;3595103;1840219;1754909
4984;0 tot 20 jaar;Ondergrens 67%-prognose-interval;2031;3589862;1837948;1751895
4985;0 tot 20 jaar;Ondergrens 67%-prognose-interval;2032;3587026;1836488;1750538
4986;0 tot 20 jaar;Ondergrens 67%-prognose-interval;2033;3585970;1836057;1750260
4987;0 tot 20 jaar;Ondergrens 67%-prognose-interval;2034;3592607;1839041;1753767
4988;0 tot 20 jaar;Ondergrens 67%-prognose-interval;2035;3597153;1840888;1755978
4989;0 tot 20 jaar;Ondergrens 67%-prognose-interval;2036;3598524;1842052;1756452
4990;0 tot 20 jaar;Ondergrens 67%-prognose-interval;2037;3595583;1840646;1754849
4991;0 tot 20 jaar;Ondergrens 67%-prognose-interval;2038;3595593;1840794;1754734
4992;0 tot 20 jaar;Ondergrens 67%-prognose-interval;2039;3586222;1835655;1750567
4993;0 tot 20 jaar;Ondergrens 67%-prognose-interval;2040;3575599;1830713;1744885
4994;0 tot 20 jaar;Ondergrens 67%-prognose-interval;2041;3558065;1821764;1736355
4995;0 tot 20 jaar;Ondergrens 67%-prognose-interval;2042;3542709;1813830;1728990
4996;0 tot 20 jaar;Ondergrens 67%-prognose-interval;2043;3523315;1803906;1719409
4997;0 tot 20 jaar;Ondergrens 67%-prognose-interval;2044;3508599;1796623;1711995
4998;0 tot 20 jaar;Ondergrens 67%-prognose-interval;2045;3494168;1789277;1704891
4999;0 tot 20 jaar;Ondergrens 67%-prognose-interval;2046;3479539;1781820;1697719
5000;0 tot 20 jaar;Ondergrens 67%-prognose-interval;2047;3457086;1770197;1686737
5001;0 tot 20 jaar;Ondergrens 67%-prognose-interval;2048;3436034;1759748;1676285
5002;0 tot 20 jaar;Ondergrens 67%-prognose-interval;2049;3412142;1747461;1664841
5003;0 tot 20 jaar;Ondergrens 67%-prognose-interval;2050;3397567;1740004;1657452
5004;0 tot 20 jaar;Ondergrens 67%-prognose-interval;2051;3376263;1729118;1647145
5005;0 tot 20 jaar;Ondergrens 67%-prognose-interval;2052;3356476;1719220;1637256
5006;0 tot 20 jaar;Ondergrens 67%-prognose-interval;2053;3346708;1714080;1632627
5007;0 tot 20 jaar;Ondergrens 67%-prognose-interval;2054;3326154;1703649;1622338
5008;0 tot 20 jaar;Ondergrens 67%-prognose-interval;2055;3314970;1698095;1616875
5009;0 tot 20 jaar;Ondergrens 67%-prognose-interval;2056;3294410;1687471;1606939
5010;0 tot 20 jaar;Ondergrens 67%-prognose-interval;2057;3288752;1684837;1603915
5011;0 tot 20 jaar;Ondergrens 67%-prognose-interval;2058;3274843;1677706;1597422
5012;0 tot 20 jaar;Ondergrens 67%-prognose-interval;2059;3271257;1675872;1595385
5013;0 tot 20 jaar;Ondergrens 67%-prognose-interval;2060;3262890;1671665;1591225
5014;0 tot 20 jaar;Bovengrens 67%-prognose-interval;2015;3832435;1961026;1871413
5015;0 tot 20 jaar;Bovengrens 67%-prognose-interval;2016;3828276;1958996;1869321
5016;0 tot 20 jaar;Bovengrens 67%-prognose-interval;2017;3827853;1958270;1869639
5017;0 tot 20 jaar;Bovengrens 67%-prognose-interval;2018;3829365;1959427;1869962
5018;0 tot 20 jaar;Bovengrens 67%-prognose-interval;2019;3826230;1957874;1868446
5019;0 tot 20 jaar;Bovengrens 67%-prognose-interval;2020;3825054;1957107;1868027
5020;0 tot 20 jaar;Bovengrens 67%-prognose-interval;2021;3818821;1954106;1864634
5021;0 tot 20 jaar;Bovengrens 67%-prognose-interval;2022;3816431;1953140;1863322
5022;0 tot 20 jaar;Bovengrens 67%-prognose-interval;2023;3816356;1952867;1863429
5023;0 tot 20 jaar;Bovengrens 67%-prognose-interval;2024;3820711;1955264;1865447
5024;0 tot 20 jaar;Bovengrens 67%-prognose-interval;2025;3829580;1960039;1869541
5025;0 tot 20 jaar;Bovengrens 67%-prognose-interval;2026;3852964;1971800;1881147
5026;0 tot 20 jaar;Bovengrens 67%-prognose-interval;2027;3879049;1985049;1893951
5027;0 tot 20 jaar;Bovengrens 67%-prognose-interval;2028;3903902;1998093;1905765
5028;0 tot 20 jaar;Bovengrens 67%-prognose-interval;2029;3925796;2009220;1916626
5029;0 tot 20 jaar;Bovengrens 67%-prognose-interval;2030;3952012;2023032;1929129
5030;0 tot 20 jaar;Bovengrens 67%-prognose-interval;2031;3978175;2036650;1941753
5031;0 tot 20 jaar;Bovengrens 67%-prognose-interval;2032;4014369;2054891;1959457
5032;0 tot 20 jaar;Bovengrens 67%-prognose-interval;2033;4045443;2070715;1974535
5033;0 tot 20 jaar;Bovengrens 67%-prognose-interval;2034;4080671;2088975;1991696
5034;0 tot 20 jaar;Bovengrens 67%-prognose-interval;2035;4114431;2105681;2008459
5035;0 tot 20 jaar;Bovengrens 67%-prognose-interval;2036;4138068;2118278;2019667
5036;0 tot 20 jaar;Bovengrens 67%-prognose-interval;2037;4170968;2135168;2035801
5037;0 tot 20 jaar;Bovengrens 67%-prognose-interval;2038;4174705;2137263;2037698
5038;0 tot 20 jaar;Bovengrens 67%-prognose-interval;2039;4197728;2148886;2048695
5039;0 tot 20 jaar;Bovengrens 67%-prognose-interval;2040;4210602;2155900;2054703
5040;0 tot 20 jaar;Bovengrens 67%-prognose-interval;2041;4213326;2157454;2055872
5041;0 tot 20 jaar;Bovengrens 67%-prognose-interval;2042;4220748;2161333;2059669
5042;0 tot 20 jaar;Bovengrens 67%-prognose-interval;2043;4216910;2159378;2057532
5043;0 tot 20 jaar;Bovengrens 67%-prognose-interval;2044;4223539;2162349;2061131
5044;0 tot 20 jaar;Bovengrens 67%-prognose-interval;2045;4230351;2165989;2064362
5045;0 tot 20 jaar;Bovengrens 67%-prognose-interval;2046;4241694;2172261;2069433
5046;0 tot 20 jaar;Bovengrens 67%-prognose-interval;2047;4248234;2175418;2072817
5047;0 tot 20 jaar;Bovengrens 67%-prognose-interval;2048;4252105;2177584;2074542
5048;0 tot 20 jaar;Bovengrens 67%-prognose-interval;2049;4257506;2180292;2077214
5049;0 tot 20 jaar;Bovengrens 67%-prognose-interval;2050;4253409;2178229;2075180
5050;0 tot 20 jaar;Bovengrens 67%-prognose-interval;2051;4270904;2187193;2083711
5051;0 tot 20 jaar;Bovengrens 67%-prognose-interval;2052;4275501;2189601;2085949
5052;0 tot 20 jaar;Bovengrens 67%-prognose-interval;2053;4289924;2196923;2093001
5053;0 tot 20 jaar;Bovengrens 67%-prognose-interval;2054;4303481;2204160;2099290
5054;0 tot 20 jaar;Bovengrens 67%-prognose-interval;2055;4304162;2204583;2099579
5055;0 tot 20 jaar;Bovengrens 67%-prognose-interval;2056;4315573;2210489;2105085
5056;0 tot 20 jaar;Bovengrens 67%-prognose-interval;2057;4330343;2217730;2112360
5057;0 tot 20 jaar;Bovengrens 67%-prognose-interval;2058;4355424;2231055;2124370
5058;0 tot 20 jaar;Bovengrens 67%-prognose-interval;2059;4373746;2240425;2133321
5059;0 tot 20 jaar;Bovengrens 67%-prognose-interval;2060;4396689;2252404;2144285
5060;20 tot 65 jaar;Prognose;2015;10065804;5050636;5015168
5061;20 tot 65 jaar;Prognose;2016;10066847;5049409;5017439
5062;20 tot 65 jaar;Prognose;2017;10069561;5049243;5020318
5063;20 tot 65 jaar;Prognose;2018;10067039;5045551;5021488
5064;20 tot 65 jaar;Prognose;2019;10067914;5043842;5024072
5065;20 tot 65 jaar;Prognose;2020;10064814;5040007;5024808
5066;20 tot 65 jaar;Prognose;2021;10061688;5036376;5025312
5067;20 tot 65 jaar;Prognose;2022;10050653;5028467;5022187
5068;20 tot 65 jaar;Prognose;2023;10034828;5018614;5016214
5069;20 tot 65 jaar;Prognose;2024;10014475;5006431;5008044
5070;20 tot 65 jaar;Prognose;2025;9981836;4987952;4993885
5071;20 tot 65 jaar;Prognose;2026;9942573;4966422;4976152
5072;20 tot 65 jaar;Prognose;2027;9895769;4941676;4954094
5073;20 tot 65 jaar;Prognose;2028;9844440;4914204;4930236
5074;20 tot 65 jaar;Prognose;2029;9793276;4887036;4906240
5075;20 tot 65 jaar;Prognose;2030;9739179;4858279;4880900
5076;20 tot 65 jaar;Prognose;2031;9689295;4831277;4858019
5077;20 tot 65 jaar;Prognose;2032;9639205;4804915;4834291
5078;20 tot 65 jaar;Prognose;2033;9587232;4777555;4809678
5079;20 tot 65 jaar;Prognose;2034;9529814;4748068;4781747
5080;20 tot 65 jaar;Prognose;2035;9466838;4715753;4751085
5081;20 tot 65 jaar;Prognose;2036;9413068;4688527;4724542
5082;20 tot 65 jaar;Prognose;2037;9372534;4667993;4704541
5083;20 tot 65 jaar;Prognose;2038;9345470;4655026;4690445
5084;20 tot 65 jaar;Prognose;2039;9337387;4651291;4686096
5085;20 tot 65 jaar;Prognose;2040;9338732;4652151;4686582
5086;20 tot 65 jaar;Prognose;2041;9349634;4657702;4691933
5087;20 tot 65 jaar;Prognose;2042;9363275;4664204;4699072
5088;20 tot 65 jaar;Prognose;2043;9380438;4672969;4707470
5089;20 tot 65 jaar;Prognose;2044;9396536;4681184;4715352
5090;20 tot 65 jaar;Prognose;2045;9414152;4690108;4724044
5091;20 tot 65 jaar;Prognose;2046;9426859;4696560;4730299
5092;20 tot 65 jaar;Prognose;2047;9442893;4705031;4737863
5093;20 tot 65 jaar;Prognose;2048;9464346;4715842;4748505
5094;20 tot 65 jaar;Prognose;2049;9487299;4727405;4759895
5095;20 tot 65 jaar;Prognose;2050;9506194;4736798;4769396
5096;20 tot 65 jaar;Prognose;2051;9522114;4744965;4777150
5097;20 tot 65 jaar;Prognose;2052;9532968;4750762;4782206
5098;20 tot 65 jaar;Prognose;2053;9542056;4755002;4787055
5099;20 tot 65 jaar;Prognose;2054;9551050;4759545;4791505
5100;20 tot 65 jaar;Prognose;2055;9556972;4762750;4794222
5101;20 tot 65 jaar;Prognose;2056;9554546;4761271;4793275
5102;20 tot 65 jaar;Prognose;2057;9550657;4759265;4791393
5103;20 tot 65 jaar;Prognose;2058;9547460;4757340;4790121
5104;20 tot 65 jaar;Prognose;2059;9544186;4755619;4788567
5105;20 tot 65 jaar;Prognose;2060;9538944;4752740;4786205
5106;20 tot 65 jaar;Ondergrens 95%-prognose-interval;2015;10040527;5037443;5003167
5107;20 tot 65 jaar;Ondergrens 95%-prognose-interval;2016;10012578;5021182;4991403
5108;20 tot 65 jaar;Ondergrens 95%-prognose-interval;2017;9983645;5003767;4979282
5109;20 tot 65 jaar;Ondergrens 95%-prognose-interval;2018;9944339;4981898;4962420
5110;20 tot 65 jaar;Ondergrens 95%-prognose-interval;2019;9909260;4961215;4948076
5111;20 tot 65 jaar;Ondergrens 95%-prognose-interval;2020;9871935;4940121;4932873
5112;20 tot 65 jaar;Ondergrens 95%-prognose-interval;2021;9833772;4917557;4915993
5113;20 tot 65 jaar;Ondergrens 95%-prognose-interval;2022;9782931;4888589;4893985
5114;20 tot 65 jaar;Ondergrens 95%-prognose-interval;2023;9733345;4862746;4872151
5115;20 tot 65 jaar;Ondergrens 95%-prognose-interval;2024;9682837;4834197;4847045
