ID;Geslacht;Leeftijd;RegioS;DiagnoseIndelingVTV;Perioden;TotaalOpnamen_1;TotaalOpnamenPer10000Inwoners_2;Dagopnamen_3;DagopnamenPer10000Inwoners_4;KlinischeOpnamen_5;KlinischeOpnamenPer10000Inwoners_6;VerpleegdagenVanKlinischeOpnamen_7;VerpleegdagenPer10000Inwoners_8;GemVerpleegduurPerKlinischeOpname_9
6010;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.9  Ongeval door machines;2007;930.0;0.6;122.0;0.1;808.0;0.5;3694.0;2.2;4.5
6011;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.9  Ongeval door machines;2008;898.0;0.5;125.0;0.1;773.0;0.5;3525.0;2.0;4.5
6012;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.9  Ongeval door machines;2009;885.0;0.5;144.0;0.1;741.0;0.4;3170.0;1.8;4.3
6013;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.9  Ongeval door machines;2010;882.0;0.5;130.0;0.1;752.0;0.5;3755.0;2.2;5.0
6014;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.9  Ongeval door machines;2011;987.0;0.6;191.0;0.1;796.0;0.5;3008.0;1.7;3.7
6015;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.9  Ongeval door machines;2012;840.0;0.5;175.0;0.1;665.0;0.4;2712.0;1.6;4.0
6016;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.10  Bijwerkingen van geneesmiddelen;1981;;;;;8617.0;6.0;188202.0;132.1;21.7
6017;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.10  Bijwerkingen van geneesmiddelen;1982;;;;;9219.0;6.4;191746.0;134.0;20.7
6018;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.10  Bijwerkingen van geneesmiddelen;1983;;;;;10164.0;7.0;206606.0;143.8;20.2
6019;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.10  Bijwerkingen van geneesmiddelen;1984;;;;;10474.0;7.3;208923.0;144.8;19.8
6020;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.10  Bijwerkingen van geneesmiddelen;1985;;;;;10970.0;7.5;216435.0;149.3;19.7
6021;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.10  Bijwerkingen van geneesmiddelen;1986;;;;;10633.0;7.3;209383.0;143.6;19.7
6022;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.10  Bijwerkingen van geneesmiddelen;1987;;;;;10458.0;7.0;202620.0;138.1;19.3
6023;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.10  Bijwerkingen van geneesmiddelen;1988;;;;;10609.0;7.1;202947.0;137.5;19.1
6024;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.10  Bijwerkingen van geneesmiddelen;1989;;;;;10953.0;7.4;201720.0;135.8;18.3
6025;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.10  Bijwerkingen van geneesmiddelen;1990;;;;;11202.0;7.5;197396.0;132.0;17.6
6026;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.10  Bijwerkingen van geneesmiddelen;1991;;;;;11218.0;7.4;199113.0;132.1;17.7
6027;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.10  Bijwerkingen van geneesmiddelen;1992;;;;;11737.0;7.6;203206.0;133.8;17.2
6028;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.10  Bijwerkingen van geneesmiddelen;1993;12954.0;8.5;321.0;0.2;12633.0;8.3;215720.0;141.1;17.1
6029;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.10  Bijwerkingen van geneesmiddelen;1994;13838.0;9.0;370.0;0.2;13468.0;8.8;225015.0;146.3;16.7
6030;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.10  Bijwerkingen van geneesmiddelen;1995;14432.0;9.3;425.0;0.3;14007.0;9.1;234500.0;151.6;16.7
6031;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.10  Bijwerkingen van geneesmiddelen;1996;15782.0;10.1;516.0;0.3;15266.0;9.8;248602.0;160.1;16.2
6032;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.10  Bijwerkingen van geneesmiddelen;1997;16127.0;10.3;518.0;0.3;15609.0;10.0;255126.0;163.3;16.2
6033;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.10  Bijwerkingen van geneesmiddelen;1998;15639.0;10.0;541.0;0.3;15098.0;9.6;239291.0;152.3;15.8
6034;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.10  Bijwerkingen van geneesmiddelen;1999;16166.0;10.1;717.0;0.5;15449.0;9.8;230456.0;145.6;14.8
6035;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.10  Bijwerkingen van geneesmiddelen;2000;16118.0;10.1;1060.0;0.6;15058.0;9.5;222385.0;139.6;14.8
6036;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.10  Bijwerkingen van geneesmiddelen;2001;15895.0;9.8;934.0;0.6;14961.0;9.3;216811.0;135.1;14.5
6037;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.10  Bijwerkingen van geneesmiddelen;2002;16591.0;10.3;1021.0;0.6;15570.0;9.6;214980.0;133.1;13.8
6038;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.10  Bijwerkingen van geneesmiddelen;2003;17215.0;10.6;1080.0;0.6;16135.0;9.8;209624.0;129.1;13.0
6039;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.10  Bijwerkingen van geneesmiddelen;2004;18961.0;11.6;1108.0;0.6;17853.0;11.0;218573.0;134.3;12.1
6040;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.10  Bijwerkingen van geneesmiddelen;2005;18789.0;11.5;1118.0;0.6;17671.0;10.8;207837.0;127.4;11.8
6041;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.10  Bijwerkingen van geneesmiddelen;2006;19514.0;11.8;1129.0;0.6;18385.0;11.1;205528.0;125.6;11.1
6042;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.10  Bijwerkingen van geneesmiddelen;2007;19505.0;11.8;1169.0;0.6;18336.0;11.1;198168.0;121.0;10.8
6043;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.10  Bijwerkingen van geneesmiddelen;2008;20694.0;12.6;1175.0;0.6;19519.0;11.8;201017.0;122.1;10.3
6044;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.10  Bijwerkingen van geneesmiddelen;2009;22869.0;13.8;1385.0;0.8;21484.0;13.0;209598.0;126.8;9.8
6045;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.10  Bijwerkingen van geneesmiddelen;2010;26464.0;15.8;1727.0;1.0;24737.0;14.8;235761.0;141.8;9.5
6046;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.10  Bijwerkingen van geneesmiddelen;2011;30705.0;18.3;2303.0;1.3;28402.0;17.0;252655.0;151.3;8.8
6047;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.10  Bijwerkingen van geneesmiddelen;2012;32895.0;19.6;2422.0;1.3;30473.0;18.2;264648.0;158.0;8.6
6048;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.11  Suïcide en auto-mutilatie;1981;;;;;8006.0;5.5;100330.0;70.4;12.5
6049;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.11  Suïcide en auto-mutilatie;1982;;;;;9027.0;6.3;110683.0;77.3;12.3
6050;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.11  Suïcide en auto-mutilatie;1983;;;;;10501.0;7.3;116572.0;81.0;11.1
6051;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.11  Suïcide en auto-mutilatie;1984;;;;;9377.0;6.5;101512.0;70.4;10.8
6052;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.11  Suïcide en auto-mutilatie;1985;;;;;8408.0;5.8;95837.0;66.0;11.3
6053;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.11  Suïcide en auto-mutilatie;1986;;;;;8206.0;5.5;92151.0;63.2;11.1
6054;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.11  Suïcide en auto-mutilatie;1987;;;;;8764.0;6.0;94398.0;64.4;10.8
6055;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.11  Suïcide en auto-mutilatie;1988;;;;;8302.0;5.5;91509.0;62.0;11.0
6056;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.11  Suïcide en auto-mutilatie;1989;;;;;8298.0;5.5;86773.0;58.4;10.5
6057;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.11  Suïcide en auto-mutilatie;1990;;;;;8138.0;5.4;80564.0;53.9;9.8
6058;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.11  Suïcide en auto-mutilatie;1991;;;;;8359.0;5.5;80837.0;53.5;9.6
6059;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.11  Suïcide en auto-mutilatie;1992;;;;;8593.0;5.6;78055.0;51.4;9.1
6060;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.11  Suïcide en auto-mutilatie;1993;9538.0;6.1;187.0;0.1;9351.0;6.0;79424.0;51.9;8.5
6061;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.11  Suïcide en auto-mutilatie;1994;10062.0;6.5;184.0;0.1;9878.0;6.4;73183.0;47.5;7.4
6062;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.11  Suïcide en auto-mutilatie;1995;10765.0;7.0;247.0;0.2;10518.0;6.8;79113.0;51.2;7.5
6063;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.11  Suïcide en auto-mutilatie;1996;11039.0;7.0;260.0;0.2;10779.0;6.9;78611.0;50.5;7.3
6064;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.11  Suïcide en auto-mutilatie;1997;11974.0;7.6;364.0;0.2;11610.0;7.4;70443.0;45.0;6.0
6065;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.11  Suïcide en auto-mutilatie;1998;11621.0;7.4;319.0;0.2;11302.0;7.1;65448.0;41.7;5.8
6066;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.11  Suïcide en auto-mutilatie;1999;11483.0;7.3;362.0;0.2;11121.0;7.0;57640.0;36.5;5.1
6067;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.11  Suïcide en auto-mutilatie;2000;11127.0;7.0;388.0;0.2;10739.0;6.6;48322.0;30.2;4.5
6068;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.11  Suïcide en auto-mutilatie;2001;11442.0;7.0;421.0;0.3;11021.0;6.9;51392.0;32.0;4.6
6069;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.11  Suïcide en auto-mutilatie;2002;12286.0;7.5;409.0;0.3;11877.0;7.4;47015.0;29.1;4.0
6070;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.11  Suïcide en auto-mutilatie;2003;12255.0;7.5;515.0;0.3;11740.0;7.1;48687.0;30.0;4.0
6071;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.11  Suïcide en auto-mutilatie;2004;12884.0;7.9;733.0;0.5;12151.0;7.5;46515.0;28.6;3.7
6072;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.11  Suïcide en auto-mutilatie;2005;12687.0;7.8;661.0;0.4;12026.0;7.4;47616.0;29.2;4.0
6073;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.11  Suïcide en auto-mutilatie;2006;12507.0;7.6;634.0;0.4;11873.0;7.3;43252.0;26.5;3.5
6074;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.11  Suïcide en auto-mutilatie;2007;11668.0;7.0;482.0;0.3;11186.0;6.8;39938.0;24.3;3.5
6075;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.11  Suïcide en auto-mutilatie;2008;11555.0;7.0;453.0;0.3;11102.0;6.6;39825.0;24.2;3.5
6076;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.11  Suïcide en auto-mutilatie;2009;11361.0;6.9;622.0;0.4;10739.0;6.5;39121.0;23.7;3.5
6077;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.11  Suïcide en auto-mutilatie;2010;11467.0;6.9;635.0;0.4;10832.0;6.5;39475.0;23.7;3.5
6078;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.11  Suïcide en auto-mutilatie;2011;12841.0;7.6;737.0;0.4;12104.0;7.3;43452.0;26.0;3.5
6079;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.11  Suïcide en auto-mutilatie;2012;12470.0;7.4;1038.0;0.6;11432.0;6.8;41052.0;24.5;3.5
6080;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.12  Geweld;1981;;;;;2104.0;1.5;21505.0;15.1;10.1
6081;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.12  Geweld;1982;;;;;2173.0;1.5;21385.0;14.8;9.8
6082;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.12  Geweld;1983;;;;;2192.0;1.5;19315.0;13.3;8.8
6083;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.12  Geweld;1984;;;;;2246.0;1.6;19700.0;13.6;8.8
6084;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.12  Geweld;1985;;;;;2332.0;1.6;20779.0;14.3;8.8
6085;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.12  Geweld;1986;;;;;2295.0;1.6;19596.0;13.3;8.5
6086;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.12  Geweld;1987;;;;;2218.0;1.5;19573.0;13.3;8.8
6087;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.12  Geweld;1988;;;;;2432.0;1.6;19495.0;13.1;8.0
6088;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.12  Geweld;1989;;;;;2389.0;1.6;19151.0;12.8;8.0
6089;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.12  Geweld;1990;;;;;2205.0;1.5;16304.0;10.8;7.4
6090;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.12  Geweld;1991;;;;;2198.0;1.5;16429.0;10.8;7.5
6091;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.12  Geweld;1992;;;;;2340.0;1.5;16967.0;11.1;7.3
6092;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.12  Geweld;1993;2569.0;1.7;136.0;0.1;2433.0;1.6;16686.0;10.8;6.9
6093;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.12  Geweld;1994;2461.0;1.6;94.0;0.1;2367.0;1.5;14728.0;9.6;6.1
6094;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.12  Geweld;1995;2474.0;1.6;121.0;0.1;2353.0;1.5;15290.0;9.8;6.5
6095;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.12  Geweld;1996;2490.0;1.6;109.0;0.1;2381.0;1.5;13715.0;8.8;5.8
6096;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.12  Geweld;1997;2658.0;1.7;151.0;0.1;2507.0;1.6;14948.0;9.6;6.0
6097;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.12  Geweld;1998;2478.0;1.6;140.0;0.1;2338.0;1.5;12491.0;8.0;5.3
6098;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.12  Geweld;1999;2381.0;1.5;141.0;0.1;2240.0;1.3;12000.0;7.5;5.4
6099;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.12  Geweld;2000;2570.0;1.6;200.0;0.1;2370.0;1.5;12471.0;7.8;5.3
6100;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.12  Geweld;2001;2482.0;1.5;183.0;0.1;2299.0;1.3;11299.0;7.0;4.9
6101;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.12  Geweld;2002;2817.0;1.7;170.0;0.1;2647.0;1.6;12882.0;8.0;4.9
6102;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.12  Geweld;2003;2780.0;1.7;238.0;0.1;2542.0;1.6;11375.0;7.0;4.5
6103;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.12  Geweld;2004;2779.0;1.7;267.0;0.2;2512.0;1.5;9821.0;6.0;3.9
6104;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.12  Geweld;2005;2742.0;1.7;336.0;0.2;2406.0;1.5;9034.0;5.5;3.7
6105;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.12  Geweld;2006;2643.0;1.6;315.0;0.2;2328.0;1.3;8007.0;4.9;3.4
6106;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.12  Geweld;2007;2883.0;1.7;317.0;0.2;2566.0;1.6;8593.0;5.1;3.2
6107;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.12  Geweld;2008;3033.0;1.7;389.0;0.2;2644.0;1.6;10186.0;6.1;3.9
6108;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.12  Geweld;2009;3489.0;2.0;547.0;0.3;2942.0;1.7;9682.0;5.9;3.2
6109;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.12  Geweld;2010;3721.0;2.2;671.0;0.4;3050.0;1.7;9623.0;5.8;3.2
6110;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.12  Geweld;2011;4099.0;2.5;898.0;0.5;3201.0;1.8;9662.0;5.8;3.0
6111;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.12  Geweld;2012;3620.0;2.2;916.0;0.5;2704.0;1.6;8857.0;5.3;3.2
6112;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.13  Ov. ext.oorz. letsel,vergiftiging;1981;;;;;598.0;0.4;6032.0;4.1;10.1
6113;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.13  Ov. ext.oorz. letsel,vergiftiging;1982;;;;;645.0;0.5;6584.0;4.5;10.1
6114;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.13  Ov. ext.oorz. letsel,vergiftiging;1983;;;;;770.0;0.5;8827.0;6.0;11.5
6115;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.13  Ov. ext.oorz. letsel,vergiftiging;1984;;;;;715.0;0.5;7052.0;4.9;9.8
6116;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.13  Ov. ext.oorz. letsel,vergiftiging;1985;;;;;524.0;0.4;5243.0;3.5;10.0
6117;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.13  Ov. ext.oorz. letsel,vergiftiging;1986;;;;;620.0;0.4;5760.0;4.0;9.3
6118;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.13  Ov. ext.oorz. letsel,vergiftiging;1987;;;;;604.0;0.4;5782.0;3.9;9.6
6119;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.13  Ov. ext.oorz. letsel,vergiftiging;1988;;;;;500.0;0.3;4942.0;3.2;9.8
6120;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.13  Ov. ext.oorz. letsel,vergiftiging;1989;;;;;493.0;0.3;5371.0;3.5;10.8
6121;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.13  Ov. ext.oorz. letsel,vergiftiging;1990;;;;;451.0;0.3;4463.0;3.0;9.8
6122;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.13  Ov. ext.oorz. letsel,vergiftiging;1991;;;;;514.0;0.3;5532.0;3.7;10.8
6123;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.13  Ov. ext.oorz. letsel,vergiftiging;1992;;;;;513.0;0.3;5244.0;3.5;10.1
6124;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.13  Ov. ext.oorz. letsel,vergiftiging;1993;643.0;0.4;84.0;0.1;559.0;0.4;4381.0;2.9;7.8
6125;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.13  Ov. ext.oorz. letsel,vergiftiging;1994;632.0;0.4;100.0;0.1;532.0;0.3;5214.0;3.4;9.8
6126;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.13  Ov. ext.oorz. letsel,vergiftiging;1995;537.0;0.3;71.0;0.0;466.0;0.3;4167.0;2.7;8.8
6127;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.13  Ov. ext.oorz. letsel,vergiftiging;1996;523.0;0.3;46.0;0.0;477.0;0.3;3987.0;2.5;8.3
6128;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.13  Ov. ext.oorz. letsel,vergiftiging;1997;573.0;0.4;71.0;0.0;502.0;0.3;4448.0;2.7;8.8
6129;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.13  Ov. ext.oorz. letsel,vergiftiging;1998;558.0;0.4;75.0;0.0;483.0;0.3;4095.0;2.5;8.5
6130;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.13  Ov. ext.oorz. letsel,vergiftiging;1999;550.0;0.3;66.0;0.0;484.0;0.3;3176.0;2.0;6.5
6131;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.13  Ov. ext.oorz. letsel,vergiftiging;2000;613.0;0.4;72.0;0.0;541.0;0.3;3111.0;2.0;5.8
6132;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.13  Ov. ext.oorz. letsel,vergiftiging;2001;531.0;0.3;76.0;0.0;455.0;0.3;3147.0;2.0;6.9
6133;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.13  Ov. ext.oorz. letsel,vergiftiging;2002;570.0;0.4;50.0;0.0;520.0;0.3;3722.0;2.2;7.1
6134;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.13  Ov. ext.oorz. letsel,vergiftiging;2003;600.0;0.4;77.0;0.0;523.0;0.3;3421.0;2.0;6.5
6135;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.13  Ov. ext.oorz. letsel,vergiftiging;2004;620.0;0.4;105.0;0.1;515.0;0.3;3001.0;1.7;5.8
6136;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.13  Ov. ext.oorz. letsel,vergiftiging;2005;575.0;0.4;135.0;0.1;440.0;0.3;2363.0;1.3;5.4
6137;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.13  Ov. ext.oorz. letsel,vergiftiging;2006;554.0;0.3;90.0;0.1;464.0;0.3;2574.0;1.6;5.5
6138;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.13  Ov. ext.oorz. letsel,vergiftiging;2007;621.0;0.4;81.0;0.0;540.0;0.3;3242.0;2.0;6.0
6139;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.13  Ov. ext.oorz. letsel,vergiftiging;2008;569.0;0.3;96.0;0.1;473.0;0.3;3170.0;1.8;6.6
6140;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.13  Ov. ext.oorz. letsel,vergiftiging;2009;686.0;0.4;145.0;0.1;541.0;0.3;2303.0;1.3;4.3
6141;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.13  Ov. ext.oorz. letsel,vergiftiging;2010;844.0;0.5;175.0;0.1;669.0;0.4;3090.0;1.8;4.5
6142;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.13  Ov. ext.oorz. letsel,vergiftiging;2011;811.0;0.5;144.0;0.1;667.0;0.4;3243.0;1.8;4.9
6143;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;19.13  Ov. ext.oorz. letsel,vergiftiging;2012;883.0;0.5;241.0;0.1;642.0;0.4;2744.0;1.6;4.3
6144;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;1;1981;;;;;242673.0;1208.0;3644732.0;18142.5;15.0
6145;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;1;1982;;;;;245948.0;1241.0;3562147.0;17974.1;14.5
6146;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;1;1983;;;;;246356.0;1258.9;3470357.0;17733.5;14.1
6147;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;1;1984;;;;;242924.0;1250.8;3292855.0;16955.0;13.6
6148;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;1;1985;;;;;244361.0;1259.8;3234429.0;16675.3;13.1
6149;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;1;1986;;;;;239749.0;1232.9;3076777.0;15822.5;12.8
6150;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;1;1987;;;;;233257.0;1194.5;2936262.0;15037.0;12.6
6151;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;1;1988;;;;;232220.0;1184.4;2833848.0;14453.7;12.1
6152;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;1;1989;;;;;228252.0;1162.5;2710509.0;13806.4;11.8
6153;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;1;1990;;;;;221282.0;1122.5;2569129.0;13033.5;11.6
6154;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;1;1991;;;;;219129.0;1102.1;2502241.0;12585.9;11.3
6155;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;1;1992;;;;;221293.0;1103.5;2473321.0;12334.0;11.1
6156;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;1;1993;281771.0;1397.8;59687.0;296.1;222084.0;1101.6;2405868.0;11935.0;10.8
6157;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;1;1994;291862.0;1446.5;66128.0;327.7;225734.0;1118.6;2353287.0;11662.9;10.3
6158;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;1;1995;299853.0;1492.4;78692.0;391.6;221161.0;1100.6;2245704.0;11176.7;10.1
6159;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;1;1996;300897.0;1502.9;84821.0;423.7;216076.0;1079.3;2205817.0;11017.5;10.1
6160;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;1;1997;305233.0;1524.5;92644.0;462.7;212588.0;1061.9;2108628.0;10532.5;9.8
6161;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;1;1998;305239.0;1519.5;100250.0;499.1;204989.0;1020.5;2012857.0;10020.5;9.8
6162;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;1;1999;307611.0;1525.6;107121.0;531.2;200490.0;994.4;1891369.0;9381.0;9.3
6163;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;1;2000;301443.0;1489.0;112919.0;557.7;188524.0;931.2;1726849.0;8529.7;9.1
6164;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;1;2001;315043.0;1543.6;129001.0;632.0;186042.0;911.5;1653005.0;8099.6;8.8
6165;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;1;2002;345636.0;1678.5;149389.0;725.5;196247.0;953.0;1591131.0;7727.2;8.1
