ID;Aardoliegrondstoffen;Bestemming;Perioden;TotaalAanbod_1;Winning_2;ProductieUitAardolie_3;ProductieUitAndereBronnen_4;Invoer_5;Uitvoer_6;Voorraadmutatie_7;TotaalVerbruik_8;Verwerking_9;FinaalVerbruik_10;Beginvoorraad_11;Eindvoorraad_12;Voorraadmutatie_13
161;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2006 1e kwartaal;15272.0;608.0;;;27565.0;11493.0;-1408.0;15272.0;15272.0;;6738.0;8147.0;-1408.0
162;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2006 april;4601.0;168.0;;;7666.0;3835.0;601.0;4601.0;4601.0;;8147.0;7545.0;601.0
163;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2006 mei;4881.0;176.0;;;9199.0;4100.0;-394.0;4881.0;4881.0;;7545.0;7940.0;-394.0
164;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2006 juni;4976.0;165.0;;;8648.0;3929.0;91.0;4976.0;4976.0;;7940.0;7849.0;91.0
165;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2006 2e kwartaal;14457.0;509.0;;;25513.0;11863.0;298.0;14457.0;14457.0;;8147.0;7849.0;298.0
166;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2006 juli;5002.0;139.0;;;8680.0;3772.0;-44.0;5002.0;5002.0;;7849.0;7893.0;-44.0
167;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2006 augustus;5141.0;116.0;;;8463.0;3835.0;397.0;5141.0;5141.0;;7893.0;7496.0;397.0
168;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2006 september;5100.0;109.0;;;8797.0;3691.0;-114.0;5100.0;5100.0;;7496.0;7611.0;-114.0
169;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2006 3e kwartaal;15244.0;364.0;;;25940.0;11298.0;238.0;15244.0;15244.0;;7849.0;7611.0;238.0
170;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2006 oktober;5383.0;116.0;;;8955.0;3754.0;66.0;5383.0;5383.0;;7611.0;7544.0;66.0
171;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2006 november;5321.0;179.0;;;7846.0;2596.0;-108.0;5321.0;5321.0;;7544.0;7653.0;-108.0
172;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2006 december;5357.0;246.0;;;8151.0;3386.0;346.0;5357.0;5357.0;;7653.0;7307.0;346.0
173;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2006 4e kwartaal;16061.0;541.0;;;24952.0;9736.0;304.0;16061.0;16061.0;;7611.0;7307.0;304.0
174;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2006;61034.0;2022.0;;;103969.0;44390.0;-568.0;61034.0;61034.0;;6738.0;7307.0;-568.0
175;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2007 januari;5385.0;253.0;41.0;39.0;8863.0;4117.0;305.0;5385.0;5104.0;281.0;7658.0;7353.0;305.0
176;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2007 februari;4530.0;223.0;28.0;40.0;8095.0;3941.0;85.0;4530.0;4372.0;158.0;7353.0;7268.0;85.0
177;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2007 maart;4615.0;238.0;31.0;47.0;8631.0;3857.0;-475.0;4615.0;4390.0;225.0;7268.0;7743.0;-475.0
178;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2007 1e kwartaal;14530.0;714.0;100.0;126.0;25589.0;11915.0;-85.0;14530.0;13866.0;664.0;7658.0;7743.0;-85.0
179;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2007 april;5016.0;234.0;40.0;29.0;8106.0;3345.0;-49.0;5016.0;4866.0;150.0;7743.0;7792.0;-49.0
180;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2007 mei;5093.0;218.0;41.0;28.0;9119.0;3480.0;-833.0;5093.0;5004.0;89.0;7792.0;8625.0;-833.0
181;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2007 juni;4721.0;222.0;34.0;40.0;7802.0;4071.0;694.0;4721.0;4500.0;221.0;8625.0;7931.0;694.0
182;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2007 2e kwartaal;14830.0;674.0;115.0;97.0;25027.0;10896.0;-188.0;14830.0;14370.0;460.0;7743.0;7931.0;-188.0
183;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2007 juli;5245.0;191.0;43.0;38.0;8896.0;4054.0;132.0;5245.0;5081.0;164.0;7931.0;7800.0;132.0
184;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2007 augustus;5483.0;202.0;39.0;25.0;9430.0;4277.0;64.0;5483.0;5280.0;203.0;7800.0;7735.0;64.0
185;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2007 september;5366.0;180.0;35.0;59.0;9330.0;4027.0;-211.0;5366.0;5202.0;164.0;7735.0;7946.0;-211.0
186;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2007 3e kwartaal;16094.0;573.0;117.0;122.0;27656.0;12358.0;-15.0;16094.0;15563.0;531.0;7931.0;7946.0;-15.0
187;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2007 oktober;5214.0;203.0;37.0;32.0;8538.0;4313.0;718.0;5214.0;4955.0;258.0;7946.0;7228.0;718.0
188;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2007 november;4737.0;205.0;48.0;37.0;9738.0;4275.0;-1015.0;4737.0;4498.0;240.0;7228.0;8244.0;-1015.0
189;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2007 december;5440.0;208.0;46.0;50.0;9249.0;4227.0;112.0;5440.0;5276.0;164.0;8244.0;8131.0;112.0
190;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2007 4e kwartaal;15391.0;616.0;131.0;119.0;27525.0;12815.0;-185.0;15391.0;14729.0;662.0;7946.0;8131.0;-185.0
191;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2007;60844.0;2576.0;464.0;464.0;105796.0;47984.0;-473.0;60844.0;58528.0;2316.0;7658.0;8131.0;-473.0
192;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2008 januari;5608.0;218.0;37.0;37.0;8892.0;4230.0;654.0;5608.0;5261.0;346.0;8131.0;7478.0;654.0
193;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2008 februari;4878.0;210.0;22.0;25.0;8590.0;3962.0;-7.0;4878.0;4685.0;193.0;7478.0;7485.0;-7.0
194;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2008 maart;5254.0;219.0;29.0;29.0;10074.0;4114.0;-982.0;5254.0;5064.0;190.0;7485.0;8467.0;-982.0
195;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2008 1e kwartaal;15740.0;647.0;88.0;91.0;27556.0;12306.0;-335.0;15740.0;15010.0;729.0;8131.0;8467.0;-335.0
196;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2008 april;5281.0;173.0;27.0;25.0;8153.0;4272.0;1175.0;5281.0;4995.0;286.0;8467.0;7291.0;1175.0
197;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2008 mei;5346.0;212.0;31.0;51.0;9700.0;4430.0;-217.0;5346.0;5159.0;187.0;7291.0;7509.0;-217.0
198;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2008 juni;5002.0;120.0;33.0;65.0;8882.0;3882.0;-216.0;5002.0;4828.0;174.0;7509.0;7725.0;-216.0
199;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2008 2e kwartaal;15629.0;505.0;91.0;141.0;26735.0;12584.0;742.0;15629.0;14982.0;647.0;8467.0;7725.0;742.0
200;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2008 juli;5220.0;179.0;27.0;39.0;9046.0;4218.0;147.0;5220.0;5009.0;211.0;7725.0;7578.0;147.0
201;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2008 augustus;5252.0;171.0;25.0;30.0;9408.0;4497.0;115.0;5252.0;5043.0;209.0;7578.0;7463.0;115.0
202;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2008 september;5205.0;174.0;38.0;110.0;8964.0;3986.0;-97.0;5205.0;5046.0;158.0;7463.0;7560.0;-97.0
203;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2008 3e kwartaal;15677.0;524.0;90.0;179.0;27418.0;12701.0;165.0;15677.0;15098.0;578.0;7725.0;7560.0;165.0
204;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2008 oktober;4237.0;155.0;36.0;14.0;7759.0;4252.0;524.0;4237.0;4003.0;234.0;7560.0;7036.0;524.0
205;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2008 november;4261.0;160.0;28.0;107.0;8617.0;3933.0;-718.0;4261.0;4035.0;226.0;7036.0;7754.0;-718.0
206;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2008 december;4874.0;172.0;25.0;57.0;8447.0;4072.0;245.0;4874.0;4814.0;60.0;7754.0;7509.0;245.0
207;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2008 4e kwartaal;13372.0;487.0;89.0;178.0;24823.0;12257.0;51.0;13372.0;12852.0;520.0;7560.0;7509.0;51.0
208;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2008;60418.0;2163.0;357.0;589.0;106531.0;49847.0;622.0;60418.0;57942.0;2475.0;8131.0;7509.0;622.0
209;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2009 januari;5064.0;165.0;23.0;62.0;8597.0;3803.0;20.0;5064.0;4919.0;145.0;7509.0;7489.0;20.0
210;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2009 februari;4743.0;150.0;40.0;74.0;8556.0;3809.0;-267.0;4743.0;4590.0;154.0;7489.0;7756.0;-267.0
211;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2009 maart;5002.0;155.0;38.0;88.0;9274.0;3912.0;-641.0;5002.0;4790.0;212.0;7756.0;8398.0;-641.0
212;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2009 1e kwartaal;14809.0;470.0;101.0;224.0;26427.0;11524.0;-888.0;14809.0;14299.0;511.0;7509.0;8398.0;-888.0
213;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2009 april;4917.0;152.0;32.0;-15.0;8612.0;3829.0;-37.0;4917.0;4774.0;143.0;8398.0;8434.0;-37.0
214;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2009 mei;5140.0;147.0;43.0;60.0;8586.0;4126.0;430.0;5140.0;4992.0;148.0;8434.0;8004.0;430.0
215;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2009 juni;4231.0;121.0;36.0;10.0;8032.0;3762.0;-206.0;4231.0;4107.0;124.0;8004.0;8210.0;-206.0
216;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2009 2e kwartaal;14288.0;420.0;111.0;55.0;25230.0;11717.0;187.0;14288.0;13873.0;415.0;8398.0;8210.0;187.0
217;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2009 juli;4856.0;139.0;44.0;48.0;7826.0;3397.0;195.0;4856.0;4593.0;263.0;8210.0;8016.0;195.0
218;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2009 augustus;4931.0;129.0;38.0;67.0;8540.0;3680.0;-164.0;4931.0;4780.0;152.0;8016.0;8179.0;-164.0
219;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2009 september;5362.0;131.0;72.0;57.0;8571.0;3616.0;146.0;5362.0;5182.0;180.0;8179.0;8034.0;146.0
220;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2009 3e kwartaal;15149.0;401.0;155.0;172.0;24937.0;10693.0;177.0;15149.0;14555.0;594.0;8210.0;8034.0;177.0
221;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2009 oktober;4941.0;150.0;43.0;7.0;8390.0;3601.0;-48.0;4941.0;4728.0;212.0;8034.0;8081.0;-48.0
222;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2009 november;4734.0;129.0;26.0;35.0;7852.0;3757.0;450.0;4734.0;4467.0;267.0;8081.0;7631.0;450.0
223;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2009 december;5249.0;135.0;29.0;49.0;8903.0;3710.0;-158.0;5249.0;4982.0;267.0;7631.0;7789.0;-158.0
224;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2009 4e kwartaal;14924.0;413.0;98.0;92.0;25144.0;11068.0;245.0;14924.0;14177.0;747.0;8034.0;7789.0;245.0
225;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2009;59170.0;1704.0;465.0;544.0;101738.0;45001.0;-280.0;59170.0;56904.0;2266.0;7509.0;7789.0;-280.0
226;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2010 januari;5287.0;142.0;27.0;62.0;9300.0;4046.0;-198.0;5287.0;5048.0;239.0;7789.0;7987.0;-198.0
227;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2010 februari;4905.0;120.0;27.0;21.0;8558.0;3592.0;-230.0;4905.0;4699.0;206.0;7987.0;8217.0;-230.0
228;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2010 maart;5469.0;127.0;27.0;72.0;8492.0;3490.0;240.0;5468.0;5248.0;220.0;8217.0;7977.0;240.0
229;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2010 1e kwartaal;15660.0;389.0;82.0;155.0;26350.0;11128.0;-188.0;15660.0;14994.0;666.0;7789.0;7977.0;-188.0
230;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2010 april;5108.0;121.0;30.0;10.0;9755.0;3922.0;-887.0;5108.0;4984.0;124.0;7977.0;8863.0;-887.0
231;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2010 mei;5160.0;121.0;36.0;-13.0;8395.0;3755.0;376.0;5160.0;4987.0;173.0;8863.0;8487.0;376.0
232;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2010 juni;5413.0;110.0;31.0;-7.0;9217.0;3900.0;-38.0;5413.0;5149.0;265.0;8487.0;8525.0;-38.0
233;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2010 2e kwartaal;15681.0;351.0;97.0;-10.0;27367.0;11577.0;-548.0;15681.0;15119.0;562.0;7977.0;8525.0;-548.0
234;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2010 juli;5210.0;107.0;35.0;5.0;8383.0;3841.0;519.0;5210.0;5119.0;91.0;8525.0;8006.0;519.0
235;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2010 augustus;5191.0;132.0;30.0;31.0;8531.0;3947.0;416.0;5191.0;5032.0;159.0;8006.0;7590.0;416.0
236;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2010 september;4781.0;112.0;34.0;-18.0;8040.0;3912.0;525.0;4781.0;4586.0;195.0;7590.0;7065.0;525.0
237;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2010 3e kwartaal;15183.0;351.0;99.0;18.0;24954.0;11700.0;1460.0;15182.0;14737.0;444.0;8525.0;7065.0;1460.0
238;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2010 oktober;4880.0;111.0;39.0;15.0;9328.0;4001.0;-612.0;4880.0;4709.0;171.0;7065.0;7677.0;-612.0
239;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2010 november;4859.0;109.0;34.0;-8.0;8823.0;4060.0;-39.0;4859.0;4691.0;168.0;7677.0;7716.0;-39.0
240;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2010 december;5239.0;102.0;31.0;38.0;8993.0;4179.0;253.0;5239.0;4945.0;294.0;7716.0;7463.0;253.0
241;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2010 4e kwartaal;14978.0;321.0;104.0;46.0;27144.0;12240.0;-398.0;14978.0;14346.0;632.0;7065.0;7463.0;-398.0
242;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2010;61507.0;1414.0;382.0;209.0;105816.0;46645.0;325.0;61500.0;59196.0;2304.0;7789.0;7463.0;325.0
243;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2011 januari;5232.0;130.0;33.0;65.0;9273.0;4010.0;-260.0;5232.0;4966.0;266.0;7463.0;7723.0;-260.0
244;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2011 februari;5137.0;123.0;31.0;-12.0;8216.0;3475.0;254.0;5137.0;4912.0;224.0;7715.0;7470.0;254.0
245;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2011 maart;5350.0;139.0;34.0;24.0;8620.0;3843.0;376.0;5350.0;5127.0;223.0;7470.0;7094.0;376.0
246;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2011 1e kwartaal;15718.0;393.0;98.0;77.0;26110.0;11328.0;369.0;15718.0;15006.0;713.0;7463.0;7094.0;369.0
247;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2011 april;3922.0;126.0;32.0;-22.0;6664.0;3482.0;604.0;3922.0;3757.0;164.0;7094.0;6490.0;604.0
248;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2011 mei;5065.0;125.0;34.0;-9.0;8497.0;3520.0;-62.0;5065.0;4844.0;221.0;6490.0;6552.0;-62.0
249;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2011 juni;4857.0;96.0;28.0;54.0;8647.0;3763.0;-204.0;4857.0;4644.0;212.0;6552.0;6756.0;-204.0
250;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2011 2e kwartaal;13843.0;345.0;94.0;24.0;23808.0;10766.0;338.0;13843.0;13246.0;597.0;7094.0;6756.0;338.0
251;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2011 juli;5112.0;117.0;26.0;22.0;8134.0;3819.0;630.0;5112.0;4934.0;177.0;6756.0;6126.0;630.0
252;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2011 augustus;5112.0;130.0;33.0;25.0;9814.0;4088.0;-704.0;5211.0;5016.0;195.0;6126.0;6830.0;-704.0
253;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2011 september;4978.0;112.0;22.0;23.0;8742.0;4126.0;204.0;4978.0;4814.0;164.0;6830.0;6626.0;204.0
254;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2011 3e kwartaal;15301.0;360.0;81.0;71.0;26689.0;12032.0;130.0;15301.0;14764.0;537.0;6756.0;6626.0;130.0
255;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2011 oktober;4805.0;114.0;25.0;12.0;6994.0;3365.0;1026.0;4805.0;4560.0;246.0;6626.0;5600.0;1026.0
256;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2011 november;4660.0;123.0;14.0;16.0;7073.0;2750.0;180.0;4655.0;4540.0;115.0;5600.0;5420.0;180.0
257;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2011 december;5053.0;129.0;23.0;79.0;7826.0;3087.0;85.0;5053.0;4900.0;153.0;5420.0;5336.0;85.0
258;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2011 4e kwartaal;14514.0;366.0;61.0;106.0;21893.0;9203.0;1290.0;14514.0;13999.0;515.0;6626.0;5336.0;1290.0
259;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2011;59382.0;1464.0;334.0;279.0;98500.0;43328.0;2128.0;59376.0;57015.0;2361.0;7463.0;5336.0;2128.0
260;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2012 januari;5164.0;137.0;39.0;63.0;8781.0;4012.0;155.0;5164.0;5054.0;110.0;5336.0;5181.0;155.0
261;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2012 februari;5062.0;144.0;32.0;46.0;9287.0;3943.0;-505.0;5062.0;4894.0;168.0;5181.0;5686.0;-505.0
262;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2012 maart;5057.0;147.0;29.0;11.0;9418.0;3863.0;-685.0;5057.0;4873.0;184.0;5686.0;6371.0;-685.0
263;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2012 1e kwartaal;15282.0;428.0;101.0;120.0;27487.0;11818.0;-1035.0;15282.0;14821.0;461.0;5336.0;6371.0;-1035.0
264;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2012 april;4978.0;116.0;30.0;16.0;8450.0;3872.0;238.0;4978.0;4833.0;145.0;6371.0;6133.0;238.0
265;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2012 mei;5419.0;135.0;34.0;124.0;9398.0;3418.0;-855.0;5419.0;5141.0;277.0;6133.0;6987.0;-855.0
266;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2012 juni;4918.0;116.0;28.0;35.0;8120.0;3729.0;347.0;4918.0;4748.0;170.0;6987.0;6640.0;347.0
267;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2012 2e kwartaal;15315.0;367.0;92.0;175.0;25969.0;11019.0;-269.0;15315.0;14722.0;593.0;6371.0;6640.0;-269.0
268;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2012 juli;5238.0;98.0;36.0;36.0;9461.0;4143.0;-249.0;5238.0;5047.0;191.0;6640.0;6889.0;-249.0
269;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2012 augustus;5137.0;101.0;34.0;53.0;8607.0;3657.0;-2.0;5137.0;4952.0;185.0;6889.0;6891.0;-2.0
270;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2012 september;5169.0;92.0;58.0;24.0;8215.0;3698.0;478.0;5169.0;5013.0;156.0;6891.0;6413.0;478.0
271;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2012 3e kwartaal;15545.0;292.0;128.0;114.0;26283.0;11498.0;227.0;15545.0;15013.0;532.0;6640.0;6413.0;227.0
272;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2012 oktober;3751.0;113.0;51.0;-19.0;7894.0;3981.0;-306.0;3751.0;3632.0;119.0;6413.0;6720.0;-306.0
273;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2012 november;4101.0;129.0;51.0;16.0;8301.0;3917.0;-479.0;4101.0;4035.0;66.0;6720.0;7199.0;-479.0
274;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2012 december;5159.0;138.0;43.0;88.0;8637.0;3936.0;189.0;5159.0;4966.0;193.0;7199.0;7010.0;189.0
275;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2012 4e kwartaal;13011.0;380.0;145.0;86.0;24832.0;11835.0;-597.0;13011.0;12633.0;378.0;6413.0;7010.0;-597.0
276;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2012;59171.0;1467.0;466.0;494.0;104570.0;46169.0;-1674.0;59153.0;57190.0;1964.0;5336.0;7010.0;-1674.0
277;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2013 januari;5162.0;131.0;46.0;46.0;8580.0;3945.0;304.0;5162.0;5017.0;145.0;7010.0;6706.0;304.0
278;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2013 februari;4787.0;137.0;43.0;17.0;8249.0;3398.0;-260.0;4787.0;4467.0;320.0;6706.0;6966.0;-260.0
279;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2013 maart;4763.0;151.0;55.0;80.0;8558.0;3679.0;-402.0;4763.0;4623.0;139.0;6966.0;7369.0;-402.0
280;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2013 1e kwartaal;14712.0;419.0;143.0;142.0;25387.0;11022.0;-359.0;14712.0;14107.0;605.0;7010.0;7369.0;-359.0
281;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2013 april;4906.0;123.0;47.0;10.0;7624.0;3132.0;234.0;4906.0;4734.0;172.0;7369.0;7134.0;234.0
282;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2013 mei;4807.0;122.0;61.0;15.0;7649.0;3323.0;282.0;4807.0;4670.0;136.0;7134.0;6853.0;282.0
283;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2013 juni;4934.0;117.0;62.0;-20.0;8412.0;3416.0;-221.0;4934.0;4784.0;150.0;6853.0;7074.0;-221.0
284;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2013 2e kwartaal;14647.0;363.0;171.0;5.0;23685.0;9871.0;295.0;14647.0;14189.0;458.0;7369.0;7074.0;295.0
285;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2013 juli;4999.0;138.0;62.0;72.0;8540.0;3747.0;-65.0;4999.0;4909.0;90.0;7038.0;7103.0;-65.0
286;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2013 augustus;5017.0;119.0;52.0;84.0;7700.0;3568.0;630.0;5017.0;4870.0;147.0;7103.0;6473.0;630.0
287;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2013 september;4325.0;107.0;48.0;58.0;8009.0;3397.0;-500.0;4325.0;4288.0;37.0;6473.0;6973.0;-500.0
288;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2013 3e kwartaal;14344.0;364.0;161.0;213.0;24250.0;10712.0;65.0;14342.0;14068.0;274.0;7038.0;6973.0;65.0
289;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2013 oktober;3942.0;119.0;53.0;38.0;6630.0;2815.0;-88.0;3937.0;3773.0;164.0;6973.0;7061.0;-88.0
290;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2013 november;4408.0;132.0;45.0;69.0;7640.0;2806.0;-671.0;4408.0;4115.0;293.0;7061.0;7732.0;-671.0
291;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2013 december;4878.0;122.0;51.0;105.0;7200.0;3485.0;885.0;4878.0;4583.0;296.0;7732.0;6847.0;885.0
292;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2013 4e kwartaal;13224.0;374.0;148.0;212.0;21470.0;9106.0;126.0;13224.0;12471.0;753.0;6973.0;6847.0;126.0
293;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2013;56924.0;1519.0;623.0;572.0;94792.0;40711.0;128.0;56924.0;54834.0;2090.0;7010.0;6847.0;128.0
294;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2014 januari;4953.0;131.0;16.0;5.0;7385.0;3014.0;430.0;4953.0;4737.0;216.0;7327.0;6897.0;430.0
295;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2014 februari;4538.0;117.0;16.0;36.0;7759.0;3223.0;-167.0;4538.0;4324.0;213.0;6897.0;7065.0;-167.0
296;Totaal aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2014 maart;5012.0;150.0;14.0;52.0;9283.0;3889.0;-598.0;5012.0;4749.0;248.0;7065.0;7663.0;-598.0
