ID;BedrijfstakkenBranchesSBI2008;Vestigingsgrootte;RegioS;Perioden;ProductieBasisprijzen_1;ToegevoegdeWaardeBrutoBasisprijzen_2;BeloningVanWerknemers_3;ArbeidsvolumeWerkzamePersonen_4;ArbeidsvolumeWerknemers_5
2543;B-F Nijverheid en energie;Totaal werkzame personen;Kop van Noord-Holland (CR);2009;4716.0;1668.0;996.0;25.7;20.8
2544;B-F Nijverheid en energie;Totaal werkzame personen;Alkmaar en omgeving (CR);2007;3089.0;1094.0;627.0;15.2;12.9
2545;B-F Nijverheid en energie;Totaal werkzame personen;Alkmaar en omgeving (CR);2008;3306.0;1208.0;638.0;14.7;12.5
2546;B-F Nijverheid en energie;Totaal werkzame personen;Alkmaar en omgeving (CR);2009;2979.0;1130.0;603.0;13.9;11.6
2547;B-F Nijverheid en energie;Totaal werkzame personen;IJmond (CR);2007;6647.0;2243.0;1169.0;20.8;19.1
2548;B-F Nijverheid en energie;Totaal werkzame personen;IJmond (CR);2008;7419.0;2148.0;1242.0;22.1;20.4
2549;B-F Nijverheid en energie;Totaal werkzame personen;IJmond (CR);2009;5923.0;1786.0;1171.0;21.6;19.8
2550;B-F Nijverheid en energie;Totaal werkzame personen;Agglomeratie Haarlem (CR);2007;2440.0;729.0;454.0;11.2;9.3
2551;B-F Nijverheid en energie;Totaal werkzame personen;Agglomeratie Haarlem (CR);2008;2462.0;652.0;447.0;10.5;8.6
2552;B-F Nijverheid en energie;Totaal werkzame personen;Agglomeratie Haarlem (CR);2009;2298.0;695.0;438.0;10.2;8.4
2553;B-F Nijverheid en energie;Totaal werkzame personen;Zaanstreek (CR);2007;4589.0;1242.0;619.0;13.9;12.3
2554;B-F Nijverheid en energie;Totaal werkzame personen;Zaanstreek (CR);2008;5462.0;1420.0;735.0;15.1;13.4
2555;B-F Nijverheid en energie;Totaal werkzame personen;Zaanstreek (CR);2009;4970.0;1315.0;722.0;14.8;13.1
2556;B-F Nijverheid en energie;Totaal werkzame personen;Groot-Amsterdam (CR);2007;19941.0;6139.0;3127.0;70.8;62.4
2557;B-F Nijverheid en energie;Totaal werkzame personen;Groot-Amsterdam (CR);2008;18287.0;4967.0;2669.0;62.0;53.4
2558;B-F Nijverheid en energie;Totaal werkzame personen;Groot-Amsterdam (CR);2009;16844.0;4989.0;2679.0;61.3;52.6
2559;B-F Nijverheid en energie;Totaal werkzame personen;Het Gooi en Vechtstreek (CR);2007;2767.0;911.0;563.0;13.5;11.2
2560;B-F Nijverheid en energie;Totaal werkzame personen;Het Gooi en Vechtstreek (CR);2008;2649.0;790.0;544.0;13.1;10.7
2561;B-F Nijverheid en energie;Totaal werkzame personen;Het Gooi en Vechtstreek (CR);2009;2469.0;790.0;540.0;13.0;10.5
2562;B-F Nijverheid en energie;Totaal werkzame personen;Agglomeratie Leiden en Bollenstreek (CR);2007;5947.0;2177.0;1201.0;26.8;24.0
2563;B-F Nijverheid en energie;Totaal werkzame personen;Agglomeratie Leiden en Bollenstreek (CR);2008;6436.0;2224.0;1242.0;26.4;23.4
2564;B-F Nijverheid en energie;Totaal werkzame personen;Agglomeratie Leiden en Bollenstreek (CR);2009;5832.0;2137.0;1210.0;25.6;22.5
2565;B-F Nijverheid en energie;Totaal werkzame personen;Agglomeratie 's-Gravenhage (CR);2007;6685.0;2715.0;1339.0;31.9;26.9
2566;B-F Nijverheid en energie;Totaal werkzame personen;Agglomeratie 's-Gravenhage (CR);2008;6969.0;2748.0;1329.0;32.3;26.4
2567;B-F Nijverheid en energie;Totaal werkzame personen;Agglomeratie 's-Gravenhage (CR);2009;6463.0;2602.0;1331.0;32.0;26.0
2568;B-F Nijverheid en energie;Totaal werkzame personen;Delft en Westland (CR);2007;4207.0;1292.0;692.0;16.5;14.6
2569;B-F Nijverheid en energie;Totaal werkzame personen;Delft en Westland (CR);2008;4496.0;1367.0;748.0;16.9;14.9
2570;B-F Nijverheid en energie;Totaal werkzame personen;Delft en Westland (CR);2009;4068.0;1332.0;721.0;16.3;14.3
2571;B-F Nijverheid en energie;Totaal werkzame personen;Oost-Zuid-Holland (CR);2007;5354.0;1811.0;1073.0;25.8;22.8
2572;B-F Nijverheid en energie;Totaal werkzame personen;Oost-Zuid-Holland (CR);2008;5363.0;1768.0;1057.0;24.7;21.7
2573;B-F Nijverheid en energie;Totaal werkzame personen;Oost-Zuid-Holland (CR);2009;4904.0;1699.0;1040.0;24.0;20.9
2574;B-F Nijverheid en energie;Totaal werkzame personen;Groot-Rijnmond (CR);2007;61735.0;11635.0;4644.0;97.4;89.0
2575;B-F Nijverheid en energie;Totaal werkzame personen;Groot-Rijnmond (CR);2008;73103.0;12662.0;5378.0;106.7;97.8
2576;B-F Nijverheid en energie;Totaal werkzame personen;Groot-Rijnmond (CR);2009;58354.0;10214.0;5504.0;106.6;97.5
2577;B-F Nijverheid en energie;Totaal werkzame personen;Zuidoost-Zuid-Holland (CR);2007;10778.0;3439.0;2048.0;42.9;39.6
2578;B-F Nijverheid en energie;Totaal werkzame personen;Zuidoost-Zuid-Holland (CR);2008;11298.0;3490.0;2046.0;41.7;38.4
2579;B-F Nijverheid en energie;Totaal werkzame personen;Zuidoost-Zuid-Holland (CR);2009;10573.0;3418.0;2109.0;42.3;38.9
2580;B-F Nijverheid en energie;Totaal werkzame personen;Zeeuwsch-Vlaanderen (CR);2007;10507.0;2012.0;596.0;11.0;10.3
2581;B-F Nijverheid en energie;Totaal werkzame personen;Zeeuwsch-Vlaanderen (CR);2008;11177.0;2251.0;660.0;11.1;10.4
2582;B-F Nijverheid en energie;Totaal werkzame personen;Zeeuwsch-Vlaanderen (CR);2009;9134.0;1829.0;632.0;10.8;10.2
2583;B-F Nijverheid en energie;Totaal werkzame personen;Overig Zeeland (CR);2007;8369.0;2081.0;955.0;22.0;19.6
2584;B-F Nijverheid en energie;Totaal werkzame personen;Overig Zeeland (CR);2008;9860.0;2330.0;1021.0;22.1;19.7
2585;B-F Nijverheid en energie;Totaal werkzame personen;Overig Zeeland (CR);2009;9087.0;2412.0;1047.0;22.3;19.8
2586;B-F Nijverheid en energie;Totaal werkzame personen;West-Noord-Brabant (CR);2007;24616.0;7389.0;3052.0;65.0;60.3
2587;B-F Nijverheid en energie;Totaal werkzame personen;West-Noord-Brabant (CR);2008;25252.0;7380.0;3238.0;65.6;60.7
2588;B-F Nijverheid en energie;Totaal werkzame personen;West-Noord-Brabant (CR);2009;23541.0;7537.0;3212.0;63.9;58.8
2589;B-F Nijverheid en energie;Totaal werkzame personen;Midden-Noord-Brabant (CR);2007;9095.0;2844.0;1626.0;39.6;35.8
2590;B-F Nijverheid en energie;Totaal werkzame personen;Midden-Noord-Brabant (CR);2008;9203.0;2947.0;1742.0;39.7;35.6
2591;B-F Nijverheid en energie;Totaal werkzame personen;Midden-Noord-Brabant (CR);2009;8123.0;2766.0;1720.0;38.5;34.3
2592;B-F Nijverheid en energie;Totaal werkzame personen;Noordoost-Noord-Brabant (CR);2007;19238.0;5479.0;3273.0;73.1;66.1
2593;B-F Nijverheid en energie;Totaal werkzame personen;Noordoost-Noord-Brabant (CR);2008;21073.0;6041.0;3359.0;73.4;66.1
2594;B-F Nijverheid en energie;Totaal werkzame personen;Noordoost-Noord-Brabant (CR);2009;19060.0;6003.0;3298.0;71.1;63.7
2595;B-F Nijverheid en energie;Totaal werkzame personen;Zuidoost-Noord-Brabant (CR);2007;27554.0;6874.0;4312.0;91.9;85.1
2596;B-F Nijverheid en energie;Totaal werkzame personen;Zuidoost-Noord-Brabant (CR);2008;27776.0;6849.0;4540.0;91.2;84.2
2597;B-F Nijverheid en energie;Totaal werkzame personen;Zuidoost-Noord-Brabant (CR);2009;22838.0;5970.0;4416.0;87.4;80.2
2598;B-F Nijverheid en energie;Totaal werkzame personen;Noord-Limburg (CR);2007;6263.0;1912.0;1227.0;28.6;26.7
2599;B-F Nijverheid en energie;Totaal werkzame personen;Noord-Limburg (CR);2008;6081.0;1936.0;1305.0;29.2;27.3
2600;B-F Nijverheid en energie;Totaal werkzame personen;Noord-Limburg (CR);2009;5195.0;1711.0;1237.0;27.2;25.3
2601;B-F Nijverheid en energie;Totaal werkzame personen;Midden-Limburg (CR);2007;7333.0;2192.0;1011.0;23.8;22.0
2602;B-F Nijverheid en energie;Totaal werkzame personen;Midden-Limburg (CR);2008;8183.0;2315.0;1083.0;24.3;22.4
2603;B-F Nijverheid en energie;Totaal werkzame personen;Midden-Limburg (CR);2009;7152.0;2365.0;1090.0;23.9;22.0
2604;B-F Nijverheid en energie;Totaal werkzame personen;Zuid-Limburg (CR);2007;17977.0;4924.0;2164.0;49.0;45.4
2605;B-F Nijverheid en energie;Totaal werkzame personen;Zuid-Limburg (CR);2008;19238.0;4897.0;2256.0;48.7;45.2
2606;B-F Nijverheid en energie;Totaal werkzame personen;Zuid-Limburg (CR);2009;15890.0;4238.0;2220.0;47.3;43.7
2607;B-F Nijverheid en energie;Totaal werkzame personen;Flevoland (CR);2007;4785.0;1477.0;819.0;20.9;18.3
2608;B-F Nijverheid en energie;Totaal werkzame personen;Flevoland (CR);2008;5209.0;1527.0;887.0;21.9;19.1
2609;B-F Nijverheid en energie;Totaal werkzame personen;Flevoland (CR);2009;4901.0;1527.0;885.0;21.7;18.8
2610;B-F Nijverheid en energie;Zelfstandigen;Nederland;2007;37336.0;11207.0;;129.1;
2611;B-F Nijverheid en energie;Zelfstandigen;Nederland;2008;41334.0;12202.0;;133.2;
2612;B-F Nijverheid en energie;Zelfstandigen;Nederland;2009;37847.0;11770.0;;136.1;
2613;B-F Nijverheid en energie;Zelfstandigen;Noord-Nederland (LD);2007;4170.0;1739.0;;13.9;
2614;B-F Nijverheid en energie;Zelfstandigen;Noord-Nederland (LD);2008;5015.0;2250.0;;14.3;
2615;B-F Nijverheid en energie;Zelfstandigen;Noord-Nederland (LD);2009;4496.0;1963.0;;14.6;
2616;B-F Nijverheid en energie;Zelfstandigen;Oost-Nederland (LD);2007;6296.0;1898.0;;26.7;
2617;B-F Nijverheid en energie;Zelfstandigen;Oost-Nederland (LD);2008;6711.0;1983.0;;27.0;
2618;B-F Nijverheid en energie;Zelfstandigen;Oost-Nederland (LD);2009;6382.0;1988.0;;27.7;
2619;B-F Nijverheid en energie;Zelfstandigen;West-Nederland (LD);2007;18045.0;5075.0;;58.9;
2620;B-F Nijverheid en energie;Zelfstandigen;West-Nederland (LD);2008;20126.0;5328.0;;61.3;
2621;B-F Nijverheid en energie;Zelfstandigen;West-Nederland (LD);2009;18197.0;5169.0;;62.5;
2622;B-F Nijverheid en energie;Zelfstandigen;Zuid-Nederland (LD);2007;8825.0;2495.0;;29.6;
2623;B-F Nijverheid en energie;Zelfstandigen;Zuid-Nederland (LD);2008;9482.0;2641.0;;30.6;
2624;B-F Nijverheid en energie;Zelfstandigen;Zuid-Nederland (LD);2009;8771.0;2650.0;;31.3;
2625;B-F Nijverheid en energie;Zelfstandigen;Extra-Regio;2007;;;;;
2626;B-F Nijverheid en energie;Zelfstandigen;Extra-Regio;2008;;;;;
2627;B-F Nijverheid en energie;Zelfstandigen;Extra-Regio;2009;;;;;
2628;B-F Nijverheid en energie;Zelfstandigen;Groningen (PV);2007;1697.0;880.0;;3.6;
2629;B-F Nijverheid en energie;Zelfstandigen;Groningen (PV);2008;2327.0;1329.0;;3.8;
2630;B-F Nijverheid en energie;Zelfstandigen;Groningen (PV);2009;1975.0;1058.0;;3.8;
2631;B-F Nijverheid en energie;Zelfstandigen;Friesland (PV);2007;1531.0;532.0;;6.6;
2632;B-F Nijverheid en energie;Zelfstandigen;Friesland (PV);2008;1677.0;578.0;;6.7;
2633;B-F Nijverheid en energie;Zelfstandigen;Friesland (PV);2009;1566.0;567.0;;6.8;
2634;B-F Nijverheid en energie;Zelfstandigen;Drenthe (PV);2007;942.0;327.0;;3.7;
2635;B-F Nijverheid en energie;Zelfstandigen;Drenthe (PV);2008;1011.0;343.0;;3.8;
2636;B-F Nijverheid en energie;Zelfstandigen;Drenthe (PV);2009;955.0;338.0;;4.0;
2637;B-F Nijverheid en energie;Zelfstandigen;Overijssel (PV);2007;1928.0;606.0;;7.9;
2638;B-F Nijverheid en energie;Zelfstandigen;Overijssel (PV);2008;2027.0;645.0;;7.8;
2639;B-F Nijverheid en energie;Zelfstandigen;Overijssel (PV);2009;1839.0;616.0;;7.9;
2640;B-F Nijverheid en energie;Zelfstandigen;Flevoland (PV);2007;595.0;184.0;;2.6;
2641;B-F Nijverheid en energie;Zelfstandigen;Flevoland (PV);2008;666.0;195.0;;2.8;
2642;B-F Nijverheid en energie;Zelfstandigen;Flevoland (PV);2009;655.0;204.0;;2.9;
2643;B-F Nijverheid en energie;Zelfstandigen;Gelderland (PV);2007;3772.0;1108.0;;16.2;
2644;B-F Nijverheid en energie;Zelfstandigen;Gelderland (PV);2008;4018.0;1143.0;;16.4;
2645;B-F Nijverheid en energie;Zelfstandigen;Gelderland (PV);2009;3888.0;1167.0;;16.9;
2646;B-F Nijverheid en energie;Zelfstandigen;Utrecht (PV);2007;1964.0;663.0;;8.6;
2647;B-F Nijverheid en energie;Zelfstandigen;Utrecht (PV);2008;2117.0;707.0;;8.8;
2648;B-F Nijverheid en energie;Zelfstandigen;Utrecht (PV);2009;2062.0;734.0;;9.0;
2649;B-F Nijverheid en energie;Zelfstandigen;Noord-Holland (PV);2007;5570.0;1776.0;;22.8;
2650;B-F Nijverheid en energie;Zelfstandigen;Noord-Holland (PV);2008;6054.0;1763.0;;23.3;
2651;B-F Nijverheid en energie;Zelfstandigen;Noord-Holland (PV);2009;5727.0;1788.0;;23.7;
2652;B-F Nijverheid en energie;Zelfstandigen;Zuid-Holland (PV);2007;8929.0;2280.0;;24.4;
2653;B-F Nijverheid en energie;Zelfstandigen;Zuid-Holland (PV);2008;10179.0;2464.0;;26.1;
2654;B-F Nijverheid en energie;Zelfstandigen;Zuid-Holland (PV);2009;8882.0;2276.0;;26.7;
2655;B-F Nijverheid en energie;Zelfstandigen;Zeeland (PV);2007;1582.0;355.0;;3.1;
2656;B-F Nijverheid en energie;Zelfstandigen;Zeeland (PV);2008;1776.0;395.0;;3.1;
2657;B-F Nijverheid en energie;Zelfstandigen;Zeeland (PV);2009;1526.0;372.0;;3.1;
2658;B-F Nijverheid en energie;Zelfstandigen;Noord-Brabant (PV);2007;6534.0;1840.0;;22.3;
2659;B-F Nijverheid en energie;Zelfstandigen;Noord-Brabant (PV);2008;7064.0;1982.0;;23.3;
2660;B-F Nijverheid en energie;Zelfstandigen;Noord-Brabant (PV);2009;6630.0;2020.0;;23.9;
2661;B-F Nijverheid en energie;Zelfstandigen;Limburg (PV);2007;2291.0;655.0;;7.3;
2662;B-F Nijverheid en energie;Zelfstandigen;Limburg (PV);2008;2418.0;659.0;;7.3;
2663;B-F Nijverheid en energie;Zelfstandigen;Limburg (PV);2009;2141.0;630.0;;7.4;
2664;B-F Nijverheid en energie;Zelfstandigen;Oost-Groningen (CR);2007;204.0;65.0;;1.1;
2665;B-F Nijverheid en energie;Zelfstandigen;Oost-Groningen (CR);2008;210.0;68.0;;1.1;
2666;B-F Nijverheid en energie;Zelfstandigen;Oost-Groningen (CR);2009;181.0;61.0;;1.0;
2667;B-F Nijverheid en energie;Zelfstandigen;Delfzijl en omgeving (CR);2007;118.0;33.0;;0.2;
2668;B-F Nijverheid en energie;Zelfstandigen;Delfzijl en omgeving (CR);2008;173.0;48.0;;0.3;
2669;B-F Nijverheid en energie;Zelfstandigen;Delfzijl en omgeving (CR);2009;171.0;53.0;;0.3;
2670;B-F Nijverheid en energie;Zelfstandigen;Overig Groningen (CR);2007;1376.0;782.0;;2.3;
2671;B-F Nijverheid en energie;Zelfstandigen;Overig Groningen (CR);2008;1944.0;1212.0;;2.4;
2672;B-F Nijverheid en energie;Zelfstandigen;Overig Groningen (CR);2009;1623.0;944.0;;2.5;
2673;B-F Nijverheid en energie;Zelfstandigen;Noord-Friesland (CR);2007;842.0;320.0;;3.2;
2674;B-F Nijverheid en energie;Zelfstandigen;Noord-Friesland (CR);2008;932.0;352.0;;3.2;
2675;B-F Nijverheid en energie;Zelfstandigen;Noord-Friesland (CR);2009;872.0;339.0;;3.3;
2676;B-F Nijverheid en energie;Zelfstandigen;Zuidwest-Friesland (CR);2007;265.0;87.0;;1.4;
2677;B-F Nijverheid en energie;Zelfstandigen;Zuidwest-Friesland (CR);2008;285.0;90.0;;1.4;
2678;B-F Nijverheid en energie;Zelfstandigen;Zuidwest-Friesland (CR);2009;267.0;89.0;;1.4;
2679;B-F Nijverheid en energie;Zelfstandigen;Zuidoost-Friesland (CR);2007;424.0;125.0;;2.0;
2680;B-F Nijverheid en energie;Zelfstandigen;Zuidoost-Friesland (CR);2008;460.0;136.0;;2.1;
2681;B-F Nijverheid en energie;Zelfstandigen;Zuidoost-Friesland (CR);2009;427.0;140.0;;2.1;
2682;B-F Nijverheid en energie;Zelfstandigen;Noord-Drenthe (CR);2007;252.0;107.0;;1.2;
2683;B-F Nijverheid en energie;Zelfstandigen;Noord-Drenthe (CR);2008;274.0;112.0;;1.2;
2684;B-F Nijverheid en energie;Zelfstandigen;Noord-Drenthe (CR);2009;271.0;112.0;;1.3;
2685;B-F Nijverheid en energie;Zelfstandigen;Zuidoost-Drenthe (CR);2007;359.0;139.0;;1.4;
2686;B-F Nijverheid en energie;Zelfstandigen;Zuidoost-Drenthe (CR);2008;360.0;138.0;;1.4;
2687;B-F Nijverheid en energie;Zelfstandigen;Zuidoost-Drenthe (CR);2009;352.0;135.0;;1.5;
2688;B-F Nijverheid en energie;Zelfstandigen;Zuidwest-Drenthe (CR);2007;331.0;82.0;;1.1;
2689;B-F Nijverheid en energie;Zelfstandigen;Zuidwest-Drenthe (CR);2008;377.0;93.0;;1.2;
2690;B-F Nijverheid en energie;Zelfstandigen;Zuidwest-Drenthe (CR);2009;331.0;91.0;;1.2;
2691;B-F Nijverheid en energie;Zelfstandigen;Noord-Overijssel (CR);2007;818.0;229.0;;2.9;
2692;B-F Nijverheid en energie;Zelfstandigen;Noord-Overijssel (CR);2008;866.0;276.0;;2.9;
2693;B-F Nijverheid en energie;Zelfstandigen;Noord-Overijssel (CR);2009;732.0;248.0;;2.9;
2694;B-F Nijverheid en energie;Zelfstandigen;Zuidwest-Overijssel (CR);2007;163.0;52.0;;0.7;
2695;B-F Nijverheid en energie;Zelfstandigen;Zuidwest-Overijssel (CR);2008;174.0;49.0;;0.7;
2696;B-F Nijverheid en energie;Zelfstandigen;Zuidwest-Overijssel (CR);2009;159.0;48.0;;0.7;
2697;B-F Nijverheid en energie;Zelfstandigen;Twente (CR);2007;948.0;325.0;;4.3;
2698;B-F Nijverheid en energie;Zelfstandigen;Twente (CR);2008;987.0;320.0;;4.2;
2699;B-F Nijverheid en energie;Zelfstandigen;Twente (CR);2009;948.0;320.0;;4.3;
2700;B-F Nijverheid en energie;Zelfstandigen;Veluwe (CR);2007;1497.0;415.0;;5.9;
2701;B-F Nijverheid en energie;Zelfstandigen;Veluwe (CR);2008;1626.0;433.0;;5.9;
2702;B-F Nijverheid en energie;Zelfstandigen;Veluwe (CR);2009;1573.0;437.0;;6.0;
2703;B-F Nijverheid en energie;Zelfstandigen;Achterhoek (CR);2007;693.0;211.0;;3.2;
2704;B-F Nijverheid en energie;Zelfstandigen;Achterhoek (CR);2008;739.0;212.0;;3.2;
2705;B-F Nijverheid en energie;Zelfstandigen;Achterhoek (CR);2009;734.0;224.0;;3.4;
2706;B-F Nijverheid en energie;Zelfstandigen;Arnhem/Nijmegen (CR);2007;1035.0;302.0;;4.3;
2707;B-F Nijverheid en energie;Zelfstandigen;Arnhem/Nijmegen (CR);2008;1087.0;314.0;;4.5;
2708;B-F Nijverheid en energie;Zelfstandigen;Arnhem/Nijmegen (CR);2009;1040.0;319.0;;4.6;
2709;B-F Nijverheid en energie;Zelfstandigen;Zuidwest-Gelderland (CR);2007;547.0;180.0;;2.8;
2710;B-F Nijverheid en energie;Zelfstandigen;Zuidwest-Gelderland (CR);2008;566.0;183.0;;2.8;
2711;B-F Nijverheid en energie;Zelfstandigen;Zuidwest-Gelderland (CR);2009;542.0;188.0;;2.9;
2712;B-F Nijverheid en energie;Zelfstandigen;Utrecht (CR);2007;1964.0;663.0;;8.6;
2713;B-F Nijverheid en energie;Zelfstandigen;Utrecht (CR);2008;2117.0;707.0;;8.8;
2714;B-F Nijverheid en energie;Zelfstandigen;Utrecht (CR);2009;2062.0;734.0;;9.0;
2715;B-F Nijverheid en energie;Zelfstandigen;Kop van Noord-Holland (CR);2007;780.0;277.0;;4.6;
2716;B-F Nijverheid en energie;Zelfstandigen;Kop van Noord-Holland (CR);2008;906.0;305.0;;4.8;
2717;B-F Nijverheid en energie;Zelfstandigen;Kop van Noord-Holland (CR);2009;899.0;318.0;;4.9;
2718;B-F Nijverheid en energie;Zelfstandigen;Alkmaar en omgeving (CR);2007;467.0;166.0;;2.3;
2719;B-F Nijverheid en energie;Zelfstandigen;Alkmaar en omgeving (CR);2008;495.0;181.0;;2.2;
2720;B-F Nijverheid en energie;Zelfstandigen;Alkmaar en omgeving (CR);2009;493.0;187.0;;2.3;
2721;B-F Nijverheid en energie;Zelfstandigen;IJmond (CR);2007;543.0;183.0;;1.7;
2722;B-F Nijverheid en energie;Zelfstandigen;IJmond (CR);2008;571.0;165.0;;1.7;
2723;B-F Nijverheid en energie;Zelfstandigen;IJmond (CR);2009;494.0;149.0;;1.8;
2724;B-F Nijverheid en energie;Zelfstandigen;Agglomeratie Haarlem (CR);2007;414.0;124.0;;1.9;
2725;B-F Nijverheid en energie;Zelfstandigen;Agglomeratie Haarlem (CR);2008;446.0;118.0;;1.9;
2726;B-F Nijverheid en energie;Zelfstandigen;Agglomeratie Haarlem (CR);2009;406.0;123.0;;1.8;
2727;B-F Nijverheid en energie;Zelfstandigen;Zaanstreek (CR);2007;528.0;143.0;;1.6;
2728;B-F Nijverheid en energie;Zelfstandigen;Zaanstreek (CR);2008;615.0;160.0;;1.7;
2729;B-F Nijverheid en energie;Zelfstandigen;Zaanstreek (CR);2009;571.0;151.0;;1.7;
2730;B-F Nijverheid en energie;Zelfstandigen;Groot-Amsterdam (CR);2007;2366.0;728.0;;8.4;
2731;B-F Nijverheid en energie;Zelfstandigen;Groot-Amsterdam (CR);2008;2537.0;689.0;;8.6;
2732;B-F Nijverheid en energie;Zelfstandigen;Groot-Amsterdam (CR);2009;2391.0;708.0;;8.7;
2733;B-F Nijverheid en energie;Zelfstandigen;Het Gooi en Vechtstreek (CR);2007;471.0;155.0;;2.3;
2734;B-F Nijverheid en energie;Zelfstandigen;Het Gooi en Vechtstreek (CR);2008;485.0;145.0;;2.4;
2735;B-F Nijverheid en energie;Zelfstandigen;Het Gooi en Vechtstreek (CR);2009;475.0;152.0;;2.5;
2736;B-F Nijverheid en energie;Zelfstandigen;Agglomeratie Leiden en Bollenstreek (CR);2007;621.0;227.0;;2.8;
2737;B-F Nijverheid en energie;Zelfstandigen;Agglomeratie Leiden en Bollenstreek (CR);2008;731.0;253.0;;3.0;
2738;B-F Nijverheid en energie;Zelfstandigen;Agglomeratie Leiden en Bollenstreek (CR);2009;706.0;259.0;;3.1;
2739;B-F Nijverheid en energie;Zelfstandigen;Agglomeratie 's-Gravenhage (CR);2007;1048.0;426.0;;5.0;
2740;B-F Nijverheid en energie;Zelfstandigen;Agglomeratie 's-Gravenhage (CR);2008;1273.0;502.0;;5.9;
2741;B-F Nijverheid en energie;Zelfstandigen;Agglomeratie 's-Gravenhage (CR);2009;1212.0;488.0;;6.0;
2742;B-F Nijverheid en energie;Zelfstandigen;Delft en Westland (CR);2007;484.0;149.0;;1.9;
2743;B-F Nijverheid en energie;Zelfstandigen;Delft en Westland (CR);2008;532.0;162.0;;2.0;
2744;B-F Nijverheid en energie;Zelfstandigen;Delft en Westland (CR);2009;499.0;163.0;;2.0;
2745;B-F Nijverheid en energie;Zelfstandigen;Oost-Zuid-Holland (CR);2007;623.0;211.0;;3.0;
2746;B-F Nijverheid en energie;Zelfstandigen;Oost-Zuid-Holland (CR);2008;651.0;215.0;;3.0;
2747;B-F Nijverheid en energie;Zelfstandigen;Oost-Zuid-Holland (CR);2009;633.0;219.0;;3.1;
2748;B-F Nijverheid en energie;Zelfstandigen;Groot-Rijnmond (CR);2007;5324.0;1003.0;;8.4;
2749;B-F Nijverheid en energie;Zelfstandigen;Groot-Rijnmond (CR);2008;6098.0;1056.0;;8.9;
2750;B-F Nijverheid en energie;Zelfstandigen;Groot-Rijnmond (CR);2009;4981.0;872.0;;9.1;
2751;B-F Nijverheid en energie;Zelfstandigen;Zuidoost-Zuid-Holland (CR);2007;829.0;265.0;;3.3;
2752;B-F Nijverheid en energie;Zelfstandigen;Zuidoost-Zuid-Holland (CR);2008;894.0;276.0;;3.3;
2753;B-F Nijverheid en energie;Zelfstandigen;Zuidoost-Zuid-Holland (CR);2009;850.0;275.0;;3.4;
2754;B-F Nijverheid en energie;Zelfstandigen;Zeeuwsch-Vlaanderen (CR);2007;669.0;128.0;;0.7;
2755;B-F Nijverheid en energie;Zelfstandigen;Zeeuwsch-Vlaanderen (CR);2008;705.0;142.0;;0.7;
2756;B-F Nijverheid en energie;Zelfstandigen;Zeeuwsch-Vlaanderen (CR);2009;507.0;102.0;;0.6;
2757;B-F Nijverheid en energie;Zelfstandigen;Overig Zeeland (CR);2007;913.0;227.0;;2.4;
2758;B-F Nijverheid en energie;Zelfstandigen;Overig Zeeland (CR);2008;1071.0;253.0;;2.4;
2759;B-F Nijverheid en energie;Zelfstandigen;Overig Zeeland (CR);2009;1019.0;270.0;;2.5;
2760;B-F Nijverheid en energie;Zelfstandigen;West-Noord-Brabant (CR);2007;1780.0;534.0;;4.7;
2761;B-F Nijverheid en energie;Zelfstandigen;West-Noord-Brabant (CR);2008;1886.0;551.0;;4.9;
2762;B-F Nijverheid en energie;Zelfstandigen;West-Noord-Brabant (CR);2009;1879.0;602.0;;5.1;
2763;B-F Nijverheid en energie;Zelfstandigen;Midden-Noord-Brabant (CR);2007;873.0;273.0;;3.8;
2764;B-F Nijverheid en energie;Zelfstandigen;Midden-Noord-Brabant (CR);2008;950.0;304.0;;4.1;
2765;B-F Nijverheid en energie;Zelfstandigen;Midden-Noord-Brabant (CR);2009;886.0;302.0;;4.2;
2766;B-F Nijverheid en energie;Zelfstandigen;Noordoost-Noord-Brabant (CR);2007;1842.0;525.0;;7.0;
2767;B-F Nijverheid en energie;Zelfstandigen;Noordoost-Noord-Brabant (CR);2008;2096.0;601.0;;7.3;
2768;B-F Nijverheid en energie;Zelfstandigen;Noordoost-Noord-Brabant (CR);2009;1984.0;625.0;;7.4;
2769;B-F Nijverheid en energie;Zelfstandigen;Zuidoost-Noord-Brabant (CR);2007;2039.0;509.0;;6.8;
2770;B-F Nijverheid en energie;Zelfstandigen;Zuidoost-Noord-Brabant (CR);2008;2132.0;526.0;;7.0;
2771;B-F Nijverheid en energie;Zelfstandigen;Zuidoost-Noord-Brabant (CR);2009;1881.0;492.0;;7.2;
2772;B-F Nijverheid en energie;Zelfstandigen;Noord-Limburg (CR);2007;416.0;127.0;;1.9;
2773;B-F Nijverheid en energie;Zelfstandigen;Noord-Limburg (CR);2008;396.0;126.0;;1.9;
2774;B-F Nijverheid en energie;Zelfstandigen;Noord-Limburg (CR);2009;363.0;120.0;;1.9;
2775;B-F Nijverheid en energie;Zelfstandigen;Midden-Limburg (CR);2007;555.0;166.0;;1.8;
2776;B-F Nijverheid en energie;Zelfstandigen;Midden-Limburg (CR);2008;640.0;181.0;;1.9;
2777;B-F Nijverheid en energie;Zelfstandigen;Midden-Limburg (CR);2009;569.0;188.0;;1.9;
