ID;CPA2008;Periods;PriceIndex_1;QuarterlyChanges_2;YearlyChanges_3
8290;6920 Accounting, bookkeeping and audit;2012;99.6;;0.8
8291;6920 Accounting, bookkeeping and audit;2013 1st quarter;100.3;0.6;1.1
8292;6920 Accounting, bookkeeping and audit;2013 2nd quarter;100.0;-0.4;0.9
8293;6920 Accounting, bookkeeping and audit;2013 3rd quarter;100.3;0.3;0.0
8294;6920 Accounting, bookkeeping and audit;2013 4th quarter;99.9;-0.4;0.2
8295;6920 Accounting, bookkeeping and audit;2013;100.1;;0.6
8296;6920 Accounting, bookkeeping and audit;2014 1st quarter;99.4;-0.5;-0.9
8297;6920 Accounting, bookkeeping and audit;2014 2nd quarter;99.0;-0.4;-0.9
8298;6920 Accounting, bookkeeping and audit;2014 3rd quarter;100.7;1.7;0.4
8299;6920 Accounting, bookkeeping and audit;2014 4th quarter;100.2;-0.4;0.3
8300;6920 Accounting, bookkeeping and audit;2014;99.9;;-0.3
8301;6920 Accounting, bookkeeping and audit;2015 1st quarter;99.7;-0.5;0.3
8302;6920 Accounting, bookkeeping and audit;2015 2nd quarter;99.8;0.1;0.8
8303;6920 Accounting, bookkeeping and audit;2015 3rd quarter;100.6;0.8;-0.1
8304;6920 Accounting, bookkeeping and audit;2015 4th quarter;99.8;-0.8;-0.4
8305;6920 Accounting, bookkeeping and audit;2015;100.0;;0.1
8306;6920 Accounting, bookkeeping and audit;2016 1st quarter;98.6;-1.2;-1.1
8307;6920 Accounting, bookkeeping and audit;2016 2nd quarter;99.0;0.4;-0.8
8308;6920 Accounting, bookkeeping and audit;2016 3rd quarter;101.0;2.0;0.4
8309;6920 Accounting, bookkeeping and audit;2016 4th quarter;100.2;-0.9;0.3
8310;6920 Accounting, bookkeeping and audit;2016;99.7;;-0.3
8311;6920 Accounting, bookkeeping and audit;2017 1st quarter;99.9;-0.2;1.3
8312;6920 Accounting, bookkeeping and audit;2017 2nd quarter;100.0;0.1;1.0
8313;6920 Accounting, bookkeeping and audit;2017 3rd quarter;100.7;0.6;-0.4
8314;6920 Accounting, bookkeeping and audit;2017 4th quarter;100.9;0.3;0.8
8315;6920 Accounting, bookkeeping and audit;2017;100.4;;0.7
8316;6920 Accounting, bookkeeping and audit;2018 1st quarter;102.0;1.1;2.1
8317;6920 Accounting, bookkeeping and audit;2018 2nd quarter;103.0;1.0;3.0
8318;6920 Accounting, bookkeeping and audit;2018 3rd quarter;103.2;0.2;2.5
8319;6920 Accounting, bookkeeping and audit;2018 4th quarter;103.6;0.4;2.6
8320;6920 Accounting, bookkeeping and audit;2018;103.0;;2.6
8321;6920 Accounting, bookkeeping and audit;2019 1st quarter;104.6;1.0;2.6
8322;6920 Accounting, bookkeeping and audit;2019 2nd quarter;104.8;0.1;1.7
8323;6920 Accounting, bookkeeping and audit;2019 3rd quarter;104.9;0.1;1.6
8324;6920 Accounting, bookkeeping and audit;2019 4th quarter;105.9;1.0;2.2
8325;6920 Accounting, bookkeeping and audit;2019;105.0;;2.0
8326;6920 Accounting, bookkeeping and audit;2020 1st quarter;107.2;1.3;2.4
8327;6920 Accounting, bookkeeping and audit;2020 2nd quarter;107.1;-0.1;2.2
8328;6920 Accounting, bookkeeping and audit;2020 3rd quarter;107.2;0.1;2.2
8329;6920 Accounting, bookkeeping and audit;2020 4th quarter;107.7;0.5;1.8
8330;6920 Accounting, bookkeeping and audit;2020;107.3;;2.1
8331;6920 Accounting, bookkeeping and audit;2021 1st quarter;108.4;0.6;1.1
8332;6920 Accounting, bookkeeping and audit;2021 2nd quarter;109.4;1.0;2.2
8333;6920 Accounting, bookkeeping and audit;2021 3rd quarter;109.9;0.4;2.6
8334;6920 Accounting, bookkeeping and audit;2021 4th quarter;110.7;0.7;2.7
8335;6920 Accounting, bookkeeping and audit;2021;109.6;;2.1
8336;6920 Accounting, bookkeeping and audit;2022 1st quarter;113.3;2.4;4.5
8337;6920 Accounting, bookkeeping and audit;2022 2nd quarter;114.1;0.7;4.2
8338;6920 Accounting, bookkeeping and audit;2022 3rd quarter;114.9;0.7;4.5
8339;6920 Accounting, bookkeeping and audit;2022 4th quarter;116.6;1.5;5.4
8340;6920 Accounting, bookkeeping and audit;2022;114.7;;4.7
8341;6920 Accounting, bookkeeping and audit;2023 1st quarter;121.1;3.8;6.9
8342;6920 Accounting, bookkeeping and audit;2023 2nd quarter;121.4;0.3;6.4
8343;6920 Accounting, bookkeeping and audit;2023 3rd quarter;121.3;-0.1;5.5
8344;6920 Accounting, bookkeeping and audit;2023 4th quarter;122.4;0.9;4.9
8345;6920 Accounting, bookkeeping and audit;2023;121.5;;5.9
8346;6920A Financial audits, advice from..;2002 4th quarter;;;
8347;6920A Financial audits, advice from..;2002;;;
8348;6920A Financial audits, advice from..;2003 1st quarter;;;
8349;6920A Financial audits, advice from..;2003 2nd quarter;;;
8350;6920A Financial audits, advice from..;2003 3rd quarter;;;
8351;6920A Financial audits, advice from..;2003 4th quarter;;;
8352;6920A Financial audits, advice from..;2003;;;
8353;6920A Financial audits, advice from..;2004 1st quarter;;;
8354;6920A Financial audits, advice from..;2004 2nd quarter;;;
8355;6920A Financial audits, advice from..;2004 3rd quarter;;;
8356;6920A Financial audits, advice from..;2004 4th quarter;;;
8357;6920A Financial audits, advice from..;2004;;;
8358;6920A Financial audits, advice from..;2005 1st quarter;;;
8359;6920A Financial audits, advice from..;2005 2nd quarter;;;
8360;6920A Financial audits, advice from..;2005 3rd quarter;;;
8361;6920A Financial audits, advice from..;2005 4th quarter;;;
8362;6920A Financial audits, advice from..;2005;;;
8363;6920A Financial audits, advice from..;2006 1st quarter;102.4;;
8364;6920A Financial audits, advice from..;2006 2nd quarter;101.2;-1.2;
8365;6920A Financial audits, advice from..;2006 3rd quarter;106.3;5.0;
8366;6920A Financial audits, advice from..;2006 4th quarter;107.2;0.9;
8367;6920A Financial audits, advice from..;2006;104.2;;
8368;6920A Financial audits, advice from..;2007 1st quarter;107.0;-0.2;4.5
8369;6920A Financial audits, advice from..;2007 2nd quarter;109.8;2.6;8.5
8370;6920A Financial audits, advice from..;2007 3rd quarter;113.1;3.0;6.4
8371;6920A Financial audits, advice from..;2007 4th quarter;112.1;-0.8;4.6
8372;6920A Financial audits, advice from..;2007;110.5;;6.0
8373;6920A Financial audits, advice from..;2008 1st quarter;110.0;-1.9;2.8
8374;6920A Financial audits, advice from..;2008 2nd quarter;111.2;1.0;1.3
8375;6920A Financial audits, advice from..;2008 3rd quarter;114.5;3.0;1.2
8376;6920A Financial audits, advice from..;2008 4th quarter;113.0;-1.3;0.7
8377;6920A Financial audits, advice from..;2008;112.2;;1.5
8378;6920A Financial audits, advice from..;2009 1st quarter;109.9;-2.7;-0.1
8379;6920A Financial audits, advice from..;2009 2nd quarter;110.9;0.9;-0.2
8380;6920A Financial audits, advice from..;2009 3rd quarter;113.9;2.7;-0.5
8381;6920A Financial audits, advice from..;2009 4th quarter;111.3;-2.3;-1.5
8382;6920A Financial audits, advice from..;2009;111.5;;-0.6
8383;6920A Financial audits, advice from..;2010 1st quarter;108.4;-2.6;-1.4
8384;6920A Financial audits, advice from..;2010 2nd quarter;108.3;-0.1;-2.3
8385;6920A Financial audits, advice from..;2010 3rd quarter;109.4;1.0;-3.9
8386;6920A Financial audits, advice from..;2010 4th quarter;107.1;-2.2;-3.8
8387;6920A Financial audits, advice from..;2010;108.3;;-2.9
8388;6920A Financial audits, advice from..;2011 1st quarter;105.3;-1.6;-2.8
8389;6920A Financial audits, advice from..;2011 2nd quarter;104.8;-0.5;-3.3
8390;6920A Financial audits, advice from..;2011 3rd quarter;106.7;1.8;-2.5
8391;6920A Financial audits, advice from..;2011 4th quarter;106.7;0.0;-0.3
8392;6920A Financial audits, advice from..;2011;105.9;;-2.2
8393;6920A Financial audits, advice from..;2012 1st quarter;105.3;-1.4;-0.1
8394;6920A Financial audits, advice from..;2012 2nd quarter;103.6;-1.6;-1.1
8395;6920A Financial audits, advice from..;2012 3rd quarter;106.4;2.7;-0.3
8396;6920A Financial audits, advice from..;2012 4th quarter;104.7;-1.6;-2.0
8397;6920A Financial audits, advice from..;2012;105.0;;-0.9
8398;6920A Financial audits, advice from..;2013 1st quarter;105.8;1.1;0.6
8399;6920A Financial audits, advice from..;2013 2nd quarter;105.4;-0.5;1.7
8400;6920A Financial audits, advice from..;2013 3rd quarter;105.4;0.1;-0.9
8401;6920A Financial audits, advice from..;2013 4th quarter;103.5;-1.8;-1.1
8402;6920A Financial audits, advice from..;2013;105.0;;0.1
8403;6920A Financial audits, advice from..;2014 1st quarter;102.5;-1.0;-3.2
8404;6920A Financial audits, advice from..;2014 2nd quarter;102.2;-0.3;-3.0
8405;6920A Financial audits, advice from..;2014 3rd quarter;104.6;2.4;-0.7
8406;6920A Financial audits, advice from..;2014 4th quarter;101.9;-2.6;-1.6
8407;6920A Financial audits, advice from..;2014;102.8;;-2.1
8408;6920A Financial audits, advice from..;2015 1st quarter;100.5;-1.4;-1.9
8409;6920A Financial audits, advice from..;2015 2nd quarter;98.8;-1.7;-3.4
8410;6920A Financial audits, advice from..;2015 3rd quarter;101.0;2.3;-3.5
8411;6920A Financial audits, advice from..;2015 4th quarter;99.7;-1.3;-2.2
8412;6920A Financial audits, advice from..;2015;100.0;;-2.7
8413;6920A Financial audits, advice from..;2016 1st quarter;96.0;-3.7;-4.5
8414;6920A Financial audits, advice from..;2016 2nd quarter;96.7;0.8;-2.1
8415;6920A Financial audits, advice from..;2016 3rd quarter;101.1;4.5;0.1
8416;6920A Financial audits, advice from..;2016 4th quarter;99.8;-1.3;0.1
8417;6920A Financial audits, advice from..;2016;98.4;;-1.6
8418;6920A Financial audits, advice from..;2017 1st quarter;98.1;-1.7;2.2
8419;6920A Financial audits, advice from..;2017 2nd quarter;98.7;0.7;2.1
8420;6920A Financial audits, advice from..;2017 3rd quarter;99.6;0.9;-1.5
8421;6920A Financial audits, advice from..;2017 4th quarter;100.0;0.4;0.2
8422;6920A Financial audits, advice from..;2017;99.1;;0.7
8423;6920A Financial audits, advice from..;2018 1st quarter;100.2;0.2;2.1
8424;6920A Financial audits, advice from..;2018 2nd quarter;101.5;1.3;2.8
8425;6920A Financial audits, advice from..;2018 3rd quarter;101.8;0.4;2.2
8426;6920A Financial audits, advice from..;2018 4th quarter;102.5;0.7;2.5
8427;6920A Financial audits, advice from..;2018;101.5;;2.4
8428;6920A Financial audits, advice from..;2019 1st quarter;101.6;-0.9;1.4
8429;6920A Financial audits, advice from..;2019 2nd quarter;102.2;0.7;0.8
8430;6920A Financial audits, advice from..;2019 3rd quarter;102.4;0.1;0.6
8431;6920A Financial audits, advice from..;2019 4th quarter;104.0;1.6;1.5
8432;6920A Financial audits, advice from..;2019;102.6;;1.1
8433;6920A Financial audits, advice from..;2020 1st quarter;104.7;0.6;3.1
8434;6920A Financial audits, advice from..;2020 2nd quarter;104.2;-0.5;1.9
8435;6920A Financial audits, advice from..;2020 3rd quarter;104.9;0.7;2.5
8436;6920A Financial audits, advice from..;2020 4th quarter;106.5;1.5;2.4
8437;6920A Financial audits, advice from..;2020;105.1;;2.5
8438;6920A Financial audits, advice from..;2021 1st quarter;105.6;-0.9;0.9
8439;6920A Financial audits, advice from..;2021 2nd quarter;108.0;2.3;3.7
8440;6920A Financial audits, advice from..;2021 3rd quarter;107.8;-0.1;2.8
8441;6920A Financial audits, advice from..;2021 4th quarter;108.8;0.9;2.2
8442;6920A Financial audits, advice from..;2021;107.6;;2.4
8443;6920A Financial audits, advice from..;2022 1st quarter;110.8;1.8;5.0
8444;6920A Financial audits, advice from..;2022 2nd quarter;112.4;1.4;4.1
8445;6920A Financial audits, advice from..;2022 3rd quarter;113.2;0.7;4.9
8446;6920A Financial audits, advice from..;2022 4th quarter;115.3;1.9;5.9
8447;6920A Financial audits, advice from..;2022;112.9;;5.0
8448;6920A Financial audits, advice from..;2023 1st quarter;118.8;3.1;7.2
8449;6920A Financial audits, advice from..;2023 2nd quarter;119.6;0.6;6.3
8450;6920A Financial audits, advice from..;2023 3rd quarter;119.4;-0.1;5.5
8451;6920A Financial audits, advice from..;2023 4th quarter;120.8;1.2;4.8
8452;6920A Financial audits, advice from..;2023;119.6;;6.0
8453;6920A1 Financial audits by accountants;2002 4th quarter;;;
8454;6920A1 Financial audits by accountants;2002;;;
8455;6920A1 Financial audits by accountants;2003 1st quarter;;;
8456;6920A1 Financial audits by accountants;2003 2nd quarter;;;
8457;6920A1 Financial audits by accountants;2003 3rd quarter;;;
8458;6920A1 Financial audits by accountants;2003 4th quarter;;;
8459;6920A1 Financial audits by accountants;2003;;;
8460;6920A1 Financial audits by accountants;2004 1st quarter;;;
8461;6920A1 Financial audits by accountants;2004 2nd quarter;;;
8462;6920A1 Financial audits by accountants;2004 3rd quarter;;;
8463;6920A1 Financial audits by accountants;2004 4th quarter;;;
8464;6920A1 Financial audits by accountants;2004;;;
8465;6920A1 Financial audits by accountants;2005 1st quarter;;;
8466;6920A1 Financial audits by accountants;2005 2nd quarter;;;
8467;6920A1 Financial audits by accountants;2005 3rd quarter;;;
8468;6920A1 Financial audits by accountants;2005 4th quarter;;;
8469;6920A1 Financial audits by accountants;2005;;;
8470;6920A1 Financial audits by accountants;2006 1st quarter;103.5;;
8471;6920A1 Financial audits by accountants;2006 2nd quarter;101.6;-1.8;
8472;6920A1 Financial audits by accountants;2006 3rd quarter;108.0;6.3;
8473;6920A1 Financial audits by accountants;2006 4th quarter;109.1;1.1;
8474;6920A1 Financial audits by accountants;2006;105.6;;
8475;6920A1 Financial audits by accountants;2007 1st quarter;108.9;-0.2;5.2
8476;6920A1 Financial audits by accountants;2007 2nd quarter;111.4;2.3;9.6
8477;6920A1 Financial audits by accountants;2007 3rd quarter;114.8;3.1;6.3
8478;6920A1 Financial audits by accountants;2007 4th quarter;114.9;0.1;5.3
8479;6920A1 Financial audits by accountants;2007;112.5;;6.6
8480;6920A1 Financial audits by accountants;2008 1st quarter;112.1;-2.4;3.0
8481;6920A1 Financial audits by accountants;2008 2nd quarter;113.9;1.6;2.2
8482;6920A1 Financial audits by accountants;2008 3rd quarter;117.6;3.3;2.4
8483;6920A1 Financial audits by accountants;2008 4th quarter;115.5;-1.8;0.5
8484;6920A1 Financial audits by accountants;2008;114.8;;2.0
8485;6920A1 Financial audits by accountants;2009 1st quarter;111.9;-3.1;-0.2
8486;6920A1 Financial audits by accountants;2009 2nd quarter;112.4;0.5;-1.2
8487;6920A1 Financial audits by accountants;2009 3rd quarter;117.6;4.6;0.0
8488;6920A1 Financial audits by accountants;2009 4th quarter;114.0;-3.1;-1.3
8489;6920A1 Financial audits by accountants;2009;114.0;;-0.7
8490;6920A1 Financial audits by accountants;2010 1st quarter;110.1;-3.4;-1.6
8491;6920A1 Financial audits by accountants;2010 2nd quarter;110.5;0.3;-1.8
8492;6920A1 Financial audits by accountants;2010 3rd quarter;112.1;1.5;-4.7
8493;6920A1 Financial audits by accountants;2010 4th quarter;107.6;-4.0;-5.6
8494;6920A1 Financial audits by accountants;2010;110.0;;-3.5
8495;6920A1 Financial audits by accountants;2011 1st quarter;105.3;-2.1;-4.4
8496;6920A1 Financial audits by accountants;2011 2nd quarter;105.5;0.2;-4.4
8497;6920A1 Financial audits by accountants;2011 3rd quarter;107.9;2.2;-3.7
8498;6920A1 Financial audits by accountants;2011 4th quarter;108.6;0.6;1.0
8499;6920A1 Financial audits by accountants;2011;106.8;;-2.9
8500;6920A1 Financial audits by accountants;2012 1st quarter;105.7;-2.7;0.4
8501;6920A1 Financial audits by accountants;2012 2nd quarter;104.1;-1.5;-1.4
8502;6920A1 Financial audits by accountants;2012 3rd quarter;108.1;3.8;0.2
8503;6920A1 Financial audits by accountants;2012 4th quarter;105.7;-2.2;-2.7
8504;6920A1 Financial audits by accountants;2012;105.9;;-0.9
8505;6920A1 Financial audits by accountants;2013 1st quarter;106.7;0.9;0.9
8506;6920A1 Financial audits by accountants;2013 2nd quarter;106.6;-0.1;2.4
8507;6920A1 Financial audits by accountants;2013 3rd quarter;107.3;0.7;-0.7
8508;6920A1 Financial audits by accountants;2013 4th quarter;104.5;-2.6;-1.1
8509;6920A1 Financial audits by accountants;2013;106.3;;0.4
8510;6920A1 Financial audits by accountants;2014 1st quarter;102.4;-2.0;-4.0
8511;6920A1 Financial audits by accountants;2014 2nd quarter;102.8;0.4;-3.5
8512;6920A1 Financial audits by accountants;2014 3rd quarter;106.0;3.1;-1.3
8513;6920A1 Financial audits by accountants;2014 4th quarter;102.2;-3.6;-2.3
8514;6920A1 Financial audits by accountants;2014;103.3;;-2.8
8515;6920A1 Financial audits by accountants;2015 1st quarter;100.3;-1.8;-2.0
8516;6920A1 Financial audits by accountants;2015 2nd quarter;98.8;-1.5;-3.9
8517;6920A1 Financial audits by accountants;2015 3rd quarter;101.9;3.1;-3.9
8518;6920A1 Financial audits by accountants;2015 4th quarter;99.0;-2.8;-3.1
8519;6920A1 Financial audits by accountants;2015;100.0;;-3.2
8520;6920A1 Financial audits by accountants;2016 1st quarter;93.4;-5.7;-6.9
8521;6920A1 Financial audits by accountants;2016 2nd quarter;94.5;1.2;-4.4
8522;6920A1 Financial audits by accountants;2016 3rd quarter;101.5;7.5;-0.3
8523;6920A1 Financial audits by accountants;2016 4th quarter;99.2;-2.3;0.2
8524;6920A1 Financial audits by accountants;2016;97.1;;-2.9
8525;6920A1 Financial audits by accountants;2017 1st quarter;97.2;-2.0;4.1
8526;6920A1 Financial audits by accountants;2017 2nd quarter;98.0;0.9;3.8
8527;6920A1 Financial audits by accountants;2017 3rd quarter;99.2;1.2;-2.3
8528;6920A1 Financial audits by accountants;2017 4th quarter;99.5;0.3;0.3
8529;6920A1 Financial audits by accountants;2017;98.5;;1.4
8530;6920A1 Financial audits by accountants;2018 1st quarter;99.2;-0.3;2.1
8531;6920A1 Financial audits by accountants;2018 2nd quarter;101.2;2.0;3.3
8532;6920A1 Financial audits by accountants;2018 3rd quarter;101.9;0.7;2.8
8533;6920A1 Financial audits by accountants;2018 4th quarter;102.4;0.5;2.9
8534;6920A1 Financial audits by accountants;2018;101.2;;2.8
8535;6920A1 Financial audits by accountants;2019 1st quarter;100.3;-2.1;1.1
8536;6920A1 Financial audits by accountants;2019 2nd quarter;102.1;1.8;0.8
8537;6920A1 Financial audits by accountants;2019 3rd quarter;102.4;0.3;0.4
8538;6920A1 Financial audits by accountants;2019 4th quarter;103.8;1.4;1.3
8539;6920A1 Financial audits by accountants;2019;102.1;;0.9
8540;6920A1 Financial audits by accountants;2020 1st quarter;103.9;0.1;3.6
8541;6920A1 Financial audits by accountants;2020 2nd quarter;104.1;0.3;2.0
8542;6920A1 Financial audits by accountants;2020 3rd quarter;105.2;1.1;2.8
8543;6920A1 Financial audits by accountants;2020 4th quarter;107.3;2.0;3.4
8544;6920A1 Financial audits by accountants;2020;105.1;;2.9
8545;6920A1 Financial audits by accountants;2021 1st quarter;106.0;-1.2;2.1
8546;6920A1 Financial audits by accountants;2021 2nd quarter;108.6;2.5;4.3
8547;6920A1 Financial audits by accountants;2021 3rd quarter;108.6;0.0;3.2
8548;6920A1 Financial audits by accountants;2021 4th quarter;110.2;1.4;2.7
8549;6920A1 Financial audits by accountants;2021;108.4;;3.1
8550;6920A1 Financial audits by accountants;2022 1st quarter;112.1;1.7;5.7
8551;6920A1 Financial audits by accountants;2022 2nd quarter;113.8;1.6;4.8
8552;6920A1 Financial audits by accountants;2022 3rd quarter;114.6;0.7;5.5
8553;6920A1 Financial audits by accountants;2022 4th quarter;117.0;2.1;6.2
8554;6920A1 Financial audits by accountants;2022;114.4;;5.5
8555;6920A1 Financial audits by accountants;2023 1st quarter;120.2;2.7;7.3
8556;6920A1 Financial audits by accountants;2023 2nd quarter;121.3;0.9;6.5
8557;6920A1 Financial audits by accountants;2023 3rd quarter;121.0;-0.2;5.6
8558;6920A1 Financial audits by accountants;2023 4th quarter;122.6;1.3;4.7
