ID;Toepassingsgroepen;TeeltsectorenEnGewassen;Perioden;BedrijvenMetGebruik_1;OppervlakteMetGebruik_2;GebruikPerJaar_3;GebruikPerHectare_4;Januari_5;Februari_6;Maart_7;April_8;Mei_9;Juni_10;Juli_11;Augustus_12;September_13;Oktober_14;November_15;December_16
3201;Hulpstoffen;Teeltsector boomkwekerijgewassen;2004;;327.0;358.0;0.0;0.0;0.0;0.0;0.0;3.1;35.7;27.2;9.4;20.9;3.6;0.0;0.0
3202;Hulpstoffen;Teeltsector boomkwekerijgewassen;2008;;39.0;25.0;0.0;43.4;0.0;0.0;0.0;15.8;19.5;21.4;0.0;0.0;0.0;0.0;0.0
3203;Hulpstoffen;Teeltsector boomkwekerijgewassen;2012;;610.0;6899.0;0.4;89.5;0.0;0.0;0.8;2.8;1.7;4.8;0.0;0.0;0.4;0.0;0.0
3204;Hulpstoffen;Bloemkwekerijgewassen open grond;1995;;;;;;;;;;;;;;;;
3205;Hulpstoffen;Bloemkwekerijgewassen open grond;1998;202.0;172.0;48.0;0.0;0.0;0.0;0.7;19.4;19.4;15.3;8.3;25.7;11.1;0.0;0.0;0.0
3206;Hulpstoffen;Bloemkwekerijgewassen open grond;2000;87.0;146.0;63.0;0.0;0.0;0.0;99.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
3207;Hulpstoffen;Bloemkwekerijgewassen open grond;2004;48.0;97.0;172.0;0.1;0.0;0.0;0.0;0.0;5.9;37.7;29.2;19.6;0.0;7.5;0.0;0.0
3208;Hulpstoffen;Bloemkwekerijgewassen open grond;2008;16.0;10.0;11.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3209;Hulpstoffen;Bloemkwekerijgewassen open grond;2012;29.0;42.0;349.0;0.1;0.0;0.0;0.0;14.4;52.2;33.1;0.3;0.0;0.0;0.0;0.0;0.0
3210;Hulpstoffen;Bos- en haagplantsoen;1995;76.0;467.0;16.0;0.0;;;;;;;;;;;;
3211;Hulpstoffen;Bos- en haagplantsoen;1998;47.0;138.0;19.0;0.0;0.0;0.0;0.0;0.0;35.7;3.6;57.1;3.6;0.0;0.0;0.0;0.0
3212;Hulpstoffen;Bos- en haagplantsoen;2000;117.0;791.0;101.0;0.0;0.0;10.1;25.2;2.5;8.1;6.7;0.0;0.0;47.4;0.0;0.0;0.0
3213;Hulpstoffen;Bos- en haagplantsoen;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3214;Hulpstoffen;Bos- en haagplantsoen;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3215;Hulpstoffen;Bos- en haagplantsoen;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3216;Hulpstoffen;Laan- en parkbomen;1995;68.0;184.0;23.0;0.0;;;;;;;;;;;;
3217;Hulpstoffen;Laan- en parkbomen;1998;25.0;137.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0
3218;Hulpstoffen;Laan- en parkbomen;2000;100.0;642.0;155.0;0.0;0.0;0.0;0.0;0.0;0.0;34.9;32.9;31.1;1.2;0.0;0.0;0.0
3219;Hulpstoffen;Laan- en parkbomen;2004;32.0;71.0;28.0;0.0;0.0;0.0;0.0;0.0;3.8;12.9;83.3;0.0;0.0;0.0;0.0;0.0
3220;Hulpstoffen;Laan- en parkbomen;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3221;Hulpstoffen;Laan- en parkbomen;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3222;Hulpstoffen;Rozenstruiken open grond;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3223;Hulpstoffen;Rozenstruiken open grond;1998;;;;;;;;;;;;;;;;
3224;Hulpstoffen;Rozenstruiken open grond;2000;50.0;107.0;15.0;0.0;0.0;0.0;11.7;13.8;33.6;0.7;9.8;16.6;13.8;0.0;0.0;0.0
3225;Hulpstoffen;Rozenstruiken open grond;2004;5.0;12.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0
3226;Hulpstoffen;Rozenstruiken open grond;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3227;Hulpstoffen;Rozenstruiken open grond;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3228;Hulpstoffen;Sierconiferen;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3229;Hulpstoffen;Sierconiferen;1998;21.0;34.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0
3230;Hulpstoffen;Sierconiferen;2000;39.0;44.0;42.0;0.0;0.0;0.0;0.0;0.0;97.6;2.4;0.0;0.0;0.0;0.0;0.0;0.0
3231;Hulpstoffen;Sierconiferen;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3232;Hulpstoffen;Sierconiferen;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3233;Hulpstoffen;Sierconiferen;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3234;Hulpstoffen;Vaste planten open grond;1995;36.0;152.0;11.0;0.0;;;;;;;;;;;;
3235;Hulpstoffen;Vaste planten open grond;1998;98.0;119.0;33.0;0.0;1.4;1.4;1.9;28.8;15.8;47.9;0.0;1.1;1.7;0.0;0.0;0.0
3236;Hulpstoffen;Vaste planten open grond;2000;80.0;68.0;31.0;0.0;0.6;0.0;0.6;1.5;4.3;0.4;38.4;2.2;25.4;17.9;8.1;0.5
3237;Hulpstoffen;Vaste planten open grond;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3238;Hulpstoffen;Vaste planten open grond;2008;6.0;29.0;14.0;0.0;0.0;0.0;0.0;0.0;27.9;34.4;37.7;0.0;0.0;0.0;0.0;0.0
3239;Hulpstoffen;Vaste planten open grond;2012;15.0;89.0;378.0;0.3;0.0;0.0;0.0;1.0;3.3;0.3;86.9;0.3;0.0;8.2;0.0;0.0
3240;Hulpstoffen;Vruchtbomen;1995;11.0;41.0;23.0;0.0;;;;;;;;;;;;
3241;Hulpstoffen;Vruchtbomen;1998;;;;;;;;;;;;;;;;
3242;Hulpstoffen;Vruchtbomen;2000;;;;;;;;;;;;;;;;
3243;Hulpstoffen;Vruchtbomen;2004;7.0;147.0;153.0;0.1;0.0;0.0;0.0;0.0;0.0;35.4;15.6;0.0;49.0;0.0;0.0;0.0
3244;Hulpstoffen;Vruchtbomen;2008;;;;;;;;;;;;;;;;
3245;Hulpstoffen;Vruchtbomen;2012;27.0;479.0;6172.0;4.4;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3246;Hulpstoffen;Teeltsector bloembollen en -knollen;1995;;4137.0;247898.0;15.2;0.0;0.0;0.0;0.4;19.0;18.7;21.0;19.9;17.4;3.7;0.0;0.0
3247;Hulpstoffen;Teeltsector bloembollen en -knollen;1998;;4766.0;245437.0;14.2;0.1;0.0;0.0;0.5;16.5;22.6;22.7;19.3;16.0;2.3;0.0;0.0
3248;Hulpstoffen;Teeltsector bloembollen en -knollen;2000;;6233.0;326538.0;16.3;0.0;0.0;0.0;2.1;15.9;20.9;22.5;25.5;11.4;1.7;0.0;0.0
3249;Hulpstoffen;Teeltsector bloembollen en -knollen;2004;;5637.0;360942.0;17.7;0.0;0.0;0.0;3.2;17.8;21.2;21.7;20.1;13.2;2.7;0.0;0.0
3250;Hulpstoffen;Teeltsector bloembollen en -knollen;2008;;7051.0;300651.0;14.1;0.2;0.0;0.0;0.6;36.1;10.8;23.4;15.6;10.7;2.7;0.0;0.0
3251;Hulpstoffen;Teeltsector bloembollen en -knollen;2012;;6741.0;448827.0;21.4;0.2;0.0;0.0;7.1;11.4;21.6;19.2;22.5;17.7;0.4;0.0;0.0
3252;Hulpstoffen;Gladiolen;1995;47.0;397.0;776.0;0.4;0.0;0.0;0.0;0.0;63.2;2.5;32.8;0.2;0.2;0.0;0.0;1.1
3253;Hulpstoffen;Gladiolen;1998;;;;;;;;;;;;;;;;
3254;Hulpstoffen;Gladiolen;2000;;;;;;;;;;;;;;;;
3255;Hulpstoffen;Gladiolen;2004;7.0;67.0;123.0;0.1;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3256;Hulpstoffen;Gladiolen;2008;12.0;81.0;70.0;0.1;0.0;0.0;0.0;0.0;96.8;0.0;0.0;3.2;0.0;0.0;0.0;0.0
3257;Hulpstoffen;Gladiolen;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3258;Hulpstoffen;Hyacinten (bollen);1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3259;Hulpstoffen;Hyacinten (bollen);1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3260;Hulpstoffen;Hyacinten (bollen);2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3261;Hulpstoffen;Hyacinten (bollen);2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3262;Hulpstoffen;Hyacinten (bollen);2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3263;Hulpstoffen;Hyacinten (bollen);2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3264;Hulpstoffen;Irissen (bollen);1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3265;Hulpstoffen;Irissen (bollen);1998;42.0;118.0;1504.0;2.3;2.7;0.0;0.0;8.1;37.5;23.3;17.5;10.5;0.4;0.0;0.0;0.0
3266;Hulpstoffen;Irissen (bollen);2000;9.0;7.0;34.0;0.1;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0
3267;Hulpstoffen;Irissen (bollen);2004;13.0;40.0;268.0;0.5;0.0;0.0;0.0;58.9;41.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3268;Hulpstoffen;Irissen (bollen);2008;16.0;77.0;72.0;0.2;6.4;0.0;0.0;46.2;47.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3269;Hulpstoffen;Irissen (bollen);2012;9.0;26.0;728.0;2.5;3.9;0.0;0.0;5.9;11.2;13.6;36.7;19.0;9.8;0.0;0.0;0.0
3270;Hulpstoffen;Lelies (bollen);1995;595.0;3291.0;244623.0;74.2;0.0;0.0;0.0;0.4;18.7;18.6;21.1;20.1;17.5;3.6;0.0;0.0
3271;Hulpstoffen;Lelies (bollen);1998;509.0;3328.0;242462.0;63.3;0.1;0.0;0.0;0.5;16.4;22.7;22.8;19.3;15.9;2.2;0.0;0.0
3272;Hulpstoffen;Lelies (bollen);2000;524.0;5029.0;324530.0;64.0;0.0;0.0;0.0;2.1;16.0;21.1;22.7;25.8;11.1;1.2;0.0;0.0
3273;Hulpstoffen;Lelies (bollen);2004;426.0;4205.0;357528.0;78.8;0.0;0.0;0.0;3.2;17.2;21.2;21.9;20.3;13.4;2.7;0.0;0.0
3274;Hulpstoffen;Lelies (bollen);2008;325.0;4179.0;299394.0;60.2;0.1;0.0;0.0;0.4;36.0;10.8;23.5;15.7;10.8;2.6;0.0;0.0
3275;Hulpstoffen;Lelies (bollen);2012;263.0;4605.0;431411.0;84.7;0.1;0.0;0.0;7.2;11.7;20.3;19.2;23.0;18.2;0.4;0.0;0.0
3276;Hulpstoffen;Narcissen (bollen);1995;21.0;25.0;1449.0;1.0;0.0;0.0;0.0;0.0;50.0;50.0;0.0;0.0;0.0;0.0;0.0;0.0
3277;Hulpstoffen;Narcissen (bollen);1998;10.0;45.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0
3278;Hulpstoffen;Narcissen (bollen);2000;16.0;125.0;22.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0
3279;Hulpstoffen;Narcissen (bollen);2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3280;Hulpstoffen;Narcissen (bollen);2008;19.0;112.0;320.0;0.2;0.0;0.0;0.0;98.5;1.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3281;Hulpstoffen;Narcissen (bollen);2012;30.0;266.0;1835.0;1.0;0.0;0.0;0.0;0.0;4.7;0.0;46.8;26.7;20.0;1.8;0.0;0.0
3282;Hulpstoffen;Tulpen (bollen);1995;104.0;423.0;1049.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;44.0;56.0;0.0;0.0
3283;Hulpstoffen;Tulpen (bollen);1998;295.0;1248.0;1461.0;0.1;0.0;0.0;0.0;2.0;0.0;2.5;0.0;28.1;44.7;21.8;0.9;0.0
3284;Hulpstoffen;Tulpen (bollen);2000;175.0;1072.0;1953.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;48.4;51.1;0.3;0.0
3285;Hulpstoffen;Tulpen (bollen);2004;88.0;1325.0;3023.0;0.3;0.0;0.0;0.0;0.0;72.9;27.1;0.0;0.0;0.0;0.0;0.0;0.0
3286;Hulpstoffen;Tulpen (bollen);2008;117.0;2602.0;795.0;0.1;0.0;0.0;0.0;8.2;61.6;0.0;0.0;0.0;7.6;22.6;0.0;0.0
3287;Hulpstoffen;Tulpen (bollen);2012;146.0;1844.0;14853.0;1.3;2.7;0.0;0.0;3.8;4.9;61.0;16.6;8.5;2.3;0.3;0.0;0.0
3288;Hulpstoffen;Teeltsector groenten onder glas;1995;;123.0;896.0;0.3;0.0;0.2;0.6;0.7;0.0;0.0;11.8;32.2;39.5;5.6;9.3;0.0
3289;Hulpstoffen;Teeltsector groenten onder glas;1998;;271.0;194.0;0.1;4.7;2.1;4.7;3.6;5.7;3.6;7.3;13.0;21.9;10.9;22.4;0.0
3290;Hulpstoffen;Teeltsector groenten onder glas;2000;;292.0;187.0;0.1;;;;;;;;;;;;
3291;Hulpstoffen;Teeltsector groenten onder glas;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3292;Hulpstoffen;Teeltsector groenten onder glas;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3293;Hulpstoffen;Teeltsector groenten onder glas;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3294;Hulpstoffen;Aardbeien (glasgroenten);1995;;;;;;;;;;;;;;;;
3295;Hulpstoffen;Aardbeien (glasgroenten);1998;;;;;;;;;;;;;;;;
3296;Hulpstoffen;Aardbeien (glasgroenten);2000;;;;;;;;;;;;;;;;
3297;Hulpstoffen;Aardbeien (glasgroenten);2004;;;;;;;;;;;;;;;;
3298;Hulpstoffen;Aardbeien (glasgroenten);2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3299;Hulpstoffen;Aardbeien (glasgroenten);2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3300;Hulpstoffen;Komkommers;1995;19.0;34.0;12.0;0.0;;;;;;;;;;;;
3301;Hulpstoffen;Komkommers;1998;31.0;29.0;16.0;0.0;0.0;0.0;21.3;12.4;3.8;25.3;26.6;10.6;0.0;0.0;0.0;0.0
3302;Hulpstoffen;Komkommers;2000;24.0;44.0;31.0;0.0;0.0;2.0;18.8;0.0;0.0;0.0;0.0;39.6;39.6;0.0;0.0;0.0
3303;Hulpstoffen;Komkommers;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3304;Hulpstoffen;Komkommers;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3305;Hulpstoffen;Komkommers;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3306;Hulpstoffen;Paprika's;1995;32.0;64.0;835.0;0.8;0.0;0.2;0.7;0.5;0.0;0.0;11.4;33.4;41.0;3.1;9.6;0.0
3307;Hulpstoffen;Paprika's;1998;39.0;75.0;111.0;0.1;8.3;0.0;0.0;4.2;9.5;2.9;5.7;19.2;33.3;1.1;15.7;0.0
3308;Hulpstoffen;Paprika's;2000;35.0;62.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;39.0;0.0;61.0;0.0
3309;Hulpstoffen;Paprika's;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3310;Hulpstoffen;Paprika's;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3311;Hulpstoffen;Paprika's;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3312;Hulpstoffen;Radijs;1995;;;;;;;;;;;;;;;;
3313;Hulpstoffen;Radijs;1998;;;;;;;;;;;;;;;;
3314;Hulpstoffen;Radijs;2000;;;;;;;;;;;;;;;;
3315;Hulpstoffen;Radijs;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3316;Hulpstoffen;Radijs;2008;;;;;;;;;;;;;;;;
3317;Hulpstoffen;Radijs;2012;;;;;;;;;;;;;;;;
3318;Hulpstoffen;Tomaten;1995;18.0;26.0;49.0;0.0;;;;;;;;;;;;
3319;Hulpstoffen;Tomaten;1998;105.0;165.0;67.0;0.1;0.0;6.6;8.7;0.0;0.0;0.0;5.7;2.8;7.2;28.9;38.6;1.5
3320;Hulpstoffen;Tomaten;2000;81.0;186.0;147.0;0.1;0.0;0.0;0.0;6.5;4.0;11.6;7.1;15.7;6.8;30.3;11.5;6.6
3321;Hulpstoffen;Tomaten;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3322;Hulpstoffen;Tomaten;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3323;Hulpstoffen;Tomaten;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3324;Hulpstoffen;Teeltsector bloemen onder glas;1995;;593.0;4233.0;1.4;4.2;6.6;9.2;12.2;10.9;12.6;8.4;10.8;9.4;8.5;4.2;3.0
3325;Hulpstoffen;Teeltsector bloemen onder glas;1998;;1010.0;2669.0;0.6;5.2;6.9;5.9;7.9;7.1;12.7;15.7;10.4;9.4;8.8;6.1;3.7
3326;Hulpstoffen;Teeltsector bloemen onder glas;2000;;642.0;1163.0;0.3;6.1;4.8;5.8;8.4;11.8;19.7;17.8;7.8;9.1;1.4;4.3;3.0
3327;Hulpstoffen;Teeltsector bloemen onder glas;2004;;65.0;108.0;0.0;3.0;3.5;9.1;24.0;7.1;24.4;16.7;8.9;1.3;0.7;0.0;1.1
3328;Hulpstoffen;Teeltsector bloemen onder glas;2008;;39.0;276.0;0.1;0.3;0.2;0.0;0.2;21.3;28.4;18.9;20.4;3.1;2.6;2.8;1.7
3329;Hulpstoffen;Teeltsector bloemen onder glas;2012;;22.0;126.0;0.0;3.9;10.3;9.6;12.9;7.5;14.7;14.5;6.1;9.2;6.3;1.8;3.0
3330;Hulpstoffen;Alstroemeria;1995;;;;;;;;;;;;;;;;
3331;Hulpstoffen;Alstroemeria;1998;;;;;;;;;;;;;;;;
3332;Hulpstoffen;Alstroemeria;2000;;;;;;;;;;;;;;;;
3333;Hulpstoffen;Alstroemeria;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3334;Hulpstoffen;Alstroemeria;2008;;;;;;;;;;;;;;;;
3335;Hulpstoffen;Alstroemeria;2012;;;;;;;;;;;;;;;;
3336;Hulpstoffen;Anjers;1995;74.0;29.0;12.0;0.1;;;;;;;;;;;;
3337;Hulpstoffen;Anjers;1998;48.0;25.0;9.0;0.1;15.8;16.3;4.0;38.1;1.6;19.0;0.0;4.8;0.0;0.0;0.5;0.0
3338;Hulpstoffen;Anjers;2000;48.0;38.0;4.0;0.0;0.0;37.2;21.9;19.3;0.0;0.0;11.2;10.4;0.0;0.0;0.0;0.0
3339;Hulpstoffen;Anjers;2004;;;;;;;;;;;;;;;;
3340;Hulpstoffen;Anjers;2008;;;;;;;;;;;;;;;;
3341;Hulpstoffen;Anjers;2012;;;;;;;;;;;;;;;;
3342;Hulpstoffen;Chrysanten;1995;215.0;273.0;3661.0;4.7;3.7;6.0;9.1;13.7;11.1;13.2;7.5;9.9;9.0;9.4;4.0;3.3
3343;Hulpstoffen;Chrysanten;1998;173.0;261.0;1614.0;2.1;6.1;5.8;6.3;9.4;6.1;15.8;18.2;8.9;8.1;8.8;5.2;1.2
3344;Hulpstoffen;Chrysanten;2000;66.0;58.0;603.0;0.8;10.1;7.4;8.2;12.9;13.6;19.3;28.0;0.0;0.5;0.0;0.0;0.0
3345;Hulpstoffen;Chrysanten;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3346;Hulpstoffen;Chrysanten;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3347;Hulpstoffen;Chrysanten;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3348;Hulpstoffen;Fresia's;1995;78.0;77.0;90.0;0.3;4.0;13.5;1.3;0.1;1.3;7.2;21.0;19.3;18.6;5.4;6.0;2.5
3349;Hulpstoffen;Fresia's;1998;43.0;27.0;22.0;0.1;11.0;17.1;6.3;7.9;7.1;0.0;6.3;11.8;7.7;1.2;11.0;12.8
3350;Hulpstoffen;Fresia's;2000;29.0;24.0;3.0;0.0;0.0;0.0;0.0;83.3;0.0;0.0;11.1;0.0;5.6;0.0;0.0;0.0
3351;Hulpstoffen;Fresia's;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3352;Hulpstoffen;Fresia's;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3353;Hulpstoffen;Fresia's;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3354;Hulpstoffen;Gerbera's;1995;;;;;;;;;;;;;;;;
3355;Hulpstoffen;Gerbera's;1998;13.0;14.0;42.0;0.2;0.0;0.0;0.0;0.0;1.2;10.0;19.4;0.0;0.0;8.9;32.1;28.4
3356;Hulpstoffen;Gerbera's;2000;18.0;38.0;5.0;0.0;20.7;22.4;0.5;0.0;0.0;0.0;8.3;19.9;0.0;0.0;24.9;3.3
3357;Hulpstoffen;Gerbera's;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3358;Hulpstoffen;Gerbera's;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3359;Hulpstoffen;Gerbera's;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3360;Hulpstoffen;Lelies (snijbloemen);1995;79.0;55.0;89.0;0.4;5.3;8.8;11.1;6.1;16.1;11.3;12.7;26.0;2.5;0.0;0.0;0.0
3361;Hulpstoffen;Lelies (snijbloemen);1998;53.0;36.0;6.0;0.0;11.4;13.0;6.5;0.0;0.0;6.5;0.0;10.8;0.0;0.0;51.8;0.0
3362;Hulpstoffen;Lelies (snijbloemen);2000;35.0;25.0;48.0;0.2;0.0;0.0;0.0;0.7;22.1;76.5;0.0;0.0;0.3;0.4;0.0;0.0
3363;Hulpstoffen;Lelies (snijbloemen);2004;26.0;65.0;108.0;0.4;3.0;3.5;9.1;24.0;7.1;24.4;16.7;8.9;1.3;0.7;0.0;1.1
3364;Hulpstoffen;Lelies (snijbloemen);2008;11.0;39.0;276.0;1.2;0.3;0.2;0.0;0.2;21.3;28.4;18.9;20.4;3.1;2.6;2.8;1.7
3365;Hulpstoffen;Lelies (snijbloemen);2012;11.0;22.0;126.0;0.6;3.9;10.3;9.6;12.9;7.5;14.7;14.5;6.1;9.2;6.3;1.8;3.0
3366;Hulpstoffen;Orchideeën (snijbloemen);1995;;;;;;;;;;;;;;;;
3367;Hulpstoffen;Orchideeën (snijbloemen);1998;48.0;55.0;18.0;0.1;5.0;0.0;2.1;0.0;24.3;12.6;0.0;12.6;13.4;11.7;9.2;9.2
3368;Hulpstoffen;Orchideeën (snijbloemen);2000;46.0;59.0;48.0;0.2;0.0;0.0;0.0;1.3;7.8;39.6;15.9;32.2;1.0;1.1;0.2;1.0
3369;Hulpstoffen;Orchideeën (snijbloemen);2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3370;Hulpstoffen;Orchideeën (snijbloemen);2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3371;Hulpstoffen;Orchideeën (snijbloemen);2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3372;Hulpstoffen;Perkplanten;1995;;;;;;;;;;;;;;;;
3373;Hulpstoffen;Perkplanten;1998;88.0;59.0;58.0;0.1;8.9;52.5;1.0;5.1;4.0;19.3;0.7;2.7;0.7;1.0;1.9;2.2
