ID;Geslacht;Herkomstgroepering;Onderwijssoort;Leeftijd;InkomstenniveauHuishouden;Perioden;AantalLeerlingenOnderzoekspopulatie_1;AantalVSVErsOnderzoekspopulatie_2;AantalNietVSVErsOnderzoekspopulatie_3;PercentageVSVErsOnderzoekspopulatie_4
198;Totaal mannen en vrouwen;0;0;23 jaar of ouder;0,9 tot 1,1 keer minimumloon;2007/'08;5750.0;1350.0;4400.0;23.5
199;Totaal mannen en vrouwen;0;0;23 jaar of ouder;0,9 tot 1,1 keer minimumloon;2008/'09;5180.0;1330.0;3850.0;25.7
200;Totaal mannen en vrouwen;0;0;23 jaar of ouder;1,1 tot 1,5 keer minimumloon;2004/'05;8810.0;2430.0;6380.0;27.6
201;Totaal mannen en vrouwen;0;0;23 jaar of ouder;1,1 tot 1,5 keer minimumloon;2005/'06;9810.0;2310.0;7510.0;23.5
202;Totaal mannen en vrouwen;0;0;23 jaar of ouder;1,1 tot 1,5 keer minimumloon;2006/'07;10330.0;2360.0;7970.0;22.8
203;Totaal mannen en vrouwen;0;0;23 jaar of ouder;1,1 tot 1,5 keer minimumloon;2007/'08;11030.0;2440.0;8590.0;22.2
204;Totaal mannen en vrouwen;0;0;23 jaar of ouder;1,1 tot 1,5 keer minimumloon;2008/'09;10700.0;2250.0;8450.0;21.0
205;Totaal mannen en vrouwen;0;0;23 jaar of ouder;1,5 tot 2 keer minimumloon;2004/'05;9060.0;2300.0;6760.0;25.4
206;Totaal mannen en vrouwen;0;0;23 jaar of ouder;1,5 tot 2 keer minimumloon;2005/'06;10280.0;2260.0;8020.0;22.0
207;Totaal mannen en vrouwen;0;0;23 jaar of ouder;1,5 tot 2 keer minimumloon;2006/'07;10870.0;2210.0;8660.0;20.3
208;Totaal mannen en vrouwen;0;0;23 jaar of ouder;1,5 tot 2 keer minimumloon;2007/'08;11650.0;2400.0;9250.0;20.6
209;Totaal mannen en vrouwen;0;0;23 jaar of ouder;1,5 tot 2 keer minimumloon;2008/'09;12180.0;2170.0;10010.0;17.8
210;Totaal mannen en vrouwen;0;0;23 jaar of ouder;2 tot 4 keer minimumloon;2004/'05;40000.0;9120.0;30880.0;22.8
211;Totaal mannen en vrouwen;0;0;23 jaar of ouder;2 tot 4 keer minimumloon;2005/'06;44240.0;8830.0;35410.0;20.0
212;Totaal mannen en vrouwen;0;0;23 jaar of ouder;2 tot 4 keer minimumloon;2006/'07;44840.0;8410.0;36440.0;18.8
213;Totaal mannen en vrouwen;0;0;23 jaar of ouder;2 tot 4 keer minimumloon;2007/'08;50520.0;9520.0;40990.0;18.9
214;Totaal mannen en vrouwen;0;0;23 jaar of ouder;2 tot 4 keer minimumloon;2008/'09;51470.0;8420.0;43050.0;16.4
215;Totaal mannen en vrouwen;0;0;23 jaar of ouder;>= 4 keer minimumloon;2004/'05;17580.0;3520.0;14050.0;20.0
216;Totaal mannen en vrouwen;0;0;23 jaar of ouder;>= 4 keer minimumloon;2005/'06;19690.0;3410.0;16280.0;17.3
217;Totaal mannen en vrouwen;0;0;23 jaar of ouder;>= 4 keer minimumloon;2006/'07;22110.0;3480.0;18630.0;15.7
218;Totaal mannen en vrouwen;0;0;23 jaar of ouder;>= 4 keer minimumloon;2007/'08;29410.0;4780.0;24620.0;16.3
219;Totaal mannen en vrouwen;0;0;23 jaar of ouder;>= 4 keer minimumloon;2008/'09;30520.0;4020.0;26510.0;13.2
220;Totaal mannen en vrouwen;0;0;23 jaar of ouder;Inkomstenniveau onbekend;2004/'05;930.0;340.0;590.0;36.3
221;Totaal mannen en vrouwen;0;0;23 jaar of ouder;Inkomstenniveau onbekend;2005/'06;1150.0;420.0;740.0;36.0
222;Totaal mannen en vrouwen;0;0;23 jaar of ouder;Inkomstenniveau onbekend;2006/'07;2110.0;490.0;1630.0;23.1
223;Totaal mannen en vrouwen;0;0;23 jaar of ouder;Inkomstenniveau onbekend;2007/'08;780.0;290.0;490.0;37.4
224;Totaal mannen en vrouwen;0;0;23 jaar of ouder;Inkomstenniveau onbekend;2008/'09;780.0;320.0;460.0;40.8
225;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;Totaal inkomstenniveau huishouden;2004/'05;863270.0;17370.0;845900.0;2.0
226;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;Totaal inkomstenniveau huishouden;2005/'06;903370.0;15950.0;887420.0;1.8
227;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;Totaal inkomstenniveau huishouden;2006/'07;907230.0;14660.0;892570.0;1.6
228;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;Totaal inkomstenniveau huishouden;2007/'08;906100.0;12390.0;893710.0;1.4
229;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;Totaal inkomstenniveau huishouden;2008/'09;899420.0;10590.0;888830.0;1.2
230;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;< 2 keer minimumloon;2004/'05;198070.0;6950.0;191120.0;3.5
231;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;< 2 keer minimumloon;2005/'06;205920.0;6290.0;199630.0;3.1
232;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;< 2 keer minimumloon;2006/'07;192400.0;5370.0;187030.0;2.8
233;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;< 2 keer minimumloon;2007/'08;172660.0;4220.0;168440.0;2.4
234;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;< 2 keer minimumloon;2008/'09;177360.0;3640.0;173730.0;2.1
235;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;< 0,9 keer minimumloon;2004/'05;45800.0;1920.0;43880.0;4.2
236;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;< 0,9 keer minimumloon;2005/'06;48670.0;1770.0;46900.0;3.6
237;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;< 0,9 keer minimumloon;2006/'07;46660.0;1520.0;45140.0;3.3
238;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;< 0,9 keer minimumloon;2007/'08;39120.0;1180.0;37940.0;3.0
239;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;< 0,9 keer minimumloon;2008/'09;42530.0;1040.0;41480.0;2.5
240;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;0,9 tot 1,1 keer minimumloon;2004/'05;34890.0;1480.0;33410.0;4.3
241;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;0,9 tot 1,1 keer minimumloon;2005/'06;35940.0;1410.0;34530.0;3.9
242;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;0,9 tot 1,1 keer minimumloon;2006/'07;33850.0;1190.0;32670.0;3.5
243;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;0,9 tot 1,1 keer minimumloon;2007/'08;31310.0;900.0;30400.0;2.9
244;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;0,9 tot 1,1 keer minimumloon;2008/'09;29450.0;750.0;28700.0;2.6
245;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;1,1 tot 1,5 keer minimumloon;2004/'05;55550.0;1960.0;53590.0;3.5
246;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;1,1 tot 1,5 keer minimumloon;2005/'06;58210.0;1630.0;56580.0;2.8
247;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;1,1 tot 1,5 keer minimumloon;2006/'07;52710.0;1380.0;51330.0;2.6
248;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;1,1 tot 1,5 keer minimumloon;2007/'08;48370.0;1130.0;47240.0;2.3
249;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;1,1 tot 1,5 keer minimumloon;2008/'09;51770.0;970.0;50810.0;1.9
250;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;1,5 tot 2 keer minimumloon;2004/'05;61830.0;1580.0;60250.0;2.6
251;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;1,5 tot 2 keer minimumloon;2005/'06;63090.0;1470.0;61620.0;2.3
252;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;1,5 tot 2 keer minimumloon;2006/'07;59180.0;1280.0;57900.0;2.2
253;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;1,5 tot 2 keer minimumloon;2007/'08;53850.0;1000.0;52860.0;1.8
254;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;1,5 tot 2 keer minimumloon;2008/'09;53610.0;870.0;52740.0;1.6
255;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;2 tot 4 keer minimumloon;2004/'05;383870.0;6280.0;377600.0;1.6
256;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;2 tot 4 keer minimumloon;2005/'06;390410.0;5410.0;385000.0;1.4
257;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;2 tot 4 keer minimumloon;2006/'07;365690.0;4740.0;360960.0;1.3
258;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;2 tot 4 keer minimumloon;2007/'08;345880.0;3850.0;342030.0;1.1
259;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;2 tot 4 keer minimumloon;2008/'09;339810.0;3390.0;336420.0;1.0
260;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;>= 4 keer minimumloon;2004/'05;276290.0;3670.0;272620.0;1.3
261;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;>= 4 keer minimumloon;2005/'06;301570.0;3720.0;297860.0;1.2
262;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;>= 4 keer minimumloon;2006/'07;339460.0;3960.0;335500.0;1.2
263;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;>= 4 keer minimumloon;2007/'08;382270.0;3980.0;378290.0;1.0
264;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;>= 4 keer minimumloon;2008/'09;380240.0;3370.0;376870.0;0.9
265;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;Inkomstenniveau onbekend;2004/'05;5040.0;480.0;4560.0;9.6
266;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;Inkomstenniveau onbekend;2005/'06;5470.0;540.0;4930.0;9.9
267;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;Inkomstenniveau onbekend;2006/'07;9680.0;600.0;9090.0;6.1
268;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;Inkomstenniveau onbekend;2007/'08;5290.0;340.0;4950.0;6.4
269;Totaal mannen en vrouwen;0;Voortgezet onderwijs;0;Inkomstenniveau onbekend;2008/'09;2010.0;200.0;1810.0;9.9
270;Totaal mannen en vrouwen;0;Voortgezet onderwijs;22 jaar of jonger;Totaal inkomstenniveau huishouden;2004/'05;863220.0;17340.0;845880.0;2.0
271;Totaal mannen en vrouwen;0;Voortgezet onderwijs;22 jaar of jonger;Totaal inkomstenniveau huishouden;2005/'06;903310.0;15920.0;887390.0;1.8
272;Totaal mannen en vrouwen;0;Voortgezet onderwijs;22 jaar of jonger;Totaal inkomstenniveau huishouden;2006/'07;907160.0;14630.0;892530.0;1.6
273;Totaal mannen en vrouwen;0;Voortgezet onderwijs;22 jaar of jonger;Totaal inkomstenniveau huishouden;2007/'08;906060.0;12370.0;893700.0;1.4
274;Totaal mannen en vrouwen;0;Voortgezet onderwijs;22 jaar of jonger;Totaal inkomstenniveau huishouden;2008/'09;899410.0;10580.0;888830.0;1.2
275;Totaal mannen en vrouwen;0;Voortgezet onderwijs;22 jaar of jonger;< 2 keer minimumloon;2004/'05;198030.0;6920.0;191110.0;3.5
276;Totaal mannen en vrouwen;0;Voortgezet onderwijs;22 jaar of jonger;< 2 keer minimumloon;2005/'06;205890.0;6280.0;199620.0;3.0
277;Totaal mannen en vrouwen;0;Voortgezet onderwijs;22 jaar of jonger;< 2 keer minimumloon;2006/'07;192360.0;5350.0;187010.0;2.8
278;Totaal mannen en vrouwen;0;Voortgezet onderwijs;22 jaar of jonger;< 2 keer minimumloon;2007/'08;172640.0;4210.0;168430.0;2.4
279;Totaal mannen en vrouwen;0;Voortgezet onderwijs;22 jaar of jonger;< 2 keer minimumloon;2008/'09;177360.0;3640.0;173720.0;2.0
280;Totaal mannen en vrouwen;0;Voortgezet onderwijs;22 jaar of jonger;< 0,9 keer minimumloon;2004/'05;45780.0;1910.0;43870.0;4.2
281;Totaal mannen en vrouwen;0;Voortgezet onderwijs;22 jaar of jonger;< 0,9 keer minimumloon;2005/'06;48670.0;1770.0;46900.0;3.6
282;Totaal mannen en vrouwen;0;Voortgezet onderwijs;22 jaar of jonger;< 0,9 keer minimumloon;2006/'07;46640.0;1510.0;45130.0;3.2
283;Totaal mannen en vrouwen;0;Voortgezet onderwijs;22 jaar of jonger;< 0,9 keer minimumloon;2007/'08;39120.0;1180.0;37940.0;3.0
284;Totaal mannen en vrouwen;0;Voortgezet onderwijs;22 jaar of jonger;< 0,9 keer minimumloon;2008/'09;42530.0;1040.0;41480.0;2.5
285;Totaal mannen en vrouwen;0;Voortgezet onderwijs;22 jaar of jonger;0,9 tot 1,1 keer minimumloon;2004/'05;34890.0;1480.0;33410.0;4.2
286;Totaal mannen en vrouwen;0;Voortgezet onderwijs;22 jaar of jonger;0,9 tot 1,1 keer minimumloon;2005/'06;35930.0;1410.0;34530.0;3.9
287;Totaal mannen en vrouwen;0;Voortgezet onderwijs;22 jaar of jonger;0,9 tot 1,1 keer minimumloon;2006/'07;33850.0;1190.0;32660.0;3.5
288;Totaal mannen en vrouwen;0;Voortgezet onderwijs;22 jaar of jonger;0,9 tot 1,1 keer minimumloon;2007/'08;31310.0;900.0;30400.0;2.9
289;Totaal mannen en vrouwen;0;Voortgezet onderwijs;22 jaar of jonger;0,9 tot 1,1 keer minimumloon;2008/'09;29450.0;750.0;28700.0;2.6
290;Totaal mannen en vrouwen;0;Voortgezet onderwijs;22 jaar of jonger;1,1 tot 1,5 keer minimumloon;2004/'05;55540.0;1960.0;53590.0;3.5
291;Totaal mannen en vrouwen;0;Voortgezet onderwijs;22 jaar of jonger;1,1 tot 1,5 keer minimumloon;2005/'06;58210.0;1630.0;56580.0;2.8
292;Totaal mannen en vrouwen;0;Voortgezet onderwijs;22 jaar of jonger;1,1 tot 1,5 keer minimumloon;2006/'07;52700.0;1380.0;51320.0;2.6
293;Totaal mannen en vrouwen;0;Voortgezet onderwijs;22 jaar of jonger;1,1 tot 1,5 keer minimumloon;2007/'08;48370.0;1130.0;47240.0;2.3
294;Totaal mannen en vrouwen;0;Voortgezet onderwijs;22 jaar of jonger;1,1 tot 1,5 keer minimumloon;2008/'09;51770.0;970.0;50810.0;1.9
295;Totaal mannen en vrouwen;0;Voortgezet onderwijs;22 jaar of jonger;1,5 tot 2 keer minimumloon;2004/'05;61820.0;1580.0;60250.0;2.6
296;Totaal mannen en vrouwen;0;Voortgezet onderwijs;22 jaar of jonger;1,5 tot 2 keer minimumloon;2005/'06;63090.0;1470.0;61620.0;2.3
297;Totaal mannen en vrouwen;0;Voortgezet onderwijs;22 jaar of jonger;1,5 tot 2 keer minimumloon;2006/'07;59170.0;1270.0;57900.0;2.2
298;Totaal mannen en vrouwen;0;Voortgezet onderwijs;22 jaar of jonger;1,5 tot 2 keer minimumloon;2007/'08;53850.0;990.0;52860.0;1.8
299;Totaal mannen en vrouwen;0;Voortgezet onderwijs;22 jaar of jonger;1,5 tot 2 keer minimumloon;2008/'09;53610.0;870.0;52740.0;1.6
300;Totaal mannen en vrouwen;0;Voortgezet onderwijs;22 jaar of jonger;2 tot 4 keer minimumloon;2004/'05;383860.0;6270.0;377590.0;1.6
301;Totaal mannen en vrouwen;0;Voortgezet onderwijs;22 jaar of jonger;2 tot 4 keer minimumloon;2005/'06;390400.0;5410.0;384990.0;1.4
302;Totaal mannen en vrouwen;0;Voortgezet onderwijs;22 jaar of jonger;2 tot 4 keer minimumloon;2006/'07;365680.0;4740.0;360950.0;1.3
303;Totaal mannen en vrouwen;0;Voortgezet onderwijs;22 jaar of jonger;2 tot 4 keer minimumloon;2007/'08;345870.0;3850.0;342020.0;1.1
304;Totaal mannen en vrouwen;0;Voortgezet onderwijs;22 jaar of jonger;2 tot 4 keer minimumloon;2008/'09;339810.0;3390.0;336420.0;1.0
305;Totaal mannen en vrouwen;0;Voortgezet onderwijs;22 jaar of jonger;>= 4 keer minimumloon;2004/'05;276290.0;3670.0;272620.0;1.3
306;Totaal mannen en vrouwen;0;Voortgezet onderwijs;22 jaar of jonger;>= 4 keer minimumloon;2005/'06;301570.0;3710.0;297850.0;1.2
307;Totaal mannen en vrouwen;0;Voortgezet onderwijs;22 jaar of jonger;>= 4 keer minimumloon;2006/'07;339450.0;3960.0;335490.0;1.2
308;Totaal mannen en vrouwen;0;Voortgezet onderwijs;22 jaar of jonger;>= 4 keer minimumloon;2007/'08;382260.0;3980.0;378290.0;1.0
309;Totaal mannen en vrouwen;0;Voortgezet onderwijs;22 jaar of jonger;>= 4 keer minimumloon;2008/'09;380240.0;3360.0;376870.0;0.9
310;Totaal mannen en vrouwen;0;Voortgezet onderwijs;22 jaar of jonger;Inkomstenniveau onbekend;2004/'05;5030.0;480.0;4550.0;9.5
311;Totaal mannen en vrouwen;0;Voortgezet onderwijs;22 jaar of jonger;Inkomstenniveau onbekend;2005/'06;5450.0;520.0;4930.0;9.6
312;Totaal mannen en vrouwen;0;Voortgezet onderwijs;22 jaar of jonger;Inkomstenniveau onbekend;2006/'07;9680.0;590.0;9090.0;6.1
313;Totaal mannen en vrouwen;0;Voortgezet onderwijs;22 jaar of jonger;Inkomstenniveau onbekend;2007/'08;5290.0;340.0;4950.0;6.4
314;Totaal mannen en vrouwen;0;Voortgezet onderwijs;22 jaar of jonger;Inkomstenniveau onbekend;2008/'09;2010.0;200.0;1810.0;9.9
315;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;Totaal inkomstenniveau huishouden;2004/'05;794590.0;14190.0;780400.0;1.8
316;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;Totaal inkomstenniveau huishouden;2005/'06;833720.0;13410.0;820310.0;1.6
317;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;Totaal inkomstenniveau huishouden;2006/'07;835720.0;12200.0;823520.0;1.5
318;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;Totaal inkomstenniveau huishouden;2007/'08;830310.0;9870.0;820440.0;1.2
319;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;Totaal inkomstenniveau huishouden;2008/'09;822570.0;8370.0;814210.0;1.0
320;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;< 2 keer minimumloon;2004/'05;183740.0;5640.0;178100.0;3.1
321;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;< 2 keer minimumloon;2005/'06;191550.0;5320.0;186230.0;2.8
322;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;< 2 keer minimumloon;2006/'07;178890.0;4490.0;174400.0;2.5
323;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;< 2 keer minimumloon;2007/'08;160010.0;3370.0;156640.0;2.1
324;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;< 2 keer minimumloon;2008/'09;163840.0;2900.0;160930.0;1.8
325;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;< 0,9 keer minimumloon;2004/'05;41390.0;1400.0;40000.0;3.4
326;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;< 0,9 keer minimumloon;2005/'06;44470.0;1400.0;43070.0;3.1
327;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;< 0,9 keer minimumloon;2006/'07;42700.0;1210.0;41490.0;2.8
328;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;< 0,9 keer minimumloon;2007/'08;35560.0;870.0;34690.0;2.5
329;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;< 0,9 keer minimumloon;2008/'09;38930.0;820.0;38100.0;2.1
330;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;0,9 tot 1,1 keer minimumloon;2004/'05;33090.0;1300.0;31790.0;3.9
331;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;0,9 tot 1,1 keer minimumloon;2005/'06;34090.0;1280.0;32820.0;3.7
332;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;0,9 tot 1,1 keer minimumloon;2006/'07;32150.0;1070.0;31080.0;3.3
333;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;0,9 tot 1,1 keer minimumloon;2007/'08;29630.0;790.0;28840.0;2.7
334;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;0,9 tot 1,1 keer minimumloon;2008/'09;27810.0;620.0;27190.0;2.2
335;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;1,1 tot 1,5 keer minimumloon;2004/'05;51580.0;1640.0;49930.0;3.2
336;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;1,1 tot 1,5 keer minimumloon;2005/'06;54100.0;1400.0;52700.0;2.6
337;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;1,1 tot 1,5 keer minimumloon;2006/'07;48880.0;1140.0;47740.0;2.3
338;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;1,1 tot 1,5 keer minimumloon;2007/'08;44890.0;920.0;43970.0;2.0
339;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;1,1 tot 1,5 keer minimumloon;2008/'09;47750.0;790.0;46960.0;1.7
340;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;1,5 tot 2 keer minimumloon;2004/'05;57680.0;1310.0;56370.0;2.3
341;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;1,5 tot 2 keer minimumloon;2005/'06;58880.0;1240.0;57640.0;2.1
342;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;1,5 tot 2 keer minimumloon;2006/'07;55170.0;1060.0;54100.0;1.9
343;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;1,5 tot 2 keer minimumloon;2007/'08;49940.0;800.0;49140.0;1.6
344;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;1,5 tot 2 keer minimumloon;2008/'09;49350.0;680.0;48680.0;1.4
345;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;2 tot 4 keer minimumloon;2004/'05;359490.0;5250.0;354250.0;1.5
346;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;2 tot 4 keer minimumloon;2005/'06;366730.0;4660.0;362070.0;1.3
347;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;2 tot 4 keer minimumloon;2006/'07;342610.0;3980.0;338630.0;1.2
348;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;2 tot 4 keer minimumloon;2007/'08;322890.0;3070.0;319820.0;1.0
349;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;2 tot 4 keer minimumloon;2008/'09;316620.0;2670.0;313950.0;0.8
350;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;>= 4 keer minimumloon;2004/'05;246700.0;2910.0;243800.0;1.2
351;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;>= 4 keer minimumloon;2005/'06;270400.0;3010.0;267390.0;1.1
352;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;>= 4 keer minimumloon;2006/'07;305250.0;3240.0;302020.0;1.1
353;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;>= 4 keer minimumloon;2007/'08;342380.0;3140.0;339250.0;0.9
354;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;>= 4 keer minimumloon;2008/'09;340310.0;2630.0;337680.0;0.8
355;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;Inkomstenniveau onbekend;2004/'05;4660.0;400.0;4260.0;8.5
356;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;Inkomstenniveau onbekend;2005/'06;5050.0;420.0;4630.0;8.3
357;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;Inkomstenniveau onbekend;2006/'07;8970.0;500.0;8460.0;5.6
358;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;Inkomstenniveau onbekend;2007/'08;5030.0;290.0;4740.0;5.8
359;Totaal mannen en vrouwen;0;Voortgezet onderwijs;17 jaar of jonger;Inkomstenniveau onbekend;2008/'09;1810.0;160.0;1650.0;8.7
360;Totaal mannen en vrouwen;0;Voortgezet onderwijs;18 tot 23 jaar;Totaal inkomstenniveau huishouden;2004/'05;68630.0;3150.0;65480.0;4.6
361;Totaal mannen en vrouwen;0;Voortgezet onderwijs;18 tot 23 jaar;Totaal inkomstenniveau huishouden;2005/'06;69590.0;2510.0;67080.0;3.6
362;Totaal mannen en vrouwen;0;Voortgezet onderwijs;18 tot 23 jaar;Totaal inkomstenniveau huishouden;2006/'07;71440.0;2430.0;69010.0;3.4
363;Totaal mannen en vrouwen;0;Voortgezet onderwijs;18 tot 23 jaar;Totaal inkomstenniveau huishouden;2007/'08;75750.0;2500.0;73250.0;3.3
364;Totaal mannen en vrouwen;0;Voortgezet onderwijs;18 tot 23 jaar;Totaal inkomstenniveau huishouden;2008/'09;76840.0;2220.0;74620.0;2.9
365;Totaal mannen en vrouwen;0;Voortgezet onderwijs;18 tot 23 jaar;< 2 keer minimumloon;2004/'05;14290.0;1280.0;13020.0;8.9
366;Totaal mannen en vrouwen;0;Voortgezet onderwijs;18 tot 23 jaar;< 2 keer minimumloon;2005/'06;14340.0;960.0;13390.0;6.7
367;Totaal mannen en vrouwen;0;Voortgezet onderwijs;18 tot 23 jaar;< 2 keer minimumloon;2006/'07;13470.0;860.0;12610.0;6.4
368;Totaal mannen en vrouwen;0;Voortgezet onderwijs;18 tot 23 jaar;< 2 keer minimumloon;2007/'08;12630.0;840.0;11800.0;6.6
369;Totaal mannen en vrouwen;0;Voortgezet onderwijs;18 tot 23 jaar;< 2 keer minimumloon;2008/'09;13520.0;730.0;12790.0;5.4
370;Totaal mannen en vrouwen;0;Voortgezet onderwijs;18 tot 23 jaar;< 0,9 keer minimumloon;2004/'05;4380.0;510.0;3880.0;11.6
371;Totaal mannen en vrouwen;0;Voortgezet onderwijs;18 tot 23 jaar;< 0,9 keer minimumloon;2005/'06;4200.0;370.0;3820.0;8.9
372;Totaal mannen en vrouwen;0;Voortgezet onderwijs;18 tot 23 jaar;< 0,9 keer minimumloon;2006/'07;3940.0;300.0;3650.0;7.6
373;Totaal mannen en vrouwen;0;Voortgezet onderwijs;18 tot 23 jaar;< 0,9 keer minimumloon;2007/'08;3560.0;310.0;3250.0;8.6
374;Totaal mannen en vrouwen;0;Voortgezet onderwijs;18 tot 23 jaar;< 0,9 keer minimumloon;2008/'09;3600.0;220.0;3380.0;6.1
375;Totaal mannen en vrouwen;0;Voortgezet onderwijs;18 tot 23 jaar;0,9 tot 1,1 keer minimumloon;2004/'05;1800.0;180.0;1620.0;10.1
376;Totaal mannen en vrouwen;0;Voortgezet onderwijs;18 tot 23 jaar;0,9 tot 1,1 keer minimumloon;2005/'06;1840.0;130.0;1710.0;7.1
377;Totaal mannen en vrouwen;0;Voortgezet onderwijs;18 tot 23 jaar;0,9 tot 1,1 keer minimumloon;2006/'07;1700.0;120.0;1590.0;6.8
