ID;TypeOfMonument;Regions;Periods;ListedMonumentsAndHistoricBuildings_1
6258;Listed monuments total;Brummen;1969;0
6259;Listed monuments total;Brummen;1970;0
6260;Listed monuments total;Brummen;1971;22
6261;Listed monuments total;Brummen;1972;23
6262;Listed monuments total;Brummen;1973;23
6263;Listed monuments total;Brummen;1974;24
6264;Listed monuments total;Brummen;1975;26
6265;Listed monuments total;Brummen;1976;26
6266;Listed monuments total;Brummen;1977;27
6267;Listed monuments total;Brummen;1978;29
6268;Listed monuments total;Brummen;1979;30
6269;Listed monuments total;Brummen;1980;30
6270;Listed monuments total;Brummen;1981;30
6271;Listed monuments total;Brummen;1982;30
6272;Listed monuments total;Brummen;1983;30
6273;Listed monuments total;Brummen;1984;31
6274;Listed monuments total;Brummen;1985;31
6275;Listed monuments total;Brummen;1986;31
6276;Listed monuments total;Brummen;1987;31
6277;Listed monuments total;Brummen;1988;31
6278;Listed monuments total;Brummen;1989;31
6279;Listed monuments total;Brummen;1990;31
6280;Listed monuments total;Brummen;1991;31
6281;Listed monuments total;Brummen;1992;31
6282;Listed monuments total;Brummen;1993;31
6283;Listed monuments total;Brummen;1994;31
6284;Listed monuments total;Brummen;1995;31
6285;Listed monuments total;Brummen;1996;31
6286;Listed monuments total;Brummen;1997;31
6287;Listed monuments total;Brummen;1998;31
6288;Listed monuments total;Brummen;1999;31
6289;Listed monuments total;Brummen;2000;58
6290;Listed monuments total;Brummen;2001;72
6291;Listed monuments total;Brummen;2002;77
6292;Listed monuments total;Brummen;2003;77
6293;Listed monuments total;Brummen;2004;110
6294;Listed monuments total;Brummen;2005;110
6295;Listed monuments total;Brummen;2006;111
6296;Listed monuments total;Brummen;2007;111
6297;Listed monuments total;Brummen;2008;111
6298;Listed monuments total;Brummen;2009;111
6299;Listed monuments total;Brummen;2010;111
6300;Listed monuments total;Brummen;2011;111
6301;Listed monuments total;Brummen;2012;111
6302;Listed monuments total;Brummen;2013;109
6303;Listed monuments total;Brummen;2014;109
6304;Listed monuments total;Brummen;2015;109
6305;Listed monuments total;Brummen;2016;109
6306;Listed monuments total;Brummen;2017;109
6307;Listed monuments total;Brummen;2018;109
6308;Listed monuments total;Brummen;2019;109
6309;Listed monuments total;Brummen;2020;109
6310;Listed monuments total;Brummen;2021;109
6311;Listed monuments total;Brummen;2022;109
6312;Listed monuments total;Brummen;2023;109
6313;Listed monuments total;Brunssum;1965;0
6314;Listed monuments total;Brunssum;1966;4
6315;Listed monuments total;Brunssum;1967;11
6316;Listed monuments total;Brunssum;1968;11
6317;Listed monuments total;Brunssum;1969;11
6318;Listed monuments total;Brunssum;1970;11
6319;Listed monuments total;Brunssum;1971;11
6320;Listed monuments total;Brunssum;1972;11
6321;Listed monuments total;Brunssum;1973;11
6322;Listed monuments total;Brunssum;1974;11
6323;Listed monuments total;Brunssum;1975;11
6324;Listed monuments total;Brunssum;1976;11
6325;Listed monuments total;Brunssum;1977;11
6326;Listed monuments total;Brunssum;1978;11
6327;Listed monuments total;Brunssum;1979;11
6328;Listed monuments total;Brunssum;1980;11
6329;Listed monuments total;Brunssum;1981;11
6330;Listed monuments total;Brunssum;1982;12
6331;Listed monuments total;Brunssum;1983;12
6332;Listed monuments total;Brunssum;1984;12
6333;Listed monuments total;Brunssum;1985;12
6334;Listed monuments total;Brunssum;1986;13
6335;Listed monuments total;Brunssum;1987;13
6336;Listed monuments total;Brunssum;1988;13
6337;Listed monuments total;Brunssum;1989;12
6338;Listed monuments total;Brunssum;1990;12
6339;Listed monuments total;Brunssum;1991;12
6340;Listed monuments total;Brunssum;1992;12
6341;Listed monuments total;Brunssum;1993;12
6342;Listed monuments total;Brunssum;1994;12
6343;Listed monuments total;Brunssum;1995;12
6344;Listed monuments total;Brunssum;1996;12
6345;Listed monuments total;Brunssum;1997;12
6346;Listed monuments total;Brunssum;1998;12
6347;Listed monuments total;Brunssum;1999;12
6348;Listed monuments total;Brunssum;2000;32
6349;Listed monuments total;Brunssum;2001;32
6350;Listed monuments total;Brunssum;2002;32
6351;Listed monuments total;Brunssum;2003;32
6352;Listed monuments total;Brunssum;2004;32
6353;Listed monuments total;Brunssum;2005;32
6354;Listed monuments total;Brunssum;2006;32
6355;Listed monuments total;Brunssum;2007;32
6356;Listed monuments total;Brunssum;2008;32
6357;Listed monuments total;Brunssum;2009;32
6358;Listed monuments total;Brunssum;2010;32
6359;Listed monuments total;Brunssum;2011;32
6360;Listed monuments total;Brunssum;2012;32
6361;Listed monuments total;Brunssum;2013;30
6362;Listed monuments total;Brunssum;2014;30
6363;Listed monuments total;Brunssum;2015;30
6364;Listed monuments total;Brunssum;2016;30
6365;Listed monuments total;Brunssum;2017;31
6366;Listed monuments total;Brunssum;2018;31
6367;Listed monuments total;Brunssum;2019;31
6368;Listed monuments total;Brunssum;2020;31
6369;Listed monuments total;Brunssum;2021;31
6370;Listed monuments total;Brunssum;2022;31
6371;Listed monuments total;Brunssum;2023;31
6372;Listed monuments total;Bunnik;1965;0
6373;Listed monuments total;Bunnik;1966;0
6374;Listed monuments total;Bunnik;1967;0
6375;Listed monuments total;Bunnik;1968;0
6376;Listed monuments total;Bunnik;1969;4
6377;Listed monuments total;Bunnik;1970;26
6378;Listed monuments total;Bunnik;1971;26
6379;Listed monuments total;Bunnik;1972;26
6380;Listed monuments total;Bunnik;1973;26
6381;Listed monuments total;Bunnik;1974;28
6382;Listed monuments total;Bunnik;1975;28
6383;Listed monuments total;Bunnik;1976;28
6384;Listed monuments total;Bunnik;1977;29
6385;Listed monuments total;Bunnik;1978;29
6386;Listed monuments total;Bunnik;1979;29
6387;Listed monuments total;Bunnik;1980;29
6388;Listed monuments total;Bunnik;1981;29
6389;Listed monuments total;Bunnik;1982;29
6390;Listed monuments total;Bunnik;1983;29
6391;Listed monuments total;Bunnik;1984;29
6392;Listed monuments total;Bunnik;1985;29
6393;Listed monuments total;Bunnik;1986;30
6394;Listed monuments total;Bunnik;1987;30
6395;Listed monuments total;Bunnik;1988;30
6396;Listed monuments total;Bunnik;1989;30
6397;Listed monuments total;Bunnik;1990;30
6398;Listed monuments total;Bunnik;1991;30
6399;Listed monuments total;Bunnik;1992;30
6400;Listed monuments total;Bunnik;1993;31
6401;Listed monuments total;Bunnik;1994;31
6402;Listed monuments total;Bunnik;1995;31
6403;Listed monuments total;Bunnik;1996;31
6404;Listed monuments total;Bunnik;1997;31
6405;Listed monuments total;Bunnik;1998;31
6406;Listed monuments total;Bunnik;1999;55
6407;Listed monuments total;Bunnik;2000;55
6408;Listed monuments total;Bunnik;2001;55
6409;Listed monuments total;Bunnik;2002;56
6410;Listed monuments total;Bunnik;2003;56
6411;Listed monuments total;Bunnik;2004;56
6412;Listed monuments total;Bunnik;2005;67
6413;Listed monuments total;Bunnik;2006;86
6414;Listed monuments total;Bunnik;2007;99
6415;Listed monuments total;Bunnik;2008;99
6416;Listed monuments total;Bunnik;2009;99
6417;Listed monuments total;Bunnik;2010;99
6418;Listed monuments total;Bunnik;2011;99
6419;Listed monuments total;Bunnik;2012;157
6420;Listed monuments total;Bunnik;2013;131
6421;Listed monuments total;Bunnik;2014;131
6422;Listed monuments total;Bunnik;2015;131
6423;Listed monuments total;Bunnik;2016;136
6424;Listed monuments total;Bunnik;2017;136
6425;Listed monuments total;Bunnik;2018;136
6426;Listed monuments total;Bunnik;2019;136
6427;Listed monuments total;Bunnik;2020;135
6428;Listed monuments total;Bunnik;2021;135
6429;Listed monuments total;Bunnik;2022;136
6430;Listed monuments total;Bunnik;2023;136
6431;Listed monuments total;Bunschoten;1965;0
6432;Listed monuments total;Bunschoten;1966;0
6433;Listed monuments total;Bunschoten;1967;4
6434;Listed monuments total;Bunschoten;1968;4
6435;Listed monuments total;Bunschoten;1969;4
6436;Listed monuments total;Bunschoten;1970;4
6437;Listed monuments total;Bunschoten;1971;4
6438;Listed monuments total;Bunschoten;1972;4
6439;Listed monuments total;Bunschoten;1973;4
6440;Listed monuments total;Bunschoten;1974;4
6441;Listed monuments total;Bunschoten;1975;4
6442;Listed monuments total;Bunschoten;1976;4
6443;Listed monuments total;Bunschoten;1977;4
6444;Listed monuments total;Bunschoten;1978;4
6445;Listed monuments total;Bunschoten;1979;4
6446;Listed monuments total;Bunschoten;1980;4
6447;Listed monuments total;Bunschoten;1981;4
6448;Listed monuments total;Bunschoten;1982;4
6449;Listed monuments total;Bunschoten;1983;4
6450;Listed monuments total;Bunschoten;1984;4
6451;Listed monuments total;Bunschoten;1985;4
6452;Listed monuments total;Bunschoten;1986;4
6453;Listed monuments total;Bunschoten;1987;4
6454;Listed monuments total;Bunschoten;1988;4
6455;Listed monuments total;Bunschoten;1989;4
6456;Listed monuments total;Bunschoten;1990;4
6457;Listed monuments total;Bunschoten;1991;4
6458;Listed monuments total;Bunschoten;1992;4
6459;Listed monuments total;Bunschoten;1993;4
6460;Listed monuments total;Bunschoten;1994;4
6461;Listed monuments total;Bunschoten;1995;4
6462;Listed monuments total;Bunschoten;1996;4
6463;Listed monuments total;Bunschoten;1997;4
6464;Listed monuments total;Bunschoten;1998;4
6465;Listed monuments total;Bunschoten;1999;4
6466;Listed monuments total;Bunschoten;2000;4
6467;Listed monuments total;Bunschoten;2001;13
6468;Listed monuments total;Bunschoten;2002;13
6469;Listed monuments total;Bunschoten;2003;13
6470;Listed monuments total;Bunschoten;2004;13
6471;Listed monuments total;Bunschoten;2005;13
6472;Listed monuments total;Bunschoten;2006;13
6473;Listed monuments total;Bunschoten;2007;13
6474;Listed monuments total;Bunschoten;2008;13
6475;Listed monuments total;Bunschoten;2009;13
6476;Listed monuments total;Bunschoten;2010;13
6477;Listed monuments total;Bunschoten;2011;13
6478;Listed monuments total;Bunschoten;2012;13
6479;Listed monuments total;Bunschoten;2013;13
6480;Listed monuments total;Bunschoten;2014;13
6481;Listed monuments total;Bunschoten;2015;13
6482;Listed monuments total;Bunschoten;2016;13
6483;Listed monuments total;Bunschoten;2017;13
6484;Listed monuments total;Bunschoten;2018;13
6485;Listed monuments total;Bunschoten;2019;13
6486;Listed monuments total;Bunschoten;2020;13
6487;Listed monuments total;Bunschoten;2021;13
6488;Listed monuments total;Bunschoten;2022;13
6489;Listed monuments total;Bunschoten;2023;13
6490;Listed monuments total;Buren;1965;0
6491;Listed monuments total;Buren;1966;0
6492;Listed monuments total;Buren;1967;16
6493;Listed monuments total;Buren;1968;16
6494;Listed monuments total;Buren;1969;22
6495;Listed monuments total;Buren;1970;22
6496;Listed monuments total;Buren;1971;194
6497;Listed monuments total;Buren;1972;194
6498;Listed monuments total;Buren;1973;194
6499;Listed monuments total;Buren;1974;195
6500;Listed monuments total;Buren;1975;198
6501;Listed monuments total;Buren;1976;202
6502;Listed monuments total;Buren;1977;225
6503;Listed monuments total;Buren;1978;226
6504;Listed monuments total;Buren;1979;226
6505;Listed monuments total;Buren;1980;227
6506;Listed monuments total;Buren;1981;227
6507;Listed monuments total;Buren;1982;227
6508;Listed monuments total;Buren;1983;227
6509;Listed monuments total;Buren;1984;227
6510;Listed monuments total;Buren;1985;228
6511;Listed monuments total;Buren;1986;228
6512;Listed monuments total;Buren;1987;228
6513;Listed monuments total;Buren;1988;228
6514;Listed monuments total;Buren;1989;228
6515;Listed monuments total;Buren;1990;228
6516;Listed monuments total;Buren;1991;228
6517;Listed monuments total;Buren;1992;228
6518;Listed monuments total;Buren;1993;228
6519;Listed monuments total;Buren;1994;236
6520;Listed monuments total;Buren;1995;236
6521;Listed monuments total;Buren;1996;236
6522;Listed monuments total;Buren;1997;236
6523;Listed monuments total;Buren;1998;236
6524;Listed monuments total;Buren;1999;236
6525;Listed monuments total;Buren;2000;236
6526;Listed monuments total;Buren;2001;258
6527;Listed monuments total;Buren;2002;258
6528;Listed monuments total;Buren;2003;262
6529;Listed monuments total;Buren;2004;263
6530;Listed monuments total;Buren;2005;278
6531;Listed monuments total;Buren;2006;278
6532;Listed monuments total;Buren;2007;278
6533;Listed monuments total;Buren;2008;278
6534;Listed monuments total;Buren;2009;278
6535;Listed monuments total;Buren;2010;278
6536;Listed monuments total;Buren;2011;278
6537;Listed monuments total;Buren;2012;279
6538;Listed monuments total;Buren;2013;271
6539;Listed monuments total;Buren;2014;271
6540;Listed monuments total;Buren;2015;271
6541;Listed monuments total;Buren;2016;270
6542;Listed monuments total;Buren;2017;270
6543;Listed monuments total;Buren;2018;270
6544;Listed monuments total;Buren;2019;269
6545;Listed monuments total;Buren;2020;269
6546;Listed monuments total;Buren;2021;269
6547;Listed monuments total;Buren;2022;269
6548;Listed monuments total;Buren;2023;269
6549;Listed monuments total;Capelle aan den IJssel;1965;0
6550;Listed monuments total;Capelle aan den IJssel;1966;0
6551;Listed monuments total;Capelle aan den IJssel;1967;0
6552;Listed monuments total;Capelle aan den IJssel;1968;0
6553;Listed monuments total;Capelle aan den IJssel;1969;0
6554;Listed monuments total;Capelle aan den IJssel;1970;0
6555;Listed monuments total;Capelle aan den IJssel;1971;0
6556;Listed monuments total;Capelle aan den IJssel;1972;0
6557;Listed monuments total;Capelle aan den IJssel;1973;13
6558;Listed monuments total;Capelle aan den IJssel;1974;13
6559;Listed monuments total;Capelle aan den IJssel;1975;13
6560;Listed monuments total;Capelle aan den IJssel;1976;13
6561;Listed monuments total;Capelle aan den IJssel;1977;13
6562;Listed monuments total;Capelle aan den IJssel;1978;13
6563;Listed monuments total;Capelle aan den IJssel;1979;13
6564;Listed monuments total;Capelle aan den IJssel;1980;14
6565;Listed monuments total;Capelle aan den IJssel;1981;14
6566;Listed monuments total;Capelle aan den IJssel;1982;14
6567;Listed monuments total;Capelle aan den IJssel;1983;14
6568;Listed monuments total;Capelle aan den IJssel;1984;14
6569;Listed monuments total;Capelle aan den IJssel;1985;14
6570;Listed monuments total;Capelle aan den IJssel;1986;14
6571;Listed monuments total;Capelle aan den IJssel;1987;14
6572;Listed monuments total;Capelle aan den IJssel;1988;14
6573;Listed monuments total;Capelle aan den IJssel;1989;14
6574;Listed monuments total;Capelle aan den IJssel;1990;14
6575;Listed monuments total;Capelle aan den IJssel;1991;14
6576;Listed monuments total;Capelle aan den IJssel;1992;14
6577;Listed monuments total;Capelle aan den IJssel;1993;14
6578;Listed monuments total;Capelle aan den IJssel;1994;14
6579;Listed monuments total;Capelle aan den IJssel;1995;14
6580;Listed monuments total;Capelle aan den IJssel;1996;14
6581;Listed monuments total;Capelle aan den IJssel;1997;14
6582;Listed monuments total;Capelle aan den IJssel;1998;18
6583;Listed monuments total;Capelle aan den IJssel;1999;18
6584;Listed monuments total;Capelle aan den IJssel;2000;18
6585;Listed monuments total;Capelle aan den IJssel;2001;18
6586;Listed monuments total;Capelle aan den IJssel;2002;18
6587;Listed monuments total;Capelle aan den IJssel;2003;17
6588;Listed monuments total;Capelle aan den IJssel;2004;17
6589;Listed monuments total;Capelle aan den IJssel;2005;17
6590;Listed monuments total;Capelle aan den IJssel;2006;17
6591;Listed monuments total;Capelle aan den IJssel;2007;17
6592;Listed monuments total;Capelle aan den IJssel;2008;17
6593;Listed monuments total;Capelle aan den IJssel;2009;17
6594;Listed monuments total;Capelle aan den IJssel;2010;17
6595;Listed monuments total;Capelle aan den IJssel;2011;17
6596;Listed monuments total;Capelle aan den IJssel;2012;17
6597;Listed monuments total;Capelle aan den IJssel;2013;17
6598;Listed monuments total;Capelle aan den IJssel;2014;17
6599;Listed monuments total;Capelle aan den IJssel;2015;17
6600;Listed monuments total;Capelle aan den IJssel;2016;17
6601;Listed monuments total;Capelle aan den IJssel;2017;17
6602;Listed monuments total;Capelle aan den IJssel;2018;17
6603;Listed monuments total;Capelle aan den IJssel;2019;17
6604;Listed monuments total;Capelle aan den IJssel;2020;17
6605;Listed monuments total;Capelle aan den IJssel;2021;18
6606;Listed monuments total;Capelle aan den IJssel;2022;18
6607;Listed monuments total;Capelle aan den IJssel;2023;17
6608;Listed monuments total;Castricum;1965;0
6609;Listed monuments total;Castricum;1966;0
6610;Listed monuments total;Castricum;1967;6
6611;Listed monuments total;Castricum;1968;6
6612;Listed monuments total;Castricum;1969;6
6613;Listed monuments total;Castricum;1970;6
6614;Listed monuments total;Castricum;1971;6
6615;Listed monuments total;Castricum;1972;6
6616;Listed monuments total;Castricum;1973;6
6617;Listed monuments total;Castricum;1974;6
6618;Listed monuments total;Castricum;1975;6
6619;Listed monuments total;Castricum;1976;6
6620;Listed monuments total;Castricum;1977;6
6621;Listed monuments total;Castricum;1978;6
6622;Listed monuments total;Castricum;1979;6
6623;Listed monuments total;Castricum;1980;6
