ID;Geslacht;Landen;MeerOfMinderjarig;Perioden;BeslissingenOntvangenDublinVerzoeken_1;BeslissingenVerzondenDublinVerzoeken_2;TotaalEersteBeslissingen_3;TotaalHeroverwegingsBeslissingen_4;PositieveEersteBeslissingen_5;NegatieveEersteBeslissingen_6;PositieveHeroverwegingsbeslissingen_7;NegatieveHeroverwegingsbeslissingen_8;TotaalEersteBeslissingen_9;TotaalHeroverwegingsbeslissingen_10;PositieveEersteBeslissingen_11;NegatieveEersteBeslissingen_12;PositieveHeroverwegingsbeslissingen_13;NegatieveHeroverwegingsbeslissingen_14
3476;Vrouwen;Slovenië;Minderjarig zonder ouder of voogd;2020;;;;;;;;;;;;;;
3477;Vrouwen;Slovenië;Minderjarig zonder ouder of voogd;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3478;Vrouwen;Slovenië;Minderjarig zonder ouder of voogd;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3479;Vrouwen;Slovenië;Minderjarig zonder ouder of voogd;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3480;Vrouwen;Slowakije;Totaal;2014;;;;;;;;;;;;;;
3481;Vrouwen;Slowakije;Totaal;2015;;;;;;;;;;;;;;
3482;Vrouwen;Slowakije;Totaal;2016;;;;;;;;;;;;;;
3483;Vrouwen;Slowakije;Totaal;2017;;;;;;;;;;;;;;
3484;Vrouwen;Slowakije;Totaal;2018;;;;;;;;;;;;;;
3485;Vrouwen;Slowakije;Totaal;2019;;;;;;;;;;;;;;
3486;Vrouwen;Slowakije;Totaal;2020;;;;;;;;;;;;;;
3487;Vrouwen;Slowakije;Totaal;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3488;Vrouwen;Slowakije;Totaal;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3489;Vrouwen;Slowakije;Totaal;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3490;Vrouwen;Slowakije;Meerderjarig;2014;;;;;;;;;;;;;;
3491;Vrouwen;Slowakije;Meerderjarig;2015;;;;;;;;;;;;;;
3492;Vrouwen;Slowakije;Meerderjarig;2016;;;;;;;;;;;;;;
3493;Vrouwen;Slowakije;Meerderjarig;2017;;;;;;;;;;;;;;
3494;Vrouwen;Slowakije;Meerderjarig;2018;;;;;;;;;;;;;;
3495;Vrouwen;Slowakije;Meerderjarig;2019;;;;;;;;;;;;;;
3496;Vrouwen;Slowakije;Meerderjarig;2020;;;;;;;;;;;;;;
3497;Vrouwen;Slowakije;Meerderjarig;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3498;Vrouwen;Slowakije;Meerderjarig;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3499;Vrouwen;Slowakije;Meerderjarig;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3500;Vrouwen;Slowakije;Minderjarig met ouder of voogd;2014;;;;;;;;;;;;;;
3501;Vrouwen;Slowakije;Minderjarig met ouder of voogd;2015;;;;;;;;;;;;;;
3502;Vrouwen;Slowakije;Minderjarig met ouder of voogd;2016;;;;;;;;;;;;;;
3503;Vrouwen;Slowakije;Minderjarig met ouder of voogd;2017;;;;;;;;;;;;;;
3504;Vrouwen;Slowakije;Minderjarig met ouder of voogd;2018;;;;;;;;;;;;;;
3505;Vrouwen;Slowakije;Minderjarig met ouder of voogd;2019;;;;;;;;;;;;;;
3506;Vrouwen;Slowakije;Minderjarig met ouder of voogd;2020;;;;;;;;;;;;;;
3507;Vrouwen;Slowakije;Minderjarig met ouder of voogd;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3508;Vrouwen;Slowakije;Minderjarig met ouder of voogd;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3509;Vrouwen;Slowakije;Minderjarig met ouder of voogd;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3510;Vrouwen;Slowakije;Minderjarig zonder ouder of voogd;2014;;;;;;;;;;;;;;
3511;Vrouwen;Slowakije;Minderjarig zonder ouder of voogd;2015;;;;;;;;;;;;;;
3512;Vrouwen;Slowakije;Minderjarig zonder ouder of voogd;2016;;;;;;;;;;;;;;
3513;Vrouwen;Slowakije;Minderjarig zonder ouder of voogd;2017;;;;;;;;;;;;;;
3514;Vrouwen;Slowakije;Minderjarig zonder ouder of voogd;2018;;;;;;;;;;;;;;
3515;Vrouwen;Slowakije;Minderjarig zonder ouder of voogd;2019;;;;;;;;;;;;;;
3516;Vrouwen;Slowakije;Minderjarig zonder ouder of voogd;2020;;;;;;;;;;;;;;
3517;Vrouwen;Slowakije;Minderjarig zonder ouder of voogd;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3518;Vrouwen;Slowakije;Minderjarig zonder ouder of voogd;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3519;Vrouwen;Slowakije;Minderjarig zonder ouder of voogd;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3520;Vrouwen;Spanje;Totaal;2014;;;;;;;;;;;;;;
3521;Vrouwen;Spanje;Totaal;2015;;;;;;;;;;;;;;
3522;Vrouwen;Spanje;Totaal;2016;;;;;;;;;;;;;;
3523;Vrouwen;Spanje;Totaal;2017;;;;;;;;;;;;;;
3524;Vrouwen;Spanje;Totaal;2018;;;;;;;;;;;;;;
3525;Vrouwen;Spanje;Totaal;2019;;;;;;;;;;;;;;
3526;Vrouwen;Spanje;Totaal;2020;;;;;;;;;;;;;;
3527;Vrouwen;Spanje;Totaal;2021;0.0;35.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;5.0;20.0;10.0;0.0;0.0
3528;Vrouwen;Spanje;Totaal;2022;10.0;120.0;10.0;0.0;5.0;5.0;0.0;0.0;100.0;15.0;70.0;30.0;5.0;10.0
3529;Vrouwen;Spanje;Totaal;2023;10.0;160.0;10.0;0.0;0.0;5.0;0.0;0.0;130.0;25.0;95.0;35.0;0.0;25.0
3530;Vrouwen;Spanje;Meerderjarig;2014;;;;;;;;;;;;;;
3531;Vrouwen;Spanje;Meerderjarig;2015;;;;;;;;;;;;;;
3532;Vrouwen;Spanje;Meerderjarig;2016;;;;;;;;;;;;;;
3533;Vrouwen;Spanje;Meerderjarig;2017;;;;;;;;;;;;;;
3534;Vrouwen;Spanje;Meerderjarig;2018;;;;;;;;;;;;;;
3535;Vrouwen;Spanje;Meerderjarig;2019;;;;;;;;;;;;;;
3536;Vrouwen;Spanje;Meerderjarig;2020;;;;;;;;;;;;;;
3537;Vrouwen;Spanje;Meerderjarig;2021;0.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;5.0;20.0;10.0;0.0;0.0
3538;Vrouwen;Spanje;Meerderjarig;2022;10.0;85.0;10.0;0.0;5.0;5.0;0.0;0.0;75.0;10.0;55.0;20.0;5.0;5.0
3539;Vrouwen;Spanje;Meerderjarig;2023;10.0;105.0;10.0;0.0;0.0;5.0;0.0;0.0;90.0;20.0;65.0;25.0;0.0;15.0
3540;Vrouwen;Spanje;Minderjarig met ouder of voogd;2014;;;;;;;;;;;;;;
3541;Vrouwen;Spanje;Minderjarig met ouder of voogd;2015;;;;;;;;;;;;;;
3542;Vrouwen;Spanje;Minderjarig met ouder of voogd;2016;;;;;;;;;;;;;;
3543;Vrouwen;Spanje;Minderjarig met ouder of voogd;2017;;;;;;;;;;;;;;
3544;Vrouwen;Spanje;Minderjarig met ouder of voogd;2018;;;;;;;;;;;;;;
3545;Vrouwen;Spanje;Minderjarig met ouder of voogd;2019;;;;;;;;;;;;;;
3546;Vrouwen;Spanje;Minderjarig met ouder of voogd;2020;;;;;;;;;;;;;;
3547;Vrouwen;Spanje;Minderjarig met ouder of voogd;2021;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0
3548;Vrouwen;Spanje;Minderjarig met ouder of voogd;2022;0.0;35.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;10.0;15.0;10.0;5.0;5.0
3549;Vrouwen;Spanje;Minderjarig met ouder of voogd;2023;0.0;50.0;0.0;0.0;0.0;0.0;0.0;0.0;45.0;10.0;30.0;10.0;0.0;10.0
3550;Vrouwen;Spanje;Minderjarig zonder ouder of voogd;2014;;;;;;;;;;;;;;
3551;Vrouwen;Spanje;Minderjarig zonder ouder of voogd;2015;;;;;;;;;;;;;;
3552;Vrouwen;Spanje;Minderjarig zonder ouder of voogd;2016;;;;;;;;;;;;;;
3553;Vrouwen;Spanje;Minderjarig zonder ouder of voogd;2017;;;;;;;;;;;;;;
3554;Vrouwen;Spanje;Minderjarig zonder ouder of voogd;2018;;;;;;;;;;;;;;
3555;Vrouwen;Spanje;Minderjarig zonder ouder of voogd;2019;;;;;;;;;;;;;;
3556;Vrouwen;Spanje;Minderjarig zonder ouder of voogd;2020;;;;;;;;;;;;;;
3557;Vrouwen;Spanje;Minderjarig zonder ouder of voogd;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3558;Vrouwen;Spanje;Minderjarig zonder ouder of voogd;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3559;Vrouwen;Spanje;Minderjarig zonder ouder of voogd;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3560;Vrouwen;Tsjechië;Totaal;2014;;;;;;;;;;;;;;
3561;Vrouwen;Tsjechië;Totaal;2015;;;;;;;;;;;;;;
3562;Vrouwen;Tsjechië;Totaal;2016;;;;;;;;;;;;;;
3563;Vrouwen;Tsjechië;Totaal;2017;;;;;;;;;;;;;;
3564;Vrouwen;Tsjechië;Totaal;2018;;;;;;;;;;;;;;
3565;Vrouwen;Tsjechië;Totaal;2019;;;;;;;;;;;;;;
3566;Vrouwen;Tsjechië;Totaal;2020;;;;;;;;;;;;;;
3567;Vrouwen;Tsjechië;Totaal;2021;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0
3568;Vrouwen;Tsjechië;Totaal;2022;5.0;15.0;5.0;0.0;0.0;5.0;0.0;0.0;15.0;0.0;15.0;0.0;0.0;0.0
3569;Vrouwen;Tsjechië;Totaal;2023;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0;0.0;0.0;0.0
3570;Vrouwen;Tsjechië;Meerderjarig;2014;;;;;;;;;;;;;;
3571;Vrouwen;Tsjechië;Meerderjarig;2015;;;;;;;;;;;;;;
3572;Vrouwen;Tsjechië;Meerderjarig;2016;;;;;;;;;;;;;;
3573;Vrouwen;Tsjechië;Meerderjarig;2017;;;;;;;;;;;;;;
3574;Vrouwen;Tsjechië;Meerderjarig;2018;;;;;;;;;;;;;;
3575;Vrouwen;Tsjechië;Meerderjarig;2019;;;;;;;;;;;;;;
3576;Vrouwen;Tsjechië;Meerderjarig;2020;;;;;;;;;;;;;;
3577;Vrouwen;Tsjechië;Meerderjarig;2021;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0
3578;Vrouwen;Tsjechië;Meerderjarig;2022;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0;0.0;0.0;0.0
3579;Vrouwen;Tsjechië;Meerderjarig;2023;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0;0.0;0.0;0.0
3580;Vrouwen;Tsjechië;Minderjarig met ouder of voogd;2014;;;;;;;;;;;;;;
3581;Vrouwen;Tsjechië;Minderjarig met ouder of voogd;2015;;;;;;;;;;;;;;
3582;Vrouwen;Tsjechië;Minderjarig met ouder of voogd;2016;;;;;;;;;;;;;;
3583;Vrouwen;Tsjechië;Minderjarig met ouder of voogd;2017;;;;;;;;;;;;;;
3584;Vrouwen;Tsjechië;Minderjarig met ouder of voogd;2018;;;;;;;;;;;;;;
3585;Vrouwen;Tsjechië;Minderjarig met ouder of voogd;2019;;;;;;;;;;;;;;
3586;Vrouwen;Tsjechië;Minderjarig met ouder of voogd;2020;;;;;;;;;;;;;;
3587;Vrouwen;Tsjechië;Minderjarig met ouder of voogd;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3588;Vrouwen;Tsjechië;Minderjarig met ouder of voogd;2022;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0
3589;Vrouwen;Tsjechië;Minderjarig met ouder of voogd;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3590;Vrouwen;Tsjechië;Minderjarig zonder ouder of voogd;2014;;;;;;;;;;;;;;
3591;Vrouwen;Tsjechië;Minderjarig zonder ouder of voogd;2015;;;;;;;;;;;;;;
3592;Vrouwen;Tsjechië;Minderjarig zonder ouder of voogd;2016;;;;;;;;;;;;;;
3593;Vrouwen;Tsjechië;Minderjarig zonder ouder of voogd;2017;;;;;;;;;;;;;;
3594;Vrouwen;Tsjechië;Minderjarig zonder ouder of voogd;2018;;;;;;;;;;;;;;
3595;Vrouwen;Tsjechië;Minderjarig zonder ouder of voogd;2019;;;;;;;;;;;;;;
3596;Vrouwen;Tsjechië;Minderjarig zonder ouder of voogd;2020;;;;;;;;;;;;;;
3597;Vrouwen;Tsjechië;Minderjarig zonder ouder of voogd;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3598;Vrouwen;Tsjechië;Minderjarig zonder ouder of voogd;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3599;Vrouwen;Tsjechië;Minderjarig zonder ouder of voogd;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3600;Vrouwen;Zweden;Totaal;2014;;;;;;;;;;;;;;
3601;Vrouwen;Zweden;Totaal;2015;;;;;;;;;;;;;;
3602;Vrouwen;Zweden;Totaal;2016;;;;;;;;;;;;;;
3603;Vrouwen;Zweden;Totaal;2017;;;;;;;;;;;;;;
3604;Vrouwen;Zweden;Totaal;2018;;;;;;;;;;;;;;
3605;Vrouwen;Zweden;Totaal;2019;;;;;;;;;;;;;;
3606;Vrouwen;Zweden;Totaal;2020;;;;;;;;;;;;;;
3607;Vrouwen;Zweden;Totaal;2021;15.0;20.0;15.0;0.0;10.0;5.0;0.0;0.0;20.0;0.0;15.0;5.0;0.0;0.0
3608;Vrouwen;Zweden;Totaal;2022;5.0;60.0;5.0;0.0;5.0;0.0;0.0;0.0;60.0;0.0;55.0;5.0;0.0;0.0
3609;Vrouwen;Zweden;Totaal;2023;15.0;70.0;15.0;0.0;10.0;5.0;0.0;0.0;65.0;0.0;55.0;10.0;0.0;0.0
3610;Vrouwen;Zweden;Meerderjarig;2014;;;;;;;;;;;;;;
3611;Vrouwen;Zweden;Meerderjarig;2015;;;;;;;;;;;;;;
3612;Vrouwen;Zweden;Meerderjarig;2016;;;;;;;;;;;;;;
3613;Vrouwen;Zweden;Meerderjarig;2017;;;;;;;;;;;;;;
3614;Vrouwen;Zweden;Meerderjarig;2018;;;;;;;;;;;;;;
3615;Vrouwen;Zweden;Meerderjarig;2019;;;;;;;;;;;;;;
3616;Vrouwen;Zweden;Meerderjarig;2020;;;;;;;;;;;;;;
3617;Vrouwen;Zweden;Meerderjarig;2021;15.0;15.0;10.0;0.0;5.0;5.0;0.0;0.0;15.0;0.0;15.0;0.0;0.0;0.0
3618;Vrouwen;Zweden;Meerderjarig;2022;5.0;45.0;5.0;0.0;5.0;0.0;0.0;0.0;45.0;0.0;40.0;5.0;0.0;0.0
3619;Vrouwen;Zweden;Meerderjarig;2023;10.0;45.0;10.0;0.0;10.0;0.0;0.0;0.0;45.0;0.0;40.0;5.0;0.0;0.0
3620;Vrouwen;Zweden;Minderjarig met ouder of voogd;2014;;;;;;;;;;;;;;
3621;Vrouwen;Zweden;Minderjarig met ouder of voogd;2015;;;;;;;;;;;;;;
3622;Vrouwen;Zweden;Minderjarig met ouder of voogd;2016;;;;;;;;;;;;;;
3623;Vrouwen;Zweden;Minderjarig met ouder of voogd;2017;;;;;;;;;;;;;;
3624;Vrouwen;Zweden;Minderjarig met ouder of voogd;2018;;;;;;;;;;;;;;
3625;Vrouwen;Zweden;Minderjarig met ouder of voogd;2019;;;;;;;;;;;;;;
3626;Vrouwen;Zweden;Minderjarig met ouder of voogd;2020;;;;;;;;;;;;;;
3627;Vrouwen;Zweden;Minderjarig met ouder of voogd;2021;5.0;5.0;5.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0
3628;Vrouwen;Zweden;Minderjarig met ouder of voogd;2022;0.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0;15.0;0.0;0.0;0.0
3629;Vrouwen;Zweden;Minderjarig met ouder of voogd;2023;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;0.0;15.0;5.0;0.0;0.0
3630;Vrouwen;Zweden;Minderjarig zonder ouder of voogd;2014;;;;;;;;;;;;;;
3631;Vrouwen;Zweden;Minderjarig zonder ouder of voogd;2015;;;;;;;;;;;;;;
3632;Vrouwen;Zweden;Minderjarig zonder ouder of voogd;2016;;;;;;;;;;;;;;
3633;Vrouwen;Zweden;Minderjarig zonder ouder of voogd;2017;;;;;;;;;;;;;;
3634;Vrouwen;Zweden;Minderjarig zonder ouder of voogd;2018;;;;;;;;;;;;;;
3635;Vrouwen;Zweden;Minderjarig zonder ouder of voogd;2019;;;;;;;;;;;;;;
3636;Vrouwen;Zweden;Minderjarig zonder ouder of voogd;2020;;;;;;;;;;;;;;
3637;Vrouwen;Zweden;Minderjarig zonder ouder of voogd;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3638;Vrouwen;Zweden;Minderjarig zonder ouder of voogd;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3639;Vrouwen;Zweden;Minderjarig zonder ouder of voogd;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3640;Vrouwen;IJsland;Totaal;2014;;;;;;;;;;;;;;
3641;Vrouwen;IJsland;Totaal;2015;;;;;;;;;;;;;;
3642;Vrouwen;IJsland;Totaal;2016;;;;;;;;;;;;;;
3643;Vrouwen;IJsland;Totaal;2017;;;;;;;;;;;;;;
3644;Vrouwen;IJsland;Totaal;2018;;;;;;;;;;;;;;
3645;Vrouwen;IJsland;Totaal;2019;;;;;;;;;;;;;;
3646;Vrouwen;IJsland;Totaal;2020;;;;;;;;;;;;;;
3647;Vrouwen;IJsland;Totaal;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3648;Vrouwen;IJsland;Totaal;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3649;Vrouwen;IJsland;Totaal;2023;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3650;Vrouwen;IJsland;Meerderjarig;2014;;;;;;;;;;;;;;
3651;Vrouwen;IJsland;Meerderjarig;2015;;;;;;;;;;;;;;
3652;Vrouwen;IJsland;Meerderjarig;2016;;;;;;;;;;;;;;
3653;Vrouwen;IJsland;Meerderjarig;2017;;;;;;;;;;;;;;
3654;Vrouwen;IJsland;Meerderjarig;2018;;;;;;;;;;;;;;
3655;Vrouwen;IJsland;Meerderjarig;2019;;;;;;;;;;;;;;
3656;Vrouwen;IJsland;Meerderjarig;2020;;;;;;;;;;;;;;
3657;Vrouwen;IJsland;Meerderjarig;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3658;Vrouwen;IJsland;Meerderjarig;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3659;Vrouwen;IJsland;Meerderjarig;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3660;Vrouwen;IJsland;Minderjarig met ouder of voogd;2014;;;;;;;;;;;;;;
3661;Vrouwen;IJsland;Minderjarig met ouder of voogd;2015;;;;;;;;;;;;;;
3662;Vrouwen;IJsland;Minderjarig met ouder of voogd;2016;;;;;;;;;;;;;;
3663;Vrouwen;IJsland;Minderjarig met ouder of voogd;2017;;;;;;;;;;;;;;
3664;Vrouwen;IJsland;Minderjarig met ouder of voogd;2018;;;;;;;;;;;;;;
3665;Vrouwen;IJsland;Minderjarig met ouder of voogd;2019;;;;;;;;;;;;;;
3666;Vrouwen;IJsland;Minderjarig met ouder of voogd;2020;;;;;;;;;;;;;;
3667;Vrouwen;IJsland;Minderjarig met ouder of voogd;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3668;Vrouwen;IJsland;Minderjarig met ouder of voogd;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3669;Vrouwen;IJsland;Minderjarig met ouder of voogd;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3670;Vrouwen;IJsland;Minderjarig zonder ouder of voogd;2014;;;;;;;;;;;;;;
3671;Vrouwen;IJsland;Minderjarig zonder ouder of voogd;2015;;;;;;;;;;;;;;
3672;Vrouwen;IJsland;Minderjarig zonder ouder of voogd;2016;;;;;;;;;;;;;;
3673;Vrouwen;IJsland;Minderjarig zonder ouder of voogd;2017;;;;;;;;;;;;;;
3674;Vrouwen;IJsland;Minderjarig zonder ouder of voogd;2018;;;;;;;;;;;;;;
3675;Vrouwen;IJsland;Minderjarig zonder ouder of voogd;2019;;;;;;;;;;;;;;
3676;Vrouwen;IJsland;Minderjarig zonder ouder of voogd;2020;;;;;;;;;;;;;;
3677;Vrouwen;IJsland;Minderjarig zonder ouder of voogd;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3678;Vrouwen;IJsland;Minderjarig zonder ouder of voogd;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3679;Vrouwen;IJsland;Minderjarig zonder ouder of voogd;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3680;Vrouwen;Liechtenstein;Totaal;2014;;;;;;;;;;;;;;
3681;Vrouwen;Liechtenstein;Totaal;2015;;;;;;;;;;;;;;
3682;Vrouwen;Liechtenstein;Totaal;2016;;;;;;;;;;;;;;
3683;Vrouwen;Liechtenstein;Totaal;2017;;;;;;;;;;;;;;
3684;Vrouwen;Liechtenstein;Totaal;2018;;;;;;;;;;;;;;
3685;Vrouwen;Liechtenstein;Totaal;2019;;;;;;;;;;;;;;
3686;Vrouwen;Liechtenstein;Totaal;2020;;;;;;;;;;;;;;
3687;Vrouwen;Liechtenstein;Totaal;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3688;Vrouwen;Liechtenstein;Totaal;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3689;Vrouwen;Liechtenstein;Totaal;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3690;Vrouwen;Liechtenstein;Meerderjarig;2014;;;;;;;;;;;;;;
3691;Vrouwen;Liechtenstein;Meerderjarig;2015;;;;;;;;;;;;;;
3692;Vrouwen;Liechtenstein;Meerderjarig;2016;;;;;;;;;;;;;;
3693;Vrouwen;Liechtenstein;Meerderjarig;2017;;;;;;;;;;;;;;
3694;Vrouwen;Liechtenstein;Meerderjarig;2018;;;;;;;;;;;;;;
3695;Vrouwen;Liechtenstein;Meerderjarig;2019;;;;;;;;;;;;;;
3696;Vrouwen;Liechtenstein;Meerderjarig;2020;;;;;;;;;;;;;;
3697;Vrouwen;Liechtenstein;Meerderjarig;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3698;Vrouwen;Liechtenstein;Meerderjarig;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3699;Vrouwen;Liechtenstein;Meerderjarig;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3700;Vrouwen;Liechtenstein;Minderjarig met ouder of voogd;2014;;;;;;;;;;;;;;
3701;Vrouwen;Liechtenstein;Minderjarig met ouder of voogd;2015;;;;;;;;;;;;;;
3702;Vrouwen;Liechtenstein;Minderjarig met ouder of voogd;2016;;;;;;;;;;;;;;
3703;Vrouwen;Liechtenstein;Minderjarig met ouder of voogd;2017;;;;;;;;;;;;;;
3704;Vrouwen;Liechtenstein;Minderjarig met ouder of voogd;2018;;;;;;;;;;;;;;
3705;Vrouwen;Liechtenstein;Minderjarig met ouder of voogd;2019;;;;;;;;;;;;;;
3706;Vrouwen;Liechtenstein;Minderjarig met ouder of voogd;2020;;;;;;;;;;;;;;
3707;Vrouwen;Liechtenstein;Minderjarig met ouder of voogd;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3708;Vrouwen;Liechtenstein;Minderjarig met ouder of voogd;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3709;Vrouwen;Liechtenstein;Minderjarig met ouder of voogd;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3710;Vrouwen;Liechtenstein;Minderjarig zonder ouder of voogd;2014;;;;;;;;;;;;;;
3711;Vrouwen;Liechtenstein;Minderjarig zonder ouder of voogd;2015;;;;;;;;;;;;;;
3712;Vrouwen;Liechtenstein;Minderjarig zonder ouder of voogd;2016;;;;;;;;;;;;;;
3713;Vrouwen;Liechtenstein;Minderjarig zonder ouder of voogd;2017;;;;;;;;;;;;;;
3714;Vrouwen;Liechtenstein;Minderjarig zonder ouder of voogd;2018;;;;;;;;;;;;;;
3715;Vrouwen;Liechtenstein;Minderjarig zonder ouder of voogd;2019;;;;;;;;;;;;;;
3716;Vrouwen;Liechtenstein;Minderjarig zonder ouder of voogd;2020;;;;;;;;;;;;;;
