ID;Landen;Perioden;TotaalMannenEnVrouwen_1;Mannen_2;Vrouwen_3;Onbekend_4;AlleLeeftijden_5;JongerDan15Jaar_6;k_15Tot17Jaar_7;k_18JaarOfOuder_8
562;Bulgarije;2000 3e kwartaal;10.0;10.0;0.0;;10.0;;;10.0
563;Bulgarije;2000 4e kwartaal;10.0;10.0;0.0;0.0;10.0;;;10.0
564;Bulgarije;2000;30.0;20.0;10.0;0.0;30.0;;;30.0
565;Bulgarije;2001 1e kwartaal;0.0;0.0;;0.0;0.0;;;0.0
566;Bulgarije;2001 2e kwartaal;10.0;10.0;0.0;;10.0;0.0;;10.0
567;Bulgarije;2001 3e kwartaal;10.0;10.0;0.0;;10.0;0.0;;10.0
568;Bulgarije;2001 4e kwartaal;10.0;10.0;0.0;;10.0;0.0;;10.0
569;Bulgarije;2001;30.0;20.0;10.0;0.0;30.0;0.0;;20.0
570;Bulgarije;2002 1e kwartaal;10.0;0.0;0.0;0.0;10.0;0.0;;10.0
571;Bulgarije;2002 2e kwartaal;10.0;0.0;0.0;;10.0;0.0;0.0;0.0
572;Bulgarije;2002 3e kwartaal;10.0;10.0;0.0;;10.0;0.0;;10.0
573;Bulgarije;2002 4e kwartaal;10.0;0.0;0.0;;10.0;;;10.0
574;Bulgarije;2002;30.0;20.0;10.0;0.0;30.0;0.0;0.0;20.0
575;Bulgarije;2003 1e kwartaal;10.0;0.0;0.0;;10.0;0.0;;10.0
576;Bulgarije;2003 2e kwartaal;10.0;0.0;0.0;;10.0;0.0;;0.0
577;Bulgarije;2003 3e kwartaal;10.0;0.0;0.0;;10.0;0.0;0.0;0.0
578;Bulgarije;2003 4e kwartaal;;;;;;;;
579;Bulgarije;2003;20.0;10.0;10.0;;20.0;0.0;0.0;10.0
580;Bulgarije;2004 1e kwartaal;0.0;0.0;;;0.0;;;0.0
581;Bulgarije;2004 2e kwartaal;;;;;;;;
582;Bulgarije;2004 3e kwartaal;;;;;;;;
583;Bulgarije;2004 4e kwartaal;0.0;0.0;;;0.0;;;0.0
584;Bulgarije;2004;0.0;0.0;;;0.0;;;0.0
585;Bulgarije;2005 1e kwartaal;0.0;0.0;;;0.0;;;0.0
586;Bulgarije;2005 2e kwartaal;0.0;0.0;0.0;;0.0;;;0.0
587;Bulgarije;2005 3e kwartaal;;;;;;;;
588;Bulgarije;2005 4e kwartaal;10.0;0.0;0.0;;10.0;;;10.0
589;Bulgarije;2005;10.0;0.0;10.0;;10.0;;;10.0
590;Bulgarije;2006 1e kwartaal;;;;;;;;
591;Bulgarije;2006 2e kwartaal;10.0;0.0;10.0;;10.0;0.0;;0.0
592;Bulgarije;2006 3e kwartaal;;;;;;;;
593;Bulgarije;2006 4e kwartaal;;;;;;;;
594;Bulgarije;2006;10.0;0.0;10.0;;10.0;0.0;;0.0
595;Bulgarije;2007 1e kwartaal;0.0;;0.0;;0.0;;;0.0
596;Bulgarije;2007 2e kwartaal;;;;;;;;
597;Bulgarije;2007 3e kwartaal;;;;;;;;
598;Bulgarije;2007 4e kwartaal;;;;;;;;
599;Bulgarije;2007;0.0;;0.0;;0.0;;;0.0
600;China;1998 1e kwartaal;180.0;120.0;60.0;;180.0;30.0;110.0;40.0
601;China;1998 2e kwartaal;220.0;140.0;80.0;;220.0;40.0;150.0;30.0
602;China;1998 3e kwartaal;230.0;140.0;90.0;;230.0;50.0;140.0;40.0
603;China;1998 4e kwartaal;280.0;200.0;80.0;0.0;280.0;40.0;160.0;80.0
604;China;1998;920.0;600.0;320.0;0.0;920.0;170.0;550.0;200.0
605;China;1999 1e kwartaal;220.0;150.0;70.0;0.0;220.0;90.0;110.0;30.0
606;China;1999 2e kwartaal;260.0;170.0;90.0;0.0;260.0;80.0;130.0;40.0
607;China;1999 3e kwartaal;330.0;200.0;120.0;0.0;330.0;90.0;180.0;60.0
608;China;1999 4e kwartaal;430.0;260.0;170.0;10.0;430.0;120.0;240.0;70.0
609;China;1999;1250.0;780.0;450.0;10.0;1250.0;380.0;660.0;200.0
610;China;2000 1e kwartaal;320.0;180.0;130.0;10.0;320.0;110.0;170.0;40.0
611;China;2000 2e kwartaal;370.0;210.0;150.0;0.0;370.0;110.0;180.0;70.0
612;China;2000 3e kwartaal;390.0;260.0;120.0;10.0;390.0;110.0;220.0;70.0
613;China;2000 4e kwartaal;310.0;200.0;120.0;0.0;310.0;60.0;170.0;80.0
614;China;2000;1390.0;850.0;510.0;30.0;1390.0;380.0;750.0;260.0
615;China;2001 1e kwartaal;240.0;130.0;110.0;0.0;240.0;70.0;120.0;50.0
616;China;2001 2e kwartaal;160.0;100.0;50.0;10.0;160.0;30.0;70.0;60.0
617;China;2001 3e kwartaal;150.0;100.0;50.0;0.0;150.0;30.0;40.0;80.0
618;China;2001 4e kwartaal;150.0;80.0;60.0;10.0;150.0;20.0;50.0;90.0
619;China;2001;710.0;410.0;270.0;30.0;710.0;150.0;280.0;280.0
620;China;2002 1e kwartaal;160.0;100.0;50.0;10.0;160.0;30.0;50.0;80.0
621;China;2002 2e kwartaal;190.0;90.0;70.0;30.0;190.0;20.0;60.0;100.0
622;China;2002 3e kwartaal;120.0;70.0;40.0;10.0;120.0;20.0;40.0;60.0
623;China;2002 4e kwartaal;70.0;40.0;20.0;10.0;70.0;10.0;30.0;40.0
624;China;2002;540.0;290.0;190.0;60.0;540.0;80.0;190.0;280.0
625;China;2003 1e kwartaal;50.0;40.0;10.0;10.0;50.0;0.0;10.0;40.0
626;China;2003 2e kwartaal;50.0;40.0;20.0;0.0;50.0;10.0;20.0;30.0
627;China;2003 3e kwartaal;90.0;60.0;30.0;0.0;90.0;10.0;40.0;30.0
628;China;2003 4e kwartaal;110.0;80.0;20.0;0.0;110.0;10.0;40.0;50.0
629;China;2003;300.0;210.0;80.0;10.0;300.0;40.0;120.0;150.0
630;China;2004 1e kwartaal;80.0;60.0;20.0;0.0;80.0;20.0;40.0;30.0
631;China;2004 2e kwartaal;40.0;20.0;10.0;;40.0;10.0;10.0;20.0
632;China;2004 3e kwartaal;80.0;40.0;40.0;0.0;80.0;30.0;10.0;40.0
633;China;2004 4e kwartaal;70.0;50.0;20.0;;70.0;10.0;20.0;40.0
634;China;2004;270.0;170.0;90.0;0.0;270.0;60.0;80.0;130.0
635;China;2005 1e kwartaal;100.0;60.0;40.0;;100.0;20.0;30.0;50.0
636;China;2005 2e kwartaal;70.0;40.0;20.0;;70.0;10.0;10.0;50.0
637;China;2005 3e kwartaal;70.0;40.0;30.0;;70.0;10.0;20.0;40.0
638;China;2005 4e kwartaal;100.0;60.0;50.0;;100.0;20.0;10.0;70.0
639;China;2005;330.0;190.0;140.0;;330.0;60.0;70.0;210.0
640;China;2006 1e kwartaal;110.0;60.0;50.0;;110.0;40.0;10.0;70.0
641;China;2006 2e kwartaal;100.0;50.0;40.0;;100.0;30.0;10.0;60.0
642;China;2006 3e kwartaal;60.0;40.0;20.0;;60.0;10.0;10.0;40.0
643;China;2006 4e kwartaal;50.0;40.0;10.0;;50.0;10.0;10.0;40.0
644;China;2006;310.0;190.0;130.0;;310.0;80.0;30.0;200.0
645;China;2007 1e kwartaal;70.0;50.0;30.0;;70.0;20.0;10.0;50.0
646;China;2007 2e kwartaal;60.0;40.0;20.0;;60.0;10.0;10.0;50.0
647;China;2007 3e kwartaal;80.0;50.0;30.0;;80.0;10.0;10.0;60.0
648;China;2007 4e kwartaal;60.0;40.0;30.0;;60.0;10.0;10.0;50.0
649;China;2007;270.0;170.0;100.0;;270.0;40.0;30.0;200.0
650;Ethiopië;1998 1e kwartaal;40.0;20.0;20.0;;40.0;10.0;10.0;20.0
651;Ethiopië;1998 2e kwartaal;40.0;20.0;20.0;;40.0;0.0;20.0;20.0
652;Ethiopië;1998 3e kwartaal;80.0;50.0;40.0;;80.0;20.0;20.0;40.0
653;Ethiopië;1998 4e kwartaal;80.0;50.0;30.0;;80.0;20.0;20.0;30.0
654;Ethiopië;1998;240.0;140.0;100.0;;240.0;60.0;70.0;110.0
655;Ethiopië;1999 1e kwartaal;50.0;30.0;20.0;;50.0;10.0;10.0;30.0
656;Ethiopië;1999 2e kwartaal;40.0;20.0;20.0;;40.0;10.0;10.0;30.0
657;Ethiopië;1999 3e kwartaal;60.0;30.0;30.0;;60.0;20.0;10.0;30.0
658;Ethiopië;1999 4e kwartaal;60.0;40.0;20.0;;60.0;10.0;20.0;40.0
659;Ethiopië;1999;210.0;130.0;90.0;;210.0;40.0;50.0;120.0
660;Ethiopië;2000 1e kwartaal;50.0;30.0;30.0;;50.0;10.0;20.0;30.0
661;Ethiopië;2000 2e kwartaal;50.0;30.0;20.0;;50.0;10.0;10.0;30.0
662;Ethiopië;2000 3e kwartaal;70.0;40.0;30.0;;70.0;10.0;20.0;50.0
663;Ethiopië;2000 4e kwartaal;80.0;50.0;30.0;;80.0;10.0;20.0;50.0
664;Ethiopië;2000;250.0;150.0;100.0;;250.0;40.0;60.0;150.0
665;Ethiopië;2001 1e kwartaal;50.0;30.0;30.0;;50.0;10.0;10.0;30.0
666;Ethiopië;2001 2e kwartaal;50.0;30.0;20.0;0.0;50.0;0.0;10.0;30.0
667;Ethiopië;2001 3e kwartaal;70.0;40.0;30.0;0.0;70.0;10.0;10.0;50.0
668;Ethiopië;2001 4e kwartaal;60.0;30.0;30.0;;60.0;10.0;10.0;30.0
669;Ethiopië;2001;230.0;120.0;110.0;0.0;230.0;40.0;50.0;140.0
670;Ethiopië;2002 1e kwartaal;40.0;20.0;20.0;;40.0;10.0;10.0;20.0
671;Ethiopië;2002 2e kwartaal;30.0;20.0;20.0;;30.0;0.0;10.0;20.0
672;Ethiopië;2002 3e kwartaal;30.0;20.0;20.0;;30.0;10.0;10.0;20.0
673;Ethiopië;2002 4e kwartaal;30.0;10.0;20.0;;30.0;0.0;10.0;20.0
674;Ethiopië;2002;130.0;60.0;70.0;;130.0;20.0;30.0;80.0
675;Ethiopië;2003 1e kwartaal;40.0;30.0;10.0;;40.0;10.0;0.0;30.0
676;Ethiopië;2003 2e kwartaal;20.0;10.0;10.0;;20.0;0.0;0.0;10.0
677;Ethiopië;2003 3e kwartaal;20.0;10.0;10.0;;20.0;0.0;0.0;10.0
678;Ethiopië;2003 4e kwartaal;20.0;10.0;10.0;;20.0;0.0;0.0;10.0
679;Ethiopië;2003;90.0;50.0;40.0;;90.0;20.0;10.0;60.0
680;Ethiopië;2004 1e kwartaal;20.0;10.0;10.0;0.0;20.0;0.0;0.0;20.0
681;Ethiopië;2004 2e kwartaal;30.0;10.0;10.0;;30.0;10.0;0.0;10.0
682;Ethiopië;2004 3e kwartaal;10.0;10.0;10.0;;10.0;10.0;;10.0
683;Ethiopië;2004 4e kwartaal;10.0;10.0;0.0;0.0;10.0;0.0;;10.0
684;Ethiopië;2004;70.0;30.0;40.0;0.0;70.0;10.0;10.0;50.0
685;Ethiopië;2005 1e kwartaal;10.0;10.0;10.0;;10.0;10.0;0.0;0.0
686;Ethiopië;2005 2e kwartaal;20.0;10.0;10.0;;20.0;0.0;;10.0
687;Ethiopië;2005 3e kwartaal;30.0;10.0;10.0;;30.0;10.0;;20.0
688;Ethiopië;2005 4e kwartaal;30.0;10.0;20.0;;30.0;0.0;0.0;20.0
689;Ethiopië;2005;80.0;40.0;40.0;;80.0;20.0;0.0;60.0
690;Ethiopië;2006 1e kwartaal;60.0;40.0;30.0;;60.0;10.0;0.0;50.0
691;Ethiopië;2006 2e kwartaal;80.0;50.0;30.0;;80.0;20.0;0.0;60.0
692;Ethiopië;2006 3e kwartaal;50.0;20.0;20.0;;50.0;10.0;0.0;30.0
693;Ethiopië;2006 4e kwartaal;20.0;10.0;10.0;;20.0;0.0;0.0;20.0
694;Ethiopië;2006;210.0;120.0;90.0;;210.0;50.0;10.0;160.0
695;Ethiopië;2007 1e kwartaal;10.0;10.0;0.0;;10.0;0.0;;10.0
696;Ethiopië;2007 2e kwartaal;30.0;20.0;10.0;;30.0;10.0;;20.0
697;Ethiopië;2007 3e kwartaal;20.0;10.0;10.0;;20.0;;;20.0
698;Ethiopië;2007 4e kwartaal;10.0;10.0;0.0;;10.0;;0.0;10.0
699;Ethiopië;2007;70.0;40.0;30.0;;70.0;10.0;0.0;60.0
700;Guinee;1998 1e kwartaal;60.0;50.0;10.0;;60.0;0.0;40.0;20.0
701;Guinee;1998 2e kwartaal;70.0;60.0;10.0;;70.0;0.0;60.0;10.0
702;Guinee;1998 3e kwartaal;110.0;100.0;10.0;;110.0;10.0;90.0;20.0
703;Guinee;1998 4e kwartaal;100.0;90.0;10.0;;100.0;10.0;60.0;30.0
704;Guinee;1998;340.0;300.0;40.0;;340.0;20.0;240.0;80.0
705;Guinee;1999 1e kwartaal;50.0;50.0;0.0;;50.0;10.0;40.0;10.0
706;Guinee;1999 2e kwartaal;70.0;70.0;10.0;;70.0;10.0;50.0;20.0
707;Guinee;1999 3e kwartaal;130.0;120.0;20.0;0.0;130.0;20.0;100.0;20.0
708;Guinee;1999 4e kwartaal;270.0;230.0;40.0;;270.0;20.0;190.0;50.0
709;Guinee;1999;530.0;460.0;60.0;0.0;530.0;50.0;370.0;110.0
710;Guinee;2000 1e kwartaal;340.0;300.0;40.0;;340.0;40.0;220.0;80.0
711;Guinee;2000 2e kwartaal;220.0;200.0;20.0;;220.0;20.0;120.0;80.0
712;Guinee;2000 3e kwartaal;290.0;230.0;60.0;;290.0;30.0;160.0;100.0
713;Guinee;2000 4e kwartaal;550.0;470.0;70.0;0.0;550.0;30.0;290.0;230.0
714;Guinee;2000;1390.0;1210.0;180.0;0.0;1390.0;120.0;790.0;480.0
715;Guinee;2001 1e kwartaal;440.0;370.0;70.0;0.0;440.0;30.0;210.0;200.0
716;Guinee;2001 2e kwartaal;400.0;340.0;60.0;0.0;400.0;20.0;170.0;200.0
717;Guinee;2001 3e kwartaal;350.0;280.0;70.0;0.0;350.0;40.0;140.0;170.0
718;Guinee;2001 4e kwartaal;290.0;230.0;60.0;;290.0;20.0;130.0;140.0
719;Guinee;2001;1470.0;1210.0;250.0;10.0;1470.0;110.0;650.0;710.0
720;Guinee;2002 1e kwartaal;190.0;150.0;40.0;0.0;190.0;20.0;90.0;90.0
721;Guinee;2002 2e kwartaal;110.0;80.0;30.0;0.0;110.0;10.0;40.0;60.0
722;Guinee;2002 3e kwartaal;90.0;60.0;30.0;0.0;90.0;10.0;30.0;50.0
723;Guinee;2002 4e kwartaal;80.0;60.0;20.0;0.0;80.0;0.0;30.0;50.0
724;Guinee;2002;480.0;350.0;120.0;10.0;480.0;40.0;180.0;260.0
725;Guinee;2003 1e kwartaal;50.0;40.0;10.0;;50.0;10.0;10.0;20.0
726;Guinee;2003 2e kwartaal;60.0;40.0;20.0;0.0;60.0;10.0;20.0;30.0
727;Guinee;2003 3e kwartaal;50.0;40.0;10.0;0.0;50.0;10.0;20.0;30.0
728;Guinee;2003 4e kwartaal;40.0;30.0;10.0;;40.0;10.0;10.0;20.0
729;Guinee;2003;200.0;150.0;50.0;0.0;200.0;30.0;60.0;110.0
730;Guinee;2004 1e kwartaal;40.0;30.0;10.0;0.0;40.0;10.0;10.0;30.0
731;Guinee;2004 2e kwartaal;20.0;10.0;10.0;;20.0;0.0;0.0;10.0
732;Guinee;2004 3e kwartaal;20.0;10.0;10.0;0.0;20.0;10.0;0.0;10.0
733;Guinee;2004 4e kwartaal;40.0;20.0;10.0;;40.0;10.0;10.0;20.0
734;Guinee;2004;120.0;70.0;40.0;0.0;120.0;20.0;20.0;80.0
735;Guinee;2005 1e kwartaal;40.0;20.0;20.0;;40.0;10.0;10.0;20.0
736;Guinee;2005 2e kwartaal;20.0;10.0;10.0;;20.0;10.0;0.0;20.0
737;Guinee;2005 3e kwartaal;20.0;0.0;10.0;;20.0;0.0;10.0;10.0
738;Guinee;2005 4e kwartaal;30.0;20.0;10.0;;30.0;10.0;0.0;20.0
739;Guinee;2005;110.0;50.0;50.0;;110.0;30.0;10.0;60.0
740;Guinee;2006 1e kwartaal;30.0;20.0;10.0;;30.0;0.0;;30.0
741;Guinee;2006 2e kwartaal;40.0;20.0;20.0;;40.0;10.0;;30.0
742;Guinee;2006 3e kwartaal;20.0;10.0;10.0;;20.0;;0.0;20.0
743;Guinee;2006 4e kwartaal;30.0;10.0;20.0;;30.0;10.0;10.0;20.0
744;Guinee;2006;120.0;70.0;50.0;;120.0;20.0;10.0;90.0
745;Guinee;2007 1e kwartaal;30.0;10.0;10.0;;30.0;0.0;10.0;20.0
746;Guinee;2007 2e kwartaal;80.0;50.0;30.0;;80.0;10.0;0.0;70.0
747;Guinee;2007 3e kwartaal;100.0;80.0;20.0;;100.0;10.0;10.0;80.0
748;Guinee;2007 4e kwartaal;60.0;40.0;20.0;;60.0;10.0;10.0;40.0
749;Guinee;2007;260.0;180.0;80.0;;260.0;30.0;30.0;200.0
750;India;1998 1e kwartaal;10.0;10.0;0.0;;10.0;;0.0;10.0
751;India;1998 2e kwartaal;40.0;40.0;0.0;;40.0;0.0;;40.0
752;India;1998 3e kwartaal;10.0;10.0;;;10.0;;0.0;10.0
753;India;1998 4e kwartaal;10.0;10.0;;;10.0;;;10.0
754;India;1998;70.0;70.0;0.0;;70.0;0.0;10.0;60.0
755;India;1999 1e kwartaal;10.0;10.0;0.0;;10.0;;;10.0
756;India;1999 2e kwartaal;10.0;10.0;;;10.0;0.0;;10.0
757;India;1999 3e kwartaal;10.0;10.0;;;10.0;;0.0;10.0
758;India;1999 4e kwartaal;20.0;20.0;10.0;0.0;20.0;0.0;;20.0
759;India;1999;60.0;50.0;10.0;0.0;60.0;10.0;0.0;50.0
760;India;2000 1e kwartaal;20.0;10.0;;0.0;20.0;;0.0;10.0
761;India;2000 2e kwartaal;10.0;10.0;;0.0;10.0;;;10.0
762;India;2000 3e kwartaal;20.0;10.0;0.0;0.0;20.0;0.0;0.0;20.0
763;India;2000 4e kwartaal;20.0;20.0;0.0;0.0;20.0;0.0;0.0;20.0
764;India;2000;70.0;60.0;0.0;10.0;70.0;0.0;10.0;60.0
765;India;2001 1e kwartaal;10.0;10.0;0.0;0.0;10.0;0.0;;10.0
766;India;2001 2e kwartaal;20.0;10.0;;0.0;20.0;;10.0;10.0
767;India;2001 3e kwartaal;30.0;20.0;0.0;0.0;30.0;0.0;0.0;20.0
768;India;2001 4e kwartaal;50.0;40.0;0.0;0.0;50.0;0.0;10.0;30.0
769;India;2001;100.0;90.0;10.0;10.0;100.0;10.0;20.0;80.0
770;India;2002 1e kwartaal;80.0;80.0;;0.0;80.0;0.0;30.0;50.0
771;India;2002 2e kwartaal;40.0;30.0;0.0;10.0;40.0;0.0;0.0;40.0
772;India;2002 3e kwartaal;20.0;20.0;0.0;0.0;20.0;0.0;10.0;20.0
773;India;2002 4e kwartaal;30.0;30.0;;10.0;30.0;0.0;10.0;20.0
774;India;2002;180.0;160.0;0.0;20.0;180.0;10.0;50.0;120.0
775;India;2003 1e kwartaal;40.0;40.0;;0.0;40.0;;10.0;40.0
776;India;2003 2e kwartaal;20.0;20.0;;0.0;20.0;;10.0;10.0
777;India;2003 3e kwartaal;50.0;50.0;;;50.0;0.0;10.0;30.0
778;India;2003 4e kwartaal;70.0;70.0;0.0;;70.0;0.0;30.0;30.0
779;India;2003;180.0;170.0;0.0;10.0;180.0;10.0;60.0;110.0
780;India;2004 1e kwartaal;60.0;50.0;;0.0;60.0;0.0;20.0;40.0
781;India;2004 2e kwartaal;30.0;30.0;0.0;;30.0;0.0;10.0;20.0
782;India;2004 3e kwartaal;40.0;40.0;;;40.0;;30.0;20.0
783;India;2004 4e kwartaal;40.0;40.0;;;40.0;0.0;20.0;20.0
784;India;2004;170.0;160.0;0.0;0.0;170.0;10.0;70.0;90.0
785;India;2005 1e kwartaal;50.0;50.0;;;50.0;0.0;30.0;20.0
786;India;2005 2e kwartaal;50.0;50.0;;;50.0;;40.0;20.0
787;India;2005 3e kwartaal;40.0;40.0;;;40.0;0.0;30.0;10.0
788;India;2005 4e kwartaal;20.0;20.0;;;20.0;0.0;10.0;10.0
789;India;2005;170.0;170.0;;;170.0;10.0;110.0;50.0
790;India;2006 1e kwartaal;30.0;30.0;;;30.0;0.0;20.0;10.0
791;India;2006 2e kwartaal;20.0;20.0;0.0;;20.0;0.0;10.0;10.0
792;India;2006 3e kwartaal;20.0;20.0;;;20.0;;10.0;10.0
793;India;2006 4e kwartaal;20.0;20.0;0.0;;20.0;0.0;10.0;0.0
794;India;2006;90.0;90.0;0.0;;90.0;10.0;50.0;30.0
795;India;2007 1e kwartaal;10.0;10.0;;;10.0;;10.0;0.0
796;India;2007 2e kwartaal;30.0;30.0;;;30.0;0.0;10.0;10.0
797;India;2007 3e kwartaal;30.0;30.0;;;30.0;0.0;10.0;10.0
798;India;2007 4e kwartaal;20.0;20.0;;;20.0;;10.0;10.0
799;India;2007;80.0;80.0;;;80.0;0.0;40.0;40.0
800;Irak;1998 1e kwartaal;1740.0;1320.0;430.0;;1740.0;330.0;70.0;1340.0
801;Irak;1998 2e kwartaal;1620.0;1150.0;460.0;0.0;1620.0;370.0;70.0;1190.0
802;Irak;1998 3e kwartaal;2210.0;1620.0;590.0;10.0;2210.0;440.0;110.0;1660.0
803;Irak;1998 4e kwartaal;2720.0;2080.0;640.0;10.0;2720.0;510.0;200.0;2020.0
804;Irak;1998;8300.0;6170.0;2110.0;20.0;8300.0;1650.0;450.0;6210.0
805;Irak;1999 1e kwartaal;1160.0;780.0;370.0;0.0;1160.0;250.0;100.0;820.0
806;Irak;1999 2e kwartaal;710.0;440.0;270.0;0.0;710.0;200.0;50.0;470.0
807;Irak;1999 3e kwartaal;790.0;480.0;310.0;0.0;790.0;240.0;70.0;490.0
808;Irak;1999 4e kwartaal;1040.0;660.0;370.0;10.0;1040.0;320.0;140.0;580.0
809;Irak;1999;3700.0;2360.0;1330.0;20.0;3700.0;1000.0;360.0;2350.0
810;Irak;2000 1e kwartaal;860.0;510.0;330.0;10.0;860.0;270.0;110.0;470.0
811;Irak;2000 2e kwartaal;450.0;260.0;180.0;10.0;450.0;130.0;40.0;280.0
812;Irak;2000 3e kwartaal;680.0;380.0;300.0;10.0;680.0;240.0;50.0;380.0
813;Irak;2000 4e kwartaal;770.0;390.0;370.0;10.0;770.0;270.0;80.0;420.0
814;Irak;2000;2750.0;1550.0;1170.0;30.0;2750.0;920.0;290.0;1550.0
815;Irak;2001 1e kwartaal;520.0;310.0;200.0;20.0;520.0;150.0;70.0;300.0
816;Irak;2001 2e kwartaal;280.0;190.0;80.0;10.0;280.0;60.0;20.0;190.0
817;Irak;2001 3e kwartaal;270.0;170.0;100.0;0.0;270.0;90.0;20.0;170.0
818;Irak;2001 4e kwartaal;260.0;160.0;100.0;10.0;260.0;70.0;10.0;180.0
819;Irak;2001;1330.0;810.0;480.0;40.0;1330.0;370.0;120.0;840.0
820;Irak;2002 1e kwartaal;230.0;160.0;70.0;0.0;230.0;50.0;30.0;160.0
821;Irak;2002 2e kwartaal;250.0;160.0;90.0;0.0;250.0;40.0;20.0;190.0
822;Irak;2002 3e kwartaal;290.0;190.0;90.0;0.0;290.0;70.0;20.0;200.0
823;Irak;2002 4e kwartaal;250.0;160.0;80.0;0.0;250.0;60.0;20.0;170.0
824;Irak;2002;1020.0;680.0;330.0;10.0;1020.0;210.0;90.0;720.0
825;Irak;2003 1e kwartaal;1100.0;750.0;330.0;20.0;1100.0;240.0;70.0;790.0
826;Irak;2003 2e kwartaal;1500.0;1150.0;340.0;20.0;1500.0;250.0;70.0;1190.0
827;Irak;2003 3e kwartaal;550.0;410.0;120.0;20.0;550.0;90.0;40.0;420.0
828;Irak;2003 4e kwartaal;310.0;240.0;70.0;10.0;310.0;50.0;30.0;240.0
829;Irak;2003;3470.0;2550.0;860.0;60.0;3470.0;620.0;210.0;2640.0
830;Irak;2004 1e kwartaal;220.0;140.0;70.0;10.0;220.0;60.0;20.0;140.0
831;Irak;2004 2e kwartaal;170.0;90.0;70.0;10.0;170.0;50.0;10.0;110.0
832;Irak;2004 3e kwartaal;300.0;160.0;130.0;;300.0;90.0;10.0;200.0
833;Irak;2004 4e kwartaal;360.0;210.0;140.0;0.0;360.0;110.0;20.0;230.0
834;Irak;2004;1040.0;610.0;420.0;20.0;1040.0;300.0;60.0;680.0
835;Irak;2005 1e kwartaal;370.0;250.0;120.0;0.0;370.0;90.0;30.0;250.0
836;Irak;2005 2e kwartaal;270.0;170.0;100.0;0.0;270.0;50.0;20.0;200.0
837;Irak;2005 3e kwartaal;330.0;210.0;110.0;0.0;330.0;80.0;10.0;240.0
838;Irak;2005 4e kwartaal;650.0;470.0;180.0;;650.0;110.0;50.0;490.0
839;Irak;2005;1620.0;1100.0;510.0;10.0;1620.0;330.0;110.0;1180.0
840;Irak;2006 1e kwartaal;1470.0;1170.0;310.0;;1470.0;190.0;70.0;1220.0
841;Irak;2006 2e kwartaal;480.0;300.0;180.0;0.0;480.0;110.0;30.0;340.0
842;Irak;2006 3e kwartaal;390.0;230.0;160.0;;390.0;80.0;20.0;290.0
843;Irak;2006 4e kwartaal;430.0;290.0;130.0;;430.0;100.0;30.0;290.0
844;Irak;2006;2770.0;1980.0;780.0;0.0;2770.0;490.0;150.0;2130.0
845;Irak;2007 1e kwartaal;430.0;280.0;150.0;;430.0;80.0;20.0;330.0
846;Irak;2007 2e kwartaal;370.0;260.0;120.0;;370.0;60.0;20.0;290.0
847;Irak;2007 3e kwartaal;650.0;470.0;180.0;0.0;650.0;80.0;20.0;550.0
848;Irak;2007 4e kwartaal;1000.0;750.0;250.0;;1000.0;140.0;50.0;810.0
849;Irak;2007;2450.0;1750.0;700.0;0.0;2450.0;360.0;100.0;1980.0
850;Iran;1998 1e kwartaal;460.0;310.0;150.0;0.0;460.0;90.0;20.0;350.0
851;Iran;1998 2e kwartaal;350.0;220.0;120.0;0.0;350.0;70.0;20.0;260.0
852;Iran;1998 3e kwartaal;430.0;270.0;160.0;0.0;430.0;100.0;30.0;300.0
853;Iran;1998 4e kwartaal;440.0;270.0;170.0;0.0;440.0;120.0;30.0;300.0
854;Iran;1998;1680.0;1070.0;600.0;10.0;1680.0;380.0;90.0;1210.0
855;Iran;1999 1e kwartaal;320.0;210.0;110.0;;320.0;60.0;20.0;240.0
856;Iran;1999 2e kwartaal;270.0;180.0;100.0;;270.0;70.0;10.0;200.0
857;Iran;1999 3e kwartaal;400.0;260.0;140.0;;400.0;100.0;20.0;280.0
858;Iran;1999 4e kwartaal;530.0;320.0;210.0;0.0;530.0;110.0;40.0;380.0
859;Iran;1999;1530.0;970.0;560.0;0.0;1530.0;340.0;80.0;1100.0
860;Iran;2000 1e kwartaal;560.0;370.0;190.0;;560.0;120.0;20.0;420.0
861;Iran;2000 2e kwartaal;440.0;290.0;150.0;0.0;440.0;90.0;30.0;320.0
862;Iran;2000 3e kwartaal;650.0;460.0;190.0;0.0;650.0;120.0;30.0;500.0
863;Iran;2000 4e kwartaal;890.0;540.0;340.0;10.0;890.0;170.0;60.0;650.0
864;Iran;2000;2530.0;1650.0;870.0;10.0;2530.0;500.0;140.0;1900.0
865;Iran;2001 1e kwartaal;610.0;410.0;190.0;10.0;610.0;100.0;20.0;480.0
866;Iran;2001 2e kwartaal;310.0;200.0;120.0;0.0;310.0;60.0;20.0;240.0
867;Iran;2001 3e kwartaal;270.0;160.0;100.0;10.0;270.0;70.0;20.0;190.0
868;Iran;2001 4e kwartaal;330.0;190.0;140.0;0.0;330.0;70.0;20.0;240.0
869;Iran;2001;1520.0;960.0;540.0;20.0;1520.0;290.0;80.0;1150.0
870;Iran;2002 1e kwartaal;240.0;150.0;90.0;0.0;240.0;40.0;20.0;180.0
871;Iran;2002 2e kwartaal;150.0;110.0;50.0;;150.0;30.0;10.0;120.0
