ID;BedrijfstakkenBranchesSBI2008;Perioden;NietSeizoengecorrigeerd_1;Seizoengecorrigeerd_2;NietSeizoengecorrigeerd_3;Seizoengecorrigeerd_4;NietSeizoengecorrigeerd_5;Seizoengecorrigeerd_6;NietSeizoengecorrigeerd_7;Seizoengecorrigeerd_8;NietSeizoengecorrigeerd_9;Seizoengecorrigeerd_10;NietSeizoengecorrigeerd_11;Seizoengecorrigeerd_12
900;G-I Handel, vervoer en horeca;1997 1e kwartaal;84.8;89.0;85.4;90.6;5.7;5.8;16.2;16.8;11.3;11.0;29.0;28.3
901;G-I Handel, vervoer en horeca;1997 2e kwartaal;95.7;88.9;98.5;90.3;6.5;5.8;19.5;16.9;11.4;11.1;30.2;28.6
902;G-I Handel, vervoer en horeca;1997 3e kwartaal;85.5;88.1;88.2;89.6;5.4;5.8;17.7;17.2;10.7;11.2;30.6;29.2
903;G-I Handel, vervoer en horeca;1997 4e kwartaal;87.0;87.4;87.5;88.8;5.8;5.9;15.8;17.4;11.2;11.4;27.4;29.9
904;G-I Handel, vervoer en horeca;1998 1e kwartaal;82.1;86.5;82.3;88.1;5.8;5.9;16.4;17.3;12.0;11.6;30.4;30.0
905;G-I Handel, vervoer en horeca;1998 2e kwartaal;93.2;86.3;96.4;87.9;6.6;6.0;20.4;17.5;12.0;11.7;32.2;30.4
906;G-I Handel, vervoer en horeca;1998 3e kwartaal;84.5;87.0;87.2;88.5;5.6;6.0;18.3;17.6;11.2;11.7;31.9;30.4
907;G-I Handel, vervoer en horeca;1998 4e kwartaal;86.9;87.5;87.3;89.1;5.9;6.1;16.1;18.0;11.5;11.7;28.1;30.8
908;G-I Handel, vervoer en horeca;1999 1e kwartaal;83.8;88.3;83.8;89.8;6.0;6.1;17.1;18.0;12.1;11.6;31.1;30.7
909;G-I Handel, vervoer en horeca;1999 2e kwartaal;96.0;88.8;98.8;90.1;6.8;6.1;21.2;18.2;12.0;11.7;32.7;30.8
910;G-I Handel, vervoer en horeca;1999 3e kwartaal;86.4;88.9;88.8;90.1;5.8;6.2;19.1;18.4;11.2;11.7;32.7;31.1
911;G-I Handel, vervoer en horeca;1999 4e kwartaal;87.4;88.3;87.0;89.3;6.1;6.2;16.3;18.5;11.7;11.9;28.6;31.6
912;G-I Handel, vervoer en horeca;2000 1e kwartaal;83.9;88.8;82.7;89.5;6.2;6.3;17.4;18.9;12.6;12.1;32.1;32.3
913;G-I Handel, vervoer en horeca;2000 2e kwartaal;95.5;88.4;97.1;88.7;7.1;6.4;21.9;18.7;12.5;12.2;34.4;32.3
914;G-I Handel, vervoer en horeca;2000 3e kwartaal;86.0;88.5;88.2;89.3;6.0;6.4;20.6;19.5;11.8;12.3;35.5;33.4
915;G-I Handel, vervoer en horeca;2000 4e kwartaal;88.6;88.8;88.6;89.3;6.3;6.5;18.1;19.7;12.0;12.3;31.0;33.6
916;G-I Handel, vervoer en horeca;2001 1e kwartaal;85.5;90.6;84.0;90.7;6.4;6.5;18.3;19.7;12.6;12.2;33.2;33.1
917;G-I Handel, vervoer en horeca;2001 2e kwartaal;98.6;91.1;99.8;91.0;7.3;6.5;23.1;19.6;12.5;12.1;35.2;32.9
918;G-I Handel, vervoer en horeca;2001 3e kwartaal;90.1;92.8;91.3;92.7;6.2;6.6;20.9;19.9;11.6;12.0;34.8;32.8
919;G-I Handel, vervoer en horeca;2001 4e kwartaal;93.1;93.1;92.0;92.8;6.5;6.7;18.1;20.0;11.8;12.1;30.0;32.9
920;G-I Handel, vervoer en horeca;2002 1e kwartaal;91.3;96.9;89.4;96.2;6.6;6.7;19.3;20.5;12.1;11.7;32.9;32.5
921;G-I Handel, vervoer en horeca;2002 2e kwartaal;105.1;96.7;106.4;96.7;7.6;6.8;24.4;20.6;12.2;11.8;34.9;32.5
922;G-I Handel, vervoer en horeca;2002 3e kwartaal;93.1;96.3;94.1;96.2;6.3;6.8;21.3;20.7;11.5;11.9;34.5;32.8
923;G-I Handel, vervoer en horeca;2002 4e kwartaal;96.7;97.1;95.2;95.9;6.7;6.8;19.0;20.9;11.7;11.9;30.4;33.3
924;G-I Handel, vervoer en horeca;2003 1e kwartaal;91.5;97.3;89.6;97.3;6.7;6.9;19.8;21.2;12.4;12.0;33.6;33.3
925;G-I Handel, vervoer en horeca;2003 2e kwartaal;107.9;98.8;108.7;98.1;7.9;7.0;25.7;21.5;12.3;12.0;36.0;33.5
926;G-I Handel, vervoer en horeca;2003 3e kwartaal;95.6;99.0;95.6;98.1;6.6;7.1;22.3;21.8;11.6;12.1;35.5;33.9
927;G-I Handel, vervoer en horeca;2003 4e kwartaal;98.9;98.8;97.4;97.9;6.9;7.1;20.1;22.0;11.8;12.2;31.4;34.3
928;G-I Handel, vervoer en horeca;2004 1e kwartaal;90.7;97.3;88.1;96.4;6.9;7.2;19.6;21.5;12.9;12.5;33.9;34.1
929;G-I Handel, vervoer en horeca;2004 2e kwartaal;105.7;96.2;105.9;94.9;8.2;7.3;26.2;21.8;13.1;12.7;37.7;35.0
930;G-I Handel, vervoer en horeca;2004 3e kwartaal;92.5;96.4;92.4;95.4;6.7;7.2;22.1;21.7;12.3;12.7;36.5;34.8
931;G-I Handel, vervoer en horeca;2004 4e kwartaal;95.8;96.0;93.9;95.4;7.1;7.3;19.6;21.9;12.6;12.8;31.8;35.1
932;G-I Handel, vervoer en horeca;2005 1e kwartaal;88.6;95.0;86.2;93.8;7.0;7.3;20.2;22.0;13.3;12.9;35.7;35.9
933;G-I Handel, vervoer en horeca;2005 2e kwartaal;105.3;96.0;106.3;95.9;8.3;7.3;26.4;22.3;13.3;12.9;37.8;35.6
934;G-I Handel, vervoer en horeca;2005 3e kwartaal;90.4;94.5;90.4;93.9;6.9;7.4;22.5;22.3;12.8;13.2;38.0;36.3
935;G-I Handel, vervoer en horeca;2005 4e kwartaal;93.4;93.8;92.5;93.2;7.3;7.4;20.6;22.3;13.1;13.3;33.9;36.5
936;G-I Handel, vervoer en horeca;2006 1e kwartaal;88.0;94.2;86.1;94.8;7.0;7.3;19.7;22.2;13.4;13.1;34.9;35.7
937;G-I Handel, vervoer en horeca;2006 2e kwartaal;104.1;94.3;106.5;94.8;8.5;7.5;27.4;22.8;13.7;13.4;39.2;36.7
938;G-I Handel, vervoer en horeca;2006 3e kwartaal;89.5;93.7;90.8;94.1;6.9;7.5;23.0;22.6;13.1;13.4;38.5;36.6
939;G-I Handel, vervoer en horeca;2006 4e kwartaal;93.8;93.7;93.8;93.9;7.4;7.5;21.4;22.8;13.3;13.6;34.8;37.1
940;G-I Handel, vervoer en horeca;2007 1e kwartaal;88.1;94.3;87.0;95.2;7.2;7.5;20.6;22.9;13.8;13.5;36.1;36.7
941;G-I Handel, vervoer en horeca;2007 2e kwartaal;103.9;93.9;106.1;94.1;8.6;7.6;28.0;23.0;14.0;13.6;40.2;37.3
942;G-I Handel, vervoer en horeca;2007 3e kwartaal;89.7;94.3;90.9;94.5;7.1;7.6;23.5;23.2;13.3;13.7;39.4;37.5
943;G-I Handel, vervoer en horeca;2007 4e kwartaal;95.6;95.5;94.4;94.9;7.6;7.7;21.9;23.6;13.4;13.7;35.3;38.0
944;G-I Handel, vervoer en horeca;2008 1e kwartaal;90.6;95.3;88.8;95.0;7.5;7.8;21.7;23.7;13.9;13.8;37.3;38.1
945;G-I Handel, vervoer en horeca;2008 2e kwartaal;108.2;96.8;109.0;96.1;8.9;7.9;28.8;23.9;13.9;13.7;40.2;37.9
946;G-I Handel, vervoer en horeca;2008 3e kwartaal;91.8;99.0;91.2;97.5;7.3;7.9;24.1;24.3;13.5;13.5;40.3;38.1
947;G-I Handel, vervoer en horeca;2008 4e kwartaal;100.9;100.9;99.6;100.9;7.8;7.9;22.6;24.4;13.0;13.3;34.5;36.9
948;G-I Handel, vervoer en horeca;2009 1e kwartaal;100.6;105.7;98.1;104.3;7.6;8.0;22.4;24.3;12.8;12.7;34.8;35.6
949;G-I Handel, vervoer en horeca;2009 2e kwartaal;118.9;105.4;119.6;104.4;9.1;8.0;30.2;24.6;12.9;12.8;38.4;36.0
950;G-I Handel, vervoer en horeca;2009 3e kwartaal;96.3;104.0;96.2;103.5;7.4;8.0;24.4;24.8;12.9;12.9;38.6;36.6
951;G-I Handel, vervoer en horeca;2009 4e kwartaal;101.9;102.9;99.9;102.0;7.8;8.0;22.5;24.6;12.9;13.1;34.3;36.9
952;G-I Handel, vervoer en horeca;2010 1e kwartaal;98.5;103.0;96.7;102.3;7.7;8.0;23.2;24.9;13.1;13.1;36.5;37.2
953;G-I Handel, vervoer en horeca;2010 2e kwartaal;114.2;102.5;116.4;102.3;9.1;8.0;31.0;24.9;13.5;13.2;40.6;37.2
954;G-I Handel, vervoer en horeca;2010 3e kwartaal;93.8;101.0;93.2;100.3;7.5;8.1;24.0;24.8;13.4;13.5;39.3;37.7
955;G-I Handel, vervoer en horeca;2010 4e kwartaal;98.9;99.9;97.4;99.2;7.9;8.1;22.8;25.2;13.5;13.7;35.7;38.8
956;G-I Handel, vervoer en horeca;2011 1e kwartaal;95.2;99.1;92.8;98.4;7.8;8.2;23.5;25.4;13.9;13.9;38.5;39.5
957;G-I Handel, vervoer en horeca;2011 2e kwartaal;111.3;100.3;112.3;99.5;9.3;8.2;31.0;25.7;14.1;13.8;42.1;39.4
958;G-I Handel, vervoer en horeca;2011 3e kwartaal;94.5;101.3;93.1;99.9;7.6;8.2;24.5;25.4;13.6;13.7;40.1;38.9
959;G-I Handel, vervoer en horeca;2011 4e kwartaal;101.9;103.5;101.2;103.2;8.1;8.3;24.0;25.6;13.4;13.5;36.1;38.0
960;G-I Handel, vervoer en horeca;2012 1e kwartaal;99.7;103.1;97.1;102.3;8.0;8.3;23.8;26.0;13.5;13.6;37.3;38.8
961;G-I Handel, vervoer en horeca;2012 2e kwartaal;113.8;102.6;114.9;101.9;9.5;8.3;31.7;26.1;14.0;13.7;42.0;39.1
962;G-I Handel, vervoer en horeca;2012 3e kwartaal;96.5;103.6;95.8;102.4;7.8;8.4;25.7;26.3;13.6;13.6;40.8;39.2
963;G-I Handel, vervoer en horeca;2012 4e kwartaal;102.0;103.9;101.5;104.2;8.2;8.4;25.1;26.7;13.5;13.7;37.7;39.2
964;G-I Handel, vervoer en horeca;2013 1e kwartaal;102.3;104.6;99.5;103.0;8.2;8.5;25.0;26.6;13.5;13.7;38.3;39.4
965;G-I Handel, vervoer en horeca;2013 2e kwartaal;114.9;103.6;115.2;102.3;9.6;8.5;32.1;26.5;14.2;13.8;42.4;39.6
966;G-I Handel, vervoer en horeca;2013 3e kwartaal;95.6;102.4;95.0;101.9;7.9;8.5;25.9;26.8;13.9;14.0;41.6;40.1
967;G-I Handel, vervoer en horeca;2013 4e kwartaal;97.3;100.5;96.7;99.9;8.2;8.4;24.9;26.5;14.2;14.2;39.2;40.5
968;G-I Handel, vervoer en horeca;2014 1e kwartaal;100.1;101.0;98.3;100.6;8.2;8.5;25.0;26.6;13.8;14.2;38.8;40.4
969;G-I Handel, vervoer en horeca;2014 2e kwartaal;111.8;100.5;113.2;100.8;9.6;8.5;32.4;27.3;14.6;14.3;43.5;41.3
970;G-I Handel, vervoer en horeca;2014 3e kwartaal;93.6;100.8;93.2;100.2;7.9;8.5;25.9;26.6;14.3;14.3;42.3;40.6
971;G-I Handel, vervoer en horeca;2014 4e kwartaal;97.0;100.6;96.3;100.0;8.3;8.6;25.5;27.1;14.5;14.4;40.4;41.5
972;G-I Handel, vervoer en horeca;2015 1e kwartaal;99.9;101.3;98.5;101.2;8.3;8.6;25.6;27.2;13.9;14.3;39.6;41.0
973;G-I Handel, vervoer en horeca;2015 2e kwartaal;111.5;100.4;112.8;100.1;9.7;8.5;33.0;27.2;14.6;14.3;44.5;41.4
974;G-I Handel, vervoer en horeca;2015 3e kwartaal;93.3;99.7;93.8;99.8;7.9;8.5;26.5;27.1;14.4;14.5;43.0;41.5
975;G-I Handel, vervoer en horeca;2015 4e kwartaal;95.3;98.7;95.0;98.9;8.3;8.5;25.0;27.0;14.7;14.6;40.1;41.7
976;G-I Handel, vervoer en horeca;2016 1e kwartaal;100.3;100.5;98.4;100.0;8.3;8.7;25.8;27.3;14.1;14.5;39.8;41.6
977;G-I Handel, vervoer en horeca;2016 2e kwartaal;112.4;100.7;112.6;100.1;9.8;8.6;31.8;27.0;14.7;14.5;43.0;41.2
978;G-I Handel, vervoer en horeca;2016 3e kwartaal;94.1;100.8;93.6;99.9;8.1;8.7;26.7;27.3;14.5;14.5;43.4;41.8
979;G-I Handel, vervoer en horeca;2016 4e kwartaal;96.6;101.2;96.5;101.5;8.4;8.7;25.6;27.3;14.7;14.5;40.4;41.1
980;G-I Handel, vervoer en horeca;2017 1e kwartaal;98.6;99.6;96.2;98.9;8.3;8.6;25.1;27.3;14.3;14.6;39.8;42.1
981;G-I Handel, vervoer en horeca;2017 2e kwartaal;111.5;100.1;111.8;99.3;9.8;8.7;32.4;27.2;14.9;14.6;44.1;41.8
982;G-I Handel, vervoer en horeca;2017 3e kwartaal;94.3;100.4;94.3;99.9;8.2;8.7;27.0;27.3;14.6;14.7;43.6;41.8
983;G-I Handel, vervoer en horeca;2017 4e kwartaal;97.3;101.6;96.4;100.4;8.5;8.8;26.4;27.6;14.8;14.6;41.6;42.0
984;G-I Handel, vervoer en horeca;2018 1e kwartaal;101.1;102.1;98.7;101.3;8.5;8.8;26.0;27.9;14.2;14.6;40.1;42.0
985;G-I Handel, vervoer en horeca;2018 2e kwartaal;113.2;102.0;113.5;101.2;10.1;8.9;33.2;27.9;15.0;14.7;44.6;42.1
986;G-I Handel, vervoer en horeca;2018 3e kwartaal;97.0;103.2;97.1;102.7;8.3;8.9;27.6;27.9;14.5;14.6;43.3;41.5
987;G-I Handel, vervoer en horeca;2018 4e kwartaal;99.0;103.5;97.5;101.6;8.7;9.0;26.5;28.2;14.9;14.7;41.5;42.3
988;G-I Handel, vervoer en horeca;2019 1e kwartaal;103.1;103.6;100.8;103.3;8.8;9.1;27.0;28.7;14.4;14.8;40.8;42.4
989;G-I Handel, vervoer en horeca;2019 2e kwartaal;114.3;103.4;114.1;102.5;10.3;9.1;33.7;28.7;15.3;14.9;45.0;42.8
990;G-I Handel, vervoer en horeca;2019 3e kwartaal;97.4;104.1;96.7;102.6;8.6;9.2;27.9;28.4;14.9;14.9;44.0;42.3
991;G-I Handel, vervoer en horeca;2019 4e kwartaal;100.8;104.6;100.2;104.4;9.0;9.3;27.5;29.2;15.1;15.0;41.9;42.7
992;G-I Handel, vervoer en horeca;2020 1e kwartaal;109.6;110.0;107.7;110.0;9.0;9.3;29.4;31.8;13.8;14.2;41.5;44.2
993;G-I Handel, vervoer en horeca;2020 2e kwartaal;125.2;112.8;122.4;109.1;9.6;8.4;33.9;27.8;12.9;12.5;42.2;38.9
994;G-I Handel, vervoer en horeca;2020 3e kwartaal;100.7;108.0;100.5;106.9;8.4;9.0;30.0;30.3;14.1;14.1;45.4;43.3
995;G-I Handel, vervoer en horeca;2020 4e kwartaal;102.9;107.4;100.2;105.2;8.7;9.0;27.2;29.4;14.3;14.2;41.4;42.6
996;G-I Handel, vervoer en horeca;2021 1e kwartaal;102.9;101.7;99.4;99.9;8.5;8.8;27.4;29.4;14.0;14.6;42.0;45.0
997;G-I Handel, vervoer en horeca;2021 2e kwartaal;114.7;104.9;112.6;102.0;10.5;9.2;34.7;29.3;15.4;14.9;47.0;43.9
998;G-I Handel, vervoer en horeca;2021 3e kwartaal;95.8;102.5;94.3;99.9;8.8;9.4;30.4;30.4;15.5;15.5;49.2;46.5
999;G-I Handel, vervoer en horeca;2021 4e kwartaal;98.6;103.5;94.7;100.4;9.1;9.4;27.4;30.0;15.5;15.4;44.0;45.7
1000;G-I Handel, vervoer en horeca;2022 1e kwartaal;107.7;105.6;102.8;102.5;9.3;9.6;28.0;30.3;14.6;15.4;41.4;45.1
1001;G-I Handel, vervoer en horeca;2022 2e kwartaal;118.1;108.5;115.6;105.0;11.2;9.9;36.8;31.4;16.0;15.5;48.4;45.6
1002;G-I Handel, vervoer en horeca;2022 3e kwartaal;103.7;110.8;101.8;107.8;9.4;10.1;32.5;32.2;15.4;15.4;48.6;45.6
1003;G-I Handel, vervoer en horeca;2022 4e kwartaal;106.8;112.7;102.9;109.2;9.9;10.3;30.5;32.7;15.7;15.4;45.1;45.7
1004;G-I Handel, vervoer en horeca;2023 1e kwartaal;118.8;116.2;113.3;112.8;10.2;10.5;30.6;33.4;14.5;15.2;41.2;45.3
1005;G-I Handel, vervoer en horeca;2023 2e kwartaal;131.7;120.0;129.0;117.1;11.9;10.6;39.4;33.8;15.2;14.9;46.5;44.1
1006;G-I Handel, vervoer en horeca;2023 3e kwartaal;114.1;121.8;111.9;117.9;10.0;10.7;35.2;34.2;14.8;14.9;47.8;44.4
1007;G-I Handel, vervoer en horeca;2023 4e kwartaal;116.3;123.5;112.6;119.8;10.5;10.9;32.9;34.7;15.2;14.8;44.5;44.3
1008;J Informatie en communicatie;1996 1e kwartaal;123.4;117.8;119.5;115.4;9.9;10.0;22.4;23.5;13.2;13.9;29.3;31.9
1009;J Informatie en communicatie;1996 2e kwartaal;120.4;117.3;118.8;114.9;11.2;10.0;27.6;23.5;15.2;14.0;36.3;32.0
1010;J Informatie en communicatie;1996 3e kwartaal;111.1;116.6;109.2;114.1;9.1;9.9;23.6;23.1;13.5;13.9;33.7;31.7
1011;J Informatie en communicatie;1996 4e kwartaal;114.0;117.8;110.9;115.3;9.6;9.8;21.0;23.3;13.8;13.6;29.6;31.6
1012;J Informatie en communicatie;1997 1e kwartaal;125.2;117.2;121.6;114.9;10.2;10.3;23.5;24.0;13.3;14.3;30.2;32.7
1013;J Informatie en communicatie;1997 2e kwartaal;120.0;116.5;118.0;114.0;11.4;10.3;27.5;23.8;15.6;14.5;36.5;32.8
1014;J Informatie en communicatie;1997 3e kwartaal;109.9;114.4;107.9;111.9;9.6;10.4;24.8;24.2;14.4;14.9;35.9;33.9
1015;J Informatie en communicatie;1997 4e kwartaal;109.2;113.5;105.9;110.8;10.0;10.3;21.6;24.0;15.0;14.9;31.9;33.9
1016;J Informatie en communicatie;1998 1e kwartaal;118.5;113.0;114.3;110.0;10.3;10.4;23.2;24.1;14.2;15.0;31.8;34.3
1017;J Informatie en communicatie;1998 2e kwartaal;117.7;113.6;115.4;110.8;11.6;10.5;28.6;24.6;16.2;15.1;38.7;34.7
1018;J Informatie en communicatie;1998 3e kwartaal;110.6;114.0;108.2;111.2;9.9;10.7;25.9;25.1;14.7;15.3;37.4;35.3
1019;J Informatie en communicatie;1998 4e kwartaal;106.6;111.9;103.5;109.3;10.3;10.7;22.7;25.4;15.9;15.7;34.2;36.4
1020;J Informatie en communicatie;1999 1e kwartaal;118.6;113.4;114.7;110.6;11.0;11.1;24.9;25.9;15.2;16.1;33.9;36.6
1021;J Informatie en communicatie;1999 2e kwartaal;115.3;111.4;113.1;108.8;12.4;11.1;30.0;25.8;17.6;16.3;41.5;37.2
1022;J Informatie en communicatie;1999 3e kwartaal;106.6;109.4;104.5;106.9;10.4;11.2;26.9;25.9;16.0;16.7;40.2;37.9
1023;J Informatie en communicatie;1999 4e kwartaal;102.4;107.9;99.1;105.3;11.0;11.4;23.0;26.2;17.6;17.3;36.3;38.9
1024;J Informatie en communicatie;2000 1e kwartaal;116.6;112.6;112.3;109.7;11.8;11.9;25.8;27.6;16.6;17.4;35.8;39.4
1025;J Informatie en communicatie;2000 2e kwartaal;111.4;107.5;108.9;104.7;13.0;11.7;31.2;26.8;19.1;17.8;44.7;40.0
1026;J Informatie en communicatie;2000 3e kwartaal;106.1;108.7;103.9;105.9;11.1;11.8;29.4;27.9;17.1;17.8;44.2;41.2
1027;J Informatie en communicatie;2000 4e kwartaal;101.2;106.1;98.1;103.3;11.4;11.9;25.3;27.8;18.5;18.3;40.3;42.2
1028;J Informatie en communicatie;2001 1e kwartaal;109.1;105.2;105.1;102.5;11.5;11.6;26.0;27.5;17.2;18.1;38.6;42.1
1029;J Informatie en communicatie;2001 2e kwartaal;108.7;104.1;106.1;101.3;13.0;11.7;32.4;27.7;19.6;18.3;47.7;42.7
1030;J Informatie en communicatie;2001 3e kwartaal;101.5;104.3;98.9;101.1;11.1;11.8;29.6;28.1;17.9;18.6;46.7;43.5
1031;J Informatie en communicatie;2001 4e kwartaal;98.6;104.1;95.3;101.0;11.4;11.8;25.3;28.3;18.9;18.6;41.5;43.8
1032;J Informatie en communicatie;2002 1e kwartaal;105.8;102.0;103.1;100.6;12.1;12.3;28.0;29.4;18.7;19.8;42.5;45.8
1033;J Informatie en communicatie;2002 2e kwartaal;104.7;98.9;102.2;96.5;13.7;12.2;34.5;29.3;21.4;20.2;52.8;47.5
1034;J Informatie en communicatie;2002 3e kwartaal;93.5;97.6;90.3;93.2;11.6;12.4;30.7;29.7;20.4;20.8;53.1;49.9
1035;J Informatie en communicatie;2002 4e kwartaal;90.7;95.9;87.9;93.8;12.0;12.5;26.9;30.0;21.7;21.4;47.8;50.1
1036;J Informatie en communicatie;2003 1e kwartaal;99.5;96.1;95.8;93.6;12.6;12.9;29.3;30.9;20.8;22.0;47.8;51.7
1037;J Informatie en communicatie;2003 2e kwartaal;102.2;95.3;100.1;92.8;14.5;12.9;37.1;31.1;23.3;22.2;57.8;52.5
1038;J Informatie en communicatie;2003 3e kwartaal;90.4;94.9;88.4;92.5;12.2;13.1;32.3;31.6;22.2;22.6;57.1;53.5
1039;J Informatie en communicatie;2003 4e kwartaal;89.3;95.1;86.6;92.7;12.8;13.3;29.0;32.3;23.5;22.9;52.4;54.5
1040;J Informatie en communicatie;2004 1e kwartaal;97.3;94.2;93.2;91.5;12.8;13.2;29.7;31.9;21.6;22.9;49.7;54.5
1041;J Informatie en communicatie;2004 2e kwartaal;103.4;95.7;101.9;93.2;15.0;13.3;38.8;32.3;23.8;22.7;59.4;54.2
1042;J Informatie en communicatie;2004 3e kwartaal;90.3;95.1;90.3;95.1;12.4;13.3;32.9;32.6;22.5;23.0;57.0;53.6
1043;J Informatie en communicatie;2004 4e kwartaal;90.7;96.4;87.7;93.9;13.1;13.6;29.2;33.1;23.6;23.1;52.1;55.1
1044;J Informatie en communicatie;2005 1e kwartaal;99.4;96.4;96.1;94.5;13.1;13.5;30.8;32.8;21.6;22.9;50.1;54.4
1045;J Informatie en communicatie;2005 2e kwartaal;105.7;96.2;104.7;94.6;15.5;13.6;39.6;33.5;24.0;23.1;59.1;55.5
1046;J Informatie en communicatie;2005 3e kwartaal;89.2;95.3;87.7;93.7;12.7;13.7;33.5;33.5;23.3;23.6;59.7;56.0
1047;J Informatie en communicatie;2005 4e kwartaal;90.3;96.1;89.2;95.3;13.3;13.8;30.6;33.6;24.1;23.5;53.7;55.3
1048;J Informatie en communicatie;2006 1e kwartaal;96.4;94.2;93.7;92.4;13.3;13.7;30.5;33.5;22.6;23.8;50.9;56.8
1049;J Informatie en communicatie;2006 2e kwartaal;104.8;94.8;104.7;94.1;15.8;13.8;41.1;34.1;24.7;23.9;61.4;56.8
1050;J Informatie en communicatie;2006 3e kwartaal;88.1;94.9;86.8;93.3;12.7;13.8;34.0;33.9;23.6;23.8;61.3;56.9
1051;J Informatie en communicatie;2006 4e kwartaal;89.0;94.6;87.5;92.7;13.6;14.2;32.1;34.7;25.1;24.5;57.3;58.7
1052;J Informatie en communicatie;2007 1e kwartaal;97.2;95.2;95.5;95.1;13.9;14.3;32.4;35.1;23.5;24.6;53.0;57.8
1053;J Informatie en communicatie;2007 2e kwartaal;103.4;93.4;102.5;91.9;16.3;14.2;42.6;34.8;25.9;25.0;64.9;59.3
1054;J Informatie en communicatie;2007 3e kwartaal;86.2;92.8;84.7;90.9;13.1;14.3;35.1;35.3;24.9;25.3;64.8;60.8
1055;J Informatie en communicatie;2007 4e kwartaal;89.4;94.2;88.5;93.7;14.0;14.5;32.8;35.8;25.7;25.3;57.9;59.8
1056;J Informatie en communicatie;2008 1e kwartaal;99.9;96.6;98.4;96.1;14.4;14.8;34.0;36.3;23.7;25.1;54.0;59.1
1057;J Informatie en communicatie;2008 2e kwartaal;108.7;98.7;109.0;98.2;17.2;15.0;44.5;36.7;25.9;24.8;63.7;58.5
1058;J Informatie en communicatie;2008 3e kwartaal;91.1;98.1;90.4;97.4;13.7;15.1;36.3;37.1;24.7;25.1;62.8;59.7
1059;J Informatie en communicatie;2008 4e kwartaal;94.0;99.8;93.4;99.7;14.6;15.1;34.4;37.6;25.5;24.9;57.6;59.0
1060;J Informatie en communicatie;2009 1e kwartaal;108.1;103.6;107.0;103.6;15.1;15.5;35.6;38.0;22.9;24.5;52.0;57.4
1061;J Informatie en communicatie;2009 2e kwartaal;115.1;104.0;116.1;103.8;18.1;15.8;47.4;38.6;25.8;24.8;63.8;58.2
1062;J Informatie en communicatie;2009 3e kwartaal;96.6;103.5;96.2;103.2;14.3;15.6;37.4;38.4;24.2;24.7;60.8;58.3
1063;J Informatie en communicatie;2009 4e kwartaal;95.8;101.8;95.1;103.4;15.0;15.5;34.9;38.4;25.7;25.0;57.3;58.2
1064;J Informatie en communicatie;2010 1e kwartaal;100.6;99.1;100.6;99.1;14.9;15.3;35.7;38.0;24.2;25.2;55.4;60.0
1065;J Informatie en communicatie;2010 2e kwartaal;110.4;99.5;112.8;100.1;17.6;15.4;47.5;38.3;26.2;25.4;65.9;59.9
1066;J Informatie en communicatie;2010 3e kwartaal;95.2;101.5;96.2;102.4;14.3;15.6;36.8;37.8;24.7;25.2;59.7;57.7
1067;J Informatie en communicatie;2010 4e kwartaal;93.5;100.7;92.4;100.8;15.1;15.7;34.6;38.3;26.5;25.5;58.4;59.5
1068;J Informatie en communicatie;2011 1e kwartaal;103.3;102.3;102.9;103.1;15.3;15.7;36.0;38.6;24.2;25.1;54.6;58.6
1069;J Informatie en communicatie;2011 2e kwartaal;110.5;101.6;113.0;102.8;17.9;15.7;47.3;39.1;26.6;25.3;65.4;59.7
1070;J Informatie en communicatie;2011 3e kwartaal;97.1;101.9;97.5;102.9;14.6;15.9;37.2;38.3;24.7;25.5;59.6;58.3
1071;J Informatie en communicatie;2011 4e kwartaal;95.3;100.6;95.4;100.8;15.3;15.9;35.9;38.7;26.4;25.8;58.8;60.2
1072;J Informatie en communicatie;2012 1e kwartaal;102.8;103.0;101.5;103.2;15.7;16.1;36.2;39.2;25.0;25.5;55.7;59.5
1073;J Informatie en communicatie;2012 2e kwartaal;111.9;103.4;114.1;104.4;18.1;16.0;47.6;39.2;26.5;25.3;65.1;58.8
1074;J Informatie en communicatie;2012 3e kwartaal;99.9;103.5;100.7;104.3;14.9;16.2;39.1;39.8;24.5;25.6;60.7;59.8
1075;J Informatie en communicatie;2012 4e kwartaal;101.4;106.9;102.0;107.4;15.7;16.2;37.4;40.0;25.3;24.8;57.2;58.4
1076;J Informatie en communicatie;2013 1e kwartaal;106.1;104.0;104.9;104.4;16.0;16.4;37.8;40.0;24.7;25.8;56.2;60.0
1077;J Informatie en communicatie;2013 2e kwartaal;108.5;101.1;109.5;100.9;18.2;16.1;47.1;39.0;27.6;26.1;67.2;60.6
1078;J Informatie en communicatie;2013 3e kwartaal;99.3;102.8;99.6;103.5;15.3;16.5;39.2;40.2;25.3;26.3;61.4;60.9
1079;J Informatie en communicatie;2013 4e kwartaal;94.7;99.6;94.7;99.9;15.7;16.2;36.8;39.3;27.2;26.7;60.7;61.6
1080;J Informatie en communicatie;2014 1e kwartaal;99.9;98.7;99.4;98.9;15.9;16.2;36.7;38.8;26.0;26.9;57.7;61.4
1081;J Informatie en communicatie;2014 2e kwartaal;106.1;99.1;106.5;99.0;18.2;16.1;46.6;39.3;28.1;26.6;68.4;62.2
