ID;EigenaarOfHuurder;Woningkenmerken;Marges;Regio;Perioden;TevredenheidMetDeHuidigeWoning_1;TevredenheidMetDeHuidigeWoonomgeving_2
1979;Totaal;Totaal woningen;Bovengrens 95%-interval;'s-Gravenhage (gemeente);2012;83.5;76.8
1980;Totaal;Totaal woningen;Bovengrens 95%-interval;'s-Gravenhage (gemeente);2015;81.2;76.7
1981;Totaal;Totaal woningen;Bovengrens 95%-interval;'s-Gravenhage (gemeente);2018;76.5;78.3
1982;Totaal;Totaal woningen;Bovengrens 95%-interval;'s-Gravenhage (gemeente);2021;78.1;77.0
1983;Totaal;Totaal woningen;Bovengrens 95%-interval;'s-Gravenhage (gemeente);2024;73.9;74.5
1984;Totaal;Totaal woningen;Bovengrens 95%-interval;Groningen (gemeente);2002;87.7;84.6
1985;Totaal;Totaal woningen;Bovengrens 95%-interval;Groningen (gemeente);2006;90.9;88.0
1986;Totaal;Totaal woningen;Bovengrens 95%-interval;Groningen (gemeente);2009;87.4;81.8
1987;Totaal;Totaal woningen;Bovengrens 95%-interval;Groningen (gemeente);2012;88.7;86.9
1988;Totaal;Totaal woningen;Bovengrens 95%-interval;Groningen (gemeente);2015;88.6;80.9
1989;Totaal;Totaal woningen;Bovengrens 95%-interval;Groningen (gemeente);2018;86.8;86.0
1990;Totaal;Totaal woningen;Bovengrens 95%-interval;Groningen (gemeente);2021;85.3;83.0
1991;Totaal;Totaal woningen;Bovengrens 95%-interval;Groningen (gemeente);2024;82.2;84.1
1992;Totaal;Totaal woningen;Bovengrens 95%-interval;Haarlem;2002;91.6;86.5
1993;Totaal;Totaal woningen;Bovengrens 95%-interval;Haarlem;2006;91.8;86.2
1994;Totaal;Totaal woningen;Bovengrens 95%-interval;Haarlem;2009;90.1;81.5
1995;Totaal;Totaal woningen;Bovengrens 95%-interval;Haarlem;2012;90.3;86.1
1996;Totaal;Totaal woningen;Bovengrens 95%-interval;Haarlem;2015;90.1;82.4
1997;Totaal;Totaal woningen;Bovengrens 95%-interval;Haarlem;2018;87.4;87.8
1998;Totaal;Totaal woningen;Bovengrens 95%-interval;Haarlem;2021;85.8;85.0
1999;Totaal;Totaal woningen;Bovengrens 95%-interval;Haarlem;2024;89.2;85.9
2000;Totaal;Totaal woningen;Bovengrens 95%-interval;Haarlemmermeer;2002;93.9;84.6
2001;Totaal;Totaal woningen;Bovengrens 95%-interval;Haarlemmermeer;2006;92.6;89.4
2002;Totaal;Totaal woningen;Bovengrens 95%-interval;Haarlemmermeer;2009;93.8;84.3
2003;Totaal;Totaal woningen;Bovengrens 95%-interval;Haarlemmermeer;2012;93.9;87.6
2004;Totaal;Totaal woningen;Bovengrens 95%-interval;Haarlemmermeer;2015;90.5;87.2
2005;Totaal;Totaal woningen;Bovengrens 95%-interval;Haarlemmermeer;2018;90.7;92.5
2006;Totaal;Totaal woningen;Bovengrens 95%-interval;Haarlemmermeer;2021;91.0;89.5
2007;Totaal;Totaal woningen;Bovengrens 95%-interval;Haarlemmermeer;2024;85.8;84.0
2008;Totaal;Totaal woningen;Bovengrens 95%-interval;'s-Hertogenbosch;2002;90.4;84.1
2009;Totaal;Totaal woningen;Bovengrens 95%-interval;'s-Hertogenbosch;2006;92.6;86.5
2010;Totaal;Totaal woningen;Bovengrens 95%-interval;'s-Hertogenbosch;2009;93.1;86.4
2011;Totaal;Totaal woningen;Bovengrens 95%-interval;'s-Hertogenbosch;2012;90.1;85.1
2012;Totaal;Totaal woningen;Bovengrens 95%-interval;'s-Hertogenbosch;2015;87.0;86.6
2013;Totaal;Totaal woningen;Bovengrens 95%-interval;'s-Hertogenbosch;2018;89.4;90.7
2014;Totaal;Totaal woningen;Bovengrens 95%-interval;'s-Hertogenbosch;2021;89.2;85.7
2015;Totaal;Totaal woningen;Bovengrens 95%-interval;'s-Hertogenbosch;2024;80.2;82.6
2016;Totaal;Totaal woningen;Bovengrens 95%-interval;Leeuwarden;2002;91.0;87.8
2017;Totaal;Totaal woningen;Bovengrens 95%-interval;Leeuwarden;2006;89.7;83.8
2018;Totaal;Totaal woningen;Bovengrens 95%-interval;Leeuwarden;2009;93.3;83.8
2019;Totaal;Totaal woningen;Bovengrens 95%-interval;Leeuwarden;2012;93.0;88.2
2020;Totaal;Totaal woningen;Bovengrens 95%-interval;Leeuwarden;2015;87.0;82.2
2021;Totaal;Totaal woningen;Bovengrens 95%-interval;Leeuwarden;2018;89.1;84.2
2022;Totaal;Totaal woningen;Bovengrens 95%-interval;Leeuwarden;2021;88.8;90.3
2023;Totaal;Totaal woningen;Bovengrens 95%-interval;Leeuwarden;2024;79.9;79.7
2024;Totaal;Totaal woningen;Bovengrens 95%-interval;Leiden;2002;90.7;84.8
2025;Totaal;Totaal woningen;Bovengrens 95%-interval;Leiden;2006;89.2;80.7
2026;Totaal;Totaal woningen;Bovengrens 95%-interval;Leiden;2009;89.3;81.1
2027;Totaal;Totaal woningen;Bovengrens 95%-interval;Leiden;2012;92.0;82.5
2028;Totaal;Totaal woningen;Bovengrens 95%-interval;Leiden;2015;88.2;84.9
2029;Totaal;Totaal woningen;Bovengrens 95%-interval;Leiden;2018;84.6;82.1
2030;Totaal;Totaal woningen;Bovengrens 95%-interval;Leiden;2021;86.6;87.8
2031;Totaal;Totaal woningen;Bovengrens 95%-interval;Leiden;2024;86.8;85.8
2032;Totaal;Totaal woningen;Bovengrens 95%-interval;Maastricht;2002;91.8;83.5
2033;Totaal;Totaal woningen;Bovengrens 95%-interval;Maastricht;2006;88.6;86.5
2034;Totaal;Totaal woningen;Bovengrens 95%-interval;Maastricht;2009;90.0;79.5
2035;Totaal;Totaal woningen;Bovengrens 95%-interval;Maastricht;2012;89.4;80.6
2036;Totaal;Totaal woningen;Bovengrens 95%-interval;Maastricht;2015;87.3;79.6
2037;Totaal;Totaal woningen;Bovengrens 95%-interval;Maastricht;2018;83.3;82.4
2038;Totaal;Totaal woningen;Bovengrens 95%-interval;Maastricht;2021;83.0;84.2
2039;Totaal;Totaal woningen;Bovengrens 95%-interval;Maastricht;2024;88.1;87.4
2040;Totaal;Totaal woningen;Bovengrens 95%-interval;Nijmegen;2002;85.5;80.8
2041;Totaal;Totaal woningen;Bovengrens 95%-interval;Nijmegen;2006;89.0;82.8
2042;Totaal;Totaal woningen;Bovengrens 95%-interval;Nijmegen;2009;88.3;82.3
2043;Totaal;Totaal woningen;Bovengrens 95%-interval;Nijmegen;2012;87.7;84.0
2044;Totaal;Totaal woningen;Bovengrens 95%-interval;Nijmegen;2015;85.8;80.4
2045;Totaal;Totaal woningen;Bovengrens 95%-interval;Nijmegen;2018;83.1;82.9
2046;Totaal;Totaal woningen;Bovengrens 95%-interval;Nijmegen;2021;87.9;85.7
2047;Totaal;Totaal woningen;Bovengrens 95%-interval;Nijmegen;2024;86.8;84.8
2048;Totaal;Totaal woningen;Bovengrens 95%-interval;Rotterdam;2002;81.6;71.7
2049;Totaal;Totaal woningen;Bovengrens 95%-interval;Rotterdam;2006;82.8;74.0
2050;Totaal;Totaal woningen;Bovengrens 95%-interval;Rotterdam;2009;83.9;75.6
2051;Totaal;Totaal woningen;Bovengrens 95%-interval;Rotterdam;2012;82.2;75.3
2052;Totaal;Totaal woningen;Bovengrens 95%-interval;Rotterdam;2015;78.6;72.2
2053;Totaal;Totaal woningen;Bovengrens 95%-interval;Rotterdam;2018;77.3;74.1
2054;Totaal;Totaal woningen;Bovengrens 95%-interval;Rotterdam;2021;77.3;76.2
2055;Totaal;Totaal woningen;Bovengrens 95%-interval;Rotterdam;2024;74.3;76.2
2056;Totaal;Totaal woningen;Bovengrens 95%-interval;Tilburg;2002;90.7;82.5
2057;Totaal;Totaal woningen;Bovengrens 95%-interval;Tilburg;2006;91.8;82.2
2058;Totaal;Totaal woningen;Bovengrens 95%-interval;Tilburg;2009;90.9;82.5
2059;Totaal;Totaal woningen;Bovengrens 95%-interval;Tilburg;2012;92.6;85.7
2060;Totaal;Totaal woningen;Bovengrens 95%-interval;Tilburg;2015;87.0;82.3
2061;Totaal;Totaal woningen;Bovengrens 95%-interval;Tilburg;2018;86.2;80.5
2062;Totaal;Totaal woningen;Bovengrens 95%-interval;Tilburg;2021;86.1;79.3
2063;Totaal;Totaal woningen;Bovengrens 95%-interval;Tilburg;2024;84.5;83.0
2064;Totaal;Totaal woningen;Bovengrens 95%-interval;Utrecht (gemeente);2002;89.0;79.4
2065;Totaal;Totaal woningen;Bovengrens 95%-interval;Utrecht (gemeente);2006;87.4;80.2
2066;Totaal;Totaal woningen;Bovengrens 95%-interval;Utrecht (gemeente);2009;89.7;79.3
2067;Totaal;Totaal woningen;Bovengrens 95%-interval;Utrecht (gemeente);2012;87.3;80.2
2068;Totaal;Totaal woningen;Bovengrens 95%-interval;Utrecht (gemeente);2015;85.0;77.1
2069;Totaal;Totaal woningen;Bovengrens 95%-interval;Utrecht (gemeente);2018;85.9;79.1
2070;Totaal;Totaal woningen;Bovengrens 95%-interval;Utrecht (gemeente);2021;83.9;83.2
2071;Totaal;Totaal woningen;Bovengrens 95%-interval;Utrecht (gemeente);2024;80.9;80.4
2072;Totaal;Totaal woningen;Bovengrens 95%-interval;Venlo;2002;90.7;83.9
2073;Totaal;Totaal woningen;Bovengrens 95%-interval;Venlo;2006;96.1;86.0
2074;Totaal;Totaal woningen;Bovengrens 95%-interval;Venlo;2009;92.7;85.8
2075;Totaal;Totaal woningen;Bovengrens 95%-interval;Venlo;2012;89.8;83.7
2076;Totaal;Totaal woningen;Bovengrens 95%-interval;Venlo;2015;94.0;85.3
2077;Totaal;Totaal woningen;Bovengrens 95%-interval;Venlo;2018;87.9;86.9
2078;Totaal;Totaal woningen;Bovengrens 95%-interval;Venlo;2021;91.9;84.3
2079;Totaal;Totaal woningen;Bovengrens 95%-interval;Venlo;2024;89.3;84.6
2080;Totaal;Totaal woningen;Bovengrens 95%-interval;Westland;2002;;
2081;Totaal;Totaal woningen;Bovengrens 95%-interval;Westland;2006;95.8;89.7
2082;Totaal;Totaal woningen;Bovengrens 95%-interval;Westland;2009;94.7;89.6
2083;Totaal;Totaal woningen;Bovengrens 95%-interval;Westland;2012;96.1;89.7
2084;Totaal;Totaal woningen;Bovengrens 95%-interval;Westland;2015;93.7;88.1
2085;Totaal;Totaal woningen;Bovengrens 95%-interval;Westland;2018;91.2;89.0
2086;Totaal;Totaal woningen;Bovengrens 95%-interval;Westland;2021;90.8;89.2
2087;Totaal;Totaal woningen;Bovengrens 95%-interval;Westland;2024;93.0;90.6
2088;Totaal;Totaal woningen;Bovengrens 95%-interval;Zaanstad;2002;89.5;88.2
2089;Totaal;Totaal woningen;Bovengrens 95%-interval;Zaanstad;2006;91.0;83.7
2090;Totaal;Totaal woningen;Bovengrens 95%-interval;Zaanstad;2009;89.1;79.5
2091;Totaal;Totaal woningen;Bovengrens 95%-interval;Zaanstad;2012;91.6;82.1
2092;Totaal;Totaal woningen;Bovengrens 95%-interval;Zaanstad;2015;91.5;84.5
2093;Totaal;Totaal woningen;Bovengrens 95%-interval;Zaanstad;2018;85.8;79.3
2094;Totaal;Totaal woningen;Bovengrens 95%-interval;Zaanstad;2021;83.4;82.1
2095;Totaal;Totaal woningen;Bovengrens 95%-interval;Zaanstad;2024;86.8;81.2
2096;Totaal;Totaal woningen;Bovengrens 95%-interval;Zoetermeer;2002;91.3;82.6
2097;Totaal;Totaal woningen;Bovengrens 95%-interval;Zoetermeer;2006;95.9;86.7
2098;Totaal;Totaal woningen;Bovengrens 95%-interval;Zoetermeer;2009;93.6;82.4
2099;Totaal;Totaal woningen;Bovengrens 95%-interval;Zoetermeer;2012;93.4;86.5
2100;Totaal;Totaal woningen;Bovengrens 95%-interval;Zoetermeer;2015;88.4;81.1
2101;Totaal;Totaal woningen;Bovengrens 95%-interval;Zoetermeer;2018;86.9;86.1
2102;Totaal;Totaal woningen;Bovengrens 95%-interval;Zoetermeer;2021;87.1;86.3
2103;Totaal;Totaal woningen;Bovengrens 95%-interval;Zoetermeer;2024;84.6;83.2
2104;Totaal;Totaal woningen;Bovengrens 95%-interval;Zwolle;2002;91.9;88.3
2105;Totaal;Totaal woningen;Bovengrens 95%-interval;Zwolle;2006;92.2;86.8
2106;Totaal;Totaal woningen;Bovengrens 95%-interval;Zwolle;2009;90.3;85.3
2107;Totaal;Totaal woningen;Bovengrens 95%-interval;Zwolle;2012;90.5;86.3
2108;Totaal;Totaal woningen;Bovengrens 95%-interval;Zwolle;2015;88.9;83.3
2109;Totaal;Totaal woningen;Bovengrens 95%-interval;Zwolle;2018;88.1;86.2
2110;Totaal;Totaal woningen;Bovengrens 95%-interval;Zwolle;2021;88.8;88.3
2111;Totaal;Totaal woningen;Bovengrens 95%-interval;Zwolle;2024;89.9;88.3
2112;Totaal;Woningtype: eengezinswoningen;Waarde;Nederland;2002;93.2;87.8
2113;Totaal;Woningtype: eengezinswoningen;Waarde;Nederland;2006;93.6;87.8
2114;Totaal;Woningtype: eengezinswoningen;Waarde;Nederland;2009;93.4;86.0
2115;Totaal;Woningtype: eengezinswoningen;Waarde;Nederland;2012;92.6;87.1
2116;Totaal;Woningtype: eengezinswoningen;Waarde;Nederland;2015;90.8;85.0
2117;Totaal;Woningtype: eengezinswoningen;Waarde;Nederland;2018;88.7;86.5
2118;Totaal;Woningtype: eengezinswoningen;Waarde;Nederland;2021;90.3;87.2
2119;Totaal;Woningtype: eengezinswoningen;Waarde;Nederland;2024;87.9;85.8
2120;Totaal;Woningtype: eengezinswoningen;Waarde;Noord-Nederland (LD);2002;91.9;89.8
2121;Totaal;Woningtype: eengezinswoningen;Waarde;Noord-Nederland (LD);2006;93.8;89.1
2122;Totaal;Woningtype: eengezinswoningen;Waarde;Noord-Nederland (LD);2009;92.7;87.9
2123;Totaal;Woningtype: eengezinswoningen;Waarde;Noord-Nederland (LD);2012;92.5;88.6
2124;Totaal;Woningtype: eengezinswoningen;Waarde;Noord-Nederland (LD);2015;89.3;85.4
2125;Totaal;Woningtype: eengezinswoningen;Waarde;Noord-Nederland (LD);2018;87.9;87.3
2126;Totaal;Woningtype: eengezinswoningen;Waarde;Noord-Nederland (LD);2021;89.6;87.1
2127;Totaal;Woningtype: eengezinswoningen;Waarde;Noord-Nederland (LD);2024;86.2;86.8
2128;Totaal;Woningtype: eengezinswoningen;Waarde;Oost-Nederland (LD);2002;93.3;87.8
2129;Totaal;Woningtype: eengezinswoningen;Waarde;Oost-Nederland (LD);2006;93.0;88.2
2130;Totaal;Woningtype: eengezinswoningen;Waarde;Oost-Nederland (LD);2009;93.4;86.8
2131;Totaal;Woningtype: eengezinswoningen;Waarde;Oost-Nederland (LD);2012;92.5;87.9
2132;Totaal;Woningtype: eengezinswoningen;Waarde;Oost-Nederland (LD);2015;90.5;84.9
2133;Totaal;Woningtype: eengezinswoningen;Waarde;Oost-Nederland (LD);2018;88.5;86.6
2134;Totaal;Woningtype: eengezinswoningen;Waarde;Oost-Nederland (LD);2021;91.5;87.9
2135;Totaal;Woningtype: eengezinswoningen;Waarde;Oost-Nederland (LD);2024;89.1;87.3
2136;Totaal;Woningtype: eengezinswoningen;Waarde;West-Nederland (LD);2002;93.6;87.2
2137;Totaal;Woningtype: eengezinswoningen;Waarde;West-Nederland (LD);2006;93.8;87.1
2138;Totaal;Woningtype: eengezinswoningen;Waarde;West-Nederland (LD);2009;93.6;85.2
2139;Totaal;Woningtype: eengezinswoningen;Waarde;West-Nederland (LD);2012;93.0;86.7
2140;Totaal;Woningtype: eengezinswoningen;Waarde;West-Nederland (LD);2015;91.4;85.3
2141;Totaal;Woningtype: eengezinswoningen;Waarde;West-Nederland (LD);2018;89.4;86.5
2142;Totaal;Woningtype: eengezinswoningen;Waarde;West-Nederland (LD);2021;90.2;87.1
2143;Totaal;Woningtype: eengezinswoningen;Waarde;West-Nederland (LD);2024;88.2;85.1
2144;Totaal;Woningtype: eengezinswoningen;Waarde;Zuid-Nederland (LD);2002;93.1;87.6
2145;Totaal;Woningtype: eengezinswoningen;Waarde;Zuid-Nederland (LD);2006;93.7;87.9
2146;Totaal;Woningtype: eengezinswoningen;Waarde;Zuid-Nederland (LD);2009;93.2;85.5
2147;Totaal;Woningtype: eengezinswoningen;Waarde;Zuid-Nederland (LD);2012;92.0;86.4
2148;Totaal;Woningtype: eengezinswoningen;Waarde;Zuid-Nederland (LD);2015;90.9;84.5
2149;Totaal;Woningtype: eengezinswoningen;Waarde;Zuid-Nederland (LD);2018;88.2;86.0
2150;Totaal;Woningtype: eengezinswoningen;Waarde;Zuid-Nederland (LD);2021;89.8;86.7
2151;Totaal;Woningtype: eengezinswoningen;Waarde;Zuid-Nederland (LD);2024;87.1;85.1
2152;Totaal;Woningtype: eengezinswoningen;Waarde;Groningen (PV);2002;91.1;88.4
2153;Totaal;Woningtype: eengezinswoningen;Waarde;Groningen (PV);2006;93.9;89.6
2154;Totaal;Woningtype: eengezinswoningen;Waarde;Groningen (PV);2009;92.2;88.0
2155;Totaal;Woningtype: eengezinswoningen;Waarde;Groningen (PV);2012;90.9;87.6
2156;Totaal;Woningtype: eengezinswoningen;Waarde;Groningen (PV);2015;88.1;81.1
2157;Totaal;Woningtype: eengezinswoningen;Waarde;Groningen (PV);2018;86.6;85.1
2158;Totaal;Woningtype: eengezinswoningen;Waarde;Groningen (PV);2021;87.6;83.7
2159;Totaal;Woningtype: eengezinswoningen;Waarde;Groningen (PV);2024;83.9;81.8
2160;Totaal;Woningtype: eengezinswoningen;Waarde;Friesland (PV);2002;91.9;91.1
2161;Totaal;Woningtype: eengezinswoningen;Waarde;Friesland (PV);2006;93.0;88.3
2162;Totaal;Woningtype: eengezinswoningen;Waarde;Friesland (PV);2009;93.2;87.8
2163;Totaal;Woningtype: eengezinswoningen;Waarde;Friesland (PV);2012;93.0;88.9
2164;Totaal;Woningtype: eengezinswoningen;Waarde;Friesland (PV);2015;88.6;87.5
2165;Totaal;Woningtype: eengezinswoningen;Waarde;Friesland (PV);2018;88.9;87.8
2166;Totaal;Woningtype: eengezinswoningen;Waarde;Friesland (PV);2021;91.0;89.0
2167;Totaal;Woningtype: eengezinswoningen;Waarde;Friesland (PV);2024;86.2;89.4
2168;Totaal;Woningtype: eengezinswoningen;Waarde;Drenthe (PV);2002;92.8;89.6
2169;Totaal;Woningtype: eengezinswoningen;Waarde;Drenthe (PV);2006;94.6;89.5
2170;Totaal;Woningtype: eengezinswoningen;Waarde;Drenthe (PV);2009;92.6;87.8
2171;Totaal;Woningtype: eengezinswoningen;Waarde;Drenthe (PV);2012;93.4;89.3
2172;Totaal;Woningtype: eengezinswoningen;Waarde;Drenthe (PV);2015;91.3;86.9
2173;Totaal;Woningtype: eengezinswoningen;Waarde;Drenthe (PV);2018;87.8;88.8
2174;Totaal;Woningtype: eengezinswoningen;Waarde;Drenthe (PV);2021;89.5;87.9
2175;Totaal;Woningtype: eengezinswoningen;Waarde;Drenthe (PV);2024;88.4;88.3
2176;Totaal;Woningtype: eengezinswoningen;Waarde;Overijssel (PV);2002;94.4;87.6
2177;Totaal;Woningtype: eengezinswoningen;Waarde;Overijssel (PV);2006;92.9;88.9
2178;Totaal;Woningtype: eengezinswoningen;Waarde;Overijssel (PV);2009;93.1;87.6
2179;Totaal;Woningtype: eengezinswoningen;Waarde;Overijssel (PV);2012;91.7;89.0
2180;Totaal;Woningtype: eengezinswoningen;Waarde;Overijssel (PV);2015;90.6;85.9
2181;Totaal;Woningtype: eengezinswoningen;Waarde;Overijssel (PV);2018;89.2;86.8
2182;Totaal;Woningtype: eengezinswoningen;Waarde;Overijssel (PV);2021;92.6;89.3
2183;Totaal;Woningtype: eengezinswoningen;Waarde;Overijssel (PV);2024;89.9;89.1
2184;Totaal;Woningtype: eengezinswoningen;Waarde;Flevoland (PV);2002;93.6;83.9
2185;Totaal;Woningtype: eengezinswoningen;Waarde;Flevoland (PV);2006;91.1;85.1
2186;Totaal;Woningtype: eengezinswoningen;Waarde;Flevoland (PV);2009;92.7;85.0
2187;Totaal;Woningtype: eengezinswoningen;Waarde;Flevoland (PV);2012;91.2;83.3
2188;Totaal;Woningtype: eengezinswoningen;Waarde;Flevoland (PV);2015;90.8;80.2
2189;Totaal;Woningtype: eengezinswoningen;Waarde;Flevoland (PV);2018;87.4;84.2
2190;Totaal;Woningtype: eengezinswoningen;Waarde;Flevoland (PV);2021;92.1;85.8
2191;Totaal;Woningtype: eengezinswoningen;Waarde;Flevoland (PV);2024;87.6;79.3
2192;Totaal;Woningtype: eengezinswoningen;Waarde;Gelderland (PV);2002;92.6;88.5
2193;Totaal;Woningtype: eengezinswoningen;Waarde;Gelderland (PV);2006;93.5;88.3
2194;Totaal;Woningtype: eengezinswoningen;Waarde;Gelderland (PV);2009;93.7;86.8
2195;Totaal;Woningtype: eengezinswoningen;Waarde;Gelderland (PV);2012;93.2;88.1
2196;Totaal;Woningtype: eengezinswoningen;Waarde;Gelderland (PV);2015;90.4;85.3
2197;Totaal;Woningtype: eengezinswoningen;Waarde;Gelderland (PV);2018;88.3;86.9
2198;Totaal;Woningtype: eengezinswoningen;Waarde;Gelderland (PV);2021;90.7;87.4
2199;Totaal;Woningtype: eengezinswoningen;Waarde;Gelderland (PV);2024;88.9;87.9
2200;Totaal;Woningtype: eengezinswoningen;Waarde;Utrecht (PV);2002;94.0;87.9
2201;Totaal;Woningtype: eengezinswoningen;Waarde;Utrecht (PV);2006;93.7;86.8
2202;Totaal;Woningtype: eengezinswoningen;Waarde;Utrecht (PV);2009;94.0;85.5
2203;Totaal;Woningtype: eengezinswoningen;Waarde;Utrecht (PV);2012;93.6;87.0
2204;Totaal;Woningtype: eengezinswoningen;Waarde;Utrecht (PV);2015;91.6;85.2
2205;Totaal;Woningtype: eengezinswoningen;Waarde;Utrecht (PV);2018;90.4;87.7
2206;Totaal;Woningtype: eengezinswoningen;Waarde;Utrecht (PV);2021;91.1;89.7
2207;Totaal;Woningtype: eengezinswoningen;Waarde;Utrecht (PV);2024;88.9;86.8
2208;Totaal;Woningtype: eengezinswoningen;Waarde;Noord-Holland (PV);2002;93.9;87.7
2209;Totaal;Woningtype: eengezinswoningen;Waarde;Noord-Holland (PV);2006;93.4;88.2
2210;Totaal;Woningtype: eengezinswoningen;Waarde;Noord-Holland (PV);2009;93.1;85.6
2211;Totaal;Woningtype: eengezinswoningen;Waarde;Noord-Holland (PV);2012;93.0;87.3
2212;Totaal;Woningtype: eengezinswoningen;Waarde;Noord-Holland (PV);2015;91.5;86.6
2213;Totaal;Woningtype: eengezinswoningen;Waarde;Noord-Holland (PV);2018;89.1;87.3
2214;Totaal;Woningtype: eengezinswoningen;Waarde;Noord-Holland (PV);2021;90.3;86.6
2215;Totaal;Woningtype: eengezinswoningen;Waarde;Noord-Holland (PV);2024;88.6;85.4
2216;Totaal;Woningtype: eengezinswoningen;Waarde;Zuid-Holland (PV);2002;93.2;86.0
2217;Totaal;Woningtype: eengezinswoningen;Waarde;Zuid-Holland (PV);2006;94.1;85.8
2218;Totaal;Woningtype: eengezinswoningen;Waarde;Zuid-Holland (PV);2009;94.1;84.4
2219;Totaal;Woningtype: eengezinswoningen;Waarde;Zuid-Holland (PV);2012;93.0;86.0
2220;Totaal;Woningtype: eengezinswoningen;Waarde;Zuid-Holland (PV);2015;91.4;84.0
2221;Totaal;Woningtype: eengezinswoningen;Waarde;Zuid-Holland (PV);2018;89.4;85.6
2222;Totaal;Woningtype: eengezinswoningen;Waarde;Zuid-Holland (PV);2021;89.7;86.3
2223;Totaal;Woningtype: eengezinswoningen;Waarde;Zuid-Holland (PV);2024;87.6;84.1
2224;Totaal;Woningtype: eengezinswoningen;Waarde;Zeeland (PV);2002;93.7;90.2
2225;Totaal;Woningtype: eengezinswoningen;Waarde;Zeeland (PV);2006;93.2;90.0
2226;Totaal;Woningtype: eengezinswoningen;Waarde;Zeeland (PV);2009;92.7;87.0
2227;Totaal;Woningtype: eengezinswoningen;Waarde;Zeeland (PV);2012;91.8;87.2
2228;Totaal;Woningtype: eengezinswoningen;Waarde;Zeeland (PV);2015;90.5;86.3
2229;Totaal;Woningtype: eengezinswoningen;Waarde;Zeeland (PV);2018;88.6;85.3
2230;Totaal;Woningtype: eengezinswoningen;Waarde;Zeeland (PV);2021;90.8;88.2
2231;Totaal;Woningtype: eengezinswoningen;Waarde;Zeeland (PV);2024;88.0;86.8
2232;Totaal;Woningtype: eengezinswoningen;Waarde;Noord-Brabant (PV);2002;93.3;88.0
2233;Totaal;Woningtype: eengezinswoningen;Waarde;Noord-Brabant (PV);2006;93.7;88.1
2234;Totaal;Woningtype: eengezinswoningen;Waarde;Noord-Brabant (PV);2009;93.5;86.0
2235;Totaal;Woningtype: eengezinswoningen;Waarde;Noord-Brabant (PV);2012;92.1;87.2
2236;Totaal;Woningtype: eengezinswoningen;Waarde;Noord-Brabant (PV);2015;91.0;85.3
2237;Totaal;Woningtype: eengezinswoningen;Waarde;Noord-Brabant (PV);2018;88.3;86.2
2238;Totaal;Woningtype: eengezinswoningen;Waarde;Noord-Brabant (PV);2021;89.8;87.1
2239;Totaal;Woningtype: eengezinswoningen;Waarde;Noord-Brabant (PV);2024;87.2;84.9
2240;Totaal;Woningtype: eengezinswoningen;Waarde;Limburg (PV);2002;92.7;86.7
2241;Totaal;Woningtype: eengezinswoningen;Waarde;Limburg (PV);2006;93.6;87.5
2242;Totaal;Woningtype: eengezinswoningen;Waarde;Limburg (PV);2009;92.7;84.4
2243;Totaal;Woningtype: eengezinswoningen;Waarde;Limburg (PV);2012;91.8;84.4
2244;Totaal;Woningtype: eengezinswoningen;Waarde;Limburg (PV);2015;90.6;82.6
2245;Totaal;Woningtype: eengezinswoningen;Waarde;Limburg (PV);2018;88.0;85.8
2246;Totaal;Woningtype: eengezinswoningen;Waarde;Limburg (PV);2021;89.7;85.8
2247;Totaal;Woningtype: eengezinswoningen;Waarde;Limburg (PV);2024;86.6;85.0
2248;Totaal;Woningtype: eengezinswoningen;Waarde;Oost-Groningen (CR);2002;90.0;86.5
2249;Totaal;Woningtype: eengezinswoningen;Waarde;Oost-Groningen (CR);2006;92.4;87.8
2250;Totaal;Woningtype: eengezinswoningen;Waarde;Oost-Groningen (CR);2009;90.9;86.7
2251;Totaal;Woningtype: eengezinswoningen;Waarde;Oost-Groningen (CR);2012;90.8;84.2
2252;Totaal;Woningtype: eengezinswoningen;Waarde;Oost-Groningen (CR);2015;90.2;83.9
2253;Totaal;Woningtype: eengezinswoningen;Waarde;Oost-Groningen (CR);2018;86.1;84.9
2254;Totaal;Woningtype: eengezinswoningen;Waarde;Oost-Groningen (CR);2021;85.0;84.1
2255;Totaal;Woningtype: eengezinswoningen;Waarde;Oost-Groningen (CR);2024;87.8;83.7
2256;Totaal;Woningtype: eengezinswoningen;Waarde;Delfzijl en omgeving (CR);2002;90.6;88.2
