ID;Woningkenmerken;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;GemiddeldAardgasverbruik_4;GemiddeldElektriciteitsverbruik_5;Stadsverwarming_6
1005;Totaal woningen;Wijk 45 Aldlân;Wijk 45 AldlÃ¢n                         ;Wijk      ;WK008045  ;1500.0;2950.0;
1006;Totaal woningen;Aldlân-Oost;AldlÃ¢n-Oost                            ;Buurt     ;BU00804501;1600.0;3200.0;
1007;Totaal woningen;Aldlân-West;AldlÃ¢n-West                            ;Buurt     ;BU00804502;1550.0;2750.0;
1008;Totaal woningen;Rapenburg;Rapenburg                               ;Buurt     ;BU00804503;1200.0;2400.0;
1009;Totaal woningen;Wijk 46 Nijlân;Wijk 46 NijlÃ¢n                         ;Wijk      ;WK008046  ;1200.0;2050.0;
1010;Totaal woningen;Nijlân;NijlÃ¢n                                 ;Buurt     ;BU00804601;1200.0;2050.0;
1011;Totaal woningen;Wijk 50 Hempens, Teerns en omgeving;Wijk 50 Hempens, Teerns en omgeving     ;Wijk      ;WK008050  ;1400.0;4000.0;
1012;Totaal woningen;Hempens en Teerns;Hempens en Teerns                       ;Buurt     ;BU00805001;1700.0;3450.0;
1013;Totaal woningen;Buitengebied Hempens;Buitengebied Hempens                    ;Buurt     ;BU00805002;2250.0;5200.0;
1014;Totaal woningen;Zuiderburen;Zuiderburen                             ;Buurt     ;BU00805003;1400.0;4000.0;
1015;Totaal woningen;Wijk 51 Wirdum & Swichum;Wijk 51 Wirdum & Swichum                ;Wijk      ;WK008051  ;1800.0;3250.0;
1016;Totaal woningen;Wirdum;Wirdum                                  ;Buurt     ;BU00805101;1750.0;3150.0;
1017;Totaal woningen;Swichum;Swichum                                 ;Buurt     ;BU00805102;1900.0;4950.0;
1018;Totaal woningen;Buitengebied Wirdum;Buitengebied Wirdum                     ;Buurt     ;BU00805103;2350.0;4000.0;
1019;Totaal woningen;Wijk 52 Wytgaard en omgeving;Wijk 52 Wytgaard en omgeving            ;Wijk      ;WK008052  ;1700.0;3100.0;
1020;Totaal woningen;Wytgaard;Wytgaard                                ;Buurt     ;BU00805201;1600.0;3000.0;
1021;Totaal woningen;Buitengebied Wytgaard;Buitengebied Wytgaard                   ;Buurt     ;BU00805202;2200.0;3750.0;
1022;Totaal woningen;Wijk 53 Goutum en De Zuidlanden;Wijk 53 Goutum en De Zuidlanden         ;Wijk      ;WK008053  ;1700.0;3650.0;11.0
1023;Totaal woningen;Goutum;Goutum                                  ;Buurt     ;BU00805301;1900.0;3700.0;
1024;Totaal woningen;De Zuidlanden;De Zuidlanden                           ;Buurt     ;BU00805302;2200.0;4350.0;
1025;Totaal woningen;Techum;Techum                                  ;Buurt     ;BU00805303;100.0;3100.0;92.0
1026;Totaal woningen;Wijk 60 Bedrijventerrein West;Wijk 60 Bedrijventerrein West           ;Wijk      ;WK008060  ;3200.0;4450.0;
1027;Totaal woningen;Harlingervaart;Harlingervaart                          ;Buurt     ;BU00806001;;;
1028;Totaal woningen;Zwette-Schenkenschans;Zwette-Schenkenschans                   ;Buurt     ;BU00806002;;;
1029;Totaal woningen;Businesspark Leeuwarden;Businesspark Leeuwarden                 ;Buurt     ;BU00806003;;;
1030;Totaal woningen;Newton;Newton                                  ;Buurt     ;BU00806004;;;
1031;Totaal woningen;Toekomstig bedrijventerrein;Toekomstig bedrijventerrein             ;Buurt     ;BU00806005;;;
1032;Totaal woningen;Wijk 61 Vossepark & Helicon;Wijk 61 Vossepark & Helicon             ;Wijk      ;WK008061  ;1800.0;2700.0;
1033;Totaal woningen;Vossepark;Vossepark                               ;Buurt     ;BU00806101;1800.0;2700.0;
1034;Totaal woningen;Helicon;Helicon                                 ;Buurt     ;BU00806102;1950.0;2800.0;
1035;Totaal woningen;Wijk 62 Vogelwijk & Muziekwijk;Wijk 62 Vogelwijk & Muziekwijk          ;Wijk      ;WK008062  ;1600.0;2450.0;
1036;Totaal woningen;Vogelwijk;Vogelwijk                               ;Buurt     ;BU00806201;1700.0;2650.0;
1037;Totaal woningen;Sonnenborgh;Sonnenborgh                             ;Buurt     ;BU00806202;1450.0;2350.0;
1038;Totaal woningen;Wijk 63 Valeriuskwartier & Magere Weide;Wijk 63 Valeriuskwartier & Magere Weide ;Wijk      ;WK008063  ;1150.0;2000.0;
1039;Totaal woningen;Valeriuskwartier;Valeriuskwartier                        ;Buurt     ;BU00806301;1100.0;1950.0;
1040;Totaal woningen;Magere Weide;Magere Weide                            ;Buurt     ;BU00806302;2850.0;4050.0;
1041;Totaal woningen;Wijk 64 Westeinde;Wijk 64 Westeinde                       ;Wijk      ;WK008064  ;1550.0;2950.0;
1042;Totaal woningen;Westeinde;Westeinde                               ;Buurt     ;BU00806401;1550.0;2950.0;
1043;Totaal woningen;Wijk 65 Buitengebied Noordwest;Wijk 65 Buitengebied Noordwest          ;Wijk      ;WK008065  ;2900.0;4650.0;
1044;Totaal woningen;Buitengebied Noordwest;Buitengebied Noordwest                  ;Buurt     ;BU00806501;2900.0;4650.0;
1045;Totaal woningen;Leeuwarderadeel;Leeuwarderadeel                         ;Gemeente  ;GM0081    ;1750.0;3250.0;
1046;Totaal woningen;Wijk 00 Noord;Wijk 00 Noord                           ;Wijk      ;WK008100  ;1750.0;3200.0;
1047;Totaal woningen;Stiens;Stiens                                  ;Buurt     ;BU00810000;1650.0;3150.0;
1048;Totaal woningen;Finkum;Finkum                                  ;Buurt     ;BU00810001;2000.0;3450.0;
1049;Totaal woningen;Hijum;Hijum                                   ;Buurt     ;BU00810002;1750.0;2850.0;
1050;Totaal woningen;Verspreide huizen Stiens;Verspreide huizen Stiens                ;Buurt     ;BU00810006;2400.0;4250.0;
1051;Totaal woningen;Verspreide huizen Finkum;Verspreide huizen Finkum                ;Buurt     ;BU00810007;1800.0;5250.0;
1052;Totaal woningen;Verspreide huizen Hijum;Verspreide huizen Hijum                 ;Buurt     ;BU00810008;;;
1053;Totaal woningen;Oude Leije;Oude Leije                              ;Buurt     ;BU00810009;1700.0;2950.0;
1054;Totaal woningen;Wijk 01 Zuid;Wijk 01 Zuid                            ;Wijk      ;WK008101  ;1800.0;3350.0;
1055;Totaal woningen;Britsum;Britsum                                 ;Buurt     ;BU00810100;1750.0;3300.0;
1056;Totaal woningen;Cornjum;Cornjum                                 ;Buurt     ;BU00810101;1700.0;3250.0;
1057;Totaal woningen;Jelsum;Jelsum                                  ;Buurt     ;BU00810102;1900.0;3050.0;
1058;Totaal woningen;Verspreide huizen Britsum;Verspreide huizen Britsum               ;Buurt     ;BU00810107;2100.0;3950.0;
1059;Totaal woningen;Verspreide huizen Cornjum;Verspreide huizen Cornjum               ;Buurt     ;BU00810108;3000.0;4850.0;
1060;Totaal woningen;Verspreide huizen Jelsum;Verspreide huizen Jelsum                ;Buurt     ;BU00810109;2000.0;3500.0;
1061;Totaal woningen;Lemsterland;Lemsterland                             ;Gemeente  ;GM0082    ;1650.0;3350.0;
1062;Totaal woningen;Wijk 01 Lemmer;Wijk 01 Lemmer                          ;Wijk      ;WK008201  ;1550.0;3250.0;
1063;Totaal woningen;Lemmer-Kern;Lemmer-Kern                             ;Buurt     ;BU00820101;1550.0;3000.0;
1064;Totaal woningen;Lemmer-West;Lemmer-West                             ;Buurt     ;BU00820102;1300.0;2500.0;
1065;Totaal woningen;Lemmer-Noord;Lemmer-Noord                            ;Buurt     ;BU00820103;1700.0;3900.0;
1066;Totaal woningen;Lemmer-Rienplan;Lemmer-Rienplan                         ;Buurt     ;BU00820104;1400.0;2500.0;
1067;Totaal woningen;Lemstervaart;Lemstervaart                            ;Buurt     ;BU00820105;1600.0;3100.0;
1068;Totaal woningen;Zijlroede;Zijlroede                               ;Buurt     ;BU00820106;2300.0;3950.0;
1069;Totaal woningen;Frieslandpark;Frieslandpark                           ;Buurt     ;BU00820107;1500.0;3250.0;
1070;Totaal woningen;Verspreide huizen Lemmer;Verspreide huizen Lemmer                ;Buurt     ;BU00820109;2100.0;4050.0;
1071;Totaal woningen;Wijk 02 Oosterzee;Wijk 02 Oosterzee                       ;Wijk      ;WK008202  ;1750.0;3550.0;
1072;Totaal woningen;Oosterzee-Kern;Oosterzee-Kern                          ;Buurt     ;BU00820201;1550.0;3400.0;
1073;Totaal woningen;Verspreide huizen oosterzee;Verspreide huizen Oosterzee             ;Buurt     ;BU00820202;2150.0;3850.0;
1074;Totaal woningen;Wijk 03 Echtenerbrug;Wijk 03 Echtenerbrug                    ;Wijk      ;WK008203  ;1650.0;3400.0;
1075;Totaal woningen;Echtenerbrug-Kern;Echtenerbrug-Kern                       ;Buurt     ;BU00820301;1600.0;3300.0;
1076;Totaal woningen;Verspreide huizen Echtenerbrug;Verspreide huizen Echtenerbrug          ;Buurt     ;BU00820302;2250.0;4150.0;
1077;Totaal woningen;Wijk 04 Bantega;Wijk 04 Bantega                         ;Wijk      ;WK008204  ;2000.0;3800.0;
1078;Totaal woningen;Bantega;Bantega                                 ;Buurt     ;BU00820401;2000.0;3800.0;
1079;Totaal woningen;Wijk 05 Delfstrahuizen;Wijk 05 Delfstrahuizen                  ;Wijk      ;WK008205  ;2000.0;3600.0;
1080;Totaal woningen;Delfstrahuizen-Kern;Delfstrahuizen-Kern                     ;Buurt     ;BU00820501;1850.0;3450.0;
1081;Totaal woningen;Verspreide huizen Delfstrahuizen;Verspreide huizen Delfstrahuizen        ;Buurt     ;BU00820502;2150.0;3750.0;
1082;Totaal woningen;Wijk 06 Echten;Wijk 06 Echten                          ;Wijk      ;WK008206  ;1900.0;3200.0;
1083;Totaal woningen;Echten;Echten                                  ;Buurt     ;BU00820601;1900.0;3200.0;
1084;Totaal woningen;Wijk 07 Follega;Wijk 07 Follega                         ;Wijk      ;WK008207  ;2200.0;5050.0;
1085;Totaal woningen;Follega;Follega                                 ;Buurt     ;BU00820701;2200.0;5050.0;
1086;Totaal woningen;Wijk 08 Eesterga;Wijk 08 Eesterga                        ;Wijk      ;WK008208  ;2450.0;5200.0;
1087;Totaal woningen;Eesterga;Eesterga                                ;Buurt     ;BU00820801;2450.0;5200.0;
1088;Totaal woningen;Ooststellingwerf;Ooststellingwerf                        ;Gemeente  ;GM0085    ;1900.0;3300.0;
1089;Totaal woningen;Wijk 00 Oosterwolde;Wijk 00 Oosterwolde                     ;Wijk      ;WK008500  ;1750.0;3100.0;
1090;Totaal woningen;Oosterwolde;Oosterwolde                             ;Buurt     ;BU00850000;1700.0;3050.0;
1091;Totaal woningen;Industriepark Oosterwolde;Industriepark Oosterwolde               ;Buurt     ;BU00850008;2000.0;2550.0;
1092;Totaal woningen;Verspreide huizen Oosterwolde;Verspreide huizen Oosterwolde           ;Buurt     ;BU00850009;2600.0;4300.0;
1093;Totaal woningen;Wijk 01 Donkerbroek;Wijk 01 Donkerbroek                     ;Wijk      ;WK008501  ;2150.0;3600.0;
1094;Totaal woningen;Donkerbroek;Donkerbroek                             ;Buurt     ;BU00850100;1950.0;3200.0;
1095;Totaal woningen;Haule;Haule                                   ;Buurt     ;BU00850101;2150.0;4150.0;
1096;Totaal woningen;Verspreide huizen Donkerbroek;Verspreide huizen Donkerbroek           ;Buurt     ;BU00850108;2450.0;3900.0;
1097;Totaal woningen;Verspreide huizen Haule;Verspreide huizen Haule                 ;Buurt     ;BU00850109;2350.0;4250.0;
1098;Totaal woningen;Wijk 02 Makkinga;Wijk 02 Makkinga                        ;Wijk      ;WK008502  ;2050.0;3850.0;
1099;Totaal woningen;Makkinga;Makkinga                                ;Buurt     ;BU00850200;1850.0;3400.0;
1100;Totaal woningen;Elsloo;Elsloo                                  ;Buurt     ;BU00850201;2050.0;3750.0;
1101;Totaal woningen;Langedijke;Langedijke                              ;Buurt     ;BU00850202;2000.0;4050.0;
1102;Totaal woningen;Verspreide huizen Makkinga;Verspreide huizen Makkinga              ;Buurt     ;BU00850208;2350.0;4550.0;
1103;Totaal woningen;Verspreide huizen Elsloo;Verspreide huizen Elsloo                ;Buurt     ;BU00850209;2400.0;4250.0;
1104;Totaal woningen;Wijk 03 Oldeberkoop;Wijk 03 Oldeberkoop                     ;Wijk      ;WK008503  ;2100.0;3550.0;
1105;Totaal woningen;Oldeberkoop;Oldeberkoop                             ;Buurt     ;BU00850300;1900.0;3250.0;
1106;Totaal woningen;Nijeberkoop;Nijeberkoop                             ;Buurt     ;BU00850301;1550.0;2800.0;
1107;Totaal woningen;Verspreide huizen Nijeberkoop;Verspreide huizen Nijeberkoop           ;Buurt     ;BU00850302;2700.0;4550.0;
1108;Totaal woningen;Verspreide huizen Oldeberkoop;Verspreide huizen Oldeberkoop           ;Buurt     ;BU00850309;2550.0;4350.0;
1109;Totaal woningen;Wijk 04 Haulerwijk;Wijk 04 Haulerwijk                      ;Wijk      ;WK008504  ;1950.0;3350.0;
1110;Totaal woningen;Haulerwijk;Haulerwijk                              ;Buurt     ;BU00850400;1850.0;3150.0;
1111;Totaal woningen;Waskemeer;Waskemeer                               ;Buurt     ;BU00850401;2050.0;3700.0;
1112;Totaal woningen;Verspreide huizen Haulerwijk;Verspreide huizen Haulerwijk            ;Buurt     ;BU00850408;2100.0;3800.0;
1113;Totaal woningen;Verspreide huizen Waskemeer;Verspreide huizen Waskemeer             ;Buurt     ;BU00850409;2450.0;4100.0;
1114;Totaal woningen;Wijk 05 Appelscha;Wijk 05 Appelscha                       ;Wijk      ;WK008505  ;1950.0;3300.0;
1115;Totaal woningen;Appelscha;Appelscha                               ;Buurt     ;BU00850500;1850.0;3150.0;
1116;Totaal woningen;Ravenswoud;Ravenswoud                              ;Buurt     ;BU00850501;1950.0;3600.0;
1117;Totaal woningen;Fochteloo;Fochteloo                               ;Buurt     ;BU00850502;2300.0;4350.0;
1118;Totaal woningen;Oud Appelscha;Oud Appelscha                           ;Buurt     ;BU00850504;2500.0;3950.0;
1119;Totaal woningen;Verspreide huizen Appelscha;Verspreide huizen Appelscha             ;Buurt     ;BU00850507;2450.0;4250.0;
1120;Totaal woningen;Verspreide huizen Ravenswoud;Verspreide huizen Ravenswoud            ;Buurt     ;BU00850508;2450.0;4650.0;
1121;Totaal woningen;Verspreide huizen Fochteloo;Verspreide huizen Fochteloo             ;Buurt     ;BU00850509;2350.0;4150.0;
1122;Totaal woningen;Opsterland;Opsterland                              ;Gemeente  ;GM0086    ;1850.0;3300.0;
1123;Totaal woningen;Wijk 00 Gorredijk;Wijk 00 Gorredijk                       ;Wijk      ;WK008600  ;1700.0;3000.0;
1124;Totaal woningen;Gorredijk;Gorredijk                               ;Buurt     ;BU00860000;1700.0;2950.0;
1125;Totaal woningen;Verspreide huizen Gorredijk;Verspreide huizen Gorredijk             ;Buurt     ;BU00860009;2250.0;4100.0;
1126;Totaal woningen;Wijk 01 Langezwaag;Wijk 01 Langezwaag                      ;Wijk      ;WK008601  ;2000.0;3750.0;
1127;Totaal woningen;Langezwaag;Langezwaag                              ;Buurt     ;BU00860100;1850.0;3400.0;
1128;Totaal woningen;Luxwoude;Luxwoude                                ;Buurt     ;BU00860101;1850.0;3650.0;
1129;Totaal woningen;Tijnje;Tijnje                                  ;Buurt     ;BU00860102;1850.0;3400.0;
1130;Totaal woningen;Verspreide huizen Langezwaag;Verspreide huizen Langezwaag            ;Buurt     ;BU00860107;2250.0;4300.0;
1131;Totaal woningen;Verspreide huizen Luxwoude;Verspreide huizen Luxwoude              ;Buurt     ;BU00860108;2200.0;4750.0;
1132;Totaal woningen;Verspreide huizen Tijnje;Verspreide huizen Tijnje                ;Buurt     ;BU00860109;2250.0;4200.0;
1133;Totaal woningen;Wijk 02 Terwispel;Wijk 02 Terwispel                       ;Wijk      ;WK008602  ;1850.0;3650.0;
1134;Totaal woningen;Terwispel;Terwispel                               ;Buurt     ;BU00860200;1700.0;3450.0;
1135;Totaal woningen;Nij beets;Nij beets                               ;Buurt     ;BU00860201;1750.0;3400.0;
1136;Totaal woningen;Verspreide huizen Terwispel;Verspreide huizen Terwispel             ;Buurt     ;BU00860208;2150.0;4200.0;
1137;Totaal woningen;Verspreide huizen Nij Beets;Verspreide huizen Nij Beets             ;Buurt     ;BU00860209;2000.0;3950.0;
1138;Totaal woningen;Wijk 03 Beetsterzwaag;Wijk 03 Beetsterzwaag                   ;Wijk      ;WK008603  ;1900.0;3150.0;
1139;Totaal woningen;Beetsterzwaag;Beetsterzwaag                           ;Buurt     ;BU00860300;1800.0;2950.0;
1140;Totaal woningen;Olterterp;Olterterp                               ;Buurt     ;BU00860301;3050.0;4700.0;
1141;Totaal woningen;Lippenhuizen;Lippenhuizen                            ;Buurt     ;BU00860302;1800.0;3200.0;
1142;Totaal woningen;Hemrik;Hemrik                                  ;Buurt     ;BU00860303;1800.0;3400.0;
1143;Totaal woningen;Verspreide huizen Beetsterzwaag;Verspreide huizen Beetsterzwaag         ;Buurt     ;BU00860307;2950.0;4300.0;
1144;Totaal woningen;Verspreide huizen Lippenhuizen;Verspreide huizen Lippenhuizen          ;Buurt     ;BU00860308;2150.0;4000.0;
1145;Totaal woningen;Verspreide huizen Hemrik;Verspreide huizen Hemrik                ;Buurt     ;BU00860309;2150.0;3800.0;
1146;Totaal woningen;Wijk 04 Ureterp;Wijk 04 Ureterp                         ;Wijk      ;WK008604  ;1850.0;3400.0;
1147;Totaal woningen;Ureterp;Ureterp                                 ;Buurt     ;BU00860400;1700.0;3150.0;
1148;Totaal woningen;Frieschepalen;Frieschepalen                           ;Buurt     ;BU00860401;1850.0;3250.0;
1149;Totaal woningen;Siegerswoude;Siegerswoude                            ;Buurt     ;BU00860402;2200.0;3900.0;
1150;Totaal woningen;Verspreide huizen Ureterp;Verspreide huizen Ureterp               ;Buurt     ;BU00860408;2200.0;4050.0;
1151;Totaal woningen;Verspreide huizen Frieschepalen;Verspreide huizen Frieschepalen         ;Buurt     ;BU00860409;2650.0;4300.0;
1152;Totaal woningen;Wijk 05 Bakkeveen;Wijk 05 Bakkeveen                       ;Wijk      ;WK008605  ;2000.0;3500.0;
1153;Totaal woningen;Bakkeveen;Bakkeveen                               ;Buurt     ;BU00860500;1900.0;3350.0;
1154;Totaal woningen;Wijnjewoude;Wijnjewoude                             ;Buurt     ;BU00860501;1750.0;3150.0;
1155;Totaal woningen;Verspreide huizen Bakkeveen;Verspreide huizen Bakkeveen             ;Buurt     ;BU00860507;2500.0;4350.0;
1156;Totaal woningen;Verspreide huizen Wijnjewoude-Oost;Verspreide huizen Wijnjewoude-Oost      ;Buurt     ;BU00860508;2300.0;4250.0;
1157;Totaal woningen;Verspreide huizen Wijnjewoude-West;Verspreide huizen Wijnjewoude-West      ;Buurt     ;BU00860509;2300.0;4150.0;
1158;Totaal woningen;Schiermonnikoog;Schiermonnikoog                         ;Gemeente  ;GM0088    ;1900.0;2950.0;
