ID;Leeftijdklassen;BaansituatieBijStartWWUitkering;BaansituatieOpPeilmoment;WWSituatieOpPeilmoment;InstroomEnPeilmoment;Perioden;AllePersonenIngestroomdInDeWW_1;PersonenMetEenBaanVoorInstroom_2;PersonenMetAOZWVoorInstroom_3
5787;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;Binnen 24 maanden na instroom in WW;2014;;;
5788;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;Binnen 24 maanden na instroom in WW;2015;;;
5789;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;Binnen 24 maanden na instroom in WW;2016;;;
5790;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;Binnen 24 maanden na instroom in WW;2017;;;
5791;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;Binnen 24 maanden na instroom in WW;2018;;;
5792;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;Binnen 24 maanden na instroom in WW;2019;;;
5793;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;Binnen 24 maanden na instroom in WW;2020;;;
5794;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;Binnen 24 maanden na instroom in WW;2021;;;
5795;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;WW-uitkering;Binnen 24 maanden na instroom in WW;2022;;;
5796;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;Op instroommoment;2009;;;
5797;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;Op instroommoment;2010;;;
5798;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;Op instroommoment;2011;;;
5799;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;Op instroommoment;2012;;;
5800;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;Op instroommoment;2013;;;
5801;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;Op instroommoment;2014;;;
5802;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;Op instroommoment;2015;;;
5803;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;Op instroommoment;2016;;;
5804;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;Op instroommoment;2017;;;
5805;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;Op instroommoment;2018;;;
5806;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;Op instroommoment;2019;;;
5807;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;Op instroommoment;2020;;;
5808;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;Op instroommoment;2021;;;
5809;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;Op instroommoment;2022;;;
5810;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;1 maand na instroom in WW;2009;7190.0;5170.0;1300.0
5811;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;1 maand na instroom in WW;2010;7480.0;5320.0;1510.0
5812;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;1 maand na instroom in WW;2011;8570.0;6250.0;1720.0
5813;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;1 maand na instroom in WW;2012;10000.0;7470.0;1830.0
5814;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;1 maand na instroom in WW;2013;14500.0;11010.0;2270.0
5815;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;1 maand na instroom in WW;2014;14100.0;10270.0;2710.0
5816;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;1 maand na instroom in WW;2015;11610.0;8160.0;2490.0
5817;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;1 maand na instroom in WW;2016;11950.0;8690.0;2500.0
5818;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;1 maand na instroom in WW;2017;10190.0;7370.0;2170.0
5819;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;1 maand na instroom in WW;2018;10090.0;7370.0;2000.0
5820;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;1 maand na instroom in WW;2019;10550.0;8010.0;1980.0
5821;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;1 maand na instroom in WW;2020;12710.0;10200.0;1870.0
5822;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;1 maand na instroom in WW;2021;12350.0;10290.0;1620.0
5823;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;1 maand na instroom in WW;2022;9630.0;7800.0;1440.0
5824;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;2 maanden na instroom in WW;2009;11060.0;8010.0;1950.0
5825;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;2 maanden na instroom in WW;2010;11120.0;7930.0;2240.0
5826;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;2 maanden na instroom in WW;2011;13460.0;9760.0;2700.0
5827;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;2 maanden na instroom in WW;2012;14130.0;10480.0;2640.0
5828;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;2 maanden na instroom in WW;2013;23440.0;18160.0;3750.0
5829;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;2 maanden na instroom in WW;2014;22580.0;16630.0;4360.0
5830;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;2 maanden na instroom in WW;2015;18620.0;13370.0;3940.0
5831;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;2 maanden na instroom in WW;2016;17140.0;12370.0;3750.0
5832;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;2 maanden na instroom in WW;2017;14400.0;10370.0;3230.0
5833;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;2 maanden na instroom in WW;2018;14620.0;10710.0;3030.0
5834;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;2 maanden na instroom in WW;2019;15570.0;11720.0;3120.0
5835;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;2 maanden na instroom in WW;2020;19880.0;16050.0;3000.0
5836;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;2 maanden na instroom in WW;2021;15260.0;12250.0;2410.0
5837;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;2 maanden na instroom in WW;2022;11910.0;9470.0;1990.0
5838;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;3 maanden na instroom in WW;2009;51010.0;42410.0;5510.0
5839;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;3 maanden na instroom in WW;2010;45340.0;37460.0;5670.0
5840;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;3 maanden na instroom in WW;2011;43820.0;35840.0;5960.0
5841;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;3 maanden na instroom in WW;2012;47660.0;39540.0;5890.0
5842;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;3 maanden na instroom in WW;2013;63050.0;53330.0;7170.0
5843;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;3 maanden na instroom in WW;2014;60920.0;50080.0;8270.0
5844;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;3 maanden na instroom in WW;2015;52920.0;43580.0;7220.0
5845;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;3 maanden na instroom in WW;2016;49320.0;40590.0;6920.0
5846;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;3 maanden na instroom in WW;2017;44190.0;36520.0;6300.0
5847;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;3 maanden na instroom in WW;2018;43070.0;35330.0;6230.0
5848;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;3 maanden na instroom in WW;2019;46010.0;38140.0;6500.0
5849;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;3 maanden na instroom in WW;2020;67170.0;58230.0;7240.0
5850;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;3 maanden na instroom in WW;2021;38290.0;31890.0;5480.0
5851;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;3 maanden na instroom in WW;2022;31050.0;25790.0;4440.0
5852;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;4 maanden na instroom in WW;2009;52960.0;43310.0;6300.0
5853;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;4 maanden na instroom in WW;2010;47820.0;38760.0;6550.0
5854;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;4 maanden na instroom in WW;2011;46970.0;37650.0;7010.0
5855;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;4 maanden na instroom in WW;2012;51260.0;41750.0;7000.0
5856;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;4 maanden na instroom in WW;2013;66050.0;54880.0;8330.0
5857;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;4 maanden na instroom in WW;2014;63270.0;50630.0;9750.0
5858;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;4 maanden na instroom in WW;2015;54510.0;43750.0;8390.0
5859;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;4 maanden na instroom in WW;2016;49290.0;39360.0;7830.0
5860;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;4 maanden na instroom in WW;2017;44150.0;35440.0;7110.0
5861;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;4 maanden na instroom in WW;2018;43110.0;34410.0;7050.0
5862;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;4 maanden na instroom in WW;2019;46600.0;37840.0;7240.0
5863;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;4 maanden na instroom in WW;2020;66330.0;56370.0;8060.0
5864;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;4 maanden na instroom in WW;2021;39570.0;32340.0;6120.0
5865;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;4 maanden na instroom in WW;2022;33380.0;27410.0;5030.0
5866;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;5 maanden na instroom in WW;2009;54450.0;43880.0;7030.0
5867;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;5 maanden na instroom in WW;2010;49760.0;39630.0;7360.0
5868;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;5 maanden na instroom in WW;2011;49520.0;38960.0;8050.0
5869;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;5 maanden na instroom in WW;2012;55560.0;44510.0;8250.0
5870;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;5 maanden na instroom in WW;2013;69370.0;56660.0;9570.0
5871;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;5 maanden na instroom in WW;2014;66070.0;51660.0;11270.0
5872;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;5 maanden na instroom in WW;2015;59070.0;46750.0;9630.0
5873;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;5 maanden na instroom in WW;2016;54830.0;43270.0;9150.0
5874;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;5 maanden na instroom in WW;2017;48860.0;38690.0;8310.0
5875;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;5 maanden na instroom in WW;2018;47340.0;37410.0;8080.0
5876;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;5 maanden na instroom in WW;2019;52280.0;42030.0;8520.0
5877;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;5 maanden na instroom in WW;2020;72340.0;60960.0;9200.0
5878;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;5 maanden na instroom in WW;2021;43990.0;35540.0;7160.0
5879;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;5 maanden na instroom in WW;2022;38000.0;30890.0;6030.0
5880;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;6 maanden na instroom in WW;2009;57070.0;45450.0;7750.0
5881;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;6 maanden na instroom in WW;2010;52750.0;41430.0;8180.0
5882;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;6 maanden na instroom in WW;2011;52750.0;40960.0;9000.0
5883;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;6 maanden na instroom in WW;2012;59680.0;47200.0;9320.0
5884;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;6 maanden na instroom in WW;2013;73570.0;59220.0;10750.0
5885;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;6 maanden na instroom in WW;2014;70520.0;54240.0;12710.0
5886;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;6 maanden na instroom in WW;2015;63260.0;49320.0;10930.0
5887;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;6 maanden na instroom in WW;2016;57600.0;44700.0;10190.0
5888;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;6 maanden na instroom in WW;2017;51590.0;40290.0;9240.0
5889;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;6 maanden na instroom in WW;2018;49840.0;38880.0;8910.0
5890;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;6 maanden na instroom in WW;2019;55450.0;44050.0;9500.0
5891;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;6 maanden na instroom in WW;2020;74960.0;62450.0;10150.0
5892;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;6 maanden na instroom in WW;2021;46610.0;37260.0;7990.0
5893;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;6 maanden na instroom in WW;2022;40590.0;32700.0;6720.0
5894;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;7 maanden na instroom in WW;2009;59860.0;47300.0;8430.0
5895;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;7 maanden na instroom in WW;2010;55680.0;43270.0;8940.0
5896;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;7 maanden na instroom in WW;2011;55910.0;43060.0;9780.0
5897;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;7 maanden na instroom in WW;2012;63560.0;49860.0;10240.0
5898;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;7 maanden na instroom in WW;2013;77090.0;61500.0;11640.0
5899;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;7 maanden na instroom in WW;2014;74030.0;56280.0;13790.0
5900;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;7 maanden na instroom in WW;2015;66960.0;51660.0;12000.0
5901;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;7 maanden na instroom in WW;2016;60500.0;46520.0;10990.0
5902;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;7 maanden na instroom in WW;2017;54080.0;41910.0;9910.0
5903;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;7 maanden na instroom in WW;2018;52570.0;40660.0;9670.0
5904;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;7 maanden na instroom in WW;2019;58610.0;46210.0;10360.0
5905;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;7 maanden na instroom in WW;2020;77790.0;64390.0;10830.0
5906;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;7 maanden na instroom in WW;2021;49540.0;39270.0;8760.0
5907;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;7 maanden na instroom in WW;2022;43390.0;34710.0;7420.0
5908;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;8 maanden na instroom in WW;2009;62530.0;49110.0;9020.0
5909;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;8 maanden na instroom in WW;2010;58090.0;44820.0;9540.0
5910;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;8 maanden na instroom in WW;2011;58460.0;44660.0;10540.0
5911;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;8 maanden na instroom in WW;2012;66640.0;51890.0;11040.0
5912;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;8 maanden na instroom in WW;2013;81710.0;64900.0;12540.0
5913;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;8 maanden na instroom in WW;2014;76980.0;58120.0;14660.0
5914;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;8 maanden na instroom in WW;2015;69610.0;53390.0;12670.0
5915;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;8 maanden na instroom in WW;2016;63220.0;48260.0;11750.0
5916;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;8 maanden na instroom in WW;2017;56850.0;43850.0;10550.0
5917;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;8 maanden na instroom in WW;2018;55430.0;42780.0;10260.0
5918;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;8 maanden na instroom in WW;2019;61450.0;48200.0;11070.0
5919;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;8 maanden na instroom in WW;2020;80640.0;66380.0;11500.0
5920;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;8 maanden na instroom in WW;2021;52090.0;41030.0;9460.0
5921;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;8 maanden na instroom in WW;2022;46100.0;36710.0;8020.0
5922;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;9 maanden na instroom in WW;2009;65000.0;50730.0;9680.0
5923;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;9 maanden na instroom in WW;2010;60430.0;46310.0;10160.0
5924;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;9 maanden na instroom in WW;2011;60910.0;46160.0;11270.0
5925;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;9 maanden na instroom in WW;2012;69700.0;54020.0;11750.0
5926;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;9 maanden na instroom in WW;2013;84890.0;67020.0;13320.0
5927;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;9 maanden na instroom in WW;2014;80490.0;60410.0;15620.0
5928;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;9 maanden na instroom in WW;2015;72130.0;55010.0;13390.0
5929;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;9 maanden na instroom in WW;2016;65710.0;49930.0;12420.0
5930;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;9 maanden na instroom in WW;2017;59200.0;45520.0;11100.0
5931;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;9 maanden na instroom in WW;2018;57630.0;44210.0;10880.0
5932;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;9 maanden na instroom in WW;2019;64050.0;50070.0;11680.0
5933;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;9 maanden na instroom in WW;2020;83210.0;68310.0;12010.0
5934;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;9 maanden na instroom in WW;2021;54640.0;42970.0;9950.0
5935;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;9 maanden na instroom in WW;2022;48220.0;38260.0;8530.0
5936;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;10 maanden na instroom in WW;2009;67390.0;52240.0;10300.0
5937;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;10 maanden na instroom in WW;2010;62250.0;47530.0;10600.0
5938;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;10 maanden na instroom in WW;2011;63320.0;47860.0;11860.0
5939;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;10 maanden na instroom in WW;2012;72670.0;56080.0;12470.0
5940;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;10 maanden na instroom in WW;2013;88050.0;69220.0;14040.0
5941;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;10 maanden na instroom in WW;2014;83350.0;62340.0;16360.0
5942;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;10 maanden na instroom in WW;2015;74940.0;57070.0;13990.0
5943;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;10 maanden na instroom in WW;2016;67570.0;51190.0;12870.0
5944;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;10 maanden na instroom in WW;2017;61850.0;47590.0;11570.0
5945;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;10 maanden na instroom in WW;2018;60310.0;46310.0;11330.0
5946;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;10 maanden na instroom in WW;2019;67020.0;52190.0;12410.0
5947;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;10 maanden na instroom in WW;2020;86260.0;70720.0;12530.0
5948;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;10 maanden na instroom in WW;2021;56960.0;44830.0;10340.0
5949;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;10 maanden na instroom in WW;2022;50050.0;39620.0;8930.0
5950;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;11 maanden na instroom in WW;2009;69600.0;53860.0;10720.0
5951;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;11 maanden na instroom in WW;2010;64430.0;49060.0;11090.0
5952;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;11 maanden na instroom in WW;2011;66160.0;49960.0;12460.0
5953;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;11 maanden na instroom in WW;2012;76430.0;58940.0;13130.0
5954;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;11 maanden na instroom in WW;2013;91670.0;72020.0;14680.0
5955;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;11 maanden na instroom in WW;2014;86080.0;64370.0;16950.0
5956;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;11 maanden na instroom in WW;2015;76780.0;58350.0;14410.0
5957;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;11 maanden na instroom in WW;2016;69920.0;53030.0;13280.0
5958;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;11 maanden na instroom in WW;2017;64070.0;49380.0;11890.0
5959;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;11 maanden na instroom in WW;2018;62540.0;48110.0;11640.0
5960;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;11 maanden na instroom in WW;2019;69500.0;54080.0;12950.0
5961;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;11 maanden na instroom in WW;2020;88260.0;72210.0;12960.0
5962;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;11 maanden na instroom in WW;2021;59410.0;46780.0;10760.0
5963;Totaal;Geen baan bij start van de WW-uitkering;Geen baan op peilmoment;Geen WW-uitkering;11 maanden na instroom in WW;2022;52030.0;41190.0;9300.0
