ID;Geslacht;Leeftijd;BurgerlijkeStaat;Regio;Bewoners_1
4067;Totaal mannen en vrouwen;5 maand;Weduwstaat;Kerkrade;
4068;Totaal mannen en vrouwen;5 maand;Weduwstaat;Deventer;
4069;Totaal mannen en vrouwen;5 maand;Weduwstaat;Hengelo (O.);
4070;Totaal mannen en vrouwen;5 maand;Weduwstaat;Zaandam;
4071;Totaal mannen en vrouwen;5 maand;Weduwstaat;Almelo;
4072;Totaal mannen en vrouwen;5 maand;Weduwstaat;Lonneker;
4073;Totaal mannen en vrouwen;5 maand;Weduwstaat;Ede;
4074;Totaal mannen en vrouwen;5 maand;Weduwstaat;Helder (Den);
4075;Totaal mannen en vrouwen;5 maand;Weduwstaat;Gouda;
4076;Totaal mannen en vrouwen;5 maand;Weduwstaat;Alkmaar;
4077;Totaal mannen en vrouwen;5 maand;Weduwstaat;Vlaardingen;
4078;Totaal mannen en vrouwen;5 maand;Weduwstaat;Haarlemmermeer;
4079;Totaal mannen en vrouwen;5 maand;Weduwstaat;Helmond;
4080;Totaal mannen en vrouwen;5 maand;Weduwstaat;Bussum;
4081;Totaal mannen en vrouwen;5 maand;Weduwstaat;Zeist;
4082;Totaal mannen en vrouwen;5 maand;Weduwstaat;Rheden;
4083;Totaal mannen en vrouwen;5 maand;Weduwstaat;Venlo;
4084;Totaal mannen en vrouwen;5 maand;Weduwstaat;Roosendaal en Nispen;
4085;Totaal mannen en vrouwen;5 maand;Weduwstaat;Vlissingen;
4086;Totaal mannen en vrouwen;5 maand;Weduwstaat;Bergen op Zoom;
4087;Totaal mannen en vrouwen;5 maand;Gescheiden van echt;Nederland;
4088;Totaal mannen en vrouwen;5 maand;Gescheiden van echt;Groningen (provincie);
4089;Totaal mannen en vrouwen;5 maand;Gescheiden van echt;Friesland;
4090;Totaal mannen en vrouwen;5 maand;Gescheiden van echt;Drenthe;
4091;Totaal mannen en vrouwen;5 maand;Gescheiden van echt;Overijssel;
4092;Totaal mannen en vrouwen;5 maand;Gescheiden van echt;Gelderland;
4093;Totaal mannen en vrouwen;5 maand;Gescheiden van echt;Utrecht (provincie);
4094;Totaal mannen en vrouwen;5 maand;Gescheiden van echt;Noord-Holland;
4095;Totaal mannen en vrouwen;5 maand;Gescheiden van echt;Zuid-Holland;
4096;Totaal mannen en vrouwen;5 maand;Gescheiden van echt;Zeeland;
4097;Totaal mannen en vrouwen;5 maand;Gescheiden van echt;Noord-Brabant;
4098;Totaal mannen en vrouwen;5 maand;Gescheiden van echt;Limburg;
4099;Totaal mannen en vrouwen;5 maand;Gescheiden van echt;Gemeenten met meer dan 100000 inwoners;
4100;Totaal mannen en vrouwen;5 maand;Gescheiden van echt;Gemeenten met 50001 - 100000 inwoners;
4101;Totaal mannen en vrouwen;5 maand;Gescheiden van echt;Gemeenten met 20001 - 50000 inwoners;
4102;Totaal mannen en vrouwen;5 maand;Gescheiden van echt;Gemeenten met 10001 - 20000 inwoners;
4103;Totaal mannen en vrouwen;5 maand;Gescheiden van echt;Gemeenten met 5001 - 10000 inwoners;
4104;Totaal mannen en vrouwen;5 maand;Gescheiden van echt;Gemeenten met 2001 - 5000 inwoners;
4105;Totaal mannen en vrouwen;5 maand;Gescheiden van echt;Gemeenten met 1001 - 2000 inwoners;
4106;Totaal mannen en vrouwen;5 maand;Gescheiden van echt;Gemeenten met 501 - 1000 inwoners;
4107;Totaal mannen en vrouwen;5 maand;Gescheiden van echt;Gemeenten met 500 of minder inwoners;
4108;Totaal mannen en vrouwen;5 maand;Gescheiden van echt;Amsterdam;
4109;Totaal mannen en vrouwen;5 maand;Gescheiden van echt;Rotterdam;
4110;Totaal mannen en vrouwen;5 maand;Gescheiden van echt;'s-Gravenhage;
4111;Totaal mannen en vrouwen;5 maand;Gescheiden van echt;Utrecht;
4112;Totaal mannen en vrouwen;5 maand;Gescheiden van echt;Haarlem;
4113;Totaal mannen en vrouwen;5 maand;Gescheiden van echt;Groningen;
4114;Totaal mannen en vrouwen;5 maand;Gescheiden van echt;Eindhoven;
4115;Totaal mannen en vrouwen;5 maand;Gescheiden van echt;Nijmegen;
4116;Totaal mannen en vrouwen;5 maand;Gescheiden van echt;Tilburg;
4117;Totaal mannen en vrouwen;5 maand;Gescheiden van echt;Arnhem;
4118;Totaal mannen en vrouwen;5 maand;Gescheiden van echt;Leiden;
4119;Totaal mannen en vrouwen;5 maand;Gescheiden van echt;Maastricht;
4120;Totaal mannen en vrouwen;5 maand;Gescheiden van echt;Apeldoorn;
4121;Totaal mannen en vrouwen;5 maand;Gescheiden van echt;Hilversum;
4122;Totaal mannen en vrouwen;5 maand;Gescheiden van echt;Dordrecht;
4123;Totaal mannen en vrouwen;5 maand;Gescheiden van echt;Schiedam;
4124;Totaal mannen en vrouwen;5 maand;Gescheiden van echt;Enschede;
4125;Totaal mannen en vrouwen;5 maand;Gescheiden van echt;Delft;
4126;Totaal mannen en vrouwen;5 maand;Gescheiden van echt;Leeuwarden;
4127;Totaal mannen en vrouwen;5 maand;Gescheiden van echt;Heerlen;
4128;Totaal mannen en vrouwen;5 maand;Gescheiden van echt;Breda;
4129;Totaal mannen en vrouwen;5 maand;Gescheiden van echt;'s-Hertogenbosch;
4130;Totaal mannen en vrouwen;5 maand;Gescheiden van echt;Velsen;
4131;Totaal mannen en vrouwen;5 maand;Gescheiden van echt;Emmen;
4132;Totaal mannen en vrouwen;5 maand;Gescheiden van echt;Zwolle;
4133;Totaal mannen en vrouwen;5 maand;Gescheiden van echt;Amersfoort;
4134;Totaal mannen en vrouwen;5 maand;Gescheiden van echt;Kerkrade;
4135;Totaal mannen en vrouwen;5 maand;Gescheiden van echt;Deventer;
4136;Totaal mannen en vrouwen;5 maand;Gescheiden van echt;Hengelo (O.);
4137;Totaal mannen en vrouwen;5 maand;Gescheiden van echt;Zaandam;
4138;Totaal mannen en vrouwen;5 maand;Gescheiden van echt;Almelo;
4139;Totaal mannen en vrouwen;5 maand;Gescheiden van echt;Lonneker;
4140;Totaal mannen en vrouwen;5 maand;Gescheiden van echt;Ede;
4141;Totaal mannen en vrouwen;5 maand;Gescheiden van echt;Helder (Den);
4142;Totaal mannen en vrouwen;5 maand;Gescheiden van echt;Gouda;
4143;Totaal mannen en vrouwen;5 maand;Gescheiden van echt;Alkmaar;
4144;Totaal mannen en vrouwen;5 maand;Gescheiden van echt;Vlaardingen;
4145;Totaal mannen en vrouwen;5 maand;Gescheiden van echt;Haarlemmermeer;
4146;Totaal mannen en vrouwen;5 maand;Gescheiden van echt;Helmond;
4147;Totaal mannen en vrouwen;5 maand;Gescheiden van echt;Bussum;
4148;Totaal mannen en vrouwen;5 maand;Gescheiden van echt;Zeist;
4149;Totaal mannen en vrouwen;5 maand;Gescheiden van echt;Rheden;
4150;Totaal mannen en vrouwen;5 maand;Gescheiden van echt;Venlo;
4151;Totaal mannen en vrouwen;5 maand;Gescheiden van echt;Roosendaal en Nispen;
4152;Totaal mannen en vrouwen;5 maand;Gescheiden van echt;Vlissingen;
4153;Totaal mannen en vrouwen;5 maand;Gescheiden van echt;Bergen op Zoom;
4154;Totaal mannen en vrouwen;5 maand;Burgerlijke staat onbekend;Nederland;
4155;Totaal mannen en vrouwen;5 maand;Burgerlijke staat onbekend;Groningen (provincie);
4156;Totaal mannen en vrouwen;5 maand;Burgerlijke staat onbekend;Friesland;
4157;Totaal mannen en vrouwen;5 maand;Burgerlijke staat onbekend;Drenthe;
4158;Totaal mannen en vrouwen;5 maand;Burgerlijke staat onbekend;Overijssel;
4159;Totaal mannen en vrouwen;5 maand;Burgerlijke staat onbekend;Gelderland;
4160;Totaal mannen en vrouwen;5 maand;Burgerlijke staat onbekend;Utrecht (provincie);
4161;Totaal mannen en vrouwen;5 maand;Burgerlijke staat onbekend;Noord-Holland;
4162;Totaal mannen en vrouwen;5 maand;Burgerlijke staat onbekend;Zuid-Holland;
4163;Totaal mannen en vrouwen;5 maand;Burgerlijke staat onbekend;Zeeland;
4164;Totaal mannen en vrouwen;5 maand;Burgerlijke staat onbekend;Noord-Brabant;
4165;Totaal mannen en vrouwen;5 maand;Burgerlijke staat onbekend;Limburg;
4166;Totaal mannen en vrouwen;5 maand;Burgerlijke staat onbekend;Gemeenten met meer dan 100000 inwoners;
4167;Totaal mannen en vrouwen;5 maand;Burgerlijke staat onbekend;Gemeenten met 50001 - 100000 inwoners;
4168;Totaal mannen en vrouwen;5 maand;Burgerlijke staat onbekend;Gemeenten met 20001 - 50000 inwoners;
4169;Totaal mannen en vrouwen;5 maand;Burgerlijke staat onbekend;Gemeenten met 10001 - 20000 inwoners;
4170;Totaal mannen en vrouwen;5 maand;Burgerlijke staat onbekend;Gemeenten met 5001 - 10000 inwoners;
4171;Totaal mannen en vrouwen;5 maand;Burgerlijke staat onbekend;Gemeenten met 2001 - 5000 inwoners;
4172;Totaal mannen en vrouwen;5 maand;Burgerlijke staat onbekend;Gemeenten met 1001 - 2000 inwoners;
4173;Totaal mannen en vrouwen;5 maand;Burgerlijke staat onbekend;Gemeenten met 501 - 1000 inwoners;
4174;Totaal mannen en vrouwen;5 maand;Burgerlijke staat onbekend;Gemeenten met 500 of minder inwoners;
4175;Totaal mannen en vrouwen;5 maand;Burgerlijke staat onbekend;Amsterdam;
4176;Totaal mannen en vrouwen;5 maand;Burgerlijke staat onbekend;Rotterdam;
4177;Totaal mannen en vrouwen;5 maand;Burgerlijke staat onbekend;'s-Gravenhage;
4178;Totaal mannen en vrouwen;5 maand;Burgerlijke staat onbekend;Utrecht;
4179;Totaal mannen en vrouwen;5 maand;Burgerlijke staat onbekend;Haarlem;
4180;Totaal mannen en vrouwen;5 maand;Burgerlijke staat onbekend;Groningen;
4181;Totaal mannen en vrouwen;5 maand;Burgerlijke staat onbekend;Eindhoven;
4182;Totaal mannen en vrouwen;5 maand;Burgerlijke staat onbekend;Nijmegen;
4183;Totaal mannen en vrouwen;5 maand;Burgerlijke staat onbekend;Tilburg;
4184;Totaal mannen en vrouwen;5 maand;Burgerlijke staat onbekend;Arnhem;
4185;Totaal mannen en vrouwen;5 maand;Burgerlijke staat onbekend;Leiden;
4186;Totaal mannen en vrouwen;5 maand;Burgerlijke staat onbekend;Maastricht;
4187;Totaal mannen en vrouwen;5 maand;Burgerlijke staat onbekend;Apeldoorn;
4188;Totaal mannen en vrouwen;5 maand;Burgerlijke staat onbekend;Hilversum;
4189;Totaal mannen en vrouwen;5 maand;Burgerlijke staat onbekend;Dordrecht;
4190;Totaal mannen en vrouwen;5 maand;Burgerlijke staat onbekend;Schiedam;
4191;Totaal mannen en vrouwen;5 maand;Burgerlijke staat onbekend;Enschede;
4192;Totaal mannen en vrouwen;5 maand;Burgerlijke staat onbekend;Delft;
4193;Totaal mannen en vrouwen;5 maand;Burgerlijke staat onbekend;Leeuwarden;
4194;Totaal mannen en vrouwen;5 maand;Burgerlijke staat onbekend;Heerlen;
4195;Totaal mannen en vrouwen;5 maand;Burgerlijke staat onbekend;Breda;
4196;Totaal mannen en vrouwen;5 maand;Burgerlijke staat onbekend;'s-Hertogenbosch;
4197;Totaal mannen en vrouwen;5 maand;Burgerlijke staat onbekend;Velsen;
4198;Totaal mannen en vrouwen;5 maand;Burgerlijke staat onbekend;Emmen;
4199;Totaal mannen en vrouwen;5 maand;Burgerlijke staat onbekend;Zwolle;
4200;Totaal mannen en vrouwen;5 maand;Burgerlijke staat onbekend;Amersfoort;
4201;Totaal mannen en vrouwen;5 maand;Burgerlijke staat onbekend;Kerkrade;
4202;Totaal mannen en vrouwen;5 maand;Burgerlijke staat onbekend;Deventer;
4203;Totaal mannen en vrouwen;5 maand;Burgerlijke staat onbekend;Hengelo (O.);
4204;Totaal mannen en vrouwen;5 maand;Burgerlijke staat onbekend;Zaandam;
4205;Totaal mannen en vrouwen;5 maand;Burgerlijke staat onbekend;Almelo;
4206;Totaal mannen en vrouwen;5 maand;Burgerlijke staat onbekend;Lonneker;
4207;Totaal mannen en vrouwen;5 maand;Burgerlijke staat onbekend;Ede;
4208;Totaal mannen en vrouwen;5 maand;Burgerlijke staat onbekend;Helder (Den);
4209;Totaal mannen en vrouwen;5 maand;Burgerlijke staat onbekend;Gouda;
4210;Totaal mannen en vrouwen;5 maand;Burgerlijke staat onbekend;Alkmaar;
4211;Totaal mannen en vrouwen;5 maand;Burgerlijke staat onbekend;Vlaardingen;
4212;Totaal mannen en vrouwen;5 maand;Burgerlijke staat onbekend;Haarlemmermeer;
4213;Totaal mannen en vrouwen;5 maand;Burgerlijke staat onbekend;Helmond;
4214;Totaal mannen en vrouwen;5 maand;Burgerlijke staat onbekend;Bussum;
4215;Totaal mannen en vrouwen;5 maand;Burgerlijke staat onbekend;Zeist;
4216;Totaal mannen en vrouwen;5 maand;Burgerlijke staat onbekend;Rheden;
4217;Totaal mannen en vrouwen;5 maand;Burgerlijke staat onbekend;Venlo;
4218;Totaal mannen en vrouwen;5 maand;Burgerlijke staat onbekend;Roosendaal en Nispen;
4219;Totaal mannen en vrouwen;5 maand;Burgerlijke staat onbekend;Vlissingen;
4220;Totaal mannen en vrouwen;5 maand;Burgerlijke staat onbekend;Bergen op Zoom;
4221;Totaal mannen en vrouwen;6 en 7 maand;Totaal alle burgerlijke staten;Nederland;29444.0
4222;Totaal mannen en vrouwen;6 en 7 maand;Totaal alle burgerlijke staten;Groningen (provincie);1401.0
4223;Totaal mannen en vrouwen;6 en 7 maand;Totaal alle burgerlijke staten;Friesland;1521.0
4224;Totaal mannen en vrouwen;6 en 7 maand;Totaal alle burgerlijke staten;Drenthe;959.0
4225;Totaal mannen en vrouwen;6 en 7 maand;Totaal alle burgerlijke staten;Overijssel;2000.0
4226;Totaal mannen en vrouwen;6 en 7 maand;Totaal alle burgerlijke staten;Gelderland;3267.0
4227;Totaal mannen en vrouwen;6 en 7 maand;Totaal alle burgerlijke staten;Utrecht (provincie);1351.0
4228;Totaal mannen en vrouwen;6 en 7 maand;Totaal alle burgerlijke staten;Noord-Holland;4726.0
4229;Totaal mannen en vrouwen;6 en 7 maand;Totaal alle burgerlijke staten;Zuid-Holland;6720.0
4230;Totaal mannen en vrouwen;6 en 7 maand;Totaal alle burgerlijke staten;Zeeland;763.0
4231;Totaal mannen en vrouwen;6 en 7 maand;Totaal alle burgerlijke staten;Noord-Brabant;4223.0
4232;Totaal mannen en vrouwen;6 en 7 maand;Totaal alle burgerlijke staten;Limburg;2513.0
4233;Totaal mannen en vrouwen;6 en 7 maand;Totaal alle burgerlijke staten;Gemeenten met meer dan 100000 inwoners;6352.0
4234;Totaal mannen en vrouwen;6 en 7 maand;Totaal alle burgerlijke staten;Gemeenten met 50001 - 100000 inwoners;2962.0
4235;Totaal mannen en vrouwen;6 en 7 maand;Totaal alle burgerlijke staten;Gemeenten met 20001 - 50000 inwoners;3469.0
4236;Totaal mannen en vrouwen;6 en 7 maand;Totaal alle burgerlijke staten;Gemeenten met 10001 - 20000 inwoners;4729.0
4237;Totaal mannen en vrouwen;6 en 7 maand;Totaal alle burgerlijke staten;Gemeenten met 5001 - 10000 inwoners;5132.0
4238;Totaal mannen en vrouwen;6 en 7 maand;Totaal alle burgerlijke staten;Gemeenten met 2001 - 5000 inwoners;4919.0
4239;Totaal mannen en vrouwen;6 en 7 maand;Totaal alle burgerlijke staten;Gemeenten met 1001 - 2000 inwoners;1419.0
4240;Totaal mannen en vrouwen;6 en 7 maand;Totaal alle burgerlijke staten;Gemeenten met 501 - 1000 inwoners;428.0
4241;Totaal mannen en vrouwen;6 en 7 maand;Totaal alle burgerlijke staten;Gemeenten met 500 of minder inwoners;34.0
4242;Totaal mannen en vrouwen;6 en 7 maand;Totaal alle burgerlijke staten;Amsterdam;2143.0
4243;Totaal mannen en vrouwen;6 en 7 maand;Totaal alle burgerlijke staten;Rotterdam;1884.0
4244;Totaal mannen en vrouwen;6 en 7 maand;Totaal alle burgerlijke staten;'s-Gravenhage;1220.0
4245;Totaal mannen en vrouwen;6 en 7 maand;Totaal alle burgerlijke staten;Utrecht;426.0
4246;Totaal mannen en vrouwen;6 en 7 maand;Totaal alle burgerlijke staten;Haarlem;343.0
4247;Totaal mannen en vrouwen;6 en 7 maand;Totaal alle burgerlijke staten;Groningen;336.0
4248;Totaal mannen en vrouwen;6 en 7 maand;Totaal alle burgerlijke staten;Eindhoven;475.0
4249;Totaal mannen en vrouwen;6 en 7 maand;Totaal alle burgerlijke staten;Nijmegen;285.0
4250;Totaal mannen en vrouwen;6 en 7 maand;Totaal alle burgerlijke staten;Tilburg;323.0
4251;Totaal mannen en vrouwen;6 en 7 maand;Totaal alle burgerlijke staten;Arnhem;272.0
4252;Totaal mannen en vrouwen;6 en 7 maand;Totaal alle burgerlijke staten;Leiden;236.0
4253;Totaal mannen en vrouwen;6 en 7 maand;Totaal alle burgerlijke staten;Maastricht;224.0
4254;Totaal mannen en vrouwen;6 en 7 maand;Totaal alle burgerlijke staten;Apeldoorn;209.0
4255;Totaal mannen en vrouwen;6 en 7 maand;Totaal alle burgerlijke staten;Hilversum;198.0
4256;Totaal mannen en vrouwen;6 en 7 maand;Totaal alle burgerlijke staten;Dordrecht;173.0
4257;Totaal mannen en vrouwen;6 en 7 maand;Totaal alle burgerlijke staten;Schiedam;218.0
4258;Totaal mannen en vrouwen;6 en 7 maand;Totaal alle burgerlijke staten;Enschede;174.0
4259;Totaal mannen en vrouwen;6 en 7 maand;Totaal alle burgerlijke staten;Delft;175.0
4260;Totaal mannen en vrouwen;6 en 7 maand;Totaal alle burgerlijke staten;Leeuwarden;178.0
4261;Totaal mannen en vrouwen;6 en 7 maand;Totaal alle burgerlijke staten;Heerlen;222.0
4262;Totaal mannen en vrouwen;6 en 7 maand;Totaal alle burgerlijke staten;Breda;159.0
4263;Totaal mannen en vrouwen;6 en 7 maand;Totaal alle burgerlijke staten;'s-Hertogenbosch;167.0
4264;Totaal mannen en vrouwen;6 en 7 maand;Totaal alle burgerlijke staten;Velsen;160.0
4265;Totaal mannen en vrouwen;6 en 7 maand;Totaal alle burgerlijke staten;Emmen;256.0
4266;Totaal mannen en vrouwen;6 en 7 maand;Totaal alle burgerlijke staten;Zwolle;127.0
4267;Totaal mannen en vrouwen;6 en 7 maand;Totaal alle burgerlijke staten;Amersfoort;108.0
4268;Totaal mannen en vrouwen;6 en 7 maand;Totaal alle burgerlijke staten;Kerkrade;185.0
4269;Totaal mannen en vrouwen;6 en 7 maand;Totaal alle burgerlijke staten;Deventer;108.0
4270;Totaal mannen en vrouwen;6 en 7 maand;Totaal alle burgerlijke staten;Hengelo (O.);126.0
4271;Totaal mannen en vrouwen;6 en 7 maand;Totaal alle burgerlijke staten;Zaandam;90.0
4272;Totaal mannen en vrouwen;6 en 7 maand;Totaal alle burgerlijke staten;Almelo;101.0
4273;Totaal mannen en vrouwen;6 en 7 maand;Totaal alle burgerlijke staten;Lonneker;124.0
4274;Totaal mannen en vrouwen;6 en 7 maand;Totaal alle burgerlijke staten;Ede;120.0
4275;Totaal mannen en vrouwen;6 en 7 maand;Totaal alle burgerlijke staten;Helder (Den);99.0
4276;Totaal mannen en vrouwen;6 en 7 maand;Totaal alle burgerlijke staten;Gouda;111.0
4277;Totaal mannen en vrouwen;6 en 7 maand;Totaal alle burgerlijke staten;Alkmaar;87.0
4278;Totaal mannen en vrouwen;6 en 7 maand;Totaal alle burgerlijke staten;Vlaardingen;124.0
4279;Totaal mannen en vrouwen;6 en 7 maand;Totaal alle burgerlijke staten;Haarlemmermeer;122.0
4280;Totaal mannen en vrouwen;6 en 7 maand;Totaal alle burgerlijke staten;Helmond;115.0
4281;Totaal mannen en vrouwen;6 en 7 maand;Totaal alle burgerlijke staten;Bussum;106.0
4282;Totaal mannen en vrouwen;6 en 7 maand;Totaal alle burgerlijke staten;Zeist;64.0
4283;Totaal mannen en vrouwen;6 en 7 maand;Totaal alle burgerlijke staten;Rheden;81.0
4284;Totaal mannen en vrouwen;6 en 7 maand;Totaal alle burgerlijke staten;Venlo;92.0
4285;Totaal mannen en vrouwen;6 en 7 maand;Totaal alle burgerlijke staten;Roosendaal en Nispen;96.0
4286;Totaal mannen en vrouwen;6 en 7 maand;Totaal alle burgerlijke staten;Vlissingen;64.0
4287;Totaal mannen en vrouwen;6 en 7 maand;Totaal alle burgerlijke staten;Bergen op Zoom;77.0
4288;Totaal mannen en vrouwen;6 en 7 maand;Ongehuwd;Nederland;29444.0
4289;Totaal mannen en vrouwen;6 en 7 maand;Ongehuwd;Groningen (provincie);1401.0
4290;Totaal mannen en vrouwen;6 en 7 maand;Ongehuwd;Friesland;1521.0
4291;Totaal mannen en vrouwen;6 en 7 maand;Ongehuwd;Drenthe;959.0
4292;Totaal mannen en vrouwen;6 en 7 maand;Ongehuwd;Overijssel;2000.0
4293;Totaal mannen en vrouwen;6 en 7 maand;Ongehuwd;Gelderland;3267.0
4294;Totaal mannen en vrouwen;6 en 7 maand;Ongehuwd;Utrecht (provincie);1351.0
4295;Totaal mannen en vrouwen;6 en 7 maand;Ongehuwd;Noord-Holland;4726.0
4296;Totaal mannen en vrouwen;6 en 7 maand;Ongehuwd;Zuid-Holland;6720.0
4297;Totaal mannen en vrouwen;6 en 7 maand;Ongehuwd;Zeeland;763.0
4298;Totaal mannen en vrouwen;6 en 7 maand;Ongehuwd;Noord-Brabant;4223.0
4299;Totaal mannen en vrouwen;6 en 7 maand;Ongehuwd;Limburg;2513.0
4300;Totaal mannen en vrouwen;6 en 7 maand;Ongehuwd;Gemeenten met meer dan 100000 inwoners;6352.0
4301;Totaal mannen en vrouwen;6 en 7 maand;Ongehuwd;Gemeenten met 50001 - 100000 inwoners;2962.0
4302;Totaal mannen en vrouwen;6 en 7 maand;Ongehuwd;Gemeenten met 20001 - 50000 inwoners;3469.0
4303;Totaal mannen en vrouwen;6 en 7 maand;Ongehuwd;Gemeenten met 10001 - 20000 inwoners;4729.0
4304;Totaal mannen en vrouwen;6 en 7 maand;Ongehuwd;Gemeenten met 5001 - 10000 inwoners;5132.0
4305;Totaal mannen en vrouwen;6 en 7 maand;Ongehuwd;Gemeenten met 2001 - 5000 inwoners;4919.0
4306;Totaal mannen en vrouwen;6 en 7 maand;Ongehuwd;Gemeenten met 1001 - 2000 inwoners;1419.0
4307;Totaal mannen en vrouwen;6 en 7 maand;Ongehuwd;Gemeenten met 501 - 1000 inwoners;428.0
4308;Totaal mannen en vrouwen;6 en 7 maand;Ongehuwd;Gemeenten met 500 of minder inwoners;34.0
4309;Totaal mannen en vrouwen;6 en 7 maand;Ongehuwd;Amsterdam;2143.0
4310;Totaal mannen en vrouwen;6 en 7 maand;Ongehuwd;Rotterdam;1884.0
4311;Totaal mannen en vrouwen;6 en 7 maand;Ongehuwd;'s-Gravenhage;1220.0
4312;Totaal mannen en vrouwen;6 en 7 maand;Ongehuwd;Utrecht;426.0
4313;Totaal mannen en vrouwen;6 en 7 maand;Ongehuwd;Haarlem;343.0
4314;Totaal mannen en vrouwen;6 en 7 maand;Ongehuwd;Groningen;336.0
4315;Totaal mannen en vrouwen;6 en 7 maand;Ongehuwd;Eindhoven;475.0
4316;Totaal mannen en vrouwen;6 en 7 maand;Ongehuwd;Nijmegen;285.0
4317;Totaal mannen en vrouwen;6 en 7 maand;Ongehuwd;Tilburg;323.0
4318;Totaal mannen en vrouwen;6 en 7 maand;Ongehuwd;Arnhem;272.0
4319;Totaal mannen en vrouwen;6 en 7 maand;Ongehuwd;Leiden;236.0
4320;Totaal mannen en vrouwen;6 en 7 maand;Ongehuwd;Maastricht;224.0
4321;Totaal mannen en vrouwen;6 en 7 maand;Ongehuwd;Apeldoorn;209.0
4322;Totaal mannen en vrouwen;6 en 7 maand;Ongehuwd;Hilversum;198.0
4323;Totaal mannen en vrouwen;6 en 7 maand;Ongehuwd;Dordrecht;173.0
4324;Totaal mannen en vrouwen;6 en 7 maand;Ongehuwd;Schiedam;218.0
4325;Totaal mannen en vrouwen;6 en 7 maand;Ongehuwd;Enschede;174.0
4326;Totaal mannen en vrouwen;6 en 7 maand;Ongehuwd;Delft;175.0
4327;Totaal mannen en vrouwen;6 en 7 maand;Ongehuwd;Leeuwarden;178.0
4328;Totaal mannen en vrouwen;6 en 7 maand;Ongehuwd;Heerlen;222.0
4329;Totaal mannen en vrouwen;6 en 7 maand;Ongehuwd;Breda;159.0
4330;Totaal mannen en vrouwen;6 en 7 maand;Ongehuwd;'s-Hertogenbosch;167.0
4331;Totaal mannen en vrouwen;6 en 7 maand;Ongehuwd;Velsen;160.0
4332;Totaal mannen en vrouwen;6 en 7 maand;Ongehuwd;Emmen;256.0
4333;Totaal mannen en vrouwen;6 en 7 maand;Ongehuwd;Zwolle;127.0
4334;Totaal mannen en vrouwen;6 en 7 maand;Ongehuwd;Amersfoort;108.0
4335;Totaal mannen en vrouwen;6 en 7 maand;Ongehuwd;Kerkrade;185.0
4336;Totaal mannen en vrouwen;6 en 7 maand;Ongehuwd;Deventer;108.0
4337;Totaal mannen en vrouwen;6 en 7 maand;Ongehuwd;Hengelo (O.);126.0
4338;Totaal mannen en vrouwen;6 en 7 maand;Ongehuwd;Zaandam;90.0
4339;Totaal mannen en vrouwen;6 en 7 maand;Ongehuwd;Almelo;101.0
4340;Totaal mannen en vrouwen;6 en 7 maand;Ongehuwd;Lonneker;124.0
4341;Totaal mannen en vrouwen;6 en 7 maand;Ongehuwd;Ede;120.0
4342;Totaal mannen en vrouwen;6 en 7 maand;Ongehuwd;Helder (Den);99.0
4343;Totaal mannen en vrouwen;6 en 7 maand;Ongehuwd;Gouda;111.0
4344;Totaal mannen en vrouwen;6 en 7 maand;Ongehuwd;Alkmaar;87.0
