ID;RegioSSituatie2013;Perioden;TotaleBevolking_1;k_0Tot20Jaar_2;k_20Tot65Jaar_3;k_65JaarOfOuder_4;Mannen_5;Vrouwen_6;Levendgeborenen_7;Overledenen_8;Immigratie_9;EmigratieInclusiefCorrecties_10;VestigersUitAndereGemeente_11;VertrekkersNaarAndereGemeente_12
1145;Agglomeratie 's-Gravenhage (CR);2025;893.1;206.4;523.3;163.4;436.2;457.0;11.0;7.1;15.8;12.8;33.2;34.1
1146;Agglomeratie 's-Gravenhage (CR);2026;899.0;207.8;524.1;167.2;439.1;459.9;11.0;7.2;15.8;12.9;33.2;34.5
1147;Agglomeratie 's-Gravenhage (CR);2027;904.5;209.1;524.5;170.9;441.7;462.7;11.0;7.3;15.9;13.0;33.3;34.8
1148;Agglomeratie 's-Gravenhage (CR);2028;909.5;210.4;524.6;174.6;444.3;465.2;11.0;7.4;15.9;13.0;33.9;35.1
1149;Agglomeratie 's-Gravenhage (CR);2029;915.0;211.7;524.7;178.7;447.1;468.0;11.0;7.4;16.0;13.0;33.8;35.3
1150;Agglomeratie 's-Gravenhage (CR);2030;919.9;212.7;524.6;182.6;449.4;470.4;11.0;7.5;16.1;13.1;34.7;35.5
1151;Agglomeratie 's-Gravenhage (CR);2031;925.6;214.0;525.2;186.4;452.1;473.4;11.0;7.7;16.2;13.2;34.1;35.8
1152;Agglomeratie 's-Gravenhage (CR);2032;930.3;214.7;525.7;189.8;454.4;475.9;11.1;7.8;16.2;13.2;34.5;35.9
1153;Agglomeratie 's-Gravenhage (CR);2033;935.3;215.7;526.1;193.4;456.9;478.3;11.1;7.9;16.3;13.3;34.8;36.1
1154;Agglomeratie 's-Gravenhage (CR);2034;940.1;217.0;526.4;196.7;459.1;481.0;11.1;7.9;16.4;13.4;34.9;36.4
1155;Agglomeratie 's-Gravenhage (CR);2035;944.8;218.1;526.1;200.5;461.3;483.4;11.1;8.0;16.5;13.5;34.7;36.6
1156;Agglomeratie 's-Gravenhage (CR);2036;949.0;218.7;526.0;204.2;463.3;485.6;11.1;8.1;16.6;13.5;35.1;36.8
1157;Agglomeratie 's-Gravenhage (CR);2037;953.6;219.5;526.1;208.0;465.7;487.8;11.1;8.2;16.7;13.6;35.1;36.9
1158;Agglomeratie 's-Gravenhage (CR);2038;957.7;220.0;526.5;211.1;467.5;490.1;11.2;8.3;16.8;13.6;35.1;37.1
1159;Agglomeratie 's-Gravenhage (CR);2039;961.5;220.4;527.7;213.4;469.4;492.1;11.2;8.4;16.8;13.7;35.7;37.3
1160;Agglomeratie 's-Gravenhage (CR);2040;966.0;221.1;529.1;215.7;471.6;494.4;;;;;;
1161;Delft en Westland (CR);2014;222.7;49.4;137.8;35.5;113.9;108.8;2.2;1.6;4.9;3.8;10.2;9.1
1162;Delft en Westland (CR);2015;225.6;49.8;139.2;36.6;115.2;110.4;2.3;1.6;4.8;3.6;10.2;9.2
1163;Delft en Westland (CR);2016;228.5;50.4;140.4;37.7;116.6;111.9;2.4;1.7;4.6;3.4;10.3;9.5
1164;Delft en Westland (CR);2017;231.2;51.2;141.3;38.7;117.8;113.4;2.4;1.7;4.4;3.2;10.5;9.7
1165;Delft en Westland (CR);2018;233.9;51.8;142.3;39.7;119.1;114.7;2.5;1.7;4.2;3.1;10.7;9.8
1166;Delft en Westland (CR);2019;236.4;52.4;143.3;40.7;120.4;116.0;2.5;1.7;4.0;3.1;11.0;10.0
1167;Delft en Westland (CR);2020;239.0;53.1;144.4;41.6;121.7;117.3;2.5;1.7;3.9;3.0;11.2;10.1
1168;Delft en Westland (CR);2021;241.8;53.7;145.4;42.7;123.3;118.5;2.6;1.8;3.9;3.1;10.9;10.3
1169;Delft en Westland (CR);2022;244.1;54.4;146.0;43.7;124.4;119.6;2.6;1.8;3.9;3.0;11.0;10.3
1170;Delft en Westland (CR);2023;246.3;55.0;146.5;44.9;125.6;120.7;2.6;1.8;3.9;3.0;11.1;10.4
1171;Delft en Westland (CR);2024;248.6;55.7;146.9;46.0;126.7;121.9;2.7;1.9;3.9;3.1;11.6;10.5
1172;Delft en Westland (CR);2025;251.2;56.6;147.4;47.2;128.0;123.2;2.7;1.9;3.9;3.1;11.3;10.7
1173;Delft en Westland (CR);2026;253.4;57.3;147.8;48.3;129.1;124.3;2.7;1.9;3.9;3.1;11.3;10.8
1174;Delft en Westland (CR);2027;255.6;58.0;148.0;49.7;130.3;125.3;2.8;1.9;4.0;3.1;11.4;11.0
1175;Delft en Westland (CR);2028;257.6;58.6;148.2;50.8;131.3;126.4;2.8;2.0;4.0;3.1;10.7;11.1
1176;Delft en Westland (CR);2029;258.9;58.7;148.2;52.1;132.0;127.0;2.8;2.0;4.0;3.2;11.4;11.2
1177;Delft en Westland (CR);2030;260.8;59.2;148.4;53.2;133.0;127.8;2.8;2.0;4.0;3.2;10.5;11.3
1178;Delft en Westland (CR);2031;261.6;59.3;148.2;54.1;133.4;128.3;2.8;2.1;4.1;3.2;11.3;11.3
1179;Delft en Westland (CR);2032;263.2;59.7;148.6;54.9;134.2;129.0;2.8;2.1;4.1;3.2;10.8;11.4
1180;Delft en Westland (CR);2033;264.1;59.7;148.7;55.8;134.7;129.5;2.8;2.1;4.1;3.2;10.5;11.5
1181;Delft en Westland (CR);2034;264.8;59.6;148.7;56.5;135.0;129.8;2.8;2.1;4.1;3.2;10.7;11.5
1182;Delft en Westland (CR);2035;265.5;59.5;148.6;57.3;135.4;130.1;2.8;2.1;4.1;3.2;10.8;11.5
1183;Delft en Westland (CR);2036;266.3;59.5;148.7;58.1;135.8;130.5;2.8;2.2;4.1;3.2;10.6;11.6
1184;Delft en Westland (CR);2037;266.7;59.4;148.7;58.7;136.0;130.7;2.8;2.2;4.1;3.3;10.5;11.6
1185;Delft en Westland (CR);2038;267.1;59.2;148.9;59.1;136.2;130.9;2.8;2.2;4.1;3.3;10.9;11.7
1186;Delft en Westland (CR);2039;267.8;59.0;149.4;59.3;136.6;131.2;2.8;2.2;4.1;3.3;10.7;11.7
1187;Delft en Westland (CR);2040;268.4;58.6;150.1;59.7;137.1;131.3;;;;;;
1188;Oost-Zuid-Holland (CR);2014;294.9;71.6;172.2;51.2;146.3;148.6;3.1;2.2;1.2;1.3;9.6;9.8
1189;Oost-Zuid-Holland (CR);2015;295.5;70.9;171.4;53.2;146.6;148.9;3.1;2.3;1.3;1.3;9.5;9.8
1190;Oost-Zuid-Holland (CR);2016;296.0;70.5;170.6;54.9;146.8;149.2;3.1;2.3;1.3;1.3;9.5;9.8
1191;Oost-Zuid-Holland (CR);2017;296.4;69.9;169.9;56.6;147.0;149.4;3.1;2.4;1.3;1.3;9.7;9.9
1192;Oost-Zuid-Holland (CR);2018;297.1;69.6;169.0;58.5;147.3;149.8;3.2;2.4;1.3;1.3;9.6;9.9
1193;Oost-Zuid-Holland (CR);2019;297.6;69.0;168.2;60.3;147.7;149.9;3.2;2.4;1.3;1.3;9.8;10.0
1194;Oost-Zuid-Holland (CR);2020;298.2;68.5;167.8;62.0;148.0;150.3;3.2;2.5;1.3;1.3;9.9;10.0
1195;Oost-Zuid-Holland (CR);2021;298.7;67.8;167.3;63.6;148.3;150.4;3.2;2.5;1.3;1.3;9.8;10.1
1196;Oost-Zuid-Holland (CR);2022;299.2;67.4;166.5;65.3;148.6;150.6;3.2;2.6;1.3;1.3;10.3;10.1
1197;Oost-Zuid-Holland (CR);2023;299.9;67.0;166.1;66.8;149.0;150.9;3.2;2.6;1.3;1.3;10.2;10.2
1198;Oost-Zuid-Holland (CR);2024;300.5;66.6;165.5;68.4;149.3;151.3;3.2;2.7;1.3;1.3;10.4;10.2
1199;Oost-Zuid-Holland (CR);2025;301.3;66.4;164.6;70.2;149.6;151.6;3.3;2.7;1.3;1.3;10.6;10.3
1200;Oost-Zuid-Holland (CR);2026;302.2;66.2;164.0;72.0;150.2;152.0;3.3;2.8;1.3;1.3;10.6;10.3
1201;Oost-Zuid-Holland (CR);2027;302.8;66.3;163.1;73.5;150.6;152.3;3.3;2.8;1.3;1.3;10.5;10.4
1202;Oost-Zuid-Holland (CR);2028;303.4;66.3;162.0;75.1;150.9;152.5;3.3;2.9;1.3;1.3;10.9;10.5
1203;Oost-Zuid-Holland (CR);2029;304.2;66.3;161.1;76.8;151.4;152.8;3.3;2.9;1.3;1.3;10.7;10.5
1204;Oost-Zuid-Holland (CR);2030;304.8;66.3;160.2;78.3;151.7;153.1;3.3;3.0;1.3;1.3;10.7;10.5
1205;Oost-Zuid-Holland (CR);2031;305.4;66.3;159.2;79.8;152.2;153.2;3.3;3.0;1.3;1.3;10.8;10.5
1206;Oost-Zuid-Holland (CR);2032;306.0;66.5;158.4;81.1;152.4;153.5;3.4;3.1;1.3;1.3;11.0;10.5
1207;Oost-Zuid-Holland (CR);2033;306.6;66.8;157.5;82.3;152.7;153.9;3.4;3.1;1.3;1.3;11.2;10.6
1208;Oost-Zuid-Holland (CR);2034;307.5;67.2;156.8;83.5;153.2;154.3;3.3;3.2;1.3;1.3;10.9;10.6
1209;Oost-Zuid-Holland (CR);2035;308.0;67.4;155.7;84.9;153.4;154.5;3.3;3.2;1.3;1.3;11.1;10.6
1210;Oost-Zuid-Holland (CR);2036;308.6;67.7;154.9;86.0;153.8;154.8;3.3;3.3;1.3;1.3;10.8;10.6
1211;Oost-Zuid-Holland (CR);2037;308.8;67.9;153.9;86.9;153.9;154.9;3.3;3.3;1.3;1.3;11.1;10.6
1212;Oost-Zuid-Holland (CR);2038;309.2;68.2;153.5;87.6;154.1;155.1;3.3;3.3;1.3;1.3;11.1;10.7
1213;Oost-Zuid-Holland (CR);2039;309.8;68.4;153.3;88.1;154.6;155.3;3.3;3.4;1.2;1.3;11.0;10.7
1214;Oost-Zuid-Holland (CR);2040;310.0;68.5;153.2;88.3;154.7;155.3;;;;;;
1215;Groot-Rijnmond (CR);2014;1420.8;322.0;861.4;237.4;699.3;721.4;16.2;12.2;14.2;14.6;50.2;49.4
1216;Groot-Rijnmond (CR);2015;1425.0;321.3;860.4;243.3;701.5;723.5;16.3;12.3;14.3;14.3;50.0;49.6
1217;Groot-Rijnmond (CR);2016;1429.4;321.7;858.9;248.8;703.7;725.7;16.3;12.3;14.4;14.1;50.0;49.9
1218;Groot-Rijnmond (CR);2017;1433.9;321.9;858.2;253.9;706.3;727.6;16.4;12.4;14.6;13.8;50.4;50.1
1219;Groot-Rijnmond (CR);2018;1439.0;322.4;857.3;259.3;708.8;730.2;16.5;12.4;14.6;13.8;51.1;50.4
1220;Groot-Rijnmond (CR);2019;1444.4;322.7;856.9;264.9;711.6;732.8;16.4;12.5;14.6;13.8;51.1;50.7
1221;Groot-Rijnmond (CR);2020;1449.6;322.6;856.3;270.8;714.1;735.5;16.4;12.6;14.4;13.8;51.8;51.1
1222;Groot-Rijnmond (CR);2021;1455.0;322.6;855.8;276.7;716.9;738.1;16.4;12.7;14.3;13.7;52.0;51.3
1223;Groot-Rijnmond (CR);2022;1459.8;322.3;855.1;282.4;719.1;740.7;16.3;12.8;14.1;13.7;52.1;51.6
1224;Groot-Rijnmond (CR);2023;1464.6;322.1;854.0;288.6;721.7;743.0;16.3;12.9;14.1;13.6;52.3;51.8
1225;Groot-Rijnmond (CR);2024;1469.1;322.0;852.3;294.8;723.7;745.3;16.3;13.0;14.0;13.6;52.3;52.0
1226;Groot-Rijnmond (CR);2025;1473.1;322.3;850.0;300.8;725.7;747.4;16.3;13.2;14.0;13.5;52.0;52.2
1227;Groot-Rijnmond (CR);2026;1476.5;322.7;846.7;307.1;727.4;749.2;16.3;13.3;14.0;13.5;52.4;52.5
1228;Groot-Rijnmond (CR);2027;1479.8;323.1;843.4;313.3;729.0;750.8;16.2;13.5;14.0;13.5;52.6;52.7
1229;Groot-Rijnmond (CR);2028;1482.7;323.8;839.4;319.6;730.5;752.2;16.2;13.7;14.0;13.5;52.7;52.9
1230;Groot-Rijnmond (CR);2029;1485.6;323.9;835.9;325.8;731.7;753.8;16.1;13.8;14.0;13.5;52.5;53.0
1231;Groot-Rijnmond (CR);2030;1488.0;323.7;831.9;332.4;733.1;755.0;16.1;14.0;14.0;13.5;52.6;53.1
1232;Groot-Rijnmond (CR);2031;1490.1;323.2;828.9;338.0;734.0;756.1;16.1;14.1;14.0;13.5;52.1;53.1
1233;Groot-Rijnmond (CR);2032;1491.7;323.0;825.7;343.0;734.7;757.1;16.1;14.3;14.0;13.5;52.7;53.2
1234;Groot-Rijnmond (CR);2033;1493.7;323.2;822.7;347.8;735.7;758.0;16.0;14.5;14.0;13.5;52.5;53.2
1235;Groot-Rijnmond (CR);2034;1494.8;323.2;819.3;352.3;736.1;758.7;16.0;14.6;14.0;13.5;52.2;53.3
1236;Groot-Rijnmond (CR);2035;1495.6;323.0;815.0;357.6;736.4;759.3;15.9;14.7;14.0;13.5;52.8;53.3
1237;Groot-Rijnmond (CR);2036;1496.9;323.0;811.4;362.5;736.8;760.0;15.9;14.9;14.0;13.5;53.4;53.4
1238;Groot-Rijnmond (CR);2037;1498.3;322.9;808.7;366.7;737.6;760.8;15.9;15.0;14.0;13.5;53.5;53.5
1239;Groot-Rijnmond (CR);2038;1499.6;322.7;807.0;369.9;738.0;761.6;15.8;15.0;14.0;13.5;53.4;53.6
1240;Groot-Rijnmond (CR);2039;1500.8;322.1;806.9;371.7;738.5;762.3;15.8;15.2;14.0;13.5;53.4;53.6
1241;Groot-Rijnmond (CR);2040;1501.6;321.7;807.1;372.8;738.9;762.7;;;;;;
1242;Zuidoost-Zuid-Holland (CR);2014;399.6;96.8;231.8;71.0;197.2;202.4;4.4;3.4;1.9;2.1;13.2;13.3
1243;Zuidoost-Zuid-Holland (CR);2015;400.6;96.2;231.2;73.1;197.7;202.8;4.5;3.5;2.0;2.1;13.3;13.3
1244;Zuidoost-Zuid-Holland (CR);2016;401.4;95.8;230.8;74.8;198.2;203.2;4.5;3.5;2.0;2.0;13.7;13.4
1245;Zuidoost-Zuid-Holland (CR);2017;402.8;95.4;230.7;76.6;198.9;203.9;4.5;3.6;2.0;2.0;13.5;13.4
1246;Zuidoost-Zuid-Holland (CR);2018;403.8;95.2;230.4;78.3;199.3;204.4;4.5;3.6;2.0;2.0;13.7;13.6
1247;Zuidoost-Zuid-Holland (CR);2019;404.8;94.7;230.3;79.8;199.7;205.1;4.5;3.6;2.0;2.0;13.8;13.7
1248;Zuidoost-Zuid-Holland (CR);2020;405.7;94.2;230.2;81.3;200.2;205.5;4.5;3.7;2.0;2.0;13.5;13.7
1249;Zuidoost-Zuid-Holland (CR);2021;406.4;93.4;230.0;82.9;200.6;205.8;4.5;3.7;2.0;2.0;13.8;13.8
1250;Zuidoost-Zuid-Holland (CR);2022;407.1;92.9;229.7;84.5;200.9;206.2;4.5;3.7;2.0;2.0;13.5;13.8
1251;Zuidoost-Zuid-Holland (CR);2023;407.5;92.3;228.9;86.2;201.1;206.4;4.5;3.8;1.9;2.0;13.7;13.9
1252;Zuidoost-Zuid-Holland (CR);2024;408.0;91.9;228.1;88.0;201.4;206.7;4.5;3.8;1.9;2.0;13.6;13.9
1253;Zuidoost-Zuid-Holland (CR);2025;408.4;91.4;227.3;89.6;201.5;206.9;4.5;3.8;1.9;2.0;13.8;13.9
1254;Zuidoost-Zuid-Holland (CR);2026;408.7;91.3;226.1;91.4;201.7;207.1;4.5;3.9;1.9;2.0;13.7;14.0
1255;Zuidoost-Zuid-Holland (CR);2027;409.1;91.1;224.8;93.2;201.9;207.2;4.5;4.0;1.9;2.0;13.9;14.0
1256;Zuidoost-Zuid-Holland (CR);2028;409.4;91.1;223.5;94.9;202.1;207.3;4.4;4.0;1.9;2.0;13.4;14.0
1257;Zuidoost-Zuid-Holland (CR);2029;409.1;90.7;221.9;96.6;201.9;207.2;4.4;4.0;1.9;2.0;13.8;14.0
1258;Zuidoost-Zuid-Holland (CR);2030;409.4;90.4;220.2;98.8;202.0;207.4;4.4;4.1;1.9;2.0;13.7;14.0
1259;Zuidoost-Zuid-Holland (CR);2031;409.3;90.1;218.6;100.5;201.9;207.4;4.4;4.1;1.9;2.0;14.0;14.0
1260;Zuidoost-Zuid-Holland (CR);2032;409.5;90.0;217.2;102.2;202.0;207.5;4.4;4.2;1.9;2.0;13.6;14.0
1261;Zuidoost-Zuid-Holland (CR);2033;409.1;89.9;215.5;103.7;201.8;207.3;4.3;4.2;1.9;2.0;13.9;13.9
1262;Zuidoost-Zuid-Holland (CR);2034;409.0;89.9;214.0;105.2;201.8;207.3;4.3;4.2;1.9;2.0;13.9;14.0
1263;Zuidoost-Zuid-Holland (CR);2035;408.9;89.8;212.2;106.9;201.7;207.2;4.3;4.3;1.9;2.0;14.2;14.0
1264;Zuidoost-Zuid-Holland (CR);2036;409.0;89.8;210.7;108.5;201.9;207.1;4.2;4.3;1.9;2.0;14.3;13.9
1265;Zuidoost-Zuid-Holland (CR);2037;409.3;89.6;209.7;109.9;202.0;207.3;4.2;4.4;1.9;2.0;14.3;14.0
1266;Zuidoost-Zuid-Holland (CR);2038;409.3;89.3;209.1;110.8;202.0;207.3;4.2;4.4;1.9;2.0;14.0;14.0
1267;Zuidoost-Zuid-Holland (CR);2039;409.0;89.1;208.5;111.4;201.8;207.2;4.2;4.4;1.9;2.0;14.1;14.0
1268;Zuidoost-Zuid-Holland (CR);2040;408.7;88.8;208.5;111.5;201.6;207.2;;;;;;
1269;Zeeuwsch-Vlaanderen (CR);2014;105.2;21.6;59.1;24.4;52.1;53.1;0.8;1.2;0.9;0.8;2.4;2.7
1270;Zeeuwsch-Vlaanderen (CR);2015;104.6;21.3;58.4;24.9;51.8;52.8;0.8;1.2;0.9;0.8;2.4;2.7
1271;Zeeuwsch-Vlaanderen (CR);2016;104.0;21.0;57.8;25.3;51.5;52.6;0.8;1.2;1.0;0.8;2.4;2.8
1272;Zeeuwsch-Vlaanderen (CR);2017;103.5;20.6;57.2;25.7;51.1;52.4;0.8;1.2;0.9;0.7;2.3;2.8
1273;Zeeuwsch-Vlaanderen (CR);2018;102.9;20.3;56.6;26.0;50.8;52.1;0.8;1.2;0.9;0.7;2.3;2.8
1274;Zeeuwsch-Vlaanderen (CR);2019;102.2;19.9;55.9;26.4;50.4;51.8;0.8;1.2;0.9;0.7;2.4;2.8
1275;Zeeuwsch-Vlaanderen (CR);2020;101.6;19.6;55.3;26.8;50.0;51.6;0.8;1.2;0.9;0.7;2.4;2.8
1276;Zeeuwsch-Vlaanderen (CR);2021;101.1;19.2;54.8;27.2;49.8;51.4;0.9;1.2;0.9;0.7;2.4;2.8
1277;Zeeuwsch-Vlaanderen (CR);2022;100.6;18.9;54.2;27.5;49.4;51.2;0.9;1.2;0.9;0.7;2.4;2.8
1278;Zeeuwsch-Vlaanderen (CR);2023;100.0;18.6;53.5;27.8;49.0;50.9;0.9;1.2;0.9;0.7;2.4;2.8
1279;Zeeuwsch-Vlaanderen (CR);2024;99.4;18.3;52.8;28.2;48.7;50.7;0.9;1.2;0.9;0.7;2.4;2.8
1280;Zeeuwsch-Vlaanderen (CR);2025;98.8;18.1;52.2;28.5;48.3;50.5;0.9;1.2;0.9;0.7;2.4;2.8
1281;Zeeuwsch-Vlaanderen (CR);2026;98.2;18.0;51.4;28.8;48.0;50.2;0.9;1.2;0.9;0.7;2.6;2.8
1282;Zeeuwsch-Vlaanderen (CR);2027;97.8;17.9;50.9;29.1;47.8;50.1;0.9;1.2;0.9;0.7;2.5;2.8
1283;Zeeuwsch-Vlaanderen (CR);2028;97.3;17.8;50.2;29.3;47.5;49.8;0.9;1.3;0.8;0.7;2.6;2.8
1284;Zeeuwsch-Vlaanderen (CR);2029;96.8;17.8;49.3;29.7;47.2;49.6;0.9;1.3;0.8;0.7;2.5;2.8
1285;Zeeuwsch-Vlaanderen (CR);2030;96.4;17.8;48.5;30.0;46.9;49.5;0.9;1.3;0.8;0.7;2.5;2.7
1286;Zeeuwsch-Vlaanderen (CR);2031;95.8;17.9;47.8;30.2;46.6;49.2;0.8;1.3;0.8;0.7;2.4;2.7
1287;Zeeuwsch-Vlaanderen (CR);2032;95.2;17.8;47.0;30.3;46.3;48.9;0.8;1.3;0.8;0.7;2.5;2.7
1288;Zeeuwsch-Vlaanderen (CR);2033;94.7;17.7;46.4;30.6;46.0;48.7;0.8;1.3;0.8;0.7;2.5;2.7
1289;Zeeuwsch-Vlaanderen (CR);2034;94.2;17.8;45.7;30.8;45.7;48.4;0.8;1.3;0.8;0.7;2.4;2.7
1290;Zeeuwsch-Vlaanderen (CR);2035;93.6;17.6;45.0;31.0;45.4;48.2;0.8;1.3;0.8;0.7;2.5;2.7
1291;Zeeuwsch-Vlaanderen (CR);2036;93.0;17.7;44.3;31.1;45.1;47.9;0.8;1.3;0.8;0.7;2.4;2.7
1292;Zeeuwsch-Vlaanderen (CR);2037;92.4;17.6;43.7;31.1;44.7;47.7;0.8;1.3;0.8;0.7;2.5;2.6
1293;Zeeuwsch-Vlaanderen (CR);2038;91.9;17.6;43.1;31.2;44.5;47.4;0.8;1.3;0.8;0.7;2.4;2.6
1294;Zeeuwsch-Vlaanderen (CR);2039;91.3;17.5;42.9;30.9;44.2;47.1;0.8;1.3;0.8;0.7;2.5;2.6
1295;Zeeuwsch-Vlaanderen (CR);2040;90.7;17.4;42.6;30.6;44.0;46.8;;;;;;
1296;Overig Zeeland (CR);2014;274.6;63.0;155.3;56.3;135.9;138.7;2.6;2.7;2.2;2.0;10.2;10.7
1297;Overig Zeeland (CR);2015;274.3;62.1;154.3;57.9;135.8;138.5;2.6;2.7;2.2;1.9;10.3;10.8
1298;Overig Zeeland (CR);2016;274.0;61.4;153.4;59.2;135.7;138.3;2.6;2.7;2.3;1.9;10.4;10.9
1299;Overig Zeeland (CR);2017;273.8;60.7;152.8;60.3;135.5;138.2;2.7;2.7;2.3;1.9;10.4;10.9
1300;Overig Zeeland (CR);2018;273.6;60.1;152.0;61.5;135.4;138.2;2.7;2.8;2.3;1.9;10.6;11.0
1301;Overig Zeeland (CR);2019;273.5;59.3;151.4;62.8;135.3;138.2;2.7;2.8;2.3;1.9;10.7;11.1
1302;Overig Zeeland (CR);2020;273.5;58.7;150.6;64.2;135.3;138.2;2.7;2.8;2.3;1.9;10.7;11.1
1303;Overig Zeeland (CR);2021;273.5;58.0;149.9;65.6;135.3;138.2;2.8;2.8;2.3;1.9;10.7;11.2
1304;Overig Zeeland (CR);2022;273.4;57.5;149.0;66.8;135.3;138.1;2.8;2.9;2.2;1.8;10.8;11.2
1305;Overig Zeeland (CR);2023;273.2;57.0;148.4;67.8;135.2;138.0;2.8;2.9;2.2;1.8;10.7;11.2
1306;Overig Zeeland (CR);2024;273.1;56.5;147.5;69.0;135.1;138.0;2.8;3.0;2.2;1.8;10.8;11.2
1307;Overig Zeeland (CR);2025;272.9;56.2;146.7;70.0;134.9;138.0;2.8;3.0;2.2;1.8;10.9;11.3
1308;Overig Zeeland (CR);2026;272.8;56.0;145.8;70.9;134.7;138.1;2.8;3.0;2.2;1.8;10.9;11.3
1309;Overig Zeeland (CR);2027;272.6;55.9;144.6;72.1;134.6;138.0;2.8;3.0;2.2;1.8;11.1;11.3
1310;Overig Zeeland (CR);2028;272.4;55.9;143.6;73.0;134.4;138.1;2.9;3.1;2.2;1.8;11.1;11.3
1311;Overig Zeeland (CR);2029;272.3;55.8;142.5;74.0;134.3;138.0;2.8;3.1;2.2;1.8;11.1;11.3
1312;Overig Zeeland (CR);2030;272.1;55.9;141.3;74.9;134.1;138.0;2.8;3.1;2.2;1.8;11.2;11.3
1313;Overig Zeeland (CR);2031;272.0;55.9;140.4;75.7;133.9;138.0;2.8;3.2;2.2;1.8;11.3;11.3
1314;Overig Zeeland (CR);2032;271.9;56.0;139.3;76.7;134.0;138.0;2.8;3.2;2.2;1.8;11.3;11.3
1315;Overig Zeeland (CR);2033;271.9;56.2;138.2;77.5;133.9;138.0;2.8;3.2;2.1;1.8;11.1;11.3
1316;Overig Zeeland (CR);2034;271.7;56.3;137.1;78.3;133.8;138.0;2.8;3.3;2.1;1.8;11.6;11.2
1317;Overig Zeeland (CR);2035;272.0;56.6;136.2;79.1;133.8;138.2;2.8;3.3;2.1;1.8;11.3;11.2
1318;Overig Zeeland (CR);2036;271.8;56.8;135.3;79.7;133.6;138.2;2.8;3.3;2.1;1.8;11.4;11.2
1319;Overig Zeeland (CR);2037;271.7;56.9;134.6;80.2;133.4;138.2;2.7;3.3;2.1;1.8;11.1;11.2
1320;Overig Zeeland (CR);2038;271.3;56.9;134.0;80.4;133.2;138.2;2.7;3.3;2.1;1.8;11.2;11.2
1321;Overig Zeeland (CR);2039;271.0;57.0;133.4;80.6;132.9;138.2;2.7;3.4;2.2;1.8;11.3;11.2
1322;Overig Zeeland (CR);2040;270.9;57.0;133.4;80.5;132.7;138.1;;;;;;
1323;West-Noord-Brabant (CR);2014;620.5;136.6;368.7;115.2;306.5;314.1;6.2;5.6;4.7;4.5;19.6;19.7
1324;West-Noord-Brabant (CR);2015;621.3;135.2;367.5;118.6;306.8;314.6;6.2;5.7;4.8;4.4;20.0;19.9
1325;West-Noord-Brabant (CR);2016;622.4;134.7;366.0;121.8;307.2;315.2;6.3;5.8;4.8;4.4;20.3;20.1
1326;West-Noord-Brabant (CR);2017;623.6;134.1;364.7;124.8;307.8;315.8;6.3;5.9;4.9;4.4;20.5;20.3
1327;West-Noord-Brabant (CR);2018;624.8;133.6;363.5;127.6;308.2;316.5;6.3;5.9;4.9;4.4;20.4;20.4
1328;West-Noord-Brabant (CR);2019;625.7;132.8;362.6;130.2;308.6;317.0;6.3;6.0;4.9;4.4;20.8;20.5
1329;West-Noord-Brabant (CR);2020;626.7;132.3;361.6;132.9;309.1;317.6;6.4;6.0;4.9;4.4;21.1;20.7
1330;West-Noord-Brabant (CR);2021;628.1;131.5;360.9;135.7;309.8;318.3;6.4;6.1;4.8;4.4;21.2;20.8
1331;West-Noord-Brabant (CR);2022;629.1;130.9;359.7;138.5;310.0;319.1;6.4;6.2;4.8;4.4;21.3;20.9
1332;West-Noord-Brabant (CR);2023;630.0;130.4;358.7;140.9;310.2;319.8;6.4;6.3;4.8;4.4;21.6;20.9
1333;West-Noord-Brabant (CR);2024;631.2;130.1;357.5;143.6;310.7;320.5;6.4;6.3;4.8;4.4;21.7;21.0
1334;West-Noord-Brabant (CR);2025;632.6;130.1;355.7;146.8;311.4;321.2;6.4;6.5;4.7;4.4;22.4;21.1
1335;West-Noord-Brabant (CR);2026;634.2;130.5;353.9;149.8;312.2;322.0;6.4;6.6;4.8;4.4;22.5;21.2
1336;West-Noord-Brabant (CR);2027;635.8;131.0;351.9;153.0;313.0;322.8;6.5;6.7;4.8;4.4;22.8;21.3
1337;West-Noord-Brabant (CR);2028;637.4;131.6;350.0;155.8;313.7;323.7;6.5;6.8;4.8;4.4;23.2;21.4
1338;West-Noord-Brabant (CR);2029;639.2;132.1;348.3;158.8;314.3;325.0;6.5;6.9;4.8;4.4;23.2;21.5
1339;West-Noord-Brabant (CR);2030;640.9;132.6;346.4;161.9;315.0;325.9;6.5;7.0;4.8;4.4;23.2;21.6
1340;West-Noord-Brabant (CR);2031;642.5;133.2;344.3;165.0;315.6;326.8;6.5;7.1;4.8;4.4;23.3;21.6
1341;West-Noord-Brabant (CR);2032;643.9;133.7;342.7;167.6;316.3;327.7;6.5;7.2;4.8;4.4;23.4;21.7
1342;West-Noord-Brabant (CR);2033;645.5;134.2;341.4;169.9;317.0;328.5;6.5;7.3;4.8;4.5;23.6;21.7
1343;West-Noord-Brabant (CR);2034;647.0;134.8;339.8;172.4;317.6;329.3;6.5;7.3;4.8;4.5;23.7;21.8
1344;West-Noord-Brabant (CR);2035;648.3;135.4;338.0;174.9;318.0;330.3;6.5;7.4;4.8;4.5;23.6;21.8
