ID;Aardolieproducten;Perioden;TotaalAanbod_1;TotaleProductie_2;Raffinaderijen_3;PetrochemischeIndustrie_4;Groothandel_5;Invoer_6;Uitvoer_7;Bunkers_8;Voorraadmutatie_9;TotaalVerbruik_10;TotaalVoorOmzettingInOlieproducten_11;Raffinaderijen_12;PetrochemischeIndustrie_13;Groothandel_14;TotaalFinaalVerbruikAndereOmzetting_15;RaffinaderijenBrandstof_16;PetrochemischeIndustrieBrandstof_17;PetrochemischeIndustrieGrondstof_18;Visserij_19;VervoerEnOverig_20;Beginvoorraad_21;Eindvoorraad_22;Voorraadmutatie_23
3638;Gasolie en diesel, totaal;2013 augustus;703.0;1964.0;1880.0;4.0;81.0;1226.0;2344.0;110.0;-33.0;703.0;131.0;29.0;;102.0;572.0;0.0;;;14.0;558.27;3383.0;3415.0;-33.0
3639;Gasolie en diesel, totaal;2013 september;818.0;1670.0;1600.0;3.0;67.0;1668.0;2336.0;100.0;-84.0;818.0;197.0;33.0;;164.0;621.0;0.0;;;12.0;608.58;3415.0;3500.0;-84.0
3640;Gasolie en diesel, totaal;2013 3e kwartaal;2471.0;5915.0;5399.0;12.0;505.0;4409.0;7348.0;319.0;-186.0;2471.0;670.0;79.0;;591.0;1801.0;0.0;;;38.0;1763.48;3314.0;3500.0;-186.0
3641;Gasolie en diesel, totaal;2013 oktober;820.0;1734.0;1470.0;3.0;261.0;2422.0;3256.0;113.0;32.0;820.0;145.0;54.0;;92.0;674.0;0.0;;;12.0;661.99;3500.0;3468.0;32.0
3642;Gasolie en diesel, totaal;2013 november;939.0;1822.0;1532.0;7.0;283.0;1457.0;2751.0;105.0;517.0;939.0;329.0;29.0;;301.0;610.0;0.0;;;13.0;596.51;3468.0;2951.0;517.0
3643;Gasolie en diesel, totaal;2013 december;744.0;1854.0;1696.0;6.0;151.0;1233.0;2033.0;109.0;-202.0;744.0;158.0;29.0;;129.0;586.0;0.0;;;9.0;577.13;2951.0;3153.0;-202.0
3644;Gasolie en diesel, totaal;2013 4e kwartaal;2503.0;5409.0;4697.0;16.0;696.0;5113.0;8040.0;326.0;347.0;2502.0;633.0;111.0;;521.0;1870.0;0.0;;;34.0;1835.63;3500.0;3153.0;347.0
3645;Gasolie en diesel, totaal;2014 januari;866.0;1971.0;1780.0;4.0;187.0;1527.0;2342.0;111.0;-180.0;865.0;305.0;48.0;;258.0;560.0;0.0;;;11.0;548.94;3153.0;3333.0;-180.0
3646;Gasolie en diesel, totaal;2014 februari;625.0;1821.0;1626.0;4.0;191.0;1210.0;2424.0;91.0;109.0;625.0;102.0;50.0;;52.0;523.0;0.0;;;10.0;513.14;3333.0;3224.0;109.0
3647;Gasolie en diesel, totaal;2014 maart;865.0;2099.0;1830.0;5.0;265.0;1093.0;2384.0;105.0;162.0;865.0;287.0;;;287.0;578.0;0.0;;;10.0;567.02;3224.0;3062.0;162.0
3648;Gasolie en diesel, totaal;2014 1e kwartaal;2355.0;5892.0;5236.0;13.0;643.0;3830.0;7150.0;307.0;91.0;2355.0;694.0;97.0;;597.0;1661.0;0.0;;;32.0;1629.1;3153.0;3062.0;91.0
3649;Gasolie en diesel, totaal;2014 april;743.0;1905.0;1856.0;5.0;45.0;1333.0;2150.0;93.0;-252.0;743.0;154.0;52.0;;102.0;588.0;0.0;;;12.0;576.57;3062.0;3315.0;-252.0
3650;Gasolie en diesel, totaal;2014 mei;1283.0;2405.0;1654.0;9.0;742.0;1140.0;2064.0;113.0;-85.0;1283.0;679.0;;;679.0;604.0;0.0;;;13.0;591.13;3315.0;3400.0;-85.0
3651;Gasolie en diesel, totaal;2014 juni;920.0;1897.0;1434.0;4.0;459.0;1303.0;1850.0;94.0;-335.0;920.0;357.0;;;357.0;562.0;0.0;;;11.0;551.34;3400.0;3734.0;-335.0
3652;Gasolie en diesel, totaal;2014 2e kwartaal;2946.0;6206.0;4943.0;17.0;1246.0;3776.0;6064.0;300.0;-672.0;2946.0;1191.0;52.0;;1139.0;1754.0;0.0;;;35.0;1719.04;3062.0;3734.0;-672.0
3653;Gasolie en diesel, totaal;2014 juli;1026.0;2008.0;1657.0;5.0;346.0;1594.0;2244.0;102.0;-231.0;1026.0;466.0;;;466.0;560.0;0.0;;;10.0;550.42;3734.0;3966.0;-231.0
3654;Gasolie en diesel, totaal;2014 augustus;692.0;1759.0;1681.0;5.0;72.0;1389.0;2137.0;105.0;-214.0;691.0;184.0;34.0;;151.0;507.0;0.0;;;12.0;494.82;3966.0;4180.0;-214.0
3655;Gasolie en diesel, totaal;2014 september;758.0;1908.0;1749.0;7.0;151.0;1644.0;2441.0;107.0;-246.0;758.0;181.0;39.0;;143.0;577.0;0.0;;;7.0;570.07;4180.0;4425.0;-246.0
3656;Gasolie en diesel, totaal;2014 3e kwartaal;2476.0;5675.0;5088.0;17.0;570.0;4627.0;6821.0;314.0;-691.0;2476.0;831.0;72.0;;759.0;1645.0;0.0;;;29.0;1615.31;3734.0;4425.0;-691.0
3657;Gasolie en diesel, totaal;2014 oktober;713.0;1910.0;1816.0;7.0;88.0;929.0;2571.0;125.0;570.0;713.0;93.0;34.0;;59.0;620.0;0.0;;;13.0;607.14;4425.0;3855.0;570.0
3658;Gasolie en diesel, totaal;2014 november;751.0;2095.0;1833.0;6.0;256.0;1020.0;2649.0;128.0;414.0;751.0;204.0;36.0;;168.0;547.0;0.0;;;11.0;536.32;3855.0;3441.0;414.0
3659;Gasolie en diesel, totaal;2014 december;774.0;1980.0;1849.0;7.0;123.0;1215.0;2679.0;175.0;433.0;774.0;204.0;47.0;;157.0;570.0;0.0;;;10.0;559.4;3441.0;3008.0;433.0
3660;Gasolie en diesel, totaal;2014 4e kwartaal;2239.0;5985.0;5498.0;20.0;467.0;3163.0;7899.0;428.0;1417.0;2239.0;502.0;118.0;;385.0;1737.0;0.0;;;34.0;1702.86;4425.0;3008.0;1417.0
3661;Gasolie en diesel, totaal;2015 januari;647.0;2015.0;1950.0;7.0;58.0;1425.0;2285.0;161.0;-348.0;647.0;137.0;24.0;;113.0;510.0;;;;12.0;498.06;3008.0;3356.0;-348.0
3662;Gasolie en diesel, totaal;2015 februari;683.0;1707.0;1577.0;10.0;120.0;1196.0;2248.0;130.0;159.0;683.0;169.0;7.0;;162.0;515.0;;;;10.0;504.66;3356.0;3197.0;159.0
3663;Gasolie en diesel, totaal;2015 maart;773.0;1781.0;1699.0;4.0;79.0;1631.0;2474.0;199.0;34.0;773.0;180.0;;;180.0;593.0;0.0;;;11.0;581.54;3197.0;3163.0;34.0
3664;Gasolie en diesel, totaal;2015 1e kwartaal;2102.0;5504.0;5226.0;22.0;256.0;4252.0;7008.0;491.0;-155.0;2102.0;485.0;30.0;;455.0;1617.0;0.0;;;33.0;1584.27;3008.0;3163.0;-155.0
3665;Gasolie en diesel, totaal;2015 april;830.0;1807.0;1634.0;5.0;167.0;1795.0;2749.0;181.0;158.0;830.0;238.0;13.0;;225.0;593.0;0.0;;;11.0;581.98;3163.0;3005.0;158.0
3666;Gasolie en diesel, totaal;2015 mei;959.0;2379.0;2036.0;4.0;339.0;1745.0;2235.0;171.0;-758.0;959.0;396.0;;;396.0;563.0;0.0;;;12.0;550.73;3005.0;3764.0;-758.0
3667;Gasolie en diesel, totaal;2015 juni;928.0;2173.0;1923.0;2.0;249.0;1706.0;2295.0;175.0;-481.0;928.0;320.0;8.0;;312.0;608.0;0.0;;;13.0;595.51;3764.0;4245.0;-481.0
3668;Gasolie en diesel, totaal;2015 2e kwartaal;2717.0;6359.0;5593.0;10.0;756.0;5246.0;7279.0;527.0;-1082.0;2717.0;953.0;20.0;;933.0;1764.0;0.0;;;35.0;1728.21;3163.0;4245.0;-1082.0
3669;Gasolie en diesel, totaal;2015 juli;915.0;2327.0;1990.0;6.0;330.0;1042.0;1907.0;144.0;-403.0;915.0;329.0;;;329.0;585.0;0.0;;;15.0;570.79;4245.0;4648.0;-403.0
3670;Gasolie en diesel, totaal;2015 augustus;783.0;2293.0;2059.0;7.0;227.0;1178.0;1949.0;176.0;-562.0;783.0;269.0;16.0;;252.0;514.0;0.0;;;14.0;500.44;4648.0;5210.0;-562.0
3671;Gasolie en diesel, totaal;2015 september;825.0;2188.0;2014.0;5.0;170.0;925.0;1998.0;160.0;-130.0;825.0;239.0;1.0;;238.0;587.0;0.0;;;18.0;569.21;5210.0;5340.0;-130.0
3672;Gasolie en diesel, totaal;2015 3e kwartaal;2523.0;6808.0;6063.0;18.0;727.0;3144.0;5854.0;480.0;-1095.0;2523.0;836.0;17.0;;820.0;1687.0;0.0;;;46.0;1640.43;4245.0;5340.0;-1095.0
3673;Gasolie en diesel, totaal;2015 oktober;868.0;2141.0;1930.0;4.0;207.0;1146.0;2289.0;156.0;25.0;868.0;244.0;29.0;;215.0;624.0;0.0;;;17.0;607.48;5340.0;5315.0;25.0
3674;Gasolie en diesel, totaal;2015 november;781.0;1739.0;1619.0;5.0;115.0;1385.0;2095.0;144.0;-104.0;781.0;191.0;31.0;;160.0;590.0;0.0;;;13.0;576.34;5315.0;5418.0;-104.0
3675;Gasolie en diesel, totaal;2015 december;907.0;1874.0;1784.0;3.0;87.0;1178.0;2232.0;198.0;284.0;907.0;329.0;48.0;;281.0;578.0;0.0;;;13.0;565.08;5418.0;5134.0;284.0
3676;Gasolie en diesel, totaal;2015 4e kwartaal;2556.0;5754.0;5332.0;13.0;409.0;3709.0;6616.0;498.0;206.0;2556.0;764.0;108.0;;656.0;1792.0;0.0;;;43.0;1748.9;5340.0;5134.0;206.0
3677;Gasolie en diesel, totaal;2016 januari;842.0;1913.0;1714.0;4.0;195.0;1394.0;2321.0;194.0;50.0;842.0;327.0;82.0;;245.0;516.0;0.0;;;11.0;504.42;5134.0;5083.0;50.0
3678;Gasolie en diesel, totaal;2016 februari;1489.0;2597.0;1635.0;4.0;958.0;1532.0;2791.0;152.0;304.0;1489.0;967.0;;;967.0;522.0;0.0;;;10.0;511.95;5083.0;4779.0;304.0
3679;Gasolie en diesel, totaal;2016 maart;694.0;1960.0;1771.0;1.0;188.0;1748.0;2913.0;170.0;68.0;694.0;97.0;8.0;;89.0;596.0;0.0;;;13.0;583.28;4779.0;4711.0;68.0
3680;Gasolie en diesel, totaal;2016 1e kwartaal;3025.0;6470.0;5120.0;9.0;1341.0;4674.0;8025.0;516.0;423.0;3025.0;1391.0;90.0;;1301.0;1634.0;0.0;;;35.0;1599.64;5134.0;4711.0;423.0
3681;Gasolie en diesel, totaal;2016 april;770.0;1574.0;1418.0;6.0;150.0;1613.0;2022.0;157.0;-237.0;772.0;214.0;17.0;;196.0;558.0;0.0;;;11.0;546.8;4711.0;4948.0;-237.0
3682;Gasolie en diesel, totaal;2016 mei;799.0;1741.0;1461.0;1.0;278.0;1896.0;2623.0;177.0;-39.0;799.0;223.0;22.0;;201.0;576.0;0.0;;;10.0;566.2;4948.0;4987.0;-39.0
3683;Gasolie en diesel, totaal;2016 juni;816.0;1980.0;1688.0;5.0;287.0;1119.0;2129.0;156.0;3.0;816.0;239.0;23.0;;215.0;578.0;0.0;;;13.0;564.24;4987.0;4984.0;3.0
3684;Gasolie en diesel, totaal;2016 2e kwartaal;2385.0;5295.0;4568.0;12.0;716.0;4628.0;6774.0;490.0;-273.0;2386.0;675.0;62.0;;613.0;1712.0;0.0;;;34.0;1677.24;4711.0;4984.0;-273.0
3685;Gasolie en diesel, totaal;2016 juli;861.0;1825.0;1618.0;4.0;203.0;1623.0;2354.0;149.0;-84.0;861.0;304.0;18.0;;287.0;557.0;0.0;;;15.0;541.81;4984.0;5068.0;-84.0
3686;Gasolie en diesel, totaal;2016 augustus;837.0;2135.0;1607.0;4.0;525.0;1437.0;2460.0;187.0;-88.0;837.0;313.0;25.0;;289.0;524.0;0.0;;;13.0;510.78;5068.0;5156.0;-88.0
3687;Gasolie en diesel, totaal;2016 september;854.0;1959.0;1440.0;2.0;516.0;1723.0;2760.0;164.0;95.0;854.0;249.0;42.0;;208.0;605.0;0.0;;;17.0;588.04;5156.0;5061.0;95.0
3688;Gasolie en diesel, totaal;2016 3e kwartaal;2552.0;5919.0;4665.0;10.0;1244.0;4783.0;7574.0;499.0;-77.0;2552.0;867.0;84.0;;783.0;1686.0;0.0;;;45.0;1640.62;4984.0;5061.0;-77.0
3689;Gasolie en diesel, totaal;2016 oktober;983.0;1986.0;1607.0;1.0;379.0;1747.0;2776.0;184.0;210.0;983.0;404.0;48.0;;356.0;580.0;0.0;;;14.0;565.68;5061.0;4851.0;210.0
3690;Gasolie en diesel, totaal;2016 november;896.0;1976.0;1649.0;3.0;325.0;1497.0;2709.0;171.0;303.0;896.0;317.0;9.0;;309.0;579.0;0.0;;;16.0;562.23;4851.0;4548.0;303.0
3691;Gasolie en diesel, totaal;2016 december;920.0;1969.0;1555.0;3.0;412.0;1533.0;2299.0;166.0;-117.0;920.0;357.0;5.0;;351.0;563.0;0.0;;;15.0;548.4;4548.0;4664.0;-117.0
3692;Gasolie en diesel, totaal;2016 4e kwartaal;2799.0;5932.0;4810.0;6.0;1116.0;4777.0;7785.0;521.0;397.0;2799.0;1078.0;62.0;;1016.0;1721.0;0.0;;;45.0;1676.31;5061.0;4664.0;397.0
3693;Gasolie en diesel, totaal;2017 januari;778.0;1874.0;1547.0;6.0;321.0;1709.0;2224.0;191.0;-389.0;778.0;257.0;21.0;;236.0;521.0;0.0;;;12.0;508.98;4664.0;5053.0;-389.0
3694;Gasolie en diesel, totaal;2017 februari;760.0;1967.0;1450.0;5.0;511.0;1269.0;2830.0;157.0;511.0;760.0;239.0;18.0;;221.0;522.0;0.0;;;11.0;510.38;5053.0;4543.0;511.0
3695;Gasolie en diesel, totaal;2017 maart;974.0;2135.0;1717.0;6.0;412.0;1632.0;2633.0;177.0;16.0;974.0;363.0;28.0;;335.0;612.0;0.0;;;13.0;598.61;4543.0;4526.0;16.0
3696;Gasolie en diesel, totaal;2017 1e kwartaal;2513.0;5975.0;4714.0;17.0;1244.0;4610.0;7686.0;525.0;138.0;2513.0;859.0;67.0;;791.0;1654.0;0.0;;;36.0;1617.97;4664.0;4526.0;138.0
3697;Gasolie en diesel, totaal;2017 april;793.0;2119.0;1703.0;1.0;415.0;1206.0;2149.0;174.0;-208.0;793.0;234.0;3.0;;231.0;560.0;0.0;;;10.0;549.97;4526.0;4734.0;-208.0
3698;Gasolie en diesel, totaal;2017 mei;994.0;2126.0;1752.0;5.0;369.0;1455.0;2681.0;175.0;269.0;994.0;382.0;12.0;;369.0;612.0;0.0;;;9.0;603.51;4734.0;4466.0;269.0
3699;Gasolie en diesel, totaal;2017 juni;942.0;2117.0;1705.0;6.0;406.0;1396.0;2442.0;170.0;41.0;942.0;327.0;9.0;;318.0;615.0;0.0;;;12.0;603.25;4466.0;4425.0;41.0
3700;Gasolie en diesel, totaal;2017 2e kwartaal;2729.0;6361.0;5159.0;12.0;1190.0;4058.0;7272.0;519.0;101.0;2729.0;943.0;25.0;;918.0;1787.0;0.0;;;30.0;1756.73;4526.0;4425.0;101.0
3701;Gasolie en diesel, totaal;2017 juli;746.0;2006.0;1852.0;4.0;150.0;1307.0;2760.0;173.0;366.0;746.0;181.0;;;181.0;565.0;0.0;;;11.0;554.02;4425.0;4059.0;366.0
3702;Gasolie en diesel, totaal;2017 augustus;685.0;1727.0;1516.0;2.0;209.0;1750.0;2099.0;170.0;-523.0;685.0;144.0;2.0;;142.0;541.0;0.0;;;12.0;529.67;4059.0;4583.0;-523.0
3703;Gasolie en diesel, totaal;2017 september;838.0;1699.0;1534.0;5.0;159.0;1398.0;2358.0;176.0;276.0;838.0;259.0;10.0;;249.0;579.0;0.0;;;12.0;566.57;4583.0;4306.0;276.0
3704;Gasolie en diesel, totaal;2017 3e kwartaal;2270.0;5432.0;4903.0;11.0;518.0;4455.0;7217.0;519.0;118.0;2270.0;584.0;12.0;;572.0;1686.0;0.0;;;35.0;1650.26;4425.0;4306.0;118.0
3705;Gasolie en diesel, totaal;2017 oktober;798.0;1842.0;1560.0;2.0;281.0;1067.0;2433.0;176.0;498.0;798.0;176.0;28.0;;148.0;622.0;0.0;;;11.0;610.36;4306.0;3809.0;498.0
3706;Gasolie en diesel, totaal;2017 november;814.0;1549.0;1366.0;5.0;179.0;1585.0;2647.0;172.0;498.0;814.0;205.0;21.0;;184.0;609.0;0.0;;;10.0;598.96;3809.0;3311.0;498.0
3707;Gasolie en diesel, totaal;2017 december;717.0;1784.0;1569.0;4.0;211.0;1043.0;2044.0;174.0;108.0;717.0;172.0;23.0;;149.0;545.0;0.0;;;9.0;535.64;3311.0;3203.0;108.0
3708;Gasolie en diesel, totaal;2017 4e kwartaal;2328.0;5176.0;4495.0;10.0;671.0;3695.0;7124.0;522.0;1104.0;2328.0;553.0;72.0;;481.0;1776.0;0.0;;;31.0;1744.96;4306.0;3203.0;1104.0
3709;Gasolie en diesel, totaal;2018 januari;784.0;1985.0;1722.0;1.0;262.0;1723.0;1935.0;152.0;-836.0;784.0;245.0;36.0;;210.0;539.0;0.0;;;9.0;530.29;3203.0;4039.0;-836.0
3710;Gasolie en diesel, totaal;2018 februari;755.0;1889.0;1541.0;1.0;346.0;1140.0;1956.0;159.0;-158.0;755.0;216.0;5.0;;211.0;539.0;0.0;;;8.0;530.9;4039.0;4197.0;-158.0
3711;Gasolie en diesel, totaal;2018 maart;825.0;1747.0;1526.0;;221.0;803.0;2454.0;186.0;914.0;825.0;196.0;3.0;0.0;193.0;629.0;0.0;;0.0;9.0;619.12;4197.0;3283.0;914.0
3712;Gasolie en diesel, totaal;2018 1e kwartaal;2364.0;5620.0;4789.0;2.0;829.0;3666.0;6345.0;497.0;-80.0;2364.0;657.0;44.0;0.0;613.0;1707.0;0.0;;0.0;26.0;1680.32;3203.0;3283.0;-80.0
3713;Gasolie en diesel, totaal;2018 april;861.0;1958.0;1656.0;3.0;299.0;661.0;2200.0;162.0;603.0;861.0;283.0;9.0;;273.0;578.0;0.0;;;8.0;570.22;3283.0;2681.0;603.0
3714;Gasolie en diesel, totaal;2018 mei;765.0;1759.0;1508.0;1.0;250.0;836.0;1985.0;185.0;340.0;765.0;133.0;13.0;;120.0;632.0;0.0;;;9.0;622.86;2681.0;2341.0;340.0
3715;Gasolie en diesel, totaal;2018 juni;714.0;1763.0;1438.0;1.0;323.0;632.0;1543.0;183.0;46.0;714.0;103.0;2.0;;101.0;611.0;0.0;;;13.0;598.29;2341.0;2295.0;46.0
3716;Gasolie en diesel, totaal;2018 2e kwartaal;2340.0;5479.0;4602.0;6.0;872.0;2130.0;5728.0;530.0;988.0;2340.0;519.0;25.0;;494.0;1821.0;0.0;;;29.0;1791.37;3283.0;2295.0;988.0
3717;Gasolie en diesel, totaal;2018 juli;725.0;1745.0;1575.0;;170.0;1218.0;1735.0;160.0;-344.0;725.0;102.0;;0.0;101.0;623.0;0.0;;1.0;14.0;607.03;2295.0;2639.0;-344.0
3718;Gasolie en diesel, totaal;2018 augustus;666.0;1925.0;1601.0;3.0;321.0;1096.0;1560.0;186.0;-609.0;666.0;94.0;;;94.0;572.0;0.0;;;14.0;558.11;2639.0;3248.0;-609.0
3719;Gasolie en diesel, totaal;2018 september;703.0;1678.0;1447.0;;231.0;1127.0;1833.0;142.0;-127.0;703.0;120.0;27.0;0.0;93.0;583.0;0.0;;0.0;12.0;570.8;3248.0;3375.0;-127.0
3720;Gasolie en diesel, totaal;2018 3e kwartaal;2094.0;5349.0;4623.0;3.0;723.0;3441.0;5129.0;488.0;-1080.0;2094.0;316.0;27.0;1.0;288.0;1778.0;0.0;;2.0;40.0;1735.94;2295.0;3375.0;-1080.0
3721;Gasolie en diesel, totaal;2018 oktober;799.0;1663.0;1450.0;;213.0;1085.0;2253.0;156.0;460.0;799.0;198.0;29.0;1.0;168.0;601.0;0.0;;2.0;9.0;589.25;3375.0;2915.0;460.0
3722;Gasolie en diesel, totaal;2018 november;900.0;1650.0;1406.0;;243.0;743.0;2116.0;170.0;794.0;900.0;266.0;27.0;0.0;239.0;634.0;0.0;;1.0;12.0;620.59;2915.0;2121.0;794.0
3723;Gasolie en diesel, totaal;2018 december;742.0;1968.0;1729.0;1.0;238.0;1011.0;1713.0;160.0;-364.0;742.0;184.0;23.0;;160.0;558.0;0.0;;;11.0;547.05;2121.0;2485.0;-364.0
3724;Gasolie en diesel, totaal;2018 4e kwartaal;2440.0;5281.0;4585.0;1.0;695.0;2839.0;6083.0;486.0;889.0;2440.0;647.0;79.0;1.0;567.0;1793.0;0.0;;3.0;32.0;1756.89;3375.0;2485.0;889.0
3725;Gasolie en diesel, totaal;2019 januari;731.0;1800.0;1614.0;;186.0;1225.0;2022.0;160.0;-112.0;731.0;159.0;11.0;1.0;147.0;573.0;0.0;;3.0;10.0;560.45;2485.0;2597.0;-112.0
3726;Gasolie en diesel, totaal;2019 februari;848.0;1725.0;1486.0;;239.0;1396.0;2002.0;166.0;-106.0;848.0;297.0;17.0;0.0;280.0;551.0;0.0;;1.0;9.0;540.8;2597.0;2703.0;-106.0
3727;Gasolie en diesel, totaal;2019 maart;709.0;2102.0;1888.0;2.0;213.0;1146.0;2082.0;188.0;-269.0;709.0;130.0;17.0;;113.0;579.0;0.0;;;10.0;569.22;2703.0;2972.0;-269.0
3728;Gasolie en diesel, totaal;2019 1e kwartaal;2289.0;5628.0;4988.0;2.0;638.0;3767.0;6105.0;514.0;-487.0;2289.0;586.0;44.0;1.0;541.0;1703.0;0.0;;3.0;29.0;1670.46;2485.0;2972.0;-487.0
3729;Gasolie en diesel, totaal;2019 april;819.0;1917.0;1643.0;;273.0;1159.0;2086.0;160.0;-11.0;819.0;195.0;19.0;0.0;175.0;624.0;0.0;;0.0;11.0;612.08;2972.0;2983.0;-11.0
3730;Gasolie en diesel, totaal;2019 mei;788.0;2066.0;1845.0;4.0;217.0;1105.0;1911.0;162.0;-310.0;788.0;163.0;15.0;;149.0;625.0;0.0;;;12.0;613.14;2983.0;3293.0;-310.0
3731;Gasolie en diesel, totaal;2019 juni;830.0;2035.0;1675.0;5.0;355.0;1227.0;1959.0;156.0;-317.0;830.0;271.0;26.0;;245.0;559.0;0.0;;;13.0;546.33;3293.0;3610.0;-317.0
3732;Gasolie en diesel, totaal;2019 2e kwartaal;2437.0;6018.0;5163.0;9.0;845.0;3491.0;5955.0;478.0;-638.0;2437.0;629.0;59.0;0.0;569.0;1808.0;0.0;;0.0;36.0;1771.55;2972.0;3610.0;-638.0
3733;Gasolie en diesel, totaal;2019 juli;964.0;2065.0;1726.0;5.0;335.0;926.0;1875.0;156.0;4.0;964.0;348.0;39.0;;310.0;616.0;0.0;;;12.0;603.78;3610.0;3607.0;4.0
3734;Gasolie en diesel, totaal;2019 augustus;697.0;2015.0;1829.0;4.0;182.0;937.0;2161.0;156.0;61.0;697.0;173.0;11.0;;162.0;523.0;0.0;;;14.0;509.42;3607.0;3545.0;61.0
3735;Gasolie en diesel, totaal;2019 september;736.0;1960.0;1712.0;0.0;248.0;958.0;1883.0;180.0;-119.0;736.0;154.0;13.0;;141.0;581.0;0.0;;;12.0;568.86;3545.0;3665.0;-119.0
3736;Gasolie en diesel, totaal;2019 3e kwartaal;2396.0;6040.0;5266.0;8.0;765.0;2821.0;5919.0;492.0;-54.0;2396.0;676.0;63.0;;613.0;1720.0;0.0;;;38.0;1682.07;3610.0;3665.0;-54.0
3737;Gasolie en diesel, totaal;2019 oktober;896.0;2138.0;1798.0;2.0;338.0;1166.0;2505.0;178.0;275.0;896.0;273.0;17.0;;255.0;623.0;0.0;;;13.0;610.63;3665.0;3389.0;275.0
3738;Gasolie en diesel, totaal;2019 november;722.0;1947.0;1708.0;1.0;239.0;804.0;2234.0;173.0;377.0;722.0;137.0;42.0;;95.0;584.0;0.0;;;15.0;569.68;3389.0;3012.0;377.0
3739;Gasolie en diesel, totaal;2019 december;804.0;2210.0;1835.0;1.0;374.0;822.0;1873.0;181.0;-173.0;804.0;266.0;35.0;;231.0;538.0;0.0;;;12.0;525.77;3012.0;3185.0;-173.0
3740;Gasolie en diesel, totaal;2019 4e kwartaal;2422.0;6295.0;5341.0;3.0;951.0;2791.0;6612.0;532.0;479.0;2422.0;676.0;94.0;;582.0;1746.0;0.0;;;40.0;1706.08;3665.0;3185.0;479.0
3741;Gasolie en diesel, totaal;2020 januari;765.0;1983.0;1801.0;0.0;182.0;1378.0;1751.0;162.0;-684.0;765.0;239.0;23.0;;217.0;526.0;0.0;;;11.0;514.34;3185.0;3869.0;-684.0
3742;Gasolie en diesel, totaal;2020 februari;697.0;1949.0;1663.0;3.0;283.0;785.0;1979.0;166.0;108.0;697.0;184.0;12.0;;172.0;513.0;0.0;;;13.0;500.23;3869.0;3761.0;108.0
3743;Gasolie en diesel, totaal;2020 maart;816.0;2045.0;1772.0;;273.0;541.0;2278.0;183.0;691.0;816.0;281.0;19.0;0.0;262.0;534.0;0.0;;0.0;14.0;520.41;3761.0;3070.0;691.0
3744;Gasolie en diesel, totaal;2020 1e kwartaal;2278.0;5977.0;5236.0;3.0;738.0;2705.0;6008.0;511.0;115.0;2278.0;704.0;54.0;0.0;651.0;1573.0;0.0;;0.0;38.0;1534.98;3185.0;3070.0;115.0
3745;Gasolie en diesel, totaal;2020 april;682.0;2100.0;1794.0;3.0;303.0;1278.0;1348.0;166.0;-1182.0;682.0;217.0;4.0;;214.0;465.0;0.0;;;12.0;452.95;3070.0;4252.0;-1182.0
3746;Gasolie en diesel, totaal;2020 mei;675.0;1905.0;1629.0;;277.0;1414.0;2037.0;162.0;-445.0;675.0;152.0;3.0;1.0;148.0;523.0;0.0;;2.0;13.0;507.76;4252.0;4697.0;-445.0
3747;Gasolie en diesel, totaal;2020 juni;905.0;1782.0;1294.0;;488.0;1051.0;1733.0;166.0;-30.0;905.0;398.0;10.0;0.0;388.0;507.0;0.0;;0.0;14.0;492.4;4697.0;4727.0;-30.0
3748;Gasolie en diesel, totaal;2020 2e kwartaal;2262.0;5787.0;4717.0;3.0;1068.0;3743.0;5118.0;494.0;-1657.0;2262.0;767.0;17.0;1.0;750.0;1494.0;0.0;;2.0;39.0;1453.1;3070.0;4727.0;-1657.0
3749;Gasolie en diesel, totaal;2020 juli;855.0;1903.0;1541.0;3.0;360.0;768.0;2171.0;191.0;544.0;855.0;323.0;11.0;;312.0;532.0;0.0;;;13.0;518.76;4727.0;4183.0;544.0
3750;Gasolie en diesel, totaal;2020 augustus;833.0;2315.0;1759.0;1.0;555.0;729.0;1421.0;177.0;-614.0;833.0;367.0;6.0;;361.0;466.0;0.0;;;13.0;452.39;4183.0;4797.0;-614.0
3751;Gasolie en diesel, totaal;2020 september;668.0;1974.0;1694.0;4.0;276.0;887.0;1977.0;169.0;-48.0;668.0;107.0;;;107.0;561.0;0.0;;;15.0;545.66;4797.0;4845.0;-48.0
3752;Gasolie en diesel, totaal;2020 3e kwartaal;2355.0;6193.0;4994.0;8.0;1191.0;2384.0;5568.0;536.0;-118.0;2355.0;796.0;17.0;;779.0;1559.0;0.0;;;42.0;1516.81;4727.0;4845.0;-118.0
3753;Gasolie en diesel, totaal;2020 oktober;714.0;2166.0;1837.0;2.0;327.0;866.0;2317.0;189.0;187.0;714.0;176.0;0.0;;176.0;537.0;0.0;;;15.0;522.56;4845.0;4658.0;187.0
3754;Gasolie en diesel, totaal;2020 november;683.0;2015.0;1785.0;;230.0;871.0;2189.0;184.0;171.0;683.0;168.0;20.0;2.0;146.0;515.0;0.0;;6.0;12.0;496.89;4658.0;4487.0;171.0
3755;Gasolie en diesel, totaal;2020 december;817.0;2196.0;2025.0;;170.0;933.0;2326.0;174.0;188.0;817.0;318.0;82.0;2.0;234.0;499.0;0.0;;6.0;16.0;478.1;4487.0;4299.0;188.0
