ID;PrognoseInterval;Perioden;Bevolkingsomvang_1;k_019Jaar_2;k_2064Jaar_3;k_65JaarEnOuder_4;k_019Jaar_5;k_2064Jaar_6;k_65JaarEnOuder_7;DemografischeDruk_8;Levendgeborenen_9;TotaalVruchtbaarheidscijfer_10;Overledenen_11;LevensverwachtingMannen_12;LevensverwachtingVrouwen_13;Immigratie_14;EmigratieInclSaldoAdmCorrecties_15;MigratiesaldoInclSaldoAdmCorr_16
162;4;2009;16568860.0;3985560.0;10127372.0;2387702.0;24.0;60.8;14.3;0.628;172900.0;1.63;137486.0;75.64;80.06;101662.0;77159.0;13332.0
163;4;2010;16608552.0;3971350.0;10129349.0;2433058.0;23.8;60.6;14.5;0.63;171580.0;1.63;139174.0;75.71;80.05;100508.0;77509.0;12309.0
164;4;2011;16650470.0;3947619.0;10147653.0;2470743.0;23.6;60.5;14.6;0.629;170356.0;1.62;141459.0;75.77;80.04;99496.0;77629.0;10829.0
165;4;2012;16681336.0;3919703.0;10104581.0;2568670.0;23.4;60.1;15.2;0.639;169314.0;1.61;142554.0;75.83;80.03;98495.0;77371.0;9215.0
166;4;2013;16711748.0;3894940.0;10058914.0;2654330.0;23.2;59.7;15.6;0.647;168728.0;1.61;144129.0;75.81;79.94;97518.0;77948.0;8372.0
167;4;2014;16727494.0;3873121.0;10026494.0;2728369.0;23.0;59.3;16.0;0.653;168806.0;1.61;146209.0;75.91;79.98;96579.0;77687.0;7628.0
168;4;2015;16758137.0;3850176.0;10003410.0;2790137.0;22.8;59.1;16.3;0.657;168938.0;1.61;146861.0;75.96;79.96;95669.0;77332.0;6177.0
169;4;2016;16776094.0;3824872.0;9972165.0;2850541.0;22.6;58.8;16.5;0.662;169021.0;1.59;149502.0;75.98;79.92;94825.0;77103.0;6628.0
170;4;2017;16789581.0;3806662.0;9948991.0;2904798.0;22.4;58.5;16.8;0.666;169365.0;1.59;150662.0;76.01;79.89;94028.0;77451.0;6130.0
171;4;2018;16809480.0;3786282.0;9919838.0;2960757.0;22.3;58.3;17.1;0.671;170319.0;1.58;151666.0;75.99;79.82;93302.0;77289.0;5958.0
172;4;2019;16829957.0;3758733.0;9899985.0;3011287.0;22.1;58.0;17.3;0.675;170628.0;1.58;154297.0;75.99;79.77;92668.0;75919.0;4704.0
173;4;2020;16826749.0;3731190.0;9875158.0;3062382.0;21.9;57.8;17.6;0.678;170840.0;1.57;157042.0;76.05;79.78;92088.0;76138.0;4940.0
174;4;2021;16830276.0;3702443.0;9855794.0;3111078.0;21.7;57.6;17.8;0.68;171086.0;1.58;159004.0;76.16;79.84;91579.0;75665.0;3699.0
175;4;2022;16835428.0;3674311.0;9829519.0;3162493.0;21.5;57.4;18.1;0.684;171112.0;1.57;161935.0;76.21;79.84;91098.0;76198.0;2973.0
176;4;2023;16834361.0;3648146.0;9801250.0;3214579.0;21.3;57.1;18.3;0.689;171401.0;1.56;161649.0;76.25;79.84;90646.0;75801.0;2815.0
177;4;2024;16829826.0;3621845.0;9769409.0;3267092.0;21.2;56.9;18.6;0.693;172831.0;1.56;164663.0;76.26;79.82;90218.0;75000.0;2359.0
178;4;2025;16832990.0;3601427.0;9724022.0;3320181.0;21.0;56.6;18.8;0.699;171992.0;1.55;166682.0;76.29;79.81;89816.0;75012.0;2371.0
179;4;2026;16818010.0;3581737.0;9682320.0;3363818.0;20.9;56.3;19.1;0.706;171156.0;1.54;168926.0;76.36;79.85;89434.0;75204.0;3378.0
180;4;2027;16816923.0;3565340.0;9627980.0;3420852.0;20.9;55.9;19.4;0.713;171011.0;1.54;173030.0;76.31;79.77;89076.0;75338.0;2780.0
181;4;2028;16804088.0;3552958.0;9568976.0;3467264.0;20.8;55.6;19.6;0.72;170918.0;1.53;175484.0;76.4;79.82;88735.0;75209.0;3306.0
182;4;2029;16807232.0;3559371.0;9506395.0;3515930.0;20.7;55.2;19.9;0.728;169889.0;1.53;179206.0;76.25;79.64;88414.0;74550.0;2930.0
183;4;2030;16801086.0;3549905.0;9439409.0;3563555.0;20.7;54.9;20.1;0.737;168928.0;1.53;181893.0;76.42;79.79;88109.0;74390.0;3289.0
184;4;2031;16774953.0;3541918.0;9369414.0;3604138.0;20.7;54.5;20.3;0.746;168692.0;1.53;184088.0;76.45;79.8;87821.0;73892.0;3950.0
185;4;2032;16747401.0;3539589.0;9305813.0;3634288.0;20.7;54.2;20.5;0.754;167861.0;1.52;186842.0;76.52;79.83;87549.0;73629.0;3271.0
186;4;2033;16717978.0;3539790.0;9245252.0;3664913.0;20.7;53.8;20.6;0.76;168256.0;1.52;189722.0;76.54;79.84;87290.0;73545.0;3205.0
187;4;2034;16683843.0;3542339.0;9182856.0;3696199.0;20.7;53.5;20.8;0.767;166520.0;1.53;192639.0;76.68;79.95;87044.0;73321.0;2523.0
188;4;2035;16642021.0;3537455.0;9110304.0;3727941.0;20.8;53.2;21.0;0.776;165456.0;1.52;195149.0;76.74;80.0;86812.0;72623.0;2572.0
189;4;2036;16609998.0;3526478.0;9048268.0;3750078.0;20.7;52.9;21.1;0.782;164376.0;1.52;196319.0;76.74;79.98;86592.0;72272.0;3075.0
190;4;2037;16572535.0;3524851.0;8997858.0;3764591.0;20.7;52.7;21.2;0.787;162457.0;1.51;198607.0;76.69;79.91;86383.0;71835.0;3115.0
191;4;2038;16529627.0;3511445.0;8959994.0;3769290.0;20.7;52.6;21.2;0.79;160602.0;1.51;201222.0;76.68;79.88;86183.0;71463.0;3383.0
192;4;2039;16472900.0;3502598.0;8934156.0;3757777.0;20.7;52.5;21.1;0.789;158372.0;1.51;203377.0;76.73;79.92;85995.0;71483.0;3791.0
193;4;2040;16427347.0;3488403.0;8918968.0;3730955.0;20.7;52.6;21.0;0.787;157330.0;1.51;203975.0;76.73;79.91;85817.0;71535.0;3206.0
194;4;2041;16391148.0;3478759.0;8900579.0;3698646.0;20.7;52.6;20.9;0.783;156329.0;1.5;204539.0;76.68;79.85;85646.0;70862.0;3234.0
195;4;2042;16330643.0;3468389.0;8888670.0;3666977.0;20.6;52.7;20.8;0.779;154172.0;1.5;205131.0;76.69;79.84;85484.0;70752.0;2941.0
196;4;2043;16262772.0;3457784.0;8877230.0;3629125.0;20.5;52.8;20.6;0.774;153815.0;1.5;207376.0;76.7;79.84;85330.0;70868.0;3870.0
197;4;2044;16213186.0;3438402.0;8868894.0;3592879.0;20.5;52.9;20.4;0.769;153065.0;1.49;208571.0;76.62;79.74;85185.0;71107.0;4433.0
198;4;2045;16156417.0;3412850.0;8855934.0;3555527.0;20.4;53.0;20.2;0.763;151009.0;1.49;207746.0;76.63;79.75;85046.0;69647.0;3730.0
199;4;2046;16096250.0;3393356.0;8842514.0;3531364.0;20.3;53.1;20.1;0.759;150377.0;1.48;208911.0;76.71;79.82;84914.0;69236.0;3827.0
200;4;2047;16028139.0;3366276.0;8828416.0;3505921.0;20.3;53.3;19.9;0.754;149300.0;1.49;207787.0;76.76;79.86;84787.0;69783.0;4652.0
201;4;2048;15954072.0;3343383.0;8823588.0;3461687.0;20.2;53.4;19.7;0.748;148290.0;1.48;208818.0;76.82;79.91;84670.0;69571.0;3592.0
202;4;2049;15882655.0;3320066.0;8812760.0;3424956.0;20.2;53.6;19.5;0.743;148578.0;1.46;208887.0;76.79;79.87;84554.0;70364.0;3886.0
203;4;2050;15822716.0;3298023.0;8801620.0;3384493.0;20.1;53.8;19.3;0.759;;;;;;;;
204;5;2000;;;;;;;;;211053.0;1.75;145739.0;75.67;81.05;138808.0;83423.0;59562.0
205;5;2001;15992639.0;3910411.0;9907311.0;2180082.0;24.5;62.0;13.6;0.615;212702.0;1.79;146385.0;76.11;81.36;144765.0;86461.0;63808.0
206;5;2002;16125491.0;3950772.0;9974943.0;2211288.0;24.5;61.9;13.7;0.618;212220.0;1.81;149039.0;76.51;81.61;148072.0;88786.0;64774.0
207;5;2003;16257738.0;3994693.0;10038312.0;2243244.0;24.6;61.8;13.8;0.622;210540.0;1.82;150200.0;76.89;81.85;150473.0;91344.0;65809.0
208;5;2004;16387228.0;4037866.0;10092922.0;2283320.0;24.7;61.7;14.0;0.627;208599.0;1.83;150929.0;77.25;82.07;152316.0;93056.0;66451.0
209;5;2005;16515201.0;4073885.0;10150194.0;2327755.0;24.7;61.6;14.2;0.632;207035.0;1.84;153718.0;77.55;82.29;153598.0;94761.0;66674.0
210;5;2006;16635901.0;4104221.0;10207690.0;2374092.0;24.7;61.5;14.4;0.636;204379.0;1.85;157916.0;77.71;82.37;154643.0;96554.0;66125.0
211;5;2007;16755250.0;4124941.0;10272745.0;2414132.0;24.7;61.5;14.5;0.638;202652.0;1.86;159776.0;77.84;82.42;155568.0;98018.0;66597.0
212;5;2008;16869307.0;4140690.0;10334349.0;2458785.0;24.7;61.5;14.7;0.641;200950.0;1.86;162740.0;78.02;82.52;156459.0;99335.0;66393.0
213;5;2009;16981492.0;4156719.0;10383725.0;2513931.0;24.6;61.4;15.0;0.645;199497.0;1.87;165148.0;78.18;82.59;157429.0;100360.0;67449.0
214;5;2010;17085462.0;4169763.0;10425327.0;2576758.0;24.6;61.4;15.3;0.65;200185.0;1.87;166922.0;78.36;82.7;158402.0;101914.0;66687.0
215;5;2011;17194239.0;4174609.0;10485754.0;2629723.0;24.4;61.4;15.5;0.652;200412.0;1.87;169486.0;78.53;82.8;159359.0;102629.0;65797.0
216;5;2012;17295523.0;4179042.0;10485835.0;2743265.0;24.3;61.0;16.1;0.665;201479.0;1.88;172033.0;78.73;82.93;160182.0;103996.0;65712.0
217;5;2013;17395659.0;4187907.0;10489227.0;2845672.0;24.2;60.7;16.7;0.676;201548.0;1.89;174116.0;78.88;83.0;160902.0;106173.0;65004.0
218;5;2014;17495315.0;4198611.0;10501730.0;2936593.0;24.2;60.5;17.1;0.685;202609.0;1.89;177078.0;79.04;83.11;161542.0;106744.0;64617.0
219;5;2015;17596498.0;4205932.0;10524324.0;3021101.0;24.1;60.4;17.5;0.693;204278.0;1.89;178438.0;79.24;83.24;162110.0;107531.0;65072.0
220;5;2016;17703475.0;4222697.0;10539110.0;3097853.0;24.0;60.2;17.9;0.701;205978.0;1.89;181840.0;79.35;83.29;162649.0;108950.0;65059.0
221;5;2017;17796380.0;4233205.0;10555205.0;3174679.0;24.0;60.0;18.3;0.708;208478.0;1.9;183978.0;79.51;83.39;163152.0;109685.0;64823.0
222;5;2018;17893722.0;4249738.0;10568364.0;3253847.0;24.0;59.8;18.7;0.717;209758.0;1.9;187425.0;79.6;83.43;163646.0;110690.0;64472.0
223;5;2019;17988192.0;4261593.0;10592742.0;3327151.0;23.9;59.7;19.1;0.724;212339.0;1.9;189625.0;79.76;83.54;164161.0;111740.0;62881.0
224;5;2020;18078163.0;4273368.0;10607371.0;3396084.0;23.8;59.6;19.4;0.731;215008.0;1.91;192218.0;79.86;83.59;164661.0;112334.0;62217.0
225;5;2021;18192050.0;4275633.0;10632901.0;3468593.0;23.7;59.5;19.8;0.737;216231.0;1.91;194061.0;79.99;83.67;165171.0;113202.0;61168.0
226;5;2022;18288781.0;4284773.0;10653409.0;3543641.0;23.7;59.4;20.1;0.744;217955.0;1.92;198556.0;80.09;83.73;165654.0;114008.0;61773.0
227;5;2023;18374924.0;4295174.0;10683165.0;3615910.0;23.6;59.2;20.5;0.75;220204.0;1.93;199936.0;80.32;83.92;166112.0;114107.0;61601.0
228;5;2024;18455626.0;4301749.0;10699282.0;3691699.0;23.6;59.1;20.8;0.759;221471.0;1.93;203983.0;80.47;84.02;166546.0;116665.0;60971.0
229;5;2025;18557531.0;4324856.0;10700333.0;3769069.0;23.5;58.8;21.3;0.768;222480.0;1.94;207502.0;80.53;84.05;166958.0;116793.0;60772.0
230;5;2026;18649803.0;4344918.0;10705707.0;3842017.0;23.5;58.6;21.6;0.777;223011.0;1.94;210318.0;80.7;84.19;167350.0;116930.0;60708.0
231;5;2027;18739984.0;4372703.0;10701334.0;3920092.0;23.5;58.4;22.0;0.788;224536.0;1.95;213581.0;80.75;84.2;167722.0;116645.0;60021.0
232;5;2028;18840397.0;4394348.0;10695338.0;4002173.0;23.6;58.1;22.4;0.799;225174.0;1.95;217743.0;80.88;84.3;168077.0;116916.0;60931.0
233;5;2029;18940501.0;4425359.0;10684034.0;4077063.0;23.6;57.9;22.8;0.811;227260.0;1.95;221386.0;80.99;84.39;168413.0;117777.0;61301.0
234;5;2030;19023260.0;4446866.0;10663900.0;4151225.0;23.7;57.6;23.1;0.823;227904.0;1.96;223708.0;81.06;84.43;168734.0;118755.0;60419.0
235;5;2031;19110962.0;4475542.0;10651220.0;4219932.0;23.8;57.3;23.5;0.835;229289.0;1.97;226920.0;81.17;84.51;169041.0;118165.0;60079.0
236;5;2032;19203799.0;4504633.0;10652358.0;4285482.0;23.9;57.0;23.8;0.846;229358.0;1.97;230885.0;81.22;84.53;169330.0;118999.0;60413.0
237;5;2033;19256278.0;4532579.0;10646939.0;4338111.0;24.0;56.8;24.0;0.858;230321.0;1.97;233539.0;81.25;84.54;169609.0;119291.0;60838.0
238;5;2034;19300284.0;4556988.0;10648278.0;4391749.0;24.1;56.6;24.3;0.868;230752.0;1.98;234908.0;81.32;84.6;169875.0;118157.0;59974.0
239;5;2035;19348756.0;4580361.0;10642277.0;4456697.0;24.2;56.3;24.6;0.88;232021.0;1.98;238936.0;81.4;84.66;170126.0;119834.0;60288.0
240;5;2036;19422021.0;4598866.0;10646285.0;4509835.0;24.2;56.1;24.9;0.89;232741.0;1.98;241888.0;81.48;84.72;170368.0;120089.0;60706.0
241;5;2037;19490658.0;4622387.0;10638970.0;4546461.0;24.3;56.0;25.1;0.897;233054.0;1.97;244143.0;81.52;84.74;170598.0;121318.0;59643.0
242;5;2038;19546438.0;4646958.0;10666184.0;4569702.0;24.4;55.9;25.2;0.901;231793.0;1.99;245686.0;81.56;84.77;170818.0;120436.0;60421.0
243;5;2039;19620442.0;4669652.0;10709048.0;4571174.0;24.5;55.9;25.2;0.903;230990.0;1.99;246875.0;81.65;84.84;171029.0;121376.0;60685.0
244;5;2040;19674403.0;4681930.0;10732059.0;4573029.0;24.5;56.0;25.2;0.902;231680.0;1.98;248020.0;81.75;84.93;171229.0;121229.0;59096.0
245;5;2041;19712517.0;4701902.0;10768997.0;4567435.0;24.6;56.1;25.2;0.901;232850.0;1.99;250099.0;81.81;84.97;171420.0;122844.0;59734.0
246;5;2042;19760559.0;4719322.0;10821404.0;4555627.0;24.6;56.2;25.1;0.898;234177.0;1.99;251824.0;82.01;85.16;171605.0;122812.0;58853.0
247;5;2043;19799664.0;4735397.0;10879217.0;4546790.0;24.7;56.4;25.0;0.894;234462.0;2.0;252746.0;82.07;85.21;171781.0;122649.0;59737.0
248;5;2044;19832818.0;4757403.0;10932815.0;4536194.0;24.7;56.5;24.9;0.89;235198.0;2.0;252347.0;82.2;85.33;171949.0;122026.0;60705.0
249;5;2045;19865877.0;4777875.0;10991565.0;4518582.0;24.7;56.7;24.8;0.885;235652.0;2.0;252612.0;82.23;85.35;172110.0;123288.0;58930.0
250;5;2046;19916737.0;4792570.0;11039694.0;4511242.0;24.8;56.9;24.7;0.882;235437.0;2.0;254087.0;82.25;85.36;172263.0;123115.0;58792.0
251;5;2047;19965374.0;4800607.0;11090479.0;4493294.0;24.8;57.0;24.7;0.877;236751.0;2.0;252530.0;82.3;85.4;172410.0;123495.0;57745.0
252;5;2048;20035876.0;4810522.0;11137159.0;4479176.0;24.8;57.2;24.6;0.872;239466.0;2.01;254127.0;82.42;85.51;172552.0;123931.0;57683.0
253;5;2049;20066356.0;4826236.0;11191214.0;4458089.0;24.8;57.4;24.4;0.866;239706.0;2.02;254277.0;82.4;85.49;172687.0;125325.0;57819.0
254;5;2050;20112353.0;4844938.0;11245998.0;4461904.0;24.9;57.7;24.4;0.828;;;;;;;;
