ID;Geslacht;Persoonskenmerken;RegioS;WmoClientenGebruikWlz2019Totaal_1;WmoClienten2018InstroomWlz2019_2;SamenloopWmoWlz2018Wlz2019_3;WmoClientenGebruikWlz2019Totaal_4;WmoClienten2018InstroomWlzIn2019_5;SamenloopWmoWlz2018WlzIn2019_6;WmoClientenGebruikWlz2019Totaal_7;WmoClienten2018InstroomWlzIn2019_8;SamenloopWmoWlz2018WlzIn2019_9
9084;Mannen;Leeftijd: 85 jaar of ouder;Drimmelen;40.0;10.0;30.0;25.16;6.29;18.87;137.0;34.0;103.0
9085;Mannen;Leeftijd: 85 jaar of ouder;Dronten;50.0;20.0;30.0;29.34;12.57;16.77;105.0;45.0;60.0
9086;Mannen;Leeftijd: 85 jaar of ouder;Druten;;;;;;;;;
9087;Mannen;Leeftijd: 85 jaar of ouder;Duiven;;;;;;;;;
9088;Mannen;Leeftijd: 85 jaar of ouder;Echt-Susteren;15.0;5.0;5.0;19.7;9.09;10.61;34.0;16.0;18.0
9089;Mannen;Leeftijd: 85 jaar of ouder;Edam-Volendam;;;;;;;;;
9090;Mannen;Leeftijd: 85 jaar of ouder;Ede;145.0;55.0;85.0;28.18;11.15;17.03;111.0;44.0;67.0
9091;Mannen;Leeftijd: 85 jaar of ouder;Eemnes;0.0;0.0;0.0;11.11;0.0;11.11;19.0;0.0;19.0
9092;Mannen;Leeftijd: 85 jaar of ouder;Eemsmond;;;;;;;;;
9093;Mannen;Leeftijd: 85 jaar of ouder;Eersel;;;;;;;;;
9094;Mannen;Leeftijd: 85 jaar of ouder;Eijsden-Margraten;65.0;20.0;45.0;35.56;10.0;25.56;184.0;52.0;132.0
9095;Mannen;Leeftijd: 85 jaar of ouder;Eindhoven;235.0;90.0;145.0;25.21;9.55;15.67;92.0;35.0;57.0
9096;Mannen;Leeftijd: 85 jaar of ouder;Elburg;25.0;5.0;20.0;50.0;13.46;36.54;115.0;31.0;84.0
9097;Mannen;Leeftijd: 85 jaar of ouder;Emmen;120.0;30.0;90.0;24.29;6.48;17.81;95.0;25.0;70.0
9098;Mannen;Leeftijd: 85 jaar of ouder;Enkhuizen;20.0;10.0;10.0;29.03;12.9;16.13;85.0;38.0;47.0
9099;Mannen;Leeftijd: 85 jaar of ouder;Enschede;170.0;55.0;115.0;28.6;9.14;19.46;120.0;38.0;82.0
9100;Mannen;Leeftijd: 85 jaar of ouder;Epe;20.0;10.0;10.0;25.35;14.08;11.27;39.0;22.0;17.0
9101;Mannen;Leeftijd: 85 jaar of ouder;Ermelo;35.0;15.0;20.0;36.08;13.4;22.68;99.0;37.0;62.0
9102;Mannen;Leeftijd: 85 jaar of ouder;Etten-Leur;45.0;20.0;25.0;23.0;11.0;12.0;110.0;53.0;57.0
9103;Mannen;Leeftijd: 85 jaar of ouder;Ferwerderadiel;10.0;5.0;5.0;40.0;16.0;24.0;133.0;53.0;80.0
9104;Mannen;Leeftijd: 85 jaar of ouder;Franekeradeel;;;;;;;;;
9105;Mannen;Leeftijd: 85 jaar of ouder;De Friese Meren;;;;;;;;;
9106;Mannen;Leeftijd: 85 jaar of ouder;De Fryske Marren;65.0;15.0;50.0;33.17;8.54;24.62;105.0;27.0;78.0
9107;Mannen;Leeftijd: 85 jaar of ouder;Geertruidenberg;40.0;15.0;25.0;33.9;11.86;22.03;201.0;70.0;131.0
9108;Mannen;Leeftijd: 85 jaar of ouder;Geldermalsen;15.0;5.0;10.0;25.86;8.62;17.24;73.0;24.0;49.0
9109;Mannen;Leeftijd: 85 jaar of ouder;Geldrop-Mierlo;;;;;;;;;
9110;Mannen;Leeftijd: 85 jaar of ouder;Gemert-Bakel;30.0;10.0;25.0;21.33;6.0;15.33;105.0;30.0;76.0
9111;Mannen;Leeftijd: 85 jaar of ouder;Gennep;15.0;5.0;10.0;28.85;7.69;21.15;69.0;18.0;50.0
9112;Mannen;Leeftijd: 85 jaar of ouder;Giessenlanden;;;;;;;;;
9113;Mannen;Leeftijd: 85 jaar of ouder;Gilze en Rijen;35.0;20.0;15.0;27.34;14.84;12.5;134.0;73.0;61.0
9114;Mannen;Leeftijd: 85 jaar of ouder;Goeree-Overflakkee;75.0;20.0;55.0;34.11;8.41;25.7;115.0;28.0;87.0
9115;Mannen;Leeftijd: 85 jaar of ouder;Goes;85.0;25.0;60.0;29.54;8.19;21.35;147.0;41.0;106.0
9116;Mannen;Leeftijd: 85 jaar of ouder;Goirle;;;;;;;;;
9117;Mannen;Leeftijd: 85 jaar of ouder;Gooise Meren;;;;;;;;;
9118;Mannen;Leeftijd: 85 jaar of ouder;Gorinchem;50.0;10.0;35.0;27.27;6.25;21.02;128.0;29.0;98.0
9119;Mannen;Leeftijd: 85 jaar of ouder;Gouda;105.0;30.0;75.0;34.65;9.57;25.08;141.0;39.0;102.0
9120;Mannen;Leeftijd: 85 jaar of ouder;Grave;15.0;5.0;10.0;25.93;9.26;16.67;103.0;37.0;66.0
9121;Mannen;Leeftijd: 85 jaar of ouder;'s-Gravenhage (gemeente);500.0;145.0;355.0;28.79;8.42;20.37;119.0;35.0;84.0
9122;Mannen;Leeftijd: 85 jaar of ouder;Groesbeek;;;;;;;;;
9123;Mannen;Leeftijd: 85 jaar of ouder;Groningen (gemeente);200.0;70.0;135.0;24.54;8.26;16.28;144.0;49.0;96.0
9124;Mannen;Leeftijd: 85 jaar of ouder;Grootegast;10.0;0.0;5.0;26.67;6.67;20.0;65.0;16.0;48.0
9125;Mannen;Leeftijd: 85 jaar of ouder;Gulpen-Wittem;20.0;10.0;10.0;35.09;17.54;17.54;93.0;46.0;46.0
9126;Mannen;Leeftijd: 85 jaar of ouder;Haaksbergen;25.0;5.0;20.0;30.0;6.67;23.33;93.0;21.0;72.0
9127;Mannen;Leeftijd: 85 jaar of ouder;Haaren;15.0;5.0;10.0;31.91;12.77;19.15;109.0;43.0;65.0
9128;Mannen;Leeftijd: 85 jaar of ouder;Haarlem;185.0;50.0;135.0;24.8;6.78;18.02;119.0;32.0;86.0
9129;Mannen;Leeftijd: 85 jaar of ouder;Haarlemmerliede en Spaarnwoude;;;;;;;;;
9130;Mannen;Leeftijd: 85 jaar of ouder;Haarlemmermeer;145.0;45.0;95.0;23.21;7.47;15.75;128.0;41.0;87.0
9131;Mannen;Leeftijd: 85 jaar of ouder;Halderberge;45.0;10.0;40.0;28.75;5.0;23.75;132.0;23.0;109.0
9132;Mannen;Leeftijd: 85 jaar of ouder;Hardenberg;;;;;;;;;
9133;Mannen;Leeftijd: 85 jaar of ouder;Harderwijk;65.0;20.0;45.0;33.5;11.17;22.34;139.0;46.0;92.0
9134;Mannen;Leeftijd: 85 jaar of ouder;Hardinxveld-Giessendam;;;;;;;;;
9135;Mannen;Leeftijd: 85 jaar of ouder;Haren;;;;;;;;;
9136;Mannen;Leeftijd: 85 jaar of ouder;Harlingen;20.0;5.0;15.0;23.86;5.68;18.18;109.0;26.0;83.0
9137;Mannen;Leeftijd: 85 jaar of ouder;Hattem;10.0;0.0;10.0;26.09;2.17;23.91;85.0;7.0;77.0
9138;Mannen;Leeftijd: 85 jaar of ouder;Heemskerk;65.0;25.0;40.0;24.9;10.34;14.56;116.0;48.0;68.0
9139;Mannen;Leeftijd: 85 jaar of ouder;Heemstede;;;;;;;;;
9140;Mannen;Leeftijd: 85 jaar of ouder;Heerde;15.0;5.0;10.0;46.67;16.67;30.0;62.0;22.0;40.0
9141;Mannen;Leeftijd: 85 jaar of ouder;Heerenveen;45.0;20.0;25.0;20.61;9.65;10.96;79.0;37.0;42.0
9142;Mannen;Leeftijd: 85 jaar of ouder;Heerhugowaard;25.0;10.0;15.0;28.09;11.24;16.85;58.0;23.0;35.0
9143;Mannen;Leeftijd: 85 jaar of ouder;Heerlen;165.0;50.0;115.0;30.11;9.12;20.99;147.0;45.0;103.0
9144;Mannen;Leeftijd: 85 jaar of ouder;Heeze-Leende;25.0;10.0;15.0;27.47;8.79;18.68;98.0;31.0;67.0
9145;Mannen;Leeftijd: 85 jaar of ouder;Heiloo;35.0;5.0;30.0;35.35;6.06;29.29;80.0;14.0;67.0
9146;Mannen;Leeftijd: 85 jaar of ouder;Den Helder;50.0;20.0;35.0;30.06;10.4;19.65;82.0;28.0;53.0
9147;Mannen;Leeftijd: 85 jaar of ouder;Hellendoorn;40.0;15.0;25.0;22.53;8.24;14.29;107.0;39.0;68.0
9148;Mannen;Leeftijd: 85 jaar of ouder;Hellevoetsluis;;;;;;;;;
9149;Mannen;Leeftijd: 85 jaar of ouder;Helmond;125.0;50.0;75.0;23.53;9.3;14.23;166.0;66.0;101.0
9150;Mannen;Leeftijd: 85 jaar of ouder;Hendrik-Ido-Ambacht;30.0;10.0;20.0;26.92;8.65;18.27;88.0;28.0;60.0
9151;Mannen;Leeftijd: 85 jaar of ouder;Hengelo (O.);125.0;50.0;75.0;21.55;8.62;12.93;121.0;49.0;73.0
9152;Mannen;Leeftijd: 85 jaar of ouder;'s-Hertogenbosch;195.0;65.0;130.0;32.66;11.11;21.55;140.0;48.0;92.0
9153;Mannen;Leeftijd: 85 jaar of ouder;Heumen;;;;;;;;;
9154;Mannen;Leeftijd: 85 jaar of ouder;Heusden;20.0;5.0;15.0;25.0;6.82;18.18;48.0;13.0;35.0
9155;Mannen;Leeftijd: 85 jaar of ouder;Hillegom;25.0;10.0;15.0;22.52;9.01;13.51;100.0;40.0;60.0
9156;Mannen;Leeftijd: 85 jaar of ouder;Hilvarenbeek;15.0;10.0;10.0;36.96;17.39;19.57;116.0;54.0;61.0
9157;Mannen;Leeftijd: 85 jaar of ouder;Hilversum;130.0;45.0;85.0;23.83;8.3;15.52;117.0;41.0;76.0
9158;Mannen;Leeftijd: 85 jaar of ouder;Hoeksche Waard;;;;;;;;;
9159;Mannen;Leeftijd: 85 jaar of ouder;Hof van Twente;50.0;15.0;30.0;28.99;10.06;18.93;100.0;35.0;65.0
9160;Mannen;Leeftijd: 85 jaar of ouder;Het Hogeland;;;;;;;;;
9161;Mannen;Leeftijd: 85 jaar of ouder;Hollands Kroon;35.0;10.0;25.0;30.51;10.17;20.34;70.0;23.0;47.0
9162;Mannen;Leeftijd: 85 jaar of ouder;Hoogeveen;85.0;25.0;60.0;33.2;9.77;23.44;126.0;37.0;89.0
9163;Mannen;Leeftijd: 85 jaar of ouder;Hoogezand-Sappemeer;;;;;;;;;
9164;Mannen;Leeftijd: 85 jaar of ouder;Hoorn;55.0;20.0;35.0;19.64;7.5;12.14;85.0;32.0;53.0
9165;Mannen;Leeftijd: 85 jaar of ouder;Horst aan de Maas;60.0;20.0;40.0;30.35;10.95;19.4;131.0;47.0;84.0
9166;Mannen;Leeftijd: 85 jaar of ouder;Houten;35.0;10.0;25.0;32.11;7.34;24.77;101.0;23.0;78.0
9167;Mannen;Leeftijd: 85 jaar of ouder;Huizen;15.0;5.0;10.0;26.23;11.48;14.75;33.0;14.0;18.0
9168;Mannen;Leeftijd: 85 jaar of ouder;Hulst;25.0;10.0;10.0;31.94;15.28;16.67;55.0;27.0;29.0
9169;Mannen;Leeftijd: 85 jaar of ouder;IJsselstein;25.0;15.0;15.0;22.81;11.4;11.4;86.0;43.0;43.0
9170;Mannen;Leeftijd: 85 jaar of ouder;Kaag en Braassem;;;;;;;;;
9171;Mannen;Leeftijd: 85 jaar of ouder;Kampen;40.0;15.0;20.0;33.63;14.16;19.47;80.0;34.0;46.0
9172;Mannen;Leeftijd: 85 jaar of ouder;Kapelle;20.0;5.0;20.0;28.38;4.05;24.32;130.0;19.0;112.0
9173;Mannen;Leeftijd: 85 jaar of ouder;Katwijk;50.0;15.0;30.0;32.0;10.67;21.33;86.0;29.0;57.0
9174;Mannen;Leeftijd: 85 jaar of ouder;Kerkrade;30.0;10.0;20.0;24.62;7.69;16.92;54.0;17.0;37.0
9175;Mannen;Leeftijd: 85 jaar of ouder;Koggenland;20.0;5.0;15.0;28.95;7.89;21.05;105.0;29.0;77.0
9176;Mannen;Leeftijd: 85 jaar of ouder;Kollumerland en Nieuwkruisland;15.0;5.0;5.0;34.15;17.07;17.07;105.0;53.0;53.0
9177;Mannen;Leeftijd: 85 jaar of ouder;Korendijk;15.0;5.0;10.0;31.91;8.51;23.4;117.0;31.0;86.0
9178;Mannen;Leeftijd: 85 jaar of ouder;Krimpen aan den IJssel;30.0;10.0;20.0;25.4;8.73;16.67;71.0;25.0;47.0
9179;Mannen;Leeftijd: 85 jaar of ouder;Krimpenerwaard;75.0;20.0;55.0;27.14;7.5;19.64;117.0;32.0;84.0
9180;Mannen;Leeftijd: 85 jaar of ouder;Laarbeek;35.0;10.0;30.0;28.24;6.87;21.37;166.0;40.0;126.0
9181;Mannen;Leeftijd: 85 jaar of ouder;Landerd;;;;;;;;;
9182;Mannen;Leeftijd: 85 jaar of ouder;Landgraaf;70.0;25.0;45.0;37.31;12.95;24.35;157.0;54.0;102.0
9183;Mannen;Leeftijd: 85 jaar of ouder;Landsmeer;10.0;5.0;5.0;15.38;6.15;9.23;74.0;29.0;44.0
9184;Mannen;Leeftijd: 85 jaar of ouder;Langedijk;25.0;5.0;15.0;41.38;12.07;29.31;99.0;29.0;70.0
9185;Mannen;Leeftijd: 85 jaar of ouder;Lansingerland;40.0;5.0;30.0;23.64;4.24;19.39;74.0;13.0;61.0
9186;Mannen;Leeftijd: 85 jaar of ouder;Laren (NH.);15.0;0.0;10.0;43.75;6.25;37.5;49.0;7.0;42.0
9187;Mannen;Leeftijd: 85 jaar of ouder;Leek;25.0;10.0;15.0;21.95;8.13;13.82;114.0;42.0;72.0
9188;Mannen;Leeftijd: 85 jaar of ouder;Leerdam;25.0;10.0;20.0;32.14;10.71;21.43;116.0;39.0;77.0
9189;Mannen;Leeftijd: 85 jaar of ouder;Leeuwarden;165.0;60.0;105.0;28.47;10.63;17.84;130.0;48.0;81.0
9190;Mannen;Leeftijd: 85 jaar of ouder;Leeuwarderadeel;;;;;;;;;
9191;Mannen;Leeftijd: 85 jaar of ouder;Leiden;125.0;40.0;85.0;24.75;7.92;16.83;123.0;39.0;83.0
9192;Mannen;Leeftijd: 85 jaar of ouder;Leiderdorp;;;;;;;;;
9193;Mannen;Leeftijd: 85 jaar of ouder;Leidschendam-Voorburg;70.0;25.0;50.0;34.8;11.27;23.53;63.0;20.0;43.0
9194;Mannen;Leeftijd: 85 jaar of ouder;Lelystad;40.0;20.0;20.0;27.33;13.33;14.0;83.0;41.0;43.0
9195;Mannen;Leeftijd: 85 jaar of ouder;Leudal;70.0;25.0;45.0;29.91;10.26;19.66;141.0;48.0;93.0
9196;Mannen;Leeftijd: 85 jaar of ouder;Leusden;30.0;10.0;20.0;25.62;9.92;15.7;99.0;38.0;61.0
9197;Mannen;Leeftijd: 85 jaar of ouder;Lingewaal;;;;;;;;;
9198;Mannen;Leeftijd: 85 jaar of ouder;Lingewaard;45.0;15.0;30.0;24.23;7.73;16.49;106.0;34.0;72.0
9199;Mannen;Leeftijd: 85 jaar of ouder;Lisse;25.0;10.0;15.0;26.47;11.76;14.71;92.0;41.0;51.0
9200;Mannen;Leeftijd: 85 jaar of ouder;Littenseradiel;;;;;;;;;
9201;Mannen;Leeftijd: 85 jaar of ouder;Lochem;25.0;10.0;15.0;32.47;15.58;16.88;42.0;20.0;22.0
9202;Mannen;Leeftijd: 85 jaar of ouder;Loon op Zand;35.0;10.0;30.0;29.13;7.09;22.05;141.0;34.0;106.0
9203;Mannen;Leeftijd: 85 jaar of ouder;Lopik;;;;;;;;;
9204;Mannen;Leeftijd: 85 jaar of ouder;Loppersum;0.0;0.0;0.0;16.67;8.33;8.33;21.0;10.0;10.0
9205;Mannen;Leeftijd: 85 jaar of ouder;Losser;35.0;10.0;25.0;27.91;7.75;20.16;138.0;38.0;100.0
9206;Mannen;Leeftijd: 85 jaar of ouder;Maasdriel;25.0;5.0;20.0;26.67;4.44;22.22;115.0;19.0;96.0
9207;Mannen;Leeftijd: 85 jaar of ouder;Maasgouw;20.0;5.0;15.0;26.76;7.04;19.72;58.0;15.0;43.0
9208;Mannen;Leeftijd: 85 jaar of ouder;Maassluis;50.0;10.0;40.0;20.76;4.66;16.1;121.0;27.0;94.0
9209;Mannen;Leeftijd: 85 jaar of ouder;Maastricht;215.0;50.0;165.0;29.47;6.96;22.51;148.0;35.0;113.0
9210;Mannen;Leeftijd: 85 jaar of ouder;De Marne;;;;;;;;;
9211;Mannen;Leeftijd: 85 jaar of ouder;Marum;10.0;0.0;10.0;38.71;3.23;35.48;119.0;10.0;109.0
9212;Mannen;Leeftijd: 85 jaar of ouder;Medemblik;55.0;15.0;40.0;32.37;8.67;23.7;136.0;36.0;100.0
9213;Mannen;Leeftijd: 85 jaar of ouder;Meerssen;25.0;5.0;20.0;17.52;3.65;13.87;84.0;18.0;67.0
9214;Mannen;Leeftijd: 85 jaar of ouder;Meierijstad;30.0;20.0;10.0;17.5;11.25;6.25;32.0;20.0;11.0
9215;Mannen;Leeftijd: 85 jaar of ouder;Menameradiel;;;;;;;;;
9216;Mannen;Leeftijd: 85 jaar of ouder;Menterwolde;;;;;;;;;
9217;Mannen;Leeftijd: 85 jaar of ouder;Meppel;55.0;20.0;35.0;35.67;13.38;22.29;158.0;59.0;99.0
9218;Mannen;Leeftijd: 85 jaar of ouder;Middelburg (Z.);;;;;;;;;
9219;Mannen;Leeftijd: 85 jaar of ouder;Midden-Delfland;15.0;10.0;10.0;23.61;11.11;12.5;71.0;33.0;38.0
9220;Mannen;Leeftijd: 85 jaar of ouder;Midden-Drenthe;;;;;;;;;
9221;Mannen;Leeftijd: 85 jaar of ouder;Midden-Groningen;45.0;20.0;30.0;31.97;12.93;19.05;71.0;29.0;42.0
9222;Mannen;Leeftijd: 85 jaar of ouder;Mill en Sint Hubert;10.0;5.0;5.0;33.33;10.0;23.33;71.0;21.0;50.0
9223;Mannen;Leeftijd: 85 jaar of ouder;Moerdijk;70.0;15.0;55.0;31.82;6.36;25.45;170.0;34.0;136.0
9224;Mannen;Leeftijd: 85 jaar of ouder;Molenlanden;;;;;;;;;
9225;Mannen;Leeftijd: 85 jaar of ouder;Molenwaard;;;;;;;;;
9226;Mannen;Leeftijd: 85 jaar of ouder;Montferland;25.0;15.0;10.0;20.0;11.11;8.89;64.0;35.0;28.0
9227;Mannen;Leeftijd: 85 jaar of ouder;Montfoort;5.0;0.0;5.0;21.88;6.25;15.63;62.0;18.0;44.0
9228;Mannen;Leeftijd: 85 jaar of ouder;Mook en Middelaar;5.0;0.0;5.0;18.52;7.41;11.11;42.0;17.0;25.0
9229;Mannen;Leeftijd: 85 jaar of ouder;Muiden;;;;;;;;;
9230;Mannen;Leeftijd: 85 jaar of ouder;Naarden;;;;;;;;;
9231;Mannen;Leeftijd: 85 jaar of ouder;Neder-Betuwe;15.0;5.0;10.0;30.36;8.93;21.43;86.0;25.0;61.0
9232;Mannen;Leeftijd: 85 jaar of ouder;Nederweert;20.0;5.0;10.0;20.43;7.53;12.9;89.0;33.0;56.0
9233;Mannen;Leeftijd: 85 jaar of ouder;Neerijnen;15.0;10.0;10.0;33.33;17.65;15.69;160.0;85.0;75.0
9234;Mannen;Leeftijd: 85 jaar of ouder;Nieuwegein;55.0;15.0;40.0;27.14;8.04;19.1;112.0;33.0;79.0
9235;Mannen;Leeftijd: 85 jaar of ouder;Nieuwkoop;;;;;;;;;
9236;Mannen;Leeftijd: 85 jaar of ouder;Nijkerk;40.0;15.0;25.0;26.09;10.56;15.53;107.0;43.0;63.0
9237;Mannen;Leeftijd: 85 jaar of ouder;Nijmegen;165.0;50.0;115.0;29.28;8.82;20.46;115.0;35.0;81.0
9238;Mannen;Leeftijd: 85 jaar of ouder;Nissewaard;110.0;40.0;70.0;19.4;7.23;12.17;131.0;49.0;82.0
9239;Mannen;Leeftijd: 85 jaar of ouder;Noardeast-Fryslân;;;;;;;;;
9240;Mannen;Leeftijd: 85 jaar of ouder;Noord-Beveland;;;;;;;;;
9241;Mannen;Leeftijd: 85 jaar of ouder;Noordenveld;35.0;15.0;20.0;20.11;9.2;10.92;68.0;31.0;37.0
9242;Mannen;Leeftijd: 85 jaar of ouder;Noordoostpolder;45.0;20.0;25.0;29.66;12.41;17.24;106.0;44.0;61.0
9243;Mannen;Leeftijd: 85 jaar of ouder;Noordwijk;40.0;10.0;30.0;25.66;6.58;19.08;133.0;34.0;99.0
9244;Mannen;Leeftijd: 85 jaar of ouder;Noordwijkerhout;20.0;5.0;15.0;37.04;11.11;25.93;112.0;34.0;78.0
9245;Mannen;Leeftijd: 85 jaar of ouder;Nuenen, Gerwen en Nederwetten;25.0;10.0;10.0;24.21;12.63;11.58;75.0;39.0;36.0
9246;Mannen;Leeftijd: 85 jaar of ouder;Nunspeet;50.0;15.0;35.0;41.32;11.57;29.75;147.0;41.0;106.0
9247;Mannen;Leeftijd: 85 jaar of ouder;Nuth;;;;;;;;;
9248;Mannen;Leeftijd: 85 jaar of ouder;Oegstgeest;30.0;10.0;20.0;26.27;8.47;17.8;97.0;31.0;65.0
9249;Mannen;Leeftijd: 85 jaar of ouder;Oirschot;;;;;;;;;
9250;Mannen;Leeftijd: 85 jaar of ouder;Oisterwijk;45.0;5.0;40.0;36.67;2.5;34.17;108.0;7.0;100.0
9251;Mannen;Leeftijd: 85 jaar of ouder;Oldambt;60.0;20.0;40.0;21.48;7.04;14.44;125.0;41.0;84.0
9252;Mannen;Leeftijd: 85 jaar of ouder;Oldebroek;25.0;5.0;20.0;30.0;7.78;22.22;112.0;29.0;83.0
9253;Mannen;Leeftijd: 85 jaar of ouder;Oldenzaal;50.0;15.0;30.0;23.08;8.17;14.9;129.0;46.0;83.0
9254;Mannen;Leeftijd: 85 jaar of ouder;Olst-Wijhe;25.0;10.0;15.0;32.47;11.69;20.78;108.0;39.0;69.0
9255;Mannen;Leeftijd: 85 jaar of ouder;Ommen;;;;;;;;;
9256;Mannen;Leeftijd: 85 jaar of ouder;Onderbanken;;;;;;;;;
9257;Mannen;Leeftijd: 85 jaar of ouder;Oost Gelre;25.0;10.0;15.0;29.41;9.41;20.0;84.0;27.0;57.0
9258;Mannen;Leeftijd: 85 jaar of ouder;Oosterhout;55.0;25.0;30.0;32.73;14.55;18.18;86.0;38.0;48.0
9259;Mannen;Leeftijd: 85 jaar of ouder;Ooststellingwerf;30.0;10.0;20.0;21.54;6.92;14.62;83.0;27.0;57.0
9260;Mannen;Leeftijd: 85 jaar of ouder;Oostzaan;;;;;;;;;
9261;Mannen;Leeftijd: 85 jaar of ouder;Opmeer;10.0;0.0;10.0;24.39;4.88;19.51;101.0;20.0;81.0
9262;Mannen;Leeftijd: 85 jaar of ouder;Opsterland;30.0;5.0;20.0;25.69;6.42;19.27;77.0;19.0;58.0
9263;Mannen;Leeftijd: 85 jaar of ouder;Oss;110.0;50.0;60.0;25.28;11.62;13.67;113.0;52.0;61.0
9264;Mannen;Leeftijd: 85 jaar of ouder;Oud-Beijerland;25.0;5.0;20.0;30.26;5.26;25.0;87.0;15.0;72.0
9265;Mannen;Leeftijd: 85 jaar of ouder;Oude IJsselstreek;50.0;15.0;35.0;29.24;9.36;19.88;112.0;36.0;76.0
9266;Mannen;Leeftijd: 85 jaar of ouder;Ouder-Amstel;10.0;5.0;10.0;27.27;9.09;18.18;75.0;25.0;50.0
9267;Mannen;Leeftijd: 85 jaar of ouder;Oudewater;10.0;5.0;10.0;33.33;9.09;24.24;138.0;38.0;100.0
9268;Mannen;Leeftijd: 85 jaar of ouder;Overbetuwe;25.0;10.0;15.0;23.23;8.08;15.15;54.0;19.0;35.0
9269;Mannen;Leeftijd: 85 jaar of ouder;Papendrecht;40.0;15.0;25.0;27.89;11.56;16.33;104.0;43.0;61.0
9270;Mannen;Leeftijd: 85 jaar of ouder;Peel en Maas;60.0;20.0;35.0;32.58;11.8;20.79;120.0;43.0;76.0
9271;Mannen;Leeftijd: 85 jaar of ouder;Pekela;15.0;5.0;10.0;16.46;3.8;12.66;104.0;24.0;80.0
9272;Mannen;Leeftijd: 85 jaar of ouder;Pijnacker-Nootdorp;45.0;15.0;30.0;27.22;9.47;17.75;99.0;34.0;65.0
9273;Mannen;Leeftijd: 85 jaar of ouder;Purmerend;100.0;45.0;50.0;22.25;10.56;11.69;108.0;51.0;57.0
9274;Mannen;Leeftijd: 85 jaar of ouder;Putten;35.0;10.0;25.0;28.69;7.38;21.31;116.0;30.0;86.0
9275;Mannen;Leeftijd: 85 jaar of ouder;Raalte;65.0;30.0;35.0;33.67;16.08;17.59;138.0;66.0;72.0
9276;Mannen;Leeftijd: 85 jaar of ouder;Reimerswaal;;;;;;;;;
9277;Mannen;Leeftijd: 85 jaar of ouder;Renkum;45.0;25.0;25.0;23.38;11.94;11.44;79.0;40.0;38.0
9278;Mannen;Leeftijd: 85 jaar of ouder;Renswoude;;;;;;;;;
9279;Mannen;Leeftijd: 85 jaar of ouder;Reusel-De Mierden;;;;;;;;;
9280;Mannen;Leeftijd: 85 jaar of ouder;Rheden;80.0;30.0;50.0;38.24;13.73;24.51;98.0;35.0;63.0
9281;Mannen;Leeftijd: 85 jaar of ouder;Rhenen;25.0;5.0;15.0;22.12;6.73;15.38;89.0;27.0;62.0
9282;Mannen;Leeftijd: 85 jaar of ouder;Ridderkerk;90.0;30.0;55.0;25.5;9.17;16.33;120.0;43.0;77.0
9283;Mannen;Leeftijd: 85 jaar of ouder;Rijnwaarden;;;;;;;;;
9284;Mannen;Leeftijd: 85 jaar of ouder;Rijssen-Holten;;;;;;;;;
9285;Mannen;Leeftijd: 85 jaar of ouder;Rijswijk (ZH.);75.0;35.0;45.0;24.44;10.48;13.97;90.0;39.0;51.0
9286;Mannen;Leeftijd: 85 jaar of ouder;Roerdalen;10.0;5.0;5.0;16.98;7.55;9.43;33.0;15.0;18.0
9287;Mannen;Leeftijd: 85 jaar of ouder;Roermond;90.0;25.0;65.0;31.9;8.6;23.3;155.0;42.0;113.0
9288;Mannen;Leeftijd: 85 jaar of ouder;De Ronde Venen;40.0;5.0;30.0;25.17;4.64;20.53;77.0;14.0;63.0
9289;Mannen;Leeftijd: 85 jaar of ouder;Roosendaal;105.0;25.0;80.0;23.58;5.22;18.37;121.0;27.0;94.0
9290;Mannen;Leeftijd: 85 jaar of ouder;Rotterdam;765.0;230.0;535.0;24.17;7.26;16.91;128.0;38.0;90.0
9291;Mannen;Leeftijd: 85 jaar of ouder;Rozendaal;;;;;;;;;
9292;Mannen;Leeftijd: 85 jaar of ouder;Rucphen;10.0;5.0;5.0;20.41;14.29;6.12;48.0;34.0;14.0
9293;Mannen;Leeftijd: 85 jaar of ouder;Schagen;;;;;;;;;
9294;Mannen;Leeftijd: 85 jaar of ouder;Scherpenzeel;10.0;5.0;5.0;24.32;13.51;10.81;110.0;61.0;49.0
9295;Mannen;Leeftijd: 85 jaar of ouder;Schiedam;150.0;50.0;100.0;27.21;9.01;18.2;182.0;60.0;122.0
9296;Mannen;Leeftijd: 85 jaar of ouder;Schiermonnikoog;;;;;;;;;
9297;Mannen;Leeftijd: 85 jaar of ouder;Schijndel;;;;;;;;;
9298;Mannen;Leeftijd: 85 jaar of ouder;Schinnen;;;;;;;;;
9299;Mannen;Leeftijd: 85 jaar of ouder;Schouwen-Duiveland;45.0;20.0;25.0;22.0;10.0;12.0;73.0;33.0;40.0
9300;Mannen;Leeftijd: 85 jaar of ouder;Simpelveld;;;;;;;;;
9301;Mannen;Leeftijd: 85 jaar of ouder;Sint Anthonis;;;;;;;;;
9302;Mannen;Leeftijd: 85 jaar of ouder;Sint-Michielsgestel;35.0;15.0;20.0;29.46;11.61;17.86;90.0;35.0;54.0
9303;Mannen;Leeftijd: 85 jaar of ouder;Sint-Oedenrode;;;;;;;;;
