ID;Projectgrootte;DoorlooptijdVanGereedgekomenWoningen;RegioS;Perioden;GereedgekomenWoningen_1
5359;2;1;Flevoland (PV);1999;4
5360;2;1;Flevoland (PV);2000;19
5361;2;1;Flevoland (PV);2001;0
5362;2;1;Flevoland (PV);2002;0
5363;2;1;Flevoland (PV);2003;5
5364;2;1;Flevoland (PV);2004;32
5365;2;1;Flevoland (PV);2005;0
5366;2;1;Flevoland (PV);2006;0
5367;2;1;Flevoland (PV);2007;0
5368;2;1;Flevoland (PV);2008;10
5369;2;1;Flevoland (PV);2009;5
5370;2;1;Flevoland (PV);2010;0
5371;2;1;Flevoland (PV);2011;0
5372;2;1;Gelderland (PV);1995;17
5373;2;1;Gelderland (PV);1996;17
5374;2;1;Gelderland (PV);1997;17
5375;2;1;Gelderland (PV);1998;14
5376;2;1;Gelderland (PV);1999;5
5377;2;1;Gelderland (PV);2000;11
5378;2;1;Gelderland (PV);2001;11
5379;2;1;Gelderland (PV);2002;13
5380;2;1;Gelderland (PV);2003;10
5381;2;1;Gelderland (PV);2004;19
5382;2;1;Gelderland (PV);2005;7
5383;2;1;Gelderland (PV);2006;7
5384;2;1;Gelderland (PV);2007;10
5385;2;1;Gelderland (PV);2008;4
5386;2;1;Gelderland (PV);2009;9
5387;2;1;Gelderland (PV);2010;5
5388;2;1;Gelderland (PV);2011;8
5389;2;1;Utrecht (PV);1995;18
5390;2;1;Utrecht (PV);1996;8
5391;2;1;Utrecht (PV);1997;12
5392;2;1;Utrecht (PV);1998;29
5393;2;1;Utrecht (PV);1999;5
5394;2;1;Utrecht (PV);2000;13
5395;2;1;Utrecht (PV);2001;21
5396;2;1;Utrecht (PV);2002;14
5397;2;1;Utrecht (PV);2003;6
5398;2;1;Utrecht (PV);2004;10
5399;2;1;Utrecht (PV);2005;6
5400;2;1;Utrecht (PV);2006;7
5401;2;1;Utrecht (PV);2007;15
5402;2;1;Utrecht (PV);2008;6
5403;2;1;Utrecht (PV);2009;8
5404;2;1;Utrecht (PV);2010;2
5405;2;1;Utrecht (PV);2011;7
5406;2;1;Noord-Holland (PV);1995;19
5407;2;1;Noord-Holland (PV);1996;11
5408;2;1;Noord-Holland (PV);1997;15
5409;2;1;Noord-Holland (PV);1998;11
5410;2;1;Noord-Holland (PV);1999;8
5411;2;1;Noord-Holland (PV);2000;13
5412;2;1;Noord-Holland (PV);2001;11
5413;2;1;Noord-Holland (PV);2002;4
5414;2;1;Noord-Holland (PV);2003;15
5415;2;1;Noord-Holland (PV);2004;7
5416;2;1;Noord-Holland (PV);2005;10
5417;2;1;Noord-Holland (PV);2006;15
5418;2;1;Noord-Holland (PV);2007;11
5419;2;1;Noord-Holland (PV);2008;10
5420;2;1;Noord-Holland (PV);2009;16
5421;2;1;Noord-Holland (PV);2010;4
5422;2;1;Noord-Holland (PV);2011;5
5423;2;1;Zuid-Holland (PV);1995;17
5424;2;1;Zuid-Holland (PV);1996;12
5425;2;1;Zuid-Holland (PV);1997;6
5426;2;1;Zuid-Holland (PV);1998;9
5427;2;1;Zuid-Holland (PV);1999;10
5428;2;1;Zuid-Holland (PV);2000;6
5429;2;1;Zuid-Holland (PV);2001;10
5430;2;1;Zuid-Holland (PV);2002;16
5431;2;1;Zuid-Holland (PV);2003;8
5432;2;1;Zuid-Holland (PV);2004;11
5433;2;1;Zuid-Holland (PV);2005;5
5434;2;1;Zuid-Holland (PV);2006;5
5435;2;1;Zuid-Holland (PV);2007;10
5436;2;1;Zuid-Holland (PV);2008;6
5437;2;1;Zuid-Holland (PV);2009;6
5438;2;1;Zuid-Holland (PV);2010;1
5439;2;1;Zuid-Holland (PV);2011;10
5440;2;1;Zeeland (PV);1995;9
5441;2;1;Zeeland (PV);1996;5
5442;2;1;Zeeland (PV);1997;10
5443;2;1;Zeeland (PV);1998;10
5444;2;1;Zeeland (PV);1999;6
5445;2;1;Zeeland (PV);2000;2
5446;2;1;Zeeland (PV);2001;10
5447;2;1;Zeeland (PV);2002;2
5448;2;1;Zeeland (PV);2003;6
5449;2;1;Zeeland (PV);2004;16
5450;2;1;Zeeland (PV);2005;0
5451;2;1;Zeeland (PV);2006;7
5452;2;1;Zeeland (PV);2007;8
5453;2;1;Zeeland (PV);2008;3
5454;2;1;Zeeland (PV);2009;9
5455;2;1;Zeeland (PV);2010;0
5456;2;1;Zeeland (PV);2011;16
5457;2;1;Noord-Brabant (PV);1995;9
5458;2;1;Noord-Brabant (PV);1996;12
5459;2;1;Noord-Brabant (PV);1997;8
5460;2;1;Noord-Brabant (PV);1998;11
5461;2;1;Noord-Brabant (PV);1999;11
5462;2;1;Noord-Brabant (PV);2000;7
5463;2;1;Noord-Brabant (PV);2001;13
5464;2;1;Noord-Brabant (PV);2002;15
5465;2;1;Noord-Brabant (PV);2003;11
5466;2;1;Noord-Brabant (PV);2004;9
5467;2;1;Noord-Brabant (PV);2005;9
5468;2;1;Noord-Brabant (PV);2006;10
5469;2;1;Noord-Brabant (PV);2007;4
5470;2;1;Noord-Brabant (PV);2008;11
5471;2;1;Noord-Brabant (PV);2009;5
5472;2;1;Noord-Brabant (PV);2010;11
5473;2;1;Noord-Brabant (PV);2011;6
5474;2;1;Limburg (PV);1995;4
5475;2;1;Limburg (PV);1996;9
5476;2;1;Limburg (PV);1997;5
5477;2;1;Limburg (PV);1998;15
5478;2;1;Limburg (PV);1999;4
5479;2;1;Limburg (PV);2000;6
5480;2;1;Limburg (PV);2001;15
5481;2;1;Limburg (PV);2002;11
5482;2;1;Limburg (PV);2003;7
5483;2;1;Limburg (PV);2004;18
5484;2;1;Limburg (PV);2005;21
5485;2;1;Limburg (PV);2006;7
5486;2;1;Limburg (PV);2007;3
5487;2;1;Limburg (PV);2008;11
5488;2;1;Limburg (PV);2009;8
5489;2;1;Limburg (PV);2010;4
5490;2;1;Limburg (PV);2011;17
5491;2;2;Nederland;1995;29
5492;2;2;Nederland;1996;27
5493;2;2;Nederland;1997;20
5494;2;2;Nederland;1998;19
5495;2;2;Nederland;1999;24
5496;2;2;Nederland;2000;19
5497;2;2;Nederland;2001;14
5498;2;2;Nederland;2002;12
5499;2;2;Nederland;2003;8
5500;2;2;Nederland;2004;8
5501;2;2;Nederland;2005;15
5502;2;2;Nederland;2006;10
5503;2;2;Nederland;2007;9
5504;2;2;Nederland;2008;9
5505;2;2;Nederland;2009;9
5506;2;2;Nederland;2010;10
5507;2;2;Nederland;2011;8
5508;2;2;Noord-Nederland (LD);1995;25
5509;2;2;Noord-Nederland (LD);1996;33
5510;2;2;Noord-Nederland (LD);1997;24
5511;2;2;Noord-Nederland (LD);1998;22
5512;2;2;Noord-Nederland (LD);1999;35
5513;2;2;Noord-Nederland (LD);2000;37
5514;2;2;Noord-Nederland (LD);2001;19
5515;2;2;Noord-Nederland (LD);2002;21
5516;2;2;Noord-Nederland (LD);2003;9
5517;2;2;Noord-Nederland (LD);2004;13
5518;2;2;Noord-Nederland (LD);2005;19
5519;2;2;Noord-Nederland (LD);2006;11
5520;2;2;Noord-Nederland (LD);2007;21
5521;2;2;Noord-Nederland (LD);2008;15
5522;2;2;Noord-Nederland (LD);2009;19
5523;2;2;Noord-Nederland (LD);2010;20
5524;2;2;Noord-Nederland (LD);2011;7
5525;2;2;Oost-Nederland (LD);1995;38
5526;2;2;Oost-Nederland (LD);1996;34
5527;2;2;Oost-Nederland (LD);1997;30
5528;2;2;Oost-Nederland (LD);1998;26
5529;2;2;Oost-Nederland (LD);1999;32
5530;2;2;Oost-Nederland (LD);2000;23
5531;2;2;Oost-Nederland (LD);2001;23
5532;2;2;Oost-Nederland (LD);2002;15
5533;2;2;Oost-Nederland (LD);2003;10
5534;2;2;Oost-Nederland (LD);2004;9
5535;2;2;Oost-Nederland (LD);2005;21
5536;2;2;Oost-Nederland (LD);2006;12
5537;2;2;Oost-Nederland (LD);2007;8
5538;2;2;Oost-Nederland (LD);2008;11
5539;2;2;Oost-Nederland (LD);2009;13
5540;2;2;Oost-Nederland (LD);2010;11
5541;2;2;Oost-Nederland (LD);2011;12
5542;2;2;West-Nederland (LD);1995;23
5543;2;2;West-Nederland (LD);1996;22
5544;2;2;West-Nederland (LD);1997;11
5545;2;2;West-Nederland (LD);1998;11
5546;2;2;West-Nederland (LD);1999;17
5547;2;2;West-Nederland (LD);2000;7
5548;2;2;West-Nederland (LD);2001;5
5549;2;2;West-Nederland (LD);2002;5
5550;2;2;West-Nederland (LD);2003;6
5551;2;2;West-Nederland (LD);2004;7
5552;2;2;West-Nederland (LD);2005;8
5553;2;2;West-Nederland (LD);2006;8
5554;2;2;West-Nederland (LD);2007;6
5555;2;2;West-Nederland (LD);2008;7
5556;2;2;West-Nederland (LD);2009;4
5557;2;2;West-Nederland (LD);2010;9
5558;2;2;West-Nederland (LD);2011;5
5559;2;2;Zuid-Nederland (LD);1995;25
5560;2;2;Zuid-Nederland (LD);1996;15
5561;2;2;Zuid-Nederland (LD);1997;16
5562;2;2;Zuid-Nederland (LD);1998;15
5563;2;2;Zuid-Nederland (LD);1999;7
5564;2;2;Zuid-Nederland (LD);2000;13
5565;2;2;Zuid-Nederland (LD);2001;9
5566;2;2;Zuid-Nederland (LD);2002;8
5567;2;2;Zuid-Nederland (LD);2003;5
5568;2;2;Zuid-Nederland (LD);2004;5
5569;2;2;Zuid-Nederland (LD);2005;14
5570;2;2;Zuid-Nederland (LD);2006;7
5571;2;2;Zuid-Nederland (LD);2007;6
5572;2;2;Zuid-Nederland (LD);2008;6
5573;2;2;Zuid-Nederland (LD);2009;4
5574;2;2;Zuid-Nederland (LD);2010;6
5575;2;2;Zuid-Nederland (LD);2011;3
5576;2;2;Groningen (PV);1995;13
5577;2;2;Groningen (PV);1996;34
5578;2;2;Groningen (PV);1997;30
5579;2;2;Groningen (PV);1998;18
5580;2;2;Groningen (PV);1999;34
5581;2;2;Groningen (PV);2000;54
5582;2;2;Groningen (PV);2001;38
5583;2;2;Groningen (PV);2002;5
5584;2;2;Groningen (PV);2003;6
5585;2;2;Groningen (PV);2004;12
5586;2;2;Groningen (PV);2005;24
5587;2;2;Groningen (PV);2006;16
5588;2;2;Groningen (PV);2007;27
5589;2;2;Groningen (PV);2008;2
5590;2;2;Groningen (PV);2009;18
5591;2;2;Groningen (PV);2010;21
5592;2;2;Groningen (PV);2011;11
5593;2;2;Friesland (PV);1995;23
5594;2;2;Friesland (PV);1996;38
5595;2;2;Friesland (PV);1997;23
5596;2;2;Friesland (PV);1998;32
5597;2;2;Friesland (PV);1999;37
5598;2;2;Friesland (PV);2000;32
5599;2;2;Friesland (PV);2001;20
5600;2;2;Friesland (PV);2002;33
5601;2;2;Friesland (PV);2003;17
5602;2;2;Friesland (PV);2004;15
5603;2;2;Friesland (PV);2005;17
5604;2;2;Friesland (PV);2006;15
5605;2;2;Friesland (PV);2007;23
5606;2;2;Friesland (PV);2008;19
5607;2;2;Friesland (PV);2009;23
5608;2;2;Friesland (PV);2010;17
5609;2;2;Friesland (PV);2011;7
5610;2;2;Drenthe (PV);1995;33
5611;2;2;Drenthe (PV);1996;23
5612;2;2;Drenthe (PV);1997;22
5613;2;2;Drenthe (PV);1998;13
5614;2;2;Drenthe (PV);1999;35
5615;2;2;Drenthe (PV);2000;34
5616;2;2;Drenthe (PV);2001;0
5617;2;2;Drenthe (PV);2002;19
5618;2;2;Drenthe (PV);2003;4
5619;2;2;Drenthe (PV);2004;11
5620;2;2;Drenthe (PV);2005;20
5621;2;2;Drenthe (PV);2006;2
5622;2;2;Drenthe (PV);2007;17
5623;2;2;Drenthe (PV);2008;16
5624;2;2;Drenthe (PV);2009;15
5625;2;2;Drenthe (PV);2010;24
5626;2;2;Drenthe (PV);2011;4
5627;2;2;Overijssel (PV);1995;39
5628;2;2;Overijssel (PV);1996;40
5629;2;2;Overijssel (PV);1997;30
5630;2;2;Overijssel (PV);1998;25
5631;2;2;Overijssel (PV);1999;41
5632;2;2;Overijssel (PV);2000;27
5633;2;2;Overijssel (PV);2001;33
5634;2;2;Overijssel (PV);2002;8
5635;2;2;Overijssel (PV);2003;10
5636;2;2;Overijssel (PV);2004;9
5637;2;2;Overijssel (PV);2005;29
5638;2;2;Overijssel (PV);2006;14
5639;2;2;Overijssel (PV);2007;11
5640;2;2;Overijssel (PV);2008;7
5641;2;2;Overijssel (PV);2009;13
5642;2;2;Overijssel (PV);2010;14
5643;2;2;Overijssel (PV);2011;13
5644;2;2;Flevoland (PV);1995;69
5645;2;2;Flevoland (PV);1996;39
5646;2;2;Flevoland (PV);1997;17
5647;2;2;Flevoland (PV);1998;11
5648;2;2;Flevoland (PV);1999;19
5649;2;2;Flevoland (PV);2000;0
5650;2;2;Flevoland (PV);2001;6
5651;2;2;Flevoland (PV);2002;23
5652;2;2;Flevoland (PV);2003;5
5653;2;2;Flevoland (PV);2004;11
5654;2;2;Flevoland (PV);2005;5
5655;2;2;Flevoland (PV);2006;3
5656;2;2;Flevoland (PV);2007;3
5657;2;2;Flevoland (PV);2008;16
5658;2;2;Flevoland (PV);2009;10
5659;2;2;Flevoland (PV);2010;11
5660;2;2;Flevoland (PV);2011;9
5661;2;2;Gelderland (PV);1995;28
5662;2;2;Gelderland (PV);1996;26
5663;2;2;Gelderland (PV);1997;31
5664;2;2;Gelderland (PV);1998;29
5665;2;2;Gelderland (PV);1999;24
5666;2;2;Gelderland (PV);2000;19
5667;2;2;Gelderland (PV);2001;12
5668;2;2;Gelderland (PV);2002;19
5669;2;2;Gelderland (PV);2003;11
5670;2;2;Gelderland (PV);2004;9
5671;2;2;Gelderland (PV);2005;15
5672;2;2;Gelderland (PV);2006;10
5673;2;2;Gelderland (PV);2007;6
5674;2;2;Gelderland (PV);2008;13
5675;2;2;Gelderland (PV);2009;13
5676;2;2;Gelderland (PV);2010;7
5677;2;2;Gelderland (PV);2011;11
5678;2;2;Utrecht (PV);1995;39
5679;2;2;Utrecht (PV);1996;25
5680;2;2;Utrecht (PV);1997;9
5681;2;2;Utrecht (PV);1998;4
5682;2;2;Utrecht (PV);1999;22
5683;2;2;Utrecht (PV);2000;9
5684;2;2;Utrecht (PV);2001;7
5685;2;2;Utrecht (PV);2002;8
5686;2;2;Utrecht (PV);2003;4
5687;2;2;Utrecht (PV);2004;11
5688;2;2;Utrecht (PV);2005;16
5689;2;2;Utrecht (PV);2006;8
5690;2;2;Utrecht (PV);2007;2
5691;2;2;Utrecht (PV);2008;9
5692;2;2;Utrecht (PV);2009;2
5693;2;2;Utrecht (PV);2010;7
5694;2;2;Utrecht (PV);2011;4
5695;2;2;Noord-Holland (PV);1995;19
5696;2;2;Noord-Holland (PV);1996;17
5697;2;2;Noord-Holland (PV);1997;11
5698;2;2;Noord-Holland (PV);1998;13
5699;2;2;Noord-Holland (PV);1999;23
5700;2;2;Noord-Holland (PV);2000;4
5701;2;2;Noord-Holland (PV);2001;4
5702;2;2;Noord-Holland (PV);2002;8
5703;2;2;Noord-Holland (PV);2003;3
5704;2;2;Noord-Holland (PV);2004;6
5705;2;2;Noord-Holland (PV);2005;5
5706;2;2;Noord-Holland (PV);2006;8
5707;2;2;Noord-Holland (PV);2007;6
5708;2;2;Noord-Holland (PV);2008;11
5709;2;2;Noord-Holland (PV);2009;8
5710;2;2;Noord-Holland (PV);2010;15
5711;2;2;Noord-Holland (PV);2011;5
5712;2;2;Zuid-Holland (PV);1995;20
5713;2;2;Zuid-Holland (PV);1996;23
5714;2;2;Zuid-Holland (PV);1997;14
5715;2;2;Zuid-Holland (PV);1998;9
5716;2;2;Zuid-Holland (PV);1999;15
5717;2;2;Zuid-Holland (PV);2000;4
5718;2;2;Zuid-Holland (PV);2001;5
5719;2;2;Zuid-Holland (PV);2002;1
5720;2;2;Zuid-Holland (PV);2003;11
5721;2;2;Zuid-Holland (PV);2004;6
5722;2;2;Zuid-Holland (PV);2005;4
5723;2;2;Zuid-Holland (PV);2006;6
5724;2;2;Zuid-Holland (PV);2007;9
5725;2;2;Zuid-Holland (PV);2008;3
5726;2;2;Zuid-Holland (PV);2009;1
5727;2;2;Zuid-Holland (PV);2010;5
5728;2;2;Zuid-Holland (PV);2011;4
5729;2;2;Zeeland (PV);1995;21
5730;2;2;Zeeland (PV);1996;23
5731;2;2;Zeeland (PV);1997;9
5732;2;2;Zeeland (PV);1998;16
5733;2;2;Zeeland (PV);1999;7
5734;2;2;Zeeland (PV);2000;12
5735;2;2;Zeeland (PV);2001;4
5736;2;2;Zeeland (PV);2002;5
5737;2;2;Zeeland (PV);2003;8
5738;2;2;Zeeland (PV);2004;4
5739;2;2;Zeeland (PV);2005;16
5740;2;2;Zeeland (PV);2006;8
5741;2;2;Zeeland (PV);2007;5
5742;2;2;Zeeland (PV);2008;6
5743;2;2;Zeeland (PV);2009;4
5744;2;2;Zeeland (PV);2010;0
5745;2;2;Zeeland (PV);2011;10
5746;2;2;Noord-Brabant (PV);1995;26
5747;2;2;Noord-Brabant (PV);1996;14
5748;2;2;Noord-Brabant (PV);1997;15
5749;2;2;Noord-Brabant (PV);1998;16
5750;2;2;Noord-Brabant (PV);1999;8
5751;2;2;Noord-Brabant (PV);2000;13
5752;2;2;Noord-Brabant (PV);2001;9
5753;2;2;Noord-Brabant (PV);2002;11
5754;2;2;Noord-Brabant (PV);2003;4
5755;2;2;Noord-Brabant (PV);2004;7
5756;2;2;Noord-Brabant (PV);2005;14
5757;2;2;Noord-Brabant (PV);2006;6
5758;2;2;Noord-Brabant (PV);2007;4
5759;2;2;Noord-Brabant (PV);2008;8
5760;2;2;Noord-Brabant (PV);2009;5
5761;2;2;Noord-Brabant (PV);2010;9
5762;2;2;Noord-Brabant (PV);2011;3
5763;2;2;Limburg (PV);1995;25
5764;2;2;Limburg (PV);1996;19
5765;2;2;Limburg (PV);1997;19
5766;2;2;Limburg (PV);1998;14
5767;2;2;Limburg (PV);1999;2
5768;2;2;Limburg (PV);2000;13
5769;2;2;Limburg (PV);2001;8
5770;2;2;Limburg (PV);2002;2
5771;2;2;Limburg (PV);2003;8
5772;2;2;Limburg (PV);2004;2
5773;2;2;Limburg (PV);2005;14
5774;2;2;Limburg (PV);2006;9
5775;2;2;Limburg (PV);2007;10
5776;2;2;Limburg (PV);2008;3
5777;2;2;Limburg (PV);2009;0
5778;2;2;Limburg (PV);2010;2
5779;2;2;Limburg (PV);2011;2
5780;2;3;Nederland;1995;24
5781;2;3;Nederland;1996;22
5782;2;3;Nederland;1997;18
5783;2;3;Nederland;1998;20
5784;2;3;Nederland;1999;22
5785;2;3;Nederland;2000;23
5786;2;3;Nederland;2001;19
5787;2;3;Nederland;2002;15
5788;2;3;Nederland;2003;16
5789;2;3;Nederland;2004;13
5790;2;3;Nederland;2005;17
5791;2;3;Nederland;2006;15
5792;2;3;Nederland;2007;14
5793;2;3;Nederland;2008;14
5794;2;3;Nederland;2009;12
5795;2;3;Nederland;2010;11
5796;2;3;Nederland;2011;15
5797;2;3;Noord-Nederland (LD);1995;21
5798;2;3;Noord-Nederland (LD);1996;16
5799;2;3;Noord-Nederland (LD);1997;17
5800;2;3;Noord-Nederland (LD);1998;16
5801;2;3;Noord-Nederland (LD);1999;21
5802;2;3;Noord-Nederland (LD);2000;23
5803;2;3;Noord-Nederland (LD);2001;17
5804;2;3;Noord-Nederland (LD);2002;11
5805;2;3;Noord-Nederland (LD);2003;17
5806;2;3;Noord-Nederland (LD);2004;15
5807;2;3;Noord-Nederland (LD);2005;20
5808;2;3;Noord-Nederland (LD);2006;20
5809;2;3;Noord-Nederland (LD);2007;16
5810;2;3;Noord-Nederland (LD);2008;16
5811;2;3;Noord-Nederland (LD);2009;16
5812;2;3;Noord-Nederland (LD);2010;12
5813;2;3;Noord-Nederland (LD);2011;17
5814;2;3;Oost-Nederland (LD);1995;22
5815;2;3;Oost-Nederland (LD);1996;25
5816;2;3;Oost-Nederland (LD);1997;13
5817;2;3;Oost-Nederland (LD);1998;24
5818;2;3;Oost-Nederland (LD);1999;25
5819;2;3;Oost-Nederland (LD);2000;22
5820;2;3;Oost-Nederland (LD);2001;30
5821;2;3;Oost-Nederland (LD);2002;18
5822;2;3;Oost-Nederland (LD);2003;23
5823;2;3;Oost-Nederland (LD);2004;17
5824;2;3;Oost-Nederland (LD);2005;19
5825;2;3;Oost-Nederland (LD);2006;17
5826;2;3;Oost-Nederland (LD);2007;19
5827;2;3;Oost-Nederland (LD);2008;16
5828;2;3;Oost-Nederland (LD);2009;15
5829;2;3;Oost-Nederland (LD);2010;18
5830;2;3;Oost-Nederland (LD);2011;20
5831;2;3;West-Nederland (LD);1995;25
5832;2;3;West-Nederland (LD);1996;23
5833;2;3;West-Nederland (LD);1997;26
5834;2;3;West-Nederland (LD);1998;22
5835;2;3;West-Nederland (LD);1999;14
5836;2;3;West-Nederland (LD);2000;23
5837;2;3;West-Nederland (LD);2001;11
5838;2;3;West-Nederland (LD);2002;17
5839;2;3;West-Nederland (LD);2003;11
5840;2;3;West-Nederland (LD);2004;8
5841;2;3;West-Nederland (LD);2005;16
5842;2;3;West-Nederland (LD);2006;12
5843;2;3;West-Nederland (LD);2007;6
5844;2;3;West-Nederland (LD);2008;15
5845;2;3;West-Nederland (LD);2009;11
5846;2;3;West-Nederland (LD);2010;9
5847;2;3;West-Nederland (LD);2011;12
5848;2;3;Zuid-Nederland (LD);1995;29
5849;2;3;Zuid-Nederland (LD);1996;23
5850;2;3;Zuid-Nederland (LD);1997;17
5851;2;3;Zuid-Nederland (LD);1998;20
5852;2;3;Zuid-Nederland (LD);1999;29
5853;2;3;Zuid-Nederland (LD);2000;24
5854;2;3;Zuid-Nederland (LD);2001;17
5855;2;3;Zuid-Nederland (LD);2002;13
5856;2;3;Zuid-Nederland (LD);2003;11
5857;2;3;Zuid-Nederland (LD);2004;12
5858;2;3;Zuid-Nederland (LD);2005;13
5859;2;3;Zuid-Nederland (LD);2006;13
5860;2;3;Zuid-Nederland (LD);2007;14
5861;2;3;Zuid-Nederland (LD);2008;9
5862;2;3;Zuid-Nederland (LD);2009;7
5863;2;3;Zuid-Nederland (LD);2010;2
5864;2;3;Zuid-Nederland (LD);2011;8
5865;2;3;Groningen (PV);1995;15
5866;2;3;Groningen (PV);1996;11
5867;2;3;Groningen (PV);1997;21
5868;2;3;Groningen (PV);1998;11
5869;2;3;Groningen (PV);1999;24
5870;2;3;Groningen (PV);2000;24
5871;2;3;Groningen (PV);2001;3
5872;2;3;Groningen (PV);2002;30
5873;2;3;Groningen (PV);2003;21
5874;2;3;Groningen (PV);2004;4
5875;2;3;Groningen (PV);2005;11
5876;2;3;Groningen (PV);2006;18
5877;2;3;Groningen (PV);2007;0
5878;2;3;Groningen (PV);2008;20
5879;2;3;Groningen (PV);2009;21
5880;2;3;Groningen (PV);2010;31
5881;2;3;Groningen (PV);2011;6
5882;2;3;Friesland (PV);1995;25
5883;2;3;Friesland (PV);1996;24
5884;2;3;Friesland (PV);1997;18
5885;2;3;Friesland (PV);1998;12
5886;2;3;Friesland (PV);1999;19
5887;2;3;Friesland (PV);2000;20
5888;2;3;Friesland (PV);2001;23
5889;2;3;Friesland (PV);2002;5
5890;2;3;Friesland (PV);2003;26
5891;2;3;Friesland (PV);2004;17
5892;2;3;Friesland (PV);2005;24
5893;2;3;Friesland (PV);2006;23
5894;2;3;Friesland (PV);2007;15
5895;2;3;Friesland (PV);2008;17
5896;2;3;Friesland (PV);2009;18
5897;2;3;Friesland (PV);2010;7
5898;2;3;Friesland (PV);2011;30
5899;2;3;Drenthe (PV);1995;19
5900;2;3;Drenthe (PV);1996;12
5901;2;3;Drenthe (PV);1997;13
5902;2;3;Drenthe (PV);1998;28
5903;2;3;Drenthe (PV);1999;18
5904;2;3;Drenthe (PV);2000;27
5905;2;3;Drenthe (PV);2001;23
5906;2;3;Drenthe (PV);2002;7
5907;2;3;Drenthe (PV);2003;5
5908;2;3;Drenthe (PV);2004;17
5909;2;3;Drenthe (PV);2005;19
5910;2;3;Drenthe (PV);2006;20
5911;2;3;Drenthe (PV);2007;22
5912;2;3;Drenthe (PV);2008;14
5913;2;3;Drenthe (PV);2009;11
5914;2;3;Drenthe (PV);2010;10
5915;2;3;Drenthe (PV);2011;4
5916;2;3;Overijssel (PV);1995;24
5917;2;3;Overijssel (PV);1996;30
5918;2;3;Overijssel (PV);1997;10
5919;2;3;Overijssel (PV);1998;19
5920;2;3;Overijssel (PV);1999;20
5921;2;3;Overijssel (PV);2000;24
5922;2;3;Overijssel (PV);2001;23
5923;2;3;Overijssel (PV);2002;26
5924;2;3;Overijssel (PV);2003;16
5925;2;3;Overijssel (PV);2004;21
5926;2;3;Overijssel (PV);2005;27
5927;2;3;Overijssel (PV);2006;21
5928;2;3;Overijssel (PV);2007;22
5929;2;3;Overijssel (PV);2008;19
5930;2;3;Overijssel (PV);2009;14
5931;2;3;Overijssel (PV);2010;16
5932;2;3;Overijssel (PV);2011;22
5933;2;3;Flevoland (PV);1995;1
5934;2;3;Flevoland (PV);1996;15
5935;2;3;Flevoland (PV);1997;10
5936;2;3;Flevoland (PV);1998;46
5937;2;3;Flevoland (PV);1999;62
5938;2;3;Flevoland (PV);2000;30
5939;2;3;Flevoland (PV);2001;75
5940;2;3;Flevoland (PV);2002;21
5941;2;3;Flevoland (PV);2003;50
5942;2;3;Flevoland (PV);2004;5
5943;2;3;Flevoland (PV);2005;37
5944;2;3;Flevoland (PV);2006;28
5945;2;3;Flevoland (PV);2007;34
5946;2;3;Flevoland (PV);2008;14
5947;2;3;Flevoland (PV);2009;24
5948;2;3;Flevoland (PV);2010;20
5949;2;3;Flevoland (PV);2011;35
5950;2;3;Gelderland (PV);1995;26
5951;2;3;Gelderland (PV);1996;21
5952;2;3;Gelderland (PV);1997;17
5953;2;3;Gelderland (PV);1998;23
5954;2;3;Gelderland (PV);1999;25
5955;2;3;Gelderland (PV);2000;19
5956;2;3;Gelderland (PV);2001;34
5957;2;3;Gelderland (PV);2002;13
5958;2;3;Gelderland (PV);2003;26
5959;2;3;Gelderland (PV);2004;14
5960;2;3;Gelderland (PV);2005;7
5961;2;3;Gelderland (PV);2006;13
5962;2;3;Gelderland (PV);2007;13
5963;2;3;Gelderland (PV);2008;14
5964;2;3;Gelderland (PV);2009;13
5965;2;3;Gelderland (PV);2010;21
5966;2;3;Gelderland (PV);2011;16
5967;2;3;Utrecht (PV);1995;18
5968;2;3;Utrecht (PV);1996;24
5969;2;3;Utrecht (PV);1997;30
5970;2;3;Utrecht (PV);1998;24
5971;2;3;Utrecht (PV);1999;9
5972;2;3;Utrecht (PV);2000;9
5973;2;3;Utrecht (PV);2001;19
5974;2;3;Utrecht (PV);2002;19
5975;2;3;Utrecht (PV);2003;16
5976;2;3;Utrecht (PV);2004;8
5977;2;3;Utrecht (PV);2005;15
5978;2;3;Utrecht (PV);2006;16
5979;2;3;Utrecht (PV);2007;9
5980;2;3;Utrecht (PV);2008;14
5981;2;3;Utrecht (PV);2009;12
5982;2;3;Utrecht (PV);2010;7
5983;2;3;Utrecht (PV);2011;6
5984;2;3;Noord-Holland (PV);1995;19
5985;2;3;Noord-Holland (PV);1996;16
5986;2;3;Noord-Holland (PV);1997;11
5987;2;3;Noord-Holland (PV);1998;30
5988;2;3;Noord-Holland (PV);1999;10
5989;2;3;Noord-Holland (PV);2000;21
5990;2;3;Noord-Holland (PV);2001;3
5991;2;3;Noord-Holland (PV);2002;20
5992;2;3;Noord-Holland (PV);2003;8
5993;2;3;Noord-Holland (PV);2004;9
5994;2;3;Noord-Holland (PV);2005;14
5995;2;3;Noord-Holland (PV);2006;12
5996;2;3;Noord-Holland (PV);2007;2
5997;2;3;Noord-Holland (PV);2008;24
5998;2;3;Noord-Holland (PV);2009;11
5999;2;3;Noord-Holland (PV);2010;8
6000;2;3;Noord-Holland (PV);2011;12
