ID;VrachtautoSEnTrekkersGewicht;Bouwjaren;Perioden;TotaalKilometersInNederland_1;KilometersDoorNederlandseVoertuigen_2;KilometersDoorBuitenlandseVoertuigen_3;TotaalKilometers_4;KilometersInNederland_5;KilometersInHetBuitenland_6;TotaalGemiddeldJaarkilometrage_7;GemiddeldJaarkilometrageInNederland_8;GemiddeldJaarkilometrageInBuitenland_9;NederlandseVrachtvoertuigenInGebruik_10
407;Gewicht volle wagen: tot 10 000 kg;1900 tot 2000;2023;9.4;9.4;0.0;9.4;9.4;0.0;3661.0;3661.0;0.0;2560.0
408;Gewicht volle wagen: tot 10 000 kg;2000 tot 2005;2018;14.9;14.9;0.0;15.0;14.9;0.1;9308.0;9252.0;56.0;1608.0
409;Gewicht volle wagen: tot 10 000 kg;2000 tot 2005;2019;11.8;11.8;0.0;11.8;11.8;0.0;8222.0;8222.0;0.0;1437.0
410;Gewicht volle wagen: tot 10 000 kg;2000 tot 2005;2020;8.1;7.8;0.3;8.6;7.8;0.8;6751.0;6116.0;635.0;1273.0
411;Gewicht volle wagen: tot 10 000 kg;2000 tot 2005;2021;6.9;6.8;0.1;7.2;6.8;0.4;6270.0;5946.0;325.0;1146.0
412;Gewicht volle wagen: tot 10 000 kg;2000 tot 2005;2022;5.8;5.6;0.2;6.2;5.6;0.6;5903.0;5301.0;602.0;1050.0
413;Gewicht volle wagen: tot 10 000 kg;2000 tot 2005;2023;5.2;5.2;0.0;5.2;5.2;0.0;5562.0;5562.0;0.0;927.0
414;Gewicht volle wagen: tot 10 000 kg;2005;2018;3.9;3.8;0.0;3.9;3.8;0.0;13469.0;13388.0;81.0;287.0
415;Gewicht volle wagen: tot 10 000 kg;2005;2019;3.4;3.4;0.0;3.4;3.4;0.0;12475.0;12475.0;0.0;271.0
416;Gewicht volle wagen: tot 10 000 kg;2005;2020;2.4;2.3;0.1;2.6;2.3;0.2;10486.0;9500.0;986.0;246.0
417;Gewicht volle wagen: tot 10 000 kg;2005;2021;2.0;2.0;0.0;2.1;2.0;0.1;10437.0;9897.0;541.0;202.0
418;Gewicht volle wagen: tot 10 000 kg;2005;2022;1.7;1.6;0.1;1.8;1.6;0.2;9995.0;8976.0;1020.0;178.0
419;Gewicht volle wagen: tot 10 000 kg;2005;2023;1.4;1.4;0.0;1.4;1.4;0.0;8819.0;8819.0;0.0;161.0
420;Gewicht volle wagen: tot 10 000 kg;2006;2018;6.7;6.7;0.0;6.7;6.7;0.0;14757.0;14668.0;89.0;456.0
421;Gewicht volle wagen: tot 10 000 kg;2006;2019;5.8;5.8;0.0;5.8;5.8;0.0;13750.0;13750.0;0.0;419.0
422;Gewicht volle wagen: tot 10 000 kg;2006;2020;4.2;4.0;0.2;4.4;4.0;0.4;11938.0;10816.0;1122.0;372.0
423;Gewicht volle wagen: tot 10 000 kg;2006;2021;3.5;3.5;0.1;3.7;3.5;0.2;11175.0;10596.0;579.0;328.0
424;Gewicht volle wagen: tot 10 000 kg;2006;2022;2.7;2.6;0.1;2.9;2.6;0.3;9723.0;8732.0;992.0;301.0
425;Gewicht volle wagen: tot 10 000 kg;2006;2023;2.5;2.5;0.0;2.5;2.5;0.0;8930.0;8930.0;0.0;277.0
426;Gewicht volle wagen: tot 10 000 kg;2007;2018;7.9;7.9;0.0;8.0;7.9;0.0;18509.0;18398.0;111.0;430.0
427;Gewicht volle wagen: tot 10 000 kg;2007;2019;6.8;6.8;0.0;6.8;6.8;0.0;17395.0;17395.0;0.0;393.0
428;Gewicht volle wagen: tot 10 000 kg;2007;2020;4.9;4.7;0.2;5.2;4.7;0.5;14766.0;13378.0;1388.0;352.0
429;Gewicht volle wagen: tot 10 000 kg;2007;2021;4.3;4.2;0.1;4.4;4.2;0.2;12751.0;12090.0;660.0;345.0
430;Gewicht volle wagen: tot 10 000 kg;2007;2022;2.8;2.7;0.1;3.0;2.7;0.3;10199.0;9159.0;1040.0;296.0
431;Gewicht volle wagen: tot 10 000 kg;2007;2023;2.2;2.2;0.0;2.2;2.2;0.0;9338.0;9338.0;0.0;240.0
432;Gewicht volle wagen: tot 10 000 kg;2008;2018;13.1;13.0;0.0;13.1;13.0;0.1;19132.0;19018.0;115.0;685.0
433;Gewicht volle wagen: tot 10 000 kg;2008;2019;9.7;9.7;0.0;9.7;9.7;0.0;15676.0;15676.0;0.0;621.0
434;Gewicht volle wagen: tot 10 000 kg;2008;2020;6.3;6.0;0.2;6.7;6.0;0.6;12627.0;11440.0;1187.0;528.0
435;Gewicht volle wagen: tot 10 000 kg;2008;2021;5.8;5.7;0.1;6.0;5.7;0.3;12904.0;12236.0;668.0;466.0
436;Gewicht volle wagen: tot 10 000 kg;2008;2022;4.4;4.2;0.2;4.7;4.2;0.5;11462.0;10293.0;1169.0;413.0
437;Gewicht volle wagen: tot 10 000 kg;2008;2023;3.5;3.5;0.0;3.5;3.5;0.0;9591.0;9591.0;0.0;361.0
438;Gewicht volle wagen: tot 10 000 kg;2009;2018;8.6;8.6;0.0;8.7;8.6;0.0;19404.0;19327.0;78.0;447.0
439;Gewicht volle wagen: tot 10 000 kg;2009;2019;6.7;6.7;0.0;6.7;6.7;0.0;16430.0;16430.0;0.0;411.0
440;Gewicht volle wagen: tot 10 000 kg;2009;2020;4.8;4.6;0.2;5.1;4.6;0.5;14052.0;12731.0;1321.0;363.0
441;Gewicht volle wagen: tot 10 000 kg;2009;2021;4.3;4.2;0.1;4.4;4.2;0.2;12974.0;12302.0;672.0;341.0
442;Gewicht volle wagen: tot 10 000 kg;2009;2022;3.3;3.2;0.1;3.6;3.2;0.4;12078.0;10846.0;1232.0;295.0
443;Gewicht volle wagen: tot 10 000 kg;2009;2023;2.9;2.9;0.0;2.9;2.9;0.0;11936.0;11936.0;0.0;244.0
444;Gewicht volle wagen: tot 10 000 kg;2010;2018;11.1;10.8;0.2;11.6;10.8;0.8;23586.0;21958.0;1627.0;493.0
445;Gewicht volle wagen: tot 10 000 kg;2010;2019;8.3;8.1;0.2;8.8;8.1;0.7;19834.0;18267.0;1567.0;442.0
446;Gewicht volle wagen: tot 10 000 kg;2010;2020;6.2;6.0;0.2;6.6;6.0;0.6;16737.0;15164.0;1573.0;397.0
447;Gewicht volle wagen: tot 10 000 kg;2010;2021;6.1;5.9;0.1;6.3;5.9;0.3;16847.0;15974.0;873.0;372.0
448;Gewicht volle wagen: tot 10 000 kg;2010;2022;5.4;5.2;0.2;5.7;5.2;0.6;16729.0;15023.0;1706.0;343.0
449;Gewicht volle wagen: tot 10 000 kg;2010;2023;4.8;4.8;0.0;4.8;4.8;0.0;15700.0;15700.0;0.0;308.0
450;Gewicht volle wagen: tot 10 000 kg;2011;2018;9.3;8.9;0.4;10.2;8.9;1.3;23389.0;20466.0;2924.0;437.0
451;Gewicht volle wagen: tot 10 000 kg;2011;2019;8.2;8.1;0.0;8.2;8.1;0.0;20589.0;20466.0;124.0;398.0
452;Gewicht volle wagen: tot 10 000 kg;2011;2020;6.3;6.2;0.1;6.4;6.2;0.2;17034.0;16523.0;511.0;378.0
453;Gewicht volle wagen: tot 10 000 kg;2011;2021;5.3;5.2;0.1;5.5;5.2;0.3;16152.0;15316.0;837.0;340.0
454;Gewicht volle wagen: tot 10 000 kg;2011;2022;4.1;3.9;0.2;4.3;3.9;0.4;14152.0;12709.0;1444.0;306.0
455;Gewicht volle wagen: tot 10 000 kg;2011;2023;3.3;3.3;0.0;3.3;3.3;0.0;12914.0;12914.0;0.0;259.0
456;Gewicht volle wagen: tot 10 000 kg;2012;2018;12.0;11.2;0.8;13.7;11.2;2.5;28732.0;23474.0;5258.0;477.0
457;Gewicht volle wagen: tot 10 000 kg;2012;2019;11.5;11.2;0.3;12.1;11.2;0.9;25634.0;23712.0;1923.0;472.0
458;Gewicht volle wagen: tot 10 000 kg;2012;2020;8.0;7.7;0.3;8.5;7.7;0.8;20994.0;18979.0;2015.0;405.0
459;Gewicht volle wagen: tot 10 000 kg;2012;2021;6.3;6.1;0.1;6.5;6.1;0.4;17673.0;16581.0;1092.0;369.0
460;Gewicht volle wagen: tot 10 000 kg;2012;2022;4.9;4.7;0.2;5.3;4.7;0.5;15161.0;13614.0;1546.0;348.0
461;Gewicht volle wagen: tot 10 000 kg;2012;2023;4.0;4.0;0.0;4.0;4.0;0.0;13584.0;13584.0;0.0;295.0
462;Gewicht volle wagen: tot 10 000 kg;2013;2018;12.8;12.7;0.1;13.1;12.7;0.4;26716.0;25834.0;882.0;490.0
463;Gewicht volle wagen: tot 10 000 kg;2013;2019;11.5;11.3;0.2;11.9;11.3;0.6;24463.0;23191.0;1272.0;485.0
464;Gewicht volle wagen: tot 10 000 kg;2013;2020;8.1;7.7;0.5;8.9;7.7;1.3;19013.0;16332.0;2681.0;469.0
465;Gewicht volle wagen: tot 10 000 kg;2013;2021;6.7;6.3;0.4;7.4;6.3;1.0;17978.0;15483.0;2495.0;409.0
466;Gewicht volle wagen: tot 10 000 kg;2013;2022;6.3;6.2;0.1;6.4;6.2;0.1;17047.0;16655.0;392.0;375.0
467;Gewicht volle wagen: tot 10 000 kg;2013;2023;5.4;5.4;0.0;5.4;5.4;0.0;16019.0;16019.0;0.0;340.0
468;Gewicht volle wagen: tot 10 000 kg;2014;2018;11.2;11.0;0.2;11.6;11.0;0.6;30111.0;28455.0;1656.0;385.0
469;Gewicht volle wagen: tot 10 000 kg;2014;2019;9.3;8.6;0.7;10.7;8.6;2.2;27980.0;22328.0;5652.0;384.0
470;Gewicht volle wagen: tot 10 000 kg;2014;2020;8.1;8.1;0.0;8.1;8.1;0.0;22540.0;22427.0;113.0;360.0
471;Gewicht volle wagen: tot 10 000 kg;2014;2021;5.8;5.4;0.4;6.6;5.4;1.2;20662.0;16782.0;3880.0;321.0
472;Gewicht volle wagen: tot 10 000 kg;2014;2022;5.3;5.0;0.3;5.8;5.0;0.9;18895.0;16117.0;2778.0;310.0
473;Gewicht volle wagen: tot 10 000 kg;2014;2023;3.5;2.6;0.9;5.0;2.6;2.4;18304.0;9683.0;8621.0;273.0
474;Gewicht volle wagen: tot 10 000 kg;2015;2018;14.5;13.7;0.8;16.1;13.7;2.4;29904.0;25388.0;4515.0;540.0
475;Gewicht volle wagen: tot 10 000 kg;2015;2019;14.6;14.0;0.6;15.8;14.0;1.8;29076.0;25819.0;3256.0;544.0
476;Gewicht volle wagen: tot 10 000 kg;2015;2020;14.0;13.9;0.1;14.2;13.9;0.3;26084.0;25458.0;626.0;546.0
477;Gewicht volle wagen: tot 10 000 kg;2015;2021;12.9;12.8;0.1;13.0;12.8;0.2;24093.0;23753.0;340.0;539.0
478;Gewicht volle wagen: tot 10 000 kg;2015;2022;11.3;11.1;0.2;11.6;11.1;0.5;22220.0;21198.0;1022.0;524.0
479;Gewicht volle wagen: tot 10 000 kg;2015;2023;9.4;9.0;0.5;10.2;9.0;1.3;21053.0;18443.0;2611.0;485.0
480;Gewicht volle wagen: tot 10 000 kg;2016;2018;15.0;14.3;0.7;16.4;14.3;2.1;32075.0;27969.0;4106.0;513.0
481;Gewicht volle wagen: tot 10 000 kg;2016;2019;15.0;14.8;0.2;15.5;14.8;0.7;29742.0;28434.0;1309.0;520.0
482;Gewicht volle wagen: tot 10 000 kg;2016;2020;14.2;13.9;0.3;14.6;13.9;0.7;27146.0;25843.0;1303.0;538.0
483;Gewicht volle wagen: tot 10 000 kg;2016;2021;13.1;13.0;0.1;13.2;13.0;0.3;25074.0;24595.0;479.0;528.0
484;Gewicht volle wagen: tot 10 000 kg;2016;2022;11.3;10.7;0.6;12.3;10.7;1.6;23121.0;20093.0;3029.0;533.0
485;Gewicht volle wagen: tot 10 000 kg;2016;2023;10.3;10.0;0.3;10.8;10.0;0.8;21328.0;19814.0;1514.0;506.0
486;Gewicht volle wagen: tot 10 000 kg;2017;2018;12.2;12.0;0.2;12.6;12.0;0.6;30302.0;28847.0;1454.0;417.0
487;Gewicht volle wagen: tot 10 000 kg;2017;2019;11.7;11.1;0.5;12.8;11.1;1.6;30689.0;26792.0;3898.0;416.0
488;Gewicht volle wagen: tot 10 000 kg;2017;2020;11.3;10.8;0.5;12.1;10.8;1.3;27962.0;24998.0;2964.0;432.0
489;Gewicht volle wagen: tot 10 000 kg;2017;2021;12.2;12.0;0.2;12.5;12.0;0.5;27647.0;26632.0;1015.0;452.0
490;Gewicht volle wagen: tot 10 000 kg;2017;2022;11.9;11.7;0.2;12.1;11.7;0.4;26510.0;25635.0;875.0;458.0
491;Gewicht volle wagen: tot 10 000 kg;2017;2023;10.0;9.5;0.5;10.8;9.5;1.3;24179.0;21374.0;2805.0;447.0
492;Gewicht volle wagen: tot 10 000 kg;2018;2018;6.6;6.4;0.2;7.2;6.4;0.8;15451.0;13736.0;1715.0;466.0
493;Gewicht volle wagen: tot 10 000 kg;2018;2019;13.9;13.4;0.5;14.9;13.4;1.5;31461.0;28315.0;3146.0;473.0
494;Gewicht volle wagen: tot 10 000 kg;2018;2020;13.0;12.2;0.8;14.3;12.2;2.1;30186.0;25748.0;4437.0;474.0
495;Gewicht volle wagen: tot 10 000 kg;2018;2021;13.6;13.3;0.2;14.0;13.3;0.7;28757.0;27403.0;1354.0;487.0
496;Gewicht volle wagen: tot 10 000 kg;2018;2022;13.1;12.7;0.4;13.8;12.7;1.1;28412.0;26111.0;2301.0;487.0
497;Gewicht volle wagen: tot 10 000 kg;2018;2023;13.0;12.7;0.3;13.6;12.7;0.9;27840.0;25975.0;1865.0;488.0
498;Gewicht volle wagen: tot 10 000 kg;2019;2018;;;;;;;;;;
499;Gewicht volle wagen: tot 10 000 kg;2019;2019;6.4;6.4;0.0;6.4;6.4;0.0;14168.0;14111.0;57.0;452.0
500;Gewicht volle wagen: tot 10 000 kg;2019;2020;12.8;12.2;0.6;13.8;12.2;1.6;29132.0;25811.0;3321.0;473.0
501;Gewicht volle wagen: tot 10 000 kg;2019;2021;12.4;12.3;0.1;12.7;12.3;0.4;27235.0;26342.0;893.0;465.0
502;Gewicht volle wagen: tot 10 000 kg;2019;2022;12.4;12.2;0.3;12.9;12.2;0.7;26457.0;25001.0;1455.0;487.0
503;Gewicht volle wagen: tot 10 000 kg;2019;2023;12.7;12.4;0.3;13.2;12.4;0.8;27050.0;25427.0;1623.0;486.0
504;Gewicht volle wagen: tot 10 000 kg;2020;2018;;;;;;;;;;
505;Gewicht volle wagen: tot 10 000 kg;2020;2019;;;;;;;;;;
506;Gewicht volle wagen: tot 10 000 kg;2020;2020;6.8;6.4;0.4;7.5;6.4;1.1;16585.0;14164.0;2421.0;453.0
507;Gewicht volle wagen: tot 10 000 kg;2020;2021;12.2;12.2;0.0;12.2;12.2;0.0;26467.0;26462.0;5.0;462.0
508;Gewicht volle wagen: tot 10 000 kg;2020;2022;11.8;11.5;0.2;12.2;11.5;0.7;26188.0;24774.0;1414.0;464.0
509;Gewicht volle wagen: tot 10 000 kg;2020;2023;11.6;11.4;0.1;11.8;11.4;0.3;25421.0;24684.0;737.0;464.0
510;Gewicht volle wagen: tot 10 000 kg;2021;2018;;;;;;;;;;
511;Gewicht volle wagen: tot 10 000 kg;2021;2019;;;;;;;;;;
512;Gewicht volle wagen: tot 10 000 kg;2021;2020;;;;;;;;;;
513;Gewicht volle wagen: tot 10 000 kg;2021;2021;3.6;2.9;0.7;4.9;2.9;2.1;11499.0;6706.0;4793.0;429.0
514;Gewicht volle wagen: tot 10 000 kg;2021;2022;9.5;9.1;0.4;10.0;9.1;0.9;23814.0;21575.0;2238.0;422.0
515;Gewicht volle wagen: tot 10 000 kg;2021;2023;10.0;9.9;0.1;10.2;9.9;0.3;24100.0;23377.0;723.0;423.0
516;Gewicht volle wagen: tot 10 000 kg;2022;2018;;;;;;;;;;
517;Gewicht volle wagen: tot 10 000 kg;2022;2019;;;;;;;;;;
518;Gewicht volle wagen: tot 10 000 kg;2022;2020;;;;;;;;;;
519;Gewicht volle wagen: tot 10 000 kg;2022;2021;;;;;;;;;;
520;Gewicht volle wagen: tot 10 000 kg;2022;2022;3.3;3.1;0.2;3.7;3.1;0.7;11549.0;9528.0;2021.0;322.0
521;Gewicht volle wagen: tot 10 000 kg;2022;2023;7.8;7.7;0.1;7.9;7.7;0.2;24143.0;23539.0;604.0;329.0
522;Gewicht volle wagen: tot 10 000 kg;2023;2018;;;;;;;;;;
523;Gewicht volle wagen: tot 10 000 kg;2023;2019;;;;;;;;;;
524;Gewicht volle wagen: tot 10 000 kg;2023;2020;;;;;;;;;;
525;Gewicht volle wagen: tot 10 000 kg;2023;2021;;;;;;;;;;
526;Gewicht volle wagen: tot 10 000 kg;2023;2022;;;;;;;;;;
527;Gewicht volle wagen: tot 10 000 kg;2023;2023;12.2;12.1;0.1;12.4;12.1;0.3;11874.0;11601.0;273.0;1041.0
528;Gewicht volle wagen:10 000 tot 20 000 kg;Totaal alle bouwjaren;2018;836.5;793.5;43.0;932.2;793.5;138.7;32532.0;27692.0;4840.0;28655.0
529;Gewicht volle wagen:10 000 tot 20 000 kg;Totaal alle bouwjaren;2019;821.0;779.2;41.9;905.3;779.2;126.1;31771.0;27345.0;4426.0;28494.0
530;Gewicht volle wagen:10 000 tot 20 000 kg;Totaal alle bouwjaren;2020;762.5;723.3;39.2;830.2;723.3;106.9;29995.0;26134.0;3861.0;27677.0
531;Gewicht volle wagen:10 000 tot 20 000 kg;Totaal alle bouwjaren;2021;760.2;721.1;39.1;832.9;721.1;111.8;31083.0;26912.0;4171.0;26795.0
532;Gewicht volle wagen:10 000 tot 20 000 kg;Totaal alle bouwjaren;2022;766.1;726.6;39.5;830.5;726.6;103.9;30976.0;27101.0;3875.0;26810.0
533;Gewicht volle wagen:10 000 tot 20 000 kg;Totaal alle bouwjaren;2023;744.8;708.0;36.7;803.9;708.0;95.8;30036.0;26455.0;3580.0;26763.0
534;Gewicht volle wagen:10 000 tot 20 000 kg;1900 tot 2000;2018;26.2;24.7;1.5;29.4;24.7;4.7;5385.0;4524.0;862.0;5460.0
535;Gewicht volle wagen:10 000 tot 20 000 kg;1900 tot 2000;2019;23.0;22.0;1.0;25.1;22.0;3.0;5124.0;4504.0;620.0;4893.0
536;Gewicht volle wagen:10 000 tot 20 000 kg;1900 tot 2000;2020;14.6;13.9;0.7;15.7;13.9;1.8;3591.0;3178.0;413.0;4375.0
537;Gewicht volle wagen:10 000 tot 20 000 kg;1900 tot 2000;2021;13.1;12.5;0.6;14.1;12.5;1.6;3614.0;3194.0;420.0;3908.0
538;Gewicht volle wagen:10 000 tot 20 000 kg;1900 tot 2000;2022;12.2;11.5;0.7;13.4;11.5;1.9;3666.0;3142.0;524.0;3651.0
539;Gewicht volle wagen:10 000 tot 20 000 kg;1900 tot 2000;2023;11.5;11.1;0.5;12.3;11.1;1.3;3662.0;3288.0;373.0;3362.0
540;Gewicht volle wagen:10 000 tot 20 000 kg;2000 tot 2005;2018;38.2;36.0;2.1;42.9;36.0;6.9;13995.0;11756.0;2239.0;3065.0
541;Gewicht volle wagen:10 000 tot 20 000 kg;2000 tot 2005;2019;30.1;28.8;1.3;32.7;28.8;4.0;11991.0;10540.0;1451.0;2729.0
542;Gewicht volle wagen:10 000 tot 20 000 kg;2000 tot 2005;2020;21.0;20.0;1.0;22.6;20.0;2.6;9538.0;8441.0;1097.0;2374.0
543;Gewicht volle wagen:10 000 tot 20 000 kg;2000 tot 2005;2021;17.3;16.6;0.8;18.7;16.6;2.2;9139.0;8076.0;1063.0;2051.0
544;Gewicht volle wagen:10 000 tot 20 000 kg;2000 tot 2005;2022;13.7;12.9;0.8;15.0;12.9;2.1;8055.0;6903.0;1152.0;1862.0
545;Gewicht volle wagen:10 000 tot 20 000 kg;2000 tot 2005;2023;11.3;10.8;0.5;12.0;10.8;1.2;7094.0;6370.0;724.0;1693.0
546;Gewicht volle wagen:10 000 tot 20 000 kg;2005;2018;14.0;13.2;0.8;15.8;13.2;2.5;21865.0;18367.0;3498.0;721.0
547;Gewicht volle wagen:10 000 tot 20 000 kg;2005;2019;10.8;10.3;0.5;11.8;10.3;1.4;18821.0;16544.0;2277.0;624.0
548;Gewicht volle wagen:10 000 tot 20 000 kg;2005;2020;7.5;7.2;0.3;8.1;7.2;0.9;15125.0;13386.0;1739.0;534.0
549;Gewicht volle wagen:10 000 tot 20 000 kg;2005;2021;5.6;5.4;0.2;6.1;5.4;0.7;13002.0;11490.0;1512.0;469.0
550;Gewicht volle wagen:10 000 tot 20 000 kg;2005;2022;4.5;4.2;0.3;5.0;4.2;0.7;11594.0;9936.0;1658.0;427.0
551;Gewicht volle wagen:10 000 tot 20 000 kg;2005;2023;3.4;3.2;0.1;3.6;3.2;0.4;9695.0;8706.0;989.0;372.0
552;Gewicht volle wagen:10 000 tot 20 000 kg;2006;2018;28.4;26.9;1.6;32.0;26.9;5.1;25238.0;21200.0;4038.0;1267.0
553;Gewicht volle wagen:10 000 tot 20 000 kg;2006;2019;22.4;21.4;1.0;24.4;21.4;2.9;22215.0;19527.0;2688.0;1096.0
554;Gewicht volle wagen:10 000 tot 20 000 kg;2006;2020;15.7;15.0;0.7;17.0;15.0;2.0;17689.0;15655.0;2034.0;959.0
555;Gewicht volle wagen:10 000 tot 20 000 kg;2006;2021;12.9;12.4;0.6;14.0;12.4;1.6;16473.0;14557.0;1916.0;850.0
556;Gewicht volle wagen:10 000 tot 20 000 kg;2006;2022;10.1;9.5;0.6;11.1;9.5;1.6;14538.0;12459.0;2079.0;763.0
557;Gewicht volle wagen:10 000 tot 20 000 kg;2006;2023;7.5;7.2;0.3;8.0;7.2;0.8;11927.0;10710.0;1217.0;671.0
558;Gewicht volle wagen:10 000 tot 20 000 kg;2007;2018;35.9;33.9;2.0;40.3;33.9;6.5;28337.0;23803.0;4534.0;1423.0
559;Gewicht volle wagen:10 000 tot 20 000 kg;2007;2019;26.4;25.2;1.2;28.7;25.2;3.5;23747.0;20873.0;2873.0;1208.0
560;Gewicht volle wagen:10 000 tot 20 000 kg;2007;2020;17.6;16.8;0.8;19.0;16.8;2.2;17930.0;15868.0;2062.0;1059.0
561;Gewicht volle wagen:10 000 tot 20 000 kg;2007;2021;14.5;13.9;0.6;15.7;13.9;1.8;17403.0;15379.0;2024.0;902.0
562;Gewicht volle wagen:10 000 tot 20 000 kg;2007;2022;11.3;10.6;0.7;12.4;10.6;1.8;15069.0;12914.0;2155.0;820.0
563;Gewicht volle wagen:10 000 tot 20 000 kg;2007;2023;8.6;8.3;0.4;9.2;8.3;0.9;12486.0;11212.0;1274.0;736.0
564;Gewicht volle wagen:10 000 tot 20 000 kg;2008;2018;61.8;58.4;3.4;69.5;58.4;11.1;33632.0;28251.0;5381.0;2067.0
565;Gewicht volle wagen:10 000 tot 20 000 kg;2008;2019;47.7;45.7;2.1;51.9;45.7;6.3;27819.0;24453.0;3366.0;1867.0
566;Gewicht volle wagen:10 000 tot 20 000 kg;2008;2020;31.2;29.8;1.4;33.6;29.8;3.9;21247.0;18804.0;2443.0;1583.0
567;Gewicht volle wagen:10 000 tot 20 000 kg;2008;2021;24.3;23.3;1.1;26.3;23.3;3.1;20007.0;17680.0;2327.0;1316.0
568;Gewicht volle wagen:10 000 tot 20 000 kg;2008;2022;18.8;17.7;1.1;20.7;17.7;3.0;17534.0;15026.0;2507.0;1179.0
569;Gewicht volle wagen:10 000 tot 20 000 kg;2008;2023;14.5;13.9;0.6;15.5;13.9;1.6;15321.0;13759.0;1563.0;1008.0
570;Gewicht volle wagen:10 000 tot 20 000 kg;2009;2018;55.8;53.6;2.2;60.7;53.6;7.1;36976.0;32649.0;4326.0;1642.0
571;Gewicht volle wagen:10 000 tot 20 000 kg;2009;2019;43.1;41.2;1.9;46.9;41.2;5.7;31107.0;27343.0;3764.0;1507.0
572;Gewicht volle wagen:10 000 tot 20 000 kg;2009;2020;30.3;28.9;1.4;32.7;28.9;3.8;24811.0;21957.0;2853.0;1317.0
573;Gewicht volle wagen:10 000 tot 20 000 kg;2009;2021;23.5;22.5;1.0;25.4;22.5;3.0;22487.0;19871.0;2615.0;1130.0
574;Gewicht volle wagen:10 000 tot 20 000 kg;2009;2022;18.6;17.5;1.1;20.4;17.5;2.9;19787.0;16958.0;2830.0;1032.0
575;Gewicht volle wagen:10 000 tot 20 000 kg;2009;2023;14.7;14.1;0.6;15.7;14.1;1.6;17498.0;15713.0;1785.0;897.0
576;Gewicht volle wagen:10 000 tot 20 000 kg;2010;2018;48.1;45.0;3.1;54.9;45.0;9.9;40092.0;32875.0;7217.0;1370.0
577;Gewicht volle wagen:10 000 tot 20 000 kg;2010;2019;43.1;41.8;1.3;45.8;41.8;4.0;35706.0;32564.0;3142.0;1283.0
578;Gewicht volle wagen:10 000 tot 20 000 kg;2010;2020;31.6;30.1;1.4;34.0;30.1;3.9;29265.0;25900.0;3365.0;1163.0
579;Gewicht volle wagen:10 000 tot 20 000 kg;2010;2021;26.6;25.4;1.2;28.8;25.4;3.3;28038.0;24778.0;3261.0;1026.0
580;Gewicht volle wagen:10 000 tot 20 000 kg;2010;2022;19.7;18.5;1.2;21.6;18.5;3.1;23270.0;19942.0;3328.0;927.0
581;Gewicht volle wagen:10 000 tot 20 000 kg;2010;2023;14.2;13.6;0.6;15.1;13.6;1.5;18906.0;16977.0;1928.0;801.0
582;Gewicht volle wagen:10 000 tot 20 000 kg;2011;2018;61.4;58.0;3.4;69.1;58.0;11.1;44832.0;37614.0;7218.0;1542.0
583;Gewicht volle wagen:10 000 tot 20 000 kg;2011;2019;52.1;49.3;2.8;57.7;49.3;8.4;38947.0;33300.0;5647.0;1481.0
584;Gewicht volle wagen:10 000 tot 20 000 kg;2011;2020;41.0;39.1;1.9;44.2;39.1;5.1;32425.0;28696.0;3729.0;1362.0
585;Gewicht volle wagen:10 000 tot 20 000 kg;2011;2021;34.3;32.8;1.5;37.1;32.8;4.3;30503.0;26955.0;3547.0;1218.0
586;Gewicht volle wagen:10 000 tot 20 000 kg;2011;2022;28.1;26.4;1.7;30.8;26.4;4.4;27947.0;23950.0;3996.0;1102.0
587;Gewicht volle wagen:10 000 tot 20 000 kg;2011;2023;20.3;19.5;0.8;21.7;19.5;2.2;22450.0;20160.0;2290.0;967.0
588;Gewicht volle wagen:10 000 tot 20 000 kg;2012;2018;65.9;62.8;3.1;72.7;62.8;9.9;48538.0;41937.0;6601.0;1499.0
589;Gewicht volle wagen:10 000 tot 20 000 kg;2012;2019;56.2;53.0;3.2;62.8;53.0;9.8;43039.0;36325.0;6714.0;1458.0
590;Gewicht volle wagen:10 000 tot 20 000 kg;2012;2020;43.8;41.5;2.4;47.9;41.5;6.5;36079.0;31209.0;4871.0;1329.0
591;Gewicht volle wagen:10 000 tot 20 000 kg;2012;2021;37.1;35.3;1.8;40.5;35.3;5.2;33381.0;29071.0;4309.0;1215.0
592;Gewicht volle wagen:10 000 tot 20 000 kg;2012;2022;30.1;28.3;1.8;33.0;28.3;4.7;29760.0;25504.0;4256.0;1110.0
593;Gewicht volle wagen:10 000 tot 20 000 kg;2012;2023;22.1;21.2;0.9;23.6;21.2;2.4;24401.0;21912.0;2489.0;967.0
594;Gewicht volle wagen:10 000 tot 20 000 kg;2013;2018;70.2;66.8;3.4;77.8;66.8;11.0;53880.0;46283.0;7597.0;1444.0
595;Gewicht volle wagen:10 000 tot 20 000 kg;2013;2019;63.0;59.3;3.7;70.4;59.3;11.1;48773.0;41067.0;7706.0;1444.0
596;Gewicht volle wagen:10 000 tot 20 000 kg;2013;2020;51.6;48.0;3.6;57.7;48.0;9.8;41581.0;34554.0;7027.0;1389.0
597;Gewicht volle wagen:10 000 tot 20 000 kg;2013;2021;43.5;40.5;3.0;49.1;40.5;8.6;38939.0;32109.0;6830.0;1262.0
