ID;LeeftijdReferentiepersoon;Perioden;TotaalParen_1;GeenKinderen_2;k_1Kind_3;k_2Kinderen_4;k_3OfMeerKinderen_5;TotaalEenouderhuishoudens_6;k_1Kind_7;k_2Kinderen_8;k_3OfMeerKinderen_9
839;8;2036;352281;84754;91991;129824;45712;79653;48185;25886;5582
840;8;2037;354852;84629;92611;131469;46143;80549;48601;26251;5697
841;8;2038;359866;86162;93746;133365;46593;81933;49392;26755;5786
842;8;2039;364934;87923;95059;135027;46925;83326;50278;27204;5844
843;8;2040;368999;89002;96372;136485;47140;84462;51023;27522;5917
844;8;2041;374912;91948;97638;137974;47352;85742;51843;27909;5990
845;8;2042;379273;94055;98634;139040;47544;86545;52356;28198;5991
846;8;2043;382224;95472;99270;139704;47778;87067;52665;28410;5992
847;8;2044;384906;96977;99829;140198;47902;87522;52957;28565;6000
848;8;2045;387237;98473;100248;140562;47954;87837;53201;28681;5955
849;8;2046;385509;96781;100310;140561;47857;87355;52928;28548;5879
850;8;2047;384103;95274;100237;140741;47851;86760;52527;28347;5886
851;8;2048;383126;93977;100246;140961;47942;86551;52357;28247;5947
852;8;2049;384647;94600;100608;141446;47993;86847;52506;28335;6006
853;8;2050;386379;95496;101029;141904;47950;87199;52658;28459;6082
854;8;2051;390502;98622;101505;142423;47952;88219;53242;28815;6162
855;8;2052;393501;101341;101933;142473;47754;89021;53747;29120;6154
856;8;2053;395967;104166;102113;142146;47542;89475;54066;29275;6134
857;8;2054;396080;105539;101878;141386;47277;89465;54106;29286;6073
858;8;2055;393559;105119;101232;140306;46902;88913;53804;29147;5962
859;8;2056;388496;102729;100309;139014;46444;87612;53033;28730;5849
860;8;2057;383770;100478;99276;137883;46133;86384;52270;28328;5786
861;8;2058;378258;97378;98308;136737;45835;85121;51490;27896;5735
862;8;2059;374283;95189;97467;135923;45704;84150;50864;27560;5726
863;8;2060;372149;94243;96781;135429;45696;83615;50483;27395;5737
864;9;2013;431969;233861;114691;64858;18559;46528;34973;9914;1641
865;9;2014;434532;231138;117564;66966;18864;49172;36728;10722;1722
866;9;2015;438401;230715;119951;68672;19063;51538;38283;11429;1826
867;9;2016;442857;232060;121728;69961;19108;53713;39738;12055;1920
868;9;2017;447520;233285;123633;71326;19276;55830;41174;12631;2025
869;9;2018;452243;234498;125495;72781;19469;58062;42629;13281;2152
870;9;2019;457154;235445;127536;74427;19746;60439;44163;13999;2277
871;9;2020;461423;235860;129627;75997;19939;63020;45861;14794;2365
872;9;2021;463025;234823;131121;77187;19894;65299;47314;15549;2436
873;9;2022;460889;231703;131780;77669;19737;66875;48305;16077;2493
874;9;2023;457310;227859;132169;77809;19473;68199;49142;16523;2534
875;9;2024;452673;223168;132484;77741;19280;69369;49851;16930;2588
876;9;2025;450595;219438;133732;78099;19326;71011;50934;17443;2634
877;9;2026;447705;216374;134066;77969;19296;72198;51712;17857;2629
878;9;2027;442829;213085;133265;77316;19163;72789;52141;18048;2600
879;9;2028;434233;208590;130765;75998;18880;72418;51953;17954;2511
880;9;2029;419485;201122;126206;73752;18405;70546;50647;17499;2400
881;9;2030;399092;189582;120384;71177;17949;67606;48582;16729;2295
882;9;2031;378533;177675;114535;68793;17530;64443;46232;15984;2227
883;9;2032;361630;167418;109909;67132;17171;61654;44147;15320;2187
884;9;2033;348599;159168;106483;66032;16916;59531;42516;14846;2169
885;9;2034;342244;154800;104762;65724;16958;58497;41700;14624;2173
886;9;2035;338460;151874;103857;65662;17067;57871;41159;14529;2183
887;9;2036;339613;152068;103937;66294;17314;58128;41330;14601;2197
888;9;2037;340012;151556;104143;66881;17432;58292;41448;14676;2168
889;9;2038;339981;150665;104345;67460;17511;58165;41374;14655;2136
890;9;2039;339012;148927;104590;67880;17615;57872;41201;14523;2148
891;9;2040;339846;148517;105102;68431;17796;58051;41344;14518;2189
892;9;2041;339678;147121;105680;68966;17911;58257;41438;14590;2229
893;9;2042;342200;147878;106574;69732;18016;58976;41876;14830;2270
894;9;2043;347133;150669;107850;70492;18122;59902;42509;15099;2294
895;9;2044;352101;153717;109123;71050;18211;60728;43136;15278;2314
896;9;2045;356093;156051;110271;71507;18264;61362;43629;15386;2347
897;9;2046;361938;160153;111437;72026;18322;62184;44235;15573;2376
898;9;2047;366284;163212;112341;72358;18373;62711;44615;15725;2371
899;9;2048;369231;165358;112903;72522;18448;63001;44829;15808;2364
900;9;2049;371935;167495;113333;72628;18479;63229;45021;15843;2365
901;9;2050;374302;169437;113647;72732;18486;63386;45180;15860;2346
902;9;2051;372674;167913;113646;72687;18428;62999;44920;15759;2320
903;9;2052;371341;166535;113637;72780;18389;62559;44590;15640;2329
904;9;2053;370429;165391;113765;72874;18399;62416;44458;15598;2360
905;9;2054;371982;166249;114254;73080;18399;62679;44611;15682;2386
906;9;2055;373763;167371;114782;73248;18362;62991;44780;15794;2417
907;9;2056;377910;170776;115358;73426;18350;63742;45291;16009;2442
908;9;2057;380962;173639;115733;73309;18281;64259;45667;16161;2431
909;9;2058;383499;176463;115759;73041;18236;64493;45875;16197;2421
910;9;2059;383731;177566;115356;72628;18181;64430;45875;16162;2393
911;9;2060;381347;176658;114507;72100;18082;63946;45561;16038;2347
912;10;2013;419182;332487;62258;19468;4969;21706;18291;2971;444
913;10;2014;411679;322450;63908;20271;5050;22532;18820;3237;475
914;10;2015;408465;316752;65577;21004;5132;23537;19538;3508;491
915;10;2016;407911;314025;67125;21577;5184;24255;20060;3683;512
916;10;2017;410008;313422;69068;22234;5284;25244;20807;3903;534
917;10;2018;410782;311944;70677;22804;5357;26120;21470;4104;546
918;10;2019;413914;312691;72364;23421;5438;27024;22140;4324;560
919;10;2020;418154;314374;74191;24074;5515;27981;22836;4540;605
920;10;2021;422835;316367;76123;24774;5571;29060;23646;4776;638
921;10;2022;427558;318308;78148;25446;5656;30179;24488;5006;685
922;10;2023;432208;320157;80225;26097;5729;31445;25420;5289;736
923;10;2024;436929;322175;82240;26705;5809;32742;26370;5593;779
924;10;2025;440930;323509;84319;27231;5871;34080;27398;5874;808
925;10;2026;442353;323195;85743;27550;5865;35104;28176;6105;823
926;10;2027;440116;320020;86605;27647;5844;35722;28692;6196;834
927;10;2028;436467;315781;87162;27700;5824;36190;29060;6276;854
928;10;2029;431732;310457;87655;27791;5829;36628;29395;6366;867
929;10;2030;429449;306926;88557;28053;5913;37342;29943;6526;873
930;10;2031;426367;303492;88713;28177;5985;37838;30277;6683;878
931;10;2032;421439;299336;88031;28072;6000;38046;30486;6704;856
932;10;2033;412991;293031;86310;27689;5961;37653;30253;6574;826
933;10;2034;398779;282414;83537;26953;5875;36530;29434;6298;798
934;10;2035;379307;267016;80326;26169;5796;34932;28261;5897;774
935;10;2036;359731;251328;77200;25492;5711;33249;26906;5584;759
936;10;2037;343641;237990;74908;25111;5632;31874;25761;5362;751
937;10;2038;331252;227435;73299;24933;5585;30932;24924;5262;746
938;10;2039;325222;221993;72608;24995;5626;30548;24525;5275;748
939;10;2040;321644;218528;72322;25108;5686;30336;24274;5311;751
940;10;2041;322793;219069;72540;25420;5764;30577;24412;5407;758
941;10;2042;323205;219062;72709;25651;5783;30726;24497;5480;749
942;10;2043;323169;218758;72825;25805;5781;30670;24440;5491;739
943;10;2044;322228;217581;72983;25865;5799;30529;24362;5419;748
944;10;2045;323027;217937;73265;25986;5839;30622;24422;5432;768
945;10;2046;322903;217343;73628;26082;5850;30710;24486;5444;780
946;10;2047;325410;219110;74186;26261;5853;31040;24712;5540;788
947;10;2048;330264;223063;74904;26430;5867;31440;25013;5636;791
948;10;2049;335151;227161;75569;26535;5886;31762;25302;5663;797
949;10;2050;339113;230394;76184;26635;5900;32027;25552;5666;809
950;10;2051;344916;235367;76847;26785;5917;32442;25889;5732;821
951;10;2052;349291;239152;77332;26878;5929;32708;26110;5781;817
952;10;2053;352302;241815;77623;26916;5948;32834;26222;5800;812
953;10;2054;355058;244352;77828;26928;5950;32916;26309;5794;813
954;10;2055;357470;246598;77992;26938;5942;32970;26377;5782;811
955;10;2056;355991;245178;78014;26885;5914;32736;26213;5720;803
956;10;2057;354788;243909;78106;26882;5891;32499;26022;5672;805
957;10;2058;353986;242915;78278;26896;5897;32417;25932;5669;816
958;10;2059;355594;244064;78659;26965;5906;32564;26021;5719;824
959;10;2060;357435;245462;79034;27032;5907;32729;26126;5772;831
960;11;2013;378813;343110;28325;5620;1758;12478;11139;1155;184
961;11;2014;394252;356957;29552;5933;1810;12870;11486;1199;185
962;11;2015;402657;364354;30286;6177;1840;13090;11641;1249;200
963;11;2016;411697;372649;30837;6359;1852;13403;11881;1328;194
964;11;2017;396137;357296;30665;6351;1825;13160;11646;1312;202
965;11;2018;386420;347204;30889;6495;1832;13151;11564;1384;203
966;11;2019;380282;340456;31357;6626;1843;13282;11634;1425;223
967;11;2020;378034;337379;32021;6778;1856;13564;11890;1467;207
968;11;2021;378037;336335;32860;6965;1877;13841;12114;1511;216
969;11;2022;380562;337765;33746;7151;1900;14163;12394;1569;200
970;11;2023;381855;337893;34690;7341;1931;14469;12656;1608;205
971;11;2024;385308;340121;35697;7529;1961;14835;12968;1653;214
972;11;2025;389754;343186;36849;7723;1996;15288;13317;1726;245
973;11;2026;394534;346703;37902;7900;2029;15774;13694;1797;283
974;11;2027;399281;350217;38955;8049;2060;16259;14069;1877;313
975;11;2028;403854;353673;39898;8183;2100;16764;14467;1951;346
976;11;2029;408436;357194;40791;8319;2132;17262;14862;2033;367
977;11;2030;412264;360073;41591;8438;2162;17731;15231;2113;387
978;11;2031;413663;360803;42141;8526;2193;18068;15496;2159;413
979;11;2032;411568;358452;42382;8544;2190;18094;15533;2156;405
980;11;2033;408132;354843;42530;8558;2201;18068;15503;2156;409
981;11;2034;403651;350162;42710;8557;2222;18081;15534;2148;399
982;11;2035;401502;347598;43032;8599;2273;18248;15686;2164;398
983;11;2036;398563;344487;43116;8639;2321;18461;15869;2189;403
984;11;2037;393902;340286;42661;8621;2334;18427;15862;2165;400
985;11;2038;385935;333194;41836;8574;2331;18118;15610;2112;396
986;11;2039;372626;321230;40638;8452;2306;17538;15127;2032;379
987;11;2040;354468;304504;39346;8334;2284;16761;14449;1945;367
988;11;2041;336241;287616;38134;8232;2259;15952;13743;1856;353
989;11;2042;321270;273565;37286;8187;2232;15300;13158;1797;345
990;11;2043;309773;262697;36699;8163;2214;14828;12730;1761;337
991;11;2044;304246;257366;36455;8197;2228;14616;12483;1799;334
992;11;2045;301033;254198;36352;8239;2244;14505;12345;1830;330
993;11;2046;302266;255228;36456;8322;2260;14613;12381;1900;332
994;11;2047;302785;255625;36534;8370;2256;14674;12417;1926;331
995;11;2048;302862;255632;36590;8391;2249;14634;12375;1928;331
996;11;2049;302080;254778;36659;8395;2248;14551;12296;1924;331
997;11;2050;302975;255497;36811;8412;2255;14559;12293;1934;332
998;11;2051;303017;255320;37011;8430;2256;14560;12304;1924;332
999;11;2052;305579;257554;37307;8463;2255;14672;12401;1937;334
1000;11;2053;310390;261974;37663;8493;2260;14837;12555;1945;337
1001;11;2054;315236;266475;37976;8517;2268;14977;12687;1949;341
1002;11;2055;319219;270149;38254;8544;2272;15089;12793;1954;342
1003;11;2056;324988;275575;38562;8575;2276;15277;12954;1978;345
1004;11;2057;329396;279740;38784;8592;2280;15394;13067;1981;346
1005;11;2058;332485;282674;38920;8601;2290;15449;13119;1982;348
1006;11;2059;335318;285389;39030;8608;2291;15479;13148;1982;349
1007;11;2060;337808;287759;39144;8616;2289;15495;13165;1982;348
1008;12;2013;255970;240329;13052;1927;662;9004;8158;750;96
1009;12;2014;264999;249078;13305;1955;661;8720;7901;726;93
1010;12;2015;275738;259677;13427;1991;643;8654;7841;721;92
1011;12;2016;281163;265130;13403;2003;627;8448;7654;704;90
1012;12;2017;310900;293949;14166;2138;647;8933;8094;744;95
1013;12;2018;333967;316381;14713;2210;663;9287;8414;774;99
1014;12;2019;348050;330026;15073;2272;679;9545;8648;795;102
1015;12;2020;355898;337543;15343;2330;682;9702;8791;808;103
1016;12;2021;364108;345392;15623;2398;695;9967;9031;830;106
1017;12;2022;351174;332490;15591;2405;688;9692;8782;807;103
1018;12;2023;343432;324532;15727;2471;702;9576;8676;798;102
1019;12;2024;338809;319603;15990;2510;706;9566;8667;797;102
1020;12;2025;337580;317935;16373;2562;710;9657;8750;804;103
1021;12;2026;338274;318152;16768;2619;735;9764;8847;813;104
1022;12;2027;341238;320571;17244;2679;744;9941;9007;828;106
1023;12;2028;343136;321943;17687;2735;771;10082;9135;840;107
1024;12;2029;346941;325218;18142;2789;792;10265;9301;855;109
1025;12;2030;351633;329377;18600;2841;815;10476;9491;873;112
1026;12;2031;356563;333816;19014;2887;846;10703;9697;892;114
1027;12;2032;361490;338383;19332;2920;855;10881;9859;906;116
1028;12;2033;366192;342779;19599;2945;869;11054;10015;921;118
1029;12;2034;370894;347192;19858;2957;887;11220;10165;935;120
1030;12;2035;374889;350936;20094;2966;893;11361;10294;946;121
1031;12;2036;376616;352374;20341;2983;918;11495;10415;957;123
1032;12;2037;375102;350784;20414;2988;916;11454;10378;954;122
1033;12;2038;372356;347974;20442;3012;928;11385;10316;948;121
1034;12;2039;368632;344198;20466;3032;936;11335;10270;944;121
1035;12;2040;367102;342562;20514;3077;949;11358;10291;946;121
1036;12;2041;364771;340265;20441;3101;964;11353;10286;946;121
1037;12;2042;360801;336487;20237;3113;964;11287;10227;940;120
1038;12;2043;353712;329752;19899;3101;960;11089;10047;924;118
1039;12;2044;341702;318256;19412;3081;953;10728;9720;894;114
1040;12;2045;325316;302410;18911;3057;938;10236;9274;853;109
1041;12;2046;308875;286457;18444;3047;927;9723;8809;810;104
1042;12;2047;295420;273334;18135;3036;915;9300;8426;775;99
1043;12;2048;285158;263293;17925;3030;910;8977;8133;748;96
1044;12;2049;280376;258583;17839;3044;910;8810;7982;734;94
1045;12;2050;277733;255954;17812;3054;913;8709;7891;725;93
1046;12;2051;279206;257347;17874;3071;914;8730;7910;727;93
1047;12;2052;279987;258063;17940;3073;911;8740;7919;728;93
1048;12;2053;280315;258330;18008;3068;909;8699;7881;725;93
1049;12;2054;279840;257785;18080;3067;908;8633;7822;719;92
1050;12;2055;280951;258779;18186;3077;909;8620;7810;718;92
1051;12;2056;281308;259002;18314;3083;909;8601;7793;716;92
1052;12;2057;284029;261548;18479;3090;912;8640;7828;720;92
1053;12;2058;288855;266174;18663;3099;919;8723;7903;727;93
1054;12;2059;293688;270822;18832;3110;924;8802;7975;733;94
1055;12;2060;297722;274685;18987;3122;928;8864;8032;738;94
1056;13;2013;175154;167253;6899;779;223;8723;7868;773;82
1057;13;2014;181649;173577;7068;778;226;8469;7639;751;79
1058;13;2015;187918;179713;7220;772;213;8147;7349;722;76
1059;13;2016;195271;186847;7434;782;208;7924;7148;702;74
1060;13;2017;200243;191705;7534;795;209;7619;6873;675;71
1061;13;2018;206881;198118;7764;791;208;7546;6806;669;71
1062;13;2019;214957;205996;7944;804;213;7427;6699;658;70
1063;13;2020;224483;215353;8089;824;217;7451;6721;660;70
1064;13;2021;229510;220241;8202;844;223;7363;6641;653;69
1065;13;2022;255061;245400;8535;889;237;7834;7067;694;73
1066;13;2023;274762;264797;8814;908;243;8207;7403;727;77
1067;13;2024;286853;276669;9008;930;246;8463;7634;750;79
1068;13;2025;293662;283286;9178;957;241;8613;7769;763;81
1069;13;2026;300402;289844;9315;987;256;8838;7972;783;83
1070;13;2027;290693;280053;9387;1001;252;8593;7750;762;81
1071;13;2028;285362;274571;9491;1039;261;8452;7624;749;79
1072;13;2029;282522;271545;9651;1056;270;8408;7584;745;79
1073;13;2030;282468;271270;9837;1075;286;8440;7613;748;79
1074;13;2031;283967;272525;10050;1093;299;8492;7659;753;80
1075;13;2032;287421;275749;10255;1113;304;8572;7732;760;80
1076;13;2033;290081;278190;10456;1126;309;8630;7784;765;81
1077;13;2034;294335;282229;10647;1134;325;8712;7858;772;82
1078;13;2035;299356;287038;10860;1139;319;8815;7951;781;83
1079;13;2036;304505;291958;11067;1147;333;8950;8073;793;84
1080;13;2037;309704;296980;11239;1154;331;9074;8185;804;85
1081;13;2038;314614;301738;11375;1165;336;9193;8292;815;86
1082;13;2039;319536;306521;11506;1172;337;9305;8393;825;87
1083;13;2040;323821;310694;11616;1179;332;9400;8479;833;88
1084;13;2041;326076;312872;11683;1183;338;9433;8509;836;88
1085;13;2042;325466;312228;11714;1187;337;9386;8466;832;88
1086;13;2043;323779;310526;11720;1194;339;9310;8398;825;87
1087;13;2044;321250;308003;11704;1200;343;9227;8323;818;86
1088;13;2045;320749;307490;11704;1213;342;9196;8295;815;86
1089;13;2046;319407;306194;11653;1219;341;9149;8252;811;86
1090;13;2047;316486;303386;11542;1219;339;9058;8170;803;85
1091;13;2048;310681;297757;11371;1215;338;8882;8012;787;83
1092;13;2049;300489;287801;11149;1208;331;8578;7738;760;80
1093;13;2050;286585;274144;10912;1202;327;8159;7360;723;76
1094;13;2051;272643;260424;10693;1200;326;7731;6974;685;72
1095;13;2052;261354;249276;10565;1194;319;7367;6645;653;69
1096;13;2053;252861;240873;10482;1189;317;7085;6391;628;66
1097;13;2054;249178;237211;10457;1193;317;6932;6253;614;65
1098;13;2055;247376;235399;10464;1195;318;6825;6156;605;64
1099;13;2056;249215;237182;10516;1200;317;6819;6151;604;64
1100;13;2057;250392;238304;10573;1198;317;6814;6146;604;64
1101;13;2058;251092;238943;10635;1196;318;6775;6111;601;63
1102;13;2059;251079;238861;10701;1198;319;6718;6060;595;63
1103;13;2060;252519;240206;10788;1203;322;6700;6043;594;63
1104;14;2013;102331;98292;3613;345;81;8544;7771;691;82
1105;14;2014;105549;101453;3670;343;83;8310;7558;672;80
1106;14;2015;109136;104958;3752;343;83;8103;7370;655;78
1107;14;2016;112208;107993;3796;339;80;7780;7076;629;75
1108;14;2017;115785;111496;3868;338;83;7592;6905;614;73
1109;14;2018;119015;114672;3925;335;83;7297;6637;590;70
1110;14;2019;124249;119776;4048;339;86;7209;6557;583;69
1111;14;2020;129298;124697;4170;342;89;7084;6443;573;68
1112;14;2021;135174;130397;4331;353;93;7044;6407;570;67
1113;14;2022;139286;134375;4448;365;98;6925;6299;560;66
1114;14;2023;144590;139496;4630;365;99;6952;6323;562;67
1115;14;2024;151181;145915;4788;376;102;6964;6334;563;67
1116;14;2025;158819;153384;4945;388;102;7071;6431;572;68
1117;14;2026;163062;157483;5068;403;108;7073;6433;572;68
1118;14;2027;182795;176975;5280;427;113;7606;6918;615;73
1119;14;2028;197807;191794;5469;433;111;8050;7322;651;77
1120;14;2029;207059;200893;5605;446;115;8346;7591;675;80
1121;14;2030;212318;206024;5704;466;124;8531;7759;690;82
1122;14;2031;217132;210717;5807;480;128;8771;7978;709;84
1123;14;2032;211321;204838;5859;495;129;8526;7755;689;82
1124;14;2033;208820;202246;5936;508;130;8375;7618;677;80
1125;14;2034;208024;201345;6032;513;134;8314;7562;672;80
1126;14;2035;209220;202416;6155;518;131;8322;7569;673;80
1127;14;2036;211484;204544;6279;526;135;8367;7610;677;80
1128;14;2037;215237;208153;6416;533;135;8449;7685;683;81
1129;14;2038;218486;211259;6549;541;137;8514;7744;688;82
1130;14;2039;222893;215528;6683;545;137;8606;7828;696;82
1131;14;2040;227892;220388;6820;550;134;8736;7946;706;84
1132;14;2041;232911;225290;6934;552;135;8857;8056;716;85
1133;14;2042;238052;230323;7038;556;135;8986;8173;727;86
1134;14;2043;242889;235072;7122;560;135;9105;8282;736;87
1135;14;2044;247763;239873;7192;562;136;9218;8385;745;88
1136;14;2045;252139;244192;7251;562;134;9299;8458;752;89
1137;14;2046;254828;246842;7292;561;133;9342;8497;755;90
1138;14;2047;255219;247221;7306;560;132;9297;8456;752;89
1139;14;2048;254753;246750;7309;562;132;9220;8386;746;88
1140;14;2049;253690;245699;7301;561;129;9136;8309;739;88
1141;14;2050;254407;246431;7286;562;128;9083;8262;734;87
1142;14;2051;254264;246331;7245;560;128;9015;8200;729;86
1143;14;2052;252666;244807;7180;555;124;8919;8113;721;85
1144;14;2053;248585;240830;7084;549;122;8749;7958;707;84
1145;14;2054;240893;233266;6962;544;121;8452;7688;683;81
1146;14;2055;230449;222957;6832;540;120;8049;7321;651;77
1147;14;2056;219981;212601;6723;539;118;7627;6937;617;73
1148;14;2057;211714;204406;6657;534;117;7263;6606;587;70
1149;14;2058;205663;198396;6619;531;117;6975;6344;564;67
1150;14;2059;203452;196188;6617;530;117;6813;6197;551;65
1151;14;2060;202736;195453;6637;529;117;6707;6101;542;64
1152;15;2013;39458;37996;1309;127;26;5759;5283;425;51
1153;15;2014;41410;39867;1382;134;27;5794;5315;427;52
1154;15;2015;43578;41966;1443;140;29;5793;5314;427;52
1155;15;2016;46104;44407;1520;147;30;5960;5468;439;53
1156;15;2017;48543;46790;1576;147;30;5935;5444;438;53
1157;15;2018;51058;49242;1635;150;31;5996;5500;442;54
1158;15;2019;53105;51237;1684;152;32;5928;5438;437;53
1159;15;2020;55381;53452;1743;154;32;5882;5395;434;53
1160;15;2021;57452;55468;1795;156;33;5765;5288;425;52
1161;15;2022;59853;57803;1855;161;34;5732;5258;423;51
1162;15;2023;62079;59964;1917;164;34;5641;5175;416;50
1163;15;2024;65448;63242;2001;170;35;5683;5213;419;51
1164;15;2025;68713;66413;2091;174;35;5705;5233;421;51
1165;15;2026;72449;70037;2195;181;36;5781;5303;426;52
1166;15;2027;75129;72612;2289;190;38;5792;5313;427;52
1167;15;2028;78509;75871;2412;189;37;5886;5399;434;53
1168;15;2029;82866;80105;2527;196;38;6001;5505;442;54
1169;15;2030;87824;84943;2634;207;40;6176;5666;455;55
1170;15;2031;90677;87685;2734;217;41;6257;5740;461;56
1171;15;2032;103157;100017;2873;226;41;6830;6265;504;61
1172;15;2033;112414;109151;2986;235;42;7298;6695;538;65
1173;15;2034;118083;114721;3080;240;42;7595;6967;560;68
1174;15;2035;121301;117854;3159;245;43;7785;7141;574;70
1175;15;2036;123983;120460;3229;250;44;7981;7322;588;71
1176;15;2037;121844;118263;3282;255;44;7797;7152;575;70
1177;15;2038;121753;118100;3348;260;45;7709;7072;568;69
1178;15;2039;122489;118757;3423;264;45;7695;7059;567;69
1179;15;2040;124311;120488;3509;269;45;7744;7104;571;69
1180;15;2041;126679;122764;3598;272;45;7822;7175;577;70
1181;15;2042;129974;125960;3692;277;45;7940;7284;585;71
1182;15;2043;133048;128936;3786;281;45;8043;7378;593;72
1183;15;2044;136795;132584;3880;285;46;8176;7500;603;73
1184;15;2045;140928;136620;3974;288;46;8333;7645;614;74
1185;15;2046;145008;140618;4055;290;45;8479;7778;625;76
1186;15;2047;149273;144803;4133;292;45;8643;7929;637;77
1187;15;2048;153291;148754;4198;294;45;8789;8062;648;79
1188;15;2049;157393;152795;4258;295;45;8926;8188;658;80
1189;15;2050;161205;156556;4310;295;44;9040;8293;666;81
1190;15;2051;163804;159113;4353;294;44;9106;8354;671;81
1191;15;2052;164899;160182;4381;293;43;9086;8335;670;81
1192;15;2053;165447;160709;4402;293;43;9040;8293;666;81
1193;15;2054;165741;160997;4409;292;43;8983;8241;662;80
1194;15;2055;167468;162717;4416;293;42;8969;8228;661;80
1195;15;2056;168400;163659;4406;293;42;8934;8195;659;80
1196;15;2057;168104;163388;4383;291;42;8849;8118;652;79
1197;15;2058;165953;161280;4344;288;41;8690;7971;641;78
1198;15;2059;161262;156647;4290;284;41;8403;7708;620;75
1199;15;2060;155037;150486;4232;279;40;8017;7354;591;72
1200;16;2013;8298;8005;260;24;9;2560;2357;182;21
1201;16;2014;9178;8846;296;26;10;2654;2443;189;22
1202;16;2015;9799;9464;299;26;10;2724;2508;194;22
1203;16;2016;10411;10061;314;26;10;2689;2476;191;22
1204;16;2017;11114;10740;336;28;10;2746;2528;195;23
1205;16;2018;11821;11420;360;30;11;2749;2531;195;23
1206;16;2019;12605;12180;382;31;12;2798;2576;199;23
1207;16;2020;13416;12971;401;32;12;2831;2607;201;23
1208;16;2021;14377;13904;427;34;12;2943;2710;209;24
1209;16;2022;15310;14812;449;36;13;2979;2743;212;24
1210;16;2023;16276;15757;469;37;13;3046;2804;217;25
1211;16;2024;17087;16544;492;38;13;3052;2810;217;25
1212;16;2025;18009;17440;517;39;13;3068;2825;218;25
1213;16;2026;18899;18303;542;41;13;3064;2821;218;25
1214;16;2027;19930;19301;573;42;14;3093;2848;220;25
1215;16;2028;20899;20240;602;43;14;3100;2855;220;25
1216;16;2029;22313;21616;638;45;14;3177;2925;226;26
1217;16;2030;23677;22942;674;47;14;3240;2983;230;27
1218;16;2031;25224;24443;717;49;15;3334;3070;237;27
1219;16;2032;26347;25523;758;51;15;3385;3116;241;28
1220;16;2033;27778;26904;806;53;15;3477;3201;247;29
1221;16;2034;29717;28791;855;55;16;3597;3311;256;30
1222;16;2035;31899;30922;904;57;16;3756;3458;267;31
1223;16;2036;33180;32154;949;60;17;3843;3538;273;32
1224;16;2037;38665;37581;1005;62;17;4281;3942;304;35
1225;16;2038;42545;41408;1054;65;18;4627;4260;329;38
1226;16;2039;44870;43689;1096;67;18;4833;4449;344;40
1227;16;2040;46202;44981;1133;69;19;4956;4563;352;41
1228;16;2041;47239;45980;1169;71;19;5072;4669;361;42
1229;16;2042;47070;45771;1207;73;19;5005;4608;356;41
1230;16;2043;47777;46434;1248;75;20;5010;4613;356;41
1231;16;2044;48702;47312;1293;77;20;5051;4650;359;42
1232;16;2045;50025;48586;1339;79;21;5130;4723;365;42
1233;16;2046;51529;50041;1386;81;21;5226;4811;372;43
1234;16;2047;53455;51916;1435;83;21;5348;4924;380;44
1235;16;2048;55339;53749;1485;84;21;5465;5031;389;45
1236;16;2049;57500;55857;1536;86;21;5601;5157;398;46
1237;16;2050;59863;58170;1585;87;21;5760;5303;410;47
1238;16;2051;62171;60427;1634;88;22;5898;5431;419;48
1239;16;2052;64643;62849;1682;90;22;6058;5577;431;50
1240;16;2053;66986;65150;1723;91;22;6204;5712;441;51
1241;16;2054;69421;67542;1765;92;22;6345;5842;451;52
1242;16;2055;71760;69841;1804;93;22;6465;5952;460;53
1243;16;2056;73466;71511;1840;93;22;6548;6028;466;54
1244;16;2057;74492;72508;1868;94;22;6572;6051;467;54
1245;16;2058;75305;73292;1896;95;22;6567;6046;467;54
1246;16;2059;76118;74082;1919;95;22;6568;6047;467;54
1247;16;2060;77798;75738;1942;96;22;6609;6085;470;54
1248;17;2013;737;706;25;4;2;648;599;47;2
1249;17;2014;794;764;25;3;2;673;622;49;2
1250;17;2015;877;841;30;4;2;715;661;52;2
1251;17;2016;1052;1011;35;4;2;774;715;57;2
1252;17;2017;1206;1160;39;5;2;828;765;60;3
1253;17;2018;1326;1277;42;5;2;871;804;64;3
1254;17;2019;1475;1420;47;6;2;906;837;66;3
1255;17;2020;1583;1526;49;6;2;939;867;69;3
1256;17;2021;1711;1650;52;6;3;955;882;70;3
1257;17;2022;1853;1787;56;7;3;988;913;72;3
1258;17;2023;1995;1925;60;7;3;1009;932;74;3
1259;17;2024;2160;2085;65;7;3;1043;964;76;3
1260;17;2025;2324;2243;70;8;3;1076;994;79;3
1261;17;2026;2524;2437;76;8;3;1126;1040;82;4
1262;17;2027;2721;2628;81;9;3;1159;1070;85;4
1263;17;2028;2923;2825;86;9;3;1197;1106;87;4
1264;17;2029;3100;2996;92;9;3;1215;1122;89;4
1265;17;2030;3306;3197;97;9;3;1242;1147;91;4
1266;17;2031;3514;3397;104;10;3;1270;1173;93;4
1267;17;2032;3757;3633;111;10;3;1306;1207;95;4
1268;17;2033;3988;3857;117;10;4;1337;1235;98;4
1269;17;2034;4320;4180;125;11;4;1391;1285;102;4
1270;17;2035;4644;4495;134;11;4;1447;1336;106;5
1271;17;2036;5011;4852;143;12;4;1508;1393;110;5
