ID;RegioS;Perioden;TotaalPersoneel_1;TotaalOperationeelPersoneel_2;TotaalBeroeps_3;Mannen_4;Vrouwen_5;HogerEnMiddelbaarRangniveau_6;HogerRangniveau_7;MiddelbaarRangniveau_8;LagerRangniveau_9;TotaalVrijwillig_10;Mannen_11;Vrouwen_12;HogerEnMiddelbaarRangniveau_13;HogerRangniveau_14;MiddelbaarRangniveau_15;LagerRangniveau_16;TotaalOverigPersoneel_17;HboWoOpleiding_18;MboOpleiding_19;LboOpleiding_20
394;Drenthe (VR);2014;884.0;771;65;61;4;25;;;40;706;654;52;219;;;487;113.0;25.0;83.0;5.0
395;Drenthe (VR);2015;891.0;778;65;61;4;25;;;40;713;661;52;201;;;512;113.0;25.0;83.0;5.0
396;Drenthe (VR);2016;875.0;804;112;98;14;112;;;0;692;645;47;200;;;492;71.0;40.0;28.0;3.0
397;Drenthe (VR);2017;892.0;821;110;96;14;110;;;0;711;662;49;196;;;515;71.0;40.0;28.0;3.0
398;Drenthe (VR);2018;937.0;856;105;91;14;70;;;35;751;698;53;208;;;543;81.0;34.0;46.0;1.0
399;Drenthe (VR);2019;936.0;846;110;95;15;72;;;38;736;691;45;214;;;522;90.0;43.0;42.0;5.0
400;IJsselland (VR);2000;;823;58;54;4;27;18.0;9.0;31;765;756;9;154;39.0;115.0;611;;;;
401;IJsselland (VR);2001;;811;67;64;3;33;18.0;15.0;34;744;732;12;133;27.0;106.0;611;;;;
402;IJsselland (VR);2002;;864;60;57;3;33;23.0;10.0;27;804;783;21;135;23.0;112.0;669;;;;
403;IJsselland (VR);2003;;881;74;71;3;46;29.0;17.0;28;807;769;38;138;19.0;119.0;669;;;;
404;IJsselland (VR);2004;;869;75;72;3;49;34.0;15.0;26;794;754;40;139;16.0;123.0;655;;;;
405;IJsselland (VR);2005;1025.0;929;137;132;5;77;32.0;45.0;60;792;751;41;159;12.0;147.0;633;96.0;42.0;45.0;9.0
406;IJsselland (VR);2006;1075.0;983;135;129;6;62;34.0;28.0;73;848;800;48;222;39.0;183.0;626;92.0;33.0;51.0;8.0
407;IJsselland (VR);2007;1046.0;950;142;133;9;70;39.0;31.0;72;808;755;53;142;9.0;133.0;666;96.0;31.0;59.0;6.0
408;IJsselland (VR);2008;1090.0;1000;161;153;8;74;44.0;30.0;87;839;780;59;155;12.0;143.0;684;90.0;34.0;51.0;5.0
409;IJsselland (VR);2009;1071.0;960;142;132;10;70;35.0;35.0;72;818;748;70;165;14.0;151.0;653;111.0;48.0;54.0;9.0
410;IJsselland (VR);2010;1048.0;950;144;135;9;70;37.0;33.0;74;806;741;65;145;10.0;135.0;661;98.0;38.0;51.0;9.0
411;IJsselland (VR);2011;1022.0;927;136;129;7;60;29.0;31.0;76;791;731;60;150;8.0;142.0;641;95.0;33.0;52.0;10.0
412;IJsselland (VR);2012;1000.0;911;139;132;7;65;;;74;772;715;57;164;;;608;89.0;32.0;48.0;9.0
413;IJsselland (VR);2013;989.0;915;144;137;7;70;;;74;771;721;50;162;;;609;74.0;29.0;35.0;10.0
414;IJsselland (VR);2014;1148.0;933;149;139;10;71;;;78;784;743;41;166;;;618;215.0;72.0;125.0;18.0
415;IJsselland (VR);2015;1008.0;837;138;134;4;64;;;74;699;650;49;141;;;558;171.0;70.0;85.0;16.0
416;IJsselland (VR);2016;997.0;826;127;123;4;59;;;68;699;650;49;141;;;558;171.0;70.0;85.0;16.0
417;IJsselland (VR);2017;1024.0;857;122;117;5;71;;;51;735;683;52;178;;;557;167.0;74.0;79.0;14.0
418;IJsselland (VR);2018;1077.0;910;141;133;8;75;;;66;769;722;47;181;;;588;167.0;74.0;79.0;14.0
419;IJsselland (VR);2019;1055.0;891;138;129;9;77;;;61;753;700;53;191;;;562;164.0;73.0;78.0;13.0
420;Twente (VR);2000;;971;156;150;6;69;38.0;31.0;87;815;800;15;150;26.0;124.0;665;;;;
421;Twente (VR);2001;;979;167;160;7;75;42.0;33.0;92;812;794;18;137;18.0;119.0;675;;;;
422;Twente (VR);2002;;1000;185;177;8;87;46.0;41.0;98;815;790;25;145;24.0;121.0;670;;;;
423;Twente (VR);2003;;988;184;176;8;86;38.0;48.0;98;804;765;39;140;22.0;118.0;664;;;;
424;Twente (VR);2004;;999;186;173;13;81;40.0;41.0;105;813;772;41;141;17.0;124.0;672;;;;
425;Twente (VR);2005;1098.0;978;191;179;12;106;42.0;64.0;85;787;742;45;142;19.0;123.0;645;120.0;39.0;72.0;9.0
426;Twente (VR);2006;1112.0;1016;217;193;24;121;61.0;60.0;96;799;748;51;182;27.0;155.0;617;96.0;31.0;49.0;16.0
427;Twente (VR);2007;1110.0;1007;199;182;17;109;50.0;59.0;90;808;751;57;148;20.0;128.0;660;103.0;43.0;49.0;11.0
428;Twente (VR);2008;1055.0;933;205;187;18;103;50.0;53.0;102;728;667;61;140;11.0;129.0;588;122.0;56.0;54.0;12.0
429;Twente (VR);2009;1080.0;978;210;195;15;108;44.0;64.0;102;768;702;66;159;15.0;144.0;609;102.0;45.0;50.0;7.0
430;Twente (VR);2010;1076.0;963;220;206;14;114;54.0;60.0;106;743;683;60;160;17.0;143.0;583;113.0;44.0;57.0;12.0
431;Twente (VR);2011;1054.0;942;201;187;14;104;49.0;55.0;97;741;683;58;150;14.0;136.0;591;112.0;42.0;54.0;16.0
432;Twente (VR);2012;1019.0;871;144;133;11;58;;;86;727;673;54;157;;;570;148.0;70.0;62.0;16.0
433;Twente (VR);2013;1076.0;909;166;151;15;84;;;82;743;688;55;122;;;621;167.0;54.0;88.0;25.0
434;Twente (VR);2014;1089.0;885;161;147;14;81;;;80;724;668;56;123;;;601;204.0;66.0;107.0;31.0
435;Twente (VR);2015;1006.0;827;166;151;15;84;;;82;661;617;44;137;;;524;179.0;59.0;93.0;27.0
436;Twente (VR);2016;1014.0;837;172;157;15;87;;;85;665;620;45;117;;;548;177.0;57.0;93.0;27.0
437;Twente (VR);2017;1024.0;855;174;160;14;90;;;84;681;636;45;137;;;544;169.0;65.0;85.0;19.0
438;Twente (VR);2018;1040.0;864;169;153;16;93;;;76;695;644;51;135;;;560;176.0;68.0;79.0;29.0
439;Twente (VR);2019;1000.0;823;165;150;15;94;;;71;658;613;45;136;;;522;177.0;72.0;81.0;24.0
440;Noord- en Oost-Gelderland (VR);2000;;1526;192;186;6;95;47.0;48.0;97;1334;1304;30;245;49.0;196.0;1089;;;;
441;Noord- en Oost-Gelderland (VR);2001;;1590;191;186;5;104;43.0;61.0;87;1399;1372;27;267;50.0;217.0;1132;;;;
442;Noord- en Oost-Gelderland (VR);2002;;1519;189;181;8;108;49.0;59.0;81;1330;1296;34;257;42.0;215.0;1073;;;;
443;Noord- en Oost-Gelderland (VR);2003;;1586;191;186;5;114;58.0;56.0;77;1395;1347;48;264;30.0;234.0;1131;;;;
444;Noord- en Oost-Gelderland (VR);2004;;1605;192;186;6;117;63.0;54.0;75;1413;1372;41;281;29.0;252.0;1132;;;;
445;Noord- en Oost-Gelderland (VR);2005;1608.0;1465;121;114;7;77;48.0;29.0;44;1344;1303;41;358;73.0;285.0;986;143.0;52.0;81.0;10.0
446;Noord- en Oost-Gelderland (VR);2006;1644.0;1515;131;125;6;83;52.0;31.0;48;1384;1334;50;334;18.0;316.0;1050;129.0;38.0;81.0;10.0
447;Noord- en Oost-Gelderland (VR);2007;1722.0;1545;152;142;10;104;63.0;41.0;48;1393;1338;55;290;29.0;261.0;1103;177.0;61.0;101.0;15.0
448;Noord- en Oost-Gelderland (VR);2008;1736.0;1554;171;157;14;119;75.0;44.0;52;1383;1332;51;296;22.0;274.0;1087;182.0;58.0;99.0;25.0
449;Noord- en Oost-Gelderland (VR);2009;1718.0;1529;156;146;10;107;60.0;47.0;49;1373;1323;50;296;19.0;277.0;1077;189.0;74.0;103.0;12.0
450;Noord- en Oost-Gelderland (VR);2010;1756.0;1557;149;139;10;101;62.0;39.0;48;1408;1355;53;287;15.0;272.0;1121;199.0;70.0;115.0;14.0
451;Noord- en Oost-Gelderland (VR);2011;1758.0;1531;135;128;7;96;67.0;29.0;39;1396;1345;51;291;14.0;277.0;1105;227.0;66.0;125.0;36.0
452;Noord- en Oost-Gelderland (VR);2012;1714.0;1514;153;142;11;110;;;43;1361;1303;58;311;;;1050;200.0;72.0;97.0;31.0
453;Noord- en Oost-Gelderland (VR);2013;1736.0;1444;77;72;5;56;;;21;1367;1307;60;332;;;1035;292.0;81.0;206.0;5.0
454;Noord- en Oost-Gelderland (VR);2014;1543.0;1348;85;78;7;64;;;21;1263;1207;56;303;;;960;195.0;97.0;89.0;9.0
455;Noord- en Oost-Gelderland (VR);2015;1565.0;1370;107;98;9;75;;;32;1263;1207;56;303;;;960;195.0;97.0;89.0;9.0
456;Noord- en Oost-Gelderland (VR);2016;1589.0;1397;107;98;9;75;;;32;1290;1229;61;320;;;970;192.0;68.0;95.0;29.0
457;Noord- en Oost-Gelderland (VR);2017;1537.0;1345;99;92;7;63;;;36;1246;1192;54;309;;;937;192.0;66.0;52.0;74.0
458;Noord- en Oost-Gelderland (VR);2018;1631.0;1400;92;86;6;62;;;30;1308;1238;70;312;;;996;231.0;84.0;69.0;78.0
459;Noord- en Oost-Gelderland (VR);2019;1637.0;1403;92;86;6;62;;;30;1311;1236;75;330;;;981;234.0;84.0;80.0;70.0
460;Gelderland-Midden (VR);2000;;1089;172;168;4;60;30.0;30.0;112;917;909;8;169;29.0;140.0;748;;;;
461;Gelderland-Midden (VR);2001;;1113;170;166;4;65;30.0;35.0;105;943;925;18;184;21.0;163.0;759;;;;
462;Gelderland-Midden (VR);2002;;1096;166;162;4;72;34.0;38.0;94;930;905;25;167;22.0;145.0;763;;;;
463;Gelderland-Midden (VR);2003;;1138;198;191;7;83;44.0;39.0;115;940;909;31;175;24.0;151.0;765;;;;
464;Gelderland-Midden (VR);2004;;1135;202;196;6;84;45.0;39.0;118;933;900;33;183;20.0;163.0;750;;;;
465;Gelderland-Midden (VR);2005;1263.0;1103;200;191;9;84;41.0;43.0;116;903;872;31;196;23.0;173.0;707;160.0;43.0;103.0;14.0
466;Gelderland-Midden (VR);2006;1185.0;1068;200;190;10;79;41.0;38.0;121;868;835;33;218;53.0;165.0;650;117.0;53.0;49.0;15.0
467;Gelderland-Midden (VR);2007;1136.0;1031;185;177;8;80;39.0;41.0;105;846;809;37;202;24.0;178.0;644;105.0;40.0;52.0;13.0
468;Gelderland-Midden (VR);2008;1175.0;1049;200;189;11;85;37.0;48.0;115;849;809;40;190;26.0;164.0;659;126.0;48.0;69.0;9.0
469;Gelderland-Midden (VR);2009;1268.0;1106;195;185;10;80;36.0;44.0;115;911;861;50;227;29.0;198.0;684;162.0;62.0;89.0;11.0
470;Gelderland-Midden (VR);2010;1205.0;1054;172;161;11;73;30.0;43.0;99;882;837;45;206;24.0;182.0;676;151.0;54.0;86.0;11.0
471;Gelderland-Midden (VR);2011;1172.0;1020;167;157;10;67;34.0;33.0;100;853;810;43;203;24.0;179.0;650;152.0;55.0;86.0;11.0
472;Gelderland-Midden (VR);2012;1151.0;1013;169;159;10;72;;;97;844;801;43;212;;;632;138.0;48.0;80.0;10.0
473;Gelderland-Midden (VR);2013;1158.0;1024;186;171;15;90;;;96;838;797;41;209;;;629;134.0;49.0;76.0;9.0
474;Gelderland-Midden (VR);2014;1072.0;978;150;142;8;78;;;72;828;790;38;197;;;631;94.0;48.0;39.0;7.0
475;Gelderland-Midden (VR);2015;931.0;847;102;95;7;35;;;67;745;678;67;186;;;559;84.0;10.0;71.0;3.0
476;Gelderland-Midden (VR);2016;1023.0;895;137;129;8;50;;;87;758;704;54;188;;;570;128.0;54.0;71.0;3.0
477;Gelderland-Midden (VR);2017;1050.0;915;145;136;9;57;;;88;770;721;49;178;;;592;135.0;68.0;64.0;3.0
478;Gelderland-Midden (VR);2018;1012.0;919;146;135;11;64;;;82;773;729;44;198;;;575;93.0;46.0;44.0;3.0
479;Gelderland-Midden (VR);2019;1013.0;919;145;134;11;58;;;87;774;731;43;196;;;578;94.0;53.0;37.0;4.0
480;Gelderland-Zuid (VR);2000;;893;130;120;10;50;33.0;17.0;80;763;744;19;162;31.0;131.0;601;;;;
481;Gelderland-Zuid (VR);2001;;892;123;115;8;49;32.0;17.0;74;769;746;23;176;30.0;146.0;593;;;;
482;Gelderland-Zuid (VR);2002;;914;131;123;8;55;28.0;27.0;76;783;757;26;169;25.0;144.0;614;;;;
483;Gelderland-Zuid (VR);2003;;937;138;134;4;94;30.0;64.0;44;799;764;35;167;16.0;151.0;632;;;;
484;Gelderland-Zuid (VR);2004;;976;147;142;5;71;44.0;27.0;76;829;786;43;187;16.0;171.0;642;;;;
485;Gelderland-Zuid (VR);2005;1054.0;945;157;149;8;83;45.0;38.0;74;788;745;43;181;19.0;162.0;607;109.0;42.0;43.0;24.0
486;Gelderland-Zuid (VR);2006;1024.0;927;154;145;9;79;40.0;39.0;75;773;730;43;157;13.0;144.0;616;97.0;37.0;38.0;22.0
487;Gelderland-Zuid (VR);2007;1024.0;931;165;153;12;92;44.0;48.0;73;766;721;45;161;13.0;148.0;605;93.0;38.0;33.0;22.0
488;Gelderland-Zuid (VR);2008;1044.0;923;131;122;9;59;26.0;33.0;72;792;743;49;200;25.0;175.0;592;121.0;52.0;44.0;25.0
489;Gelderland-Zuid (VR);2009;1017.0;923;145;137;8;71;36.0;35.0;74;778;730;48;168;16.0;152.0;610;94.0;33.0;43.0;18.0
490;Gelderland-Zuid (VR);2010;1038.0;930;151;142;9;67;36.0;31.0;84;779;737;42;165;11.0;154.0;614;108.0;25.0;61.0;22.0
491;Gelderland-Zuid (VR);2011;1052.0;942;152;140;12;73;38.0;35.0;79;790;743;47;185;13.0;172.0;605;110.0;19.0;66.0;25.0
492;Gelderland-Zuid (VR);2012;1074.0;958;167;154;13;89;;;78;791;744;47;190;;;601;116.0;19.0;71.0;26.0
493;Gelderland-Zuid (VR);2013;1027.0;967;156;149;7;79;;;77;811;770;41;234;;;577;60.0;34.0;26.0;0.0
494;Gelderland-Zuid (VR);2014;978.0;912;169;163;6;106;;;63;743;706;37;201;;;542;66.0;19.0;38.0;9.0
495;Gelderland-Zuid (VR);2015;930.0;850;168;162;6;113;;;55;682;650;32;154;;;528;80.0;27.0;46.0;7.0
496;Gelderland-Zuid (VR);2016;887.0;818;173;164;9;94;;;79;645;621;24;146;;;499;69.0;27.0;18.0;24.0
497;Gelderland-Zuid (VR);2017;874.0;804;129;125;4;64;;;65;675;648;27;172;;;503;70.0;26.0;19.0;25.0
498;Gelderland-Zuid (VR);2018;887.0;824;194;185;9;102;;;92;630;609;21;150;;;480;63.0;23.0;37.0;3.0
499;Gelderland-Zuid (VR);2019;901.0;838;194;185;9;102;;;92;644;623;21;153;;;491;63.0;23.0;37.0;3.0
500;Utrecht (VR);2000;;2072;280;270;10;121;65.0;56.0;159;1792;1741;51;386;76.0;310.0;1406;;;;
501;Utrecht (VR);2001;;2031;298;284;14;130;79.0;51.0;168;1733;1678;55;383;66.0;317.0;1350;;;;
502;Utrecht (VR);2002;;2076;316;302;14;142;83.0;59.0;174;1760;1687;73;400;74.0;326.0;1360;;;;
503;Utrecht (VR);2003;;2087;363;344;19;152;71.0;81.0;211;1724;1636;88;396;62.0;334.0;1328;;;;
504;Utrecht (VR);2004;;2097;389;371;18;179;78.0;101.0;210;1708;1617;91;387;51.0;336.0;1321;;;;
505;Utrecht (VR);2005;2358.0;2159;414;395;19;181;85.0;96.0;233;1745;1656;89;402;51.0;351.0;1343;199.0;79.0;77.0;43.0
506;Utrecht (VR);2006;2390.0;2133;388;363;25;178;81.0;97.0;210;1745;1653;92;458;61.0;397.0;1287;257.0;85.0;143.0;29.0
507;Utrecht (VR);2007;2380.0;2087;369;349;20;165;70.0;95.0;204;1718;1626;92;388;53.0;335.0;1330;293.0;90.0;163.0;40.0
508;Utrecht (VR);2008;2317.0;2042;393;367;26;157;57.0;100.0;236;1649;1547;102;428;63.0;365.0;1221;275.0;90.0;145.0;40.0
509;Utrecht (VR);2009;2378.0;2130;430;399;31;169;65.0;104.0;261;1700;1604;96;408;52.0;356.0;1292;248.0;85.0;137.0;26.0
510;Utrecht (VR);2010;2395.0;2132;445;416;29;182;57.0;125.0;263;1687;1582;105;389;49.0;340.0;1298;263.0;108.0;143.0;12.0
511;Utrecht (VR);2011;2458.0;2023;318;297;21;122;41.0;81.0;196;1705;1609;96;454;78.0;376.0;1251;435.0;179.0;237.0;19.0
512;Utrecht (VR);2012;2520.0;2067;283;264;19;81;;;202;1784;1694;90;481;;;1303;453.0;186.0;247.0;20.0
513;Utrecht (VR);2013;2374.0;2090;276;238;38;81;;;195;1814;1715;99;523;;;1291;284.0;176.0;93.0;15.0
514;Utrecht (VR);2014;2154.0;1858;245;228;17;73;;;172;1613;1532;81;477;;;1136;296.0;182.0;99.0;15.0
515;Utrecht (VR);2015;2054.0;1761;219;204;15;58;;;161;1542;1439;103;404;;;1138;293.0;181.0;97.0;15.0
516;Utrecht (VR);2016;1972.0;1679;237;222;15;81;;;156;1442;1363;79;361;;;1081;293.0;175.0;72.0;46.0
517;Utrecht (VR);2017;2031.0;1735;234;219;15;79;;;155;1501;1410;91;338;;;1163;296.0;173.0;75.0;48.0
518;Utrecht (VR);2018;2005.0;1702;227;215;12;76;;;151;1475;1384;91;346;;;1129;303.0;173.0;112.0;18.0
519;Utrecht (VR);2019;2215.0;1884;223;213;10;33;;;190;1661;1564;97;420;;;1241;331.0;182.0;123.0;26.0
520;Noord-Holland-Noord (VR);2000;;1431;84;84;0;55;32.0;23.0;29;1347;1317;30;309;59.0;250.0;1038;;;;
521;Noord-Holland-Noord (VR);2001;;1485;123;121;2;82;41.0;41.0;41;1362;1324;38;301;50.0;251.0;1061;;;;
522;Noord-Holland-Noord (VR);2002;;1502;137;136;1;85;38.0;47.0;52;1365;1324;41;305;44.0;261.0;1060;;;;
523;Noord-Holland-Noord (VR);2003;;1510;150;148;2;100;54.0;46.0;50;1360;1308;52;287;31.0;256.0;1073;;;;
524;Noord-Holland-Noord (VR);2004;;1516;149;147;2;95;52.0;43.0;54;1367;1318;49;322;32.0;290.0;1045;;;;
525;Noord-Holland-Noord (VR);2005;1618.0;1531;139;137;2;90;51.0;39.0;49;1392;1325;67;458;82.0;376.0;934;87.0;30.0;47.0;10.0
526;Noord-Holland-Noord (VR);2006;1623.0;1542;158;155;3;112;54.0;58.0;46;1384;1316;68;411;26.0;385.0;973;81.0;29.0;44.0;8.0
527;Noord-Holland-Noord (VR);2007;1595.0;1496;149;144;5;109;50.0;59.0;40;1347;1279;68;325;21.0;304.0;1022;99.0;37.0;54.0;8.0
528;Noord-Holland-Noord (VR);2008;1561.0;1478;162;151;11;107;43.0;64.0;55;1316;1241;75;315;20.0;295.0;1001;83.0;39.0;35.0;9.0
529;Noord-Holland-Noord (VR);2009;1557.0;1434;152;148;4;111;39.0;72.0;41;1282;1201;81;328;16.0;312.0;954;123.0;57.0;59.0;7.0
530;Noord-Holland-Noord (VR);2010;1535.0;1433;154;147;7;114;48.0;66.0;40;1279;1202;77;338;35.0;303.0;941;102.0;48.0;47.0;7.0
531;Noord-Holland-Noord (VR);2011;1497.0;1410;139;131;8;89;37.0;52.0;50;1271;1195;76;338;21.0;317.0;933;87.0;45.0;31.0;11.0
532;Noord-Holland-Noord (VR);2012;1519.0;1408;124;118;6;81;;;43;1284;1210;74;331;;;953;111.0;52.0;49.0;10.0
533;Noord-Holland-Noord (VR);2013;1523.0;1424;138;132;6;85;;;53;1286;1211;75;324;;;962;99.0;48.0;41.0;10.0
534;Noord-Holland-Noord (VR);2014;1562.0;1456;150;145;5;97;;;53;1306;1255;51;397;;;909;106.0;77.0;21.0;8.0
535;Noord-Holland-Noord (VR);2015;1407.0;1328;120;112;8;56;;;64;1208;1144;64;350;;;858;79.0;42.0;35.0;2.0
536;Noord-Holland-Noord (VR);2016;1300.0;1260;148;140;8;70;;;78;1112;1046;66;328;;;784;40.0;23.0;16.0;1.0
537;Noord-Holland-Noord (VR);2017;1280.0;1250;134;125;9;72;;;62;1116;1053;63;324;;;792;30.0;18.0;11.0;1.0
538;Noord-Holland-Noord (VR);2018;1320.0;1286;155;141;14;92;;;63;1131;1066;65;330;;;801;34.0;5.0;18.0;11.0
539;Noord-Holland-Noord (VR);2019;1377.0;1338;152;142;10;85;;;67;1186;1094;92;320;;;866;39.0;10.0;11.0;18.0
540;Zaanstreek-Waterland (VR);2000;;821;55;52;3;35;21.0;14.0;20;766;749;17;180;33.0;147.0;586;;;;
541;Zaanstreek-Waterland (VR);2001;;852;61;59;2;40;23.0;17.0;21;791;770;21;176;31.0;145.0;615;;;;
542;Zaanstreek-Waterland (VR);2002;;835;62;59;3;36;18.0;18.0;26;773;754;19;188;25.0;163.0;585;;;;
543;Zaanstreek-Waterland (VR);2003;;821;70;66;4;40;21.0;19.0;30;751;733;18;173;27.0;146.0;578;;;;
544;Zaanstreek-Waterland (VR);2004;;822;78;72;6;42;22.0;20.0;36;744;719;25;160;18.0;142.0;584;;;;
545;Zaanstreek-Waterland (VR);2005;869.0;799;68;64;4;37;19.0;18.0;31;731;710;21;159;14.0;145.0;572;70.0;32.0;24.0;14.0
546;Zaanstreek-Waterland (VR);2006;855.0;795;77;71;6;45;22.0;23.0;32;718;699;19;216;24.0;192.0;502;60.0;32.0;18.0;10.0
547;Zaanstreek-Waterland (VR);2007;903.0;799;90;84;6;69;33.0;36.0;21;709;687;22;166;23.0;143.0;543;104.0;28.0;56.0;20.0
548;Zaanstreek-Waterland (VR);2008;873.0;765;90;84;6;69;33.0;36.0;21;675;640;35;173;18.0;155.0;502;108.0;28.0;59.0;21.0
549;Zaanstreek-Waterland (VR);2009;895.0;787;108;101;7;79;36.0;43.0;29;679;634;45;167;14.0;153.0;512;108.0;28.0;59.0;21.0
550;Zaanstreek-Waterland (VR);2010;891.0;778;120;105;15;69;24.0;45.0;51;658;621;37;165;15.0;150.0;493;113.0;31.0;61.0;21.0
551;Zaanstreek-Waterland (VR);2011;893.0;786;128;112;16;70;25.0;45.0;58;658;621;37;164;14.0;150.0;494;107.0;21.0;64.0;22.0
552;Zaanstreek-Waterland (VR);2012;886.0;781;134;122;12;80;;;54;647;617;30;160;;;487;105.0;33.0;49.0;23.0
553;Zaanstreek-Waterland (VR);2013;855.0;752;121;113;8;70;;;51;631;601;30;140;;;491;103.0;35.0;45.0;23.0
554;Zaanstreek-Waterland (VR);2014;868.0;783;129;121;8;73;;;56;654;624;30;144;;;510;85.0;36.0;22.0;27.0
555;Zaanstreek-Waterland (VR);2015;847.0;757;129;121;8;73;;;56;628;598;30;143;;;485;90.0;36.0;27.0;27.0
556;Zaanstreek-Waterland (VR);2016;821.0;712;115;102;13;86;;;29;597;576;21;165;;;432;109.0;36.0;46.0;27.0
557;Zaanstreek-Waterland (VR);2017;690.0;583;72;69;3;41;;;31;511;483;28;157;;;354;107.0;35.0;45.0;27.0
558;Zaanstreek-Waterland (VR);2018;700.0;560;68;56;12;39;;;29;492;467;25;156;;;336;140.0;47.0;58.0;35.0
559;Zaanstreek-Waterland (VR);2019;698.0;559;70;66;4;36;;;34;489;460;29;148;;;341;139.0;47.0;61.0;31.0
560;Kennemerland (VR);2000;;543;156;149;7;57;24.0;33.0;99;387;364;23;61;16.0;45.0;326;;;;
561;Kennemerland (VR);2001;;544;152;148;4;52;27.0;25.0;100;392;362;30;62;12.0;50.0;330;;;;
562;Kennemerland (VR);2002;;541;164;156;8;66;26.0;40.0;98;377;352;25;55;7.0;48.0;322;;;;
563;Kennemerland (VR);2003;;531;173;162;11;72;27.0;45.0;101;358;323;35;53;7.0;46.0;305;;;;
564;Kennemerland (VR);2004;;523;170;159;11;72;27.0;45.0;98;353;322;31;52;7.0;45.0;301;;;;
565;Kennemerland (VR);2005;783.0;685;229;217;12;73;22.0;51.0;156;456;429;27;89;9.0;80.0;367;98.0;28.0;68.0;2.0
566;Kennemerland (VR);2006;779.0;684;235;223;12;83;25.0;58.0;152;449;420;29;96;14.0;82.0;353;95.0;16.0;62.0;17.0
567;Kennemerland (VR);2007;572.0;510;163;158;5;64;14.0;50.0;99;347;319;28;60;7.0;53.0;287;62.0;13.0;47.0;2.0
568;Kennemerland (VR);2008;846.0;742;239;231;8;115;27.0;88.0;124;503;471;32;170;13.0;157.0;333;104.0;29.0;68.0;7.0
569;Kennemerland (VR);2009;807.0;716;234;227;7;107;23.0;84.0;127;482;455;27;147;14.0;133.0;335;91.0;25.0;62.0;4.0
570;Kennemerland (VR);2010;833.0;713;236;233;3;131;13.0;118.0;105;477;451;26;87;8.0;79.0;390;120.0;26.0;71.0;23.0
571;Kennemerland (VR);2011;848.0;711;229;226;3;122;13.0;109.0;107;482;457;25;80;6.0;74.0;402;137.0;24.0;86.0;27.0
572;Kennemerland (VR);2012;810.0;665;233;230;3;85;;;148;432;409;23;95;;;337;145.0;46.0;76.0;23.0
573;Kennemerland (VR);2013;727.0;590;181;179;2;54;;;127;409;388;21;89;;;320;137.0;33.0;83.0;21.0
574;Kennemerland (VR);2014;734.0;585;173;171;2;58;;;115;412;391;21;94;;;318;149.0;54.0;91.0;4.0
575;Kennemerland (VR);2015;739.0;587;176;173;3;68;;;108;411;386;25;115;;;296;152.0;54.0;94.0;4.0
576;Kennemerland (VR);2016;632.0;524;210;205;5;71;;;139;314;299;15;116;;;198;108.0;24.0;66.0;18.0
577;Kennemerland (VR);2017;609.0;559;230;223;7;85;;;145;329;304;25;55;;;274;50.0;19.0;31.0;0.0
578;Kennemerland (VR);2018;690.0;642;320;307;13;147;;;173;322;297;25;54;;;268;48.0;18.0;30.0;0.0
579;Kennemerland (VR);2019;690.0;642;320;307;13;147;;;173;322;297;25;54;;;268;48.0;18.0;30.0;0.0
580;Amsterdam-Amstelland (VR);2000;;1068;740;732;8;152;44.0;108.0;588;328;320;8;72;10.0;62.0;256;;;;
581;Amsterdam-Amstelland (VR);2001;;1075;756;750;6;157;39.0;118.0;599;319;311;8;73;7.0;66.0;246;;;;
582;Amsterdam-Amstelland (VR);2002;;1032;709;702;7;144;41.0;103.0;565;323;310;13;69;6.0;63.0;254;;;;
583;Amsterdam-Amstelland (VR);2003;;1013;672;662;10;133;43.0;90.0;539;341;321;20;70;6.0;64.0;271;;;;
584;Amsterdam-Amstelland (VR);2004;;1052;717;705;12;169;43.0;126.0;548;335;313;22;65;4.0;61.0;270;;;;
585;Amsterdam-Amstelland (VR);2005;1033.0;823;600;586;14;141;35.0;106.0;459;223;206;17;67;2.0;65.0;156;210.0;101.0;80.0;29.0
586;Amsterdam-Amstelland (VR);2006;999.0;783;570;560;10;122;24.0;98.0;448;213;197;16;35;1.0;34.0;178;216.0;59.0;128.0;29.0
587;Amsterdam-Amstelland (VR);2007;1252.0;1008;679;664;15;194;45.0;149.0;485;329;309;20;83;7.0;76.0;246;244.0;126.0;96.0;22.0
588;Amsterdam-Amstelland (VR);2008;1111.0;838;608;593;15;134;30.0;104.0;474;230;212;18;27;3.0;24.0;203;273.0;136.0;85.0;52.0
589;Amsterdam-Amstelland (VR);2009;1153.0;868;635;620;15;122;18.0;104.0;513;233;215;18;30;3.0;27.0;203;285.0;165.0;94.0;26.0
590;Amsterdam-Amstelland (VR);2010;1134.0;857;629;614;15;120;24.0;96.0;509;228;212;16;37;5.0;32.0;191;277.0;156.0;96.0;25.0
591;Amsterdam-Amstelland (VR);2011;1146.0;848;626;608;18;119;27.0;92.0;507;222;208;14;29;3.0;26.0;193;298.0;157.0;78.0;63.0
592;Amsterdam-Amstelland (VR);2012;1122.0;826;601;590;11;110;;;491;225;210;15;42;;;183;296.0;163.0;105.0;28.0
593;Amsterdam-Amstelland (VR);2013;1130.0;823;593;577;16;113;;;480;230;217;13;51;;;179;307.0;157.0;77.0;73.0
