ID;Leeftijd;Perioden;Mannen_1;Vrouwen_2;Mannen_3;Vrouwen_4
2394;46,5 jaar;2044;34.22;37.18;0.00164;0.00153
2395;46,5 jaar;2045;34.27;37.21;0.00162;0.00151
2396;46,5 jaar;2046;34.3;37.23;0.00161;0.00151
2397;46,5 jaar;2047;34.34;37.26;0.0016;0.0015
2398;46,5 jaar;2048;34.37;37.3;0.0016;0.0015
2399;46,5 jaar;2049;34.41;37.32;0.00158;0.0015
2400;47,5 jaar;2000;29.93;34.56;0.00285;0.00216
2401;47,5 jaar;2001;30.03;34.79;0.00283;0.00209
2402;47,5 jaar;2002;30.24;34.88;0.00276;0.00206
2403;47,5 jaar;2003;30.45;34.98;0.00268;0.00206
2404;47,5 jaar;2004;30.66;35.08;0.00261;0.002
2405;47,5 jaar;2005;30.81;35.14;0.00257;0.00199
2406;47,5 jaar;2006;30.92;35.19;0.00252;0.00198
2407;47,5 jaar;2007;31.03;35.24;0.0025;0.00196
2408;47,5 jaar;2008;31.14;35.27;0.00245;0.00196
2409;47,5 jaar;2009;31.24;35.3;0.00242;0.00196
2410;47,5 jaar;2010;31.34;35.34;0.00241;0.00195
2411;47,5 jaar;2011;31.43;35.38;0.00236;0.00193
2412;47,5 jaar;2012;31.52;35.4;0.00233;0.00191
2413;47,5 jaar;2013;31.6;35.42;0.00232;0.00192
2414;47,5 jaar;2014;31.68;35.45;0.00228;0.00189
2415;47,5 jaar;2015;31.77;35.48;0.00225;0.0019
2416;47,5 jaar;2016;31.85;35.5;0.00223;0.00188
2417;47,5 jaar;2017;31.92;35.53;0.00221;0.00188
2418;47,5 jaar;2018;32.0;35.56;0.00216;0.00187
2419;47,5 jaar;2019;32.06;35.58;0.00216;0.00187
2420;47,5 jaar;2020;32.13;35.61;0.00215;0.00186
2421;47,5 jaar;2021;32.19;35.64;0.0021;0.00185
2422;47,5 jaar;2022;32.26;35.66;0.0021;0.00183
2423;47,5 jaar;2023;32.33;35.68;0.00208;0.00184
2424;47,5 jaar;2024;32.38;35.7;0.00204;0.00183
2425;47,5 jaar;2025;32.44;35.73;0.00204;0.0018
2426;47,5 jaar;2026;32.49;35.75;0.00201;0.00179
2427;47,5 jaar;2027;32.54;35.78;0.00202;0.00179
2428;47,5 jaar;2028;32.59;35.81;0.00197;0.00178
2429;47,5 jaar;2029;32.65;35.83;0.00198;0.00177
2430;47,5 jaar;2030;32.7;35.85;0.00196;0.00177
2431;47,5 jaar;2031;32.75;35.87;0.00194;0.00176
2432;47,5 jaar;2032;32.79;35.91;0.00193;0.00177
2433;47,5 jaar;2033;32.84;35.93;0.00192;0.00173
2434;47,5 jaar;2034;32.89;35.96;0.00191;0.00172
2435;47,5 jaar;2035;32.92;35.99;0.00189;0.00172
2436;47,5 jaar;2036;32.97;36.02;0.00185;0.00172
2437;47,5 jaar;2037;33.01;36.05;0.00184;0.00168
2438;47,5 jaar;2038;33.05;36.06;0.00185;0.00171
2439;47,5 jaar;2039;33.1;36.09;0.00181;0.0017
2440;47,5 jaar;2040;33.13;36.13;0.00181;0.00168
2441;47,5 jaar;2041;33.18;36.15;0.0018;0.00168
2442;47,5 jaar;2042;33.21;36.18;0.00181;0.00166
2443;47,5 jaar;2043;33.25;36.2;0.00179;0.00167
2444;47,5 jaar;2044;33.28;36.24;0.00178;0.00167
2445;47,5 jaar;2045;33.32;36.26;0.00177;0.00164
2446;47,5 jaar;2046;33.36;36.29;0.00176;0.00164
2447;47,5 jaar;2047;33.4;36.32;0.00176;0.00162
2448;47,5 jaar;2048;33.43;36.35;0.00174;0.00161
2449;47,5 jaar;2049;33.47;36.37;0.00172;0.00159
2450;48,5 jaar;2000;29.02;33.64;0.00308;0.00233
2451;48,5 jaar;2001;29.11;33.86;0.00305;0.00226
2452;48,5 jaar;2002;29.32;33.96;0.00296;0.00225
2453;48,5 jaar;2003;29.53;34.05;0.0029;0.00221
2454;48,5 jaar;2004;29.74;34.15;0.00283;0.00219
2455;48,5 jaar;2005;29.89;34.21;0.00277;0.00216
2456;48,5 jaar;2006;30.0;34.26;0.00273;0.00213
2457;48,5 jaar;2007;30.11;34.31;0.0027;0.00211
2458;48,5 jaar;2008;30.21;34.34;0.00266;0.00213
2459;48,5 jaar;2009;30.31;34.37;0.00264;0.0021
2460;48,5 jaar;2010;30.42;34.41;0.00258;0.00206
2461;48,5 jaar;2011;30.5;34.45;0.00254;0.0021
2462;48,5 jaar;2012;30.6;34.47;0.00252;0.00209
2463;48,5 jaar;2013;30.67;34.49;0.00251;0.00209
2464;48,5 jaar;2014;30.75;34.52;0.00248;0.00206
2465;48,5 jaar;2015;30.84;34.55;0.00242;0.00205
2466;48,5 jaar;2016;30.92;34.57;0.00239;0.00203
2467;48,5 jaar;2017;30.99;34.6;0.0024;0.00203
2468;48,5 jaar;2018;31.07;34.63;0.00236;0.00201
2469;48,5 jaar;2019;31.13;34.65;0.00233;0.00201
2470;48,5 jaar;2020;31.2;34.67;0.00231;0.00199
2471;48,5 jaar;2021;31.26;34.7;0.00228;0.00199
2472;48,5 jaar;2022;31.33;34.72;0.00228;0.00197
2473;48,5 jaar;2023;31.39;34.75;0.00224;0.00195
2474;48,5 jaar;2024;31.45;34.76;0.00222;0.00197
2475;48,5 jaar;2025;31.5;34.8;0.00221;0.00194
2476;48,5 jaar;2026;31.56;34.82;0.00218;0.00195
2477;48,5 jaar;2027;31.61;34.85;0.00218;0.00192
2478;48,5 jaar;2028;31.66;34.87;0.00216;0.0019
2479;48,5 jaar;2029;31.71;34.89;0.00215;0.00191
2480;48,5 jaar;2030;31.76;34.92;0.00209;0.00191
2481;48,5 jaar;2031;31.81;34.94;0.00207;0.0019
2482;48,5 jaar;2032;31.85;34.97;0.00208;0.00188
2483;48,5 jaar;2033;31.9;34.99;0.00206;0.00187
2484;48,5 jaar;2034;31.95;35.03;0.00205;0.00186
2485;48,5 jaar;2035;31.98;35.05;0.00204;0.00186
2486;48,5 jaar;2036;32.03;35.08;0.00202;0.00183
2487;48,5 jaar;2037;32.07;35.11;0.00203;0.00182
2488;48,5 jaar;2038;32.11;35.12;0.002;0.00181
2489;48,5 jaar;2039;32.16;35.15;0.00197;0.0018
2490;48,5 jaar;2040;32.19;35.19;0.00196;0.00182
2491;48,5 jaar;2041;32.24;35.21;0.00194;0.0018
2492;48,5 jaar;2042;32.27;35.24;0.00194;0.00178
2493;48,5 jaar;2043;32.31;35.26;0.00192;0.00178
2494;48,5 jaar;2044;32.34;35.3;0.00192;0.00178
2495;48,5 jaar;2045;32.38;35.32;0.00192;0.00177
2496;48,5 jaar;2046;32.42;35.35;0.00187;0.00177
2497;48,5 jaar;2047;32.45;35.38;0.00188;0.00174
2498;48,5 jaar;2048;32.49;35.41;0.00188;0.00174
2499;48,5 jaar;2049;32.52;35.43;0.00186;0.00171
2500;49,5 jaar;2000;28.11;32.71;0.00351;0.00257
2501;49,5 jaar;2001;28.2;32.94;0.00347;0.00252
2502;49,5 jaar;2002;28.4;33.03;0.00337;0.00246
2503;49,5 jaar;2003;28.62;33.12;0.00327;0.00243
2504;49,5 jaar;2004;28.83;33.22;0.00321;0.00242
2505;49,5 jaar;2005;28.97;33.28;0.00317;0.00239
2506;49,5 jaar;2006;29.08;33.33;0.00309;0.00237
2507;49,5 jaar;2007;29.19;33.38;0.00305;0.00235
2508;49,5 jaar;2008;29.29;33.41;0.00303;0.00236
2509;49,5 jaar;2009;29.39;33.44;0.00297;0.00233
2510;49,5 jaar;2010;29.49;33.48;0.00293;0.00233
2511;49,5 jaar;2011;29.58;33.52;0.00291;0.00235
2512;49,5 jaar;2012;29.67;33.54;0.00287;0.00229
2513;49,5 jaar;2013;29.75;33.56;0.00283;0.0023
2514;49,5 jaar;2014;29.83;33.59;0.00279;0.00229
2515;49,5 jaar;2015;29.92;33.62;0.00276;0.00226
2516;49,5 jaar;2016;30.0;33.64;0.00274;0.00225
2517;49,5 jaar;2017;30.07;33.67;0.00271;0.00226
2518;49,5 jaar;2018;30.14;33.69;0.00266;0.00226
2519;49,5 jaar;2019;30.2;33.71;0.00266;0.00224
2520;49,5 jaar;2020;30.27;33.74;0.00262;0.0022
2521;49,5 jaar;2021;30.33;33.77;0.00263;0.00222
2522;49,5 jaar;2022;30.4;33.79;0.00257;0.0022
2523;49,5 jaar;2023;30.46;33.81;0.00253;0.0022
2524;49,5 jaar;2024;30.52;33.83;0.00253;0.00219
2525;49,5 jaar;2025;30.57;33.86;0.00249;0.00218
2526;49,5 jaar;2026;30.62;33.89;0.00248;0.00215
2527;49,5 jaar;2027;30.67;33.91;0.00246;0.00216
2528;49,5 jaar;2028;30.73;33.94;0.00245;0.00212
2529;49,5 jaar;2029;30.78;33.96;0.00239;0.00213
2530;49,5 jaar;2030;30.83;33.98;0.00239;0.00212
2531;49,5 jaar;2031;30.88;34.0;0.00238;0.00211
2532;49,5 jaar;2032;30.92;34.03;0.00235;0.0021
2533;49,5 jaar;2033;30.97;34.06;0.00234;0.00208
2534;49,5 jaar;2034;31.01;34.09;0.00233;0.00208
2535;49,5 jaar;2035;31.05;34.12;0.00228;0.00206
2536;49,5 jaar;2036;31.09;34.14;0.0023;0.00204
2537;49,5 jaar;2037;31.14;34.17;0.00228;0.00204
2538;49,5 jaar;2038;31.18;34.19;0.00225;0.00207
2539;49,5 jaar;2039;31.22;34.22;0.00225;0.00202
2540;49,5 jaar;2040;31.26;34.25;0.00223;0.00202
2541;49,5 jaar;2041;31.3;34.27;0.0022;0.002
2542;49,5 jaar;2042;31.33;34.3;0.0022;0.00201
2543;49,5 jaar;2043;31.37;34.32;0.00217;0.002
2544;49,5 jaar;2044;31.4;34.36;0.00217;0.00199
2545;49,5 jaar;2045;31.44;34.38;0.00215;0.00196
2546;49,5 jaar;2046;31.48;34.41;0.00215;0.00196
2547;49,5 jaar;2047;31.51;34.44;0.00214;0.00195
2548;49,5 jaar;2048;31.55;34.47;0.00214;0.00194
2549;49,5 jaar;2049;31.58;34.49;0.00209;0.00193
2550;50,5 jaar;2000;27.2;31.8;0.00392;0.00283
2551;50,5 jaar;2001;27.3;32.02;0.00388;0.00273
2552;50,5 jaar;2002;27.5;32.11;0.00379;0.00272
2553;50,5 jaar;2003;27.71;32.2;0.0037;0.00268
2554;50,5 jaar;2004;27.92;32.3;0.00359;0.00263
2555;50,5 jaar;2005;28.06;32.36;0.00353;0.00263
2556;50,5 jaar;2006;28.17;32.41;0.00348;0.00259
2557;50,5 jaar;2007;28.27;32.46;0.00344;0.00259
2558;50,5 jaar;2008;28.38;32.49;0.00338;0.00258
2559;50,5 jaar;2009;28.48;32.52;0.00336;0.00257
2560;50,5 jaar;2010;28.58;32.56;0.00331;0.00257
2561;50,5 jaar;2011;28.66;32.59;0.00328;0.00252
2562;50,5 jaar;2012;28.76;32.62;0.00322;0.00251
2563;50,5 jaar;2013;28.83;32.64;0.00318;0.00249
2564;50,5 jaar;2014;28.91;32.66;0.00315;0.0025
2565;50,5 jaar;2015;29.0;32.69;0.00311;0.00249
2566;50,5 jaar;2016;29.08;32.71;0.00309;0.00248
2567;50,5 jaar;2017;29.15;32.74;0.00304;0.00245
2568;50,5 jaar;2018;29.22;32.77;0.00302;0.00245
2569;50,5 jaar;2019;29.28;32.79;0.00298;0.00243
2570;50,5 jaar;2020;29.35;32.82;0.00294;0.00242
2571;50,5 jaar;2021;29.41;32.84;0.00293;0.00243
2572;50,5 jaar;2022;29.48;32.87;0.00289;0.00241
2573;50,5 jaar;2023;29.54;32.89;0.00286;0.00239
2574;50,5 jaar;2024;29.59;32.9;0.00284;0.0024
2575;50,5 jaar;2025;29.65;32.94;0.00281;0.00238
2576;50,5 jaar;2026;29.7;32.96;0.00279;0.00237
2577;50,5 jaar;2027;29.75;32.98;0.00275;0.00236
2578;50,5 jaar;2028;29.8;33.01;0.00273;0.00233
2579;50,5 jaar;2029;29.85;33.03;0.00272;0.00234
2580;50,5 jaar;2030;29.9;33.05;0.00269;0.00229
2581;50,5 jaar;2031;29.95;33.07;0.00266;0.00231
2582;50,5 jaar;2032;29.99;33.11;0.00268;0.00228
2583;50,5 jaar;2033;30.04;33.13;0.00263;0.00228
2584;50,5 jaar;2034;30.08;33.16;0.00261;0.00227
2585;50,5 jaar;2035;30.12;33.19;0.00259;0.00225
2586;50,5 jaar;2036;30.16;33.21;0.00256;0.00223
2587;50,5 jaar;2037;30.21;33.24;0.00257;0.00225
2588;50,5 jaar;2038;30.25;33.26;0.00253;0.00223
2589;50,5 jaar;2039;30.29;33.28;0.00251;0.00222
2590;50,5 jaar;2040;30.32;33.32;0.0025;0.0022
2591;50,5 jaar;2041;30.37;33.34;0.0025;0.00221
2592;50,5 jaar;2042;30.4;33.37;0.00248;0.00216
2593;50,5 jaar;2043;30.44;33.39;0.00245;0.00216
2594;50,5 jaar;2044;30.47;33.43;0.00246;0.00216
2595;50,5 jaar;2045;30.51;33.45;0.00245;0.00215
2596;50,5 jaar;2046;30.54;33.47;0.00242;0.00214
2597;50,5 jaar;2047;30.58;33.5;0.00239;0.00211
2598;50,5 jaar;2048;30.61;33.54;0.00239;0.00209
2599;50,5 jaar;2049;30.65;33.56;0.00237;0.0021
2600;51,5 jaar;2000;26.31;30.89;0.00438;0.003
2601;51,5 jaar;2001;26.4;31.11;0.00433;0.00294
2602;51,5 jaar;2002;26.6;31.2;0.00422;0.0029
2603;51,5 jaar;2003;26.81;31.29;0.00413;0.00288
2604;51,5 jaar;2004;27.02;31.38;0.00401;0.00285
2605;51,5 jaar;2005;27.16;31.44;0.00395;0.00281
2606;51,5 jaar;2006;27.27;31.49;0.0039;0.0028
2607;51,5 jaar;2007;27.37;31.54;0.00383;0.00278
2608;51,5 jaar;2008;27.47;31.57;0.00378;0.00276
2609;51,5 jaar;2009;27.57;31.6;0.00373;0.00273
2610;51,5 jaar;2010;27.67;31.64;0.00366;0.00274
2611;51,5 jaar;2011;27.75;31.68;0.00362;0.00271
2612;51,5 jaar;2012;27.85;31.7;0.00358;0.00271
2613;51,5 jaar;2013;27.92;31.72;0.00354;0.00269
2614;51,5 jaar;2014;28.0;31.75;0.00349;0.00267
2615;51,5 jaar;2015;28.09;31.77;0.00348;0.00265
2616;51,5 jaar;2016;28.16;31.79;0.00342;0.00265
2617;51,5 jaar;2017;28.23;31.82;0.0034;0.00263
2618;51,5 jaar;2018;28.3;31.85;0.00337;0.00264
2619;51,5 jaar;2019;28.37;31.87;0.00332;0.0026
2620;51,5 jaar;2020;28.44;31.89;0.0033;0.00262
2621;51,5 jaar;2021;28.49;31.92;0.00324;0.0026
2622;51,5 jaar;2022;28.56;31.94;0.00322;0.00257
2623;51,5 jaar;2023;28.62;31.96;0.00319;0.00259
2624;51,5 jaar;2024;28.68;31.98;0.00317;0.00257
2625;51,5 jaar;2025;28.73;32.01;0.00314;0.00255
2626;51,5 jaar;2026;28.78;32.03;0.00312;0.00254
2627;51,5 jaar;2027;28.83;32.06;0.00307;0.00251
2628;51,5 jaar;2028;28.88;32.08;0.00306;0.0025
2629;51,5 jaar;2029;28.93;32.1;0.00301;0.00249
2630;51,5 jaar;2030;28.98;32.13;0.00303;0.00248
2631;51,5 jaar;2031;29.03;32.15;0.00297;0.0025
2632;51,5 jaar;2032;29.07;32.18;0.00295;0.00244
2633;51,5 jaar;2033;29.12;32.2;0.00293;0.00244
2634;51,5 jaar;2034;29.16;32.23;0.00291;0.00242
2635;51,5 jaar;2035;29.19;32.26;0.0029;0.00242
2636;51,5 jaar;2036;29.24;32.28;0.00287;0.00242
2637;51,5 jaar;2037;29.28;32.32;0.00288;0.00238
2638;51,5 jaar;2038;29.32;32.33;0.00283;0.00237
2639;51,5 jaar;2039;29.37;32.36;0.00277;0.00237
2640;51,5 jaar;2040;29.4;32.39;0.00279;0.00236
2641;51,5 jaar;2041;29.44;32.41;0.00275;0.00235
2642;51,5 jaar;2042;29.47;32.44;0.00276;0.00234
2643;51,5 jaar;2043;29.51;32.46;0.00275;0.00231
2644;51,5 jaar;2044;29.54;32.5;0.00274;0.0023
2645;51,5 jaar;2045;29.58;32.52;0.00272;0.0023
2646;51,5 jaar;2046;29.62;32.55;0.00269;0.00229
2647;51,5 jaar;2047;29.65;32.57;0.00269;0.00228
2648;51,5 jaar;2048;29.68;32.61;0.00265;0.00228
2649;51,5 jaar;2049;29.72;32.63;0.00264;0.00227
2650;52,5 jaar;2000;25.42;29.98;0.00476;0.00326
2651;52,5 jaar;2001;25.51;30.2;0.00469;0.0032
2652;52,5 jaar;2002;25.71;30.29;0.00459;0.00315
2653;52,5 jaar;2003;25.92;30.38;0.00446;0.00311
2654;52,5 jaar;2004;26.12;30.47;0.00436;0.00305
2655;52,5 jaar;2005;26.26;30.53;0.00427;0.00305
2656;52,5 jaar;2006;26.37;30.58;0.00422;0.003
2657;52,5 jaar;2007;26.47;30.62;0.00418;0.00299
2658;52,5 jaar;2008;26.58;30.66;0.00409;0.00296
2659;52,5 jaar;2009;26.67;30.68;0.00403;0.00294
2660;52,5 jaar;2010;26.77;30.72;0.00399;0.00294
2661;52,5 jaar;2011;26.85;30.76;0.00396;0.00291
2662;52,5 jaar;2012;26.95;30.78;0.00389;0.0029
2663;52,5 jaar;2013;27.02;30.8;0.00383;0.00288
2664;52,5 jaar;2014;27.1;30.83;0.0038;0.00288
2665;52,5 jaar;2015;27.18;30.86;0.00376;0.00288
2666;52,5 jaar;2016;27.26;30.88;0.00369;0.00286
2667;52,5 jaar;2017;27.33;30.91;0.00368;0.00285
2668;52,5 jaar;2018;27.4;30.93;0.00363;0.00284
2669;52,5 jaar;2019;27.46;30.95;0.00357;0.00282
2670;52,5 jaar;2020;27.53;30.98;0.00358;0.00282
2671;52,5 jaar;2021;27.59;31.0;0.00354;0.00279
2672;52,5 jaar;2022;27.65;31.02;0.00353;0.00276
2673;52,5 jaar;2023;27.71;31.04;0.00345;0.00278
2674;52,5 jaar;2024;27.77;31.06;0.00343;0.00275
2675;52,5 jaar;2025;27.82;31.09;0.00339;0.00275
2676;52,5 jaar;2026;27.87;31.11;0.00338;0.00274
2677;52,5 jaar;2027;27.92;31.14;0.00335;0.00269
2678;52,5 jaar;2028;27.97;31.16;0.0033;0.00268
2679;52,5 jaar;2029;28.02;31.18;0.00328;0.00269
2680;52,5 jaar;2030;28.06;31.21;0.00326;0.00268
2681;52,5 jaar;2031;28.11;31.23;0.00324;0.00266
2682;52,5 jaar;2032;28.16;31.26;0.00324;0.00265
2683;52,5 jaar;2033;28.2;31.28;0.00319;0.00262
2684;52,5 jaar;2034;28.25;31.31;0.00317;0.0026
2685;52,5 jaar;2035;28.28;31.34;0.00315;0.00262
2686;52,5 jaar;2036;28.32;31.36;0.00311;0.00261
2687;52,5 jaar;2037;28.37;31.39;0.00308;0.00256
2688;52,5 jaar;2038;28.4;31.41;0.00306;0.0026
2689;52,5 jaar;2039;28.45;31.43;0.00304;0.00254
2690;52,5 jaar;2040;28.48;31.47;0.00302;0.00255
2691;52,5 jaar;2041;28.52;31.49;0.003;0.00253
2692;52,5 jaar;2042;28.55;31.52;0.003;0.00252
2693;52,5 jaar;2043;28.59;31.53;0.00299;0.00251
2694;52,5 jaar;2044;28.62;31.57;0.00296;0.0025
2695;52,5 jaar;2045;28.66;31.6;0.00293;0.00251
2696;52,5 jaar;2046;28.69;31.62;0.0029;0.00247
2697;52,5 jaar;2047;28.73;31.65;0.0029;0.00246
2698;52,5 jaar;2048;28.76;31.68;0.00289;0.00244
2699;52,5 jaar;2049;28.8;31.7;0.00288;0.00244
2700;53,5 jaar;2000;24.54;29.07;0.00517;0.00347
2701;53,5 jaar;2001;24.63;29.29;0.0051;0.00339
2702;53,5 jaar;2002;24.83;29.38;0.00499;0.00334
2703;53,5 jaar;2003;25.03;29.47;0.00485;0.0033
2704;53,5 jaar;2004;25.24;29.56;0.00475;0.00325
2705;53,5 jaar;2005;25.37;29.62;0.00465;0.00324
2706;53,5 jaar;2006;25.48;29.67;0.00459;0.0032
2707;53,5 jaar;2007;25.58;29.71;0.0045;0.00319
2708;53,5 jaar;2008;25.68;29.75;0.00446;0.00318
2709;53,5 jaar;2009;25.78;29.77;0.0044;0.00315
2710;53,5 jaar;2010;25.88;29.81;0.00434;0.00312
2711;53,5 jaar;2011;25.96;29.85;0.0043;0.00311
2712;53,5 jaar;2012;26.05;29.87;0.00423;0.00312
2713;53,5 jaar;2013;26.12;29.89;0.00418;0.0031
2714;53,5 jaar;2014;26.2;29.92;0.00414;0.0031
2715;53,5 jaar;2015;26.28;29.94;0.00408;0.00306
2716;53,5 jaar;2016;26.36;29.97;0.00405;0.00306
2717;53,5 jaar;2017;26.43;29.99;0.00399;0.00303
2718;53,5 jaar;2018;26.5;30.02;0.00396;0.00302
2719;53,5 jaar;2019;26.56;30.04;0.00392;0.003
2720;53,5 jaar;2020;26.63;30.06;0.0039;0.00301
2721;53,5 jaar;2021;26.68;30.09;0.00385;0.00296
2722;53,5 jaar;2022;26.75;30.11;0.00379;0.00295
2723;53,5 jaar;2023;26.81;30.13;0.00376;0.00295
2724;53,5 jaar;2024;26.86;30.15;0.00373;0.00295
2725;53,5 jaar;2025;26.91;30.18;0.0037;0.00292
2726;53,5 jaar;2026;26.96;30.2;0.00367;0.0029
2727;53,5 jaar;2027;27.01;30.22;0.00364;0.0029
2728;53,5 jaar;2028;27.06;30.24;0.00362;0.00286
2729;53,5 jaar;2029;27.11;30.27;0.00358;0.00287
2730;53,5 jaar;2030;27.15;30.29;0.00355;0.00287
2731;53,5 jaar;2031;27.2;30.31;0.00352;0.00286
2732;53,5 jaar;2032;27.24;30.34;0.0035;0.00284
2733;53,5 jaar;2033;27.29;30.36;0.00345;0.0028
2734;53,5 jaar;2034;27.33;30.39;0.00344;0.00281
2735;53,5 jaar;2035;27.37;30.42;0.00339;0.00278
2736;53,5 jaar;2036;27.41;30.44;0.00337;0.00276
2737;53,5 jaar;2037;27.45;30.47;0.00336;0.00275
2738;53,5 jaar;2038;27.49;30.49;0.00334;0.00274
2739;53,5 jaar;2039;27.53;30.51;0.00331;0.00272
2740;53,5 jaar;2040;27.56;30.55;0.00328;0.00272
2741;53,5 jaar;2041;27.61;30.57;0.00327;0.0027
2742;53,5 jaar;2042;27.64;30.6;0.00325;0.00269
2743;53,5 jaar;2043;27.67;30.61;0.00323;0.00271
2744;53,5 jaar;2044;27.7;30.65;0.00321;0.00267
2745;53,5 jaar;2045;27.74;30.67;0.0032;0.00265
2746;53,5 jaar;2046;27.78;30.7;0.00316;0.00262
2747;53,5 jaar;2047;27.81;30.72;0.00315;0.00262
2748;53,5 jaar;2048;27.84;30.75;0.00312;0.00261
2749;53,5 jaar;2049;27.88;30.77;0.00312;0.00261
2750;54,5 jaar;2000;23.67;28.17;0.00579;0.00386
2751;54,5 jaar;2001;23.76;28.39;0.00573;0.00379
2752;54,5 jaar;2002;23.95;28.48;0.00558;0.00373
2753;54,5 jaar;2003;24.15;28.56;0.00542;0.00368
2754;54,5 jaar;2004;24.35;28.66;0.0053;0.00364
2755;54,5 jaar;2005;24.49;28.72;0.00521;0.0036
2756;54,5 jaar;2006;24.6;28.77;0.00513;0.00357
2757;54,5 jaar;2007;24.69;28.81;0.00506;0.00355
2758;54,5 jaar;2008;24.8;28.84;0.00498;0.00351
2759;54,5 jaar;2009;24.89;28.86;0.00491;0.00351
2760;54,5 jaar;2010;24.99;28.9;0.00485;0.00349
2761;54,5 jaar;2011;25.07;28.94;0.00478;0.00346
2762;54,5 jaar;2012;25.16;28.96;0.00474;0.00345
2763;54,5 jaar;2013;25.23;28.98;0.00468;0.00342
2764;54,5 jaar;2014;25.31;29.01;0.00463;0.00342
2765;54,5 jaar;2015;25.39;29.03;0.00458;0.00341
2766;54,5 jaar;2016;25.46;29.06;0.00453;0.0034
2767;54,5 jaar;2017;25.53;29.08;0.00446;0.00338
2768;54,5 jaar;2018;25.6;29.11;0.00442;0.00338
2769;54,5 jaar;2019;25.66;29.12;0.00436;0.00335
2770;54,5 jaar;2020;25.73;29.15;0.00435;0.00332
2771;54,5 jaar;2021;25.78;29.18;0.00428;0.00332
2772;54,5 jaar;2022;25.85;29.2;0.00425;0.0033
2773;54,5 jaar;2023;25.91;29.22;0.0042;0.00329
2774;54,5 jaar;2024;25.96;29.23;0.00418;0.00326
2775;54,5 jaar;2025;26.01;29.27;0.00412;0.00324
2776;54,5 jaar;2026;26.06;29.29;0.00411;0.00323
2777;54,5 jaar;2027;26.1;29.31;0.00407;0.00322
2778;54,5 jaar;2028;26.15;29.33;0.00403;0.00321
2779;54,5 jaar;2029;26.2;29.35;0.004;0.00318
2780;54,5 jaar;2030;26.25;29.38;0.00397;0.00317
2781;54,5 jaar;2031;26.3;29.4;0.00393;0.00317
2782;54,5 jaar;2032;26.34;29.42;0.00389;0.00314
2783;54,5 jaar;2033;26.38;29.44;0.00386;0.00314
2784;54,5 jaar;2034;26.43;29.48;0.00383;0.00313
2785;54,5 jaar;2035;26.46;29.5;0.00383;0.00309
2786;54,5 jaar;2036;26.5;29.52;0.00377;0.00308
2787;54,5 jaar;2037;26.54;29.55;0.00375;0.00305
2788;54,5 jaar;2038;26.58;29.57;0.0037;0.00306
2789;54,5 jaar;2039;26.62;29.59;0.00371;0.00304
2790;54,5 jaar;2040;26.65;29.63;0.00368;0.00301
2791;54,5 jaar;2041;26.69;29.65;0.00366;0.003
2792;54,5 jaar;2042;26.73;29.68;0.00364;0.00299
2793;54,5 jaar;2043;26.76;29.69;0.00362;0.00298
2794;54,5 jaar;2044;26.79;29.73;0.00359;0.00295
2795;54,5 jaar;2045;26.83;29.75;0.00355;0.00293
2796;54,5 jaar;2046;26.86;29.78;0.00354;0.00294
2797;54,5 jaar;2047;26.9;29.8;0.00353;0.00293
2798;54,5 jaar;2048;26.93;29.83;0.00351;0.00291
2799;54,5 jaar;2049;26.96;29.85;0.0035;0.00292
2800;55,5 jaar;2000;22.8;27.28;0.00662;0.00425
2801;55,5 jaar;2001;22.89;27.5;0.00655;0.00413
2802;55,5 jaar;2002;23.08;27.58;0.00637;0.00405
2803;55,5 jaar;2003;23.28;27.67;0.00619;0.00401
2804;55,5 jaar;2004;23.48;27.76;0.00607;0.00399
2805;55,5 jaar;2005;23.62;27.82;0.00596;0.00395
2806;55,5 jaar;2006;23.72;27.87;0.00585;0.0039
2807;55,5 jaar;2007;23.82;27.91;0.00579;0.00386
2808;55,5 jaar;2008;23.92;27.94;0.00569;0.00382
2809;55,5 jaar;2009;24.01;27.96;0.00561;0.00383
2810;55,5 jaar;2010;24.11;28.0;0.00554;0.00381
2811;55,5 jaar;2011;24.19;28.04;0.00549;0.00379
2812;55,5 jaar;2012;24.27;28.06;0.00541;0.00377
2813;55,5 jaar;2013;24.35;28.08;0.00536;0.00377
2814;55,5 jaar;2014;24.42;28.11;0.00529;0.00375
2815;55,5 jaar;2015;24.5;28.13;0.00524;0.00371
2816;55,5 jaar;2016;24.58;28.15;0.00516;0.00373
2817;55,5 jaar;2017;24.64;28.18;0.00512;0.00371
2818;55,5 jaar;2018;24.71;28.2;0.00504;0.00367
2819;55,5 jaar;2019;24.77;28.22;0.005;0.00364
2820;55,5 jaar;2020;24.84;28.25;0.00496;0.00362
2821;55,5 jaar;2021;24.89;28.27;0.00491;0.00363
2822;55,5 jaar;2022;24.96;28.29;0.00486;0.00361
2823;55,5 jaar;2023;25.01;28.31;0.0048;0.0036
2824;55,5 jaar;2024;25.07;28.33;0.00475;0.00358
2825;55,5 jaar;2025;25.12;28.36;0.00472;0.00358
2826;55,5 jaar;2026;25.17;28.38;0.00471;0.00354
2827;55,5 jaar;2027;25.21;28.4;0.00467;0.00353
2828;55,5 jaar;2028;25.26;28.42;0.00461;0.00349
2829;55,5 jaar;2029;25.3;28.44;0.00456;0.00348
