ID;Geslacht;Leeftijd;Gemeenten;Perioden;TotaleBevolking100_1;NederlandseAchtergrond_2;NederlandseAchtergrondRelatief_3;TotaalMetMigratieachtergrond_4;TotaalMetMigratieachtergrondRelatief_5;TotaalWesterseMigratieachtergrond_6;WesterseMigratieachtergrondRelatief_7;EuropeseUnieExclNederlandseAcht_8;EUExclNedAchtergrondRelatief_9;Belgie_10;BelgieRelatief_11;Duitsland_12;DuitslandRelatief_13;Indonesie_14;IndonesieRelatief_15;TotaalNietWesterseMigratieachtergrond_16;NietWesterseMigratieachtergrondRel_17;Marokko_18;MarokkoRelatief_19;VoormaligeNederlandseAntillenAruba_20;VoormNedAntillenArubaRelatief_21;Suriname_22;SurinameRelatief_23;Turkije_24;TurkijeRelatief_25;GrenswijzigingenPer1Januari_26;TotaalHuishoudens_27;Eenpersoonshuishoudens_28;TotaalMeerpersoonshuishoudens_29;MeerpersoonshuishoudensZonderKinderen_30;MeerpersoonshuishoudensMetKinderen_31;TotaalNietGehuwdeParen_32;NietGehuwdPaarZonderKinderen_33;NietGehuwdPaarMetKinderen_34;TotaalGehuwdeParen_35;GehuwdPaarZonderKinderen_36;GehuwdPaarMetKinderen_37;Eenouderhuishoudens_38;OverigeHuishoudens_39;GemiddeldAantalPersonenPerHuishouden_40;TotaalLevendGeborenKinderen100_41;NederlandseAchtergrond_42;NederlandseAchtergrondRelatief_43;TotaalMetMigratieachtergrond_44;TotaalMetMigratieachtergrondRelatief_45;TotaalWesterseMigratieachtergrond_46;WesterseMigratieachtergrondRelatief_47;EuropeseUnie_48;EuropeseUnieRelatief_49;Belgie_50;BelgieRelatief_51;Duitsland_52;DuitslandRelatief_53;Indonesie_54;IndonesieRelatief_55;TotaalNietWesterseMigratieachtergrond_56;NietWesterseMigAchtergrondRelatief_57;Marokko_58;MarokkoRelatief_59;VoormaligeNederlandseAntillenAruba_60;VoormNedAntillenArubaRelatief_61;Suriname_62;SurinameRelatief_63;Turkije_64;TurkijeRelatief_65;Overledenen_66;Geboorteoverschot_67;BinnenGemeentenVerhuisdePersonen_68;TotaalGevestigdePersonen_69;Immigratie_70;UitAndereGemeente_71;TotaalVertrokkenPersonenInclusief_72;TotaalVertrokkenPersonenExclusie_73;EmigratieInclusiefAdministratieveC_74;EmigratieExclusiefAdministratieveC_75;NaarAndereGemeente_76;MigratiesaldoInclusiefAdministratie_77;MigratiesaldoExclusiefAdministratie_78;SaldoAdministratieveCorrecties_79;AdministratieveOpnemingen_80;AdministratieveAfvoeringen_81;TotaleBevolkingsgroei_82;TotaleBevolkingsgroeiRelatief_83;TotaleBevolkingOp31December_84
37;Totaal mannen en vrouwen;Totaal;Alkmaar;2015;107106.0;84275.0;78.7;22831.0;21.3;10172.0;9.5;6014.0;5.6;331.0;0.3;1992.0;1.9;2326.0;2.2;12659.0;11.8;1896.0;1.8;1163.0;1.1;1461.0;1.4;2706.0;2.5;11858.0;50002.0;19646.0;30356.0;14092.0;16264.0;6792.0;3853.0;2939.0;19498.0;10023.0;9475.0;3850.0;216.0;2.11;1120.0;862.0;77.0;258.0;23.0;76.0;6.8;54.0;4.8;5.0;0.4;4.0;0.4;6.0;0.5;182.0;16.3;33.0;2.9;13.0;1.2;6.0;0.5;23.0;2.1;895.0;225.0;6037.0;5754.0;1121.0;4633.0;5460.0;5454.0;648.0;642.0;4812.0;294.0;300.0;-6.0;184.0;190.0;509.0;4.8;107615.0
38;Totaal mannen en vrouwen;Totaal;Alkmaar;2016;107615.0;84350.0;78.4;23265.0;21.6;10182.0;9.5;6022.0;5.6;326.0;0.3;1974.0;1.8;2300.0;2.1;13083.0;12.2;1942.0;1.8;1178.0;1.1;1470.0;1.4;2666.0;2.5;;50431.0;19935.0;30496.0;14169.0;16327.0;6977.0;3971.0;3006.0;19370.0;9994.0;9376.0;3945.0;204.0;2.1;1150.0;823.0;71.6;327.0;28.4;109.0;9.5;76.0;6.6;5.0;0.4;10.0;0.9;3.0;0.3;218.0;19.0;33.0;2.9;9.0;0.8;12.0;1.0;32.0;2.8;979.0;171.0;6561.0;6581.0;1106.0;5475.0;5997.0;5888.0;738.0;629.0;5259.0;584.0;693.0;-109.0;186.0;295.0;758.0;7.0;108373.0
39;Totaal mannen en vrouwen;Totaal;Alkmaar;2017;108373.0;84442.0;77.9;23931.0;22.1;10256.0;9.5;6060.0;5.6;329.0;0.3;1963.0;1.8;2286.0;2.1;13675.0;12.6;1972.0;1.8;1171.0;1.1;1475.0;1.4;2669.0;2.5;;50917.0;20371.0;30546.0;14174.0;16372.0;7083.0;4030.0;3053.0;19243.0;9926.0;9317.0;4002.0;218.0;2.09;1089.0;825.0;75.8;264.0;24.2;83.0;7.6;52.0;4.8;4.0;0.4;5.0;0.5;4.0;0.4;181.0;16.6;26.0;2.4;13.0;1.2;3.0;0.3;14.0;1.3;862.0;227.0;6709.0;6110.0;783.0;5327.0;6239.0;6154.0;620.0;535.0;5619.0;-129.0;-44.0;-85.0;175.0;260.0;97.0;0.9;108470.0
40;Totaal mannen en vrouwen;Totaal;Alkmaar;2018;108470.0;84327.0;77.7;24143.0;22.3;10293.0;9.5;6081.0;5.6;328.0;0.3;1958.0;1.8;2281.0;2.1;13850.0;12.8;1976.0;1.8;1172.0;1.1;1458.0;1.3;2643.0;2.4;;51225.0;20628.0;30597.0;14096.0;16501.0;7091.0;3976.0;3115.0;19182.0;9920.0;9262.0;4124.0;200.0;2.09;1076.0;802.0;74.5;274.0;25.5;84.0;7.8;55.0;5.1;5.0;0.5;8.0;0.7;4.0;0.4;190.0;17.7;33.0;3.1;14.0;1.3;7.0;0.7;11.0;1.0;898.0;178.0;5712.0;5635.0;831.0;4804.0;5716.0;5500.0;735.0;519.0;4981.0;-81.0;135.0;-216.0;165.0;381.0;88.0;0.8;108558.0
41;Totaal mannen en vrouwen;Totaal;Alkmaar;2019;108558.0;84398.0;77.7;24160.0;22.3;10395.0;9.6;6188.0;5.7;335.0;0.3;1940.0;1.8;2258.0;2.1;13765.0;12.7;2021.0;1.9;1207.0;1.1;1480.0;1.4;2591.0;2.4;;51654.0;20930.0;30724.0;14130.0;16594.0;7136.0;3981.0;3155.0;19137.0;9937.0;9200.0;4239.0;212.0;2.08;1109.0;832.0;75.0;277.0;25.0;74.0;6.7;52.0;4.7;8.0;0.7;6.0;0.5;4.0;0.4;203.0;18.3;25.0;2.3;18.0;1.6;9.0;0.8;26.0;2.3;899.0;210.0;6186.0;5850.0;886.0;4964.0;5178.0;5107.0;584.0;513.0;4594.0;672.0;743.0;-71.0;155.0;226.0;878.0;8.1;109436.0
42;Totaal mannen en vrouwen;Totaal;Alkmaar;2020;109436.0;84661.0;77.4;24775.0;22.6;10678.0;9.8;6406.0;5.9;341.0;0.3;1909.0;1.7;2266.0;2.1;14097.0;12.9;2042.0;1.9;1240.0;1.1;1518.0;1.4;2587.0;2.4;;52179.0;21177.0;31002.0;14298.0;16704.0;7395.0;4170.0;3225.0;19038.0;9923.0;9115.0;4364.0;205.0;2.08;1025.0;794.0;77.5;231.0;22.5;85.0;8.3;51.0;5.0;1.0;0.1;10.0;1.0;7.0;0.7;146.0;14.2;20.0;2.0;8.0;0.8;2.0;0.2;16.0;1.6;969.0;56.0;6148.0;5841.0;734.0;5107.0;5423.0;5375.0;552.0;504.0;4871.0;418.0;466.0;-48.0;154.0;202.0;460.0;4.2;109896.0
43;Totaal mannen en vrouwen;Totaal;Alkmaar;2021;109896.0;84758.0;77.1;25138.0;22.9;10713.0;9.7;5656.0;5.1;330.0;0.3;1872.0;1.7;2279.0;2.1;14425.0;13.1;2116.0;1.9;1249.0;1.1;1536.0;1.4;2571.0;2.3;;52607.0;21492.0;31115.0;14507.0;16608.0;7536.0;4284.0;3252.0;18976.0;10006.0;8970.0;4386.0;217.0;2.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44;Totaal mannen en vrouwen;Totaal;Almere;2000;142765.0;105117.0;73.6;37648.0;26.4;13777.0;9.7;6136.0;4.3;549.0;0.4;2857.0;2.0;5186.0;3.6;23871.0;16.7;2968.0;2.1;2514.0;1.8;10375.0;7.3;1116.0;0.8;;56212.0;14194.0;42018.0;15862.0;26156.0;7659.0;4997.0;2662.0;29606.0;10530.0;19076.0;4418.0;335.0;2.54;2456.0;1645.0;67.0;811.0;33.0;171.0;7.0;87.0;3.5;12.0;0.5;28.0;1.1;33.0;1.3;640.0;26.1;129.0;5.3;46.0;1.9;207.0;8.4;40.0;1.6;650.0;1806.0;12682.0;12020.0;1397.0;10623.0;6203.0;5972.0;731.0;500.0;5472.0;5817.0;6048.0;-231.0;212.0;443.0;7633.0;53.5;150398.0
45;Totaal mannen en vrouwen;Totaal;Almere;2001;150398.0;108618.0;72.2;41780.0;27.8;14473.0;9.6;6484.0;4.3;580.0;0.4;2944.0;2.0;5377.0;3.6;27307.0;18.2;3329.0;2.2;2906.0;1.9;11686.0;7.8;1351.0;0.9;;59437.0;15268.0;44169.0;16484.0;27685.0;8231.0;5218.0;3013.0;30689.0;10937.0;19752.0;4920.0;329.0;2.52;2629.0;1677.0;63.8;952.0;36.2;165.0;6.3;76.0;2.9;5.0;0.2;25.0;1.0;24.0;0.9;787.0;29.9;141.0;5.4;61.0;2.3;283.0;10.8;47.0;1.8;673.0;1956.0;13476.0;13178.0;1592.0;11586.0;6597.0;6319.0;853.0;575.0;5744.0;6581.0;6859.0;-278.0;250.0;528.0;8504.0;56.5;158902.0
46;Totaal mannen en vrouwen;Totaal;Almere;2002;158902.0;112039.0;70.5;46863.0;29.5;15340.0;9.7;6841.0;4.3;598.0;0.4;3022.0;1.9;5577.0;3.5;31523.0;19.8;3804.0;2.4;3285.0;2.1;13395.0;8.4;1737.0;1.1;;62886.0;16358.0;46528.0;17078.0;29450.0;8857.0;5394.0;3463.0;31839.0;11302.0;20537.0;5450.0;382.0;2.51;2595.0;1592.0;61.3;1003.0;38.7;194.0;7.5;107.0;4.1;11.0;0.4;35.0;1.3;33.0;1.3;809.0;31.2;143.0;5.5;73.0;2.8;268.0;10.3;51.0;2.0;728.0;1867.0;11638.0;11593.0;1675.0;9918.0;7592.0;7253.0;926.0;587.0;6666.0;4001.0;4340.0;-339.0;249.0;588.0;6204.0;39.0;165106.0
47;Totaal mannen en vrouwen;Totaal;Almere;2003;165106.0;113400.0;68.7;51706.0;31.3;16012.0;9.7;7104.0;4.3;631.0;0.4;3056.0;1.9;5740.0;3.5;35694.0;21.6;4253.0;2.6;3659.0;2.2;14883.0;9.0;2103.0;1.3;;65480.0;17287.0;48193.0;17391.0;30802.0;9312.0;5483.0;3829.0;32478.0;11555.0;20923.0;6050.0;353.0;2.51;2720.0;1647.0;60.6;1073.0;39.4;195.0;7.2;95.0;3.5;8.0;0.3;28.0;1.0;29.0;1.1;878.0;32.3;169.0;6.2;63.0;2.3;304.0;11.2;60.0;2.2;753.0;1967.0;13242.0;11727.0;1307.0;10420.0;7822.0;7272.0;1309.0;759.0;6513.0;3905.0;4455.0;-550.0;249.0;799.0;5598.0;33.9;170704.0
48;Totaal mannen en vrouwen;Totaal;Almere;2004;170704.0;114815.0;67.3;55889.0;32.7;16396.0;9.6;7224.0;4.2;651.0;0.4;3076.0;1.8;5818.0;3.4;39493.0;23.1;4688.0;2.7;3980.0;2.3;16426.0;9.6;2403.0;1.4;;67780.0;18076.0;49704.0;17704.0;32000.0;9613.0;5429.0;4184.0;33042.0;11837.0;21205.0;6611.0;438.0;2.51;2578.0;1489.0;57.8;1089.0;42.2;173.0;6.7;81.0;3.1;11.0;0.4;22.0;0.9;21.0;0.8;916.0;35.5;176.0;6.8;64.0;2.5;319.0;12.4;60.0;2.3;761.0;1817.0;12028.0;10560.0;1141.0;9419.0;8139.0;7635.0;1394.0;890.0;6745.0;2421.0;2925.0;-504.0;332.0;836.0;4303.0;25.2;175007.0
49;Totaal mannen en vrouwen;Totaal;Almere;2005;175007.0;115721.0;66.1;59286.0;33.9;16720.0;9.6;8083.0;4.6;654.0;0.4;3094.0;1.8;5858.0;3.3;42566.0;24.3;5218.0;3.0;4121.0;2.4;17684.0;10.1;2646.0;1.5;;69750.0;18818.0;50932.0;17956.0;32976.0;9906.0;5487.0;4419.0;33453.0;12054.0;21399.0;7158.0;415.0;2.5;2583.0;1472.0;57.0;1111.0;43.0;182.0;7.0;101.0;3.9;11.0;0.4;16.0;0.6;34.0;1.3;929.0;36.0;203.0;7.9;62.0;2.4;283.0;11.0;67.0;2.6;806.0;1777.0;12581.0;10537.0;1182.0;9355.0;8858.0;8136.0;1767.0;1045.0;7091.0;1679.0;2401.0;-722.0;400.0;1122.0;3459.0;19.8;178466.0
50;Totaal mannen en vrouwen;Totaal;Almere;2006;178466.0;116576.0;65.3;61890.0;34.7;17063.0;9.6;8272.0;4.6;667.0;0.4;3116.0;1.7;5887.0;3.3;44827.0;25.1;5682.0;3.2;4208.0;2.4;18534.0;10.4;2816.0;1.6;;71633.0;19731.0;51902.0;18157.0;33745.0;10065.0;5450.0;4615.0;33758.0;12273.0;21485.0;7645.0;434.0;2.48;2624.0;1470.0;56.0;1154.0;44.0;199.0;7.6;114.0;4.3;12.0;0.5;21.0;0.8;21.0;0.8;955.0;36.4;187.0;7.1;85.0;3.2;314.0;12.0;61.0;2.3;776.0;1848.0;12735.0;9919.0;1167.0;8752.0;9356.0;8457.0;2072.0;1173.0;7284.0;563.0;1462.0;-899.0;448.0;1347.0;2458.0;13.8;180924.0
51;Totaal mannen en vrouwen;Totaal;Almere;2007;180924.0;117498.0;64.9;63426.0;35.1;17260.0;9.5;8744.0;4.8;683.0;0.4;3162.0;1.7;5949.0;3.3;46166.0;25.5;6026.0;3.3;4291.0;2.4;19161.0;10.6;2936.0;1.6;;72808.0;20218.0;52590.0;18319.0;34271.0;10209.0;5398.0;4811.0;33966.0;12425.0;21541.0;7919.0;496.0;2.48;2561.0;1422.0;55.5;1139.0;44.5;190.0;7.4;118.0;4.6;9.0;0.4;22.0;0.9;28.0;1.1;949.0;37.1;203.0;7.9;76.0;3.0;286.0;11.2;50.0;2.0;790.0;1771.0;12174.0;9149.0;1142.0;8007.0;8604.0;8011.0;1739.0;1146.0;6865.0;545.0;1138.0;-593.0;555.0;1148.0;2346.0;13.0;183270.0
52;Totaal mannen en vrouwen;Totaal;Almere;2008;183270.0;117950.0;64.4;65320.0;35.6;17521.0;9.6;8906.0;4.9;679.0;0.4;3167.0;1.7;5975.0;3.3;47799.0;26.1;6319.0;3.4;4347.0;2.4;19611.0;10.7;3058.0;1.7;;74110.0;20995.0;53115.0;18421.0;34694.0;10434.0;5393.0;5041.0;34113.0;12543.0;21570.0;8083.0;485.0;2.46;2510.0;1354.0;53.9;1156.0;46.1;166.0;6.6;101.0;4.0;6.0;0.2;18.0;0.7;21.0;0.8;990.0;39.4;212.0;8.4;80.0;3.2;307.0;12.2;61.0;2.4;826.0;1684.0;12822.0;9126.0;1509.0;7617.0;8396.0;8104.0;1398.0;1106.0;6998.0;730.0;1022.0;-292.0;632.0;924.0;2476.0;13.5;185746.0
53;Totaal mannen en vrouwen;Totaal;Almere;2009;185746.0;118170.0;63.6;67576.0;36.4;17914.0;9.6;9127.0;4.9;683.0;0.4;3153.0;1.7;6009.0;3.2;49662.0;26.7;6550.0;3.5;4489.0;2.4;20106.0;10.8;3112.0;1.7;;75402.0;21688.0;53714.0;18684.0;35030.0;10561.0;5418.0;5143.0;34259.0;12747.0;21512.0;8375.0;519.0;2.45;2548.0;1453.0;57.0;1095.0;43.0;210.0;8.2;131.0;5.1;13.0;0.5;27.0;1.1;27.0;1.1;885.0;34.7;145.0;5.7;88.0;3.5;266.0;10.4;45.0;1.8;843.0;1705.0;11761.0;8182.0;1525.0;6657.0;7525.0;7384.0;1229.0;1088.0;6296.0;657.0;798.0;-141.0;565.0;706.0;2414.0;13.0;188160.0
54;Totaal mannen en vrouwen;Totaal;Almere;2010;188160.0;118480.0;63.0;69680.0;37.0;18265.0;9.7;9377.0;5.0;696.0;0.4;3151.0;1.7;6012.0;3.2;51415.0;27.3;6754.0;3.6;4661.0;2.5;20712.0;11.0;3186.0;1.7;;76731.0;22520.0;54211.0;18908.0;35303.0;10699.0;5373.0;5326.0;34397.0;12999.0;21398.0;8579.0;536.0;2.44;2598.0;1413.0;54.4;1185.0;45.6;191.0;7.4;114.0;4.4;7.0;0.3;16.0;0.6;24.0;0.9;994.0;38.3;175.0;6.7;99.0;3.8;297.0;11.4;43.0;1.7;886.0;1712.0;12021.0;8573.0;1828.0;6745.0;7770.0;7572.0;1527.0;1329.0;6243.0;803.0;1001.0;-198.0;529.0;727.0;2495.0;13.3;190655.0
55;Totaal mannen en vrouwen;Totaal;Almere;2011;190655.0;118902.0;62.4;71753.0;37.6;18617.0;9.8;9581.0;5.0;701.0;0.4;3130.0;1.6;6036.0;3.2;53136.0;27.9;6900.0;3.6;4750.0;2.5;21183.0;11.1;3262.0;1.7;;78034.0;23152.0;54882.0;19159.0;35723.0;10970.0;5496.0;5474.0;34611.0;13192.0;21419.0;8830.0;471.0;2.43;2473.0;1418.0;57.3;1055.0;42.7;190.0;7.7;109.0;4.4;14.0;0.6;17.0;0.7;14.0;0.6;865.0;35.0;146.0;5.9;75.0;3.0;267.0;10.8;42.0;1.7;890.0;1583.0;11377.0;8568.0;2098.0;6470.0;7651.0;7500.0;1661.0;1510.0;5990.0;917.0;1068.0;-151.0;610.0;761.0;2508.0;13.2;193163.0
56;Totaal mannen en vrouwen;Totaal;Almere;2012;193163.0;119367.0;61.8;73796.0;38.2;19109.0;9.9;9917.0;5.1;716.0;0.4;3130.0;1.6;6043.0;3.1;54687.0;28.3;7121.0;3.7;4780.0;2.5;21559.0;11.2;3338.0;1.7;;79635.0;24229.0;55406.0;19274.0;36132.0;10970.0;5441.0;5529.0;34738.0;13383.0;21355.0;9248.0;450.0;2.41;2488.0;1372.0;55.1;1116.0;44.9;209.0;8.4;136.0;5.5;15.0;0.6;23.0;0.9;27.0;1.1;907.0;36.5;173.0;7.0;81.0;3.3;252.0;10.1;36.0;1.4;973.0;1515.0;11043.0;7999.0;1769.0;6230.0;7467.0;7715.0;1299.0;1547.0;6168.0;532.0;284.0;248.0;605.0;357.0;2050.0;10.6;195213.0
57;Totaal mannen en vrouwen;Totaal;Almere;2013;195213.0;119609.0;61.3;75604.0;38.7;19520.0;10.0;10179.0;5.2;736.0;0.4;3117.0;1.6;6060.0;3.1;56084.0;28.7;7310.0;3.7;4846.0;2.5;22028.0;11.3;3390.0;1.7;;80655.0;24723.0;55932.0;19508.0;36424.0;11187.0;5446.0;5741.0;34870.0;13596.0;21274.0;9409.0;466.0;2.4;2319.0;1325.0;57.1;994.0;42.9;176.0;7.6;107.0;4.6;10.0;0.4;17.0;0.7;19.0;0.8;818.0;35.3;140.0;6.0;73.0;3.1;211.0;9.1;52.0;2.2;935.0;1384.0;11632.0;7722.0;1941.0;5781.0;8312.0;8267.0;1789.0;1744.0;6523.0;-590.0;-545.0;-45.0;488.0;533.0;800.0;4.1;196013.0
58;Totaal mannen en vrouwen;Totaal;Almere;2014;196013.0;119324.0;60.9;76689.0;39.1;19714.0;10.1;10355.0;5.3;733.0;0.4;3080.0;1.6;6018.0;3.1;56975.0;29.1;7435.0;3.8;4895.0;2.5;22178.0;11.3;3483.0;1.8;;81009.0;24777.0;56232.0;19670.0;36562.0;11287.0;5463.0;5824.0;34874.0;13756.0;21118.0;9620.0;451.0;2.39;2398.0;1311.0;54.7;1087.0;45.3;215.0;9.0;129.0;5.4;9.0;0.4;14.0;0.6;21.0;0.9;872.0;36.4;125.0;5.2;80.0;3.3;242.0;10.1;55.0;2.3;857.0;1541.0;11894.0;8189.0;2217.0;5972.0;8806.0;8665.0;1874.0;1733.0;6932.0;-617.0;-476.0;-141.0;524.0;665.0;919.0;4.7;196932.0
59;Totaal mannen en vrouwen;Totaal;Almere;2015;196932.0;119121.0;60.5;77811.0;39.5;20024.0;10.2;10556.0;5.4;736.0;0.4;3052.0;1.5;6049.0;3.1;57787.0;29.3;7615.0;3.9;4838.0;2.5;22233.0;11.3;3537.0;1.8;;81745.0;25283.0;56462.0;19823.0;36639.0;11386.0;5440.0;5946.0;34829.0;13934.0;20895.0;9798.0;449.0;2.38;2345.0;1357.0;57.9;988.0;42.1;201.0;8.6;125.0;5.3;13.0;0.6;17.0;0.7;21.0;0.9;787.0;33.6;141.0;6.0;65.0;2.8;200.0;8.5;46.0;2.0;932.0;1413.0;13516.0;9104.0;2206.0;6898.0;9310.0;8858.0;2012.0;1560.0;7298.0;-206.0;246.0;-452.0;586.0;1038.0;1213.0;6.2;198145.0
60;Totaal mannen en vrouwen;Totaal;Almere;2016;198145.0;118975.0;60.0;79170.0;40.0;20347.0;10.3;10813.0;5.5;753.0;0.4;3037.0;1.5;5994.0;3.0;58823.0;29.7;7691.0;3.9;4898.0;2.5;22379.0;11.3;3543.0;1.8;;82509.0;25592.0;56917.0;20094.0;36823.0;11363.0;5456.0;5907.0;34914.0;14162.0;20752.0;10164.0;476.0;2.38;2359.0;1393.0;59.1;966.0;40.9;181.0;7.7;117.0;5.0;6.0;0.3;20.0;0.8;16.0;0.7;785.0;33.3;124.0;5.3;72.0;3.1;208.0;8.8;29.0;1.2;980.0;1379.0;13289.0;10426.0;2339.0;8087.0;9034.0;8942.0;1623.0;1531.0;7411.0;1392.0;1484.0;-92.0;676.0;768.0;2769.0;14.0;200914.0
61;Totaal mannen en vrouwen;Totaal;Almere;2017;200914.0;118944.0;59.2;81970.0;40.8;20838.0;10.4;11167.0;5.6;748.0;0.4;3009.0;1.5;5981.0;3.0;61132.0;30.4;7871.0;3.9;4955.0;2.5;22772.0;11.3;3572.0;1.8;;84009.0;26495.0;57514.0;20397.0;37117.0;11522.0;5449.0;6073.0;35220.0;14449.0;20771.0;10273.0;499.0;2.37;2299.0;1310.0;57.0;989.0;43.0;240.0;10.4;157.0;6.8;9.0;0.4;20.0;0.9;18.0;0.8;749.0;32.6;113.0;4.9;55.0;2.4;200.0;8.7;46.0;2.0;942.0;1357.0;14728.0;10805.0;2165.0;8640.0;9075.0;9011.0;1511.0;1447.0;7564.0;1730.0;1794.0;-64.0;589.0;653.0;3076.0;15.3;203990.0
62;Totaal mannen en vrouwen;Totaal;Almere;2018;203990.0;119099.0;58.4;84891.0;41.6;21412.0;10.5;11579.0;5.7;767.0;0.4;3016.0;1.5;5984.0;2.9;63479.0;31.1;8029.0;3.9;5166.0;2.5;23290.0;11.4;3766.0;1.8;;85489.0;26935.0;58554.0;20953.0;37601.0;11911.0;5715.0;6196.0;35627.0;14721.0;20906.0;10499.0;517.0;2.36;2362.0;1366.0;57.8;996.0;42.2;241.0;10.2;168.0;7.1;9.0;0.4;22.0;0.9;13.0;0.6;755.0;32.0;101.0;4.3;57.0;2.4;175.0;7.4;39.0;1.7;1016.0;1346.0;14565.0;11564.0;2469.0;9095.0;8984.0;9015.0;1495.0;1526.0;7489.0;2580.0;2549.0;31.0;604.0;573.0;3914.0;19.2;207904.0
63;Totaal mannen en vrouwen;Totaal;Almere;2019;207904.0;119162.0;57.3;88742.0;42.7;22276.0;10.7;12159.0;5.8;773.0;0.4;3009.0;1.4;6005.0;2.9;66466.0;32.0;8174.0;3.9;5330.0;2.6;23912.0;11.5;3951.0;1.9;;87390.0;27837.0;59553.0;21444.0;38109.0;12171.0;5833.0;6338.0;36187.0;15074.0;21113.0;10658.0;537.0;2.35;2558.0;1429.0;55.9;1129.0;44.1;274.0;10.7;180.0;7.0;5.0;0.2;25.0;1.0;15.0;0.6;855.0;33.4;107.0;4.2;74.0;2.9;214.0;8.4;35.0;1.4;1025.0;1533.0;14560.0;12209.0;2685.0;9524.0;9733.0;9687.0;1564.0;1518.0;8169.0;2476.0;2522.0;-46.0;423.0;469.0;3989.0;19.2;211893.0
64;Totaal mannen en vrouwen;Totaal;Almere;2020;211893.0;119004.0;56.2;92889.0;43.8;23123.0;10.9;12781.0;6.0;770.0;0.4;3011.0;1.4;6006.0;2.8;69766.0;32.9;8428.0;4.0;5513.0;2.6;24436.0;11.5;4176.0;2.0;;89319.0;28774.0;60545.0;21845.0;38700.0;12382.0;5867.0;6515.0;36769.0;15447.0;21322.0;10863.0;531.0;2.35;2503.0;1390.0;55.5;1113.0;44.5;233.0;9.3;141.0;5.6;5.0;0.2;19.0;0.8;16.0;0.6;880.0;35.2;100.0;4.0;62.0;2.5;188.0;7.5;55.0;2.2;1084.0;1419.0;14201.0;11748.0;2131.0;9617.0;10348.0;10327.0;1407.0;1386.0;8941.0;1400.0;1421.0;-21.0;385.0;406.0;2822.0;13.3;214715.0
65;Totaal mannen en vrouwen;Totaal;Almere;2021;214715.0;118876.0;55.4;95839.0;44.6;23554.0;11.0;12104.0;5.6;784.0;0.4;2990.0;1.4;5979.0;2.8;72285.0;33.7;8511.0;4.0;5594.0;2.6;24886.0;11.6;4377.0;2.0;;90426.0;28898.0;61528.0;22479.0;39049.0;12935.0;6177.0;6758.0;37019.0;15735.0;21284.0;11007.0;567.0;2.35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66;Totaal mannen en vrouwen;Totaal;Alphen aan den Rijn;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67;Totaal mannen en vrouwen;Totaal;Alphen aan den Rijn;2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68;Totaal mannen en vrouwen;Totaal;Alphen aan den Rijn;2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69;Totaal mannen en vrouwen;Totaal;Alphen aan den Rijn;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70;Totaal mannen en vrouwen;Totaal;Alphen aan den Rijn;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71;Totaal mannen en vrouwen;Totaal;Alphen aan den Rijn;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;Totaal mannen en vrouwen;Totaal;Alphen aan den Rijn;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;Totaal mannen en vrouwen;Totaal;Alphen aan den Rijn;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;Totaal mannen en vrouwen;Totaal;Alphen aan den Rijn;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75;Totaal mannen en vrouwen;Totaal;Alphen aan den Rijn;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76;Totaal mannen en vrouwen;Totaal;Alphen aan den Rijn;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
