ID;SBI93;Perioden;Bedrijven_1;WerkzamePersonenEindSeptember_2;WerkzamePersonenFTEEindSeptember_3;WerknemersOpDeEigenLoonlijst_4;WerknemersFTEOpDeEigenLoonlijst_5;TotaleBedrijfsopbrengsten_6;NettoOmzet_7;OverigeBedrijfsopbrengsten_8;TotaleBedrijfslasten_9;InkoopwaardeOmzet_10;Arbeidskosten_11;AfschrijvingenOpVasteActiva_12;TotaalOverigeBedrijfslasten_13;Verkoopkosten_14;KostenEnergieverbruik_15;KostenVanDienstverleningDoorDerden_16;NietEerderGenoemdeBedrijfslasten_17;Bedrijfsresultaat_18;FinancieelResultaat_19;SaldoVoorzieningen_20;BuitengewoonResultaat_21;ResultaatVoorBelastingen_22
645;523 Apotheek, drogisterij, parfumerie;2003;2925.0;54.0;36.0;50.8;33.2;7629.0;7589.0;40.0;7030.0;5038.0;996.0;301.0;695.0;102.0;;61.0;;598.0;-45.0;-3.0;10.0;559.0
646;523 Apotheek, drogisterij, parfumerie;2004;2795.0;54.0;35.1;50.6;32.3;7587.0;7549.0;38.0;7063.0;5046.0;1020.0;286.0;711.0;106.0;;63.0;;524.0;-61.0;-3.0;17.0;477.0
647;523 Apotheek, drogisterij, parfumerie;2005;2910.0;54.7;35.7;51.6;32.9;7874.0;7816.0;58.0;7368.0;5179.0;1091.0;268.0;830.0;120.0;;71.0;;507.0;-64.0;-3.0;1.0;442.0
648;5231 Apotheken;2000;1435.0;;;;;3509.0;3491.0;18.0;3265.0;2535.0;426.0;132.0;172.0;;;;;244.0;-15.0;;8.0;
649;5231 Apotheken;2001;1420.0;;;;;3872.0;3847.0;26.0;3564.0;2726.0;461.0;162.0;214.0;;;;;309.0;-19.0;;32.0;
650;5231 Apotheken;2002;1250.0;20.8;14.7;20.3;13.9;3981.0;3957.0;24.0;3656.0;2775.0;468.0;155.0;257.0;12.0;;31.0;;325.0;-40.0;3.0;3.0;291.0
651;5231 Apotheken;2003;1190.0;22.1;15.6;21.4;15.0;4164.0;4137.0;27.0;3801.0;2849.0;523.0;174.0;255.0;16.0;;27.0;;363.0;-30.0;0.0;7.0;339.0
652;5231 Apotheken;2004;1100.0;21.8;14.9;20.9;14.2;4023.0;3999.0;23.0;3722.0;2798.0;526.0;149.0;250.0;13.0;;32.0;;300.0;-31.0;-1.0;12.0;280.0
653;5231 Apotheken;2005;1155.0;23.2;15.5;22.5;14.9;4277.0;4253.0;24.0;3960.0;2959.0;574.0;136.0;291.0;13.0;;32.0;;317.0;-32.0;0.0;-2.0;283.0
654;5232 Winkels in drogisterij,medische art;2000;1710.0;23.3;14.8;21.1;12.9;2314.0;2292.0;22.0;2181.0;1556.0;276.0;62.0;288.0;60.0;;19.0;;133.0;-22.0;-4.0;1.0;107.0
655;5232 Winkels in drogisterij,medische art;2001;1720.0;26.6;16.4;24.7;14.7;2567.0;2556.0;11.0;2430.0;1717.0;319.0;71.0;324.0;65.0;;23.0;;137.0;-20.0;-2.0;6.0;122.0
656;5232 Winkels in drogisterij,medische art;2002;1535.0;28.1;17.8;25.8;16.3;2878.0;2860.0;19.0;2736.0;1897.0;378.0;75.0;386.0;89.0;;21.0;;143.0;-20.0;-5.0;6.0;124.0
657;5232 Winkels in drogisterij,medische art;2003;1490.0;28.2;17.9;26.0;16.0;3085.0;3074.0;10.0;2872.0;1967.0;414.0;111.0;380.0;77.0;;30.0;;213.0;-13.0;-3.0;3.0;200.0
658;5232 Winkels in drogisterij,medische art;2004;1415.0;27.9;17.5;25.7;15.6;3140.0;3134.0;6.0;2941.0;1995.0;429.0;123.0;395.0;84.0;;27.0;;199.0;-30.0;-2.0;5.0;172.0
659;5232 Winkels in drogisterij,medische art;2005;1465.0;27.3;17.4;25.2;15.5;3143.0;3124.0;20.0;2976.0;1946.0;447.0;118.0;465.0;97.0;;32.0;;168.0;-31.0;-3.0;3.0;137.0
660;5233 Winkels in parfums en cosmetica;2000;275.0;3.1;2.0;3.0;1.9;308.0;296.0;11.0;281.0;180.0;42.0;10.0;49.0;14.0;;2.0;;27.0;-3.0;0.0;0.0;24.0
661;5233 Winkels in parfums en cosmetica;2001;270.0;3.6;2.4;3.5;2.2;352.0;350.0;2.0;325.0;203.0;53.0;14.0;55.0;9.0;;4.0;;27.0;-2.0;0.0;0.0;25.0
662;5233 Winkels in parfums en cosmetica;2002;255.0;3.8;2.2;3.6;2.1;379.0;377.0;2.0;353.0;218.0;57.0;15.0;62.0;9.0;;4.0;;25.0;-2.0;0.0;0.0;23.0
663;5233 Winkels in parfums en cosmetica;2003;245.0;;;;;380.0;378.0;2.0;357.0;222.0;59.0;17.0;59.0;8.0;;4.0;;23.0;-3.0;0.0;0.0;20.0
664;5233 Winkels in parfums en cosmetica;2004;280.0;4.3;2.8;4.0;2.5;424.0;416.0;9.0;400.0;254.0;65.0;14.0;66.0;9.0;;5.0;;25.0;0.0;0.0;0.0;25.0
665;5233 Winkels in parfums en cosmetica;2005;290.0;4.2;2.8;3.9;2.5;454.0;440.0;14.0;432.0;274.0;70.0;14.0;74.0;9.0;;7.0;;22.0;0.0;0.0;0.0;22.0
666;524 winkels gespecialiseerd overige art;2000;44275.0;;;;;;;;;;;;;;;;;;;;;
667;524 winkels gespecialiseerd overige art;2001;44890.0;;;;;;;;;;;;;;;;;;;;;
668;524 winkels gespecialiseerd overige art;2002;42595.0;;;;;;;;;;;;;;;;;;;;;
669;524 winkels gespecialiseerd overige art;2003;41875.0;;;;;;;;;;;;;;;;;;;;;
670;524 winkels gespecialiseerd overige art;2004;41695.0;;;;;;;;;;;;;;;;;;;;;
671;524 winkels gespecialiseerd overige art;2005;43480.0;;;;;;;;;;;;;;;;;;;;;
672;5241 Winkels in stoffen, huishoudtextiel;2000;885.0;2.4;1.6;1.7;1.1;139.0;138.0;1.0;127.0;77.0;19.0;4.0;26.0;5.0;;2.0;;12.0;-1.0;0.0;2.0;12.0
673;5241 Winkels in stoffen, huishoudtextiel;2001;775.0;2.0;1.4;1.4;0.8;131.0;129.0;1.0;115.0;70.0;18.0;3.0;23.0;4.0;;1.0;;16.0;0.0;0.0;0.0;14.0
674;5241 Winkels in stoffen, huishoudtextiel;2002;685.0;2.4;1.7;1.4;0.7;121.0;120.0;1.0;109.0;66.0;15.0;3.0;26.0;4.0;;1.0;;12.0;-1.0;0.0;0.0;11.0
675;5241 Winkels in stoffen, huishoudtextiel;2003;655.0;;;;;120.0;120.0;1.0;107.0;67.0;15.0;3.0;21.0;3.0;;2.0;;14.0;-1.0;0.0;0.0;13.0
676;5241 Winkels in stoffen, huishoudtextiel;2004;620.0;1.9;1.4;1.1;0.6;101.0;101.0;0.0;95.0;57.0;13.0;3.0;22.0;4.0;;1.0;;6.0;-2.0;0.0;0.0;4.0
677;5241 Winkels in stoffen, huishoudtextiel;2005;640.0;;;;;106.0;105.0;1.0;98.0;55.0;;2.0;24.0;4.0;;2.0;;8.0;-1.0;0.0;0.0;7.0
678;5242 Winkels in kleding, modeartikelen;2000;8410.0;82.1;52.4;74.7;46.0;6932.0;6869.0;62.0;6459.0;3986.0;1032.0;216.0;1225.0;222.0;;87.0;;473.0;-43.0;-21.0;37.0;446.0
679;5242 Winkels in kleding, modeartikelen;2001;8500.0;83.1;53.5;75.7;46.9;7315.0;7217.0;98.0;6792.0;4140.0;1094.0;232.0;1324.0;242.0;;93.0;;524.0;-64.0;-1.0;44.0;502.0
680;5242 Winkels in kleding, modeartikelen;2002;8115.0;86.2;54.7;76.9;45.5;7510.0;7431.0;79.0;7011.0;4173.0;1164.0;248.0;1427.0;244.0;;89.0;;497.0;-48.0;-4.0;26.0;471.0
681;5242 Winkels in kleding, modeartikelen;2003;8045.0;83.7;53.7;73.8;43.8;7107.0;7032.0;75.0;6657.0;3863.0;1153.0;243.0;1398.0;236.0;;90.0;;450.0;-39.0;0.0;15.0;426.0
682;5242 Winkels in kleding, modeartikelen;2004;8105.0;;;;;;;;;;;;;;;;;;;;;
683;5242 Winkels in kleding, modeartikelen;2005;8515.0;84.2;54.7;74.1;44.8;7435.0;7380.0;55.0;6796.0;3966.0;1171.0;238.0;1421.0;222.0;;85.0;;640.0;-30.0;-1.0;7.0;615.0
684;5243 Winkels in schoeisel en lederwaren;2000;1710.0;21.7;12.5;20.6;11.4;1604.0;1590.0;14.0;1459.0;924.0;226.0;43.0;267.0;51.0;;16.0;;145.0;-15.0;0.0;1.0;131.0
685;5243 Winkels in schoeisel en lederwaren;2001;1705.0;23.2;13.6;21.3;11.9;1663.0;1648.0;15.0;1520.0;944.0;245.0;45.0;285.0;51.0;;17.0;;143.0;-18.0;0.0;-1.0;125.0
686;5243 Winkels in schoeisel en lederwaren;2002;1615.0;25.0;14.4;22.8;12.3;1740.0;1725.0;15.0;1595.0;982.0;264.0;48.0;300.0;45.0;;20.0;;145.0;-16.0;0.0;1.0;130.0
687;5243 Winkels in schoeisel en lederwaren;2003;1595.0;23.8;13.5;21.7;11.5;1698.0;1684.0;14.0;1569.0;938.0;268.0;54.0;309.0;48.0;;21.0;;129.0;-16.0;-1.0;1.0;112.0
688;5243 Winkels in schoeisel en lederwaren;2004;1530.0;23.7;13.7;21.4;11.7;1696.0;1686.0;9.0;1568.0;925.0;268.0;54.0;321.0;60.0;;23.0;;127.0;-16.0;0.0;-2.0;110.0
689;5243 Winkels in schoeisel en lederwaren;2005;1585.0;23.9;13.5;21.7;11.5;1851.0;1845.0;6.0;1718.0;1015.0;289.0;52.0;362.0;63.0;;24.0;;133.0;-15.0;-1.0;-1.0;117.0
690;5244 Winkels in meubels, huishoud art.;2000;5865.0;51.1;38.0;44.9;32.5;6196.0;6143.0;52.0;5775.0;3799.0;847.0;145.0;984.0;262.0;;62.0;;420.0;-39.0;-8.0;15.0;389.0
691;5244 Winkels in meubels, huishoud art.;2001;5900.0;52.3;39.3;45.8;32.6;6406.0;6332.0;74.0;5981.0;3932.0;880.0;154.0;1014.0;261.0;;70.0;;425.0;-49.0;-4.0;17.0;390.0
692;5244 Winkels in meubels, huishoud art.;2002;5535.0;51.0;37.5;43.9;31.3;6197.0;6120.0;77.0;5828.0;3766.0;881.0;157.0;1025.0;263.0;;72.0;;369.0;-41.0;-4.0;19.0;343.0
693;5244 Winkels in meubels, huishoud art.;2003;5365.0;50.3;36.1;43.7;30.3;5969.0;5916.0;54.0;5638.0;3609.0;874.0;153.0;1002.0;251.0;;76.0;;331.0;-37.0;-2.0;20.0;312.0
694;5244 Winkels in meubels, huishoud art.;2004;5165.0;48.6;34.5;42.4;29.1;5898.0;5816.0;82.0;5547.0;3532.0;867.0;151.0;998.0;245.0;;73.0;;351.0;-29.0;11.0;-2.0;330.0
695;5244 Winkels in meubels, huishoud art.;2005;5290.0;47.3;33.9;41.4;28.8;5863.0;5778.0;85.0;5527.0;3484.0;886.0;146.0;1011.0;236.0;;72.0;;336.0;-36.0;1.0;8.0;308.0
696;5245 Winkels in huish. apparaten e.d.;2000;3290.0;24.8;19.6;21.5;16.7;4151.0;4115.0;35.0;3940.0;3016.0;398.0;74.0;452.0;116.0;;33.0;;211.0;-15.0;-1.0;2.0;197.0
697;5245 Winkels in huish. apparaten e.d.;2001;3315.0;26.9;21.7;22.3;17.4;4184.0;4149.0;35.0;4021.0;3060.0;427.0;81.0;453.0;99.0;;37.0;;163.0;-28.0;-2.0;3.0;136.0
698;5245 Winkels in huish. apparaten e.d.;2002;3135.0;25.6;20.7;21.4;16.7;4172.0;4135.0;38.0;4009.0;3039.0;429.0;82.0;459.0;95.0;;37.0;;163.0;-23.0;-1.0;-1.0;137.0
699;5245 Winkels in huish. apparaten e.d.;2003;3085.0;;;;;;;;;;;;;;;;;;;;;
700;5245 Winkels in huish. apparaten e.d.;2004;3025.0;24.6;19.0;21.7;16.4;4223.0;4187.0;36.0;4081.0;3063.0;478.0;78.0;462.0;103.0;;38.0;;142.0;-20.0;-1.0;10.0;131.0
701;5245 Winkels in huish. apparaten e.d.;2005;3140.0;23.2;18.2;20.1;15.5;4132.0;4088.0;44.0;4002.0;2975.0;456.0;81.0;490.0;107.0;;42.0;;131.0;-18.0;1.0;0.0;114.0
702;5246 Winkels in ijzerwaren, DHZ-art e.d.;2000;3935.0;36.0;26.8;32.0;23.2;4645.0;4617.0;28.0;4308.0;2944.0;581.0;122.0;662.0;172.0;;56.0;;337.0;-31.0;-1.0;11.0;316.0
703;5246 Winkels in ijzerwaren, DHZ-art e.d.;2001;4050.0;37.2;27.9;32.7;24.4;4896.0;4867.0;29.0;4527.0;3117.0;611.0;120.0;678.0;169.0;;54.0;;369.0;-35.0;-3.0;7.0;338.0
704;5246 Winkels in ijzerwaren, DHZ-art e.d.;2002;3910.0;37.7;28.2;33.0;24.3;5358.0;5292.0;65.0;4883.0;3333.0;685.0;129.0;737.0;187.0;;68.0;;474.0;-47.0;-4.0;3.0;424.0
705;5246 Winkels in ijzerwaren, DHZ-art e.d.;2003;3770.0;37.4;27.3;32.8;23.6;5050.0;5023.0;27.0;4647.0;3104.0;658.0;136.0;748.0;189.0;;71.0;;403.0;-42.0;5.0;26.0;393.0
706;5246 Winkels in ijzerwaren, DHZ-art e.d.;2004;3715.0;36.7;26.9;31.8;22.6;5045.0;4999.0;46.0;4671.0;3104.0;686.0;130.0;751.0;183.0;;58.0;;374.0;-21.0;0.0;-5.0;348.0
707;5246 Winkels in ijzerwaren, DHZ-art e.d.;2005;3855.0;38.2;27.9;33.3;23.3;5308.0;5259.0;49.0;4933.0;3278.0;717.0;140.0;798.0;181.0;;64.0;;375.0;-21.0;-1.0;14.0;368.0
708;5247 Winkels in boeken,schoolbenodigdhdn;2000;1855.0;11.8;7.9;10.5;6.8;1426.0;1415.0;11.0;1356.0;1008.0;152.0;32.0;164.0;30.0;;13.0;;71.0;-8.0;-1.0;4.0;66.0
709;5247 Winkels in boeken,schoolbenodigdhdn;2001;1845.0;13.2;9.0;11.2;7.3;1511.0;1506.0;5.0;1427.0;1060.0;168.0;31.0;168.0;26.0;;15.0;;85.0;-8.0;0.0;2.0;79.0
710;5247 Winkels in boeken,schoolbenodigdhdn;2002;1680.0;13.7;8.5;11.5;6.7;1503.0;1493.0;10.0;1427.0;1042.0;176.0;30.0;179.0;30.0;;13.0;;75.0;-13.0;0.0;0.0;62.0
711;5247 Winkels in boeken,schoolbenodigdhdn;2003;1635.0;12.9;8.2;10.5;6.4;1416.0;1409.0;7.0;1335.0;974.0;167.0;25.0;168.0;19.0;;19.0;;81.0;-5.0;0.0;-2.0;74.0
712;5247 Winkels in boeken,schoolbenodigdhdn;2004;1615.0;;;;;;;;;;;;;;;;;;;;;
713;5247 Winkels in boeken,schoolbenodigdhdn;2005;1670.0;13.1;8.5;10.6;6.5;1479.0;1461.0;18.0;1393.0;1025.0;170.0;26.0;172.0;21.0;;17.0;;87.0;-5.0;-2.0;0.0;80.0
714;5248 Overige winkels (1);2000;8120.0;39.1;30.2;31.1;22.7;4357.0;4335.0;21.0;3899.0;2562.0;568.0;128.0;642.0;159.0;;43.0;;457.0;-49.0;-2.0;14.0;422.0
715;5248 Overige winkels (1);2001;8355.0;42.0;32.7;31.9;23.2;4505.0;4478.0;27.0;4019.0;2646.0;586.0;135.0;654.0;151.0;;42.0;;485.0;-47.0;-4.0;-5.0;429.0
716;5248 Overige winkels (1);2002;8020.0;43.2;33.0;31.9;22.1;4504.0;4482.0;22.0;4102.0;2639.0;597.0;143.0;724.0;163.0;;47.0;;402.0;-56.0;-3.0;-6.0;338.0
717;5248 Overige winkels (1);2003;7925.0;43.5;32.5;32.9;22.7;4383.0;4365.0;18.0;4008.0;2538.0;628.0;139.0;703.0;153.0;;51.0;;376.0;-46.0;-2.0;4.0;331.0
718;5248 Overige winkels (1);2004;7960.0;40.1;30.5;29.8;21.2;4273.0;4261.0;12.0;3879.0;2472.0;600.0;135.0;671.0;147.0;;46.0;;394.0;-49.0;-1.0;-3.0;341.0
719;5248 Overige winkels (1);2005;8310.0;40.2;31.1;29.7;21.2;4406.0;4389.0;17.0;4038.0;2576.0;618.0;130.0;713.0;151.0;;52.0;;368.0;-63.0;3.0;-10.0;298.0
720;5249 Overige winkels (2);2000;10205.0;;;;;;;;;;;;;;;;;;;;;
721;5249 Overige winkels (2);2001;10445.0;;;;;;;;;;;;;;;;;;;;;
722;5249 Overige winkels (2);2002;9900.0;;;;;;;;;;;;;;;;;;;;;
723;5249 Overige winkels (2);2003;9800.0;;;;;;;;;;;;;;;;;;;;;
724;5249 Overige winkels (2);2004;9960.0;;;;;;;;;;;;;;;;;;;;;
725;5249 Overige winkels (2);2005;10475.0;;;;;;;;;;;;;;;;;;;;;
726;525 Winkels in tweedehands art en antiek;2000;3140.0;6.3;5.1;2.3;1.7;375.0;366.0;10.0;292.0;164.0;38.0;11.0;82.0;14.0;;4.0;;82.0;-5.0;0.0;2.0;80.0
727;525 Winkels in tweedehands art en antiek;2001;3085.0;6.6;5.3;2.9;2.2;376.0;361.0;16.0;318.0;177.0;44.0;10.0;87.0;12.0;;5.0;;59.0;1.0;0.0;0.0;59.0
728;525 Winkels in tweedehands art en antiek;2002;3000.0;7.4;5.9;3.4;2.5;438.0;427.0;11.0;370.0;208.0;51.0;12.0;99.0;21.0;;10.0;;67.0;-4.0;0.0;16.0;79.0
729;525 Winkels in tweedehands art en antiek;2003;2945.0;7.5;6.4;3.6;2.7;421.0;408.0;13.0;366.0;185.0;67.0;13.0;101.0;12.0;;11.0;;55.0;-3.0;-1.0;0.0;52.0
730;525 Winkels in tweedehands art en antiek;2004;2920.0;6.8;5.5;3.1;2.1;407.0;396.0;12.0;361.0;201.0;58.0;9.0;94.0;10.0;;9.0;;46.0;0.0;-2.0;-1.0;44.0
731;525 Winkels in tweedehands art en antiek;2005;3005.0;;;;;389.0;374.0;15.0;342.0;173.0;;11.0;94.0;14.0;;7.0;;47.0;-5.0;0.0;0.0;41.0
732;526 Detailhandel niet in winkel;2000;15980.0;31.8;26.1;13.1;8.5;3311.0;3257.0;54.0;2904.0;2058.0;209.0;87.0;549.0;222.0;;37.0;;407.0;-29.0;-4.0;-11.0;362.0
733;526 Detailhandel niet in winkel;2001;15875.0;35.8;28.5;15.8;9.8;3476.0;3413.0;63.0;3051.0;2051.0;244.0;91.0;665.0;299.0;;52.0;;425.0;-24.0;-10.0;-11.0;380.0
734;526 Detailhandel niet in winkel;2002;15310.0;36.0;27.9;16.3;10.2;3865.0;3812.0;53.0;3428.0;2259.0;264.0;123.0;783.0;358.0;;55.0;;437.0;-18.0;-1.0;12.0;430.0
735;526 Detailhandel niet in winkel;2003;15075.0;36.6;29.3;14.9;9.3;3722.0;3664.0;58.0;3314.0;2176.0;272.0;87.0;779.0;369.0;;60.0;;408.0;-33.0;-3.0;42.0;414.0
736;526 Detailhandel niet in winkel;2004;15520.0;;;;;3758.0;3688.0;70.0;3372.0;2235.0;294.0;83.0;759.0;355.0;;53.0;;386.0;-27.0;-4.0;-32.0;323.0
737;526 Detailhandel niet in winkel;2005;16590.0;;;;;3788.0;3705.0;83.0;3357.0;2263.0;;82.0;718.0;315.0;;54.0;;431.0;-25.0;-3.0;-38.0;365.0
738;5261 Postorderbedrijven;2000;750.0;5.3;4.2;4.1;3.1;1104.0;1058.0;46.0;1010.0;557.0;107.0;35.0;312.0;168.0;;24.0;;94.0;-19.0;-3.0;-14.0;58.0
739;5261 Postorderbedrijven;2001;1135.0;6.8;4.8;5.2;3.7;1279.0;1231.0;48.0;1182.0;602.0;133.0;40.0;408.0;240.0;;41.0;;97.0;-17.0;-7.0;-15.0;60.0
740;5261 Postorderbedrijven;2002;1230.0;7.9;5.9;5.9;4.3;1461.0;1418.0;43.0;1358.0;693.0;151.0;44.0;471.0;291.0;;37.0;;103.0;-16.0;-1.0;10.0;96.0
741;5261 Postorderbedrijven;2003;1260.0;;;;;;;;;;;;;;;;;;;;;
742;5261 Postorderbedrijven;2004;1520.0;;;;;;;;;;;;;;;;;;;;;
743;5261 Postorderbedrijven;2005;2175.0;8.8;7.0;5.7;4.4;1732.0;1675.0;57.0;1551.0;876.0;168.0;36.0;471.0;268.0;;38.0;;180.0;-15.0;-3.0;-38.0;125.0
744;5262 Markthandel;2000;9820.0;18.5;14.9;6.7;3.7;1226.0;1223.0;2.0;1031.0;773.0;61.0;38.0;159.0;37.0;;6.0;;195.0;-9.0;-1.0;3.0;188.0
745;5262 Markthandel;2001;9620.0;21.0;16.7;7.9;4.1;1247.0;1240.0;7.0;1027.0;770.0;59.0;35.0;163.0;33.0;;7.0;;220.0;-5.0;0.0;5.0;220.0
746;5262 Markthandel;2002;9395.0;19.5;15.1;7.7;4.1;1326.0;1319.0;8.0;1130.0;826.0;61.0;49.0;192.0;40.0;;11.0;;197.0;-1.0;0.0;1.0;196.0
747;5262 Markthandel;2003;9325.0;;;;;;;;;;;;;;;;;;;;;
748;5262 Markthandel;2004;9550.0;;;;;;;;;;;;;;;;;;;;;
749;5262 Markthandel;2005;9890.0;17.7;13.4;6.3;3.1;1237.0;1231.0;5.0;1095.0;883.0;61.0;27.0;124.0;29.0;;8.0;;142.0;-6.0;0.0;0.0;136.0
750;5263 Straathandel, colportage e.d.;2000;5410.0;7.9;7.0;2.2;1.7;981.0;976.0;6.0;863.0;729.0;42.0;14.0;79.0;18.0;;6.0;;118.0;-1.0;0.0;0.0;117.0
751;5263 Straathandel, colportage e.d.;2001;5120.0;8.1;6.9;2.7;1.9;950.0;942.0;7.0;842.0;679.0;52.0;17.0;94.0;26.0;;4.0;;107.0;-3.0;-2.0;-1.0;101.0
752;5263 Straathandel, colportage e.d.;2002;4685.0;8.6;7.1;2.7;1.9;1078.0;1075.0;3.0;940.0;741.0;51.0;28.0;120.0;26.0;;6.0;;138.0;-2.0;0.0;1.0;138.0
753;5263 Straathandel, colportage e.d.;2003;4490.0;;;;;;;;;;;;;;;;;;;;;
754;5263 Straathandel, colportage e.d.;2004;4450.0;;;;;;;;;;;;;;;;;;;;;
755;5263 Straathandel, colportage e.d.;2005;4525.0;;;;;;;;;;;;;;;;;;;;;
756;527 Rep. v. consumentenart (geen auto's);2000;3385.0;6.2;5.5;2.6;2.1;349.0;346.0;3.0;270.0;144.0;53.0;14.0;59.0;6.0;;4.0;;78.0;1.0;0.0;2.0;81.0
757;527 Rep. v. consumentenart (geen auto's);2001;3260.0;6.9;5.9;2.9;2.3;365.0;362.0;3.0;281.0;148.0;57.0;13.0;63.0;6.0;;4.0;;84.0;-3.0;0.0;0.0;81.0
758;527 Rep. v. consumentenart (geen auto's);2002;3170.0;7.5;6.2;3.5;2.7;358.0;356.0;2.0;283.0;129.0;63.0;13.0;77.0;9.0;;7.0;;76.0;15.0;0.0;1.0;92.0
759;527 Rep. v. consumentenart (geen auto's);2003;3120.0;7.5;6.3;3.8;2.8;416.0;414.0;2.0;323.0;141.0;85.0;12.0;85.0;12.0;;5.0;;93.0;-2.0;-1.0;-1.0;90.0
760;527 Rep. v. consumentenart (geen auto's);2004;3100.0;6.1;5.1;3.2;2.4;415.0;409.0;6.0;330.0;162.0;74.0;13.0;81.0;10.0;;6.0;;85.0;-4.0;0.0;-3.0;78.0
761;527 Rep. v. consumentenart (geen auto's);2005;3210.0;;;;;;;;;;;;;;;;;;;;;
762;5211a Winkels in voedings-/genotmiddelen;2000;15305.0;282.4;140.6;264.0;126.1;25568.0;25386.0;182.0;24610.0;18777.0;2740.0;616.0;2477.0;439.0;;124.0;;958.0;-110.0;-52.0;67.0;863.0
763;5211a Winkels in voedings-/genotmiddelen;2001;14865.0;277.0;141.6;257.0;124.5;26904.0;26610.0;293.0;25884.0;19634.0;2960.0;672.0;2618.0;473.0;;170.0;;1020.0;-113.0;47.0;-66.0;888.0
764;5211a Winkels in voedings-/genotmiddelen;2002;13395.0;279.7;145.2;256.5;124.2;28623.0;28350.0;275.0;27425.0;20783.0;3160.0;626.0;2856.0;488.0;;185.0;;1199.0;-113.0;-40.0;-9.0;1036.0
765;5211a Winkels in voedings-/genotmiddelen;2003;13020.0;275.7;145.5;251.3;123.4;29018.0;28855.0;163.0;27860.0;21295.0;3131.0;657.0;2778.0;553.0;;182.0;;1159.0;-84.0;-66.0;2.0;1011.0
766;5211a Winkels in voedings-/genotmiddelen;2004;12655.0;271.8;141.5;248.4;118.5;28753.0;28527.0;226.0;27983.0;21355.0;3166.0;722.0;2740.0;544.0;;157.0;;770.0;-63.0;-42.0;39.0;703.0
767;5211a Winkels in voedings-/genotmiddelen;2005;12905.0;277.4;139.6;253.4;117.6;28924.0;28663.0;261.0;28155.0;21589.0;3131.0;642.0;2793.0;483.0;;162.0;;769.0;-46.0;-30.0;52.0;745.0
768;5212b Winkels in non-food artikelen;2000;51050.0;;;;;43040.0;42699.0;339.0;39980.0;27067.0;5679.0;1186.0;6049.0;;;;;3060.0;-284.0;;81.0;
769;5212b Winkels in non-food artikelen;2001;51620.0;;;;;45270.0;44872.0;398.0;42061.0;28363.0;6042.0;1274.0;6382.0;;;;;3209.0;-332.0;;119.0;
770;5212b Winkels in non-food artikelen;2002;48870.0;438.5;301.2;374.9;243.2;46368.0;45938.0;430.0;43221.0;28708.0;6347.0;1318.0;6848.0;1396.0;;521.0;;3147.0;-359.0;-37.0;77.0;2828.0
771;5212b Winkels in non-food artikelen;2003;47990.0;428.7;293.6;367.4;237.8;45447.0;45111.0;336.0;42511.0;27933.0;6460.0;1392.0;6725.0;1320.0;;553.0;;2936.0;-296.0;-85.0;96.0;2651.0
772;5212b Winkels in non-food artikelen;2004;47675.0;418.9;287.6;358.2;232.9;45156.0;44774.0;382.0;42261.0;27781.0;6490.0;1327.0;6663.0;1301.0;;521.0;;2895.0;-270.0;1.0;6.0;2632.0
773;5212b Winkels in non-food artikelen;2005;49680.0;421.4;289.7;360.8;233.9;46088.0;45683.0;404.0;43197.0;28108.0;6663.0;1314.0;7113.0;1313.0;;546.0;;2890.0;-297.0;4.0;22.0;2619.0
774;5260a Overige detailhandel;2000;19365.0;38.0;31.7;15.7;10.7;3658.0;3603.0;56.0;3174.0;2202.0;263.0;101.0;608.0;229.0;;41.0;;485.0;-28.0;-4.0;-9.0;444.0
775;5260a Overige detailhandel;2001;19135.0;42.7;34.3;18.7;12.1;3842.0;3776.0;66.0;3332.0;2200.0;301.0;104.0;728.0;306.0;;57.0;;510.0;-27.0;-10.0;-11.0;461.0
776;5260a Overige detailhandel;2002;18480.0;43.5;34.2;19.7;12.9;4223.0;4168.0;55.0;3710.0;2389.0;327.0;135.0;859.0;366.0;;61.0;;513.0;-3.0;-1.0;14.0;523.0
777;5260a Overige detailhandel;2003;18195.0;44.2;35.6;18.7;12.0;4138.0;4078.0;60.0;3637.0;2317.0;357.0;99.0;863.0;381.0;;65.0;;502.0;-35.0;-3.0;41.0;505.0
778;5260a Overige detailhandel;2004;18620.0;41.3;33.1;17.8;11.8;4173.0;4097.0;76.0;3702.0;2397.0;368.0;96.0;841.0;365.0;;58.0;;471.0;-32.0;-4.0;-35.0;400.0
779;5260a Overige detailhandel;2005;19800.0;;;;;;;;;;;;;;;;;;;;;
780;55 Horeca;2000;39745.0;;;;;13538.0;;;11723.0;3915.0;3328.0;;;;1251.0;;;1814.0;;;;1586.0
781;55 Horeca;2001;38385.0;;201.8;;156.9;14120.0;13959.0;161.0;12200.0;4116.0;3503.0;853.0;3724.0;448.0;362.0;254.0;2660.0;1921.0;;;;1774.0
782;55 Horeca;2002;37140.0;;217.0;;162.5;14850.0;14651.0;199.0;13001.0;4158.0;3732.0;930.0;4181.0;466.0;369.0;292.0;3054.0;1849.0;;;;1623.0
783;55 Horeca;2003;37550.0;;206.1;;157.2;14517.0;14319.0;197.0;13001.0;4146.0;3865.0;879.0;4111.0;441.0;381.0;303.0;2986.0;1516.0;;;;1356.0
