ID;Bedrijfstak;Landen;Perioden;Investeringsquote_1
489;Landbouw, jacht en bosbouw;Italië;2003;37.2
490;Landbouw, jacht en bosbouw;Italië;2004;39.5
491;Landbouw, jacht en bosbouw;Italië;2005;45.2
492;Landbouw, jacht en bosbouw;Italië;2006;48.2
493;Landbouw, jacht en bosbouw;Nederland;1990;26.4
494;Landbouw, jacht en bosbouw;Nederland;1991;26.8
495;Landbouw, jacht en bosbouw;Nederland;1992;25.7
496;Landbouw, jacht en bosbouw;Nederland;1993;26.2
497;Landbouw, jacht en bosbouw;Nederland;1994;24.8
498;Landbouw, jacht en bosbouw;Nederland;1995;25.1
499;Landbouw, jacht en bosbouw;Nederland;1996;25.8
500;Landbouw, jacht en bosbouw;Nederland;1997;29.2
501;Landbouw, jacht en bosbouw;Nederland;1998;28.2
502;Landbouw, jacht en bosbouw;Nederland;1999;37.1
503;Landbouw, jacht en bosbouw;Nederland;2000;33.5
504;Landbouw, jacht en bosbouw;Nederland;2001;35.1
505;Landbouw, jacht en bosbouw;Nederland;2002;36.9
506;Landbouw, jacht en bosbouw;Nederland;2003;36.8
507;Landbouw, jacht en bosbouw;Nederland;2004;35.6
508;Landbouw, jacht en bosbouw;Nederland;2005;32.2
509;Landbouw, jacht en bosbouw;Nederland;2006;31.7
510;Landbouw, jacht en bosbouw;Oostenrijk;1990;34.6
511;Landbouw, jacht en bosbouw;Oostenrijk;1991;34.5
512;Landbouw, jacht en bosbouw;Oostenrijk;1992;34.1
513;Landbouw, jacht en bosbouw;Oostenrijk;1993;37.2
514;Landbouw, jacht en bosbouw;Oostenrijk;1994;36.0
515;Landbouw, jacht en bosbouw;Oostenrijk;1995;35.3
516;Landbouw, jacht en bosbouw;Oostenrijk;1996;40.9
517;Landbouw, jacht en bosbouw;Oostenrijk;1997;46.6
518;Landbouw, jacht en bosbouw;Oostenrijk;1998;43.1
519;Landbouw, jacht en bosbouw;Oostenrijk;1999;44.5
520;Landbouw, jacht en bosbouw;Oostenrijk;2000;43.3
521;Landbouw, jacht en bosbouw;Oostenrijk;2001;39.1
522;Landbouw, jacht en bosbouw;Oostenrijk;2002;40.8
523;Landbouw, jacht en bosbouw;Oostenrijk;2003;43.3
524;Landbouw, jacht en bosbouw;Oostenrijk;2004;44.7
525;Landbouw, jacht en bosbouw;Oostenrijk;2005;52.9
526;Landbouw, jacht en bosbouw;Oostenrijk;2006;46.1
527;Landbouw, jacht en bosbouw;Polen;1990;
528;Landbouw, jacht en bosbouw;Polen;1991;
529;Landbouw, jacht en bosbouw;Polen;1992;
530;Landbouw, jacht en bosbouw;Polen;1993;
531;Landbouw, jacht en bosbouw;Polen;1994;
532;Landbouw, jacht en bosbouw;Polen;1995;15.7
533;Landbouw, jacht en bosbouw;Polen;1996;18.4
534;Landbouw, jacht en bosbouw;Polen;1997;23.0
535;Landbouw, jacht en bosbouw;Polen;1998;23.7
536;Landbouw, jacht en bosbouw;Polen;1999;26.5
537;Landbouw, jacht en bosbouw;Polen;2000;27.4
538;Landbouw, jacht en bosbouw;Polen;2001;22.6
539;Landbouw, jacht en bosbouw;Polen;2002;23.9
540;Landbouw, jacht en bosbouw;Polen;2003;24.9
541;Landbouw, jacht en bosbouw;Polen;2004;21.8
542;Landbouw, jacht en bosbouw;Polen;2005;27.4
543;Landbouw, jacht en bosbouw;Polen;2006;
544;Landbouw, jacht en bosbouw;Spanje;1990;
545;Landbouw, jacht en bosbouw;Spanje;1991;
546;Landbouw, jacht en bosbouw;Spanje;1992;
547;Landbouw, jacht en bosbouw;Spanje;1993;
548;Landbouw, jacht en bosbouw;Spanje;1994;
549;Landbouw, jacht en bosbouw;Spanje;1995;
550;Landbouw, jacht en bosbouw;Spanje;1996;
551;Landbouw, jacht en bosbouw;Spanje;1997;
552;Landbouw, jacht en bosbouw;Spanje;1998;
553;Landbouw, jacht en bosbouw;Spanje;1999;
554;Landbouw, jacht en bosbouw;Spanje;2000;13.8
555;Landbouw, jacht en bosbouw;Spanje;2001;13.6
556;Landbouw, jacht en bosbouw;Spanje;2002;13.8
557;Landbouw, jacht en bosbouw;Spanje;2003;13.6
558;Landbouw, jacht en bosbouw;Spanje;2004;
559;Landbouw, jacht en bosbouw;Spanje;2005;
560;Landbouw, jacht en bosbouw;Spanje;2006;
561;Landbouw, jacht en bosbouw;Tsjechië;1990;
562;Landbouw, jacht en bosbouw;Tsjechië;1991;
563;Landbouw, jacht en bosbouw;Tsjechië;1992;
564;Landbouw, jacht en bosbouw;Tsjechië;1993;
565;Landbouw, jacht en bosbouw;Tsjechië;1994;
566;Landbouw, jacht en bosbouw;Tsjechië;1995;31.2
567;Landbouw, jacht en bosbouw;Tsjechië;1996;37.3
568;Landbouw, jacht en bosbouw;Tsjechië;1997;25.0
569;Landbouw, jacht en bosbouw;Tsjechië;1998;22.7
570;Landbouw, jacht en bosbouw;Tsjechië;1999;18.3
571;Landbouw, jacht en bosbouw;Tsjechië;2000;22.5
572;Landbouw, jacht en bosbouw;Tsjechië;2001;24.6
573;Landbouw, jacht en bosbouw;Tsjechië;2002;28.7
574;Landbouw, jacht en bosbouw;Tsjechië;2003;22.9
575;Landbouw, jacht en bosbouw;Tsjechië;2004;23.5
576;Landbouw, jacht en bosbouw;Tsjechië;2005;25.3
577;Landbouw, jacht en bosbouw;Tsjechië;2006;25.2
578;Landbouw, jacht en bosbouw;Verenigd Koninkrijk;1990;19.3
579;Landbouw, jacht en bosbouw;Verenigd Koninkrijk;1991;16.6
580;Landbouw, jacht en bosbouw;Verenigd Koninkrijk;1992;17.2
581;Landbouw, jacht en bosbouw;Verenigd Koninkrijk;1993;18.3
582;Landbouw, jacht en bosbouw;Verenigd Koninkrijk;1994;20.1
583;Landbouw, jacht en bosbouw;Verenigd Koninkrijk;1995;17.7
584;Landbouw, jacht en bosbouw;Verenigd Koninkrijk;1996;19.4
585;Landbouw, jacht en bosbouw;Verenigd Koninkrijk;1997;20.5
586;Landbouw, jacht en bosbouw;Verenigd Koninkrijk;1998;15.7
587;Landbouw, jacht en bosbouw;Verenigd Koninkrijk;1999;12.1
588;Landbouw, jacht en bosbouw;Verenigd Koninkrijk;2000;
589;Landbouw, jacht en bosbouw;Verenigd Koninkrijk;2001;
590;Landbouw, jacht en bosbouw;Verenigd Koninkrijk;2002;
591;Landbouw, jacht en bosbouw;Verenigd Koninkrijk;2003;
592;Landbouw, jacht en bosbouw;Verenigd Koninkrijk;2004;
593;Landbouw, jacht en bosbouw;Verenigd Koninkrijk;2005;
594;Landbouw, jacht en bosbouw;Verenigd Koninkrijk;2006;
595;Landbouw, jacht en bosbouw;Verenigde Staten;1990;17.9
596;Landbouw, jacht en bosbouw;Verenigde Staten;1991;16.8
597;Landbouw, jacht en bosbouw;Verenigde Staten;1992;14.4
598;Landbouw, jacht en bosbouw;Verenigde Staten;1993;18.3
599;Landbouw, jacht en bosbouw;Verenigde Staten;1994;19.1
600;Landbouw, jacht en bosbouw;Verenigde Staten;1995;22.1
601;Landbouw, jacht en bosbouw;Verenigde Staten;1996;20.1
602;Landbouw, jacht en bosbouw;Verenigde Staten;1997;21.9
603;Landbouw, jacht en bosbouw;Verenigde Staten;1998;27.9
604;Landbouw, jacht en bosbouw;Verenigde Staten;1999;26.4
605;Landbouw, jacht en bosbouw;Verenigde Staten;2000;27.7
606;Landbouw, jacht en bosbouw;Verenigde Staten;2001;29.3
607;Landbouw, jacht en bosbouw;Verenigde Staten;2002;32.6
608;Landbouw, jacht en bosbouw;Verenigde Staten;2003;27.1
609;Landbouw, jacht en bosbouw;Verenigde Staten;2004;24.8
610;Landbouw, jacht en bosbouw;Verenigde Staten;2005;30.8
611;Landbouw, jacht en bosbouw;Verenigde Staten;2006;
612;Landbouw, jacht en bosbouw;Zuid-Korea;1990;23.6
613;Landbouw, jacht en bosbouw;Zuid-Korea;1991;25.2
614;Landbouw, jacht en bosbouw;Zuid-Korea;1992;24.3
615;Landbouw, jacht en bosbouw;Zuid-Korea;1993;24.6
616;Landbouw, jacht en bosbouw;Zuid-Korea;1994;24.1
617;Landbouw, jacht en bosbouw;Zuid-Korea;1995;23.2
618;Landbouw, jacht en bosbouw;Zuid-Korea;1996;28.4
619;Landbouw, jacht en bosbouw;Zuid-Korea;1997;20.1
620;Landbouw, jacht en bosbouw;Zuid-Korea;1998;17.7
621;Landbouw, jacht en bosbouw;Zuid-Korea;1999;18.8
622;Landbouw, jacht en bosbouw;Zuid-Korea;2000;22.7
623;Landbouw, jacht en bosbouw;Zuid-Korea;2001;22.6
624;Landbouw, jacht en bosbouw;Zuid-Korea;2002;21.4
625;Landbouw, jacht en bosbouw;Zuid-Korea;2003;21.5
626;Landbouw, jacht en bosbouw;Zuid-Korea;2004;16.7
627;Landbouw, jacht en bosbouw;Zuid-Korea;2005;19.2
628;Landbouw, jacht en bosbouw;Zuid-Korea;2006;
629;Landbouw, jacht en bosbouw;Zweden;1990;
630;Landbouw, jacht en bosbouw;Zweden;1991;
631;Landbouw, jacht en bosbouw;Zweden;1992;
632;Landbouw, jacht en bosbouw;Zweden;1993;
633;Landbouw, jacht en bosbouw;Zweden;1994;
634;Landbouw, jacht en bosbouw;Zweden;1995;
635;Landbouw, jacht en bosbouw;Zweden;1996;
636;Landbouw, jacht en bosbouw;Zweden;1997;
637;Landbouw, jacht en bosbouw;Zweden;1998;
638;Landbouw, jacht en bosbouw;Zweden;1999;
639;Landbouw, jacht en bosbouw;Zweden;2000;
640;Landbouw, jacht en bosbouw;Zweden;2001;
641;Landbouw, jacht en bosbouw;Zweden;2002;
642;Landbouw, jacht en bosbouw;Zweden;2003;
643;Landbouw, jacht en bosbouw;Zweden;2004;
644;Landbouw, jacht en bosbouw;Zweden;2005;
645;Landbouw, jacht en bosbouw;Zweden;2006;
646;Visserij;Australië;1990;
647;Visserij;Australië;1991;
648;Visserij;Australië;1992;
649;Visserij;Australië;1993;
650;Visserij;Australië;1994;
651;Visserij;Australië;1995;
652;Visserij;Australië;1996;
653;Visserij;Australië;1997;
654;Visserij;Australië;1998;
655;Visserij;Australië;1999;
656;Visserij;Australië;2000;
657;Visserij;Australië;2001;
658;Visserij;Australië;2002;
659;Visserij;Australië;2003;
660;Visserij;Australië;2004;
661;Visserij;Australië;2005;
662;Visserij;Australië;2006;
663;Visserij;België;1990;
664;Visserij;België;1991;
665;Visserij;België;1992;
666;Visserij;België;1993;
667;Visserij;België;1994;
668;Visserij;België;1995;26.1
669;Visserij;België;1996;46.9
670;Visserij;België;1997;34.6
671;Visserij;België;1998;41.6
672;Visserij;België;1999;73.5
673;Visserij;België;2000;68.5
674;Visserij;België;2001;25.3
675;Visserij;België;2002;24.4
676;Visserij;België;2003;12.8
677;Visserij;België;2004;15.6
678;Visserij;België;2005;16.2
679;Visserij;België;2006;47.7
680;Visserij;Canada;1990;18.2
681;Visserij;Canada;1991;14.2
682;Visserij;Canada;1992;13.1
683;Visserij;Canada;1993;12.7
684;Visserij;Canada;1994;11.1
685;Visserij;Canada;1995;8.8
686;Visserij;Canada;1996;9.1
687;Visserij;Canada;1997;9.8
688;Visserij;Canada;1998;10.3
689;Visserij;Canada;1999;10.2
690;Visserij;Canada;2000;10.6
691;Visserij;Canada;2001;10.2
692;Visserij;Canada;2002;
693;Visserij;Canada;2003;
694;Visserij;Canada;2004;
695;Visserij;Canada;2005;
696;Visserij;Canada;2006;
697;Visserij;Denemarken;1990;
698;Visserij;Denemarken;1991;
699;Visserij;Denemarken;1992;
700;Visserij;Denemarken;1993;31.8
701;Visserij;Denemarken;1994;34.3
702;Visserij;Denemarken;1995;43.2
703;Visserij;Denemarken;1996;41.7
704;Visserij;Denemarken;1997;33.6
705;Visserij;Denemarken;1998;26.0
706;Visserij;Denemarken;1999;27.9
707;Visserij;Denemarken;2000;37.8
708;Visserij;Denemarken;2001;27.9
709;Visserij;Denemarken;2002;22.6
710;Visserij;Denemarken;2003;23.8
711;Visserij;Denemarken;2004;
712;Visserij;Denemarken;2005;
713;Visserij;Denemarken;2006;
714;Visserij;Duitsland;1990;
715;Visserij;Duitsland;1991;40.0
716;Visserij;Duitsland;1992;31.6
717;Visserij;Duitsland;1993;23.5
718;Visserij;Duitsland;1994;25.0
719;Visserij;Duitsland;1995;23.5
720;Visserij;Duitsland;1996;21.1
721;Visserij;Duitsland;1997;26.3
722;Visserij;Duitsland;1998;22.7
723;Visserij;Duitsland;1999;26.1
724;Visserij;Duitsland;2000;22.7
725;Visserij;Duitsland;2001;22.7
726;Visserij;Duitsland;2002;21.7
727;Visserij;Duitsland;2003;21.7
728;Visserij;Duitsland;2004;21.7
729;Visserij;Duitsland;2005;21.7
730;Visserij;Duitsland;2006;25.0
731;Visserij;Finland;1990;10.5
732;Visserij;Finland;1991;9.8
733;Visserij;Finland;1992;6.3
734;Visserij;Finland;1993;6.2
735;Visserij;Finland;1994;6.0
736;Visserij;Finland;1995;5.6
737;Visserij;Finland;1996;3.1
738;Visserij;Finland;1997;3.0
739;Visserij;Finland;1998;4.9
740;Visserij;Finland;1999;3.8
741;Visserij;Finland;2000;2.5
742;Visserij;Finland;2001;4.8
743;Visserij;Finland;2002;5.4
744;Visserij;Finland;2003;8.8
745;Visserij;Finland;2004;7.7
746;Visserij;Finland;2005;3.1
747;Visserij;Finland;2006;4.2
748;Visserij;Frankrijk;1990;
749;Visserij;Frankrijk;1991;
750;Visserij;Frankrijk;1992;
751;Visserij;Frankrijk;1993;
752;Visserij;Frankrijk;1994;
753;Visserij;Frankrijk;1995;
754;Visserij;Frankrijk;1996;
755;Visserij;Frankrijk;1997;
756;Visserij;Frankrijk;1998;
757;Visserij;Frankrijk;1999;9.8
758;Visserij;Frankrijk;2000;9.6
759;Visserij;Frankrijk;2001;6.7
760;Visserij;Frankrijk;2002;9.1
761;Visserij;Frankrijk;2003;8.9
762;Visserij;Frankrijk;2004;12.0
763;Visserij;Frankrijk;2005;3.9
764;Visserij;Frankrijk;2006;4.3
765;Visserij;Hongarije;1990;
766;Visserij;Hongarije;1991;
767;Visserij;Hongarije;1992;
768;Visserij;Hongarije;1993;
769;Visserij;Hongarije;1994;
770;Visserij;Hongarije;1995;
771;Visserij;Hongarije;1996;
772;Visserij;Hongarije;1997;
773;Visserij;Hongarije;1998;
774;Visserij;Hongarije;1999;
775;Visserij;Hongarije;2000;44.8
776;Visserij;Hongarije;2001;28.8
777;Visserij;Hongarije;2002;31.9
778;Visserij;Hongarije;2003;38.0
779;Visserij;Hongarije;2004;23.9
780;Visserij;Hongarije;2005;30.4
781;Visserij;Hongarije;2006;
782;Visserij;Ierland;1990;
783;Visserij;Ierland;1991;
784;Visserij;Ierland;1992;
785;Visserij;Ierland;1993;
786;Visserij;Ierland;1994;
787;Visserij;Ierland;1995;52.3
788;Visserij;Ierland;1996;28.8
789;Visserij;Ierland;1997;22.0
790;Visserij;Ierland;1998;18.0
791;Visserij;Ierland;1999;24.0
792;Visserij;Ierland;2000;58.4
793;Visserij;Ierland;2001;17.8
794;Visserij;Ierland;2002;26.0
795;Visserij;Ierland;2003;28.2
796;Visserij;Ierland;2004;16.1
797;Visserij;Ierland;2005;30.9
798;Visserij;Ierland;2006;20.6
799;Visserij;Italië;1990;21.0
800;Visserij;Italië;1991;19.6
801;Visserij;Italië;1992;19.2
802;Visserij;Italië;1993;18.4
803;Visserij;Italië;1994;18.2
804;Visserij;Italië;1995;17.7
805;Visserij;Italië;1996;22.7
806;Visserij;Italië;1997;23.4
807;Visserij;Italië;1998;20.7
808;Visserij;Italië;1999;22.7
809;Visserij;Italië;2000;20.3
810;Visserij;Italië;2001;27.3
811;Visserij;Italië;2002;30.9
812;Visserij;Italië;2003;24.0
813;Visserij;Italië;2004;24.8
814;Visserij;Italië;2005;23.6
815;Visserij;Italië;2006;23.8
816;Visserij;Nederland;1990;23.3
817;Visserij;Nederland;1991;7.5
818;Visserij;Nederland;1992;14.6
819;Visserij;Nederland;1993;21.9
820;Visserij;Nederland;1994;40.0
821;Visserij;Nederland;1995;15.7
822;Visserij;Nederland;1996;17.1
823;Visserij;Nederland;1997;13.8
824;Visserij;Nederland;1998;21.6
825;Visserij;Nederland;1999;23.9
826;Visserij;Nederland;2000;41.7
827;Visserij;Nederland;2001;20.0
828;Visserij;Nederland;2002;32.3
829;Visserij;Nederland;2003;21.9
830;Visserij;Nederland;2004;16.8
831;Visserij;Nederland;2005;18.2
832;Visserij;Nederland;2006;17.4
833;Visserij;Oostenrijk;1990;388.8
834;Visserij;Oostenrijk;1991;383.3
835;Visserij;Oostenrijk;1992;407.5
836;Visserij;Oostenrijk;1993;385.3
837;Visserij;Oostenrijk;1994;360.3
838;Visserij;Oostenrijk;1995;331.9
839;Visserij;Oostenrijk;1996;331.2
840;Visserij;Oostenrijk;1997;304.7
841;Visserij;Oostenrijk;1998;327.3
842;Visserij;Oostenrijk;1999;293.2
843;Visserij;Oostenrijk;2000;334.0
844;Visserij;Oostenrijk;2001;181.5
845;Visserij;Oostenrijk;2002;172.6
846;Visserij;Oostenrijk;2003;167.4
847;Visserij;Oostenrijk;2004;166.9
848;Visserij;Oostenrijk;2005;166.6
849;Visserij;Oostenrijk;2006;166.3
850;Visserij;Polen;1990;
851;Visserij;Polen;1991;
852;Visserij;Polen;1992;
853;Visserij;Polen;1993;
854;Visserij;Polen;1994;
855;Visserij;Polen;1995;3.8
856;Visserij;Polen;1996;11.0
857;Visserij;Polen;1997;8.9
858;Visserij;Polen;1998;11.4
859;Visserij;Polen;1999;11.2
860;Visserij;Polen;2000;12.1
861;Visserij;Polen;2001;8.6
862;Visserij;Polen;2002;7.4
863;Visserij;Polen;2003;5.1
864;Visserij;Polen;2004;11.0
865;Visserij;Polen;2005;10.9
866;Visserij;Polen;2006;
867;Visserij;Spanje;1990;
868;Visserij;Spanje;1991;
869;Visserij;Spanje;1992;
870;Visserij;Spanje;1993;
871;Visserij;Spanje;1994;
872;Visserij;Spanje;1995;
873;Visserij;Spanje;1996;
874;Visserij;Spanje;1997;
875;Visserij;Spanje;1998;
876;Visserij;Spanje;1999;
877;Visserij;Spanje;2000;11.5
878;Visserij;Spanje;2001;14.3
879;Visserij;Spanje;2002;13.3
880;Visserij;Spanje;2003;13.7
881;Visserij;Spanje;2004;
882;Visserij;Spanje;2005;
883;Visserij;Spanje;2006;
884;Visserij;Tsjechië;1990;
885;Visserij;Tsjechië;1991;
886;Visserij;Tsjechië;1992;
887;Visserij;Tsjechië;1993;
888;Visserij;Tsjechië;1994;
889;Visserij;Tsjechië;1995;17.1
890;Visserij;Tsjechië;1996;13.1
891;Visserij;Tsjechië;1997;6.0
892;Visserij;Tsjechië;1998;15.7
893;Visserij;Tsjechië;1999;11.5
894;Visserij;Tsjechië;2000;23.1
895;Visserij;Tsjechië;2001;19.0
896;Visserij;Tsjechië;2002;22.2
897;Visserij;Tsjechië;2003;28.5
898;Visserij;Tsjechië;2004;31.3
899;Visserij;Tsjechië;2005;17.0
900;Visserij;Tsjechië;2006;14.5
901;Visserij;Verenigd Koninkrijk;1990;0.3
902;Visserij;Verenigd Koninkrijk;1991;0.6
903;Visserij;Verenigd Koninkrijk;1992;1.2
904;Visserij;Verenigd Koninkrijk;1993;0.8
905;Visserij;Verenigd Koninkrijk;1994;1.0
906;Visserij;Verenigd Koninkrijk;1995;2.6
907;Visserij;Verenigd Koninkrijk;1996;1.7
908;Visserij;Verenigd Koninkrijk;1997;1.0
909;Visserij;Verenigd Koninkrijk;1998;1.0
910;Visserij;Verenigd Koninkrijk;1999;0.7
911;Visserij;Verenigd Koninkrijk;2000;
912;Visserij;Verenigd Koninkrijk;2001;
913;Visserij;Verenigd Koninkrijk;2002;
914;Visserij;Verenigd Koninkrijk;2003;
915;Visserij;Verenigd Koninkrijk;2004;
916;Visserij;Verenigd Koninkrijk;2005;
917;Visserij;Verenigd Koninkrijk;2006;
918;Visserij;Verenigde Staten;1990;
919;Visserij;Verenigde Staten;1991;
920;Visserij;Verenigde Staten;1992;
921;Visserij;Verenigde Staten;1993;
922;Visserij;Verenigde Staten;1994;
923;Visserij;Verenigde Staten;1995;
924;Visserij;Verenigde Staten;1996;
925;Visserij;Verenigde Staten;1997;
926;Visserij;Verenigde Staten;1998;
927;Visserij;Verenigde Staten;1999;
928;Visserij;Verenigde Staten;2000;
929;Visserij;Verenigde Staten;2001;
930;Visserij;Verenigde Staten;2002;
931;Visserij;Verenigde Staten;2003;
932;Visserij;Verenigde Staten;2004;
933;Visserij;Verenigde Staten;2005;
934;Visserij;Verenigde Staten;2006;
935;Visserij;Zuid-Korea;1990;
936;Visserij;Zuid-Korea;1991;
937;Visserij;Zuid-Korea;1992;
938;Visserij;Zuid-Korea;1993;
939;Visserij;Zuid-Korea;1994;
940;Visserij;Zuid-Korea;1995;
941;Visserij;Zuid-Korea;1996;
942;Visserij;Zuid-Korea;1997;
943;Visserij;Zuid-Korea;1998;
944;Visserij;Zuid-Korea;1999;
945;Visserij;Zuid-Korea;2000;
946;Visserij;Zuid-Korea;2001;
947;Visserij;Zuid-Korea;2002;
948;Visserij;Zuid-Korea;2003;
949;Visserij;Zuid-Korea;2004;
950;Visserij;Zuid-Korea;2005;
951;Visserij;Zuid-Korea;2006;
952;Visserij;Zweden;1990;
953;Visserij;Zweden;1991;
954;Visserij;Zweden;1992;
955;Visserij;Zweden;1993;
956;Visserij;Zweden;1994;
957;Visserij;Zweden;1995;
958;Visserij;Zweden;1996;
959;Visserij;Zweden;1997;
960;Visserij;Zweden;1998;
961;Visserij;Zweden;1999;
962;Visserij;Zweden;2000;
963;Visserij;Zweden;2001;
964;Visserij;Zweden;2002;
965;Visserij;Zweden;2003;
966;Visserij;Zweden;2004;
967;Visserij;Zweden;2005;
968;Visserij;Zweden;2006;
969;Winning van delfstoffen, totaal;Australië;1990;49.6
970;Winning van delfstoffen, totaal;Australië;1991;47.1
971;Winning van delfstoffen, totaal;Australië;1992;57.1
972;Winning van delfstoffen, totaal;Australië;1993;61.3
973;Winning van delfstoffen, totaal;Australië;1994;60.6
974;Winning van delfstoffen, totaal;Australië;1995;61.5
975;Winning van delfstoffen, totaal;Australië;1996;70.3
976;Winning van delfstoffen, totaal;Australië;1997;84.7
977;Winning van delfstoffen, totaal;Australië;1998;84.2
978;Winning van delfstoffen, totaal;Australië;1999;57.0
979;Winning van delfstoffen, totaal;Australië;2000;38.8
980;Winning van delfstoffen, totaal;Australië;2001;48.5
981;Winning van delfstoffen, totaal;Australië;2002;63.1
982;Winning van delfstoffen, totaal;Australië;2003;74.4
983;Winning van delfstoffen, totaal;Australië;2004;59.6
984;Winning van delfstoffen, totaal;Australië;2005;64.1
985;Winning van delfstoffen, totaal;Australië;2006;
986;Winning van delfstoffen, totaal;België;1990;
987;Winning van delfstoffen, totaal;België;1991;
988;Winning van delfstoffen, totaal;België;1992;
989;Winning van delfstoffen, totaal;België;1993;
990;Winning van delfstoffen, totaal;België;1994;
991;Winning van delfstoffen, totaal;België;1995;16.2
992;Winning van delfstoffen, totaal;België;1996;17.8
993;Winning van delfstoffen, totaal;België;1997;17.4
994;Winning van delfstoffen, totaal;België;1998;17.0
995;Winning van delfstoffen, totaal;België;1999;17.8
996;Winning van delfstoffen, totaal;België;2000;17.7
997;Winning van delfstoffen, totaal;België;2001;18.4
998;Winning van delfstoffen, totaal;België;2002;17.6
999;Winning van delfstoffen, totaal;België;2003;14.4
1000;Winning van delfstoffen, totaal;België;2004;20.5
1001;Winning van delfstoffen, totaal;België;2005;21.1
1002;Winning van delfstoffen, totaal;België;2006;19.6
1003;Winning van delfstoffen, totaal;Canada;1990;33.0
1004;Winning van delfstoffen, totaal;Canada;1991;39.1
1005;Winning van delfstoffen, totaal;Canada;1992;29.5
1006;Winning van delfstoffen, totaal;Canada;1993;40.7
1007;Winning van delfstoffen, totaal;Canada;1994;55.3
1008;Winning van delfstoffen, totaal;Canada;1995;55.7
1009;Winning van delfstoffen, totaal;Canada;1996;49.0
1010;Winning van delfstoffen, totaal;Canada;1997;65.7
1011;Winning van delfstoffen, totaal;Canada;1998;74.8
1012;Winning van delfstoffen, totaal;Canada;1999;53.7
1013;Winning van delfstoffen, totaal;Canada;2000;41.0
1014;Winning van delfstoffen, totaal;Canada;2001;51.5
1015;Winning van delfstoffen, totaal;Canada;2002;
1016;Winning van delfstoffen, totaal;Canada;2003;
1017;Winning van delfstoffen, totaal;Canada;2004;
1018;Winning van delfstoffen, totaal;Canada;2005;
1019;Winning van delfstoffen, totaal;Canada;2006;
1020;Winning van delfstoffen, totaal;Denemarken;1990;
1021;Winning van delfstoffen, totaal;Denemarken;1991;
1022;Winning van delfstoffen, totaal;Denemarken;1992;
1023;Winning van delfstoffen, totaal;Denemarken;1993;56.7
1024;Winning van delfstoffen, totaal;Denemarken;1994;50.8
1025;Winning van delfstoffen, totaal;Denemarken;1995;61.5
1026;Winning van delfstoffen, totaal;Denemarken;1996;43.0
1027;Winning van delfstoffen, totaal;Denemarken;1997;36.1
1028;Winning van delfstoffen, totaal;Denemarken;1998;42.7
1029;Winning van delfstoffen, totaal;Denemarken;1999;27.7
1030;Winning van delfstoffen, totaal;Denemarken;2000;12.1
1031;Winning van delfstoffen, totaal;Denemarken;2001;20.1
1032;Winning van delfstoffen, totaal;Denemarken;2002;23.2
1033;Winning van delfstoffen, totaal;Denemarken;2003;29.0
1034;Winning van delfstoffen, totaal;Denemarken;2004;
1035;Winning van delfstoffen, totaal;Denemarken;2005;
1036;Winning van delfstoffen, totaal;Denemarken;2006;
1037;Winning van delfstoffen, totaal;Duitsland;1990;
1038;Winning van delfstoffen, totaal;Duitsland;1991;17.7
1039;Winning van delfstoffen, totaal;Duitsland;1992;22.5
1040;Winning van delfstoffen, totaal;Duitsland;1993;18.3
1041;Winning van delfstoffen, totaal;Duitsland;1994;17.0
1042;Winning van delfstoffen, totaal;Duitsland;1995;20.7
