ID;RegioS;Perioden;AlleLanden_1;Nederland_2;BuitenlandTotaal_3;EuropaExclusiefNederland_4;Duitsland_5;Belgie_6;GrootBrittannie_7;Frankrijk_8;Zwitserland_9;Italie_10;Spanje_11;Denemarken_12;Zweden_13;OverigeLandenEurozone_14;OverigEuropa_15;Amerika_16;Azie_17;AustralieEnOceanie_18;Afrika_19;AlleLanden_20;Nederland_21;BuitenlandTotaal_22;EuropaExclusiefNederland_23;Duitsland_24;Belgie_25;GrootBrittannie_26;Frankrijk_27;Zwitserland_28;Italie_29;Spanje_30;Denemarken_31;Zweden_32;OverigeLandenEurozone_33;OverigEuropa_34;Amerika_35;Azie_36;AustralieEnOceanie_37;Afrika_38
3099;Noord-Holland (PV);2000 mei;112.9;77.1;35.9;34.6;25.0;;2.5;3.0;1.1;;;;;;;;;;;479.4;330.8;148.5;145.2;116.9;;7.9;7.7;3.4;;;;;;;;;;
3100;Noord-Holland (PV);2000 juni;181.6;102.7;78.9;75.8;53.0;1.9;5.7;3.2;1.1;1.9;2.2;;;;5.9;1.4;;1.4;;760.0;422.8;337.1;328.4;261.8;6.3;18.2;8.3;3.2;5.1;6.3;;;;16.9;4.2;;3.9;
3101;Noord-Holland (PV);2000 2e kwartaal;395.0;221.7;173.3;168.3;117.3;5.1;13.9;8.2;2.9;8.6;2.7;1.8;;;7.9;2.0;;2.6;;1684.9;927.3;757.6;743.6;591.2;19.0;44.9;19.9;8.3;22.8;7.9;5.4;;;24.3;5.8;;6.7;
3102;Noord-Holland (PV);2000 juli;187.6;86.8;100.8;98.0;50.1;3.5;3.0;7.0;1.7;13.1;8.4;2.4;;;8.9;1.1;;1.4;;1096.5;554.7;541.8;535.0;388.1;17.8;8.5;19.9;5.1;37.7;24.4;7.2;;;26.2;2.6;;3.2;
3103;Noord-Holland (PV);2000 augustus;264.7;115.4;149.4;146.0;49.7;3.6;11.8;14.0;2.9;44.9;13.8;1.2;;;4.0;;;1.8;;1457.3;875.2;582.1;573.4;339.3;15.0;37.0;31.9;8.6;93.6;32.7;3.4;;;11.9;;;4.4;
3104;Noord-Holland (PV);2000 september;115.6;67.8;47.8;44.5;34.6;1.1;2.6;2.3;;1.7;;;;;;;;2.3;;592.5;346.6;245.8;237.4;202.2;4.6;8.4;6.6;;4.8;;;;;;;;5.6;
3105;Noord-Holland (PV);2000 3e kwartaal;568.0;269.9;298.0;288.5;134.4;8.2;17.4;23.4;4.8;59.7;22.8;4.0;;;13.8;2.8;;5.5;;3146.3;1776.5;1369.8;1345.9;929.6;37.4;54.0;58.4;14.5;136.1;58.7;11.8;;;45.3;7.4;;13.3;
3106;Noord-Holland (PV);2000 oktober;69.9;44.8;25.0;23.7;19.4;1.3;1.3;;;;;;;;;;;;;335.3;200.6;134.7;131.2;118.1;3.3;5.2;;;;;;;;;;;;
3107;Noord-Holland (PV);2000 november;32.9;26.1;6.8;6.7;4.3;1.4;;;;;;;;;;;;;;141.2;112.7;28.5;28.2;21.4;4.1;;;;;;;;;;;;;
3108;Noord-Holland (PV);2000 december;32.5;25.7;6.8;6.8;5.5;;;;;;;;;;;;;;;157.2;121.1;36.1;36.0;30.5;;;;;;;;;;;;;;
3109;Noord-Holland (PV);2000 4e kwartaal;135.3;96.7;38.6;37.2;29.1;2.9;2.1;;;1.1;;;;;;;;1.1;;633.7;434.4;199.3;195.4;170.0;8.5;8.0;;;2.8;;;;;;;;2.7;
3110;Noord-Holland (PV);2000;1191.4;662.5;528.9;512.8;296.3;17.5;34.4;32.1;7.9;69.6;25.8;5.9;;;23.3;5.1;;9.1;;5830.1;3419.1;2411.0;2369.3;1760.9;69.3;110.9;79.4;23.6;162.4;67.5;17.8;;;77.4;14.2;;22.6;
3111;Noord-Holland (PV);2001 januari;30.5;22.4;8.1;8.1;7.0;;;;;;;;;;;;;;;116.4;82.9;33.5;33.6;30.7;;;;;;;;;;;;;;
3112;Noord-Holland (PV);2001 februari;30.4;25.1;5.3;5.3;4.4;;;;;;;;;;;;;;;121.9;97.5;24.4;24.3;20.3;;;;;;;;;;;;;;
3113;Noord-Holland (PV);2001 maart;46.1;38.5;7.6;7.5;6.3;;;;;;;;;;;;;;;183.9;147.2;36.7;36.6;32.5;;;;;;;;;;;;;;
3114;Noord-Holland (PV);2001 1e kwartaal;107.0;86.0;21.0;20.9;17.8;;;;;;;;;;;;;;;422.2;327.6;94.6;94.5;83.5;;;;;;;;;;;;;;
3115;Noord-Holland (PV);2001 april;80.0;42.4;37.6;37.0;28.7;1.9;2.6;1.4;;;;;;;;;;;;370.9;170.9;200.0;198.8;167.7;8.9;11.4;3.2;;;;;;;;;;;
3116;Noord-Holland (PV);2001 mei;119.5;87.3;32.2;31.1;23.4;1.1;2.1;2.1;;;;;;;1.1;;;;;492.5;348.4;144.1;141.4;113.7;4.4;8.8;5.8;;;;;;;4.3;;;;
3117;Noord-Holland (PV);2001 juni;133.2;79.5;53.7;50.2;34.6;1.3;3.5;2.8;;1.6;2.0;2.5;;;1.6;1.3;;1.9;;672.3;392.7;279.7;266.1;200.6;5.0;15.0;10.9;;6.8;9.6;11.7;;;5.7;4.9;;7.9;
3118;Noord-Holland (PV);2001 2e kwartaal;332.7;209.2;123.5;118.3;86.7;4.3;8.2;6.3;;3.2;2.4;3.2;;;3.3;1.8;;2.8;;1535.8;911.9;623.9;606.4;482.0;18.3;35.2;20.0;;10.3;11.1;14.3;;;12.8;6.2;;10.2;
3119;Noord-Holland (PV);2001 juli;192.3;80.8;111.4;106.2;62.1;2.6;5.5;6.0;2.7;11.6;4.4;5.0;;;6.3;2.2;;2.3;;1143.3;611.5;531.8;517.8;380.9;13.4;19.7;15.4;7.8;33.2;13.9;14.7;;;18.8;6.1;;6.1;
3120;Noord-Holland (PV);2001 augustus;268.1;120.7;147.4;144.6;59.3;3.1;7.5;9.0;1.2;39.3;19.1;;;;5.7;;;1.3;;1504.8;903.9;600.8;593.4;363.9;14.0;28.6;22.7;4.6;92.5;45.9;;;;19.8;;;3.3;
3121;Noord-Holland (PV);2001 september;88.8;51.6;37.2;35.2;22.1;;4.3;;;1.9;4.5;;;;;;;1.3;;458.6;250.7;207.9;202.4;140.8;;19.9;;;8.7;22.3;;;;;;;3.1;
3122;Noord-Holland (PV);2001 3e kwartaal;549.2;253.2;296.1;286.0;143.6;6.1;17.3;15.9;4.0;52.9;27.9;5.6;;;12.9;3.6;;4.8;;3106.6;1766.1;1340.5;1313.6;885.6;29.8;68.3;40.5;12.9;134.4;82.1;16.4;;;43.6;10.7;;12.4;
3123;Noord-Holland (PV);2001 oktober;72.3;44.9;27.4;26.5;23.7;;;;;;;;;;;;;;;380.0;218.0;162.0;159.6;147.7;;;;;;;;;;;;;;
3124;Noord-Holland (PV);2001 november;38.3;31.0;7.3;7.2;5.4;1.0;;;;;;;;;;;;;;154.9;123.1;31.8;31.4;26.1;2.1;;;;;;;;;;;;;
3125;Noord-Holland (PV);2001 december;30.1;23.1;7.0;6.9;5.1;;;;;1.2;;;;;;;;;;155.6;118.8;36.8;36.6;30.6;;;;;3.0;;;;;;;;;
3126;Noord-Holland (PV);2001 4e kwartaal;140.7;99.0;41.7;40.7;34.1;2.0;1.2;;;1.7;;;;;;;;;;690.5;459.8;230.7;227.5;204.4;6.9;5.1;;;4.5;;;;;;;;;
3127;Noord-Holland (PV);2001;1129.7;647.3;482.3;465.9;282.2;13.3;27.6;22.9;5.0;58.5;30.6;8.9;;;17.0;5.6;1.3;8.5;;5755.1;3465.5;2289.6;2242.0;1655.4;57.9;112.4;62.4;16.3;150.9;94.0;31.2;;;61.5;17.4;2.8;25.0;
3128;Noord-Holland (PV);2002 januari;28.0;20.6;7.4;7.4;6.4;;;;;;;;;;;;;;;113.9;80.6;33.3;33.1;30.0;;;;;;;;;;;;;;
3129;Noord-Holland (PV);2002 februari;34.3;29.1;5.2;5.2;4.0;;;;;;;;;;;;;;;155.1;131.9;23.2;23.0;18.2;;;;;;;;;;;;;;
3130;Noord-Holland (PV);2002 maart;44.0;28.0;16.0;16.0;13.9;;;;;;;;;;;;;;;199.0;114.5;84.5;84.3;77.3;;;;;;;;;;;;;;
3131;Noord-Holland (PV);2002 1e kwartaal;106.4;77.7;28.7;28.6;24.3;1.0;1.4;;;;;;;;;;;;;468.0;327.0;141.0;140.4;125.4;4.0;5.4;;;;;;;;;;;;
3132;Noord-Holland (PV);2002 april;93.8;47.0;46.8;46.4;30.2;4.3;3.7;3.1;;2.7;;;;;;;;;;377.1;163.1;214.0;212.6;154.8;15.1;16.7;9.5;;9.0;;;;;;;;;
3133;Noord-Holland (PV);2002 mei;154.9;109.2;45.6;44.1;33.7;1.9;1.5;2.8;;1.3;;;;;1.4;;;;;676.7;477.3;199.4;193.4;161.2;5.7;5.2;6.7;;3.9;;;;;5.3;;;;
3134;Noord-Holland (PV);2002 juni;128.8;77.1;51.7;51.0;33.9;1.6;2.1;5.6;;2.2;;1.4;;;1.2;;;;;701.1;403.8;297.3;295.0;222.9;5.4;7.7;25.7;;8.9;;6.4;;;3.9;;;;
3135;Noord-Holland (PV);2002 2e kwartaal;377.5;233.4;144.1;141.4;97.8;7.7;7.4;11.5;1.5;6.2;1.4;2.0;1.1;1.6;3.2;1.6;;;;1754.9;1044.2;710.7;701.0;539.0;26.1;29.6;41.9;5.9;21.9;7.7;8.5;4.3;4.3;11.9;6.3;;;
3136;Noord-Holland (PV);2002 juli;171.8;81.2;90.6;89.7;52.2;1.8;11.9;7.4;1.0;2.0;1.3;2.4;2.8;;6.3;;;;;1096.4;646.9;449.5;447.2;324.7;8.7;40.6;21.6;4.4;6.0;4.7;7.0;8.5;;18.9;;;;
3137;Noord-Holland (PV);2002 augustus;256.4;103.4;153.1;150.0;60.0;3.2;4.4;7.3;8.6;36.2;23.3;1.8;;1.5;3.2;;;1.4;;1471.3;741.2;730.1;722.5;471.9;13.8;16.0;19.8;21.9;93.2;59.6;4.4;;4.7;16.0;;;3.3;
3138;Noord-Holland (PV);2002 september;103.0;67.6;35.4;33.4;25.4;;1.9;1.4;;1.1;;;;;1.2;;;1.1;;460.8;260.6;200.2;195.0;165.4;;7.3;3.8;;3.5;;;;;6.1;;;2.6;
3139;Noord-Holland (PV);2002 3e kwartaal;531.2;252.1;279.0;273.2;137.6;5.9;18.1;16.1;9.9;39.3;25.5;4.3;3.3;2.5;10.7;1.8;1.1;2.7;;3028.5;1648.7;1379.8;1364.7;962.0;25.9;63.9;45.2;27.0;102.8;67.4;11.9;9.5;8.1;41.0;5.4;2.8;6.3;
3140;Noord-Holland (PV);2002 oktober;76.0;49.6;26.4;25.3;21.6;1.4;;;;;;;;;;;;;;397.0;239.2;157.8;155.5;139.9;6.6;;;;;;;;;;;;;
3141;Noord-Holland (PV);2002 november;37.8;30.7;7.0;6.9;3.9;1.8;;;;;;;;;;;;;;163.6;128.7;34.9;34.5;22.1;6.4;;;;;;;;;;;;;
3142;Noord-Holland (PV);2002 december;32.2;27.3;4.9;4.6;2.8;;;;;;;;;;;;;;;156.0;133.8;22.3;21.1;15.4;;;;;;;;;;;;;;
3143;Noord-Holland (PV);2002 4e kwartaal;145.9;107.6;38.3;36.9;28.3;3.5;1.1;;;1.5;;;;;;;;;;716.6;501.7;214.9;211.0;177.5;14.8;4.8;;;2.8;;;;;;;;;
3144;Noord-Holland (PV);2002;1161.0;670.8;490.2;480.0;288.0;18.1;28.0;28.9;11.7;47.2;27.6;6.4;4.4;4.4;15.2;3.9;1.7;4.1;;5968.0;3521.7;2446.4;2417.2;1803.9;70.8;103.7;90.6;33.9;128.3;76.8;20.9;14.1;14.2;60.0;13.7;4.7;9.9;
3145;Noord-Holland (PV);2003 januari;25.8;19.2;6.6;6.5;5.4;;;;;;;;;;;;;;;115.3;81.6;33.7;33.4;28.1;;;;;;;;;;;;;;
3146;Noord-Holland (PV);2003 februari;31.3;26.7;4.6;4.6;3.8;;;;;;;;;;;;;;;124.5;106.2;18.3;18.1;15.3;;;;;;;;;;;;;;
3147;Noord-Holland (PV);2003 maart;53.0;29.9;23.1;22.9;17.3;3.2;;1.6;;;;;;;;;;;;176.1;106.4;69.8;69.3;53.7;8.5;;3.9;;;;;;;;;;;
3148;Noord-Holland (PV);2003 1e kwartaal;110.0;75.8;34.3;34.0;26.5;3.9;;1.8;;;;;;;;;;;;415.9;294.1;121.8;120.8;97.0;11.2;;4.3;;;;;;;;;;;
3149;Noord-Holland (PV);2003 april;112.8;56.8;55.9;55.7;39.8;2.8;1.8;3.3;;3.0;;;1.2;1.9;;;;;;503.8;237.2;266.7;265.8;211.2;11.9;7.4;8.7;;8.9;;;2.9;9.7;;;;;
3150;Noord-Holland (PV);2003 mei;118.5;72.3;46.2;45.3;28.4;5.8;3.4;4.0;;1.0;;;;;1.2;;;;;511.6;315.5;196.1;191.5;123.0;17.9;24.7;13.6;;2.8;;;;;4.3;;;;
3151;Noord-Holland (PV);2003 juni;151.5;88.9;62.6;61.4;42.2;2.3;1.5;4.8;;3.6;1.4;1.6;1.6;;1.6;;;;;725.6;431.8;293.8;291.2;207.5;13.7;5.1;20.7;;15.8;6.4;6.8;8.7;;4.2;;;;
3152;Noord-Holland (PV);2003 2e kwartaal;382.8;218.0;164.8;162.4;110.4;10.9;6.7;12.1;;7.6;2.1;2.4;2.9;3.0;3.5;;;1.1;;1741.0;984.5;756.6;748.4;541.6;43.5;37.3;43.1;;27.5;9.4;9.2;11.9;12.9;10.0;;;2.8;
3153;Noord-Holland (PV);2003 juli;195.4;95.5;99.8;94.6;38.1;2.5;12.5;11.7;4.1;7.2;2.5;4.9;4.4;1.4;5.2;2.0;;2.7;;1174.3;715.2;459.0;437.6;202.4;11.5;59.0;45.4;17.7;30.2;9.8;19.4;18.4;8.7;15.1;7.9;;12.2;
3154;Noord-Holland (PV);2003 augustus;272.1;107.9;164.3;162.4;82.7;4.2;4.7;12.3;;26.8;22.5;2.9;1.4;;3.0;;;1.0;;1656.1;807.1;849.0;844.2;566.0;18.1;22.3;38.5;;87.2;72.4;17.4;6.0;;9.2;;;2.7;
3155;Noord-Holland (PV);2003 september;102.3;54.0;48.3;46.5;32.0;1.2;3.6;2.5;;2.5;2.3;;;;1.2;;;1.1;;551.6;245.9;305.7;299.6;231.8;5.3;16.7;10.0;;10.8;10.7;;;;8.2;;;3.2;
3156;Noord-Holland (PV);2003 3e kwartaal;569.8;257.4;312.4;303.5;152.8;7.9;20.9;26.5;5.3;36.4;27.2;8.3;6.0;2.7;9.3;2.9;;4.9;;3381.9;1768.3;1613.7;1581.4;1000.1;34.9;98.0;93.9;22.7;128.2;92.9;39.0;25.2;13.9;32.5;11.0;;18.2;
3157;Noord-Holland (PV);2003 oktober;66.8;43.8;23.0;22.3;19.2;;;;;;;;;;;;;;;319.0;195.6;123.4;121.5;111.2;;;;;;;;;;;;;;
3158;Noord-Holland (PV);2003 november;32.5;25.5;6.9;6.8;5.4;;;;;;;;;;;;;;;129.9;101.5;28.4;28.1;23.3;;;;;;;;;;;;;;
3159;Noord-Holland (PV);2003 december;26.8;23.3;3.6;3.5;2.5;;;;;;;;;;;;;;;129.3;108.1;21.2;21.1;17.7;;;;;;;;;;;;;;
3160;Noord-Holland (PV);2003 4e kwartaal;126.1;92.6;33.5;32.6;27.0;2.1;;;;;;;;;;;;;;578.2;405.3;172.9;170.6;152.2;8.1;;;;;;;;;;;;;
3161;Noord-Holland (PV);2003;1188.8;643.8;545.0;532.5;316.8;24.8;29.0;41.1;6.2;45.6;29.8;10.9;8.9;6.0;13.3;4.1;1.0;6.7;;6117.1;3452.2;2664.9;2621.3;1790.9;97.7;140.3;143.0;25.7;160.6;103.8;48.8;37.1;28.4;44.9;16.9;2.2;22.6;
3162;Noord-Holland (PV);2004 januari;20.2;14.3;6.0;5.9;4.2;;;;;;;;;;;;;;;92.5;59.1;33.3;33.1;27.6;;;;;;;;;;;;;;
3163;Noord-Holland (PV);2004 februari;34.3;28.6;5.7;5.7;4.3;;;;;;;;;;;;;;;138.5;111.7;26.8;26.7;21.6;;;;;;;;;;;;;;
3164;Noord-Holland (PV);2004 maart;37.5;31.2;6.3;6.3;5.4;;;;;;;;;;;;;;;147.5;114.7;32.8;32.5;30.3;;;;;;;;;;;;;;
3165;Noord-Holland (PV);2004 1e kwartaal;92.1;74.1;18.0;17.9;14.0;1.4;;;;1.1;;;;;;;;;;378.4;285.5;92.9;92.4;79.4;5.4;;;;3.3;;;;;;;;;
3166;Noord-Holland (PV);2004 april;96.9;44.8;52.1;51.7;35.6;3.0;1.5;6.2;;2.3;;;;;1.2;;;;;436.6;174.0;262.6;261.2;204.4;12.4;5.6;23.4;;6.8;;;;;2.6;;;;
3167;Noord-Holland (PV);2004 mei;135.0;91.1;43.9;43.1;28.3;2.2;2.8;5.7;;2.0;;;;;1.1;;;;;607.1;412.9;194.3;191.4;132.8;8.6;11.7;22.1;;7.8;;;;;4.3;;;;
3168;Noord-Holland (PV);2004 juni;130.1;80.7;49.5;48.5;34.8;1.1;1.7;4.0;;2.0;;1.5;;;1.5;;;;;669.4;417.4;252.0;249.3;196.9;4.2;5.7;16.5;;7.7;;6.6;;;4.7;;;;
3169;Noord-Holland (PV);2004 2e kwartaal;362.1;216.7;145.5;143.3;98.7;6.3;5.9;15.9;1.9;6.3;;2.2;;;3.8;;;;;1713.1;1004.2;708.9;701.9;534.2;25.2;23.0;62.1;7.5;22.3;;9.1;;;11.6;;;;
3170;Noord-Holland (PV);2004 juli;167.0;87.3;79.7;77.9;33.8;2.4;7.5;12.9;4.0;4.8;1.4;4.1;2.1;;3.9;;;;;1051.2;651.4;399.8;395.2;234.8;11.2;29.5;46.7;15.3;15.8;4.8;15.7;7.0;;11.5;;;;
3171;Noord-Holland (PV);2004 augustus;245.2;108.0;137.2;134.9;66.6;2.8;2.9;6.8;9.8;24.7;15.4;1.3;;1.3;2.7;;;1.3;;1674.0;869.9;804.1;797.4;511.2;13.8;12.0;20.6;48.2;99.8;69.8;5.8;;4.2;10.1;;;3.9;
3172;Noord-Holland (PV);2004 september;101.9;59.0;42.9;41.7;28.6;1.5;2.2;2.6;;2.5;1.8;;;1.1;1.0;;;;;556.4;290.1;266.3;263.3;207.4;7.1;9.5;10.1;;10.9;8.1;;;5.4;3.6;;;;
3173;Noord-Holland (PV);2004 3e kwartaal;514.1;254.3;259.8;254.6;129.0;6.8;12.6;22.3;14.0;32.0;18.6;5.5;2.7;3.3;7.7;1.7;;2.9;;3281.6;1811.4;1470.2;1456.0;953.4;32.1;51.0;77.4;64.4;126.6;82.6;21.8;9.1;12.4;25.2;4.8;;8.1;
3174;Noord-Holland (PV);2004 oktober;70.4;49.0;21.4;21.0;19.0;;;;;;;;;;;;;;;358.5;231.1;127.4;126.4;119.5;;;;;;;;;;;;;;
3175;Noord-Holland (PV);2004 november;32.4;23.7;8.6;8.6;5.6;2.1;;;;;;;;;;;;;;148.7;99.6;49.0;48.9;29.8;8.3;;;;;;;;;;;;;
3176;Noord-Holland (PV);2004 december;25.5;19.8;5.7;5.7;4.6;;;;;;;;;;;;;;;125.7;90.0;35.7;35.5;27.6;;;;;;;;;;;;;;
3177;Noord-Holland (PV);2004 4e kwartaal;128.3;92.6;35.7;35.2;29.2;2.9;;;;;;;;;;;;;;632.8;420.7;212.1;210.7;176.9;11.2;;;;;;;;;;;;;
3178;Noord-Holland (PV);2004;1096.6;637.6;459.1;451.0;270.8;17.3;19.5;39.2;16.1;39.7;19.9;7.8;3.4;4.6;12.8;2.8;;4.1;;6005.9;3521.8;2484.1;2460.9;1743.9;73.9;78.1;141.4;72.5;153.9;86.8;31.1;11.1;23.4;44.8;8.8;;12.2;
3179;Noord-Holland (PV);2005 januari;17.6;13.3;4.3;4.1;2.3;;;;;;;;;;;;;;;82.6;59.1;23.6;22.9;16.2;;;;;;;;;;;;;;
3180;Noord-Holland (PV);2005 februari;33.6;27.6;6.0;5.9;2.7;2.7;;;;;;;;;;;;;;133.8;112.9;20.8;20.7;12.1;5.6;;;;;;;;;;;;;
3181;Noord-Holland (PV);2005 maart;33.6;20.8;12.8;12.8;11.6;;;;;;;;;;;;;;;161.1;84.0;77.1;77.1;71.9;;;;;;;;;;;;;;
3182;Noord-Holland (PV);2005 1e kwartaal;84.8;61.8;23.0;22.8;16.6;3.5;;;;;;;;;;;;;;377.5;256.0;121.5;120.7;100.1;9.8;;;;;;;;;;;;;
3183;Noord-Holland (PV);2005 april;61.2;36.4;24.8;24.7;16.4;2.8;1.4;1.3;;1.0;;;;;;;;;;270.1;143.4;126.6;126.3;96.4;11.6;4.7;3.3;;3.2;;;;;;;;;
3184;Noord-Holland (PV);2005 mei;131.0;90.7;40.3;39.6;27.0;1.1;1.9;3.9;;1.1;;;2.2;;;;;;;699.0;523.3;175.7;173.8;129.9;3.7;7.5;14.7;;3.5;;;2.4;;;;;;
3185;Noord-Holland (PV);2005 juni;103.2;69.3;34.0;33.4;22.4;1.2;2.5;2.3;;1.3;1.2;;;;1.1;;;;;637.8;441.3;196.4;194.7;149.5;5.5;10.3;8.4;;3.5;5.0;;;;8.3;;;;
3186;Noord-Holland (PV);2005 2e kwartaal;295.4;196.3;99.1;97.7;65.8;5.1;5.8;7.5;;3.4;1.9;1.5;2.5;1.2;2.3;;;;;1606.8;1108.1;498.7;494.9;375.8;20.9;22.5;26.4;;10.2;7.1;5.0;3.3;5.2;15.8;;;;
3187;Noord-Holland (PV);2005 juli;180.6;98.2;82.4;81.1;42.2;3.4;4.2;6.1;3.9;5.5;4.5;6.3;;;3.3;;;;;1150.8;680.6;470.2;466.8;315.1;21.6;18.0;22.7;17.2;21.8;19.5;12.7;;;13.5;;;;
3188;Noord-Holland (PV);2005 augustus;223.3;112.5;110.7;109.1;53.8;2.4;7.5;5.8;;21.4;9.5;;3.3;;2.7;;;;;1497.3;848.7;648.5;643.5;409.8;11.8;35.3;18.0;;89.2;49.4;;3.9;;10.4;;;;
3189;Noord-Holland (PV);2005 september;100.3;59.8;40.5;39.6;26.3;1.2;1.8;3.6;;1.9;1.6;;;;1.0;;;;;516.3;290.2;226.1;222.8;174.3;4.8;6.3;12.0;;7.0;5.2;;;;5.9;;;;
3190;Noord-Holland (PV);2005 3e kwartaal;504.2;270.6;233.6;229.8;122.4;7.0;13.4;15.5;5.3;28.9;15.5;8.2;4.1;2.6;7.0;1.0;;1.5;;3164.4;1819.6;1344.8;1333.0;899.2;38.2;59.6;52.6;22.3;118.0;74.1;17.4;6.0;15.8;29.9;3.1;;5.0;
3191;Noord-Holland (PV);2005 oktober;77.7;50.5;27.2;26.6;22.1;;;;;;;;;;;;;;;392.6;243.4;149.2;146.8;129.7;;;;;;;;;;;;;;
3192;Noord-Holland (PV);2005 november;34.8;26.5;8.4;8.0;4.6;2.1;;;;;;;;;;;;;;138.1;104.2;33.8;32.6;17.4;8.2;;;;;;;;;;;;;
3193;Noord-Holland (PV);2005 december;27.8;23.4;4.4;4.4;3.2;;;;;;;;;;;;;;;129.7;108.2;21.5;21.2;16.5;;;;;;;;;;;;;;
3194;Noord-Holland (PV);2005 4e kwartaal;140.3;100.3;40.0;38.9;29.9;3.4;1.1;1.6;;1.2;;;;;;;;;;660.4;455.8;204.6;200.7;163.5;13.3;4.1;5.4;;4.2;;;;;;;;;
3195;Noord-Holland (PV);2005;1024.7;628.9;395.8;389.2;234.7;19.0;20.6;24.8;6.1;34.2;17.8;9.9;6.8;4.7;10.6;1.9;;2.2;1.5;5809.2;3639.6;2169.6;2149.3;1538.6;82.1;87.4;84.9;26.0;135.0;82.2;23.5;9.9;26.3;53.4;6.4;;6.8;4.7
3196;Noord-Holland (PV);2006 januari;34.9;26.5;8.4;8.4;6.2;1.1;;;;;;;;;;;;;;169.1;126.3;42.7;42.5;33.5;5.4;;;;;;;;;;;;;
3197;Noord-Holland (PV);2006 februari;34.8;29.4;5.4;5.4;4.3;;;;;;;;;;;;;;;146.3;122.8;23.4;23.4;17.4;;;;;;;;;;;;;;
3198;Noord-Holland (PV);2006 maart;40.8;31.3;9.5;9.3;7.0;1.0;;;;;;;;;;;;;;176.0;134.8;41.3;40.7;32.7;3.8;;;;;;;;;;;;;
3199;Noord-Holland (PV);2006 1e kwartaal;110.5;87.1;23.3;23.1;17.5;2.5;;;;1.1;;;;;;;;;;491.4;383.9;107.4;106.6;83.5;10.5;;;;3.3;;;;;;;;;
3200;Noord-Holland (PV);2006 april;100.8;54.2;46.6;46.4;33.5;2.7;1.8;5.3;;1.0;;;;;;;;;;502.7;256.6;246.1;245.5;192.1;12.1;7.3;22.9;;2.8;;;;;;;;;
3201;Noord-Holland (PV);2006 mei;128.5;95.0;33.5;32.6;22.2;2.0;2.3;2.5;;1.1;;;;;;;;;;625.1;459.5;165.6;161.0;122.3;7.4;10.3;8.0;;4.2;;;;;;;;;
3202;Noord-Holland (PV);2006 juni;160.2;105.2;54.9;53.7;34.9;4.1;3.5;3.6;;2.4;1.8;;;;;;;;;807.5;536.5;271.0;268.1;212.2;14.0;9.3;9.8;;6.9;5.2;;;;;;;;
3203;Noord-Holland (PV);2006 2e kwartaal;389.4;254.4;135.0;132.8;90.6;8.8;7.6;11.4;1.4;4.6;2.2;2.2;1.3;1.4;1.3;1.3;;;;1935.3;1252.6;682.7;674.6;526.6;33.5;26.9;40.8;5.1;13.9;6.2;7.8;4.3;4.9;4.5;5.8;;;
3204;Noord-Holland (PV);2006 juli;196.8;104.1;92.6;90.7;49.3;3.6;3.3;12.2;6.7;3.6;2.1;3.4;2.9;1.4;2.3;1.1;;;;1190.5;654.0;536.5;529.9;361.5;20.2;11.0;50.3;31.1;10.5;6.8;14.9;12.4;4.0;7.1;4.0;;;
3205;Noord-Holland (PV);2006 augustus;202.8;102.0;100.8;98.8;36.9;2.9;3.1;13.5;4.7;19.7;9.3;2.2;2.9;1.7;2.1;1.1;;;;1329.7;799.1;530.6;524.1;272.9;13.0;10.3;52.6;22.8;79.9;36.4;8.9;13.1;5.6;8.4;4.4;;;
3206;Noord-Holland (PV);2006 september;117.3;76.6;40.6;39.8;27.3;1.3;3.0;3.1;;1.7;1.7;;;;;;;;;619.1;395.7;223.5;220.8;170.5;5.3;11.6;12.5;;7.0;7.7;;;;;;;;
3207;Noord-Holland (PV);2006 3e kwartaal;516.8;282.8;234.0;229.3;113.5;7.7;9.4;28.9;11.6;25.0;13.1;5.8;5.9;3.5;5.0;2.4;;1.5;;3139.3;1848.8;1290.5;1274.7;804.9;38.5;32.9;115.4;55.0;97.4;51.0;24.5;26.1;11.6;17.5;9.2;;4.4;
3208;Noord-Holland (PV);2006 oktober;92.9;66.0;26.9;26.5;22.1;;;;;;;;;;;;;;;454.2;304.8;149.4;148.0;134.2;;;;;;;;;;;;;;
3209;Noord-Holland (PV);2006 november;39.6;31.6;8.0;7.9;4.9;1.4;;;;;;;;;;;;;;163.6;122.9;40.7;40.1;29.2;5.4;;;;;;;;;;;;;
3210;Noord-Holland (PV);2006 december;36.1;31.3;4.9;4.8;3.4;;;;;;;;;;;;;;;171.1;143.7;27.4;27.0;21.8;;;;;;;;;;;;;;
3211;Noord-Holland (PV);2006 4e kwartaal;168.6;128.8;39.8;39.2;30.3;2.8;1.6;1.7;;;;;;;;;;;;788.9;571.3;217.6;215.1;185.1;9.9;5.6;5.1;;;;;;;;;;;
3212;Noord-Holland (PV);2006;1185.3;753.2;432.1;424.4;251.8;21.8;19.1;42.8;13.3;31.4;16.0;8.4;7.3;5.4;7.0;4.0;;2.5;;6354.9;4056.6;2298.3;2271.1;1600.0;92.4;67.7;164.7;61.2;117.3;59.5;34.0;30.7;18.9;24.6;16.5;;7.4;
