ID;JeugdhulpInNatura;Jeugdbescherming;Jeugdreclassering;RegioS;Perioden;TotaalJongerenMetJeugdzorg_1
533;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Oost-Zuid-Holland (CR);31 december 2017;5545.0
534;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Oost-Zuid-Holland (CR);30 juni 2018;6050.0
535;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Oost-Zuid-Holland (CR);31 december 2018;7450.0
536;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Oost-Zuid-Holland (CR);30 juni 2019;6535.0
537;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Oost-Zuid-Holland (CR);31 december 2019;6360.0
538;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Oost-Zuid-Holland (CR);30 juni 2020;6590.0
539;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Oost-Zuid-Holland (CR);31 december 2020;6495.0
540;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Groot-Rijnmond (CR);30 juni 2015;22365.0
541;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Groot-Rijnmond (CR);31 december 2015;22055.0
542;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Groot-Rijnmond (CR);30 juni 2016;22750.0
543;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Groot-Rijnmond (CR);31 december 2016;22495.0
544;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Groot-Rijnmond (CR);30 juni 2017;25145.0
545;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Groot-Rijnmond (CR);31 december 2017;24585.0
546;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Groot-Rijnmond (CR);30 juni 2018;26375.0
547;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Groot-Rijnmond (CR);31 december 2018;28510.0
548;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Groot-Rijnmond (CR);30 juni 2019;25860.0
549;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Groot-Rijnmond (CR);31 december 2019;25870.0
550;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Groot-Rijnmond (CR);30 juni 2020;22120.0
551;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Groot-Rijnmond (CR);31 december 2020;21805.0
552;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidoost-Zuid-Holland (CR);30 juni 2015;6940.0
553;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidoost-Zuid-Holland (CR);31 december 2015;7170.0
554;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidoost-Zuid-Holland (CR);30 juni 2016;7045.0
555;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidoost-Zuid-Holland (CR);31 december 2016;7450.0
556;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidoost-Zuid-Holland (CR);30 juni 2017;7490.0
557;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidoost-Zuid-Holland (CR);31 december 2017;7550.0
558;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidoost-Zuid-Holland (CR);30 juni 2018;7715.0
559;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidoost-Zuid-Holland (CR);31 december 2018;8020.0
560;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidoost-Zuid-Holland (CR);30 juni 2019;7540.0
561;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidoost-Zuid-Holland (CR);31 december 2019;7700.0
562;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidoost-Zuid-Holland (CR);30 juni 2020;7500.0
563;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidoost-Zuid-Holland (CR);31 december 2020;7695.0
564;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zeeuwsch-Vlaanderen (CR);30 juni 2015;1485.0
565;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zeeuwsch-Vlaanderen (CR);31 december 2015;1450.0
566;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zeeuwsch-Vlaanderen (CR);30 juni 2016;1500.0
567;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zeeuwsch-Vlaanderen (CR);31 december 2016;1580.0
568;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zeeuwsch-Vlaanderen (CR);30 juni 2017;1565.0
569;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zeeuwsch-Vlaanderen (CR);31 december 2017;1455.0
570;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zeeuwsch-Vlaanderen (CR);30 juni 2018;1730.0
571;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zeeuwsch-Vlaanderen (CR);31 december 2018;1795.0
572;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zeeuwsch-Vlaanderen (CR);30 juni 2019;1770.0
573;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zeeuwsch-Vlaanderen (CR);31 december 2019;1700.0
574;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zeeuwsch-Vlaanderen (CR);30 juni 2020;1710.0
575;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zeeuwsch-Vlaanderen (CR);31 december 2020;1765.0
576;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Overig Zeeland (CR);30 juni 2015;4150.0
577;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Overig Zeeland (CR);31 december 2015;4060.0
578;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Overig Zeeland (CR);30 juni 2016;4310.0
579;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Overig Zeeland (CR);31 december 2016;4350.0
580;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Overig Zeeland (CR);30 juni 2017;4410.0
581;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Overig Zeeland (CR);31 december 2017;4315.0
582;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Overig Zeeland (CR);30 juni 2018;4900.0
583;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Overig Zeeland (CR);31 december 2018;5030.0
584;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Overig Zeeland (CR);30 juni 2019;4990.0
585;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Overig Zeeland (CR);31 december 2019;5115.0
586;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Overig Zeeland (CR);30 juni 2020;4840.0
587;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Overig Zeeland (CR);31 december 2020;4850.0
588;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;West-Noord-Brabant (CR);30 juni 2015;9110.0
589;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;West-Noord-Brabant (CR);31 december 2015;9790.0
590;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;West-Noord-Brabant (CR);30 juni 2016;9215.0
591;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;West-Noord-Brabant (CR);31 december 2016;9435.0
592;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;West-Noord-Brabant (CR);30 juni 2017;9200.0
593;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;West-Noord-Brabant (CR);31 december 2017;9880.0
594;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;West-Noord-Brabant (CR);30 juni 2018;10445.0
595;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;West-Noord-Brabant (CR);31 december 2018;10610.0
596;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;West-Noord-Brabant (CR);30 juni 2019;10440.0
597;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;West-Noord-Brabant (CR);31 december 2019;10240.0
598;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;West-Noord-Brabant (CR);30 juni 2020;9900.0
599;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;West-Noord-Brabant (CR);31 december 2020;10050.0
600;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Midden-Noord-Brabant (CR);30 juni 2015;5880.0
601;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Midden-Noord-Brabant (CR);31 december 2015;5785.0
602;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Midden-Noord-Brabant (CR);30 juni 2016;6030.0
603;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Midden-Noord-Brabant (CR);31 december 2016;6520.0
604;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Midden-Noord-Brabant (CR);30 juni 2017;6550.0
605;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Midden-Noord-Brabant (CR);31 december 2017;7095.0
606;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Midden-Noord-Brabant (CR);30 juni 2018;7980.0
607;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Midden-Noord-Brabant (CR);31 december 2018;8210.0
608;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Midden-Noord-Brabant (CR);30 juni 2019;7975.0
609;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Midden-Noord-Brabant (CR);31 december 2019;7975.0
610;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Midden-Noord-Brabant (CR);30 juni 2020;7605.0
611;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Midden-Noord-Brabant (CR);31 december 2020;7770.0
612;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Noordoost-Noord-Brabant (CR);30 juni 2015;9810.0
613;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Noordoost-Noord-Brabant (CR);31 december 2015;9840.0
614;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Noordoost-Noord-Brabant (CR);30 juni 2016;9415.0
615;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Noordoost-Noord-Brabant (CR);31 december 2016;9940.0
616;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Noordoost-Noord-Brabant (CR);30 juni 2017;9815.0
617;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Noordoost-Noord-Brabant (CR);31 december 2017;9855.0
618;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Noordoost-Noord-Brabant (CR);30 juni 2018;10275.0
619;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Noordoost-Noord-Brabant (CR);31 december 2018;10530.0
620;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Noordoost-Noord-Brabant (CR);30 juni 2019;10735.0
621;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Noordoost-Noord-Brabant (CR);31 december 2019;10995.0
622;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Noordoost-Noord-Brabant (CR);30 juni 2020;10230.0
623;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Noordoost-Noord-Brabant (CR);31 december 2020;10015.0
624;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidoost-Noord-Brabant (CR);30 juni 2015;10440.0
625;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidoost-Noord-Brabant (CR);31 december 2015;10650.0
626;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidoost-Noord-Brabant (CR);30 juni 2016;11330.0
627;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidoost-Noord-Brabant (CR);31 december 2016;11075.0
628;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidoost-Noord-Brabant (CR);30 juni 2017;11175.0
629;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidoost-Noord-Brabant (CR);31 december 2017;11550.0
630;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidoost-Noord-Brabant (CR);30 juni 2018;12310.0
631;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidoost-Noord-Brabant (CR);31 december 2018;12420.0
632;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidoost-Noord-Brabant (CR);30 juni 2019;11530.0
633;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidoost-Noord-Brabant (CR);31 december 2019;11420.0
634;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidoost-Noord-Brabant (CR);30 juni 2020;10900.0
635;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidoost-Noord-Brabant (CR);31 december 2020;11465.0
636;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Noord-Limburg (CR);30 juni 2015;4045.0
637;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Noord-Limburg (CR);31 december 2015;4230.0
638;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Noord-Limburg (CR);30 juni 2016;4490.0
639;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Noord-Limburg (CR);31 december 2016;4550.0
640;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Noord-Limburg (CR);30 juni 2017;4855.0
641;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Noord-Limburg (CR);31 december 2017;4810.0
642;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Noord-Limburg (CR);30 juni 2018;4155.0
643;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Noord-Limburg (CR);31 december 2018;4290.0
644;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Noord-Limburg (CR);30 juni 2019;4610.0
645;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Noord-Limburg (CR);31 december 2019;4605.0
646;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Noord-Limburg (CR);30 juni 2020;4350.0
647;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Noord-Limburg (CR);31 december 2020;4240.0
648;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Midden-Limburg (CR);30 juni 2015;3960.0
649;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Midden-Limburg (CR);31 december 2015;4260.0
650;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Midden-Limburg (CR);30 juni 2016;4430.0
651;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Midden-Limburg (CR);31 december 2016;4600.0
652;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Midden-Limburg (CR);30 juni 2017;4575.0
653;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Midden-Limburg (CR);31 december 2017;4620.0
654;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Midden-Limburg (CR);30 juni 2018;4790.0
655;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Midden-Limburg (CR);31 december 2018;4835.0
656;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Midden-Limburg (CR);30 juni 2019;4875.0
657;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Midden-Limburg (CR);31 december 2019;4935.0
658;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Midden-Limburg (CR);30 juni 2020;4610.0
659;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Midden-Limburg (CR);31 december 2020;4740.0
660;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuid-Limburg (CR);30 juni 2015;9045.0
661;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuid-Limburg (CR);31 december 2015;9580.0
662;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuid-Limburg (CR);30 juni 2016;9395.0
663;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuid-Limburg (CR);31 december 2016;9340.0
664;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuid-Limburg (CR);30 juni 2017;10280.0
665;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuid-Limburg (CR);31 december 2017;10245.0
666;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuid-Limburg (CR);30 juni 2018;11030.0
667;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuid-Limburg (CR);31 december 2018;11410.0
668;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuid-Limburg (CR);30 juni 2019;11040.0
669;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuid-Limburg (CR);31 december 2019;11085.0
