ID;WijkenEnBuurten;Woningkenmerken;Gemeentenaam_1;SoortRegio_2;Codering_3;GemiddeldAardgasverbruik_4;GemiddeldeElektriciteitslevering_5;GemiddeldeNettoElektriciteitslevering_6;Stadsverwarming_7;IndelingswijzigingWijkenEnBuurten_8
5757;Zegersloot;Vrijstaande woning;Alphen aan den Rijn                     ;Wijk      ;WK048403  ;1780.0;3550.0;2670.0;;1.0
5758;Zegersloot;Eigen woning;Alphen aan den Rijn                     ;Wijk      ;WK048403  ;1060.0;2880.0;2340.0;;1.0
5759;Zegersloot;Huurwoning;Alphen aan den Rijn                     ;Wijk      ;WK048403  ;840.0;1990.0;1570.0;;1.0
5760;Steinenbuurt;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840301;960.0;2360.0;1750.0;;1.0
5761;Steinenbuurt;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840301;630.0;1570.0;1550.0;;1.0
5762;Steinenbuurt;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840301;960.0;2550.0;1750.0;;1.0
5763;Steinenbuurt;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840301;1220.0;2700.0;1970.0;;1.0
5764;Steinenbuurt;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840301;2020.0;3850.0;2570.0;;1.0
5765;Steinenbuurt;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840301;1860.0;4100.0;1800.0;;1.0
5766;Steinenbuurt;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840301;1110.0;2920.0;2280.0;;1.0
5767;Steinenbuurt;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840301;750.0;1620.0;1040.0;;1.0
5768;Paddestoelenbuurt;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840302;970.0;2720.0;2230.0;;1.0
5769;Paddestoelenbuurt;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840302;740.0;2340.0;2320.0;;1.0
5770;Paddestoelenbuurt;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840302;960.0;2760.0;2120.0;;1.0
5771;Paddestoelenbuurt;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840302;1190.0;2960.0;2350.0;;1.0
5772;Paddestoelenbuurt;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840302;1420.0;3800.0;3000.0;;1.0
5773;Paddestoelenbuurt;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840302;2100.0;3900.0;2690.0;;1.0
5774;Paddestoelenbuurt;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840302;990.0;2910.0;2420.0;;1.0
5775;Paddestoelenbuurt;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840302;860.0;1930.0;1470.0;;1.0
5776;Ericapark;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840303;960.0;2460.0;2310.0;;1.0
5777;Ericapark;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840303;850.0;2170.0;2170.0;;1.0
5778;Ericapark;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840303;850.0;3200.0;2670.0;;1.0
5779;Ericapark;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840303;1140.0;3350.0;2880.0;;1.0
5780;Ericapark;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840303;;;;;1.0
5781;Ericapark;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840303;1730.0;2850.0;2210.0;;1.0
5782;Ericapark;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840303;1070.0;2710.0;2400.0;;1.0
5783;Ericapark;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840303;850.0;2230.0;2220.0;;1.0
5784;Weidebloemenbuurt-Noord;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840304;790.0;2350.0;1080.0;;1.0
5785;Weidebloemenbuurt-Noord;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840304;;;;;1.0
5786;Weidebloemenbuurt-Noord;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840304;680.0;2220.0;900.0;;1.0
5787;Weidebloemenbuurt-Noord;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840304;990.0;2480.0;1260.0;;1.0
5788;Weidebloemenbuurt-Noord;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840304;1880.0;4450.0;3710.0;;1.0
5789;Weidebloemenbuurt-Noord;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840304;;;;;1.0
5790;Weidebloemenbuurt-Noord;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840304;1210.0;3090.0;2270.0;;1.0
5791;Weidebloemenbuurt-Noord;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840304;470.0;1790.0;170.0;;1.0
5792;Weidebloemenbuurt-Zuid;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840305;1090.0;2790.0;2260.0;;1.0
5793;Weidebloemenbuurt-Zuid;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840305;930.0;1920.0;1920.0;;1.0
5794;Weidebloemenbuurt-Zuid;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840305;1100.0;2940.0;2370.0;;1.0
5795;Weidebloemenbuurt-Zuid;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840305;1270.0;3260.0;2260.0;;1.0
5796;Weidebloemenbuurt-Zuid;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840305;;;;;1.0
5797;Weidebloemenbuurt-Zuid;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840305;;;;;1.0
5798;Weidebloemenbuurt-Zuid;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840305;1120.0;2940.0;2270.0;;1.0
5799;Weidebloemenbuurt-Zuid;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840305;1000.0;2200.0;2200.0;;1.0
5800;Edelstenenbuurt;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840306;980.0;2400.0;2050.0;;1.0
5801;Edelstenenbuurt;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840306;880.0;2170.0;2030.0;;1.0
5802;Edelstenenbuurt;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840306;1120.0;2870.0;2110.0;;1.0
5803;Edelstenenbuurt;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840306;1360.0;2790.0;1880.0;;1.0
5804;Edelstenenbuurt;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840306;;;;;1.0
5805;Edelstenenbuurt;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840306;;;;;1.0
5806;Edelstenenbuurt;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840306;1020.0;2750.0;2280.0;;1.0
5807;Edelstenenbuurt;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840306;940.0;2050.0;1820.0;;1.0
5808;Kromme Aar;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840307;1120.0;5120.0;4820.0;;1.0
5809;Kromme Aar;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840307;;;;;1.0
5810;Kromme Aar;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840307;;;;;1.0
5811;Kromme Aar;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840307;;;;;1.0
5812;Kromme Aar;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840307;;;;;1.0
5813;Kromme Aar;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840307;1120.0;5120.0;4820.0;;1.0
5814;Kromme Aar;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840307;890.0;5920.0;5520.0;;1.0
5815;Kromme Aar;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840307;;;;;1.0
5816;Hoorn;Totaal woningen;Alphen aan den Rijn                     ;Wijk      ;WK048404  ;740.0;2300.0;1960.0;;1.0
5817;Hoorn;Appartement;Alphen aan den Rijn                     ;Wijk      ;WK048404  ;590.0;2060.0;2000.0;;1.0
5818;Hoorn;Tussenwoning;Alphen aan den Rijn                     ;Wijk      ;WK048404  ;910.0;2400.0;1700.0;;1.0
5819;Hoorn;Hoekwoning;Alphen aan den Rijn                     ;Wijk      ;WK048404  ;1070.0;2400.0;1560.0;;1.0
5820;Hoorn;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Wijk      ;WK048404  ;1090.0;3920.0;3280.0;;1.0
5821;Hoorn;Vrijstaande woning;Alphen aan den Rijn                     ;Wijk      ;WK048404  ;1290.0;5100.0;3570.0;;1.0
5822;Hoorn;Eigen woning;Alphen aan den Rijn                     ;Wijk      ;WK048404  ;770.0;2850.0;2440.0;;1.0
5823;Hoorn;Huurwoning;Alphen aan den Rijn                     ;Wijk      ;WK048404  ;710.0;1830.0;1560.0;;1.0
5824;Bedrijventerrein Rijnhaven-West;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840401;1240.0;3390.0;2860.0;;1.0
5825;Bedrijventerrein Rijnhaven-West;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840401;810.0;2150.0;2150.0;;1.0
5826;Bedrijventerrein Rijnhaven-West;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840401;;;;;1.0
5827;Bedrijventerrein Rijnhaven-West;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840401;;;;;1.0
5828;Bedrijventerrein Rijnhaven-West;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840401;;;;;1.0
5829;Bedrijventerrein Rijnhaven-West;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840401;1840.0;5370.0;3970.0;;1.0
5830;Bedrijventerrein Rijnhaven-West;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840401;2400.0;4200.0;3870.0;;1.0
5831;Bedrijventerrein Rijnhaven-West;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840401;720.0;3010.0;2400.0;;1.0
5832;Bedrijventerrein Rijnhaven-Oost;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840402;420.0;2460.0;2090.0;7.4;1.0
5833;Bedrijventerrein Rijnhaven-Oost;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840402;250.0;2350.0;1990.0;;1.0
5834;Bedrijventerrein Rijnhaven-Oost;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840402;;;;;1.0
5835;Bedrijventerrein Rijnhaven-Oost;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840402;1160.0;2740.0;2740.0;;1.0
5836;Bedrijventerrein Rijnhaven-Oost;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840402;1590.0;3240.0;2280.0;;1.0
5837;Bedrijventerrein Rijnhaven-Oost;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840402;1940.0;3910.0;3910.0;;1.0
5838;Bedrijventerrein Rijnhaven-Oost;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840402;280.0;3260.0;2430.0;;1.0
5839;Bedrijventerrein Rijnhaven-Oost;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840402;520.0;1860.0;1840.0;;1.0
5840;Zeeheldenbuurt;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840403;720.0;2390.0;1890.0;;1.0
5841;Zeeheldenbuurt;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840403;610.0;2130.0;2110.0;;1.0
5842;Zeeheldenbuurt;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840403;780.0;2230.0;1380.0;;1.0
5843;Zeeheldenbuurt;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840403;1020.0;2250.0;1220.0;;1.0
5844;Zeeheldenbuurt;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840403;590.0;4320.0;3600.0;;1.0
5845;Zeeheldenbuurt;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840403;750.0;5290.0;3550.0;;1.0
5846;Zeeheldenbuurt;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840403;640.0;3230.0;2720.0;;1.0
5847;Zeeheldenbuurt;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840403;780.0;1790.0;1290.0;;1.0
5848;Bomenbuurt;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840404;860.0;2270.0;1990.0;;1.0
5849;Bomenbuurt;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840404;680.0;2040.0;2020.0;;1.0
5850;Bomenbuurt;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840404;1080.0;2580.0;1960.0;;1.0
5851;Bomenbuurt;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840404;1200.0;2540.0;1870.0;;1.0
5852;Bomenbuurt;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840404;;;;;1.0
5853;Bomenbuurt;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840404;;;;;1.0
5854;Bomenbuurt;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840404;880.0;2480.0;2190.0;;1.0
5855;Bomenbuurt;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840404;820.0;1860.0;1590.0;;1.0
5856;Bospark;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840405;710.0;2070.0;1960.0;;1.0
5857;Bospark;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840405;610.0;1870.0;1870.0;;1.0
5858;Bospark;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840405;870.0;2460.0;2130.0;;1.0
5859;Bospark;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840405;870.0;2560.0;1930.0;;1.0
5860;Bospark;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840405;1560.0;3740.0;3500.0;;1.0
5861;Bospark;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840405;2350.0;4890.0;3070.0;;1.0
5862;Bospark;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840405;950.0;2740.0;2450.0;;1.0
5863;Bospark;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840405;610.0;1810.0;1770.0;;1.0
5864;Hoge Zijde;Totaal woningen;Alphen aan den Rijn                     ;Wijk      ;WK048405  ;950.0;2490.0;2180.0;;1.0
5865;Hoge Zijde;Appartement;Alphen aan den Rijn                     ;Wijk      ;WK048405  ;740.0;2030.0;1970.0;;1.0
5866;Hoge Zijde;Tussenwoning;Alphen aan den Rijn                     ;Wijk      ;WK048405  ;970.0;2650.0;2170.0;;1.0
5867;Hoge Zijde;Hoekwoning;Alphen aan den Rijn                     ;Wijk      ;WK048405  ;1170.0;2830.0;2370.0;;1.0
5868;Hoge Zijde;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Wijk      ;WK048405  ;1560.0;3820.0;3210.0;;1.0
5869;Hoge Zijde;Vrijstaande woning;Alphen aan den Rijn                     ;Wijk      ;WK048405  ;2240.0;4460.0;3520.0;;1.0
5870;Hoge Zijde;Eigen woning;Alphen aan den Rijn                     ;Wijk      ;WK048405  ;1050.0;2880.0;2480.0;;1.0
5871;Hoge Zijde;Huurwoning;Alphen aan den Rijn                     ;Wijk      ;WK048405  ;800.0;1930.0;1740.0;;1.0
5872;Emmalaan;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840501;890.0;2300.0;2030.0;;1.0
5873;Emmalaan;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840501;710.0;1980.0;1950.0;;1.0
5874;Emmalaan;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840501;900.0;2410.0;2000.0;;1.0
5875;Emmalaan;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840501;1130.0;2470.0;2100.0;;1.0
5876;Emmalaan;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840501;1390.0;3650.0;3150.0;;1.0
5877;Emmalaan;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840501;2340.0;4260.0;2710.0;;1.0
5878;Emmalaan;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840501;990.0;2780.0;2450.0;;1.0
5879;Emmalaan;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840501;810.0;1910.0;1690.0;;1.0
5880;Burgemeester Visserpark;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840502;1030.0;2660.0;2380.0;;1.0
5881;Burgemeester Visserpark;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840502;790.0;2220.0;2200.0;;1.0
5882;Burgemeester Visserpark;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840502;1110.0;2810.0;2270.0;;1.0
5883;Burgemeester Visserpark;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840502;1250.0;3000.0;2450.0;;1.0
5884;Burgemeester Visserpark;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840502;1590.0;4160.0;3550.0;;1.0
5885;Burgemeester Visserpark;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840502;3130.0;5640.0;5270.0;;1.0
5886;Burgemeester Visserpark;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840502;1090.0;2900.0;2650.0;;1.0
5887;Burgemeester Visserpark;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840502;850.0;1960.0;1610.0;;1.0
5888;Paradijslaan;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840503;820.0;2110.0;1930.0;;1.0
5889;Paradijslaan;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840503;730.0;1920.0;1840.0;;1.0
5890;Paradijslaan;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840503;1080.0;3200.0;2430.0;;1.0
5891;Paradijslaan;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840503;1410.0;3120.0;2400.0;;1.0
5892;Paradijslaan;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840503;1540.0;2780.0;2300.0;;1.0
5893;Paradijslaan;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840503;2420.0;3030.0;2590.0;;1.0
5894;Paradijslaan;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840503;1100.0;2810.0;2360.0;;1.0
5895;Paradijslaan;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840503;730.0;1880.0;1800.0;;1.0
5896;Hazeveld;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840504;1180.0;2720.0;2330.0;;1.0
5897;Hazeveld;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840504;920.0;2420.0;2130.0;;1.0
5898;Hazeveld;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840504;1070.0;2500.0;2150.0;;1.0
5899;Hazeveld;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840504;1260.0;2880.0;2470.0;;1.0
5900;Hazeveld;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840504;1670.0;3560.0;2850.0;;1.0
5901;Hazeveld;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840504;2130.0;4240.0;3560.0;;1.0
5902;Hazeveld;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840504;1210.0;2840.0;2450.0;;1.0
5903;Hazeveld;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840504;1020.0;2110.0;1710.0;;1.0
5904;Gouwsluis;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840505;930.0;3000.0;2460.0;;1.0
5905;Gouwsluis;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840505;630.0;2120.0;1970.0;;1.0
5906;Gouwsluis;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840505;870.0;2970.0;2350.0;;1.0
5907;Gouwsluis;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840505;1050.0;3110.0;2610.0;;1.0
5908;Gouwsluis;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840505;1490.0;4410.0;3850.0;;1.0
5909;Gouwsluis;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840505;1660.0;5080.0;3780.0;;1.0
5910;Gouwsluis;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840505;930.0;3020.0;2460.0;;1.0
5911;Gouwsluis;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840505;910.0;2600.0;2560.0;;1.0
5912;Bedrijventerrein De Schans I;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840506;1280.0;2560.0;1450.0;;1.0
5913;Bedrijventerrein De Schans I;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840506;;;;;1.0
5914;Bedrijventerrein De Schans I;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840506;;;;;1.0
5915;Bedrijventerrein De Schans I;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840506;;;;;1.0
5916;Bedrijventerrein De Schans I;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840506;;;;;1.0
5917;Bedrijventerrein De Schans I;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840506;;;;;1.0
5918;Bedrijventerrein De Schans I;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840506;1280.0;2560.0;1450.0;;1.0
5919;Bedrijventerrein De Schans I;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840506;;;;;1.0
5920;Lage Zijde;Totaal woningen;Alphen aan den Rijn                     ;Wijk      ;WK048406  ;910.0;2520.0;2130.0;;1.0
