ID;DuurVanDeTrajecten;RegioS;Perioden;TotaalJeugdzorgtrajecten_1;TotaalJeugdhulphulptrajecten_2;TotaalJeugdhulpZonderVerblijf_3;UitgevoerdDoorHetWijkOfBuurtteam_4;TotaalNietUitgevoerd_5;AmbulanteJeugdhulpOpLocatieAanbieder_6;DaghulpOpLocatieVanDeAanbieder_7;JeugdhulpInHetNetwerkVanDeJongere_8;TotaalJeugdhulpMetVerblijf_9;Pleegzorg_10;Gezinsgericht_11;GeslotenPlaatsing_12;AnderVerblijfBijJeugdhulpaanbieder_13;TotaalJeugdbeschermingstrajecten_14;TotaalOndertoezichtstelling_15;Ondertoezichtstelling_16;VoorlopigeOndertoezichtstelling_17;TotaalVoogdij_18;ReguliereVoogdij_19;VoorlopigeVoogdij_20;TijdelijkeVoogdij_21;TotaalJeugdreclasseringstrajecten_22;ToezichtEnBegeleidingGedwongenKader_23;ToezichtEnBegeleidingVrijwillig_24;IndividueleTrajectbegeleidingHardeKern_25;IndividueleTrajectbegeleidingCriem_26;ScholingsEnTrainingsprogramma_27;GedragsbeinvloedendeMaatregel_28;VoorbereidGedragsbeinvloedMaatregel_29
1462;3 tot 6 maanden;Midden-Limburg Oost (JZ);31 december 2017;465;435;410;145.0;260;175.0;25.0;60.0;30.0;10.0;;;15.0;15.0;10.0;10.0;;;;;;10.0;10.0;;;;;;
1463;3 tot 6 maanden;Midden-Limburg West (JZ);31 maart 2015;185;165;150;50.0;100;70.0;25.0;10.0;15.0;;;;;10.0;10.0;10.0;;;;;;10.0;10.0;;;;;;
1464;3 tot 6 maanden;Midden-Limburg West (JZ);30 juni 2015;1055;1030;1005;190.0;815;630.0;60.0;120.0;25.0;;;;15.0;10.0;10.0;10.0;;;;;;15.0;10.0;;;;;;
1465;3 tot 6 maanden;Midden-Limburg West (JZ);31 december 2015;395;380;370;230.0;135;95.0;25.0;15.0;10.0;;;;;10.0;;;;;;;;;;;;;;;
1466;3 tot 6 maanden;Midden-Limburg West (JZ);30 juni 2016;480;465;445;145.0;300;205.0;55.0;35.0;20.0;;;;15.0;15.0;;;;;;;;;;;;;;;
1467;3 tot 6 maanden;Midden-Limburg West (JZ);31 december 2016;280;265;255;90.0;165;105.0;35.0;30.0;10.0;;;;;10.0;;;;;;;;;;;;;;;
1468;3 tot 6 maanden;Midden-Limburg West (JZ);30 juni 2017;645;625;595;175.0;420;250.0;85.0;90.0;30.0;;;;15.0;20.0;20.0;20.0;;;;;;;;;;;;;
1469;3 tot 6 maanden;Midden-Limburg West (JZ);31 december 2017;290;280;260;110.0;150;90.0;35.0;25.0;15.0;;;;10.0;10.0;10.0;10.0;;;;;;;;;;;;;
1470;6 maanden tot 1 jaar;Nederland;31 maart 2015;38975;32090;28125;1055.0;27065;19205.0;2545.0;5315.0;3965.0;1760.0;280.0;255.0;1670.0;4995.0;4185.0;4185.0;;810.0;795.0;15.0;;1890.0;1655.0;145.0;10.0;;;45.0;35.0
1471;6 maanden tot 1 jaar;Nederland;30 juni 2015;42500;35655;31205;1335.0;29870;21560.0;2770.0;5540.0;4445.0;2020.0;345.0;285.0;1795.0;4740.0;3960.0;3960.0;;780.0;765.0;15.0;;2105.0;1820.0;160.0;20.0;;;75.0;25.0
1472;6 maanden tot 1 jaar;Nederland;31 december 2015;137990;131870;123285;11210.0;112075;89750.0;8150.0;14175.0;8585.0;3580.0;1405.0;380.0;3220.0;3960.0;3230.0;3215.0;15.0;725.0;705.0;20.0;;2165.0;1770.0;250.0;30.0;10.0;;45.0;60.0
1473;6 maanden tot 1 jaar;Nederland;30 juni 2016;66205;59640;53940;9435.0;44505;33040.0;3900.0;7570.0;5700.0;2120.0;605.0;260.0;2715.0;4775.0;3730.0;3730.0;;1040.0;1030.0;10.0;;1795.0;1585.0;105.0;20.0;;;;70.0
1474;6 maanden tot 1 jaar;Nederland;31 december 2016;105870;99440;91860;11380.0;80480;61505.0;6630.0;12340.0;7585.0;2335.0;1105.0;385.0;3755.0;4855.0;3745.0;3745.0;;1115.0;1090.0;25.0;;1570.0;1405.0;90.0;20.0;;;;45.0
1475;6 maanden tot 1 jaar;Nederland;30 juni 2017;72965;66430;60385;10545.0;49840;38295.0;4075.0;7470.0;6045.0;1995.0;665.0;330.0;3060.0;4975.0;4115.0;4115.0;;860.0;835.0;15.0;;1560.0;1410.0;125.0;20.0;;;;
1476;6 maanden tot 1 jaar;Nederland;31 december 2017;107245;100835;92675;13545.0;79130;61085.0;6650.0;11395.0;8160.0;2170.0;1040.0;440.0;4515.0;5035.0;4165.0;4160.0;;875.0;855.0;15.0;;1375.0;1255.0;100.0;15.0;;;;
1477;6 maanden tot 1 jaar;Noord-Nederland (LD);31 maart 2015;5520;4795;4350;25.0;4325;3615.0;90.0;620.0;440.0;245.0;35.0;25.0;140.0;560.0;470.0;470.0;;90.0;90.0;;;165.0;160.0;;;;;;
1478;6 maanden tot 1 jaar;Noord-Nederland (LD);30 juni 2015;6040;5330;4880;25.0;4855;4090.0;105.0;665.0;450.0;245.0;35.0;40.0;125.0;535.0;435.0;435.0;;100.0;100.0;;;175.0;160.0;;;;;;
1479;6 maanden tot 1 jaar;Noord-Nederland (LD);31 december 2015;11085;10445;9640;295.0;9345;7180.0;910.0;1255.0;805.0;285.0;225.0;30.0;260.0;430.0;335.0;335.0;;95.0;95.0;;;210.0;175.0;30.0;;;;;
1480;6 maanden tot 1 jaar;Noord-Nederland (LD);30 juni 2016;4665;3965;3440;90.0;3350;2505.0;240.0;600.0;530.0;180.0;90.0;;250.0;525.0;425.0;425.0;;100.0;100.0;;;175.0;160.0;10.0;;;;;
1481;6 maanden tot 1 jaar;Noord-Nederland (LD);31 december 2016;9070;8335;7130;230.0;6900;4985.0;395.0;1525.0;1205.0;420.0;295.0;35.0;455.0;550.0;400.0;400.0;;145.0;145.0;;;185.0;175.0;10.0;;;;;
1482;6 maanden tot 1 jaar;Noord-Nederland (LD);30 juni 2017;7150;6450;5650;110.0;5540;4500.0;300.0;740.0;800.0;270.0;135.0;25.0;365.0;540.0;435.0;435.0;;105.0;105.0;;;160.0;140.0;15.0;;;;;
1483;6 maanden tot 1 jaar;Noord-Nederland (LD);31 december 2017;11140;10530;9450;1430.0;8020;6215.0;475.0;1330.0;1080.0;360.0;165.0;30.0;525.0;475.0;340.0;340.0;;135.0;130.0;;;135.0;125.0;10.0;;;;;
1484;6 maanden tot 1 jaar;Oost-Nederland (LD);31 maart 2015;7525;6095;5365;135.0;5230;3535.0;545.0;1145.0;730.0;245.0;80.0;50.0;355.0;1100.0;905.0;905.0;;195.0;195.0;;;330.0;290.0;35.0;;;;;
1485;6 maanden tot 1 jaar;Oost-Nederland (LD);30 juni 2015;8160;6705;5850;185.0;5665;3980.0;570.0;1110.0;855.0;290.0;95.0;70.0;400.0;1105.0;895.0;895.0;;210.0;210.0;;;355.0;315.0;35.0;;;;;
1486;6 maanden tot 1 jaar;Oost-Nederland (LD);31 december 2015;35910;34640;31400;540.0;30860;24530.0;2575.0;3760.0;3235.0;1515.0;690.0;70.0;960.0;830.0;645.0;645.0;;185.0;180.0;;;445.0;360.0;70.0;10.0;;;;
1487;6 maanden tot 1 jaar;Oost-Nederland (LD);30 juni 2016;13730;12370;10975;410.0;10565;7770.0;1150.0;1640.0;1390.0;430.0;125.0;60.0;775.0;1020.0;765.0;765.0;;255.0;255.0;;;345.0;315.0;25.0;;;;;
1488;6 maanden tot 1 jaar;Oost-Nederland (LD);31 december 2016;21695;20340;18465;535.0;17930;13245.0;2055.0;2630.0;1880.0;510.0;305.0;70.0;995.0;1050.0;775.0;775.0;;275.0;270.0;;;300.0;280.0;15.0;;;;;
1489;6 maanden tot 1 jaar;Oost-Nederland (LD);30 juni 2017;15775;14275;12675;445.0;12230;8990.0;1290.0;1950.0;1600.0;470.0;160.0;75.0;895.0;1160.0;920.0;920.0;;240.0;235.0;;;340.0;310.0;20.0;;;;;
1490;6 maanden tot 1 jaar;Oost-Nederland (LD);31 december 2017;21520;20100;17900;1070.0;16830;12340.0;1780.0;2715.0;2205.0;400.0;295.0;110.0;1395.0;1115.0;855.0;855.0;;260.0;255.0;;;305.0;275.0;20.0;;;;;
1491;6 maanden tot 1 jaar;West-Nederland (LD);31 maart 2015;17070;13750;11815;685.0;11130;7875.0;1030.0;2225.0;1935.0;950.0;100.0;125.0;760.0;2260.0;1890.0;1890.0;;370.0;365.0;;;1065.0;905.0;75.0;10.0;;;40.0;35.0
1492;6 maanden tot 1 jaar;West-Nederland (LD);30 juni 2015;18725;15415;13170;840.0;12330;9005.0;1085.0;2240.0;2250.0;1135.0;120.0;130.0;865.0;2120.0;1775.0;1775.0;;345.0;340.0;10.0;;1190.0;995.0;85.0;10.0;;;75.0;25.0
1493;6 maanden tot 1 jaar;West-Nederland (LD);31 december 2015;61490;58505;55540;8440.0;47100;39105.0;2280.0;5715.0;2965.0;1140.0;290.0;210.0;1325.0;1850.0;1530.0;1520.0;10.0;320.0;305.0;15.0;;1135.0;900.0;125.0;10.0;;;40.0;60.0
1494;6 maanden tot 1 jaar;West-Nederland (LD);30 juni 2016;34500;31310;28645;8040.0;20605;15730.0;1570.0;3305.0;2665.0;1150.0;250.0;145.0;1120.0;2245.0;1780.0;1780.0;;465.0;460.0;;;940.0;810.0;45.0;15.0;;;;70.0
1495;6 maanden tot 1 jaar;West-Nederland (LD);31 december 2016;52295;49165;46070;9100.0;36970;29410.0;2400.0;5165.0;3095.0;1060.0;330.0;210.0;1495.0;2325.0;1845.0;1845.0;;480.0;470.0;10.0;;805.0;705.0;40.0;15.0;;;;45.0
1496;6 maanden tot 1 jaar;West-Nederland (LD);30 juni 2017;36365;33325;30715;8915.0;21800;17290.0;1615.0;2895.0;2610.0;940.0;260.0;165.0;1240.0;2260.0;1920.0;1920.0;;335.0;325.0;10.0;;775.0;705.0;60.0;10.0;;;;
1497;6 maanden tot 1 jaar;West-Nederland (LD);31 december 2017;49495;46350;43065;9255.0;33810;27190.0;2435.0;4185.0;3285.0;1045.0;350.0;230.0;1660.0;2435.0;2095.0;2090.0;;340.0;335.0;;;710.0;645.0;50.0;10.0;;;;
1498;6 maanden tot 1 jaar;Zuid-Nederland (LD);31 maart 2015;8860;7455;6595;210.0;6385;4175.0;885.0;1325.0;860.0;325.0;65.0;55.0;415.0;1075.0;925.0;925.0;;150.0;145.0;;;330.0;300.0;30.0;;;;;
1499;6 maanden tot 1 jaar;Zuid-Nederland (LD);30 juni 2015;9570;8200;7310;285.0;7025;4485.0;1010.0;1530.0;895.0;350.0;95.0;45.0;405.0;980.0;855.0;855.0;;125.0;125.0;;;390.0;355.0;30.0;;;;;
1500;6 maanden tot 1 jaar;Zuid-Nederland (LD);31 december 2015;29505;28280;26705;1935.0;24765;18940.0;2385.0;3445.0;1580.0;640.0;200.0;70.0;670.0;845.0;720.0;720.0;;130.0;125.0;;;375.0;335.0;30.0;10.0;;;;
1501;6 maanden tot 1 jaar;Zuid-Nederland (LD);30 juni 2016;13310;11995;10875;890.0;9990;7030.0;935.0;2025.0;1115.0;360.0;140.0;50.0;570.0;980.0;760.0;760.0;;220.0;215.0;;;335.0;300.0;30.0;;;;;
1502;6 maanden tot 1 jaar;Zuid-Nederland (LD);31 december 2016;22810;21595;20195;1515.0;18680;13870.0;1785.0;3025.0;1405.0;345.0;180.0;65.0;815.0;935.0;720.0;720.0;;215.0;210.0;;;280.0;250.0;25.0;;;;;
1503;6 maanden tot 1 jaar;Zuid-Nederland (LD);30 juni 2017;13675;12380;11340;1080.0;10265;7515.0;865.0;1885.0;1035.0;310.0;110.0;60.0;555.0;1015.0;840.0;840.0;;175.0;170.0;;;280.0;255.0;25.0;;;;;
1504;6 maanden tot 1 jaar;Zuid-Nederland (LD);31 december 2017;25095;23855;22260;1790.0;20470;15340.0;1960.0;3170.0;1595.0;365.0;225.0;70.0;935.0;1015.0;875.0;875.0;;140.0;130.0;;;225.0;205.0;20.0;;;;;
1505;6 maanden tot 1 jaar;Groningen (PV);31 maart 2015;2120;1870;1720;15.0;1705;1345.0;35.0;325.0;150.0;65.0;10.0;10.0;65.0;175.0;145.0;145.0;;30.0;30.0;;;75.0;70.0;;;;;;
1506;6 maanden tot 1 jaar;Groningen (PV);30 juni 2015;2340;2080;1930;10.0;1920;1545.0;40.0;340.0;150.0;65.0;10.0;15.0;55.0;185.0;150.0;150.0;;30.0;30.0;;;75.0;70.0;;;;;;
1507;6 maanden tot 1 jaar;Groningen (PV);31 december 2015;2910;2655;2420;10.0;2405;1750.0;180.0;475.0;235.0;85.0;50.0;10.0;95.0;165.0;135.0;130.0;;35.0;30.0;;;90.0;75.0;10.0;;;;;
1508;6 maanden tot 1 jaar;Groningen (PV);30 juni 2016;1485;1220;1010;25.0;985;715.0;30.0;240.0;210.0;45.0;20.0;;140.0;195.0;150.0;150.0;;45.0;45.0;;;70.0;65.0;;;;;;
1509;6 maanden tot 1 jaar;Groningen (PV);31 december 2016;3620;3380;2705;25.0;2685;1825.0;115.0;740.0;675.0;285.0;115.0;15.0;255.0;160.0;115.0;115.0;;45.0;40.0;;;80.0;75.0;;;;;;
1510;6 maanden tot 1 jaar;Groningen (PV);30 juni 2017;2770;2510;2150;25.0;2125;1605.0;125.0;390.0;360.0;105.0;60.0;;190.0;190.0;155.0;155.0;;35.0;35.0;;;70.0;60.0;10.0;;;;;
1511;6 maanden tot 1 jaar;Groningen (PV);31 december 2017;3565;3350;2925;30.0;2895;2130.0;115.0;645.0;425.0;115.0;90.0;10.0;210.0;155.0;110.0;110.0;;45.0;45.0;;;60.0;50.0;;;;;;
1512;6 maanden tot 1 jaar;Friesland (PV);31 maart 2015;1850;1560;1375;10.0;1365;1185.0;20.0;160.0;185.0;120.0;;10.0;50.0;230.0;195.0;195.0;;35.0;35.0;;;60.0;55.0;;;;;;
1513;6 maanden tot 1 jaar;Friesland (PV);30 juni 2015;1890;1625;1430;10.0;1415;1195.0;30.0;195.0;200.0;130.0;;15.0;55.0;210.0;180.0;180.0;;30.0;30.0;;;55.0;50.0;;;;;;
1514;6 maanden tot 1 jaar;Friesland (PV);31 december 2015;5045;4820;4455;270.0;4190;3295.0;420.0;475.0;365.0;140.0;115.0;15.0;95.0;160.0;120.0;120.0;;40.0;40.0;;;65.0;55.0;10.0;;;;;
1515;6 maanden tot 1 jaar;Friesland (PV);30 juni 2016;1835;1560;1370;55.0;1310;1000.0;95.0;215.0;190.0;85.0;40.0;;60.0;215.0;185.0;185.0;;25.0;25.0;;;60.0;55.0;;;;;;
1516;6 maanden tot 1 jaar;Friesland (PV);31 december 2016;3770;3460;3115;155.0;2965;2180.0;195.0;590.0;345.0;65.0;120.0;15.0;145.0;255.0;190.0;190.0;;65.0;65.0;;;55.0;50.0;;;;;;
1517;6 maanden tot 1 jaar;Friesland (PV);30 juni 2017;2740;2450;2205;35.0;2175;1730.0;135.0;305.0;245.0;95.0;55.0;25.0;75.0;240.0;200.0;200.0;;40.0;40.0;;;45.0;40.0;;;;;;
1518;6 maanden tot 1 jaar;Friesland (PV);31 december 2017;4315;4045;3705;830.0;2875;2195.0;205.0;475.0;340.0;150.0;40.0;10.0;135.0;235.0;175.0;175.0;;60.0;60.0;;;35.0;30.0;;;;;;
1519;6 maanden tot 1 jaar;Drenthe (PV);31 maart 2015;1550;1365;1260;;1255;1090.0;35.0;130.0;105.0;55.0;20.0;;20.0;155.0;130.0;130.0;;30.0;30.0;;;30.0;30.0;;;;;;
1520;6 maanden tot 1 jaar;Drenthe (PV);30 juni 2015;1810;1625;1525;;1520;1355.0;35.0;130.0;105.0;55.0;25.0;10.0;15.0;140.0;105.0;105.0;;35.0;35.0;;;45.0;40.0;;;;;;
1521;6 maanden tot 1 jaar;Drenthe (PV);31 december 2015;3130;2970;2765;15.0;2755;2140.0;310.0;305.0;205.0;65.0;60.0;;75.0;105.0;85.0;85.0;;20.0;20.0;;;55.0;45.0;10.0;;;;;
1522;6 maanden tot 1 jaar;Drenthe (PV);30 juni 2016;1345;1190;1060;10.0;1055;795.0;115.0;145.0;130.0;50.0;30.0;;50.0;115.0;90.0;90.0;;30.0;30.0;;;40.0;35.0;;;;;;
1523;6 maanden tot 1 jaar;Drenthe (PV);31 december 2016;1680;1495;1310;50.0;1255;975.0;85.0;195.0;185.0;65.0;55.0;10.0;55.0;135.0;95.0;95.0;;35.0;35.0;;;50.0;50.0;;;;;;
1524;6 maanden tot 1 jaar;Drenthe (PV);30 juni 2017;1645;1485;1295;50.0;1245;1160.0;40.0;45.0;195.0;70.0;20.0;;100.0;110.0;80.0;80.0;;30.0;30.0;;;45.0;45.0;;;;;;
1525;6 maanden tot 1 jaar;Drenthe (PV);31 december 2017;3255;3130;2820;565.0;2250;1890.0;150.0;210.0;315.0;90.0;35.0;10.0;180.0;80.0;55.0;55.0;;25.0;25.0;;;45.0;40.0;;;;;;
1526;6 maanden tot 1 jaar;Overijssel (PV);31 maart 2015;1990;1445;1305;;1300;1055.0;90.0;160.0;140.0;25.0;25.0;;85.0;420.0;345.0;345.0;;75.0;70.0;;;120.0;110.0;10.0;;;;;
1527;6 maanden tot 1 jaar;Overijssel (PV);30 juni 2015;2270;1710;1535;;1535;1255.0;110.0;170.0;175.0;30.0;35.0;;100.0;435.0;375.0;375.0;;60.0;60.0;;;125.0;115.0;10.0;;;;;
1528;6 maanden tot 1 jaar;Overijssel (PV);31 december 2015;13920;13460;11530;35.0;11495;9745.0;615.0;1135.0;1935.0;975.0;520.0;10.0;430.0;325.0;280.0;275.0;;50.0;50.0;;;135.0;110.0;20.0;;;;;
1529;6 maanden tot 1 jaar;Overijssel (PV);30 juni 2016;4175;3690;3210;10.0;3200;2380.0;350.0;470.0;480.0;165.0;60.0;10.0;245.0;370.0;315.0;315.0;;60.0;60.0;;;110.0;100.0;;;;;;
1530;6 maanden tot 1 jaar;Overijssel (PV);31 december 2016;6150;5685;4990;25.0;4965;3565.0;620.0;775.0;695.0;220.0;135.0;20.0;325.0;375.0;300.0;300.0;;75.0;75.0;;;90.0;80.0;;;;;;
1531;6 maanden tot 1 jaar;Overijssel (PV);30 juni 2017;4900;4320;3750;80.0;3670;2655.0;470.0;545.0;570.0;195.0;60.0;10.0;300.0;460.0;385.0;385.0;;75.0;75.0;;;120.0;110.0;;;;;;
1532;6 maanden tot 1 jaar;Overijssel (PV);31 december 2017;6290;5735;5090;170.0;4920;3540.0;655.0;730.0;645.0;145.0;110.0;30.0;360.0;440.0;340.0;340.0;;100.0;100.0;;;115.0;110.0;10.0;;;;;
1533;6 maanden tot 1 jaar;Flevoland (PV);31 maart 2015;910;700;600;15.0;585;440.0;50.0;95.0;100.0;60.0;10.0;;30.0;170.0;130.0;130.0;;35.0;35.0;;;40.0;35.0;;;;;;
1534;6 maanden tot 1 jaar;Flevoland (PV);30 juni 2015;1020;795;685;;680;515.0;45.0;115.0;110.0;55.0;;10.0;40.0;180.0;130.0;130.0;;50.0;50.0;;;45.0;45.0;;;;;;
1535;6 maanden tot 1 jaar;Flevoland (PV);31 december 2015;4020;3845;3530;10.0;3520;2870.0;285.0;360.0;315.0;180.0;20.0;20.0;95.0;125.0;100.0;100.0;;30.0;30.0;;;50.0;45.0;;;;;;
1536;6 maanden tot 1 jaar;Flevoland (PV);30 juni 2016;1800;1600;1335;35.0;1300;975.0;170.0;160.0;265.0;65.0;10.0;20.0;170.0;160.0;120.0;120.0;;40.0;40.0;;;35.0;35.0;;;;;;
1537;6 maanden tot 1 jaar;Flevoland (PV);31 december 2016;3235;3075;2730;50.0;2675;2165.0;230.0;280.0;345.0;95.0;35.0;15.0;200.0;130.0;100.0;100.0;;30.0;30.0;;;30.0;25.0;;;;;;
1538;6 maanden tot 1 jaar;Flevoland (PV);30 juni 2017;2260;2060;1735;20.0;1715;1380.0;135.0;195.0;325.0;70.0;10.0;20.0;225.0;165.0;135.0;135.0;;30.0;30.0;;;35.0;25.0;;;;;;
1539;6 maanden tot 1 jaar;Flevoland (PV);31 december 2017;2885;2690;1995;30.0;1965;1460.0;205.0;300.0;695.0;75.0;40.0;30.0;550.0;165.0;140.0;140.0;;25.0;25.0;;;30.0;25.0;;;;;;
1540;6 maanden tot 1 jaar;Gelderland (PV);31 maart 2015;4625;3945;3460;115.0;3340;2045.0;405.0;895.0;485.0;160.0;45.0;40.0;240.0;510.0;425.0;425.0;;90.0;85.0;;;170.0;145.0;25.0;;;;;
1541;6 maanden tot 1 jaar;Gelderland (PV);30 juni 2015;4870;4200;3630;180.0;3450;2210.0;415.0;825.0;570.0;205.0;55.0;55.0;255.0;490.0;390.0;390.0;;95.0;95.0;;;185.0;155.0;25.0;;;;;
1542;6 maanden tot 1 jaar;Gelderland (PV);31 december 2015;17970;17335;16345;495.0;15850;11915.0;1675.0;2260.0;990.0;360.0;150.0;45.0;435.0;375.0;270.0;270.0;;105.0;105.0;;;260.0;205.0;45.0;;;;;
1543;6 maanden tot 1 jaar;Gelderland (PV);30 juni 2016;7760;7075;6430;365.0;6065;4420.0;635.0;1015.0;645.0;200.0;55.0;30.0;360.0;485.0;330.0;330.0;;155.0;155.0;;;195.0;180.0;15.0;;;;;
1544;6 maanden tot 1 jaar;Gelderland (PV);31 december 2016;12310;11585;10745;460.0;10290;7515.0;1205.0;1570.0;835.0;195.0;135.0;35.0;470.0;545.0;375.0;375.0;;170.0;165.0;;;180.0;170.0;10.0;;;;;
1545;6 maanden tot 1 jaar;Gelderland (PV);30 juni 2017;8620;7900;7195;345.0;6850;4955.0;685.0;1210.0;705.0;200.0;90.0;45.0;370.0;535.0;400.0;400.0;;135.0;135.0;;;185.0;170.0;10.0;;;;;
1546;6 maanden tot 1 jaar;Gelderland (PV);31 december 2017;12340;11675;10810;865.0;9945;7340.0;920.0;1685.0;865.0;180.0;145.0;50.0;485.0;510.0;375.0;375.0;;135.0;135.0;;;160.0;140.0;15.0;;;;;
1547;6 maanden tot 1 jaar;Utrecht (PV);31 maart 2015;2290;1870;1605;40.0;1565;1155.0;200.0;210.0;260.0;150.0;;;105.0;320.0;270.0;270.0;;50.0;50.0;;;105.0;95.0;;;;;;
1548;6 maanden tot 1 jaar;Utrecht (PV);30 juni 2015;2445;2040;1700;55.0;1645;1215.0;220.0;215.0;340.0;200.0;10.0;15.0;115.0;295.0;245.0;245.0;;45.0;45.0;;;110.0;100.0;;;;;;
1549;6 maanden tot 1 jaar;Utrecht (PV);31 december 2015;8005;7650;7190;380.0;6805;5745.0;555.0;505.0;465.0;185.0;25.0;70.0;180.0;245.0;185.0;185.0;;60.0;60.0;;;110.0;95.0;10.0;;;;;
1550;6 maanden tot 1 jaar;Utrecht (PV);30 juni 2016;5080;4705;4380;1175.0;3200;2465.0;380.0;355.0;330.0;145.0;10.0;20.0;155.0;280.0;215.0;215.0;;65.0;65.0;;;95.0;80.0;;10.0;;;;
1551;6 maanden tot 1 jaar;Utrecht (PV);31 december 2016;9570;9190;8605;1665.0;6940;5540.0;690.0;705.0;590.0;200.0;60.0;45.0;285.0;285.0;230.0;230.0;;55.0;55.0;;;95.0;80.0;;10.0;;;;
1552;6 maanden tot 1 jaar;Utrecht (PV);30 juni 2017;5540;5175;4825;1195.0;3630;2755.0;485.0;390.0;350.0;120.0;25.0;50.0;150.0;280.0;235.0;235.0;;45.0;45.0;;;85.0;70.0;;10.0;;;;
1553;6 maanden tot 1 jaar;Utrecht (PV);31 december 2017;7670;7195;6775;1575.0;5200;4060.0;575.0;565.0;420.0;130.0;50.0;50.0;185.0;390.0;335.0;335.0;;55.0;55.0;;;80.0;70.0;;10.0;;;;
1554;6 maanden tot 1 jaar;Noord-Holland (PV);31 maart 2015;5695;4635;3975;110.0;3865;2810.0;360.0;695.0;660.0;365.0;30.0;60.0;205.0;695.0;585.0;585.0;;110.0;110.0;;;365.0;280.0;15.0;;;;40.0;35.0
1555;6 maanden tot 1 jaar;Noord-Holland (PV);30 juni 2015;6360;5330;4550;105.0;4445;3245.0;400.0;800.0;780.0;455.0;40.0;55.0;225.0;620.0;520.0;520.0;;100.0;100.0;;;410.0;295.0;15.0;;;;70.0;25.0
1556;6 maanden tot 1 jaar;Noord-Holland (PV);31 december 2015;17045;16000;15240;875.0;14365;11745.0;720.0;1905.0;760.0;315.0;50.0;75.0;320.0;615.0;515.0;510.0;;105.0;95.0;;;425.0;305.0;20.0;;;;40.0;60.0
1557;6 maanden tot 1 jaar;Noord-Holland (PV);30 juni 2016;11275;10220;9355;2370.0;6985;5050.0;595.0;1340.0;860.0;350.0;55.0;50.0;405.0;725.0;590.0;590.0;;135.0;135.0;;;325.0;250.0;;;;;;70.0
1558;6 maanden tot 1 jaar;Noord-Holland (PV);31 december 2016;15545;14605;13530;2260.0;11270;8500.0;735.0;2035.0;1075.0;425.0;60.0;95.0;495.0;685.0;530.0;530.0;;155.0;155.0;;;255.0;200.0;;;;;;45.0
1559;6 maanden tot 1 jaar;Noord-Holland (PV);30 juni 2017;10930;9960;9145;2200.0;6945;5485.0;530.0;930.0;815.0;335.0;70.0;50.0;360.0;720.0;605.0;605.0;;115.0;115.0;;;255.0;240.0;15.0;;;;;
1560;6 maanden tot 1 jaar;Noord-Holland (PV);31 december 2017;13715;12780;11675;1735.0;9940;7725.0;865.0;1350.0;1105.0;435.0;95.0;105.0;470.0;715.0;625.0;625.0;;90.0;90.0;;;220.0;205.0;10.0;;;;;
1561;6 maanden tot 1 jaar;Zuid-Holland (PV);31 maart 2015;8240;6505;5610;535.0;5075;3490.0;425.0;1165.0;895.0;380.0;65.0;60.0;395.0;1170.0;970.0;970.0;;200.0;195.0;;;560.0;495.0;55.0;;;;;
1562;6 maanden tot 1 jaar;Zuid-Holland (PV);30 juni 2015;9040;7280;6305;680.0;5625;4100.0;425.0;1095.0;980.0;415.0;70.0;55.0;440.0;1125.0;945.0;945.0;;180.0;175.0;;;635.0;570.0;65.0;;;;;
1563;6 maanden tot 1 jaar;Zuid-Holland (PV);31 december 2015;33920;32445;30900;7140.0;23760;19950.0;745.0;3065.0;1545.0;580.0;200.0;55.0;710.0;900.0;755.0;750.0;;145.0;140.0;;;570.0;475.0;90.0;;;;;
1564;6 maanden tot 1 jaar;Zuid-Holland (PV);30 juni 2016;16680;15085;13915;4480.0;9430;7565.0;450.0;1415.0;1170.0;445.0;165.0;70.0;490.0;1110.0;865.0;865.0;;245.0;240.0;;;485.0;445.0;35.0;;;;;
1565;6 maanden tot 1 jaar;Zuid-Holland (PV);31 december 2016;24775;23135;21925;5130.0;16795;14150.0;560.0;2085.0;1210.0;370.0;200.0;60.0;580.0;1205.0;980.0;980.0;;225.0;215.0;10.0;;435.0;400.0;30.0;;;;;
1566;6 maanden tot 1 jaar;Zuid-Holland (PV);30 juni 2017;18300;16755;15520;5455.0;10065;8265.0;490.0;1315.0;1235.0;425.0;160.0;60.0;595.0;1130.0;980.0;980.0;;150.0;140.0;10.0;;410.0;370.0;40.0;;;;;
1567;6 maanden tot 1 jaar;Zuid-Holland (PV);31 december 2017;25435;23855;22375;5890.0;16490;14060.0;575.0;1855.0;1475.0;410.0;185.0;70.0;815.0;1210.0;1030.0;1030.0;;180.0;180.0;;;370.0;330.0;35.0;;;;;
1568;6 maanden tot 1 jaar;Zeeland (PV);31 maart 2015;850;740;620;;620;420.0;45.0;160.0;115.0;55.0;;;60.0;75.0;65.0;65.0;;10.0;10.0;;;35.0;35.0;;;;;;
1569;6 maanden tot 1 jaar;Zeeland (PV);30 juni 2015;880;765;615;;615;445.0;40.0;130.0;150.0;60.0;;;85.0;80.0;65.0;65.0;;15.0;15.0;;;35.0;30.0;;;;;;
1570;6 maanden tot 1 jaar;Zeeland (PV);31 december 2015;2525;2405;2210;45.0;2165;1660.0;260.0;245.0;200.0;55.0;15.0;10.0;115.0;90.0;80.0;80.0;;15.0;15.0;;;25.0;20.0;;;;;;
