ID;SamenstellingVanHetHuishouden;SoortWoonruimte;RegioS;Perioden;ParticuliereHuishoudens_1
2557;Totaal particulier huishouden;Totaal;Oldenzaal;2020;14080.0
2558;Totaal particulier huishouden;Totaal;Oldenzaal;2021;14185.0
2559;Totaal particulier huishouden;Totaal;Oldenzaal;2022;14355.0
2560;Totaal particulier huishouden;Totaal;Olst-Wijhe;2015;7300.0
2561;Totaal particulier huishouden;Totaal;Olst-Wijhe;2016;7365.0
2562;Totaal particulier huishouden;Totaal;Olst-Wijhe;2017;7445.0
2563;Totaal particulier huishouden;Totaal;Olst-Wijhe;2018;7505.0
2564;Totaal particulier huishouden;Totaal;Olst-Wijhe;2019;7565.0
2565;Totaal particulier huishouden;Totaal;Olst-Wijhe;2020;7655.0
2566;Totaal particulier huishouden;Totaal;Olst-Wijhe;2021;7725.0
2567;Totaal particulier huishouden;Totaal;Olst-Wijhe;2022;7850.0
2568;Totaal particulier huishouden;Totaal;Ommen;2015;7390.0
2569;Totaal particulier huishouden;Totaal;Ommen;2016;7225.0
2570;Totaal particulier huishouden;Totaal;Ommen;2017;7285.0
2571;Totaal particulier huishouden;Totaal;Ommen;2018;7405.0
2572;Totaal particulier huishouden;Totaal;Ommen;2019;7465.0
2573;Totaal particulier huishouden;Totaal;Ommen;2020;7655.0
2574;Totaal particulier huishouden;Totaal;Ommen;2021;7715.0
2575;Totaal particulier huishouden;Totaal;Ommen;2022;7960.0
2576;Totaal particulier huishouden;Totaal;Onderbanken;2015;3455.0
2577;Totaal particulier huishouden;Totaal;Onderbanken;2016;3480.0
2578;Totaal particulier huishouden;Totaal;Onderbanken;2017;3490.0
2579;Totaal particulier huishouden;Totaal;Onderbanken;2018;3475.0
2580;Totaal particulier huishouden;Totaal;Onderbanken;2019;
2581;Totaal particulier huishouden;Totaal;Onderbanken;2020;
2582;Totaal particulier huishouden;Totaal;Onderbanken;2021;
2583;Totaal particulier huishouden;Totaal;Onderbanken;2022;
2584;Totaal particulier huishouden;Totaal;Oost Gelre;2015;12170.0
2585;Totaal particulier huishouden;Totaal;Oost Gelre;2016;12280.0
2586;Totaal particulier huishouden;Totaal;Oost Gelre;2017;12280.0
2587;Totaal particulier huishouden;Totaal;Oost Gelre;2018;12380.0
2588;Totaal particulier huishouden;Totaal;Oost Gelre;2019;12425.0
2589;Totaal particulier huishouden;Totaal;Oost Gelre;2020;12470.0
2590;Totaal particulier huishouden;Totaal;Oost Gelre;2021;12560.0
2591;Totaal particulier huishouden;Totaal;Oost Gelre;2022;12575.0
2592;Totaal particulier huishouden;Totaal;Oosterhout;2015;23945.0
2593;Totaal particulier huishouden;Totaal;Oosterhout;2016;24305.0
2594;Totaal particulier huishouden;Totaal;Oosterhout;2017;24580.0
2595;Totaal particulier huishouden;Totaal;Oosterhout;2018;24890.0
2596;Totaal particulier huishouden;Totaal;Oosterhout;2019;25055.0
2597;Totaal particulier huishouden;Totaal;Oosterhout;2020;25290.0
2598;Totaal particulier huishouden;Totaal;Oosterhout;2021;25450.0
2599;Totaal particulier huishouden;Totaal;Oosterhout;2022;25990.0
2600;Totaal particulier huishouden;Totaal;Ooststellingwerf;2015;11060.0
2601;Totaal particulier huishouden;Totaal;Ooststellingwerf;2016;11135.0
2602;Totaal particulier huishouden;Totaal;Ooststellingwerf;2017;11170.0
2603;Totaal particulier huishouden;Totaal;Ooststellingwerf;2018;11225.0
2604;Totaal particulier huishouden;Totaal;Ooststellingwerf;2019;11255.0
2605;Totaal particulier huishouden;Totaal;Ooststellingwerf;2020;11310.0
2606;Totaal particulier huishouden;Totaal;Ooststellingwerf;2021;11465.0
2607;Totaal particulier huishouden;Totaal;Ooststellingwerf;2022;11545.0
2608;Totaal particulier huishouden;Totaal;Oostzaan;2015;4000.0
2609;Totaal particulier huishouden;Totaal;Oostzaan;2016;4050.0
2610;Totaal particulier huishouden;Totaal;Oostzaan;2017;4090.0
2611;Totaal particulier huishouden;Totaal;Oostzaan;2018;4090.0
2612;Totaal particulier huishouden;Totaal;Oostzaan;2019;4085.0
2613;Totaal particulier huishouden;Totaal;Oostzaan;2020;4060.0
2614;Totaal particulier huishouden;Totaal;Oostzaan;2021;4095.0
2615;Totaal particulier huishouden;Totaal;Oostzaan;2022;4130.0
2616;Totaal particulier huishouden;Totaal;Opmeer;2015;4645.0
2617;Totaal particulier huishouden;Totaal;Opmeer;2016;4695.0
2618;Totaal particulier huishouden;Totaal;Opmeer;2017;4750.0
2619;Totaal particulier huishouden;Totaal;Opmeer;2018;4950.0
2620;Totaal particulier huishouden;Totaal;Opmeer;2019;5020.0
2621;Totaal particulier huishouden;Totaal;Opmeer;2020;5100.0
2622;Totaal particulier huishouden;Totaal;Opmeer;2021;5190.0
2623;Totaal particulier huishouden;Totaal;Opmeer;2022;5285.0
2624;Totaal particulier huishouden;Totaal;Opsterland;2015;12380.0
2625;Totaal particulier huishouden;Totaal;Opsterland;2016;12420.0
2626;Totaal particulier huishouden;Totaal;Opsterland;2017;12475.0
2627;Totaal particulier huishouden;Totaal;Opsterland;2018;12530.0
2628;Totaal particulier huishouden;Totaal;Opsterland;2019;12580.0
2629;Totaal particulier huishouden;Totaal;Opsterland;2020;12615.0
2630;Totaal particulier huishouden;Totaal;Opsterland;2021;12670.0
2631;Totaal particulier huishouden;Totaal;Opsterland;2022;12780.0
2632;Totaal particulier huishouden;Totaal;Oss;2015;38985.0
2633;Totaal particulier huishouden;Totaal;Oss;2016;39370.0
2634;Totaal particulier huishouden;Totaal;Oss;2017;39705.0
2635;Totaal particulier huishouden;Totaal;Oss;2018;40080.0
2636;Totaal particulier huishouden;Totaal;Oss;2019;40555.0
2637;Totaal particulier huishouden;Totaal;Oss;2020;41185.0
2638;Totaal particulier huishouden;Totaal;Oss;2021;41820.0
2639;Totaal particulier huishouden;Totaal;Oss;2022;42605.0
2640;Totaal particulier huishouden;Totaal;Oud-Beijerland;2015;9805.0
2641;Totaal particulier huishouden;Totaal;Oud-Beijerland;2016;10000.0
2642;Totaal particulier huishouden;Totaal;Oud-Beijerland;2017;10120.0
2643;Totaal particulier huishouden;Totaal;Oud-Beijerland;2018;10160.0
2644;Totaal particulier huishouden;Totaal;Oud-Beijerland;2019;
2645;Totaal particulier huishouden;Totaal;Oud-Beijerland;2020;
2646;Totaal particulier huishouden;Totaal;Oud-Beijerland;2021;
2647;Totaal particulier huishouden;Totaal;Oud-Beijerland;2022;
2648;Totaal particulier huishouden;Totaal;Oude IJsselstreek;2015;16855.0
2649;Totaal particulier huishouden;Totaal;Oude IJsselstreek;2016;16915.0
2650;Totaal particulier huishouden;Totaal;Oude IJsselstreek;2017;16965.0
2651;Totaal particulier huishouden;Totaal;Oude IJsselstreek;2018;17035.0
2652;Totaal particulier huishouden;Totaal;Oude IJsselstreek;2019;17080.0
2653;Totaal particulier huishouden;Totaal;Oude IJsselstreek;2020;17105.0
2654;Totaal particulier huishouden;Totaal;Oude IJsselstreek;2021;17195.0
2655;Totaal particulier huishouden;Totaal;Oude IJsselstreek;2022;17345.0
2656;Totaal particulier huishouden;Totaal;Ouder-Amstel;2015;5935.0
2657;Totaal particulier huishouden;Totaal;Ouder-Amstel;2016;5940.0
2658;Totaal particulier huishouden;Totaal;Ouder-Amstel;2017;5985.0
2659;Totaal particulier huishouden;Totaal;Ouder-Amstel;2018;6270.0
2660;Totaal particulier huishouden;Totaal;Ouder-Amstel;2019;6315.0
2661;Totaal particulier huishouden;Totaal;Ouder-Amstel;2020;6375.0
2662;Totaal particulier huishouden;Totaal;Ouder-Amstel;2021;6435.0
2663;Totaal particulier huishouden;Totaal;Ouder-Amstel;2022;6465.0
2664;Totaal particulier huishouden;Totaal;Oudewater;2015;4110.0
2665;Totaal particulier huishouden;Totaal;Oudewater;2016;4205.0
2666;Totaal particulier huishouden;Totaal;Oudewater;2017;4200.0
2667;Totaal particulier huishouden;Totaal;Oudewater;2018;4230.0
2668;Totaal particulier huishouden;Totaal;Oudewater;2019;4265.0
2669;Totaal particulier huishouden;Totaal;Oudewater;2020;4280.0
2670;Totaal particulier huishouden;Totaal;Oudewater;2021;4315.0
2671;Totaal particulier huishouden;Totaal;Oudewater;2022;4390.0
2672;Totaal particulier huishouden;Totaal;Overbetuwe;2015;19100.0
2673;Totaal particulier huishouden;Totaal;Overbetuwe;2016;19275.0
2674;Totaal particulier huishouden;Totaal;Overbetuwe;2017;19360.0
2675;Totaal particulier huishouden;Totaal;Overbetuwe;2018;19515.0
2676;Totaal particulier huishouden;Totaal;Overbetuwe;2019;19735.0
2677;Totaal particulier huishouden;Totaal;Overbetuwe;2020;19910.0
2678;Totaal particulier huishouden;Totaal;Overbetuwe;2021;20050.0
2679;Totaal particulier huishouden;Totaal;Overbetuwe;2022;20340.0
2680;Totaal particulier huishouden;Totaal;Papendrecht;2015;13965.0
2681;Totaal particulier huishouden;Totaal;Papendrecht;2016;14050.0
2682;Totaal particulier huishouden;Totaal;Papendrecht;2017;14075.0
2683;Totaal particulier huishouden;Totaal;Papendrecht;2018;14115.0
2684;Totaal particulier huishouden;Totaal;Papendrecht;2019;14075.0
2685;Totaal particulier huishouden;Totaal;Papendrecht;2020;14160.0
2686;Totaal particulier huishouden;Totaal;Papendrecht;2021;14240.0
2687;Totaal particulier huishouden;Totaal;Papendrecht;2022;14330.0
2688;Totaal particulier huishouden;Totaal;Peel en Maas;2015;17855.0
2689;Totaal particulier huishouden;Totaal;Peel en Maas;2016;17905.0
2690;Totaal particulier huishouden;Totaal;Peel en Maas;2017;17995.0
2691;Totaal particulier huishouden;Totaal;Peel en Maas;2018;18095.0
2692;Totaal particulier huishouden;Totaal;Peel en Maas;2019;18250.0
2693;Totaal particulier huishouden;Totaal;Peel en Maas;2020;18500.0
2694;Totaal particulier huishouden;Totaal;Peel en Maas;2021;18920.0
2695;Totaal particulier huishouden;Totaal;Peel en Maas;2022;19645.0
2696;Totaal particulier huishouden;Totaal;Pekela;2015;5490.0
2697;Totaal particulier huishouden;Totaal;Pekela;2016;5500.0
2698;Totaal particulier huishouden;Totaal;Pekela;2017;5510.0
2699;Totaal particulier huishouden;Totaal;Pekela;2018;5545.0
2700;Totaal particulier huishouden;Totaal;Pekela;2019;5545.0
2701;Totaal particulier huishouden;Totaal;Pekela;2020;5565.0
2702;Totaal particulier huishouden;Totaal;Pekela;2021;5570.0
2703;Totaal particulier huishouden;Totaal;Pekela;2022;5675.0
2704;Totaal particulier huishouden;Totaal;Pijnacker-Nootdorp;2015;20000.0
2705;Totaal particulier huishouden;Totaal;Pijnacker-Nootdorp;2016;20360.0
2706;Totaal particulier huishouden;Totaal;Pijnacker-Nootdorp;2017;20760.0
2707;Totaal particulier huishouden;Totaal;Pijnacker-Nootdorp;2018;21090.0
2708;Totaal particulier huishouden;Totaal;Pijnacker-Nootdorp;2019;21510.0
2709;Totaal particulier huishouden;Totaal;Pijnacker-Nootdorp;2020;21680.0
2710;Totaal particulier huishouden;Totaal;Pijnacker-Nootdorp;2021;22045.0
2711;Totaal particulier huishouden;Totaal;Pijnacker-Nootdorp;2022;22680.0
2712;Totaal particulier huishouden;Totaal;Purmerend;2015;35560.0
2713;Totaal particulier huishouden;Totaal;Purmerend;2016;35670.0
2714;Totaal particulier huishouden;Totaal;Purmerend;2017;35765.0
2715;Totaal particulier huishouden;Totaal;Purmerend;2018;35870.0
2716;Totaal particulier huishouden;Totaal;Purmerend;2019;36655.0
2717;Totaal particulier huishouden;Totaal;Purmerend;2020;36920.0
2718;Totaal particulier huishouden;Totaal;Purmerend;2021;37135.0
2719;Totaal particulier huishouden;Totaal;Purmerend;2022;42650.0
2720;Totaal particulier huishouden;Totaal;Putten;2015;9820.0
2721;Totaal particulier huishouden;Totaal;Putten;2016;9735.0
2722;Totaal particulier huishouden;Totaal;Putten;2017;9675.0
2723;Totaal particulier huishouden;Totaal;Putten;2018;9620.0
2724;Totaal particulier huishouden;Totaal;Putten;2019;9605.0
2725;Totaal particulier huishouden;Totaal;Putten;2020;9745.0
2726;Totaal particulier huishouden;Totaal;Putten;2021;9900.0
2727;Totaal particulier huishouden;Totaal;Putten;2022;10075.0
2728;Totaal particulier huishouden;Totaal;Raalte;2015;15065.0
2729;Totaal particulier huishouden;Totaal;Raalte;2016;15145.0
2730;Totaal particulier huishouden;Totaal;Raalte;2017;15325.0
2731;Totaal particulier huishouden;Totaal;Raalte;2018;15555.0
2732;Totaal particulier huishouden;Totaal;Raalte;2019;15670.0
2733;Totaal particulier huishouden;Totaal;Raalte;2020;15840.0
2734;Totaal particulier huishouden;Totaal;Raalte;2021;15980.0
2735;Totaal particulier huishouden;Totaal;Raalte;2022;16200.0
2736;Totaal particulier huishouden;Totaal;Reimerswaal;2015;8720.0
2737;Totaal particulier huishouden;Totaal;Reimerswaal;2016;8785.0
2738;Totaal particulier huishouden;Totaal;Reimerswaal;2017;8970.0
2739;Totaal particulier huishouden;Totaal;Reimerswaal;2018;9100.0
2740;Totaal particulier huishouden;Totaal;Reimerswaal;2019;9060.0
2741;Totaal particulier huishouden;Totaal;Reimerswaal;2020;9160.0
2742;Totaal particulier huishouden;Totaal;Reimerswaal;2021;9250.0
2743;Totaal particulier huishouden;Totaal;Reimerswaal;2022;9400.0
2744;Totaal particulier huishouden;Totaal;Renkum;2015;14240.0
2745;Totaal particulier huishouden;Totaal;Renkum;2016;14420.0
2746;Totaal particulier huishouden;Totaal;Renkum;2017;14460.0
2747;Totaal particulier huishouden;Totaal;Renkum;2018;14515.0
2748;Totaal particulier huishouden;Totaal;Renkum;2019;14565.0
2749;Totaal particulier huishouden;Totaal;Renkum;2020;14655.0
2750;Totaal particulier huishouden;Totaal;Renkum;2021;14770.0
2751;Totaal particulier huishouden;Totaal;Renkum;2022;14855.0
2752;Totaal particulier huishouden;Totaal;Renswoude;2015;1870.0
2753;Totaal particulier huishouden;Totaal;Renswoude;2016;1885.0
2754;Totaal particulier huishouden;Totaal;Renswoude;2017;1955.0
2755;Totaal particulier huishouden;Totaal;Renswoude;2018;1990.0
2756;Totaal particulier huishouden;Totaal;Renswoude;2019;2090.0
2757;Totaal particulier huishouden;Totaal;Renswoude;2020;2140.0
2758;Totaal particulier huishouden;Totaal;Renswoude;2021;2190.0
2759;Totaal particulier huishouden;Totaal;Renswoude;2022;2280.0
2760;Totaal particulier huishouden;Totaal;Reusel-De Mierden;2015;5225.0
2761;Totaal particulier huishouden;Totaal;Reusel-De Mierden;2016;5305.0
2762;Totaal particulier huishouden;Totaal;Reusel-De Mierden;2017;5395.0
2763;Totaal particulier huishouden;Totaal;Reusel-De Mierden;2018;5450.0
2764;Totaal particulier huishouden;Totaal;Reusel-De Mierden;2019;5490.0
2765;Totaal particulier huishouden;Totaal;Reusel-De Mierden;2020;5510.0
2766;Totaal particulier huishouden;Totaal;Reusel-De Mierden;2021;5585.0
2767;Totaal particulier huishouden;Totaal;Reusel-De Mierden;2022;5745.0
2768;Totaal particulier huishouden;Totaal;Rheden;2015;20805.0
2769;Totaal particulier huishouden;Totaal;Rheden;2016;20860.0
2770;Totaal particulier huishouden;Totaal;Rheden;2017;20780.0
2771;Totaal particulier huishouden;Totaal;Rheden;2018;20885.0
2772;Totaal particulier huishouden;Totaal;Rheden;2019;21125.0
2773;Totaal particulier huishouden;Totaal;Rheden;2020;21060.0
2774;Totaal particulier huishouden;Totaal;Rheden;2021;21175.0
2775;Totaal particulier huishouden;Totaal;Rheden;2022;21185.0
2776;Totaal particulier huishouden;Totaal;Rhenen;2015;7895.0
2777;Totaal particulier huishouden;Totaal;Rhenen;2016;8015.0
2778;Totaal particulier huishouden;Totaal;Rhenen;2017;8135.0
2779;Totaal particulier huishouden;Totaal;Rhenen;2018;8260.0
2780;Totaal particulier huishouden;Totaal;Rhenen;2019;8285.0
2781;Totaal particulier huishouden;Totaal;Rhenen;2020;8320.0
2782;Totaal particulier huishouden;Totaal;Rhenen;2021;8360.0
2783;Totaal particulier huishouden;Totaal;Rhenen;2022;8435.0
2784;Totaal particulier huishouden;Totaal;Ridderkerk;2015;20295.0
2785;Totaal particulier huishouden;Totaal;Ridderkerk;2016;20480.0
2786;Totaal particulier huishouden;Totaal;Ridderkerk;2017;20660.0
2787;Totaal particulier huishouden;Totaal;Ridderkerk;2018;20790.0
2788;Totaal particulier huishouden;Totaal;Ridderkerk;2019;20805.0
2789;Totaal particulier huishouden;Totaal;Ridderkerk;2020;20950.0
2790;Totaal particulier huishouden;Totaal;Ridderkerk;2021;21170.0
2791;Totaal particulier huishouden;Totaal;Ridderkerk;2022;21275.0
2792;Totaal particulier huishouden;Totaal;Rijnwaarden;2015;4665.0
2793;Totaal particulier huishouden;Totaal;Rijnwaarden;2016;4675.0
2794;Totaal particulier huishouden;Totaal;Rijnwaarden;2017;4700.0
2795;Totaal particulier huishouden;Totaal;Rijnwaarden;2018;
2796;Totaal particulier huishouden;Totaal;Rijnwaarden;2019;
2797;Totaal particulier huishouden;Totaal;Rijnwaarden;2020;
2798;Totaal particulier huishouden;Totaal;Rijnwaarden;2021;
2799;Totaal particulier huishouden;Totaal;Rijnwaarden;2022;
2800;Totaal particulier huishouden;Totaal;Rijssen-Holten;2015;13905.0
2801;Totaal particulier huishouden;Totaal;Rijssen-Holten;2016;14025.0
2802;Totaal particulier huishouden;Totaal;Rijssen-Holten;2017;14150.0
2803;Totaal particulier huishouden;Totaal;Rijssen-Holten;2018;14305.0
2804;Totaal particulier huishouden;Totaal;Rijssen-Holten;2019;14325.0
2805;Totaal particulier huishouden;Totaal;Rijssen-Holten;2020;14440.0
2806;Totaal particulier huishouden;Totaal;Rijssen-Holten;2021;14460.0
2807;Totaal particulier huishouden;Totaal;Rijssen-Holten;2022;14570.0
2808;Totaal particulier huishouden;Totaal;Rijswijk (ZH.);2015;25010.0
2809;Totaal particulier huishouden;Totaal;Rijswijk (ZH.);2016;25690.0
2810;Totaal particulier huishouden;Totaal;Rijswijk (ZH.);2017;25870.0
2811;Totaal particulier huishouden;Totaal;Rijswijk (ZH.);2018;26215.0
2812;Totaal particulier huishouden;Totaal;Rijswijk (ZH.);2019;26470.0
2813;Totaal particulier huishouden;Totaal;Rijswijk (ZH.);2020;26830.0
2814;Totaal particulier huishouden;Totaal;Rijswijk (ZH.);2021;27575.0
2815;Totaal particulier huishouden;Totaal;Rijswijk (ZH.);2022;27995.0
2816;Totaal particulier huishouden;Totaal;Roerdalen;2015;9175.0
2817;Totaal particulier huishouden;Totaal;Roerdalen;2016;9280.0
2818;Totaal particulier huishouden;Totaal;Roerdalen;2017;9335.0
2819;Totaal particulier huishouden;Totaal;Roerdalen;2018;9380.0
2820;Totaal particulier huishouden;Totaal;Roerdalen;2019;9360.0
2821;Totaal particulier huishouden;Totaal;Roerdalen;2020;9425.0
2822;Totaal particulier huishouden;Totaal;Roerdalen;2021;9425.0
2823;Totaal particulier huishouden;Totaal;Roerdalen;2022;9485.0
2824;Totaal particulier huishouden;Totaal;Roermond;2015;27205.0
2825;Totaal particulier huishouden;Totaal;Roermond;2016;27405.0
2826;Totaal particulier huishouden;Totaal;Roermond;2017;27690.0
2827;Totaal particulier huishouden;Totaal;Roermond;2018;27965.0
2828;Totaal particulier huishouden;Totaal;Roermond;2019;28005.0
2829;Totaal particulier huishouden;Totaal;Roermond;2020;28315.0
2830;Totaal particulier huishouden;Totaal;Roermond;2021;28715.0
2831;Totaal particulier huishouden;Totaal;Roermond;2022;29075.0
2832;Totaal particulier huishouden;Totaal;De Ronde Venen;2015;17965.0
2833;Totaal particulier huishouden;Totaal;De Ronde Venen;2016;18130.0
2834;Totaal particulier huishouden;Totaal;De Ronde Venen;2017;18590.0
2835;Totaal particulier huishouden;Totaal;De Ronde Venen;2018;18885.0
2836;Totaal particulier huishouden;Totaal;De Ronde Venen;2019;19125.0
2837;Totaal particulier huishouden;Totaal;De Ronde Venen;2020;19285.0
2838;Totaal particulier huishouden;Totaal;De Ronde Venen;2021;19455.0
2839;Totaal particulier huishouden;Totaal;De Ronde Venen;2022;19750.0
2840;Totaal particulier huishouden;Totaal;Roosendaal;2015;34370.0
2841;Totaal particulier huishouden;Totaal;Roosendaal;2016;34495.0
2842;Totaal particulier huishouden;Totaal;Roosendaal;2017;34745.0
2843;Totaal particulier huishouden;Totaal;Roosendaal;2018;34990.0
2844;Totaal particulier huishouden;Totaal;Roosendaal;2019;35290.0
2845;Totaal particulier huishouden;Totaal;Roosendaal;2020;35520.0
2846;Totaal particulier huishouden;Totaal;Roosendaal;2021;35640.0
