ID;RegioS;AutochtonenAllochtonen;AantalPersonenMet52WekenInkomen_1;GemiddeldBesteedbaarInkomen_2
1376;Hendrik-Ido-Ambacht;Herkomst: Nederland;13.4;19.0
1377;Hendrik-Ido-Ambacht;Herkomst: Niet-Nederland;1.4;17.7
1378;Hendrik-Ido-Ambacht;Herkomst: Westers land;1.0;18.6
1379;Hendrik-Ido-Ambacht;Herkomst: Niet-westers land;0.5;16.0
1380;Hengelo (O.);Herkomst (land);54.5;17.0
1381;Hengelo (O.);Herkomst: Nederland;44.7;17.4
1382;Hengelo (O.);Herkomst: Niet-Nederland;9.8;15.3
1383;Hengelo (O.);Herkomst: Westers land;5.8;16.6
1384;Hengelo (O.);Herkomst: Niet-westers land;4.0;13.4
1385;het Bildt;Herkomst (land);6.9;15.5
1386;het Bildt;Herkomst: Nederland;6.6;15.6
1387;het Bildt;Herkomst: Niet-Nederland;0.3;12.9
1388;het Bildt;Herkomst: Westers land;0.2;13.3
1389;het Bildt;Herkomst: Niet-westers land;;
1390;Heumen;Herkomst (land);11.0;18.8
1391;Heumen;Herkomst: Nederland;9.8;18.7
1392;Heumen;Herkomst: Niet-Nederland;1.2;19.1
1393;Heumen;Herkomst: Westers land;1.0;19.7
1394;Heumen;Herkomst: Niet-westers land;;
1395;Heusden;Herkomst (land);28.2;17.8
1396;Heusden;Herkomst: Nederland;25.4;17.9
1397;Heusden;Herkomst: Niet-Nederland;2.8;16.3
1398;Heusden;Herkomst: Westers land;1.6;18.0
1399;Heusden;Herkomst: Niet-westers land;1.2;14.0
1400;Heythuysen;Herkomst (land);8.4;17.4
1401;Heythuysen;Herkomst: Nederland;7.6;17.2
1402;Heythuysen;Herkomst: Niet-Nederland;0.8;18.7
1403;Heythuysen;Herkomst: Westers land;0.7;18.7
1404;Heythuysen;Herkomst: Niet-westers land;;
1405;Hillegom;Herkomst (land);13.9;18.2
1406;Hillegom;Herkomst: Nederland;12.6;18.5
1407;Hillegom;Herkomst: Niet-Nederland;1.3;15.9
1408;Hillegom;Herkomst: Westers land;0.9;16.8
1409;Hillegom;Herkomst: Niet-westers land;0.4;13.5
1410;Hilvarenbeek;Herkomst (land);10.0;18.0
1411;Hilvarenbeek;Herkomst: Nederland;9.5;18.0
1412;Hilvarenbeek;Herkomst: Niet-Nederland;0.5;17.8
1413;Hilvarenbeek;Herkomst: Westers land;0.5;18.4
1414;Hilvarenbeek;Herkomst: Niet-westers land;;
1415;Hilversum;Herkomst (land);57.4;19.6
1416;Hilversum;Herkomst: Nederland;47.9;19.8
1417;Hilversum;Herkomst: Niet-Nederland;9.5;18.7
1418;Hilversum;Herkomst: Westers land;6.0;20.5
1419;Hilversum;Herkomst: Niet-westers land;3.6;15.8
1420;Hof van Twente;Herkomst (land);23.7;17.6
1421;Hof van Twente;Herkomst: Nederland;22.0;17.6
1422;Hof van Twente;Herkomst: Niet-Nederland;1.7;17.1
1423;Hof van Twente;Herkomst: Westers land;1.3;18.1
1424;Hof van Twente;Herkomst: Niet-westers land;0.4;14.0
1425;Hoogeveen;Herkomst (land);35.8;16.2
1426;Hoogeveen;Herkomst: Nederland;33.1;16.3
1427;Hoogeveen;Herkomst: Niet-Nederland;2.7;15.1
1428;Hoogeveen;Herkomst: Westers land;2.0;15.5
1429;Hoogeveen;Herkomst: Niet-westers land;0.6;13.6
1430;Hoogezand-Sappemeer;Herkomst (land);23.0;15.9
1431;Hoogezand-Sappemeer;Herkomst: Nederland;19.9;16.1
1432;Hoogezand-Sappemeer;Herkomst: Niet-Nederland;3.1;14.6
1433;Hoogezand-Sappemeer;Herkomst: Westers land;1.3;15.2
1434;Hoogezand-Sappemeer;Herkomst: Niet-westers land;1.8;14.1
1435;Hoorn;Herkomst (land);45.5;17.6
1436;Hoorn;Herkomst: Nederland;38.2;17.8
1437;Hoorn;Herkomst: Niet-Nederland;7.3;16.5
1438;Hoorn;Herkomst: Westers land;3.5;17.9
1439;Hoorn;Herkomst: Niet-westers land;3.8;15.2
1440;Horst aan de Maas;Herkomst (land);19.4;16.7
1441;Horst aan de Maas;Herkomst: Nederland;17.9;16.8
1442;Horst aan de Maas;Herkomst: Niet-Nederland;1.5;15.8
1443;Horst aan de Maas;Herkomst: Westers land;1.2;16.8
1444;Horst aan de Maas;Herkomst: Niet-westers land;0.3;11.9
1445;Houten;Herkomst (land);27.8;19.8
1446;Houten;Herkomst: Nederland;24.8;19.9
1447;Houten;Herkomst: Niet-Nederland;3.0;18.9
1448;Houten;Herkomst: Westers land;1.8;20.6
1449;Houten;Herkomst: Niet-westers land;1.2;16.3
1450;Huizen;Herkomst (land);27.9;19.8
1451;Huizen;Herkomst: Nederland;23.4;19.9
1452;Huizen;Herkomst: Niet-Nederland;4.4;19.2
1453;Huizen;Herkomst: Westers land;2.9;21.0
1454;Huizen;Herkomst: Niet-westers land;1.5;15.8
1455;Hulst;Herkomst (land);18.2;17.3
1456;Hulst;Herkomst: Nederland;14.7;17.7
1457;Hulst;Herkomst: Niet-Nederland;3.4;15.9
1458;Hulst;Herkomst: Westers land;3.2;16.0
1459;Hulst;Herkomst: Niet-westers land;;
1460;Hunsel;Herkomst (land);4.0;16.5
1461;Hunsel;Herkomst: Nederland;3.6;16.4
1462;Hunsel;Herkomst: Niet-Nederland;0.4;17.0
1463;Hunsel;Herkomst: Westers land;0.4;17.3
1464;Hunsel;Herkomst: Niet-westers land;;
1465;IJsselstein;Herkomst (land);21.7;19.1
1466;IJsselstein;Herkomst: Nederland;18.2;19.4
1467;IJsselstein;Herkomst: Niet-Nederland;3.4;17.1
1468;IJsselstein;Herkomst: Westers land;1.5;19.2
1469;IJsselstein;Herkomst: Niet-westers land;1.9;15.5
1470;Jacobswoude;Herkomst (land);7.2;18.7
1471;Jacobswoude;Herkomst: Nederland;6.7;18.7
1472;Jacobswoude;Herkomst: Niet-Nederland;0.4;18.7
1473;Jacobswoude;Herkomst: Westers land;0.3;19.8
1474;Jacobswoude;Herkomst: Niet-westers land;;
1475;Kampen;Herkomst (land);31.2;16.0
1476;Kampen;Herkomst: Nederland;29.3;16.1
1477;Kampen;Herkomst: Niet-Nederland;1.9;14.8
1478;Kampen;Herkomst: Westers land;1.0;16.2
1479;Kampen;Herkomst: Niet-westers land;0.9;13.2
1480;Kapelle;Herkomst (land);7.6;18.0
1481;Kapelle;Herkomst: Nederland;7.2;18.0
1482;Kapelle;Herkomst: Niet-Nederland;0.4;17.0
1483;Kapelle;Herkomst: Westers land;0.3;17.8
1484;Kapelle;Herkomst: Niet-westers land;;
1485;Katwijk;Herkomst (land);27.2;17.5
1486;Katwijk;Herkomst: Nederland;25.3;17.5
1487;Katwijk;Herkomst: Niet-Nederland;1.9;17.8
1488;Katwijk;Herkomst: Westers land;1.2;20.3
1489;Katwijk;Herkomst: Niet-westers land;0.7;13.8
1490;Kerkrade;Herkomst (land);32.3;15.6
1491;Kerkrade;Herkomst: Nederland;23.1;15.9
1492;Kerkrade;Herkomst: Niet-Nederland;9.3;14.8
1493;Kerkrade;Herkomst: Westers land;8.5;15.0
1494;Kerkrade;Herkomst: Niet-westers land;0.8;12.4
1495;Kessel;Herkomst (land);2.9;16.7
1496;Kessel;Herkomst: Nederland;2.7;16.8
1497;Kessel;Herkomst: Niet-Nederland;0.2;15.6
1498;Kessel;Herkomst: Westers land;;
1499;Kessel;Herkomst: Niet-westers land;;
1500;Kollumerland en Nieuwkruisland;Herkomst (land);8.3;15.0
1501;Kollumerland en Nieuwkruisland;Herkomst: Nederland;8.1;15.0
1502;Kollumerland en Nieuwkruisland;Herkomst: Niet-Nederland;0.2;17.1
1503;Kollumerland en Nieuwkruisland;Herkomst: Westers land;;
1504;Kollumerland en Nieuwkruisland;Herkomst: Niet-westers land;;
1505;Korendijk;Herkomst (land);6.9;18.6
1506;Korendijk;Herkomst: Nederland;6.6;18.7
1507;Korendijk;Herkomst: Niet-Nederland;0.3;17.1
1508;Korendijk;Herkomst: Westers land;0.2;17.9
1509;Korendijk;Herkomst: Niet-westers land;;
1510;Krimpen aan den IJssel;Herkomst (land);18.9;19.1
1511;Krimpen aan den IJssel;Herkomst: Nederland;16.7;19.3
1512;Krimpen aan den IJssel;Herkomst: Niet-Nederland;2.2;17.7
1513;Krimpen aan den IJssel;Herkomst: Westers land;1.6;17.7
1514;Krimpen aan den IJssel;Herkomst: Niet-westers land;0.5;17.6
1515;Laarbeek;Herkomst (land);14.4;17.4
1516;Laarbeek;Herkomst: Nederland;13.5;17.5
1517;Laarbeek;Herkomst: Niet-Nederland;0.9;15.9
1518;Laarbeek;Herkomst: Westers land;0.7;16.9
1519;Laarbeek;Herkomst: Niet-westers land;;
1520;Landerd;Herkomst (land);9.9;16.9
1521;Landerd;Herkomst: Nederland;9.5;16.9
1522;Landerd;Herkomst: Niet-Nederland;0.5;17.0
1523;Landerd;Herkomst: Westers land;0.3;18.2
1524;Landerd;Herkomst: Niet-westers land;;
1525;Landgraaf;Herkomst (land);26.7;16.1
1526;Landgraaf;Herkomst: Nederland;20.1;16.2
1527;Landgraaf;Herkomst: Niet-Nederland;6.6;15.8
1528;Landgraaf;Herkomst: Westers land;6.2;16.1
1529;Landgraaf;Herkomst: Niet-westers land;0.5;11.6
1530;Landsmeer;Herkomst (land);7.0;20.3
1531;Landsmeer;Herkomst: Nederland;6.4;20.1
1532;Landsmeer;Herkomst: Niet-Nederland;0.7;22.5
1533;Landsmeer;Herkomst: Westers land;0.5;24.6
1534;Landsmeer;Herkomst: Niet-westers land;;
1535;Langedijk;Herkomst (land);17.0;18.2
1536;Langedijk;Herkomst: Nederland;15.7;18.3
1537;Langedijk;Herkomst: Niet-Nederland;1.3;17.6
1538;Langedijk;Herkomst: Westers land;0.9;20.0
1539;Langedijk;Herkomst: Niet-westers land;0.4;12.8
1540;Laren (NH.);Herkomst (land);7.7;25.9
1541;Laren (NH.);Herkomst: Nederland;6.8;25.4
1542;Laren (NH.);Herkomst: Niet-Nederland;0.9;29.8
1543;Laren (NH.);Herkomst: Westers land;0.8;31.4
1544;Laren (NH.);Herkomst: Niet-westers land;;
1545;Leek;Herkomst (land);12.8;16.5
1546;Leek;Herkomst: Nederland;12.0;16.4
1547;Leek;Herkomst: Niet-Nederland;0.7;17.1
1548;Leek;Herkomst: Westers land;0.6;17.6
1549;Leek;Herkomst: Niet-westers land;;
1550;Leerdam;Herkomst (land);13.5;17.1
1551;Leerdam;Herkomst: Nederland;11.2;17.4
1552;Leerdam;Herkomst: Niet-Nederland;2.3;15.6
1553;Leerdam;Herkomst: Westers land;1.2;16.4
1554;Leerdam;Herkomst: Niet-westers land;1.1;14.8
1555;Leersum;Herkomst (land);5.0;19.1
1556;Leersum;Herkomst: Nederland;4.5;19.1
1557;Leersum;Herkomst: Niet-Nederland;0.5;19.5
1558;Leersum;Herkomst: Westers land;0.4;21.5
1559;Leersum;Herkomst: Niet-westers land;;
1560;Leeuwarden;Herkomst (land);61.9;16.1
1561;Leeuwarden;Herkomst: Nederland;54.3;16.3
1562;Leeuwarden;Herkomst: Niet-Nederland;7.6;14.5
1563;Leeuwarden;Herkomst: Westers land;4.3;15.8
1564;Leeuwarden;Herkomst: Niet-westers land;3.3;12.8
1565;Leeuwarderadeel;Herkomst (land);6.9;16.9
1566;Leeuwarderadeel;Herkomst: Nederland;6.5;16.9
1567;Leeuwarderadeel;Herkomst: Niet-Nederland;0.4;16.6
1568;Leeuwarderadeel;Herkomst: Westers land;0.3;17.7
1569;Leeuwarderadeel;Herkomst: Niet-westers land;;
1570;Leiden;Herkomst (land);78.0;18.5
1571;Leiden;Herkomst: Nederland;63.0;18.6
1572;Leiden;Herkomst: Niet-Nederland;15.0;17.9
1573;Leiden;Herkomst: Westers land;8.0;20.3
1574;Leiden;Herkomst: Niet-westers land;7.0;15.1
1575;Leiderdorp;Herkomst (land);17.6;20.1
1576;Leiderdorp;Herkomst: Nederland;14.8;20.1
1577;Leiderdorp;Herkomst: Niet-Nederland;2.9;20.1
1578;Leiderdorp;Herkomst: Westers land;1.8;22.3
1579;Leiderdorp;Herkomst: Niet-westers land;1.1;16.4
1580;Leidschendam-Voorburg;Herkomst (land);51.0;20.5
1581;Leidschendam-Voorburg;Herkomst: Nederland;40.2;20.6
1582;Leidschendam-Voorburg;Herkomst: Niet-Nederland;10.7;19.9
1583;Leidschendam-Voorburg;Herkomst: Westers land;6.8;22.0
1584;Leidschendam-Voorburg;Herkomst: Niet-westers land;4.0;16.4
1585;Lelystad;Herkomst (land);46.0;16.7
1586;Lelystad;Herkomst: Nederland;36.3;17.1
1587;Lelystad;Herkomst: Niet-Nederland;9.7;15.3
1588;Lelystad;Herkomst: Westers land;4.1;16.6
1589;Lelystad;Herkomst: Niet-westers land;5.6;14.3
1590;Lemsterland;Herkomst (land);8.5;16.6
1591;Lemsterland;Herkomst: Nederland;7.8;16.8
1592;Lemsterland;Herkomst: Niet-Nederland;0.7;15.1
1593;Lemsterland;Herkomst: Westers land;0.5;16.0
1594;Lemsterland;Herkomst: Niet-westers land;;
1595;Leusden;Herkomst (land);19.5;20.0
1596;Leusden;Herkomst: Nederland;17.2;20.0
1597;Leusden;Herkomst: Niet-Nederland;2.2;19.8
1598;Leusden;Herkomst: Westers land;1.7;20.5
1599;Leusden;Herkomst: Niet-westers land;0.5;17.4
1600;Liemeer;Herkomst (land);4.6;17.3
1601;Liemeer;Herkomst: Nederland;4.3;17.2
1602;Liemeer;Herkomst: Niet-Nederland;0.3;18.3
1603;Liemeer;Herkomst: Westers land;0.2;18.8
1604;Liemeer;Herkomst: Niet-westers land;;
1605;Liesveld;Herkomst (land);5.9;18.0
1606;Liesveld;Herkomst: Nederland;5.6;18.1
1607;Liesveld;Herkomst: Niet-Nederland;0.3;17.0
1608;Liesveld;Herkomst: Westers land;0.2;18.1
1609;Liesveld;Herkomst: Niet-westers land;;
1610;Lingewaal;Herkomst (land);6.9;18.0
1611;Lingewaal;Herkomst: Nederland;6.4;18.1
1612;Lingewaal;Herkomst: Niet-Nederland;0.5;17.7
1613;Lingewaal;Herkomst: Westers land;0.3;18.0
1614;Lingewaal;Herkomst: Niet-westers land;;
1615;Lingewaard;Herkomst (land);29.0;17.1
1616;Lingewaard;Herkomst: Nederland;26.5;17.1
1617;Lingewaard;Herkomst: Niet-Nederland;2.5;17.0
1618;Lingewaard;Herkomst: Westers land;2.1;17.4
1619;Lingewaard;Herkomst: Niet-westers land;0.4;14.6
1620;Lisse;Herkomst (land);14.8;18.3
1621;Lisse;Herkomst: Nederland;13.6;18.3
1622;Lisse;Herkomst: Niet-Nederland;1.2;17.8
1623;Lisse;Herkomst: Westers land;0.9;18.8
1624;Lisse;Herkomst: Niet-westers land;0.3;14.2
1625;Lith;Herkomst (land);4.3;16.7
1626;Lith;Herkomst: Nederland;4.2;16.7
1627;Lith;Herkomst: Niet-Nederland;;
1628;Lith;Herkomst: Westers land;;
1629;Lith;Herkomst: Niet-westers land;;
1630;Littenseradiel;Herkomst (land);6.8;16.6
1631;Littenseradiel;Herkomst: Nederland;6.6;16.6
1632;Littenseradiel;Herkomst: Niet-Nederland;0.3;16.4
1633;Littenseradiel;Herkomst: Westers land;0.2;15.9
1634;Littenseradiel;Herkomst: Niet-westers land;;
1635;Lochem;Herkomst (land);22.7;18.2
1636;Lochem;Herkomst: Nederland;21.0;18.3
1637;Lochem;Herkomst: Niet-Nederland;1.7;17.7
1638;Lochem;Herkomst: Westers land;1.2;19.2
1639;Lochem;Herkomst: Niet-westers land;0.5;14.2
1640;Loenen;Herkomst (land);5.5;22.7
1641;Loenen;Herkomst: Nederland;4.9;22.4
1642;Loenen;Herkomst: Niet-Nederland;0.6;25.1
1643;Loenen;Herkomst: Westers land;0.5;26.8
1644;Loenen;Herkomst: Niet-westers land;;
1645;Loon op Zand;Herkomst (land);15.8;17.5
1646;Loon op Zand;Herkomst: Nederland;14.7;17.4
1647;Loon op Zand;Herkomst: Niet-Nederland;1.1;17.8
1648;Loon op Zand;Herkomst: Westers land;0.8;18.6
1649;Loon op Zand;Herkomst: Niet-westers land;0.3;15.7
1650;Lopik;Herkomst (land);8.7;17.9
1651;Lopik;Herkomst: Nederland;8.3;17.9
1652;Lopik;Herkomst: Niet-Nederland;0.4;19.2
1653;Lopik;Herkomst: Westers land;0.2;21.7
1654;Lopik;Herkomst: Niet-westers land;;
1655;Loppersum;Herkomst (land);7.0;16.1
1656;Loppersum;Herkomst: Nederland;6.7;16.1
1657;Loppersum;Herkomst: Niet-Nederland;0.3;14.4
1658;Loppersum;Herkomst: Westers land;0.3;14.9
1659;Loppersum;Herkomst: Niet-westers land;;
1660;Losser;Herkomst (land);15.0;16.1
1661;Losser;Herkomst: Nederland;12.7;16.1
1662;Losser;Herkomst: Niet-Nederland;2.3;16.3
1663;Losser;Herkomst: Westers land;2.1;16.6
1664;Losser;Herkomst: Niet-westers land;;
1665;Maarn;Herkomst (land);4.0;22.9
1666;Maarn;Herkomst: Nederland;3.6;22.8
1667;Maarn;Herkomst: Niet-Nederland;0.4;23.9
1668;Maarn;Herkomst: Westers land;0.3;24.4
1669;Maarn;Herkomst: Niet-westers land;;
1670;Maarssen;Herkomst (land);26.9;19.3
1671;Maarssen;Herkomst: Nederland;22.7;19.5
1672;Maarssen;Herkomst: Niet-Nederland;4.2;18.3
1673;Maarssen;Herkomst: Westers land;2.6;19.7
1674;Maarssen;Herkomst: Niet-westers land;1.6;16.1
1675;Maasbracht;Herkomst (land);9.3;17.0
1676;Maasbracht;Herkomst: Nederland;8.1;17.2
1677;Maasbracht;Herkomst: Niet-Nederland;1.2;15.2
1678;Maasbracht;Herkomst: Westers land;1.1;15.4
1679;Maasbracht;Herkomst: Niet-westers land;;
1680;Maasbree;Herkomst (land);8.7;16.7
1681;Maasbree;Herkomst: Nederland;8.1;16.7
1682;Maasbree;Herkomst: Niet-Nederland;0.6;16.4
1683;Maasbree;Herkomst: Westers land;0.5;17.1
1684;Maasbree;Herkomst: Niet-westers land;;
1685;Maasdonk;Herkomst (land);7.4;17.2
1686;Maasdonk;Herkomst: Nederland;7.1;17.1
1687;Maasdonk;Herkomst: Niet-Nederland;0.2;19.1
1688;Maasdonk;Herkomst: Westers land;;
1689;Maasdonk;Herkomst: Niet-westers land;;
1690;Maasdriel;Herkomst (land);15.5;17.4
1691;Maasdriel;Herkomst: Nederland;14.6;17.4
1692;Maasdriel;Herkomst: Niet-Nederland;0.9;17.7
1693;Maasdriel;Herkomst: Westers land;0.7;18.5
1694;Maasdriel;Herkomst: Niet-westers land;;
1695;Maassluis;Herkomst (land);21.9;18.0
1696;Maassluis;Herkomst: Nederland;18.0;18.3
1697;Maassluis;Herkomst: Niet-Nederland;3.9;16.3
1698;Maassluis;Herkomst: Westers land;1.7;18.6
1699;Maassluis;Herkomst: Niet-westers land;2.2;14.6
1700;Maastricht;Herkomst (land);81.8;16.6
1701;Maastricht;Herkomst: Nederland;66.9;16.8
1702;Maastricht;Herkomst: Niet-Nederland;14.9;15.5
1703;Maastricht;Herkomst: Westers land;11.4;16.3
1704;Maastricht;Herkomst: Niet-westers land;3.4;13.0
1705;Margraten;Herkomst (land);8.9;18.4
1706;Margraten;Herkomst: Nederland;8.0;18.5
1707;Margraten;Herkomst: Niet-Nederland;0.9;17.0
1708;Margraten;Herkomst: Westers land;0.8;16.8
1709;Margraten;Herkomst: Niet-westers land;;
1710;Marum;Herkomst (land);6.4;16.6
1711;Marum;Herkomst: Nederland;6.0;16.6
1712;Marum;Herkomst: Niet-Nederland;0.3;15.8
1713;Marum;Herkomst: Westers land;0.3;15.8
1714;Marum;Herkomst: Niet-westers land;;
1715;Medemblik;Herkomst (land);5.4;17.5
1716;Medemblik;Herkomst: Nederland;4.8;17.8
1717;Medemblik;Herkomst: Niet-Nederland;0.6;14.3
1718;Medemblik;Herkomst: Westers land;0.3;14.7
1719;Medemblik;Herkomst: Niet-westers land;0.3;14.0
1720;Meerlo-Wanssum;Herkomst (land);5.3;16.2
1721;Meerlo-Wanssum;Herkomst: Nederland;4.9;16.2
1722;Meerlo-Wanssum;Herkomst: Niet-Nederland;0.4;16.3
1723;Meerlo-Wanssum;Herkomst: Westers land;0.4;16.4
1724;Meerlo-Wanssum;Herkomst: Niet-westers land;;
1725;Meerssen;Herkomst (land);13.4;18.2
1726;Meerssen;Herkomst: Nederland;12.0;18.3
1727;Meerssen;Herkomst: Niet-Nederland;1.4;17.4
1728;Meerssen;Herkomst: Westers land;1.2;18.0
1729;Meerssen;Herkomst: Niet-westers land;;
1730;Meijel;Herkomst (land);4.0;15.4
1731;Meijel;Herkomst: Nederland;3.9;15.5
1732;Meijel;Herkomst: Niet-Nederland;;
1733;Meijel;Herkomst: Westers land;;
1734;Meijel;Herkomst: Niet-westers land;;
1735;Menaldumadeel;Herkomst (land);9.1;16.7
1736;Menaldumadeel;Herkomst: Nederland;8.8;16.7
1737;Menaldumadeel;Herkomst: Niet-Nederland;0.3;16.7
1738;Menaldumadeel;Herkomst: Westers land;0.3;16.6
1739;Menaldumadeel;Herkomst: Niet-westers land;;
1740;Menterwolde;Herkomst (land);8.1;15.9
1741;Menterwolde;Herkomst: Nederland;7.7;15.9
1742;Menterwolde;Herkomst: Niet-Nederland;0.4;17.0
1743;Menterwolde;Herkomst: Westers land;0.3;17.2
1744;Menterwolde;Herkomst: Niet-westers land;;
1745;Meppel;Herkomst (land);20.7;17.0
1746;Meppel;Herkomst: Nederland;19.0;17.1
1747;Meppel;Herkomst: Niet-Nederland;1.6;15.9
1748;Meppel;Herkomst: Westers land;1.1;16.8
1749;Meppel;Herkomst: Niet-westers land;0.6;14.1
1750;Middelburg (Z.);Herkomst (land);31.1;17.4
1751;Middelburg (Z.);Herkomst: Nederland;27.1;17.6
1752;Middelburg (Z.);Herkomst: Niet-Nederland;4.0;16.3
1753;Middelburg (Z.);Herkomst: Westers land;2.7;17.1
1754;Middelburg (Z.);Herkomst: Niet-westers land;1.3;14.7
1755;Middelharnis;Herkomst (land);11.7;17.7
1756;Middelharnis;Herkomst: Nederland;11.1;17.8
1757;Middelharnis;Herkomst: Niet-Nederland;0.5;16.5
1758;Middelharnis;Herkomst: Westers land;0.3;18.8
1759;Middelharnis;Herkomst: Niet-westers land;;
1760;Midden-Delfland;Herkomst (land);11.2;18.6
1761;Midden-Delfland;Herkomst: Nederland;10.4;18.6
1762;Midden-Delfland;Herkomst: Niet-Nederland;0.8;18.9
1763;Midden-Delfland;Herkomst: Westers land;0.5;20.2
1764;Midden-Delfland;Herkomst: Niet-westers land;0.2;16.4
1765;Midden-Drenthe;Herkomst (land);22.2;16.5
1766;Midden-Drenthe;Herkomst: Nederland;21.1;16.5
1767;Midden-Drenthe;Herkomst: Niet-Nederland;1.1;16.9
1768;Midden-Drenthe;Herkomst: Westers land;0.9;17.5
1769;Midden-Drenthe;Herkomst: Niet-westers land;;
1770;Mill en Sint Hubert;Herkomst (land);7.4;16.0
1771;Mill en Sint Hubert;Herkomst: Nederland;7.1;16.1
1772;Mill en Sint Hubert;Herkomst: Niet-Nederland;0.3;14.3
1773;Mill en Sint Hubert;Herkomst: Westers land;0.3;15.2
1774;Mill en Sint Hubert;Herkomst: Niet-westers land;;
1775;Millingen aan de Rijn;Herkomst (land);4.0;16.3
1776;Millingen aan de Rijn;Herkomst: Nederland;3.4;16.6
1777;Millingen aan de Rijn;Herkomst: Niet-Nederland;0.6;14.7
1778;Millingen aan de Rijn;Herkomst: Westers land;0.5;15.0
1779;Millingen aan de Rijn;Herkomst: Niet-westers land;;
1780;Moerdijk;Herkomst (land);24.6;17.7
1781;Moerdijk;Herkomst: Nederland;22.7;17.8
1782;Moerdijk;Herkomst: Niet-Nederland;1.9;16.8
1783;Moerdijk;Herkomst: Westers land;1.3;17.9
1784;Moerdijk;Herkomst: Niet-westers land;0.6;14.4
1785;Montferland;Herkomst (land);23.6;16.5
1786;Montferland;Herkomst: Nederland;21.2;16.6
1787;Montferland;Herkomst: Niet-Nederland;2.4;15.4
1788;Montferland;Herkomst: Westers land;2.1;15.8
1789;Montferland;Herkomst: Niet-westers land;0.3;12.3
1790;Montfoort;Herkomst (land);8.5;19.4
1791;Montfoort;Herkomst: Nederland;7.9;19.3
1792;Montfoort;Herkomst: Niet-Nederland;0.6;20.8
1793;Montfoort;Herkomst: Westers land;0.5;21.2
1794;Montfoort;Herkomst: Niet-westers land;;
1795;Mook en Middelaar;Herkomst (land);5.4;19.5
1796;Mook en Middelaar;Herkomst: Nederland;4.8;19.5
1797;Mook en Middelaar;Herkomst: Niet-Nederland;0.6;19.5
1798;Mook en Middelaar;Herkomst: Westers land;0.5;20.0
1799;Mook en Middelaar;Herkomst: Niet-westers land;;
1800;Moordrecht;Herkomst (land);5.1;18.3
1801;Moordrecht;Herkomst: Nederland;4.0;18.8
1802;Moordrecht;Herkomst: Niet-Nederland;1.1;16.5
1803;Moordrecht;Herkomst: Westers land;0.9;17.4
1804;Moordrecht;Herkomst: Niet-westers land;0.2;12.8
1805;Muiden;Herkomst (land);4.4;23.1
1806;Muiden;Herkomst: Nederland;3.8;23.2
1807;Muiden;Herkomst: Niet-Nederland;0.6;22.7
1808;Muiden;Herkomst: Westers land;0.4;23.9
1809;Muiden;Herkomst: Niet-westers land;;
1810;Naarden;Herkomst (land);11.1;25.2
1811;Naarden;Herkomst: Nederland;9.2;24.8
1812;Naarden;Herkomst: Niet-Nederland;1.8;27.3
1813;Naarden;Herkomst: Westers land;1.4;29.7
1814;Naarden;Herkomst: Niet-westers land;0.5;20.1
1815;Neder-Betuwe;Herkomst (land);13.1;16.8
1816;Neder-Betuwe;Herkomst: Nederland;12.4;16.9
1817;Neder-Betuwe;Herkomst: Niet-Nederland;0.8;16.2
1818;Neder-Betuwe;Herkomst: Westers land;0.7;16.6
1819;Neder-Betuwe;Herkomst: Niet-westers land;;
1820;Nederlek;Herkomst (land);9.7;18.6
1821;Nederlek;Herkomst: Nederland;9.1;18.6
1822;Nederlek;Herkomst: Niet-Nederland;0.6;18.2
1823;Nederlek;Herkomst: Westers land;0.5;18.6
1824;Nederlek;Herkomst: Niet-westers land;;
1825;Nederweert;Herkomst (land);11.0;16.5
1826;Nederweert;Herkomst: Nederland;10.4;16.5
1827;Nederweert;Herkomst: Niet-Nederland;0.6;16.7
1828;Nederweert;Herkomst: Westers land;0.5;16.9
1829;Nederweert;Herkomst: Niet-westers land;;
1830;Neerijnen;Herkomst (land);7.5;18.1
1831;Neerijnen;Herkomst: Nederland;7.1;18.1
1832;Neerijnen;Herkomst: Niet-Nederland;0.4;19.1
1833;Neerijnen;Herkomst: Westers land;0.3;20.3
1834;Neerijnen;Herkomst: Niet-westers land;;
1835;Niedorp;Herkomst (land);7.7;17.2
1836;Niedorp;Herkomst: Nederland;7.4;17.2
1837;Niedorp;Herkomst: Niet-Nederland;0.3;17.7
1838;Niedorp;Herkomst: Westers land;0.3;18.3
1839;Niedorp;Herkomst: Niet-westers land;;
1840;Nieuwegein;Herkomst (land);42.5;18.4
1841;Nieuwegein;Herkomst: Nederland;34.7;18.7
1842;Nieuwegein;Herkomst: Niet-Nederland;7.8;16.6
1843;Nieuwegein;Herkomst: Westers land;4.2;17.9
1844;Nieuwegein;Herkomst: Niet-westers land;3.6;15.1
1845;Nieuwerkerk aan den IJssel;Herkomst (land);14.0;19.9
1846;Nieuwerkerk aan den IJssel;Herkomst: Nederland;12.4;19.8
1847;Nieuwerkerk aan den IJssel;Herkomst: Niet-Nederland;1.6;20.2
1848;Nieuwerkerk aan den IJssel;Herkomst: Westers land;0.9;22.0
1849;Nieuwerkerk aan den IJssel;Herkomst: Niet-westers land;0.6;17.6
1850;Nieuwkoop;Herkomst (land);7.2;19.6
1851;Nieuwkoop;Herkomst: Nederland;6.7;19.6
