ID;Leeftijd;Perioden;Mannen_1;Vrouwen_2;Mannen_3;Vrouwen_4
2760;53,5 jaar;2016;28.29776;31.57739;0.00372;0.00297
2761;53,5 jaar;2017;28.45375;31.68259;0.00365;0.00293
2762;53,5 jaar;2018;28.60291;31.78441;0.00359;0.0029
2763;53,5 jaar;2019;28.74318;31.88003;0.00353;0.00286
2764;53,5 jaar;2020;28.87184;31.97023;0.00347;0.00282
2765;53,5 jaar;2021;28.99002;32.05549;0.00341;0.00279
2766;53,5 jaar;2022;29.09878;32.13631;0.00336;0.00275
2767;53,5 jaar;2023;29.1992;32.21318;0.00331;0.00272
2768;53,5 jaar;2024;29.29228;32.28658;0.00327;0.00269
2769;53,5 jaar;2025;29.37905;32.35701;0.00323;0.00265
2770;53,5 jaar;2026;29.46047;32.42494;0.00318;0.00262
2771;53,5 jaar;2027;29.53752;32.49085;0.00314;0.00259
2772;53,5 jaar;2028;29.61115;32.55521;0.00311;0.00256
2773;53,5 jaar;2029;29.68229;32.6185;0.00307;0.00252
2774;53,5 jaar;2030;29.75188;32.68118;0.00303;0.00249
2775;53,5 jaar;2031;29.82082;32.74373;0.00299;0.00246
2776;53,5 jaar;2032;29.89002;32.8066;0.00296;0.00243
2777;53,5 jaar;2033;29.96037;32.87025;0.00292;0.0024
2778;53,5 jaar;2034;30.03275;32.93515;0.00289;0.00237
2779;53,5 jaar;2035;30.10817;33.00196;0.00285;0.00234
2780;53,5 jaar;2036;30.1867;33.07087;0.00281;0.00231
2781;53,5 jaar;2037;30.26784;33.14158;0.00278;0.00228
2782;53,5 jaar;2038;30.35111;33.2138;0.00274;0.00225
2783;53,5 jaar;2039;30.43602;33.28725;0.0027;0.00222
2784;53,5 jaar;2040;30.5221;33.36167;0.00267;0.00219
2785;53,5 jaar;2041;30.60888;33.43676;0.00263;0.00216
2786;53,5 jaar;2042;30.6959;33.51228;0.0026;0.00213
2787;53,5 jaar;2043;30.78271;33.58796;0.00256;0.0021
2788;53,5 jaar;2044;30.86887;33.66355;0.00253;0.00208
2789;53,5 jaar;2045;30.95395;33.7388;0.00249;0.00205
2790;53,5 jaar;2046;31.03752;33.81347;0.00246;0.00202
2791;53,5 jaar;2047;31.11916;33.88731;0.00243;0.00199
2792;53,5 jaar;2048;31.19847;33.9601;0.0024;0.00197
2793;53,5 jaar;2049;31.27505;34.03161;0.00237;0.00194
2794;53,5 jaar;2050;31.34849;34.10162;0.00234;0.00192
2795;53,5 jaar;2051;31.4201;34.17065;0.00231;0.00189
2796;53,5 jaar;2052;31.49144;34.23936;0.00228;0.00187
2797;53,5 jaar;2053;31.5625;34.30777;0.00225;0.00185
2798;53,5 jaar;2054;31.63329;34.37586;0.00223;0.00182
2799;53,5 jaar;2055;31.7038;34.44365;0.0022;0.0018
2800;53,5 jaar;2056;31.77403;34.51112;0.00217;0.00178
2801;53,5 jaar;2057;31.84399;34.57829;0.00215;0.00175
2802;53,5 jaar;2058;31.91367;34.64515;0.00212;0.00173
2803;53,5 jaar;2059;31.98307;34.7117;0.0021;0.00171
2804;53,5 jaar;2060;32.0522;34.77794;0.00207;0.00169
2805;54,5 jaar;2010;26.41123;29.93503;0.0046;0.0035
2806;54,5 jaar;2011;26.58352;30.06454;0.00451;0.00345
2807;54,5 jaar;2012;26.75012;30.19571;0.00443;0.00339
2808;54,5 jaar;2013;26.91406;30.32422;0.00434;0.00334
2809;54,5 jaar;2014;27.0784;30.44686;0.00426;0.0033
2810;54,5 jaar;2015;27.24144;30.56128;0.00418;0.00325
2811;54,5 jaar;2016;27.40159;30.67007;0.0041;0.00321
2812;54,5 jaar;2017;27.55625;30.77437;0.00403;0.00317
2813;54,5 jaar;2018;27.7041;30.87528;0.00396;0.00312
2814;54,5 jaar;2019;27.84311;30.97002;0.00389;0.00309
2815;54,5 jaar;2020;27.97058;31.05932;0.00382;0.00305
2816;54,5 jaar;2021;28.0876;31.1437;0.00376;0.00301
2817;54,5 jaar;2022;28.19528;31.22364;0.00371;0.00297
2818;54,5 jaar;2023;28.29464;31.29964;0.00366;0.00293
2819;54,5 jaar;2024;28.38671;31.37217;0.00361;0.0029
2820;54,5 jaar;2025;28.4725;31.44173;0.00356;0.00286
2821;54,5 jaar;2026;28.55298;31.5088;0.00351;0.00283
2822;54,5 jaar;2027;28.62911;31.57385;0.00347;0.00279
2823;54,5 jaar;2028;28.70183;31.63736;0.00343;0.00276
2824;54,5 jaar;2029;28.77209;31.69979;0.00339;0.00273
2825;54,5 jaar;2030;28.84081;31.76163;0.00335;0.00269
2826;54,5 jaar;2031;28.90889;31.82333;0.00331;0.00266
2827;54,5 jaar;2032;28.97724;31.88537;0.00327;0.00263
2828;54,5 jaar;2033;29.04674;31.94819;0.00323;0.00259
2829;54,5 jaar;2034;29.11827;32.01225;0.00319;0.00256
2830;54,5 jaar;2035;29.19282;32.07824;0.00315;0.00253
2831;54,5 jaar;2036;29.27048;32.14632;0.00311;0.00249
2832;54,5 jaar;2037;29.35076;32.2162;0.00307;0.00246
2833;54,5 jaar;2038;29.43316;32.2876;0.00303;0.00243
2834;54,5 jaar;2039;29.5172;32.36024;0.00299;0.0024
2835;54,5 jaar;2040;29.60241;32.43384;0.00295;0.00237
2836;54,5 jaar;2041;29.68833;32.50813;0.00291;0.00233
2837;54,5 jaar;2042;29.7745;32.58285;0.00287;0.0023
2838;54,5 jaar;2043;29.86047;32.65774;0.00283;0.00227
2839;54,5 jaar;2044;29.9458;32.73255;0.00279;0.00224
2840;54,5 jaar;2045;30.03006;32.80702;0.00276;0.00221
2841;54,5 jaar;2046;30.11282;32.88093;0.00272;0.00218
2842;54,5 jaar;2047;30.19368;32.95403;0.00268;0.00215
2843;54,5 jaar;2048;30.27223;33.02609;0.00265;0.00212
2844;54,5 jaar;2049;30.34806;33.09688;0.00262;0.0021
2845;54,5 jaar;2050;30.42078;33.16618;0.00258;0.00207
2846;54,5 jaar;2051;30.49169;33.23451;0.00255;0.00204
2847;54,5 jaar;2052;30.56233;33.30254;0.00252;0.00202
2848;54,5 jaar;2053;30.63269;33.37027;0.00249;0.00199
2849;54,5 jaar;2054;30.70279;33.43769;0.00246;0.00197
2850;54,5 jaar;2055;30.77261;33.50481;0.00243;0.00194
2851;54,5 jaar;2056;30.84217;33.57162;0.0024;0.00192
2852;54,5 jaar;2057;30.91145;33.63813;0.00238;0.00189
2853;54,5 jaar;2058;30.98047;33.70434;0.00235;0.00187
2854;54,5 jaar;2059;31.04921;33.77025;0.00232;0.00184
2855;54,5 jaar;2060;31.11768;33.83585;0.00229;0.00182
2856;55,5 jaar;2010;25.53091;29.03834;0.00507;0.00378
2857;55,5 jaar;2011;25.70168;29.16676;0.00497;0.00372
2858;55,5 jaar;2012;25.86683;29.29684;0.00488;0.00367
2859;55,5 jaar;2013;26.02932;29.42427;0.00479;0.00361
2860;55,5 jaar;2014;26.1922;29.54587;0.0047;0.00356
2861;55,5 jaar;2015;26.35377;29.65931;0.00461;0.00351
2862;55,5 jaar;2016;26.51246;29.76715;0.00452;0.00347
2863;55,5 jaar;2017;26.66569;29.87052;0.00444;0.00342
2864;55,5 jaar;2018;26.81216;29.9705;0.00436;0.00338
2865;55,5 jaar;2019;26.94983;30.06432;0.00428;0.00334
2866;55,5 jaar;2020;27.07602;30.15271;0.00421;0.00329
2867;55,5 jaar;2021;27.19184;30.23617;0.00415;0.00325
2868;55,5 jaar;2022;27.29835;30.3152;0.00409;0.00321
2869;55,5 jaar;2023;27.39661;30.39029;0.00403;0.00317
2870;55,5 jaar;2024;27.48762;30.46192;0.00397;0.00314
2871;55,5 jaar;2025;27.57238;30.53058;0.00392;0.0031
2872;55,5 jaar;2026;27.65186;30.59674;0.00387;0.00306
2873;55,5 jaar;2027;27.72702;30.6609;0.00382;0.00302
2874;55,5 jaar;2028;27.79881;30.72351;0.00378;0.00298
2875;55,5 jaar;2029;27.86815;30.78506;0.00373;0.00295
2876;55,5 jaar;2030;27.93595;30.84601;0.00369;0.00291
2877;55,5 jaar;2031;28.00313;30.90683;0.00365;0.00288
2878;55,5 jaar;2032;28.07059;30.96798;0.0036;0.00284
2879;55,5 jaar;2033;28.13919;31.02993;0.00356;0.0028
2880;55,5 jaar;2034;28.20982;31.09313;0.00352;0.00277
2881;55,5 jaar;2035;28.28347;31.15825;0.00348;0.00273
2882;55,5 jaar;2036;28.36022;31.22546;0.00343;0.0027
2883;55,5 jaar;2037;28.43958;31.29448;0.00339;0.00266
2884;55,5 jaar;2038;28.52105;31.36502;0.00334;0.00263
2885;55,5 jaar;2039;28.60418;31.4368;0.0033;0.00259
2886;55,5 jaar;2040;28.68847;31.50955;0.00326;0.00256
2887;55,5 jaar;2041;28.77348;31.58299;0.00321;0.00252
2888;55,5 jaar;2042;28.85874;31.65688;0.00317;0.00249
2889;55,5 jaar;2043;28.94381;31.73094;0.00313;0.00246
2890;55,5 jaar;2044;29.02826;31.80493;0.00308;0.00242
2891;55,5 jaar;2045;29.11165;31.8786;0.00304;0.00239
2892;55,5 jaar;2046;29.19356;31.95171;0.003;0.00236
2893;55,5 jaar;2047;29.27359;32.02403;0.00296;0.00233
2894;55,5 jaar;2048;29.35132;32.09532;0.00293;0.0023
2895;55,5 jaar;2049;29.42636;32.16536;0.00289;0.00227
2896;55,5 jaar;2050;29.49832;32.23393;0.00286;0.00224
2897;55,5 jaar;2051;29.56848;32.30153;0.00282;0.00221
2898;55,5 jaar;2052;29.63837;32.36884;0.00279;0.00218
2899;55,5 jaar;2053;29.708;32.43586;0.00275;0.00215
2900;55,5 jaar;2054;29.77737;32.50257;0.00272;0.00213
2901;55,5 jaar;2055;29.84647;32.56899;0.00269;0.0021
2902;55,5 jaar;2056;29.91531;32.63511;0.00266;0.00207
2903;55,5 jaar;2057;29.98388;32.70094;0.00263;0.00205
2904;55,5 jaar;2058;30.05218;32.76647;0.00259;0.00202
2905;55,5 jaar;2059;30.12023;32.8317;0.00256;0.00199
2906;55,5 jaar;2060;30.188;32.89664;0.00253;0.00197
2907;56,5 jaar;2010;24.65848;28.14653;0.00558;0.00408
2908;56,5 jaar;2011;24.82765;28.27385;0.00547;0.00402
2909;56,5 jaar;2012;24.99123;28.40281;0.00537;0.00396
2910;56,5 jaar;2013;25.15217;28.52913;0.00527;0.0039
2911;56,5 jaar;2014;25.31349;28.64967;0.00517;0.00385
2912;56,5 jaar;2015;25.47351;28.7621;0.00507;0.0038
2913;56,5 jaar;2016;25.63064;28.86897;0.00497;0.00375
2914;56,5 jaar;2017;25.78236;28.97138;0.00488;0.0037
2915;56,5 jaar;2018;25.92735;29.0704;0.00479;0.00366
2916;56,5 jaar;2019;26.06361;29.16328;0.00471;0.00361
2917;56,5 jaar;2020;26.18845;29.25072;0.00463;0.00357
2918;56,5 jaar;2021;26.30299;29.33324;0.00456;0.00352
2919;56,5 jaar;2022;26.40828;29.41133;0.00449;0.00348
2920;56,5 jaar;2023;26.50537;29.48547;0.00443;0.00344
2921;56,5 jaar;2024;26.59526;29.55616;0.00437;0.00339
2922;56,5 jaar;2025;26.67895;29.62387;0.00431;0.00335
2923;56,5 jaar;2026;26.75739;29.6891;0.00426;0.00331
2924;56,5 jaar;2027;26.83154;29.75232;0.00421;0.00327
2925;56,5 jaar;2028;26.90235;29.814;0.00416;0.00323
2926;56,5 jaar;2029;26.97072;29.87461;0.00411;0.00319
2927;56,5 jaar;2030;27.03758;29.93464;0.00406;0.00315
2928;56,5 jaar;2031;27.10382;29.99453;0.00401;0.00311
2929;56,5 jaar;2032;27.17033;30.05477;0.00397;0.00307
2930;56,5 jaar;2033;27.238;30.1158;0.00392;0.00304
2931;56,5 jaar;2034;27.3077;30.17809;0.00388;0.003
2932;56,5 jaar;2035;27.38039;30.2423;0.00383;0.00296
2933;56,5 jaar;2036;27.45618;30.3086;0.00378;0.00292
2934;56,5 jaar;2037;27.53457;30.37671;0.00373;0.00288
2935;56,5 jaar;2038;27.61507;30.44635;0.00368;0.00284
2936;56,5 jaar;2039;27.69722;30.51723;0.00364;0.00281
2937;56,5 jaar;2040;27.78054;30.58908;0.00359;0.00277
2938;56,5 jaar;2041;27.86458;30.66165;0.00354;0.00273
2939;56,5 jaar;2042;27.94888;30.73465;0.00349;0.0027
2940;56,5 jaar;2043;28.03301;30.80785;0.00344;0.00266
2941;56,5 jaar;2044;28.11652;30.88098;0.0034;0.00262
2942;56,5 jaar;2045;28.19898;30.95381;0.00335;0.00259
2943;56,5 jaar;2046;28.27999;31.02609;0.00331;0.00255
2944;56,5 jaar;2047;28.35914;31.09759;0.00327;0.00252
2945;56,5 jaar;2048;28.43601;31.16807;0.00323;0.00249
2946;56,5 jaar;2049;28.51021;31.23732;0.00319;0.00245
2947;56,5 jaar;2050;28.58136;31.30512;0.00315;0.00242
2948;56,5 jaar;2051;28.65073;31.37196;0.00311;0.00239
2949;56,5 jaar;2052;28.71984;31.43852;0.00307;0.00236
2950;56,5 jaar;2053;28.78869;31.50479;0.00304;0.00233
2951;56,5 jaar;2054;28.85728;31.57076;0.003;0.0023
2952;56,5 jaar;2055;28.92561;31.63645;0.00297;0.00227
2953;56,5 jaar;2056;28.99369;31.70185;0.00293;0.00224
2954;56,5 jaar;2057;29.06151;31.76695;0.0029;0.00221
2955;56,5 jaar;2058;29.12906;31.83177;0.00286;0.00219
2956;56,5 jaar;2059;29.19636;31.8963;0.00283;0.00216
2957;56,5 jaar;2060;29.2634;31.96054;0.00279;0.00213
2958;57,5 jaar;2010;23.79402;27.2598;0.00615;0.00442
2959;57,5 jaar;2011;23.96147;27.386;0.00603;0.00436
2960;57,5 jaar;2012;24.1234;27.51381;0.00591;0.0043
2961;57,5 jaar;2013;24.2827;27.63901;0.0058;0.00424
2962;57,5 jaar;2014;24.44237;27.75846;0.00569;0.00418
2963;57,5 jaar;2015;24.60072;27.86987;0.00558;0.00412
2964;57,5 jaar;2016;24.75621;27.97575;0.00547;0.00407
2965;57,5 jaar;2017;24.90632;28.07717;0.00537;0.00402
2966;57,5 jaar;2018;25.04976;28.17521;0.00527;0.00397
2967;57,5 jaar;2019;25.18451;28.26712;0.00518;0.00392
2968;57,5 jaar;2020;25.30794;28.35359;0.0051;0.00387
2969;57,5 jaar;2021;25.42113;28.43513;0.00502;0.00382
2970;57,5 jaar;2022;25.52514;28.51224;0.00494;0.00378
2971;57,5 jaar;2023;25.62101;28.5854;0.00487;0.00373
2972;57,5 jaar;2024;25.70973;28.6551;0.00481;0.00369
2973;57,5 jaar;2025;25.79229;28.72184;0.00475;0.00364
2974;57,5 jaar;2026;25.86966;28.78609;0.00469;0.0036
2975;57,5 jaar;2027;25.94276;28.84832;0.00463;0.00355
2976;57,5 jaar;2028;26.01254;28.90903;0.00458;0.00351
2977;57,5 jaar;2029;26.07991;28.96867;0.00453;0.00347
2978;57,5 jaar;2030;26.14578;29.02772;0.00447;0.00342
2979;57,5 jaar;2031;26.21104;29.08665;0.00442;0.00338
2980;57,5 jaar;2032;26.27658;29.14592;0.00437;0.00334
2981;57,5 jaar;2033;26.34328;29.20599;0.00432;0.0033
2982;57,5 jaar;2034;26.41199;29.26733;0.00427;0.00326
2983;57,5 jaar;2035;26.48369;29.33058;0.00422;0.00321
2984;57,5 jaar;2036;26.55847;29.39593;0.00417;0.00317
2985;57,5 jaar;2037;26.63584;29.46309;0.00412;0.00313
2986;57,5 jaar;2038;26.71533;29.53178;0.00406;0.00309
2987;57,5 jaar;2039;26.79645;29.60172;0.00401;0.00305
2988;57,5 jaar;2040;26.87875;29.67264;0.00396;0.00301
2989;57,5 jaar;2041;26.96176;29.74428;0.0039;0.00297
2990;57,5 jaar;2042;27.04505;29.81637;0.00385;0.00293
2991;57,5 jaar;2043;27.12817;29.88866;0.0038;0.00289
2992;57,5 jaar;2044;27.21069;29.96089;0.00375;0.00285
2993;57,5 jaar;2045;27.29219;30.03283;0.0037;0.00281
2994;57,5 jaar;2046;27.37224;30.10424;0.00365;0.00277
2995;57,5 jaar;2047;27.45045;30.17488;0.00361;0.00274
2996;57,5 jaar;2048;27.52641;30.24452;0.00356;0.0027
2997;57,5 jaar;2049;27.59973;30.31294;0.00352;0.00267
2998;57,5 jaar;2050;27.67003;30.37993;0.00347;0.00263
2999;57,5 jaar;2051;27.73856;30.44598;0.00343;0.0026
3000;57,5 jaar;2052;27.80684;30.51175;0.00339;0.00256
3001;57,5 jaar;2053;27.87487;30.57723;0.00335;0.00253
3002;57,5 jaar;2054;27.94265;30.64243;0.00331;0.0025
3003;57,5 jaar;2055;28.01017;30.70735;0.00328;0.00247
3004;57,5 jaar;2056;28.07745;30.77199;0.00324;0.00244
3005;57,5 jaar;2057;28.14446;30.83634;0.0032;0.0024
3006;57,5 jaar;2058;28.21123;30.90041;0.00316;0.00237
3007;57,5 jaar;2059;28.27775;30.9642;0.00312;0.00234
3008;57,5 jaar;2060;28.34401;31.0277;0.00309;0.00231
3009;58,5 jaar;2010;22.93807;26.3787;0.00678;0.00481
3010;58,5 jaar;2011;23.10372;26.50376;0.00665;0.00475
3011;58,5 jaar;2012;23.26388;26.6304;0.00652;0.00468
3012;58,5 jaar;2013;23.42145;26.75445;0.0064;0.00461
3013;58,5 jaar;2014;23.57935;26.87279;0.00627;0.00455
3014;58,5 jaar;2015;23.73595;26.98315;0.00615;0.00449
3015;58,5 jaar;2016;23.8897;27.088;0.00604;0.00443
3016;58,5 jaar;2017;24.03811;27.18842;0.00592;0.00438
3017;58,5 jaar;2018;24.1799;27.28545;0.00581;0.00432
3018;58,5 jaar;2019;24.31307;27.37636;0.00571;0.00427
3019;58,5 jaar;2020;24.435;27.46182;0.00562;0.00422
3020;58,5 jaar;2021;24.54677;27.54235;0.00553;0.00417
3021;58,5 jaar;2022;24.64944;27.61844;0.00545;0.00412
3022;58,5 jaar;2023;24.74403;27.69058;0.00537;0.00407
3023;58,5 jaar;2024;24.83153;27.75926;0.0053;0.00402
3024;58,5 jaar;2025;24.91292;27.82497;0.00524;0.00397
3025;58,5 jaar;2026;24.98916;27.8882;0.00517;0.00392
3026;58,5 jaar;2027;25.06117;27.94941;0.00511;0.00387
3027;58,5 jaar;2028;25.12988;28.00909;0.00505;0.00383
3028;58,5 jaar;2029;25.19621;28.06771;0.005;0.00378
3029;58,5 jaar;2030;25.26106;28.12574;0.00494;0.00373
3030;58,5 jaar;2031;25.3253;28.18366;0.00489;0.00369
3031;58,5 jaar;2032;25.38983;28.24191;0.00483;0.00364
3032;58,5 jaar;2033;25.45551;28.30098;0.00478;0.0036
3033;58,5 jaar;2034;25.5232;28.36131;0.00472;0.00355
3034;58,5 jaar;2035;25.59387;28.42356;0.00467;0.0035
3035;58,5 jaar;2036;25.66759;28.48791;0.00461;0.00346
3036;58,5 jaar;2037;25.74389;28.55408;0.00455;0.00341
3037;58,5 jaar;2038;25.8223;28.62177;0.00449;0.00337
3038;58,5 jaar;2039;25.90234;28.69072;0.00443;0.00332
3039;58,5 jaar;2040;25.98356;28.76066;0.00438;0.00328
3040;58,5 jaar;2041;26.0655;28.83132;0.00432;0.00324
3041;58,5 jaar;2042;26.14772;28.90245;0.00426;0.00319
3042;58,5 jaar;2043;26.22978;28.97378;0.0042;0.00315
3043;58,5 jaar;2044;26.31125;29.04507;0.00415;0.00311
3044;58,5 jaar;2045;26.39172;29.11608;0.00409;0.00306
3045;58,5 jaar;2046;26.47076;29.18657;0.00404;0.00302
3046;58,5 jaar;2047;26.54798;29.25631;0.00399;0.00298
3047;58,5 jaar;2048;26.62299;29.32507;0.00394;0.00294
3048;58,5 jaar;2049;26.69538;29.39262;0.00389;0.00291
3049;58,5 jaar;2050;26.76477;29.45876;0.00384;0.00287
3050;58,5 jaar;2051;26.83243;29.52397;0.0038;0.00283
3051;58,5 jaar;2052;26.89983;29.58891;0.00375;0.0028
3052;58,5 jaar;2053;26.96699;29.65357;0.00371;0.00276
3053;58,5 jaar;2054;27.03391;29.71796;0.00367;0.00273
3054;58,5 jaar;2055;27.10058;29.78207;0.00362;0.00269
3055;58,5 jaar;2056;27.16701;29.84591;0.00358;0.00266
3056;58,5 jaar;2057;27.23319;29.90947;0.00354;0.00262
3057;58,5 jaar;2058;27.29912;29.97276;0.0035;0.00259
3058;58,5 jaar;2059;27.3648;30.03577;0.00346;0.00256
3059;58,5 jaar;2060;27.43024;30.09851;0.00342;0.00252
3060;59,5 jaar;2010;22.0913;25.50387;0.00749;0.00523
3061;59,5 jaar;2011;22.25502;25.62775;0.00734;0.00516
3062;59,5 jaar;2012;22.41332;25.75321;0.0072;0.00509
3063;59,5 jaar;2013;22.56904;25.87607;0.00706;0.00502
3064;59,5 jaar;2014;22.72508;25.99328;0.00693;0.00495
3065;59,5 jaar;2015;22.87982;26.10256;0.00679;0.00488
3066;59,5 jaar;2016;23.03172;26.20637;0.00666;0.00482
3067;59,5 jaar;2017;23.17833;26.30575;0.00654;0.00476
3068;59,5 jaar;2018;23.31838;26.40174;0.00642;0.00471
3069;59,5 jaar;2019;23.44987;26.49161;0.0063;0.00465
3070;59,5 jaar;2020;23.57023;26.57604;0.0062;0.00459
3071;59,5 jaar;2021;23.68051;26.65551;0.00611;0.00454
3072;59,5 jaar;2022;23.78178;26.73054;0.00602;0.00448
3073;59,5 jaar;2023;23.87503;26.80162;0.00593;0.00443
3074;59,5 jaar;2024;23.96126;26.86923;0.00586;0.00438
3075;59,5 jaar;2025;24.04142;26.93387;0.00578;0.00432
3076;59,5 jaar;2026;24.11648;26.99602;0.00571;0.00427
3077;59,5 jaar;2027;24.18736;27.05615;0.00565;0.00422
3078;59,5 jaar;2028;24.25497;27.11476;0.00558;0.00417
3079;59,5 jaar;2029;24.32022;27.17231;0.00552;0.00412
3080;59,5 jaar;2030;24.38399;27.22927;0.00546;0.00407
3081;59,5 jaar;2031;24.44718;27.28611;0.0054;0.00402
3082;59,5 jaar;2032;24.51066;27.3433;0.00534;0.00397
3083;59,5 jaar;2033;24.57528;27.4013;0.00528;0.00392
3084;59,5 jaar;2034;24.6419;27.46058;0.00522;0.00387
3085;59,5 jaar;2035;24.71148;27.52178;0.00516;0.00382
3086;59,5 jaar;2036;24.7841;27.58508;0.0051;0.00377
3087;59,5 jaar;2037;24.85928;27.65019;0.00504;0.00372
3088;59,5 jaar;2038;24.93656;27.71684;0.00497;0.00367
3089;59,5 jaar;2039;25.01546;27.78475;0.00491;0.00362
3090;59,5 jaar;2040;25.09554;27.85365;0.00484;0.00357
3091;59,5 jaar;2041;25.17635;27.92329;0.00478;0.00352
3092;59,5 jaar;2042;25.25744;27.99339;0.00472;0.00348
3093;59,5 jaar;2043;25.33838;28.06372;0.00465;0.00343
3094;59,5 jaar;2044;25.41874;28.13402;0.00459;0.00338
3095;59,5 jaar;2045;25.49812;28.20405;0.00453;0.00334
3096;59,5 jaar;2046;25.5761;28.27357;0.00447;0.00329
3097;59,5 jaar;2047;25.65228;28.34236;0.00442;0.00325
3098;59,5 jaar;2048;25.72627;28.41019;0.00436;0.00321
3099;59,5 jaar;2049;25.79767;28.47683;0.00431;0.00317
3100;59,5 jaar;2050;25.86612;28.54207;0.00426;0.00313
3101;59,5 jaar;2051;25.93285;28.6064;0.00421;0.00309
3102;59,5 jaar;2052;25.99933;28.67047;0.00416;0.00305
3103;59,5 jaar;2053;26.06558;28.73427;0.00411;0.00301
3104;59,5 jaar;2054;26.13159;28.7978;0.00406;0.00297
3105;59,5 jaar;2055;26.19736;28.86106;0.00402;0.00293
3106;59,5 jaar;2056;26.26289;28.92406;0.00397;0.00289
3107;59,5 jaar;2057;26.32818;28.98679;0.00392;0.00286
3108;59,5 jaar;2058;26.39323;29.04925;0.00388;0.00282
3109;59,5 jaar;2059;26.45804;29.11144;0.00383;0.00278
3110;59,5 jaar;2060;26.52261;29.17336;0.00379;0.00275
3111;60,5 jaar;2010;21.25429;24.63538;0.00829;0.00568
3112;60,5 jaar;2011;21.41597;24.75808;0.00813;0.0056
3113;60,5 jaar;2012;21.5723;24.88231;0.00797;0.00553
3114;60,5 jaar;2013;21.72606;25.00398;0.00782;0.00545
3115;60,5 jaar;2014;21.88013;25.12002;0.00767;0.00538
3116;60,5 jaar;2015;22.03289;25.22821;0.00752;0.00531
3117;60,5 jaar;2016;22.18284;25.33095;0.00737;0.00524
3118;60,5 jaar;2017;22.32755;25.42926;0.00723;0.00518
3119;60,5 jaar;2018;22.46575;25.52419;0.0071;0.00512
3120;60,5 jaar;2019;22.59549;25.613;0.00698;0.00506
3121;60,5 jaar;2020;22.71418;25.69635;0.00686;0.005
3122;60,5 jaar;2021;22.82291;25.77474;0.00676;0.00494
3123;60,5 jaar;2022;22.92269;25.84867;0.00666;0.00488
3124;60,5 jaar;2023;23.01454;25.91863;0.00657;0.00482
3125;60,5 jaar;2024;23.09944;25.98513;0.00648;0.00476
3126;60,5 jaar;2025;23.17834;26.04865;0.0064;0.0047
3127;60,5 jaar;2026;23.25217;26.10967;0.00633;0.00465
3128;60,5 jaar;2027;23.32187;26.16868;0.00625;0.00459
3129;60,5 jaar;2028;23.38833;26.22616;0.00618;0.00454
3130;60,5 jaar;2029;23.45246;26.28258;0.00612;0.00448
3131;60,5 jaar;2030;23.51513;26.33841;0.00605;0.00443
3132;60,5 jaar;2031;23.57723;26.39413;0.00599;0.00437
3133;60,5 jaar;2032;23.63961;26.45021;0.00592;0.00432
3134;60,5 jaar;2033;23.70314;26.50709;0.00586;0.00426
3135;60,5 jaar;2034;23.76864;26.56525;0.00579;0.00421
3136;60,5 jaar;2035;23.83709;26.62535;0.00572;0.00416
3137;60,5 jaar;2036;23.90855;26.68754;0.00566;0.0041
3138;60,5 jaar;2037;23.98256;26.75155;0.00559;0.00405
3139;60,5 jaar;2038;24.05864;26.8171;0.00552;0.00399
3140;60,5 jaar;2039;24.13635;26.88391;0.00544;0.00394
3141;60,5 jaar;2040;24.21523;26.95173;0.00537;0.00389
3142;60,5 jaar;2041;24.29484;27.02028;0.0053;0.00384
3143;60,5 jaar;2042;24.37473;27.08932;0.00523;0.00378
3144;60,5 jaar;2043;24.45449;27.15859;0.00516;0.00373
3145;60,5 jaar;2044;24.53369;27.22785;0.0051;0.00368
3146;60,5 jaar;2045;24.61191;27.29685;0.00503;0.00363
3147;60,5 jaar;2046;24.68876;27.36536;0.00497;0.00359
3148;60,5 jaar;2047;24.76384;27.43315;0.0049;0.00354
3149;60,5 jaar;2048;24.83676;27.49999;0.00484;0.00349
3150;60,5 jaar;2049;24.90713;27.56568;0.00478;0.00345
3151;60,5 jaar;2050;24.97458;27.62998;0.00473;0.0034
3152;60,5 jaar;2051;25.04032;27.69339;0.00467;0.00336
3153;60,5 jaar;2052;25.10584;27.75654;0.00462;0.00332
3154;60,5 jaar;2053;25.17112;27.81943;0.00457;0.00327
3155;60,5 jaar;2054;25.23618;27.88206;0.00451;0.00323
3156;60,5 jaar;2055;25.301;27.94443;0.00446;0.00319
3157;60,5 jaar;2056;25.36558;28.00654;0.00441;0.00315
3158;60,5 jaar;2057;25.42994;28.06839;0.00436;0.00311
3159;60,5 jaar;2058;25.49406;28.12998;0.00431;0.00307
3160;60,5 jaar;2059;25.55795;28.19132;0.00426;0.00303
3161;60,5 jaar;2060;25.6216;28.25239;0.00421;0.00299
3162;61,5 jaar;2010;20.42788;23.77329;0.00918;0.00616
3163;61,5 jaar;2011;20.58741;23.89478;0.00899;0.00608
3164;61,5 jaar;2012;20.74164;24.01779;0.00882;0.00599
3165;61,5 jaar;2013;20.89333;24.13823;0.00865;0.00591
3166;61,5 jaar;2014;21.04531;24.2531;0.00848;0.00583
3167;61,5 jaar;2015;21.19599;24.36017;0.00831;0.00576
3168;61,5 jaar;2016;21.34387;24.46182;0.00815;0.00569
3169;61,5 jaar;2017;21.48656;24.55906;0.008;0.00562
