ID;RegioS;Perioden;TotaalBrandmeldingen_1;Buitenbrand_2;TotaalBinnenbranden_3;GroteEnMiddelgroteBrand_4;KleineBinnenbrand_5;Schoorsteenbrand_6;TotaalLozeAlarmmeldingen_7;ViaBrandmeldinstallatie_8;OverigeLozeAlarmmeldingen_9;TotaalHulpverleningsmeldingen_10;HulpverleningInGebouwen_11;HulpverleningAndersDanInGebouwen_12;LozeAlarmmeldingen_13
374;Noord-Holland (PV);2011;15130.0;3707.0;2328.0;294.0;2034.0;191.0;8904.0;6685.0;2219.0;11494.0;6812.0;3835.0;847.0
375;Noord-Holland (PV);2012;13281.0;2850.0;2107.0;310.0;1797.0;215.0;8109.0;6143.0;1966.0;10978.0;6515.0;3527.0;936.0
376;Noord-Holland (PV);2013;13052.0;2748.0;2558.0;253.0;2305.0;176.0;7570.0;2315.0;5255.0;13107.0;9601.0;2928.0;578.0
377;Zuid-Holland (PV);1985;14987.0;5796.0;3219.0;322.0;2897.0;533.0;5439.0;3612.0;1827.0;9834.0;5162.0;4145.0;527.0
378;Zuid-Holland (PV);1986;16113.0;6626.0;3184.0;297.0;2887.0;548.0;5755.0;3818.0;1937.0;9112.0;4922.0;3729.0;461.0
379;Zuid-Holland (PV);1987;16445.0;6414.0;3171.0;308.0;2863.0;458.0;6402.0;4307.0;2095.0;9690.0;5661.0;3588.0;441.0
380;Zuid-Holland (PV);1988;16102.0;5984.0;2927.0;260.0;2667.0;384.0;6807.0;4892.0;1915.0;7621.0;4217.0;3038.0;366.0
381;Zuid-Holland (PV);1989;17071.0;6760.0;2991.0;228.0;2763.0;303.0;7017.0;5147.0;1870.0;9029.0;4755.0;3666.0;608.0
382;Zuid-Holland (PV);1990;17795.0;6827.0;3323.0;279.0;3044.0;317.0;7328.0;5321.0;2007.0;8967.0;4522.0;3750.0;695.0
383;Zuid-Holland (PV);1991;19262.0;7158.0;3504.0;317.0;3187.0;339.0;8261.0;6082.0;2179.0;8655.0;4454.0;3478.0;723.0
384;Zuid-Holland (PV);1992;19705.0;7698.0;3338.0;285.0;3053.0;326.0;8343.0;6300.0;2043.0;8421.0;3891.0;3822.0;708.0
385;Zuid-Holland (PV);1993;20677.0;8276.0;3434.0;290.0;3144.0;299.0;8668.0;6329.0;2337.0;9555.0;4563.0;4123.0;869.0
386;Zuid-Holland (PV);1994;20580.0;7503.0;3353.0;262.0;3091.0;287.0;9437.0;7128.0;2309.0;9020.0;4187.0;3943.0;890.0
387;Zuid-Holland (PV);1995;21507.0;7450.0;3463.0;227.0;3236.0;256.0;10338.0;7831.0;2507.0;9977.0;4396.0;4524.0;1057.0
388;Zuid-Holland (PV);1996;23129.0;9136.0;4039.0;310.0;3729.0;345.0;9609.0;6902.0;2707.0;10870.0;5246.0;4510.0;1114.0
389;Zuid-Holland (PV);1997;24214.0;9081.0;3750.0;256.0;3494.0;205.0;11178.0;8224.0;2954.0;13608.0;6978.0;5205.0;1425.0
390;Zuid-Holland (PV);1998;22764.0;7838.0;3662.0;381.0;3281.0;206.0;11058.0;8523.0;2535.0;13096.0;5927.0;5518.0;1651.0
391;Zuid-Holland (PV);1999;23473.0;8809.0;3549.0;380.0;3169.0;228.0;10887.0;8051.0;2836.0;11033.0;5199.0;4372.0;1462.0
392;Zuid-Holland (PV);2000;25256.0;8598.0;3861.0;414.0;3447.0;264.0;12533.0;9433.0;3100.0;13131.0;5346.0;5600.0;2185.0
393;Zuid-Holland (PV);2001;25171.0;8485.0;3776.0;470.0;3306.0;245.0;12665.0;10125.0;2540.0;12946.0;6413.0;4758.0;1775.0
394;Zuid-Holland (PV);2002;27903.0;8422.0;3910.0;469.0;3441.0;232.0;15339.0;12669.0;2670.0;14875.0;7161.0;5980.0;1734.0
395;Zuid-Holland (PV);2003;27684.0;9020.0;3862.0;469.0;3393.0;210.0;14592.0;11808.0;2784.0;10966.0;5102.0;4465.0;1399.0
396;Zuid-Holland (PV);2004;26373.0;7720.0;3746.0;422.0;3324.0;206.0;14701.0;11796.0;2905.0;12397.0;5689.0;5089.0;1619.0
397;Zuid-Holland (PV);2005;27044.0;7964.0;3926.0;457.0;3469.0;186.0;14968.0;12295.0;2673.0;11080.0;5284.0;4311.0;1485.0
398;Zuid-Holland (PV);2006;28713.0;8385.0;4246.0;502.0;3744.0;216.0;15866.0;13164.0;2702.0;12005.0;5842.0;4635.0;1528.0
399;Zuid-Holland (PV);2007;28923.0;8255.0;4148.0;488.0;3660.0;194.0;16326.0;13616.0;2710.0;14633.0;7029.0;5871.0;1733.0
400;Zuid-Holland (PV);2008;28238.0;7567.0;3988.0;533.0;3455.0;186.0;16497.0;13919.0;2578.0;12789.0;6608.0;4738.0;1443.0
401;Zuid-Holland (PV);2009;29339.0;7504.0;5326.0;584.0;4742.0;182.0;16327.0;13321.0;3006.0;13929.0;7588.0;4538.0;1803.0
402;Zuid-Holland (PV);2010;26163.0;5599.0;5302.0;544.0;4758.0;178.0;15084.0;11803.0;3281.0;13248.0;7833.0;3734.0;1681.0
403;Zuid-Holland (PV);2011;26747.0;6401.0;5068.0;418.0;4650.0;157.0;15121.0;12806.0;2315.0;15043.0;7192.0;6951.0;900.0
404;Zuid-Holland (PV);2012;25037.0;5012.0;4721.0;284.0;4437.0;188.0;15116.0;13140.0;1976.0;14076.0;4594.0;8912.0;570.0
405;Zuid-Holland (PV);2013;24068.0;4852.0;4893.0;194.0;4699.0;190.0;14133.0;3239.0;10894.0;16213.0;11695.0;4198.0;320.0
406;Zeeland (PV);1985;973.0;368.0;207.0;42.0;165.0;122.0;276.0;202.0;74.0;611.0;203.0;384.0;24.0
407;Zeeland (PV);1986;1171.0;514.0;228.0;57.0;171.0;118.0;311.0;204.0;107.0;735.0;264.0;447.0;24.0
408;Zeeland (PV);1987;1064.0;411.0;204.0;44.0;160.0;94.0;355.0;258.0;97.0;718.0;256.0;441.0;21.0
409;Zeeland (PV);1988;1023.0;387.0;219.0;40.0;179.0;76.0;341.0;246.0;95.0;535.0;181.0;341.0;13.0
410;Zeeland (PV);1989;1290.0;564.0;231.0;40.0;191.0;74.0;421.0;307.0;114.0;679.0;238.0;391.0;50.0
411;Zeeland (PV);1990;1227.0;564.0;248.0;49.0;199.0;76.0;339.0;248.0;91.0;654.0;239.0;379.0;36.0
412;Zeeland (PV);1991;1136.0;464.0;223.0;42.0;181.0;81.0;368.0;270.0;98.0;523.0;158.0;335.0;30.0
413;Zeeland (PV);1992;1205.0;449.0;258.0;65.0;193.0;49.0;449.0;360.0;89.0;481.0;137.0;322.0;22.0
414;Zeeland (PV);1993;1192.0;439.0;198.0;20.0;178.0;55.0;500.0;425.0;75.0;601.0;196.0;358.0;47.0
415;Zeeland (PV);1994;1230.0;477.0;219.0;23.0;196.0;44.0;490.0;400.0;90.0;453.0;127.0;292.0;34.0
416;Zeeland (PV);1995;1138.0;577.0;243.0;36.0;207.0;61.0;257.0;174.0;83.0;439.0;112.0;293.0;34.0
417;Zeeland (PV);1996;1386.0;766.0;225.0;32.0;193.0;64.0;331.0;198.0;133.0;463.0;100.0;330.0;33.0
418;Zeeland (PV);1997;1215.0;535.0;265.0;48.0;217.0;55.0;360.0;219.0;141.0;469.0;106.0;316.0;47.0
419;Zeeland (PV);1998;1168.0;462.0;240.0;43.0;197.0;46.0;420.0;311.0;109.0;609.0;103.0;435.0;71.0
420;Zeeland (PV);1999;1595.0;646.0;253.0;64.0;189.0;50.0;646.0;522.0;124.0;674.0;136.0;484.0;54.0
421;Zeeland (PV);2000;1221.0;496.0;251.0;43.0;208.0;50.0;424.0;262.0;162.0;653.0;115.0;456.0;82.0
422;Zeeland (PV);2001;1204.0;453.0;218.0;39.0;179.0;47.0;486.0;380.0;106.0;630.0;115.0;447.0;68.0
423;Zeeland (PV);2002;1179.0;469.0;256.0;51.0;205.0;58.0;396.0;292.0;104.0;878.0;204.0;617.0;57.0
424;Zeeland (PV);2003;1447.0;741.0;252.0;76.0;176.0;58.0;396.0;288.0;108.0;577.0;135.0;373.0;69.0
425;Zeeland (PV);2004;1386.0;524.0;281.0;64.0;217.0;64.0;517.0;411.0;106.0;701.0;167.0;498.0;36.0
426;Zeeland (PV);2005;1441.0;600.0;277.0;77.0;200.0;38.0;526.0;406.0;120.0;694.0;234.0;430.0;30.0
427;Zeeland (PV);2006;1728.0;787.0;377.0;66.0;311.0;53.0;511.0;416.0;95.0;641.0;139.0;466.0;36.0
428;Zeeland (PV);2007;1696.0;656.0;370.0;75.0;295.0;45.0;625.0;518.0;107.0;958.0;204.0;730.0;24.0
429;Zeeland (PV);2008;1928.0;591.0;380.0;121.0;259.0;53.0;904.0;814.0;90.0;769.0;183.0;562.0;24.0
430;Zeeland (PV);2009;2338.0;824.0;271.0;64.0;207.0;47.0;1196.0;1078.0;118.0;768.0;290.0;435.0;43.0
431;Zeeland (PV);2010;2169.0;603.0;309.0;86.0;223.0;69.0;1188.0;1005.0;183.0;692.0;299.0;339.0;54.0
432;Zeeland (PV);2011;2332.0;688.0;275.0;83.0;192.0;58.0;1311.0;1100.0;211.0;680.0;266.0;351.0;63.0
433;Zeeland (PV);2012;1989.0;473.0;248.0;55.0;193.0;49.0;1219.0;965.0;254.0;606.0;198.0;346.0;62.0
434;Zeeland (PV);2013;1903.0;535.0;273.0;54.0;219.0;49.0;1046.0;634.0;412.0;712.0;208.0;448.0;56.0
435;Noord-Brabant (PV);1985;7443.0;2624.0;1553.0;238.0;1315.0;810.0;2456.0;1642.0;814.0;3400.0;1531.0;1675.0;194.0
436;Noord-Brabant (PV);1986;9101.0;4102.0;1542.0;226.0;1316.0;819.0;2638.0;1645.0;993.0;3958.0;1663.0;2056.0;239.0
437;Noord-Brabant (PV);1987;8593.0;3295.0;1642.0;241.0;1401.0;707.0;2949.0;2023.0;926.0;3596.0;1597.0;1840.0;159.0
438;Noord-Brabant (PV);1988;8096.0;2933.0;1632.0;193.0;1439.0;538.0;2993.0;2157.0;836.0;3278.0;1226.0;1900.0;152.0
439;Noord-Brabant (PV);1989;9047.0;3965.0;1548.0;178.0;1370.0;475.0;3059.0;2269.0;790.0;3528.0;1238.0;2093.0;197.0
440;Noord-Brabant (PV);1990;9309.0;4098.0;1657.0;182.0;1475.0;466.0;3088.0;2205.0;883.0;4697.0;1597.0;2823.0;277.0
441;Noord-Brabant (PV);1991;9847.0;3903.0;1775.0;236.0;1539.0;533.0;3636.0;2652.0;984.0;3636.0;1272.0;2098.0;266.0
442;Noord-Brabant (PV);1992;9114.0;3467.0;1745.0;260.0;1485.0;420.0;3482.0;2629.0;853.0;4589.0;1431.0;2796.0;362.0
443;Noord-Brabant (PV);1993;10116.0;3830.0;1802.0;252.0;1550.0;459.0;4025.0;2985.0;1040.0;4231.0;1317.0;2565.0;349.0
444;Noord-Brabant (PV);1994;10678.0;4048.0;1826.0;206.0;1620.0;431.0;4373.0;3403.0;970.0;4023.0;1132.0;2554.0;337.0
445;Noord-Brabant (PV);1995;11227.0;4700.0;1766.0;203.0;1563.0;415.0;4346.0;3177.0;1169.0;4605.0;1232.0;2965.0;408.0
446;Noord-Brabant (PV);1996;12509.0;5622.0;1960.0;241.0;1719.0;455.0;4472.0;3132.0;1340.0;4531.0;1180.0;2936.0;415.0
447;Noord-Brabant (PV);1997;12304.0;4802.0;1985.0;229.0;1756.0;320.0;5197.0;3827.0;1370.0;5107.0;1501.0;3152.0;454.0
448;Noord-Brabant (PV);1998;11483.0;3632.0;1797.0;216.0;1581.0;345.0;5709.0;4545.0;1164.0;5359.0;1526.0;3466.0;367.0
449;Noord-Brabant (PV);1999;11680.0;4361.0;1834.0;222.0;1612.0;294.0;5191.0;3994.0;1197.0;4458.0;1228.0;2878.0;352.0
450;Noord-Brabant (PV);2000;12981.0;4149.0;1849.0;228.0;1621.0;252.0;6731.0;4704.0;2027.0;5673.0;1458.0;3504.0;711.0
451;Noord-Brabant (PV);2001;12792.0;4162.0;1900.0;266.0;1634.0;264.0;6466.0;5202.0;1264.0;5161.0;1339.0;3244.0;578.0
452;Noord-Brabant (PV);2002;12475.0;3967.0;1793.0;259.0;1534.0;295.0;6420.0;5358.0;1062.0;5987.0;1557.0;3960.0;470.0
453;Noord-Brabant (PV);2003;14396.0;5465.0;1820.0;323.0;1497.0;288.0;6823.0;5456.0;1367.0;4860.0;1165.0;3213.0;482.0
454;Noord-Brabant (PV);2004;12831.0;3783.0;1746.0;301.0;1445.0;300.0;7002.0;5825.0;1177.0;5142.0;1161.0;3537.0;444.0
455;Noord-Brabant (PV);2005;13838.0;3960.0;1679.0;263.0;1416.0;265.0;7934.0;6571.0;1363.0;5115.0;1099.0;3428.0;588.0
456;Noord-Brabant (PV);2006;15222.0;4579.0;1653.0;296.0;1357.0;301.0;8689.0;7302.0;1387.0;5221.0;1330.0;3320.0;571.0
457;Noord-Brabant (PV);2007;14185.0;4158.0;1789.0;341.0;1448.0;272.0;7966.0;6706.0;1260.0;6942.0;1556.0;4762.0;624.0
458;Noord-Brabant (PV);2008;15317.0;3939.0;1902.0;342.0;1560.0;371.0;9105.0;7861.0;1244.0;6070.0;1539.0;4058.0;473.0
459;Noord-Brabant (PV);2009;15121.0;4149.0;1652.0;427.0;1225.0;377.0;8943.0;7362.0;1581.0;5393.0;1545.0;3426.0;422.0
460;Noord-Brabant (PV);2010;14645.0;3615.0;1704.0;463.0;1241.0;474.0;8852.0;7052.0;1800.0;5377.0;1536.0;3442.0;399.0
461;Noord-Brabant (PV);2011;14913.0;3704.0;1477.0;350.0;1127.0;378.0;9354.0;7556.0;1798.0;5715.0;1641.0;3676.0;398.0
462;Noord-Brabant (PV);2012;13305.0;2900.0;1929.0;303.0;1626.0;354.0;8122.0;6448.0;1674.0;5281.0;1418.0;3496.0;367.0
463;Noord-Brabant (PV);2013;11741.0;2878.0;1904.0;255.0;1649.0;352.0;6607.0;4861.0;1746.0;5508.0;1500.0;3713.0;295.0
464;Limburg (PV);1985;3266.0;1232.0;798.0;98.0;700.0;362.0;874.0;570.0;304.0;2711.0;1370.0;1217.0;124.0
465;Limburg (PV);1986;3723.0;1700.0;759.0;125.0;634.0;329.0;935.0;586.0;349.0;3394.0;1854.0;1433.0;107.0
466;Limburg (PV);1987;3391.0;1430.0;722.0;116.0;606.0;285.0;954.0;664.0;290.0;2764.0;1477.0;1202.0;85.0
467;Limburg (PV);1988;3263.0;1368.0;702.0;114.0;588.0;236.0;957.0;618.0;339.0;2604.0;1313.0;1230.0;61.0
468;Limburg (PV);1989;3990.0;2014.0;750.0;88.0;662.0;206.0;1020.0;656.0;364.0;3166.0;1726.0;1284.0;156.0
469;Limburg (PV);1990;4132.0;2003.0;797.0;119.0;678.0;178.0;1154.0;724.0;430.0;4741.0;2606.0;1891.0;244.0
470;Limburg (PV);1991;4471.0;2129.0;842.0;114.0;728.0;200.0;1300.0;841.0;459.0;3268.0;1818.0;1237.0;213.0
471;Limburg (PV);1992;4116.0;1814.0;833.0;125.0;708.0;178.0;1291.0;891.0;400.0;4058.0;2326.0;1453.0;279.0
472;Limburg (PV);1993;4490.0;2100.0;882.0;108.0;774.0;194.0;1314.0;866.0;448.0;5039.0;2956.0;1711.0;372.0
473;Limburg (PV);1994;4638.0;2110.0;836.0;99.0;737.0;169.0;1523.0;1041.0;482.0;3321.0;1464.0;1537.0;320.0
474;Limburg (PV);1995;4981.0;2426.0;833.0;109.0;724.0;152.0;1570.0;1082.0;488.0;3443.0;1287.0;1843.0;313.0
475;Limburg (PV);1996;5140.0;2379.0;890.0;126.0;764.0;158.0;1713.0;1210.0;503.0;3541.0;1309.0;1873.0;359.0
476;Limburg (PV);1997;5064.0;2094.0;907.0;114.0;793.0;129.0;1934.0;1365.0;569.0;3584.0;1459.0;1681.0;444.0
477;Limburg (PV);1998;5607.0;1857.0;990.0;89.0;901.0;115.0;2645.0;2211.0;434.0;3928.0;1470.0;2066.0;392.0
478;Limburg (PV);1999;5392.0;2037.0;851.0;109.0;742.0;94.0;2410.0;1897.0;513.0;3088.0;1025.0;1794.0;269.0
479;Limburg (PV);2000;5973.0;2105.0;879.0;95.0;784.0;128.0;2861.0;2218.0;643.0;3371.0;796.0;2184.0;391.0
480;Limburg (PV);2001;5903.0;2039.0;876.0;113.0;763.0;126.0;2862.0;2385.0;477.0;2446.0;673.0;1474.0;299.0
481;Limburg (PV);2002;6278.0;2043.0;977.0;120.0;857.0;125.0;3133.0;2631.0;502.0;3549.0;1040.0;2109.0;400.0
482;Limburg (PV);2003;6857.0;2889.0;919.0;144.0;775.0;124.0;2925.0;2396.0;529.0;2306.0;651.0;1459.0;196.0
483;Limburg (PV);2004;5974.0;1840.0;780.0;117.0;663.0;106.0;3248.0;2647.0;601.0;2590.0;729.0;1642.0;219.0
484;Limburg (PV);2005;6139.0;1910.0;781.0;132.0;649.0;90.0;3358.0;2871.0;487.0;2462.0;751.0;1503.0;208.0
485;Limburg (PV);2006;7456.0;2413.0;876.0;126.0;750.0;103.0;4064.0;3411.0;653.0;2515.0;663.0;1509.0;343.0
486;Limburg (PV);2007;7701.0;2361.0;798.0;138.0;660.0;79.0;4463.0;3913.0;550.0;3480.0;991.0;2169.0;320.0
487;Limburg (PV);2008;7262.0;2055.0;896.0;160.0;736.0;90.0;4221.0;3728.0;493.0;2743.0;1054.0;1450.0;239.0
488;Limburg (PV);2009;7567.0;2123.0;849.0;173.0;676.0;116.0;4479.0;3797.0;682.0;2777.0;1285.0;1183.0;309.0
489;Limburg (PV);2010;7390.0;1777.0;807.0;174.0;633.0;104.0;4702.0;3774.0;928.0;3072.0;1123.0;1639.0;310.0
490;Limburg (PV);2011;9741.0;2383.0;972.0;173.0;799.0;108.0;6278.0;5123.0;1155.0;2871.0;1182.0;1450.0;239.0
491;Limburg (PV);2012;7966.0;1753.0;1020.0;130.0;890.0;86.0;5107.0;3758.0;1349.0;2697.0;1326.0;1168.0;203.0
492;Limburg (PV);2013;5688.0;1556.0;730.0;124.0;606.0;97.0;3305.0;1980.0;1325.0;2590.0;1268.0;1134.0;188.0
493;Gemeenten: 250.000 en meer inwoners;1985;10189.0;4371.0;2816.0;212.0;2604.0;73.0;2929.0;1888.0;1041.0;7588.0;4764.0;2459.0;365.0
494;Gemeenten: 250.000 en meer inwoners;1986;10395.0;4785.0;2699.0;166.0;2533.0;63.0;2848.0;1874.0;974.0;5948.0;4211.0;1517.0;220.0
495;Gemeenten: 250.000 en meer inwoners;1987;10522.0;4620.0;2582.0;180.0;2402.0;65.0;3255.0;2158.0;1097.0;6051.0;4364.0;1496.0;191.0
496;Gemeenten: 250.000 en meer inwoners;1988;10181.0;4448.0;2378.0;147.0;2231.0;49.0;3306.0;2369.0;937.0;4776.0;3417.0;1222.0;137.0
497;Gemeenten: 250.000 en meer inwoners;1989;10781.0;4893.0;2379.0;91.0;2288.0;59.0;3450.0;2289.0;1161.0;6806.0;4554.0;1492.0;760.0
498;Gemeenten: 250.000 en meer inwoners;1990;11247.0;4964.0;2683.0;107.0;2576.0;63.0;3537.0;2280.0;1257.0;6187.0;4060.0;1394.0;733.0
499;Gemeenten: 250.000 en meer inwoners;1991;12395.0;5012.0;2787.0;148.0;2639.0;72.0;4524.0;3021.0;1503.0;6708.0;4639.0;1820.0;249.0
500;Gemeenten: 250.000 en meer inwoners;1992;12236.0;5079.0;2679.0;124.0;2555.0;52.0;4426.0;3053.0;1373.0;5877.0;3888.0;1792.0;197.0
501;Gemeenten: 250.000 en meer inwoners;1993;13061.0;5405.0;2740.0;130.0;2610.0;47.0;4869.0;3323.0;1546.0;6862.0;4526.0;1989.0;347.0
502;Gemeenten: 250.000 en meer inwoners;1994;13760.0;4623.0;2819.0;112.0;2707.0;52.0;6266.0;4697.0;1569.0;6983.0;4174.0;1965.0;844.0
503;Gemeenten: 250.000 en meer inwoners;1995;14471.0;4656.0;2909.0;76.0;2833.0;44.0;6862.0;5171.0;1691.0;7856.0;4148.0;2303.0;1405.0
504;Gemeenten: 250.000 en meer inwoners;1996;15099.0;5115.0;3409.0;132.0;3277.0;60.0;6515.0;4692.0;1823.0;9230.0;5251.0;2406.0;1573.0
505;Gemeenten: 250.000 en meer inwoners;1997;15686.0;5258.0;3174.0;114.0;3060.0;54.0;7200.0;5253.0;1947.0;10751.0;6383.0;2725.0;1643.0
506;Gemeenten: 250.000 en meer inwoners;1998;13409.0;4062.0;2957.0;206.0;2751.0;48.0;6342.0;4653.0;1689.0;9403.0;5215.0;2613.0;1575.0
507;Gemeenten: 250.000 en meer inwoners;1999;13448.0;4622.0;2776.0;196.0;2580.0;49.0;6001.0;4189.0;1812.0;8527.0;4785.0;2144.0;1598.0
508;Gemeenten: 250.000 en meer inwoners;2000;13448.0;4387.0;2781.0;233.0;2548.0;51.0;6229.0;4362.0;1867.0;9701.0;5247.0;2483.0;1971.0
509;Gemeenten: 250.000 en meer inwoners;2001;17678.0;5560.0;3357.0;314.0;3043.0;78.0;8683.0;6606.0;2077.0;12438.0;7471.0;2838.0;2129.0
510;Gemeenten: 250.000 en meer inwoners;2002;19241.0;5086.0;3076.0;294.0;2782.0;54.0;11025.0;9113.0;1912.0;13892.0;7891.0;3892.0;2109.0
511;Gemeenten: 250.000 en meer inwoners;2003;17680.0;5003.0;2746.0;283.0;2463.0;67.0;9864.0;7820.0;2044.0;10573.0;5955.0;3023.0;1595.0
512;Gemeenten: 250.000 en meer inwoners;2004;17037.0;4244.0;2620.0;268.0;2352.0;44.0;10129.0;8102.0;2027.0;10973.0;6143.0;3054.0;1776.0
513;Gemeenten: 250.000 en meer inwoners;2005;17426.0;4156.0;2522.0;242.0;2280.0;47.0;10701.0;8891.0;1810.0;10771.0;6338.0;2599.0;1834.0
514;Gemeenten: 250.000 en meer inwoners;2006;18882.0;4768.0;2774.0;260.0;2514.0;61.0;11279.0;9485.0;1794.0;12385.0;7171.0;3267.0;1947.0
515;Gemeenten: 250.000 en meer inwoners;2007;18765.0;4512.0;2578.0;275.0;2303.0;69.0;11606.0;9661.0;1945.0;12867.0;7076.0;3546.0;2245.0
516;Gemeenten: 250.000 en meer inwoners;2008;;;;;;;;;;;;;
517;Gemeenten: 250.000 en meer inwoners;2009;;;;;;;;;;;;;
518;Gemeenten: 250.000 en meer inwoners;2010;18027.0;3817.0;3615.0;278.0;3337.0;52.0;10543.0;7936.0;2607.0;12711.0;7676.0;2673.0;2362.0
519;Gemeenten: 250.000 en meer inwoners;2011;17749.0;4185.0;3543.0;183.0;3360.0;30.0;9991.0;8090.0;1901.0;13672.0;8111.0;4414.0;1147.0
520;Gemeenten: 250.000 en meer inwoners;2012;14893.0;3171.0;4919.0;207.0;4712.0;34.0;6769.0;5219.0;1550.0;12498.0;6254.0;5408.0;836.0
521;Gemeenten: 250.000 en meer inwoners;2013;15872.0;3045.0;3188.0;174.0;3014.0;23.0;9616.0;2092.0;7524.0;12900.0;10156.0;2235.0;509.0
522;Gemeenten: 150.000 tot 250.000 inwoners;1985;5364.0;2171.0;1151.0;106.0;1045.0;318.0;1724.0;1168.0;556.0;3115.0;1484.0;1472.0;159.0
523;Gemeenten: 150.000 tot 250.000 inwoners;1986;5766.0;2657.0;1079.0;108.0;971.0;261.0;1769.0;1125.0;644.0;3922.0;1815.0;1871.0;236.0
524;Gemeenten: 150.000 tot 250.000 inwoners;1987;5630.0;2489.0;1126.0;106.0;1020.0;229.0;1786.0;1201.0;585.0;3595.0;1741.0;1700.0;154.0
525;Gemeenten: 150.000 tot 250.000 inwoners;1988;5632.0;2410.0;1273.0;105.0;1168.0;222.0;1727.0;1234.0;493.0;2868.0;1285.0;1449.0;134.0
526;Gemeenten: 150.000 tot 250.000 inwoners;1989;6164.0;3017.0;1358.0;83.0;1275.0;148.0;1641.0;1168.0;473.0;3392.0;1470.0;1698.0;224.0
527;Gemeenten: 150.000 tot 250.000 inwoners;1990;7281.0;2819.0;1197.0;94.0;1103.0;165.0;3100.0;2388.0;712.0;3497.0;1503.0;1687.0;307.0
528;Gemeenten: 150.000 tot 250.000 inwoners;1991;7607.0;2836.0;1226.0;110.0;1116.0;183.0;3362.0;2528.0;834.0;3445.0;1479.0;1662.0;304.0
529;Gemeenten: 150.000 tot 250.000 inwoners;1992;7564.0;2751.0;1198.0;116.0;1082.0;142.0;3473.0;2612.0;861.0;3421.0;1404.0;1712.0;305.0
530;Gemeenten: 150.000 tot 250.000 inwoners;1993;8346.0;2839.0;1250.0;179.0;1071.0;152.0;4105.0;3135.0;970.0;3343.0;1375.0;1586.0;382.0
531;Gemeenten: 150.000 tot 250.000 inwoners;1994;8365.0;2982.0;1249.0;106.0;1143.0;129.0;4005.0;3155.0;850.0;3115.0;1334.0;1448.0;333.0
532;Gemeenten: 150.000 tot 250.000 inwoners;1995;9138.0;3353.0;1303.0;97.0;1206.0;143.0;4339.0;3321.0;1018.0;3390.0;1497.0;1552.0;341.0
533;Gemeenten: 150.000 tot 250.000 inwoners;1996;9774.0;3689.0;1391.0;136.0;1255.0;157.0;4537.0;3446.0;1091.0;3399.0;1509.0;1506.0;384.0
534;Gemeenten: 150.000 tot 250.000 inwoners;1997;9717.0;3248.0;1456.0;116.0;1340.0;96.0;4917.0;3787.0;1130.0;4248.0;2082.0;1628.0;538.0
535;Gemeenten: 150.000 tot 250.000 inwoners;1998;9692.0;2841.0;1474.0;112.0;1362.0;100.0;5277.0;4218.0;1059.0;3894.0;1702.0;1732.0;460.0
536;Gemeenten: 150.000 tot 250.000 inwoners;1999;10092.0;3446.0;1399.0;109.0;1290.0;93.0;5154.0;4060.0;1094.0;3496.0;1525.0;1559.0;412.0
537;Gemeenten: 150.000 tot 250.000 inwoners;2000;11045.0;3276.0;1437.0;148.0;1289.0;80.0;6252.0;4682.0;1570.0;4096.0;1722.0;1672.0;702.0
538;Gemeenten: 150.000 tot 250.000 inwoners;2001;9047.0;2990.0;1167.0;96.0;1071.0;102.0;4788.0;3769.0;1019.0;3729.0;1326.0;1825.0;578.0
539;Gemeenten: 150.000 tot 250.000 inwoners;2002;9245.0;3182.0;1241.0;135.0;1106.0;107.0;4715.0;3690.0;1025.0;4081.0;1470.0;2040.0;571.0
540;Gemeenten: 150.000 tot 250.000 inwoners;2003;11905.0;4370.0;1249.0;172.0;1077.0;123.0;6163.0;4708.0;1455.0;3346.0;1109.0;1739.0;498.0
541;Gemeenten: 150.000 tot 250.000 inwoners;2004;10481.0;2730.0;1172.0;150.0;1022.0;110.0;6469.0;5487.0;982.0;3656.0;1193.0;2106.0;357.0
542;Gemeenten: 150.000 tot 250.000 inwoners;2005;11590.0;2694.0;1069.0;142.0;927.0;117.0;7710.0;6537.0;1173.0;3458.0;1032.0;1916.0;510.0
543;Gemeenten: 150.000 tot 250.000 inwoners;2006;12874.0;3063.0;1093.0;175.0;918.0;148.0;8570.0;7444.0;1126.0;3659.0;1327.0;1877.0;455.0
544;Gemeenten: 150.000 tot 250.000 inwoners;2007;10901.0;2818.0;1077.0;165.0;912.0;87.0;6919.0;6004.0;915.0;4434.0;1524.0;2486.0;424.0
545;Gemeenten: 150.000 tot 250.000 inwoners;2008;;;;;;;;;;;;;
546;Gemeenten: 150.000 tot 250.000 inwoners;2009;;;;;;;;;;;;;
547;Gemeenten: 150.000 tot 250.000 inwoners;2010;9717.0;2070.0;1152.0;223.0;929.0;131.0;6364.0;5090.0;1274.0;3044.0;1046.0;1730.0;268.0
548;Gemeenten: 150.000 tot 250.000 inwoners;2011;12036.0;2328.0;1081.0;123.0;958.0;139.0;8488.0;7107.0;1381.0;3743.0;1432.0;2035.0;276.0
549;Gemeenten: 150.000 tot 250.000 inwoners;2012;10547.0;1797.0;644.0;107.0;537.0;114.0;7993.0;6826.0;1167.0;3305.0;1134.0;1767.0;404.0
