ID;Brandstofsoort;LeeftijdVoertuig;Perioden;TotaalKilometersInNederland_1;KilometersDoorNederlandseVoertuigen_2;KilometersDoorBuitenlandseVoertuigen_3;TotaalKilometers_4;KilometersInNederland_5;KilometersInHetBuitenland_6;TotaalGemiddeldJaarkilometrage_7;GemiddeldJaarkilometrageInNederland_8;GemiddeldJaarkilometrageInBuitenland_9;NederlandseBestelautoSInGebruik_10
741;Diesel;0 jaar;2018;1168.4;1120.5;47.9;1168.4;1120.5;47.9;15394.0;14763.0;631.0;75903.0
742;Diesel;0 jaar;2019;1168.3;1119.2;49.1;1168.3;1119.2;49.1;16086.0;15410.0;676.0;72630.0
743;Diesel;0 jaar;2020;882.7;846.5;36.2;882.7;846.5;36.2;15492.0;14857.0;635.0;56976.0
744;Diesel;1 jaar;1990;897.0;872.0;25.0;908.0;872.0;36.0;;;;
745;Diesel;1 jaar;1991;1108.0;1076.0;32.0;1121.0;1076.0;45.0;;;;
746;Diesel;1 jaar;1992;1304.0;1266.0;39.0;1319.0;1266.0;53.0;;;;
747;Diesel;1 jaar;1993;1470.0;1425.0;45.0;1485.0;1425.0;59.0;;;;
748;Diesel;1 jaar;1994;1500.0;1453.0;47.0;1513.0;1453.0;61.0;;;;
749;Diesel;1 jaar;1995;1521.0;1471.0;50.0;1532.0;1471.0;61.0;;;;
750;Diesel;1 jaar;1996;1595.0;1541.0;54.0;1605.0;1541.0;64.0;;;;
751;Diesel;1 jaar;1997;1732.0;1671.0;61.0;1741.0;1671.0;70.0;;;;
752;Diesel;1 jaar;1998;1909.0;1840.0;70.0;1916.0;1840.0;77.0;;;;
753;Diesel;1 jaar;1999;2121.0;2042.0;80.0;2127.0;2042.0;85.0;;;;
754;Diesel;1 jaar;2000;2351.0;2260.0;91.0;2354.0;2260.0;94.0;;;;
755;Diesel;1 jaar;2001;2541.9;2440.2;101.7;2541.9;2440.2;101.7;27598.0;26495.0;1104.0;92103.0
756;Diesel;1 jaar;2002;2207.7;2119.3;88.3;2207.7;2119.3;88.3;27081.0;25997.0;1083.0;81521.0
757;Diesel;1 jaar;2003;2283.3;2191.9;91.3;2283.3;2191.9;91.3;27286.0;26195.0;1091.0;83679.0
758;Diesel;1 jaar;2004;2075.1;1992.1;83.0;2075.1;1992.1;83.0;27290.0;26199.0;1092.0;76037.0
759;Diesel;1 jaar;2005;2429.9;2332.7;97.2;2429.9;2332.7;97.2;28269.0;27138.0;1131.0;85957.0
760;Diesel;1 jaar;2006;1913.8;1837.2;76.6;1913.8;1837.2;76.6;29059.0;27897.0;1162.0;65858.0
761;Diesel;1 jaar;2007;1893.9;1818.1;75.8;1893.9;1818.1;75.8;29149.0;27983.0;1166.0;64971.0
762;Diesel;1 jaar;2008;2322.0;2229.1;92.9;2322.0;2229.1;92.9;28876.0;27721.0;1155.0;80414.0
763;Diesel;1 jaar;2009;2297.9;2206.0;91.9;2297.9;2206.0;91.9;27598.0;26494.0;1104.0;83264.0
764;Diesel;1 jaar;2010;1453.3;1395.2;58.1;1453.3;1395.2;58.1;29267.0;28096.0;1171.0;49657.0
765;Diesel;1 jaar;2011;1394.6;1338.8;55.8;1394.6;1338.8;55.8;28640.0;27495.0;1146.0;48692.0
766;Diesel;1 jaar;2012;1655.2;1589.0;66.2;1655.2;1589.0;66.2;28941.0;27783.0;1158.0;57192.0
767;Diesel;1 jaar;2013;1600.5;1536.4;64.0;1600.5;1536.4;64.0;29414.0;28237.0;1177.0;54412.0
768;Diesel;1 jaar;2014;1439.3;1381.7;57.6;1439.3;1381.7;57.6;29326.0;28153.0;1173.0;49079.0
769;Diesel;1 jaar;2015;1460.1;1401.7;58.4;1460.1;1401.7;58.4;29293.0;28121.0;1172.0;49845.0
770;Diesel;1 jaar;2016;1654.8;1583.6;71.2;1654.8;1583.6;71.2;29273.0;28014.0;1259.0;56530.0
771;Diesel;1 jaar;2017;1991.2;1905.6;85.6;1991.2;1905.6;85.6;28510.0;27284.0;1226.0;69844.0
772;Diesel;1 jaar;2018;2007.9;1925.6;82.3;2007.9;1925.6;82.3;27632.0;26499.0;1133.0;72667.0
773;Diesel;1 jaar;2019;2221.7;2128.4;93.3;2221.7;2128.4;93.3;28698.0;27493.0;1205.0;77417.0
774;Diesel;1 jaar;2020;2021.3;1938.5;82.9;2021.3;1938.5;82.9;27225.0;26109.0;1116.0;74246.0
775;Diesel;2 jaar;1990;757.0;736.0;21.0;767.0;736.0;31.0;;;;
776;Diesel;2 jaar;1991;840.0;816.0;24.0;850.0;816.0;34.0;;;;
777;Diesel;2 jaar;1992;1039.0;1009.0;31.0;1051.0;1009.0;42.0;;;;
778;Diesel;2 jaar;1993;1171.0;1136.0;36.0;1183.0;1136.0;47.0;;;;
779;Diesel;2 jaar;1994;1267.0;1227.0;40.0;1278.0;1227.0;51.0;;;;
780;Diesel;2 jaar;1995;1356.0;1311.0;44.0;1366.0;1311.0;55.0;;;;
781;Diesel;2 jaar;1996;1494.0;1444.0;51.0;1504.0;1444.0;60.0;;;;
782;Diesel;2 jaar;1997;1700.0;1640.0;60.0;1708.0;1640.0;68.0;;;;
783;Diesel;2 jaar;1998;1957.0;1885.0;71.0;1964.0;1885.0;79.0;;;;
784;Diesel;2 jaar;1999;2264.0;2179.0;85.0;2269.0;2179.0;91.0;;;;
785;Diesel;2 jaar;2000;2606.0;2505.0;101.0;2609.0;2505.0;104.0;;;;
786;Diesel;2 jaar;2001;2919.9;2803.1;116.8;2919.9;2803.1;116.8;24919.0;23922.0;997.0;117175.0
787;Diesel;2 jaar;2002;2313.7;2221.2;92.5;2313.7;2221.2;92.5;25631.0;24606.0;1025.0;90269.0
788;Diesel;2 jaar;2003;2062.1;1979.6;82.5;2062.1;1979.6;82.5;25107.0;24103.0;1004.0;82130.0
789;Diesel;2 jaar;2004;2144.1;2058.3;85.8;2144.1;2058.3;85.8;25101.0;24097.0;1004.0;85419.0
790;Diesel;2 jaar;2005;1964.0;1885.5;78.6;1964.0;1885.5;78.6;25751.0;24721.0;1030.0;76271.0
791;Diesel;2 jaar;2006;2288.3;2196.7;91.5;2288.3;2196.7;91.5;26473.0;25414.0;1059.0;86437.0
792;Diesel;2 jaar;2007;1819.3;1746.5;72.8;1819.3;1746.5;72.8;27337.0;26244.0;1093.0;66550.0
793;Diesel;2 jaar;2008;1779.4;1708.2;71.2;1779.4;1708.2;71.2;27176.0;26089.0;1087.0;65478.0
794;Diesel;2 jaar;2009;2161.0;2074.5;86.4;2161.0;2074.5;86.4;26718.0;25650.0;1069.0;80880.0
795;Diesel;2 jaar;2010;2249.2;2159.3;90.0;2249.2;2159.3;90.0;26807.0;25735.0;1072.0;83904.0
796;Diesel;2 jaar;2011;1350.5;1296.5;54.0;1350.5;1296.5;54.0;26867.0;25792.0;1075.0;50267.0
797;Diesel;2 jaar;2012;1324.8;1271.8;53.0;1324.8;1271.8;53.0;26820.0;25747.0;1073.0;49394.0
798;Diesel;2 jaar;2013;1583.7;1520.3;63.3;1583.7;1520.3;63.3;27328.0;26235.0;1093.0;57951.0
799;Diesel;2 jaar;2014;1531.7;1470.4;61.3;1531.7;1470.4;61.3;27919.0;26802.0;1117.0;54862.0
800;Diesel;2 jaar;2015;1396.3;1340.5;55.9;1396.3;1340.5;55.9;27934.0;26817.0;1117.0;49986.0
801;Diesel;2 jaar;2016;1425.3;1364.0;61.3;1425.3;1364.0;61.3;27899.0;26699.0;1200.0;51087.0
802;Diesel;2 jaar;2017;1600.3;1531.5;68.8;1600.3;1531.5;68.8;27411.0;26232.0;1179.0;58383.0
803;Diesel;2 jaar;2018;1931.6;1852.4;79.2;1931.6;1852.4;79.2;26922.0;25819.0;1104.0;71748.0
804;Diesel;2 jaar;2019;1964.8;1882.3;82.5;1964.8;1882.3;82.5;26469.0;25357.0;1112.0;74230.0
805;Diesel;2 jaar;2020;1971.0;1890.1;80.8;1971.0;1890.1;80.8;24940.0;23918.0;1023.0;79027.0
806;Diesel;3 jaar;1990;958.0;932.0;27.0;971.0;932.0;39.0;;;;
807;Diesel;3 jaar;1991;658.0;639.0;19.0;666.0;639.0;27.0;;;;
808;Diesel;3 jaar;1992;721.0;700.0;21.0;729.0;700.0;29.0;;;;
809;Diesel;3 jaar;1993;813.0;788.0;25.0;821.0;788.0;33.0;;;;
810;Diesel;3 jaar;1994;904.0;875.0;29.0;912.0;875.0;36.0;;;;
811;Diesel;3 jaar;1995;990.0;958.0;32.0;998.0;958.0;40.0;;;;
812;Diesel;3 jaar;1996;1114.0;1076.0;38.0;1120.0;1076.0;45.0;;;;
813;Diesel;3 jaar;1997;1289.0;1244.0;45.0;1295.0;1244.0;52.0;;;;
814;Diesel;3 jaar;1998;1507.0;1452.0;55.0;1512.0;1452.0;60.0;;;;
815;Diesel;3 jaar;1999;1767.0;1700.0;66.0;1771.0;1700.0;71.0;;;;
816;Diesel;3 jaar;2000;2059.0;1979.0;80.0;2061.0;1979.0;82.0;;;;
817;Diesel;3 jaar;2001;2331.9;2238.7;93.3;2331.9;2238.7;93.3;22839.0;21925.0;914.0;102105.0
818;Diesel;3 jaar;2002;2519.2;2418.4;100.8;2519.2;2418.4;100.8;22141.0;21256.0;886.0;113777.0
819;Diesel;3 jaar;2003;2072.5;1989.6;82.9;2072.5;1989.6;82.9;22941.0;22024.0;918.0;90341.0
820;Diesel;3 jaar;2004;1876.9;1801.8;75.1;1876.9;1801.8;75.1;22342.0;21449.0;894.0;84007.0
821;Diesel;3 jaar;2005;1916.4;1839.7;76.7;1916.4;1839.7;76.7;22878.0;21963.0;915.0;83766.0
822;Diesel;3 jaar;2006;1784.4;1713.1;71.4;1784.4;1713.1;71.4;23720.0;22771.0;949.0;75230.0
823;Diesel;3 jaar;2007;2081.4;1998.2;83.3;2081.4;1998.2;83.3;24219.0;23251.0;969.0;85940.0
824;Diesel;3 jaar;2008;1642.0;1576.3;65.7;1642.0;1576.3;65.7;24849.0;23855.0;994.0;66079.0
825;Diesel;3 jaar;2009;1574.4;1511.4;63.0;1574.4;1511.4;63.0;24143.0;23178.0;966.0;65210.0
826;Diesel;3 jaar;2010;2022.1;1941.2;80.9;2022.1;1941.2;80.9;25014.0;24013.0;1001.0;80839.0
827;Diesel;3 jaar;2011;2105.1;2020.9;84.2;2105.1;2020.9;84.2;25067.0;24064.0;1003.0;83978.0
828;Diesel;3 jaar;2012;1226.4;1177.3;49.1;1226.4;1177.3;49.1;24417.0;23440.0;977.0;50226.0
829;Diesel;3 jaar;2013;1219.7;1170.9;48.8;1219.7;1170.9;48.8;24689.0;23701.0;988.0;49402.0
830;Diesel;3 jaar;2014;1497.5;1437.6;59.9;1497.5;1437.6;59.9;25712.0;24683.0;1028.0;58240.0
831;Diesel;3 jaar;2015;1454.4;1396.2;58.2;1454.4;1396.2;58.2;26170.0;25124.0;1047.0;55575.0
832;Diesel;3 jaar;2016;1326.8;1269.7;57.1;1326.8;1269.7;57.1;25962.0;24846.0;1116.0;51104.0
833;Diesel;3 jaar;2017;1346.7;1288.8;57.9;1346.7;1288.8;57.9;25622.0;24520.0;1102.0;52562.0
834;Diesel;3 jaar;2018;1529.6;1466.9;62.7;1529.6;1466.9;62.7;25339.0;24300.0;1039.0;60366.0
835;Diesel;3 jaar;2019;1811.6;1735.5;76.1;1811.6;1735.5;76.1;24792.0;23751.0;1041.0;73072.0
836;Diesel;3 jaar;2020;1789.6;1716.3;73.4;1789.6;1716.3;73.4;23747.0;22773.0;974.0;75363.0
837;Diesel;4 jaar;1990;779.0;757.0;22.0;789.0;757.0;32.0;;;;
838;Diesel;4 jaar;1991;875.0;850.0;25.0;885.0;850.0;35.0;;;;
839;Diesel;4 jaar;1992;614.0;595.0;18.0;620.0;595.0;25.0;;;;
840;Diesel;4 jaar;1993;691.0;670.0;21.0;698.0;670.0;28.0;;;;
841;Diesel;4 jaar;1994;737.0;714.0;23.0;744.0;714.0;30.0;;;;
842;Diesel;4 jaar;1995;779.0;754.0;26.0;785.0;754.0;31.0;;;;
843;Diesel;4 jaar;1996;849.0;820.0;29.0;855.0;820.0;34.0;;;;
844;Diesel;4 jaar;1997;956.0;923.0;34.0;961.0;923.0;38.0;;;;
845;Diesel;4 jaar;1998;1091.0;1051.0;40.0;1095.0;1051.0;44.0;;;;
846;Diesel;4 jaar;1999;1252.0;1205.0;47.0;1255.0;1205.0;50.0;;;;
847;Diesel;4 jaar;2000;1431.0;1375.0;56.0;1432.0;1375.0;57.0;;;;
848;Diesel;4 jaar;2001;1592.1;1528.4;63.7;1592.1;1528.4;63.7;20706.0;19878.0;828.0;76889.0
849;Diesel;4 jaar;2002;2006.9;1926.7;80.3;2006.9;1926.7;80.3;19941.0;19143.0;798.0;100646.0
850;Diesel;4 jaar;2003;2178.3;2091.1;87.1;2178.3;2091.1;87.1;19783.0;18991.0;791.0;110110.0
851;Diesel;4 jaar;2004;1772.5;1701.6;70.9;1772.5;1701.6;70.9;20477.0;19658.0;819.0;86560.0
852;Diesel;4 jaar;2005;1685.6;1618.2;67.4;1685.6;1618.2;67.4;20567.0;19744.0;823.0;81957.0
853;Diesel;4 jaar;2006;1671.3;1604.4;66.9;1671.3;1604.4;66.9;21164.0;20317.0;847.0;78967.0
854;Diesel;4 jaar;2007;1572.3;1509.4;62.9;1572.3;1509.4;62.9;21489.0;20629.0;860.0;73168.0
855;Diesel;4 jaar;2008;1806.3;1734.1;72.3;1806.3;1734.1;72.3;21688.0;20820.0;868.0;83288.0
856;Diesel;4 jaar;2009;1408.6;1352.2;56.3;1408.6;1352.2;56.3;21882.0;21006.0;875.0;64372.0
857;Diesel;4 jaar;2010;1403.1;1347.0;56.1;1403.1;1347.0;56.1;21971.0;21093.0;879.0;63862.0
858;Diesel;4 jaar;2011;1805.2;1733.0;72.2;1805.2;1733.0;72.2;22793.0;21881.0;912.0;79202.0
859;Diesel;4 jaar;2012;1843.9;1770.2;73.8;1843.9;1770.2;73.8;22429.0;21532.0;897.0;82212.0
860;Diesel;4 jaar;2013;1078.1;1034.9;43.1;1078.1;1034.9;43.1;22043.0;21161.0;882.0;48908.0
861;Diesel;4 jaar;2014;1113.6;1069.1;44.5;1113.6;1069.1;44.5;23019.0;22098.0;921.0;48378.0
862;Diesel;4 jaar;2015;1389.9;1334.3;55.6;1389.9;1334.3;55.6;23820.0;22868.0;953.0;58349.0
863;Diesel;4 jaar;2016;1332.5;1275.2;57.3;1332.5;1275.2;57.3;23715.0;22696.0;1020.0;56185.0
864;Diesel;4 jaar;2017;1217.3;1165.0;52.3;1217.3;1165.0;52.3;23509.0;22498.0;1011.0;51782.0
865;Diesel;4 jaar;2018;1242.6;1191.6;50.9;1242.6;1191.6;50.9;23078.0;22132.0;946.0;53842.0
866;Diesel;4 jaar;2019;1379.6;1321.7;57.9;1379.6;1321.7;57.9;22428.0;21486.0;942.0;61511.0
867;Diesel;4 jaar;2020;1602.2;1536.5;65.7;1602.2;1536.5;65.7;21802.0;20908.0;894.0;73487.0
868;Diesel;5 jaar;1990;567.0;551.0;16.0;574.0;551.0;23.0;;;;
869;Diesel;5 jaar;1991;691.0;671.0;20.0;699.0;671.0;28.0;;;;
870;Diesel;5 jaar;1992;789.0;765.0;23.0;797.0;765.0;32.0;;;;
871;Diesel;5 jaar;1993;889.0;862.0;27.0;898.0;862.0;36.0;;;;
872;Diesel;5 jaar;1994;873.0;845.0;28.0;880.0;845.0;35.0;;;;
873;Diesel;5 jaar;1995;851.0;823.0;28.0;857.0;823.0;34.0;;;;
874;Diesel;5 jaar;1996;858.0;828.0;29.0;863.0;828.0;35.0;;;;
875;Diesel;5 jaar;1997;895.0;863.0;32.0;899.0;863.0;36.0;;;;
876;Diesel;5 jaar;1998;947.0;912.0;34.0;950.0;912.0;38.0;;;;
877;Diesel;5 jaar;1999;1009.0;971.0;38.0;1011.0;971.0;40.0;;;;
878;Diesel;5 jaar;2000;1072.0;1030.0;42.0;1073.0;1030.0;43.0;;;;
879;Diesel;5 jaar;2001;1110.0;1065.6;44.4;1110.0;1065.6;44.4;19085.0;18321.0;763.0;58160.0
880;Diesel;5 jaar;2002;1417.3;1360.6;56.7;1417.3;1360.6;56.7;18693.0;17945.0;748.0;75818.0
881;Diesel;5 jaar;2003;1785.3;1713.9;71.4;1785.3;1713.9;71.4;18306.0;17573.0;732.0;97527.0
882;Diesel;5 jaar;2004;1928.6;1851.4;77.1;1928.6;1851.4;77.1;17957.0;17238.0;718.0;107402.0
883;Diesel;5 jaar;2005;1597.1;1533.2;63.9;1597.1;1533.2;63.9;18792.0;18040.0;752.0;84986.0
884;Diesel;5 jaar;2006;1451.5;1393.4;58.1;1451.5;1393.4;58.1;19282.0;18511.0;771.0;75275.0
885;Diesel;5 jaar;2007;1469.5;1410.7;58.8;1469.5;1410.7;58.8;20078.0;19274.0;803.0;73191.0
886;Diesel;5 jaar;2008;1335.5;1282.0;53.4;1335.5;1282.0;53.4;19367.0;18592.0;775.0;68955.0
887;Diesel;5 jaar;2009;1546.1;1484.2;61.8;1546.1;1484.2;61.8;19497.0;18717.0;780.0;79296.0
888;Diesel;5 jaar;2010;1249.2;1199.2;50.0;1249.2;1199.2;50.0;20261.0;19451.0;810.0;61654.0
889;Diesel;5 jaar;2011;1217.9;1169.2;48.7;1217.9;1169.2;48.7;20200.0;19392.0;808.0;60292.0
890;Diesel;5 jaar;2012;1562.2;1499.7;62.5;1562.2;1499.7;62.5;20608.0;19784.0;824.0;75805.0
891;Diesel;5 jaar;2013;1587.4;1523.9;63.5;1587.4;1523.9;63.5;20393.0;19577.0;816.0;77844.0
892;Diesel;5 jaar;2014;964.7;926.1;38.6;964.7;926.1;38.6;20620.0;19795.0;825.0;46782.0
893;Diesel;5 jaar;2015;1013.7;973.1;40.5;1013.7;973.1;40.5;21448.0;20590.0;858.0;47262.0
894;Diesel;5 jaar;2016;1266.3;1211.8;54.5;1266.3;1211.8;54.5;21845.0;20906.0;939.0;57966.0
895;Diesel;5 jaar;2017;1193.0;1141.7;51.3;1193.0;1141.7;51.3;21435.0;20513.0;922.0;55656.0
896;Diesel;5 jaar;2018;1100.5;1055.4;45.1;1100.5;1055.4;45.1;21263.0;20391.0;872.0;51755.0
897;Diesel;5 jaar;2019;1110.0;1063.4;46.6;1110.0;1063.4;46.6;20576.0;19712.0;864.0;53948.0
898;Diesel;5 jaar;2020;1204.2;1154.8;49.4;1204.2;1154.8;49.4;19803.0;18991.0;812.0;60809.0
899;Diesel;6 jaar;1990;364.0;354.0;10.0;369.0;354.0;15.0;;;;
900;Diesel;6 jaar;1991;469.0;456.0;13.0;475.0;456.0;19.0;;;;
901;Diesel;6 jaar;1992;585.0;568.0;17.0;592.0;568.0;24.0;;;;
902;Diesel;6 jaar;1993;660.0;640.0;20.0;666.0;640.0;27.0;;;;
903;Diesel;6 jaar;1994;625.0;605.0;20.0;630.0;605.0;25.0;;;;
904;Diesel;6 jaar;1995;586.0;567.0;19.0;590.0;567.0;24.0;;;;
905;Diesel;6 jaar;1996;566.0;546.0;19.0;569.0;546.0;23.0;;;;
906;Diesel;6 jaar;1997;563.0;543.0;20.0;566.0;543.0;23.0;;;;
907;Diesel;6 jaar;1998;565.0;544.0;21.0;567.0;544.0;23.0;;;;
908;Diesel;6 jaar;1999;567.0;546.0;21.0;569.0;546.0;23.0;;;;
909;Diesel;6 jaar;2000;564.0;542.0;22.0;564.0;542.0;23.0;;;;
910;Diesel;6 jaar;2001;540.4;518.8;21.6;540.4;518.8;21.6;17146.0;16460.0;686.0;31520.0
911;Diesel;6 jaar;2002;1000.2;960.2;40.0;1000.2;960.2;40.0;17425.0;16728.0;697.0;57402.0
912;Diesel;6 jaar;2003;1281.9;1230.6;51.3;1281.9;1230.6;51.3;17609.0;16905.0;704.0;72795.0
913;Diesel;6 jaar;2004;1725.5;1656.5;69.0;1725.5;1656.5;69.0;17855.0;17141.0;714.0;96639.0
914;Diesel;6 jaar;2005;1672.4;1605.5;66.9;1672.4;1605.5;66.9;16602.0;15938.0;664.0;100736.0
915;Diesel;6 jaar;2006;1394.6;1338.9;55.8;1394.6;1338.9;55.8;17922.0;17205.0;717.0;77816.0
916;Diesel;6 jaar;2007;1274.0;1223.0;51.0;1274.0;1223.0;51.0;18261.0;17531.0;730.0;69763.0
917;Diesel;6 jaar;2008;1254.3;1204.1;50.2;1254.3;1204.1;50.2;18451.0;17713.0;738.0;67978.0
918;Diesel;6 jaar;2009;1181.9;1134.6;47.3;1181.9;1134.6;47.3;18223.0;17494.0;729.0;64858.0
919;Diesel;6 jaar;2010;1426.0;1369.0;57.0;1426.0;1369.0;57.0;18691.0;17943.0;748.0;76295.0
920;Diesel;6 jaar;2011;1106.9;1062.6;44.3;1106.9;1062.6;44.3;18996.0;18236.0;760.0;58270.0
921;Diesel;6 jaar;2012;1047.9;1006.0;41.9;1047.9;1006.0;41.9;18801.0;18049.0;752.0;55734.0
922;Diesel;6 jaar;2013;1349.8;1295.8;54.0;1349.8;1295.8;54.0;19203.0;18435.0;768.0;70291.0
923;Diesel;6 jaar;2014;1433.7;1376.3;57.3;1433.7;1376.3;57.3;19618.0;18833.0;785.0;73082.0
924;Diesel;6 jaar;2015;896.5;860.6;35.9;896.5;860.6;35.9;19990.0;19191.0;800.0;44846.0
925;Diesel;6 jaar;2016;940.8;900.3;40.5;940.8;900.3;40.5;20200.0;19331.0;869.0;46574.0
926;Diesel;6 jaar;2017;1153.4;1103.8;49.6;1153.4;1103.8;49.6;20280.0;19408.0;872.0;56875.0
927;Diesel;6 jaar;2018;1082.7;1038.3;44.4;1082.7;1038.3;44.4;19884.0;19069.0;815.0;54452.0
928;Diesel;6 jaar;2019;984.1;942.8;41.3;984.1;942.8;41.3;19388.0;18573.0;814.0;50759.0
929;Diesel;6 jaar;2020;985.6;945.2;40.4;985.6;945.2;40.4;18847.0;18074.0;773.0;52296.0
930;Diesel;7 jaar;1990;176.0;171.0;5.0;178.0;171.0;7.0;;;;
931;Diesel;7 jaar;1991;257.0;250.0;7.0;261.0;250.0;10.0;;;;
932;Diesel;7 jaar;1992;357.0;347.0;11.0;361.0;347.0;14.0;;;;
933;Diesel;7 jaar;1993;403.0;391.0;12.0;407.0;391.0;16.0;;;;
934;Diesel;7 jaar;1994;382.0;370.0;12.0;385.0;370.0;15.0;;;;
935;Diesel;7 jaar;1995;359.0;347.0;12.0;362.0;347.0;14.0;;;;
936;Diesel;7 jaar;1996;347.0;335.0;12.0;349.0;335.0;14.0;;;;
937;Diesel;7 jaar;1997;346.0;334.0;12.0;348.0;334.0;14.0;;;;
938;Diesel;7 jaar;1998;348.0;336.0;13.0;350.0;336.0;14.0;;;;
939;Diesel;7 jaar;1999;351.0;338.0;13.0;352.0;338.0;14.0;;;;
940;Diesel;7 jaar;2000;350.0;337.0;14.0;351.0;337.0;14.0;;;;
941;Diesel;7 jaar;2001;337.3;323.9;13.5;337.3;323.9;13.5;16109.0;15464.0;644.0;20942.0
942;Diesel;7 jaar;2002;506.7;486.4;20.3;506.7;486.4;20.3;16130.0;15485.0;645.0;31410.0
943;Diesel;7 jaar;2003;914.2;877.6;36.6;914.2;877.6;36.6;16498.0;15838.0;660.0;55412.0
944;Diesel;7 jaar;2004;1172.4;1125.5;46.9;1172.4;1125.5;46.9;16721.0;16052.0;669.0;70115.0
945;Diesel;7 jaar;2005;1489.3;1429.7;59.6;1489.3;1429.7;59.6;16453.0;15795.0;658.0;90518.0
946;Diesel;7 jaar;2006;1377.8;1322.7;55.1;1377.8;1322.7;55.1;16251.0;15601.0;650.0;84786.0
947;Diesel;7 jaar;2007;1264.6;1214.0;50.6;1264.6;1214.0;50.6;17478.0;16779.0;699.0;72355.0
948;Diesel;7 jaar;2008;1177.1;1130.0;47.1;1177.1;1130.0;47.1;17654.0;16948.0;706.0;66676.0
949;Diesel;7 jaar;2009;1077.0;1033.9;43.1;1077.0;1033.9;43.1;16873.0;16198.0;675.0;63829.0
950;Diesel;7 jaar;2010;1088.8;1045.3;43.6;1088.8;1045.3;43.6;17480.0;16781.0;699.0;62289.0
951;Diesel;7 jaar;2011;1296.7;1244.9;51.9;1296.7;1244.9;51.9;17847.0;17133.0;714.0;72658.0
952;Diesel;7 jaar;2012;947.2;909.3;37.9;947.2;909.3;37.9;17724.0;17015.0;709.0;53445.0
953;Diesel;7 jaar;2013;900.9;864.9;36.0;900.9;864.9;36.0;17707.0;16999.0;708.0;50880.0
954;Diesel;7 jaar;2014;1222.6;1173.7;48.9;1222.6;1173.7;48.9;18750.0;18000.0;750.0;65208.0
955;Diesel;7 jaar;2015;1329.9;1276.7;53.2;1329.9;1276.7;53.2;19134.0;18369.0;765.0;69503.0
956;Diesel;7 jaar;2016;839.1;803.0;36.1;839.1;803.0;36.1;19085.0;18265.0;821.0;43963.0
957;Diesel;7 jaar;2017;869.9;832.5;37.4;869.9;832.5;37.4;19108.0;18287.0;822.0;45524.0
958;Diesel;7 jaar;2018;1056.7;1013.4;43.3;1056.7;1013.4;43.3;19037.0;18256.0;781.0;55510.0
959;Diesel;7 jaar;2019;976.0;935.0;41.0;976.0;935.0;41.0;18451.0;17676.0;775.0;52900.0
960;Diesel;7 jaar;2020;872.8;837.0;35.8;872.8;837.0;35.8;17863.0;17130.0;732.0;48863.0
961;Diesel;8 jaar;1990;166.0;161.0;5.0;168.0;161.0;7.0;;;;
962;Diesel;8 jaar;1991;149.0;145.0;4.0;151.0;145.0;6.0;;;;
963;Diesel;8 jaar;1992;224.0;217.0;7.0;226.0;217.0;9.0;;;;
964;Diesel;8 jaar;1993;252.0;244.0;8.0;254.0;244.0;10.0;;;;
965;Diesel;8 jaar;1994;281.0;273.0;9.0;284.0;273.0;11.0;;;;
966;Diesel;8 jaar;1995;309.0;299.0;10.0;312.0;299.0;12.0;;;;
967;Diesel;8 jaar;1996;349.0;337.0;12.0;351.0;337.0;14.0;;;;
968;Diesel;8 jaar;1997;405.0;391.0;14.0;407.0;391.0;16.0;;;;
969;Diesel;8 jaar;1998;475.0;457.0;17.0;476.0;457.0;19.0;;;;
970;Diesel;8 jaar;1999;558.0;537.0;21.0;559.0;537.0;22.0;;;;
971;Diesel;8 jaar;2000;651.0;626.0;25.0;652.0;626.0;26.0;;;;
972;Diesel;8 jaar;2001;738.4;708.9;29.5;738.4;708.9;29.5;15443.0;14825.0;618.0;47814.0
973;Diesel;8 jaar;2002;301.1;289.1;12.0;301.1;289.1;12.0;14652.0;14066.0;586.0;20551.0
974;Diesel;8 jaar;2003;453.8;435.6;18.2;453.8;435.6;18.2;15054.0;14452.0;602.0;30143.0
975;Diesel;8 jaar;2004;775.8;744.7;31.0;775.8;744.7;31.0;15498.0;14878.0;620.0;50057.0
976;Diesel;8 jaar;2005;1012.7;972.2;40.5;1012.7;972.2;40.5;15291.0;14679.0;612.0;66232.0
977;Diesel;8 jaar;2006;1249.1;1199.1;50.0;1249.1;1199.1;50.0;15831.0;15198.0;633.0;78900.0
978;Diesel;8 jaar;2007;1193.1;1145.3;47.7;1193.1;1145.3;47.7;16167.0;15520.0;647.0;73796.0
979;Diesel;8 jaar;2008;1124.1;1079.1;45.0;1124.1;1079.1;45.0;16567.0;15904.0;663.0;67850.0
980;Diesel;8 jaar;2009;973.6;934.7;38.9;973.6;934.7;38.9;16043.0;15401.0;642.0;60687.0
981;Diesel;8 jaar;2010;987.5;948.0;39.5;987.5;948.0;39.5;16224.0;15575.0;649.0;60866.0
982;Diesel;8 jaar;2011;1001.0;961.0;40.0;1001.0;961.0;40.0;17012.0;16332.0;680.0;58842.0
983;Diesel;8 jaar;2012;1135.5;1090.1;45.4;1135.5;1090.1;45.4;16923.0;16246.0;677.0;67099.0
984;Diesel;8 jaar;2013;821.1;788.3;32.8;821.1;788.3;32.8;16873.0;16198.0;675.0;48667.0
