ID;TypeInrichting;Verblijfstitel;Geslacht;Periode;TotaalGedetineerdenOp1Januari_1;TotaalInstroom_2;UitVrijeMaatschappijOfPolitiecel_3;DoorOverplaatsing_4;VeranderingVerblijfstitelInstroom_5;TotaalUitstroom_6;DoorOntslagUitDeInrichting_7;DoorOverplaatsing_8;VeranderingVerblijfstitelUitstroom_9;TotaalGedetineerdenOp31December_10;GemiddeldAantalGedetineerdenPerDag_11;TotaalAanwezigGedurendeHetJaar_12;TotaalAanwezigPer100000Inwoners_13
402;Gesloten en halfopen inrichtingen;Voorlopige hechtenis;Totaal geslacht;1997;;;;;;;;;;;2.0;;
403;Gesloten en halfopen inrichtingen;Voorlopige hechtenis;Totaal geslacht;1998;;;;;;;;;;;4.0;;
404;Gesloten en halfopen inrichtingen;Voorlopige hechtenis;Totaal geslacht;1999;;;;;;;;;;;32.0;;
405;Gesloten en halfopen inrichtingen;Voorlopige hechtenis;Totaal geslacht;2000;;;;;;;;;;;45.0;;
406;Gesloten en halfopen inrichtingen;Voorlopige hechtenis;Mannen;1994;;;;;;;;;;;;;
407;Gesloten en halfopen inrichtingen;Voorlopige hechtenis;Mannen;1995;;;;;;;;;;;;;
408;Gesloten en halfopen inrichtingen;Voorlopige hechtenis;Mannen;1996;;;;;;;;;;;;;
409;Gesloten en halfopen inrichtingen;Voorlopige hechtenis;Mannen;1997;;;;;;;;;;;;;
410;Gesloten en halfopen inrichtingen;Voorlopige hechtenis;Mannen;1998;;;;;;;;;;;;;
411;Gesloten en halfopen inrichtingen;Voorlopige hechtenis;Mannen;1999;;;;;;;;;;;;;
412;Gesloten en halfopen inrichtingen;Voorlopige hechtenis;Mannen;2000;;;;;;;;;;;;;
413;Gesloten en halfopen inrichtingen;Voorlopige hechtenis;Vrouwen;1994;;;;;;;;;;;;;
414;Gesloten en halfopen inrichtingen;Voorlopige hechtenis;Vrouwen;1995;;;;;;;;;;;;;
415;Gesloten en halfopen inrichtingen;Voorlopige hechtenis;Vrouwen;1996;;;;;;;;;;;;;
416;Gesloten en halfopen inrichtingen;Voorlopige hechtenis;Vrouwen;1997;;;;;;;;;;;;;
417;Gesloten en halfopen inrichtingen;Voorlopige hechtenis;Vrouwen;1998;;;;;;;;;;;;;
418;Gesloten en halfopen inrichtingen;Voorlopige hechtenis;Vrouwen;1999;;;;;;;;;;;;;
419;Gesloten en halfopen inrichtingen;Voorlopige hechtenis;Vrouwen;2000;;;;;;;;;;;;;
420;Gesloten en halfopen inrichtingen;Gevangenisstraf;Totaal geslacht;1994;;;;;;;;;;;1887.0;;
421;Gesloten en halfopen inrichtingen;Gevangenisstraf;Totaal geslacht;1995;;;;;;;;;;;1556.0;;
422;Gesloten en halfopen inrichtingen;Gevangenisstraf;Totaal geslacht;1996;;;;;;;;;;;1755.0;;
423;Gesloten en halfopen inrichtingen;Gevangenisstraf;Totaal geslacht;1997;;;;;;;;;;;1996.0;;
424;Gesloten en halfopen inrichtingen;Gevangenisstraf;Totaal geslacht;1998;;;;;;;;;;;1654.0;;
425;Gesloten en halfopen inrichtingen;Gevangenisstraf;Totaal geslacht;1999;;;;;;;;;;;1625.0;;
426;Gesloten en halfopen inrichtingen;Gevangenisstraf;Totaal geslacht;2000;;;;;;;;;;;1821.0;;
427;Gesloten en halfopen inrichtingen;Gevangenisstraf;Mannen;1994;;;;;;;;;;;;;
428;Gesloten en halfopen inrichtingen;Gevangenisstraf;Mannen;1995;;;;;;;;;;;;;
429;Gesloten en halfopen inrichtingen;Gevangenisstraf;Mannen;1996;;;;;;;;;;;;;
430;Gesloten en halfopen inrichtingen;Gevangenisstraf;Mannen;1997;;;;;;;;;;;;;
431;Gesloten en halfopen inrichtingen;Gevangenisstraf;Mannen;1998;;;;;;;;;;;;;
432;Gesloten en halfopen inrichtingen;Gevangenisstraf;Mannen;1999;;;;;;;;;;;;;
433;Gesloten en halfopen inrichtingen;Gevangenisstraf;Mannen;2000;;;;;;;;;;;;;
434;Gesloten en halfopen inrichtingen;Gevangenisstraf;Vrouwen;1994;;;;;;;;;;;;;
435;Gesloten en halfopen inrichtingen;Gevangenisstraf;Vrouwen;1995;;;;;;;;;;;;;
436;Gesloten en halfopen inrichtingen;Gevangenisstraf;Vrouwen;1996;;;;;;;;;;;;;
437;Gesloten en halfopen inrichtingen;Gevangenisstraf;Vrouwen;1997;;;;;;;;;;;;;
438;Gesloten en halfopen inrichtingen;Gevangenisstraf;Vrouwen;1998;;;;;;;;;;;;;
439;Gesloten en halfopen inrichtingen;Gevangenisstraf;Vrouwen;1999;;;;;;;;;;;;;
440;Gesloten en halfopen inrichtingen;Gevangenisstraf;Vrouwen;2000;;;;;;;;;;;;;
441;Gesloten en halfopen inrichtingen;Hechtenis;Totaal geslacht;1994;;;;;;;;;;;46.0;;
442;Gesloten en halfopen inrichtingen;Hechtenis;Totaal geslacht;1995;;;;;;;;;;;18.0;;
443;Gesloten en halfopen inrichtingen;Hechtenis;Totaal geslacht;1996;;;;;;;;;;;12.0;;
444;Gesloten en halfopen inrichtingen;Hechtenis;Totaal geslacht;1997;;;;;;;;;;;36.0;;
445;Gesloten en halfopen inrichtingen;Hechtenis;Totaal geslacht;1998;;;;;;;;;;;22.0;;
446;Gesloten en halfopen inrichtingen;Hechtenis;Totaal geslacht;1999;;;;;;;;;;;48.0;;
447;Gesloten en halfopen inrichtingen;Hechtenis;Totaal geslacht;2000;;;;;;;;;;;41.0;;
448;Gesloten en halfopen inrichtingen;Hechtenis;Mannen;1994;;;;;;;;;;;;;
449;Gesloten en halfopen inrichtingen;Hechtenis;Mannen;1995;;;;;;;;;;;;;
450;Gesloten en halfopen inrichtingen;Hechtenis;Mannen;1996;;;;;;;;;;;;;
451;Gesloten en halfopen inrichtingen;Hechtenis;Mannen;1997;;;;;;;;;;;;;
452;Gesloten en halfopen inrichtingen;Hechtenis;Mannen;1998;;;;;;;;;;;;;
453;Gesloten en halfopen inrichtingen;Hechtenis;Mannen;1999;;;;;;;;;;;;;
454;Gesloten en halfopen inrichtingen;Hechtenis;Mannen;2000;;;;;;;;;;;;;
455;Gesloten en halfopen inrichtingen;Hechtenis;Vrouwen;1994;;;;;;;;;;;;;
456;Gesloten en halfopen inrichtingen;Hechtenis;Vrouwen;1995;;;;;;;;;;;;;
457;Gesloten en halfopen inrichtingen;Hechtenis;Vrouwen;1996;;;;;;;;;;;;;
458;Gesloten en halfopen inrichtingen;Hechtenis;Vrouwen;1997;;;;;;;;;;;;;
459;Gesloten en halfopen inrichtingen;Hechtenis;Vrouwen;1998;;;;;;;;;;;;;
460;Gesloten en halfopen inrichtingen;Hechtenis;Vrouwen;1999;;;;;;;;;;;;;
461;Gesloten en halfopen inrichtingen;Hechtenis;Vrouwen;2000;;;;;;;;;;;;;
462;Gesloten en halfopen inrichtingen;Vreemdelingen;Totaal geslacht;1994;;;;;;;;;;;0.0;;
463;Gesloten en halfopen inrichtingen;Vreemdelingen;Totaal geslacht;1995;;;;;;;;;;;0.0;;
464;Gesloten en halfopen inrichtingen;Vreemdelingen;Totaal geslacht;1996;;;;;;;;;;;0.0;;
465;Gesloten en halfopen inrichtingen;Vreemdelingen;Totaal geslacht;1997;;;;;;;;;;;0.0;;
466;Gesloten en halfopen inrichtingen;Vreemdelingen;Totaal geslacht;1998;;;;;;;;;;;97.0;;
467;Gesloten en halfopen inrichtingen;Vreemdelingen;Totaal geslacht;1999;;;;;;;;;;;32.0;;
468;Gesloten en halfopen inrichtingen;Vreemdelingen;Totaal geslacht;2000;;;;;;;;;;;0.0;;
469;Gesloten en halfopen inrichtingen;Vreemdelingen;Mannen;1994;;;;;;;;;;;;;
470;Gesloten en halfopen inrichtingen;Vreemdelingen;Mannen;1995;;;;;;;;;;;;;
471;Gesloten en halfopen inrichtingen;Vreemdelingen;Mannen;1996;;;;;;;;;;;;;
472;Gesloten en halfopen inrichtingen;Vreemdelingen;Mannen;1997;;;;;;;;;;;;;
473;Gesloten en halfopen inrichtingen;Vreemdelingen;Mannen;1998;;;;;;;;;;;;;
474;Gesloten en halfopen inrichtingen;Vreemdelingen;Mannen;1999;;;;;;;;;;;;;
475;Gesloten en halfopen inrichtingen;Vreemdelingen;Mannen;2000;;;;;;;;;;;;;
476;Gesloten en halfopen inrichtingen;Vreemdelingen;Vrouwen;1994;;;;;;;;;;;;;
477;Gesloten en halfopen inrichtingen;Vreemdelingen;Vrouwen;1995;;;;;;;;;;;;;
478;Gesloten en halfopen inrichtingen;Vreemdelingen;Vrouwen;1996;;;;;;;;;;;;;
479;Gesloten en halfopen inrichtingen;Vreemdelingen;Vrouwen;1997;;;;;;;;;;;;;
480;Gesloten en halfopen inrichtingen;Vreemdelingen;Vrouwen;1998;;;;;;;;;;;;;
481;Gesloten en halfopen inrichtingen;Vreemdelingen;Vrouwen;1999;;;;;;;;;;;;;
482;Gesloten en halfopen inrichtingen;Vreemdelingen;Vrouwen;2000;;;;;;;;;;;;;
483;Gesloten en halfopen inrichtingen;Overige verblijfstitels;Totaal geslacht;1994;;;;;;;;;;;1.0;;
484;Gesloten en halfopen inrichtingen;Overige verblijfstitels;Totaal geslacht;1995;;;;;;;;;;;0.0;;
485;Gesloten en halfopen inrichtingen;Overige verblijfstitels;Totaal geslacht;1996;;;;;;;;;;;0.0;;
486;Gesloten en halfopen inrichtingen;Overige verblijfstitels;Totaal geslacht;1997;;;;;;;;;;;4.0;;
487;Gesloten en halfopen inrichtingen;Overige verblijfstitels;Totaal geslacht;1998;;;;;;;;;;;22.0;;
488;Gesloten en halfopen inrichtingen;Overige verblijfstitels;Totaal geslacht;1999;;;;;;;;;;;31.0;;
489;Gesloten en halfopen inrichtingen;Overige verblijfstitels;Totaal geslacht;2000;;;;;;;;;;;37.0;;
490;Gesloten en halfopen inrichtingen;Overige verblijfstitels;Mannen;1994;;;;;;;;;;;;;
491;Gesloten en halfopen inrichtingen;Overige verblijfstitels;Mannen;1995;;;;;;;;;;;;;
492;Gesloten en halfopen inrichtingen;Overige verblijfstitels;Mannen;1996;;;;;;;;;;;;;
493;Gesloten en halfopen inrichtingen;Overige verblijfstitels;Mannen;1997;;;;;;;;;;;;;
494;Gesloten en halfopen inrichtingen;Overige verblijfstitels;Mannen;1998;;;;;;;;;;;;;
495;Gesloten en halfopen inrichtingen;Overige verblijfstitels;Mannen;1999;;;;;;;;;;;;;
496;Gesloten en halfopen inrichtingen;Overige verblijfstitels;Mannen;2000;;;;;;;;;;;;;
497;Gesloten en halfopen inrichtingen;Overige verblijfstitels;Vrouwen;1994;;;;;;;;;;;;;
498;Gesloten en halfopen inrichtingen;Overige verblijfstitels;Vrouwen;1995;;;;;;;;;;;;;
499;Gesloten en halfopen inrichtingen;Overige verblijfstitels;Vrouwen;1996;;;;;;;;;;;;;
500;Gesloten en halfopen inrichtingen;Overige verblijfstitels;Vrouwen;1997;;;;;;;;;;;;;
501;Gesloten en halfopen inrichtingen;Overige verblijfstitels;Vrouwen;1998;;;;;;;;;;;;;
502;Gesloten en halfopen inrichtingen;Overige verblijfstitels;Vrouwen;1999;;;;;;;;;;;;;
503;Gesloten en halfopen inrichtingen;Overige verblijfstitels;Vrouwen;2000;;;;;;;;;;;;;
504;Open inrichtingen;Totaal verblijfstitels;Totaal geslacht;1994;156.0;853.0;5.0;848.0;;818.0;;;;192.0;175.0;;
505;Open inrichtingen;Totaal verblijfstitels;Totaal geslacht;1995;199.0;1030.0;3.0;1027.0;;1020.0;;;;199.0;189.0;;
506;Open inrichtingen;Totaal verblijfstitels;Totaal geslacht;1996;199.0;1340.0;2.0;1338.0;;1236.0;;;;303.0;227.0;;
507;Open inrichtingen;Totaal verblijfstitels;Totaal geslacht;1997;482.0;2478.0;472.0;2006.0;;2422.0;;;;538.0;524.0;;
508;Open inrichtingen;Totaal verblijfstitels;Totaal geslacht;1998;539.0;2464.0;389.0;2075.0;;2474.0;;;;529.0;507.0;;
509;Open inrichtingen;Totaal verblijfstitels;Totaal geslacht;1999;532.0;1933.0;301.0;1632.0;;2083.0;;;;382.0;467.0;;
510;Open inrichtingen;Totaal verblijfstitels;Totaal geslacht;2000;266.0;928.0;0.0;928.0;;940.0;;;;254.0;246.0;;
511;Open inrichtingen;Totaal verblijfstitels;Mannen;1994;156.0;853.0;5.0;848.0;;818.0;;;;192.0;;;
512;Open inrichtingen;Totaal verblijfstitels;Mannen;1995;193.0;983.0;3.0;980.0;;972.0;;;;194.0;;;
513;Open inrichtingen;Totaal verblijfstitels;Mannen;1996;194.0;1289.0;2.0;1287.0;;1186.0;;;;297.0;;;
514;Open inrichtingen;Totaal verblijfstitels;Mannen;1997;468.0;2366.0;472.0;1894.0;;2319.0;;;;515.0;;;
515;Open inrichtingen;Totaal verblijfstitels;Mannen;1998;516.0;2367.0;389.0;1978.0;;2376.0;;;;507.0;;;
516;Open inrichtingen;Totaal verblijfstitels;Mannen;1999;511.0;1862.0;301.0;1561.0;;2005.0;;;;368.0;;;
517;Open inrichtingen;Totaal verblijfstitels;Mannen;2000;252.0;869.0;0.0;869.0;;883.0;;;;238.0;;;
518;Open inrichtingen;Totaal verblijfstitels;Vrouwen;1994;0.0;0.0;0.0;0.0;;0.0;;;;0.0;;;
519;Open inrichtingen;Totaal verblijfstitels;Vrouwen;1995;6.0;47.0;0.0;47.0;;48.0;;;;5.0;;;
520;Open inrichtingen;Totaal verblijfstitels;Vrouwen;1996;5.0;51.0;0.0;51.0;;50.0;;;;6.0;;;
521;Open inrichtingen;Totaal verblijfstitels;Vrouwen;1997;14.0;112.0;0.0;112.0;;103.0;;;;23.0;;;
522;Open inrichtingen;Totaal verblijfstitels;Vrouwen;1998;23.0;97.0;0.0;97.0;;98.0;;;;22.0;;;
523;Open inrichtingen;Totaal verblijfstitels;Vrouwen;1999;21.0;71.0;0.0;71.0;;78.0;;;;14.0;;;
524;Open inrichtingen;Totaal verblijfstitels;Vrouwen;2000;14.0;59.0;0.0;59.0;;57.0;;;;16.0;;;
525;Open inrichtingen;Voorlopige hechtenis;Totaal geslacht;1994;;;;;;;;;;;0.0;;
526;Open inrichtingen;Voorlopige hechtenis;Totaal geslacht;1995;;;;;;;;;;;0.0;;
527;Open inrichtingen;Voorlopige hechtenis;Totaal geslacht;1996;;;;;;;;;;;0.0;;
528;Open inrichtingen;Voorlopige hechtenis;Totaal geslacht;1997;;;;;;;;;;;0.0;;
529;Open inrichtingen;Voorlopige hechtenis;Totaal geslacht;1998;;;;;;;;;;;0.0;;
530;Open inrichtingen;Voorlopige hechtenis;Totaal geslacht;1999;;;;;;;;;;;0.0;;
531;Open inrichtingen;Voorlopige hechtenis;Totaal geslacht;2000;;;;;;;;;;;0.0;;
532;Open inrichtingen;Voorlopige hechtenis;Mannen;1994;;;;;;;;;;;;;
533;Open inrichtingen;Voorlopige hechtenis;Mannen;1995;;;;;;;;;;;;;
534;Open inrichtingen;Voorlopige hechtenis;Mannen;1996;;;;;;;;;;;;;
535;Open inrichtingen;Voorlopige hechtenis;Mannen;1997;;;;;;;;;;;;;
536;Open inrichtingen;Voorlopige hechtenis;Mannen;1998;;;;;;;;;;;;;
537;Open inrichtingen;Voorlopige hechtenis;Mannen;1999;;;;;;;;;;;;;
538;Open inrichtingen;Voorlopige hechtenis;Mannen;2000;;;;;;;;;;;;;
539;Open inrichtingen;Voorlopige hechtenis;Vrouwen;1994;;;;;;;;;;;;;
540;Open inrichtingen;Voorlopige hechtenis;Vrouwen;1995;;;;;;;;;;;;;
541;Open inrichtingen;Voorlopige hechtenis;Vrouwen;1996;;;;;;;;;;;;;
542;Open inrichtingen;Voorlopige hechtenis;Vrouwen;1997;;;;;;;;;;;;;
543;Open inrichtingen;Voorlopige hechtenis;Vrouwen;1998;;;;;;;;;;;;;
544;Open inrichtingen;Voorlopige hechtenis;Vrouwen;1999;;;;;;;;;;;;;
545;Open inrichtingen;Voorlopige hechtenis;Vrouwen;2000;;;;;;;;;;;;;
546;Open inrichtingen;Gevangenisstraf;Totaal geslacht;1994;;;;;;;;;;;175.0;;
547;Open inrichtingen;Gevangenisstraf;Totaal geslacht;1995;;;;;;;;;;;189.0;;
548;Open inrichtingen;Gevangenisstraf;Totaal geslacht;1996;;;;;;;;;;;227.0;;
549;Open inrichtingen;Gevangenisstraf;Totaal geslacht;1997;;;;;;;;;;;522.0;;
550;Open inrichtingen;Gevangenisstraf;Totaal geslacht;1998;;;;;;;;;;;505.0;;
551;Open inrichtingen;Gevangenisstraf;Totaal geslacht;1999;;;;;;;;;;;465.0;;
552;Open inrichtingen;Gevangenisstraf;Totaal geslacht;2000;;;;;;;;;;;246.0;;
553;Open inrichtingen;Gevangenisstraf;Mannen;1994;;;;;;;;;;;;;
554;Open inrichtingen;Gevangenisstraf;Mannen;1995;;;;;;;;;;;;;
555;Open inrichtingen;Gevangenisstraf;Mannen;1996;;;;;;;;;;;;;
556;Open inrichtingen;Gevangenisstraf;Mannen;1997;;;;;;;;;;;;;
557;Open inrichtingen;Gevangenisstraf;Mannen;1998;;;;;;;;;;;;;
558;Open inrichtingen;Gevangenisstraf;Mannen;1999;;;;;;;;;;;;;
559;Open inrichtingen;Gevangenisstraf;Mannen;2000;;;;;;;;;;;;;
560;Open inrichtingen;Gevangenisstraf;Vrouwen;1994;;;;;;;;;;;;;
561;Open inrichtingen;Gevangenisstraf;Vrouwen;1995;;;;;;;;;;;;;
562;Open inrichtingen;Gevangenisstraf;Vrouwen;1996;;;;;;;;;;;;;
563;Open inrichtingen;Gevangenisstraf;Vrouwen;1997;;;;;;;;;;;;;
564;Open inrichtingen;Gevangenisstraf;Vrouwen;1998;;;;;;;;;;;;;
565;Open inrichtingen;Gevangenisstraf;Vrouwen;1999;;;;;;;;;;;;;
566;Open inrichtingen;Gevangenisstraf;Vrouwen;2000;;;;;;;;;;;;;
567;Open inrichtingen;Hechtenis;Totaal geslacht;1994;;;;;;;;;;;0.0;;
568;Open inrichtingen;Hechtenis;Totaal geslacht;1995;;;;;;;;;;;0.0;;
569;Open inrichtingen;Hechtenis;Totaal geslacht;1996;;;;;;;;;;;0.0;;
570;Open inrichtingen;Hechtenis;Totaal geslacht;1997;;;;;;;;;;;2.0;;
571;Open inrichtingen;Hechtenis;Totaal geslacht;1998;;;;;;;;;;;2.0;;
572;Open inrichtingen;Hechtenis;Totaal geslacht;1999;;;;;;;;;;;2.0;;
573;Open inrichtingen;Hechtenis;Totaal geslacht;2000;;;;;;;;;;;0.0;;
574;Open inrichtingen;Hechtenis;Mannen;1994;;;;;;;;;;;;;
575;Open inrichtingen;Hechtenis;Mannen;1995;;;;;;;;;;;;;
576;Open inrichtingen;Hechtenis;Mannen;1996;;;;;;;;;;;;;
577;Open inrichtingen;Hechtenis;Mannen;1997;;;;;;;;;;;;;
578;Open inrichtingen;Hechtenis;Mannen;1998;;;;;;;;;;;;;
579;Open inrichtingen;Hechtenis;Mannen;1999;;;;;;;;;;;;;
580;Open inrichtingen;Hechtenis;Mannen;2000;;;;;;;;;;;;;
581;Open inrichtingen;Hechtenis;Vrouwen;1994;;;;;;;;;;;;;
582;Open inrichtingen;Hechtenis;Vrouwen;1995;;;;;;;;;;;;;
583;Open inrichtingen;Hechtenis;Vrouwen;1996;;;;;;;;;;;;;
584;Open inrichtingen;Hechtenis;Vrouwen;1997;;;;;;;;;;;;;
585;Open inrichtingen;Hechtenis;Vrouwen;1998;;;;;;;;;;;;;
586;Open inrichtingen;Hechtenis;Vrouwen;1999;;;;;;;;;;;;;
587;Open inrichtingen;Hechtenis;Vrouwen;2000;;;;;;;;;;;;;
588;Open inrichtingen;Vreemdelingen;Totaal geslacht;1994;;;;;;;;;;;0.0;;
589;Open inrichtingen;Vreemdelingen;Totaal geslacht;1995;;;;;;;;;;;0.0;;
590;Open inrichtingen;Vreemdelingen;Totaal geslacht;1996;;;;;;;;;;;0.0;;
591;Open inrichtingen;Vreemdelingen;Totaal geslacht;1997;;;;;;;;;;;0.0;;
592;Open inrichtingen;Vreemdelingen;Totaal geslacht;1998;;;;;;;;;;;0.0;;
593;Open inrichtingen;Vreemdelingen;Totaal geslacht;1999;;;;;;;;;;;0.0;;
594;Open inrichtingen;Vreemdelingen;Totaal geslacht;2000;;;;;;;;;;;0.0;;
595;Open inrichtingen;Vreemdelingen;Mannen;1994;;;;;;;;;;;;;
596;Open inrichtingen;Vreemdelingen;Mannen;1995;;;;;;;;;;;;;
597;Open inrichtingen;Vreemdelingen;Mannen;1996;;;;;;;;;;;;;
598;Open inrichtingen;Vreemdelingen;Mannen;1997;;;;;;;;;;;;;
599;Open inrichtingen;Vreemdelingen;Mannen;1998;;;;;;;;;;;;;
600;Open inrichtingen;Vreemdelingen;Mannen;1999;;;;;;;;;;;;;
601;Open inrichtingen;Vreemdelingen;Mannen;2000;;;;;;;;;;;;;
602;Open inrichtingen;Vreemdelingen;Vrouwen;1994;;;;;;;;;;;;;
603;Open inrichtingen;Vreemdelingen;Vrouwen;1995;;;;;;;;;;;;;
604;Open inrichtingen;Vreemdelingen;Vrouwen;1996;;;;;;;;;;;;;
605;Open inrichtingen;Vreemdelingen;Vrouwen;1997;;;;;;;;;;;;;
606;Open inrichtingen;Vreemdelingen;Vrouwen;1998;;;;;;;;;;;;;
607;Open inrichtingen;Vreemdelingen;Vrouwen;1999;;;;;;;;;;;;;
608;Open inrichtingen;Vreemdelingen;Vrouwen;2000;;;;;;;;;;;;;
609;Open inrichtingen;Overige verblijfstitels;Totaal geslacht;1994;;;;;;;;;;;0.0;;
610;Open inrichtingen;Overige verblijfstitels;Totaal geslacht;1995;;;;;;;;;;;0.0;;
611;Open inrichtingen;Overige verblijfstitels;Totaal geslacht;1996;;;;;;;;;;;0.0;;
612;Open inrichtingen;Overige verblijfstitels;Totaal geslacht;1997;;;;;;;;;;;0.0;;
613;Open inrichtingen;Overige verblijfstitels;Totaal geslacht;1998;;;;;;;;;;;0.0;;
614;Open inrichtingen;Overige verblijfstitels;Totaal geslacht;1999;;;;;;;;;;;0.0;;
615;Open inrichtingen;Overige verblijfstitels;Totaal geslacht;2000;;;;;;;;;;;0.0;;
616;Open inrichtingen;Overige verblijfstitels;Mannen;1994;;;;;;;;;;;;;
617;Open inrichtingen;Overige verblijfstitels;Mannen;1995;;;;;;;;;;;;;
618;Open inrichtingen;Overige verblijfstitels;Mannen;1996;;;;;;;;;;;;;
619;Open inrichtingen;Overige verblijfstitels;Mannen;1997;;;;;;;;;;;;;
620;Open inrichtingen;Overige verblijfstitels;Mannen;1998;;;;;;;;;;;;;
621;Open inrichtingen;Overige verblijfstitels;Mannen;1999;;;;;;;;;;;;;
622;Open inrichtingen;Overige verblijfstitels;Mannen;2000;;;;;;;;;;;;;
623;Open inrichtingen;Overige verblijfstitels;Vrouwen;1994;;;;;;;;;;;;;
624;Open inrichtingen;Overige verblijfstitels;Vrouwen;1995;;;;;;;;;;;;;
625;Open inrichtingen;Overige verblijfstitels;Vrouwen;1996;;;;;;;;;;;;;
626;Open inrichtingen;Overige verblijfstitels;Vrouwen;1997;;;;;;;;;;;;;
627;Open inrichtingen;Overige verblijfstitels;Vrouwen;1998;;;;;;;;;;;;;
628;Open inrichtingen;Overige verblijfstitels;Vrouwen;1999;;;;;;;;;;;;;
629;Open inrichtingen;Overige verblijfstitels;Vrouwen;2000;;;;;;;;;;;;;
630;Gecombineerde inrichtingen;Totaal verblijfstitels;Totaal geslacht;1994;1665.0;7660.0;5084.0;2576.0;;7587.0;;;;1738.0;1736.0;;
631;Gecombineerde inrichtingen;Totaal verblijfstitels;Totaal geslacht;1995;1754.0;7250.0;4607.0;2643.0;;7174.0;;;;1832.0;1857.0;;
632;Gecombineerde inrichtingen;Totaal verblijfstitels;Totaal geslacht;1996;1726.0;6941.0;3961.0;2980.0;;6873.0;;;;1798.0;1833.0;;
633;Gecombineerde inrichtingen;Totaal verblijfstitels;Totaal geslacht;1997;1174.0;3729.0;1938.0;1791.0;;3733.0;;;;1170.0;1167.0;;
634;Gecombineerde inrichtingen;Totaal verblijfstitels;Totaal geslacht;1998;1602.0;7123.0;4548.0;2575.0;;7139.0;;;;1586.0;1682.0;;
635;Gecombineerde inrichtingen;Totaal verblijfstitels;Totaal geslacht;1999;1830.0;9562.0;5494.0;4068.0;;9346.0;;;;2046.0;2089.0;;
636;Gecombineerde inrichtingen;Totaal verblijfstitels;Totaal geslacht;2000;2119.0;8228.0;4879.0;3349.0;;8170.0;;;;2198.0;2177.0;;
637;Gecombineerde inrichtingen;Totaal verblijfstitels;Mannen;1994;1298.0;5841.0;3832.0;2009.0;;5799.0;;;;1339.0;;;
638;Gecombineerde inrichtingen;Totaal verblijfstitels;Mannen;1995;1445.0;5706.0;3495.0;2211.0;;5734.0;;;;1417.0;;;
639;Gecombineerde inrichtingen;Totaal verblijfstitels;Mannen;1996;1311.0;5421.0;2895.0;2526.0;;5372.0;;;;1363.0;;;
640;Gecombineerde inrichtingen;Totaal verblijfstitels;Mannen;1997;783.0;2405.0;975.0;1430.0;;2408.0;;;;780.0;;;
641;Gecombineerde inrichtingen;Totaal verblijfstitels;Mannen;1998;1142.0;5012.0;3095.0;1917.0;;5116.0;;;;1038.0;;;
642;Gecombineerde inrichtingen;Totaal verblijfstitels;Mannen;1999;1267.0;6663.0;3209.0;3454.0;;6458.0;;;;1472.0;;;
643;Gecombineerde inrichtingen;Totaal verblijfstitels;Mannen;2000;1476.0;5033.0;2568.0;2465.0;;4942.0;;;;1585.0;;;
644;Gecombineerde inrichtingen;Totaal verblijfstitels;Vrouwen;1994;367.0;1819.0;1252.0;567.0;;1788.0;;;;399.0;;;
645;Gecombineerde inrichtingen;Totaal verblijfstitels;Vrouwen;1995;309.0;1544.0;1112.0;432.0;;1440.0;;;;415.0;;;
646;Gecombineerde inrichtingen;Totaal verblijfstitels;Vrouwen;1996;415.0;1520.0;1066.0;454.0;;1501.0;;;;435.0;;;
647;Gecombineerde inrichtingen;Totaal verblijfstitels;Vrouwen;1997;391.0;1324.0;963.0;361.0;;1325.0;;;;390.0;;;
648;Gecombineerde inrichtingen;Totaal verblijfstitels;Vrouwen;1998;460.0;2111.0;1453.0;658.0;;2023.0;;;;548.0;;;
649;Gecombineerde inrichtingen;Totaal verblijfstitels;Vrouwen;1999;563.0;2899.0;2285.0;614.0;;2888.0;;;;574.0;;;
650;Gecombineerde inrichtingen;Totaal verblijfstitels;Vrouwen;2000;643.0;3195.0;2311.0;884.0;;3228.0;;;;613.0;;;
651;Gecombineerde inrichtingen;Voorlopige hechtenis;Totaal geslacht;1994;;;;;;;;;;;466.0;;
652;Gecombineerde inrichtingen;Voorlopige hechtenis;Totaal geslacht;1995;;;;;;;;;;;358.0;;
653;Gecombineerde inrichtingen;Voorlopige hechtenis;Totaal geslacht;1996;;;;;;;;;;;379.0;;
654;Gecombineerde inrichtingen;Voorlopige hechtenis;Totaal geslacht;1997;;;;;;;;;;;230.0;;
655;Gecombineerde inrichtingen;Voorlopige hechtenis;Totaal geslacht;1998;;;;;;;;;;;359.0;;
656;Gecombineerde inrichtingen;Voorlopige hechtenis;Totaal geslacht;1999;;;;;;;;;;;453.0;;
657;Gecombineerde inrichtingen;Voorlopige hechtenis;Totaal geslacht;2000;;;;;;;;;;;701.0;;
658;Gecombineerde inrichtingen;Voorlopige hechtenis;Mannen;1994;;;;;;;;;;;;;
659;Gecombineerde inrichtingen;Voorlopige hechtenis;Mannen;1995;;;;;;;;;;;;;
660;Gecombineerde inrichtingen;Voorlopige hechtenis;Mannen;1996;;;;;;;;;;;;;
661;Gecombineerde inrichtingen;Voorlopige hechtenis;Mannen;1997;;;;;;;;;;;;;
662;Gecombineerde inrichtingen;Voorlopige hechtenis;Mannen;1998;;;;;;;;;;;;;
663;Gecombineerde inrichtingen;Voorlopige hechtenis;Mannen;1999;;;;;;;;;;;;;
