ID;Geslacht;Arbeidsmarktpositie;Peilmoment;Studiekenmerken;Persoonskenmerken;Perioden;UitstromersHoTotaal_1;UitstromersHoZonderDiploma_2;UitstromersHoMetDiploma_3
320;Mannen en vrouwen;0;1;3;1;2006/'07;60.0;60.0;0.0
321;Mannen en vrouwen;0;1;3;1;2007/'08;70.0;70.0;0.0
322;Mannen en vrouwen;0;1;3;1;2008/'09;60.0;60.0;0.0
323;Mannen en vrouwen;0;1;3;1;2009/'10;70.0;70.0;0.0
324;Mannen en vrouwen;0;1;3;1;2010/'11;60.0;60.0;0.0
325;Mannen en vrouwen;0;1;3;1;2011/'12;50.0;50.0;
326;Mannen en vrouwen;0;1;3;1;2012/'13;60.0;60.0;0.0
327;Mannen en vrouwen;0;1;3;1;2013/'14;70.0;70.0;0.0
328;Mannen en vrouwen;0;1;3;2;2006/'07;480.0;230.0;250.0
329;Mannen en vrouwen;0;1;3;2;2007/'08;490.0;250.0;240.0
330;Mannen en vrouwen;0;1;3;2;2008/'09;520.0;230.0;290.0
331;Mannen en vrouwen;0;1;3;2;2009/'10;610.0;270.0;340.0
332;Mannen en vrouwen;0;1;3;2;2010/'11;630.0;290.0;340.0
333;Mannen en vrouwen;0;1;3;2;2011/'12;820.0;340.0;480.0
334;Mannen en vrouwen;0;1;3;2;2012/'13;740.0;300.0;440.0
335;Mannen en vrouwen;0;1;3;2;2013/'14;770.0;310.0;460.0
336;Mannen en vrouwen;0;1;3;3;2006/'07;1460.0;300.0;1160.0
337;Mannen en vrouwen;0;1;3;3;2007/'08;1460.0;310.0;1150.0
338;Mannen en vrouwen;0;1;3;3;2008/'09;1450.0;320.0;1130.0
339;Mannen en vrouwen;0;1;3;3;2009/'10;1500.0;320.0;1170.0
340;Mannen en vrouwen;0;1;3;3;2010/'11;1610.0;300.0;1310.0
341;Mannen en vrouwen;0;1;3;3;2011/'12;1820.0;330.0;1500.0
342;Mannen en vrouwen;0;1;3;3;2012/'13;1740.0;290.0;1440.0
343;Mannen en vrouwen;0;1;3;3;2013/'14;1850.0;320.0;1530.0
344;Mannen en vrouwen;0;1;3;4;2006/'07;340.0;100.0;240.0
345;Mannen en vrouwen;0;1;3;4;2007/'08;330.0;110.0;220.0
346;Mannen en vrouwen;0;1;3;4;2008/'09;350.0;130.0;230.0
347;Mannen en vrouwen;0;1;3;4;2009/'10;380.0;130.0;250.0
348;Mannen en vrouwen;0;1;3;4;2010/'11;400.0;150.0;250.0
349;Mannen en vrouwen;0;1;3;4;2011/'12;450.0;140.0;310.0
350;Mannen en vrouwen;0;1;3;4;2012/'13;340.0;100.0;250.0
351;Mannen en vrouwen;0;1;3;4;2013/'14;380.0;110.0;270.0
352;Mannen en vrouwen;0;1;3;5;2006/'07;180.0;80.0;100.0
353;Mannen en vrouwen;0;1;3;5;2007/'08;170.0;70.0;100.0
354;Mannen en vrouwen;0;1;3;5;2008/'09;160.0;70.0;90.0
355;Mannen en vrouwen;0;1;3;5;2009/'10;160.0;60.0;90.0
356;Mannen en vrouwen;0;1;3;5;2010/'11;210.0;100.0;110.0
357;Mannen en vrouwen;0;1;3;5;2011/'12;210.0;90.0;120.0
358;Mannen en vrouwen;0;1;3;5;2012/'13;160.0;60.0;100.0
359;Mannen en vrouwen;0;1;3;5;2013/'14;210.0;90.0;120.0
360;Mannen en vrouwen;0;1;3;6;2006/'07;50.0;30.0;20.0
361;Mannen en vrouwen;0;1;3;6;2007/'08;40.0;30.0;20.0
362;Mannen en vrouwen;0;1;3;6;2008/'09;40.0;30.0;10.0
363;Mannen en vrouwen;0;1;3;6;2009/'10;50.0;20.0;30.0
364;Mannen en vrouwen;0;1;3;6;2010/'11;50.0;30.0;20.0
365;Mannen en vrouwen;0;1;3;6;2011/'12;80.0;40.0;30.0
366;Mannen en vrouwen;0;1;3;6;2012/'13;50.0;20.0;30.0
367;Mannen en vrouwen;0;1;3;6;2013/'14;50.0;30.0;20.0
368;Mannen en vrouwen;0;1;3;7;2006/'07;1920.0;540.0;1380.0
369;Mannen en vrouwen;0;1;3;7;2007/'08;1820.0;570.0;1250.0
370;Mannen en vrouwen;0;1;3;7;2008/'09;1870.0;590.0;1290.0
371;Mannen en vrouwen;0;1;3;7;2009/'10;2020.0;630.0;1390.0
372;Mannen en vrouwen;0;1;3;7;2010/'11;2100.0;620.0;1480.0
373;Mannen en vrouwen;0;1;3;7;2011/'12;2460.0;690.0;1770.0
374;Mannen en vrouwen;0;1;3;7;2012/'13;2140.0;560.0;1570.0
375;Mannen en vrouwen;0;1;3;7;2013/'14;2340.0;610.0;1730.0
376;Mannen en vrouwen;0;1;3;8;2006/'07;360.0;160.0;200.0
377;Mannen en vrouwen;0;1;3;8;2007/'08;380.0;130.0;250.0
378;Mannen en vrouwen;0;1;3;8;2008/'09;380.0;140.0;240.0
379;Mannen en vrouwen;0;1;3;8;2009/'10;350.0;140.0;210.0
380;Mannen en vrouwen;0;1;3;8;2010/'11;440.0;190.0;250.0
381;Mannen en vrouwen;0;1;3;8;2011/'12;460.0;160.0;290.0
382;Mannen en vrouwen;0;1;3;8;2012/'13;450.0;140.0;310.0
383;Mannen en vrouwen;0;1;3;8;2013/'14;490.0;160.0;330.0
384;Mannen en vrouwen;0;1;3;9;2006/'07;290.0;100.0;190.0
385;Mannen en vrouwen;0;1;3;9;2007/'08;350.0;130.0;220.0
386;Mannen en vrouwen;0;1;3;9;2008/'09;330.0;100.0;230.0
387;Mannen en vrouwen;0;1;3;9;2009/'10;390.0;110.0;280.0
388;Mannen en vrouwen;0;1;3;9;2010/'11;430.0;130.0;300.0
389;Mannen en vrouwen;0;1;3;9;2011/'12;510.0;130.0;380.0
390;Mannen en vrouwen;0;1;3;9;2012/'13;490.0;120.0;370.0
391;Mannen en vrouwen;0;1;3;9;2013/'14;500.0;160.0;340.0
392;Mannen en vrouwen;0;1;3;Nationaliteit: Nederlands;2006/'07;2320.0;730.0;1590.0
393;Mannen en vrouwen;0;1;3;Nationaliteit: Nederlands;2007/'08;2270.0;740.0;1520.0
394;Mannen en vrouwen;0;1;3;Nationaliteit: Nederlands;2008/'09;2300.0;750.0;1550.0
395;Mannen en vrouwen;0;1;3;Nationaliteit: Nederlands;2009/'10;2450.0;790.0;1660.0
396;Mannen en vrouwen;0;1;3;Nationaliteit: Nederlands;2010/'11;2630.0;850.0;1780.0
397;Mannen en vrouwen;0;1;3;Nationaliteit: Nederlands;2011/'12;3060.0;910.0;2150.0
398;Mannen en vrouwen;0;1;3;Nationaliteit: Nederlands;2012/'13;2680.0;740.0;1940.0
399;Mannen en vrouwen;0;1;3;Nationaliteit: Nederlands;2013/'14;2890.0;810.0;2080.0
400;Mannen en vrouwen;0;1;3;Nationaliteit: EER;2006/'07;90.0;20.0;70.0
401;Mannen en vrouwen;0;1;3;Nationaliteit: EER;2007/'08;120.0;40.0;70.0
402;Mannen en vrouwen;0;1;3;Nationaliteit: EER;2008/'09;110.0;30.0;80.0
403;Mannen en vrouwen;0;1;3;Nationaliteit: EER;2009/'10;160.0;50.0;110.0
404;Mannen en vrouwen;0;1;3;Nationaliteit: EER;2010/'11;180.0;50.0;130.0
405;Mannen en vrouwen;0;1;3;Nationaliteit: EER;2011/'12;200.0;50.0;160.0
406;Mannen en vrouwen;0;1;3;Nationaliteit: EER;2012/'13;240.0;50.0;180.0
407;Mannen en vrouwen;0;1;3;Nationaliteit: EER;2013/'14;250.0;70.0;180.0
408;Mannen en vrouwen;0;1;3;Nationaliteit: Overig;2006/'07;150.0;50.0;100.0
409;Mannen en vrouwen;0;1;3;Nationaliteit: Overig;2007/'08;170.0;40.0;130.0
410;Mannen en vrouwen;0;1;3;Nationaliteit: Overig;2008/'09;180.0;50.0;130.0
411;Mannen en vrouwen;0;1;3;Nationaliteit: Overig;2009/'10;150.0;40.0;110.0
412;Mannen en vrouwen;0;1;3;Nationaliteit: Overig;2010/'11;160.0;40.0;110.0
413;Mannen en vrouwen;0;1;3;Nationaliteit: Overig;2011/'12;170.0;30.0;140.0
414;Mannen en vrouwen;0;1;3;Nationaliteit: Overig;2012/'13;170.0;30.0;130.0
415;Mannen en vrouwen;0;1;3;Nationaliteit: Overig;2013/'14;190.0;50.0;140.0
416;Mannen en vrouwen;0;1;4;0;2006/'07;16890.0;5890.0;10990.0
417;Mannen en vrouwen;0;1;4;0;2007/'08;16900.0;6160.0;10730.0
418;Mannen en vrouwen;0;1;4;0;2008/'09;16510.0;5680.0;10830.0
419;Mannen en vrouwen;0;1;4;0;2009/'10;17190.0;6260.0;10930.0
420;Mannen en vrouwen;0;1;4;0;2010/'11;17770.0;6560.0;11210.0
421;Mannen en vrouwen;0;1;4;0;2011/'12;19320.0;7060.0;12260.0
422;Mannen en vrouwen;0;1;4;0;2012/'13;17430.0;6130.0;11300.0
423;Mannen en vrouwen;0;1;4;0;2013/'14;18860.0;7130.0;11720.0
424;Mannen en vrouwen;0;1;4;1;2006/'07;600.0;600.0;0.0
425;Mannen en vrouwen;0;1;4;1;2007/'08;700.0;700.0;0.0
426;Mannen en vrouwen;0;1;4;1;2008/'09;640.0;640.0;0.0
427;Mannen en vrouwen;0;1;4;1;2009/'10;730.0;730.0;0.0
428;Mannen en vrouwen;0;1;4;1;2010/'11;680.0;680.0;0.0
429;Mannen en vrouwen;0;1;4;1;2011/'12;660.0;660.0;
430;Mannen en vrouwen;0;1;4;1;2012/'13;560.0;560.0;
431;Mannen en vrouwen;0;1;4;1;2013/'14;660.0;660.0;0.0
432;Mannen en vrouwen;0;1;4;2;2006/'07;5520.0;2410.0;3110.0
433;Mannen en vrouwen;0;1;4;2;2007/'08;5650.0;2590.0;3060.0
434;Mannen en vrouwen;0;1;4;2;2008/'09;5230.0;2230.0;3000.0
435;Mannen en vrouwen;0;1;4;2;2009/'10;5770.0;2660.0;3110.0
436;Mannen en vrouwen;0;1;4;2;2010/'11;6010.0;2680.0;3330.0
437;Mannen en vrouwen;0;1;4;2;2011/'12;6650.0;2890.0;3760.0
438;Mannen en vrouwen;0;1;4;2;2012/'13;6400.0;2720.0;3670.0
439;Mannen en vrouwen;0;1;4;2;2013/'14;6680.0;3110.0;3570.0
440;Mannen en vrouwen;0;1;4;3;2006/'07;7490.0;1590.0;5900.0
441;Mannen en vrouwen;0;1;4;3;2007/'08;7080.0;1540.0;5540.0
442;Mannen en vrouwen;0;1;4;3;2008/'09;6890.0;1420.0;5470.0
443;Mannen en vrouwen;0;1;4;3;2009/'10;7200.0;1590.0;5610.0
444;Mannen en vrouwen;0;1;4;3;2010/'11;7400.0;1740.0;5660.0
445;Mannen en vrouwen;0;1;4;3;2011/'12;8110.0;1880.0;6230.0
446;Mannen en vrouwen;0;1;4;3;2012/'13;7470.0;1740.0;5720.0
447;Mannen en vrouwen;0;1;4;3;2013/'14;8270.0;2020.0;6250.0
448;Mannen en vrouwen;0;1;4;4;2006/'07;1600.0;570.0;1030.0
449;Mannen en vrouwen;0;1;4;4;2007/'08;1690.0;530.0;1170.0
450;Mannen en vrouwen;0;1;4;4;2008/'09;1800.0;570.0;1230.0
451;Mannen en vrouwen;0;1;4;4;2009/'10;1740.0;570.0;1170.0
452;Mannen en vrouwen;0;1;4;4;2010/'11;1780.0;620.0;1160.0
453;Mannen en vrouwen;0;1;4;4;2011/'12;1870.0;680.0;1190.0
454;Mannen en vrouwen;0;1;4;4;2012/'13;1520.0;490.0;1030.0
455;Mannen en vrouwen;0;1;4;4;2013/'14;1750.0;640.0;1110.0
456;Mannen en vrouwen;0;1;4;5;2006/'07;1220.0;530.0;690.0
457;Mannen en vrouwen;0;1;4;5;2007/'08;1310.0;600.0;710.0
458;Mannen en vrouwen;0;1;4;5;2008/'09;1380.0;590.0;780.0
459;Mannen en vrouwen;0;1;4;5;2009/'10;1230.0;500.0;740.0
460;Mannen en vrouwen;0;1;4;5;2010/'11;1310.0;570.0;750.0
461;Mannen en vrouwen;0;1;4;5;2011/'12;1410.0;670.0;750.0
462;Mannen en vrouwen;0;1;4;5;2012/'13;1030.0;430.0;600.0
463;Mannen en vrouwen;0;1;4;5;2013/'14;1060.0;490.0;570.0
464;Mannen en vrouwen;0;1;4;6;2006/'07;470.0;200.0;270.0
465;Mannen en vrouwen;0;1;4;6;2007/'08;460.0;210.0;260.0
466;Mannen en vrouwen;0;1;4;6;2008/'09;570.0;220.0;340.0
467;Mannen en vrouwen;0;1;4;6;2009/'10;530.0;220.0;310.0
468;Mannen en vrouwen;0;1;4;6;2010/'11;590.0;270.0;320.0
469;Mannen en vrouwen;0;1;4;6;2011/'12;620.0;290.0;330.0
470;Mannen en vrouwen;0;1;4;6;2012/'13;470.0;190.0;280.0
471;Mannen en vrouwen;0;1;4;6;2013/'14;450.0;220.0;230.0
472;Mannen en vrouwen;0;1;4;7;2006/'07;13380.0;4420.0;8960.0
473;Mannen en vrouwen;0;1;4;7;2007/'08;13190.0;4570.0;8620.0
474;Mannen en vrouwen;0;1;4;7;2008/'09;12900.0;4200.0;8700.0
475;Mannen en vrouwen;0;1;4;7;2009/'10;13350.0;4600.0;8750.0
476;Mannen en vrouwen;0;1;4;7;2010/'11;13720.0;4770.0;8960.0
477;Mannen en vrouwen;0;1;4;7;2011/'12;14860.0;5090.0;9780.0
478;Mannen en vrouwen;0;1;4;7;2012/'13;13430.0;4430.0;9000.0
479;Mannen en vrouwen;0;1;4;7;2013/'14;14250.0;5030.0;9220.0
480;Mannen en vrouwen;0;1;4;8;2006/'07;2140.0;970.0;1170.0
481;Mannen en vrouwen;0;1;4;8;2007/'08;2220.0;1020.0;1200.0
482;Mannen en vrouwen;0;1;4;8;2008/'09;2220.0;980.0;1240.0
483;Mannen en vrouwen;0;1;4;8;2009/'10;2360.0;1090.0;1260.0
484;Mannen en vrouwen;0;1;4;8;2010/'11;2490.0;1160.0;1330.0
485;Mannen en vrouwen;0;1;4;8;2011/'12;2770.0;1260.0;1500.0
486;Mannen en vrouwen;0;1;4;8;2012/'13;2460.0;1120.0;1340.0
487;Mannen en vrouwen;0;1;4;8;2013/'14;2850.0;1400.0;1450.0
488;Mannen en vrouwen;0;1;4;9;2006/'07;1380.0;510.0;870.0
489;Mannen en vrouwen;0;1;4;9;2007/'08;1490.0;580.0;910.0
490;Mannen en vrouwen;0;1;4;9;2008/'09;1400.0;500.0;900.0
491;Mannen en vrouwen;0;1;4;9;2009/'10;1490.0;570.0;920.0
492;Mannen en vrouwen;0;1;4;9;2010/'11;1560.0;640.0;920.0
493;Mannen en vrouwen;0;1;4;9;2011/'12;1690.0;710.0;980.0
494;Mannen en vrouwen;0;1;4;9;2012/'13;1550.0;590.0;960.0
495;Mannen en vrouwen;0;1;4;9;2013/'14;1760.0;710.0;1050.0
496;Mannen en vrouwen;0;1;4;Nationaliteit: Nederlands;2006/'07;16060.0;5650.0;10410.0
497;Mannen en vrouwen;0;1;4;Nationaliteit: Nederlands;2007/'08;15950.0;5870.0;10090.0
498;Mannen en vrouwen;0;1;4;Nationaliteit: Nederlands;2008/'09;15550.0;5370.0;10180.0
499;Mannen en vrouwen;0;1;4;Nationaliteit: Nederlands;2009/'10;16140.0;5930.0;10210.0
500;Mannen en vrouwen;0;1;4;Nationaliteit: Nederlands;2010/'11;16620.0;6210.0;10400.0
501;Mannen en vrouwen;0;1;4;Nationaliteit: Nederlands;2011/'12;18040.0;6670.0;11370.0
502;Mannen en vrouwen;0;1;4;Nationaliteit: Nederlands;2012/'13;16200.0;5740.0;10460.0
503;Mannen en vrouwen;0;1;4;Nationaliteit: Nederlands;2013/'14;17530.0;6700.0;10820.0
504;Mannen en vrouwen;0;1;4;Nationaliteit: EER;2006/'07;200.0;60.0;140.0
505;Mannen en vrouwen;0;1;4;Nationaliteit: EER;2007/'08;240.0;70.0;160.0
506;Mannen en vrouwen;0;1;4;Nationaliteit: EER;2008/'09;230.0;90.0;140.0
507;Mannen en vrouwen;0;1;4;Nationaliteit: EER;2009/'10;270.0;100.0;180.0
508;Mannen en vrouwen;0;1;4;Nationaliteit: EER;2010/'11;300.0;110.0;190.0
509;Mannen en vrouwen;0;1;4;Nationaliteit: EER;2011/'12;380.0;150.0;220.0
510;Mannen en vrouwen;0;1;4;Nationaliteit: EER;2012/'13;460.0;180.0;280.0
511;Mannen en vrouwen;0;1;4;Nationaliteit: EER;2013/'14;490.0;180.0;310.0
512;Mannen en vrouwen;0;1;4;Nationaliteit: Overig;2006/'07;630.0;190.0;450.0
513;Mannen en vrouwen;0;1;4;Nationaliteit: Overig;2007/'08;710.0;220.0;490.0
514;Mannen en vrouwen;0;1;4;Nationaliteit: Overig;2008/'09;730.0;220.0;510.0
515;Mannen en vrouwen;0;1;4;Nationaliteit: Overig;2009/'10;780.0;240.0;540.0
516;Mannen en vrouwen;0;1;4;Nationaliteit: Overig;2010/'11;850.0;230.0;620.0
517;Mannen en vrouwen;0;1;4;Nationaliteit: Overig;2011/'12;900.0;240.0;670.0
518;Mannen en vrouwen;0;1;4;Nationaliteit: Overig;2012/'13;770.0;220.0;560.0
519;Mannen en vrouwen;0;1;4;Nationaliteit: Overig;2013/'14;840.0;250.0;590.0
520;Mannen en vrouwen;0;1;5;0;2006/'07;11720.0;3060.0;8660.0
521;Mannen en vrouwen;0;1;5;0;2007/'08;11570.0;3090.0;8480.0
522;Mannen en vrouwen;0;1;5;0;2008/'09;12410.0;3160.0;9250.0
523;Mannen en vrouwen;0;1;5;0;2009/'10;12930.0;3170.0;9760.0
524;Mannen en vrouwen;0;1;5;0;2010/'11;14010.0;3630.0;10390.0
525;Mannen en vrouwen;0;1;5;0;2011/'12;14900.0;4080.0;10820.0
526;Mannen en vrouwen;0;1;5;0;2012/'13;14540.0;3500.0;11040.0
527;Mannen en vrouwen;0;1;5;0;2013/'14;15480.0;3980.0;11500.0
528;Mannen en vrouwen;0;1;5;1;2006/'07;420.0;420.0;0.0
529;Mannen en vrouwen;0;1;5;1;2007/'08;410.0;410.0;0.0
530;Mannen en vrouwen;0;1;5;1;2008/'09;360.0;360.0;0.0
531;Mannen en vrouwen;0;1;5;1;2009/'10;360.0;360.0;0.0
532;Mannen en vrouwen;0;1;5;1;2010/'11;370.0;370.0;
533;Mannen en vrouwen;0;1;5;1;2011/'12;440.0;440.0;0.0
534;Mannen en vrouwen;0;1;5;1;2012/'13;340.0;340.0;0.0
535;Mannen en vrouwen;0;1;5;1;2013/'14;400.0;400.0;0.0
536;Mannen en vrouwen;0;1;5;2;2006/'07;4020.0;1200.0;2820.0
537;Mannen en vrouwen;0;1;5;2;2007/'08;4250.0;1290.0;2960.0
538;Mannen en vrouwen;0;1;5;2;2008/'09;4520.0;1330.0;3190.0
539;Mannen en vrouwen;0;1;5;2;2009/'10;4510.0;1260.0;3250.0
540;Mannen en vrouwen;0;1;5;2;2010/'11;5050.0;1540.0;3520.0
541;Mannen en vrouwen;0;1;5;2;2011/'12;5380.0;1650.0;3730.0
542;Mannen en vrouwen;0;1;5;2;2012/'13;5390.0;1420.0;3970.0
543;Mannen en vrouwen;0;1;5;2;2013/'14;5680.0;1630.0;4040.0
544;Mannen en vrouwen;0;1;5;3;2006/'07;4110.0;630.0;3480.0
545;Mannen en vrouwen;0;1;5;3;2007/'08;4240.0;650.0;3580.0
546;Mannen en vrouwen;0;1;5;3;2008/'09;4670.0;730.0;3940.0
547;Mannen en vrouwen;0;1;5;3;2009/'10;5010.0;760.0;4260.0
548;Mannen en vrouwen;0;1;5;3;2010/'11;5610.0;910.0;4700.0
549;Mannen en vrouwen;0;1;5;3;2011/'12;6000.0;1100.0;4900.0
550;Mannen en vrouwen;0;1;5;3;2012/'13;5800.0;930.0;4870.0
551;Mannen en vrouwen;0;1;5;3;2013/'14;6240.0;1140.0;5100.0
552;Mannen en vrouwen;0;1;5;4;2006/'07;1110.0;230.0;880.0
553;Mannen en vrouwen;0;1;5;4;2007/'08;970.0;210.0;760.0
554;Mannen en vrouwen;0;1;5;4;2008/'09;1030.0;220.0;810.0
555;Mannen en vrouwen;0;1;5;4;2009/'10;1170.0;250.0;920.0
556;Mannen en vrouwen;0;1;5;4;2010/'11;1130.0;250.0;880.0
557;Mannen en vrouwen;0;1;5;4;2011/'12;1180.0;280.0;900.0
558;Mannen en vrouwen;0;1;5;4;2012/'13;1240.0;260.0;980.0
559;Mannen en vrouwen;0;1;5;4;2013/'14;1300.0;280.0;1020.0
560;Mannen en vrouwen;0;1;5;5;2006/'07;1040.0;300.0;740.0
561;Mannen en vrouwen;0;1;5;5;2007/'08;870.0;260.0;600.0
562;Mannen en vrouwen;0;1;5;5;2008/'09;930.0;260.0;670.0
563;Mannen en vrouwen;0;1;5;5;2009/'10;950.0;260.0;690.0
564;Mannen en vrouwen;0;1;5;5;2010/'11;970.0;270.0;700.0
565;Mannen en vrouwen;0;1;5;5;2011/'12;990.0;310.0;680.0
566;Mannen en vrouwen;0;1;5;5;2012/'13;930.0;270.0;660.0
567;Mannen en vrouwen;0;1;5;5;2013/'14;950.0;250.0;700.0
568;Mannen en vrouwen;0;1;5;6;2006/'07;1010.0;280.0;730.0
569;Mannen en vrouwen;0;1;5;6;2007/'08;840.0;270.0;580.0
570;Mannen en vrouwen;0;1;5;6;2008/'09;910.0;260.0;640.0
571;Mannen en vrouwen;0;1;5;6;2009/'10;930.0;280.0;650.0
572;Mannen en vrouwen;0;1;5;6;2010/'11;880.0;290.0;600.0
573;Mannen en vrouwen;0;1;5;6;2011/'12;910.0;290.0;620.0
574;Mannen en vrouwen;0;1;5;6;2012/'13;840.0;280.0;550.0
575;Mannen en vrouwen;0;1;5;6;2013/'14;910.0;280.0;630.0
576;Mannen en vrouwen;0;1;5;7;2006/'07;9890.0;2460.0;7440.0
577;Mannen en vrouwen;0;1;5;7;2007/'08;9750.0;2480.0;7270.0
578;Mannen en vrouwen;0;1;5;7;2008/'09;10370.0;2450.0;7920.0
579;Mannen en vrouwen;0;1;5;7;2009/'10;10760.0;2420.0;8340.0
580;Mannen en vrouwen;0;1;5;7;2010/'11;11630.0;2770.0;8860.0
581;Mannen en vrouwen;0;1;5;7;2011/'12;12240.0;3060.0;9180.0
582;Mannen en vrouwen;0;1;5;7;2012/'13;11890.0;2580.0;9310.0
583;Mannen en vrouwen;0;1;5;7;2013/'14;12660.0;2950.0;9710.0
584;Mannen en vrouwen;0;1;5;8;2006/'07;930.0;330.0;600.0
585;Mannen en vrouwen;0;1;5;8;2007/'08;940.0;350.0;590.0
586;Mannen en vrouwen;0;1;5;8;2008/'09;1040.0;420.0;620.0
587;Mannen en vrouwen;0;1;5;8;2009/'10;1180.0;470.0;710.0
588;Mannen en vrouwen;0;1;5;8;2010/'11;1360.0;550.0;810.0
589;Mannen en vrouwen;0;1;5;8;2011/'12;1480.0;640.0;840.0
590;Mannen en vrouwen;0;1;5;8;2012/'13;1480.0;590.0;890.0
591;Mannen en vrouwen;0;1;5;8;2013/'14;1640.0;690.0;950.0
592;Mannen en vrouwen;0;1;5;9;2006/'07;900.0;280.0;620.0
593;Mannen en vrouwen;0;1;5;9;2007/'08;890.0;260.0;630.0
594;Mannen en vrouwen;0;1;5;9;2008/'09;990.0;280.0;710.0
595;Mannen en vrouwen;0;1;5;9;2009/'10;1000.0;290.0;710.0
596;Mannen en vrouwen;0;1;5;9;2010/'11;1020.0;300.0;720.0
597;Mannen en vrouwen;0;1;5;9;2011/'12;1180.0;380.0;810.0
598;Mannen en vrouwen;0;1;5;9;2012/'13;1170.0;340.0;830.0
599;Mannen en vrouwen;0;1;5;9;2013/'14;1190.0;350.0;840.0
600;Mannen en vrouwen;0;1;5;Nationaliteit: Nederlands;2006/'07;11460.0;2980.0;8480.0
601;Mannen en vrouwen;0;1;5;Nationaliteit: Nederlands;2007/'08;11290.0;2990.0;8300.0
602;Mannen en vrouwen;0;1;5;Nationaliteit: Nederlands;2008/'09;12090.0;3040.0;9040.0
603;Mannen en vrouwen;0;1;5;Nationaliteit: Nederlands;2009/'10;12630.0;3080.0;9540.0
604;Mannen en vrouwen;0;1;5;Nationaliteit: Nederlands;2010/'11;13670.0;3510.0;10160.0
605;Mannen en vrouwen;0;1;5;Nationaliteit: Nederlands;2011/'12;14500.0;3950.0;10540.0
606;Mannen en vrouwen;0;1;5;Nationaliteit: Nederlands;2012/'13;14090.0;3350.0;10740.0
607;Mannen en vrouwen;0;1;5;Nationaliteit: Nederlands;2013/'14;15110.0;3860.0;11250.0
608;Mannen en vrouwen;0;1;5;Nationaliteit: EER;2006/'07;140.0;40.0;100.0
609;Mannen en vrouwen;0;1;5;Nationaliteit: EER;2007/'08;150.0;40.0;100.0
610;Mannen en vrouwen;0;1;5;Nationaliteit: EER;2008/'09;150.0;40.0;110.0
611;Mannen en vrouwen;0;1;5;Nationaliteit: EER;2009/'10;160.0;30.0;130.0
612;Mannen en vrouwen;0;1;5;Nationaliteit: EER;2010/'11;210.0;50.0;150.0
613;Mannen en vrouwen;0;1;5;Nationaliteit: EER;2011/'12;240.0;80.0;160.0
614;Mannen en vrouwen;0;1;5;Nationaliteit: EER;2012/'13;280.0;90.0;190.0
615;Mannen en vrouwen;0;1;5;Nationaliteit: EER;2013/'14;240.0;70.0;170.0
616;Mannen en vrouwen;0;1;5;Nationaliteit: Overig;2006/'07;120.0;50.0;70.0
617;Mannen en vrouwen;0;1;5;Nationaliteit: Overig;2007/'08;140.0;60.0;80.0
618;Mannen en vrouwen;0;1;5;Nationaliteit: Overig;2008/'09;170.0;70.0;100.0
619;Mannen en vrouwen;0;1;5;Nationaliteit: Overig;2009/'10;150.0;60.0;90.0
620;Mannen en vrouwen;0;1;5;Nationaliteit: Overig;2010/'11;140.0;60.0;80.0
621;Mannen en vrouwen;0;1;5;Nationaliteit: Overig;2011/'12;160.0;40.0;120.0
622;Mannen en vrouwen;0;1;5;Nationaliteit: Overig;2012/'13;170.0;60.0;110.0
623;Mannen en vrouwen;0;1;5;Nationaliteit: Overig;2013/'14;130.0;50.0;80.0
624;Mannen en vrouwen;0;1;6;0;2006/'07;32500.0;13160.0;19340.0
625;Mannen en vrouwen;0;1;6;0;2007/'08;33770.0;13880.0;19890.0
626;Mannen en vrouwen;0;1;6;0;2008/'09;32770.0;12730.0;20040.0
627;Mannen en vrouwen;0;1;6;0;2009/'10;34440.0;14070.0;20370.0
628;Mannen en vrouwen;0;1;6;0;2010/'11;36690.0;15460.0;21230.0
629;Mannen en vrouwen;0;1;6;0;2011/'12;41590.0;17140.0;24460.0
630;Mannen en vrouwen;0;1;6;0;2012/'13;36060.0;14110.0;21960.0
631;Mannen en vrouwen;0;1;6;0;2013/'14;38280.0;15140.0;23140.0
632;Mannen en vrouwen;0;1;6;1;2006/'07;1620.0;1620.0;
633;Mannen en vrouwen;0;1;6;1;2007/'08;1750.0;1740.0;
634;Mannen en vrouwen;0;1;6;1;2008/'09;1550.0;1550.0;
635;Mannen en vrouwen;0;1;6;1;2009/'10;1530.0;1530.0;
636;Mannen en vrouwen;0;1;6;1;2010/'11;1500.0;1500.0;
637;Mannen en vrouwen;0;1;6;1;2011/'12;1560.0;1550.0;
638;Mannen en vrouwen;0;1;6;1;2012/'13;1260.0;1260.0;
639;Mannen en vrouwen;0;1;6;1;2013/'14;1240.0;1230.0;
640;Mannen en vrouwen;0;1;6;2;2006/'07;12870.0;5740.0;7130.0
641;Mannen en vrouwen;0;1;6;2;2007/'08;13830.0;6240.0;7590.0
642;Mannen en vrouwen;0;1;6;2;2008/'09;12460.0;5290.0;7160.0
643;Mannen en vrouwen;0;1;6;2;2009/'10;13560.0;6260.0;7300.0
644;Mannen en vrouwen;0;1;6;2;2010/'11;14210.0;6640.0;7570.0
645;Mannen en vrouwen;0;1;6;2;2011/'12;16050.0;7320.0;8730.0
646;Mannen en vrouwen;0;1;6;2;2012/'13;15150.0;6510.0;8640.0
