ID;BalansstandenEnTransacties;VorderingenEnSchulden;Sectoren;Perioden;Totaal_1;MonetairGoudEnBijzTrekkingsrechten_2;TotaalChartaalGeldEnDepositoS_3;ChartaalGeld_4;GiraleDepositoS_5;TotaalSpaartegoedenEnOvgDepositoS_6;Spaartegoeden_7;OverigeDepositoS_8;TotaalEffectenMUVAandelen_9;KortlopendeWaardepapieren_10;Obligaties_11;FinancieleDerivaten_12;TotaalLeningen_13;KortlopendeLeningen_14;LanglopendeLeningen_15;AandelenEnOverigeDeelnemingen_16;TotaalVerzekeringstechVoorzieningen_17;VoorzieningPensioenEnLevensverz_18;OverigeVerzekeringstechVoorzieningen_19;HandelskredEnTransitPosten_20
6410;Eindbalans;Schulden;Financiële instellingen;2006 2e kwartaal;4812501.0;0.0;1168473.0;22639.0;294537.0;851297.0;220609.0;630688.0;841244.0;38402.0;802842.0;;624359.0;251341.0;373018.0;1102358.0;904009.0;871473.0;32536.0;172058.0
6411;Eindbalans;Schulden;Financiële instellingen;2006 3e kwartaal;5020034.0;0.0;1210417.0;22617.0;295235.0;892565.0;221446.0;671119.0;868118.0;39940.0;828178.0;;655576.0;271490.0;384086.0;1179769.0;937079.0;904496.0;32583.0;169075.0
6412;Eindbalans;Schulden;Financiële instellingen;2006 4e kwartaal;5125235.0;0.0;1255831.0;23799.0;299208.0;932824.0;221708.0;711116.0;899354.0;37264.0;862090.0;;661993.0;277279.0;384714.0;1186242.0;948883.0;915700.0;33183.0;172932.0
6413;Eindbalans;Schulden;Financiële instellingen;2006;5125235.0;0.0;1255831.0;23799.0;299208.0;932824.0;221708.0;711116.0;899354.0;37264.0;862090.0;;661993.0;277279.0;384714.0;1186242.0;948883.0;915700.0;33183.0;172932.0
6414;Eindbalans;Schulden;Financiële instellingen;2007 1e kwartaal;5324593.0;0.0;1323991.0;22156.0;338686.0;963149.0;226958.0;736191.0;960334.0;43585.0;916749.0;;668686.0;294248.0;374438.0;1223502.0;972699.0;938769.0;33930.0;175381.0
6415;Eindbalans;Schulden;Financiële instellingen;2007 2e kwartaal;5463212.0;0.0;1387652.0;22659.0;333931.0;1031062.0;235895.0;795167.0;982357.0;37959.0;944398.0;;680907.0;320187.0;360720.0;1258594.0;983242.0;950479.0;32763.0;170460.0
6416;Eindbalans;Schulden;Financiële instellingen;2007 3e kwartaal;5608952.0;0.0;1423593.0;22470.0;317031.0;1084092.0;237613.0;846479.0;992185.0;46055.0;946130.0;;794513.0;322292.0;472221.0;1220708.0;1003679.0;972046.0;31633.0;174274.0
6417;Eindbalans;Schulden;Financiële instellingen;2007 4e kwartaal;5930299.0;0.0;1418977.0;23596.0;315878.0;1079503.0;239266.0;840237.0;1063484.0;45948.0;1017536.0;;926737.0;393703.0;533034.0;1349306.0;993420.0;962485.0;30935.0;178375.0
6418;Eindbalans;Schulden;Financiële instellingen;2007;5930299.0;0.0;1418977.0;23596.0;315878.0;1079503.0;239266.0;840237.0;1063484.0;45948.0;1017536.0;;926737.0;393703.0;533034.0;1349306.0;993420.0;962485.0;30935.0;178375.0
6419;Eindbalans;Schulden;Financiële instellingen;2008 1e kwartaal;5957227.0;0.0;1478326.0;22026.0;302325.0;1153975.0;245329.0;908646.0;1074062.0;54267.0;1019795.0;;924746.0;385774.0;538972.0;1322705.0;961037.0;928562.0;32475.0;196351.0
6420;Eindbalans;Schulden;Financiële instellingen;2008 2e kwartaal;6065433.0;0.0;1537977.0;22392.0;348979.0;1166606.0;254247.0;912359.0;1122019.0;51383.0;1070636.0;;934775.0;386142.0;548633.0;1326051.0;946689.0;912433.0;34256.0;197922.0
6421;Eindbalans;Schulden;Financiële instellingen;2008 3e kwartaal;6066313.0;0.0;1583246.0;22598.0;363351.0;1197297.0;254762.0;942535.0;1115682.0;56524.0;1059158.0;;930036.0;388071.0;541965.0;1328578.0;923129.0;888891.0;34238.0;185642.0
6422;Eindbalans;Schulden;Financiële instellingen;2008 4e kwartaal;5775607.0;0.0;1386580.0;23886.0;280240.0;1082454.0;259027.0;823427.0;1130025.0;55910.0;1074115.0;;944498.0;450797.0;493701.0;1266702.0;875833.0;840093.0;35740.0;171969.0
6423;Eindbalans;Schulden;Financiële instellingen;2008;5775607.0;0.0;1386580.0;23886.0;280240.0;1082454.0;259027.0;823427.0;1130025.0;55910.0;1074115.0;;944498.0;450797.0;493701.0;1266702.0;875833.0;840093.0;35740.0;171969.0
6424;Eindbalans;Schulden;Financiële instellingen;2009 1e kwartaal;5835343.0;0.0;1383911.0;22148.0;293554.0;1068209.0;270606.0;797603.0;1193589.0;68678.0;1124911.0;;940188.0;445032.0;495156.0;1275193.0;868959.0;830622.0;38337.0;173503.0
6425;Eindbalans;Schulden;Financiële instellingen;2009 2e kwartaal;5956220.0;0.0;1428230.0;22190.0;322555.0;1083485.0;278967.0;804518.0;1228970.0;70042.0;1158928.0;;781878.0;381493.0;400385.0;1403924.0;912629.0;874668.0;37961.0;200589.0
6426;Eindbalans;Schulden;Financiële instellingen;2009 3e kwartaal;6090932.0;0.0;1385850.0;21867.0;331674.0;1032309.0;281110.0;751199.0;1221596.0;80347.0;1141249.0;;803689.0;392003.0;411686.0;1524876.0;964621.0;927173.0;37448.0;190300.0
6427;Eindbalans;Schulden;Financiële instellingen;2009 4e kwartaal;6212398.0;0.0;1388994.0;22523.0;330086.0;1036385.0;276866.0;759519.0;1239638.0;84467.0;1155171.0;;791716.0;383775.0;407941.0;1599448.0;985743.0;949755.0;35988.0;206859.0
6428;Eindbalans;Schulden;Financiële instellingen;2009;6212398.0;0.0;1388994.0;22523.0;330086.0;1036385.0;276866.0;759519.0;1239638.0;84467.0;1155171.0;;791716.0;383775.0;407941.0;1599448.0;985743.0;949755.0;35988.0;206859.0
6429;Eindbalans;Schulden;Financiële instellingen;2010 1e kwartaal;6379656.0;0.0;1454681.0;21187.0;361068.0;1072426.0;283482.0;788944.0;1263224.0;85908.0;1177316.0;;766007.0;355771.0;410236.0;1666681.0;1036463.0;999125.0;37338.0;192600.0
6430;Eindbalans;Schulden;Financiële instellingen;2010 2e kwartaal;6505198.0;0.0;1511402.0;21113.0;380008.0;1110281.0;289725.0;820556.0;1255613.0;88724.0;1166889.0;;803696.0;353138.0;450558.0;1712240.0;1038598.0;1001224.0;37374.0;183649.0
6431;Eindbalans;Schulden;Financiële instellingen;2010 3e kwartaal;6604560.0;0.0;1460428.0;20702.0;363916.0;1075810.0;288915.0;786895.0;1267712.0;95612.0;1172100.0;;808594.0;338522.0;470072.0;1744533.0;1088711.0;1051136.0;37575.0;234582.0
6432;Eindbalans;Schulden;Financiële instellingen;2010 4e kwartaal;6623480.0;0.0;1450643.0;21208.0;382507.0;1046928.0;287925.0;759003.0;1294110.0;92620.0;1201490.0;;837633.0;315282.0;522351.0;1758515.0;1093318.0;1055804.0;37514.0;189261.0
6433;Eindbalans;Schulden;Financiële instellingen;2010;6623480.0;0.0;1450643.0;21208.0;382507.0;1046928.0;287925.0;759003.0;1294110.0;92620.0;1201490.0;;837633.0;315282.0;522351.0;1758515.0;1093318.0;1055804.0;37514.0;189261.0
6434;Eindbalans;Schulden;Financiële instellingen;2011 1e kwartaal;6648322.0;0.0;1439328.0;19717.0;360393.0;1059218.0;293242.0;765976.0;1286395.0;106142.0;1180253.0;;849749.0;317394.0;532355.0;1784484.0;1086125.0;1045527.0;40598.0;202241.0
6435;Eindbalans;Schulden;Financiële instellingen;2011 2e kwartaal;6714001.0;0.0;1452393.0;19488.0;376059.0;1056846.0;299518.0;757328.0;1316658.0;121801.0;1194857.0;;855568.0;329263.0;526305.0;1787732.0;1092472.0;1051898.0;40574.0;209178.0
6436;Eindbalans;Schulden;Financiële instellingen;2011 3e kwartaal;6902772.0;0.0;1604720.0;19094.0;395488.0;1190138.0;300563.0;889575.0;1315864.0;116443.0;1199421.0;;849653.0;346465.0;503188.0;1791488.0;1119799.0;1079203.0;40596.0;221248.0
6437;Eindbalans;Schulden;Financiële instellingen;2011 4e kwartaal;7003162.0;0.0;1647045.0;19322.0;429916.0;1197807.0;302453.0;895354.0;1319653.0;116440.0;1203213.0;;843920.0;354849.0;489071.0;1799272.0;1165741.0;1124986.0;40755.0;227531.0
6438;Eindbalans;Schulden;Financiële instellingen;2011;7003162.0;0.0;1647045.0;19322.0;429916.0;1197807.0;302453.0;895354.0;1319653.0;116440.0;1203213.0;;843920.0;354849.0;489071.0;1799272.0;1165741.0;1124986.0;40755.0;227531.0
6439;Eindbalans;Schulden;Financiële instellingen;2012 1e kwartaal;7184214.0;0.0;1672208.0;17824.0;432264.0;1222120.0;310899.0;911221.0;1342044.0;133670.0;1208374.0;;858572.0;374230.0;484342.0;1865710.0;1210068.0;1166290.0;43778.0;235612.0
6440;Eindbalans;Schulden;Monetaire financiële instellingen;2001 1e kwartaal;;;;;;;;;;;;;;;;;;;;
6441;Eindbalans;Schulden;Monetaire financiële instellingen;2001 2e kwartaal;;;;;;;;;;;;;;;;;;;;
6442;Eindbalans;Schulden;Monetaire financiële instellingen;2001 3e kwartaal;;;;;;;;;;;;;;;;;;;;
6443;Eindbalans;Schulden;Monetaire financiële instellingen;2001 4e kwartaal;;;;;;;;;;;;;;;;;;;;
6444;Eindbalans;Schulden;Monetaire financiële instellingen;2001;;;;;;;;;;;;;;;;;;;;
6445;Eindbalans;Schulden;Monetaire financiële instellingen;2002 1e kwartaal;;;;;;;;;;;;;;;;;;;;
6446;Eindbalans;Schulden;Monetaire financiële instellingen;2002 2e kwartaal;;;;;;;;;;;;;;;;;;;;
6447;Eindbalans;Schulden;Monetaire financiële instellingen;2002 3e kwartaal;;;;;;;;;;;;;;;;;;;;
6448;Eindbalans;Schulden;Monetaire financiële instellingen;2002 4e kwartaal;;;;;;;;;;;;;;;;;;;;
6449;Eindbalans;Schulden;Monetaire financiële instellingen;2002;;;;;;;;;;;;;;;;;;;;
6450;Eindbalans;Schulden;Monetaire financiële instellingen;2003 1e kwartaal;;;;;;;;;;;;;;;;;;;;
6451;Eindbalans;Schulden;Monetaire financiële instellingen;2003 2e kwartaal;;;;;;;;;;;;;;;;;;;;
6452;Eindbalans;Schulden;Monetaire financiële instellingen;2003 3e kwartaal;;;;;;;;;;;;;;;;;;;;
6453;Eindbalans;Schulden;Monetaire financiële instellingen;2003 4e kwartaal;;;;;;;;;;;;;;;;;;;;
6454;Eindbalans;Schulden;Monetaire financiële instellingen;2003;;;;;;;;;;;;;;;;;;;;
6455;Eindbalans;Schulden;Monetaire financiële instellingen;2004 1e kwartaal;;;;;;;;;;;;;;;;;;;;
6456;Eindbalans;Schulden;Monetaire financiële instellingen;2004 2e kwartaal;;;;;;;;;;;;;;;;;;;;
6457;Eindbalans;Schulden;Monetaire financiële instellingen;2004 3e kwartaal;;;;;;;;;;;;;;;;;;;;
6458;Eindbalans;Schulden;Monetaire financiële instellingen;2004 4e kwartaal;;;;;;;;;;;;;;;;;;;;
6459;Eindbalans;Schulden;Monetaire financiële instellingen;2004;;;;;;;;;;;;;;;;;;;;
6460;Eindbalans;Schulden;Monetaire financiële instellingen;2005 1e kwartaal;1642409.0;0.0;1046652.0;21867.0;248781.0;776004.0;202834.0;573170.0;311307.0;37866.0;273441.0;;115141.0;23612.0;91529.0;88425.0;0.0;0.0;0.0;80884.0
6461;Eindbalans;Schulden;Monetaire financiële instellingen;2005 2e kwartaal;1705446.0;0.0;1067884.0;22487.0;254889.0;790508.0;208637.0;581871.0;333303.0;37143.0;296160.0;;111145.0;17679.0;93466.0;97600.0;0.0;0.0;0.0;95514.0
6462;Eindbalans;Schulden;Monetaire financiële instellingen;2005 3e kwartaal;1747675.0;0.0;1102633.0;22471.0;266614.0;813548.0;210709.0;602839.0;340679.0;31289.0;309390.0;;116537.0;21557.0;94980.0;96176.0;0.0;0.0;0.0;91650.0
6463;Eindbalans;Schulden;Monetaire financiële instellingen;2005 4e kwartaal;1764212.0;0.0;1098074.0;23263.0;253228.0;821583.0;210686.0;610897.0;344654.0;31371.0;313283.0;;118224.0;26039.0;92185.0;104843.0;0.0;0.0;0.0;98417.0
6464;Eindbalans;Schulden;Monetaire financiële instellingen;2005;1764212.0;0.0;1098074.0;23263.0;253228.0;821583.0;210686.0;610897.0;344654.0;31371.0;313283.0;;118224.0;26039.0;92185.0;104843.0;0.0;0.0;0.0;98417.0
6465;Eindbalans;Schulden;Monetaire financiële instellingen;2006 1e kwartaal;1854254.0;0.0;1195798.0;22265.0;308332.0;865201.0;215861.0;649340.0;350120.0;35213.0;314907.0;;121826.0;21522.0;100304.0;110524.0;0.0;0.0;0.0;75986.0
6466;Eindbalans;Schulden;Monetaire financiële instellingen;2006 2e kwartaal;1834117.0;0.0;1168473.0;22639.0;294537.0;851297.0;220609.0;630688.0;351062.0;32665.0;318397.0;;111511.0;13216.0;98295.0;104382.0;0.0;0.0;0.0;98689.0
6467;Eindbalans;Schulden;Monetaire financiële instellingen;2006 3e kwartaal;1889384.0;0.0;1210417.0;22617.0;295235.0;892565.0;221446.0;671119.0;362305.0;34343.0;327962.0;;112885.0;16880.0;96005.0;108020.0;0.0;0.0;0.0;95757.0
6468;Eindbalans;Schulden;Monetaire financiële instellingen;2006 4e kwartaal;1931348.0;0.0;1255831.0;23799.0;299208.0;932824.0;221708.0;711116.0;366235.0;32438.0;333797.0;;102666.0;11539.0;91127.0;112282.0;0.0;0.0;0.0;94334.0
6469;Eindbalans;Schulden;Monetaire financiële instellingen;2006;1931348.0;0.0;1255831.0;23799.0;299208.0;932824.0;221708.0;711116.0;366235.0;32438.0;333797.0;;102666.0;11539.0;91127.0;112282.0;0.0;0.0;0.0;94334.0
6470;Eindbalans;Schulden;Monetaire financiële instellingen;2007 1e kwartaal;2053175.0;0.0;1323991.0;22156.0;338686.0;963149.0;226958.0;736191.0;395906.0;38047.0;357859.0;;111639.0;20865.0;90774.0;126984.0;0.0;0.0;0.0;94655.0
6471;Eindbalans;Schulden;Monetaire financiële instellingen;2007 2e kwartaal;2128040.0;0.0;1387652.0;22659.0;333931.0;1031062.0;235895.0;795167.0;388281.0;31116.0;357165.0;;125863.0;33304.0;92559.0;133238.0;0.0;0.0;0.0;93006.0
6472;Eindbalans;Schulden;Monetaire financiële instellingen;2007 3e kwartaal;2170600.0;0.0;1423593.0;22470.0;317031.0;1084092.0;237613.0;846479.0;397236.0;39197.0;358039.0;;108152.0;19273.0;88879.0;141576.0;0.0;0.0;0.0;100043.0
6473;Eindbalans;Schulden;Monetaire financiële instellingen;2007 4e kwartaal;2271698.0;0.0;1418977.0;23596.0;315878.0;1079503.0;239266.0;840237.0;390326.0;39771.0;350555.0;;194455.0;68353.0;126102.0;162654.0;0.0;0.0;0.0;105286.0
6474;Eindbalans;Schulden;Monetaire financiële instellingen;2007;2271698.0;0.0;1418977.0;23596.0;315878.0;1079503.0;239266.0;840237.0;390326.0;39771.0;350555.0;;194455.0;68353.0;126102.0;162654.0;0.0;0.0;0.0;105286.0
6475;Eindbalans;Schulden;Monetaire financiële instellingen;2008 1e kwartaal;2280282.0;0.0;1478326.0;22026.0;302325.0;1153975.0;245329.0;908646.0;387445.0;51779.0;335666.0;;134026.0;10590.0;123436.0;154580.0;0.0;0.0;0.0;125905.0
6476;Eindbalans;Schulden;Monetaire financiële instellingen;2008 2e kwartaal;2359729.0;0.0;1537977.0;22392.0;348979.0;1166606.0;254247.0;912359.0;394724.0;49225.0;345499.0;;145722.0;20608.0;125114.0;156175.0;0.0;0.0;0.0;125131.0
6477;Eindbalans;Schulden;Monetaire financiële instellingen;2008 3e kwartaal;2417646.0;0.0;1583246.0;22598.0;363351.0;1197297.0;254762.0;942535.0;407249.0;53505.0;353744.0;;158880.0;31271.0;127609.0;153100.0;0.0;0.0;0.0;115171.0
6478;Eindbalans;Schulden;Monetaire financiële instellingen;2008 4e kwartaal;2188471.0;0.0;1386580.0;23886.0;280240.0;1082454.0;259027.0;823427.0;392306.0;52975.0;339331.0;;205882.0;88089.0;117793.0;96776.0;0.0;0.0;0.0;106927.0
6479;Eindbalans;Schulden;Monetaire financiële instellingen;2008;2188471.0;0.0;1386580.0;23886.0;280240.0;1082454.0;259027.0;823427.0;392306.0;52975.0;339331.0;;205882.0;88089.0;117793.0;96776.0;0.0;0.0;0.0;106927.0
6480;Eindbalans;Schulden;Monetaire financiële instellingen;2009 1e kwartaal;2213144.0;0.0;1383911.0;22148.0;293554.0;1068209.0;270606.0;797603.0;426013.0;66708.0;359305.0;;205904.0;85297.0;120607.0;100228.0;0.0;0.0;0.0;97088.0
6481;Eindbalans;Schulden;Monetaire financiële instellingen;2009 2e kwartaal;2250803.0;0.0;1428230.0;22190.0;322555.0;1083485.0;278967.0;804518.0;444148.0;68525.0;375623.0;;160865.0;41734.0;119131.0;105266.0;0.0;0.0;0.0;112294.0
6482;Eindbalans;Schulden;Monetaire financiële instellingen;2009 3e kwartaal;2209175.0;0.0;1385850.0;21867.0;331674.0;1032309.0;281110.0;751199.0;457951.0;78716.0;379235.0;;152998.0;35376.0;117622.0;109357.0;0.0;0.0;0.0;103019.0
6483;Eindbalans;Schulden;Monetaire financiële instellingen;2009 4e kwartaal;2236030.0;0.0;1388994.0;22523.0;330086.0;1036385.0;276866.0;759519.0;467855.0;83260.0;384595.0;;152528.0;38251.0;114277.0;111764.0;0.0;0.0;0.0;114889.0
6484;Eindbalans;Schulden;Monetaire financiële instellingen;2009;2236030.0;0.0;1388994.0;22523.0;330086.0;1036385.0;276866.0;759519.0;467855.0;83260.0;384595.0;;152528.0;38251.0;114277.0;111764.0;0.0;0.0;0.0;114889.0
6485;Eindbalans;Schulden;Monetaire financiële instellingen;2010 1e kwartaal;2299197.0;0.0;1454681.0;21187.0;361068.0;1072426.0;283482.0;788944.0;501397.0;84685.0;416712.0;;149616.0;37522.0;112094.0;109116.0;0.0;0.0;0.0;84387.0
6486;Eindbalans;Schulden;Monetaire financiële instellingen;2010 2e kwartaal;2358892.0;0.0;1511402.0;21113.0;380008.0;1110281.0;289725.0;820556.0;502357.0;87627.0;414730.0;;161206.0;36824.0;124382.0;116927.0;0.0;0.0;0.0;67000.0
6487;Eindbalans;Schulden;Monetaire financiële instellingen;2010 3e kwartaal;2319325.0;0.0;1460428.0;20702.0;363916.0;1075810.0;288915.0;786895.0;515541.0;94555.0;420986.0;;135401.0;10251.0;125150.0;116770.0;0.0;0.0;0.0;91185.0
6488;Eindbalans;Schulden;Monetaire financiële instellingen;2010 4e kwartaal;2310939.0;0.0;1450643.0;21208.0;382507.0;1046928.0;287925.0;759003.0;521879.0;91521.0;430358.0;;149005.0;3019.0;145986.0;120787.0;0.0;0.0;0.0;68625.0
6489;Eindbalans;Schulden;Monetaire financiële instellingen;2010;2310939.0;0.0;1450643.0;21208.0;382507.0;1046928.0;287925.0;759003.0;521879.0;91521.0;430358.0;;149005.0;3019.0;145986.0;120787.0;0.0;0.0;0.0;68625.0
6490;Eindbalans;Schulden;Monetaire financiële instellingen;2011 1e kwartaal;2320653.0;0.0;1439328.0;19717.0;360393.0;1059218.0;293242.0;765976.0;542804.0;104996.0;437808.0;;143828.0;1505.0;142323.0;119663.0;0.0;0.0;0.0;75030.0
6491;Eindbalans;Schulden;Monetaire financiële instellingen;2011 2e kwartaal;2365774.0;0.0;1452393.0;19488.0;376059.0;1056846.0;299518.0;757328.0;570751.0;120227.0;450524.0;;153890.0;11128.0;142762.0;118871.0;0.0;0.0;0.0;69869.0
6492;Eindbalans;Schulden;Monetaire financiële instellingen;2011 3e kwartaal;2518060.0;0.0;1604720.0;19094.0;395488.0;1190138.0;300563.0;889575.0;576577.0;114677.0;461900.0;;148304.0;9865.0;138439.0;118404.0;0.0;0.0;0.0;70055.0
6493;Eindbalans;Schulden;Monetaire financiële instellingen;2011 4e kwartaal;2552873.0;0.0;1647045.0;19322.0;429916.0;1197807.0;302453.0;895354.0;562528.0;115493.0;447035.0;;147891.0;3830.0;144061.0;116654.0;0.0;0.0;0.0;78755.0
6494;Eindbalans;Schulden;Monetaire financiële instellingen;2011;2552873.0;0.0;1647045.0;19322.0;429916.0;1197807.0;302453.0;895354.0;562528.0;115493.0;447035.0;;147891.0;3830.0;144061.0;116654.0;0.0;0.0;0.0;78755.0
6495;Eindbalans;Schulden;Monetaire financiële instellingen;2012 1e kwartaal;2630676.0;0.0;1672208.0;17824.0;432264.0;1222120.0;310899.0;911221.0;587211.0;132729.0;454482.0;;171985.0;25019.0;146966.0;120019.0;0.0;0.0;0.0;79253.0
6496;Eindbalans;Schulden;Overige financiële instellingen;2001 1e kwartaal;;;;;;;;;;;;;;;;;;;;
6497;Eindbalans;Schulden;Overige financiële instellingen;2001 2e kwartaal;;;;;;;;;;;;;;;;;;;;
6498;Eindbalans;Schulden;Overige financiële instellingen;2001 3e kwartaal;;;;;;;;;;;;;;;;;;;;
6499;Eindbalans;Schulden;Overige financiële instellingen;2001 4e kwartaal;;;;;;;;;;;;;;;;;;;;
6500;Eindbalans;Schulden;Overige financiële instellingen;2001;;;;;;;;;;;;;;;;;;;;
6501;Eindbalans;Schulden;Overige financiële instellingen;2002 1e kwartaal;;;;;;;;;;;;;;;;;;;;
6502;Eindbalans;Schulden;Overige financiële instellingen;2002 2e kwartaal;;;;;;;;;;;;;;;;;;;;
6503;Eindbalans;Schulden;Overige financiële instellingen;2002 3e kwartaal;;;;;;;;;;;;;;;;;;;;
6504;Eindbalans;Schulden;Overige financiële instellingen;2002 4e kwartaal;;;;;;;;;;;;;;;;;;;;
6505;Eindbalans;Schulden;Overige financiële instellingen;2002;;;;;;;;;;;;;;;;;;;;
6506;Eindbalans;Schulden;Overige financiële instellingen;2003 1e kwartaal;;;;;;;;;;;;;;;;;;;;
6507;Eindbalans;Schulden;Overige financiële instellingen;2003 2e kwartaal;;;;;;;;;;;;;;;;;;;;
6508;Eindbalans;Schulden;Overige financiële instellingen;2003 3e kwartaal;;;;;;;;;;;;;;;;;;;;
6509;Eindbalans;Schulden;Overige financiële instellingen;2003 4e kwartaal;;;;;;;;;;;;;;;;;;;;
6510;Eindbalans;Schulden;Overige financiële instellingen;2003;;;;;;;;;;;;;;;;;;;;
6511;Eindbalans;Schulden;Overige financiële instellingen;2004 1e kwartaal;;;;;;;;;;;;;;;;;;;;
6512;Eindbalans;Schulden;Overige financiële instellingen;2004 2e kwartaal;;;;;;;;;;;;;;;;;;;;
6513;Eindbalans;Schulden;Overige financiële instellingen;2004 3e kwartaal;;;;;;;;;;;;;;;;;;;;
6514;Eindbalans;Schulden;Overige financiële instellingen;2004 4e kwartaal;;;;;;;;;;;;;;;;;;;;
6515;Eindbalans;Schulden;Overige financiële instellingen;2004;;;;;;;;;;;;;;;;;;;;
6516;Eindbalans;Schulden;Overige financiële instellingen;2005 1e kwartaal;1602932.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;436709.0;476.0;436233.0;;390163.0;159673.0;230490.0;747398.0;0.0;0.0;0.0;28662.0
6517;Eindbalans;Schulden;Overige financiële instellingen;2005 2e kwartaal;1655559.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;449879.0;365.0;449514.0;;410286.0;167688.0;242598.0;766520.0;0.0;0.0;0.0;28874.0
6518;Eindbalans;Schulden;Overige financiële instellingen;2005 3e kwartaal;1711234.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;449798.0;393.0;449405.0;;445175.0;185407.0;259768.0;785792.0;0.0;0.0;0.0;30469.0
6519;Eindbalans;Schulden;Overige financiële instellingen;2005 4e kwartaal;1809325.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;468827.0;608.0;468219.0;;481812.0;203036.0;278776.0;826609.0;0.0;0.0;0.0;32077.0
6520;Eindbalans;Schulden;Overige financiële instellingen;2005;1809325.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;468827.0;608.0;468219.0;;481812.0;203036.0;278776.0;826609.0;0.0;0.0;0.0;32077.0
6521;Eindbalans;Schulden;Overige financiële instellingen;2006 1e kwartaal;1825124.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;474841.0;4770.0;470071.0;;469079.0;210070.0;259009.0;844318.0;0.0;0.0;0.0;36886.0
6522;Eindbalans;Schulden;Overige financiële instellingen;2006 2e kwartaal;1953010.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;489682.0;5737.0;483945.0;;475029.0;210188.0;264841.0;949685.0;0.0;0.0;0.0;38614.0
6523;Eindbalans;Schulden;Overige financiële instellingen;2006 3e kwartaal;2062631.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;505313.0;5597.0;499716.0;;497243.0;219386.0;277857.0;1021545.0;0.0;0.0;0.0;38530.0
6524;Eindbalans;Schulden;Overige financiële instellingen;2006 4e kwartaal;2112151.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;532619.0;4826.0;527793.0;;510686.0;226396.0;284290.0;1026486.0;0.0;0.0;0.0;42360.0
6525;Eindbalans;Schulden;Overige financiële instellingen;2006;2112151.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;532619.0;4826.0;527793.0;;510686.0;226396.0;284290.0;1026486.0;0.0;0.0;0.0;42360.0
6526;Eindbalans;Schulden;Overige financiële instellingen;2007 1e kwartaal;2168796.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;563928.0;5538.0;558390.0;;510798.0;238637.0;272161.0;1052527.0;0.0;0.0;0.0;41543.0
6527;Eindbalans;Schulden;Overige financiële instellingen;2007 2e kwartaal;2222098.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;593576.0;6843.0;586733.0;;509607.0;253588.0;256019.0;1081217.0;0.0;0.0;0.0;37698.0
6528;Eindbalans;Schulden;Overige financiële instellingen;2007 3e kwartaal;2310562.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;594449.0;6858.0;587591.0;;648751.0;278415.0;370336.0;1034565.0;0.0;0.0;0.0;32797.0
6529;Eindbalans;Schulden;Overige financiële instellingen;2007 4e kwartaal;2545500.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;672658.0;6177.0;666481.0;;695239.0;301068.0;394171.0;1147251.0;0.0;0.0;0.0;30352.0
6530;Eindbalans;Schulden;Overige financiële instellingen;2007;2545500.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;672658.0;6177.0;666481.0;;695239.0;301068.0;394171.0;1147251.0;0.0;0.0;0.0;30352.0
6531;Eindbalans;Schulden;Overige financiële instellingen;2008 1e kwartaal;2580212.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;686095.0;2488.0;683607.0;;733181.0;330669.0;402512.0;1130504.0;0.0;0.0;0.0;30432.0
6532;Eindbalans;Schulden;Overige financiële instellingen;2008 2e kwartaal;2630309.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;726745.0;2158.0;724587.0;;742995.0;329642.0;413353.0;1131371.0;0.0;0.0;0.0;29198.0
6533;Eindbalans;Schulden;Overige financiële instellingen;2008 3e kwartaal;2598615.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;707855.0;3019.0;704836.0;;725092.0;319026.0;406066.0;1135695.0;0.0;0.0;0.0;29973.0
6534;Eindbalans;Schulden;Overige financiële instellingen;2008 4e kwartaal;2565016.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;737119.0;2935.0;734184.0;;668024.0;302057.0;365967.0;1134199.0;0.0;0.0;0.0;25674.0
6535;Eindbalans;Schulden;Overige financiële instellingen;2008;2565016.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;737119.0;2935.0;734184.0;;668024.0;302057.0;365967.0;1134199.0;0.0;0.0;0.0;25674.0
6536;Eindbalans;Schulden;Overige financiële instellingen;2009 1e kwartaal;2608480.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;766982.0;1970.0;765012.0;;670426.0;304595.0;365831.0;1138156.0;0.0;0.0;0.0;32916.0
