ID;Leeftijd;Perioden;Mannen_1;Vrouwen_2;Mannen_3;Vrouwen_4
1113;23,5 jaar;2039;57.78582;60.5;0.00034;0.00017
1114;23,5 jaar;2040;57.84203;60.54875;0.00034;0.00017
1115;23,5 jaar;2041;57.89755;60.59715;0.00034;0.00017
1116;23,5 jaar;2042;57.95249;60.64521;0.00033;0.00017
1117;23,5 jaar;2043;58.00693;60.69297;0.00033;0.00017
1118;23,5 jaar;2044;58.06098;60.74043;0.00033;0.00016
1119;23,5 jaar;2045;58.11474;60.78765;0.00032;0.00016
1120;23,5 jaar;2046;58.16832;60.83464;0.00032;0.00016
1121;23,5 jaar;2047;58.22184;60.88146;0.00032;0.00016
1122;23,5 jaar;2048;58.27541;60.92814;0.00031;0.00016
1123;23,5 jaar;2049;58.32914;60.97473;0.00031;0.00016
1124;23,5 jaar;2050;58.38317;61.02128;0.00031;0.00016
1125;24,5 jaar;2006;53.88762;57.8201;0.00045;0.00023
1126;24,5 jaar;2007;54.05398;57.87257;0.00045;0.00023
1127;24,5 jaar;2008;54.19374;57.92021;0.00045;0.00023
1128;24,5 jaar;2009;54.33437;57.96774;0.00045;0.00023
1129;24,5 jaar;2010;54.47429;58.01055;0.00045;0.00023
1130;24,5 jaar;2011;54.612;58.05331;0.00045;0.00023
1131;24,5 jaar;2012;54.74605;58.10534;0.00045;0.00022
1132;24,5 jaar;2013;54.87504;58.15738;0.00045;0.00022
1133;24,5 jaar;2014;54.99766;58.20946;0.00045;0.00022
1134;24,5 jaar;2015;55.11259;58.26161;0.00045;0.00022
1135;24,5 jaar;2016;55.21858;58.31386;0.00045;0.00022
1136;24,5 jaar;2017;55.34261;58.36624;0.00045;0.00022
1137;24,5 jaar;2018;55.45516;58.41878;0.00045;0.00021
1138;24,5 jaar;2019;55.5568;58.47151;0.00044;0.00021
1139;24,5 jaar;2020;55.64958;58.52444;0.00044;0.00021
1140;24,5 jaar;2021;55.73446;58.57752;0.00043;0.00021
1141;24,5 jaar;2022;55.81238;58.6307;0.00043;0.0002
1142;24,5 jaar;2023;55.88421;58.68395;0.00042;0.0002
1143;24,5 jaar;2024;55.95084;58.73721;0.00042;0.0002
1144;24,5 jaar;2025;56.0131;58.79046;0.00041;0.0002
1145;24,5 jaar;2026;56.07183;58.84364;0.00041;0.00019
1146;24,5 jaar;2027;56.12786;58.89672;0.0004;0.00019
1147;24,5 jaar;2028;56.182;58.94964;0.0004;0.00019
1148;24,5 jaar;2029;56.23506;59.00236;0.00039;0.00019
1149;24,5 jaar;2030;56.28785;59.05484;0.00039;0.00018
1150;24,5 jaar;2031;56.34117;59.10703;0.00038;0.00018
1151;24,5 jaar;2032;56.39581;59.15888;0.00038;0.00018
1152;24,5 jaar;2033;56.45256;59.21035;0.00037;0.00018
1153;24,5 jaar;2034;56.51218;59.26137;0.00037;0.00017
1154;24,5 jaar;2035;56.5729;59.31195;0.00037;0.00017
1155;24,5 jaar;2036;56.63252;59.36214;0.00036;0.00017
1156;24,5 jaar;2037;56.69112;59.41193;0.00036;0.00017
1157;24,5 jaar;2038;56.74877;59.46133;0.00036;0.00017
1158;24,5 jaar;2039;56.80557;59.51036;0.00035;0.00016
1159;24,5 jaar;2040;56.8616;59.55902;0.00035;0.00016
1160;24,5 jaar;2041;56.91694;59.60733;0.00034;0.00016
1161;24,5 jaar;2042;56.9717;59.6553;0.00034;0.00016
1162;24,5 jaar;2043;57.02597;59.70297;0.00034;0.00016
1163;24,5 jaar;2044;57.07984;59.75035;0.00033;0.00016
1164;24,5 jaar;2045;57.13344;59.79748;0.00033;0.00016
1165;24,5 jaar;2046;57.18685;59.84439;0.00033;0.00015
1166;24,5 jaar;2047;57.2402;59.89113;0.00032;0.00015
1167;24,5 jaar;2048;57.2936;59.93772;0.00032;0.00015
1168;24,5 jaar;2049;57.34716;59.98423;0.00032;0.00015
1169;24,5 jaar;2050;57.40102;60.03069;0.00032;0.00015
1170;25,5 jaar;2006;52.91176;56.83351;0.00046;0.00023
1171;25,5 jaar;2007;53.07816;56.88589;0.00046;0.00023
1172;25,5 jaar;2008;53.21803;56.93346;0.00046;0.00023
1173;25,5 jaar;2009;53.35876;56.98092;0.00046;0.00023
1174;25,5 jaar;2010;53.49879;57.02365;0.00046;0.00023
1175;25,5 jaar;2011;53.63659;57.06635;0.00046;0.00022
1176;25,5 jaar;2012;53.77072;57.11829;0.00046;0.00022
1177;25,5 jaar;2013;53.89978;57.17025;0.00046;0.00022
1178;25,5 jaar;2014;54.02244;57.22224;0.00046;0.00022
1179;25,5 jaar;2015;54.13739;57.27429;0.00046;0.00022
1180;25,5 jaar;2016;54.24338;57.32644;0.00046;0.00022
1181;25,5 jaar;2017;54.36731;57.37872;0.00046;0.00021
1182;25,5 jaar;2018;54.47973;57.43114;0.00046;0.00021
1183;25,5 jaar;2019;54.58121;57.48376;0.00045;0.00021
1184;25,5 jaar;2020;54.6738;57.53655;0.00045;0.00021
1185;25,5 jaar;2021;54.75847;57.58949;0.00044;0.0002
1186;25,5 jaar;2022;54.83616;57.64254;0.00044;0.0002
1187;25,5 jaar;2023;54.90775;57.69564;0.00043;0.0002
1188;25,5 jaar;2024;54.97412;57.74876;0.00043;0.0002
1189;25,5 jaar;2025;55.03612;57.80187;0.00042;0.00019
1190;25,5 jaar;2026;55.09459;57.8549;0.00042;0.00019
1191;25,5 jaar;2027;55.15034;57.90783;0.00041;0.00019
1192;25,5 jaar;2028;55.20421;57.96061;0.00041;0.00019
1193;25,5 jaar;2029;55.25701;58.01319;0.0004;0.00018
1194;25,5 jaar;2030;55.30954;58.06553;0.0004;0.00018
1195;25,5 jaar;2031;55.36261;58.11759;0.00039;0.00018
1196;25,5 jaar;2032;55.41701;58.16932;0.00039;0.00018
1197;25,5 jaar;2033;55.47353;58.22067;0.00038;0.00017
1198;25,5 jaar;2034;55.53294;58.27158;0.00038;0.00017
1199;25,5 jaar;2035;55.59346;58.32206;0.00038;0.00017
1200;25,5 jaar;2036;55.65289;58.37214;0.00037;0.00017
1201;25,5 jaar;2037;55.71129;58.42183;0.00037;0.00017
1202;25,5 jaar;2038;55.76876;58.47115;0.00036;0.00017
1203;25,5 jaar;2039;55.82538;58.52008;0.00036;0.00016
1204;25,5 jaar;2040;55.88123;58.56866;0.00036;0.00016
1205;25,5 jaar;2041;55.9364;58.61688;0.00035;0.00016
1206;25,5 jaar;2042;55.99098;58.66477;0.00035;0.00016
1207;25,5 jaar;2043;56.04507;58.71236;0.00035;0.00016
1208;25,5 jaar;2044;56.09878;58.75966;0.00034;0.00016
1209;25,5 jaar;2045;56.15221;58.80671;0.00034;0.00015
1210;25,5 jaar;2046;56.20545;58.85354;0.00034;0.00015
1211;25,5 jaar;2047;56.25863;58.9002;0.00033;0.00015
1212;25,5 jaar;2048;56.31187;58.94671;0.00033;0.00015
1213;25,5 jaar;2049;56.36527;58.99314;0.00033;0.00015
1214;25,5 jaar;2050;56.41896;59.03952;0.00032;0.00015
1215;26,5 jaar;2006;51.93604;55.84657;0.0005;0.00026
1216;26,5 jaar;2007;52.10247;55.89886;0.0005;0.00025
1217;26,5 jaar;2008;52.24244;55.94636;0.0005;0.00025
1218;26,5 jaar;2009;52.38328;55.99375;0.0005;0.00025
1219;26,5 jaar;2010;52.5234;56.03642;0.0005;0.00025
1220;26,5 jaar;2011;52.66129;56.07905;0.0005;0.00025
1221;26,5 jaar;2012;52.79549;56.13092;0.0005;0.00025
1222;26,5 jaar;2013;52.92462;56.18279;0.0005;0.00024
1223;26,5 jaar;2014;53.04732;56.23469;0.0005;0.00024
1224;26,5 jaar;2015;53.16229;56.28666;0.0005;0.00024
1225;26,5 jaar;2016;53.26827;56.33871;0.0005;0.00024
1226;26,5 jaar;2017;53.39211;56.39089;0.00049;0.00024
1227;26,5 jaar;2018;53.50439;56.4432;0.00049;0.00023
1228;26,5 jaar;2019;53.60572;56.4957;0.00048;0.00023
1229;26,5 jaar;2020;53.69812;56.54837;0.00048;0.00023
1230;26,5 jaar;2021;53.78259;56.60118;0.00048;0.00023
1231;26,5 jaar;2022;53.86005;56.65409;0.00047;0.00022
1232;26,5 jaar;2023;53.9314;56.70705;0.00047;0.00022
1233;26,5 jaar;2024;53.99752;56.76004;0.00046;0.00022
1234;26,5 jaar;2025;54.05926;56.813;0.00045;0.00021
1235;26,5 jaar;2026;54.11746;56.86589;0.00045;0.00021
1236;26,5 jaar;2027;54.17295;56.91868;0.00044;0.00021
1237;26,5 jaar;2028;54.22655;56.97132;0.00044;0.00021
1238;26,5 jaar;2029;54.27909;57.02376;0.00043;0.0002
1239;26,5 jaar;2030;54.33136;57.07598;0.00043;0.0002
1240;26,5 jaar;2031;54.38419;57.12791;0.00042;0.0002
1241;26,5 jaar;2032;54.43836;57.17952;0.00042;0.0002
1242;26,5 jaar;2033;54.49465;57.23075;0.00041;0.00019
1243;26,5 jaar;2034;54.55385;57.28155;0.00041;0.00019
1244;26,5 jaar;2035;54.61417;57.33193;0.0004;0.00019
1245;26,5 jaar;2036;54.6734;57.38191;0.0004;0.00019
1246;26,5 jaar;2037;54.73162;57.43151;0.0004;0.00018
1247;26,5 jaar;2038;54.78891;57.48074;0.00039;0.00018
1248;26,5 jaar;2039;54.84534;57.52958;0.00039;0.00018
1249;26,5 jaar;2040;54.90101;57.57807;0.00038;0.00018
1250;26,5 jaar;2041;54.95601;57.62621;0.00038;0.00018
1251;26,5 jaar;2042;55.01042;57.67403;0.00038;0.00018
1252;26,5 jaar;2043;55.06434;57.72153;0.00037;0.00017
1253;26,5 jaar;2044;55.11788;57.76875;0.00037;0.00017
1254;26,5 jaar;2045;55.17114;57.81573;0.00037;0.00017
1255;26,5 jaar;2046;55.22422;57.86248;0.00036;0.00017
1256;26,5 jaar;2047;55.27724;57.90906;0.00036;0.00017
1257;26,5 jaar;2048;55.3303;57.9555;0.00036;0.00017
1258;26,5 jaar;2049;55.38354;58.00184;0.00035;0.00016
1259;26,5 jaar;2050;55.43707;58.04815;0.00035;0.00016
1260;27,5 jaar;2006;50.9616;54.86069;0.00051;0.00027
1261;27,5 jaar;2007;51.12807;54.9129;0.00051;0.00027
1262;27,5 jaar;2008;51.26814;54.96032;0.00051;0.00027
1263;27,5 jaar;2009;51.40907;55.00764;0.00051;0.00027
1264;27,5 jaar;2010;51.54929;55.05024;0.00051;0.00027
1265;27,5 jaar;2011;51.68726;55.09279;0.00051;0.00026
1266;27,5 jaar;2012;51.82155;55.14458;0.00051;0.00026
1267;27,5 jaar;2013;51.95073;55.19636;0.00051;0.00026
1268;27,5 jaar;2014;52.07347;55.24818;0.00051;0.00026
1269;27,5 jaar;2015;52.18846;55.30005;0.00051;0.00026
1270;27,5 jaar;2016;52.29443;55.352;0.00051;0.00025
1271;27,5 jaar;2017;52.41816;55.40406;0.00051;0.00025
1272;27,5 jaar;2018;52.53032;55.45626;0.0005;0.00025
1273;27,5 jaar;2019;52.63147;55.50863;0.0005;0.00025
1274;27,5 jaar;2020;52.72369;55.56117;0.00049;0.00024
1275;27,5 jaar;2021;52.80794;55.61384;0.00049;0.00024
1276;27,5 jaar;2022;52.88516;55.6666;0.00048;0.00024
1277;27,5 jaar;2023;52.95627;55.71942;0.00048;0.00024
1278;27,5 jaar;2024;53.02213;55.77225;0.00047;0.00023
1279;27,5 jaar;2025;53.0836;55.82506;0.00047;0.00023
1280;27,5 jaar;2026;53.14153;55.8778;0.00046;0.00023
1281;27,5 jaar;2027;53.19675;55.93044;0.00046;0.00022
1282;27,5 jaar;2028;53.25008;55.98293;0.00045;0.00022
1283;27,5 jaar;2029;53.30234;56.03523;0.00044;0.00022
1284;27,5 jaar;2030;53.35435;56.08731;0.00044;0.00021
1285;27,5 jaar;2031;53.40692;56.1391;0.00043;0.00021
1286;27,5 jaar;2032;53.46085;56.19058;0.00043;0.00021
1287;27,5 jaar;2033;53.51691;56.24169;0.00042;0.00021
1288;27,5 jaar;2034;53.57589;56.29237;0.00042;0.0002
1289;27,5 jaar;2035;53.63601;56.34264;0.00042;0.0002
1290;27,5 jaar;2036;53.69504;56.39252;0.00041;0.0002
1291;27,5 jaar;2037;53.75306;56.44202;0.00041;0.0002
1292;27,5 jaar;2038;53.81016;56.49114;0.0004;0.0002
1293;27,5 jaar;2039;53.8664;56.53989;0.0004;0.00019
1294;27,5 jaar;2040;53.92189;56.58829;0.0004;0.00019
1295;27,5 jaar;2041;53.9767;56.63634;0.00039;0.00019
1296;27,5 jaar;2042;54.03094;56.68406;0.00039;0.00019
1297;27,5 jaar;2043;54.08469;56.73148;0.00038;0.00019
1298;27,5 jaar;2044;54.13805;56.77862;0.00038;0.00018
1299;27,5 jaar;2045;54.19113;56.82551;0.00038;0.00018
1300;27,5 jaar;2046;54.24404;56.87218;0.00037;0.00018
1301;27,5 jaar;2047;54.29689;56.91867;0.00037;0.00018
1302;27,5 jaar;2048;54.34978;56.96503;0.00037;0.00018
1303;27,5 jaar;2049;54.40285;57.01129;0.00036;0.00018
1304;27,5 jaar;2050;54.4562;57.05751;0.00036;0.00017
1305;28,5 jaar;2006;49.98743;53.8755;0.00053;0.0003
1306;28,5 jaar;2007;50.15392;53.92763;0.00053;0.0003
1307;28,5 jaar;2008;50.29408;53.97497;0.00053;0.0003
1308;28,5 jaar;2009;50.4351;54.02221;0.00053;0.0003
1309;28,5 jaar;2010;50.5754;54.06474;0.00053;0.00029
1310;28,5 jaar;2011;50.71346;54.10723;0.00053;0.00029
1311;28,5 jaar;2012;50.84781;54.15892;0.00053;0.00029
1312;28,5 jaar;2013;50.97705;54.21062;0.00053;0.00029
1313;28,5 jaar;2014;51.09983;54.26234;0.00053;0.00029
1314;28,5 jaar;2015;51.21483;54.31411;0.00052;0.00028
1315;28,5 jaar;2016;51.32079;54.36596;0.00052;0.00028
1316;28,5 jaar;2017;51.44442;54.41791;0.00052;0.00028
1317;28,5 jaar;2018;51.55643;54.46999;0.00052;0.00028
1318;28,5 jaar;2019;51.65742;54.52223;0.00051;0.00027
1319;28,5 jaar;2020;51.74945;54.57463;0.00051;0.00027
1320;28,5 jaar;2021;51.83348;54.62715;0.0005;0.00027
1321;28,5 jaar;2022;51.91048;54.67977;0.0005;0.00026
1322;28,5 jaar;2023;51.98134;54.73243;0.00049;0.00026
1323;28,5 jaar;2024;52.04694;54.78511;0.00049;0.00026
1324;28,5 jaar;2025;52.10815;54.83776;0.00048;0.00025
1325;28,5 jaar;2026;52.16581;54.89034;0.00047;0.00025
1326;28,5 jaar;2027;52.22076;54.94282;0.00047;0.00025
1327;28,5 jaar;2028;52.27382;54.99516;0.00046;0.00024
1328;28,5 jaar;2029;52.32582;55.04731;0.00046;0.00024
1329;28,5 jaar;2030;52.37757;55.09923;0.00045;0.00024
1330;28,5 jaar;2031;52.42989;55.15089;0.00045;0.00024
1331;28,5 jaar;2032;52.48357;55.20222;0.00044;0.00023
1332;28,5 jaar;2033;52.53941;55.2532;0.00044;0.00023
1333;28,5 jaar;2034;52.59817;55.30377;0.00043;0.00023
1334;28,5 jaar;2035;52.65808;55.35392;0.00043;0.00022
1335;28,5 jaar;2036;52.71692;55.40369;0.00042;0.00022
1336;28,5 jaar;2037;52.77474;55.45308;0.00042;0.00022
1337;28,5 jaar;2038;52.83165;55.5021;0.00042;0.00022
1338;28,5 jaar;2039;52.88771;55.55075;0.00041;0.00022
1339;28,5 jaar;2040;52.94301;55.59905;0.00041;0.00021
1340;28,5 jaar;2041;52.99764;55.64701;0.0004;0.00021
1341;28,5 jaar;2042;53.0517;55.69464;0.0004;0.00021
1342;28,5 jaar;2043;53.10527;55.74196;0.0004;0.00021
1343;28,5 jaar;2044;53.15846;55.78901;0.00039;0.0002
1344;28,5 jaar;2045;53.21137;55.83581;0.00039;0.0002
1345;28,5 jaar;2046;53.26411;55.88239;0.00039;0.0002
1346;28,5 jaar;2047;53.31678;55.92879;0.00038;0.0002
1347;28,5 jaar;2048;53.36951;55.97506;0.00038;0.0002
1348;28,5 jaar;2049;53.4224;56.02123;0.00037;0.0002
1349;28,5 jaar;2050;53.47559;56.06737;0.00037;0.00019
1350;29,5 jaar;2006;49.01358;52.89161;0.00055;0.00033
1351;29,5 jaar;2007;49.18008;52.94364;0.00055;0.00033
1352;29,5 jaar;2008;49.32032;52.9909;0.00055;0.00032
1353;29,5 jaar;2009;49.46142;53.03805;0.00055;0.00032
1354;29,5 jaar;2010;49.60181;53.08051;0.00055;0.00032
1355;29,5 jaar;2011;49.73994;53.12292;0.00055;0.00032
1356;29,5 jaar;2012;49.87435;53.17453;0.00055;0.00032
1357;29,5 jaar;2013;50.00364;53.22613;0.00055;0.00031
1358;29,5 jaar;2014;50.12644;53.27775;0.00055;0.00031
1359;29,5 jaar;2015;50.24145;53.32941;0.00055;0.00031
1360;29,5 jaar;2016;50.3474;53.38115;0.00055;0.00031
1361;29,5 jaar;2017;50.47092;53.43298;0.00054;0.0003
1362;29,5 jaar;2018;50.5828;53.48493;0.00054;0.0003
1363;29,5 jaar;2019;50.68362;53.53703;0.00053;0.0003
1364;29,5 jaar;2020;50.77545;53.58928;0.00053;0.0003
1365;29,5 jaar;2021;50.85928;53.64165;0.00052;0.00029
1366;29,5 jaar;2022;50.93604;53.6941;0.00052;0.00029
1367;29,5 jaar;2023;51.00666;53.7466;0.00051;0.00029
1368;29,5 jaar;2024;51.07201;53.79911;0.00051;0.00028
1369;29,5 jaar;2025;51.13296;53.85159;0.0005;0.00028
1370;29,5 jaar;2026;51.19035;53.904;0.0005;0.00027
1371;29,5 jaar;2027;51.24503;53.95631;0.00049;0.00027
1372;29,5 jaar;2028;51.29783;54.00848;0.00048;0.00027
1373;29,5 jaar;2029;51.34956;54.06047;0.00048;0.00026
1374;29,5 jaar;2030;51.40106;54.11223;0.00047;0.00026
1375;29,5 jaar;2031;51.45312;54.16373;0.00047;0.00026
1376;29,5 jaar;2032;51.50657;54.21493;0.00046;0.00025
1377;29,5 jaar;2033;51.56218;54.26576;0.00046;0.00025
1378;29,5 jaar;2034;51.62073;54.3162;0.00045;0.00025
1379;29,5 jaar;2035;51.68044;54.36622;0.00045;0.00025
1380;29,5 jaar;2036;51.73907;54.41587;0.00044;0.00024
1381;29,5 jaar;2037;51.79671;54.46515;0.00044;0.00024
1382;29,5 jaar;2038;51.85342;54.51405;0.00044;0.00024
1383;29,5 jaar;2039;51.90929;54.5626;0.00043;0.00024
1384;29,5 jaar;2040;51.96441;54.61079;0.00043;0.00023
1385;29,5 jaar;2041;52.01887;54.65864;0.00042;0.00023
1386;29,5 jaar;2042;52.07274;54.70617;0.00042;0.00023
1387;29,5 jaar;2043;52.12614;54.75339;0.00042;0.00023
1388;29,5 jaar;2044;52.17916;54.80034;0.00041;0.00022
1389;29,5 jaar;2045;52.2319;54.84704;0.00041;0.00022
1390;29,5 jaar;2046;52.28446;54.89353;0.0004;0.00022
1391;29,5 jaar;2047;52.33696;54.93983;0.0004;0.00022
1392;29,5 jaar;2048;52.38952;54.986;0.0004;0.00022
1393;29,5 jaar;2049;52.44224;55.03208;0.00039;0.00021
1394;29,5 jaar;2050;52.49526;55.07811;0.00039;0.00021
1395;30,5 jaar;2006;48.04041;51.90884;0.00056;0.00036
1396;30,5 jaar;2007;48.20692;51.96077;0.00056;0.00036
1397;30,5 jaar;2008;48.34723;52.00794;0.00056;0.00036
1398;30,5 jaar;2009;48.48841;52.05501;0.00056;0.00036
1399;30,5 jaar;2010;48.62887;52.09739;0.00056;0.00035
1400;30,5 jaar;2011;48.76706;52.13972;0.00056;0.00035
1401;30,5 jaar;2012;48.90153;52.19123;0.00056;0.00035
1402;30,5 jaar;2013;49.03085;52.24273;0.00056;0.00035
1403;30,5 jaar;2014;49.15368;52.29425;0.00055;0.00035
1404;30,5 jaar;2015;49.2687;52.3458;0.00055;0.00034
1405;30,5 jaar;2016;49.37462;52.39742;0.00055;0.00034
1406;30,5 jaar;2017;49.49803;52.44912;0.00055;0.00034
1407;30,5 jaar;2018;49.60977;52.50093;0.00054;0.00033
1408;30,5 jaar;2019;49.71042;52.55289;0.00054;0.00033
1409;30,5 jaar;2020;49.80206;52.60498;0.00053;0.00033
1410;30,5 jaar;2021;49.88567;52.65719;0.00053;0.00032
1411;30,5 jaar;2022;49.9622;52.70947;0.00052;0.00032
1412;30,5 jaar;2023;50.03258;52.76179;0.00052;0.00032
1413;30,5 jaar;2024;50.09767;52.81412;0.00051;0.00031
1414;30,5 jaar;2025;50.15836;52.86642;0.00051;0.00031
1415;30,5 jaar;2026;50.21549;52.91866;0.0005;0.0003
1416;30,5 jaar;2027;50.2699;52.97079;0.0005;0.0003
1417;30,5 jaar;2028;50.32243;53.02278;0.00049;0.0003
1418;30,5 jaar;2029;50.3739;53.0746;0.00048;0.00029
1419;30,5 jaar;2030;50.42514;53.12619;0.00048;0.00029
1420;30,5 jaar;2031;50.47695;53.17753;0.00047;0.00028
1421;30,5 jaar;2032;50.53016;53.22856;0.00047;0.00028
1422;30,5 jaar;2033;50.58554;53.27925;0.00046;0.00028
1423;30,5 jaar;2034;50.64387;53.32954;0.00046;0.00027
1424;30,5 jaar;2035;50.70338;53.37943;0.00045;0.00027
1425;30,5 jaar;2036;50.76181;53.42895;0.00045;0.00027
1426;30,5 jaar;2037;50.81925;53.4781;0.00045;0.00027
1427;30,5 jaar;2038;50.87577;53.52689;0.00044;0.00026
1428;30,5 jaar;2039;50.93146;53.57531;0.00044;0.00026
1429;30,5 jaar;2040;50.98639;53.62339;0.00043;0.00026
1430;30,5 jaar;2041;51.04066;53.67113;0.00043;0.00026
1431;30,5 jaar;2042;51.09436;53.71855;0.00042;0.00025
1432;30,5 jaar;2043;51.14758;53.76567;0.00042;0.00025
1433;30,5 jaar;2044;51.20042;53.81251;0.00042;0.00025
1434;30,5 jaar;2045;51.25298;53.8591;0.00041;0.00025
1435;30,5 jaar;2046;51.30537;53.90548;0.00041;0.00024
1436;30,5 jaar;2047;51.3577;53.95168;0.00041;0.00024
1437;30,5 jaar;2048;51.41009;53.99775;0.0004;0.00024
1438;30,5 jaar;2049;51.46264;54.04372;0.0004;0.00024
1439;30,5 jaar;2050;51.51548;54.08965;0.00039;0.00023
1440;31,5 jaar;2006;47.06711;50.92749;0.00057;0.0004
1441;31,5 jaar;2007;47.23361;50.97931;0.00057;0.0004
1442;31,5 jaar;2008;47.37398;51.0264;0.00057;0.00039
1443;31,5 jaar;2009;47.51523;51.07337;0.00057;0.00039
1444;31,5 jaar;2010;47.65574;51.11567;0.00057;0.00039
1445;31,5 jaar;2011;47.79399;51.15791;0.00057;0.00039
1446;31,5 jaar;2012;47.9285;51.20932;0.00056;0.00039
1447;31,5 jaar;2013;48.05785;51.26072;0.00056;0.00038
1448;31,5 jaar;2014;48.1807;51.31212;0.00056;0.00038
1449;31,5 jaar;2015;48.29571;51.36356;0.00056;0.00038
1450;31,5 jaar;2016;48.40161;51.41505;0.00056;0.00037
1451;31,5 jaar;2017;48.5249;51.46662;0.00055;0.00037
1452;31,5 jaar;2018;48.63649;51.51828;0.00055;0.00037
1453;31,5 jaar;2019;48.73698;51.57008;0.00055;0.00036
1454;31,5 jaar;2020;48.82842;51.62201;0.00054;0.00036
1455;31,5 jaar;2021;48.91183;51.67404;0.00054;0.00036
1456;31,5 jaar;2022;48.98814;51.72614;0.00053;0.00035
1457;31,5 jaar;2023;49.05828;51.77828;0.00052;0.00035
1458;31,5 jaar;2024;49.12313;51.83042;0.00052;0.00034
1459;31,5 jaar;2025;49.18356;51.88252;0.00051;0.00034
1460;31,5 jaar;2026;49.24043;51.93457;0.00051;0.00034
1461;31,5 jaar;2027;49.29458;51.98651;0.0005;0.00033
1462;31,5 jaar;2028;49.34685;52.03831;0.0005;0.00033
1463;31,5 jaar;2029;49.39807;52.08994;0.00049;0.00032
1464;31,5 jaar;2030;49.44906;52.14135;0.00049;0.00032
1465;31,5 jaar;2031;49.50063;52.19251;0.00048;0.00031
1466;31,5 jaar;2032;49.5536;52.24338;0.00047;0.00031
1467;31,5 jaar;2033;49.60876;52.29391;0.00047;0.00031
1468;31,5 jaar;2034;49.66688;52.34405;0.00047;0.0003
1469;31,5 jaar;2035;49.72619;52.39379;0.00046;0.0003
1470;31,5 jaar;2036;49.78443;52.44317;0.00046;0.0003
1471;31,5 jaar;2037;49.84167;52.49219;0.00045;0.00029
1472;31,5 jaar;2038;49.89801;52.54084;0.00045;0.00029
1473;31,5 jaar;2039;49.95351;52.58914;0.00044;0.00029
1474;31,5 jaar;2040;50.00826;52.63709;0.00044;0.00028
1475;31,5 jaar;2041;50.06235;52.6847;0.00044;0.00028
1476;31,5 jaar;2042;50.11587;52.732;0.00043;0.00028
1477;31,5 jaar;2043;50.16892;52.779;0.00043;0.00028
1478;31,5 jaar;2044;50.22158;52.82573;0.00042;0.00027
1479;31,5 jaar;2045;50.27397;52.8722;0.00042;0.00027
1480;31,5 jaar;2046;50.3262;52.91847;0.00042;0.00027
1481;31,5 jaar;2047;50.37836;52.96456;0.00041;0.00027
1482;31,5 jaar;2048;50.43057;53.01051;0.00041;0.00026
1483;31,5 jaar;2049;50.48295;53.05636;0.0004;0.00026
1484;31,5 jaar;2050;50.53562;53.10218;0.0004;0.00026
1485;32,5 jaar;2006;46.0937;49.94763;0.0006;0.00045
1486;32,5 jaar;2007;46.26018;49.99935;0.0006;0.00044
1487;32,5 jaar;2008;46.4006;50.04633;0.0006;0.00044
1488;32,5 jaar;2009;46.54189;50.09321;0.0006;0.00044
1489;32,5 jaar;2010;46.68245;50.13542;0.0006;0.00044
1490;32,5 jaar;2011;46.82074;50.17758;0.0006;0.00044
1491;32,5 jaar;2012;46.95528;50.22888;0.0006;0.00043
1492;32,5 jaar;2013;47.08466;50.28016;0.00059;0.00043
1493;32,5 jaar;2014;47.20751;50.33145;0.00059;0.00043
1494;32,5 jaar;2015;47.32251;50.38276;0.00059;0.00042
1495;32,5 jaar;2016;47.42838;50.43412;0.00059;0.00042
1496;32,5 jaar;2017;47.55155;50.48555;0.00058;0.00042
1497;32,5 jaar;2018;47.663;50.53706;0.00058;0.00041
1498;32,5 jaar;2019;47.76332;50.58869;0.00058;0.00041
1499;32,5 jaar;2020;47.85458;50.64044;0.00057;0.0004
1500;32,5 jaar;2021;47.93778;50.69228;0.00056;0.0004
1501;32,5 jaar;2022;48.01387;50.74419;0.00056;0.0004
1502;32,5 jaar;2023;48.08378;50.79613;0.00055;0.00039
1503;32,5 jaar;2024;48.14839;50.84806;0.00055;0.00039
1504;32,5 jaar;2025;48.20857;50.89997;0.00054;0.00038
1505;32,5 jaar;2026;48.2652;50.95181;0.00054;0.00038
1506;32,5 jaar;2027;48.3191;51.00354;0.00053;0.00037
1507;32,5 jaar;2028;48.37112;51.05514;0.00052;0.00037
1508;32,5 jaar;2029;48.42209;51.10657;0.00052;0.00036
1509;32,5 jaar;2030;48.47283;51.15779;0.00051;0.00036
1510;32,5 jaar;2031;48.52417;51.20877;0.00051;0.00035
1511;32,5 jaar;2032;48.57691;51.25945;0.0005;0.00035
1512;32,5 jaar;2033;48.63185;51.30981;0.0005;0.00035
1513;32,5 jaar;2034;48.68977;51.35978;0.00049;0.00034
1514;32,5 jaar;2035;48.74888;51.40937;0.00049;0.00034
1515;32,5 jaar;2036;48.80693;51.4586;0.00048;0.00033
1516;32,5 jaar;2037;48.86398;51.50747;0.00048;0.00033
1517;32,5 jaar;2038;48.92013;51.55597;0.00047;0.00033
1518;32,5 jaar;2039;48.97545;51.60413;0.00047;0.00032
1519;32,5 jaar;2040;49.03003;51.65195;0.00046;0.00032
1520;32,5 jaar;2041;49.08394;51.69943;0.00046;0.00032
1521;32,5 jaar;2042;49.13729;51.7466;0.00046;0.00031
1522;32,5 jaar;2043;49.19016;51.79347;0.00045;0.00031
