ID;GoederenVanWoninginboedels;Perioden;Wegingscoefficienten_1;Prijsindexcijfers_2
1562;52;Februari  1996;3890;105.5
1563;52;Maart     1996;3890;105.4
1564;52;April     1996;3890;105.4
1565;52;Mei       1996;3890;105.4
1566;52;Juni      1996;3890;105.4
1567;52;Juli      1996;3890;105.6
1568;52;Augustus  1996;3890;105.7
1569;52;September 1996;3890;105.6
1570;52;Oktober   1996;3890;105.6
1571;52;November  1996;3890;105.9
1572;52;December  1996;3890;105.6
1573;52;Jaar  1996;0;105.5
1574;52;Januari   1997;3890;105.5
1575;52;Februari  1997;3890;105.5
1576;52;Maart     1997;3890;105.4
1577;52;April     1997;3890;105.4
1578;52;Mei       1997;3890;105.2
1579;52;Juni      1997;3890;104.3
1580;52;Juli      1997;3890;104.1
1581;52;Augustus  1997;3890;104.1
1582;52;September 1997;3890;104.4
1583;52;Oktober   1997;3890;104.4
1584;53;Januari   1991;13190;99.4
1585;53;Februari  1991;13190;99.4
1586;53;Maart     1991;13190;99.3
1587;53;April     1991;13190;99.1
1588;53;Mei       1991;13190;99.3
1589;53;Juni      1991;13190;99.3
1590;53;Juli      1991;13190;99.4
1591;53;Augustus  1991;13190;99.5
1592;53;September 1991;13190;99.8
1593;53;Oktober   1991;13190;99.7
1594;53;November  1991;13190;99.8
1595;53;December  1991;13190;99.8
1596;53;Jaar  1991;0;99.5
1597;53;Januari   1992;13190;99.7
1598;53;Februari  1992;13190;99.6
1599;53;Maart     1992;13190;99.7
1600;53;April     1992;13190;99.7
1601;53;Mei       1992;13190;99.6
1602;53;Juni      1992;13190;99.5
1603;53;Juli      1992;13190;98.9
1604;53;Augustus  1992;13190;99.4
1605;53;September 1992;13190;99.0
1606;53;Oktober   1992;13190;98.4
1607;53;November  1992;13190;98.4
1608;53;December  1992;13190;98.4
1609;53;Jaar  1992;0;99.2
1610;53;Januari   1993;13190;98.1
1611;53;Februari  1993;13190;98.1
1612;53;Maart     1993;13190;98.3
1613;53;April     1993;13190;98.4
1614;53;Mei       1993;13190;98.8
1615;53;Juni      1993;13190;98.8
1616;53;Juli      1993;13190;99.1
1617;53;Augustus  1993;13190;99.1
1618;53;September 1993;13190;99.6
1619;53;Oktober   1993;13190;99.4
1620;53;November  1993;13190;99.4
1621;53;December  1993;13190;99.4
1622;53;Jaar  1993;0;98.9
1623;53;Januari   1994;13190;99.5
1624;53;Februari  1994;13190;99.4
1625;53;Maart     1994;13190;99.4
1626;53;April     1994;13190;99.4
1627;53;Mei       1994;13190;99.6
1628;53;Juni      1994;13190;99.4
1629;53;Juli      1994;13190;99.5
1630;53;Augustus  1994;13190;99.6
1631;53;September 1994;13190;99.7
1632;53;Oktober   1994;13190;99.5
1633;53;November  1994;13190;99.3
1634;53;December  1994;13190;98.5
1635;53;Jaar  1994;0;99.4
1636;53;Januari   1995;13190;97.9
1637;53;Februari  1995;13190;98.0
1638;53;Maart     1995;13190;97.8
1639;53;April     1995;13190;97.7
1640;53;Mei       1995;13190;97.3
1641;53;Juni      1995;13190;97.3
1642;53;Juli      1995;13190;97.1
1643;53;Augustus  1995;13190;97.1
1644;53;September 1995;13190;97.3
1645;53;Oktober   1995;13190;97.0
1646;53;November  1995;13190;96.9
1647;53;December  1995;13190;96.7
1648;53;Jaar  1995;0;97.3
1649;53;Januari   1996;13190;96.3
1650;53;Februari  1996;13190;96.3
1651;53;Maart     1996;13190;96.3
1652;53;April     1996;13190;96.1
1653;53;Mei       1996;13190;96.2
1654;53;Juni      1996;13190;96.0
1655;53;Juli      1996;13190;95.2
1656;53;Augustus  1996;13190;95.1
1657;53;September 1996;13190;95.0
1658;53;Oktober   1996;13190;95.4
1659;53;November  1996;13190;95.4
1660;53;December  1996;13190;95.3
1661;53;Jaar  1996;0;95.7
1662;53;Januari   1997;13190;95.2
1663;53;Februari  1997;13190;95.3
1664;53;Maart     1997;13190;95.6
1665;53;April     1997;13190;95.6
1666;53;Mei       1997;13190;95.9
1667;53;Juni      1997;13190;95.8
1668;53;Juli      1997;13190;95.7
1669;53;Augustus  1997;13190;95.7
1670;53;September 1997;13190;96.2
1671;53;Oktober   1997;13190;96.2
1672;55;Januari   1991;4760;99.9
1673;55;Februari  1991;4760;100.0
1674;55;Maart     1991;4760;100.7
1675;55;April     1991;4760;100.7
1676;55;Mei       1991;4760;100.7
1677;55;Juni      1991;4760;100.9
1678;55;Juli      1991;4760;100.9
1679;55;Augustus  1991;4760;100.9
1680;55;September 1991;4760;101.0
1681;55;Oktober   1991;4760;100.9
1682;55;November  1991;4760;101.0
1683;55;December  1991;4760;100.9
1684;55;Jaar  1991;0;100.7
1685;55;Januari   1992;4760;102.6
1686;55;Februari  1992;4760;102.6
1687;55;Maart     1992;4760;103.5
1688;55;April     1992;4760;103.5
1689;55;Mei       1992;4760;103.5
1690;55;Juni      1992;4760;102.9
1691;55;Juli      1992;4760;102.9
1692;55;Augustus  1992;4760;103.0
1693;55;September 1992;4760;103.1
1694;55;Oktober   1992;4760;103.1
1695;55;November  1992;4760;103.2
1696;55;December  1992;4760;103.2
1697;55;Jaar  1992;0;103.1
1698;55;Januari   1993;4760;104.3
1699;55;Februari  1993;4760;104.3
1700;55;Maart     1993;4760;105.2
1701;55;April     1993;4760;105.2
1702;55;Mei       1993;4760;104.2
1703;55;Juni      1993;4760;105.3
1704;55;Juli      1993;4760;105.3
1705;55;Augustus  1993;4760;105.4
1706;55;September 1993;4760;105.3
1707;55;Oktober   1993;4760;105.7
1708;55;November  1993;4760;105.7
1709;55;December  1993;4760;105.7
1710;55;Jaar  1993;0;105.2
1711;55;Januari   1994;4760;105.7
1712;55;Februari  1994;4760;105.6
1713;55;Maart     1994;4760;107.5
1714;55;April     1994;4760;107.5
1715;55;Mei       1994;4760;107.5
1716;55;Juni      1994;4760;107.5
1717;55;Juli      1994;4760;107.4
1718;55;Augustus  1994;4760;107.3
1719;55;September 1994;4760;107.3
1720;55;Oktober   1994;4760;107.1
1721;55;November  1994;4760;107.1
1722;55;December  1994;4760;107.1
1723;55;Jaar  1994;0;107.1
1724;55;Januari   1995;4760;107.1
1725;55;Februari  1995;4760;107.2
1726;55;Maart     1995;4760;109.2
1727;55;April     1995;4760;109.2
1728;55;Mei       1995;4760;109.2
1729;55;Juni      1995;4760;109.2
1730;55;Juli      1995;4760;110.3
1731;55;Augustus  1995;4760;110.2
1732;55;September 1995;4760;110.2
1733;55;Oktober   1995;4760;110.4
1734;55;November  1995;4760;110.4
1735;55;December  1995;4760;110.4
1736;55;Jaar  1995;0;109.4
1737;55;Januari   1996;4760;110.3
1738;55;Februari  1996;4760;110.3
1739;55;Maart     1996;4760;110.3
1740;55;April     1996;4760;110.4
1741;55;Mei       1996;4760;112.4
1742;55;Juni      1996;4760;112.2
1743;55;Juli      1996;4760;112.2
1744;55;Augustus  1996;4760;112.2
1745;55;September 1996;4760;112.2
1746;55;Oktober   1996;4760;112.5
1747;55;November  1996;4760;112.5
1748;55;December  1996;4760;112.5
1749;55;Jaar  1996;0;111.7
1750;55;Januari   1997;4760;112.5
1751;55;Februari  1997;4760;112.5
1752;55;Maart     1997;4760;113.9
1753;55;April     1997;4760;113.9
1754;55;Mei       1997;4760;113.9
1755;55;Juni      1997;4760;113.9
1756;55;Juli      1997;4760;114.2
1757;55;Augustus  1997;4760;114.1
1758;55;September 1997;4760;114.1
1759;55;Oktober   1997;4760;114.2
1760;6;Januari   1991;890;100.0
1761;6;Februari  1991;890;100.0
1762;6;Maart     1991;890;100.1
1763;6;April     1991;890;100.3
1764;6;Mei       1991;890;100.3
1765;6;Juni      1991;890;100.4
1766;6;Juli      1991;890;100.1
1767;6;Augustus  1991;890;99.9
1768;6;September 1991;890;99.8
1769;6;Oktober   1991;890;100.1
1770;6;November  1991;890;100.1
1771;6;December  1991;890;100.3
1772;6;Jaar  1991;0;100.1
1773;6;Januari   1992;890;100.3
1774;6;Februari  1992;890;100.7
1775;6;Maart     1992;890;100.5
1776;6;April     1992;890;100.7
1777;6;Mei       1992;890;100.7
1778;6;Juni      1992;890;100.7
1779;6;Juli      1992;890;101.2
1780;6;Augustus  1992;890;101.5
1781;6;September 1992;890;101.6
1782;6;Oktober   1992;890;101.8
1783;6;November  1992;890;101.9
1784;6;December  1992;890;102.1
1785;6;Jaar  1992;0;101.1
1786;6;Januari   1993;890;102.1
1787;6;Februari  1993;890;102.3
1788;6;Maart     1993;890;102.3
1789;6;April     1993;890;102.3
1790;6;Mei       1993;890;101.9
1791;6;Juni      1993;890;102.1
1792;6;Juli      1993;890;102.2
1793;6;Augustus  1993;890;101.9
1794;6;September 1993;890;101.9
1795;6;Oktober   1993;890;101.6
1796;6;November  1993;890;101.7
1797;6;December  1993;890;101.8
1798;6;Jaar  1993;0;102.0
1799;6;Januari   1994;890;101.4
1800;6;Februari  1994;890;101.5
1801;6;Maart     1994;890;102.1
1802;6;April     1994;890;102.0
1803;6;Mei       1994;890;101.2
1804;6;Juni      1994;890;101.3
1805;6;Juli      1994;890;101.4
1806;6;Augustus  1994;890;101.2
1807;6;September 1994;890;101.9
1808;6;Oktober   1994;890;101.9
1809;6;November  1994;890;102.1
1810;6;December  1994;890;102.3
1811;6;Jaar  1994;0;101.7
1812;6;Januari   1995;890;102.1
1813;6;Februari  1995;890;102.1
1814;6;Maart     1995;890;102.7
1815;6;April     1995;890;103.0
1816;6;Mei       1995;890;103.3
1817;6;Juni      1995;890;103.1
1818;6;Juli      1995;890;103.0
1819;6;Augustus  1995;890;103.0
1820;6;September 1995;890;103.1
1821;6;Oktober   1995;890;103.3
1822;6;November  1995;890;103.6
1823;6;December  1995;890;103.6
1824;6;Jaar  1995;0;103.0
1825;6;Januari   1996;890;103.1
1826;6;Februari  1996;890;103.4
1827;6;Maart     1996;890;103.7
1828;6;April     1996;890;103.8
1829;6;Mei       1996;890;103.8
1830;6;Juni      1996;890;103.7
1831;6;Juli      1996;890;103.6
1832;6;Augustus  1996;890;103.6
1833;6;September 1996;890;103.8
1834;6;Oktober   1996;890;104.3
1835;6;November  1996;890;103.7
1836;6;December  1996;890;103.8
1837;6;Jaar  1996;0;103.7
1838;6;Januari   1997;890;103.6
1839;6;Februari  1997;890;103.7
1840;6;Maart     1997;890;104.3
1841;6;April     1997;890;104.3
1842;6;Mei       1997;890;103.8
1843;6;Juni      1997;890;103.8
1844;6;Juli      1997;890;104.4
1845;6;Augustus  1997;890;104.8
1846;6;September 1997;890;105.6
1847;6;Oktober   1997;890;105.5
