ID;Geslacht;Leeftijd;Perioden;Sterftekans_1;LevendenTafelbevolking_2;OverledenenTafelbevolking_3;PeriodeLevensverwachting_4
355;Totaal mannen en vrouwen;7 jaar;2056;1e-05;99929;1;81.63
356;Totaal mannen en vrouwen;7 jaar;2057;1e-05;99932;1;81.76
357;Totaal mannen en vrouwen;7 jaar;2058;1e-05;99935;1;81.89
358;Totaal mannen en vrouwen;7 jaar;2059;1e-05;99938;1;82.01
359;Totaal mannen en vrouwen;7 jaar;2060;1e-05;99941;1;82.14
360;Totaal mannen en vrouwen;8 jaar;2016;7e-05;99595;7;74.42
361;Totaal mannen en vrouwen;8 jaar;2017;7e-05;99613;7;74.63
362;Totaal mannen en vrouwen;8 jaar;2018;6e-05;99630;6;74.83
363;Totaal mannen en vrouwen;8 jaar;2019;6e-05;99647;6;75.02
364;Totaal mannen en vrouwen;8 jaar;2020;6e-05;99662;6;75.21
365;Totaal mannen en vrouwen;8 jaar;2021;6e-05;99677;6;75.4
366;Totaal mannen en vrouwen;8 jaar;2022;5e-05;99692;5;75.58
367;Totaal mannen en vrouwen;8 jaar;2023;5e-05;99705;5;75.74
368;Totaal mannen en vrouwen;8 jaar;2024;5e-05;99717;5;75.89
369;Totaal mannen en vrouwen;8 jaar;2025;5e-05;99728;5;76.05
370;Totaal mannen en vrouwen;8 jaar;2026;5e-05;99740;5;76.2
371;Totaal mannen en vrouwen;8 jaar;2027;4e-05;99750;4;76.36
372;Totaal mannen en vrouwen;8 jaar;2028;4e-05;99761;4;76.52
373;Totaal mannen en vrouwen;8 jaar;2029;4e-05;99771;4;76.67
374;Totaal mannen en vrouwen;8 jaar;2030;4e-05;99780;4;76.83
375;Totaal mannen en vrouwen;8 jaar;2031;4e-05;99789;4;76.99
376;Totaal mannen en vrouwen;8 jaar;2032;4e-05;99798;4;77.15
377;Totaal mannen en vrouwen;8 jaar;2033;3e-05;99807;3;77.3
378;Totaal mannen en vrouwen;8 jaar;2034;3e-05;99815;3;77.46
379;Totaal mannen en vrouwen;8 jaar;2035;3e-05;99822;3;77.62
380;Totaal mannen en vrouwen;8 jaar;2036;3e-05;99830;3;77.78
381;Totaal mannen en vrouwen;8 jaar;2037;3e-05;99837;3;77.93
382;Totaal mannen en vrouwen;8 jaar;2038;3e-05;99844;3;78.09
383;Totaal mannen en vrouwen;8 jaar;2039;3e-05;99850;3;78.24
384;Totaal mannen en vrouwen;8 jaar;2040;3e-05;99857;3;78.39
385;Totaal mannen en vrouwen;8 jaar;2041;3e-05;99863;3;78.54
386;Totaal mannen en vrouwen;8 jaar;2042;2e-05;99868;2;78.69
387;Totaal mannen en vrouwen;8 jaar;2043;2e-05;99874;2;78.84
388;Totaal mannen en vrouwen;8 jaar;2044;2e-05;99879;2;78.98
389;Totaal mannen en vrouwen;8 jaar;2045;2e-05;99884;2;79.13
390;Totaal mannen en vrouwen;8 jaar;2046;2e-05;99889;2;79.27
391;Totaal mannen en vrouwen;8 jaar;2047;2e-05;99894;2;79.41
392;Totaal mannen en vrouwen;8 jaar;2048;2e-05;99898;2;79.55
393;Totaal mannen en vrouwen;8 jaar;2049;2e-05;99903;2;79.69
394;Totaal mannen en vrouwen;8 jaar;2050;2e-05;99907;2;79.83
395;Totaal mannen en vrouwen;8 jaar;2051;2e-05;99911;2;79.97
396;Totaal mannen en vrouwen;8 jaar;2052;2e-05;99914;2;80.1
397;Totaal mannen en vrouwen;8 jaar;2053;2e-05;99918;2;80.23
398;Totaal mannen en vrouwen;8 jaar;2054;1e-05;99921;1;80.37
399;Totaal mannen en vrouwen;8 jaar;2055;1e-05;99925;1;80.5
400;Totaal mannen en vrouwen;8 jaar;2056;1e-05;99928;1;80.63
401;Totaal mannen en vrouwen;8 jaar;2057;1e-05;99931;1;80.76
402;Totaal mannen en vrouwen;8 jaar;2058;1e-05;99934;1;80.89
403;Totaal mannen en vrouwen;8 jaar;2059;1e-05;99937;1;81.01
404;Totaal mannen en vrouwen;8 jaar;2060;1e-05;99939;1;81.14
405;Totaal mannen en vrouwen;9 jaar;2016;7e-05;99588;7;73.43
406;Totaal mannen en vrouwen;9 jaar;2017;7e-05;99606;7;73.63
407;Totaal mannen en vrouwen;9 jaar;2018;7e-05;99624;7;73.83
408;Totaal mannen en vrouwen;9 jaar;2019;6e-05;99640;6;74.03
409;Totaal mannen en vrouwen;9 jaar;2020;6e-05;99656;6;74.22
410;Totaal mannen en vrouwen;9 jaar;2021;6e-05;99672;6;74.4
411;Totaal mannen en vrouwen;9 jaar;2022;6e-05;99686;6;74.59
412;Totaal mannen en vrouwen;9 jaar;2023;5e-05;99699;5;74.74
413;Totaal mannen en vrouwen;9 jaar;2024;5e-05;99712;5;74.89
414;Totaal mannen en vrouwen;9 jaar;2025;5e-05;99724;5;75.05
415;Totaal mannen en vrouwen;9 jaar;2026;5e-05;99735;5;75.21
416;Totaal mannen en vrouwen;9 jaar;2027;5e-05;99746;5;75.36
417;Totaal mannen en vrouwen;9 jaar;2028;4e-05;99757;4;75.52
418;Totaal mannen en vrouwen;9 jaar;2029;4e-05;99767;4;75.68
419;Totaal mannen en vrouwen;9 jaar;2030;4e-05;99776;4;75.83
420;Totaal mannen en vrouwen;9 jaar;2031;4e-05;99786;4;75.99
421;Totaal mannen en vrouwen;9 jaar;2032;4e-05;99795;4;76.15
422;Totaal mannen en vrouwen;9 jaar;2033;4e-05;99803;4;76.31
423;Totaal mannen en vrouwen;9 jaar;2034;4e-05;99811;4;76.47
424;Totaal mannen en vrouwen;9 jaar;2035;3e-05;99819;3;76.62
425;Totaal mannen en vrouwen;9 jaar;2036;3e-05;99827;3;76.78
426;Totaal mannen en vrouwen;9 jaar;2037;3e-05;99834;3;76.94
427;Totaal mannen en vrouwen;9 jaar;2038;3e-05;99841;3;77.09
428;Totaal mannen en vrouwen;9 jaar;2039;3e-05;99848;3;77.24
429;Totaal mannen en vrouwen;9 jaar;2040;3e-05;99854;3;77.39
430;Totaal mannen en vrouwen;9 jaar;2041;3e-05;99860;3;77.54
431;Totaal mannen en vrouwen;9 jaar;2042;3e-05;99866;3;77.69
432;Totaal mannen en vrouwen;9 jaar;2043;2e-05;99872;2;77.84
433;Totaal mannen en vrouwen;9 jaar;2044;2e-05;99877;2;77.98
434;Totaal mannen en vrouwen;9 jaar;2045;2e-05;99882;2;78.13
435;Totaal mannen en vrouwen;9 jaar;2046;2e-05;99887;2;78.27
436;Totaal mannen en vrouwen;9 jaar;2047;2e-05;99892;2;78.41
437;Totaal mannen en vrouwen;9 jaar;2048;2e-05;99896;2;78.55
438;Totaal mannen en vrouwen;9 jaar;2049;2e-05;99901;2;78.69
439;Totaal mannen en vrouwen;9 jaar;2050;2e-05;99905;2;78.83
440;Totaal mannen en vrouwen;9 jaar;2051;2e-05;99909;2;78.97
441;Totaal mannen en vrouwen;9 jaar;2052;2e-05;99913;2;79.1
442;Totaal mannen en vrouwen;9 jaar;2053;2e-05;99916;2;79.24
443;Totaal mannen en vrouwen;9 jaar;2054;2e-05;99920;2;79.37
444;Totaal mannen en vrouwen;9 jaar;2055;2e-05;99923;2;79.5
445;Totaal mannen en vrouwen;9 jaar;2056;2e-05;99927;2;79.63
446;Totaal mannen en vrouwen;9 jaar;2057;1e-05;99930;1;79.76
447;Totaal mannen en vrouwen;9 jaar;2058;1e-05;99933;1;79.89
448;Totaal mannen en vrouwen;9 jaar;2059;1e-05;99935;1;80.01
449;Totaal mannen en vrouwen;9 jaar;2060;1e-05;99938;1;80.14
450;Totaal mannen en vrouwen;10 jaar;2016;7e-05;99581;7;72.43
451;Totaal mannen en vrouwen;10 jaar;2017;7e-05;99599;7;72.64
452;Totaal mannen en vrouwen;10 jaar;2018;7e-05;99617;7;72.84
453;Totaal mannen en vrouwen;10 jaar;2019;7e-05;99634;7;73.03
454;Totaal mannen en vrouwen;10 jaar;2020;6e-05;99650;6;73.22
455;Totaal mannen en vrouwen;10 jaar;2021;6e-05;99666;6;73.41
456;Totaal mannen en vrouwen;10 jaar;2022;6e-05;99681;6;73.59
457;Totaal mannen en vrouwen;10 jaar;2023;6e-05;99694;6;73.74
458;Totaal mannen en vrouwen;10 jaar;2024;5e-05;99707;5;73.9
459;Totaal mannen en vrouwen;10 jaar;2025;5e-05;99719;5;74.05
460;Totaal mannen en vrouwen;10 jaar;2026;5e-05;99730;5;74.21
461;Totaal mannen en vrouwen;10 jaar;2027;5e-05;99742;5;74.37
462;Totaal mannen en vrouwen;10 jaar;2028;5e-05;99752;5;74.52
463;Totaal mannen en vrouwen;10 jaar;2029;5e-05;99762;5;74.68
464;Totaal mannen en vrouwen;10 jaar;2030;4e-05;99772;4;74.84
465;Totaal mannen en vrouwen;10 jaar;2031;4e-05;99782;4;74.99
466;Totaal mannen en vrouwen;10 jaar;2032;4e-05;99791;4;75.15
467;Totaal mannen en vrouwen;10 jaar;2033;4e-05;99799;4;75.31
468;Totaal mannen en vrouwen;10 jaar;2034;4e-05;99808;4;75.47
469;Totaal mannen en vrouwen;10 jaar;2035;4e-05;99816;4;75.63
470;Totaal mannen en vrouwen;10 jaar;2036;4e-05;99823;4;75.78
471;Totaal mannen en vrouwen;10 jaar;2037;3e-05;99831;3;75.94
472;Totaal mannen en vrouwen;10 jaar;2038;3e-05;99838;3;76.09
473;Totaal mannen en vrouwen;10 jaar;2039;3e-05;99845;3;76.24
474;Totaal mannen en vrouwen;10 jaar;2040;3e-05;99851;3;76.39
475;Totaal mannen en vrouwen;10 jaar;2041;3e-05;99857;3;76.54
476;Totaal mannen en vrouwen;10 jaar;2042;3e-05;99863;3;76.69
477;Totaal mannen en vrouwen;10 jaar;2043;3e-05;99869;3;76.84
478;Totaal mannen en vrouwen;10 jaar;2044;3e-05;99875;3;76.98
479;Totaal mannen en vrouwen;10 jaar;2045;3e-05;99880;3;77.13
480;Totaal mannen en vrouwen;10 jaar;2046;2e-05;99885;2;77.27
481;Totaal mannen en vrouwen;10 jaar;2047;2e-05;99890;2;77.41
482;Totaal mannen en vrouwen;10 jaar;2048;2e-05;99894;2;77.55
483;Totaal mannen en vrouwen;10 jaar;2049;2e-05;99899;2;77.69
484;Totaal mannen en vrouwen;10 jaar;2050;2e-05;99903;2;77.83
485;Totaal mannen en vrouwen;10 jaar;2051;2e-05;99907;2;77.97
486;Totaal mannen en vrouwen;10 jaar;2052;2e-05;99911;2;78.1
487;Totaal mannen en vrouwen;10 jaar;2053;2e-05;99915;2;78.24
488;Totaal mannen en vrouwen;10 jaar;2054;2e-05;99918;2;78.37
489;Totaal mannen en vrouwen;10 jaar;2055;2e-05;99922;2;78.5
490;Totaal mannen en vrouwen;10 jaar;2056;2e-05;99925;2;78.63
491;Totaal mannen en vrouwen;10 jaar;2057;2e-05;99928;2;78.76
492;Totaal mannen en vrouwen;10 jaar;2058;2e-05;99931;2;78.89
493;Totaal mannen en vrouwen;10 jaar;2059;2e-05;99934;2;79.02
494;Totaal mannen en vrouwen;10 jaar;2060;1e-05;99937;1;79.14
495;Totaal mannen en vrouwen;11 jaar;2016;8e-05;99573;8;71.44
496;Totaal mannen en vrouwen;11 jaar;2017;8e-05;99592;8;71.64
497;Totaal mannen en vrouwen;11 jaar;2018;7e-05;99610;7;71.84
498;Totaal mannen en vrouwen;11 jaar;2019;7e-05;99628;7;72.04
499;Totaal mannen en vrouwen;11 jaar;2020;7e-05;99644;7;72.23
500;Totaal mannen en vrouwen;11 jaar;2021;7e-05;99660;6;72.41
501;Totaal mannen en vrouwen;11 jaar;2022;6e-05;99675;6;72.6
502;Totaal mannen en vrouwen;11 jaar;2023;6e-05;99688;6;72.75
503;Totaal mannen en vrouwen;11 jaar;2024;6e-05;99701;6;72.9
504;Totaal mannen en vrouwen;11 jaar;2025;6e-05;99714;6;73.06
505;Totaal mannen en vrouwen;11 jaar;2026;5e-05;99725;5;73.21
506;Totaal mannen en vrouwen;11 jaar;2027;5e-05;99737;5;73.37
507;Totaal mannen en vrouwen;11 jaar;2028;5e-05;99747;5;73.53
508;Totaal mannen en vrouwen;11 jaar;2029;5e-05;99758;5;73.68
509;Totaal mannen en vrouwen;11 jaar;2030;5e-05;99768;5;73.84
510;Totaal mannen en vrouwen;11 jaar;2031;5e-05;99778;5;74.0
511;Totaal mannen en vrouwen;11 jaar;2032;4e-05;99787;4;74.16
512;Totaal mannen en vrouwen;11 jaar;2033;4e-05;99796;4;74.31
513;Totaal mannen en vrouwen;11 jaar;2034;4e-05;99804;4;74.47
514;Totaal mannen en vrouwen;11 jaar;2035;4e-05;99812;4;74.63
515;Totaal mannen en vrouwen;11 jaar;2036;4e-05;99820;4;74.78
516;Totaal mannen en vrouwen;11 jaar;2037;4e-05;99827;4;74.94
517;Totaal mannen en vrouwen;11 jaar;2038;4e-05;99835;4;75.09
518;Totaal mannen en vrouwen;11 jaar;2039;3e-05;99841;3;75.25
519;Totaal mannen en vrouwen;11 jaar;2040;3e-05;99848;3;75.4
520;Totaal mannen en vrouwen;11 jaar;2041;3e-05;99854;3;75.55
521;Totaal mannen en vrouwen;11 jaar;2042;3e-05;99860;3;75.69
522;Totaal mannen en vrouwen;11 jaar;2043;3e-05;99866;3;75.84
523;Totaal mannen en vrouwen;11 jaar;2044;3e-05;99872;3;75.99
524;Totaal mannen en vrouwen;11 jaar;2045;3e-05;99877;3;76.13
525;Totaal mannen en vrouwen;11 jaar;2046;3e-05;99882;3;76.27
526;Totaal mannen en vrouwen;11 jaar;2047;3e-05;99887;3;76.42
527;Totaal mannen en vrouwen;11 jaar;2048;3e-05;99892;3;76.56
528;Totaal mannen en vrouwen;11 jaar;2049;2e-05;99897;2;76.7
529;Totaal mannen en vrouwen;11 jaar;2050;2e-05;99901;2;76.83
530;Totaal mannen en vrouwen;11 jaar;2051;2e-05;99905;2;76.97
531;Totaal mannen en vrouwen;11 jaar;2052;2e-05;99909;2;77.1
532;Totaal mannen en vrouwen;11 jaar;2053;2e-05;99913;2;77.24
533;Totaal mannen en vrouwen;11 jaar;2054;2e-05;99916;2;77.37
534;Totaal mannen en vrouwen;11 jaar;2055;2e-05;99920;2;77.5
535;Totaal mannen en vrouwen;11 jaar;2056;2e-05;99923;2;77.63
536;Totaal mannen en vrouwen;11 jaar;2057;2e-05;99927;2;77.76
537;Totaal mannen en vrouwen;11 jaar;2058;2e-05;99930;2;77.89
538;Totaal mannen en vrouwen;11 jaar;2059;2e-05;99933;2;78.02
539;Totaal mannen en vrouwen;11 jaar;2060;2e-05;99935;2;78.14
540;Totaal mannen en vrouwen;12 jaar;2016;9e-05;99565;9;70.44
541;Totaal mannen en vrouwen;12 jaar;2017;8e-05;99585;8;70.65
542;Totaal mannen en vrouwen;12 jaar;2018;8e-05;99603;8;70.85
543;Totaal mannen en vrouwen;12 jaar;2019;8e-05;99621;8;71.04
544;Totaal mannen en vrouwen;12 jaar;2020;7e-05;99637;7;71.23
545;Totaal mannen en vrouwen;12 jaar;2021;7e-05;99653;7;71.42
546;Totaal mannen en vrouwen;12 jaar;2022;7e-05;99669;7;71.6
547;Totaal mannen en vrouwen;12 jaar;2023;7e-05;99682;7;71.75
548;Totaal mannen en vrouwen;12 jaar;2024;6e-05;99695;6;71.91
549;Totaal mannen en vrouwen;12 jaar;2025;6e-05;99708;6;72.06
550;Totaal mannen en vrouwen;12 jaar;2026;6e-05;99720;6;72.22
551;Totaal mannen en vrouwen;12 jaar;2027;6e-05;99731;6;72.37
552;Totaal mannen en vrouwen;12 jaar;2028;6e-05;99742;6;72.53
553;Totaal mannen en vrouwen;12 jaar;2029;5e-05;99753;5;72.69
554;Totaal mannen en vrouwen;12 jaar;2030;5e-05;99763;5;72.84
555;Totaal mannen en vrouwen;12 jaar;2031;5e-05;99773;5;73.0
556;Totaal mannen en vrouwen;12 jaar;2032;5e-05;99782;5;73.16
557;Totaal mannen en vrouwen;12 jaar;2033;5e-05;99791;5;73.32
558;Totaal mannen en vrouwen;12 jaar;2034;5e-05;99800;5;73.47
559;Totaal mannen en vrouwen;12 jaar;2035;5e-05;99808;4;73.63
560;Totaal mannen en vrouwen;12 jaar;2036;4e-05;99816;4;73.79
561;Totaal mannen en vrouwen;12 jaar;2037;4e-05;99824;4;73.94
562;Totaal mannen en vrouwen;12 jaar;2038;4e-05;99831;4;74.1
563;Totaal mannen en vrouwen;12 jaar;2039;4e-05;99838;4;74.25
564;Totaal mannen en vrouwen;12 jaar;2040;4e-05;99845;4;74.4
565;Totaal mannen en vrouwen;12 jaar;2041;4e-05;99851;4;74.55
566;Totaal mannen en vrouwen;12 jaar;2042;4e-05;99857;4;74.7
567;Totaal mannen en vrouwen;12 jaar;2043;3e-05;99863;3;74.84
568;Totaal mannen en vrouwen;12 jaar;2044;3e-05;99869;3;74.99
569;Totaal mannen en vrouwen;12 jaar;2045;3e-05;99874;3;75.13
570;Totaal mannen en vrouwen;12 jaar;2046;3e-05;99880;3;75.28
571;Totaal mannen en vrouwen;12 jaar;2047;3e-05;99885;3;75.42
572;Totaal mannen en vrouwen;12 jaar;2048;3e-05;99889;3;75.56
573;Totaal mannen en vrouwen;12 jaar;2049;3e-05;99894;3;75.7
574;Totaal mannen en vrouwen;12 jaar;2050;3e-05;99898;3;75.83
575;Totaal mannen en vrouwen;12 jaar;2051;3e-05;99903;3;75.97
576;Totaal mannen en vrouwen;12 jaar;2052;3e-05;99907;3;76.11
577;Totaal mannen en vrouwen;12 jaar;2053;3e-05;99911;3;76.24
578;Totaal mannen en vrouwen;12 jaar;2054;2e-05;99914;2;76.37
579;Totaal mannen en vrouwen;12 jaar;2055;2e-05;99918;2;76.5
580;Totaal mannen en vrouwen;12 jaar;2056;2e-05;99921;2;76.63
581;Totaal mannen en vrouwen;12 jaar;2057;2e-05;99925;2;76.76
582;Totaal mannen en vrouwen;12 jaar;2058;2e-05;99928;2;76.89
583;Totaal mannen en vrouwen;12 jaar;2059;2e-05;99931;2;77.02
584;Totaal mannen en vrouwen;12 jaar;2060;2e-05;99934;2;77.14
585;Totaal mannen en vrouwen;13 jaar;2016;0.0001;99557;10;69.45
586;Totaal mannen en vrouwen;13 jaar;2017;9e-05;99576;9;69.66
587;Totaal mannen en vrouwen;13 jaar;2018;9e-05;99595;9;69.85
588;Totaal mannen en vrouwen;13 jaar;2019;9e-05;99613;9;70.05
589;Totaal mannen en vrouwen;13 jaar;2020;8e-05;99630;8;70.24
590;Totaal mannen en vrouwen;13 jaar;2021;8e-05;99646;8;70.42
591;Totaal mannen en vrouwen;13 jaar;2022;8e-05;99662;8;70.6
592;Totaal mannen en vrouwen;13 jaar;2023;8e-05;99676;8;70.76
593;Totaal mannen en vrouwen;13 jaar;2024;7e-05;99689;7;70.91
594;Totaal mannen en vrouwen;13 jaar;2025;7e-05;99702;7;71.07
595;Totaal mannen en vrouwen;13 jaar;2026;7e-05;99714;7;71.22
596;Totaal mannen en vrouwen;13 jaar;2027;7e-05;99726;7;71.38
597;Totaal mannen en vrouwen;13 jaar;2028;6e-05;99737;6;71.53
598;Totaal mannen en vrouwen;13 jaar;2029;6e-05;99748;6;71.69
599;Totaal mannen en vrouwen;13 jaar;2030;6e-05;99758;6;71.85
600;Totaal mannen en vrouwen;13 jaar;2031;6e-05;99768;6;72.01
601;Totaal mannen en vrouwen;13 jaar;2032;6e-05;99777;6;72.16
602;Totaal mannen en vrouwen;13 jaar;2033;6e-05;99786;6;72.32
603;Totaal mannen en vrouwen;13 jaar;2034;5e-05;99795;5;72.48
604;Totaal mannen en vrouwen;13 jaar;2035;5e-05;99804;5;72.63
605;Totaal mannen en vrouwen;13 jaar;2036;5e-05;99812;5;72.79
606;Totaal mannen en vrouwen;13 jaar;2037;5e-05;99819;5;72.95
607;Totaal mannen en vrouwen;13 jaar;2038;5e-05;99827;5;73.1
608;Totaal mannen en vrouwen;13 jaar;2039;5e-05;99834;5;73.25
609;Totaal mannen en vrouwen;13 jaar;2040;4e-05;99841;4;73.4
610;Totaal mannen en vrouwen;13 jaar;2041;4e-05;99847;4;73.55
611;Totaal mannen en vrouwen;13 jaar;2042;4e-05;99854;4;73.7
612;Totaal mannen en vrouwen;13 jaar;2043;4e-05;99860;4;73.85
613;Totaal mannen en vrouwen;13 jaar;2044;4e-05;99866;4;73.99
614;Totaal mannen en vrouwen;13 jaar;2045;4e-05;99871;4;74.14
615;Totaal mannen en vrouwen;13 jaar;2046;4e-05;99876;4;74.28
616;Totaal mannen en vrouwen;13 jaar;2047;4e-05;99882;4;74.42
617;Totaal mannen en vrouwen;13 jaar;2048;3e-05;99886;3;74.56
618;Totaal mannen en vrouwen;13 jaar;2049;3e-05;99891;3;74.7
619;Totaal mannen en vrouwen;13 jaar;2050;3e-05;99896;3;74.84
620;Totaal mannen en vrouwen;13 jaar;2051;3e-05;99900;3;74.97
621;Totaal mannen en vrouwen;13 jaar;2052;3e-05;99904;3;75.11
622;Totaal mannen en vrouwen;13 jaar;2053;3e-05;99908;3;75.24
623;Totaal mannen en vrouwen;13 jaar;2054;3e-05;99912;3;75.37
624;Totaal mannen en vrouwen;13 jaar;2055;3e-05;99916;3;75.51
625;Totaal mannen en vrouwen;13 jaar;2056;3e-05;99919;3;75.64
626;Totaal mannen en vrouwen;13 jaar;2057;3e-05;99922;3;75.77
627;Totaal mannen en vrouwen;13 jaar;2058;3e-05;99926;3;75.89
628;Totaal mannen en vrouwen;13 jaar;2059;2e-05;99929;2;76.02
629;Totaal mannen en vrouwen;13 jaar;2060;2e-05;99932;2;76.15
630;Totaal mannen en vrouwen;14 jaar;2016;0.00011;99547;11;68.46
631;Totaal mannen en vrouwen;14 jaar;2017;0.00011;99567;11;68.66
632;Totaal mannen en vrouwen;14 jaar;2018;0.0001;99586;10;68.86
633;Totaal mannen en vrouwen;14 jaar;2019;0.0001;99604;10;69.05
634;Totaal mannen en vrouwen;14 jaar;2020;0.0001;99622;10;69.24
635;Totaal mannen en vrouwen;14 jaar;2021;9e-05;99638;9;69.43
636;Totaal mannen en vrouwen;14 jaar;2022;9e-05;99654;9;69.61
637;Totaal mannen en vrouwen;14 jaar;2023;9e-05;99668;9;69.76
638;Totaal mannen en vrouwen;14 jaar;2024;8e-05;99682;8;69.92
639;Totaal mannen en vrouwen;14 jaar;2025;8e-05;99695;8;70.07
640;Totaal mannen en vrouwen;14 jaar;2026;8e-05;99707;8;70.23
641;Totaal mannen en vrouwen;14 jaar;2027;8e-05;99719;8;70.38
642;Totaal mannen en vrouwen;14 jaar;2028;8e-05;99730;8;70.54
643;Totaal mannen en vrouwen;14 jaar;2029;7e-05;99741;7;70.7
644;Totaal mannen en vrouwen;14 jaar;2030;7e-05;99752;7;70.85
645;Totaal mannen en vrouwen;14 jaar;2031;7e-05;99762;7;71.01
646;Totaal mannen en vrouwen;14 jaar;2032;7e-05;99772;7;71.17
647;Totaal mannen en vrouwen;14 jaar;2033;6e-05;99781;6;71.32
648;Totaal mannen en vrouwen;14 jaar;2034;6e-05;99790;6;71.48
649;Totaal mannen en vrouwen;14 jaar;2035;6e-05;99798;6;71.64
650;Totaal mannen en vrouwen;14 jaar;2036;6e-05;99807;6;71.79
651;Totaal mannen en vrouwen;14 jaar;2037;6e-05;99815;6;71.95
652;Totaal mannen en vrouwen;14 jaar;2038;6e-05;99822;6;72.1
653;Totaal mannen en vrouwen;14 jaar;2039;5e-05;99829;5;72.25
654;Totaal mannen en vrouwen;14 jaar;2040;5e-05;99836;5;72.41
655;Totaal mannen en vrouwen;14 jaar;2041;5e-05;99843;5;72.55
656;Totaal mannen en vrouwen;14 jaar;2042;5e-05;99850;5;72.7
657;Totaal mannen en vrouwen;14 jaar;2043;5e-05;99856;5;72.85
658;Totaal mannen en vrouwen;14 jaar;2044;5e-05;99862;5;72.99
659;Totaal mannen en vrouwen;14 jaar;2045;4e-05;99867;4;73.14
660;Totaal mannen en vrouwen;14 jaar;2046;4e-05;99873;4;73.28
661;Totaal mannen en vrouwen;14 jaar;2047;4e-05;99878;4;73.42
662;Totaal mannen en vrouwen;14 jaar;2048;4e-05;99883;4;73.56
663;Totaal mannen en vrouwen;14 jaar;2049;4e-05;99888;4;73.7
664;Totaal mannen en vrouwen;14 jaar;2050;4e-05;99892;4;73.84
665;Totaal mannen en vrouwen;14 jaar;2051;4e-05;99897;4;73.98
666;Totaal mannen en vrouwen;14 jaar;2052;4e-05;99901;4;74.11
667;Totaal mannen en vrouwen;14 jaar;2053;4e-05;99905;4;74.24
668;Totaal mannen en vrouwen;14 jaar;2054;3e-05;99909;3;74.38
669;Totaal mannen en vrouwen;14 jaar;2055;3e-05;99913;3;74.51
670;Totaal mannen en vrouwen;14 jaar;2056;3e-05;99916;3;74.64
671;Totaal mannen en vrouwen;14 jaar;2057;3e-05;99920;3;74.77
672;Totaal mannen en vrouwen;14 jaar;2058;3e-05;99923;3;74.9
673;Totaal mannen en vrouwen;14 jaar;2059;3e-05;99926;3;75.02
674;Totaal mannen en vrouwen;14 jaar;2060;3e-05;99929;3;75.15
675;Totaal mannen en vrouwen;15 jaar;2016;0.00013;99536;13;67.46
676;Totaal mannen en vrouwen;15 jaar;2017;0.00013;99557;13;67.67
677;Totaal mannen en vrouwen;15 jaar;2018;0.00012;99576;12;67.87
678;Totaal mannen en vrouwen;15 jaar;2019;0.00012;99594;12;68.06
679;Totaal mannen en vrouwen;15 jaar;2020;0.00011;99612;11;68.25
680;Totaal mannen en vrouwen;15 jaar;2021;0.00011;99629;11;68.43
681;Totaal mannen en vrouwen;15 jaar;2022;0.00011;99645;11;68.62
682;Totaal mannen en vrouwen;15 jaar;2023;0.0001;99659;10;68.77
683;Totaal mannen en vrouwen;15 jaar;2024;0.0001;99673;10;68.92
684;Totaal mannen en vrouwen;15 jaar;2025;0.0001;99686;10;69.08
685;Totaal mannen en vrouwen;15 jaar;2026;9e-05;99699;9;69.23
686;Totaal mannen en vrouwen;15 jaar;2027;9e-05;99711;9;69.39
687;Totaal mannen en vrouwen;15 jaar;2028;9e-05;99723;9;69.54
688;Totaal mannen en vrouwen;15 jaar;2029;9e-05;99734;9;69.7
689;Totaal mannen en vrouwen;15 jaar;2030;8e-05;99745;8;69.86
690;Totaal mannen en vrouwen;15 jaar;2031;8e-05;99755;8;70.01
691;Totaal mannen en vrouwen;15 jaar;2032;8e-05;99765;8;70.17
692;Totaal mannen en vrouwen;15 jaar;2033;8e-05;99774;8;70.33
693;Totaal mannen en vrouwen;15 jaar;2034;7e-05;99784;7;70.49
694;Totaal mannen en vrouwen;15 jaar;2035;7e-05;99792;7;70.64
695;Totaal mannen en vrouwen;15 jaar;2036;7e-05;99801;7;70.8
696;Totaal mannen en vrouwen;15 jaar;2037;7e-05;99809;7;70.95
697;Totaal mannen en vrouwen;15 jaar;2038;7e-05;99817;7;71.11
698;Totaal mannen en vrouwen;15 jaar;2039;6e-05;99824;6;71.26
699;Totaal mannen en vrouwen;15 jaar;2040;6e-05;99831;6;71.41
700;Totaal mannen en vrouwen;15 jaar;2041;6e-05;99838;6;71.56
701;Totaal mannen en vrouwen;15 jaar;2042;6e-05;99845;6;71.71
702;Totaal mannen en vrouwen;15 jaar;2043;6e-05;99851;6;71.85
703;Totaal mannen en vrouwen;15 jaar;2044;6e-05;99857;6;72.0
704;Totaal mannen en vrouwen;15 jaar;2045;5e-05;99863;5;72.14
705;Totaal mannen en vrouwen;15 jaar;2046;5e-05;99868;5;72.28
706;Totaal mannen en vrouwen;15 jaar;2047;5e-05;99874;5;72.43
707;Totaal mannen en vrouwen;15 jaar;2048;5e-05;99879;5;72.57
708;Totaal mannen en vrouwen;15 jaar;2049;5e-05;99884;5;72.7
709;Totaal mannen en vrouwen;15 jaar;2050;5e-05;99889;5;72.84
710;Totaal mannen en vrouwen;15 jaar;2051;5e-05;99893;5;72.98
711;Totaal mannen en vrouwen;15 jaar;2052;4e-05;99897;4;73.11
