ID;Bedrijfsgrootte;BedrijfstakkenBranchesSBI2008;Perioden;IndexcijfersOmzet_1;OmzetontwikkelingTOVEenJaarEerder_2
7036;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2016 augustus;71.6;-17.0
7037;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2016 september;90.7;-6.1
7038;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2016 3e kwartaal;83.3;-7.4
7039;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2016 oktober;103.3;-3.5
7040;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2016 november;105.3;-4.6
7041;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2016 december;135.3;13.4
7042;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2016 4e kwartaal;114.6;2.1
7043;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2016;84.9;0.5
7044;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2017 januari;44.1;3.8
7045;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2017 februari;56.5;-4.0
7046;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2017 maart;88.1;15.8
7047;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2017 1e kwartaal;62.9;6.4
7048;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2017 april;82.0;5.0
7049;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2017 mei;94.5;22.4
7050;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2017 juni;103.7;12.4
7051;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2017 2e kwartaal;93.4;13.2
7052;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2017 juli;101.9;16.3
7053;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2017 augustus;77.9;8.8
7054;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2017 september;104.2;14.9
7055;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2017 3e kwartaal;94.6;13.6
7056;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2017 oktober;112.6;9.0
7057;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2017 november;114.5;8.7
7058;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2017 december;145.6;7.6
7059;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2017 4e kwartaal;124.2;8.4
7060;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2017;93.8;10.5
7061;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2018 januari;53.7;21.8
7062;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2018 februari;65.3;15.5
7063;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2018 maart;87.1;-1.1
7064;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2018 1e kwartaal;68.7;9.2
7065;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2018 april;92.9;13.3
7066;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2018 mei;101.0;6.8
7067;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2018 juni;106.1;2.4
7068;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2018 2e kwartaal;100.0;7.1
7069;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2018 juli;103.4;1.4
7070;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2018 augustus;82.0;5.3
7071;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2018 september;102.0;-2.1
7072;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2018 3e kwartaal;95.8;1.2
7073;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2018 oktober;116.0;3.0
7074;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2018 november;120.1;4.9
7075;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2018 december;136.2;-6.4
7076;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2018 4e kwartaal;124.1;-0.1
7077;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2018;97.1;3.6
7078;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2019 januari;57.2;6.5
7079;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2019 februari;70.3;7.7
7080;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2019 maart;94.5;8.4
7081;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2019 1e kwartaal;74.0;7.7
7082;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2019 april;96.4;3.8
7083;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2019 mei;104.3;3.3
7084;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2019 juni;98.8;-6.8
7085;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2019 2e kwartaal;99.8;-0.2
7086;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2019 juli ;110.6;7.0
7087;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2019 augustus;79.3;-3.2
7088;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2019 september;104.4;2.4
7089;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2019 3e kwartaal;98.1;2.5
7090;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2019 oktober;118.5;2.2
7091;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2019 november;116.4;-3.1
7092;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2019 december;134.6;-1.2
7093;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2019 4e kwartaal;123.2;-0.7
7094;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2019;98.8;1.7
7095;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2020 januari;56.5;-1.2
7096;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2020 februari;70.7;0.4
7097;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2020 maart;94.2;-0.3
7098;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2020 1e kwartaal ;73.8;-0.3
7099;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2020 april;97.6;1.2
7100;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2020 mei;94.6;-9.2
7101;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2020 juni;109.0;10.3
7102;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2020 2e kwartaal ;100.4;0.6
7103;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2020 juli;105.5;-4.6
7104;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2020 augustus;80.8;1.9
7105;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2020 september;108.2;3.6
7106;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2020 3e kwartaal ;98.2;0.1
7107;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2020 oktober;112.8;-4.8
7108;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2020 november;113.6;-2.4
7109;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2020 december;122.2;-9.2
7110;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2020 4e kwartaal ;116.2;-5.6
7111;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2020 ;97.2;-1.7
7112;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2021 januari;56.4;-0.3
7113;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2021 februari;70.4;-0.4
7114;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2021 maart;103.1;9.5
7115;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2021 1e kwartaal;76.6;3.8
7116;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2021 april;98.8;1.2
7117;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2021 mei;95.0;0.4
7118;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2021 juni;110.2;1.1
7119;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2021 2e kwartaal;101.4;0.9
7120;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2021 juli;114.2;8.2
7121;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2021 augustus;69.7;-13.8
7122;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2021 september;97.3;-10.1
7123;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2021 3e kwartaal;93.7;-4.6
7124;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2021 oktober;109.0;-3.4
7125;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2021 november;123.7;8.9
7126;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2021 december;152.2;24.5
7127;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2021 4e kwartaal;128.3;10.4
7128;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2021;100.0;2.9
7129;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2022 januari;51.4;-8.7
7130;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2022 februari;79.7;13.2
7131;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2022 maart;107.6;4.3
7132;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2022 1e kwartaal;79.6;3.8
7133;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2022 april;94.1;-4.7
7134;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2022 mei;110.4;16.2
7135;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2022 juni;115.5;4.8
7136;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2022 2e kwartaal;106.7;5.3
7137;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2022 juli;111.3;-2.5
7138;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2022 augustus;76.8;10.3
7139;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2022 september;104.1;7.0
7140;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2022 3e kwartaal;97.4;4.0
7141;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2022 oktober;116.7;7.0
7142;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2022 november;133.3;7.7
7143;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2022 december;161.2;5.9
7144;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2022 4e kwartaal;137.1;6.8
7145;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2022;105.2;5.2
7146;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2023 januari;55.7;8.2
7147;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2023 februari;83.5;4.8
7148;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2023 maart;116.8;8.6
7149;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2023 1e kwartaal;85.3;7.2
7150;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2023 april;103.1;9.5
7151;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2023 mei;113.5;2.8
7152;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2023 juni;132.0;14.3
7153;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2023 2e kwartaal;116.2;8.9
7154;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2023 juli;123.0;10.5
7155;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2023 augustus;91.5;19.1
7156;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2023 september;118.5;13.8
7157;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2023 3e kwartaal;111.0;13.9
7158;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2023 oktober;131.6;12.8
7159;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2023 november;134.3;0.8
7160;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2023 december;156.6;-2.9
7161;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2023 4e kwartaal;140.8;2.7
7162;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2023;113.3;7.8
7163;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2024 januari;62.3;12.0
7164;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2024 februari;87.6;4.9
7165;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2024 maart;120.8;3.4
7166;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2024 1e kwartaal;90.3;5.8
7167;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2024 april;122.7;19.0
7168;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2024 mei;125.5;10.6
7169;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2024 juni;125.2;-5.1
7170;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2024 2e kwartaal;124.5;7.1
7171;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2024 juli;130.5;6.0
7172;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2024 augustus;99.0;8.2
7173;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2024 september;125.7;6.1
7174;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2024 3e kwartaal;118.4;6.7
7175;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2024 oktober;146.5;11.3
7176;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2024 november;151.1;12.5
7177;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2024 december;166.0;6.0
7178;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2024 4e kwartaal;154.5;9.7
7179;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2024;121.9;7.6
7180;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2025 januari;73.6;18.1
7181;10 of meer werkzame personen;421 Bouw van wegen, spoorwegen, tunnels;2025 februari;100.8;15.0
7182;10 of meer werkzame personen;422 Buizen- en kabelleggers;2005 januari;39.5;10.0
7183;10 of meer werkzame personen;422 Buizen- en kabelleggers;2005 februari;42.1;3.6
7184;10 of meer werkzame personen;422 Buizen- en kabelleggers;2005 maart;44.8;-0.1
7185;10 of meer werkzame personen;422 Buizen- en kabelleggers;2005 1e kwartaal;42.1;4.1
7186;10 of meer werkzame personen;422 Buizen- en kabelleggers;2005 april;64.0;9.8
7187;10 of meer werkzame personen;422 Buizen- en kabelleggers;2005 mei;59.1;6.6
7188;10 of meer werkzame personen;422 Buizen- en kabelleggers;2005 juni;72.9;14.9
7189;10 of meer werkzame personen;422 Buizen- en kabelleggers;2005 2e kwartaal;65.3;10.7
7190;10 of meer werkzame personen;422 Buizen- en kabelleggers;2005 juli;76.0;17.1
7191;10 of meer werkzame personen;422 Buizen- en kabelleggers;2005 augustus;41.7;21.8
7192;10 of meer werkzame personen;422 Buizen- en kabelleggers;2005 september;70.0;7.5
7193;10 of meer werkzame personen;422 Buizen- en kabelleggers;2005 3e kwartaal;62.6;14.3
7194;10 of meer werkzame personen;422 Buizen- en kabelleggers;2005 oktober;71.5;4.5
7195;10 of meer werkzame personen;422 Buizen- en kabelleggers;2005 november;82.3;10.4
7196;10 of meer werkzame personen;422 Buizen- en kabelleggers;2005 december;92.3;-2.3
7197;10 of meer werkzame personen;422 Buizen- en kabelleggers;2005 4e kwartaal;82.0;3.6
7198;10 of meer werkzame personen;422 Buizen- en kabelleggers;2005;63.0;8.0
7199;10 of meer werkzame personen;422 Buizen- en kabelleggers;2006 januari;36.1;-8.6
7200;10 of meer werkzame personen;422 Buizen- en kabelleggers;2006 februari;44.7;6.3
7201;10 of meer werkzame personen;422 Buizen- en kabelleggers;2006 maart;52.1;16.2
7202;10 of meer werkzame personen;422 Buizen- en kabelleggers;2006 1e kwartaal;44.3;5.1
7203;10 of meer werkzame personen;422 Buizen- en kabelleggers;2006 april;63.9;-0.2
7204;10 of meer werkzame personen;422 Buizen- en kabelleggers;2006 mei;70.9;20.0
7205;10 of meer werkzame personen;422 Buizen- en kabelleggers;2006 juni;77.4;6.2
7206;10 of meer werkzame personen;422 Buizen- en kabelleggers;2006 2e kwartaal;70.7;8.3
7207;10 of meer werkzame personen;422 Buizen- en kabelleggers;2006 juli;79.8;5.0
7208;10 of meer werkzame personen;422 Buizen- en kabelleggers;2006 augustus;49.1;17.6
7209;10 of meer werkzame personen;422 Buizen- en kabelleggers;2006 september;79.3;13.4
7210;10 of meer werkzame personen;422 Buizen- en kabelleggers;2006 3e kwartaal;69.4;10.9
7211;10 of meer werkzame personen;422 Buizen- en kabelleggers;2006 oktober;80.3;12.2
7212;10 of meer werkzame personen;422 Buizen- en kabelleggers;2006 november;92.3;12.1
7213;10 of meer werkzame personen;422 Buizen- en kabelleggers;2006 december;104.9;13.6
7214;10 of meer werkzame personen;422 Buizen- en kabelleggers;2006 4e kwartaal;92.5;12.7
7215;10 of meer werkzame personen;422 Buizen- en kabelleggers;2006;69.2;9.8
7216;10 of meer werkzame personen;422 Buizen- en kabelleggers;2007 januari;44.9;24.5
7217;10 of meer werkzame personen;422 Buizen- en kabelleggers;2007 februari;52.0;16.3
7218;10 of meer werkzame personen;422 Buizen- en kabelleggers;2007 maart;57.4;10.1
7219;10 of meer werkzame personen;422 Buizen- en kabelleggers;2007 1e kwartaal;51.4;16.1
7220;10 of meer werkzame personen;422 Buizen- en kabelleggers;2007 april;67.5;5.7
7221;10 of meer werkzame personen;422 Buizen- en kabelleggers;2007 mei;74.9;5.6
7222;10 of meer werkzame personen;422 Buizen- en kabelleggers;2007 juni;80.7;4.3
7223;10 of meer werkzame personen;422 Buizen- en kabelleggers;2007 2e kwartaal;74.4;5.2
7224;10 of meer werkzame personen;422 Buizen- en kabelleggers;2007 juli;77.1;-3.4
7225;10 of meer werkzame personen;422 Buizen- en kabelleggers;2007 augustus;54.6;11.3
7226;10 of meer werkzame personen;422 Buizen- en kabelleggers;2007 september;76.0;-4.2
7227;10 of meer werkzame personen;422 Buizen- en kabelleggers;2007 3e kwartaal;69.2;-0.2
7228;10 of meer werkzame personen;422 Buizen- en kabelleggers;2007 oktober;84.5;5.4
7229;10 of meer werkzame personen;422 Buizen- en kabelleggers;2007 november;91.3;-1.1
7230;10 of meer werkzame personen;422 Buizen- en kabelleggers;2007 december;108.2;3.1
7231;10 of meer werkzame personen;422 Buizen- en kabelleggers;2007 4e kwartaal;94.7;2.4
7232;10 of meer werkzame personen;422 Buizen- en kabelleggers;2007;72.4;4.6
7233;10 of meer werkzame personen;422 Buizen- en kabelleggers;2008 januari;45.5;1.3
7234;10 of meer werkzame personen;422 Buizen- en kabelleggers;2008 februari;55.3;6.4
7235;10 of meer werkzame personen;422 Buizen- en kabelleggers;2008 maart;61.3;6.9
7236;10 of meer werkzame personen;422 Buizen- en kabelleggers;2008 1e kwartaal;54.0;5.1
7237;10 of meer werkzame personen;422 Buizen- en kabelleggers;2008 april;80.8;19.7
7238;10 of meer werkzame personen;422 Buizen- en kabelleggers;2008 mei;74.7;-0.3
7239;10 of meer werkzame personen;422 Buizen- en kabelleggers;2008 juni;87.9;8.9
7240;10 of meer werkzame personen;422 Buizen- en kabelleggers;2008 2e kwartaal;81.1;9.1
7241;10 of meer werkzame personen;422 Buizen- en kabelleggers;2008 juli;82.5;7.0
7242;10 of meer werkzame personen;422 Buizen- en kabelleggers;2008 augustus;57.9;6.0
7243;10 of meer werkzame personen;422 Buizen- en kabelleggers;2008 september;82.4;8.4
7244;10 of meer werkzame personen;422 Buizen- en kabelleggers;2008 3e kwartaal;74.3;7.3
7245;10 of meer werkzame personen;422 Buizen- en kabelleggers;2008 oktober;85.9;1.6
7246;10 of meer werkzame personen;422 Buizen- en kabelleggers;2008 november;88.5;-3.1
