ID;LandVanNationaliteit;Asielverzoeken;Perioden;TotaalMannenEnVrouwen_1;Mannen_2;Vrouwen_3;AlleLeeftijden_4;JongerDan15Jaar_5;k_15Tot18Jaar_6;k_18JaarOfOuder_7
1013;37;Eerste asielverzoeken;2009 4e kwartaal;10;10;0;10;0;0;10
1014;37;Eerste asielverzoeken;2009;30;20;10;30;10;0;30
1015;37;Eerste asielverzoeken;2010 1e kwartaal;0;0;0;0;0;0;0
1016;37;Eerste asielverzoeken;2010 2e kwartaal;10;0;0;10;0;0;0
1017;37;Eerste asielverzoeken;2010 3e kwartaal;0;0;0;0;0;0;0
1018;37;Eerste asielverzoeken;2010 4e kwartaal;10;10;0;10;0;0;10
1019;37;Eerste asielverzoeken;2010;20;10;0;20;10;0;10
1020;37;Eerste asielverzoeken;2011 1e kwartaal;0;0;0;0;0;0;0
1021;37;Eerste asielverzoeken;2011 2e kwartaal;0;0;0;0;0;0;0
1022;37;Eerste asielverzoeken;2011 3e kwartaal;0;0;0;0;0;0;0
1023;37;Eerste asielverzoeken;2011 4e kwartaal;0;0;0;0;0;0;0
1024;37;Eerste asielverzoeken;2011;0;0;0;0;0;0;0
1025;37;Volgende asielverzoeken;2007 1e kwartaal;10;0;10;10;0;0;10
1026;37;Volgende asielverzoeken;2007 2e kwartaal;0;0;0;0;0;0;0
1027;37;Volgende asielverzoeken;2007 3e kwartaal;10;0;0;10;0;0;0
1028;37;Volgende asielverzoeken;2007 4e kwartaal;10;0;10;10;0;0;0
1029;37;Volgende asielverzoeken;2007;20;10;20;20;10;0;10
1030;37;Volgende asielverzoeken;2008 1e kwartaal;0;0;0;0;0;0;0
1031;37;Volgende asielverzoeken;2008 2e kwartaal;0;0;0;0;0;0;0
1032;37;Volgende asielverzoeken;2008 3e kwartaal;10;0;10;10;0;0;10
1033;37;Volgende asielverzoeken;2008 4e kwartaal;20;10;10;20;0;0;10
1034;37;Volgende asielverzoeken;2008;30;20;10;30;10;0;20
1035;37;Volgende asielverzoeken;2009 1e kwartaal;0;0;0;0;0;0;0
1036;37;Volgende asielverzoeken;2009 2e kwartaal;0;0;0;0;0;0;0
1037;37;Volgende asielverzoeken;2009 3e kwartaal;0;0;0;0;0;0;0
1038;37;Volgende asielverzoeken;2009 4e kwartaal;0;0;0;0;0;0;0
1039;37;Volgende asielverzoeken;2009;10;0;10;10;0;0;0
1040;37;Volgende asielverzoeken;2010 1e kwartaal;0;0;0;0;0;0;0
1041;37;Volgende asielverzoeken;2010 2e kwartaal;0;0;0;0;0;0;0
1042;37;Volgende asielverzoeken;2010 3e kwartaal;0;0;0;0;0;0;0
1043;37;Volgende asielverzoeken;2010 4e kwartaal;0;0;0;0;0;0;0
1044;37;Volgende asielverzoeken;2010;0;0;0;0;0;0;0
1045;37;Volgende asielverzoeken;2011 1e kwartaal;0;0;0;0;0;0;0
1046;37;Volgende asielverzoeken;2011 2e kwartaal;0;0;0;0;0;0;0
1047;37;Volgende asielverzoeken;2011 3e kwartaal;0;0;0;0;0;0;0
1048;37;Volgende asielverzoeken;2011 4e kwartaal;0;0;0;0;0;0;0
1049;37;Volgende asielverzoeken;2011;0;0;0;0;0;0;0
1050;39;Totaal asielverzoeken;2007 1e kwartaal;0;0;0;0;0;0;0
1051;39;Totaal asielverzoeken;2007 2e kwartaal;0;0;0;0;0;0;0
1052;39;Totaal asielverzoeken;2007 3e kwartaal;0;0;0;0;0;0;0
1053;39;Totaal asielverzoeken;2007 4e kwartaal;30;10;20;30;0;0;30
1054;39;Totaal asielverzoeken;2007;30;10;20;30;0;0;30
1055;39;Totaal asielverzoeken;2008 1e kwartaal;0;0;0;0;0;0;0
1056;39;Totaal asielverzoeken;2008 2e kwartaal;0;0;0;0;0;0;0
1057;39;Totaal asielverzoeken;2008 3e kwartaal;0;0;0;0;0;0;0
1058;39;Totaal asielverzoeken;2008 4e kwartaal;0;0;0;0;0;0;0
1059;39;Totaal asielverzoeken;2008;0;0;0;0;0;0;0
1060;39;Totaal asielverzoeken;2009 1e kwartaal;0;0;0;0;0;0;0
1061;39;Totaal asielverzoeken;2009 2e kwartaal;0;0;0;0;0;0;0
1062;39;Totaal asielverzoeken;2009 3e kwartaal;0;0;0;0;0;0;0
1063;39;Totaal asielverzoeken;2009 4e kwartaal;0;0;0;0;0;0;0
1064;39;Totaal asielverzoeken;2009;0;0;0;0;0;0;0
1065;39;Totaal asielverzoeken;2010 1e kwartaal;0;0;0;0;0;0;0
1066;39;Totaal asielverzoeken;2010 2e kwartaal;0;0;0;0;0;0;0
1067;39;Totaal asielverzoeken;2010 3e kwartaal;0;0;0;0;0;0;0
1068;39;Totaal asielverzoeken;2010 4e kwartaal;0;0;0;0;0;0;0
1069;39;Totaal asielverzoeken;2010;0;0;0;0;0;0;0
1070;39;Totaal asielverzoeken;2011 1e kwartaal;0;0;0;0;0;0;0
1071;39;Totaal asielverzoeken;2011 2e kwartaal;0;0;0;0;0;0;0
1072;39;Totaal asielverzoeken;2011 3e kwartaal;0;0;0;0;0;0;0
1073;39;Totaal asielverzoeken;2011 4e kwartaal;0;0;0;0;0;0;0
1074;39;Totaal asielverzoeken;2011;0;0;0;0;0;0;0
1075;39;Eerste asielverzoeken;2007 1e kwartaal;0;0;0;0;0;0;0
1076;39;Eerste asielverzoeken;2007 2e kwartaal;0;0;0;0;0;0;0
1077;39;Eerste asielverzoeken;2007 3e kwartaal;0;0;0;0;0;0;0
1078;39;Eerste asielverzoeken;2007 4e kwartaal;30;10;20;30;0;0;30
1079;39;Eerste asielverzoeken;2007;30;10;20;30;0;0;30
1080;39;Eerste asielverzoeken;2008 1e kwartaal;0;0;0;0;0;0;0
1081;39;Eerste asielverzoeken;2008 2e kwartaal;0;0;0;0;0;0;0
1082;39;Eerste asielverzoeken;2008 3e kwartaal;0;0;0;0;0;0;0
1083;39;Eerste asielverzoeken;2008 4e kwartaal;0;0;0;0;0;0;0
1084;39;Eerste asielverzoeken;2008;0;0;0;0;0;0;0
1085;39;Eerste asielverzoeken;2009 1e kwartaal;0;0;0;0;0;0;0
1086;39;Eerste asielverzoeken;2009 2e kwartaal;0;0;0;0;0;0;0
1087;39;Eerste asielverzoeken;2009 3e kwartaal;0;0;0;0;0;0;0
1088;39;Eerste asielverzoeken;2009 4e kwartaal;0;0;0;0;0;0;0
1089;39;Eerste asielverzoeken;2009;0;0;0;0;0;0;0
1090;39;Eerste asielverzoeken;2010 1e kwartaal;0;0;0;0;0;0;0
1091;39;Eerste asielverzoeken;2010 2e kwartaal;0;0;0;0;0;0;0
1092;39;Eerste asielverzoeken;2010 3e kwartaal;0;0;0;0;0;0;0
1093;39;Eerste asielverzoeken;2010 4e kwartaal;0;0;0;0;0;0;0
1094;39;Eerste asielverzoeken;2010;0;0;0;0;0;0;0
1095;39;Eerste asielverzoeken;2011 1e kwartaal;0;0;0;0;0;0;0
1096;39;Eerste asielverzoeken;2011 2e kwartaal;0;0;0;0;0;0;0
1097;39;Eerste asielverzoeken;2011 3e kwartaal;0;0;0;0;0;0;0
1098;39;Eerste asielverzoeken;2011 4e kwartaal;0;0;0;0;0;0;0
1099;39;Eerste asielverzoeken;2011;0;0;0;0;0;0;0
1100;39;Volgende asielverzoeken;2007 1e kwartaal;0;0;0;0;0;0;0
1101;39;Volgende asielverzoeken;2007 2e kwartaal;0;0;0;0;0;0;0
1102;39;Volgende asielverzoeken;2007 3e kwartaal;0;0;0;0;0;0;0
1103;39;Volgende asielverzoeken;2007 4e kwartaal;0;0;0;0;0;0;0
1104;39;Volgende asielverzoeken;2007;0;0;0;0;0;0;0
1105;39;Volgende asielverzoeken;2008 1e kwartaal;0;0;0;0;0;0;0
1106;39;Volgende asielverzoeken;2008 2e kwartaal;0;0;0;0;0;0;0
1107;39;Volgende asielverzoeken;2008 3e kwartaal;0;0;0;0;0;0;0
1108;39;Volgende asielverzoeken;2008 4e kwartaal;0;0;0;0;0;0;0
1109;39;Volgende asielverzoeken;2008;0;0;0;0;0;0;0
1110;39;Volgende asielverzoeken;2009 1e kwartaal;0;0;0;0;0;0;0
1111;39;Volgende asielverzoeken;2009 2e kwartaal;0;0;0;0;0;0;0
1112;39;Volgende asielverzoeken;2009 3e kwartaal;0;0;0;0;0;0;0
1113;39;Volgende asielverzoeken;2009 4e kwartaal;0;0;0;0;0;0;0
1114;39;Volgende asielverzoeken;2009;0;0;0;0;0;0;0
1115;39;Volgende asielverzoeken;2010 1e kwartaal;0;0;0;0;0;0;0
1116;39;Volgende asielverzoeken;2010 2e kwartaal;0;0;0;0;0;0;0
1117;39;Volgende asielverzoeken;2010 3e kwartaal;0;0;0;0;0;0;0
1118;39;Volgende asielverzoeken;2010 4e kwartaal;0;0;0;0;0;0;0
1119;39;Volgende asielverzoeken;2010;0;0;0;0;0;0;0
1120;39;Volgende asielverzoeken;2011 1e kwartaal;0;0;0;0;0;0;0
1121;39;Volgende asielverzoeken;2011 2e kwartaal;0;0;0;0;0;0;0
1122;39;Volgende asielverzoeken;2011 3e kwartaal;0;0;0;0;0;0;0
1123;39;Volgende asielverzoeken;2011 4e kwartaal;0;0;0;0;0;0;0
1124;39;Volgende asielverzoeken;2011;0;0;0;0;0;0;0
1125;Egypte;Totaal asielverzoeken;2007 1e kwartaal;0;0;0;0;0;0;0
1126;Egypte;Totaal asielverzoeken;2007 2e kwartaal;0;0;0;0;0;0;0
1127;Egypte;Totaal asielverzoeken;2007 3e kwartaal;0;0;0;0;0;0;0
1128;Egypte;Totaal asielverzoeken;2007 4e kwartaal;10;10;0;10;0;0;10
1129;Egypte;Totaal asielverzoeken;2007;10;10;0;10;0;0;10
1130;Egypte;Totaal asielverzoeken;2008 1e kwartaal;0;0;0;0;0;0;0
1131;Egypte;Totaal asielverzoeken;2008 2e kwartaal;10;0;0;10;0;0;0
1132;Egypte;Totaal asielverzoeken;2008 3e kwartaal;10;10;10;10;0;0;10
1133;Egypte;Totaal asielverzoeken;2008 4e kwartaal;10;10;0;10;0;0;10
1134;Egypte;Totaal asielverzoeken;2008;30;20;10;30;10;0;20
1135;Egypte;Totaal asielverzoeken;2009 1e kwartaal;10;10;0;10;0;0;10
1136;Egypte;Totaal asielverzoeken;2009 2e kwartaal;10;10;0;10;0;0;10
1137;Egypte;Totaal asielverzoeken;2009 3e kwartaal;10;10;0;10;0;0;10
1138;Egypte;Totaal asielverzoeken;2009 4e kwartaal;20;10;0;20;0;0;10
1139;Egypte;Totaal asielverzoeken;2009;50;40;10;50;10;0;40
1140;Egypte;Totaal asielverzoeken;2010 1e kwartaal;10;10;0;10;0;0;10
1141;Egypte;Totaal asielverzoeken;2010 2e kwartaal;10;10;0;10;0;0;10
1142;Egypte;Totaal asielverzoeken;2010 3e kwartaal;10;10;10;10;0;0;10
1143;Egypte;Totaal asielverzoeken;2010 4e kwartaal;10;10;0;10;0;0;10
1144;Egypte;Totaal asielverzoeken;2010;50;40;10;50;10;0;40
1145;Egypte;Totaal asielverzoeken;2011 1e kwartaal;20;10;10;20;0;0;10
1146;Egypte;Totaal asielverzoeken;2011 2e kwartaal;10;10;0;10;0;0;10
1147;Egypte;Totaal asielverzoeken;2011 3e kwartaal;20;10;0;20;0;0;10
1148;Egypte;Totaal asielverzoeken;2011 4e kwartaal;40;30;10;40;10;0;30
1149;Egypte;Totaal asielverzoeken;2011;80;60;20;80;20;0;60
1150;Egypte;Eerste asielverzoeken;2007 1e kwartaal;0;0;0;0;0;0;0
1151;Egypte;Eerste asielverzoeken;2007 2e kwartaal;0;0;0;0;0;0;0
1152;Egypte;Eerste asielverzoeken;2007 3e kwartaal;0;0;0;0;0;0;0
1153;Egypte;Eerste asielverzoeken;2007 4e kwartaal;10;10;0;10;0;0;10
1154;Egypte;Eerste asielverzoeken;2007;10;10;0;10;0;0;10
1155;Egypte;Eerste asielverzoeken;2008 1e kwartaal;0;0;0;0;0;0;0
1156;Egypte;Eerste asielverzoeken;2008 2e kwartaal;0;0;0;0;0;0;0
1157;Egypte;Eerste asielverzoeken;2008 3e kwartaal;10;0;10;10;0;0;10
1158;Egypte;Eerste asielverzoeken;2008 4e kwartaal;10;10;0;10;0;0;10
1159;Egypte;Eerste asielverzoeken;2008;30;20;10;30;10;0;20
1160;Egypte;Eerste asielverzoeken;2009 1e kwartaal;10;10;0;10;0;0;10
1161;Egypte;Eerste asielverzoeken;2009 2e kwartaal;10;10;0;10;0;0;10
1162;Egypte;Eerste asielverzoeken;2009 3e kwartaal;10;10;0;10;0;0;10
1163;Egypte;Eerste asielverzoeken;2009 4e kwartaal;10;10;0;10;0;0;10
1164;Egypte;Eerste asielverzoeken;2009;50;40;10;50;10;0;40
1165;Egypte;Eerste asielverzoeken;2010 1e kwartaal;10;10;0;10;0;0;10
1166;Egypte;Eerste asielverzoeken;2010 2e kwartaal;10;10;0;10;0;0;10
1167;Egypte;Eerste asielverzoeken;2010 3e kwartaal;10;10;0;10;0;0;10
1168;Egypte;Eerste asielverzoeken;2010 4e kwartaal;10;10;0;10;0;0;10
1169;Egypte;Eerste asielverzoeken;2010;40;30;10;40;10;0;40
1170;Egypte;Eerste asielverzoeken;2011 1e kwartaal;10;10;0;10;0;0;10
1171;Egypte;Eerste asielverzoeken;2011 2e kwartaal;10;10;0;10;0;0;10
1172;Egypte;Eerste asielverzoeken;2011 3e kwartaal;10;10;0;10;0;0;10
1173;Egypte;Eerste asielverzoeken;2011 4e kwartaal;30;20;10;30;10;0;20
1174;Egypte;Eerste asielverzoeken;2011;70;50;20;70;10;0;50
1175;Egypte;Volgende asielverzoeken;2007 1e kwartaal;0;0;0;0;0;0;0
1176;Egypte;Volgende asielverzoeken;2007 2e kwartaal;0;0;0;0;0;0;0
1177;Egypte;Volgende asielverzoeken;2007 3e kwartaal;0;0;0;0;0;0;0
1178;Egypte;Volgende asielverzoeken;2007 4e kwartaal;0;0;0;0;0;0;0
1179;Egypte;Volgende asielverzoeken;2007;0;0;0;0;0;0;0
1180;Egypte;Volgende asielverzoeken;2008 1e kwartaal;0;0;0;0;0;0;0
1181;Egypte;Volgende asielverzoeken;2008 2e kwartaal;0;0;0;0;0;0;0
1182;Egypte;Volgende asielverzoeken;2008 3e kwartaal;0;0;0;0;0;0;0
1183;Egypte;Volgende asielverzoeken;2008 4e kwartaal;0;0;0;0;0;0;0
1184;Egypte;Volgende asielverzoeken;2008;0;0;0;0;0;0;0
1185;Egypte;Volgende asielverzoeken;2009 1e kwartaal;0;0;0;0;0;0;0
1186;Egypte;Volgende asielverzoeken;2009 2e kwartaal;0;0;0;0;0;0;0
1187;Egypte;Volgende asielverzoeken;2009 3e kwartaal;0;0;0;0;0;0;0
1188;Egypte;Volgende asielverzoeken;2009 4e kwartaal;0;0;0;0;0;0;0
1189;Egypte;Volgende asielverzoeken;2009;0;0;0;0;0;0;0
1190;Egypte;Volgende asielverzoeken;2010 1e kwartaal;0;0;0;0;0;0;0
1191;Egypte;Volgende asielverzoeken;2010 2e kwartaal;0;0;0;0;0;0;0
1192;Egypte;Volgende asielverzoeken;2010 3e kwartaal;0;0;0;0;0;0;0
1193;Egypte;Volgende asielverzoeken;2010 4e kwartaal;0;0;0;0;0;0;0
1194;Egypte;Volgende asielverzoeken;2010;0;0;0;0;0;0;0
1195;Egypte;Volgende asielverzoeken;2011 1e kwartaal;10;10;0;10;0;0;10
1196;Egypte;Volgende asielverzoeken;2011 2e kwartaal;0;0;0;0;0;0;0
1197;Egypte;Volgende asielverzoeken;2011 3e kwartaal;0;0;0;0;0;0;0
1198;Egypte;Volgende asielverzoeken;2011 4e kwartaal;10;10;0;10;0;0;10
1199;Egypte;Volgende asielverzoeken;2011;20;10;0;20;0;0;20
1200;Eritrea;Totaal asielverzoeken;2007 1e kwartaal;40;20;20;40;0;0;30
1201;Eritrea;Totaal asielverzoeken;2007 2e kwartaal;30;20;20;30;10;0;30
1202;Eritrea;Totaal asielverzoeken;2007 3e kwartaal;40;20;20;40;10;0;30
1203;Eritrea;Totaal asielverzoeken;2007 4e kwartaal;60;30;30;60;0;10;60
1204;Eritrea;Totaal asielverzoeken;2007;170;90;80;170;20;10;140
1205;Eritrea;Totaal asielverzoeken;2008 1e kwartaal;50;30;20;50;0;10;50
1206;Eritrea;Totaal asielverzoeken;2008 2e kwartaal;50;20;20;50;10;0;40
1207;Eritrea;Totaal asielverzoeken;2008 3e kwartaal;50;30;20;50;10;10;40
1208;Eritrea;Totaal asielverzoeken;2008 4e kwartaal;100;50;50;100;10;10;80
1209;Eritrea;Totaal asielverzoeken;2008;250;140;120;250;30;20;200
1210;Eritrea;Totaal asielverzoeken;2009 1e kwartaal;80;60;20;80;0;0;80
1211;Eritrea;Totaal asielverzoeken;2009 2e kwartaal;110;80;30;110;10;10;90
1212;Eritrea;Totaal asielverzoeken;2009 3e kwartaal;150;100;40;150;10;20;120
1213;Eritrea;Totaal asielverzoeken;2009 4e kwartaal;150;110;40;150;10;10;130
1214;Eritrea;Totaal asielverzoeken;2009;490;350;140;490;30;40;420
1215;Eritrea;Totaal asielverzoeken;2010 1e kwartaal;90;50;30;90;10;0;80
1216;Eritrea;Totaal asielverzoeken;2010 2e kwartaal;80;60;30;80;10;10;70
1217;Eritrea;Totaal asielverzoeken;2010 3e kwartaal;110;60;50;110;10;10;90
1218;Eritrea;Totaal asielverzoeken;2010 4e kwartaal;130;60;70;130;10;10;110
1219;Eritrea;Totaal asielverzoeken;2010;410;230;180;410;40;30;340
1220;Eritrea;Totaal asielverzoeken;2011 1e kwartaal;100;60;40;100;10;0;80
1221;Eritrea;Totaal asielverzoeken;2011 2e kwartaal;110;70;40;110;10;0;100
1222;Eritrea;Totaal asielverzoeken;2011 3e kwartaal;160;70;90;160;20;10;130
1223;Eritrea;Totaal asielverzoeken;2011 4e kwartaal;130;60;70;130;10;0;110
1224;Eritrea;Totaal asielverzoeken;2011;500;260;240;500;50;20;440
1225;Eritrea;Eerste asielverzoeken;2007 1e kwartaal;30;20;10;30;0;0;30
1226;Eritrea;Eerste asielverzoeken;2007 2e kwartaal;30;10;20;30;10;0;20
1227;Eritrea;Eerste asielverzoeken;2007 3e kwartaal;40;20;20;40;10;0;30
1228;Eritrea;Eerste asielverzoeken;2007 4e kwartaal;60;30;30;60;0;10;50
1229;Eritrea;Eerste asielverzoeken;2007;150;80;70;150;20;10;120
1230;Eritrea;Eerste asielverzoeken;2008 1e kwartaal;50;30;20;50;0;10;40
1231;Eritrea;Eerste asielverzoeken;2008 2e kwartaal;40;20;20;40;10;0;30
1232;Eritrea;Eerste asielverzoeken;2008 3e kwartaal;50;30;20;50;10;10;40
1233;Eritrea;Eerste asielverzoeken;2008 4e kwartaal;100;50;50;100;10;10;80
1234;Eritrea;Eerste asielverzoeken;2008;240;130;110;240;30;20;190
1235;Eritrea;Eerste asielverzoeken;2009 1e kwartaal;80;60;20;80;0;0;70
1236;Eritrea;Eerste asielverzoeken;2009 2e kwartaal;100;80;30;100;10;10;90
1237;Eritrea;Eerste asielverzoeken;2009 3e kwartaal;140;100;40;140;10;10;120
1238;Eritrea;Eerste asielverzoeken;2009 4e kwartaal;150;110;40;150;10;10;130
1239;Eritrea;Eerste asielverzoeken;2009;480;340;130;480;30;40;410
1240;Eritrea;Eerste asielverzoeken;2010 1e kwartaal;80;50;30;80;10;0;70
1241;Eritrea;Eerste asielverzoeken;2010 2e kwartaal;80;50;20;80;10;10;60
1242;Eritrea;Eerste asielverzoeken;2010 3e kwartaal;110;50;50;110;10;10;90
1243;Eritrea;Eerste asielverzoeken;2010 4e kwartaal;130;60;70;130;10;10;100
1244;Eritrea;Eerste asielverzoeken;2010;390;210;180;390;40;30;330
1245;Eritrea;Eerste asielverzoeken;2011 1e kwartaal;90;50;40;90;10;0;80
1246;Eritrea;Eerste asielverzoeken;2011 2e kwartaal;100;70;30;100;10;0;90
1247;Eritrea;Eerste asielverzoeken;2011 3e kwartaal;150;70;90;150;20;10;130
1248;Eritrea;Eerste asielverzoeken;2011 4e kwartaal;120;50;60;120;10;0;100
1249;Eritrea;Eerste asielverzoeken;2011;460;240;220;460;50;10;400
1250;Eritrea;Volgende asielverzoeken;2007 1e kwartaal;10;0;10;10;0;0;10
1251;Eritrea;Volgende asielverzoeken;2007 2e kwartaal;10;0;0;10;0;0;10
1252;Eritrea;Volgende asielverzoeken;2007 3e kwartaal;0;0;0;0;0;0;0
1253;Eritrea;Volgende asielverzoeken;2007 4e kwartaal;0;0;0;0;0;0;0
1254;Eritrea;Volgende asielverzoeken;2007;20;10;10;20;0;0;20
1255;Eritrea;Volgende asielverzoeken;2008 1e kwartaal;0;0;0;0;0;0;0
1256;Eritrea;Volgende asielverzoeken;2008 2e kwartaal;10;0;0;10;0;0;10
1257;Eritrea;Volgende asielverzoeken;2008 3e kwartaal;0;0;0;0;0;0;0
1258;Eritrea;Volgende asielverzoeken;2008 4e kwartaal;0;0;0;0;0;0;0
1259;Eritrea;Volgende asielverzoeken;2008;20;10;10;20;0;0;20
1260;Eritrea;Volgende asielverzoeken;2009 1e kwartaal;0;0;0;0;0;0;0
1261;Eritrea;Volgende asielverzoeken;2009 2e kwartaal;10;0;0;10;0;0;0
1262;Eritrea;Volgende asielverzoeken;2009 3e kwartaal;0;0;0;0;0;0;0
1263;Eritrea;Volgende asielverzoeken;2009 4e kwartaal;0;0;0;0;0;0;0
1264;Eritrea;Volgende asielverzoeken;2009;10;10;10;10;0;0;10
1265;Eritrea;Volgende asielverzoeken;2010 1e kwartaal;0;0;0;0;0;0;0
1266;Eritrea;Volgende asielverzoeken;2010 2e kwartaal;10;10;0;10;0;0;10
1267;Eritrea;Volgende asielverzoeken;2010 3e kwartaal;0;0;0;0;0;0;0
1268;Eritrea;Volgende asielverzoeken;2010 4e kwartaal;10;10;0;10;0;0;10
1269;Eritrea;Volgende asielverzoeken;2010;20;10;0;20;0;0;20
1270;Eritrea;Volgende asielverzoeken;2011 1e kwartaal;10;0;0;10;0;0;10
1271;Eritrea;Volgende asielverzoeken;2011 2e kwartaal;10;10;10;10;0;0;10
1272;Eritrea;Volgende asielverzoeken;2011 3e kwartaal;10;10;0;10;0;0;10
1273;Eritrea;Volgende asielverzoeken;2011 4e kwartaal;10;10;10;10;0;0;10
1274;Eritrea;Volgende asielverzoeken;2011;40;20;20;40;0;0;40
1275;Ethiopië;Totaal asielverzoeken;2007 1e kwartaal;10;10;0;10;0;0;10
1276;Ethiopië;Totaal asielverzoeken;2007 2e kwartaal;30;20;10;30;10;0;20
1277;Ethiopië;Totaal asielverzoeken;2007 3e kwartaal;20;10;10;20;0;0;20
1278;Ethiopië;Totaal asielverzoeken;2007 4e kwartaal;10;10;0;10;0;0;10
1279;Ethiopië;Totaal asielverzoeken;2007;70;40;30;70;10;0;60
1280;Ethiopië;Totaal asielverzoeken;2008 1e kwartaal;10;10;0;10;0;0;10
1281;Ethiopië;Totaal asielverzoeken;2008 2e kwartaal;20;10;10;20;0;0;10
1282;Ethiopië;Totaal asielverzoeken;2008 3e kwartaal;30;20;10;30;0;0;20
1283;Ethiopië;Totaal asielverzoeken;2008 4e kwartaal;20;10;10;20;0;0;10
1284;Ethiopië;Totaal asielverzoeken;2008;70;40;30;70;10;10;50
1285;Ethiopië;Totaal asielverzoeken;2009 1e kwartaal;20;10;10;20;0;0;20
1286;Ethiopië;Totaal asielverzoeken;2009 2e kwartaal;20;20;10;20;10;0;10
1287;Ethiopië;Totaal asielverzoeken;2009 3e kwartaal;20;20;0;20;0;0;20
1288;Ethiopië;Totaal asielverzoeken;2009 4e kwartaal;30;20;10;30;10;0;30
1289;Ethiopië;Totaal asielverzoeken;2009;100;70;30;100;20;10;80
1290;Ethiopië;Totaal asielverzoeken;2010 1e kwartaal;30;20;10;30;10;0;20
1291;Ethiopië;Totaal asielverzoeken;2010 2e kwartaal;20;10;10;20;0;0;20
1292;Ethiopië;Totaal asielverzoeken;2010 3e kwartaal;10;10;0;10;0;0;10
1293;Ethiopië;Totaal asielverzoeken;2010 4e kwartaal;20;10;10;20;0;0;10
1294;Ethiopië;Totaal asielverzoeken;2010;90;50;30;90;10;10;70
1295;Ethiopië;Totaal asielverzoeken;2011 1e kwartaal;20;10;10;20;10;0;10
1296;Ethiopië;Totaal asielverzoeken;2011 2e kwartaal;10;10;0;10;0;0;10
1297;Ethiopië;Totaal asielverzoeken;2011 3e kwartaal;30;20;10;30;0;0;30
1298;Ethiopië;Totaal asielverzoeken;2011 4e kwartaal;30;20;20;30;10;0;30
1299;Ethiopië;Totaal asielverzoeken;2011;100;60;40;100;10;0;80
1300;Ethiopië;Eerste asielverzoeken;2007 1e kwartaal;10;0;0;10;0;0;10
1301;Ethiopië;Eerste asielverzoeken;2007 2e kwartaal;20;10;10;20;10;0;20
1302;Ethiopië;Eerste asielverzoeken;2007 3e kwartaal;10;10;10;10;0;0;10
1303;Ethiopië;Eerste asielverzoeken;2007 4e kwartaal;10;0;0;10;0;0;0
1304;Ethiopië;Eerste asielverzoeken;2007;40;30;20;40;10;0;40
1305;Ethiopië;Eerste asielverzoeken;2008 1e kwartaal;10;0;0;10;0;0;10
1306;Ethiopië;Eerste asielverzoeken;2008 2e kwartaal;10;0;10;10;0;0;10
1307;Ethiopië;Eerste asielverzoeken;2008 3e kwartaal;20;10;10;20;0;0;10
1308;Ethiopië;Eerste asielverzoeken;2008 4e kwartaal;20;10;10;20;0;0;10
1309;Ethiopië;Eerste asielverzoeken;2008;50;30;20;50;10;10;30
1310;Ethiopië;Eerste asielverzoeken;2009 1e kwartaal;20;10;0;20;0;0;10
1311;Ethiopië;Eerste asielverzoeken;2009 2e kwartaal;20;20;10;20;10;0;10
1312;Ethiopië;Eerste asielverzoeken;2009 3e kwartaal;20;20;0;20;0;0;20
1313;Ethiopië;Eerste asielverzoeken;2009 4e kwartaal;30;20;10;30;10;0;20
1314;Ethiopië;Eerste asielverzoeken;2009;90;60;30;90;20;10;70
1315;Ethiopië;Eerste asielverzoeken;2010 1e kwartaal;30;20;10;30;10;0;20
1316;Ethiopië;Eerste asielverzoeken;2010 2e kwartaal;20;10;10;20;0;0;20
1317;Ethiopië;Eerste asielverzoeken;2010 3e kwartaal;10;10;0;10;0;0;10
1318;Ethiopië;Eerste asielverzoeken;2010 4e kwartaal;20;10;10;20;0;0;10
1319;Ethiopië;Eerste asielverzoeken;2010;80;50;30;80;10;10;60
1320;Ethiopië;Eerste asielverzoeken;2011 1e kwartaal;20;10;10;20;10;0;10
1321;Ethiopië;Eerste asielverzoeken;2011 2e kwartaal;10;10;0;10;0;0;10
1322;Ethiopië;Eerste asielverzoeken;2011 3e kwartaal;30;20;10;30;0;0;30
1323;Ethiopië;Eerste asielverzoeken;2011 4e kwartaal;30;10;10;30;10;0;20
1324;Ethiopië;Eerste asielverzoeken;2011;80;50;30;80;10;0;70
1325;Ethiopië;Volgende asielverzoeken;2007 1e kwartaal;0;0;0;0;0;0;0
1326;Ethiopië;Volgende asielverzoeken;2007 2e kwartaal;10;0;0;10;0;0;10
1327;Ethiopië;Volgende asielverzoeken;2007 3e kwartaal;10;10;0;10;0;0;10
1328;Ethiopië;Volgende asielverzoeken;2007 4e kwartaal;0;0;0;0;0;0;0
1329;Ethiopië;Volgende asielverzoeken;2007;20;20;10;20;0;0;20
1330;Ethiopië;Volgende asielverzoeken;2008 1e kwartaal;0;0;0;0;0;0;0
1331;Ethiopië;Volgende asielverzoeken;2008 2e kwartaal;10;10;0;10;0;0;10
1332;Ethiopië;Volgende asielverzoeken;2008 3e kwartaal;10;10;10;10;0;0;10
1333;Ethiopië;Volgende asielverzoeken;2008 4e kwartaal;0;0;0;0;0;0;0
1334;Ethiopië;Volgende asielverzoeken;2008;20;10;10;20;0;0;20
1335;Ethiopië;Volgende asielverzoeken;2009 1e kwartaal;0;0;0;0;0;0;0
