ID;Donorregistratie;RegioS;Perioden;DonorregisterVastgelegdeKeuze_1
3231;Geen toestemming;Overig Groningen (CR);2023;92
3232;Geen toestemming;Noord-Friesland (CR);2022;82
3233;Geen toestemming;Noord-Friesland (CR);2023;82
3234;Geen toestemming;Zuidwest-Friesland (CR);2022;34
3235;Geen toestemming;Zuidwest-Friesland (CR);2023;34
3236;Geen toestemming;Zuidoost-Friesland (CR);2022;49
3237;Geen toestemming;Zuidoost-Friesland (CR);2023;49
3238;Geen toestemming;Noord-Drenthe (CR);2022;46
3239;Geen toestemming;Noord-Drenthe (CR);2023;46
3240;Geen toestemming;Zuidoost-Drenthe (CR);2022;45
3241;Geen toestemming;Zuidoost-Drenthe (CR);2023;45
3242;Geen toestemming;Zuidwest-Drenthe (CR);2022;33
3243;Geen toestemming;Zuidwest-Drenthe (CR);2023;33
3244;Geen toestemming;Noord-Overijssel (CR);2022;85
3245;Geen toestemming;Noord-Overijssel (CR);2023;85
3246;Geen toestemming;Zuidwest-Overijssel (CR);2022;35
3247;Geen toestemming;Zuidwest-Overijssel (CR);2023;35
3248;Geen toestemming;Twente (CR);2022;145
3249;Geen toestemming;Twente (CR);2023;144
3250;Geen toestemming;Veluwe (CR);2022;181
3251;Geen toestemming;Veluwe (CR);2023;180
3252;Geen toestemming;Achterhoek (CR);2022;94
3253;Geen toestemming;Achterhoek (CR);2023;94
3254;Geen toestemming;Arnhem/Nijmegen (CR);2022;177
3255;Geen toestemming;Arnhem/Nijmegen (CR);2023;176
3256;Geen toestemming;Zuidwest-Gelderland (CR);2022;67
3257;Geen toestemming;Zuidwest-Gelderland (CR);2023;67
3258;Geen toestemming;Utrecht (CR);2022;326
3259;Geen toestemming;Utrecht (CR);2023;325
3260;Geen toestemming;Kop van Noord-Holland (CR);2022;90
3261;Geen toestemming;Kop van Noord-Holland (CR);2023;89
3262;Geen toestemming;Alkmaar en omgeving (CR);2022;59
3263;Geen toestemming;Alkmaar en omgeving (CR);2023;59
3264;Geen toestemming;IJmond (CR);2022;47
3265;Geen toestemming;IJmond (CR);2023;47
3266;Geen toestemming;Agglomeratie Haarlem (CR);2022;53
3267;Geen toestemming;Agglomeratie Haarlem (CR);2023;52
3268;Geen toestemming;Zaanstreek (CR);2022;47
3269;Geen toestemming;Zaanstreek (CR);2023;47
3270;Geen toestemming;Groot-Amsterdam (CR);2022;365
3271;Geen toestemming;Groot-Amsterdam (CR);2023;362
3272;Geen toestemming;Het Gooi en Vechtstreek (CR);2022;57
3273;Geen toestemming;Het Gooi en Vechtstreek (CR);2023;56
3274;Geen toestemming;Agglomeratie Leiden en Bollenstreek (CR);2022;95
3275;Geen toestemming;Agglomeratie Leiden en Bollenstreek (CR);2023;95
3276;Geen toestemming;Agglomeratie 's-Gravenhage (CR);2022;250
3277;Geen toestemming;Agglomeratie 's-Gravenhage (CR);2023;248
3278;Geen toestemming;Delft en Westland (CR);2022;53
3279;Geen toestemming;Delft en Westland (CR);2023;52
3280;Geen toestemming;Oost-Zuid-Holland (CR);2022;84
3281;Geen toestemming;Oost-Zuid-Holland (CR);2023;84
3282;Geen toestemming;Groot-Rijnmond (CR);2022;435
3283;Geen toestemming;Groot-Rijnmond (CR);2023;433
3284;Geen toestemming;Zuidoost-Zuid-Holland (CR);2022;106
3285;Geen toestemming;Zuidoost-Zuid-Holland (CR);2023;106
3286;Geen toestemming;Zeeuwsch-Vlaanderen (CR);2022;27
3287;Geen toestemming;Zeeuwsch-Vlaanderen (CR);2023;26
3288;Geen toestemming;Overig Zeeland (CR);2022;75
3289;Geen toestemming;Overig Zeeland (CR);2023;75
3290;Geen toestemming;West-Noord-Brabant (CR);2022;154
3291;Geen toestemming;West-Noord-Brabant (CR);2023;154
3292;Geen toestemming;Midden-Noord-Brabant (CR);2022;112
3293;Geen toestemming;Midden-Noord-Brabant (CR);2023;112
3294;Geen toestemming;Noordoost-Noord-Brabant (CR);2022;143
3295;Geen toestemming;Noordoost-Noord-Brabant (CR);2023;143
3296;Geen toestemming;Zuidoost-Noord-Brabant (CR);2022;169
3297;Geen toestemming;Zuidoost-Noord-Brabant (CR);2023;168
3298;Geen toestemming;Noord-Limburg (CR);2022;65
3299;Geen toestemming;Noord-Limburg (CR);2023;65
3300;Geen toestemming;Midden-Limburg (CR);2022;63
3301;Geen toestemming;Midden-Limburg (CR);2023;63
3302;Geen toestemming;Zuid-Limburg (CR);2022;163
3303;Geen toestemming;Zuid-Limburg (CR);2023;161
3304;Geen toestemming;Flevoland (CR);2022;115
3305;Geen toestemming;Flevoland (CR);2023;115
3306;Geen toestemming;Aa en Hunze;2022;6
3307;Geen toestemming;Aa en Hunze;2023;6
3308;Geen toestemming;Aalsmeer;2022;7
3309;Geen toestemming;Aalsmeer;2023;7
3310;Geen toestemming;Aalten;2022;6
3311;Geen toestemming;Aalten;2023;6
3312;Geen toestemming;Achtkarspelen;2022;8
3313;Geen toestemming;Achtkarspelen;2023;8
3314;Geen toestemming;Alblasserdam;2022;6
3315;Geen toestemming;Alblasserdam;2023;6
3316;Geen toestemming;Albrandswaard;2022;7
3317;Geen toestemming;Albrandswaard;2023;7
3318;Geen toestemming;Alkmaar;2022;27
3319;Geen toestemming;Alkmaar;2023;27
3320;Geen toestemming;Almelo;2022;20
3321;Geen toestemming;Almelo;2023;20
3322;Geen toestemming;Almere;2022;61
3323;Geen toestemming;Almere;2023;62
3324;Geen toestemming;Alphen aan den Rijn;2022;27
3325;Geen toestemming;Alphen aan den Rijn;2023;27
3326;Geen toestemming;Alphen-Chaam;2022;2
3327;Geen toestemming;Alphen-Chaam;2023;2
3328;Geen toestemming;Altena;2022;15
3329;Geen toestemming;Altena;2023;15
3330;Geen toestemming;Ameland;2022;1
3331;Geen toestemming;Ameland;2023;1
3332;Geen toestemming;Amersfoort;2022;37
3333;Geen toestemming;Amersfoort;2023;37
3334;Geen toestemming;Amstelveen;2022;21
3335;Geen toestemming;Amstelveen;2023;20
3336;Geen toestemming;Amsterdam;2022;240
3337;Geen toestemming;Amsterdam;2023;237
3338;Geen toestemming;Apeldoorn;2022;43
3339;Geen toestemming;Apeldoorn;2023;43
3340;Geen toestemming;Arnhem;2022;43
3341;Geen toestemming;Arnhem;2023;43
3342;Geen toestemming;Assen;2022;17
3343;Geen toestemming;Assen;2023;17
3344;Geen toestemming;Asten;2022;3
3345;Geen toestemming;Asten;2023;3
3346;Geen toestemming;Baarle-Nassau;2022;1
3347;Geen toestemming;Baarle-Nassau;2023;1
3348;Geen toestemming;Baarn;2022;6
3349;Geen toestemming;Baarn;2023;6
3350;Geen toestemming;Barendrecht;2022;14
3351;Geen toestemming;Barendrecht;2023;14
3352;Geen toestemming;Barneveld;2022;16
3353;Geen toestemming;Barneveld;2023;16
3354;Geen toestemming;Beek (L.);2022;4
3355;Geen toestemming;Beek (L.);2023;4
3356;Geen toestemming;Beekdaelen;2022;9
3357;Geen toestemming;Beekdaelen;2023;9
3358;Geen toestemming;Beesel;2022;3
3359;Geen toestemming;Beesel;2023;3
3360;Geen toestemming;Berg en Dal;2022;8
3361;Geen toestemming;Berg en Dal;2023;8
3362;Geen toestemming;Bergeijk;2022;3
3363;Geen toestemming;Bergeijk;2023;3
3364;Geen toestemming;Bergen (L.);2022;3
3365;Geen toestemming;Bergen (L.);2023;3
3366;Geen toestemming;Bergen (NH.);2022;8
3367;Geen toestemming;Bergen (NH.);2023;7
3368;Geen toestemming;Bergen op Zoom;2022;18
3369;Geen toestemming;Bergen op Zoom;2023;18
3370;Geen toestemming;Berkelland;2022;10
3371;Geen toestemming;Berkelland;2023;10
3372;Geen toestemming;Bernheze;2022;6
3373;Geen toestemming;Bernheze;2023;6
3374;Geen toestemming;Best;2022;6
3375;Geen toestemming;Best;2023;6
3376;Geen toestemming;Beuningen;2022;6
3377;Geen toestemming;Beuningen;2023;6
3378;Geen toestemming;Beverwijk;2022;11
3379;Geen toestemming;Beverwijk;2023;11
3380;Geen toestemming;De Bilt;2022;11
3381;Geen toestemming;De Bilt;2023;10
3382;Geen toestemming;Bladel;2022;4
3383;Geen toestemming;Bladel;2023;4
3384;Geen toestemming;Blaricum;2022;3
3385;Geen toestemming;Blaricum;2023;3
3386;Geen toestemming;Bloemendaal;2022;5
3387;Geen toestemming;Bloemendaal;2023;5
3388;Geen toestemming;Bodegraven-Reeuwijk;2022;8
3389;Geen toestemming;Bodegraven-Reeuwijk;2023;8
3390;Geen toestemming;Boekel;2022;2
3391;Geen toestemming;Boekel;2023;2
3392;Geen toestemming;Borger-Odoorn;2022;7
3393;Geen toestemming;Borger-Odoorn;2023;7
3394;Geen toestemming;Borne;2022;5
3395;Geen toestemming;Borne;2023;4
3396;Geen toestemming;Borsele;2022;6
3397;Geen toestemming;Borsele;2023;6
3398;Geen toestemming;Boxtel;2022;7
3399;Geen toestemming;Boxtel;2023;7
3400;Geen toestemming;Breda;2022;41
3401;Geen toestemming;Breda;2023;41
3402;Geen toestemming;Bronckhorst;2022;8
3403;Geen toestemming;Bronckhorst;2023;8
3404;Geen toestemming;Brummen;2022;6
3405;Geen toestemming;Brummen;2023;6
3406;Geen toestemming;Brunssum;2022;8
3407;Geen toestemming;Brunssum;2023;8
3408;Geen toestemming;Bunnik;2022;3
3409;Geen toestemming;Bunnik;2023;3
3410;Geen toestemming;Bunschoten;2022;4
3411;Geen toestemming;Bunschoten;2023;4
3412;Geen toestemming;Buren;2022;7
3413;Geen toestemming;Buren;2023;7
3414;Geen toestemming;Capelle aan den IJssel;2022;20
3415;Geen toestemming;Capelle aan den IJssel;2023;20
3416;Geen toestemming;Castricum;2022;7
3417;Geen toestemming;Castricum;2023;7
3418;Geen toestemming;Coevorden;2022;9
3419;Geen toestemming;Coevorden;2023;9
3420;Geen toestemming;Cranendonck;2022;4
3421;Geen toestemming;Cranendonck;2023;4
3422;Geen toestemming;Culemborg;2022;8
3423;Geen toestemming;Culemborg;2023;8
3424;Geen toestemming;Dalfsen;2022;6
3425;Geen toestemming;Dalfsen;2023;6
3426;Geen toestemming;Dantumadiel;2022;6
3427;Geen toestemming;Dantumadiel;2023;6
3428;Geen toestemming;Delft;2022;23
3429;Geen toestemming;Delft;2023;23
3430;Geen toestemming;Deurne;2022;7
3431;Geen toestemming;Deurne;2023;7
3432;Geen toestemming;Deventer;2022;24
3433;Geen toestemming;Deventer;2023;24
3434;Geen toestemming;Diemen;2022;8
3435;Geen toestemming;Diemen;2023;8
3436;Geen toestemming;Dijk en Waard;2022;19
3437;Geen toestemming;Dijk en Waard;2023;20
3438;Geen toestemming;Dinkelland;2022;5
3439;Geen toestemming;Dinkelland;2023;5
3440;Geen toestemming;Doesburg;2022;3
3441;Geen toestemming;Doesburg;2023;3
3442;Geen toestemming;Doetinchem;2022;14
3443;Geen toestemming;Doetinchem;2023;14
3444;Geen toestemming;Dongen;2022;6
3445;Geen toestemming;Dongen;2023;6
3446;Geen toestemming;Dordrecht;2022;34
3447;Geen toestemming;Dordrecht;2023;34
3448;Geen toestemming;Drechterland;2022;4
3449;Geen toestemming;Drechterland;2023;4
3450;Geen toestemming;Drimmelen;2022;6
3451;Geen toestemming;Drimmelen;2023;6
3452;Geen toestemming;Dronten;2022;10
3453;Geen toestemming;Dronten;2023;10
3454;Geen toestemming;Druten;2022;4
3455;Geen toestemming;Druten;2023;4
3456;Geen toestemming;Duiven;2022;6
3457;Geen toestemming;Duiven;2023;6
3458;Geen toestemming;Echt-Susteren;2022;8
3459;Geen toestemming;Echt-Susteren;2023;8
3460;Geen toestemming;Edam-Volendam;2022;8
3461;Geen toestemming;Edam-Volendam;2023;8
3462;Geen toestemming;Ede;2022;31
3463;Geen toestemming;Ede;2023;31
3464;Geen toestemming;Eemnes;2022;2
3465;Geen toestemming;Eemnes;2023;2
3466;Geen toestemming;Eemsdelta;2022;13
3467;Geen toestemming;Eemsdelta;2023;13
3468;Geen toestemming;Eersel;2022;4
3469;Geen toestemming;Eersel;2023;4
3470;Geen toestemming;Eijsden-Margraten;2022;6
3471;Geen toestemming;Eijsden-Margraten;2023;6
3472;Geen toestemming;Eindhoven;2022;56
3473;Geen toestemming;Eindhoven;2023;55
3474;Geen toestemming;Elburg;2022;6
3475;Geen toestemming;Elburg;2023;6
3476;Geen toestemming;Emmen;2022;29
3477;Geen toestemming;Emmen;2023;29
3478;Geen toestemming;Enkhuizen;2022;5
3479;Geen toestemming;Enkhuizen;2023;4
3480;Geen toestemming;Enschede;2022;40
3481;Geen toestemming;Enschede;2023;39
3482;Geen toestemming;Epe;2022;9
3483;Geen toestemming;Epe;2023;9
3484;Geen toestemming;Ermelo;2022;7
3485;Geen toestemming;Ermelo;2023;7
3486;Geen toestemming;Etten-Leur;2022;11
3487;Geen toestemming;Etten-Leur;2023;11
3488;Geen toestemming;De Fryske Marren;2022;12
3489;Geen toestemming;De Fryske Marren;2023;12
3490;Geen toestemming;Geertruidenberg;2022;5
3491;Geen toestemming;Geertruidenberg;2023;5
3492;Geen toestemming;Geldrop-Mierlo;2022;9
3493;Geen toestemming;Geldrop-Mierlo;2023;9
3494;Geen toestemming;Gemert-Bakel;2022;6
3495;Geen toestemming;Gemert-Bakel;2023;6
3496;Geen toestemming;Gennep;2022;4
3497;Geen toestemming;Gennep;2023;4
3498;Geen toestemming;Gilze en Rijen;2022;5
3499;Geen toestemming;Gilze en Rijen;2023;5
3500;Geen toestemming;Goeree-Overflakkee;2022;15
3501;Geen toestemming;Goeree-Overflakkee;2023;15
3502;Geen toestemming;Goes;2022;10
3503;Geen toestemming;Goes;2023;10
3504;Geen toestemming;Goirle;2022;4
3505;Geen toestemming;Goirle;2023;4
3506;Geen toestemming;Gooise Meren;2022;12
3507;Geen toestemming;Gooise Meren;2023;12
3508;Geen toestemming;Gorinchem;2022;11
3509;Geen toestemming;Gorinchem;2023;11
3510;Geen toestemming;Gouda;2022;20
3511;Geen toestemming;Gouda;2023;20
3512;Geen toestemming;'s-Gravenhage (gemeente);2022;163
3513;Geen toestemming;'s-Gravenhage (gemeente);2023;161
3514;Geen toestemming;Groningen (gemeente);2022;47
3515;Geen toestemming;Groningen (gemeente);2023;46
3516;Geen toestemming;Gulpen-Wittem;2022;4
3517;Geen toestemming;Gulpen-Wittem;2023;4
3518;Geen toestemming;Haaksbergen;2022;5
3519;Geen toestemming;Haaksbergen;2023;5
3520;Geen toestemming;Haarlem;2022;38
3521;Geen toestemming;Haarlem;2023;37
3522;Geen toestemming;Haarlemmermeer;2022;38
3523;Geen toestemming;Haarlemmermeer;2023;38
3524;Geen toestemming;Halderberge;2022;8
3525;Geen toestemming;Halderberge;2023;8
3526;Geen toestemming;Hardenberg;2022;13
3527;Geen toestemming;Hardenberg;2023;13
3528;Geen toestemming;Harderwijk;2022;12
3529;Geen toestemming;Harderwijk;2023;12
3530;Geen toestemming;Hardinxveld-Giessendam;2022;5
3531;Geen toestemming;Hardinxveld-Giessendam;2023;5
3532;Geen toestemming;Harlingen;2022;4
3533;Geen toestemming;Harlingen;2023;4
3534;Geen toestemming;Hattem;2022;3
3535;Geen toestemming;Hattem;2023;3
3536;Geen toestemming;Heemskerk;2022;10
3537;Geen toestemming;Heemskerk;2023;10
3538;Geen toestemming;Heemstede;2022;6
3539;Geen toestemming;Heemstede;2023;6
3540;Geen toestemming;Heerde;2022;5
3541;Geen toestemming;Heerde;2023;5
3542;Geen toestemming;Heerenveen;2022;13
3543;Geen toestemming;Heerenveen;2023;13
3544;Geen toestemming;Heerlen;2022;27
3545;Geen toestemming;Heerlen;2023;26
3546;Geen toestemming;Heeze-Leende;2022;3
3547;Geen toestemming;Heeze-Leende;2023;3
3548;Geen toestemming;Heiloo;2022;5
3549;Geen toestemming;Heiloo;2023;5
3550;Geen toestemming;Den Helder;2022;15
3551;Geen toestemming;Den Helder;2023;15
3552;Geen toestemming;Hellendoorn;2022;8
3553;Geen toestemming;Hellendoorn;2023;8
3554;Geen toestemming;Helmond;2022;23
3555;Geen toestemming;Helmond;2023;23
3556;Geen toestemming;Hendrik-Ido-Ambacht;2022;8
3557;Geen toestemming;Hendrik-Ido-Ambacht;2023;8
3558;Geen toestemming;Hengelo (O.);2022;19
3559;Geen toestemming;Hengelo (O.);2023;19
3560;Geen toestemming;'s-Hertogenbosch;2022;36
3561;Geen toestemming;'s-Hertogenbosch;2023;35
3562;Geen toestemming;Heumen;2022;4
3563;Geen toestemming;Heumen;2023;4
3564;Geen toestemming;Heusden;2022;10
3565;Geen toestemming;Heusden;2023;10
3566;Geen toestemming;Hillegom;2022;5
3567;Geen toestemming;Hillegom;2023;5
3568;Geen toestemming;Hilvarenbeek;2022;3
3569;Geen toestemming;Hilvarenbeek;2023;3
3570;Geen toestemming;Hilversum;2022;22
3571;Geen toestemming;Hilversum;2023;22
3572;Geen toestemming;Hoeksche Waard;2022;24
3573;Geen toestemming;Hoeksche Waard;2023;24
3574;Geen toestemming;Hof van Twente;2022;7
3575;Geen toestemming;Hof van Twente;2023;7
3576;Geen toestemming;Het Hogeland;2022;13
3577;Geen toestemming;Het Hogeland;2023;12
3578;Geen toestemming;Hollands Kroon;2022;11
3579;Geen toestemming;Hollands Kroon;2023;11
3580;Geen toestemming;Hoogeveen;2022;15
3581;Geen toestemming;Hoogeveen;2023;15
3582;Geen toestemming;Hoorn;2022;19
3583;Geen toestemming;Hoorn;2023;19
3584;Geen toestemming;Horst aan de Maas;2022;8
3585;Geen toestemming;Horst aan de Maas;2023;8
3586;Geen toestemming;Houten;2022;10
3587;Geen toestemming;Houten;2023;10
3588;Geen toestemming;Huizen;2022;11
3589;Geen toestemming;Huizen;2023;11
3590;Geen toestemming;Hulst;2022;7
3591;Geen toestemming;Hulst;2023;7
3592;Geen toestemming;IJsselstein;2022;8
3593;Geen toestemming;IJsselstein;2023;8
3594;Geen toestemming;Kaag en Braassem;2022;6
3595;Geen toestemming;Kaag en Braassem;2023;6
3596;Geen toestemming;Kampen;2022;14
3597;Geen toestemming;Kampen;2023;14
3598;Geen toestemming;Kapelle;2022;3
3599;Geen toestemming;Kapelle;2023;3
3600;Geen toestemming;Katwijk;2022;16
3601;Geen toestemming;Katwijk;2023;15
3602;Geen toestemming;Kerkrade;2022;14
3603;Geen toestemming;Kerkrade;2023;14
3604;Geen toestemming;Koggenland;2022;5
3605;Geen toestemming;Koggenland;2023;5
3606;Geen toestemming;Krimpen aan den IJssel;2022;9
3607;Geen toestemming;Krimpen aan den IJssel;2023;9
3608;Geen toestemming;Krimpenerwaard;2022;14
3609;Geen toestemming;Krimpenerwaard;2023;14
3610;Geen toestemming;Laarbeek;2022;5
3611;Geen toestemming;Laarbeek;2023;5
3612;Geen toestemming;Land van Cuijk;2022;19
3613;Geen toestemming;Land van Cuijk;2023;19
3614;Geen toestemming;Landgraaf;2022;11
3615;Geen toestemming;Landgraaf;2023;11
3616;Geen toestemming;Landsmeer;2022;3
3617;Geen toestemming;Landsmeer;2023;3
3618;Geen toestemming;Lansingerland;2022;14
3619;Geen toestemming;Lansingerland;2023;14
3620;Geen toestemming;Laren (NH.);2022;3
3621;Geen toestemming;Laren (NH.);2023;3
3622;Geen toestemming;Leeuwarden;2022;30
3623;Geen toestemming;Leeuwarden;2023;30
3624;Geen toestemming;Leiden;2022;28
3625;Geen toestemming;Leiden;2023;27
3626;Geen toestemming;Leiderdorp;2022;7
3627;Geen toestemming;Leiderdorp;2023;7
3628;Geen toestemming;Leidschendam-Voorburg;2022;19
3629;Geen toestemming;Leidschendam-Voorburg;2023;19
3630;Geen toestemming;Lelystad;2022;23
3631;Geen toestemming;Lelystad;2023;23
3632;Geen toestemming;Leudal;2022;8
3633;Geen toestemming;Leudal;2023;8
3634;Geen toestemming;Leusden;2022;7
3635;Geen toestemming;Leusden;2023;7
3636;Geen toestemming;Lingewaard;2022;10
3637;Geen toestemming;Lingewaard;2023;10
3638;Geen toestemming;Lisse;2022;5
3639;Geen toestemming;Lisse;2023;5
3640;Geen toestemming;Lochem;2022;8
3641;Geen toestemming;Lochem;2023;8
3642;Geen toestemming;Loon op Zand;2022;5
3643;Geen toestemming;Loon op Zand;2023;5
3644;Geen toestemming;Lopik;2022;4
3645;Geen toestemming;Lopik;2023;4
3646;Geen toestemming;Losser;2022;5
3647;Geen toestemming;Losser;2023;5
3648;Geen toestemming;Maasdriel;2022;6
3649;Geen toestemming;Maasdriel;2023;6
3650;Geen toestemming;Maasgouw;2022;6
3651;Geen toestemming;Maasgouw;2023;6
3652;Geen toestemming;Maashorst;2022;13
3653;Geen toestemming;Maashorst;2023;13
3654;Geen toestemming;Maassluis;2022;10
3655;Geen toestemming;Maassluis;2023;10
3656;Geen toestemming;Maastricht;2022;29
3657;Geen toestemming;Maastricht;2023;28
3658;Geen toestemming;Medemblik;2022;10
3659;Geen toestemming;Medemblik;2023;10
3660;Geen toestemming;Meerssen;2022;4
3661;Geen toestemming;Meerssen;2023;4
3662;Geen toestemming;Meierijstad;2022;17
3663;Geen toestemming;Meierijstad;2023;17
3664;Geen toestemming;Meppel;2022;8
3665;Geen toestemming;Meppel;2023;8
3666;Geen toestemming;Middelburg (Z.);2022;13
3667;Geen toestemming;Middelburg (Z.);2023;13
3668;Geen toestemming;Midden-Delfland;2022;4
3669;Geen toestemming;Midden-Delfland;2023;4
3670;Geen toestemming;Midden-Drenthe;2022;8
3671;Geen toestemming;Midden-Drenthe;2023;8
3672;Geen toestemming;Midden-Groningen;2022;18
3673;Geen toestemming;Midden-Groningen;2023;18
3674;Geen toestemming;Moerdijk;2022;9
3675;Geen toestemming;Moerdijk;2023;9
3676;Geen toestemming;Molenlanden;2022;11
3677;Geen toestemming;Molenlanden;2023;11
3678;Geen toestemming;Montferland;2022;9
3679;Geen toestemming;Montferland;2023;9
3680;Geen toestemming;Montfoort;2022;3
3681;Geen toestemming;Montfoort;2023;3
3682;Geen toestemming;Mook en Middelaar;2022;2
3683;Geen toestemming;Mook en Middelaar;2023;2
