ID;Leeftijd;Perioden;TotaalAantalHuishoudens_1;Eenpersoonshuishouden_2;TotaalMeerpersoonshuishoudens_3;k_2Personen_4;k_3Personen_5;k_4Personen_6;k_5OfMeerPersonen_7
970;14;2013;276064;166805;109259;102995;5439;671;154
971;14;2014;279690;167754;111936;105551;5530;696;159
972;14;2015;283861;168941;114920;108394;5635;726;165
973;14;2016;286509;169196;117313;110726;5679;741;167
974;14;2017;290809;170353;120456;113741;5762;771;182
975;14;2018;293755;170785;122970;116175;5833;787;175
976;14;2019;301688;174084;127604;120625;5974;814;191
977;14;2020;309760;177693;132067;124918;6117;837;195
978;14;2021;319680;182294;137386;130010;6301;875;200
979;14;2022;326017;184926;141091;133523;6462;898;208
980;14;2023;335310;189195;146115;138286;6677;938;214
981;14;2024;347031;194604;152427;144310;6913;986;218
982;14;2025;361282;201522;159760;151339;7160;1038;223
983;14;2026;368740;205063;163677;154993;7373;1081;230
984;14;2027;409594;226636;182958;173780;7783;1154;241
985;14;2028;442254;244887;197367;187785;8110;1208;264
986;14;2029;462757;256772;205985;196104;8343;1265;273
987;14;2030;475494;264955;210539;200436;8502;1323;278
988;14;2031;488612;273986;214626;204324;8640;1366;296
989;14;2032;475354;267137;208217;197864;8675;1377;301
990;14;2033;468866;263898;204968;194519;8753;1389;307
991;14;2034;466854;263607;203247;192669;8855;1409;314
992;14;2035;468852;265587;203265;192522;8995;1439;309
993;14;2036;473173;269120;204053;193123;9141;1473;316
994;14;2037;480143;274083;206060;194921;9307;1506;326
995;14;2038;485852;278415;207437;196095;9475;1534;333
996;14;2039;493741;284029;209712;198157;9648;1565;342
997;14;2040;503047;290618;212429;200655;9826;1598;350
998;14;2041;511611;296562;215049;203070;9989;1631;359
999;14;2042;520960;303155;217805;205620;10157;1663;365
1000;14;2043;529515;309149;220366;207997;10313;1685;371
1001;14;2044;538235;315217;223018;210471;10461;1707;379
1002;14;2045;545885;320629;225256;212555;10587;1727;387
1003;14;2046;550741;324592;226149;213330;10676;1749;394
1004;14;2047;550868;325920;224948;212060;10726;1763;399
1005;14;2048;549715;326771;222944;210011;10756;1772;405
1006;14;2049;547707;327163;220544;207587;10769;1777;411
1007;14;2050;549895;330211;219684;206693;10813;1781;397
1008;15;2009;142187;104129;38058;35918;1864;210;66
1009;15;2010;147934;108089;39845;37566;1987;224;68
1010;15;2011;150465;109518;40947;38560;2080;237;70
1011;15;2012;153740;111173;42567;40023;2215;256;73
1012;15;2013;156925;112855;44070;41410;2311;273;76
1013;15;2014;160762;114900;45862;43075;2417;290;80
1014;15;2015;164724;117018;47706;44814;2502;307;83
1015;15;2016;170382;120329;50053;47038;2604;324;87
1016;15;2017;174718;122782;51936;48842;2663;337;94
1017;15;2018;179708;125611;54097;50910;2744;350;93
1018;15;2019;182402;126771;55631;52386;2786;360;99
1019;15;2020;185548;128180;57368;54052;2845;370;101
1020;15;2021;187942;129038;58904;55533;2889;380;102
1021;15;2022;191480;130621;60859;57403;2959;392;105
1022;15;2023;194290;131756;62534;59003;3020;404;107
1023;15;2024;200520;135107;65413;61760;3122;421;110
1024;15;2025;206853;138657;68196;64419;3225;438;114
1025;15;2026;214450;142986;71464;67541;3346;459;118
1026;15;2027;219336;145544;73792;69733;3461;477;121
1027;15;2028;226255;149394;76861;72631;3605;496;129
1028;15;2029;235488;154610;80878;76460;3762;522;134
1029;15;2030;246542;161090;85452;80835;3924;553;140
1030;15;2031;252481;164544;87937;83148;4061;579;149
1031;15;2032;283239;183565;99674;94592;4315;606;161
1032;15;2033;307046;198936;108110;102795;4518;626;171
1033;15;2034;321474;208503;112971;107488;4662;643;178
1034;15;2035;329936;214582;115354;109750;4768;657;179
1035;15;2036;337628;220495;117133;111421;4859;670;183
1036;15;2037;329857;215427;114430;108679;4888;678;185
1037;15;2038;327044;213501;113543;107726;4943;687;187
1038;15;2039;326899;213629;113270;107368;5015;697;190
1039;15;2040;329302;215485;113817;107815;5099;710;193
1040;15;2041;333149;218474;114675;108564;5191;723;197
1041;15;2042;338709;222506;116203;109976;5290;736;201
1042;15;2043;343519;226121;117398;111058;5388;748;204
1043;15;2044;349692;230658;119034;112578;5488;759;209
1044;15;2045;356894;235992;120902;114330;5588;771;213
1045;15;2046;363258;240657;122601;115927;5675;782;217
1046;15;2047;370405;245947;124458;117682;5764;792;220
1047;15;2048;376786;250677;126109;119248;5838;799;224
1048;15;2049;383272;255438;127834;120894;5907;805;228
1049;15;2050;389059;259748;129311;122308;5971;807;225
1050;16;2009;41170;33641;7529;7039;432;41;17
1051;16;2010;43090;35149;7941;7408;471;44;18
1052;16;2011;48012;39042;8970;8375;527;48;20
1053;16;2012;52439;42607;9832;9182;577;52;21
1054;16;2013;56326;45773;10553;9844;629;57;23
1055;16;2014;60453;49124;11329;10569;675;61;24
1056;16;2015;63538;51639;11899;11111;700;63;25
1057;16;2016;65242;52933;12309;11495;723;65;26
1058;16;2017;67057;54192;12865;12015;754;69;27
1059;16;2018;68600;55255;13345;12466;780;71;28
1060;16;2019;70602;56650;13952;13041;808;74;29
1061;16;2020;72545;57981;14564;13625;832;77;30
1062;16;2021;75357;59988;15369;14393;864;80;32
1063;16;2022;77518;61488;16030;15025;889;83;33
1064;16;2023;80009;63202;16807;15766;921;86;34
1065;16;2024;81450;64071;17379;16312;943;89;35
1066;16;2025;83210;65159;18051;16953;971;91;36
1067;16;2026;84806;66098;18708;17581;996;94;37
1068;16;2027;86971;67455;19516;18350;1031;97;38
1069;16;2028;88860;68616;20244;19041;1063;100;40
1070;16;2029;92412;71000;21412;20157;1109;104;42
1071;16;2030;96016;73476;22540;21231;1156;109;44
1072;16;2031;100211;76364;23847;22477;1210;114;46
1073;16;2032;102881;78100;24781;23353;1263;117;48
1074;16;2033;106633;80611;26022;24525;1325;122;50
1075;16;2034;111940;84245;27695;26120;1394;128;53
1076;16;2035;118162;88605;29557;27905;1464;133;55
1077;16;2036;121480;90911;30569;28849;1523;139;58
1078;16;2037;138402;103092;35310;33471;1628;147;64
1079;16;2038;150737;112242;38495;36562;1710;154;69
1080;16;2039;157637;117445;40192;38195;1766;159;72
1081;16;2040;161232;120286;40946;38902;1808;162;74
1082;16;2041;163959;122556;41403;39313;1848;166;76
1083;16;2042;161017;120266;40751;38644;1864;167;76
1084;16;2043;160736;119940;40796;38660;1891;169;76
1085;16;2044;161418;120468;40950;38779;1922;172;77
1086;16;2045;163178;121829;41349;39142;1955;174;78
1087;16;2046;165546;123739;41807;39558;1992;177;80
1088;16;2047;168692;126172;42520;40230;2029;180;81
1089;16;2048;171580;128454;43126;40796;2065;183;82
1090;16;2049;175036;131178;43858;41488;2101;185;84
1091;16;2050;179051;134363;44688;42276;2139;188;85
1092;17;2009;8306;7174;1132;1041;80;8;3
1093;17;2010;9188;7978;1210;1112;86;9;3
1094;17;2011;9772;8521;1251;1145;94;9;3
1095;17;2012;10439;9122;1317;1206;99;9;3
1096;17;2013;11158;9758;1400;1281;106;10;3
1097;17;2014;11785;10328;1457;1333;111;10;3
1098;17;2015;12631;11082;1549;1419;116;11;3
1099;17;2016;14209;12471;1738;1599;125;11;3
1100;17;2017;15523;13636;1887;1739;133;12;3
1101;17;2018;16611;14602;2009;1853;140;12;4
1102;17;2019;17715;15577;2138;1973;148;13;4
1103;17;2020;18582;16346;2236;2067;152;13;4
1104;17;2021;19286;16958;2328;2155;156;13;4
1105;17;2022;19989;17543;2446;2265;163;14;4
1106;17;2023;20601;18056;2545;2361;166;14;4
1107;17;2024;21430;18748;2682;2490;174;14;4
1108;17;2025;22199;19375;2824;2626;179;15;4
1109;17;2026;23204;20203;3001;2793;189;15;4
1110;17;2027;24018;20860;3158;2943;195;16;4
1111;17;2028;24922;21586;3336;3112;204;16;4
1112;17;2029;25579;22090;3489;3257;211;17;4
1113;17;2030;26347;22686;3661;3421;219;17;4
1114;17;2031;27159;23316;3843;3592;229;18;4
1115;17;2032;28104;24052;4052;3792;238;18;4
1116;17;2033;28994;24745;4249;3977;248;19;5
1117;17;2034;30359;25816;4543;4260;259;19;5
1118;17;2035;31747;26916;4831;4534;272;20;5
1119;17;2036;33324;28162;5162;4851;286;20;5
1120;17;2037;34382;28976;5406;5082;298;21;5
1121;17;2038;35802;30081;5721;5382;313;21;5
1122;17;2039;37901;31744;6157;5799;331;22;5
1123;17;2040;40247;33634;6613;6237;348;23;5
1124;17;2041;41594;34709;6885;6493;362;24;6
1125;17;2042;47504;39479;8025;7602;392;25;6
1126;17;2043;51574;42821;8753;8305;415;27;6
1127;17;2044;53838;44706;9132;8671;428;27;6
1128;17;2045;55074;45758;9316;8844;438;28;6
1129;17;2046;55789;46370;9419;8935;449;28;7
1130;17;2047;56317;46825;9492;9002;455;28;7
1131;17;2048;57320;47664;9656;9156;464;29;7
1132;17;2049;58112;48336;9776;9270;470;29;7
1133;17;2050;58993;49082;9911;9396;479;29;7
