ID;Geslacht;Leeftijd;Herkomstgroepering;Cijfersoort;Perioden;TotaalOpnamen_1;TotaalOpnamenPer1000Inwoners_2;Dagopnamen_3;DagopnamenPer1000Inwoners_4;KlinischeOpnamen_5;KlinOpnamenPer1000Inwoners_6;VerpleegdagenVanKlinischeOpnamen_7;VerpleegdagenPer1000Inwoners_8;GemiddeldeVerpleegduurPerKlinOpname_9
154;Totaal mannen en vrouwen;Totaal alle leeftijden;Overig niet-westers;Aantallen;2005;77291.0;136.2;32507.0;57.3;44784.0;78.9;244577.0;431.0;5.5
155;Totaal mannen en vrouwen;Totaal alle leeftijden;Overig niet-westers;Aantallen;2006;82705.0;144.1;35282.0;61.5;47423.0;82.6;243509.0;424.3;5.1
156;Totaal mannen en vrouwen;Totaal alle leeftijden;Overig niet-westers;Aantallen;2007;87473.0;149.9;38475.0;65.9;48998.0;84.0;257137.0;440.7;5.2
157;Totaal mannen en vrouwen;Totaal alle leeftijden;Overig niet-westers;Aantallen;2008;93390.0;154.8;41377.0;68.6;52013.0;86.2;255784.0;424.0;4.9
158;Totaal mannen en vrouwen;Totaal alle leeftijden;Overig niet-westers;Aantallen;2009;100782.0;159.9;45307.0;71.9;55475.0;88.0;262742.0;416.7;4.7
159;Totaal mannen en vrouwen;Totaal alle leeftijden;Overig niet-westers;Aantallen;2010;108194.0;164.7;49039.0;74.7;59156.0;90.1;276808.0;421.4;4.7
160;Totaal mannen en vrouwen;0 jaar;Bevolking totaal;Aantallen;1995;139516.0;731.9;7340.0;38.5;132176.0;693.4;855895.0;4490.0;6.5
161;Totaal mannen en vrouwen;0 jaar;Bevolking totaal;Aantallen;1996;143632.0;756.5;7058.0;37.2;136574.0;719.3;883777.0;4654.7;6.5
162;Totaal mannen en vrouwen;0 jaar;Bevolking totaal;Aantallen;1997;145453.0;756.1;7138.0;37.1;138315.0;719.0;870578.0;4525.4;6.3
163;Totaal mannen en vrouwen;0 jaar;Bevolking totaal;Aantallen;1998;153619.0;769.8;7951.0;39.8;145668.0;729.9;885507.0;4437.1;6.1
164;Totaal mannen en vrouwen;0 jaar;Bevolking totaal;Aantallen;1999;154589.0;768.7;8972.0;44.6;145617.0;724.1;851667.0;4235.1;5.8
165;Totaal mannen en vrouwen;0 jaar;Bevolking totaal;Aantallen;2000;157193.0;759.9;8362.0;40.4;148831.0;719.5;838778.0;4054.8;5.6
166;Totaal mannen en vrouwen;0 jaar;Bevolking totaal;Aantallen;2001;158731.0;780.7;9503.0;46.7;149228.0;734.0;831067.0;4087.5;5.6
167;Totaal mannen en vrouwen;0 jaar;Bevolking totaal;Aantallen;2002;159851.0;790.4;9194.0;45.5;150657.0;745.0;811459.0;4012.5;5.4
168;Totaal mannen en vrouwen;0 jaar;Bevolking totaal;Aantallen;2003;160955.0;802.6;9803.0;48.9;151153.0;753.7;801597.0;3997.2;5.3
169;Totaal mannen en vrouwen;0 jaar;Bevolking totaal;Aantallen;2004;162715.0;839.2;10634.0;54.8;152081.0;784.4;788971.0;4069.3;5.2
170;Totaal mannen en vrouwen;0 jaar;Bevolking totaal;Aantallen;2005;162459.0;866.3;11775.0;62.8;150683.0;803.5;766748.0;4088.4;5.1
171;Totaal mannen en vrouwen;0 jaar;Bevolking totaal;Aantallen;2006;166657.0;902.1;11721.0;63.4;154936.0;838.7;780180.0;4223.1;5.0
172;Totaal mannen en vrouwen;0 jaar;Bevolking totaal;Aantallen;2007;167954.0;927.7;12337.0;68.1;155618.0;859.5;758336.0;4188.6;4.9
173;Totaal mannen en vrouwen;0 jaar;Bevolking totaal;Aantallen;2008;176526.0;956.7;13490.0;73.1;163035.0;883.6;775519.0;4202.9;4.8
174;Totaal mannen en vrouwen;0 jaar;Bevolking totaal;Aantallen;2009;180222.0;990.6;13167.0;72.4;167055.0;918.2;770392.0;4234.3;4.6
175;Totaal mannen en vrouwen;0 jaar;Bevolking totaal;Aantallen;2010;189857.0;1030.7;13759.0;74.7;176098.0;956.0;793888.0;4309.9;4.5
176;Totaal mannen en vrouwen;0 jaar;Autochtoon;Aantallen;1995;109103.0;712.8;5737.0;37.5;103366.0;675.3;662755.0;4329.7;6.4
177;Totaal mannen en vrouwen;0 jaar;Autochtoon;Aantallen;1996;112490.0;742.2;5412.0;35.7;107078.0;706.5;683108.0;4507.3;6.4
178;Totaal mannen en vrouwen;0 jaar;Autochtoon;Aantallen;1997;113923.0;748.2;5380.0;35.3;108543.0;712.9;673913.0;4425.9;6.2
179;Totaal mannen en vrouwen;0 jaar;Autochtoon;Aantallen;1998;119919.0;761.0;5879.0;37.3;114040.0;723.7;683340.0;4336.7;6.0
180;Totaal mannen en vrouwen;0 jaar;Autochtoon;Aantallen;1999;119847.0;757.7;6464.0;40.9;113383.0;716.8;655539.0;4144.3;5.8
181;Totaal mannen en vrouwen;0 jaar;Autochtoon;Aantallen;2000;122041.0;756.4;6165.0;38.2;115877.0;718.2;647754.0;4014.7;5.6
182;Totaal mannen en vrouwen;0 jaar;Autochtoon;Aantallen;2001;121654.0;771.7;6966.0;44.2;114687.0;727.6;633557.0;4019.2;5.5
183;Totaal mannen en vrouwen;0 jaar;Autochtoon;Aantallen;2002;122608.0;784.5;6843.0;43.8;115765.0;740.7;616446.0;3944.3;5.3
184;Totaal mannen en vrouwen;0 jaar;Autochtoon;Aantallen;2003;122636.0;792.1;7413.0;47.9;115223.0;744.2;602740.0;3892.9;5.2
185;Totaal mannen en vrouwen;0 jaar;Autochtoon;Aantallen;2004;123547.0;833.2;7943.0;53.6;115603.0;779.7;594029.0;4006.3;5.1
186;Totaal mannen en vrouwen;0 jaar;Autochtoon;Aantallen;2005;122458.0;857.0;8688.0;60.8;113770.0;796.2;570402.0;3991.8;5.0
187;Totaal mannen en vrouwen;0 jaar;Autochtoon;Aantallen;2006;125554.0;892.0;8736.0;62.1;116818.0;830.0;584330.0;4151.6;5.0
188;Totaal mannen en vrouwen;0 jaar;Autochtoon;Aantallen;2007;126511.0;919.8;9439.0;68.6;117073.0;851.2;565058.0;4108.4;4.8
189;Totaal mannen en vrouwen;0 jaar;Autochtoon;Aantallen;2008;133083.0;949.3;10140.0;72.3;122943.0;876.9;579767.0;4135.4;4.7
190;Totaal mannen en vrouwen;0 jaar;Autochtoon;Aantallen;2009;135349.0;985.2;9998.0;72.8;125351.0;912.4;575389.0;4188.3;4.6
191;Totaal mannen en vrouwen;0 jaar;Autochtoon;Aantallen;2010;143274.0;1032.2;10756.0;77.5;132518.0;954.7;593960.0;4278.9;4.5
192;Totaal mannen en vrouwen;0 jaar;Allochtoon totaal;Aantallen;1995;30413.0;809.8;1602.0;42.7;28810.0;767.2;193140.0;5143.0;6.7
193;Totaal mannen en vrouwen;0 jaar;Allochtoon totaal;Aantallen;1996;31142.0;812.8;1646.0;43.0;29496.0;769.9;200668.0;5237.5;6.8
194;Totaal mannen en vrouwen;0 jaar;Allochtoon totaal;Aantallen;1997;31530.0;786.1;1758.0;43.8;29772.0;742.2;196665.0;4903.0;6.6
195;Totaal mannen en vrouwen;0 jaar;Allochtoon totaal;Aantallen;1998;33700.0;802.5;2072.0;49.3;31628.0;753.1;202167.0;4814.0;6.4
196;Totaal mannen en vrouwen;0 jaar;Allochtoon totaal;Aantallen;1999;34741.0;809.5;2508.0;58.4;32233.0;751.1;196128.0;4569.9;6.1
197;Totaal mannen en vrouwen;0 jaar;Allochtoon totaal;Aantallen;2000;35152.0;772.4;2197.0;48.3;32955.0;724.1;191024.0;4197.2;5.8
198;Totaal mannen en vrouwen;0 jaar;Allochtoon totaal;Aantallen;2001;37077.0;811.5;2537.0;55.5;34540.0;756.0;197510.0;4323.1;5.7
199;Totaal mannen en vrouwen;0 jaar;Allochtoon totaal;Aantallen;2002;37244.0;810.6;2351.0;51.2;34892.0;759.4;195012.0;4244.4;5.6
200;Totaal mannen en vrouwen;0 jaar;Allochtoon totaal;Aantallen;2003;38319.0;838.3;2389.0;52.3;35930.0;786.1;198858.0;4350.6;5.5
201;Totaal mannen en vrouwen;0 jaar;Allochtoon totaal;Aantallen;2004;39168.0;858.8;2691.0;59.0;36477.0;799.8;194941.0;4274.1;5.3
202;Totaal mannen en vrouwen;0 jaar;Allochtoon totaal;Aantallen;2005;40001.0;896.0;3088.0;69.2;36913.0;826.8;196346.0;4397.8;5.3
203;Totaal mannen en vrouwen;0 jaar;Allochtoon totaal;Aantallen;2006;41104.0;934.3;2985.0;67.9;38119.0;866.5;195850.0;4451.9;5.1
204;Totaal mannen en vrouwen;0 jaar;Allochtoon totaal;Aantallen;2007;41443.0;952.5;2898.0;66.6;38545.0;885.9;193278.0;4442.1;5.0
205;Totaal mannen en vrouwen;0 jaar;Allochtoon totaal;Aantallen;2008;43442.0;980.1;3350.0;75.6;40092.0;904.5;195752.0;4416.2;4.9
206;Totaal mannen en vrouwen;0 jaar;Allochtoon totaal;Aantallen;2009;44873.0;1007.1;3169.0;71.1;41704.0;935.9;195003.0;4376.3;4.7
207;Totaal mannen en vrouwen;0 jaar;Allochtoon totaal;Aantallen;2010;46584.0;1026.3;3003.0;66.2;43580.0;960.1;199928.0;4404.5;4.6
208;Totaal mannen en vrouwen;0 jaar;Westers totaal (exclusief autochtonen);Aantallen;1995;7961.0;715.8;356.0;32.0;7604.0;683.8;48652.0;4374.9;6.4
209;Totaal mannen en vrouwen;0 jaar;Westers totaal (exclusief autochtonen);Aantallen;1996;7998.0;717.6;378.0;33.9;7621.0;683.8;48892.0;4386.7;6.4
210;Totaal mannen en vrouwen;0 jaar;Westers totaal (exclusief autochtonen);Aantallen;1997;7899.0;707.5;377.0;33.7;7522.0;673.8;45006.0;4031.2;6.0
211;Totaal mannen en vrouwen;0 jaar;Westers totaal (exclusief autochtonen);Aantallen;1998;8482.0;733.4;392.0;33.9;8089.0;699.4;48406.0;4185.4;6.0
212;Totaal mannen en vrouwen;0 jaar;Westers totaal (exclusief autochtonen);Aantallen;1999;8596.0;723.2;423.0;35.6;8173.0;687.6;47267.0;3976.3;5.8
213;Totaal mannen en vrouwen;0 jaar;Westers totaal (exclusief autochtonen);Aantallen;2000;9056.0;730.0;478.0;38.6;8578.0;691.4;45880.0;3698.0;5.3
214;Totaal mannen en vrouwen;0 jaar;Westers totaal (exclusief autochtonen);Aantallen;2001;8994.0;728.1;482.0;39.0;8512.0;689.1;45128.0;3653.3;5.3
215;Totaal mannen en vrouwen;0 jaar;Westers totaal (exclusief autochtonen);Aantallen;2002;9249.0;746.1;448.0;36.1;8801.0;710.0;45602.0;3678.6;5.2
216;Totaal mannen en vrouwen;0 jaar;Westers totaal (exclusief autochtonen);Aantallen;2003;9565.0;769.8;523.0;42.1;9041.0;727.7;45458.0;3658.6;5.0
217;Totaal mannen en vrouwen;0 jaar;Westers totaal (exclusief autochtonen);Aantallen;2004;9938.0;792.7;587.0;46.8;9351.0;745.9;46320.0;3694.7;5.0
218;Totaal mannen en vrouwen;0 jaar;Westers totaal (exclusief autochtonen);Aantallen;2005;10046.0;824.0;691.0;56.7;9355.0;767.3;47200.0;3871.6;5.0
219;Totaal mannen en vrouwen;0 jaar;Westers totaal (exclusief autochtonen);Aantallen;2006;10248.0;844.0;624.0;51.4;9624.0;792.7;46002.0;3788.8;4.8
220;Totaal mannen en vrouwen;0 jaar;Westers totaal (exclusief autochtonen);Aantallen;2007;10499.0;853.9;718.0;58.4;9781.0;795.5;43818.0;3563.6;4.5
221;Totaal mannen en vrouwen;0 jaar;Westers totaal (exclusief autochtonen);Aantallen;2008;11563.0;888.8;806.0;62.0;10757.0;826.9;46899.0;3605.1;4.4
222;Totaal mannen en vrouwen;0 jaar;Westers totaal (exclusief autochtonen);Aantallen;2009;12287.0;899.1;850.0;62.2;11436.0;836.9;50070.0;3664.1;4.4
223;Totaal mannen en vrouwen;0 jaar;Westers totaal (exclusief autochtonen);Aantallen;2010;13123.0;941.5;875.0;62.8;12248.0;878.7;52863.0;3792.4;4.3
224;Totaal mannen en vrouwen;0 jaar;Niet-westers totaal;Aantallen;1995;22452.0;849.4;1246.0;47.2;21206.0;802.2;144489.0;5466.1;6.8
225;Totaal mannen en vrouwen;0 jaar;Niet-westers totaal;Aantallen;1996;23144.0;851.9;1268.0;46.7;21875.0;805.2;151776.0;5586.6;6.9
226;Totaal mannen en vrouwen;0 jaar;Niet-westers totaal;Aantallen;1997;23631.0;816.4;1381.0;47.7;22250.0;768.7;151659.0;5239.2;6.8
227;Totaal mannen en vrouwen;0 jaar;Niet-westers totaal;Aantallen;1998;25219.0;828.7;1680.0;55.2;23539.0;773.5;153761.0;5052.9;6.5
228;Totaal mannen en vrouwen;0 jaar;Niet-westers totaal;Aantallen;1999;26145.0;842.6;2085.0;67.2;24060.0;775.4;148861.0;4797.3;6.2
229;Totaal mannen en vrouwen;0 jaar;Niet-westers totaal;Aantallen;2000;26095.0;788.2;1719.0;51.9;24376.0;736.3;145145.0;4384.2;6.0
230;Totaal mannen en vrouwen;0 jaar;Niet-westers totaal;Aantallen;2001;28083.0;842.5;2054.0;61.6;26029.0;780.8;152383.0;4571.3;5.9
231;Totaal mannen en vrouwen;0 jaar;Niet-westers totaal;Aantallen;2002;27995.0;834.4;1903.0;56.7;26091.0;777.7;149410.0;4453.5;5.7
232;Totaal mannen en vrouwen;0 jaar;Niet-westers totaal;Aantallen;2003;28754.0;863.9;1866.0;56.1;26888.0;807.9;153400.0;4608.9;5.7
233;Totaal mannen en vrouwen;0 jaar;Niet-westers totaal;Aantallen;2004;29230.0;883.8;2104.0;63.6;27126.0;820.2;148621.0;4493.8;5.5
234;Totaal mannen en vrouwen;0 jaar;Niet-westers totaal;Aantallen;2005;29955.0;923.0;2397.0;73.9;27558.0;849.1;149146.0;4595.5;5.4
235;Totaal mannen en vrouwen;0 jaar;Niet-westers totaal;Aantallen;2006;30856.0;968.8;2362.0;74.1;28494.0;894.6;149848.0;4704.7;5.3
236;Totaal mannen en vrouwen;0 jaar;Niet-westers totaal;Aantallen;2007;30943.0;991.3;2180.0;69.8;28764.0;921.5;149460.0;4788.2;5.2
237;Totaal mannen en vrouwen;0 jaar;Niet-westers totaal;Aantallen;2008;31880.0;1018.0;2544.0;81.2;29335.0;936.7;148853.0;4753.1;5.1
238;Totaal mannen en vrouwen;0 jaar;Niet-westers totaal;Aantallen;2009;32586.0;1054.8;2319.0;75.1;30267.0;979.7;144933.0;4691.4;4.8
239;Totaal mannen en vrouwen;0 jaar;Niet-westers totaal;Aantallen;2010;33461.0;1063.8;2128.0;67.7;31332.0;996.2;147065.0;4675.7;4.7
240;Totaal mannen en vrouwen;0 jaar;Marokko;Aantallen;1995;4844.0;831.0;231.0;39.6;4613.0;791.4;32693.0;5608.6;7.1
241;Totaal mannen en vrouwen;0 jaar;Marokko;Aantallen;1996;4990.0;827.1;268.0;44.5;4721.0;782.6;32035.0;5310.4;6.8
242;Totaal mannen en vrouwen;0 jaar;Marokko;Aantallen;1997;4994.0;787.7;277.0;43.6;4718.0;744.1;32310.0;5095.9;6.8
243;Totaal mannen en vrouwen;0 jaar;Marokko;Aantallen;1998;5518.0;822.6;333.0;49.6;5185.0;773.0;34666.0;5168.3;6.7
244;Totaal mannen en vrouwen;0 jaar;Marokko;Aantallen;1999;5567.0;811.7;472.0;68.8;5095.0;742.9;31156.0;4543.4;6.1
245;Totaal mannen en vrouwen;0 jaar;Marokko;Aantallen;2000;5908.0;781.2;346.0;45.7;5562.0;735.5;31777.0;4201.9;5.7
246;Totaal mannen en vrouwen;0 jaar;Marokko;Aantallen;2001;6201.0;824.3;413.0;54.8;5788.0;769.4;31309.0;4162.1;5.4
247;Totaal mannen en vrouwen;0 jaar;Marokko;Aantallen;2002;6368.0;821.4;396.0;51.1;5972.0;770.4;31520.0;4066.0;5.3
248;Totaal mannen en vrouwen;0 jaar;Marokko;Aantallen;2003;6786.0;847.1;387.0;48.3;6399.0;798.8;35589.0;4442.5;5.6
249;Totaal mannen en vrouwen;0 jaar;Marokko;Aantallen;2004;7322.0;896.0;554.0;67.8;6768.0;828.2;36250.0;4435.9;5.4
250;Totaal mannen en vrouwen;0 jaar;Marokko;Aantallen;2005;7753.0;941.4;632.0;76.8;7120.0;864.7;38549.0;4681.1;5.4
251;Totaal mannen en vrouwen;0 jaar;Marokko;Aantallen;2006;7612.0;952.7;550.0;68.8;7062.0;883.8;37492.0;4692.1;5.3
252;Totaal mannen en vrouwen;0 jaar;Marokko;Aantallen;2007;7589.0;986.5;536.0;69.7;7053.0;916.8;33486.0;4353.0;4.7
253;Totaal mannen en vrouwen;0 jaar;Marokko;Aantallen;2008;7705.0;999.8;610.0;79.2;7094.0;920.6;35245.0;4573.4;5.0
254;Totaal mannen en vrouwen;0 jaar;Marokko;Aantallen;2009;7912.0;1065.8;565.0;76.1;7348.0;989.7;32301.0;4350.8;4.4
255;Totaal mannen en vrouwen;0 jaar;Marokko;Aantallen;2010;7541.0;1037.6;493.0;67.9;7048.0;969.7;31009.0;4266.8;4.4
256;Totaal mannen en vrouwen;0 jaar;Turkije;Aantallen;1995;5713.0;869.4;248.0;37.7;5465.0;831.7;38533.0;5864.0;7.1
257;Totaal mannen en vrouwen;0 jaar;Turkije;Aantallen;1996;5807.0;852.9;307.0;45.1;5500.0;807.8;39149.0;5750.0;7.1
258;Totaal mannen en vrouwen;0 jaar;Turkije;Aantallen;1997;5908.0;830.4;304.0;42.7;5604.0;787.7;38292.0;5382.2;6.8
259;Totaal mannen en vrouwen;0 jaar;Turkije;Aantallen;1998;5951.0;830.5;406.0;56.7;5545.0;773.8;37276.0;5202.5;6.7
260;Totaal mannen en vrouwen;0 jaar;Turkije;Aantallen;1999;5829.0;848.8;453.0;65.9;5376.0;782.9;33192.0;4833.5;6.2
261;Totaal mannen en vrouwen;0 jaar;Turkije;Aantallen;2000;5646.0;805.1;406.0;57.9;5239.0;747.1;30169.0;4302.2;5.8
262;Totaal mannen en vrouwen;0 jaar;Turkije;Aantallen;2001;5768.0;850.3;435.0;64.1;5333.0;786.1;31291.0;4612.4;5.9
263;Totaal mannen en vrouwen;0 jaar;Turkije;Aantallen;2002;5447.0;827.5;421.0;64.0;5025.0;763.5;28716.0;4362.8;5.7
264;Totaal mannen en vrouwen;0 jaar;Turkije;Aantallen;2003;5542.0;861.5;365.0;56.8;5177.0;804.8;28392.0;4413.5;5.5
265;Totaal mannen en vrouwen;0 jaar;Turkije;Aantallen;2004;5769.0;910.9;458.0;72.3;5311.0;838.6;29458.0;4651.4;5.5
266;Totaal mannen en vrouwen;0 jaar;Turkije;Aantallen;2005;5981.0;943.0;555.0;87.5;5426.0;855.5;28844.0;4547.7;5.3
267;Totaal mannen en vrouwen;0 jaar;Turkije;Aantallen;2006;6180.0;1026.6;586.0;97.3;5594.0;929.3;28114.0;4670.1;5.0
268;Totaal mannen en vrouwen;0 jaar;Turkije;Aantallen;2007;6147.0;1063.2;503.0;87.0;5644.0;976.2;30110.0;5208.0;5.3
269;Totaal mannen en vrouwen;0 jaar;Turkije;Aantallen;2008;5771.0;1041.2;458.0;82.6;5313.0;958.6;27804.0;5016.1;5.2
270;Totaal mannen en vrouwen;0 jaar;Turkije;Aantallen;2009;5651.0;1088.3;481.0;92.7;5170.0;995.6;24577.0;4733.2;4.8
271;Totaal mannen en vrouwen;0 jaar;Turkije;Aantallen;2010;5777.0;1101.8;408.0;77.8;5369.0;1024.0;26256.0;5007.8;4.9
272;Totaal mannen en vrouwen;0 jaar;Suriname;Aantallen;1995;3913.0;876.2;211.0;47.3;3702.0;828.8;24717.0;5533.8;6.7
273;Totaal mannen en vrouwen;0 jaar;Suriname;Aantallen;1996;3831.0;868.6;144.0;32.7;3687.0;835.8;26568.0;6023.2;7.2
274;Totaal mannen en vrouwen;0 jaar;Suriname;Aantallen;1997;3771.0;820.3;157.0;34.1;3614.0;786.1;26189.0;5697.0;7.2
275;Totaal mannen en vrouwen;0 jaar;Suriname;Aantallen;1998;3906.0;851.4;223.0;48.6;3683.0;802.8;24175.0;5268.5;6.6
276;Totaal mannen en vrouwen;0 jaar;Suriname;Aantallen;1999;4141.0;871.2;291.0;61.3;3849.0;809.9;23588.0;4962.7;6.1
277;Totaal mannen en vrouwen;0 jaar;Suriname;Aantallen;2000;3735.0;778.6;195.0;40.7;3540.0;737.9;22324.0;4653.2;6.3
278;Totaal mannen en vrouwen;0 jaar;Suriname;Aantallen;2001;4017.0;845.0;242.0;51.0;3774.0;793.9;24312.0;5114.5;6.4
279;Totaal mannen en vrouwen;0 jaar;Suriname;Aantallen;2002;3656.0;797.1;208.0;45.4;3448.0;751.7;21181.0;4617.7;6.1
280;Totaal mannen en vrouwen;0 jaar;Suriname;Aantallen;2003;3734.0;863.1;272.0;62.9;3462.0;800.3;20987.0;4850.8;6.1
281;Totaal mannen en vrouwen;0 jaar;Suriname;Aantallen;2004;3499.0;851.9;251.0;61.2;3248.0;790.7;19401.0;4723.3;6.0
282;Totaal mannen en vrouwen;0 jaar;Suriname;Aantallen;2005;3452.0;896.6;267.0;69.3;3185.0;827.3;18495.0;4804.4;5.8
283;Totaal mannen en vrouwen;0 jaar;Suriname;Aantallen;2006;3440.0;922.8;292.0;78.5;3147.0;844.4;18283.0;4904.8;5.8
284;Totaal mannen en vrouwen;0 jaar;Suriname;Aantallen;2007;3558.0;995.6;255.0;71.3;3303.0;924.2;18466.0;5166.7;5.6
285;Totaal mannen en vrouwen;0 jaar;Suriname;Aantallen;2008;3531.0;999.2;282.0;79.8;3249.0;919.4;17098.0;4838.8;5.3
286;Totaal mannen en vrouwen;0 jaar;Suriname;Aantallen;2009;3661.0;1061.8;287.0;83.2;3374.0;978.5;18171.0;5270.7;5.4
287;Totaal mannen en vrouwen;0 jaar;Suriname;Aantallen;2010;3715.0;1113.1;270.0;80.8;3446.0;1032.4;16817.0;5038.9;4.9
288;Totaal mannen en vrouwen;0 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;1995;1380.0;793.5;53.0;30.6;1327.0;762.9;8948.0;5144.3;6.7
289;Totaal mannen en vrouwen;0 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;1996;1269.0;798.7;47.0;29.4;1222.0;769.3;8912.0;5610.3;7.3
290;Totaal mannen en vrouwen;0 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;1997;1337.0;801.0;71.0;42.8;1266.0;758.2;8315.0;4980.6;6.6
291;Totaal mannen en vrouwen;0 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;1998;1395.0;769.4;89.0;49.1;1306.0;720.3;7640.0;4212.8;5.8
292;Totaal mannen en vrouwen;0 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;1999;1654.0;849.5;108.0;55.3;1547.0;794.2;10059.0;5164.9;6.5
293;Totaal mannen en vrouwen;0 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2000;1611.0;764.2;109.0;51.5;1502.0;712.7;10354.0;4912.8;6.9
294;Totaal mannen en vrouwen;0 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2001;1929.0;845.9;155.0;67.9;1774.0;778.0;11420.0;5007.6;6.4
295;Totaal mannen en vrouwen;0 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2002;1939.0;810.5;115.0;47.9;1824.0;762.6;10449.0;4368.1;5.7
296;Totaal mannen en vrouwen;0 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2003;1940.0;853.5;130.0;57.3;1810.0;796.2;11356.0;4994.7;6.3
297;Totaal mannen en vrouwen;0 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2004;1976.0;914.7;136.0;62.9;1840.0;851.8;11020.0;5101.7;6.0
298;Totaal mannen en vrouwen;0 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2005;1937.0;921.6;163.0;77.4;1774.0;844.2;10038.0;4775.5;5.7
299;Totaal mannen en vrouwen;0 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2006;2044.0;972.7;168.0;79.9;1876.0;892.8;11226.0;5341.7;6.0
300;Totaal mannen en vrouwen;0 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2007;2140.0;962.9;156.0;70.2;1983.0;892.7;10391.0;4676.3;5.2
301;Totaal mannen en vrouwen;0 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2008;2388.0;1018.3;215.0;91.8;2173.0;926.5;11522.0;4913.5;5.3
302;Totaal mannen en vrouwen;0 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2009;2486.0;1106.7;180.0;80.3;2306.0;1026.4;12340.0;5493.2;5.4
303;Totaal mannen en vrouwen;0 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2010;2525.0;1086.9;191.0;82.2;2334.0;1004.7;11049.0;4755.3;4.7
304;Totaal mannen en vrouwen;0 jaar;Overig niet-westers;Aantallen;1995;6602.0;843.5;503.0;64.3;6099.0;779.2;39599.0;5058.9;6.5
305;Totaal mannen en vrouwen;0 jaar;Overig niet-westers;Aantallen;1996;7247.0;870.3;502.0;60.3;6745.0;810.0;45112.0;5417.3;6.7
306;Totaal mannen en vrouwen;0 jaar;Overig niet-westers;Aantallen;1997;7621.0;826.1;572.0;62.0;7049.0;764.1;46553.0;5046.1;6.6
307;Totaal mannen en vrouwen;0 jaar;Overig niet-westers;Aantallen;1998;8449.0;831.9;629.0;61.9;7820.0;770.0;50004.0;4923.6;6.4
308;Totaal mannen en vrouwen;0 jaar;Overig niet-westers;Aantallen;1999;8955.0;844.4;761.0;71.8;8193.0;772.6;50866.0;4796.5;6.2
309;Totaal mannen en vrouwen;0 jaar;Overig niet-westers;Aantallen;2000;9196.0;791.0;663.0;57.1;8533.0;733.9;50521.0;4345.5;5.9
310;Totaal mannen en vrouwen;0 jaar;Overig niet-westers;Aantallen;2001;10169.0;847.8;809.0;67.5;9359.0;780.3;54051.0;4506.5;5.8
311;Totaal mannen en vrouwen;0 jaar;Overig niet-westers;Aantallen;2002;10585.0;865.1;763.0;62.4;9822.0;802.7;57545.0;4702.9;5.9
312;Totaal mannen en vrouwen;0 jaar;Overig niet-westers;Aantallen;2003;10751.0;878.4;712.0;58.1;10040.0;820.3;57077.0;4663.3;5.7
313;Totaal mannen en vrouwen;0 jaar;Overig niet-westers;Aantallen;2004;10664.0;867.0;705.0;57.3;9959.0;809.7;52493.0;4267.7;5.3
314;Totaal mannen en vrouwen;0 jaar;Overig niet-westers;Aantallen;2005;10833.0;908.4;780.0;65.4;10052.0;842.9;53221.0;4462.8;5.3
315;Totaal mannen en vrouwen;0 jaar;Overig niet-westers;Aantallen;2006;11579.0;964.0;765.0;63.7;10814.0;900.3;54733.0;4556.7;5.1
316;Totaal mannen en vrouwen;0 jaar;Overig niet-westers;Aantallen;2007;11510.0;963.6;730.0;61.1;10780.0;902.5;57008.0;4772.7;5.3
317;Totaal mannen en vrouwen;0 jaar;Overig niet-westers;Aantallen;2008;12485.0;1024.3;979.0;80.3;11506.0;943.9;57183.0;4691.4;5.0
318;Totaal mannen en vrouwen;0 jaar;Overig niet-westers;Aantallen;2009;12876.0;1023.3;806.0;64.0;12071.0;959.3;57544.0;4573.2;4.8
319;Totaal mannen en vrouwen;0 jaar;Overig niet-westers;Aantallen;2010;13903.0;1046.8;767.0;57.7;13136.0;989.0;61934.0;4663.1;4.7
320;Totaal mannen en vrouwen;1 tot 5 jaar;Bevolking totaal;Aantallen;1995;126942.0;160.4;86501.0;109.3;40441.0;51.1;229697.0;290.2;5.7
321;Totaal mannen en vrouwen;1 tot 5 jaar;Bevolking totaal;Aantallen;1996;126870.0;161.3;88027.0;111.9;38843.0;49.4;216690.0;275.6;5.6
