ID;Geslacht;Leeftijd;Perioden;TotaalJongerenMetJeugdzorgInNatura_1;TotaalJeugdhulpInNatura_2;TotaalJeugdhulpZonderVerblijf_3;UitgevoerdDoorHetWijkOfBuurtteam_4;TotaalNietUitgevoerd_5;AmbulanteJeugdhulpOpLocatieAanbieder_6;DaghulpOpLocatieVanDeAanbieder_7;JeugdhulpInHetNetwerkVanDeJongere_8;TotaalJeugdhulpMetVerblijf_9;Pleegzorg_10;Gezinsgericht_11;GeslotenPlaatsing_12;AnderVerblijfBijJeugdhulpaanbieder_13;TotaalJeugdbescherming_14;TotaalOndertoezichtstelling_15;Ondertoezichtstelling_16;VoorlopigeOndertoezichtstelling_17;TotaalVoogdij_18;ReguliereVoogdij_19;VoorlopigeVoogdij_20;TijdelijkeVoogdij_21;TotaalJeugdreclassering_22;ToezichtEnBegeleidingGedwongenKader_23;ToezichtEnBegeleidingVrijwillig_24;IndividueleTrajectbegeleidingHardeKern_25;IndividueleTrajectbegeleidingCRIEM_26;ScholingsEnTrainingsprogramma_27;GedragsbeinvloedendeMaatregel_28;VoorberGedragsbeinvMaatregel_29
318;Mannen;19 jaar of ouder;31 december 2022;5125.0;4315.0;3210.0;790.0;2445.0;1800.0;125.0;575.0;1205.0;745.0;125.0;10.0;330.0;;;;;;;;;1140.0;1040.0;85.0;25.0;;;;
319;Mannen;19 jaar of ouder;30 juni 2023;4715.0;3935.0;2720.0;630.0;2115.0;1610.0;105.0;450.0;1305.0;800.0;150.0;10.0;360.0;;;;;;;;;1090.0;990.0;85.0;15.0;;;;
320;Mannen;19 jaar of ouder;31 december 2023;5075.0;4325.0;3035.0;625.0;2430.0;1820.0;125.0;560.0;1385.0;840.0;165.0;10.0;395.0;;;;;;;;;1090.0;990.0;90.0;20.0;;;;
321;Mannen;19 jaar of ouder;30 juni 2024;5375.0;4640.0;3270.0;590.0;2690.0;1900.0;175.0;725.0;1475.0;865.0;185.0;10.0;440.0;;;;;;;;;1070.0;990.0;80.0;15.0;;;;
322;Mannen;0 tot 4 jaar;30 juni 2021;8350.0;7730.0;7070.0;1895.0;5590.0;2775.0;1575.0;2110.0;920.0;685.0;100.0;;140.0;1635.0;1350.0;1300.0;55.0;280.0;250.0;25.0;10.0;;;;;;;;
323;Mannen;0 tot 4 jaar;31 december 2021;8285.0;7730.0;7060.0;1745.0;5710.0;2915.0;1505.0;2145.0;925.0;665.0;100.0;;170.0;1555.0;1260.0;1215.0;45.0;295.0;265.0;25.0;;;;;;;;;
324;Mannen;0 tot 4 jaar;30 juni 2022;8465.0;7985.0;7345.0;1810.0;6040.0;3100.0;1495.0;2390.0;905.0;650.0;140.0;;130.0;1430.0;1155.0;1115.0;40.0;270.0;240.0;25.0;;;;;;;;;
325;Mannen;0 tot 4 jaar;31 december 2022;8315.0;7880.0;7215.0;1730.0;5985.0;3090.0;1575.0;2270.0;910.0;635.0;140.0;;145.0;1310.0;1070.0;1015.0;55.0;240.0;220.0;15.0;;;;;;;;;
326;Mannen;0 tot 4 jaar;30 juni 2023;8010.0;7640.0;7070.0;1790.0;5765.0;3015.0;1525.0;2220.0;825.0;595.0;110.0;;135.0;1195.0;985.0;970.0;20.0;210.0;195.0;10.0;;;;;;;;;
327;Mannen;0 tot 4 jaar;31 december 2023;7065.0;6755.0;6295.0;1510.0;5215.0;2815.0;1430.0;1895.0;700.0;500.0;95.0;;120.0;1030.0;870.0;850.0;25.0;160.0;150.0;;;;;;;;;;
328;Mannen;0 tot 4 jaar;30 juni 2024;7730.0;7350.0;6805.0;1490.0;5750.0;3195.0;1310.0;2090.0;825.0;555.0;135.0;;160.0;1185.0;1015.0;975.0;35.0;175.0;150.0;15.0;;;;;;;;;
329;Mannen;4 tot 12 jaar;30 juni 2021;84135.0;81895.0;78805.0;11635.0;71455.0;55090.0;8565.0;17060.0;5970.0;3325.0;950.0;25.0;1870.0;7910.0;5930.0;5870.0;55.0;1985.0;1950.0;15.0;20.0;;;;;;;;
330;Mannen;4 tot 12 jaar;31 december 2021;83270.0;81175.0;78175.0;10785.0;71435.0;54465.0;8975.0;17490.0;5885.0;3225.0;920.0;25.0;1920.0;7640.0;5720.0;5645.0;70.0;1925.0;1890.0;15.0;20.0;;;;;;;;
331;Mannen;4 tot 12 jaar;30 juni 2022;83750.0;81990.0;79065.0;11200.0;72435.0;56045.0;9155.0;16845.0;5960.0;3350.0;950.0;15.0;1840.0;7205.0;5325.0;5285.0;40.0;1880.0;1845.0;15.0;20.0;;;;;;;;
332;Mannen;4 tot 12 jaar;31 december 2022;84650.0;83020.0;80255.0;11135.0;73775.0;57285.0;9070.0;17260.0;5730.0;3225.0;930.0;15.0;1765.0;6910.0;5085.0;5005.0;80.0;1825.0;1795.0;15.0;20.0;;;;;;;;
333;Mannen;4 tot 12 jaar;30 juni 2023;85560.0;84015.0;81255.0;11825.0;74270.0;57280.0;10045.0;17660.0;5765.0;3155.0;945.0;15.0;1860.0;6640.0;4850.0;4795.0;50.0;1795.0;1745.0;30.0;20.0;;;;;;;;
334;Mannen;4 tot 12 jaar;31 december 2023;86355.0;84850.0;82080.0;11345.0;75570.0;58555.0;10040.0;18075.0;5780.0;3105.0;950.0;15.0;1925.0;6510.0;4800.0;4740.0;60.0;1715.0;1670.0;25.0;20.0;;;;;;;;
335;Mannen;4 tot 12 jaar;30 juni 2024;90325.0;88930.0;86260.0;10650.0;80130.0;62375.0;10555.0;18725.0;5540.0;2990.0;945.0;10.0;1805.0;6100.0;4490.0;4440.0;50.0;1610.0;1570.0;20.0;20.0;;;;;;;;
336;Mannen;12 tot 18 jaar;30 juni 2021;64080.0;60955.0;56270.0;7875.0;51180.0;40430.0;3720.0;12775.0;7800.0;3130.0;1155.0;375.0;3430.0;7750.0;4945.0;4880.0;65.0;2810.0;2740.0;20.0;50.0;2245.0;1915.0;305.0;75.0;30.0;;;
337;Mannen;12 tot 18 jaar;31 december 2021;63885.0;60725.0;56140.0;7380.0;51345.0;40450.0;3715.0;12850.0;7660.0;3030.0;1140.0;320.0;3460.0;7635.0;4865.0;4795.0;65.0;2775.0;2705.0;20.0;45.0;2190.0;1900.0;265.0;65.0;20.0;;;
338;Mannen;12 tot 18 jaar;30 juni 2022;64305.0;61500.0;56920.0;7775.0;52065.0;41700.0;3735.0;12550.0;7750.0;3230.0;1045.0;305.0;3470.0;7295.0;4560.0;4515.0;45.0;2730.0;2670.0;15.0;50.0;2170.0;1885.0;275.0;60.0;20.0;;;
339;Mannen;12 tot 18 jaar;31 december 2022;65825.0;63185.0;58710.0;7840.0;53990.0;43450.0;3905.0;12780.0;7710.0;3190.0;1065.0;295.0;3465.0;7005.0;4305.0;4260.0;40.0;2705.0;2645.0;15.0;45.0;2185.0;1860.0;285.0;80.0;20.0;;;
340;Mannen;12 tot 18 jaar;30 juni 2023;65455.0;62800.0;58315.0;7940.0;53530.0;43090.0;4130.0;12700.0;7720.0;3105.0;1100.0;280.0;3575.0;6820.0;4220.0;4160.0;60.0;2600.0;2545.0;15.0;40.0;2325.0;1970.0;300.0;85.0;20.0;;;
341;Mannen;12 tot 18 jaar;31 december 2023;66105.0;63530.0;59100.0;7750.0;54580.0;44030.0;4105.0;13245.0;7670.0;3025.0;1120.0;265.0;3585.0;6710.0;4145.0;4085.0;60.0;2570.0;2505.0;25.0;40.0;2400.0;2050.0;275.0;85.0;25.0;;;
342;Mannen;12 tot 18 jaar;30 juni 2024;70170.0;67640.0;63350.0;7340.0;59000.0;47895.0;4375.0;13785.0;7555.0;3030.0;1140.0;245.0;3500.0;6415.0;3935.0;3875.0;60.0;2480.0;2425.0;20.0;35.0;2565.0;2195.0;325.0;85.0;10.0;;;
343;Mannen;18 tot 23 jaar;30 juni 2021;8195.0;6575.0;4805.0;1260.0;3620.0;2500.0;225.0;1025.0;1990.0;1010.0;205.0;10.0;780.0;;;;;;;;;2320.0;2100.0;180.0;65.0;;;;
344;Mannen;18 tot 23 jaar;31 december 2021;8470.0;6955.0;5120.0;1170.0;4020.0;2785.0;275.0;1100.0;2045.0;1030.0;220.0;15.0;810.0;;;;;;;;;2190.0;2000.0;150.0;50.0;;;;
345;Mannen;18 tot 23 jaar;30 juni 2022;8285.0;6740.0;4925.0;1205.0;3800.0;2715.0;210.0;1015.0;2035.0;1140.0;220.0;15.0;675.0;;;;;;;;;2230.0;2035.0;165.0;45.0;;;;
346;Mannen;18 tot 23 jaar;31 december 2022;8850.0;7430.0;5530.0;1365.0;4260.0;3040.0;230.0;1120.0;2150.0;1200.0;240.0;20.0;705.0;10.0;;;;;;;;2110.0;1895.0;170.0;55.0;;;;
347;Mannen;18 tot 23 jaar;30 juni 2023;8245.0;6840.0;4815.0;1115.0;3790.0;2750.0;235.0;960.0;2245.0;1250.0;265.0;10.0;755.0;;;;;;;;;2020.0;1810.0;175.0;45.0;;;;
348;Mannen;18 tot 23 jaar;31 december 2023;8775.0;7420.0;5270.0;1100.0;4255.0;3065.0;260.0;1135.0;2400.0;1280.0;290.0;15.0;855.0;25.0;15.0;15.0;;10.0;10.0;;;2040.0;1835.0;180.0;40.0;;;;
349;Mannen;18 tot 23 jaar;30 juni 2024;9655.0;8285.0;6085.0;1035.0;5125.0;3670.0;325.0;1410.0;2485.0;1275.0;305.0;25.0;935.0;10.0;;;;;;;;2100.0;1930.0;160.0;45.0;;;;
350;Vrouwen;Totaal;30 juni 2021;128990.0;124095.0;114635.0;17455.0;101760.0;81735.0;6305.0;21815.0;14530.0;8180.0;1880.0;355.0;4575.0;15495.0;10665.0;10480.0;185.0;4830.0;4695.0;55.0;80.0;680.0;620.0;60.0;;;;;
351;Vrouwen;Totaal;31 december 2021;131535.0;126775.0;117445.0;16570.0;105370.0;84320.0;6530.0;22965.0;14460.0;7950.0;1920.0;355.0;4700.0;15215.0;10450.0;10300.0;150.0;4765.0;4635.0;50.0;85.0;625.0;575.0;50.0;;;;;
352;Vrouwen;Totaal;30 juni 2022;134655.0;130545.0;121210.0;17180.0;109315.0;88770.0;6720.0;22765.0;14695.0;8320.0;1940.0;325.0;4630.0;14525.0;9845.0;9715.0;130.0;4680.0;4545.0;60.0;75.0;635.0;580.0;55.0;;;;;
353;Vrouwen;Totaal;31 december 2022;138955.0;135155.0;125930.0;17710.0;113715.0;92725.0;6950.0;23350.0;14685.0;8145.0;2015.0;360.0;4665.0;13965.0;9415.0;9230.0;185.0;4555.0;4425.0;60.0;70.0;645.0;590.0;55.0;;;;;
354;Vrouwen;Totaal;30 juni 2023;139915.0;136385.0;127330.0;18220.0;114940.0;93885.0;7520.0;23905.0;14620.0;7945.0;2090.0;355.0;4825.0;13355.0;8920.0;8790.0;130.0;4440.0;4315.0;60.0;65.0;670.0;595.0;65.0;;;;;
355;Vrouwen;Totaal;31 december 2023;140690.0;137240.0;128195.0;17650.0;116355.0;94925.0;7515.0;24700.0;14660.0;7710.0;2185.0;335.0;5050.0;13020.0;8705.0;8555.0;155.0;4315.0;4185.0;60.0;70.0;760.0;685.0;75.0;;;;;
356;Vrouwen;Totaal;30 juni 2024;148605.0;145250.0;136335.0;16475.0;125335.0;102500.0;7965.0;26445.0;14550.0;7640.0;2195.0;330.0;5005.0;12765.0;8605.0;8475.0;130.0;4155.0;4035.0;55.0;65.0;805.0;725.0;70.0;;;;;
357;Vrouwen;0 jaar;30 juni 2021;845.0;725.0;590.0;195.0;415.0;225.0;;200.0;160.0;95.0;20.0;;50.0;270.0;210.0;185.0;25.0;60.0;40.0;15.0;;;;;;;;;
358;Vrouwen;0 jaar;31 december 2021;820.0;740.0;625.0;190.0;455.0;260.0;10.0;200.0;145.0;80.0;20.0;;45.0;205.0;165.0;140.0;20.0;40.0;30.0;10.0;;;;;;;;;
359;Vrouwen;0 jaar;30 juni 2022;780.0;690.0;575.0;155.0;435.0;245.0;20.0;185.0;150.0;85.0;30.0;;35.0;220.0;180.0;155.0;25.0;40.0;20.0;20.0;;;;;;;;;
360;Vrouwen;0 jaar;31 december 2022;715.0;650.0;530.0;125.0;415.0;240.0;10.0;175.0;155.0;90.0;35.0;;35.0;190.0;145.0;130.0;10.0;45.0;20.0;25.0;;;;;;;;;
361;Vrouwen;0 jaar;30 juni 2023;445.0;405.0;350.0;85.0;285.0;160.0;;130.0;75.0;45.0;10.0;;20.0;120.0;95.0;95.0;;25.0;15.0;10.0;;;;;;;;;
362;Vrouwen;0 jaar;31 december 2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
363;Vrouwen;0 jaar;30 juni 2024;735.0;660.0;555.0;115.0;455.0;265.0;10.0;200.0;135.0;80.0;30.0;;25.0;195.0;150.0;135.0;15.0;45.0;25.0;20.0;;;;;;;;;
364;Vrouwen;1 jaar;30 juni 2021;1195.0;1060.0;880.0;245.0;655.0;350.0;50.0;290.0;215.0;155.0;30.0;;35.0;365.0;315.0;305.0;10.0;50.0;45.0;;;;;;;;;;
365;Vrouwen;1 jaar;31 december 2021;1135.0;1000.0;850.0;255.0;625.0;350.0;30.0;275.0;195.0;130.0;25.0;;40.0;340.0;275.0;270.0;10.0;65.0;55.0;;;;;;;;;;
366;Vrouwen;1 jaar;30 juni 2022;1115.0;1015.0;870.0;260.0;655.0;350.0;40.0;295.0;185.0;140.0;25.0;;30.0;295.0;230.0;225.0;10.0;65.0;60.0;;;;;;;;;;
367;Vrouwen;1 jaar;31 december 2022;1070.0;980.0;855.0;250.0;650.0;360.0;55.0;260.0;165.0;125.0;20.0;;25.0;255.0;210.0;200.0;10.0;45.0;45.0;;;;;;;;;;
368;Vrouwen;1 jaar;30 juni 2023;1040.0;980.0;855.0;235.0;655.0;370.0;45.0;270.0;175.0;125.0;30.0;;25.0;245.0;200.0;195.0;;40.0;30.0;;;;;;;;;;
369;Vrouwen;1 jaar;31 december 2023;985.0;895.0;775.0;180.0;625.0;365.0;40.0;250.0;165.0;110.0;25.0;;35.0;260.0;215.0;210.0;;50.0;40.0;;;;;;;;;;
370;Vrouwen;1 jaar;30 juni 2024;1040.0;945.0;830.0;175.0;680.0;420.0;40.0;255.0;165.0;100.0;25.0;;40.0;260.0;215.0;210.0;;45.0;45.0;;;;;;;;;;
371;Vrouwen;2 jaar;30 juni 2021;1575.0;1415.0;1230.0;385.0;895.0;485.0;135.0;365.0;235.0;170.0;35.0;;35.0;415.0;330.0;325.0;;85.0;80.0;;;;;;;;;;
372;Vrouwen;2 jaar;31 december 2021;1660.0;1500.0;1300.0;370.0;995.0;540.0;160.0;375.0;260.0;205.0;30.0;;30.0;435.0;345.0;340.0;;90.0;85.0;;;;;;;;;;
373;Vrouwen;2 jaar;30 juni 2022;1645.0;1520.0;1335.0;370.0;1040.0;525.0;165.0;450.0;250.0;190.0;30.0;;35.0;405.0;330.0;320.0;10.0;75.0;75.0;;;;;;;;;;
374;Vrouwen;2 jaar;31 december 2022;1565.0;1440.0;1270.0;355.0;990.0;490.0;155.0;455.0;225.0;165.0;25.0;;35.0;370.0;305.0;290.0;10.0;70.0;65.0;;;;;;;;;;
375;Vrouwen;2 jaar;30 juni 2023;1595.0;1510.0;1355.0;415.0;1020.0;540.0;185.0;405.0;215.0;175.0;20.0;;30.0;325.0;255.0;250.0;;70.0;65.0;;;;;;;;;;
376;Vrouwen;2 jaar;31 december 2023;1585.0;1500.0;1355.0;380.0;1045.0;585.0;155.0;390.0;195.0;140.0;30.0;;30.0;300.0;260.0;255.0;;45.0;40.0;;;;;;;;;;
377;Vrouwen;2 jaar;30 juni 2024;1475.0;1385.0;1245.0;265.0;1030.0;570.0;145.0;390.0;195.0;135.0;35.0;;25.0;300.0;260.0;255.0;;40.0;40.0;;;;;;;;;;
378;Vrouwen;3 jaar;30 juni 2021;2435.0;2265.0;2045.0;565.0;1600.0;815.0;390.0;630.0;310.0;240.0;45.0;;30.0;555.0;445.0;445.0;;105.0;105.0;;;;;;;;;;
379;Vrouwen;3 jaar;31 december 2021;2360.0;2200.0;2005.0;500.0;1630.0;845.0;420.0;605.0;280.0;210.0;45.0;;35.0;485.0;385.0;380.0;;100.0;100.0;;;;;;;;;;
380;Vrouwen;3 jaar;30 juni 2022;2365.0;2230.0;2000.0;560.0;1615.0;825.0;415.0;610.0;290.0;230.0;35.0;;30.0;460.0;350.0;340.0;;110.0;105.0;;;;;;;;;;
381;Vrouwen;3 jaar;31 december 2022;2475.0;2330.0;2110.0;560.0;1705.0;885.0;425.0;645.0;305.0;230.0;35.0;;45.0;495.0;385.0;380.0;10.0;110.0;105.0;;;;;;;;;;
382;Vrouwen;3 jaar;30 juni 2023;2405.0;2285.0;2110.0;545.0;1735.0;895.0;470.0;720.0;295.0;225.0;35.0;;40.0;440.0;350.0;345.0;;95.0;85.0;;;;;;;;;;
383;Vrouwen;3 jaar;31 december 2023;2370.0;2245.0;2075.0;520.0;1705.0;915.0;450.0;630.0;275.0;210.0;35.0;;40.0;410.0;330.0;325.0;;85.0;75.0;;;;;;;;;;
384;Vrouwen;3 jaar;30 juni 2024;2350.0;2235.0;2080.0;505.0;1710.0;930.0;425.0;625.0;245.0;190.0;30.0;;30.0;380.0;305.0;300.0;;75.0;75.0;;;;;;;;;;
385;Vrouwen;4 jaar;30 juni 2021;2925.0;2700.0;2445.0;655.0;1960.0;1045.0;515.0;740.0;360.0;290.0;40.0;;30.0;640.0;495.0;485.0;;145.0;145.0;;;;;;;;;;
386;Vrouwen;4 jaar;31 december 2021;3010.0;2790.0;2550.0;615.0;2090.0;1115.0;550.0;780.0;355.0;270.0;50.0;;40.0;645.0;495.0;490.0;10.0;150.0;150.0;;;;;;;;;;
387;Vrouwen;4 jaar;30 juni 2022;2995.0;2790.0;2555.0;620.0;2130.0;1130.0;550.0;820.0;355.0;275.0;55.0;;35.0;605.0;475.0;465.0;10.0;130.0;125.0;;;;;;;;;;
388;Vrouwen;4 jaar;31 december 2022;2925.0;2760.0;2545.0;625.0;2115.0;1130.0;575.0;790.0;335.0;260.0;45.0;;35.0;520.0;395.0;385.0;10.0;120.0;120.0;;;;;;;;;;
389;Vrouwen;4 jaar;30 juni 2023;3065.0;2910.0;2685.0;660.0;2235.0;1250.0;630.0;795.0;315.0;245.0;30.0;;50.0;490.0;370.0;365.0;;120.0;120.0;;;;;;;;;;
390;Vrouwen;4 jaar;31 december 2023;3120.0;2975.0;2755.0;660.0;2320.0;1330.0;650.0;835.0;340.0;250.0;45.0;;55.0;530.0;405.0;395.0;10.0;125.0;120.0;;;;;;;;;;
391;Vrouwen;4 jaar;30 juni 2024;3130.0;3005.0;2815.0;600.0;2420.0;1380.0;650.0;855.0;330.0;250.0;40.0;;50.0;485.0;385.0;375.0;10.0;100.0;95.0;;;;;;;;;;
392;Vrouwen;5 jaar;30 juni 2021;3495.0;3270.0;3010.0;755.0;2440.0;1490.0;400.0;855.0;410.0;315.0;50.0;;60.0;695.0;525.0;510.0;10.0;170.0;165.0;;;;;;;;;;
393;Vrouwen;5 jaar;31 december 2021;3270.0;3045.0;2805.0;645.0;2315.0;1455.0;390.0;785.0;385.0;275.0;55.0;;65.0;660.0;510.0;505.0;;150.0;150.0;;;;;;;;;;
394;Vrouwen;5 jaar;30 juni 2022;3455.0;3260.0;3000.0;670.0;2520.0;1595.0;450.0;835.0;415.0;330.0;55.0;;40.0;670.0;490.0;485.0;;180.0;180.0;;;;;;;;;;
395;Vrouwen;5 jaar;31 december 2022;3480.0;3305.0;3050.0;715.0;2545.0;1610.0;445.0;870.0;405.0;305.0;60.0;;50.0;640.0;475.0;465.0;10.0;165.0;160.0;;;;;;;;;;
396;Vrouwen;5 jaar;30 juni 2023;3595.0;3435.0;3185.0;740.0;2685.0;1710.0;520.0;905.0;400.0;300.0;55.0;;55.0;600.0;455.0;455.0;;145.0;140.0;;;;;;;;;;
397;Vrouwen;5 jaar;31 december 2023;3480.0;3330.0;3110.0;675.0;2640.0;1665.0;520.0;920.0;365.0;270.0;45.0;;60.0;560.0;425.0;415.0;10.0;130.0;125.0;;;;;;;;;;
398;Vrouwen;5 jaar;30 juni 2024;3595.0;3435.0;3215.0;645.0;2790.0;1775.0;595.0;870.0;345.0;255.0;45.0;;55.0;535.0;420.0;415.0;;115.0;115.0;;;;;;;;;;
399;Vrouwen;6 jaar;30 juni 2021;4260.0;4020.0;3710.0;835.0;3065.0;2105.0;340.0;965.0;480.0;370.0;50.0;;70.0;780.0;580.0;575.0;10.0;200.0;190.0;;;;;;;;;;
400;Vrouwen;6 jaar;31 december 2021;4135.0;3900.0;3595.0;760.0;3030.0;2085.0;335.0;945.0;465.0;365.0;40.0;;70.0;755.0;560.0;555.0;;195.0;185.0;;10.0;;;;;;;;
401;Vrouwen;6 jaar;30 juni 2022;4185.0;3980.0;3715.0;775.0;3150.0;2235.0;345.0;930.0;470.0;355.0;55.0;;70.0;710.0;525.0;520.0;10.0;185.0;185.0;;;;;;;;;;
402;Vrouwen;6 jaar;31 december 2022;4065.0;3870.0;3625.0;735.0;3115.0;2195.0;340.0;905.0;430.0;300.0;60.0;;70.0;650.0;480.0;470.0;10.0;170.0;170.0;;;;;;;;;;
403;Vrouwen;6 jaar;30 juni 2023;4335.0;4150.0;3890.0;795.0;3345.0;2425.0;400.0;910.0;455.0;335.0;65.0;;70.0;675.0;475.0;470.0;;195.0;195.0;;;;;;;;;;
404;Vrouwen;6 jaar;31 december 2023;4200.0;4010.0;3745.0;790.0;3200.0;2285.0;420.0;905.0;460.0;320.0;65.0;;85.0;665.0;475.0;475.0;;190.0;185.0;;;;;;;;;;
405;Vrouwen;6 jaar;30 juni 2024;4525.0;4360.0;4105.0;695.0;3625.0;2620.0;465.0;1010.0;435.0;315.0;60.0;;75.0;640.0;475.0;470.0;10.0;165.0;155.0;;;;;;;;;;
406;Vrouwen;7 jaar;30 juni 2021;5790.0;5505.0;5180.0;955.0;4480.0;3395.0;320.0;1120.0;535.0;385.0;65.0;;95.0;895.0;680.0;665.0;10.0;215.0;215.0;;;;;;;;;;
407;Vrouwen;7 jaar;31 december 2021;5395.0;5150.0;4830.0;870.0;4200.0;3095.0;350.0;1140.0;555.0;400.0;75.0;;95.0;870.0;655.0;650.0;;215.0;215.0;;;;;;;;;;
408;Vrouwen;7 jaar;30 juni 2022;5655.0;5440.0;5105.0;910.0;4445.0;3370.0;345.0;1135.0;545.0;400.0;75.0;;85.0;800.0;585.0;580.0;;215.0;205.0;;;;;;;;;;
409;Vrouwen;7 jaar;31 december 2022;5415.0;5230.0;4910.0;850.0;4300.0;3335.0;360.0;1035.0;535.0;395.0;70.0;;85.0;755.0;535.0;525.0;15.0;215.0;205.0;;;;;;;;;;
410;Vrouwen;7 jaar;30 juni 2023;5890.0;5690.0;5410.0;905.0;4785.0;3775.0;395.0;1080.0;505.0;355.0;85.0;;85.0;735.0;540.0;530.0;;195.0;190.0;;;;;;;;;;
411;Vrouwen;7 jaar;31 december 2023;5535.0;5350.0;5090.0;900.0;4480.0;3520.0;400.0;1030.0;480.0;315.0;85.0;;95.0;695.0;505.0;505.0;;185.0;185.0;;;;;;;;;;
412;Vrouwen;7 jaar;30 juni 2024;6060.0;5895.0;5630.0;820.0;5075.0;3965.0;435.0;1170.0;480.0;335.0;75.0;;90.0;680.0;475.0;470.0;;205.0;205.0;;;;;;;;;;
413;Vrouwen;8 jaar;30 juni 2021;8035.0;7785.0;7435.0;1010.0;6690.0;5330.0;400.0;1460.0;620.0;420.0;80.0;;140.0;915.0;660.0;655.0;;260.0;250.0;;;;;;;;;;
414;Vrouwen;8 jaar;31 december 2021;7905.0;7630.0;7305.0;1015.0;6575.0;5130.0;400.0;1515.0;575.0;400.0;70.0;;120.0;900.0;660.0;655.0;;240.0;235.0;;;;;;;;;;
415;Vrouwen;8 jaar;30 juni 2022;8115.0;7855.0;7535.0;1025.0;6845.0;5520.0;355.0;1465.0;575.0;415.0;70.0;;110.0;930.0;695.0;690.0;;235.0;235.0;;;;;;;;;;
416;Vrouwen;8 jaar;31 december 2022;8330.0;8110.0;7755.0;1035.0;7030.0;5660.0;405.0;1495.0;585.0;415.0;70.0;;110.0;865.0;630.0;630.0;;230.0;225.0;;;;;;;;;;
417;Vrouwen;8 jaar;30 juni 2023;8550.0;8335.0;7990.0;1025.0;7300.0;5870.0;450.0;1570.0;585.0;400.0;85.0;;120.0;815.0;590.0;580.0;;225.0;215.0;;;;;;;;;;
418;Vrouwen;8 jaar;31 december 2023;8710.0;8485.0;8155.0;1035.0;7435.0;5990.0;405.0;1635.0;580.0;395.0;90.0;;125.0;800.0;580.0;575.0;;220.0;215.0;;;;;;;;;;
419;Vrouwen;8 jaar;30 juni 2024;9125.0;8940.0;8655.0;1040.0;7940.0;6465.0;430.0;1695.0;555.0;370.0;90.0;;120.0;755.0;550.0;550.0;;205.0;200.0;;;;;;;;;;
420;Vrouwen;9 jaar;30 juni 2021;10070.0;9800.0;9435.0;1160.0;8640.0;7040.0;455.0;1720.0;675.0;440.0;90.0;;160.0;995.0;715.0;710.0;10.0;280.0;275.0;;;;;;;;;;
421;Vrouwen;9 jaar;31 december 2021;10115.0;9820.0;9470.0;1070.0;8700.0;6985.0;435.0;1880.0;675.0;445.0;90.0;;160.0;1010.0;740.0;735.0;;270.0;260.0;;10.0;;;;;;;;
422;Vrouwen;9 jaar;30 juni 2022;9895.0;9670.0;9285.0;1050.0;8570.0;6950.0;430.0;1785.0;675.0;455.0;100.0;;155.0;935.0;660.0;660.0;;275.0;265.0;;10.0;;;;;;;;
423;Vrouwen;9 jaar;31 december 2022;10395.0;10145.0;9810.0;1085.0;9100.0;7415.0;415.0;1870.0;645.0;430.0;85.0;;140.0;910.0;660.0;655.0;;255.0;250.0;;;;;;;;;;
424;Vrouwen;9 jaar;30 juni 2023;10540.0;10295.0;9955.0;1140.0;9165.0;7455.0;425.0;1920.0;635.0;410.0;85.0;;160.0;890.0;630.0;625.0;;260.0;255.0;;;;;;;;;;
425;Vrouwen;9 jaar;31 december 2023;11155.0;10965.0;10585.0;1110.0;9855.0;8020.0;445.0;2095.0;660.0;420.0;85.0;;180.0;820.0;570.0;565.0;;250.0;245.0;;;;;;;;;;
426;Vrouwen;9 jaar;30 juni 2024;11490.0;11300.0;10970.0;1025.0;10295.0;8390.0;475.0;2230.0;600.0;410.0;80.0;;135.0;765.0;540.0;535.0;;225.0;220.0;;;;;;;;;;
427;Vrouwen;10 jaar;30 juni 2021;10240.0;9925.0;9500.0;1190.0;8685.0;7100.0;475.0;1735.0;755.0;485.0;120.0;;175.0;1085.0;770.0;760.0;10.0;315.0;310.0;;;;;;;;;;
428;Vrouwen;10 jaar;31 december 2021;10115.0;9830.0;9425.0;1050.0;8720.0;7015.0;485.0;1850.0;750.0;470.0;110.0;;190.0;1025.0;710.0;705.0;;315.0;310.0;;;;;;;;;;
429;Vrouwen;10 jaar;30 juni 2022;10130.0;9880.0;9495.0;1105.0;8755.0;7155.0;465.0;1775.0;725.0;455.0;95.0;;200.0;960.0;665.0;660.0;;295.0;290.0;;;;;;;;;;
430;Vrouwen;10 jaar;31 december 2022;10610.0;10385.0;10015.0;1155.0;9210.0;7555.0;445.0;1895.0;710.0;460.0;100.0;;185.0;970.0;685.0;680.0;;290.0;275.0;;10.0;;;;;;;;
431;Vrouwen;10 jaar;30 juni 2023;10280.0;10065.0;9685.0;1155.0;8900.0;7305.0;450.0;1895.0;720.0;455.0;100.0;;205.0;880.0;605.0;600.0;;275.0;265.0;;;;;;;;;;
432;Vrouwen;10 jaar;31 december 2023;10725.0;10500.0;10140.0;1175.0;9350.0;7625.0;435.0;1990.0;710.0;440.0;110.0;;190.0;895.0;615.0;605.0;10.0;280.0;275.0;;;;;;;;;;
433;Vrouwen;10 jaar;30 juni 2024;11255.0;11060.0;10695.0;1085.0;9980.0;8170.0;435.0;2105.0;685.0;415.0;100.0;;190.0;855.0;585.0;575.0;10.0;270.0;265.0;;;;;;;;;;
