ID;Slachtdieren;Perioden;AantalSlachtingen_1;GeslachtGewicht_2
6084;Vleeskuikens;2002 januari;40861.8;61483.0
6085;Vleeskuikens;2002 februari;34250.0;53663.0
6086;Vleeskuikens;2002 maart;38915.5;54098.0
6087;Vleeskuikens;2002 april;39642.4;54439.0
6088;Vleeskuikens;2002 mei;40275.9;59252.0
6089;Vleeskuikens;2002 juni;35518.7;54760.0
6090;Vleeskuikens;2002 juli;40769.7;56930.0
6091;Vleeskuikens;2002 augustus;38477.9;54437.0
6092;Vleeskuikens;2002 september;36987.3;54168.0
6093;Vleeskuikens;2002 oktober;40682.5;60121.0
6094;Vleeskuikens;2002 november;38612.9;60680.0
6095;Vleeskuikens;2002 december;38327.6;60532.0
6096;Vleeskuikens;2002;463322.2;684563.0
6097;Vleeskuikens;2003 januari;41114.0;58100.0
6098;Vleeskuikens;2003 februari;36228.0;55291.0
6099;Vleeskuikens;2003 maart;28062.8;41852.0
6100;Vleeskuikens;2003 april;27577.7;39236.0
6101;Vleeskuikens;2003 mei;20304.1;30716.0
6102;Vleeskuikens;2003 juni;21142.3;32187.0
6103;Vleeskuikens;2003 juli;22105.2;31762.0
6104;Vleeskuikens;2003 augustus;27452.4;38099.0
6105;Vleeskuikens;2003 september;32777.8;46224.0
6106;Vleeskuikens;2003 oktober;37130.7;55229.0
6107;Vleeskuikens;2003 november;31393.2;48864.0
6108;Vleeskuikens;2003 december;33811.3;57471.0
6109;Vleeskuikens;2003;359099.5;535031.0
6110;Vleeskuikens;2004 januari;30785.4;47355.0
6111;Vleeskuikens;2004 februari;29091.7;44410.0
6112;Vleeskuikens;2004 maart;35279.0;51534.0
6113;Vleeskuikens;2004 april;33411.1;47755.0
6114;Vleeskuikens;2004 mei;30920.0;46655.0
6115;Vleeskuikens;2004 juni;34395.6;50885.0
6116;Vleeskuikens;2004 juli;32963.2;47897.0
6117;Vleeskuikens;2004 augustus;33279.8;48664.0
6118;Vleeskuikens;2004 september;33661.3;51799.0
6119;Vleeskuikens;2004 oktober;30915.9;48350.0
6120;Vleeskuikens;2004 november;36202.9;51549.0
6121;Vleeskuikens;2004 december;36140.4;60843.0
6122;Vleeskuikens;2004;397046.3;597696.0
6123;Vleeskuikens;2005 januari;27714.5;49424.0
6124;Vleeskuikens;2005 februari;31502.4;48489.0
6125;Vleeskuikens;2005 maart;34968.6;51446.0
6126;Vleeskuikens;2005 april;33852.7;50418.0
6127;Vleeskuikens;2005 mei;34146.9;51555.0
6128;Vleeskuikens;2005 juni;32803.3;54793.0
6129;Vleeskuikens;2005 juli;33213.7;47145.0
6130;Vleeskuikens;2005 augustus;36921.7;58040.0
6131;Vleeskuikens;2005 september;34073.4;51043.0
6132;Vleeskuikens;2005 oktober;33740.9;51060.0
6133;Vleeskuikens;2005 november;33390.2;57407.0
6134;Vleeskuikens;2005 december;35595.1;56758.0
6135;Vleeskuikens;2005;401923.4;627578.0
6136;Vleeskuikens;2006 januari;33953.2;45213.0
6137;Vleeskuikens;2006 februari;30288.9;44549.0
6138;Vleeskuikens;2006 maart;34995.1;52244.0
6139;Vleeskuikens;2006 april;30003.7;45405.0
6140;Vleeskuikens;2006 mei;33322.9;51349.0
6141;Vleeskuikens;2006 juni;31370.7;48790.0
6142;Vleeskuikens;2006 juli;31632.8;47557.0
6143;Vleeskuikens;2006 augustus;34309.0;58707.0
6144;Vleeskuikens;2006 september;33482.7;50416.0
6145;Vleeskuikens;2006 oktober;34100.3;52225.0
6146;Vleeskuikens;2006 november;33644.2;59459.0
6147;Vleeskuikens;2006 december;30642.6;59605.0
6148;Vleeskuikens;2006;391746.1;615519.0
6149;Vleeskuikens;2007 januari;36027.3;56410.0
6150;Vleeskuikens;2007 februari;32812.9;50326.0
6151;Vleeskuikens;2007 maart;35522.1;51463.0
6152;Vleeskuikens;2007 april;33156.4;56195.0
6153;Vleeskuikens;2007 mei;38160.6;58107.0
6154;Vleeskuikens;2007 juni;36464.1;55481.0
6155;Vleeskuikens;2007 juli;35734.7;53677.0
6156;Vleeskuikens;2007 augustus;37212.0;56548.0
6157;Vleeskuikens;2007 september;33423.7;59324.0
6158;Vleeskuikens;2007 oktober;49795.5;63977.0
6159;Vleeskuikens;2007 november;57342.1;65123.0
6160;Vleeskuikens;2007 december;33569.9;56889.0
6161;Vleeskuikens;2007;459221.3;683520.0
6162;Vleeskuikens;2008 januari;39034.2;61441.0
6163;Vleeskuikens;2008 februari;35435.8;53954.0
6164;Vleeskuikens;2008 maart;36101.5;54070.0
6165;Vleeskuikens;2008 april;38369.3;58864.0
6166;Vleeskuikens;2008 mei;37721.0;56662.0
6167;Vleeskuikens;2008 juni;36861.1;55392.0
6168;Vleeskuikens;2008 juli;39594.3;58060.0
6169;Vleeskuikens;2008 augustus;36073.6;55002.0
6170;Vleeskuikens;2008 september;38972.1;57000.0
6171;Vleeskuikens;2008 oktober;39797.8;61776.0
6172;Vleeskuikens;2008 november;36202.9;61746.0
6173;Vleeskuikens;2008 december;37381.5;66319.0
6174;Vleeskuikens;2008;451545.1;700286.0
6175;Vleeskuikens;2009 januari;37585.7;68138.0
6176;Vleeskuikens;2009 februari;34009.6;51850.0
6177;Vleeskuikens;2009 maart;39215.0;57784.0
6178;Vleeskuikens;2009 april;37741.3;59701.0
6179;Vleeskuikens;2009 mei;39388.6;58894.0
6180;Vleeskuikens;2009 juni;39357.3;58943.0
6181;Vleeskuikens;2009 juli;40002.8;62728.0
6182;Vleeskuikens;2009 augustus;36311.1;56910.0
6183;Vleeskuikens;2009 september;39498.4;63800.0
6184;Vleeskuikens;2009 oktober;39836.6;62574.0
6185;Vleeskuikens;2009 november;38264.3;66747.0
6186;Vleeskuikens;2009 december;37523.8;65280.0
6187;Vleeskuikens;2009;458734.5;733349.0
6188;Vleeskuikens;2010 januari;35322.1;56968.0
6189;Vleeskuikens;2010 februari;34435.6;55331.0
6190;Vleeskuikens;2010 maart;40910.3;61866.0
6191;Vleeskuikens;2010 april;37120.9;60200.0
6192;Vleeskuikens;2010 mei;37441.4;58906.0
6193;Vleeskuikens;2010 juni;40649.0;65210.0
6194;Vleeskuikens;2010 juli;39452.3;66557.0
6195;Vleeskuikens;2010 augustus;39290.8;59800.0
6196;Vleeskuikens;2010 september;39980.6;66490.0
6197;Vleeskuikens;2010 oktober;38409.2;64981.0
6198;Vleeskuikens;2010 november;40150.2;69799.0
6199;Vleeskuikens;2010 december;41569.6;64930.0
6200;Vleeskuikens;2010;464732.0;751038.0
6201;Vleeskuikens;2011 januari;37394.5;60674.0
6202;Vleeskuikens;2011 februari;35950.6;58544.0
6203;Vleeskuikens;2011 maart;42225.0;68082.0
6204;Vleeskuikens;2011 april;38132.0;65671.0
6205;Vleeskuikens;2011 mei;43453.9;68645.0
6206;Vleeskuikens;2011 juni;39950.0;67076.0
6207;Vleeskuikens;2011 juli;40840.1;69345.0
6208;Vleeskuikens;2011 augustus;43246.9;69323.0
6209;Vleeskuikens;2011 september;42072.2;65983.0
6210;Vleeskuikens;2011 oktober;41509.3;69384.0
6211;Vleeskuikens;2011 november;43921.5;72385.0
6212;Vleeskuikens;2011 december;41717.2;74218.0
6213;Vleeskuikens;2011;490413.2;809330.0
6214;Vleeskuikens;2012 januari;42593.5;70105.0
6215;Vleeskuikens;2012 februari;40659.2;67861.0
6216;Vleeskuikens;2012 maart;43855.8;66830.0
6217;Vleeskuikens;2012 april;40257.4;71193.0
6218;Vleeskuikens;2012 mei;45603.9;72589.0
6219;Vleeskuikens;2012 juni;43193.0;69833.0
6220;Vleeskuikens;2012 juli;44778.2;73228.0
6221;Vleeskuikens;2012 augustus;45122.7;73599.0
6222;Vleeskuikens;2012 september;41754.3;68117.0
6223;Vleeskuikens;2012 oktober;48013.0;80901.0
6224;Vleeskuikens;2012 november;45235.1;71635.0
6225;Vleeskuikens;2012 december;39496.4;71560.0
6226;Vleeskuikens;2012;520562.4;857451.0
6227;Vleeskuikens;2013 januari;44717.4;73115.0
6228;Vleeskuikens;2013 februari;38763.4;63712.0
6229;Vleeskuikens;2013 maart;45146.7;71811.0
6230;Vleeskuikens;2013 april;42333.1;73219.0
6231;Vleeskuikens;2013 mei;46680.4;76358.0
6232;Vleeskuikens;2013 juni;41904.9;71693.0
6233;Vleeskuikens;2013 juli;47143.1;81970.0
6234;Vleeskuikens;2013 augustus;45490.4;72322.0
6235;Vleeskuikens;2013 september;45170.7;73193.0
6236;Vleeskuikens;2013 oktober;50359.0;84294.0
6237;Vleeskuikens;2013 november;45253.5;74631.0
6238;Vleeskuikens;2013 december;43309.6;71343.0
6239;Vleeskuikens;2013;536272.1;887661.0
6240;Vleeskuikens;2014 januari;48305.2;79704.0
6241;Vleeskuikens;2014 februari;41977.4;69263.0
6242;Vleeskuikens;2014 maart;45344.4;74818.0
6243;Vleeskuikens;2014 april;46143.0;76136.0
6244;Vleeskuikens;2014 mei;48585.2;80166.0
6245;Vleeskuikens;2014 juni;46296.0;76388.0
6246;Vleeskuikens;2014 juli;48989.6;80833.0
6247;Vleeskuikens;2014 augustus;45228.6;74627.0
6248;Vleeskuikens;2014 september;49198.2;81177.0
6249;Vleeskuikens;2014 oktober;50915.8;84011.0
6250;Vleeskuikens;2014 november;39250.0;64762.0
6251;Vleeskuikens;2014 december;47095.3;77707.0
6252;Vleeskuikens;2014;557328.6;919591.0
6253;Vleeskuikens;2015 januari;45432.8;74964.0
6254;Vleeskuikens;2015 februari;42937.7;74964.0
6255;Vleeskuikens;2015 maart;48434.6;79917.0
6256;Vleeskuikens;2015 april;47149.9;77797.0
6257;Vleeskuikens;2015 mei;45536.0;75134.0
6258;Vleeskuikens;2015 juni;50891.6;83971.0
6259;Vleeskuikens;2015 juli;49712.5;82026.0
6260;Vleeskuikens;2015 augustus;47553.3;78463.0
6261;Vleeskuikens;2015 september;49156.6;81108.0
6262;Vleeskuikens;2015 oktober;50231.9;82883.0
6263;Vleeskuikens;2015 november;48042.4;79270.0
6264;Vleeskuikens;2015 december;49717.7;82034.0
6265;Vleeskuikens;2015;574797.1;952531.0
6266;Vleeskuikens;2016 januari;47630.0;78590.0
6267;Vleeskuikens;2016 februari;46150.6;76149.0
6268;Vleeskuikens;2016 maart;49666.2;81949.0
6269;Vleeskuikens;2016 april;51049.1;84231.0
6270;Vleeskuikens;2016 mei;50372.4;83114.0
6271;Vleeskuikens;2016 juni;51447.1;84888.0
6272;Vleeskuikens;2016 juli;49557.5;81770.0
6273;Vleeskuikens;2016 augustus;56211.7;92749.0
6274;Vleeskuikens;2016 september;53142.0;87684.0
6275;Vleeskuikens;2016 oktober;51214.7;84504.0
6276;Vleeskuikens;2016 november;53302.2;87949.0
6277;Vleeskuikens;2016 december;47534.2;78431.0
6278;Vleeskuikens;2016;607277.7;1002008.0
6279;Vleeskuikens;2017 januari;48569.7;80140.0
6280;Vleeskuikens;2017 februari;44618.9;73621.0
6281;Vleeskuikens;2017 maart;49965.5;82443.0
6282;Vleeskuikens;2017 april;48296.0;79688.0
6283;Vleeskuikens;2017 mei;54069.7;89215.0
6284;Vleeskuikens;2017 juni;52348.9;86376.0
6285;Vleeskuikens;2017 juli;50858.0;83916.0
6286;Vleeskuikens;2017 augustus;53397.1;88105.0
6287;Vleeskuikens;2017 september;50381.0;83129.0
6288;Vleeskuikens;2017 oktober;52009.7;85816.0
6289;Vleeskuikens;2017 november;51998.7;85798.0
6290;Vleeskuikens;2017 december;47958.5;79132.0
6291;Vleeskuikens;2017;604471.6;997379.0
6292;Vleeskuikens;2018 januari;52670.6;86907.0
6293;Vleeskuikens;2018 februari;47452.2;78296.0
6294;Vleeskuikens;2018 maart;51817.3;85499.0
6295;Vleeskuikens;2018 april;49033.7;80906.0
6296;Vleeskuikens;2018 mei;52584.8;86765.0
6297;Vleeskuikens;2018 juni;49296.6;81339.0
6298;Vleeskuikens;2018 juli;50710.6;83672.0
6299;Vleeskuikens;2018 augustus;51438.9;84874.0
6300;Vleeskuikens;2018 september;47988.6;79181.0
6301;Vleeskuikens;2018 oktober;53843.2;88841.0
6302;Vleeskuikens;2018 november;51648.5;85220.0
6303;Vleeskuikens;2018 december;47002.8;77555.0
6304;Vleeskuikens;2018;605487.8;999055.0
6305;Vleeskuikens;2019 januari;52570.8;86742.0
6306;Vleeskuikens;2019 februari;46616.1;76917.0
6307;Vleeskuikens;2019 maart;49455.0;81601.0
6308;Vleeskuikens;2019 april;50135.5;82724.0
6309;Vleeskuikens;2019 mei;52063.5;85905.0
6310;Vleeskuikens;2019 juni;49322.4;81382.0
6311;Vleeskuikens;2019 juli;51964.0;85741.0
6312;Vleeskuikens;2019 augustus;50994.2;84140.0
6313;Vleeskuikens;2019 september;49923.9;82374.0
6314;Vleeskuikens;2019 oktober;54353.6;89683.0
6315;Vleeskuikens;2019 november;49925.3;82377.0
6316;Vleeskuikens;2019 december;47243.9;77953.0
6317;Vleeskuikens;2019;604568.3;997538.0
6318;Vleeskuikens;2020 januari;50999.1;84148.0
6319;Vleeskuikens;2020 februari;46694.1;77045.0
6320;Vleeskuikens;2020 maart;51107.7;84328.0
6321;Vleeskuikens;2020 april;49225.6;81222.0
6322;Vleeskuikens;2020 mei;48579.9;80157.0
6323;Vleeskuikens;2020 juni;48711.6;80374.0
6324;Vleeskuikens;2020 juli;50851.8;83905.0
6325;Vleeskuikens;2020 augustus;47767.8;78817.0
6326;Vleeskuikens;2020 september;50059.6;82598.0
6327;Vleeskuikens;2020 oktober;47786.9;78848.0
6328;Vleeskuikens;2020 november;44468.8;73374.0
6329;Vleeskuikens;2020 december;41625.0;68681.0
6330;Vleeskuikens;2020;577878.0;953499.0
6331;Vleeskuikens;2021 januari;38339.5;63260.0
6332;Vleeskuikens;2021 februari;37954.9;62626.0
6333;Vleeskuikens;2021 maart;43710.1;72122.0
6334;Vleeskuikens;2021 april;40950.7;67569.0
6335;Vleeskuikens;2021 mei;40370.7;66612.0
6336;Vleeskuikens;2021 juni;42908.2;70798.0
6337;Vleeskuikens;2021 juli;43458.9;71707.0
6338;Vleeskuikens;2021 augustus;43397.5;71606.0
6339;Vleeskuikens;2021 september;43424.5;71650.0
6340;Vleeskuikens;2021 oktober;41661.9;68742.0
6341;Vleeskuikens;2021 november;42299.8;69795.0
6342;Vleeskuikens;2021 december;42255.8;69722.0
6343;Vleeskuikens;2021;500732.5;826209.0
6344;Vleeskuikens;2022 januari;40752.5;67242.0
6345;Vleeskuikens;2022 februari;39483.2;65147.0
6346;Vleeskuikens;2022 maart;43132.7;71169.0
6347;Vleeskuikens;2022 april;41107.5;67827.0
6348;Vleeskuikens;2022 mei;42947.4;70863.0
6349;Vleeskuikens;2022 juni;43025.6;70992.0
6350;Vleeskuikens;2022 juli;40499.3;66824.0
6351;Vleeskuikens;2022 augustus;43468.3;71723.0
6352;Vleeskuikens;2022 september;41790.4;68954.0
6353;Vleeskuikens;2022 oktober;40793.2;67309.0
6354;Vleeskuikens;2022 november;40714.3;67179.0
6355;Vleeskuikens;2022 december;40493.8;66815.0
6356;Vleeskuikens;2022;498208.3;822044.0
6357;Vleeskuikens;2023 januari;41923.0;69173.0
6358;Vleeskuikens;2023 februari;40328.5;66542.0
6359;Vleeskuikens;2023 maart;42377.4;69923.0
6360;Vleeskuikens;2023 april;40272.5;66450.0
6361;Vleeskuikens;2023 mei;41581.9;68610.0
6362;Vleeskuikens;2023 juni;41595.9;68633.0
6363;Vleeskuikens;2023 juli;39612.1;65360.0
6364;Vleeskuikens;2023 augustus;42958.4;70881.0
6365;Vleeskuikens;2023 september;39059.4;64448.0
6366;Vleeskuikens;2023 oktober;41745.4;68880.0
6367;Vleeskuikens;2023 november;42050.8;69384.0
6368;Vleeskuikens;2023 december;37304.1;61552.0
6369;Vleeskuikens;2023;492173.5;812086.0
6370;Vleeskuikens;2024 januari;41776.9;68932.0
6371;Vleeskuikens;2024 februari;38195.3;63022.0
6372;Vleeskuikens;2024 maart;38778.2;63984.0
6373;Vleeskuikens;2024 april;40076.1;66126.0
6374;Vleeskuikens;2024 mei;41036.6;67710.0
6375;Vleeskuikens;2024 juni;37305.5;61554.0
6376;Vleeskuikens;2024 juli;42245.0;69704.0
6377;Vleeskuikens;2024 augustus;40438.0;66723.0
6378;Vleeskuikens;2024 september;39325.8;64888.0
6379;Vleeskuikens;2024 oktober;44192.3;72917.0
6380;Vleeskuikens;2024 november;40283.9;66469.0
6381;Vleeskuikens;2024 december;39195.5;64673.0
6382;Vleeskuikens;2024;482849.3;796701.0
6383;Vleeskuikens;2025 januari;44386.5;73238.0
6384;Overige kippen;1990 januari;;
6385;Overige kippen;1990 februari;;
6386;Overige kippen;1990 maart;;
6387;Overige kippen;1990 april;;
6388;Overige kippen;1990 mei;;
6389;Overige kippen;1990 juni;;
6390;Overige kippen;1990 juli;;
6391;Overige kippen;1990 augustus;;
6392;Overige kippen;1990 september;;
6393;Overige kippen;1990 oktober;;
6394;Overige kippen;1990 november;;
6395;Overige kippen;1990 december;;
6396;Overige kippen;1990;;
6397;Overige kippen;1991 januari;;
6398;Overige kippen;1991 februari;;
6399;Overige kippen;1991 maart;;
6400;Overige kippen;1991 april;;
6401;Overige kippen;1991 mei;;
6402;Overige kippen;1991 juni;;
6403;Overige kippen;1991 juli;;
6404;Overige kippen;1991 augustus;;
6405;Overige kippen;1991 september;;
6406;Overige kippen;1991 oktober;;
6407;Overige kippen;1991 november;;
6408;Overige kippen;1991 december;;
6409;Overige kippen;1991;;
6410;Overige kippen;1992 januari;;
6411;Overige kippen;1992 februari;;
6412;Overige kippen;1992 maart;;
6413;Overige kippen;1992 april;;
6414;Overige kippen;1992 mei;;
6415;Overige kippen;1992 juni;;
6416;Overige kippen;1992 juli;;
6417;Overige kippen;1992 augustus;;
6418;Overige kippen;1992 september;;
6419;Overige kippen;1992 oktober;;
6420;Overige kippen;1992 november;;
6421;Overige kippen;1992 december;;
6422;Overige kippen;1992;;
6423;Overige kippen;1993 januari;;
6424;Overige kippen;1993 februari;;
6425;Overige kippen;1993 maart;;
6426;Overige kippen;1993 april;;
6427;Overige kippen;1993 mei;;
6428;Overige kippen;1993 juni;;
6429;Overige kippen;1993 juli;;
6430;Overige kippen;1993 augustus;;
6431;Overige kippen;1993 september;;
6432;Overige kippen;1993 oktober;;
6433;Overige kippen;1993 november;;
6434;Overige kippen;1993 december;;
6435;Overige kippen;1993;;
6436;Overige kippen;1994 januari;;
6437;Overige kippen;1994 februari;;
6438;Overige kippen;1994 maart;;
6439;Overige kippen;1994 april;;
6440;Overige kippen;1994 mei;;
6441;Overige kippen;1994 juni;;
6442;Overige kippen;1994 juli;;
6443;Overige kippen;1994 augustus;;
6444;Overige kippen;1994 september;;
6445;Overige kippen;1994 oktober;;
6446;Overige kippen;1994 november;;
6447;Overige kippen;1994 december;;
6448;Overige kippen;1994;;
6449;Overige kippen;1995 januari;;
6450;Overige kippen;1995 februari;;
6451;Overige kippen;1995 maart;;
6452;Overige kippen;1995 april;;
6453;Overige kippen;1995 mei;;
6454;Overige kippen;1995 juni;;
6455;Overige kippen;1995 juli;;
6456;Overige kippen;1995 augustus;;
6457;Overige kippen;1995 september;;
6458;Overige kippen;1995 oktober;;
6459;Overige kippen;1995 november;;
6460;Overige kippen;1995 december;;
6461;Overige kippen;1995;;
6462;Overige kippen;1996 januari;;
6463;Overige kippen;1996 februari;;
6464;Overige kippen;1996 maart;;
6465;Overige kippen;1996 april;;
6466;Overige kippen;1996 mei;;
6467;Overige kippen;1996 juni;;
6468;Overige kippen;1996 juli;;
6469;Overige kippen;1996 augustus;;
6470;Overige kippen;1996 september;;
6471;Overige kippen;1996 oktober;;
6472;Overige kippen;1996 november;;
6473;Overige kippen;1996 december;;
6474;Overige kippen;1996;;
6475;Overige kippen;1997 januari;;
6476;Overige kippen;1997 februari;;
6477;Overige kippen;1997 maart;;
6478;Overige kippen;1997 april;;
6479;Overige kippen;1997 mei;;
6480;Overige kippen;1997 juni;;
6481;Overige kippen;1997 juli;;
6482;Overige kippen;1997 augustus;;
6483;Overige kippen;1997 september;;
6484;Overige kippen;1997 oktober;;
6485;Overige kippen;1997 november;;
6486;Overige kippen;1997 december;;
6487;Overige kippen;1997;;
6488;Overige kippen;1998 januari;;
6489;Overige kippen;1998 februari;;
6490;Overige kippen;1998 maart;;
6491;Overige kippen;1998 april;;
6492;Overige kippen;1998 mei;;
6493;Overige kippen;1998 juni;;
6494;Overige kippen;1998 juli;;
6495;Overige kippen;1998 augustus;;
6496;Overige kippen;1998 september;;
6497;Overige kippen;1998 oktober;;
6498;Overige kippen;1998 november;;
6499;Overige kippen;1998 december;;
6500;Overige kippen;1998;;
6501;Overige kippen;1999 januari;;
6502;Overige kippen;1999 februari;;
6503;Overige kippen;1999 maart;;
6504;Overige kippen;1999 april;;
6505;Overige kippen;1999 mei;;
6506;Overige kippen;1999 juni;;
6507;Overige kippen;1999 juli;;
6508;Overige kippen;1999 augustus;;
6509;Overige kippen;1999 september;;
6510;Overige kippen;1999 oktober;;
6511;Overige kippen;1999 november;;
6512;Overige kippen;1999 december;;
6513;Overige kippen;1999;;
6514;Overige kippen;2000 januari;;
6515;Overige kippen;2000 februari;;
6516;Overige kippen;2000 maart;;
6517;Overige kippen;2000 april;;
6518;Overige kippen;2000 mei;;
6519;Overige kippen;2000 juni;;
6520;Overige kippen;2000 juli;;
6521;Overige kippen;2000 augustus;;
6522;Overige kippen;2000 september;;
6523;Overige kippen;2000 oktober;;
6524;Overige kippen;2000 november;;
6525;Overige kippen;2000 december;;
6526;Overige kippen;2000;;
6527;Overige kippen;2001 januari;1399.9;2624.0
6528;Overige kippen;2001 februari;1179.9;2212.0
6529;Overige kippen;2001 maart;1329.9;2493.0
6530;Overige kippen;2001 april;1649.2;3091.0
6531;Overige kippen;2001 mei;1463.4;2743.0
6532;Overige kippen;2001 juni;1578.1;2958.0
6533;Overige kippen;2001 juli;1606.5;3011.0
6534;Overige kippen;2001 augustus;1459.2;2735.0
6535;Overige kippen;2001 september;1367.6;2564.0
6536;Overige kippen;2001 oktober;1597.7;2995.0
6537;Overige kippen;2001 november;1495.9;2804.0
6538;Overige kippen;2001 december;1477.2;2769.0
6539;Overige kippen;2001;17604.5;32999.0
6540;Overige kippen;2002 januari;1961.3;3467.0
6541;Overige kippen;2002 februari;1014.8;1794.0
6542;Overige kippen;2002 maart;1430.6;2529.0
6543;Overige kippen;2002 april;1469.4;2597.0
6544;Overige kippen;2002 mei;1552.9;2745.0
6545;Overige kippen;2002 juni;1079.9;1909.0
6546;Overige kippen;2002 juli;981.0;1734.0
6547;Overige kippen;2002 augustus;1009.0;1783.0
6548;Overige kippen;2002 september;1193.8;2110.0
6549;Overige kippen;2002 oktober;1363.6;2410.0
6550;Overige kippen;2002 november;1209.5;2138.0
6551;Overige kippen;2002 december;1066.7;1885.0
6552;Overige kippen;2002;15332.5;27101.0
6553;Overige kippen;2003 januari;1101.5;2215.0
6554;Overige kippen;2003 februari;993.0;1997.0
6555;Overige kippen;2003 maart;274.8;553.0
6556;Overige kippen;2003 april;1079.2;2170.0
6557;Overige kippen;2003 mei;894.6;1799.0
6558;Overige kippen;2003 juni;835.1;1679.0
6559;Overige kippen;2003 juli;790.5;1589.0
6560;Overige kippen;2003 augustus;653.1;1313.0
6561;Overige kippen;2003 september;477.5;960.0
6562;Overige kippen;2003 oktober;748.4;1505.0
6563;Overige kippen;2003 november;681.9;1371.0
6564;Overige kippen;2003 december;1119.2;2250.0
6565;Overige kippen;2003;9648.8;19401.0
6566;Overige kippen;2004 januari;1273.6;2642.0
6567;Overige kippen;2004 februari;771.5;1600.0
6568;Overige kippen;2004 maart;1472.3;3054.0
6569;Overige kippen;2004 april;1162.5;2411.0
6570;Overige kippen;2004 mei;1187.2;2462.0
6571;Overige kippen;2004 juni;979.2;2031.0
6572;Overige kippen;2004 juli;832.4;1727.0
6573;Overige kippen;2004 augustus;682.4;1415.0
6574;Overige kippen;2004 september;844.0;1751.0
6575;Overige kippen;2004 oktober;957.9;1987.0
6576;Overige kippen;2004 november;976.8;2026.0
6577;Overige kippen;2004 december;1009.9;2095.0
6578;Overige kippen;2004;12149.7;25201.0
6579;Overige kippen;2005 januari;1029.2;2186.0
6580;Overige kippen;2005 februari;920.5;1955.0
6581;Overige kippen;2005 maart;1017.2;2160.0
6582;Overige kippen;2005 april;1057.9;2247.0
6583;Overige kippen;2005 mei;1115.2;2369.0
6584;Overige kippen;2005 juni;1124.6;2388.0
6585;Overige kippen;2005 juli;1022.0;2171.0
6586;Overige kippen;2005 augustus;983.8;2089.0
6587;Overige kippen;2005 september;974.1;2069.0
6588;Overige kippen;2005 oktober;954.1;2026.0
6589;Overige kippen;2005 november;1033.4;2195.0
6590;Overige kippen;2005 december;1245.1;2645.0
6591;Overige kippen;2005;12477.1;26500.0
6592;Overige kippen;2006 januari;1091.8;2325.0
6593;Overige kippen;2006 februari;908.1;1933.0
6594;Overige kippen;2006 maart;1500.2;3194.0
6595;Overige kippen;2006 april;1086.3;2313.0
6596;Overige kippen;2006 mei;747.3;1591.0
6597;Overige kippen;2006 juni;1205.3;2566.0
6598;Overige kippen;2006 juli;1066.1;2270.0
6599;Overige kippen;2006 augustus;1043.6;2222.0
6600;Overige kippen;2006 september;1023.9;2180.0
6601;Overige kippen;2006 oktober;1111.5;2366.0
6602;Overige kippen;2006 november;1114.3;2373.0
6603;Overige kippen;2006 december;1111.9;2367.0
6604;Overige kippen;2006;13010.3;27700.0
6605;Overige kippen;2007 januari;1121.3;2540.0
6606;Overige kippen;2007 februari;927.8;1960.0
6607;Overige kippen;2007 maart;1052.4;2147.0
6608;Overige kippen;2007 april;1166.1;2412.0
6609;Overige kippen;2007 mei;1208.5;2513.0
6610;Overige kippen;2007 juni;1387.2;3083.0
6611;Overige kippen;2007 juli;1005.5;2321.0
6612;Overige kippen;2007 augustus;1098.8;2574.0
6613;Overige kippen;2007 september;871.8;1803.0
6614;Overige kippen;2007 oktober;1058.5;2272.0
6615;Overige kippen;2007 november;1257.0;2732.0
6616;Overige kippen;2007 december;998.3;2243.0
6617;Overige kippen;2007;13153.2;28600.0
6618;Overige kippen;2008 januari;1152.3;2661.0
6619;Overige kippen;2008 februari;982.4;1753.0
6620;Overige kippen;2008 maart;1137.6;2268.0
6621;Overige kippen;2008 april;1274.2;2633.0
6622;Overige kippen;2008 mei;1105.7;2364.0
6623;Overige kippen;2008 juni;1132.4;2344.0
6624;Overige kippen;2008 juli;1041.3;2405.0
6625;Overige kippen;2008 augustus;1100.1;2381.0
6626;Overige kippen;2008 september;1133.8;2428.0
6627;Overige kippen;2008 oktober;1330.1;2846.0
6628;Overige kippen;2008 november;1019.5;2226.0
6629;Overige kippen;2008 december;1163.6;2416.0
6630;Overige kippen;2008;13573.0;28725.0
6631;Overige kippen;2009 januari;1113.0;2574.0
6632;Overige kippen;2009 februari;1163.3;2050.0
6633;Overige kippen;2009 maart;1101.5;2166.0
6634;Overige kippen;2009 april;1099.3;2322.0
6635;Overige kippen;2009 mei;1061.1;2218.0
6636;Overige kippen;2009 juni;1179.0;2441.0
6637;Overige kippen;2009 juli;1014.3;2370.0
6638;Overige kippen;2009 augustus;1099.8;2304.0
6639;Overige kippen;2009 september;1172.8;2606.0
6640;Overige kippen;2009 oktober;1304.0;2756.0
6641;Overige kippen;2009 november;1103.1;3238.0
6642;Overige kippen;2009 december;1426.8;3147.0
6643;Overige kippen;2009;13838.0;30192.0
6644;Overige kippen;2010 januari;1123.3;2320.0
6645;Overige kippen;2010 februari;990.7;1976.0
6646;Overige kippen;2010 maart;1196.9;2545.0
6647;Overige kippen;2010 april;1181.5;2322.0
6648;Overige kippen;2010 mei;1074.4;2229.0
6649;Overige kippen;2010 juni;1264.8;2649.0
6650;Overige kippen;2010 juli;1220.4;2660.0
