ID;Marges;BedrijfstakkenBranchesSBI2008;Perioden;OmzetAfgelopen3Mnd_1;OmzetKomende3Mnd_2;OmzetVolgendJaar_3;BuitenlandseOmzetAfgelopen3Mnd_4;BuitenlandseOmzetKomende3Mnd_5;BuitenlandseOmzetVolgendJaar_6;VerkoopprijzenTarievenKomende3Mnd_7;OrderontvangstAfgelopen3Mnd_8;OrderontvangstKomende3Mnd_9;BuitenlOrderontvKomende3Mnd_10;InkoopordersKomende3Mnd_11;OordeelOrderpositie_12;OordeelVoorradenEindproduct_13;PersoneelssterkteVolgendJaar_14;PersoneelssterkteKomende3Mnd_15;PersoneelssterkteAfgelopen3Mnd_16;InvesteringenVerslagjaar_17;InvesteringenVolgendJaar_18;ConcurrentiepositieNLAfg3Mnd_19;ConcurrentiepositieInEUAfg3Mnd_20;ConcurrentiepositieBuitenEUAfg3Mnd_21;EconomischKlimaatAfgelopen3Mnd_22;EconomischKlimaatKomende3Mnd_23;WinstgevendheidAfgelopen3Mnd_24
1820;Waarde;78 Uitzendbureaus en arbeidsbemiddeling;2021 1e kwartaal;12.5;4.2;;-1.2;-1.4;;41.4;9.5;4.0;-0.6;-2.0;-38.2;;;6.4;-4.7;-12.7;;0.1;-1.1;0.0;-29.0;-0.8;-18.7
1821;Waarde;78 Uitzendbureaus en arbeidsbemiddeling;2021 2e kwartaal;36.5;49.9;;0.0;0.6;;3.9;24.7;33.0;1.0;-0.6;-12.0;;;20.9;15.6;5.2;;4.7;-0.9;-0.9;13.0;33.1;-2.6
1822;Waarde;78 Uitzendbureaus en arbeidsbemiddeling;2021 3e kwartaal;51.9;20.2;;2.9;2.1;;4.6;36.8;26.9;3.0;-1.3;6.9;;;35.0;42.5;11.4;;20.5;0.9;0.9;41.6;29.3;25.2
1823;Waarde;78 Uitzendbureaus en arbeidsbemiddeling;2021 4e kwartaal;35.7;37.6;55.8;2.0;3.3;2.3;14.2;34.5;32.4;3.3;3.1;5.1;;35.0;28.2;25.6;2.2;6.8;21.3;1.0;1.0;50.9;32.3;26.7
1824;Waarde;78 Uitzendbureaus en arbeidsbemiddeling;2022 1e kwartaal;24.2;16.6;;-1.4;1.4;;60.6;11.9;10.3;-1.4;2.0;5.7;;;20.4;4.4;3.3;;12.7;0.0;0.0;21.7;12.0;24.0
1825;Waarde;78 Uitzendbureaus en arbeidsbemiddeling;2022 2e kwartaal;25.9;35.2;;2.6;2.6;;20.1;20.9;25.6;2.6;7.5;3.1;;;28.6;15.1;7.5;;10.9;5.1;1.3;13.9;13.5;3.8
1826;Waarde;78 Uitzendbureaus en arbeidsbemiddeling;2022 3e kwartaal;25.0;27.2;;2.5;3.7;;18.2;11.0;12.4;2.5;1.3;8.2;;;22.0;23.6;0.7;;7.4;1.9;0.6;-3.8;1.7;-7.2
1827;Waarde;78 Uitzendbureaus en arbeidsbemiddeling;2022 4e kwartaal;5.8;14.8;34.3;1.2;3.0;6.0;37.2;6.3;12.8;1.8;0.5;5.2;;24.1;5.1;7.2;2.5;8.2;3.6;0.7;1.2;-6.6;-15.7;-11.6
1828;Waarde;78 Uitzendbureaus en arbeidsbemiddeling;2023 1e kwartaal;0.9;-0.6;;2.5;-0.6;;70.9;-1.0;-7.1;-2.4;-0.7;-12.0;;;8.2;-4.2;-4.6;;1.7;-1.2;0.0;-4.2;-12.0;-10.5
1829;Waarde;78 Uitzendbureaus en arbeidsbemiddeling;2023 2e kwartaal;4.9;38.4;;-0.9;0.0;;8.3;6.1;24.0;0.0;8.0;-19.6;;;22.7;0.8;-11.0;;-2.0;0.0;0.0;-10.6;3.6;-9.4
1830;Waarde;79 Reisbureaus, reisorganisatie en -info;2016 1e kwartaal;26.0;44.1;;;;;6.6;47.7;43.9;;39.2;22.6;;;12.8;9.2;9.3;;19.1;;;46.7;53.7;41.7
1831;Waarde;79 Reisbureaus, reisorganisatie en -info;2016 2e kwartaal;40.2;32.4;;;;;12.9;39.2;26.7;;23.8;17.3;;;17.6;19.0;5.6;;18.4;;;48.7;47.3;47.9
1832;Waarde;79 Reisbureaus, reisorganisatie en -info;2016 3e kwartaal;34.8;36.5;;;;;12.2;23.2;23.7;;21.4;11.5;;;19.0;42.1;36.2;;19.5;;;16.4;14.2;30.9
1833;Waarde;79 Reisbureaus, reisorganisatie en -info;2016 4e kwartaal;26.8;-12.5;47.3;;;;8.9;22.0;23.5;;11.3;20.0;;28.9;18.8;16.3;19.3;29.2;27.0;;;22.4;23.8;38.0
1834;Waarde;79 Reisbureaus, reisorganisatie en -info;2017 1e kwartaal;32.5;46.0;;;;;30.8;33.8;35.0;;27.4;13.2;;;27.2;27.9;42.1;;30.9;;;34.7;29.6;39.5
1835;Waarde;79 Reisbureaus, reisorganisatie en -info;2017 2e kwartaal;47.7;36.8;;;;;14.0;41.2;31.7;;18.4;13.8;;;22.5;18.3;30.9;;22.2;;;46.3;35.4;31.2
1836;Waarde;79 Reisbureaus, reisorganisatie en -info;2017 3e kwartaal;16.9;38.4;;;;;18.7;18.7;28.9;;16.9;14.4;;;21.6;13.2;29.9;;2.3;;;18.1;18.7;38.1
1837;Waarde;79 Reisbureaus, reisorganisatie en -info;2017 4e kwartaal;44.2;-24.4;48.3;;;;19.2;29.3;-1.8;;-2.7;-1.2;;42.6;29.5;23.4;31.8;36.7;16.9;;;28.4;11.5;35.8
1838;Waarde;79 Reisbureaus, reisorganisatie en -info;2018 1e kwartaal;40.0;56.2;;;;;27.3;36.7;51.0;;31.8;9.9;;;30.7;35.7;37.9;;30.3;;;24.0;30.3;34.1
1839;Waarde;79 Reisbureaus, reisorganisatie en -info;2018 2e kwartaal;58.1;51.7;;;;;7.6;45.2;43.0;;45.5;17.5;;;34.2;34.3;25.7;;26.2;;;24.6;23.5;29.7
1840;Waarde;79 Reisbureaus, reisorganisatie en -info;2018 3e kwartaal;56.9;51.3;;;;;18.5;46.7;46.2;;28.2;20.5;;;40.7;38.3;34.9;;28.6;;;26.6;22.5;32.7
1841;Waarde;79 Reisbureaus, reisorganisatie en -info;2018 4e kwartaal;-12.2;13.1;54.1;;;;22.7;16.9;22.6;;7.2;2.4;;27.5;15.8;16.9;48.2;36.5;20.8;;;18.8;27.7;23.2
1842;Waarde;79 Reisbureaus, reisorganisatie en -info;2019 1e kwartaal;24.7;42.0;;;;;33.7;17.0;57.6;;35.4;0.8;;;27.3;19.8;39.5;;33.3;;;0.3;8.2;20.1
1843;Waarde;79 Reisbureaus, reisorganisatie en -info;2019 2e kwartaal;17.6;39.9;;;;;15.7;18.3;23.2;;17.6;-9.1;;;48.6;39.7;34.8;;19.5;;;-3.6;21.0;30.3
1844;Waarde;79 Reisbureaus, reisorganisatie en -info;2019 3e kwartaal;35.9;49.2;;;;;19.1;35.1;41.7;;1.0;17.6;;;36.9;37.9;27.8;;21.6;;;-3.4;14.6;17.6
1845;Waarde;79 Reisbureaus, reisorganisatie en -info;2019 4e kwartaal;49.8;-26.2;50.2;;;;22.6;28.3;6.9;;27.6;-2.3;;47.1;22.4;19.5;35.3;35.0;28.6;;;20.3;2.6;40.3
1846;Waarde;79 Reisbureaus, reisorganisatie en -info;2020 1e kwartaal;28.8;26.9;;;;;8.0;17.3;19.2;;19.2;8.8;;;8.7;18.4;39.0;;28.5;;;11.6;11.6;10.4
1847;Waarde;79 Reisbureaus, reisorganisatie en -info;2020 2e kwartaal;-77.1;-100.0;;;;;-44.3;-66.9;-87.2;;-88.5;-83.0;;;-51.8;-58.5;-79.9;;-2.4;;;-85.8;-99.3;-85.6
1848;Waarde;79 Reisbureaus, reisorganisatie en -info;2020 3e kwartaal;-16.0;39.6;;;;;11.4;-6.1;31.0;;-19.5;-89.9;;;-26.4;-31.0;-37.6;;-3.9;;;-94.5;43.1;-97.7
1849;Waarde;79 Reisbureaus, reisorganisatie en -info;2020 4e kwartaal;20.1;-60.7;74.4;;;;-5.3;-27.8;-36.6;;-21.4;-89.4;;-19.2;-83.9;-85.6;-60.2;1.4;-3.4;;;0.9;-45.6;-2.9
1850;Waarde;79 Reisbureaus, reisorganisatie en -info;2021 1e kwartaal;-60.9;-53.9;;;;;-8.9;-74.4;-23.8;;-10.4;-89.1;;;-73.4;-85.0;-51.8;;-2.6;;;-58.5;-0.3;-86.1
1851;Waarde;79 Reisbureaus, reisorganisatie en -info;2021 2e kwartaal;-1.4;31.1;;;;;18.9;-3.0;57.4;;30.4;-88.6;;;-4.5;-45.4;-24.2;;2.0;;;-27.6;28.6;1.3
1852;Waarde;79 Reisbureaus, reisorganisatie en -info;2021 3e kwartaal;78.7;71.8;;;;;22.0;51.7;63.6;;43.2;-64.5;;;33.3;-7.5;-13.0;;28.7;;;33.2;50.9;11.0
1853;Waarde;79 Reisbureaus, reisorganisatie en -info;2021 4e kwartaal;79.4;-35.2;98.6;;;;4.2;71.6;-2.1;;18.6;-44.7;;68.9;39.1;45.4;-3.6;57.2;16.3;;;58.0;27.5;56.8
1854;Waarde;79 Reisbureaus, reisorganisatie en -info;2022 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;
1855;Waarde;79 Reisbureaus, reisorganisatie en -info;2022 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;
1856;Waarde;79 Reisbureaus, reisorganisatie en -info;2022 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;
1857;Waarde;79 Reisbureaus, reisorganisatie en -info;2022 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;
1858;Waarde;79 Reisbureaus, reisorganisatie en -info;2023 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;
1859;Waarde;79 Reisbureaus, reisorganisatie en -info;2023 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;
1860;Waarde;80 Beveiligings- en opsporingsdiensten;2016 1e kwartaal;26.2;17.7;;0.0;6.0;;54.8;27.8;15.6;-0.4;22.3;-2.7;;;23.8;26.7;-9.7;;24.9;0.3;0.0;12.1;30.3;8.3
1861;Waarde;80 Beveiligings- en opsporingsdiensten;2016 2e kwartaal;21.0;21.1;;4.9;7.2;;8.6;23.1;11.5;4.9;-9.6;-2.3;;;24.1;12.0;15.0;;5.3;7.1;-0.2;10.0;3.3;17.8
1862;Waarde;80 Beveiligings- en opsporingsdiensten;2016 3e kwartaal;6.4;4.4;;9.2;7.1;;9.0;2.5;2.6;6.7;3.4;0.4;;;-21.2;0.3;-5.5;;1.1;2.2;0.0;-2.5;-0.6;-7.6
1863;Waarde;80 Beveiligings- en opsporingsdiensten;2016 4e kwartaal;-15.6;-22.0;-12.1;5.1;5.1;5.3;5.1;3.3;-6.9;5.3;4.2;4.5;;-31.1;-31.5;-5.9;9.9;-16.9;2.3;4.9;4.7;4.2;5.5;11.2
1864;Waarde;80 Beveiligings- en opsporingsdiensten;2017 1e kwartaal;-1.4;-3.5;;-0.3;0.0;;38.1;-1.3;-1.2;0.0;0.0;1.9;;;-0.2;-12.6;7.0;;2.6;-0.3;0.0;0.5;1.4;-13.5
1865;Waarde;80 Beveiligings- en opsporingsdiensten;2017 2e kwartaal;-27.5;-9.0;;0.0;-0.2;;-0.2;-16.4;-10.8;-0.2;-6.3;0.8;;;-14.0;-19.8;-7.0;;-15.7;-0.2;0.0;-13.6;6.0;-20.9
1866;Waarde;80 Beveiligings- en opsporingsdiensten;2017 3e kwartaal;-9.1;-12.6;;0.0;-0.3;;-0.3;-11.2;-21.8;0.0;-19.3;-6.2;;;-20.1;-43.2;1.5;;-1.9;-0.3;0.0;-1.6;-1.7;-17.1
1867;Waarde;80 Beveiligings- en opsporingsdiensten;2017 4e kwartaal;-12.0;-15.6;-42.3;1.8;1.6;1.6;37.6;-16.1;-15.6;0.0;3.1;-8.5;;-34.1;-19.0;-20.5;-12.0;-36.4;-11.0;-0.2;-0.2;0.1;-8.1;4.8
1868;Waarde;80 Beveiligings- en opsporingsdiensten;2018 1e kwartaal;-15.7;3.5;;0.0;1.9;;70.7;-19.8;-11.2;0.0;-11.7;-0.1;;;-0.2;-4.5;-4.1;;0.0;2.3;0.2;3.9;-0.6;20.3
1869;Waarde;80 Beveiligings- en opsporingsdiensten;2018 2e kwartaal;-8.2;-8.5;;-1.9;0.0;;0.2;-15.6;8.1;-0.1;-8.8;-13.3;;;8.1;0.0;2.2;;3.6;0.2;0.2;3.9;5.5;-14.4
1870;Waarde;80 Beveiligings- en opsporingsdiensten;2018 3e kwartaal;24.8;4.0;;0.0;0.0;;2.0;-8.6;-7.2;-0.2;-13.4;-13.9;;;-6.1;3.5;-10.2;;16.6;-0.2;-0.2;19.3;0.9;-11.6
1871;Waarde;80 Beveiligings- en opsporingsdiensten;2018 4e kwartaal;-2.1;-1.4;4.2;-2.3;-2.1;-2.1;16.8;14.7;-0.4;-2.3;-2.2;-6.7;;-0.6;5.9;2.8;-5.5;-27.8;10.7;-0.2;0.0;13.3;-0.3;-31.4
1872;Waarde;80 Beveiligings- en opsporingsdiensten;2019 1e kwartaal;7.6;25.2;;-2.4;0.0;;70.3;-1.5;-2.7;0.0;0.0;-11.7;;;11.2;20.0;5.1;;5.0;0.0;0.0;0.5;-1.5;-4.2
1873;Waarde;80 Beveiligings- en opsporingsdiensten;2019 2e kwartaal;2.4;32.8;;4.0;1.9;;-1.9;2.4;28.4;4.2;6.6;6.4;;;35.6;27.2;9.9;;11.3;4.2;1.9;19.8;19.6;16.4
1874;Waarde;80 Beveiligings- en opsporingsdiensten;2019 3e kwartaal;27.3;7.1;;2.2;2.2;;2.7;11.0;7.1;2.2;3.5;-6.2;;;27.7;30.5;-8.6;;20.3;2.5;0.0;12.9;2.5;3.7
1875;Waarde;80 Beveiligings- en opsporingsdiensten;2019 4e kwartaal;5.2;19.7;40.2;2.2;2.2;2.2;30.1;3.0;3.2;1.9;20.2;-2.0;;45.1;42.1;35.3;-4.8;2.9;18.0;0.0;0.0;19.9;6.9;13.3
1876;Waarde;80 Beveiligings- en opsporingsdiensten;2020 1e kwartaal;21.9;33.5;;2.3;2.3;;84.2;5.3;31.7;2.3;4.4;-2.2;;;32.5;40.7;-16.0;;16.1;0.0;0.0;-0.8;5.7;35.6
1877;Waarde;80 Beveiligings- en opsporingsdiensten;2020 2e kwartaal;-56.5;-52.7;;-6.8;-6.8;;17.4;-39.1;-35.7;0.0;-49.6;-42.0;;;-7.1;-11.8;-30.7;;-16.6;0.0;0.0;-57.8;-77.3;-58.9
1878;Waarde;80 Beveiligings- en opsporingsdiensten;2020 3e kwartaal;-28.9;-7.5;;-7.6;-7.6;;0.0;-27.1;0.5;0.0;-14.1;-17.0;;;0.4;-1.9;12.1;;4.5;0.0;0.0;-71.0;8.1;-49.3
1879;Waarde;80 Beveiligings- en opsporingsdiensten;2020 4e kwartaal;-2.2;-12.3;31.7;-7.3;-7.4;0.1;-0.9;-2.4;-2.3;1.1;-3.8;-14.7;;6.7;3.9;2.0;9.5;-9.9;1.9;0.0;0.0;-44.6;-16.0;-14.5
1880;Waarde;80 Beveiligings- en opsporingsdiensten;2021 1e kwartaal;-6.2;5.6;;-5.5;-5.5;;63.6;-7.4;12.8;-4.2;-23.0;-4.0;;;-4.4;4.2;-7.1;;4.6;0.0;0.0;-31.3;-1.6;-12.0
1881;Waarde;80 Beveiligings- en opsporingsdiensten;2021 2e kwartaal;-6.7;0.5;;0.0;-2.8;;0.0;-8.9;6.8;-2.8;-2.9;-9.4;;;2.8;11.2;2.8;;2.6;0.0;0.0;-14.9;17.5;-24.9
1882;Waarde;80 Beveiligings- en opsporingsdiensten;2021 3e kwartaal;21.6;22.8;;0.0;0.0;;-2.1;25.0;27.7;0.0;12.5;-8.3;;;12.6;9.1;-27.2;;3.4;0.0;0.0;1.3;29.0;-10.6
1883;Waarde;80 Beveiligings- en opsporingsdiensten;2021 4e kwartaal;7.7;6.6;41.3;0.0;0.0;0.0;11.0;18.2;-0.3;0.0;17.7;6.0;;47.9;5.2;-1.2;12.0;8.4;0.1;0.0;0.0;3.0;0.9;14.9
1884;Waarde;80 Beveiligings- en opsporingsdiensten;2022 1e kwartaal;2.5;21.2;;0.0;1.3;;72.0;1.6;19.2;0.3;-2.0;21.6;;;25.3;6.9;4.0;;3.7;1.1;0.3;-2.3;-0.5;34.2
1885;Waarde;80 Beveiligings- en opsporingsdiensten;2022 2e kwartaal;8.0;34.6;;0.0;0.0;;1.3;23.0;26.7;0.0;18.9;18.4;;;35.8;25.3;17.2;;7.1;1.3;0.0;0.7;0.7;2.5
1886;Waarde;80 Beveiligings- en opsporingsdiensten;2022 3e kwartaal;24.0;11.1;;0.0;0.0;;4.5;5.0;-0.7;0.0;2.4;21.8;;;20.5;-21.7;10.1;;0.6;0.0;0.0;-12.9;2.9;-12.0
1887;Waarde;80 Beveiligings- en opsporingsdiensten;2022 4e kwartaal;15.9;-0.5;49.7;-0.3;-0.3;0.0;33.6;0.1;-2.3;0.0;-1.6;17.2;;33.1;8.8;-12.4;2.1;13.3;-3.7;0.0;0.0;-12.9;-11.2;-4.3
1888;Waarde;80 Beveiligings- en opsporingsdiensten;2023 1e kwartaal;38.6;21.2;;-2.5;0.0;;90.1;23.7;21.6;-2.1;15.1;8.0;;;42.3;5.9;9.2;;9.4;0.0;0.0;-8.7;0.0;22.0
1889;Waarde;80 Beveiligings- en opsporingsdiensten;2023 2e kwartaal;18.9;19.4;;0.0;4.9;;0.4;6.8;15.5;5.3;0.8;11.8;;;44.8;15.0;11.0;;5.5;0.0;0.0;3.5;5.2;34.0
1890;Waarde;81 Schoonmaakbedrijven, hoveniers e.d.;2016 1e kwartaal;6.8;-4.5;;1.0;-2.5;;43.7;11.4;6.1;-1.9;6.4;-15.4;;;-1.4;-14.7;8.6;;-8.5;1.0;0.1;1.2;5.0;-2.4
1891;Waarde;81 Schoonmaakbedrijven, hoveniers e.d.;2016 2e kwartaal;1.4;22.7;;1.0;4.0;;5.5;3.0;14.5;2.8;7.7;-7.7;;;11.2;0.6;8.8;;6.9;-0.2;0.0;1.2;8.3;-3.9
1892;Waarde;81 Schoonmaakbedrijven, hoveniers e.d.;2016 3e kwartaal;15.9;0.1;;1.6;-0.5;;6.4;16.3;5.5;-1.4;-1.2;-4.9;;;-3.0;10.7;9.0;;-1.0;0.4;-0.1;7.4;4.8;6.8
1893;Waarde;81 Schoonmaakbedrijven, hoveniers e.d.;2016 4e kwartaal;6.9;9.3;24.9;2.7;-2.2;1.4;0.5;23.8;1.1;0.9;-4.9;-2.2;;16.9;3.3;4.0;19.3;11.3;8.8;0.4;-0.9;8.8;8.3;-1.4
1894;Waarde;81 Schoonmaakbedrijven, hoveniers e.d.;2017 1e kwartaal;16.5;12.8;;1.9;-1.7;;35.9;18.9;2.8;-1.7;0.2;6.0;;;10.5;13.3;2.0;;10.3;0.2;0.0;12.0;5.0;5.4
1895;Waarde;81 Schoonmaakbedrijven, hoveniers e.d.;2017 2e kwartaal;14.8;23.3;;-0.3;1.4;;14.6;12.8;20.6;2.3;8.7;3.9;;;18.3;11.4;7.4;;10.2;0.2;0.0;11.2;12.8;8.2
1896;Waarde;81 Schoonmaakbedrijven, hoveniers e.d.;2017 3e kwartaal;21.6;12.0;;0.1;-0.8;;10.9;17.6;11.9;0.7;0.0;6.3;;;20.7;18.0;6.6;;14.7;0.2;0.0;11.4;10.7;10.6
1897;Waarde;81 Schoonmaakbedrijven, hoveniers e.d.;2017 4e kwartaal;10.5;15.4;18.1;0.1;0.1;0.1;5.5;9.8;16.9;0.1;7.8;8.9;;15.6;9.8;9.4;6.9;5.5;2.3;0.1;0.0;9.0;9.3;8.1
1898;Waarde;81 Schoonmaakbedrijven, hoveniers e.d.;2018 1e kwartaal;29.0;6.6;;3.6;-0.1;;41.4;14.8;5.2;4.1;4.1;4.7;;;7.1;7.7;1.7;;8.9;1.2;0.9;13.6;8.2;13.1
1899;Waarde;81 Schoonmaakbedrijven, hoveniers e.d.;2018 2e kwartaal;4.0;17.1;;1.2;1.8;;4.9;7.9;12.2;1.8;8.6;-2.2;;;10.3;-2.4;5.4;;3.0;0.3;0.0;8.9;11.5;-3.0
1900;Waarde;81 Schoonmaakbedrijven, hoveniers e.d.;2018 3e kwartaal;16.5;2.7;;1.9;-0.7;;10.6;16.9;-1.2;-0.7;1.4;6.0;;;-1.2;7.2;5.4;;9.4;0.3;0.0;9.0;5.5;11.7
1901;Waarde;81 Schoonmaakbedrijven, hoveniers e.d.;2018 4e kwartaal;17.6;13.3;12.4;1.6;-3.1;-3.1;12.7;13.0;5.2;-3.1;0.7;4.7;;12.6;13.8;9.1;10.0;-7.5;18.3;1.1;0.0;8.6;7.2;12.7
1902;Waarde;81 Schoonmaakbedrijven, hoveniers e.d.;2019 1e kwartaal;17.9;13.2;;0.6;0.0;;52.5;3.5;12.8;0.0;3.2;-5.3;;;14.2;17.5;0.2;;18.7;0.1;0.0;10.2;5.5;10.0
1903;Waarde;81 Schoonmaakbedrijven, hoveniers e.d.;2019 2e kwartaal;19.5;28.3;;0.1;0.4;;10.2;13.9;21.6;0.1;10.1;-0.2;;;23.1;10.2;9.4;;3.7;1.5;1.2;6.8;10.1;-4.9
1904;Waarde;81 Schoonmaakbedrijven, hoveniers e.d.;2019 3e kwartaal;29.0;12.8;;1.5;-0.3;;18.3;17.4;8.4;0.1;5.6;2.5;;;14.3;19.4;7.3;;7.2;0.2;0.0;10.2;5.9;3.9
1905;Waarde;81 Schoonmaakbedrijven, hoveniers e.d.;2019 4e kwartaal;12.1;6.9;26.4;0.2;-0.9;0.2;9.1;8.6;3.5;0.4;0.9;-3.4;;16.8;4.0;4.5;8.9;-1.1;1.2;1.2;1.2;1.8;0.4;14.3
1906;Waarde;81 Schoonmaakbedrijven, hoveniers e.d.;2020 1e kwartaal;22.4;19.3;;1.4;0.8;;55.8;12.2;25.0;0.3;16.0;2.3;;;24.2;8.2;10.7;;11.0;-0.1;0.0;9.6;14.0;-7.3
1907;Waarde;81 Schoonmaakbedrijven, hoveniers e.d.;2020 2e kwartaal;6.9;-76.3;;-1.5;-4.0;;-12.8;-11.3;-58.8;-4.7;-38.4;-28.2;;;-35.9;6.0;-45.8;;9.3;-0.5;-0.4;-20.0;-79.6;-11.2
1908;Waarde;81 Schoonmaakbedrijven, hoveniers e.d.;2020 3e kwartaal;-38.6;13.2;;-1.7;-1.0;;1.5;-27.4;-8.2;-1.4;8.4;-23.3;;;14.4;-32.4;-15.1;;2.8;0.8;0.0;-33.7;7.6;-37.3
1909;Waarde;81 Schoonmaakbedrijven, hoveniers e.d.;2020 4e kwartaal;13.1;-26.5;24.8;-1.5;-2.4;-1.6;17.6;-12.0;-5.4;-1.1;-7.8;-16.7;;14.0;-18.0;-18.8;-2.8;10.3;16.3;-1.1;0.0;-11.0;-38.4;-22.3
1910;Waarde;81 Schoonmaakbedrijven, hoveniers e.d.;2021 1e kwartaal;-15.8;-5.7;;-0.8;0.1;;54.1;1.5;-4.7;-0.8;-4.9;-20.8;;;-2.3;-5.2;-8.8;;1.8;-0.5;-0.5;-29.7;-24.6;-22.0
1911;Waarde;81 Schoonmaakbedrijven, hoveniers e.d.;2021 2e kwartaal;-12.0;27.1;;0.8;1.4;;7.5;-7.1;6.9;1.4;10.8;-12.9;;;14.4;-5.0;3.8;;0.5;-0.2;-0.1;-9.6;1.7;-11.5
1912;Waarde;81 Schoonmaakbedrijven, hoveniers e.d.;2021 3e kwartaal;35.7;10.5;;0.6;-0.1;;4.9;11.5;6.1;1.2;7.4;-15.8;;;27.6;24.1;3.8;;3.4;0.1;0.7;9.9;23.6;24.0
1913;Waarde;81 Schoonmaakbedrijven, hoveniers e.d.;2021 4e kwartaal;12.9;31.5;38.6;1.2;1.4;1.6;38.9;12.1;11.6;0.6;5.7;3.1;;34.0;27.2;24.5;6.8;17.3;9.2;-0.1;0.0;11.4;27.4;15.5
1914;Waarde;81 Schoonmaakbedrijven, hoveniers e.d.;2022 1e kwartaal;16.0;2.5;;0.4;-0.4;;67.7;11.8;-5.4;0.0;1.4;-1.6;;;3.6;16.3;2.2;;5.8;0.0;0.0;-1.2;-9.2;7.5
1915;Waarde;81 Schoonmaakbedrijven, hoveniers e.d.;2022 2e kwartaal;23.5;29.9;;-0.4;0.1;;36.8;12.4;15.6;0.7;13.2;-6.5;;;26.4;13.6;0.4;;2.0;0.0;-1.2;-1.2;1.6;-19.5
1916;Waarde;81 Schoonmaakbedrijven, hoveniers e.d.;2022 3e kwartaal;27.8;8.9;;0.1;-0.3;;11.2;24.1;5.8;0.1;9.0;6.3;;;13.7;4.8;3.4;;8.0;0.5;0.0;2.5;-0.5;-6.5
1917;Waarde;81 Schoonmaakbedrijven, hoveniers e.d.;2022 4e kwartaal;18.3;19.0;31.8;0.1;1.0;-0.6;42.2;9.2;7.5;2.0;17.6;-0.7;;12.2;16.3;12.5;5.0;2.3;0.5;0.0;0.0;-9.2;-21.7;-16.7
1918;Waarde;81 Schoonmaakbedrijven, hoveniers e.d.;2023 1e kwartaal;38.8;21.2;;1.9;-0.7;;79.9;19.6;5.2;-1.4;-3.9;-1.0;;;25.5;13.5;6.2;;2.9;0.2;0.9;-4.6;-6.6;-20.5
1919;Waarde;81 Schoonmaakbedrijven, hoveniers e.d.;2023 2e kwartaal;29.8;24.3;;1.1;-0.8;;18.5;19.0;16.4;0.8;7.7;4.9;;;26.5;20.8;12.8;;6.9;0.0;0.0;7.5;6.9;-5.0
1920;Waarde;82 Overige zakelijke dienstverlening;2016 1e kwartaal;23.3;23.9;;11.5;12.7;;9.7;8.4;-7.6;8.4;-1.6;0.8;;;-7.7;1.5;-12.0;;3.5;1.4;0.3;1.7;-1.0;14.2
1921;Waarde;82 Overige zakelijke dienstverlening;2016 2e kwartaal;10.1;22.1;;0.9;3.3;;10.9;0.6;9.1;-0.5;8.6;-9.5;;;2.8;-4.1;-10.3;;1.5;-4.1;-2.8;-3.1;3.2;4.0
1922;Waarde;82 Overige zakelijke dienstverlening;2016 3e kwartaal;0.8;-14.9;;2.7;0.2;;14.9;-11.3;-18.5;-2.9;-3.2;-7.3;;;-2.5;-3.2;5.0;;1.8;5.3;-0.4;-13.8;-22.7;-14.7
1923;Waarde;82 Overige zakelijke dienstverlening;2016 4e kwartaal;2.6;15.4;-3.0;-3.1;2.6;4.1;13.3;-7.7;7.3;-0.8;2.1;-10.6;;4.6;-2.5;-4.8;12.1;-5.7;2.2;-0.9;-2.3;-6.2;0.1;-17.6
1924;Waarde;82 Overige zakelijke dienstverlening;2017 1e kwartaal;29.4;-0.2;;20.4;-5.5;;26.5;13.9;10.0;-3.0;-2.8;-0.8;;;-2.9;14.1;-17.6;;13.8;0.7;3.6;10.9;10.5;16.5
1925;Waarde;82 Overige zakelijke dienstverlening;2017 2e kwartaal;1.5;11.7;;8.6;8.2;;-13.3;-3.6;-8.8;1.1;4.5;-3.7;;;-14.9;-6.8;-10.0;;1.3;1.1;2.6;1.3;5.6;-16.9
1926;Waarde;82 Overige zakelijke dienstverlening;2017 3e kwartaal;0.2;-5.4;;-1.8;-0.4;;-1.5;-1.5;-12.2;-9.8;-12.0;-4.3;;;-10.2;-20.3;-14.7;;-0.3;2.8;-1.7;2.5;-2.9;0.7
1927;Waarde;82 Overige zakelijke dienstverlening;2017 4e kwartaal;2.9;17.8;6.7;10.4;8.9;9.4;11.1;3.2;16.4;5.0;10.4;-10.6;;5.6;27.8;-2.3;-2.2;-2.6;6.5;6.6;4.9;-6.6;-5.1;-3.4
1928;Waarde;82 Overige zakelijke dienstverlening;2018 1e kwartaal;27.7;-4.3;;15.6;9.5;;21.5;18.2;-2.6;0.7;-9.4;-7.5;;;9.2;17.8;-18.0;;4.1;1.2;0.1;-0.6;2.8;9.0
