ID;Geslacht;BurgerlijkeStaat;Regio;Bewoners_1
8542;Mannen;Totaal alle burgerlijke staten;Soest;6745
8543;Mannen;Totaal alle burgerlijke staten;Someren;2271
8544;Mannen;Totaal alle burgerlijke staten;Sommelsdijk;1740
8545;Mannen;Totaal alle burgerlijke staten;Son en Breugel;1515
8546;Mannen;Totaal alle burgerlijke staten;Spanbroek;860
8547;Mannen;Totaal alle burgerlijke staten;Spaubeek;698
8548;Mannen;Totaal alle burgerlijke staten;Spijkenisse;1204
8549;Mannen;Totaal alle burgerlijke staten;Sprang-Capelle;2505
8550;Mannen;Totaal alle burgerlijke staten;Stad aan 't Haringvliet;601
8551;Mannen;Totaal alle burgerlijke staten;Standdaarbuiten;967
8552;Mannen;Totaal alle burgerlijke staten;Staphorst;3493
8553;Mannen;Totaal alle burgerlijke staten;Stavenisse;966
8554;Mannen;Totaal alle burgerlijke staten;Staveren;471
8555;Mannen;Totaal alle burgerlijke staten;Stedum;1197
8556;Mannen;Totaal alle burgerlijke staten;Steenbergen en Kruisland;4606
8557;Mannen;Totaal alle burgerlijke staten;Steenderen;1933
8558;Mannen;Totaal alle burgerlijke staten;Steenwijk;3605
8559;Mannen;Totaal alle burgerlijke staten;Steenwijkerwold;3437
8560;Mannen;Totaal alle burgerlijke staten;Stein (L.);1948
8561;Mannen;Totaal alle burgerlijke staten;Stellendam;902
8562;Mannen;Totaal alle burgerlijke staten;Stevensweert;557
8563;Mannen;Totaal alle burgerlijke staten;Stiphout;531
8564;Mannen;Totaal alle burgerlijke staten;Stolwijk;1314
8565;Mannen;Totaal alle burgerlijke staten;Stompwijk;2609
8566;Mannen;Totaal alle burgerlijke staten;Stoppeldijk;794
8567;Mannen;Totaal alle burgerlijke staten;Stoutenburg;669
8568;Mannen;Totaal alle burgerlijke staten;Stramproij;853
8569;Mannen;Totaal alle burgerlijke staten;Streefkerk;960
8570;Mannen;Totaal alle burgerlijke staten;Strijen;2375
8571;Mannen;Totaal alle burgerlijke staten;Susteren;2146
8572;Mannen;Totaal alle burgerlijke staten;Swalmen;2184
8573;Mannen;Totaal alle burgerlijke staten;Tegelen;5482
8574;Mannen;Totaal alle burgerlijke staten;Ten Boer;2628
8575;Mannen;Totaal alle burgerlijke staten;Ter Aar;1998
8576;Mannen;Totaal alle burgerlijke staten;Terheijden;2305
8577;Mannen;Totaal alle burgerlijke staten;Termunten;1916
8578;Mannen;Totaal alle burgerlijke staten;Terschelling;1620
8579;Mannen;Totaal alle burgerlijke staten;Teteringen;1405
8580;Mannen;Totaal alle burgerlijke staten;Texel;3976
8581;Mannen;Totaal alle burgerlijke staten;Tholen;1436
8582;Mannen;Totaal alle burgerlijke staten;Thorn;857
8583;Mannen;Totaal alle burgerlijke staten;Tiel;6085
8584;Mannen;Totaal alle burgerlijke staten;Tienhoven (U.);280
8585;Mannen;Totaal alle burgerlijke staten;Tienhoven (ZH.);204
8586;Mannen;Totaal alle burgerlijke staten;Tietjerksteradeel;8352
8587;Mannen;Totaal alle burgerlijke staten;Tilburg;38804
8588;Mannen;Totaal alle burgerlijke staten;Tonge (Nieuwe-);1009
8589;Mannen;Totaal alle burgerlijke staten;Tonge (Oude-);1574
8590;Mannen;Totaal alle burgerlijke staten;Tubbergen;4956
8591;Mannen;Totaal alle burgerlijke staten;Tull en 't Waal;243
8592;Mannen;Totaal alle burgerlijke staten;Twisk;369
8593;Mannen;Totaal alle burgerlijke staten;Ubach over Worms;3584
8594;Mannen;Totaal alle burgerlijke staten;Ubbergen;2535
8595;Mannen;Totaal alle burgerlijke staten;Uden;4173
8596;Mannen;Totaal alle burgerlijke staten;Udenhout;2227
8597;Mannen;Totaal alle burgerlijke staten;Uitgeest;2107
8598;Mannen;Totaal alle burgerlijke staten;Uithoorn;2013
8599;Mannen;Totaal alle burgerlijke staten;Uithuizen;2201
8600;Mannen;Totaal alle burgerlijke staten;Uithuizermeeden;2442
8601;Mannen;Totaal alle burgerlijke staten;Ulestraten;553
8602;Mannen;Totaal alle burgerlijke staten;Ulrum;1887
8603;Mannen;Totaal alle burgerlijke staten;Urk;1712
8604;Mannen;Totaal alle burgerlijke staten;Urmond;1051
8605;Mannen;Totaal alle burgerlijke staten;Ursem;689
8606;Mannen;Totaal alle burgerlijke staten;Usquert;912
8607;Mannen;Totaal alle burgerlijke staten;Utingeradeel;2577
8608;Mannen;Totaal alle burgerlijke staten;Utrecht;74573
8609;Mannen;Totaal alle burgerlijke staten;Vaals;4076
8610;Mannen;Totaal alle burgerlijke staten;Valburg;3071
8611;Mannen;Totaal alle burgerlijke staten;Valkenburg (L.);1042
8612;Mannen;Totaal alle burgerlijke staten;Valkenburg (ZH.);495
8613;Mannen;Totaal alle burgerlijke staten;Valkenswaard;3758
8614;Mannen;Totaal alle burgerlijke staten;Varik;606
8615;Mannen;Totaal alle burgerlijke staten;Veen;483
8616;Mannen;Totaal alle burgerlijke staten;Veendam;6576
8617;Mannen;Totaal alle burgerlijke staten;Veenendaal;4216
8618;Mannen;Totaal alle burgerlijke staten;Veere;468
8619;Mannen;Totaal alle burgerlijke staten;Veghel;3646
8620;Mannen;Totaal alle burgerlijke staten;Veldhoven;3512
8621;Mannen;Totaal alle burgerlijke staten;Veldhuizen;332
8622;Mannen;Totaal alle burgerlijke staten;Velp;391
8623;Mannen;Totaal alle burgerlijke staten;Velsen;20769
8624;Mannen;Totaal alle burgerlijke staten;Venhuizen;1532
8625;Mannen;Totaal alle burgerlijke staten;Venlo;11814
8626;Mannen;Totaal alle burgerlijke staten;Venraij;6238
8627;Mannen;Totaal alle burgerlijke staten;Vessem, Wintelre en Knegsel;745
8628;Mannen;Totaal alle burgerlijke staten;Veur;1789
8629;Mannen;Totaal alle burgerlijke staten;Vianen;1830
8630;Mannen;Totaal alle burgerlijke staten;Vierlingsbeek;843
8631;Mannen;Totaal alle burgerlijke staten;Vierpolders;476
8632;Mannen;Totaal alle burgerlijke staten;Vinkeveen en Waverveen;2266
8633;Mannen;Totaal alle burgerlijke staten;Vlaardingen;13853
8634;Mannen;Totaal alle burgerlijke staten;Vlaardinger-Ambacht;1251
8635;Mannen;Totaal alle burgerlijke staten;Vlagtwedde;7132
8636;Mannen;Totaal alle burgerlijke staten;Vledder;1375
8637;Mannen;Totaal alle burgerlijke staten;Vleuten;1473
8638;Mannen;Totaal alle burgerlijke staten;Vlieland;214
8639;Mannen;Totaal alle burgerlijke staten;Vlijmen;2138
8640;Mannen;Totaal alle burgerlijke staten;Vlissingen;10892
8641;Mannen;Totaal alle burgerlijke staten;Vlist;240
8642;Mannen;Totaal alle burgerlijke staten;Vlodrop;958
8643;Mannen;Totaal alle burgerlijke staten;Voerendaal;2108
8644;Mannen;Totaal alle burgerlijke staten;Vollenhove (Ambt-);1295
8645;Mannen;Totaal alle burgerlijke staten;Vollenhove (Stad-);749
8646;Mannen;Totaal alle burgerlijke staten;Voorburg;8822
8647;Mannen;Totaal alle burgerlijke staten;Voorhout;1781
8648;Mannen;Totaal alle burgerlijke staten;Voorschoten;2729
8649;Mannen;Totaal alle burgerlijke staten;Voorst;7159
8650;Mannen;Totaal alle burgerlijke staten;Vorden;2219
8651;Mannen;Totaal alle burgerlijke staten;Vreeland;446
8652;Mannen;Totaal alle burgerlijke staten;Vreeswijk;1784
8653;Mannen;Totaal alle burgerlijke staten;Vries;2850
8654;Mannen;Totaal alle burgerlijke staten;Vriezenveen;4520
8655;Mannen;Totaal alle burgerlijke staten;Vrouwenpolder;539
8656;Mannen;Totaal alle burgerlijke staten;Vught;4803
8657;Mannen;Totaal alle burgerlijke staten;Vuren;884
8658;Mannen;Totaal alle burgerlijke staten;Waalre;2202
8659;Mannen;Totaal alle burgerlijke staten;Waalwijk;4995
8660;Mannen;Totaal alle burgerlijke staten;Waarde;494
8661;Mannen;Totaal alle burgerlijke staten;Waardenburg;824
8662;Mannen;Totaal alle burgerlijke staten;Waarder;491
8663;Mannen;Totaal alle burgerlijke staten;Waddinxveen;3772
8664;Mannen;Totaal alle burgerlijke staten;Wadenoijen;995
8665;Mannen;Totaal alle burgerlijke staten;Wageningen;6730
8666;Mannen;Totaal alle burgerlijke staten;Wamel;3095
8667;Mannen;Totaal alle burgerlijke staten;Wanneperveen;821
8668;Mannen;Totaal alle burgerlijke staten;Wanroij;772
8669;Mannen;Totaal alle burgerlijke staten;Wanssum;461
8670;Mannen;Totaal alle burgerlijke staten;Warder;240
8671;Mannen;Totaal alle burgerlijke staten;Warffum;1094
8672;Mannen;Totaal alle burgerlijke staten;Warmenhuizen;1179
8673;Mannen;Totaal alle burgerlijke staten;Warmond;1526
8674;Mannen;Totaal alle burgerlijke staten;Warnsveld;2154
8675;Mannen;Totaal alle burgerlijke staten;Waspik;1820
8676;Mannen;Totaal alle burgerlijke staten;Wassenaar;5876
8677;Mannen;Totaal alle burgerlijke staten;Wateringen;2266
8678;Mannen;Totaal alle burgerlijke staten;Waterlandkerkje;289
8679;Mannen;Totaal alle burgerlijke staten;Wedde;1830
8680;Mannen;Totaal alle burgerlijke staten;Weerselo;3435
8681;Mannen;Totaal alle burgerlijke staten;Weert;7413
8682;Mannen;Totaal alle burgerlijke staten;Weesp;3565
8683;Mannen;Totaal alle burgerlijke staten;Weesperkarspel;1763
8684;Mannen;Totaal alle burgerlijke staten;Wehl;1550
8685;Mannen;Totaal alle burgerlijke staten;Wemeldinge;1164
8686;Mannen;Totaal alle burgerlijke staten;Werken (de) en Sleeuwijk;1787
8687;Mannen;Totaal alle burgerlijke staten;Werkendam;1842
8688;Mannen;Totaal alle burgerlijke staten;Werkhoven;489
8689;Mannen;Totaal alle burgerlijke staten;Wervershoof;1694
8690;Mannen;Totaal alle burgerlijke staten;Wessem;573
8691;Mannen;Totaal alle burgerlijke staten;Westbroek;624
8692;Mannen;Totaal alle burgerlijke staten;Westdongeradeel;3775
8693;Mannen;Totaal alle burgerlijke staten;Westdorpe;1010
8694;Mannen;Totaal alle burgerlijke staten;Westerbork;2419
8695;Mannen;Totaal alle burgerlijke staten;Westerhoven;378
8696;Mannen;Totaal alle burgerlijke staten;Westervoort;1034
8697;Mannen;Totaal alle burgerlijke staten;Westkapelle;1132
8698;Mannen;Totaal alle burgerlijke staten;Westmaas;479
8699;Mannen;Totaal alle burgerlijke staten;Weststellingwerf;9474
8700;Mannen;Totaal alle burgerlijke staten;Westwoud;609
8701;Mannen;Totaal alle burgerlijke staten;Westzaan;1486
8702;Mannen;Totaal alle burgerlijke staten;Wierden;5648
8703;Mannen;Totaal alle burgerlijke staten;Wieringen;2870
8704;Mannen;Totaal alle burgerlijke staten;Wieringerwaard;608
8705;Mannen;Totaal alle burgerlijke staten;Wijchen;3158
8706;Mannen;Totaal alle burgerlijke staten;Wijdenes;461
8707;Mannen;Totaal alle burgerlijke staten;Wijdewormer;407
8708;Mannen;Totaal alle burgerlijke staten;Wijhe;2567
8709;Mannen;Totaal alle burgerlijke staten;Wijk (de);1728
8710;Mannen;Totaal alle burgerlijke staten;Wijk aan Zee en Duin;3189
8711;Mannen;Totaal alle burgerlijke staten;Wijk bij Duurstede;1721
8712;Mannen;Totaal alle burgerlijke staten;Wijk en Aalburg;1329
8713;Mannen;Totaal alle burgerlijke staten;Wijlre;1093
8714;Mannen;Totaal alle burgerlijke staten;Wijmbritseradeel;5847
8715;Mannen;Totaal alle burgerlijke staten;Wijnandsrade;371
8716;Mannen;Totaal alle burgerlijke staten;Wijngaarden;220
8717;Mannen;Totaal alle burgerlijke staten;Wildervank;4987
8718;Mannen;Totaal alle burgerlijke staten;Willemstad;1011
8719;Mannen;Totaal alle burgerlijke staten;Willeskop;471
8720;Mannen;Totaal alle burgerlijke staten;Willige-Langerak;480
8721;Mannen;Totaal alle burgerlijke staten;Wilnis;1292
8722;Mannen;Totaal alle burgerlijke staten;Wilsum;417
8723;Mannen;Totaal alle burgerlijke staten;Winkel;948
8724;Mannen;Totaal alle burgerlijke staten;Winschoten;6503
8725;Mannen;Totaal alle burgerlijke staten;Winsum;1349
8726;Mannen;Totaal alle burgerlijke staten;Winterswijk;9039
8727;Mannen;Totaal alle burgerlijke staten;Wisch;5461
8728;Mannen;Totaal alle burgerlijke staten;Wissekerke;1891
8729;Mannen;Totaal alle burgerlijke staten;Wittem;2474
8730;Mannen;Totaal alle burgerlijke staten;Woensdrecht;1949
8731;Mannen;Totaal alle burgerlijke staten;Woerden;3669
8732;Mannen;Totaal alle burgerlijke staten;Wognum;1028
8733;Mannen;Totaal alle burgerlijke staten;Wolphaartsdijk;1243
8734;Mannen;Totaal alle burgerlijke staten;Wonseradeel;6786
8735;Mannen;Totaal alle burgerlijke staten;Workum;1888
8736;Mannen;Totaal alle burgerlijke staten;Wormer;2204
8737;Mannen;Totaal alle burgerlijke staten;Wormerveer;4492
8738;Mannen;Totaal alle burgerlijke staten;Woubrugge;1262
8739;Mannen;Totaal alle burgerlijke staten;Woudenberg;1630
8740;Mannen;Totaal alle burgerlijke staten;Woudrichem;1031
8741;Mannen;Totaal alle burgerlijke staten;Wouw;2459
8742;Mannen;Totaal alle burgerlijke staten;Yerseke;2062
8743;Mannen;Totaal alle burgerlijke staten;IJlst;734
8744;Mannen;Totaal alle burgerlijke staten;IJsselmonde;3161
8745;Mannen;Totaal alle burgerlijke staten;IJsselmuiden;1498
8746;Mannen;Totaal alle burgerlijke staten;IJsselstein;2484
8747;Mannen;Totaal alle burgerlijke staten;IJzendijke;1408
8748;Mannen;Totaal alle burgerlijke staten;Zaamslag;1780
8749;Mannen;Totaal alle burgerlijke staten;Zaandam;16769
8750;Mannen;Totaal alle burgerlijke staten;Zaandijk;1607
8751;Mannen;Totaal alle burgerlijke staten;Zalk en Veecaten;445
8752;Mannen;Totaal alle burgerlijke staten;Zaltbommel;1965
8753;Mannen;Totaal alle burgerlijke staten;Zandt ('t);1667
8754;Mannen;Totaal alle burgerlijke staten;Zandvoort;3810
8755;Mannen;Totaal alle burgerlijke staten;Zeeland;1348
8756;Mannen;Totaal alle burgerlijke staten;Zegveld;590
8757;Mannen;Totaal alle burgerlijke staten;Zegwaard;1349
8758;Mannen;Totaal alle burgerlijke staten;Zeist;11386
8759;Mannen;Totaal alle burgerlijke staten;Zelhem;3073
8760;Mannen;Totaal alle burgerlijke staten;Zevenaar;3337
8761;Mannen;Totaal alle burgerlijke staten;Zevenbergen;4364
8762;Mannen;Totaal alle burgerlijke staten;Zevenhoven;566
8763;Mannen;Totaal alle burgerlijke staten;Zevenhuizen;1484
8764;Mannen;Totaal alle burgerlijke staten;Zierikzee;3281
8765;Mannen;Totaal alle burgerlijke staten;Zijpe;2800
8766;Mannen;Totaal alle burgerlijke staten;Zoelen;1210
8767;Mannen;Totaal alle burgerlijke staten;Zoetermeer;864
8768;Mannen;Totaal alle burgerlijke staten;Zoeterwoude;1918
8769;Mannen;Totaal alle burgerlijke staten;Zonnemaire;430
8770;Mannen;Totaal alle burgerlijke staten;Zoutelande;438
8771;Mannen;Totaal alle burgerlijke staten;Zuid- en Noord-Schermer;490
8772;Mannen;Totaal alle burgerlijke staten;Zuidbroek;1419
8773;Mannen;Totaal alle burgerlijke staten;Zuiddorpe;485
8774;Mannen;Totaal alle burgerlijke staten;Zuidhorn;1581
8775;Mannen;Totaal alle burgerlijke staten;Zuidland;1017
8776;Mannen;Totaal alle burgerlijke staten;Zuidlaren;2219
8777;Mannen;Totaal alle burgerlijke staten;Zuid-Scharwoude;881
8778;Mannen;Totaal alle burgerlijke staten;Zuidwolde;2902
8779;Mannen;Totaal alle burgerlijke staten;Zuidzande;489
8780;Mannen;Totaal alle burgerlijke staten;Zuilen;5439
8781;Mannen;Totaal alle burgerlijke staten;Zuilichem;586
8782;Mannen;Totaal alle burgerlijke staten;Zundert;3578
8783;Mannen;Totaal alle burgerlijke staten;Zutphen;9459
8784;Mannen;Totaal alle burgerlijke staten;Zwaag;860
8785;Mannen;Totaal alle burgerlijke staten;Zwammerdam;1142
8786;Mannen;Totaal alle burgerlijke staten;Zwartewaal;304
8787;Mannen;Totaal alle burgerlijke staten;Zwartsluis;1826
8788;Mannen;Totaal alle burgerlijke staten;Zweeloo;1048
8789;Mannen;Totaal alle burgerlijke staten;Zwijndrecht;6263
8790;Mannen;Totaal alle burgerlijke staten;Zwolle;19799
8791;Mannen;Totaal alle burgerlijke staten;Zwollerkerspel;4246
8792;Mannen;Ongehuwd;Nederland;2295230
8793;Mannen;Ongehuwd;Groningen (provincie);109379
8794;Mannen;Ongehuwd;Friesland;110444
8795;Mannen;Ongehuwd;Drenthe;69583
8796;Mannen;Ongehuwd;Overijssel;156700
8797;Mannen;Ongehuwd;Gelderland;252946
8798;Mannen;Ongehuwd;Utrecht (provincie);115780
8799;Mannen;Ongehuwd;Noord-Holland;398154
8800;Mannen;Ongehuwd;Zuid-Holland;541738
8801;Mannen;Ongehuwd;Zeeland;68762
8802;Mannen;Ongehuwd;Noord-Brabant;290619
8803;Mannen;Ongehuwd;Limburg;181125
8804;Mannen;Ongehuwd;Gemeenten met meer dan 100000 inwoners;556088
8805;Mannen;Ongehuwd;Gemeenten met 50001 - 100000 inwoners;225469
8806;Mannen;Ongehuwd;Gemeenten met 20001 - 50000 inwoners;259251
8807;Mannen;Ongehuwd;Gemeenten met 10001 - 20000 inwoners;350866
8808;Mannen;Ongehuwd;Gemeenten met 5001 - 10000 inwoners;374213
8809;Mannen;Ongehuwd;Gemeenten met 2001 - 5000 inwoners;382756
8810;Mannen;Ongehuwd;Gemeenten met 1001 - 2000 inwoners;110581
8811;Mannen;Ongehuwd;Gemeenten met 501 - 1000 inwoners;32682
8812;Mannen;Ongehuwd;Gemeenten met 500 of minder inwoners;3324
8813;Mannen;Ongehuwd;Aagtekerke;222
8814;Mannen;Ongehuwd;Aalsmeer;2613
8815;Mannen;Ongehuwd;Aalten;3521
8816;Mannen;Ongehuwd;Aardenburg;547
8817;Mannen;Ongehuwd;Aarle-Rixtel;790
8818;Mannen;Ongehuwd;Abbekerk;197
8819;Mannen;Ongehuwd;Abbenbroek;191
8820;Mannen;Ongehuwd;Abcoude-Baambrugge;389
8821;Mannen;Ongehuwd;Abcoude-Proosdij;503
8822;Mannen;Ongehuwd;Achtkarspelen;4638
8823;Mannen;Ongehuwd;Achttienhoven (U.);232
8824;Mannen;Ongehuwd;Adorp;396
8825;Mannen;Ongehuwd;Aduard;562
8826;Mannen;Ongehuwd;Aengwirden;1323
8827;Mannen;Ongehuwd;Akersloot;619
8828;Mannen;Ongehuwd;Alblas (Oud-);390
8829;Mannen;Ongehuwd;Alblasserdam;1865
8830;Mannen;Ongehuwd;Alem, Maren en Kessel;455
8831;Mannen;Ongehuwd;Alkemade;2047
8832;Mannen;Ongehuwd;Alkmaar;7152
8833;Mannen;Ongehuwd;Almelo;8734
8834;Mannen;Ongehuwd;Almkerk;1207
8835;Mannen;Ongehuwd;Alphen aan den Rijn;5445
8836;Mannen;Ongehuwd;Alphen en Riel;874
8837;Mannen;Ongehuwd;Ambij;650
8838;Mannen;Ongehuwd;Ameide;575
8839;Mannen;Ongehuwd;Ameland;574
8840;Mannen;Ongehuwd;Amerongen;829
8841;Mannen;Ongehuwd;Amersfoort;10954
8842;Mannen;Ongehuwd;Ammerstol;272
8843;Mannen;Ongehuwd;Ammerzoden;907
8844;Mannen;Ongehuwd;Amstenrade;459
8845;Mannen;Ongehuwd;Amsterdam;191494
8846;Mannen;Ongehuwd;Andel;334
8847;Mannen;Ongehuwd;Andijk;1284
8848;Mannen;Ongehuwd;Angerlo;919
8849;Mannen;Ongehuwd;Ankeveen;186
8850;Mannen;Ongehuwd;Anlo;1578
8851;Mannen;Ongehuwd;Anna Paulowna;1771
8852;Mannen;Ongehuwd;Annaland (St.);712
8853;Mannen;Ongehuwd;Apeldoorn;17233
8854;Mannen;Ongehuwd;Appeltern;1150
8855;Mannen;Ongehuwd;Appingedam;1761
8856;Mannen;Ongehuwd;Arcen en Velden;1239
8857;Mannen;Ongehuwd;Arkel;318
8858;Mannen;Ongehuwd;Arnemuiden;640
8859;Mannen;Ongehuwd;Arnhem;20445
8860;Mannen;Ongehuwd;Asperen;514
8861;Mannen;Ongehuwd;Assen;4749
8862;Mannen;Ongehuwd;Assendelft;1454
8863;Mannen;Ongehuwd;Asten;2001
8864;Mannen;Ongehuwd;Avenhorn;417
8865;Mannen;Ongehuwd;Avereest;2945
8866;Mannen;Ongehuwd;Axel;1686
8867;Mannen;Ongehuwd;Baarderadeel;1356
8868;Mannen;Ongehuwd;Baarland;231
8869;Mannen;Ongehuwd;Baarle-Nassau;1260
8870;Mannen;Ongehuwd;Baarn;2997
8871;Mannen;Ongehuwd;Baexem;292
8872;Mannen;Ongehuwd;Baflo;747
8873;Mannen;Ongehuwd;Bakel en Milheeze;1148
8874;Mannen;Ongehuwd;Barendrecht;1558
8875;Mannen;Ongehuwd;Barneveld;4542
8876;Mannen;Ongehuwd;Barradeel;2155
8877;Mannen;Ongehuwd;Barsingerhorn;574
8878;Mannen;Ongehuwd;Barwoutswaarder;301
8879;Mannen;Ongehuwd;Batenburg;179
8880;Mannen;Ongehuwd;Bathmen;507
8881;Mannen;Ongehuwd;Bedum;1714
8882;Mannen;Ongehuwd;Beegden;267
8883;Mannen;Ongehuwd;Beek (L.);1655
8884;Mannen;Ongehuwd;Beek en Donk;1110
8885;Mannen;Ongehuwd;Beemster;1444
8886;Mannen;Ongehuwd;Beers;318
8887;Mannen;Ongehuwd;Beerta;1126
8888;Mannen;Ongehuwd;Beesd;861
8889;Mannen;Ongehuwd;Beesel;1413
8890;Mannen;Ongehuwd;Beets;94
8891;Mannen;Ongehuwd;Beijerland (Nieuw-);538
8892;Mannen;Ongehuwd;Beijerland (Oud-);1811
8893;Mannen;Ongehuwd;Beijerland (Zuid-);755
8894;Mannen;Ongehuwd;Beilen;2559
8895;Mannen;Ongehuwd;Belfeld;696
8896;Mannen;Ongehuwd;Bellingwolde;1796
8897;Mannen;Ongehuwd;Bemelen;93
8898;Mannen;Ongehuwd;Bemmel;2556
8899;Mannen;Ongehuwd;Bennebroek;615
8900;Mannen;Ongehuwd;Benschop;618
8901;Mannen;Ongehuwd;Benthuizen;341
8902;Mannen;Ongehuwd;Berg en Terblijt;749
8903;Mannen;Ongehuwd;Bergambacht;1059
8904;Mannen;Ongehuwd;Bergeijk;1025
8905;Mannen;Ongehuwd;Bergen (L.);2292
8906;Mannen;Ongehuwd;Bergen (NH.);1406
8907;Mannen;Ongehuwd;Bergen op Zoom;6367
8908;Mannen;Ongehuwd;Bergh;3788
8909;Mannen;Ongehuwd;Bergharen;622
8910;Mannen;Ongehuwd;Berghem;898
8911;Mannen;Ongehuwd;Bergschenhoek;717
8912;Mannen;Ongehuwd;Berkel en Rodenrijs;1511
8913;Mannen;Ongehuwd;Berkel-Enschot;751
8914;Mannen;Ongehuwd;Berkenwoude;262
8915;Mannen;Ongehuwd;Berkhout;834
8916;Mannen;Ongehuwd;Berlicum;1183
8917;Mannen;Ongehuwd;Best;1438
8918;Mannen;Ongehuwd;Beugen en Rijkevoort;765
8919;Mannen;Ongehuwd;Beuningen;1173
8920;Mannen;Ongehuwd;Beusichem;509
8921;Mannen;Ongehuwd;Beverwijk;3059
8922;Mannen;Ongehuwd;Bierum;1372
8923;Mannen;Ongehuwd;Biervliet;675
8924;Mannen;Ongehuwd;Biggekerke;224
8925;Mannen;Ongehuwd;Bildt ('t);2075
8926;Mannen;Ongehuwd;Bilt (de);2700
8927;Mannen;Ongehuwd;Bingelrade;189
8928;Mannen;Ongehuwd;Bladel en Netersel;832
8929;Mannen;Ongehuwd;Blankenham;169
8930;Mannen;Ongehuwd;Blaricum;711
8931;Mannen;Ongehuwd;Bleiswijk;732
8932;Mannen;Ongehuwd;Bleskensgraaf en Hofwege;335
8933;Mannen;Ongehuwd;Bloemendaal;2916
8934;Mannen;Ongehuwd;Blokker;642
8935;Mannen;Ongehuwd;Blokzijl;261
8936;Mannen;Ongehuwd;Bocholtz;1025
8937;Mannen;Ongehuwd;Bodegraven;1781
8938;Mannen;Ongehuwd;Boekel;1430
8939;Mannen;Ongehuwd;Bolsward;1804
8940;Mannen;Ongehuwd;Bommel (den);584
8941;Mannen;Ongehuwd;Borculo;1610
8942;Mannen;Ongehuwd;Borger;3074
8943;Mannen;Ongehuwd;Borgharen;390
8944;Mannen;Ongehuwd;Borkel en Schaft;288
8945;Mannen;Ongehuwd;Born;917
8946;Mannen;Ongehuwd;Borne;3249
8947;Mannen;Ongehuwd;Borsselen;411
8948;Mannen;Ongehuwd;Boschkapelle;409
8949;Mannen;Ongehuwd;Boskoop;2437
8950;Mannen;Ongehuwd;Bovenkarspel;883
8951;Mannen;Ongehuwd;Boxmeer;1054
8952;Mannen;Ongehuwd;Boxtel;3591
8953;Mannen;Ongehuwd;Brakel;580
8954;Mannen;Ongehuwd;Brandwijk;288
8955;Mannen;Ongehuwd;Breda;12189
8956;Mannen;Ongehuwd;Breskens;805
8957;Mannen;Ongehuwd;Breukelen-Nijenrode;876
8958;Mannen;Ongehuwd;Breukelen-Sint Pieters;255
8959;Mannen;Ongehuwd;Brielle;986
8960;Mannen;Ongehuwd;Broek in Waterland;450
8961;Mannen;Ongehuwd;Broek op Langedijk;672
8962;Mannen;Ongehuwd;Broekhuizen;332
8963;Mannen;Ongehuwd;Broeksittard;321
8964;Mannen;Ongehuwd;Brouwershaven;288
8965;Mannen;Ongehuwd;Bruinisse;628
8966;Mannen;Ongehuwd;Brummen;2659
8967;Mannen;Ongehuwd;Brunssum;5084
8968;Mannen;Ongehuwd;Budel;1734
8969;Mannen;Ongehuwd;Buggenum;254
8970;Mannen;Ongehuwd;Bunde;497
8971;Mannen;Ongehuwd;Bunnik;539
8972;Mannen;Ongehuwd;Bunschoten;1524
8973;Mannen;Ongehuwd;Buren;584
8974;Mannen;Ongehuwd;Burgh;172
8975;Mannen;Ongehuwd;Bussum;6128
8976;Mannen;Ongehuwd;Buurmalsen;633
8977;Mannen;Ongehuwd;Cadier en Keer;487
8978;Mannen;Ongehuwd;Cadzand;255
8979;Mannen;Ongehuwd;Callantsoog;286
8980;Mannen;Ongehuwd;Capelle aan den IJssel;2406
8981;Mannen;Ongehuwd;Castricum;1696
8982;Mannen;Ongehuwd;Chaam;706
8983;Mannen;Ongehuwd;Clinge;1130
8984;Mannen;Ongehuwd;Coevorden;2087
8985;Mannen;Ongehuwd;Colijnsplaat;569
8986;Mannen;Ongehuwd;Cothen;329
8987;Mannen;Ongehuwd;Cromvoirt;227
8988;Mannen;Ongehuwd;Cuijk en Sint Agatha;1409
8989;Mannen;Ongehuwd;Culemborg;2946
8990;Mannen;Ongehuwd;Dalen;1224
8991;Mannen;Ongehuwd;Dalfsen;2360
8992;Mannen;Ongehuwd;Dantumadeel;3882
8993;Mannen;Ongehuwd;Deil;747
8994;Mannen;Ongehuwd;Delden (Ambt-);1331
8995;Mannen;Ongehuwd;Delden (Stad-);855
8996;Mannen;Ongehuwd;Delft;14792
8997;Mannen;Ongehuwd;Delfzijl;2743
8998;Mannen;Ongehuwd;Denekamp;2205
8999;Mannen;Ongehuwd;Deurne;3717
9000;Mannen;Ongehuwd;Deventer;9760
9001;Mannen;Ongehuwd;Didam;2134
9002;Mannen;Ongehuwd;Diemen;1141
9003;Mannen;Ongehuwd;Diepenheim;488
9004;Mannen;Ongehuwd;Diepenveen;2095
9005;Mannen;Ongehuwd;Diessen;470
9006;Mannen;Ongehuwd;Diever;841
9007;Mannen;Ongehuwd;Dinteloord en Prinsenland;1363
9008;Mannen;Ongehuwd;Dinther;658
9009;Mannen;Ongehuwd;Dinxperlo;1071
9010;Mannen;Ongehuwd;Dirksland;693
9011;Mannen;Ongehuwd;Dodewaard;685
9012;Mannen;Ongehuwd;Doesburg;1393
