ID;TypeWoning;Perioden;PrijsindexVerkoopprijzen_1;OntwikkelingTOVVoorgaandePeriode_2;OntwikkelingTOVEenJaarEerder_3;VerkochteWoningen_4;OntwikkelingTOVVoorgaandePeriode_5;OntwikkelingTOVEenJaarEerder_6;GemiddeldeVerkoopprijs_7;TotaleWaardeVerkoopprijzen_8
815;Vrijstaande woning;2013 1e kwartaal;100.9;-2.5;-10.3;2430;-42.8;-12.4;333063;809
816;Vrijstaande woning;2013 2e kwartaal;97.8;-3.0;-10.3;2662;9.5;-36.1;323621;861
817;Vrijstaande woning;2013 3e kwartaal;98.5;0.7;-5.6;3375;26.8;29.4;329354;1112
818;Vrijstaande woning;2013 4e kwartaal;97.7;-0.8;-5.5;4396;30.3;3.4;324830;1428
819;Vrijstaande woning;2013;98.7;-8.0;-8.0;12863;-6.8;-6.8;327322;4210
820;Vrijstaande woning;2014 1e kwartaal;98.0;0.3;-2.8;3262;-25.8;34.2;336098;1096
821;Vrijstaande woning;2014 2e kwartaal;98.7;0.7;0.9;4052;24.2;52.2;338897;1373
822;Vrijstaande woning;2014 3e kwartaal;99.0;0.3;0.5;4644;14.6;37.6;333755;1550
823;Vrijstaande woning;2014 4e kwartaal;98.0;-1.0;0.3;6710;44.5;52.6;330395;2217
824;Vrijstaande woning;2014;98.4;-0.3;-0.3;18668;45.1;45.1;334073;6236
825;Vrijstaande woning;2015 1e kwartaal;99.2;1.3;1.2;3917;-41.6;20.1;345831;1355
826;Vrijstaande woning;2015 2e kwartaal;99.9;0.7;1.2;4953;26.4;22.2;348458;1726
827;Vrijstaande woning;2015 3e kwartaal;100.3;0.4;1.3;5925;19.6;27.6;350647;2078
828;Vrijstaande woning;2015 4e kwartaal;100.6;0.3;2.6;6683;12.8;-0.4;359978;2406
829;Vrijstaande woning;2015;100.0;1.6;1.6;21478;15.1;15.1;352167;7564
830;Vrijstaande woning;2016 1e kwartaal;101.7;1.2;2.5;5140;-23.1;31.2;359337;1847
831;Vrijstaande woning;2016 2e kwartaal;101.9;0.1;2.0;6212;20.9;25.4;359902;2236
832;Vrijstaande woning;2016 3e kwartaal;104.6;2.7;4.3;7779;25.2;31.3;373447;2905
833;Vrijstaande woning;2016 4e kwartaal;104.9;0.3;4.3;7728;-0.7;15.6;370687;2865
834;Vrijstaande woning;2016;103.3;3.3;3.3;26859;25.1;25.1;366820;9852
835;Vrijstaande woning;2017 1e kwartaal;106.7;1.7;4.9;7562;-2.1;47.1;386422;2922
836;Vrijstaande woning;2017 2e kwartaal;108.8;2.0;6.8;8062;6.6;29.8;386657;3117
837;Vrijstaande woning;2017 3e kwartaal;110.5;1.6;5.6;8391;4.1;7.9;394535;3311
838;Vrijstaande woning;2017 4e kwartaal;112.2;1.5;7.0;9014;7.4;16.6;399389;3600
839;Vrijstaande woning;2017;109.6;6.1;6.1;33029;23.0;23.0;392079;12950
840;Vrijstaande woning;2018 1e kwartaal;115.4;2.8;8.1;7101;-21.2;-6.1;409568;2908
841;Vrijstaande woning;2018 2e kwartaal;116.2;0.7;6.8;7424;4.5;-7.9;419227;3112
842;Vrijstaande woning;2018 3e kwartaal;119.5;2.8;8.1;7971;7.4;-5.0;426211;3397
843;Vrijstaande woning;2018 4e kwartaal;120.9;1.2;7.7;8318;4.4;-7.7;421809;3509
844;Vrijstaande woning;2018;118.0;7.7;7.7;30814;-6.7;-6.7;419505;12927
845;Vrijstaande woning;2019 1e kwartaal;123.5;2.1;7.0;6526;-21.5;-8.1;437633;2856
846;Vrijstaande woning;2019 2e kwartaal;124.1;0.5;6.8;7151;9.6;-3.7;438357;3135
847;Vrijstaande woning;2019 3e kwartaal;126.5;1.9;5.9;8048;12.5;1.0;448881;3613
848;Vrijstaande woning;2019 4e kwartaal;128.5;1.5;6.3;8087;0.5;-2.8;453404;3667
849;Vrijstaande woning;2019;125.6;6.5;6.5;29812;-3.3;-3.3;445122;13270
850;Vrijstaande woning;2020 1e kwartaal;131.1;2.0;6.2;7266;-10.2;11.3;471418;3425
851;Vrijstaande woning;2020 2e kwartaal;132.3;0.9;6.6;7893;8.6;10.4;475650;3754
852;Vrijstaande woning;2020 3e kwartaal;135.5;2.5;7.1;8699;10.2;8.1;488177;4247
853;Vrijstaande woning;2020 4e kwartaal;139.0;2.5;8.2;9368;7.7;15.8;511991;4796
854;Vrijstaande woning;2020;134.5;7.0;7.0;33226;11.5;11.5;488251;16223
855;Vrijstaande woning;2021 1e kwartaal;144.0;3.6;9.8;9917;5.9;36.5;542357;5379
856;Vrijstaande woning;2021 2e kwartaal;150.1;4.2;13.5;7162;-27.8;-9.3;553519;3964
857;Vrijstaande woning;2021 3e kwartaal;159.5;6.3;17.7;7620;6.4;-12.4;599313;4567
858;Vrijstaande woning;2021 4e kwartaal;165.8;3.9;19.3;7087;-7.0;-24.3;601539;4263
859;Vrijstaande woning;2021;154.8;15.1;15.1;31786;-4.3;-4.3;571721;18173
860;Vrijstaande woning;2022 1e kwartaal;173.9;4.9;20.8;5914;-16.6;-40.4;627069;3708
861;Vrijstaande woning;2022 2e kwartaal;178.9;2.9;19.2;6219;5.2;-13.2;634449;3946
862;Vrijstaande woning;2022 3e kwartaal;181.3;1.3;13.7;6495;4.4;-14.8;646050;4196
863;Vrijstaande woning;2022 4e kwartaal;178.1;-1.8;7.5;6538;0.7;-7.7;608153;3976
864;Vrijstaande woning;2022;178.1;15.0;15.0;25166;-20.8;-20.8;628877;15826
865;Vrijstaande woning;2023 1e kwartaal;176.7;-0.8;1.6;4987;-23.7;-15.7;612985;3057
866;Vrijstaande woning;2023 2e kwartaal;171.3;-3.1;-4.3;5543;11.1;-10.9;593586;3290
867;Vrijstaande woning;2023 3e kwartaal;172.2;0.6;-5.0;5975;7.8;-8.0;600750;3589
868;Vrijstaande woning;2023 4e kwartaal;174.6;1.4;-2.0;6914;15.7;5.8;612455;4235
869;Vrijstaande woning;2023;173.7;-2.5;-2.5;23419;-6.9;-6.9;605116;14171
870;Appartement;1995 1e kwartaal;39.7;;;6861;;;62502;429
871;Appartement;1995 2e kwartaal;40.4;1.9;;7560;10.2;;64293;486
872;Appartement;1995 3e kwartaal;41.4;2.4;;8321;10.1;;65011;541
873;Appartement;1995 4e kwartaal;41.9;1.1;;9681;16.3;;67342;652
874;Appartement;1995;40.8;;;32423;;;65009;2108
875;Appartement;1996 1e kwartaal;43.2;3.2;8.9;8354;-13.7;21.8;70271;587
876;Appartement;1996 2e kwartaal;44.2;2.4;9.5;9319;11.6;23.3;71443;666
877;Appartement;1996 3e kwartaal;45.9;3.7;10.8;9741;4.5;17.1;72029;702
878;Appartement;1996 4e kwartaal;46.8;2.0;11.8;10707;9.9;10.6;74821;801
879;Appartement;1996;45.0;10.3;10.3;38121;17.6;17.6;72285;2756
880;Appartement;1997 1e kwartaal;48.3;3.1;11.8;8817;-17.7;5.5;75589;666
881;Appartement;1997 2e kwartaal;50.0;3.5;12.9;10707;21.4;14.9;79223;848
882;Appartement;1997 3e kwartaal;50.7;1.6;10.6;11348;6.0;16.5;80621;915
883;Appartement;1997 4e kwartaal;51.9;2.3;11.0;12342;8.8;15.3;84613;1044
884;Appartement;1997;50.2;11.5;11.5;43214;13.4;13.4;80388;3474
885;Appartement;1998 1e kwartaal;53.4;2.9;10.7;9425;-23.6;6.9;86239;813
886;Appartement;1998 2e kwartaal;55.3;3.5;10.7;10609;12.6;-0.9;88128;935
887;Appartement;1998 3e kwartaal;56.7;2.5;11.7;11083;4.5;-2.3;89681;994
888;Appartement;1998 4e kwartaal;58.5;3.3;12.7;12397;11.9;0.4;92936;1152
889;Appartement;1998;56.0;11.5;11.5;43514;0.7;0.7;89484;3894
890;Appartement;1999 1e kwartaal;61.1;4.4;14.4;10309;-16.8;9.4;98932;1020
891;Appartement;1999 2e kwartaal;63.6;4.1;15.1;12085;17.2;13.9;101356;1225
892;Appartement;1999 3e kwartaal;67.0;5.3;18.2;12791;5.8;15.4;106267;1359
893;Appartement;1999 4e kwartaal;70.0;4.4;19.5;13260;3.7;7.0;111897;1484
894;Appartement;1999;65.4;16.9;16.9;48445;11.3;11.3;105022;5088
895;Appartement;2000 1e kwartaal;73.1;4.5;19.6;10194;-23.1;-1.1;115835;1181
896;Appartement;2000 2e kwartaal;76.2;4.1;19.7;11753;15.3;-2.7;120980;1422
897;Appartement;2000 3e kwartaal;79.1;3.8;18.0;11844;0.8;-7.4;126538;1499
898;Appartement;2000 4e kwartaal;80.9;2.3;15.6;13435;13.4;1.3;131221;1763
899;Appartement;2000;77.3;18.2;18.2;47226;-2.5;-2.5;124177;5864
900;Appartement;2001 1e kwartaal;83.3;2.9;13.9;10128;-24.6;-0.6;131918;1336
901;Appartement;2001 2e kwartaal;86.2;3.5;13.1;12213;20.6;3.9;137409;1678
902;Appartement;2001 3e kwartaal;88.1;2.2;11.4;12991;6.4;9.7;139660;1814
903;Appartement;2001 4e kwartaal;89.4;1.6;10.6;14666;12.9;9.2;143313;2102
904;Appartement;2001;86.7;12.2;12.2;49998;5.9;5.9;138613;6930
905;Appartement;2002 1e kwartaal;91.0;1.7;9.3;12046;-17.9;18.9;145153;1749
906;Appartement;2002 2e kwartaal;92.4;1.6;7.3;12655;5.1;3.6;147508;1867
907;Appartement;2002 3e kwartaal;94.3;2.0;7.1;13563;7.2;4.4;151012;2048
908;Appartement;2002 4e kwartaal;94.5;0.2;5.6;13967;3.0;-4.8;151276;2113
909;Appartement;2002;93.0;7.3;7.3;52231;4.5;4.5;148882;7776
910;Appartement;2003 1e kwartaal;95.0;0.6;4.5;11024;-21.1;-8.5;151631;1672
911;Appartement;2003 2e kwartaal;96.0;1.0;3.8;12232;11.0;-3.3;152141;1861
912;Appartement;2003 3e kwartaal;96.8;0.9;2.7;13119;7.3;-3.3;152217;1997
913;Appartement;2003 4e kwartaal;97.8;1.0;3.6;15415;17.5;10.4;157214;2423
914;Appartement;2003;96.4;3.6;3.6;51790;-0.8;-0.8;153562;7953
915;Appartement;2004 1e kwartaal;98.3;0.5;3.4;11468;-25.6;4.0;156513;1795
916;Appartement;2004 2e kwartaal;99.0;0.7;3.2;13655;19.1;11.6;159251;2175
917;Appartement;2004 3e kwartaal;100.1;1.1;3.3;13749;0.7;4.8;162171;2230
918;Appartement;2004 4e kwartaal;100.3;0.2;2.5;14095;2.5;-8.6;157622;2222
919;Appartement;2004;99.4;3.1;3.1;52967;2.3;2.3;158983;8421
920;Appartement;2005 1e kwartaal;100.8;0.5;2.5;11400;-19.1;-0.6;160181;1826
921;Appartement;2005 2e kwartaal;101.8;1.0;2.9;13307;16.7;-2.5;163567;2177
922;Appartement;2005 3e kwartaal;103.1;1.3;3.0;14020;5.4;2.0;167083;2343
923;Appartement;2005 4e kwartaal;103.6;0.5;3.3;15626;11.5;10.9;167567;2618
924;Appartement;2005;102.3;3.0;3.0;54353;2.6;2.6;164914;8964
925;Appartement;2006 1e kwartaal;104.6;0.9;3.7;12661;-19.0;11.1;172309;2182
926;Appartement;2006 2e kwartaal;106.0;1.4;4.1;13770;8.8;3.5;173558;2390
927;Appartement;2006 3e kwartaal;107.3;1.2;4.1;13331;-3.2;-4.9;176256;2350
928;Appartement;2006 4e kwartaal;107.6;0.3;3.9;12895;-3.3;-17.5;173689;2240
929;Appartement;2006;106.4;4.0;4.0;52657;-3.1;-3.1;173973;9161
930;Appartement;2007 1e kwartaal;108.3;0.6;3.6;10705;-17.0;-15.4;171929;1841
931;Appartement;2007 2e kwartaal;110.4;2.0;4.2;12632;18.0;-8.3;180263;2277
932;Appartement;2007 3e kwartaal;112.7;2.0;5.0;15231;20.6;14.3;192073;2925
933;Appartement;2007 4e kwartaal;113.0;0.3;5.0;16040;5.3;24.4;193281;3100
934;Appartement;2007;111.1;4.4;4.4;54608;3.7;3.7;185747;10143
935;Appartement;2008 1e kwartaal;114.4;1.3;5.7;12672;-21.0;18.4;195402;2476
936;Appartement;2008 2e kwartaal;115.4;0.8;4.5;14324;13.0;13.4;194794;2790
937;Appartement;2008 3e kwartaal;116.6;1.1;3.5;14062;-1.8;-7.7;196809;2768
938;Appartement;2008 4e kwartaal;115.5;-0.9;2.3;13059;-7.1;-18.6;193388;2525
939;Appartement;2008;115.5;3.9;3.9;54117;-0.9;-0.9;195121;10559
940;Appartement;2009 1e kwartaal;113.5;-1.7;-0.8;8336;-36.2;-34.2;186791;1557
941;Appartement;2009 2e kwartaal;111.5;-1.8;-3.4;9419;13.0;-34.2;182288;1717
942;Appartement;2009 3e kwartaal;110.9;-0.5;-4.9;10280;9.1;-26.9;184980;1902
943;Appartement;2009 4e kwartaal;110.3;-0.5;-4.5;11520;12.1;-11.8;190644;2196
944;Appartement;2009;111.6;-3.4;-3.4;39555;-26.9;-26.9;186370;7372
945;Appartement;2010 1e kwartaal;110.2;-0.2;-3.0;9066;-21.3;8.8;189168;1715
946;Appartement;2010 2e kwartaal;110.5;0.3;-0.9;9992;10.2;6.1;189658;1895
947;Appartement;2010 3e kwartaal;110.7;0.2;-0.2;9615;-3.8;-6.5;192014;1846
948;Appartement;2010 4e kwartaal;109.5;-1.1;-0.8;10364;7.8;-10.0;187465;1943
949;Appartement;2010;110.2;-1.2;-1.2;39037;-1.3;-1.3;189543;7399
950;Appartement;2011 1e kwartaal;109.2;-0.3;-0.9;8735;-15.7;-3.7;190936;1668
951;Appartement;2011 2e kwartaal;108.1;-1.0;-2.2;8901;1.9;-10.9;190671;1697
952;Appartement;2011 3e kwartaal;107.6;-0.4;-2.8;8839;-0.7;-8.1;191590;1693
953;Appartement;2011 4e kwartaal;105.6;-1.9;-3.5;9665;9.3;-6.7;184910;1787
954;Appartement;2011;107.6;-2.3;-2.3;36140;-7.4;-7.4;189419;6846
955;Appartement;2012 1e kwartaal;103.8;-1.7;-4.9;7090;-26.6;-18.8;187393;1329
956;Appartement;2012 2e kwartaal;102.4;-1.4;-5.3;9341;31.7;4.9;183350;1713
957;Appartement;2012 3e kwartaal;99.4;-2.9;-7.6;7026;-24.8;-20.5;176928;1243
958;Appartement;2012 4e kwartaal;97.9;-1.5;-7.3;9411;33.9;-2.6;177303;1669
959;Appartement;2012;100.9;-6.3;-6.3;32868;-9.1;-9.1;181118;5953
960;Appartement;2013 1e kwartaal;95.9;-2.0;-7.6;6939;-26.3;-2.1;172457;1197
961;Appartement;2013 2e kwartaal;94.7;-1.3;-7.5;6639;-4.3;-28.9;172205;1143
962;Appartement;2013 3e kwartaal;94.8;0.1;-4.7;8204;23.6;16.8;174706;1433
963;Appartement;2013 4e kwartaal;94.6;-0.1;-3.3;10053;22.5;6.8;175988;1769
964;Appartement;2013;95.0;-5.8;-5.8;31835;-3.1;-3.1;174099;5542
965;Appartement;2014 1e kwartaal;95.1;0.5;-0.9;8517;-15.3;22.7;178259;1518
966;Appartement;2014 2e kwartaal;96.0;0.9;1.4;10102;18.6;52.2;183289;1852
967;Appartement;2014 3e kwartaal;97.0;1.1;2.4;11449;13.3;39.6;186522;2135
968;Appartement;2014 4e kwartaal;97.7;0.6;3.2;15229;33.0;51.5;187389;2854
969;Appartement;2014;96.4;1.5;1.5;45297;42.3;42.3;184539;8359
970;Appartement;2015 1e kwartaal;98.1;0.4;3.2;10007;-34.3;17.5;183777;1839
971;Appartement;2015 2e kwartaal;99.1;1.0;3.3;11584;15.8;14.7;186724;2163
972;Appartement;2015 3e kwartaal;101.1;2.0;4.2;13655;17.9;19.3;191946;2621
973;Appartement;2015 4e kwartaal;101.7;0.7;4.2;14931;9.3;-2.0;192821;2879
974;Appartement;2015;100.0;3.7;3.7;50177;10.8;10.8;189371;9502
975;Appartement;2016 1e kwartaal;103.1;1.4;5.2;12769;-14.5;27.6;193770;2474
976;Appartement;2016 2e kwartaal;105.9;2.6;6.8;14621;14.5;26.2;196566;2874
977;Appartement;2016 3e kwartaal;108.7;2.7;7.6;17106;17.0;25.3;202686;3467
978;Appartement;2016 4e kwartaal;110.5;1.6;8.6;17123;0.1;14.7;203307;3481
979;Appartement;2016;107.1;7.1;7.1;61619;22.8;22.8;199559;12297
980;Appartement;2017 1e kwartaal;113.7;2.9;10.3;15681;-8.4;22.8;208490;3269
981;Appartement;2017 2e kwartaal;116.9;2.8;10.4;15836;1.0;8.3;213647;3383
982;Appartement;2017 3e kwartaal;121.3;3.8;11.6;16436;3.8;-3.9;222522;3657
983;Appartement;2017 4e kwartaal;123.7;1.9;11.9;17471;6.3;2.0;221670;3873
984;Appartement;2017;118.9;11.1;11.1;65424;6.2;6.2;216783;14183
985;Appartement;2018 1e kwartaal;127.9;3.4;12.5;14044;-19.6;-10.4;236724;3325
986;Appartement;2018 2e kwartaal;132.3;3.5;13.2;13806;-1.7;-12.8;244027;3369
987;Appartement;2018 3e kwartaal;136.9;3.4;12.8;14596;5.7;-11.2;252091;3680
988;Appartement;2018 4e kwartaal;139.6;2.0;12.9;13316;-8.8;-23.8;254559;3390
989;Appartement;2018;134.2;12.9;12.9;55762;-14.8;-14.8;246814;13763
990;Appartement;2019 1e kwartaal;141.6;1.5;10.7;12469;-6.4;-11.2;264409;3297
991;Appartement;2019 2e kwartaal;144.2;1.8;9.0;13148;5.4;-4.8;270387;3555
992;Appartement;2019 3e kwartaal;146.7;1.7;7.2;14555;10.7;-0.3;278809;4058
993;Appartement;2019 4e kwartaal;149.1;1.6;6.8;14853;2.0;11.5;278004;4129
994;Appartement;2019;145.4;8.4;8.4;55025;-1.3;-1.3;273316;15039
995;Appartement;2020 1e kwartaal;152.6;2.4;7.8;12536;-15.6;0.5;293085;3674
996;Appartement;2020 2e kwartaal;156.5;2.5;8.5;12404;-1.1;-5.7;290587;3604
997;Appartement;2020 3e kwartaal;158.8;1.5;8.3;14962;20.6;2.8;300498;4496
998;Appartement;2020 4e kwartaal;160.6;1.1;7.8;18719;25.1;26.0;297435;5568
999;Appartement;2020;157.1;8.1;8.1;58621;6.5;6.5;295837;17342
1000;Appartement;2021 1e kwartaal;165.5;3.0;8.4;15138;-19.1;20.8;348857;5281
1001;Appartement;2021 2e kwartaal;174.3;5.3;11.4;13111;-13.4;5.7;327928;4299
1002;Appartement;2021 3e kwartaal;183.6;5.3;15.6;14737;12.4;-1.5;343980;5069
1003;Appartement;2021 4e kwartaal;189.1;3.0;17.7;15444;4.8;-17.5;341782;5278
1004;Appartement;2021;178.1;13.3;13.3;58430;-0.3;-0.3;341061;19928
1005;Appartement;2022 1e kwartaal;196.4;3.9;18.7;12715;-17.7;-16.0;369520;4698
1006;Appartement;2022 2e kwartaal;202.5;3.1;16.2;13258;4.3;1.1;363700;4822
1007;Appartement;2022 3e kwartaal;201.4;-0.6;9.7;13266;0.1;-10.0;378605;5023
1008;Appartement;2022 4e kwartaal;193.7;-3.8;2.4;14687;10.7;-4.9;349956;5140
1009;Appartement;2022;198.5;11.5;11.5;53926;-7.7;-7.7;364996;19683
1010;Appartement;2023 1e kwartaal;191.0;-1.4;-2.8;10769;-26.7;-15.3;355489;3828
1011;Appartement;2023 2e kwartaal;189.4;-0.9;-6.5;12413;15.3;-6.4;348513;4326
1012;Appartement;2023 3e kwartaal;192.4;1.6;-4.5;13878;11.8;4.6;355212;4930
1013;Appartement;2023 4e kwartaal;195.5;1.6;1.0;15598;12.4;6.2;357593;5578
1014;Appartement;2023;192.1;-3.2;-3.2;52658;-2.4;-2.4;354395;18662
1015;Onbekend;1995 1e kwartaal;;;;2107;;;97601;206
1016;Onbekend;1995 2e kwartaal;;;;2480;17.7;;98336;244
1017;Onbekend;1995 3e kwartaal;;;;2674;7.8;;102602;274
1018;Onbekend;1995 4e kwartaal;;;;3005;12.4;;104213;313
1019;Onbekend;1995;;;;10266;;;101016;1037
1020;Onbekend;1996 1e kwartaal;;;;2307;-23.2;9.5;107605;248
1021;Onbekend;1996 2e kwartaal;;;;2858;23.9;15.2;107718;308
1022;Onbekend;1996 3e kwartaal;;;;3028;5.9;13.2;112832;342
1023;Onbekend;1996 4e kwartaal;;;;3251;7.4;8.2;116169;378
1024;Onbekend;1996;;;;11444;11.5;11.5;111449;1275
1025;Onbekend;1997 1e kwartaal;;;;2241;-31.1;-2.9;119456;268
1026;Onbekend;1997 2e kwartaal;;;;3024;34.9;5.8;120105;363
1027;Onbekend;1997 3e kwartaal;;;;3021;-0.1;-0.2;127770;386
1028;Onbekend;1997 4e kwartaal;;;;3419;13.2;5.2;128138;438
1029;Onbekend;1997;;;;11705;2.3;2.3;124305;1455
1030;Onbekend;1998 1e kwartaal;;;;2347;-31.4;4.7;135530;318
1031;Onbekend;1998 2e kwartaal;;;;2991;27.4;-1.1;134402;402
1032;Onbekend;1998 3e kwartaal;;;;3327;11.2;10.1;138886;462
1033;Onbekend;1998 4e kwartaal;;;;3784;13.7;10.7;139264;527
1034;Onbekend;1998;;;;12449;6.4;6.4;137291;1709
1035;Onbekend;1999 1e kwartaal;;;;2958;-21.8;26.0;141578;419
1036;Onbekend;1999 2e kwartaal;;;;3373;14.0;12.8;152335;514
1037;Onbekend;1999 3e kwartaal;;;;3684;9.2;10.7;161259;594
1038;Onbekend;1999 4e kwartaal;;;;4007;8.8;5.9;169862;681
1039;Onbekend;1999;;;;14022;12.6;12.6;157419;2207
1040;Onbekend;2000 1e kwartaal;;;;2825;-29.5;-4.5;175037;494
1041;Onbekend;2000 2e kwartaal;;;;3281;16.1;-2.7;178830;587
1042;Onbekend;2000 3e kwartaal;;;;3287;0.2;-10.8;188242;619
1043;Onbekend;2000 4e kwartaal;;;;4020;22.3;0.3;196561;790
1044;Onbekend;2000;;;;13413;-4.3;-4.3;185652;2490
1045;Onbekend;2001 1e kwartaal;;;;2676;-33.4;-5.3;195643;524
1046;Onbekend;2001 2e kwartaal;;;;3411;27.5;4.0;199031;679
1047;Onbekend;2001 3e kwartaal;;;;3696;8.4;12.4;210119;777
1048;Onbekend;2001 4e kwartaal;;;;4039;9.3;0.5;207559;838
1049;Onbekend;2001;;;;13822;3.0;3.0;203832;2817
1050;Onbekend;2002 1e kwartaal;;;;2948;-27.0;10.2;212663;627
1051;Onbekend;2002 2e kwartaal;;;;3127;6.1;-8.3;217523;680
1052;Onbekend;2002 3e kwartaal;;;;3396;8.6;-8.1;221301;752
1053;Onbekend;2002 4e kwartaal;;;;3626;6.8;-10.2;220610;800
1054;Onbekend;2002;;;;13097;-5.2;-5.2;218263;2859
1055;Onbekend;2003 1e kwartaal;;;;2674;-26.3;-9.3;214379;573
1056;Onbekend;2003 2e kwartaal;;;;3133;17.2;0.2;219115;686
1057;Onbekend;2003 3e kwartaal;;;;3170;1.2;-6.7;222314;705
1058;Onbekend;2003 4e kwartaal;;;;3776;19.1;4.1;226632;856
1059;Onbekend;2003;;;;12753;-2.6;-2.6;221143;2820
1060;Onbekend;2004 1e kwartaal;;;;2492;-34.0;-6.8;233935;583
1061;Onbekend;2004 2e kwartaal;;;;3167;27.1;1.1;243507;771
1062;Onbekend;2004 3e kwartaal;;;;2466;-22.1;-22.2;240175;592
1063;Onbekend;2004 4e kwartaal;;;;4291;74.0;13.6;224205;962
1064;Onbekend;2004;;;;12416;-2.6;-2.6;234253;2908
1065;Onbekend;2005 1e kwartaal;;;;2819;-34.3;13.1;236577;667
1066;Onbekend;2005 2e kwartaal;;;;3463;22.8;9.3;237842;824
1067;Onbekend;2005 3e kwartaal;;;;3516;1.5;42.6;244203;859
1068;Onbekend;2005 4e kwartaal;;;;3757;6.9;-12.4;238901;898
1069;Onbekend;2005;;;;13555;9.2;9.2;239522;3247
1070;Onbekend;2006 1e kwartaal;;;;3102;-17.4;10.0;246137;764
1071;Onbekend;2006 2e kwartaal;;;;3385;9.1;-2.3;255884;866
1072;Onbekend;2006 3e kwartaal;;;;3477;2.7;-1.1;264145;918
1073;Onbekend;2006 4e kwartaal;;;;5355;54.0;42.5;241533;1293
1074;Onbekend;2006;;;;15319;13.0;13.0;250769;3842
1075;Onbekend;2007 1e kwartaal;;;;4796;-10.4;54.6;244494;1173
1076;Onbekend;2007 2e kwartaal;;;;4294;-10.5;26.9;259937;1116
1077;Onbekend;2007 3e kwartaal;;;;1918;-55.3;-44.8;323687;621
1078;Onbekend;2007 4e kwartaal;;;;1797;-6.3;-66.4;313178;563
1079;Onbekend;2007;;;;12805;-16.4;-16.4;271174;3472
1080;Onbekend;2008 1e kwartaal;;;;1382;-23.1;-71.2;331426;458
1081;Onbekend;2008 2e kwartaal;;;;1353;-2.1;-68.5;345416;467
1082;Onbekend;2008 3e kwartaal;;;;1380;2.0;-28.1;333068;460
1083;Onbekend;2008 4e kwartaal;;;;1251;-9.3;-30.4;324812;406
1084;Onbekend;2008;;;;5366;-58.1;-58.1;333834;1791
1085;Onbekend;2009 1e kwartaal;;;;769;-38.5;-44.4;319723;246
1086;Onbekend;2009 2e kwartaal;;;;789;2.6;-41.7;318543;251
1087;Onbekend;2009 3e kwartaal;;;;907;15.0;-34.3;293936;267
1088;Onbekend;2009 4e kwartaal;;;;1160;27.9;-7.3;306993;356
1089;Onbekend;2009;;;;3625;-32.4;-32.4;308941;1120
1090;Onbekend;2010 1e kwartaal;;;;892;-23.1;16.0;310119;277
1091;Onbekend;2010 2e kwartaal;;;;1055;18.3;33.7;310398;327
1092;Onbekend;2010 3e kwartaal;;;;1038;-1.6;14.4;310330;322
1093;Onbekend;2010 4e kwartaal;;;;1120;7.9;-3.4;310969;348
1094;Onbekend;2010;;;;4105;13.2;13.2;310476;1275
1095;Onbekend;2011 1e kwartaal;;;;914;-18.4;2.5;299233;273
1096;Onbekend;2011 2e kwartaal;;;;930;1.8;-11.8;310442;289
1097;Onbekend;2011 3e kwartaal;;;;959;3.1;-7.6;321780;309
1098;Onbekend;2011 4e kwartaal;;;;867;-9.6;-22.6;292683;254
1099;Onbekend;2011;;;;3670;-10.6;-10.6;306418;1125
1100;Onbekend;2012 1e kwartaal;;;;682;-21.3;-25.4;307156;209
1101;Onbekend;2012 2e kwartaal;;;;978;43.4;5.2;297932;291
1102;Onbekend;2012 3e kwartaal;;;;725;-25.9;-24.4;273612;198
1103;Onbekend;2012 4e kwartaal;;;;1268;74.9;46.3;275084;349
1104;Onbekend;2012;;;;3653;-0.5;-0.5;286897;1048
1105;Onbekend;2013 1e kwartaal;;;;742;-41.5;8.8;279724;208
1106;Onbekend;2013 2e kwartaal;;;;625;-15.8;-36.1;269400;168
1107;Onbekend;2013 3e kwartaal;;;;867;38.7;19.6;274653;238
1108;Onbekend;2013 4e kwartaal;;;;1033;19.1;-18.5;246366;254
1109;Onbekend;2013;;;;3267;-10.6;-10.6;265855;869
1110;Onbekend;2014 1e kwartaal;;;;636;-38.4;-14.3;245053;156
1111;Onbekend;2014 2e kwartaal;;;;840;32.1;34.4;242739;204
1112;Onbekend;2014 3e kwartaal;;;;929;10.6;7.2;250662;233
1113;Onbekend;2014 4e kwartaal;;;;1395;50.2;35.0;250200;349
1114;Onbekend;2014;;;;3800;16.3;16.3;247802;942
1115;Onbekend;2015 1e kwartaal;;;;1295;-7.2;103.6;198689;257
1116;Onbekend;2015 2e kwartaal;;;;1716;32.5;104.3;211524;363
1117;Onbekend;2015 3e kwartaal;;;;2107;22.8;126.8;226588;477
1118;Onbekend;2015 4e kwartaal;;;;2159;2.5;54.8;225370;487
1119;Onbekend;2015;;;;7277;91.5;91.5;217710;1584
1120;Onbekend;2016 1e kwartaal;;;;1767;-18.2;36.4;239064;422
1121;Onbekend;2016 2e kwartaal;;;;1945;10.1;13.3;231269;450
1122;Onbekend;2016 3e kwartaal;;;;1873;-3.7;-11.1;250717;470
1123;Onbekend;2016 4e kwartaal;;;;2144;14.5;-0.7;238970;512
1124;Onbekend;2016;;;;7729;6.2;6.2;239900;1854
1125;Onbekend;2017 1e kwartaal;;;;1678;-21.7;-5.0;254282;427
1126;Onbekend;2017 2e kwartaal;;;;1811;7.9;-6.9;250984;455
