ID;InkomstenUitBaan;Baankenmerken;Onderwijssoorten;Leeftijd;Perioden;SchoolverlatersOnderzoekspopulatie_1;VoortijdigSchoolverlaters_2;SchoolverlatersMetStartkwalificatie_3;PercentageVoortijdigSchoolverlaters_4
5227;< 0,5 keer minimum(jeugd)loon;Schoolverlaters met baan;Bbl;<= 17 jaar;2008, vrijdag 26 september;40.0;40.0;;90.7
5228;< 0,5 keer minimum(jeugd)loon;Schoolverlaters met baan;Bbl;18 tot 23 jaar;2005, vrijdag 30 september;1000.0;700.0;300.0;69.8
5229;< 0,5 keer minimum(jeugd)loon;Schoolverlaters met baan;Bbl;18 tot 23 jaar;2006, vrijdag 29 september;740.0;480.0;260.0;65.0
5230;< 0,5 keer minimum(jeugd)loon;Schoolverlaters met baan;Bbl;18 tot 23 jaar;2007, vrijdag 28 september;580.0;390.0;190.0;67.5
5231;< 0,5 keer minimum(jeugd)loon;Schoolverlaters met baan;Bbl;18 tot 23 jaar;2008, vrijdag 26 september;710.0;450.0;260.0;63.4
5232;< 0,5 keer minimum(jeugd)loon;Schoolverlaters met baan;Bbl;<= 22 jaar;2005, vrijdag 30 september;1130.0;820.0;310.0;72.7
5233;< 0,5 keer minimum(jeugd)loon;Schoolverlaters met baan;Bbl;<= 22 jaar;2006, vrijdag 29 september;820.0;550.0;260.0;67.7
5234;< 0,5 keer minimum(jeugd)loon;Schoolverlaters met baan;Bbl;<= 22 jaar;2007, vrijdag 28 september;650.0;460.0;190.0;70.8
5235;< 0,5 keer minimum(jeugd)loon;Schoolverlaters met baan;Bbl;<= 22 jaar;2008, vrijdag 26 september;750.0;490.0;260.0;64.9
5236;< 0,5 keer minimum(jeugd)loon;Schoolverlaters met baan;Bbl;>= 23 jaar;2005, vrijdag 30 september;1020.0;620.0;400.0;61.1
5237;< 0,5 keer minimum(jeugd)loon;Schoolverlaters met baan;Bbl;>= 23 jaar;2006, vrijdag 29 september;830.0;500.0;340.0;59.5
5238;< 0,5 keer minimum(jeugd)loon;Schoolverlaters met baan;Bbl;>= 23 jaar;2007, vrijdag 28 september;690.0;400.0;290.0;58.1
5239;< 0,5 keer minimum(jeugd)loon;Schoolverlaters met baan;Bbl;>= 23 jaar;2008, vrijdag 26 september;820.0;460.0;360.0;55.8
5240;< 0,5 keer minimum(jeugd)loon;Schoolverlaters met baan;Mbo extraneï;Totaal leeftijd;2005, vrijdag 30 september;200.0;100.0;100.0;49.3
5241;< 0,5 keer minimum(jeugd)loon;Schoolverlaters met baan;Mbo extraneï;Totaal leeftijd;2006, vrijdag 29 september;250.0;110.0;150.0;42.7
5242;< 0,5 keer minimum(jeugd)loon;Schoolverlaters met baan;Mbo extraneï;Totaal leeftijd;2007, vrijdag 28 september;220.0;90.0;130.0;39.8
5243;< 0,5 keer minimum(jeugd)loon;Schoolverlaters met baan;Mbo extraneï;Totaal leeftijd;2008, vrijdag 26 september;290.0;140.0;150.0;48.1
5244;< 0,5 keer minimum(jeugd)loon;Schoolverlaters met baan;Mbo extraneï;<= 17 jaar;2005, vrijdag 30 september;;;0.0;
5245;< 0,5 keer minimum(jeugd)loon;Schoolverlaters met baan;Mbo extraneï;<= 17 jaar;2006, vrijdag 29 september;;;0.0;
5246;< 0,5 keer minimum(jeugd)loon;Schoolverlaters met baan;Mbo extraneï;<= 17 jaar;2007, vrijdag 28 september;;;0.0;
5247;< 0,5 keer minimum(jeugd)loon;Schoolverlaters met baan;Mbo extraneï;<= 17 jaar;2008, vrijdag 26 september;;;0.0;
5248;< 0,5 keer minimum(jeugd)loon;Schoolverlaters met baan;Mbo extraneï;18 tot 23 jaar;2005, vrijdag 30 september;120.0;50.0;60.0;45.3
5249;< 0,5 keer minimum(jeugd)loon;Schoolverlaters met baan;Mbo extraneï;18 tot 23 jaar;2006, vrijdag 29 september;150.0;60.0;90.0;37.8
5250;< 0,5 keer minimum(jeugd)loon;Schoolverlaters met baan;Mbo extraneï;18 tot 23 jaar;2007, vrijdag 28 september;130.0;50.0;80.0;37.0
5251;< 0,5 keer minimum(jeugd)loon;Schoolverlaters met baan;Mbo extraneï;18 tot 23 jaar;2008, vrijdag 26 september;140.0;60.0;80.0;42.4
5252;< 0,5 keer minimum(jeugd)loon;Schoolverlaters met baan;Mbo extraneï;<= 22 jaar;2005, vrijdag 30 september;120.0;60.0;60.0;47.1
5253;< 0,5 keer minimum(jeugd)loon;Schoolverlaters met baan;Mbo extraneï;<= 22 jaar;2006, vrijdag 29 september;150.0;60.0;90.0;38.3
5254;< 0,5 keer minimum(jeugd)loon;Schoolverlaters met baan;Mbo extraneï;<= 22 jaar;2007, vrijdag 28 september;130.0;50.0;80.0;38.5
5255;< 0,5 keer minimum(jeugd)loon;Schoolverlaters met baan;Mbo extraneï;<= 22 jaar;2008, vrijdag 26 september;140.0;60.0;80.0;43.7
5256;< 0,5 keer minimum(jeugd)loon;Schoolverlaters met baan;Mbo extraneï;>= 23 jaar;2005, vrijdag 30 september;80.0;40.0;40.0;52.4
5257;< 0,5 keer minimum(jeugd)loon;Schoolverlaters met baan;Mbo extraneï;>= 23 jaar;2006, vrijdag 29 september;100.0;50.0;50.0;49.0
5258;< 0,5 keer minimum(jeugd)loon;Schoolverlaters met baan;Mbo extraneï;>= 23 jaar;2007, vrijdag 28 september;90.0;40.0;50.0;41.8
5259;< 0,5 keer minimum(jeugd)loon;Schoolverlaters met baan;Mbo extraneï;>= 23 jaar;2008, vrijdag 26 september;150.0;80.0;70.0;52.4
5260;< 0,5 keer minimum(jeugd)loon;Schoolverlaters met baan;Vavo;Totaal leeftijd;2005, vrijdag 30 september;;;;
5261;< 0,5 keer minimum(jeugd)loon;Schoolverlaters met baan;Vavo;Totaal leeftijd;2006, vrijdag 29 september;430.0;310.0;120.0;73.1
5262;< 0,5 keer minimum(jeugd)loon;Schoolverlaters met baan;Vavo;Totaal leeftijd;2007, vrijdag 28 september;400.0;300.0;100.0;75.1
5263;< 0,5 keer minimum(jeugd)loon;Schoolverlaters met baan;Vavo;Totaal leeftijd;2008, vrijdag 26 september;460.0;320.0;140.0;70.4
5264;< 0,5 keer minimum(jeugd)loon;Schoolverlaters met baan;Vavo;<= 17 jaar;2005, vrijdag 30 september;;;;
5265;< 0,5 keer minimum(jeugd)loon;Schoolverlaters met baan;Vavo;<= 17 jaar;2006, vrijdag 29 september;20.0;20.0;;95.2
5266;< 0,5 keer minimum(jeugd)loon;Schoolverlaters met baan;Vavo;<= 17 jaar;2007, vrijdag 28 september;20.0;20.0;0.0;100.0
5267;< 0,5 keer minimum(jeugd)loon;Schoolverlaters met baan;Vavo;<= 17 jaar;2008, vrijdag 26 september;20.0;20.0;0.0;100.0
5268;< 0,5 keer minimum(jeugd)loon;Schoolverlaters met baan;Vavo;18 tot 23 jaar;2005, vrijdag 30 september;;;;
5269;< 0,5 keer minimum(jeugd)loon;Schoolverlaters met baan;Vavo;18 tot 23 jaar;2006, vrijdag 29 september;360.0;250.0;110.0;69.6
5270;< 0,5 keer minimum(jeugd)loon;Schoolverlaters met baan;Vavo;18 tot 23 jaar;2007, vrijdag 28 september;310.0;220.0;90.0;72.1
5271;< 0,5 keer minimum(jeugd)loon;Schoolverlaters met baan;Vavo;18 tot 23 jaar;2008, vrijdag 26 september;380.0;270.0;120.0;69.7
5272;< 0,5 keer minimum(jeugd)loon;Schoolverlaters met baan;Vavo;<= 22 jaar;2005, vrijdag 30 september;;;;
5273;< 0,5 keer minimum(jeugd)loon;Schoolverlaters met baan;Vavo;<= 22 jaar;2006, vrijdag 29 september;380.0;270.0;110.0;71.0
5274;< 0,5 keer minimum(jeugd)loon;Schoolverlaters met baan;Vavo;<= 22 jaar;2007, vrijdag 28 september;320.0;240.0;90.0;73.5
5275;< 0,5 keer minimum(jeugd)loon;Schoolverlaters met baan;Vavo;<= 22 jaar;2008, vrijdag 26 september;400.0;280.0;120.0;70.9
5276;< 0,5 keer minimum(jeugd)loon;Schoolverlaters met baan;Vavo;>= 23 jaar;2005, vrijdag 30 september;;;;
5277;< 0,5 keer minimum(jeugd)loon;Schoolverlaters met baan;Vavo;>= 23 jaar;2006, vrijdag 29 september;50.0;50.0;;88.2
5278;< 0,5 keer minimum(jeugd)loon;Schoolverlaters met baan;Vavo;>= 23 jaar;2007, vrijdag 28 september;70.0;60.0;10.0;82.2
5279;< 0,5 keer minimum(jeugd)loon;Schoolverlaters met baan;Vavo;>= 23 jaar;2008, vrijdag 26 september;60.0;40.0;20.0;67.2
5280;< 0,5 keer minimum(jeugd)loon;1;Totaal populatie;Totaal leeftijd;2005, vrijdag 30 september;620.0;330.0;290.0;52.7
5281;< 0,5 keer minimum(jeugd)loon;1;Totaal populatie;Totaal leeftijd;2006, vrijdag 29 september;280.0;150.0;140.0;51.8
5282;< 0,5 keer minimum(jeugd)loon;1;Totaal populatie;Totaal leeftijd;2007, vrijdag 28 september;280.0;140.0;140.0;51.1
5283;< 0,5 keer minimum(jeugd)loon;1;Totaal populatie;Totaal leeftijd;2008, vrijdag 26 september;210.0;100.0;120.0;45.8
5284;< 0,5 keer minimum(jeugd)loon;1;Totaal populatie;<= 17 jaar;2005, vrijdag 30 september;90.0;80.0;10.0;87.4
5285;< 0,5 keer minimum(jeugd)loon;1;Totaal populatie;<= 17 jaar;2006, vrijdag 29 september;40.0;40.0;;83.3
5286;< 0,5 keer minimum(jeugd)loon;1;Totaal populatie;<= 17 jaar;2007, vrijdag 28 september;40.0;30.0;;80.6
5287;< 0,5 keer minimum(jeugd)loon;1;Totaal populatie;<= 17 jaar;2008, vrijdag 26 september;30.0;20.0;;69.2
5288;< 0,5 keer minimum(jeugd)loon;1;Totaal populatie;18 tot 23 jaar;2005, vrijdag 30 september;440.0;210.0;230.0;46.7
5289;< 0,5 keer minimum(jeugd)loon;1;Totaal populatie;18 tot 23 jaar;2006, vrijdag 29 september;200.0;100.0;110.0;46.6
5290;< 0,5 keer minimum(jeugd)loon;1;Totaal populatie;18 tot 23 jaar;2007, vrijdag 28 september;180.0;90.0;90.0;50.0
5291;< 0,5 keer minimum(jeugd)loon;1;Totaal populatie;18 tot 23 jaar;2008, vrijdag 26 september;140.0;60.0;80.0;43.0
5292;< 0,5 keer minimum(jeugd)loon;1;Totaal populatie;<= 22 jaar;2005, vrijdag 30 september;530.0;280.0;250.0;53.4
5293;< 0,5 keer minimum(jeugd)loon;1;Totaal populatie;<= 22 jaar;2006, vrijdag 29 september;250.0;130.0;120.0;52.8
5294;< 0,5 keer minimum(jeugd)loon;1;Totaal populatie;<= 22 jaar;2007, vrijdag 28 september;210.0;120.0;100.0;55.2
5295;< 0,5 keer minimum(jeugd)loon;1;Totaal populatie;<= 22 jaar;2008, vrijdag 26 september;160.0;80.0;90.0;47.2
5296;< 0,5 keer minimum(jeugd)loon;1;Totaal populatie;>= 23 jaar;2005, vrijdag 30 september;90.0;50.0;50.0;48.4
5297;< 0,5 keer minimum(jeugd)loon;1;Totaal populatie;>= 23 jaar;2006, vrijdag 29 september;40.0;20.0;20.0;44.7
5298;< 0,5 keer minimum(jeugd)loon;1;Totaal populatie;>= 23 jaar;2007, vrijdag 28 september;60.0;20.0;40.0;37.5
5299;< 0,5 keer minimum(jeugd)loon;1;Totaal populatie;>= 23 jaar;2008, vrijdag 26 september;50.0;20.0;30.0;41.2
5300;< 0,5 keer minimum(jeugd)loon;1;Voortgezet onderwijs;Totaal leeftijd;2005, vrijdag 30 september;90.0;60.0;30.0;66.3
5301;< 0,5 keer minimum(jeugd)loon;1;Voortgezet onderwijs;Totaal leeftijd;2006, vrijdag 29 september;40.0;20.0;20.0;56.8
5302;< 0,5 keer minimum(jeugd)loon;1;Voortgezet onderwijs;Totaal leeftijd;2007, vrijdag 28 september;40.0;20.0;20.0;48.7
5303;< 0,5 keer minimum(jeugd)loon;1;Voortgezet onderwijs;Totaal leeftijd;2008, vrijdag 26 september;30.0;10.0;10.0;44.0
5304;< 0,5 keer minimum(jeugd)loon;1;Voortgezet onderwijs;<= 17 jaar;2005, vrijdag 30 september;50.0;40.0;;86.7
5305;< 0,5 keer minimum(jeugd)loon;1;Voortgezet onderwijs;<= 17 jaar;2006, vrijdag 29 september;20.0;20.0;;75.0
5306;< 0,5 keer minimum(jeugd)loon;1;Voortgezet onderwijs;<= 17 jaar;2007, vrijdag 28 september;20.0;10.0;;65.0
5307;< 0,5 keer minimum(jeugd)loon;1;Voortgezet onderwijs;<= 17 jaar;2008, vrijdag 26 september;10.0;;;
5308;< 0,5 keer minimum(jeugd)loon;1;Voortgezet onderwijs;18 tot 23 jaar;2005, vrijdag 30 september;40.0;20.0;20.0;43.9
5309;< 0,5 keer minimum(jeugd)loon;1;Voortgezet onderwijs;18 tot 23 jaar;2006, vrijdag 29 september;10.0;;10.0;
5310;< 0,5 keer minimum(jeugd)loon;1;Voortgezet onderwijs;18 tot 23 jaar;2007, vrijdag 28 september;20.0;;10.0;
5311;< 0,5 keer minimum(jeugd)loon;1;Voortgezet onderwijs;18 tot 23 jaar;2008, vrijdag 26 september;10.0;;;
5312;< 0,5 keer minimum(jeugd)loon;1;Voortgezet onderwijs;<= 22 jaar;2005, vrijdag 30 september;90.0;60.0;30.0;66.3
5313;< 0,5 keer minimum(jeugd)loon;1;Voortgezet onderwijs;<= 22 jaar;2006, vrijdag 29 september;40.0;20.0;20.0;56.8
5314;< 0,5 keer minimum(jeugd)loon;1;Voortgezet onderwijs;<= 22 jaar;2007, vrijdag 28 september;40.0;20.0;20.0;48.7
5315;< 0,5 keer minimum(jeugd)loon;1;Voortgezet onderwijs;<= 22 jaar;2008, vrijdag 26 september;30.0;10.0;10.0;44.0
5316;< 0,5 keer minimum(jeugd)loon;1;Voortgezet onderwijs;>= 23 jaar;2005, vrijdag 30 september;0.0;0.0;0.0;0.0
5317;< 0,5 keer minimum(jeugd)loon;1;Voortgezet onderwijs;>= 23 jaar;2006, vrijdag 29 september;0.0;0.0;0.0;0.0
5318;< 0,5 keer minimum(jeugd)loon;1;Voortgezet onderwijs;>= 23 jaar;2007, vrijdag 28 september;0.0;0.0;0.0;0.0
5319;< 0,5 keer minimum(jeugd)loon;1;Voortgezet onderwijs;>= 23 jaar;2008, vrijdag 26 september;0.0;0.0;0.0;0.0
5320;< 0,5 keer minimum(jeugd)loon;1;Mbo (inclusief extraneï);Totaal leeftijd;2005, vrijdag 30 september;530.0;270.0;260.0;50.5
5321;< 0,5 keer minimum(jeugd)loon;1;Mbo (inclusief extraneï);Totaal leeftijd;2006, vrijdag 29 september;240.0;120.0;120.0;50.6
5322;< 0,5 keer minimum(jeugd)loon;1;Mbo (inclusief extraneï);Totaal leeftijd;2007, vrijdag 28 september;230.0;120.0;110.0;50.6
5323;< 0,5 keer minimum(jeugd)loon;1;Mbo (inclusief extraneï);Totaal leeftijd;2008, vrijdag 26 september;180.0;80.0;100.0;44.8
5324;< 0,5 keer minimum(jeugd)loon;1;Mbo (inclusief extraneï);<= 17 jaar;2005, vrijdag 30 september;40.0;40.0;;88.1
5325;< 0,5 keer minimum(jeugd)loon;1;Mbo (inclusief extraneï);<= 17 jaar;2006, vrijdag 29 september;20.0;20.0;;94.4
5326;< 0,5 keer minimum(jeugd)loon;1;Mbo (inclusief extraneï);<= 17 jaar;2007, vrijdag 28 september;20.0;20.0;0.0;100.0
5327;< 0,5 keer minimum(jeugd)loon;1;Mbo (inclusief extraneï);<= 17 jaar;2008, vrijdag 26 september;10.0;10.0;;84.6
5328;< 0,5 keer minimum(jeugd)loon;1;Mbo (inclusief extraneï);18 tot 23 jaar;2005, vrijdag 30 september;400.0;190.0;210.0;47.0
5329;< 0,5 keer minimum(jeugd)loon;1;Mbo (inclusief extraneï);18 tot 23 jaar;2006, vrijdag 29 september;190.0;90.0;100.0;47.9
5330;< 0,5 keer minimum(jeugd)loon;1;Mbo (inclusief extraneï);18 tot 23 jaar;2007, vrijdag 28 september;150.0;80.0;80.0;51.0
5331;< 0,5 keer minimum(jeugd)loon;1;Mbo (inclusief extraneï);18 tot 23 jaar;2008, vrijdag 26 september;120.0;50.0;70.0;42.5
5332;< 0,5 keer minimum(jeugd)loon;1;Mbo (inclusief extraneï);<= 22 jaar;2005, vrijdag 30 september;440.0;220.0;220.0;50.9
5333;< 0,5 keer minimum(jeugd)loon;1;Mbo (inclusief extraneï);<= 22 jaar;2006, vrijdag 29 september;210.0;110.0;100.0;51.9
5334;< 0,5 keer minimum(jeugd)loon;1;Mbo (inclusief extraneï);<= 22 jaar;2007, vrijdag 28 september;170.0;90.0;80.0;55.6
5335;< 0,5 keer minimum(jeugd)loon;1;Mbo (inclusief extraneï);<= 22 jaar;2008, vrijdag 26 september;130.0;60.0;70.0;46.6
5336;< 0,5 keer minimum(jeugd)loon;1;Mbo (inclusief extraneï);>= 23 jaar;2005, vrijdag 30 september;90.0;50.0;50.0;48.4
5337;< 0,5 keer minimum(jeugd)loon;1;Mbo (inclusief extraneï);>= 23 jaar;2006, vrijdag 29 september;40.0;20.0;20.0;43.2
5338;< 0,5 keer minimum(jeugd)loon;1;Mbo (inclusief extraneï);>= 23 jaar;2007, vrijdag 28 september;60.0;20.0;40.0;37.1
5339;< 0,5 keer minimum(jeugd)loon;1;Mbo (inclusief extraneï);>= 23 jaar;2008, vrijdag 26 september;50.0;20.0;30.0;39.6
5340;< 0,5 keer minimum(jeugd)loon;1;Mbo (exclusief extraneï);Totaal leeftijd;2005, vrijdag 30 september;520.0;260.0;260.0;50.4
5341;< 0,5 keer minimum(jeugd)loon;1;Mbo (exclusief extraneï);Totaal leeftijd;2006, vrijdag 29 september;230.0;120.0;110.0;51.5
5342;< 0,5 keer minimum(jeugd)loon;1;Mbo (exclusief extraneï);Totaal leeftijd;2007, vrijdag 28 september;220.0;110.0;110.0;51.6
5343;< 0,5 keer minimum(jeugd)loon;1;Mbo (exclusief extraneï);Totaal leeftijd;2008, vrijdag 26 september;180.0;80.0;100.0;45.2
5344;< 0,5 keer minimum(jeugd)loon;1;Mbo (exclusief extraneï);<= 17 jaar;2005, vrijdag 30 september;40.0;40.0;;88.1
5345;< 0,5 keer minimum(jeugd)loon;1;Mbo (exclusief extraneï);<= 17 jaar;2006, vrijdag 29 september;20.0;20.0;;94.4
5346;< 0,5 keer minimum(jeugd)loon;1;Mbo (exclusief extraneï);<= 17 jaar;2007, vrijdag 28 september;20.0;20.0;0.0;100.0
5347;< 0,5 keer minimum(jeugd)loon;1;Mbo (exclusief extraneï);<= 17 jaar;2008, vrijdag 26 september;10.0;10.0;;84.6
5348;< 0,5 keer minimum(jeugd)loon;1;Mbo (exclusief extraneï);18 tot 23 jaar;2005, vrijdag 30 september;390.0;180.0;210.0;46.8
5349;< 0,5 keer minimum(jeugd)loon;1;Mbo (exclusief extraneï);18 tot 23 jaar;2006, vrijdag 29 september;180.0;90.0;90.0;48.9
5350;< 0,5 keer minimum(jeugd)loon;1;Mbo (exclusief extraneï);18 tot 23 jaar;2007, vrijdag 28 september;150.0;80.0;70.0;51.4
5351;< 0,5 keer minimum(jeugd)loon;1;Mbo (exclusief extraneï);18 tot 23 jaar;2008, vrijdag 26 september;120.0;50.0;70.0;43.2
5352;< 0,5 keer minimum(jeugd)loon;1;Mbo (exclusief extraneï);<= 22 jaar;2005, vrijdag 30 september;440.0;220.0;210.0;50.8
5353;< 0,5 keer minimum(jeugd)loon;1;Mbo (exclusief extraneï);<= 22 jaar;2006, vrijdag 29 september;190.0;100.0;90.0;53.1
5354;< 0,5 keer minimum(jeugd)loon;1;Mbo (exclusief extraneï);<= 22 jaar;2007, vrijdag 28 september;160.0;90.0;70.0;55.8
5355;< 0,5 keer minimum(jeugd)loon;1;Mbo (exclusief extraneï);<= 22 jaar;2008, vrijdag 26 september;130.0;60.0;70.0;47.3
5356;< 0,5 keer minimum(jeugd)loon;1;Mbo (exclusief extraneï);>= 23 jaar;2005, vrijdag 30 september;90.0;40.0;50.0;48.3
5357;< 0,5 keer minimum(jeugd)loon;1;Mbo (exclusief extraneï);>= 23 jaar;2006, vrijdag 29 september;30.0;10.0;20.0;42.4
5358;< 0,5 keer minimum(jeugd)loon;1;Mbo (exclusief extraneï);>= 23 jaar;2007, vrijdag 28 september;60.0;20.0;30.0;39.3
5359;< 0,5 keer minimum(jeugd)loon;1;Mbo (exclusief extraneï);>= 23 jaar;2008, vrijdag 26 september;50.0;20.0;30.0;39.1
5360;< 0,5 keer minimum(jeugd)loon;1;Bol;Totaal leeftijd;2005, vrijdag 30 september;340.0;160.0;180.0;45.7
5361;< 0,5 keer minimum(jeugd)loon;1;Bol;Totaal leeftijd;2006, vrijdag 29 september;130.0;70.0;70.0;49.2
5362;< 0,5 keer minimum(jeugd)loon;1;Bol;Totaal leeftijd;2007, vrijdag 28 september;140.0;70.0;70.0;48.1
5363;< 0,5 keer minimum(jeugd)loon;1;Bol;Totaal leeftijd;2008, vrijdag 26 september;110.0;50.0;70.0;41.4
5364;< 0,5 keer minimum(jeugd)loon;1;Bol;<= 17 jaar;2005, vrijdag 30 september;30.0;30.0;;86.7
5365;< 0,5 keer minimum(jeugd)loon;1;Bol;<= 17 jaar;2006, vrijdag 29 september;10.0;10.0;0.0;100.0
5366;< 0,5 keer minimum(jeugd)loon;1;Bol;<= 17 jaar;2007, vrijdag 28 september;10.0;10.0;0.0;100.0
5367;< 0,5 keer minimum(jeugd)loon;1;Bol;<= 17 jaar;2008, vrijdag 26 september;;;;
5368;< 0,5 keer minimum(jeugd)loon;1;Bol;18 tot 23 jaar;2005, vrijdag 30 september;270.0;110.0;150.0;42.3
5369;< 0,5 keer minimum(jeugd)loon;1;Bol;18 tot 23 jaar;2006, vrijdag 29 september;110.0;50.0;60.0;43.4
5370;< 0,5 keer minimum(jeugd)loon;1;Bol;18 tot 23 jaar;2007, vrijdag 28 september;100.0;50.0;60.0;44.2
5371;< 0,5 keer minimum(jeugd)loon;1;Bol;18 tot 23 jaar;2008, vrijdag 26 september;80.0;30.0;50.0;39.0
5372;< 0,5 keer minimum(jeugd)loon;1;Bol;<= 22 jaar;2005, vrijdag 30 september;300.0;140.0;160.0;46.8
5373;< 0,5 keer minimum(jeugd)loon;1;Bol;<= 22 jaar;2006, vrijdag 29 september;120.0;60.0;60.0;49.6
5374;< 0,5 keer minimum(jeugd)loon;1;Bol;<= 22 jaar;2007, vrijdag 28 september;110.0;60.0;60.0;49.1
5375;< 0,5 keer minimum(jeugd)loon;1;Bol;<= 22 jaar;2008, vrijdag 26 september;90.0;40.0;50.0;44.0
5376;< 0,5 keer minimum(jeugd)loon;1;Bol;>= 23 jaar;2005, vrijdag 30 september;40.0;20.0;30.0;38.6
5377;< 0,5 keer minimum(jeugd)loon;1;Bol;>= 23 jaar;2006, vrijdag 29 september;10.0;;;
5378;< 0,5 keer minimum(jeugd)loon;1;Bol;>= 23 jaar;2007, vrijdag 28 september;20.0;;10.0;
5379;< 0,5 keer minimum(jeugd)loon;1;Bol;>= 23 jaar;2008, vrijdag 26 september;20.0;;10.0;
5380;< 0,5 keer minimum(jeugd)loon;1;Bbl;Totaal leeftijd;2005, vrijdag 30 september;190.0;110.0;80.0;58.9
5381;< 0,5 keer minimum(jeugd)loon;1;Bbl;Totaal leeftijd;2006, vrijdag 29 september;100.0;50.0;40.0;54.7
5382;< 0,5 keer minimum(jeugd)loon;1;Bbl;Totaal leeftijd;2007, vrijdag 28 september;80.0;50.0;40.0;57.1
5383;< 0,5 keer minimum(jeugd)loon;1;Bbl;Totaal leeftijd;2008, vrijdag 26 september;70.0;30.0;30.0;51.5
5384;< 0,5 keer minimum(jeugd)loon;1;Bbl;<= 17 jaar;2005, vrijdag 30 september;10.0;10.0;;91.7
5385;< 0,5 keer minimum(jeugd)loon;1;Bbl;<= 17 jaar;2006, vrijdag 29 september;;;;
5386;< 0,5 keer minimum(jeugd)loon;1;Bbl;<= 17 jaar;2007, vrijdag 28 september;;;0.0;
5387;< 0,5 keer minimum(jeugd)loon;1;Bbl;<= 17 jaar;2008, vrijdag 26 september;;;;
5388;< 0,5 keer minimum(jeugd)loon;1;Bbl;18 tot 23 jaar;2005, vrijdag 30 september;130.0;70.0;60.0;56.3
5389;< 0,5 keer minimum(jeugd)loon;1;Bbl;18 tot 23 jaar;2006, vrijdag 29 september;70.0;40.0;30.0;57.1
5390;< 0,5 keer minimum(jeugd)loon;1;Bbl;18 tot 23 jaar;2007, vrijdag 28 september;40.0;30.0;10.0;68.2
5391;< 0,5 keer minimum(jeugd)loon;1;Bbl;18 tot 23 jaar;2008, vrijdag 26 september;40.0;20.0;20.0;52.8
5392;< 0,5 keer minimum(jeugd)loon;1;Bbl;<= 22 jaar;2005, vrijdag 30 september;140.0;80.0;60.0;59.3
5393;< 0,5 keer minimum(jeugd)loon;1;Bbl;<= 22 jaar;2006, vrijdag 29 september;80.0;40.0;30.0;58.7
5394;< 0,5 keer minimum(jeugd)loon;1;Bbl;<= 22 jaar;2007, vrijdag 28 september;50.0;40.0;10.0;71.4
5395;< 0,5 keer minimum(jeugd)loon;1;Bbl;<= 22 jaar;2008, vrijdag 26 september;40.0;20.0;20.0;55.0
5396;< 0,5 keer minimum(jeugd)loon;1;Bbl;>= 23 jaar;2005, vrijdag 30 september;50.0;30.0;20.0;57.8
5397;< 0,5 keer minimum(jeugd)loon;1;Bbl;>= 23 jaar;2006, vrijdag 29 september;20.0;;10.0;
5398;< 0,5 keer minimum(jeugd)loon;1;Bbl;>= 23 jaar;2007, vrijdag 28 september;40.0;10.0;20.0;37.1
5399;< 0,5 keer minimum(jeugd)loon;1;Bbl;>= 23 jaar;2008, vrijdag 26 september;30.0;10.0;10.0;46.2
5400;< 0,5 keer minimum(jeugd)loon;1;Mbo extraneï;Totaal leeftijd;2005, vrijdag 30 september;;;;
5401;< 0,5 keer minimum(jeugd)loon;1;Mbo extraneï;Totaal leeftijd;2006, vrijdag 29 september;20.0;;10.0;
5402;< 0,5 keer minimum(jeugd)loon;1;Mbo extraneï;Totaal leeftijd;2007, vrijdag 28 september;10.0;;;
5403;< 0,5 keer minimum(jeugd)loon;1;Mbo extraneï;Totaal leeftijd;2008, vrijdag 26 september;;;;
5404;< 0,5 keer minimum(jeugd)loon;1;Mbo extraneï;<= 17 jaar;2005, vrijdag 30 september;0.0;0.0;0.0;0.0
5405;< 0,5 keer minimum(jeugd)loon;1;Mbo extraneï;<= 17 jaar;2006, vrijdag 29 september;0.0;0.0;0.0;0.0
5406;< 0,5 keer minimum(jeugd)loon;1;Mbo extraneï;<= 17 jaar;2007, vrijdag 28 september;;;0.0;
5407;< 0,5 keer minimum(jeugd)loon;1;Mbo extraneï;<= 17 jaar;2008, vrijdag 26 september;0.0;0.0;0.0;0.0
5408;< 0,5 keer minimum(jeugd)loon;1;Mbo extraneï;18 tot 23 jaar;2005, vrijdag 30 september;;;;
5409;< 0,5 keer minimum(jeugd)loon;1;Mbo extraneï;18 tot 23 jaar;2006, vrijdag 29 september;10.0;;;
5410;< 0,5 keer minimum(jeugd)loon;1;Mbo extraneï;18 tot 23 jaar;2007, vrijdag 28 september;;;;
5411;< 0,5 keer minimum(jeugd)loon;1;Mbo extraneï;18 tot 23 jaar;2008, vrijdag 26 september;;0.0;;0.0
5412;< 0,5 keer minimum(jeugd)loon;1;Mbo extraneï;<= 22 jaar;2005, vrijdag 30 september;;;;
5413;< 0,5 keer minimum(jeugd)loon;1;Mbo extraneï;<= 22 jaar;2006, vrijdag 29 september;10.0;;;
5414;< 0,5 keer minimum(jeugd)loon;1;Mbo extraneï;<= 22 jaar;2007, vrijdag 28 september;;;;
5415;< 0,5 keer minimum(jeugd)loon;1;Mbo extraneï;<= 22 jaar;2008, vrijdag 26 september;;0.0;;0.0
5416;< 0,5 keer minimum(jeugd)loon;1;Mbo extraneï;>= 23 jaar;2005, vrijdag 30 september;;;;
