ID;SelectieEersteJaar;SelectieTweedeJaar;Perioden;Koopkrachtverandering_1;k_10ePercentiel_2;k_25ePercentiel_3;k_50ePercentiel_4;k_75ePercentiel_5;k_90ePercentiel_6;PercentageVanDeBevolking_7;PercentageVanCategorieInEersteJaar_8;PercentageAchteruit_9
650;504;504;1981-1983;-2.2;-14;-7.4;-2.2;3.7;13;41;79.0;60
651;504;504;1983-1985;-0.9;-13;-5.6;-0.9;5.0;15;42;78.0;56
652;504;504;1984-1985;2.1;-16;-4.6;2.1;10.6;24;44;86.0;41
653;504;504;1985-1986;5.2;-15;-1.8;5.2;12.8;25;50;89.0;30
654;504;504;1985-1987;4.8;-8;0.2;4.8;10.6;18;47;85.0;24
655;504;504;1986-1987;4.5;-14;-2.1;4.5;13.6;27;53;90.0;30
656;504;504;1987-1988;2.0;-16;-4.0;2.0;10.3;23;56;90.0;40
657;504;504;1987-1989;2.8;-8;-1.4;2.8;8.8;17;53;85.0;32
658;504;504;1988-1989;3.2;-13;-2.5;3.2;11.6;25;57;90.0;33
659;504;504;1989-1990;4.8;-13;-2.0;4.8;13.3;26;57;89.0;30
660;504;504;1989-1991;3.1;-9;-1.5;3.1;9.2;17;53;85.0;32
661;504;504;1990-1991;1.3;-16;-4.5;1.3;8.9;21;56;91.0;43
662;504;504;1991-1992;1.1;-15;-4.4;1.1;8.5;20;58;92.0;42
663;504;504;1991-1993;1.2;-11;-3.2;1.2;6.5;13;54;87.0;40
664;504;504;1992-1993;1.5;-16;-4.5;1.5;8.3;19;58;91.0;40
665;504;504;1993-1994;0.7;-17;-5.2;0.7;7.9;19;58;91.0;47
666;504;504;1993-1995;1.0;-10;-3.3;1.0;6.3;14;55;86.0;42
667;504;504;1994-1995;1.6;-14;-4.1;1.6;9.1;21;58;91.0;40
668;504;504;1995-1996;1.5;-15;-4.3;1.5;8.7;20;58;92.0;40
669;504;504;1995-1997;1.6;-10;-2.9;1.6;6.9;14;56;87.0;38
670;504;504;1996-1997;1.8;-15;-4.2;1.8;9.9;22;60;92.0;40
671;504;504;1997-1998;3.0;-14;-3.3;3.0;10.4;23;60;92.0;35
672;504;504;1997-1999;2.1;-10;-2.3;2.1;7.7;15;57;87.0;35
673;504;504;1998-1999;1.6;-15;-4.3;1.6;9.8;22;60;92.0;40
674;504;504;1999-2000;2.6;-14;-3.4;2.6;11.3;24;60;92.0;37
