ID;Persoonskenmerken;Geslacht;Perioden;WerkzameBeroepsbevolking_1;RegelmatigeWerktijden_2;TotaalOnregelmatigeWerktijden_3;Avondwerk_4;Nachtwerk_5;Zaterdag_6;Zondag_7;WerktijdenOnbekend_8
589;13000;Mannen en vrouwen;2003;517.0;235.0;282.0;221.0;93.0;224.0;152.0;
590;13000;Mannen en vrouwen;2004;527.0;225.0;303.0;234.0;96.0;240.0;161.0;
591;13000;Mannen en vrouwen;2005;552.0;239.0;313.0;249.0;102.0;241.0;171.0;
592;13000;Mannen en vrouwen;2006;558.0;234.0;323.0;245.0;105.0;260.0;177.0;
593;13000;Mannen en vrouwen;2007;624.0;269.0;354.0;270.0;100.0;271.0;181.0;
594;13000;Mannen en vrouwen;2008;680.0;290.0;390.0;303.0;115.0;300.0;203.0;
595;13000;Mannen en vrouwen;2009;668.0;279.0;388.0;304.0;117.0;308.0;214.0;
596;13000;Mannen en vrouwen;2010;663.0;265.0;398.0;308.0;123.0;305.0;225.0;
597;13000;Mannen en vrouwen;2011;695.0;273.0;421.0;318.0;120.0;338.0;243.0;
598;13000;Mannen en vrouwen;2012;702.0;280.0;420.0;322.0;123.0;336.0;251.0;2.0
599;13000;Mannen en vrouwen;2013;670.0;249.0;421.0;323.0;122.0;344.0;244.0;
600;13000;Mannen;2000;285.0;114.0;171.0;129.0;70.0;135.0;87.0;
601;13000;Mannen;2001 voor revisie;302.0;123.0;180.0;140.0;67.0;140.0;90.0;
602;13000;Mannen;2001 na revisie;302.0;119.0;182.0;142.0;70.0;143.0;92.0;
603;13000;Mannen;2002;318.0;126.0;191.0;155.0;65.0;151.0;102.0;
604;13000;Mannen;2003;312.0;129.0;183.0;145.0;72.0;147.0;100.0;
605;13000;Mannen;2004;318.0;120.0;198.0;152.0;75.0;159.0;103.0;
606;13000;Mannen;2005;336.0;130.0;206.0;166.0;81.0;162.0;114.0;
607;13000;Mannen;2006;337.0;123.0;213.0;162.0;84.0;174.0;115.0;
608;13000;Mannen;2007;368.0;144.0;224.0;172.0;79.0;173.0;115.0;
609;13000;Mannen;2008;399.0;149.0;250.0;193.0;86.0;196.0;126.0;
610;13000;Mannen;2009;387.0;141.0;245.0;194.0;91.0;198.0;133.0;
611;13000;Mannen;2010;379.0;134.0;245.0;193.0;97.0;193.0;141.0;
612;13000;Mannen;2011;395.0;133.0;262.0;201.0;91.0;218.0;153.0;
613;13000;Mannen;2012;394.0;130.0;263.0;203.0;94.0;214.0;156.0;
614;13000;Mannen;2013;369.0;117.0;251.0;196.0;91.0;208.0;141.0;
615;13000;Vrouwen;2000;164.0;84.0;80.0;55.0;16.0;61.0;43.0;
616;13000;Vrouwen;2001 voor revisie;191.0;105.0;87.0;65.0;21.0;65.0;44.0;
617;13000;Vrouwen;2001 na revisie;191.0;104.0;87.0;65.0;20.0;66.0;43.0;
618;13000;Vrouwen;2002;198.0;103.0;96.0;71.0;23.0;70.0;46.0;
619;13000;Vrouwen;2003;205.0;106.0;99.0;76.0;21.0;76.0;52.0;
620;13000;Vrouwen;2004;210.0;105.0;105.0;82.0;21.0;81.0;59.0;
621;13000;Vrouwen;2005;216.0;109.0;107.0;83.0;20.0;79.0;57.0;
622;13000;Vrouwen;2006;221.0;111.0;110.0;83.0;21.0;86.0;62.0;
623;13000;Vrouwen;2007;256.0;125.0;130.0;98.0;20.0;98.0;66.0;
624;13000;Vrouwen;2008;281.0;140.0;140.0;110.0;28.0;105.0;77.0;
625;13000;Vrouwen;2009;281.0;138.0;143.0;110.0;27.0;110.0;82.0;
626;13000;Vrouwen;2010;284.0;131.0;152.0;115.0;26.0;112.0;84.0;
627;13000;Vrouwen;2011;300.0;141.0;159.0;117.0;29.0;120.0;90.0;
628;13000;Vrouwen;2012;308.0;150.0;157.0;119.0;29.0;122.0;96.0;
629;13000;Vrouwen;2013;301.0;132.0;169.0;127.0;31.0;136.0;103.0;
630;13355;Mannen en vrouwen;2000;;;;;;;;
631;13355;Mannen en vrouwen;2001 voor revisie;;;;;;;;
632;13355;Mannen en vrouwen;2001 na revisie;;;;;;;;
633;13355;Mannen en vrouwen;2002;;;;;;;;
634;13355;Mannen en vrouwen;2003;;;;;;;;
635;13355;Mannen en vrouwen;2004;;;;;;;;
636;13355;Mannen en vrouwen;2005;;;;;;;;
637;13355;Mannen en vrouwen;2006;;;;;;;;
638;13355;Mannen en vrouwen;2007;;;;;;;;
639;13355;Mannen en vrouwen;2008;;;;;;;;
640;13355;Mannen en vrouwen;2009;;;;;;;;
641;13355;Mannen en vrouwen;2010;5.0;;;;;;;
642;13355;Mannen en vrouwen;2011;8.0;;;;;;;
643;13355;Mannen en vrouwen;2012;7.0;;;;;;;
644;13355;Mannen en vrouwen;2013;8.0;;;;;;;
645;13355;Mannen;2000;;;;;;;;
646;13355;Mannen;2001 voor revisie;;;;;;;;
647;13355;Mannen;2001 na revisie;;;;;;;;
648;13355;Mannen;2002;;;;;;;;
649;13355;Mannen;2003;;;;;;;;
650;13355;Mannen;2004;;;;;;;;
651;13355;Mannen;2005;;;;;;;;
652;13355;Mannen;2006;;;;;;;;
653;13355;Mannen;2007;;;;;;;;
654;13355;Mannen;2008;;;;;;;;
655;13355;Mannen;2009;;;;;;;;
656;13355;Mannen;2010;2.0;;;;;;;
657;13355;Mannen;2011;5.0;;;;;;;
658;13355;Mannen;2012;4.0;;;;;;;
659;13355;Mannen;2013;4.0;;;;;;;
660;13355;Vrouwen;2000;;;;;;;;
661;13355;Vrouwen;2001 voor revisie;;;;;;;;
662;13355;Vrouwen;2001 na revisie;;;;;;;;
663;13355;Vrouwen;2002;;;;;;;;
664;13355;Vrouwen;2003;;;;;;;;
665;13355;Vrouwen;2004;;;;;;;;
666;13355;Vrouwen;2005;;;;;;;;
667;13355;Vrouwen;2006;;;;;;;;
668;13355;Vrouwen;2007;;;;;;;;
669;13355;Vrouwen;2008;;;;;;;;
670;13355;Vrouwen;2009;;;;;;;;
671;13355;Vrouwen;2010;3.0;;;;;;;
672;13355;Vrouwen;2011;2.0;;;;;;;
673;13355;Vrouwen;2012;3.0;;;;;;;
674;13355;Vrouwen;2013;4.0;;;;;;;
675;21590;Mannen en vrouwen;2000;972.0;426.0;545.0;432.0;184.0;441.0;303.0;2.0
676;21590;Mannen en vrouwen;2001 voor revisie;1002.0;452.0;550.0;440.0;186.0;447.0;306.0;
677;21590;Mannen en vrouwen;2001 na revisie;996.0;447.0;548.0;437.0;184.0;448.0;306.0;
678;21590;Mannen en vrouwen;2002;1012.0;460.0;552.0;443.0;177.0;437.0;309.0;
679;21590;Mannen en vrouwen;2003;997.0;431.0;566.0;455.0;181.0;450.0;321.0;
680;21590;Mannen en vrouwen;2004;1009.0;428.0;581.0;463.0;193.0;467.0;333.0;
681;21590;Mannen en vrouwen;2005;994.0;448.0;546.0;448.0;191.0;424.0;318.0;
682;21590;Mannen en vrouwen;2006;1027.0;459.0;567.0;456.0;191.0;454.0;320.0;
683;21590;Mannen en vrouwen;2007;1097.0;473.0;623.0;504.0;194.0;495.0;364.0;
684;21590;Mannen en vrouwen;2008;1104.0;472.0;632.0;511.0;201.0;504.0;355.0;
685;21590;Mannen en vrouwen;2009;1093.0;471.0;623.0;504.0;194.0;493.0;359.0;
686;21590;Mannen en vrouwen;2010;1097.0;433.0;663.0;542.0;205.0;517.0;388.0;
687;21590;Mannen en vrouwen;2011;1095.0;388.0;706.0;573.0;211.0;564.0;417.0;
688;21590;Mannen en vrouwen;2012;1090.0;401.0;689.0;545.0;198.0;557.0;418.0;
689;21590;Mannen en vrouwen;2013;1139.0;405.0;734.0;593.0;204.0;606.0;445.0;
690;21590;Mannen;2000;591.0;245.0;344.0;274.0;126.0;281.0;184.0;
691;21590;Mannen;2001 voor revisie;611.0;263.0;348.0;273.0;124.0;284.0;187.0;
692;21590;Mannen;2001 na revisie;615.0;264.0;351.0;274.0;123.0;286.0;187.0;
693;21590;Mannen;2002;619.0;275.0;344.0;276.0;119.0;272.0;179.0;
694;21590;Mannen;2003;605.0;254.0;351.0;280.0;126.0;283.0;188.0;
695;21590;Mannen;2004;605.0;245.0;360.0;285.0;133.0;294.0;200.0;
696;21590;Mannen;2005;610.0;257.0;353.0;288.0;141.0;279.0;205.0;
697;21590;Mannen;2006;616.0;270.0;346.0;274.0;134.0;281.0;192.0;
698;21590;Mannen;2007;669.0;285.0;384.0;309.0;132.0;309.0;216.0;
699;21590;Mannen;2008;684.0;279.0;404.0;325.0;143.0;322.0;217.0;
700;21590;Mannen;2009;667.0;278.0;389.0;309.0;136.0;311.0;216.0;
701;21590;Mannen;2010;658.0;239.0;418.0;345.0;147.0;334.0;239.0;
702;21590;Mannen;2011;655.0;217.0;438.0;359.0;151.0;359.0;253.0;
703;21590;Mannen;2012;637.0;232.0;405.0;315.0;134.0;337.0;234.0;
704;21590;Mannen;2013;667.0;226.0;441.0;351.0;133.0;372.0;253.0;
705;21590;Vrouwen;2000;382.0;180.0;201.0;158.0;58.0;160.0;119.0;
706;21590;Vrouwen;2001 voor revisie;391.0;190.0;201.0;166.0;62.0;163.0;119.0;
707;21590;Vrouwen;2001 na revisie;381.0;183.0;198.0;163.0;62.0;161.0;118.0;
708;21590;Vrouwen;2002;393.0;185.0;208.0;166.0;58.0;165.0;130.0;
709;21590;Vrouwen;2003;391.0;177.0;215.0;175.0;55.0;167.0;133.0;
710;21590;Vrouwen;2004;404.0;183.0;221.0;178.0;60.0;173.0;133.0;
711;21590;Vrouwen;2005;384.0;191.0;193.0;160.0;50.0;145.0;113.0;
712;21590;Vrouwen;2006;410.0;190.0;221.0;183.0;57.0;173.0;128.0;
713;21590;Vrouwen;2007;428.0;188.0;239.0;194.0;62.0;185.0;147.0;
714;21590;Vrouwen;2008;420.0;193.0;228.0;186.0;58.0;181.0;138.0;
715;21590;Vrouwen;2009;426.0;192.0;234.0;195.0;58.0;182.0;143.0;
716;21590;Vrouwen;2010;439.0;194.0;245.0;197.0;58.0;184.0;150.0;
717;21590;Vrouwen;2011;440.0;171.0;268.0;214.0;60.0;205.0;163.0;
718;21590;Vrouwen;2012;453.0;169.0;283.0;230.0;65.0;221.0;184.0;
719;21590;Vrouwen;2013;472.0;179.0;293.0;242.0;71.0;234.0;193.0;
720;21600;Mannen en vrouwen;2000;171.0;81.0;90.0;71.0;28.0;70.0;52.0;
721;21600;Mannen en vrouwen;2001 voor revisie;180.0;88.0;92.0;68.0;24.0;73.0;53.0;
722;21600;Mannen en vrouwen;2001 na revisie;166.0;84.0;82.0;61.0;22.0;66.0;48.0;
723;21600;Mannen en vrouwen;2002;183.0;98.0;86.0;65.0;22.0;64.0;47.0;
724;21600;Mannen en vrouwen;2003;195.0;100.0;95.0;74.0;26.0;76.0;57.0;
725;21600;Mannen en vrouwen;2004;195.0;95.0;100.0;75.0;24.0;80.0;56.0;
726;21600;Mannen en vrouwen;2005;211.0;103.0;108.0;86.0;27.0;83.0;59.0;
727;21600;Mannen en vrouwen;2006;223.0;107.0;117.0;89.0;31.0;89.0;65.0;
728;21600;Mannen en vrouwen;2007;242.0;115.0;128.0;101.0;30.0;98.0;76.0;
729;21600;Mannen en vrouwen;2008;258.0;120.0;138.0;109.0;35.0;103.0;77.0;
730;21600;Mannen en vrouwen;2009;269.0;123.0;146.0;119.0;40.0;112.0;85.0;
731;21600;Mannen en vrouwen;2010;266.0;116.0;151.0;119.0;31.0;111.0;84.0;
732;21600;Mannen en vrouwen;2011;266.0;113.0;153.0;120.0;37.0;123.0;96.0;
733;21600;Mannen en vrouwen;2012;262.0;111.0;152.0;121.0;33.0;117.0;94.0;
734;21600;Mannen en vrouwen;2013;280.0;111.0;169.0;133.0;39.0;130.0;103.0;
735;21600;Mannen;2000;42.0;19.0;24.0;19.0;8.0;18.0;11.0;
736;21600;Mannen;2001 voor revisie;37.0;17.0;20.0;15.0;7.0;17.0;11.0;
737;21600;Mannen;2001 na revisie;32.0;15.0;18.0;13.0;7.0;15.0;10.0;
738;21600;Mannen;2002;40.0;18.0;21.0;15.0;7.0;15.0;10.0;
739;21600;Mannen;2003;42.0;19.0;23.0;18.0;8.0;19.0;11.0;
740;21600;Mannen;2004;40.0;16.0;24.0;19.0;8.0;21.0;14.0;
741;21600;Mannen;2005;47.0;19.0;27.0;22.0;9.0;21.0;14.0;
742;21600;Mannen;2006;52.0;22.0;30.0;23.0;11.0;24.0;15.0;
743;21600;Mannen;2007;46.0;19.0;27.0;21.0;9.0;21.0;13.0;
744;21600;Mannen;2008;60.0;20.0;39.0;33.0;16.0;31.0;22.0;
745;21600;Mannen;2009;58.0;23.0;35.0;29.0;12.0;26.0;19.0;
746;21600;Mannen;2010;55.0;18.0;37.0;30.0;11.0;27.0;19.0;
747;21600;Mannen;2011;55.0;20.0;35.0;29.0;12.0;28.0;21.0;
748;21600;Mannen;2012;56.0;20.0;36.0;29.0;13.0;29.0;22.0;
749;21600;Mannen;2013;58.0;20.0;38.0;33.0;13.0;29.0;24.0;
750;21600;Vrouwen;2000;129.0;62.0;67.0;52.0;20.0;52.0;41.0;
751;21600;Vrouwen;2001 voor revisie;143.0;71.0;72.0;54.0;17.0;56.0;42.0;
752;21600;Vrouwen;2001 na revisie;134.0;69.0;65.0;48.0;15.0;51.0;38.0;
753;21600;Vrouwen;2002;144.0;79.0;65.0;50.0;15.0;49.0;36.0;
754;21600;Vrouwen;2003;153.0;81.0;72.0;56.0;18.0;56.0;46.0;
755;21600;Vrouwen;2004;154.0;78.0;76.0;56.0;16.0;60.0;42.0;
756;21600;Vrouwen;2005;164.0;83.0;81.0;64.0;18.0;63.0;45.0;
757;21600;Vrouwen;2006;171.0;84.0;87.0;65.0;20.0;65.0;50.0;
758;21600;Vrouwen;2007;196.0;95.0;101.0;80.0;21.0;78.0;63.0;
759;21600;Vrouwen;2008;199.0;100.0;99.0;76.0;19.0;71.0;55.0;
760;21600;Vrouwen;2009;210.0;99.0;111.0;90.0;27.0;86.0;66.0;
761;21600;Vrouwen;2010;211.0;97.0;114.0;90.0;19.0;83.0;65.0;
762;21600;Vrouwen;2011;211.0;93.0;118.0;91.0;24.0;95.0;75.0;
763;21600;Vrouwen;2012;207.0;91.0;116.0;92.0;20.0;87.0;72.0;
764;21600;Vrouwen;2013;221.0;90.0;131.0;100.0;26.0;101.0;79.0;
765;21610;Mannen en vrouwen;2000;2906.0;1203.0;1702.0;1348.0;521.0;1339.0;869.0;
766;21610;Mannen en vrouwen;2001 voor revisie;2988.0;1303.0;1684.0;1332.0;515.0;1315.0;844.0;
767;21610;Mannen en vrouwen;2001 na revisie;3071.0;1333.0;1738.0;1372.0;528.0;1365.0;869.0;
768;21610;Mannen en vrouwen;2002;3116.0;1345.0;1771.0;1427.0;525.0;1380.0;911.0;
769;21610;Mannen en vrouwen;2003;3112.0;1321.0;1791.0;1444.0;540.0;1389.0;926.0;
770;21610;Mannen en vrouwen;2004;3125.0;1316.0;1809.0;1455.0;538.0;1403.0;944.0;
771;21610;Mannen en vrouwen;2005;3142.0;1393.0;1749.0;1424.0;532.0;1336.0;915.0;
772;21610;Mannen en vrouwen;2006;3179.0;1405.0;1774.0;1446.0;543.0;1364.0;941.0;
773;21610;Mannen en vrouwen;2007;3255.0;1385.0;1870.0;1519.0;567.0;1416.0;983.0;
774;21610;Mannen en vrouwen;2008;3284.0;1371.0;1912.0;1583.0;550.0;1450.0;1002.0;
775;21610;Mannen en vrouwen;2009;3248.0;1386.0;1862.0;1543.0;544.0;1392.0;990.0;
776;21610;Mannen en vrouwen;2010;3238.0;1248.0;1989.0;1644.0;555.0;1471.0;1037.0;
777;21610;Mannen en vrouwen;2011;3263.0;1160.0;2102.0;1735.0;539.0;1563.0;1091.0;2.0
778;21610;Mannen en vrouwen;2012;3301.0;1184.0;2116.0;1750.0;553.0;1566.0;1111.0;2.0
779;21610;Mannen en vrouwen;2013;3204.0;1145.0;2060.0;1681.0;549.0;1561.0;1103.0;
780;21610;Mannen;2000;1841.0;723.0;1118.0;886.0;388.0;894.0;550.0;
781;21610;Mannen;2001 voor revisie;1867.0;769.0;1097.0;871.0;385.0;864.0;527.0;
782;21610;Mannen;2001 na revisie;1927.0;789.0;1137.0;902.0;397.0;900.0;544.0;
783;21610;Mannen;2002;1920.0;779.0;1141.0;926.0;391.0;899.0;566.0;
784;21610;Mannen;2003;1896.0;751.0;1144.0;929.0;408.0;896.0;581.0;
785;21610;Mannen;2004;1882.0;746.0;1135.0;917.0;399.0;888.0;570.0;
786;21610;Mannen;2005;1884.0;792.0;1092.0;897.0;398.0;846.0;562.0;
787;21610;Mannen;2006;1878.0;792.0;1085.0;888.0;402.0;843.0;558.0;
788;21610;Mannen;2007;1895.0;757.0;1138.0;933.0;415.0;874.0;581.0;
789;21610;Mannen;2008;1886.0;734.0;1151.0;960.0;401.0;888.0;596.0;
790;21610;Mannen;2009;1852.0;730.0;1121.0;939.0;397.0;846.0;579.0;
791;21610;Mannen;2010;1824.0;640.0;1183.0;990.0;395.0;892.0;604.0;
792;21610;Mannen;2011;1834.0;582.0;1250.0;1046.0;393.0;942.0;624.0;
793;21610;Mannen;2012;1844.0;589.0;1254.0;1053.0;398.0;941.0;634.0;
794;21610;Mannen;2013;1783.0;562.0;1221.0;1006.0;402.0;939.0;631.0;
795;21610;Vrouwen;2000;1065.0;480.0;584.0;462.0;132.0;445.0;319.0;
796;21610;Vrouwen;2001 voor revisie;1122.0;534.0;586.0;461.0;130.0;451.0;317.0;
797;21610;Vrouwen;2001 na revisie;1145.0;544.0;600.0;470.0;130.0;465.0;325.0;
798;21610;Vrouwen;2002;1196.0;566.0;629.0;502.0;134.0;481.0;345.0;
799;21610;Vrouwen;2003;1216.0;569.0;647.0;514.0;131.0;493.0;346.0;
800;21610;Vrouwen;2004;1243.0;570.0;673.0;538.0;139.0;515.0;374.0;
801;21610;Vrouwen;2005;1258.0;601.0;657.0;526.0;134.0;489.0;353.0;
802;21610;Vrouwen;2006;1302.0;612.0;689.0;558.0;140.0;522.0;383.0;
803;21610;Vrouwen;2007;1361.0;628.0;732.0;586.0;152.0;542.0;402.0;
804;21610;Vrouwen;2008;1398.0;637.0;761.0;623.0;149.0;563.0;406.0;
805;21610;Vrouwen;2009;1396.0;656.0;740.0;604.0;147.0;546.0;412.0;
806;21610;Vrouwen;2010;1414.0;608.0;806.0;654.0;160.0;579.0;432.0;
807;21610;Vrouwen;2011;1429.0;578.0;851.0;688.0;146.0;621.0;467.0;
808;21610;Vrouwen;2012;1458.0;596.0;862.0;697.0;155.0;625.0;477.0;
809;21610;Vrouwen;2013;1421.0;583.0;839.0;675.0;147.0;622.0;472.0;
810;21620;Mannen en vrouwen;2000;2109.0;949.0;1159.0;894.0;303.0;909.0;565.0;
811;21620;Mannen en vrouwen;2001 voor revisie;2050.0;957.0;1093.0;849.0;290.0;863.0;547.0;
812;21620;Mannen en vrouwen;2001 na revisie;1875.0;865.0;1009.0;783.0;270.0;803.0;503.0;
813;21620;Mannen en vrouwen;2002;1877.0;883.0;993.0;780.0;271.0;792.0;517.0;
814;21620;Mannen en vrouwen;2003;1887.0;866.0;1021.0;814.0;282.0;801.0;525.0;
815;21620;Mannen en vrouwen;2004;1855.0;839.0;1016.0;807.0;271.0;805.0;539.0;
816;21620;Mannen en vrouwen;2005;1870.0;877.0;993.0;800.0;279.0;776.0;523.0;
817;21620;Mannen en vrouwen;2006;1929.0;884.0;1045.0;841.0;293.0;825.0;552.0;
818;21620;Mannen en vrouwen;2007;1932.0;865.0;1067.0;856.0;287.0;831.0;571.0;
819;21620;Mannen en vrouwen;2008;2045.0;921.0;1124.0;903.0;298.0;877.0;604.0;
820;21620;Mannen en vrouwen;2009;2095.0;925.0;1170.0;951.0;327.0;910.0;640.0;
821;21620;Mannen en vrouwen;2010;2067.0;839.0;1227.0;989.0;311.0;942.0;668.0;
822;21620;Mannen en vrouwen;2011;2010.0;783.0;1226.0;988.0;303.0;930.0;652.0;
823;21620;Mannen en vrouwen;2012;1993.0;768.0;1224.0;961.0;285.0;959.0;666.0;
824;21620;Mannen en vrouwen;2013;1952.0;733.0;1218.0;970.0;311.0;964.0;684.0;
825;21620;Mannen;2000;1181.0;494.0;687.0;532.0;209.0;538.0;330.0;
826;21620;Mannen;2001 voor revisie;1142.0;502.0;639.0;498.0;194.0;510.0;315.0;
827;21620;Mannen;2001 na revisie;1056.0;460.0;596.0;465.0;183.0;479.0;294.0;
828;21620;Mannen;2002;1056.0;469.0;587.0;465.0;184.0;474.0;306.0;
829;21620;Mannen;2003;1059.0;455.0;603.0;486.0;194.0;481.0;309.0;
830;21620;Mannen;2004;1037.0;447.0;590.0;470.0;182.0;473.0;306.0;
831;21620;Mannen;2005;1036.0;465.0;571.0;464.0;187.0;454.0;297.0;
832;21620;Mannen;2006;1067.0;464.0;603.0;488.0;196.0;483.0;315.0;
833;21620;Mannen;2007;1068.0;459.0;610.0;498.0;195.0;477.0;322.0;
834;21620;Mannen;2008;1121.0;491.0;630.0;507.0;199.0;496.0;331.0;
835;21620;Mannen;2009;1139.0;482.0;657.0;540.0;219.0;515.0;352.0;
836;21620;Mannen;2010;1125.0;423.0;702.0;572.0;214.0;545.0;376.0;
837;21620;Mannen;2011;1079.0;379.0;699.0;575.0;204.0;538.0;364.0;
838;21620;Mannen;2012;1076.0;387.0;688.0;546.0;195.0;543.0;365.0;
839;21620;Mannen;2013;1058.0;353.0;704.0;563.0;213.0;561.0;388.0;
840;21620;Vrouwen;2000;928.0;455.0;472.0;363.0;93.0;371.0;235.0;
841;21620;Vrouwen;2001 voor revisie;909.0;455.0;454.0;351.0;96.0;353.0;232.0;
842;21620;Vrouwen;2001 na revisie;819.0;405.0;414.0;318.0;86.0;323.0;209.0;
843;21620;Vrouwen;2002;821.0;414.0;407.0;315.0;87.0;318.0;211.0;
844;21620;Vrouwen;2003;828.0;410.0;418.0;328.0;88.0;320.0;216.0;
845;21620;Vrouwen;2004;818.0;392.0;426.0;337.0;89.0;332.0;233.0;
846;21620;Vrouwen;2005;834.0;412.0;422.0;335.0;92.0;322.0;226.0;
847;21620;Vrouwen;2006;862.0;420.0;442.0;353.0;97.0;343.0;238.0;
848;21620;Vrouwen;2007;863.0;406.0;457.0;358.0;93.0;354.0;249.0;
849;21620;Vrouwen;2008;924.0;430.0;494.0;395.0;99.0;381.0;273.0;
850;21620;Vrouwen;2009;956.0;442.0;513.0;412.0;108.0;395.0;288.0;
851;21620;Vrouwen;2010;942.0;416.0;525.0;417.0;97.0;396.0;292.0;
852;21620;Vrouwen;2011;931.0;404.0;527.0;413.0;98.0;392.0;287.0;
853;21620;Vrouwen;2012;917.0;381.0;536.0;415.0;90.0;416.0;301.0;
854;21620;Vrouwen;2013;894.0;381.0;513.0;406.0;98.0;402.0;296.0;
855;21650;Mannen en vrouwen;2000;759.0;324.0;434.0;311.0;98.0;368.0;175.0;
856;21650;Mannen en vrouwen;2001 voor revisie;800.0;339.0;460.0;340.0;117.0;394.0;203.0;
857;21650;Mannen en vrouwen;2001 na revisie;827.0;348.0;478.0;352.0;120.0;408.0;208.0;
858;21650;Mannen en vrouwen;2002;821.0;352.0;468.0;353.0;114.0;398.0;208.0;
859;21650;Mannen en vrouwen;2003;777.0;320.0;456.0;351.0;120.0;389.0;207.0;
860;21650;Mannen en vrouwen;2004;758.0;306.0;450.0;343.0;112.0;384.0;196.0;
861;21650;Mannen en vrouwen;2005;756.0;312.0;443.0;338.0;116.0;376.0;204.0;
862;21650;Mannen en vrouwen;2006;740.0;301.0;438.0;345.0;124.0;376.0;217.0;
863;21650;Mannen en vrouwen;2007;782.0;309.0;473.0;368.0;121.0;405.0;224.0;
864;21650;Mannen en vrouwen;2008;809.0;316.0;492.0;376.0;118.0;420.0;233.0;
865;21650;Mannen en vrouwen;2009;764.0;282.0;482.0;387.0;127.0;413.0;248.0;
866;21650;Mannen en vrouwen;2010;722.0;246.0;474.0;360.0;116.0;404.0;246.0;2.0
867;21650;Mannen en vrouwen;2011;759.0;257.0;501.0;387.0;104.0;425.0;260.0;
868;21650;Mannen en vrouwen;2012;741.0;245.0;493.0;384.0;111.0;422.0;254.0;3.0
869;21650;Mannen en vrouwen;2013;708.0;228.0;479.0;364.0;114.0;411.0;252.0;2.0
870;21650;Mannen;2000;506.0;227.0;279.0;198.0;72.0;231.0;106.0;
871;21650;Mannen;2001 voor revisie;528.0;236.0;292.0;211.0;86.0;244.0;121.0;
872;21650;Mannen;2001 na revisie;547.0;242.0;304.0;220.0;89.0;255.0;124.0;
873;21650;Mannen;2002;541.0;242.0;297.0;221.0;80.0;249.0;124.0;
874;21650;Mannen;2003;509.0;225.0;284.0;218.0;87.0;240.0;126.0;
875;21650;Mannen;2004;504.0;216.0;287.0;215.0;85.0;240.0;118.0;
876;21650;Mannen;2005;492.0;221.0;271.0;201.0;86.0;227.0;119.0;
877;21650;Mannen;2006;487.0;215.0;272.0;215.0;92.0;228.0;128.0;
878;21650;Mannen;2007;507.0;215.0;292.0;221.0;91.0;248.0;132.0;
879;21650;Mannen;2008;515.0;219.0;296.0;223.0;84.0;247.0;132.0;
880;21650;Mannen;2009;484.0;197.0;287.0;226.0;91.0;242.0;141.0;
881;21650;Mannen;2010;456.0;163.0;292.0;217.0;84.0;242.0;139.0;
882;21650;Mannen;2011;472.0;170.0;302.0;230.0;73.0;251.0;146.0;
883;21650;Mannen;2012;456.0;159.0;295.0;227.0;80.0;247.0;138.0;2.0
884;21650;Mannen;2013;433.0;151.0;281.0;212.0;76.0;237.0;141.0;
885;21650;Vrouwen;2000;253.0;97.0;155.0;112.0;26.0;137.0;69.0;
886;21650;Vrouwen;2001 voor revisie;272.0;103.0;169.0;129.0;31.0;150.0;82.0;
887;21650;Vrouwen;2001 na revisie;280.0;106.0;174.0;132.0;31.0;154.0;84.0;
888;21650;Vrouwen;2002;280.0;110.0;170.0;132.0;34.0;149.0;84.0;
889;21650;Vrouwen;2003;268.0;95.0;173.0;133.0;33.0;149.0;80.0;
890;21650;Vrouwen;2004;254.0;90.0;163.0;128.0;27.0;143.0;78.0;
891;21650;Vrouwen;2005;264.0;91.0;173.0;137.0;30.0;149.0;85.0;
892;21650;Vrouwen;2006;252.0;86.0;166.0;130.0;32.0;148.0;88.0;
893;21650;Vrouwen;2007;275.0;94.0;181.0;148.0;30.0;157.0;92.0;
894;21650;Vrouwen;2008;294.0;97.0;196.0;153.0;34.0;173.0;101.0;
895;21650;Vrouwen;2009;280.0;85.0;195.0;161.0;36.0;171.0;107.0;
896;21650;Vrouwen;2010;266.0;83.0;183.0;142.0;32.0;162.0;108.0;
897;21650;Vrouwen;2011;287.0;87.0;199.0;156.0;31.0;174.0;114.0;
898;21650;Vrouwen;2012;284.0;86.0;198.0;157.0;32.0;175.0;116.0;
899;21650;Vrouwen;2013;275.0;77.0;198.0;152.0;38.0;174.0;112.0;
