ID;Sectoren;Perioden;TotaalOverheidssaldo_1;Inkomsten_2;Uitgaven_3;OverheidsschuldEMU_4;TotaalMutatieOverheidsschuld_5;OverheidstekortEMU_6;TransactiesInFinancieleActiva_7;TransactiesInTransitorischeSchulden_8;Waarderingsverschillen_9;StatistischVerschil_10;AandeelOverheidsschuld_11;Overheidssaldo_12;OverheidsschuldEMU_13;AandeelOverheidsschuld_14
369;Overige centrale overheid;2012 4e kwartaal;-545.0;3520.0;-4065.0;2847.0;-353.0;545.0;-734.0;-66.0;1.0;-99.0;349.0;0.0;0.4;0.1
370;Overige centrale overheid;2012;75.0;14660.0;-14585.0;2847.0;-467.0;-75.0;-792.0;261.0;7.0;132.0;349.0;0.0;0.4;0.1
371;Overige centrale overheid;2013 1e kwartaal;656.0;5590.0;-4934.0;3706.0;859.0;-656.0;54.0;519.0;818.0;124.0;1171.0;0.1;0.6;0.2
372;Overige centrale overheid;2013 2e kwartaal;-1.0;5414.0;-5415.0;3757.0;51.0;1.0;149.0;-49.0;0.0;-50.0;708.0;0.0;0.6;0.1
373;Overige centrale overheid;2013 3e kwartaal;-136.0;4787.0;-4923.0;3805.0;48.0;136.0;5.0;50.0;0.0;-143.0;955.0;0.0;0.6;0.1
374;Overige centrale overheid;2013 4e kwartaal;169.0;5607.0;-5438.0;8150.0;4345.0;-169.0;-41.0;-344.0;4810.0;89.0;5212.0;0.1;1.2;0.8
375;Overige centrale overheid;2013;688.0;21398.0;-20710.0;8150.0;5303.0;-688.0;167.0;176.0;5628.0;20.0;5212.0;0.1;1.2;0.8
376;Overige centrale overheid;2014 1e kwartaal;199.0;5310.0;-5111.0;8124.0;-26.0;-199.0;-177.0;468.0;-30.0;-88.0;5163.0;0.0;1.2;0.8
377;Overige centrale overheid;2014 2e kwartaal;359.0;5897.0;-5538.0;8142.0;18.0;-359.0;-205.0;616.0;-3.0;-31.0;5072.0;0.1;1.2;0.8
378;Overige centrale overheid;2014 3e kwartaal;-397.0;4732.0;-5129.0;8217.0;75.0;397.0;-68.0;-256.0;-5.0;7.0;5047.0;0.1;1.2;0.8
379;Overige centrale overheid;2014 4e kwartaal;-406.0;5351.0;-5757.0;7742.0;-475.0;406.0;-267.0;-694.0;-4.0;84.0;4761.0;0.0;1.2;0.7
380;Overige centrale overheid;2014;-245.0;21290.0;-21535.0;7742.0;-408.0;245.0;-717.0;134.0;-42.0;-28.0;4761.0;0.0;1.2;0.7
381;Overige centrale overheid;2015 1e kwartaal;273.0;5350.0;-5077.0;8450.0;708.0;-273.0;-101.0;115.0;1155.0;-188.0;5342.0;0.0;1.3;0.8
382;Overige centrale overheid;2015 2e kwartaal;377.0;5782.0;-5405.0;8134.0;-316.0;-377.0;20.0;105.0;0.0;-64.0;4819.0;0.0;1.2;0.7
383;Overige centrale overheid;2015 3e kwartaal;-367.0;4605.0;-4972.0;7221.0;-913.0;367.0;-1471.0;-12.0;0.0;203.0;2274.0;0.0;1.1;0.3
384;Overige centrale overheid;2015 4e kwartaal;-760.0;5115.0;-5875.0;7026.0;-195.0;760.0;-400.0;-607.0;3.0;49.0;2480.0;-0.1;1.0;0.4
385;Overige centrale overheid;2015;-477.0;20852.0;-21329.0;7026.0;-716.0;477.0;-1952.0;-399.0;1158.0;0.0;2480.0;-0.1;1.0;0.4
386;Overige centrale overheid;2016 1e kwartaal;-55.0;5220.0;-5275.0;7117.0;91.0;55.0;-140.0;261.0;0.0;-85.0;2708.0;-0.1;1.0;0.4
387;Overige centrale overheid;2016 2e kwartaal;229.0;5906.0;-5677.0;6812.0;-305.0;-229.0;-157.0;84.0;0.0;-3.0;2233.0;-0.1;1.0;0.3
388;Overige centrale overheid;2016 3e kwartaal;25.0;5136.0;-5111.0;4472.0;-2340.0;-25.0;88.0;-97.0;-2332.0;26.0;-90.0;-0.1;0.6;0.0
389;Overige centrale overheid;2016 4e kwartaal;-363.0;5383.0;-5746.0;4472.0;0.0;363.0;112.0;-436.0;0.0;-39.0;-231.0;0.0;0.6;0.0
390;Overige centrale overheid;2016;-164.0;21645.0;-21809.0;4472.0;-2554.0;164.0;-97.0;-188.0;-2332.0;-101.0;-231.0;0.0;0.6;0.0
391;Overige centrale overheid;2017 1e kwartaal;54.0;5438.0;-5384.0;4594.0;122.0;-54.0;475.0;-448.0;149.0;0.0;-473.0;0.0;0.6;-0.1
392;Overige centrale overheid;2017 2e kwartaal;337.0;6099.0;-5762.0;4701.0;107.0;-337.0;582.0;-138.0;0.0;0.0;-1007.0;0.0;0.7;-0.1
393;Overige centrale overheid;2017 3e kwartaal;-85.0;5239.0;-5324.0;4650.0;-51.0;85.0;115.0;-251.0;0.0;0.0;-1007.0;0.0;0.6;-0.1
394;Overige centrale overheid;2017 4e kwartaal;-234.0;5778.0;-6012.0;4472.0;-178.0;234.0;-565.0;153.0;0.0;0.0;-542.0;0.0;0.6;-0.1
395;Overige centrale overheid;2017;72.0;22554.0;-22482.0;4472.0;0.0;-72.0;607.0;-684.0;149.0;0.0;-542.0;0.0;0.6;-0.1
396;Lokale overheid;1995;4.0;69896.0;-69892.0;49063.0;;-4.0;-17006.0;4962.0;;10.0;48487.0;0.0;15.1;14.9
397;Lokale overheid;1996;549.0;53754.0;-53205.0;48806.0;-257.0;-549.0;236.0;145.0;0.0;-89.0;48192.0;0.2;14.3;14.1
398;Lokale overheid;1997;2821.0;56493.0;-53672.0;46192.0;-2614.0;-2821.0;1890.0;-1663.0;0.0;-20.0;45608.0;0.8;12.7;12.5
399;Lokale overheid;1998;-38.0;57113.0;-57151.0;46403.0;211.0;38.0;-1260.0;1486.0;20.0;-73.0;45839.0;0.0;11.9;11.8
400;Lokale overheid;1999 1e kwartaal;1459.0;15288.0;-13829.0;;;-1459.0;1784.0;-725.0;;-41.0;;;;
401;Lokale overheid;1999 2e kwartaal;-1126.0;15011.0;-16137.0;;;1126.0;-966.0;-725.0;;-1040.0;;;;
402;Lokale overheid;1999 3e kwartaal;579.0;14902.0;-14323.0;;;-579.0;1002.0;-721.0;;179.0;;;;
403;Lokale overheid;1999 4e kwartaal;-621.0;15891.0;-16512.0;44139.0;;621.0;-1157.0;-721.0;;868.0;43551.0;0.1;10.6;10.5
404;Lokale overheid;1999;291.0;61092.0;-60801.0;44139.0;-2264.0;-291.0;663.0;-2892.0;290.0;-34.0;43551.0;0.1;10.6;10.5
405;Lokale overheid;2000 1e kwartaal;577.0;15589.0;-15012.0;42899.0;-1240.0;-577.0;-733.0;-198.0;66.0;202.0;42306.0;-0.1;10.1;10.0
406;Lokale overheid;2000 2e kwartaal;-198.0;16994.0;-17192.0;42493.0;-406.0;198.0;-289.0;-142.0;31.0;-204.0;41901.0;0.1;9.8;9.7
407;Lokale overheid;2000 3e kwartaal;359.0;15597.0;-15238.0;42072.0;-421.0;-359.0;-532.0;-117.0;30.0;557.0;41473.0;0.0;9.6;9.4
408;Lokale overheid;2000 4e kwartaal;-892.0;17110.0;-18002.0;41672.0;-400.0;892.0;-414.0;-129.0;29.0;-778.0;41073.0;0.0;9.3;9.2
409;Lokale overheid;2000;-154.0;65290.0;-65444.0;41672.0;-2467.0;154.0;-1968.0;-586.0;156.0;-223.0;41073.0;0.0;9.3;9.2
410;Lokale overheid;2001 1e kwartaal;408.0;16655.0;-16247.0;42087.0;415.0;-408.0;290.0;-665.0;675.0;523.0;41361.0;-0.1;9.2;9.1
411;Lokale overheid;2001 2e kwartaal;-192.0;17940.0;-18132.0;43050.0;963.0;192.0;-347.0;397.0;673.0;48.0;42393.0;-0.1;9.3;9.1
412;Lokale overheid;2001 3e kwartaal;109.0;16410.0;-16301.0;41178.0;-1872.0;-109.0;-109.0;271.0;-1878.0;-47.0;40504.0;-0.1;8.7;8.6
413;Lokale overheid;2001 4e kwartaal;-1186.0;17666.0;-18852.0;41143.0;-35.0;1186.0;-493.0;-587.0;649.0;-790.0;40316.0;-0.2;8.6;8.5
414;Lokale overheid;2001;-861.0;68671.0;-69532.0;41143.0;-529.0;861.0;-659.0;-584.0;119.0;-266.0;40316.0;-0.2;8.6;8.5
415;Lokale overheid;2002 1e kwartaal;96.0;17567.0;-17471.0;41547.0;404.0;-96.0;1282.0;-733.0;-86.0;37.0;40199.0;-0.2;8.6;8.4
416;Lokale overheid;2002 2e kwartaal;-335.0;19166.0;-19501.0;42012.0;465.0;335.0;312.0;-472.0;-2.0;292.0;41123.0;-0.3;8.7;8.5
417;Lokale overheid;2002 3e kwartaal;-143.0;17351.0;-17494.0;41273.0;-739.0;143.0;-1991.0;434.0;-23.0;698.0;40316.0;-0.3;8.4;8.2
418;Lokale overheid;2002 4e kwartaal;-2163.0;18139.0;-20302.0;41949.0;676.0;2163.0;-1327.0;997.0;-43.0;-1114.0;40942.0;-0.5;8.5;8.3
419;Lokale overheid;2002;-2545.0;72223.0;-74768.0;41949.0;806.0;2545.0;-1724.0;226.0;-154.0;-87.0;40942.0;-0.5;8.5;8.3
420;Lokale overheid;2003 1e kwartaal;936.0;19388.0;-18452.0;42157.0;208.0;-936.0;-224.0;1249.0;-54.0;173.0;41072.0;-0.3;8.5;8.2
421;Lokale overheid;2003 2e kwartaal;74.0;20680.0;-20606.0;41847.0;-310.0;-74.0;1320.0;-2099.0;-59.0;602.0;40774.0;-0.3;8.3;8.1
422;Lokale overheid;2003 3e kwartaal;-209.0;18714.0;-18923.0;40698.0;-1149.0;209.0;367.0;-1195.0;-58.0;-472.0;39432.0;-0.3;8.1;7.8
423;Lokale overheid;2003 4e kwartaal;-2675.0;18856.0;-21531.0;42122.0;1424.0;2675.0;-658.0;-220.0;-50.0;-323.0;40943.0;-0.4;8.3;8.1
424;Lokale overheid;2003;-1874.0;77638.0;-79512.0;42122.0;173.0;1874.0;805.0;-2265.0;-221.0;-20.0;40943.0;-0.4;8.3;8.1
425;Lokale overheid;2004 1e kwartaal;1337.0;19943.0;-18606.0;42174.0;52.0;-1337.0;-921.0;2176.0;-12.0;146.0;41126.0;-0.3;8.3;8.1
426;Lokale overheid;2004 2e kwartaal;508.0;21030.0;-20522.0;42601.0;427.0;-508.0;1222.0;-1045.0;-15.0;773.0;41402.0;-0.2;8.3;8.0
427;Lokale overheid;2004 3e kwartaal;-620.0;17992.0;-18612.0;43327.0;726.0;620.0;-948.0;1885.0;-26.0;-805.0;41675.0;-0.3;8.4;8.0
428;Lokale overheid;2004 4e kwartaal;-2640.0;18760.0;-21400.0;42988.0;-339.0;2640.0;-1399.0;-1489.0;-63.0;-28.0;41387.0;-0.3;8.2;7.9
429;Lokale overheid;2004;-1415.0;77725.0;-79140.0;42988.0;866.0;1415.0;-2046.0;1527.0;-116.0;86.0;41387.0;-0.3;8.2;7.9
430;Lokale overheid;2005 1e kwartaal;1555.0;19443.0;-17888.0;43746.0;758.0;-1555.0;320.0;1748.0;39.0;206.0;42200.0;-0.2;8.3;8.0
431;Lokale overheid;2005 2e kwartaal;-379.0;20574.0;-20953.0;44176.0;430.0;379.0;-165.0;302.0;39.0;-125.0;42647.0;-0.4;8.3;8.0
432;Lokale overheid;2005 3e kwartaal;571.0;19219.0;-18648.0;43094.0;-1082.0;-571.0;-599.0;-171.0;40.0;219.0;41515.0;-0.2;8.0;7.7
433;Lokale overheid;2005 4e kwartaal;-3156.0;19763.0;-22919.0;43901.0;807.0;3156.0;-1178.0;-817.0;39.0;-393.0;42297.0;-0.3;8.0;7.8
434;Lokale overheid;2005;-1409.0;78999.0;-80408.0;43901.0;913.0;1409.0;-1622.0;1062.0;157.0;-93.0;42297.0;-0.3;8.0;7.8
435;Lokale overheid;2006 1e kwartaal;224.0;19716.0;-19492.0;44147.0;246.0;-224.0;3679.0;-3185.0;-19.0;-5.0;42485.0;-0.5;8.0;7.7
436;Lokale overheid;2006 2e kwartaal;-3.0;21446.0;-21449.0;43902.0;-245.0;3.0;-2684.0;2768.0;-17.0;-315.0;42387.0;-0.4;7.8;7.5
437;Lokale overheid;2006 3e kwartaal;-73.0;19555.0;-19628.0;43340.0;-562.0;73.0;-2714.0;2024.0;-18.0;73.0;41653.0;-0.5;7.6;7.3
438;Lokale overheid;2006 4e kwartaal;-1676.0;20548.0;-22224.0;43593.0;253.0;1676.0;997.0;-2273.0;-19.0;-128.0;41987.0;-0.3;7.5;7.2
439;Lokale overheid;2006;-1528.0;81265.0;-82793.0;43593.0;-308.0;1528.0;-722.0;-666.0;-73.0;-375.0;41987.0;-0.3;7.5;7.2
440;Lokale overheid;2007 1e kwartaal;183.0;21072.0;-20889.0;44303.0;710.0;-183.0;182.0;855.0;-63.0;-81.0;42766.0;-0.3;7.5;7.3
441;Lokale overheid;2007 2e kwartaal;-974.0;22359.0;-23333.0;42881.0;-1422.0;974.0;108.0;-1662.0;-63.0;-779.0;41450.0;-0.4;7.2;7.0
442;Lokale overheid;2007 3e kwartaal;543.0;21364.0;-20821.0;42441.0;-440.0;-543.0;-1214.0;1155.0;-63.0;225.0;40840.0;-0.3;7.0;6.8
443;Lokale overheid;2007 4e kwartaal;-1984.0;21781.0;-23765.0;43211.0;770.0;1984.0;379.0;-2067.0;-63.0;537.0;41719.0;-0.4;7.0;6.8
444;Lokale overheid;2007;-2232.0;86576.0;-88808.0;43211.0;-382.0;2232.0;-545.0;-1719.0;-252.0;-98.0;41719.0;-0.4;7.0;6.8
445;Lokale overheid;2008 1e kwartaal;-658.0;21851.0;-22509.0;44642.0;1431.0;658.0;1994.0;-1001.0;-73.0;-147.0;43046.0;-0.5;7.2;6.9
446;Lokale overheid;2008 2e kwartaal;-714.0;24331.0;-25045.0;43439.0;-1203.0;714.0;1957.0;-3566.0;-3.0;-305.0;41780.0;-0.4;6.9;6.6
447;Lokale overheid;2008 3e kwartaal;310.0;22119.0;-21809.0;43789.0;350.0;-310.0;-4366.0;4662.0;276.0;88.0;42206.0;-0.5;6.9;6.6
448;Lokale overheid;2008 4e kwartaal;-3281.0;21816.0;-25097.0;46068.0;2279.0;3281.0;489.0;-1713.0;-28.0;250.0;44671.0;-0.7;7.2;7.0
449;Lokale overheid;2008;-4343.0;90117.0;-94460.0;46068.0;2857.0;4343.0;74.0;-1618.0;172.0;-114.0;44671.0;-0.7;7.2;7.0
450;Lokale overheid;2009 1e kwartaal;-977.0;22709.0;-23686.0;47328.0;1260.0;977.0;291.0;-111.0;-52.0;155.0;45625.0;-0.7;7.4;7.2
451;Lokale overheid;2009 2e kwartaal;-947.0;25453.0;-26400.0;47631.0;303.0;947.0;308.0;92.0;9.0;-1053.0;45966.0;-0.8;7.6;7.3
452;Lokale overheid;2009 3e kwartaal;-506.0;24088.0;-24594.0;46838.0;-793.0;506.0;-202.0;-1728.0;-60.0;691.0;44879.0;-0.9;7.5;7.2
453;Lokale overheid;2009 4e kwartaal;-2814.0;23477.0;-26291.0;48186.0;1348.0;2814.0;-3098.0;1263.0;34.0;335.0;46122.0;-0.8;7.8;7.5
454;Lokale overheid;2009;-5244.0;95727.0;-100971.0;48186.0;2118.0;5244.0;-2701.0;-484.0;-69.0;128.0;46122.0;-0.8;7.8;7.5
455;Lokale overheid;2010 1e kwartaal;-225.0;23691.0;-23916.0;49443.0;1257.0;225.0;1832.0;-567.0;97.0;-330.0;45633.0;-0.7;8.0;7.4
456;Lokale overheid;2010 2e kwartaal;-1103.0;25835.0;-26938.0;50728.0;1285.0;1103.0;360.0;-623.0;154.0;291.0;46806.0;-0.7;8.2;7.5
457;Lokale overheid;2010 3e kwartaal;-1387.0;22806.0;-24193.0;49660.0;-1068.0;1387.0;-3458.0;872.0;-168.0;299.0;45487.0;-0.9;7.9;7.3
458;Lokale overheid;2010 4e kwartaal;-3955.0;22993.0;-26948.0;52193.0;2533.0;3955.0;-1211.0;10.0;-14.0;-207.0;48611.0;-1.1;8.3;7.7
459;Lokale overheid;2010;-6670.0;95325.0;-101995.0;52193.0;4007.0;6670.0;-2477.0;-308.0;69.0;53.0;48611.0;-1.1;8.3;7.7
460;Lokale overheid;2011 1e kwartaal;496.0;23814.0;-23318.0;53279.0;1086.0;-496.0;-358.0;1693.0;71.0;176.0;49846.0;-0.9;8.4;7.8
461;Lokale overheid;2011 2e kwartaal;-365.0;25971.0;-26336.0;52905.0;-374.0;365.0;427.0;-1088.0;4.0;-82.0;49346.0;-0.8;8.3;7.7
462;Lokale overheid;2011 3e kwartaal;-801.0;23168.0;-23969.0;52529.0;-376.0;801.0;-2593.0;1468.0;-29.0;-23.0;48526.0;-0.7;8.2;7.6
463;Lokale overheid;2011 4e kwartaal;-3541.0;22730.0;-26271.0;54660.0;2131.0;3541.0;-158.0;-1358.0;27.0;79.0;50911.0;-0.7;8.5;7.9
464;Lokale overheid;2011;-4211.0;95683.0;-99894.0;54660.0;2467.0;4211.0;-2682.0;715.0;73.0;150.0;50911.0;-0.7;8.5;7.9
465;Lokale overheid;2012 1e kwartaal;867.0;23911.0;-23044.0;55765.0;1105.0;-867.0;1417.0;970.0;-108.0;-307.0;51836.0;-0.6;8.7;8.1
466;Lokale overheid;2012 2e kwartaal;246.0;26111.0;-25865.0;54453.0;-1312.0;-246.0;-881.0;-267.0;-56.0;138.0;50262.0;-0.5;8.5;7.8
467;Lokale overheid;2012 3e kwartaal;-1266.0;22066.0;-23332.0;54705.0;252.0;1266.0;-2045.0;1426.0;-105.0;-290.0;50523.0;-0.6;8.5;7.8
468;Lokale overheid;2012 4e kwartaal;-2729.0;22420.0;-25149.0;56499.0;1794.0;2729.0;-192.0;-952.0;-101.0;310.0;52501.0;-0.4;8.8;8.1
469;Lokale overheid;2012;-2882.0;94508.0;-97390.0;56499.0;1839.0;2882.0;-1701.0;1177.0;-370.0;-149.0;52501.0;-0.4;8.8;8.1
470;Lokale overheid;2013 1e kwartaal;681.0;22408.0;-21727.0;55428.0;-1071.0;-681.0;463.0;-369.0;-651.0;167.0;51708.0;-0.5;8.6;8.0
471;Lokale overheid;2013 2e kwartaal;-471.0;23731.0;-24202.0;55798.0;370.0;471.0;-172.0;501.0;60.0;-490.0;52101.0;-0.6;8.6;8.0
472;Lokale overheid;2013 3e kwartaal;-1346.0;20811.0;-22157.0;55609.0;-189.0;1346.0;-1225.0;-615.0;52.0;253.0;51548.0;-0.6;8.6;7.9
473;Lokale overheid;2013 4e kwartaal;-1150.0;23233.0;-24383.0;57099.0;1490.0;1150.0;-461.0;591.0;62.0;148.0;47971.0;-0.4;8.7;7.3
474;Lokale overheid;2013;-2286.0;90183.0;-92469.0;57099.0;600.0;2286.0;-1395.0;108.0;-477.0;78.0;47971.0;-0.4;8.7;7.3
475;Lokale overheid;2014 1e kwartaal;1023.0;22568.0;-21545.0;57404.0;305.0;-1023.0;-513.0;1791.0;-117.0;167.0;47240.0;-0.3;8.8;7.2
476;Lokale overheid;2014 2e kwartaal;-194.0;24399.0;-24593.0;55476.0;-1928.0;194.0;-2233.0;598.0;-16.0;-471.0;43692.0;-0.3;8.5;6.7
477;Lokale overheid;2014 3e kwartaal;-71.0;22006.0;-22077.0;54520.0;-956.0;71.0;-920.0;395.0;16.0;-518.0;43347.0;-0.1;8.3;6.6
478;Lokale overheid;2014 4e kwartaal;-2332.0;21358.0;-23690.0;55866.0;1346.0;2332.0;-383.0;-1172.0;4.0;565.0;46231.0;-0.2;8.4;7.0
479;Lokale overheid;2014;-1574.0;90331.0;-91905.0;55866.0;-1233.0;1574.0;-4049.0;1612.0;-113.0;-257.0;46231.0;-0.2;8.4;7.0
480;Lokale overheid;2015 1e kwartaal;948.0;24124.0;-23176.0;56629.0;763.0;-948.0;1599.0;443.0;-148.0;-183.0;46236.0;-0.2;8.5;6.9
481;Lokale overheid;2015 2e kwartaal;234.0;26069.0;-25835.0;55354.0;-1275.0;-234.0;-2446.0;1653.0;-40.0;-208.0;43513.0;-0.2;8.2;6.5
482;Lokale overheid;2015 3e kwartaal;-178.0;23355.0;-23533.0;54327.0;-1027.0;178.0;-880.0;-429.0;-16.0;120.0;41646.0;-0.2;8.0;6.1
483;Lokale overheid;2015 4e kwartaal;-2300.0;22709.0;-25009.0;56106.0;1779.0;2300.0;332.0;-1109.0;-15.0;271.0;45173.0;-0.2;8.2;6.6
484;Lokale overheid;2015;-1296.0;96257.0;-97553.0;56106.0;240.0;1296.0;-1395.0;558.0;-219.0;0.0;45173.0;-0.2;8.2;6.6
485;Lokale overheid;2016 1e kwartaal;1484.0;24465.0;-22981.0;56651.0;545.0;-1484.0;1455.0;863.0;-24.0;-265.0;45057.0;-0.1;8.2;6.6
486;Lokale overheid;2016 2e kwartaal;243.0;25750.0;-25507.0;54817.0;-1834.0;-243.0;-1911.0;205.0;13.0;102.0;41251.0;-0.1;7.9;6.0
487;Lokale overheid;2016 3e kwartaal;-194.0;23206.0;-23400.0;54311.0;-506.0;194.0;46.0;-757.0;-6.0;17.0;41239.0;-0.1;7.8;5.9
488;Lokale overheid;2016 4e kwartaal;-994.0;23902.0;-24896.0;56079.0;1768.0;994.0;-465.0;849.0;34.0;356.0;44318.0;0.1;8.0;6.3
489;Lokale overheid;2016;539.0;97323.0;-96784.0;56079.0;-27.0;-539.0;-875.0;1160.0;17.0;210.0;44318.0;0.1;8.0;6.3
490;Lokale overheid;2017 1e kwartaal;1260.0;24474.0;-23214.0;56510.0;431.0;-1260.0;1471.0;231.0;-7.0;-4.0;43882.0;0.0;8.0;6.2
491;Lokale overheid;2017 2e kwartaal;20.0;25694.0;-25674.0;55572.0;-938.0;-20.0;-1644.0;794.0;-55.0;-13.0;41674.0;0.0;7.7;5.8
492;Lokale overheid;2017 3e kwartaal;-86.0;23364.0;-23450.0;54819.0;-753.0;86.0;-403.0;-407.0;-16.0;-13.0;41017.0;0.0;7.6;5.7
493;Lokale overheid;2017 4e kwartaal;-2255.0;23369.0;-25624.0;56165.0;1346.0;2255.0;-359.0;-554.0;-8.0;12.0;43889.0;-0.1;7.7;6.0
494;Lokale overheid;2017;-1061.0;96901.0;-97962.0;56165.0;86.0;1061.0;-935.0;64.0;-86.0;-18.0;43889.0;-0.1;7.7;6.0
495;Socialezekerheidsfondsen;1995;-2271.0;51643.0;-53914.0;3106.0;;2271.0;16.0;-435.0;;152.0;2378.0;-0.7;1.0;0.7
496;Socialezekerheidsfondsen;1996;-1547.0;52224.0;-53771.0;4021.0;915.0;1547.0;139.0;-964.0;0.0;193.0;3272.0;-0.5;1.2;1.0
497;Socialezekerheidsfondsen;1997;129.0;56948.0;-56819.0;2354.0;-1667.0;-129.0;-325.0;-1396.0;0.0;183.0;2261.0;0.0;0.6;0.6
498;Socialezekerheidsfondsen;1998;1098.0;58018.0;-56920.0;3719.0;1365.0;-1098.0;2225.0;130.0;0.0;108.0;1548.0;0.3;1.0;0.4
499;Socialezekerheidsfondsen;1999 1e kwartaal;1111.0;15697.0;-14586.0;;;-1111.0;1006.0;-9.0;;-231.0;;;;
500;Socialezekerheidsfondsen;1999 2e kwartaal;1127.0;17100.0;-15973.0;;;-1127.0;990.0;-118.0;;-91.0;;;;
501;Socialezekerheidsfondsen;1999 3e kwartaal;831.0;14910.0;-14079.0;;;-831.0;303.0;149.0;;-131.0;;;;
502;Socialezekerheidsfondsen;1999 4e kwartaal;1671.0;16171.0;-14500.0;2015.0;;-1671.0;511.0;117.0;;540.0;-3311.0;1.1;0.5;-0.8
503;Socialezekerheidsfondsen;1999;4740.0;63878.0;-59138.0;2015.0;-1704.0;-4740.0;2810.0;139.0;0.0;87.0;-3311.0;1.1;0.5;-0.8
504;Socialezekerheidsfondsen;2000 1e kwartaal;1165.0;16392.0;-15227.0;1747.0;-268.0;-1165.0;1555.0;-224.0;0.0;-434.0;-4781.0;1.1;0.4;-1.1
505;Socialezekerheidsfondsen;2000 2e kwartaal;2030.0;18755.0;-16725.0;1418.0;-329.0;-2030.0;1774.0;-377.0;0.0;304.0;-6306.0;1.3;0.3;-1.5
506;Socialezekerheidsfondsen;2000 3e kwartaal;975.0;15805.0;-14830.0;1168.0;-250.0;-975.0;987.0;15.0;0.0;-277.0;-7761.0;1.3;0.3;-1.8
507;Socialezekerheidsfondsen;2000 4e kwartaal;2465.0;17712.0;-15247.0;983.0;-185.0;-2465.0;1624.0;139.0;0.0;517.0;-9121.0;1.5;0.2;-2.0
508;Socialezekerheidsfondsen;2000;6635.0;68664.0;-62029.0;983.0;-1032.0;-6635.0;5940.0;-447.0;0.0;110.0;-9121.0;1.5;0.2;-2.0
509;Socialezekerheidsfondsen;2001 1e kwartaal;1176.0;17587.0;-16411.0;1050.0;67.0;-1176.0;1972.0;843.0;0.0;-1572.0;-11863.0;1.5;0.2;-2.6
510;Socialezekerheidsfondsen;2001 2e kwartaal;108.0;18235.0;-18127.0;1119.0;69.0;-108.0;-1420.0;576.0;0.0;1021.0;-11232.0;1.0;0.2;-2.4
511;Socialezekerheidsfondsen;2001 3e kwartaal;-220.0;15796.0;-16016.0;1096.0;-23.0;220.0;-1467.0;1071.0;0.0;153.0;-11115.0;0.7;0.2;-2.4
512;Socialezekerheidsfondsen;2001 4e kwartaal;-753.0;15894.0;-16647.0;1100.0;4.0;753.0;-2226.0;1082.0;0.0;395.0;-10050.0;0.1;0.2;-2.1
513;Socialezekerheidsfondsen;2001;311.0;67512.0;-67201.0;1100.0;117.0;-311.0;-3141.0;3572.0;0.0;-3.0;-10050.0;0.1;0.2;-2.1
514;Socialezekerheidsfondsen;2002 1e kwartaal;1279.0;19042.0;-17763.0;1605.0;505.0;-1279.0;2257.0;-617.0;0.0;144.0;-11115.0;0.1;0.3;-2.3
515;Socialezekerheidsfondsen;2002 2e kwartaal;-2370.0;17575.0;-19945.0;2110.0;505.0;2370.0;-2278.0;141.0;0.0;272.0;-8014.0;-0.4;0.4;-1.7
516;Socialezekerheidsfondsen;2002 3e kwartaal;-185.0;17367.0;-17552.0;2617.0;507.0;185.0;1530.0;-1299.0;0.0;91.0;-9052.0;-0.4;0.5;-1.8
517;Socialezekerheidsfondsen;2002 4e kwartaal;-707.0;17355.0;-18062.0;3126.0;509.0;707.0;817.0;-551.0;0.0;-464.0;-9157.0;-0.4;0.6;-1.9
518;Socialezekerheidsfondsen;2002;-1983.0;71339.0;-73322.0;3126.0;2026.0;1983.0;2326.0;-2326.0;0.0;43.0;-9157.0;-0.4;0.6;-1.9
519;Socialezekerheidsfondsen;2003 1e kwartaal;1165.0;20239.0;-19074.0;2682.0;-444.0;-1165.0;2225.0;-1539.0;0.0;35.0;-10326.0;-0.4;0.5;-2.1
520;Socialezekerheidsfondsen;2003 2e kwartaal;186.0;21442.0;-21256.0;2990.0;308.0;-186.0;415.0;-140.0;0.0;219.0;-10414.0;0.1;0.6;-2.1
521;Socialezekerheidsfondsen;2003 3e kwartaal;-1173.0;17541.0;-18714.0;3671.0;681.0;1173.0;180.0;-946.0;0.0;274.0;-9485.0;-0.1;0.7;-1.9
522;Socialezekerheidsfondsen;2003 4e kwartaal;22.0;19365.0;-19343.0;5265.0;1594.0;-22.0;1234.0;867.0;0.0;-485.0;-7472.0;0.0;1.0;-1.5
523;Socialezekerheidsfondsen;2003;200.0;78587.0;-78387.0;5265.0;2139.0;-200.0;4054.0;-1758.0;0.0;43.0;-7472.0;0.0;1.0;-1.5
524;Socialezekerheidsfondsen;2004 1e kwartaal;1212.0;20691.0;-19479.0;3624.0;-1641.0;-1212.0;1094.0;-839.0;0.0;-684.0;-9300.0;0.0;0.7;-1.8
525;Socialezekerheidsfondsen;2004 2e kwartaal;-1400.0;20695.0;-22095.0;5824.0;2200.0;1400.0;-549.0;1151.0;0.0;198.0;-6242.0;-0.3;1.1;-1.2
526;Socialezekerheidsfondsen;2004 3e kwartaal;-98.0;19254.0;-19352.0;3976.0;-1848.0;98.0;-1067.0;-1431.0;0.0;552.0;-8524.0;-0.1;0.8;-1.6
