ID;Grensovergang;PlaatsVanLading;PlaatsVanLossing;TypeSchip;NationaliteitVlagVanHetSchip;Periode;AantalReizen_1;Laadvermogen_2;VaartuigkilometersTotaal_3;VaartuigkilometersInNederland_4;AantalBeladenReizen_5;Laadvermogen_6;VaartuigkilometersTotaal_7;VaartuigkilometersInNederland_8;LaadvermogentonkilometersTotaal_9;LaadvermogentonkilometersInNederland_10;LaadvermogentonkilometersTotaal_11;LaadvermogentonkilometersInNederland_12;LadingtonkilometersTotaal_13;LadingtonkilometersInNederland_14;TotaalVervoerdGewicht_15;LandbouwproductenDieren_16;VoedingsproductenVeevoeder_17;VasteBrandstoffen_18;AardolienAardolieproducten_19;ErtsenEnMetaalresiduen_20;MetalenMetalenHalffabrikaten_21;RuweMineralenEnBouwmaterialen_22;Meststoffen_23;ChemischeProducten_24;OverigeGoederenEnFabrikaten_25
3730;Lobith;0;België totaal;Motortankschip;Poolse;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3731;Lobith;0;België totaal;Motortankschip;Poolse;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3732;Lobith;0;België totaal;Motortankschip;Poolse;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3733;Lobith;0;België totaal;Motortankschip;Poolse;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3734;Lobith;0;België totaal;Motortankschip;Poolse;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3735;Lobith;0;België totaal;Motortankschip;Poolse;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3736;Lobith;0;België totaal;Motortankschip;Poolse;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3737;Lobith;0;België totaal;Motortankschip;Poolse;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3738;Lobith;0;België totaal;Motortankschip;Poolse;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3739;Lobith;0;België totaal;Motortankschip;Poolse;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3740;Lobith;0;België totaal;Motortankschip;Overige vlaggen;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3741;Lobith;0;België totaal;Motortankschip;Overige vlaggen;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3742;Lobith;0;België totaal;Motortankschip;Overige vlaggen;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3743;Lobith;0;België totaal;Motortankschip;Overige vlaggen;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3744;Lobith;0;België totaal;Motortankschip;Overige vlaggen;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3745;Lobith;0;België totaal;Motortankschip;Overige vlaggen;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3746;Lobith;0;België totaal;Motortankschip;Overige vlaggen;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3747;Lobith;0;België totaal;Motortankschip;Overige vlaggen;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3748;Lobith;0;België totaal;Motortankschip;Overige vlaggen;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3749;Lobith;0;België totaal;Motortankschip;Overige vlaggen;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3750;Lobith;0;België totaal;Motortankschip;Overige vlaggen;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3751;Lobith;0;België totaal;Duwvrachtbak;Alle vlaggen;1996;565;1245;331101;106126;466;1037;279512;87743;703368;234992;599814;196324;368972;126525;667;23;9;5;1;103;243;189;12;19;62
3752;Lobith;0;België totaal;Duwvrachtbak;Alle vlaggen;1997;1001;2042;698300;199062;778;1607;542812;154146;1357841;407840;1064776;320208;482536;157278;812;18;8;2;2;95;140;169;14;34;331
3753;Lobith;0;België totaal;Duwvrachtbak;Alle vlaggen;1998;667;1376;430395;126739;427;866;291626;80560;828046;263830;552844;164640;303976;96931;504;5;2;0;0;48;95;121;1;53;178
3754;Lobith;0;België totaal;Duwvrachtbak;Alle vlaggen;1999;1677;3279;1057862;317951;1025;1950;690413;194180;1958593;625431;1253660;371982;624766;206802;1064;66;45;7;0;60;156;273;12;75;370
3755;Lobith;0;België totaal;Duwvrachtbak;Alle vlaggen;2000;1522;2933;969498;301089;996;1893;673541;194795;1775093;579767;1234305;369585;667676;210966;1086;26;29;1;0;156;201;155;34;24;460
3756;Lobith;0;België totaal;Duwvrachtbak;Alle vlaggen;2001;1210;2497;813793;228727;734;1470;533207;138569;1605221;473786;1028188;278653;610599;179337;940;16;30;1;0;41;282;163;13;28;366
3757;Lobith;0;België totaal;Duwvrachtbak;Alle vlaggen;2002;778;1622;478367;147216;518;1048;348286;98157;954354;308142;677414;199616;358162;111521;578;29;11;3;0;46;81;163;18;22;204
3758;Lobith;0;België totaal;Duwvrachtbak;Alle vlaggen;2003;1553;3336;951603;292599;878;1851;556903;165774;1966099;628445;1133966;349175;605383;193035;1019;34;17;10;1;69;191;127;7;19;543
3759;Lobith;0;België totaal;Duwvrachtbak;Alle vlaggen;2004;1557;3468;965823;292398;1079;2249;755076;202887;2002784;651860;1501290;423755;750940;228193;1206;17;36;12;0;45;213;137;9;20;716
3760;Lobith;0;België totaal;Duwvrachtbak;Alle vlaggen;2005;1720;3923;1022281;321934;1250;2708;855342;233873;2159364;734625;1750855;507117;835237;248939;1325;12;16;58;1;36;206;173;4;34;784
3761;Lobith;0;België totaal;Duwvrachtbak;Alle vlaggen;2006;1661;3756;1041688;312740;1370;2975;935291;256880;2213857;708094;1939890;558260;957277;281881;1496;8;10;46;3;30;194;143;4;40;1018
3762;Lobith;0;België totaal;Duwvrachtbak;Nederlandse;1996;204;462;120772;39062;167;390;94939;32205;258767;89693;211501;76231;118885;46758;235;16;3;0;1;39;28;83;7;9;49
3763;Lobith;0;België totaal;Duwvrachtbak;Nederlandse;1997;560;1161;372211;115260;427;896;280550;88050;743983;239605;563467;185850;222546;82451;405;8;3;2;0;51;22;103;11;33;173
3764;Lobith;0;België totaal;Duwvrachtbak;Nederlandse;1998;287;589;182389;54462;191;396;123327;36383;347454;113278;237190;76564;108924;41488;208;1;0;0;0;24;5;72;1;28;77
3765;Lobith;0;België totaal;Duwvrachtbak;Nederlandse;1999;1051;1971;658423;199401;638;1181;409987;121410;1179915;377486;729367;227585;315856;116580;585;32;34;3;0;16;25;215;9;49;203
3766;Lobith;0;België totaal;Duwvrachtbak;Nederlandse;2000;649;1196;419283;130294;460;851;298716;91640;759072;238737;543266;168664;248685;79260;403;9;2;0;0;49;28;106;26;6;177
3767;Lobith;0;België totaal;Duwvrachtbak;Nederlandse;2001;668;1392;412376;126039;395;807;247763;74343;843032;264570;497314;153075;274874;92296;479;0;1;0;0;8;49;129;11;21;260
3768;Lobith;0;België totaal;Duwvrachtbak;Nederlandse;2002;471;949;278822;89025;331;661;200134;62395;547888;180785;391060;125682;209845;71053;368;2;1;0;0;21;12;151;13;11;156
3769;Lobith;0;België totaal;Duwvrachtbak;Nederlandse;2003;923;1945;558029;173251;515;1071;321094;96394;1143914;365738;656224;200783;328093;107008;568;0;1;6;0;21;57;98;1;10;374
3770;Lobith;0;België totaal;Duwvrachtbak;Nederlandse;2004;1033;2302;646315;193938;730;1522;514731;136988;1359743;433038;1043107;286514;508763;149933;792;6;6;9;0;7;53;109;3;18;582
3771;Lobith;0;België totaal;Duwvrachtbak;Nederlandse;2005;1258;2901;755307;235209;926;2035;630651;173020;1639599;542937;1333724;380840;608314;177252;943;1;2;34;1;6;65;136;2;28;667
3772;Lobith;0;België totaal;Duwvrachtbak;Nederlandse;2006;1274;2890;793175;239775;1065;2320;718870;199677;1708721;544987;1512867;435688;724628;213348;1130;0;7;38;3;11;48;120;3;34;865
3773;Lobith;0;België totaal;Duwvrachtbak;Duitse;1996;166;366;91505;30949;127;277;75524;23752;197825;68380;161323;51956;97055;31572;169;5;0;2;0;35;56;52;5;7;8
3774;Lobith;0;België totaal;Duwvrachtbak;Duitse;1997;152;323;92448;28901;130;278;81055;24600;191723;61631;168872;52902;98656;31306;171;7;1;0;0;24;47;47;3;0;43
3775;Lobith;0;België totaal;Duwvrachtbak;Duitse;1998;83;166;65262;15792;59;115;50841;11277;118879;31651;88881;21988;56279;15147;79;1;2;0;0;9;9;30;0;18;10
3776;Lobith;0;België totaal;Duwvrachtbak;Duitse;1999;186;407;108703;35827;103;207;72955;19573;227220;78291;142815;39299;87077;26157;137;10;3;3;0;24;13;46;2;4;32
3777;Lobith;0;België totaal;Duwvrachtbak;Duitse;2000;212;456;138241;39111;81;154;80486;13607;264006;86296;146285;26676;89135;18686;102;7;12;0;0;20;11;30;8;0;14
3778;Lobith;0;België totaal;Duwvrachtbak;Duitse;2001;231;478;160887;43884;134;252;118951;25485;294852;90734;208302;47843;138482;34720;183;2;10;0;0;7;116;25;2;0;20
3779;Lobith;0;België totaal;Duwvrachtbak;Duitse;2002;101;203;68448;19477;55;96;53812;10863;120975;39177;87482;18944;64815;14302;72;20;5;2;0;12;19;5;5;1;4
3780;Lobith;0;België totaal;Duwvrachtbak;Duitse;2003;253;556;137475;47830;144;286;91941;27403;283886;104744;176194;54359;98162;30446;160;13;1;1;1;15;55;14;6;3;51
3781;Lobith;0;België totaal;Duwvrachtbak;Duitse;2004;273;612;147652;51450;127;235;87186;24253;296685;115165;147974;44918;81614;26219;137;4;1;2;0;10;54;13;6;0;47
3782;Lobith;0;België totaal;Duwvrachtbak;Duitse;2005;230;519;122446;43078;123;246;90581;23074;240875;97001;162548;45883;87079;24710;132;0;2;18;0;13;51;25;1;1;21
3783;Lobith;0;België totaal;Duwvrachtbak;Duitse;2006;185;411;116064;35036;114;228;89403;21320;227338;77905;162173;42611;82116;22171;119;0;0;3;0;7;57;17;0;4;31
3784;Lobith;0;België totaal;Duwvrachtbak;Belgische;1996;21;58;8127;3759;19;52;7553;3387;22119;10336;20434;9245;14190;7729;44;0;1;0;0;0;16;28;0;0;0
3785;Lobith;0;België totaal;Duwvrachtbak;Belgische;1997;12;21;6645;2143;5;9;2748;930;10703;4085;4316;1634;2128;778;4;0;0;0;2;0;0;0;0;0;3
3786;Lobith;0;België totaal;Duwvrachtbak;Belgische;1998;0;0;0;0;0;0;0;0;0;0;0;0;425;275;1;0;0;0;0;0;0;0;0;0;1
3787;Lobith;0;België totaal;Duwvrachtbak;Belgische;1999;60;119;30452;11167;34;60;20570;6280;56006;22153;35480;11072;14386;4731;26;0;0;0;0;0;6;3;0;2;14
3788;Lobith;0;België totaal;Duwvrachtbak;Belgische;2000;211;319;137942;43235;113;162;80020;23018;200387;65724;113420;33055;74904;21533;106;4;8;0;0;3;3;2;0;10;77
3789;Lobith;0;België totaal;Duwvrachtbak;Belgische;2001;111;217;77322;20626;61;119;42529;11326;148421;40404;82145;22128;51750;14045;76;4;8;0;0;0;6;7;0;7;44
3790;Lobith;0;België totaal;Duwvrachtbak;Belgische;2002;75;171;39425;13950;35;75;22298;6510;88689;31893;48133;13894;13029;3627;19;0;0;0;0;0;0;3;0;5;12
3791;Lobith;0;België totaal;Duwvrachtbak;Belgische;2003;208;451;146805;38870;93;196;65544;17480;319199;84157;138707;36805;81202;21761;116;0;1;0;0;5;3;15;0;4;87
3792;Lobith;0;België totaal;Duwvrachtbak;Belgische;2004;94;202;68171;17564;85;183;64320;15890;143918;37750;136630;34264;59533;15698;83;1;4;0;0;0;5;14;0;1;58
3793;Lobith;0;België totaal;Duwvrachtbak;Belgische;2005;58;132;33556;10773;46;103;30011;8541;69281;24609;60821;19206;33586;11208;60;3;3;3;0;0;13;12;0;3;22
3794;Lobith;0;België totaal;Duwvrachtbak;Belgische;2006;45;117;27474;8370;39;100;24596;7254;72038;21777;63811;18554;28070;8517;46;1;0;4;0;0;7;3;0;1;29
3795;Lobith;0;België totaal;Duwvrachtbak;Oostenrijkse;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3796;Lobith;0;België totaal;Duwvrachtbak;Oostenrijkse;1997;33;60;40517;4838;31;57;39380;4466;73856;8777;72005;8197;28670;3178;22;3;2;0;0;0;7;0;0;0;11
3797;Lobith;0;België totaal;Duwvrachtbak;Oostenrijkse;1998;27;53;22492;5073;24;48;20596;4464;44581;10014;40692;8948;18171;4010;22;3;0;0;0;0;7;2;0;0;10
3798;Lobith;0;België totaal;Duwvrachtbak;Oostenrijkse;1999;43;76;50474;8129;39;69;46940;7334;87048;14334;81041;12960;45733;6810;36;19;6;0;0;0;0;1;0;0;9
3799;Lobith;0;België totaal;Duwvrachtbak;Oostenrijkse;2000;34;62;42567;5796;30;55;37894;5001;77088;10437;69492;9165;32062;4563;27;2;5;0;0;0;5;4;0;0;11
3800;Lobith;0;België totaal;Duwvrachtbak;Oostenrijkse;2001;30;55;43538;6192;20;36;31586;4077;79599;11317;57812;7407;29251;3711;18;5;9;0;0;0;2;0;0;0;2
3801;Lobith;0;België totaal;Duwvrachtbak;Oostenrijkse;2002;8;16;9924;1794;6;11;7703;1371;19290;3500;14560;2604;9516;1681;7;5;0;1;0;0;1;0;0;0;0
3802;Lobith;0;België totaal;Duwvrachtbak;Oostenrijkse;2003;33;62;40673;7260;31;58;39203;6837;76691;13601;73895;12833;43732;7636;34;21;13;0;0;0;0;0;0;0;0
3803;Lobith;0;België totaal;Duwvrachtbak;Oostenrijkse;2004;23;43;23532;4278;22;42;23208;4092;44818;8049;44273;7736;25351;4528;24;0;24;0;0;0;1;0;0;0;0
3804;Lobith;0;België totaal;Duwvrachtbak;Oostenrijkse;2005;15;31;15324;3096;14;28;14929;2859;30861;6405;29775;5753;19438;3695;18;6;9;0;0;0;2;0;0;0;1
3805;Lobith;0;België totaal;Duwvrachtbak;Oostenrijkse;2006;7;13;7880;1557;7;13;7880;1557;14210;2817;14210;2817;8435;1645;8;4;2;0;0;0;0;0;0;0;1
3806;Lobith;0;België totaal;Duwvrachtbak;Zwitserse;1996;25;59;19846;4591;17;40;15483;3052;46035;10731;35999;7106;21691;4485;25;0;2;0;0;0;2;18;0;2;1
3807;Lobith;0;België totaal;Duwvrachtbak;Zwitserse;1997;69;115;65242;12945;48;84;45384;8988;105372;21488;77292;15713;31539;6409;36;0;0;0;0;0;0;18;0;0;17
3808;Lobith;0;België totaal;Duwvrachtbak;Zwitserse;1998;168;341;109616;32399;88;166;63731;16346;207022;66610;115059;30746;62181;15506;84;0;0;0;0;9;3;17;0;6;49
3809;Lobith;0;België totaal;Duwvrachtbak;Zwitserse;1999;168;345;104854;31605;86;163;60271;15996;198314;65244;108096;30259;37037;11401;61;0;0;0;0;0;0;2;1;19;40
3810;Lobith;0;België totaal;Duwvrachtbak;Zwitserse;2000;215;436;131807;43945;120;224;82810;24455;251150;88937;149169;45596;65493;20647;105;0;0;0;0;23;0;10;0;5;66
3811;Lobith;0;België totaal;Duwvrachtbak;Zwitserse;2001;35;71;32824;6612;19;38;18254;3534;65527;13477;36106;6990;9977;1992;11;0;0;0;0;0;0;0;0;0;10
3812;Lobith;0;België totaal;Duwvrachtbak;Zwitserse;2002;63;142;45232;11718;47;104;34672;8742;99207;26351;74521;19376;21606;5576;30;0;0;0;0;0;0;0;0;6;24
3813;Lobith;0;België totaal;Duwvrachtbak;Zwitserse;2003;36;59;34608;6696;13;21;11876;2418;56251;10894;19494;3977;13964;2780;15;0;0;0;0;0;0;0;0;2;13
3814;Lobith;0;België totaal;Duwvrachtbak;Zwitserse;2004;26;40;26003;4836;26;40;26003;4836;39887;7427;39887;7427;21373;3999;22;0;0;0;0;0;0;0;0;0;21
3815;Lobith;0;België totaal;Duwvrachtbak;Zwitserse;2005;80;141;62094;14880;80;141;62094;14880;104655;26237;104655;26237;51725;12967;70;0;0;0;0;0;0;0;0;2;68
3816;Lobith;0;België totaal;Duwvrachtbak;Zwitserse;2006;80;150;57692;14880;80;150;57692;14880;103657;27871;103657;27871;60909;16238;87;0;0;0;0;0;0;0;0;1;86
3817;Lobith;0;België totaal;Duwvrachtbak;Tsjechische;1996;0;0;0;0;0;0;0;0;0;0;0;0;3193;335;2;0;2;0;0;0;0;0;0;0;0
3818;Lobith;0;België totaal;Duwvrachtbak;Tsjechische;1997;8;9;11593;1495;6;8;8481;1123;12853;1711;11203;1513;2017;276;1;0;1;0;0;0;0;0;0;0;0
3819;Lobith;0;België totaal;Duwvrachtbak;Tsjechische;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3820;Lobith;0;België totaal;Duwvrachtbak;Tsjechische;1999;0;0;0;0;0;0;0;0;0;0;0;0;4478;535;3;0;1;0;0;2;0;0;0;0;0
3821;Lobith;0;België totaal;Duwvrachtbak;Tsjechische;2000;0;0;0;0;0;0;0;0;0;0;0;0;697;88;0;0;0;0;0;0;0;0;0;0;0
3822;Lobith;0;België totaal;Duwvrachtbak;Tsjechische;2001;0;0;0;0;0;0;0;0;0;0;0;0;4566;479;3;0;0;0;0;0;3;0;0;0;0
3823;Lobith;0;België totaal;Duwvrachtbak;Tsjechische;2002;7;11;11333;1292;7;11;11333;1292;18542;2054;18542;2054;8096;887;5;0;4;0;0;0;0;0;0;0;1
3824;Lobith;0;België totaal;Duwvrachtbak;Tsjechische;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3825;Lobith;0;België totaal;Duwvrachtbak;Tsjechische;2004;0;0;0;0;0;0;0;0;0;0;0;0;280;182;1;0;0;0;0;0;1;0;0;0;0
3826;Lobith;0;België totaal;Duwvrachtbak;Tsjechische;2005;0;0;0;0;0;0;0;0;0;0;0;0;199;24;0;0;0;0;0;0;0;0;0;0;0
3827;Lobith;0;België totaal;Duwvrachtbak;Tsjechische;2006;5;4;6511;930;5;4;6511;930;5764;816;5764;816;3124;496;3;0;0;0;0;0;0;2;1;0;0
3828;Lobith;0;België totaal;Duwvrachtbak;Franse;1996;140;290;82432;26040;130;270;78455;24180;167137;53979;159533;50212;110942;35002;188;2;0;3;0;30;140;8;0;1;4
3829;Lobith;0;België totaal;Duwvrachtbak;Franse;1997;158;343;95007;31462;123;267;72630;24343;206521;68810;156506;52975;92937;32360;168;0;2;0;0;20;61;2;0;1;82
3830;Lobith;0;België totaal;Duwvrachtbak;Franse;1998;87;187;46153;16172;63;136;32591;11718;98262;34763;69428;25302;57364;20040;108;0;0;0;0;5;72;0;0;0;30
3831;Lobith;0;België totaal;Duwvrachtbak;Franse;1999;150;334;79974;28053;109;248;55992;20427;177758;62555;126649;46485;103296;38114;203;1;0;2;0;18;107;5;0;0;69
3832;Lobith;0;België totaal;Duwvrachtbak;Franse;2000;163;382;76485;31403;156;367;72515;30192;178469;73707;169889;71116;128169;54505;281;4;1;1;0;53;118;2;0;2;99
3833;Lobith;0;België totaal;Duwvrachtbak;Franse;2001;114;248;56771;21347;87;190;46397;16335;123189;46427;100826;35612;80689;29365;156;2;0;0;0;26;101;0;0;0;27
3834;Lobith;0;België totaal;Duwvrachtbak;Franse;2002;45;111;16939;8472;30;74;10377;5682;41534;20918;25673;14107;21705;12309;65;0;2;0;0;13;44;4;0;0;2
3835;Lobith;0;België totaal;Duwvrachtbak;Franse;2003;99;263;32407;18516;81;216;25639;15066;84391;49118;67686;40224;39106;23281;125;0;0;3;0;29;76;0;0;0;18
3836;Lobith;0;België totaal;Duwvrachtbak;Franse;2004;93;248;35310;17431;79;214;27390;14837;93028;46497;73040;40053;47221;26491;141;7;0;2;0;26;97;1;0;0;7
3837;Lobith;0;België totaal;Duwvrachtbak;Franse;2005;67;182;21034;12462;52;141;16967;9672;57145;33837;46135;26289;30684;18007;97;0;0;4;0;15;74;1;0;0;3
3838;Lobith;0;België totaal;Duwvrachtbak;Franse;2006;61;166;27885;11346;58;157;26648;10788;75879;30798;72503;29274;46440;19009;102;1;0;0;0;11;82;2;0;0;5
3839;Lobith;0;België totaal;Duwvrachtbak;Luxemburgse;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3840;Lobith;0;België totaal;Duwvrachtbak;Luxemburgse;1997;0;0;0;0;0;0;0;0;0;0;0;0;979;95;2;0;0;0;0;0;2;0;0;0;0
3841;Lobith;0;België totaal;Duwvrachtbak;Luxemburgse;1998;0;0;0;0;0;0;0;0;0;0;0;0;633;465;3;0;0;0;0;0;0;0;0;3;0
3842;Lobith;0;België totaal;Duwvrachtbak;Luxemburgse;1999;0;0;0;0;0;0;0;0;0;0;0;0;695;450;2;0;0;0;0;0;0;0;0;0;2
3843;Lobith;0;België totaal;Duwvrachtbak;Luxemburgse;2000;31;74;13251;5976;30;72;12964;5790;31392;14352;30747;13934;23909;11180;58;0;0;0;0;7;36;0;0;0;15
3844;Lobith;0;België totaal;Duwvrachtbak;Luxemburgse;2001;0;0;0;0;0;0;0;0;0;0;0;0;3728;610;3;0;1;0;0;0;1;0;0;0;1
3845;Lobith;0;België totaal;Duwvrachtbak;Luxemburgse;2002;0;0;0;0;0;0;0;0;0;0;0;0;1995;1293;7;2;0;0;0;0;3;0;0;0;2
3846;Lobith;0;België totaal;Duwvrachtbak;Luxemburgse;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3847;Lobith;0;België totaal;Duwvrachtbak;Luxemburgse;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3848;Lobith;0;België totaal;Duwvrachtbak;Luxemburgse;2005;0;0;0;0;0;0;0;0;0;0;0;0;784;205;1;0;0;0;0;0;0;0;0;0;1
3849;Lobith;0;België totaal;Duwvrachtbak;Luxemburgse;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3850;Lobith;0;België totaal;Duwvrachtbak;Poolse;1996;0;0;0;0;0;0;0;0;0;0;0;0;1066;141;1;0;0;0;0;0;1;0;0;0;0
3851;Lobith;0;België totaal;Duwvrachtbak;Poolse;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3852;Lobith;0;België totaal;Duwvrachtbak;Poolse;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3853;Lobith;0;België totaal;Duwvrachtbak;Poolse;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3854;Lobith;0;België totaal;Duwvrachtbak;Poolse;2000;0;0;0;0;0;0;0;0;0;0;0;0;725;203;1;0;0;0;0;1;0;0;0;0;0
3855;Lobith;0;België totaal;Duwvrachtbak;Poolse;2001;5;5;6457;949;5;5;6457;949;6265;887;6265;887;2988;511;3;1;0;1;0;0;1;0;0;0;1
3856;Lobith;0;België totaal;Duwvrachtbak;Poolse;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3857;Lobith;0;België totaal;Duwvrachtbak;Poolse;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3858;Lobith;0;België totaal;Duwvrachtbak;Poolse;2004;0;0;0;0;0;0;0;0;0;0;0;0;3480;432;2;0;0;0;0;1;1;0;0;0;0
3859;Lobith;0;België totaal;Duwvrachtbak;Poolse;2005;0;0;0;0;0;0;0;0;0;0;0;0;1309;163;1;0;0;0;0;0;1;0;0;0;0
3860;Lobith;0;België totaal;Duwvrachtbak;Poolse;2006;0;0;0;0;0;0;0;0;0;0;0;0;1150;148;1;0;0;1;0;0;0;0;0;0;0
3861;Lobith;0;België totaal;Duwvrachtbak;Overige vlaggen;1996;0;0;0;0;0;0;0;0;0;0;0;0;1949;503;3;0;1;0;0;0;2;0;0;0;0
3862;Lobith;0;België totaal;Duwvrachtbak;Overige vlaggen;1997;8;6;14061;1962;7;6;12008;1590;11251;1580;9535;1269;3063;425;2;0;0;0;0;0;1;0;0;0;1
3863;Lobith;0;België totaal;Duwvrachtbak;Overige vlaggen;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3864;Lobith;0;België totaal;Duwvrachtbak;Overige vlaggen;1999;13;16;19453;2653;11;13;18456;2230;22812;3256;21307;2608;16208;2024;10;3;1;0;0;0;5;0;0;0;1
3865;Lobith;0;België totaal;Duwvrachtbak;Overige vlaggen;2000;0;0;0;0;0;0;0;0;0;0;0;0;3897;302;2;0;1;0;0;0;1;0;0;0;0
3866;Lobith;0;België totaal;Duwvrachtbak;Overige vlaggen;2001;8;14;14116;1590;8;14;14116;1590;25233;2844;25233;2844;14295;1610;8;2;2;0;0;0;3;0;0;0;1
3867;Lobith;0;België totaal;Duwvrachtbak;Overige vlaggen;2002;0;0;0;0;0;0;0;0;0;0;0;0;7555;792;4;0;0;0;0;0;2;0;0;0;2
3868;Lobith;0;België totaal;Duwvrachtbak;Overige vlaggen;2003;0;0;0;0;0;0;0;0;0;0;0;0;1124;123;1;1;0;0;0;0;0;0;0;0;0
3869;Lobith;0;België totaal;Duwvrachtbak;Overige vlaggen;2004;7;12;7641;1353;5;9;5110;981;13778;2345;10183;1836;3325;711;4;0;2;0;0;1;1;0;0;0;0
3870;Lobith;0;België totaal;Duwvrachtbak;Overige vlaggen;2005;0;0;0;0;0;0;0;0;0;0;0;0;2119;708;3;1;0;0;0;1;1;0;0;0;0
3871;Lobith;0;België totaal;Duwvrachtbak;Overige vlaggen;2006;0;0;0;0;0;0;0;0;0;0;0;0;2406;309;1;1;0;0;0;0;0;0;0;0;0
3872;Lobith;0;België totaal;Duwtankbak;Alle vlaggen;1996;405;814;242251;75310;88;147;40034;16348;492607;151319;62378;27404;39779;16867;91;0;2;0;14;0;0;0;0;75;0
3873;Lobith;0;België totaal;Duwtankbak;Alle vlaggen;1997;697;1345;417568;132672;168;248;62726;31510;842209;256589;94496;46485;60640;30944;164;0;0;0;6;0;0;0;0;156;2
3874;Lobith;0;België totaal;Duwtankbak;Alle vlaggen;1998;326;603;209034;60557;86;107;33641;15927;412204;112056;43237;19724;30161;13987;75;0;0;0;1;0;0;0;0;74;0
3875;Lobith;0;België totaal;Duwtankbak;Alle vlaggen;1999;256;482;160543;47956;51;61;17336;9377;321759;90444;21411;11147;16404;8721;47;0;2;0;3;0;0;0;0;42;1
3876;Lobith;0;België totaal;Duwtankbak;Alle vlaggen;2000;305;604;182713;59651;44;61;19905;7939;369191;118162;28232;11058;23760;9516;53;0;2;0;7;0;0;0;0;44;0
3877;Lobith;0;België totaal;Duwtankbak;Alle vlaggen;2001;305;654;211041;56720;10;16;3554;1850;451123;121588;5623;2984;4244;2297;12;0;0;0;7;0;0;0;0;5;0
