ID;LeeftijdReferentiepersoon;RegioS;Perioden;TotaalParticuliereHuishoudens_1;Eenpersoonshuishouden_2;TotaalMeerpersoonshuishoudens_3;MeerpersoonshuishoudensZonderKinderen_4;MeerpersoonshuishoudensMetKinderen_5;TotaalNietGehuwdeParen_6;k_0Kinderen_7;k_1Kind_8;k_2Kinderen_9;k_3OfMeerKinderen_10;TotaalGehuwdeParen_11;k_0Kinderen_12;k_1Kind_13;k_2Kinderen_14;k_3OfMeerKinderen_15;TotaalEenouderhuishoudens_16;k_1Kind_17;k_2Kinderen_18;k_3OfMeerKinderen_19;OverigHuishouden_20;TotaalParticuliereHuishoudens_21;Eenpersoonshuishouden_22;TotaalMeerpersoonshuishoudens_23;k_2Personen_24;k_3Personen_25;k_4Personen_26;k_5OfMeerPersonen_27
4654;Totaal;Dronten;2004;14941.0;4063.0;10878.0;4781.0;6097.0;1400.0;944.0;222.0;186.0;48.0;8691.0;3792.0;1427.0;2268.0;1204.0;742.0;373.0;270.0;99.0;45.0;14941.0;4063.0;10878.0;5082.0;1935.0;2537.0;1324.0
4655;Totaal;Dronten;2005;15122.0;4171.0;10951.0;4825.0;6126.0;1403.0;907.0;235.0;205.0;56.0;8712.0;3871.0;1426.0;2250.0;1165.0;789.0;398.0;291.0;100.0;47.0;15122.0;4171.0;10951.0;5148.0;1959.0;2533.0;1311.0
4656;Totaal;Dronten;2006;15376.0;4346.0;11030.0;4902.0;6128.0;1469.0;947.0;247.0;216.0;59.0;8686.0;3902.0;1418.0;2214.0;1152.0;822.0;431.0;286.0;105.0;53.0;15376.0;4346.0;11030.0;5263.0;1963.0;2511.0;1293.0
4657;Totaal;Dronten;2007;15444.0;4378.0;11066.0;4919.0;6147.0;1482.0;937.0;270.0;212.0;63.0;8681.0;3929.0;1410.0;2212.0;1130.0;850.0;468.0;282.0;100.0;53.0;15444.0;4378.0;11066.0;5320.0;1972.0;2491.0;1283.0
4658;Totaal;Dronten;2008;15773.0;4598.0;11175.0;5066.0;6109.0;1515.0;955.0;250.0;246.0;64.0;8746.0;4041.0;1405.0;2213.0;1087.0;844.0;454.0;293.0;97.0;70.0;15773.0;4598.0;11175.0;5444.0;1955.0;2529.0;1247.0
4659;Totaal;Dronten;2009;16276.0;4944.0;11332.0;5101.0;6231.0;1525.0;916.0;283.0;260.0;66.0;8885.0;4129.0;1456.0;2241.0;1059.0;866.0;493.0;282.0;91.0;56.0;16276.0;4944.0;11332.0;5507.0;2038.0;2577.0;1210.0
4660;Totaal;Dronten;2010;16651.0;5159.0;11492.0;5182.0;6310.0;1572.0;918.0;308.0;277.0;69.0;8923.0;4197.0;1468.0;2202.0;1056.0;930.0;513.0;313.0;104.0;67.0;16651.0;5159.0;11492.0;5615.0;2109.0;2554.0;1214.0
4661;Totaal;Dronten;2011;16816.0;5211.0;11605.0;5239.0;6366.0;1623.0;945.0;313.0;286.0;79.0;8950.0;4226.0;1515.0;2156.0;1053.0;964.0;542.0;298.0;124.0;68.0;16816.0;5211.0;11605.0;5676.0;2157.0;2546.0;1226.0
4662;Totaal;Dronten;2012;17085.0;5458.0;11627.0;5240.0;6387.0;1649.0;913.0;340.0;303.0;93.0;8944.0;4260.0;1478.0;2175.0;1031.0;967.0;542.0;318.0;107.0;67.0;17085.0;5458.0;11627.0;5681.0;2150.0;2574.0;1222.0
4663;Totaal;Dronten;2013;17328.0;5583.0;11745.0;5353.0;6392.0;1714.0;965.0;342.0;296.0;111.0;8971.0;4321.0;1509.0;2125.0;1016.0;993.0;570.0;324.0;99.0;67.0;17328.0;5583.0;11745.0;5817.0;2198.0;2499.0;1231.0
4664;Totaal;Dronten;2014;16757.0;5038.0;11719.0;5429.0;6290.0;1756.0;1017.0;315.0;325.0;99.0;8892.0;4339.0;1484.0;2099.0;970.0;998.0;569.0;322.0;107.0;73.0;16757.0;5038.0;11719.0;5894.0;2143.0;2514.0;1168.0
4665;Totaal;Dronten;2015;16906.0;5172.0;11734.0;5443.0;6291.0;1779.0;993.0;341.0;348.0;97.0;8861.0;4381.0;1503.0;2035.0;942.0;1025.0;590.0;324.0;111.0;69.0;16906.0;5172.0;11734.0;5934.0;2174.0;2487.0;1139.0
4666;Totaal;Dronten;2016;17070.0;5286.0;11784.0;5480.0;6304.0;1799.0;986.0;351.0;361.0;101.0;8847.0;4406.0;1525.0;1994.0;922.0;1050.0;601.0;333.0;116.0;88.0;17070.0;5286.0;11784.0;5975.0;2210.0;2478.0;1121.0
4667;Totaal;Dronten;2017;17112.0;5298.0;11814.0;5530.0;6284.0;1851.0;1011.0;364.0;374.0;102.0;8840.0;4451.0;1507.0;1965.0;917.0;1055.0;587.0;347.0;121.0;68.0;17112.0;5298.0;11814.0;6010.0;2217.0;2469.0;1118.0
4668;Totaal;Dronten;2018;17216.0;5294.0;11922.0;5634.0;6288.0;1911.0;1044.0;378.0;390.0;99.0;8820.0;4520.0;1461.0;1930.0;909.0;1121.0;639.0;348.0;134.0;70.0;17216.0;5294.0;11922.0;6165.0;2194.0;2440.0;1123.0
4669;Totaal;Dronten;2019;17340.0;5275.0;12065.0;5784.0;6281.0;2001.0;1124.0;381.0;390.0;106.0;8836.0;4595.0;1437.0;1907.0;897.0;1163.0;666.0;368.0;129.0;65.0;17340.0;5275.0;12065.0;6327.0;2203.0;2404.0;1131.0
4670;Totaal;Dronten;2020;17532.0;5323.0;12209.0;5844.0;6365.0;2064.0;1166.0;388.0;401.0;109.0;8912.0;4612.0;1533.0;1904.0;863.0;1167.0;637.0;390.0;140.0;66.0;17532.0;5323.0;12209.0;6355.0;2323.0;2441.0;1090.0
4671;Totaal;Dronten;2021;17842.0;5460.0;12382.0;5935.0;6447.0;2164.0;1201.0;417.0;433.0;113.0;8963.0;4667.0;1557.0;1865.0;874.0;1188.0;642.0;417.0;129.0;67.0;17842.0;5460.0;12382.0;6460.0;2379.0;2445.0;1098.0
4672;Totaal;Dronten;2022;18292.0;5657.0;12635.0;6154.0;6481.0;2306.0;1314.0;420.0;440.0;132.0;9061.0;4773.0;1549.0;1894.0;845.0;1201.0;657.0;414.0;130.0;67.0;18292.0;5657.0;12635.0;6688.0;2371.0;2477.0;1099.0
4673;Totaal;Dronten;2023;18767.0;5884.0;12883.0;6279.0;6604.0;2372.0;1360.0;433.0;447.0;132.0;9165.0;4842.0;1550.0;1928.0;845.0;1269.0;731.0;401.0;137.0;77.0;18767.0;5884.0;12883.0;6875.0;2390.0;2502.0;1116.0
4674;Totaal;Dronten;2024;19394.0;6543.0;12851.0;6278.0;6573.0;2355.0;1335.0;442.0;438.0;140.0;9160.0;4867.0;1578.0;1884.0;831.0;1260.0;726.0;397.0;137.0;76.0;19394.0;6543.0;12851.0;6875.0;2407.0;2452.0;1117.0
4675;Totaal;Druten;2000;6371.0;1443.0;4928.0;2055.0;2873.0;693.0;540.0;77.0;55.0;21.0;3880.0;1481.0;835.0;1145.0;419.0;321.0;197.0;97.0;27.0;34.0;6371.0;1443.0;4928.0;2209.0;1025.0;1202.0;492.0
4676;Totaal;Druten;2001;6511.0;1527.0;4984.0;2079.0;2905.0;697.0;532.0;85.0;58.0;22.0;3929.0;1497.0;841.0;1176.0;415.0;308.0;189.0;91.0;28.0;50.0;6511.0;1527.0;4984.0;2208.0;1029.0;1242.0;505.0
4677;Totaal;Druten;2002;6582.0;1421.0;5161.0;2167.0;2994.0;762.0;558.0;108.0;72.0;24.0;4055.0;1567.0;841.0;1201.0;446.0;302.0;193.0;80.0;29.0;42.0;6582.0;1421.0;5161.0;2306.0;1038.0;1290.0;527.0
4678;Totaal;Druten;2003;6670.0;1494.0;5176.0;2167.0;3009.0;750.0;524.0;115.0;81.0;30.0;4082.0;1608.0;825.0;1203.0;446.0;309.0;194.0;88.0;27.0;35.0;6670.0;1494.0;5176.0;2306.0;1026.0;1307.0;537.0
4679;Totaal;Druten;2004;6746.0;1505.0;5241.0;2194.0;3047.0;765.0;523.0;128.0;86.0;28.0;4106.0;1635.0;813.0;1217.0;441.0;334.0;196.0;104.0;34.0;36.0;6746.0;1505.0;5241.0;2334.0;1050.0;1325.0;532.0
4680;Totaal;Druten;2005;6750.0;1467.0;5283.0;2244.0;3039.0;813.0;549.0;143.0;92.0;29.0;4093.0;1664.0;776.0;1201.0;452.0;346.0;200.0;109.0;37.0;31.0;6750.0;1467.0;5283.0;2396.0;1024.0;1321.0;542.0
4681;Totaal;Druten;2006;6830.0;1513.0;5317.0;2288.0;3029.0;849.0;556.0;140.0;118.0;35.0;4089.0;1706.0;770.0;1160.0;453.0;353.0;190.0;121.0;42.0;26.0;6830.0;1513.0;5317.0;2426.0;1031.0;1311.0;549.0
4682;Totaal;Druten;2007;6883.0;1537.0;5346.0;2308.0;3038.0;900.0;565.0;159.0;135.0;41.0;4052.0;1712.0;757.0;1151.0;432.0;363.0;204.0;114.0;45.0;31.0;6883.0;1537.0;5346.0;2452.0;1038.0;1329.0;527.0
4683;Totaal;Druten;2008;6876.0;1534.0;5342.0;2287.0;3055.0;893.0;533.0;166.0;145.0;49.0;4037.0;1727.0;753.0;1138.0;419.0;385.0;218.0;121.0;46.0;27.0;6876.0;1534.0;5342.0;2458.0;1031.0;1325.0;528.0
4684;Totaal;Druten;2009;6967.0;1614.0;5353.0;2313.0;3040.0;912.0;530.0;173.0;155.0;54.0;4025.0;1755.0;721.0;1142.0;407.0;388.0;225.0;121.0;42.0;28.0;6967.0;1614.0;5353.0;2491.0;1017.0;1331.0;514.0
4685;Totaal;Druten;2010;6998.0;1666.0;5332.0;2286.0;3046.0;906.0;501.0;180.0;170.0;55.0;4008.0;1760.0;739.0;1109.0;400.0;393.0;233.0;118.0;42.0;25.0;6998.0;1666.0;5332.0;2474.0;1042.0;1300.0;516.0
4686;Totaal;Druten;2011;7009.0;1651.0;5358.0;2312.0;3046.0;930.0;489.0;185.0;198.0;58.0;3979.0;1794.0;722.0;1077.0;386.0;420.0;255.0;121.0;44.0;29.0;7009.0;1651.0;5358.0;2528.0;1024.0;1300.0;506.0
4687;Totaal;Druten;2012;7136.0;1780.0;5356.0;2325.0;3031.0;933.0;474.0;192.0;201.0;66.0;3958.0;1826.0;705.0;1062.0;365.0;440.0;276.0;119.0;45.0;25.0;7136.0;1780.0;5356.0;2552.0;1016.0;1301.0;487.0
4688;Totaal;Druten;2013;7138.0;1748.0;5390.0;2359.0;3031.0;974.0;492.0;192.0;228.0;62.0;3943.0;1838.0;702.0;1039.0;364.0;444.0;275.0;129.0;40.0;29.0;7138.0;1748.0;5390.0;2583.0;1020.0;1306.0;481.0
4689;Totaal;Druten;2014;7257.0;1835.0;5422.0;2397.0;3025.0;1002.0;500.0;194.0;243.0;65.0;3900.0;1871.0;684.0;1001.0;344.0;494.0;302.0;145.0;47.0;26.0;7257.0;1835.0;5422.0;2655.0;1018.0;1283.0;466.0
4690;Totaal;Druten;2015;7392.0;1922.0;5470.0;2477.0;2993.0;1034.0;524.0;207.0;245.0;58.0;3898.0;1928.0;678.0;960.0;332.0;513.0;318.0;144.0;51.0;25.0;7392.0;1922.0;5470.0;2749.0;1025.0;1243.0;453.0
4691;Totaal;Druten;2016;7499.0;2015.0;5484.0;2488.0;2996.0;1060.0;529.0;208.0;259.0;64.0;3872.0;1935.0;674.0;929.0;334.0;528.0;336.0;146.0;46.0;24.0;7499.0;2015.0;5484.0;2769.0;1031.0;1236.0;448.0
4692;Totaal;Druten;2017;7610.0;2037.0;5573.0;2597.0;2976.0;1110.0;574.0;198.0;276.0;62.0;3909.0;1994.0;681.0;896.0;338.0;525.0;328.0;146.0;51.0;29.0;7610.0;2037.0;5573.0;2871.0;1029.0;1224.0;449.0
4693;Totaal;Druten;2018;7740.0;2150.0;5590.0;2589.0;3001.0;1120.0;559.0;215.0;278.0;68.0;3902.0;2006.0;700.0;869.0;327.0;544.0;350.0;149.0;45.0;24.0;7740.0;2150.0;5590.0;2887.0;1064.0;1186.0;453.0
4694;Totaal;Druten;2019;7773.0;2141.0;5632.0;2616.0;3016.0;1145.0;567.0;223.0;286.0;69.0;3891.0;2020.0;665.0;901.0;305.0;567.0;356.0;165.0;46.0;29.0;7773.0;2141.0;5632.0;2920.0;1044.0;1233.0;435.0
4695;Totaal;Druten;2020;7880.0;2214.0;5666.0;2635.0;3031.0;1166.0;575.0;240.0;281.0;70.0;3904.0;2030.0;681.0;890.0;303.0;566.0;353.0;164.0;49.0;30.0;7880.0;2214.0;5666.0;2944.0;1082.0;1209.0;431.0
4696;Totaal;Druten;2021;7969.0;2277.0;5692.0;2684.0;3008.0;1236.0;610.0;263.0;295.0;68.0;3876.0;2047.0;667.0;872.0;290.0;553.0;353.0;151.0;49.0;27.0;7969.0;2277.0;5692.0;2986.0;1083.0;1206.0;417.0
4697;Totaal;Druten;2022;8036.0;2310.0;5726.0;2689.0;3037.0;1237.0;609.0;240.0;321.0;67.0;3910.0;2057.0;678.0;881.0;294.0;556.0;356.0;150.0;50.0;23.0;8036.0;2310.0;5726.0;2994.0;1071.0;1243.0;418.0
4698;Totaal;Druten;2023;8264.0;2475.0;5789.0;2727.0;3062.0;1277.0;639.0;238.0;330.0;70.0;3943.0;2063.0;697.0;895.0;288.0;544.0;355.0;149.0;40.0;25.0;8264.0;2475.0;5789.0;3024.0;1085.0;1260.0;420.0
4699;Totaal;Druten;2024;8350.0;2541.0;5809.0;2755.0;3054.0;1265.0;646.0;238.0;316.0;65.0;3968.0;2088.0;684.0;913.0;283.0;555.0;361.0;152.0;42.0;21.0;8350.0;2541.0;5809.0;3051.0;1089.0;1260.0;409.0
4700;Totaal;Duiven;2000;9473.0;1850.0;7623.0;3129.0;4494.0;1086.0;818.0;153.0;85.0;30.0;6092.0;2281.0;1265.0;1876.0;670.0;415.0;222.0;143.0;50.0;30.0;9473.0;1850.0;7623.0;3318.0;1557.0;1997.0;751.0
4701;Totaal;Duiven;2001;9747.0;2014.0;7733.0;3126.0;4607.0;1096.0;792.0;182.0;97.0;25.0;6149.0;2304.0;1263.0;1884.0;698.0;458.0;244.0;160.0;54.0;30.0;9747.0;2014.0;7733.0;3338.0;1589.0;2027.0;779.0
4702;Totaal;Duiven;2002;9860.0;2094.0;7766.0;3088.0;4678.0;1115.0;769.0;193.0;127.0;26.0;6135.0;2291.0;1239.0;1898.0;707.0;488.0;252.0;179.0;57.0;28.0;9860.0;2094.0;7766.0;3297.0;1605.0;2065.0;799.0
4703;Totaal;Duiven;2003;9914.0;2121.0;7793.0;3088.0;4705.0;1124.0;754.0;194.0;144.0;32.0;6118.0;2311.0;1192.0;1922.0;693.0;528.0;260.0;203.0;65.0;23.0;9914.0;2121.0;7793.0;3310.0;1584.0;2106.0;793.0
4704;Totaal;Duiven;2004;9786.0;2094.0;7692.0;3045.0;4647.0;1076.0;698.0;192.0;149.0;37.0;6069.0;2322.0;1167.0;1919.0;661.0;522.0;249.0;211.0;62.0;25.0;9786.0;2094.0;7692.0;3252.0;1577.0;2106.0;757.0
4705;Totaal;Duiven;2005;9752.0;2059.0;7693.0;3075.0;4618.0;1105.0;694.0;206.0;162.0;43.0;6041.0;2357.0;1128.0;1923.0;633.0;523.0;252.0;211.0;60.0;24.0;9752.0;2059.0;7693.0;3281.0;1550.0;2131.0;731.0
4706;Totaal;Duiven;2006;9780.0;2111.0;7669.0;3083.0;4586.0;1102.0;666.0;216.0;170.0;50.0;5996.0;2391.0;1099.0;1907.0;599.0;545.0;273.0;211.0;61.0;26.0;9780.0;2111.0;7669.0;3316.0;1533.0;2118.0;702.0
4707;Totaal;Duiven;2007;9866.0;2194.0;7672.0;3060.0;4612.0;1115.0;641.0;232.0;193.0;49.0;5950.0;2400.0;1102.0;1880.0;568.0;588.0;300.0;221.0;67.0;19.0;9866.0;2194.0;7672.0;3325.0;1558.0;2111.0;678.0
4708;Totaal;Duiven;2008;9926.0;2218.0;7708.0;3121.0;4587.0;1131.0;656.0;233.0;191.0;51.0;5915.0;2444.0;1077.0;1843.0;551.0;641.0;332.0;252.0;57.0;21.0;9926.0;2218.0;7708.0;3402.0;1569.0;2081.0;656.0
4709;Totaal;Duiven;2009;10046.0;2340.0;7706.0;3122.0;4584.0;1138.0;634.0;223.0;220.0;61.0;5868.0;2465.0;1063.0;1816.0;524.0;677.0;366.0;252.0;59.0;23.0;10046.0;2340.0;7706.0;3443.0;1544.0;2081.0;638.0
4710;Totaal;Duiven;2010;10178.0;2404.0;7774.0;3185.0;4589.0;1129.0;621.0;224.0;226.0;58.0;5877.0;2533.0;1081.0;1756.0;507.0;737.0;414.0;255.0;68.0;31.0;10178.0;2404.0;7774.0;3552.0;1563.0;2035.0;624.0
4711;Totaal;Duiven;2011;10245.0;2494.0;7751.0;3167.0;4584.0;1143.0;611.0;231.0;234.0;67.0;5838.0;2537.0;1091.0;1737.0;473.0;751.0;446.0;239.0;66.0;19.0;10245.0;2494.0;7751.0;3569.0;1558.0;2025.0;599.0
4712;Totaal;Duiven;2012;10299.0;2565.0;7734.0;3178.0;4556.0;1119.0;584.0;229.0;240.0;66.0;5803.0;2571.0;1035.0;1735.0;462.0;789.0;481.0;237.0;71.0;23.0;10299.0;2565.0;7734.0;3604.0;1504.0;2038.0;588.0
4713;Totaal;Duiven;2013;10439.0;2674.0;7765.0;3218.0;4547.0;1160.0;607.0;248.0;238.0;67.0;5773.0;2594.0;1068.0;1666.0;445.0;815.0;499.0;251.0;65.0;17.0;10439.0;2674.0;7765.0;3668.0;1573.0;1943.0;581.0
4714;Totaal;Duiven;2014;10505.0;2718.0;7787.0;3278.0;4509.0;1221.0;622.0;258.0;276.0;65.0;5740.0;2639.0;1058.0;1617.0;426.0;809.0;507.0;241.0;61.0;17.0;10505.0;2718.0;7787.0;3742.0;1554.0;1940.0;551.0
4715;Totaal;Duiven;2015;10529.0;2731.0;7798.0;3334.0;4464.0;1261.0;628.0;266.0;302.0;65.0;5710.0;2686.0;1072.0;1548.0;404.0;807.0;495.0;259.0;53.0;20.0;10529.0;2731.0;7798.0;3770.0;1598.0;1902.0;528.0
4716;Totaal;Duiven;2016;10567.0;2797.0;7770.0;3386.0;4384.0;1242.0;622.0;238.0;307.0;75.0;5683.0;2745.0;1041.0;1511.0;386.0;826.0;529.0;246.0;51.0;19.0;10567.0;2797.0;7770.0;3853.0;1513.0;1876.0;528.0
4717;Totaal;Duiven;2017;10608.0;2827.0;7781.0;3452.0;4329.0;1304.0;634.0;271.0;327.0;72.0;5663.0;2797.0;1042.0;1438.0;386.0;793.0;521.0;217.0;55.0;21.0;10608.0;2827.0;7781.0;3902.0;1526.0;1824.0;529.0
4718;Totaal;Duiven;2018;10667.0;2873.0;7794.0;3487.0;4307.0;1326.0;644.0;300.0;304.0;78.0;5656.0;2818.0;1022.0;1437.0;379.0;787.0;523.0;209.0;55.0;25.0;10667.0;2873.0;7794.0;3940.0;1536.0;1789.0;529.0
4719;Totaal;Duiven;2019;10696.0;2948.0;7748.0;3484.0;4264.0;1320.0;640.0;305.0;296.0;79.0;5623.0;2819.0;1037.0;1390.0;377.0;780.0;506.0;217.0;57.0;25.0;10696.0;2948.0;7748.0;3938.0;1547.0;1733.0;530.0
4720;Totaal;Duiven;2020;10664.0;2969.0;7695.0;3512.0;4183.0;1331.0;662.0;296.0;295.0;78.0;5556.0;2825.0;1016.0;1344.0;371.0;783.0;513.0;221.0;49.0;25.0;10664.0;2969.0;7695.0;3963.0;1527.0;1682.0;523.0
4721;Totaal;Duiven;2021;10725.0;3028.0;7697.0;3546.0;4151.0;1346.0;685.0;284.0;302.0;75.0;5509.0;2831.0;1024.0;1294.0;360.0;812.0;531.0;231.0;50.0;30.0;10725.0;3028.0;7697.0;4017.0;1528.0;1646.0;506.0
4722;Totaal;Duiven;2022;10708.0;3012.0;7696.0;3566.0;4130.0;1369.0;706.0;276.0;312.0;75.0;5478.0;2837.0;1034.0;1255.0;352.0;826.0;548.0;221.0;57.0;23.0;10708.0;3012.0;7696.0;4061.0;1520.0;1626.0;489.0
4723;Totaal;Duiven;2023;10787.0;3115.0;7672.0;3571.0;4101.0;1339.0;682.0;277.0;297.0;83.0;5470.0;2860.0;1041.0;1235.0;334.0;834.0;545.0;240.0;49.0;29.0;10787.0;3115.0;7672.0;4058.0;1552.0;1582.0;480.0
4724;Totaal;Duiven;2024;10857.0;3191.0;7666.0;3619.0;4047.0;1332.0;669.0;285.0;293.0;85.0;5460.0;2912.0;1022.0;1204.0;322.0;836.0;559.0;230.0;47.0;38.0;10857.0;3191.0;7666.0;4114.0;1532.0;1545.0;475.0
4725;Totaal;Echt;2000;7624.0;1936.0;5688.0;2556.0;3132.0;622.0;492.0;81.0;39.0;10.0;4612.0;2015.0;1097.0;1209.0;291.0;405.0;275.0;107.0;23.0;49.0;7624.0;1936.0;5688.0;2738.0;1314.0;1263.0;373.0
4726;Totaal;Echt;2001;7794.0;2029.0;5765.0;2636.0;3129.0;664.0;519.0;85.0;48.0;12.0;4611.0;2064.0;1066.0;1178.0;303.0;437.0;287.0;127.0;23.0;53.0;7794.0;2029.0;5765.0;2834.0;1301.0;1249.0;381.0
4727;Totaal;Echt;2002;7829.0;2090.0;5739.0;2656.0;3083.0;664.0;504.0;89.0;54.0;17.0;4594.0;2102.0;1035.0;1165.0;292.0;431.0;292.0;118.0;21.0;50.0;7829.0;2090.0;5739.0;2859.0;1274.0;1240.0;366.0
4728;Totaal;Echt;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;
4729;Totaal;Echt;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;
4730;Totaal;Echt;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;
4731;Totaal;Echt;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;
4732;Totaal;Echt;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;
4733;Totaal;Echt;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;
4734;Totaal;Echt;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;
4735;Totaal;Echt;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;
4736;Totaal;Echt;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;
4737;Totaal;Echt;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;
4738;Totaal;Echt;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;
4739;Totaal;Echt;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;
4740;Totaal;Echt;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;
4741;Totaal;Echt;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;
4742;Totaal;Echt;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;
4743;Totaal;Echt;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;
4744;Totaal;Echt;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;
4745;Totaal;Echt;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;
4746;Totaal;Echt;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;
4747;Totaal;Echt;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;
4748;Totaal;Echt;2023;;;;;;;;;;;;;;;;;;;;;;;;;;;
4749;Totaal;Echt;2024;;;;;;;;;;;;;;;;;;;;;;;;;;;
4750;Totaal;Echteld;2000;2473.0;480.0;1993.0;891.0;1102.0;186.0;147.0;23.0;13.0;3.0;1713.0;733.0;337.0;421.0;222.0;83.0;53.0;23.0;7.0;11.0;2473.0;480.0;1993.0;922.0;386.0;435.0;250.0
4751;Totaal;Echteld;2001;2487.0;502.0;1985.0;866.0;1119.0;177.0;137.0;22.0;15.0;3.0;1706.0;718.0;334.0;421.0;233.0;91.0;61.0;24.0;6.0;11.0;2487.0;502.0;1985.0;905.0;385.0;435.0;260.0
4752;Totaal;Echteld;2002;;;;;;;;;;;;;;;;;;;;;;;;;;;
4753;Totaal;Echteld;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;
4754;Totaal;Echteld;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;
4755;Totaal;Echteld;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;
4756;Totaal;Echteld;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;
4757;Totaal;Echteld;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;
4758;Totaal;Echteld;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;
4759;Totaal;Echteld;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;
4760;Totaal;Echteld;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;
4761;Totaal;Echteld;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;
4762;Totaal;Echteld;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;
4763;Totaal;Echteld;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;
4764;Totaal;Echteld;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;
4765;Totaal;Echteld;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;
4766;Totaal;Echteld;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;
4767;Totaal;Echteld;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;
4768;Totaal;Echteld;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;
4769;Totaal;Echteld;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;
4770;Totaal;Echteld;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;
4771;Totaal;Echteld;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;
4772;Totaal;Echteld;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;
4773;Totaal;Echteld;2023;;;;;;;;;;;;;;;;;;;;;;;;;;;
4774;Totaal;Echteld;2024;;;;;;;;;;;;;;;;;;;;;;;;;;;
4775;Totaal;Echt-Susteren;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;
4776;Totaal;Echt-Susteren;2001;;;;;;;;;;;;;;;;;;;;;;;;;;;
4777;Totaal;Echt-Susteren;2002;;;;;;;;;;;;;;;;;;;;;;;;;;;
4778;Totaal;Echt-Susteren;2003;12934.0;3071.0;9863.0;4615.0;5248.0;1192.0;900.0;177.0;94.0;21.0;7852.0;3601.0;1808.0;1937.0;506.0;705.0;467.0;200.0;38.0;114.0;12934.0;3071.0;9863.0;4881.0;2243.0;2096.0;643.0
4779;Totaal;Echt-Susteren;2004;13139.0;3296.0;9843.0;4608.0;5235.0;1243.0;905.0;209.0;104.0;25.0;7763.0;3606.0;1746.0;1936.0;475.0;740.0;476.0;218.0;46.0;97.0;13139.0;3296.0;9843.0;4921.0;2223.0;2095.0;604.0
4780;Totaal;Echt-Susteren;2005;13323.0;3432.0;9891.0;4661.0;5230.0;1296.0;935.0;220.0;116.0;25.0;7725.0;3630.0;1716.0;1913.0;466.0;774.0;495.0;228.0;51.0;96.0;13323.0;3432.0;9891.0;5002.0;2214.0;2089.0;586.0
4781;Totaal;Echt-Susteren;2006;13404.0;3502.0;9902.0;4722.0;5180.0;1306.0;928.0;230.0;126.0;22.0;7704.0;3696.0;1645.0;1893.0;470.0;794.0;491.0;253.0;50.0;98.0;13404.0;3502.0;9902.0;5064.0;2192.0;2071.0;575.0
4782;Totaal;Echt-Susteren;2007;13514.0;3566.0;9948.0;4773.0;5175.0;1383.0;955.0;251.0;145.0;32.0;7640.0;3722.0;1626.0;1845.0;447.0;829.0;527.0;249.0;53.0;96.0;13514.0;3566.0;9948.0;5146.0;2196.0;2035.0;571.0
4783;Totaal;Echt-Susteren;2008;13586.0;3670.0;9916.0;4798.0;5118.0;1443.0;978.0;269.0;163.0;33.0;7553.0;3734.0;1579.0;1821.0;419.0;834.0;535.0;245.0;54.0;86.0;13586.0;3670.0;9916.0;5208.0;2128.0;2050.0;530.0
