ID;Geslacht;Leeftijd;Nationaliteit;Perioden;DerdelandersIllegaalAanwezig_1
1393;Mannen;Jonger dan 18 jaar;Onbekend;2022;5.0
1394;Mannen;Jonger dan 18 jaar;Onbekend;2023;0.0
1395;Mannen;18 jaar of ouder;Totaal;2015;2100.0
1396;Mannen;18 jaar of ouder;Totaal;2016;2080.0
1397;Mannen;18 jaar of ouder;Totaal;2017;1800.0
1398;Mannen;18 jaar of ouder;Totaal;2018;2295.0
1399;Mannen;18 jaar of ouder;Totaal;2019;2620.0
1400;Mannen;18 jaar of ouder;Totaal;2020;2580.0
1401;Mannen;18 jaar of ouder;Totaal;2021;3740.0
1402;Mannen;18 jaar of ouder;Totaal;2022;4105.0
1403;Mannen;18 jaar of ouder;Totaal;2023;5220.0
1404;Mannen;18 jaar of ouder;Albanees ;2015;165.0
1405;Mannen;18 jaar of ouder;Albanees ;2016;385.0
1406;Mannen;18 jaar of ouder;Albanees ;2017;515.0
1407;Mannen;18 jaar of ouder;Albanees ;2018;905.0
1408;Mannen;18 jaar of ouder;Albanees ;2019;605.0
1409;Mannen;18 jaar of ouder;Albanees ;2020;505.0
1410;Mannen;18 jaar of ouder;Albanees ;2021;815.0
1411;Mannen;18 jaar of ouder;Albanees ;2022;440.0
1412;Mannen;18 jaar of ouder;Albanees ;2023;355.0
1413;Mannen;18 jaar of ouder;Algerijns ;2015;40.0
1414;Mannen;18 jaar of ouder;Algerijns ;2016;80.0
1415;Mannen;18 jaar of ouder;Algerijns ;2017;70.0
1416;Mannen;18 jaar of ouder;Algerijns ;2018;65.0
1417;Mannen;18 jaar of ouder;Algerijns ;2019;100.0
1418;Mannen;18 jaar of ouder;Algerijns ;2020;85.0
1419;Mannen;18 jaar of ouder;Algerijns ;2021;130.0
1420;Mannen;18 jaar of ouder;Algerijns ;2022;165.0
1421;Mannen;18 jaar of ouder;Algerijns ;2023;100.0
1422;Mannen;18 jaar of ouder;Amerikaans ;2015;80.0
1423;Mannen;18 jaar of ouder;Amerikaans ;2016;40.0
1424;Mannen;18 jaar of ouder;Amerikaans ;2017;20.0
1425;Mannen;18 jaar of ouder;Amerikaans ;2018;10.0
1426;Mannen;18 jaar of ouder;Amerikaans ;2019;25.0
1427;Mannen;18 jaar of ouder;Amerikaans ;2020;50.0
1428;Mannen;18 jaar of ouder;Amerikaans ;2021;50.0
1429;Mannen;18 jaar of ouder;Amerikaans ;2022;50.0
1430;Mannen;18 jaar of ouder;Amerikaans ;2023;45.0
1431;Mannen;18 jaar of ouder;Braziliaans ;2015;80.0
1432;Mannen;18 jaar of ouder;Braziliaans ;2016;60.0
1433;Mannen;18 jaar of ouder;Braziliaans ;2017;55.0
1434;Mannen;18 jaar of ouder;Braziliaans ;2018;65.0
1435;Mannen;18 jaar of ouder;Braziliaans ;2019;110.0
1436;Mannen;18 jaar of ouder;Braziliaans ;2020;210.0
1437;Mannen;18 jaar of ouder;Braziliaans ;2021;145.0
1438;Mannen;18 jaar of ouder;Braziliaans ;2022;250.0
1439;Mannen;18 jaar of ouder;Braziliaans ;2023;240.0
1440;Mannen;18 jaar of ouder;Brits ;2015;
1441;Mannen;18 jaar of ouder;Brits ;2016;
1442;Mannen;18 jaar of ouder;Brits ;2017;
1443;Mannen;18 jaar of ouder;Brits ;2018;
1444;Mannen;18 jaar of ouder;Brits ;2019;
1445;Mannen;18 jaar of ouder;Brits ;2020;0.0
1446;Mannen;18 jaar of ouder;Brits ;2021;60.0
1447;Mannen;18 jaar of ouder;Brits ;2022;55.0
1448;Mannen;18 jaar of ouder;Brits ;2023;70.0
1449;Mannen;18 jaar of ouder;Chinees ;2015;150.0
1450;Mannen;18 jaar of ouder;Chinees ;2016;95.0
1451;Mannen;18 jaar of ouder;Chinees ;2017;30.0
1452;Mannen;18 jaar of ouder;Chinees ;2018;30.0
1453;Mannen;18 jaar of ouder;Chinees ;2019;75.0
1454;Mannen;18 jaar of ouder;Chinees ;2020;75.0
1455;Mannen;18 jaar of ouder;Chinees ;2021;60.0
1456;Mannen;18 jaar of ouder;Chinees ;2022;115.0
1457;Mannen;18 jaar of ouder;Chinees ;2023;90.0
1458;Mannen;18 jaar of ouder;Colombiaans ;2015;35.0
1459;Mannen;18 jaar of ouder;Colombiaans ;2016;40.0
1460;Mannen;18 jaar of ouder;Colombiaans ;2017;20.0
1461;Mannen;18 jaar of ouder;Colombiaans ;2018;40.0
1462;Mannen;18 jaar of ouder;Colombiaans ;2019;55.0
1463;Mannen;18 jaar of ouder;Colombiaans ;2020;75.0
1464;Mannen;18 jaar of ouder;Colombiaans ;2021;105.0
1465;Mannen;18 jaar of ouder;Colombiaans ;2022;145.0
1466;Mannen;18 jaar of ouder;Colombiaans ;2023;150.0
1467;Mannen;18 jaar of ouder;Egyptisch ;2015;50.0
1468;Mannen;18 jaar of ouder;Egyptisch ;2016;40.0
1469;Mannen;18 jaar of ouder;Egyptisch ;2017;35.0
1470;Mannen;18 jaar of ouder;Egyptisch ;2018;30.0
1471;Mannen;18 jaar of ouder;Egyptisch ;2019;25.0
1472;Mannen;18 jaar of ouder;Egyptisch ;2020;35.0
1473;Mannen;18 jaar of ouder;Egyptisch ;2021;40.0
1474;Mannen;18 jaar of ouder;Egyptisch ;2022;40.0
1475;Mannen;18 jaar of ouder;Egyptisch ;2023;35.0
1476;Mannen;18 jaar of ouder;Eritrees ;2015;0.0
1477;Mannen;18 jaar of ouder;Eritrees ;2016;10.0
1478;Mannen;18 jaar of ouder;Eritrees ;2017;10.0
1479;Mannen;18 jaar of ouder;Eritrees ;2018;20.0
1480;Mannen;18 jaar of ouder;Eritrees ;2019;35.0
1481;Mannen;18 jaar of ouder;Eritrees ;2020;40.0
1482;Mannen;18 jaar of ouder;Eritrees ;2021;60.0
1483;Mannen;18 jaar of ouder;Eritrees ;2022;20.0
1484;Mannen;18 jaar of ouder;Eritrees ;2023;10.0
1485;Mannen;18 jaar of ouder;Filippijns ;2015;30.0
1486;Mannen;18 jaar of ouder;Filippijns ;2016;10.0
1487;Mannen;18 jaar of ouder;Filippijns ;2017;10.0
1488;Mannen;18 jaar of ouder;Filippijns ;2018;5.0
1489;Mannen;18 jaar of ouder;Filippijns ;2019;15.0
1490;Mannen;18 jaar of ouder;Filippijns ;2020;20.0
1491;Mannen;18 jaar of ouder;Filippijns ;2021;15.0
1492;Mannen;18 jaar of ouder;Filippijns ;2022;35.0
1493;Mannen;18 jaar of ouder;Filippijns ;2023;20.0
1494;Mannen;18 jaar of ouder;Georgisch ;2015;15.0
1495;Mannen;18 jaar of ouder;Georgisch ;2016;25.0
1496;Mannen;18 jaar of ouder;Georgisch ;2017;60.0
1497;Mannen;18 jaar of ouder;Georgisch ;2018;85.0
1498;Mannen;18 jaar of ouder;Georgisch ;2019;135.0
1499;Mannen;18 jaar of ouder;Georgisch ;2020;125.0
1500;Mannen;18 jaar of ouder;Georgisch ;2021;175.0
1501;Mannen;18 jaar of ouder;Georgisch ;2022;315.0
1502;Mannen;18 jaar of ouder;Georgisch ;2023;255.0
1503;Mannen;18 jaar of ouder;Ghanees ;2015;50.0
1504;Mannen;18 jaar of ouder;Ghanees ;2016;40.0
1505;Mannen;18 jaar of ouder;Ghanees ;2017;30.0
1506;Mannen;18 jaar of ouder;Ghanees ;2018;30.0
1507;Mannen;18 jaar of ouder;Ghanees ;2019;35.0
1508;Mannen;18 jaar of ouder;Ghanees ;2020;40.0
1509;Mannen;18 jaar of ouder;Ghanees ;2021;55.0
1510;Mannen;18 jaar of ouder;Ghanees ;2022;40.0
1511;Mannen;18 jaar of ouder;Ghanees ;2023;45.0
1512;Mannen;18 jaar of ouder;Hondurees ;2015;20.0
1513;Mannen;18 jaar of ouder;Hondurees ;2016;15.0
1514;Mannen;18 jaar of ouder;Hondurees ;2017;
1515;Mannen;18 jaar of ouder;Hondurees ;2018;10.0
1516;Mannen;18 jaar of ouder;Hondurees ;2019;10.0
1517;Mannen;18 jaar of ouder;Hondurees ;2020;15.0
1518;Mannen;18 jaar of ouder;Hondurees ;2021;35.0
1519;Mannen;18 jaar of ouder;Hondurees ;2022;20.0
1520;Mannen;18 jaar of ouder;Hondurees ;2023;5.0
1521;Mannen;18 jaar of ouder;Indiaas ;2015;40.0
1522;Mannen;18 jaar of ouder;Indiaas ;2016;45.0
1523;Mannen;18 jaar of ouder;Indiaas ;2017;15.0
1524;Mannen;18 jaar of ouder;Indiaas ;2018;20.0
1525;Mannen;18 jaar of ouder;Indiaas ;2019;25.0
1526;Mannen;18 jaar of ouder;Indiaas ;2020;30.0
1527;Mannen;18 jaar of ouder;Indiaas ;2021;55.0
1528;Mannen;18 jaar of ouder;Indiaas ;2022;100.0
1529;Mannen;18 jaar of ouder;Indiaas ;2023;1800.0
1530;Mannen;18 jaar of ouder;Indonesisch ;2015;60.0
1531;Mannen;18 jaar of ouder;Indonesisch ;2016;45.0
1532;Mannen;18 jaar of ouder;Indonesisch ;2017;20.0
1533;Mannen;18 jaar of ouder;Indonesisch ;2018;5.0
1534;Mannen;18 jaar of ouder;Indonesisch ;2019;85.0
1535;Mannen;18 jaar of ouder;Indonesisch ;2020;90.0
1536;Mannen;18 jaar of ouder;Indonesisch ;2021;35.0
1537;Mannen;18 jaar of ouder;Indonesisch ;2022;65.0
1538;Mannen;18 jaar of ouder;Indonesisch ;2023;60.0
1539;Mannen;18 jaar of ouder;Iraaks ;2015;40.0
1540;Mannen;18 jaar of ouder;Iraaks ;2016;40.0
1541;Mannen;18 jaar of ouder;Iraaks ;2017;50.0
1542;Mannen;18 jaar of ouder;Iraaks ;2018;55.0
1543;Mannen;18 jaar of ouder;Iraaks ;2019;60.0
1544;Mannen;18 jaar of ouder;Iraaks ;2020;45.0
1545;Mannen;18 jaar of ouder;Iraaks ;2021;70.0
1546;Mannen;18 jaar of ouder;Iraaks ;2022;85.0
1547;Mannen;18 jaar of ouder;Iraaks ;2023;30.0
1548;Mannen;18 jaar of ouder;Iraans ;2015;15.0
1549;Mannen;18 jaar of ouder;Iraans ;2016;15.0
1550;Mannen;18 jaar of ouder;Iraans ;2017;15.0
1551;Mannen;18 jaar of ouder;Iraans ;2018;25.0
1552;Mannen;18 jaar of ouder;Iraans ;2019;35.0
1553;Mannen;18 jaar of ouder;Iraans ;2020;25.0
1554;Mannen;18 jaar of ouder;Iraans ;2021;25.0
1555;Mannen;18 jaar of ouder;Iraans ;2022;25.0
1556;Mannen;18 jaar of ouder;Iraans ;2023;15.0
1557;Mannen;18 jaar of ouder;Marokkaans ;2015;145.0
1558;Mannen;18 jaar of ouder;Marokkaans ;2016;215.0
1559;Mannen;18 jaar of ouder;Marokkaans ;2017;185.0
1560;Mannen;18 jaar of ouder;Marokkaans ;2018;190.0
1561;Mannen;18 jaar of ouder;Marokkaans ;2019;195.0
1562;Mannen;18 jaar of ouder;Marokkaans ;2020;175.0
1563;Mannen;18 jaar of ouder;Marokkaans ;2021;295.0
1564;Mannen;18 jaar of ouder;Marokkaans ;2022;370.0
1565;Mannen;18 jaar of ouder;Marokkaans ;2023;320.0
1566;Mannen;18 jaar of ouder;Moldavisch ;2015;10.0
1567;Mannen;18 jaar of ouder;Moldavisch ;2016;15.0
1568;Mannen;18 jaar of ouder;Moldavisch ;2017;15.0
1569;Mannen;18 jaar of ouder;Moldavisch ;2018;20.0
1570;Mannen;18 jaar of ouder;Moldavisch ;2019;35.0
1571;Mannen;18 jaar of ouder;Moldavisch ;2020;40.0
1572;Mannen;18 jaar of ouder;Moldavisch ;2021;60.0
1573;Mannen;18 jaar of ouder;Moldavisch ;2022;55.0
1574;Mannen;18 jaar of ouder;Moldavisch ;2023;55.0
1575;Mannen;18 jaar of ouder;Nicaraguaans ;2015;15.0
1576;Mannen;18 jaar of ouder;Nicaraguaans ;2016;15.0
1577;Mannen;18 jaar of ouder;Nicaraguaans ;2017;
1578;Mannen;18 jaar of ouder;Nicaraguaans ;2018;5.0
1579;Mannen;18 jaar of ouder;Nicaraguaans ;2019;20.0
1580;Mannen;18 jaar of ouder;Nicaraguaans ;2020;10.0
1581;Mannen;18 jaar of ouder;Nicaraguaans ;2021;55.0
1582;Mannen;18 jaar of ouder;Nicaraguaans ;2022;20.0
1583;Mannen;18 jaar of ouder;Nicaraguaans ;2023;15.0
1584;Mannen;18 jaar of ouder;Nigeriaans ;2015;45.0
1585;Mannen;18 jaar of ouder;Nigeriaans ;2016;45.0
1586;Mannen;18 jaar of ouder;Nigeriaans ;2017;25.0
1587;Mannen;18 jaar of ouder;Nigeriaans ;2018;15.0
1588;Mannen;18 jaar of ouder;Nigeriaans ;2019;50.0
1589;Mannen;18 jaar of ouder;Nigeriaans ;2020;30.0
1590;Mannen;18 jaar of ouder;Nigeriaans ;2021;65.0
1591;Mannen;18 jaar of ouder;Nigeriaans ;2022;65.0
1592;Mannen;18 jaar of ouder;Nigeriaans ;2023;35.0
1593;Mannen;18 jaar of ouder;Oekraïens ;2015;75.0
1594;Mannen;18 jaar of ouder;Oekraïens ;2016;50.0
1595;Mannen;18 jaar of ouder;Oekraïens ;2017;50.0
1596;Mannen;18 jaar of ouder;Oekraïens ;2018;95.0
1597;Mannen;18 jaar of ouder;Oekraïens ;2019;80.0
1598;Mannen;18 jaar of ouder;Oekraïens ;2020;85.0
1599;Mannen;18 jaar of ouder;Oekraïens ;2021;150.0
1600;Mannen;18 jaar of ouder;Oekraïens ;2022;25.0
1601;Mannen;18 jaar of ouder;Oekraïens ;2023;5.0
1602;Mannen;18 jaar of ouder;Oezbeeks ;2015;5.0
1603;Mannen;18 jaar of ouder;Oezbeeks ;2016;5.0
1604;Mannen;18 jaar of ouder;Oezbeeks ;2017;10.0
1605;Mannen;18 jaar of ouder;Oezbeeks ;2018;5.0
1606;Mannen;18 jaar of ouder;Oezbeeks ;2019;25.0
1607;Mannen;18 jaar of ouder;Oezbeeks ;2020;40.0
1608;Mannen;18 jaar of ouder;Oezbeeks ;2021;45.0
1609;Mannen;18 jaar of ouder;Oezbeeks ;2022;120.0
1610;Mannen;18 jaar of ouder;Oezbeeks ;2023;155.0
1611;Mannen;18 jaar of ouder;Peruaans ;2015;15.0
1612;Mannen;18 jaar of ouder;Peruaans ;2016;10.0
1613;Mannen;18 jaar of ouder;Peruaans ;2017;5.0
1614;Mannen;18 jaar of ouder;Peruaans ;2018;20.0
1615;Mannen;18 jaar of ouder;Peruaans ;2019;25.0
1616;Mannen;18 jaar of ouder;Peruaans ;2020;80.0
1617;Mannen;18 jaar of ouder;Peruaans ;2021;105.0
1618;Mannen;18 jaar of ouder;Peruaans ;2022;150.0
1619;Mannen;18 jaar of ouder;Peruaans ;2023;70.0
1620;Mannen;18 jaar of ouder;Salvadoraans ;2015;15.0
1621;Mannen;18 jaar of ouder;Salvadoraans ;2016;20.0
1622;Mannen;18 jaar of ouder;Salvadoraans ;2017;
1623;Mannen;18 jaar of ouder;Salvadoraans ;2018;5.0
1624;Mannen;18 jaar of ouder;Salvadoraans ;2019;10.0
1625;Mannen;18 jaar of ouder;Salvadoraans ;2020;10.0
1626;Mannen;18 jaar of ouder;Salvadoraans ;2021;15.0
1627;Mannen;18 jaar of ouder;Salvadoraans ;2022;15.0
1628;Mannen;18 jaar of ouder;Salvadoraans ;2023;5.0
1629;Mannen;18 jaar of ouder;Surinaams ;2015;65.0
1630;Mannen;18 jaar of ouder;Surinaams ;2016;75.0
1631;Mannen;18 jaar of ouder;Surinaams ;2017;50.0
1632;Mannen;18 jaar of ouder;Surinaams ;2018;45.0
1633;Mannen;18 jaar of ouder;Surinaams ;2019;60.0
1634;Mannen;18 jaar of ouder;Surinaams ;2020;45.0
1635;Mannen;18 jaar of ouder;Surinaams ;2021;60.0
1636;Mannen;18 jaar of ouder;Surinaams ;2022;60.0
1637;Mannen;18 jaar of ouder;Surinaams ;2023;40.0
1638;Mannen;18 jaar of ouder;Syrisch ;2015;20.0
1639;Mannen;18 jaar of ouder;Syrisch ;2016;15.0
1640;Mannen;18 jaar of ouder;Syrisch ;2017;10.0
1641;Mannen;18 jaar of ouder;Syrisch ;2018;10.0
1642;Mannen;18 jaar of ouder;Syrisch ;2019;25.0
1643;Mannen;18 jaar of ouder;Syrisch ;2020;10.0
1644;Mannen;18 jaar of ouder;Syrisch ;2021;35.0
1645;Mannen;18 jaar of ouder;Syrisch ;2022;75.0
1646;Mannen;18 jaar of ouder;Syrisch ;2023;70.0
1647;Mannen;18 jaar of ouder;Turks ;2015;110.0
1648;Mannen;18 jaar of ouder;Turks ;2016;100.0
1649;Mannen;18 jaar of ouder;Turks ;2017;45.0
1650;Mannen;18 jaar of ouder;Turks ;2018;60.0
1651;Mannen;18 jaar of ouder;Turks ;2019;110.0
1652;Mannen;18 jaar of ouder;Turks ;2020;140.0
1653;Mannen;18 jaar of ouder;Turks ;2021;160.0
1654;Mannen;18 jaar of ouder;Turks ;2022;235.0
1655;Mannen;18 jaar of ouder;Turks ;2023;295.0
1656;Mannen;18 jaar of ouder;Vietnamees ;2015;20.0
1657;Mannen;18 jaar of ouder;Vietnamees ;2016;20.0
1658;Mannen;18 jaar of ouder;Vietnamees ;2017;15.0
1659;Mannen;18 jaar of ouder;Vietnamees ;2018;5.0
1660;Mannen;18 jaar of ouder;Vietnamees ;2019;40.0
1661;Mannen;18 jaar of ouder;Vietnamees ;2020;10.0
1662;Mannen;18 jaar of ouder;Vietnamees ;2021;20.0
1663;Mannen;18 jaar of ouder;Vietnamees ;2022;15.0
1664;Mannen;18 jaar of ouder;Vietnamees ;2023;20.0
1665;Mannen;18 jaar of ouder;Onbekend;2015;95.0
1666;Mannen;18 jaar of ouder;Onbekend;2016;100.0
1667;Mannen;18 jaar of ouder;Onbekend;2017;55.0
1668;Mannen;18 jaar of ouder;Onbekend;2018;35.0
1669;Mannen;18 jaar of ouder;Onbekend;2019;45.0
1670;Mannen;18 jaar of ouder;Onbekend;2020;30.0
1671;Mannen;18 jaar of ouder;Onbekend;2021;85.0
1672;Mannen;18 jaar of ouder;Onbekend;2022;125.0
1673;Mannen;18 jaar of ouder;Onbekend;2023;110.0
1674;Vrouwen;Totaal;Totaal;2015;1030.0
1675;Vrouwen;Totaal;Totaal;2016;650.0
1676;Vrouwen;Totaal;Totaal;2017;285.0
1677;Vrouwen;Totaal;Totaal;2018;435.0
1678;Vrouwen;Totaal;Totaal;2019;890.0
1679;Vrouwen;Totaal;Totaal;2020;1030.0
1680;Vrouwen;Totaal;Totaal;2021;1235.0
1681;Vrouwen;Totaal;Totaal;2022;1370.0
1682;Vrouwen;Totaal;Totaal;2023;1275.0
1683;Vrouwen;Totaal;Albanees ;2015;5.0
1684;Vrouwen;Totaal;Albanees ;2016;15.0
1685;Vrouwen;Totaal;Albanees ;2017;15.0
1686;Vrouwen;Totaal;Albanees ;2018;25.0
1687;Vrouwen;Totaal;Albanees ;2019;45.0
1688;Vrouwen;Totaal;Albanees ;2020;20.0
1689;Vrouwen;Totaal;Albanees ;2021;25.0
1690;Vrouwen;Totaal;Albanees ;2022;25.0
1691;Vrouwen;Totaal;Albanees ;2023;25.0
1692;Vrouwen;Totaal;Algerijns ;2015;0.0
1693;Vrouwen;Totaal;Algerijns ;2016;0.0
1694;Vrouwen;Totaal;Algerijns ;2017;0.0
1695;Vrouwen;Totaal;Algerijns ;2018;0.0
1696;Vrouwen;Totaal;Algerijns ;2019;0.0
1697;Vrouwen;Totaal;Algerijns ;2020;
1698;Vrouwen;Totaal;Algerijns ;2021;0.0
1699;Vrouwen;Totaal;Algerijns ;2022;0.0
1700;Vrouwen;Totaal;Algerijns ;2023;0.0
1701;Vrouwen;Totaal;Amerikaans ;2015;45.0
1702;Vrouwen;Totaal;Amerikaans ;2016;15.0
1703;Vrouwen;Totaal;Amerikaans ;2017;0.0
1704;Vrouwen;Totaal;Amerikaans ;2018;0.0
1705;Vrouwen;Totaal;Amerikaans ;2019;5.0
1706;Vrouwen;Totaal;Amerikaans ;2020;20.0
1707;Vrouwen;Totaal;Amerikaans ;2021;30.0
1708;Vrouwen;Totaal;Amerikaans ;2022;25.0
1709;Vrouwen;Totaal;Amerikaans ;2023;10.0
1710;Vrouwen;Totaal;Braziliaans ;2015;85.0
1711;Vrouwen;Totaal;Braziliaans ;2016;55.0
1712;Vrouwen;Totaal;Braziliaans ;2017;30.0
1713;Vrouwen;Totaal;Braziliaans ;2018;55.0
1714;Vrouwen;Totaal;Braziliaans ;2019;85.0
1715;Vrouwen;Totaal;Braziliaans ;2020;210.0
1716;Vrouwen;Totaal;Braziliaans ;2021;135.0
1717;Vrouwen;Totaal;Braziliaans ;2022;190.0
1718;Vrouwen;Totaal;Braziliaans ;2023;190.0
1719;Vrouwen;Totaal;Brits ;2015;
1720;Vrouwen;Totaal;Brits ;2016;
1721;Vrouwen;Totaal;Brits ;2017;
1722;Vrouwen;Totaal;Brits ;2018;
1723;Vrouwen;Totaal;Brits ;2019;
1724;Vrouwen;Totaal;Brits ;2020;
1725;Vrouwen;Totaal;Brits ;2021;5.0
1726;Vrouwen;Totaal;Brits ;2022;5.0
1727;Vrouwen;Totaal;Brits ;2023;20.0
1728;Vrouwen;Totaal;Chinees ;2015;140.0
1729;Vrouwen;Totaal;Chinees ;2016;90.0
1730;Vrouwen;Totaal;Chinees ;2017;25.0
1731;Vrouwen;Totaal;Chinees ;2018;30.0
1732;Vrouwen;Totaal;Chinees ;2019;70.0
1733;Vrouwen;Totaal;Chinees ;2020;70.0
1734;Vrouwen;Totaal;Chinees ;2021;75.0
1735;Vrouwen;Totaal;Chinees ;2022;100.0
1736;Vrouwen;Totaal;Chinees ;2023;115.0
1737;Vrouwen;Totaal;Colombiaans ;2015;20.0
1738;Vrouwen;Totaal;Colombiaans ;2016;15.0
1739;Vrouwen;Totaal;Colombiaans ;2017;10.0
1740;Vrouwen;Totaal;Colombiaans ;2018;20.0
1741;Vrouwen;Totaal;Colombiaans ;2019;45.0
1742;Vrouwen;Totaal;Colombiaans ;2020;85.0
1743;Vrouwen;Totaal;Colombiaans ;2021;85.0
1744;Vrouwen;Totaal;Colombiaans ;2022;130.0
1745;Vrouwen;Totaal;Colombiaans ;2023;200.0
1746;Vrouwen;Totaal;Egyptisch ;2015;5.0
1747;Vrouwen;Totaal;Egyptisch ;2016;
1748;Vrouwen;Totaal;Egyptisch ;2017;0.0
1749;Vrouwen;Totaal;Egyptisch ;2018;5.0
1750;Vrouwen;Totaal;Egyptisch ;2019;5.0
1751;Vrouwen;Totaal;Egyptisch ;2020;
1752;Vrouwen;Totaal;Egyptisch ;2021;0.0
1753;Vrouwen;Totaal;Egyptisch ;2022;
1754;Vrouwen;Totaal;Egyptisch ;2023;0.0
1755;Vrouwen;Totaal;Eritrees ;2015;
1756;Vrouwen;Totaal;Eritrees ;2016;10.0
1757;Vrouwen;Totaal;Eritrees ;2017;10.0
1758;Vrouwen;Totaal;Eritrees ;2018;5.0
1759;Vrouwen;Totaal;Eritrees ;2019;5.0
1760;Vrouwen;Totaal;Eritrees ;2020;5.0
1761;Vrouwen;Totaal;Eritrees ;2021;10.0
1762;Vrouwen;Totaal;Eritrees ;2022;0.0
1763;Vrouwen;Totaal;Eritrees ;2023;5.0
1764;Vrouwen;Totaal;Filippijns ;2015;75.0
1765;Vrouwen;Totaal;Filippijns ;2016;40.0
1766;Vrouwen;Totaal;Filippijns ;2017;10.0
1767;Vrouwen;Totaal;Filippijns ;2018;20.0
1768;Vrouwen;Totaal;Filippijns ;2019;65.0
1769;Vrouwen;Totaal;Filippijns ;2020;55.0
1770;Vrouwen;Totaal;Filippijns ;2021;45.0
1771;Vrouwen;Totaal;Filippijns ;2022;60.0
1772;Vrouwen;Totaal;Filippijns ;2023;60.0
1773;Vrouwen;Totaal;Georgisch ;2015;5.0
1774;Vrouwen;Totaal;Georgisch ;2016;5.0
1775;Vrouwen;Totaal;Georgisch ;2017;0.0
1776;Vrouwen;Totaal;Georgisch ;2018;0.0
1777;Vrouwen;Totaal;Georgisch ;2019;10.0
1778;Vrouwen;Totaal;Georgisch ;2020;40.0
1779;Vrouwen;Totaal;Georgisch ;2021;25.0
1780;Vrouwen;Totaal;Georgisch ;2022;40.0
1781;Vrouwen;Totaal;Georgisch ;2023;35.0
1782;Vrouwen;Totaal;Ghanees ;2015;15.0
1783;Vrouwen;Totaal;Ghanees ;2016;10.0
1784;Vrouwen;Totaal;Ghanees ;2017;5.0
1785;Vrouwen;Totaal;Ghanees ;2018;0.0
1786;Vrouwen;Totaal;Ghanees ;2019;5.0
1787;Vrouwen;Totaal;Ghanees ;2020;15.0
1788;Vrouwen;Totaal;Ghanees ;2021;15.0
1789;Vrouwen;Totaal;Ghanees ;2022;10.0
1790;Vrouwen;Totaal;Ghanees ;2023;15.0
1791;Vrouwen;Totaal;Hondurees ;2015;75.0
1792;Vrouwen;Totaal;Hondurees ;2016;35.0
1793;Vrouwen;Totaal;Hondurees ;2017;
1794;Vrouwen;Totaal;Hondurees ;2018;35.0
1795;Vrouwen;Totaal;Hondurees ;2019;20.0
1796;Vrouwen;Totaal;Hondurees ;2020;30.0
1797;Vrouwen;Totaal;Hondurees ;2021;60.0
1798;Vrouwen;Totaal;Hondurees ;2022;30.0
1799;Vrouwen;Totaal;Hondurees ;2023;10.0
1800;Vrouwen;Totaal;Indiaas ;2015;0.0
1801;Vrouwen;Totaal;Indiaas ;2016;0.0
1802;Vrouwen;Totaal;Indiaas ;2017;5.0
1803;Vrouwen;Totaal;Indiaas ;2018;0.0
1804;Vrouwen;Totaal;Indiaas ;2019;0.0
1805;Vrouwen;Totaal;Indiaas ;2020;0.0
1806;Vrouwen;Totaal;Indiaas ;2021;10.0
1807;Vrouwen;Totaal;Indiaas ;2022;15.0
1808;Vrouwen;Totaal;Indiaas ;2023;50.0
1809;Vrouwen;Totaal;Indonesisch ;2015;45.0
1810;Vrouwen;Totaal;Indonesisch ;2016;30.0
1811;Vrouwen;Totaal;Indonesisch ;2017;5.0
1812;Vrouwen;Totaal;Indonesisch ;2018;10.0
1813;Vrouwen;Totaal;Indonesisch ;2019;75.0
1814;Vrouwen;Totaal;Indonesisch ;2020;55.0
1815;Vrouwen;Totaal;Indonesisch ;2021;35.0
1816;Vrouwen;Totaal;Indonesisch ;2022;40.0
1817;Vrouwen;Totaal;Indonesisch ;2023;40.0
1818;Vrouwen;Totaal;Iraaks ;2015;5.0
1819;Vrouwen;Totaal;Iraaks ;2016;5.0
1820;Vrouwen;Totaal;Iraaks ;2017;5.0
1821;Vrouwen;Totaal;Iraaks ;2018;10.0
1822;Vrouwen;Totaal;Iraaks ;2019;10.0
1823;Vrouwen;Totaal;Iraaks ;2020;5.0
1824;Vrouwen;Totaal;Iraaks ;2021;0.0
1825;Vrouwen;Totaal;Iraaks ;2022;5.0
1826;Vrouwen;Totaal;Iraaks ;2023;10.0
1827;Vrouwen;Totaal;Iraans ;2015;5.0
1828;Vrouwen;Totaal;Iraans ;2016;5.0
1829;Vrouwen;Totaal;Iraans ;2017;5.0
1830;Vrouwen;Totaal;Iraans ;2018;5.0
1831;Vrouwen;Totaal;Iraans ;2019;15.0
1832;Vrouwen;Totaal;Iraans ;2020;5.0
1833;Vrouwen;Totaal;Iraans ;2021;0.0
1834;Vrouwen;Totaal;Iraans ;2022;10.0
1835;Vrouwen;Totaal;Iraans ;2023;10.0
1836;Vrouwen;Totaal;Marokkaans ;2015;25.0
1837;Vrouwen;Totaal;Marokkaans ;2016;15.0
1838;Vrouwen;Totaal;Marokkaans ;2017;20.0
1839;Vrouwen;Totaal;Marokkaans ;2018;10.0
1840;Vrouwen;Totaal;Marokkaans ;2019;25.0
1841;Vrouwen;Totaal;Marokkaans ;2020;20.0
1842;Vrouwen;Totaal;Marokkaans ;2021;15.0
1843;Vrouwen;Totaal;Marokkaans ;2022;20.0
